"","date","VCYT"
"1000","2017-10-18",9.19
"1001","2017-10-19",9.19
"1002","2017-10-20",9.3
"1003","2017-10-23",9.24
"1004","2017-10-24",8.88
"1005","2017-10-25",8.4
"1006","2017-10-26",8.34
"1007","2017-10-27",8.52
"1008","2017-10-30",8.57
"1009","2017-10-31",8.55
"1010","2017-11-01",8.49
"1011","2017-11-02",8.3
"1012","2017-11-03",8.36
"1013","2017-11-06",8.26
"1014","2017-11-07",6.49
"1015","2017-11-08",6.635
"1016","2017-11-09",6.58
"1017","2017-11-10",6.29
"1018","2017-11-13",6.13
"1019","2017-11-14",6.07
"1020","2017-11-15",6.05
"1021","2017-11-16",6.13
"1022","2017-11-17",6.18
"1023","2017-11-20",6.4
"1024","2017-11-21",6.49
"1025","2017-11-22",6.55
"1026","2017-11-24",6.42
"1027","2017-11-27",6.5
"1028","2017-11-28",6.53
"1029","2017-11-29",6.51
"1030","2017-11-30",6.78
"1031","2017-12-01",6.69
"1032","2017-12-04",6.63
"1033","2017-12-05",6.35
"1034","2017-12-06",6.29
"1035","2017-12-07",6.41
"1036","2017-12-08",6.46
"1037","2017-12-11",6.46
"1038","2017-12-12",6.44
"1039","2017-12-13",6.37
"1040","2017-12-14",6.295
"1041","2017-12-15",6.44
"1042","2017-12-18",6.54
"1043","2017-12-19",6.6
"1044","2017-12-20",6.71
"1045","2017-12-21",6.68
"1046","2017-12-22",6.51
"1047","2017-12-26",6.33
"1048","2017-12-27",6.43
"1049","2017-12-28",6.4
"1050","2017-12-29",6.53
"1051","2018-01-02",6.72
"1052","2018-01-03",6.69
"1053","2018-01-04",6.7
"1054","2018-01-05",6.62
"1055","2018-01-08",6.58
"1056","2018-01-09",6.68
"1057","2018-01-10",6.81
"1058","2018-01-11",6.75
"1059","2018-01-12",6.63
"1060","2018-01-16",6.26
"1061","2018-01-17",6.48
"1062","2018-01-18",6.4
"1063","2018-01-19",6.53
"1064","2018-01-22",6.5
"1065","2018-01-23",6.9
"1066","2018-01-24",6.83
"1067","2018-01-25",6.97
"1068","2018-01-26",6.95
"1069","2018-01-29",6.95
"1070","2018-01-30",6.49
"1071","2018-01-31",6.39
"1072","2018-02-01",6.29
"1073","2018-02-02",6.28
"1074","2018-02-05",5.91
"1075","2018-02-06",6.15
"1076","2018-02-07",6
"1077","2018-02-08",5.65
"1078","2018-02-09",5.69
"1079","2018-02-12",5.75
"1080","2018-02-13",5.57
"1081","2018-02-14",5.44
"1082","2018-02-15",5.61
"1083","2018-02-16",5.7
"1084","2018-02-20",5.66
"1085","2018-02-21",5.7
"1086","2018-02-22",5.69
"1087","2018-02-23",5.76
"1088","2018-02-26",5.96
"1089","2018-02-27",5.85
"1090","2018-02-28",6.02
"1091","2018-03-01",5.93
"1092","2018-03-02",5.98
"1093","2018-03-05",5.91
"1094","2018-03-06",6.06
"1095","2018-03-07",6.25
"1096","2018-03-08",6.17
"1097","2018-03-09",6.45
"1098","2018-03-12",6.59
"1099","2018-03-13",6.39
"1100","2018-03-14",6.24
"1101","2018-03-15",6.28
"1102","2018-03-16",6.19
"1103","2018-03-19",6.16
"1104","2018-03-20",6.24
"1105","2018-03-21",6.15
"1106","2018-03-22",5.85
"1107","2018-03-23",5.69
"1108","2018-03-26",5.7
"1109","2018-03-27",5.56
"1110","2018-03-28",5.57
"1111","2018-03-29",5.56
"1112","2018-04-02",5.39
"1113","2018-04-03",5.76
"1114","2018-04-04",5.82
"1115","2018-04-05",5.74
"1116","2018-04-06",5.59
"1117","2018-04-09",5.39
"1118","2018-04-10",5.49
"1119","2018-04-11",5.74
"1120","2018-04-12",5.62
"1121","2018-04-13",5.42
"1122","2018-04-16",5.69
"1123","2018-04-17",5.73
"1124","2018-04-18",5.64
"1125","2018-04-19",5.77
"1126","2018-04-20",6.12
"1127","2018-04-23",6.27
"1128","2018-04-24",6.29
"1129","2018-04-25",6.13
"1130","2018-04-26",6.15
"1131","2018-04-27",6.09
"1132","2018-04-30",6.06
"1133","2018-05-01",6.13
"1134","2018-05-02",5.93
"1135","2018-05-03",5.94
"1136","2018-05-04",6.09
"1137","2018-05-07",6.19
"1138","2018-05-08",6.32
"1139","2018-05-09",6.57
"1140","2018-05-10",6.48
"1141","2018-05-11",6.43
"1142","2018-05-14",6.53
"1143","2018-05-15",6.42
"1144","2018-05-16",6.4
"1145","2018-05-17",6.54
"1146","2018-05-18",6.45
"1147","2018-05-21",6.44
"1148","2018-05-22",7.11
"1149","2018-05-23",7.58
"1150","2018-05-24",7.73
"1151","2018-05-25",7.5
"1152","2018-05-29",7.57
"1153","2018-05-30",7.64
"1154","2018-05-31",7.65
"1155","2018-06-01",7.88
"1156","2018-06-04",7.71
"1157","2018-06-05",7.67
"1158","2018-06-06",7.59
"1159","2018-06-07",7.6
"1160","2018-06-08",7.57
"1161","2018-06-11",7.89
"1162","2018-06-12",7.95
"1163","2018-06-13",8.04
"1164","2018-06-14",8.72
"1165","2018-06-15",8.86
"1166","2018-06-18",8.57
"1167","2018-06-19",9.26
"1168","2018-06-20",9.66
"1169","2018-06-21",9.61
"1170","2018-06-22",9.5
"1171","2018-06-25",9.3
"1172","2018-06-26",9.29
"1173","2018-06-27",9.28
"1174","2018-06-28",9.25
"1175","2018-06-29",9.34
"1176","2018-07-02",9.67
"1177","2018-07-03",9.94
"1178","2018-07-05",9.96
"1179","2018-07-06",10.23
"1180","2018-07-09",10.3
"1181","2018-07-10",10.38
"1182","2018-07-11",10.41
"1183","2018-07-12",10.35
"1184","2018-07-13",10.31
"1185","2018-07-16",10.24
"1186","2018-07-17",10.17
"1187","2018-07-18",9.99
"1188","2018-07-19",10.32
"1189","2018-07-20",10.22
"1190","2018-07-23",10.36
"1191","2018-07-24",11.1
"1192","2018-07-25",11.2
"1193","2018-07-26",10.64
"1194","2018-07-27",10.63
"1195","2018-07-30",10.87
"1196","2018-07-31",10.83
"1197","2018-08-01",10.89
"1198","2018-08-02",11.55
"1199","2018-08-03",11.16
"1200","2018-08-06",11.33
"1201","2018-08-07",11.36
"1202","2018-08-08",11.62
"1203","2018-08-09",11.89
"1204","2018-08-10",12
"1205","2018-08-13",11.79
"1206","2018-08-14",12.04
"1207","2018-08-15",12.1
"1208","2018-08-16",11.82
"1209","2018-08-17",11.68
"1210","2018-08-20",11.71
"1211","2018-08-21",11.8
"1212","2018-08-22",11.81
"1213","2018-08-23",12.16
"1214","2018-08-24",12.31
"1215","2018-08-27",12.16
"1216","2018-08-28",12.29
"1217","2018-08-29",12.25
"1218","2018-08-30",12.28
"1219","2018-08-31",12.64
"1220","2018-09-04",11.85
"1221","2018-09-05",11.7
"1222","2018-09-06",11.48
"1223","2018-09-07",11.37
"1224","2018-09-10",11.25
"1225","2018-09-11",11.41
"1226","2018-09-12",11.08
"1227","2018-09-13",11.11
"1228","2018-09-14",11.16
"1229","2018-09-17",10.53
"1230","2018-09-18",10.5
"1231","2018-09-19",10.3
"1232","2018-09-20",10.17
"1233","2018-09-21",10.03
"1234","2018-09-24",10.31
"1235","2018-09-25",10.7
"1236","2018-09-26",9.9
"1237","2018-09-27",9.61
"1238","2018-09-28",9.55
"1239","2018-10-01",9.58
"1240","2018-10-02",9.42
"1241","2018-10-03",9.49
"1242","2018-10-04",9.15
"1243","2018-10-05",9.31
"1244","2018-10-08",9.53
"1245","2018-10-09",9.83
"1246","2018-10-10",9.89
"1247","2018-10-11",10.2
"1248","2018-10-12",10.18
"1249","2018-10-15",10.63
"1250","2018-10-16",10.85
"1251","2018-10-17",10.92
"1252","2018-10-18",10.57
"1253","2018-10-19",10.23
"1254","2018-10-22",10.22
"1255","2018-10-23",10.18
"1256","2018-10-24",9.44
"1257","2018-10-25",9.59
"1258","2018-10-26",9.6
"1259","2018-10-29",9.44
"1260","2018-10-30",11.56
"1261","2018-10-31",14.85
"1262","2018-11-01",13.01
"1263","2018-11-02",14.2
"1264","2018-11-05",13.85
"1265","2018-11-06",13.89
"1266","2018-11-07",14.01
"1267","2018-11-08",14.84
"1268","2018-11-09",14.48
"1269","2018-11-12",13.43
"1270","2018-11-13",14.005
"1271","2018-11-14",13.33
"1272","2018-11-15",13.84
"1273","2018-11-16",13.87
"1274","2018-11-19",13.61
"1275","2018-11-20",12.61
"1276","2018-11-21",12.44
"1277","2018-11-23",12.66
"1278","2018-11-26",12.69
"1279","2018-11-27",12.13
"1280","2018-11-28",12.54
"1281","2018-11-29",12.17
"1282","2018-11-30",12.24
"1283","2018-12-03",13.22
"1284","2018-12-04",12.07
"1285","2018-12-06",12.17
"1286","2018-12-07",11.91
"1287","2018-12-10",12.49
"1288","2018-12-11",12.65
"1289","2018-12-12",13.05
"1290","2018-12-13",13.12
"1291","2018-12-14",12.22
"1292","2018-12-17",11.8
"1293","2018-12-18",11.72
"1294","2018-12-19",11.57
"1295","2018-12-20",11.58
"1296","2018-12-21",11.13
"1297","2018-12-24",11.12
"1298","2018-12-26",12
"1299","2018-12-27",11.88
"1300","2018-12-28",12.17
"1301","2018-12-31",12.58
"1302","2019-01-02",12
"1303","2019-01-03",13.09
"1304","2019-01-04",14.24
"1305","2019-01-07",14.43
"1306","2019-01-08",14.54
"1307","2019-01-09",15.2
"1308","2019-01-10",15.95
"1309","2019-01-11",16.059999
"1310","2019-01-14",15.82
"1311","2019-01-15",15.69
"1312","2019-01-16",15.93
"1313","2019-01-17",16.35
"1314","2019-01-18",17.280001
"1315","2019-01-22",17.35
"1316","2019-01-23",17.26
"1317","2019-01-24",17.610001
"1318","2019-01-25",17.77
"1319","2019-01-28",17.690001
"1320","2019-01-29",17.73
"1321","2019-01-30",17.67
"1322","2019-01-31",18.190001
"1323","2019-02-01",18.459999
"1324","2019-02-04",19.195
"1325","2019-02-05",19.120001
"1326","2019-02-06",18.77
"1327","2019-02-07",18.27
"1328","2019-02-08",18.52
"1329","2019-02-11",18.18
"1330","2019-02-12",18.299999
"1331","2019-02-13",18.299999
"1332","2019-02-14",18
"1333","2019-02-15",18.6
"1334","2019-02-19",18.540001
"1335","2019-02-20",19.01
"1336","2019-02-21",18.799999
"1337","2019-02-22",19.68
"1338","2019-02-25",19.690001
"1339","2019-02-26",21.469999
"1340","2019-02-27",22
"1341","2019-02-28",20.209999
"1342","2019-03-01",20.18
"1343","2019-03-04",20.719999
"1344","2019-03-05",20.440001
"1345","2019-03-06",18.84
"1346","2019-03-07",19.41
"1347","2019-03-08",20
"1348","2019-03-11",20.24
"1349","2019-03-12",20.690001
"1350","2019-03-13",21.18
"1351","2019-03-14",21
"1352","2019-03-15",21.66
"1353","2019-03-18",21.85
"1354","2019-03-19",22.040001
"1355","2019-03-20",22.48
"1356","2019-03-21",24.16
"1357","2019-03-22",24.459999
"1358","2019-03-25",25.76
"1359","2019-03-26",25.110001
"1360","2019-03-27",23.629999
"1361","2019-03-28",25.02
"1362","2019-03-29",25.02
"1363","2019-04-01",25.07
"1364","2019-04-02",24.35
"1365","2019-04-03",24.780001
"1366","2019-04-04",25.549999
"1367","2019-04-05",26.41
"1368","2019-04-08",25.16
"1369","2019-04-09",24.969999
"1370","2019-04-10",25.49
"1371","2019-04-11",25.24
"1372","2019-04-12",25.65
"1373","2019-04-15",24.639999
"1374","2019-04-16",24.389999
"1375","2019-04-17",22.93
"1376","2019-04-18",23.030001
"1377","2019-04-22",23.02
"1378","2019-04-23",23.709999
"1379","2019-04-24",23.360001
"1380","2019-04-25",22.92
"1381","2019-04-26",23.379999
"1382","2019-04-29",23.07
"1383","2019-04-30",22.870001
"1384","2019-05-01",25.17
"1385","2019-05-02",24.17
"1386","2019-05-03",24.6
"1387","2019-05-06",25.5
"1388","2019-05-07",23.799999
"1389","2019-05-08",23.6
"1390","2019-05-09",22.610001
"1391","2019-05-10",23.65
"1392","2019-05-13",22.209999
"1393","2019-05-14",23.379999
"1394","2019-05-15",24.610001
"1395","2019-05-16",25.110001
"1396","2019-05-17",24.389999
"1397","2019-05-20",24.18
"1398","2019-05-21",24.65
"1399","2019-05-22",24.75
"1400","2019-05-23",24.57
"1401","2019-05-24",24.5
"1402","2019-05-28",24.200001
"1403","2019-05-29",24.23
"1404","2019-05-30",25.030001
"1405","2019-05-31",22.66
"1406","2019-06-03",22.1
"1407","2019-06-04",23.450001
"1408","2019-06-05",24.65
"1409","2019-06-06",24.879999
"1410","2019-06-07",25.75
"1411","2019-06-10",26.299999
"1412","2019-06-11",26.25
"1413","2019-06-12",27.01
"1414","2019-06-13",27.93
"1415","2019-06-14",27.57
"1416","2019-06-17",28.559999
"1417","2019-06-18",28.51
"1418","2019-06-19",28.33
"1419","2019-06-20",28.41
"1420","2019-06-21",27.82
"1421","2019-06-24",27.25
"1422","2019-06-25",26.57
"1423","2019-06-26",25.75
"1424","2019-06-27",26.530001
"1425","2019-06-28",28.51
"1426","2019-07-01",28.75
"1427","2019-07-02",28.99
"1428","2019-07-03",29.23
"1429","2019-07-05",28.57
"1430","2019-07-08",27.77
"1431","2019-07-09",28.33
"1432","2019-07-10",28.49
"1433","2019-07-11",28.27
"1434","2019-07-12",27.33
"1435","2019-07-15",28.030001
"1436","2019-07-16",28.5
"1437","2019-07-17",29.02
"1438","2019-07-18",29.51
"1439","2019-07-19",29.85
"1440","2019-07-22",30.93
"1441","2019-07-23",28.620001
"1442","2019-07-24",28.790001
"1443","2019-07-25",28.530001
"1444","2019-07-26",29.110001
"1445","2019-07-29",29.18
"1446","2019-07-30",29.610001
"1447","2019-07-31",28.370001
"1448","2019-08-01",27
"1449","2019-08-02",25.16
"1450","2019-08-05",23.870001
"1451","2019-08-06",24.41
"1452","2019-08-07",24.66
"1453","2019-08-08",26.700001
"1454","2019-08-09",26.129999
"1455","2019-08-12",25.26
"1456","2019-08-13",26.950001
"1457","2019-08-14",24.73
"1458","2019-08-15",24.879999
"1459","2019-08-16",25.639999
"1460","2019-08-19",25.209999
"1461","2019-08-20",25.82
"1462","2019-08-21",26.280001
"1463","2019-08-22",25.299999
"1464","2019-08-23",24.66
"1465","2019-08-26",25.200001
"1466","2019-08-27",25.93
"1467","2019-08-28",26.01
"1468","2019-08-29",27.049999
"1469","2019-08-30",26.5
"1470","2019-09-03",25.09
"1471","2019-09-04",25.370001
"1472","2019-09-05",26.25
"1473","2019-09-06",25.67
"1474","2019-09-09",24.92
"1475","2019-09-10",25.120001
"1476","2019-09-11",24.610001
"1477","2019-09-12",25.129999
"1478","2019-09-13",25.74
"1479","2019-09-16",25.59
"1480","2019-09-17",26.17
"1481","2019-09-18",25.940001
"1482","2019-09-19",26.049999
"1483","2019-09-20",26.5
"1484","2019-09-23",25.51
"1485","2019-09-24",24.549999
"1486","2019-09-25",24.16
"1487","2019-09-26",24.67
"1488","2019-09-27",24.23
"1489","2019-09-30",24
"1490","2019-10-01",22.93
"1491","2019-10-02",22.1
"1492","2019-10-03",22.879999
"1493","2019-10-04",23.440001
"1494","2019-10-07",23.639999
"1495","2019-10-08",23.299999
"1496","2019-10-09",24.59
"1497","2019-10-10",24.76
"1498","2019-10-11",25.299999
"1499","2019-10-14",25.219999
"1500","2019-10-15",25.5
"1501","2019-10-16",24.389999
"1502","2019-10-17",25.32
"1503","2019-10-18",24.67
"1504","2019-10-21",26.190001
"1505","2019-10-22",26.209999
"1506","2019-10-23",22.1
"1507","2019-10-24",20.780001
"1508","2019-10-25",21.209999
"1509","2019-10-28",22.59
"1510","2019-10-29",22.559999
"1511","2019-10-30",22.68
"1512","2019-10-31",22.93
"1513","2019-11-01",23.33
"1514","2019-11-04",23.799999
"1515","2019-11-05",24.01
"1516","2019-11-06",23.82
"1517","2019-11-07",23.139999
"1518","2019-11-08",23.59
"1519","2019-11-11",23.48
"1520","2019-11-12",23.73
"1521","2019-11-13",24.129999
"1522","2019-11-14",24.065001
"1523","2019-11-15",25.24
"1524","2019-11-18",25.440001
"1525","2019-11-19",25.959999
"1526","2019-11-20",26.25
"1527","2019-11-21",25.709999
"1528","2019-11-22",26.17
"1529","2019-11-25",28.469999
"1530","2019-11-26",29.049999
"1531","2019-11-27",29.075001
"1532","2019-11-29",28.719999
"1533","2019-12-02",27.190001
"1534","2019-12-03",26.26
"1535","2019-12-04",28.344999
"1536","2019-12-05",29.99
"1537","2019-12-06",29.18
"1538","2019-12-09",28.459999
"1539","2019-12-10",28.969999
"1540","2019-12-11",28.68
"1541","2019-12-12",28.629999
"1542","2019-12-13",28.51
"1543","2019-12-16",29.309999
"1544","2019-12-17",29.290001
"1545","2019-12-18",29.34
"1546","2019-12-19",29.110001
"1547","2019-12-20",28.52
"1548","2019-12-23",29.610001
"1549","2019-12-24",29.6
"1550","2019-12-26",29.82
"1551","2019-12-27",29.1
"1552","2019-12-30",28.35
"1553","2019-12-31",27.92
"1554","2020-01-02",27.51
"1555","2020-01-03",26.545
"1556","2020-01-06",25.969999
"1557","2020-01-07",26.24
"1558","2020-01-08",27.25
"1559","2020-01-09",28.450001
"1560","2020-01-10",28.9
"1561","2020-01-13",28.370001
"1562","2020-01-14",28.57
"1563","2020-01-15",29.440001
"1564","2020-01-16",30.17
"1565","2020-01-17",30.15
"1566","2020-01-21",28.41
"1567","2020-01-22",28.514999
"1568","2020-01-23",28.565001
"1569","2020-01-24",27.49
"1570","2020-01-27",27.01
"1571","2020-01-28",27.440001
"1572","2020-01-29",27.370001
"1573","2020-01-30",26.639999
"1574","2020-01-31",26.25
"1575","2020-02-03",26.950001
"1576","2020-02-04",28.08
"1577","2020-02-05",27.48
"1578","2020-02-06",26.200001
"1579","2020-02-07",25.99
"1580","2020-02-10",26.67
"1581","2020-02-11",26.6
"1582","2020-02-12",26.540001
"1583","2020-02-13",26.16
"1584","2020-02-14",26.85
"1585","2020-02-18",26.309999
"1586","2020-02-19",26.74
"1587","2020-02-20",25.67
"1588","2020-02-21",25.24
"1589","2020-02-24",23.809999
"1590","2020-02-25",23.540001
"1591","2020-02-26",23.26
"1592","2020-02-27",23.82
"1593","2020-02-28",24.690001
"1594","2020-03-02",26.1
"1595","2020-03-03",24.940001
"1596","2020-03-04",25.27
"1597","2020-03-05",24.76
"1598","2020-03-06",23.91
"1599","2020-03-09",24.07
"1600","2020-03-10",25.43
"1601","2020-03-11",23.66
"1602","2020-03-12",19.870001
"1603","2020-03-13",21.16
"1604","2020-03-16",18.75
"1605","2020-03-17",18.450001
"1606","2020-03-18",16.129999
"1607","2020-03-19",19.02
"1608","2020-03-20",18.389999
"1609","2020-03-23",16.85
"1610","2020-03-24",19.66
"1611","2020-03-25",22.004999
"1612","2020-03-26",24.6
"1613","2020-03-27",23.16
"1614","2020-03-30",24.17
"1615","2020-03-31",24.309999
"1616","2020-04-01",20.280001
"1617","2020-04-02",20.940001
"1618","2020-04-03",19.49
"1619","2020-04-06",21.360001
"1620","2020-04-07",22.709999
"1621","2020-04-08",23.23
"1622","2020-04-09",22.450001
"1623","2020-04-13",22.27
"1624","2020-04-14",23.610001
"1625","2020-04-15",22.129999
"1626","2020-04-16",22.75
"1627","2020-04-17",23.190001
"1628","2020-04-20",23.280001
"1629","2020-04-21",22.52
"1630","2020-04-22",23.389999
"1631","2020-04-23",23.74
"1632","2020-04-24",23.41
"1633","2020-04-27",25.26
"1634","2020-04-28",25.459999
"1635","2020-04-29",27.459999
"1636","2020-04-30",26.969999
"1637","2020-05-01",26.17
"1638","2020-05-04",27.309999
"1639","2020-05-05",27.25
"1640","2020-05-06",27.18
"1641","2020-05-07",27.209999
"1642","2020-05-08",28.110001
"1643","2020-05-11",26.549999
"1644","2020-05-12",26.405001
"1645","2020-05-13",25.690001
"1646","2020-05-14",24.030001
"1647","2020-05-15",25.870001
"1648","2020-05-18",26.24
"1649","2020-05-19",25.389999
"1650","2020-05-20",24.809999
"1651","2020-05-21",25.139999
"1652","2020-05-22",25.59
"1653","2020-05-26",26.870001
"1654","2020-05-27",26.290001
"1655","2020-05-28",26.110001
"1656","2020-05-29",24.940001
"1657","2020-06-01",25.6
"1658","2020-06-02",26.01
"1659","2020-06-03",25.9
"1660","2020-06-04",25.1
"1661","2020-06-05",26.049999
"1662","2020-06-08",26.299999
"1663","2020-06-09",26.790001
"1664","2020-06-10",26.74
"1665","2020-06-11",23.93
"1666","2020-06-12",24.280001
"1667","2020-06-15",24.879999
"1668","2020-06-16",26.200001
"1669","2020-06-17",25.52
"1670","2020-06-18",25.57
"1671","2020-06-19",25.1
"1672","2020-06-22",26.969999
"1673","2020-06-23",27.049999
"1674","2020-06-24",24.799999
"1675","2020-06-25",24.4
"1676","2020-06-26",23.059999
"1677","2020-06-29",24.450001
"1678","2020-06-30",25.9
"1679","2020-07-01",26.73
"1680","2020-07-02",27.709999
"1681","2020-07-06",28.58
"1682","2020-07-07",28.5
"1683","2020-07-08",29.469999
"1684","2020-07-09",29.540001
"1685","2020-07-10",29
"1686","2020-07-13",28.459999
"1687","2020-07-14",29.09
"1688","2020-07-15",30.549999
"1689","2020-07-16",30.41
"1690","2020-07-17",30.940001
"1691","2020-07-20",31.91
"1692","2020-07-21",31.719999
"1693","2020-07-22",31.389999
"1694","2020-07-23",30.959999
"1695","2020-07-24",30.33
"1696","2020-07-27",30.24
"1697","2020-07-28",28.42
"1698","2020-07-29",30.18
"1699","2020-07-30",33.209999
"1700","2020-07-31",35.669998
"1701","2020-08-03",35.299999
"1702","2020-08-04",32.209999
"1703","2020-08-05",31.764999
"1704","2020-08-06",33.369999
"1705","2020-08-07",32.349998
"1706","2020-08-10",32.220001
"1707","2020-08-11",32.59
"1708","2020-08-12",33.779999
"1709","2020-08-13",34.82
"1710","2020-08-14",33.790001
"1711","2020-08-17",34.310001
"1712","2020-08-18",34.310001
"1713","2020-08-19",34.599998
"1714","2020-08-20",35.25
"1715","2020-08-21",35.610001
"1716","2020-08-24",32.77
"1717","2020-08-25",32.990002
"1718","2020-08-26",33.279999
"1719","2020-08-27",32.830002
"1720","2020-08-28",33.02
"1721","2020-08-31",33.310001
"1722","2020-09-01",34.07
"1723","2020-09-02",34.16
"1724","2020-09-03",32.59
"1725","2020-09-04",31.73
"1726","2020-09-08",30.700001
"1727","2020-09-09",30.74
"1728","2020-09-10",30.24
"1729","2020-09-11",30.610001
"1730","2020-09-14",31.870001
"1731","2020-09-15",32.27
"1732","2020-09-16",32.84
"1733","2020-09-17",32.580002
"1734","2020-09-18",32.720001
"1735","2020-09-21",30.969999
"1736","2020-09-22",31.57
"1737","2020-09-23",29.209999
"1738","2020-09-24",30.09
"1739","2020-09-25",30.76
"1740","2020-09-28",31.700001
"1741","2020-09-29",32.790001
"1742","2020-09-30",32.490002
"1743","2020-10-01",33.43
"1744","2020-10-02",32.490002
"1745","2020-10-05",34.130001
"1746","2020-10-06",35.130001
"1747","2020-10-07",36.299999
"1748","2020-10-08",38.639999
"1749","2020-10-09",41.459999
"1750","2020-10-12",41.799999
"1751","2020-10-13",42.02
"1752","2020-10-14",41.75
"1753","2020-10-15",42.799999
"1754","2020-10-16",42.82
"1755","2020-10-19",41.560001
"1756","2020-10-20",41.060001
"1757","2020-10-21",39.450001
"1758","2020-10-22",39.049999
"1759","2020-10-23",37.34
"1760","2020-10-26",37.619999
"1761","2020-10-27",36.400002
"1762","2020-10-28",36.060001
"1763","2020-10-29",36.810001
"1764","2020-10-30",34.66
"1765","2020-11-02",35
"1766","2020-11-03",38.220001
"1767","2020-11-04",40.029999
"1768","2020-11-05",42.009998
"1769","2020-11-06",42.959999
"1770","2020-11-09",43.970001
"1771","2020-11-10",43.5
"1772","2020-11-11",47.16
"1773","2020-11-12",46.360001
"1774","2020-11-13",46.634998
"1775","2020-11-16",46.990002
"1776","2020-11-17",48.34
"1777","2020-11-18",48
"1778","2020-11-19",48.830002
"1779","2020-11-20",51.439999
"1780","2020-11-23",51.549999
"1781","2020-11-24",51.880001
"1782","2020-11-25",50.900002
"1783","2020-11-27",53.200001
