"","date","EXTN"
"977","2019-09-13",13.37
"978","2019-09-16",13.41
"979","2019-09-17",13.49
"980","2019-09-18",13.3
"981","2019-09-19",13.35
"982","2019-09-20",13.47
"983","2019-09-23",13.7
"984","2019-09-24",13.41
"985","2019-09-25",13.56
"986","2019-09-26",13.21
"987","2019-09-27",13.25
"988","2019-09-30",13.06
"989","2019-10-01",12.59
"990","2019-10-02",12.37
"991","2019-10-03",12.19
"992","2019-10-04",12.3
"993","2019-10-07",12.43
"994","2019-10-08",12.23
"995","2019-10-09",12
"996","2019-10-10",11.95
"997","2019-10-11",12.39
"998","2019-10-14",12.37
"999","2019-10-15",12.4
"1000","2019-10-16",12.43
"1001","2019-10-17",12.63
"1002","2019-10-18",12.43
"1003","2019-10-21",12.53
"1004","2019-10-22",12.54
"1005","2019-10-23",12.94
"1006","2019-10-24",12.46
"1007","2019-10-25",12.09
"1008","2019-10-28",12.25
"1009","2019-10-29",12.74
"1010","2019-10-30",12.54
"1011","2019-10-31",12.67
"1012","2019-11-01",13.01
"1013","2019-11-04",13.44
"1014","2019-11-05",13.49
"1015","2019-11-06",11.87
"1016","2019-11-07",9.44
"1017","2019-11-08",8.64
"1018","2019-11-11",8.33
"1019","2019-11-12",8.27
"1020","2019-11-13",7.86
"1021","2019-11-14",7.79
"1022","2019-11-15",7.56
"1023","2019-11-18",6.84
"1024","2019-11-19",6.32
"1025","2019-11-20",6.14
"1026","2019-11-21",6.22
"1027","2019-11-22",6.27
"1028","2019-11-25",6.29
"1029","2019-11-26",5.57
"1030","2019-11-27",5.52
"1031","2019-11-29",5.38
"1032","2019-12-02",5.34
"1033","2019-12-03",5.2
"1034","2019-12-04",5.35
"1035","2019-12-05",5.57
"1036","2019-12-06",5.94
"1037","2019-12-09",6.16
"1038","2019-12-10",6.37
"1039","2019-12-11",6.65
"1040","2019-12-12",6.63
"1041","2019-12-13",6.53
"1042","2019-12-16",7.07
"1043","2019-12-17",7.41
"1044","2019-12-18",7.48
"1045","2019-12-19",7.33
"1046","2019-12-20",7.25
"1047","2019-12-23",7.99
"1048","2019-12-24",8.09
"1049","2019-12-26",8.06
"1050","2019-12-27",7.85
"1051","2019-12-30",8.18
"1052","2019-12-31",7.83
"1053","2020-01-02",7.21
"1054","2020-01-03",7.42
"1055","2020-01-06",8.3
"1056","2020-01-07",8.16
"1057","2020-01-08",7.75
"1058","2020-01-09",7.61
"1059","2020-01-10",6.91
"1060","2020-01-13",6.65
"1061","2020-01-14",6.56
"1062","2020-01-15",6.03
"1063","2020-01-16",6.51
"1064","2020-01-17",6.61
"1065","2020-01-21",6.58
"1066","2020-01-22",6.44
"1067","2020-01-23",6.09
"1068","2020-01-24",5.88
"1069","2020-01-27",5.71
"1070","2020-01-28",5.74
"1071","2020-01-29",5.58
"1072","2020-01-30",5.43
"1073","2020-01-31",5.4
"1074","2020-02-03",5.5
"1075","2020-02-04",5.39
"1076","2020-02-05",5.74
"1077","2020-02-06",5.32
"1078","2020-02-07",5.09
"1079","2020-02-10",5.05
"1080","2020-02-11",4.98
"1081","2020-02-12",4.6
"1082","2020-02-13",5.52
"1083","2020-02-14",6.37
"1084","2020-02-18",6.59
"1085","2020-02-19",6.58
"1086","2020-02-20",6.29
"1087","2020-02-21",6.27
"1088","2020-02-24",6.1
"1089","2020-02-25",5.65
"1090","2020-02-26",5.58
"1091","2020-02-27",5.37
"1092","2020-02-28",5.1
"1093","2020-03-02",6.6
"1094","2020-03-03",7.2
"1095","2020-03-04",7.27
"1096","2020-03-05",6.61
"1097","2020-03-06",6.58
"1098","2020-03-09",5.01
"1099","2020-03-10",5.05
"1100","2020-03-11",4.93
"1101","2020-03-12",5.46
"1102","2020-03-13",8.5
"1103","2020-03-16",5.51
"1104","2020-03-17",6.68
"1105","2020-03-18",5.09
"1106","2020-03-19",5.02
"1107","2020-03-20",5.02
"1108","2020-03-23",4.71
"1109","2020-03-24",5.6
"1110","2020-03-25",5.15
"1111","2020-03-26",5.41
"1112","2020-03-27",5.12
"1113","2020-03-30",4.62
"1114","2020-03-31",4.8
"1115","2020-04-01",4.32
"1116","2020-04-02",4.25
"1117","2020-04-03",3.52
"1118","2020-04-06",4.17
"1119","2020-04-07",4.25
"1120","2020-04-08",4.68
"1121","2020-04-09",4.97
"1122","2020-04-13",5.34
"1123","2020-04-14",5.25
"1124","2020-04-15",5.28
"1125","2020-04-16",4.3
"1126","2020-04-17",4.73
"1127","2020-04-20",4.76
"1128","2020-04-21",4.51
"1129","2020-04-22",4.55
"1130","2020-04-23",4.95
"1131","2020-04-24",4.83
"1132","2020-04-27",4.99
"1133","2020-04-28",5.73
"1134","2020-04-29",6.3
"1135","2020-04-30",6.8
"1136","2020-05-01",6.2
"1137","2020-05-04",5.64
"1138","2020-05-05",5.51
"1139","2020-05-06",5.09
"1140","2020-05-07",5.25
"1141","2020-05-08",5.55
"1142","2020-05-11",5.69
"1143","2020-05-12",5.14
"1144","2020-05-13",4.86
"1145","2020-05-14",4.77
"1146","2020-05-15",4.8
"1147","2020-05-18",5.1
"1148","2020-05-19",5.24
"1149","2020-05-20",5.41
"1150","2020-05-21",5.43
"1151","2020-05-22",5.71
"1152","2020-05-26",6.47
"1153","2020-05-27",7.28
"1154","2020-05-28",7.05
"1155","2020-05-29",6.42
"1156","2020-06-01",6.75
"1157","2020-06-02",7.37
"1158","2020-06-03",7.22
"1159","2020-06-04",7.58
"1160","2020-06-05",8.24
"1161","2020-06-08",8.52
"1162","2020-06-09",8.69
"1163","2020-06-10",7.49
"1164","2020-06-11",6.16
"1165","2020-06-12",6.24
"1166","2020-06-15",6.2
"1167","2020-06-16",6.17
"1168","2020-06-17",5.79
"1169","2020-06-18",5.76
"1170","2020-06-19",5.78
"1171","2020-06-22",5.49
"1172","2020-06-23",5.73
"1173","2020-06-24",5.41
"1174","2020-06-25",5.4
"1175","2020-06-26",5.3
"1176","2020-06-29",5.4
"1177","2020-06-30",5.39
"1178","2020-07-01",5.34
"1179","2020-07-02",5.28
"1180","2020-07-06",5.27
"1181","2020-07-07",5.07
"1182","2020-07-08",5.14
"1183","2020-07-09",4.9
"1184","2020-07-10",4.78
"1185","2020-07-13",4.68
"1186","2020-07-14",4.89
"1187","2020-07-15",5.14
"1188","2020-07-16",5.14
"1189","2020-07-17",5.13
"1190","2020-07-20",4.94
"1191","2020-07-21",5.08
"1192","2020-07-22",5.14
"1193","2020-07-23",5.28
"1194","2020-07-24",5.32
"1195","2020-07-27",4.95
"1196","2020-07-28",4.99
"1197","2020-07-29",5.08
"1198","2020-07-30",5.22
"1199","2020-07-31",4.97
"1200","2020-08-03",5.17
"1201","2020-08-04",5.42
"1202","2020-08-05",5.59
"1203","2020-08-06",5.39
"1204","2020-08-07",5.65
"1205","2020-08-10",5.84
"1206","2020-08-11",5.83
"1207","2020-08-12",5.94
"1208","2020-08-13",5.7
"1209","2020-08-14",5.55
"1210","2020-08-17",5.31
"1211","2020-08-18",5.14
"1212","2020-08-19",4.91
"1213","2020-08-20",4.9
"1214","2020-08-21",5.15
"1215","2020-08-24",5.18
"1216","2020-08-25",5.12
"1217","2020-08-26",4.75
"1218","2020-08-27",4.42
"1219","2020-08-28",4.88
"1220","2020-08-31",4.6
"1221","2020-09-01",4.75
"1222","2020-09-02",4.7
"1223","2020-09-03",4.41
"1224","2020-09-04",4.37
"1225","2020-09-08",4.71
"1226","2020-09-09",4.62
"1227","2020-09-10",4.24
"1228","2020-09-11",4.06
"1229","2020-09-14",4.03
"1230","2020-09-15",4.81
"1231","2020-09-16",5.37
"1232","2020-09-17",5.42
"1233","2020-09-18",5.54
"1234","2020-09-21",5.19
"1235","2020-09-22",5.25
"1236","2020-09-23",4.61
"1237","2020-09-24",4.5
"1238","2020-09-25",4.27
"1239","2020-09-28",4.41
"1240","2020-09-29",4.26
"1241","2020-09-30",4.16
"1242","2020-10-01",4.43
"1243","2020-10-02",4.48
"1244","2020-10-05",4.54
"1245","2020-10-06",4.47
"1246","2020-10-07",4.54
"1247","2020-10-08",4.76
"1248","2020-10-09",4.99
"1249","2020-10-12",5.13
"1250","2020-10-13",4.86
"1251","2020-10-14",4.91
"1252","2020-10-15",4.9
"1253","2020-10-16",4.71
"1254","2020-10-19",4.33
"1255","2020-10-20",4.22
"1256","2020-10-21",4.23
"1257","2020-10-22",4.31
"1258","2020-10-23",4.4
"1259","2020-10-26",4.15
"1260","2020-10-27",4.04
"1261","2020-10-28",3.9
"1262","2020-10-29",3.8
"1263","2020-10-30",4.23
"1264","2020-11-02",4.4
"1265","2020-11-03",4.42
"1266","2020-11-04",4.1
"1267","2020-11-05",3.84
"1268","2020-11-06",3.58
"1269","2020-11-09",3.54
"1270","2020-11-10",3.63
"1271","2020-11-11",3.4
"1272","2020-11-12",3.35
"1273","2020-11-13",3.35
"1274","2020-11-16",3.5
"1275","2020-11-17",3.45
"1276","2020-11-18",3.66
"1277","2020-11-19",3.75
"1278","2020-11-20",3.79
"1279","2020-11-23",4.3
"1280","2020-11-24",4.66
"1281","2020-11-25",4.35
"1282","2020-11-27",4.36
