"","date","OXSQ"
"998","2010-12-16",10.78
"999","2010-12-17",10.64
"1000","2010-12-20",10.79
"1001","2010-12-21",10.74
"1002","2010-12-22",10.92
"1003","2010-12-23",10.99
"1004","2010-12-27",11.12
"1005","2010-12-28",11.13
"1006","2010-12-29",11.16
"1007","2010-12-30",11.19
"1008","2010-12-31",11.21
"1009","2011-01-03",10.98
"1010","2011-01-04",10.93
"1011","2011-01-05",11.08
"1012","2011-01-06",11.29
"1013","2011-01-07",11.7
"1014","2011-01-10",11.74
"1015","2011-01-11",11.87
"1016","2011-01-12",11.81
"1017","2011-01-13",11.86
"1018","2011-01-14",11.88
"1019","2011-01-18",12.23
"1020","2011-01-19",11.79
"1021","2011-01-20",11.52
"1022","2011-01-21",11.62
"1023","2011-01-24",11.76
"1024","2011-01-25",11.73
"1025","2011-01-26",12
"1026","2011-01-27",12.2
"1027","2011-01-28",11.97
"1028","2011-01-31",12.29
"1029","2011-02-01",12.53
"1030","2011-02-02",12.78
"1031","2011-02-03",12.89
"1032","2011-02-04",12.8
"1033","2011-02-07",12.92
"1034","2011-02-08",12.86
"1035","2011-02-09",12.92
"1036","2011-02-10",12.87
"1037","2011-02-11",12.88
"1038","2011-02-14",12.65
"1039","2011-02-15",12.6
"1040","2011-02-16",12.79
"1041","2011-02-17",12.88
"1042","2011-02-18",12.66
"1043","2011-02-22",12.24
"1044","2011-02-23",12.19
"1045","2011-02-24",12.44
"1046","2011-02-25",12.65
"1047","2011-02-28",12.65
"1048","2011-03-01",12.22
"1049","2011-03-02",12.23
"1050","2011-03-03",12.28
"1051","2011-03-04",12.26
"1052","2011-03-07",12.1
"1053","2011-03-08",12.18
"1054","2011-03-09",10.96
"1055","2011-03-10",10.9
"1056","2011-03-11",10.88
"1057","2011-03-14",10.6
"1058","2011-03-15",10.26
"1059","2011-03-16",10.01
"1060","2011-03-17",9.9
"1061","2011-03-18",9.94
"1062","2011-03-21",10.11
"1063","2011-03-22",10.17
"1064","2011-03-23",10.15
"1065","2011-03-24",10.18
"1066","2011-03-25",10.38
"1067","2011-03-28",10.36
"1068","2011-03-29",10.4
"1069","2011-03-30",10.75
"1070","2011-03-31",10.87
"1071","2011-04-01",10.89
"1072","2011-04-04",11.46
"1073","2011-04-05",11.55
"1074","2011-04-06",11.54
"1075","2011-04-07",11.4
"1076","2011-04-08",10.99
"1077","2011-04-11",11.09
"1078","2011-04-12",11.06
"1079","2011-04-13",11.16
"1080","2011-04-14",11.04
"1081","2011-04-15",11.09
"1082","2011-04-18",10.92
"1083","2011-04-19",10.75
"1084","2011-04-20",10.86
"1085","2011-04-21",11.02
"1086","2011-04-25",10.94
"1087","2011-04-26",10.94
"1088","2011-04-27",10.97
"1089","2011-04-28",11.22
"1090","2011-04-29",11.34
"1091","2011-05-02",11.27
"1092","2011-05-03",11.19
"1093","2011-05-04",11.08
"1094","2011-05-05",10.79
"1095","2011-05-06",10.73
"1096","2011-05-09",10.51
"1097","2011-05-10",10.67
"1098","2011-05-11",10.6
"1099","2011-05-12",10.63
"1100","2011-05-13",10.44
"1101","2011-05-16",9.99
"1102","2011-05-17",10.03
"1103","2011-05-18",10.12
"1104","2011-05-19",10.19
"1105","2011-05-20",10.09
"1106","2011-05-23",10.05
"1107","2011-05-24",10
"1108","2011-05-25",10.14
"1109","2011-05-26",10.2
"1110","2011-05-27",10.25
"1111","2011-05-31",10.25
"1112","2011-06-01",10
"1113","2011-06-02",10.1
"1114","2011-06-03",10.13
"1115","2011-06-06",9.91
"1116","2011-06-07",10.02
"1117","2011-06-08",9.93
"1118","2011-06-09",10.04
"1119","2011-06-10",10.08
"1120","2011-06-13",10.05
"1121","2011-06-14",9.97
"1122","2011-06-15",9.75
"1123","2011-06-16",9.73
"1124","2011-06-17",9.61
"1125","2011-06-20",9.53
"1126","2011-06-21",9.68
"1127","2011-06-22",9.77
"1128","2011-06-23",9.72
"1129","2011-06-24",9.56
"1130","2011-06-27",9.5
"1131","2011-06-28",9.43
"1132","2011-06-29",9.27
"1133","2011-06-30",9.6
"1134","2011-07-01",9.72
"1135","2011-07-05",9.66
"1136","2011-07-06",9.74
"1137","2011-07-07",9.9
"1138","2011-07-08",9.94
"1139","2011-07-11",9.85
"1140","2011-07-12",9.84
"1141","2011-07-13",9.95
"1142","2011-07-14",9.74
"1143","2011-07-15",9.69
"1144","2011-07-18",9.41
"1145","2011-07-19",9.66
"1146","2011-07-20",9.71
"1147","2011-07-21",9.82
"1148","2011-07-22",9.8
"1149","2011-07-25",9.6
"1150","2011-07-26",9.44
"1151","2011-07-27",9.18
"1152","2011-07-28",9.19
"1153","2011-07-29",8.98
"1154","2011-08-01",9.05
"1155","2011-08-02",8.92
"1156","2011-08-03",8.9
"1157","2011-08-04",8.79
"1158","2011-08-05",8.56
"1159","2011-08-08",7.74
"1160","2011-08-09",8.85
"1161","2011-08-10",8.25
"1162","2011-08-11",9.12
"1163","2011-08-12",9.01
"1164","2011-08-15",9.25
"1165","2011-08-16",9.23
"1166","2011-08-17",9.35
"1167","2011-08-18",8.74
"1168","2011-08-19",8.57
"1169","2011-08-22",8.8
"1170","2011-08-23",9.1
"1171","2011-08-24",9.11
"1172","2011-08-25",8.89
"1173","2011-08-26",8.97
"1174","2011-08-29",9.42
"1175","2011-08-30",9.45
"1176","2011-08-31",9.55
"1177","2011-09-01",9.21
"1178","2011-09-02",8.93
"1179","2011-09-06",8.87
"1180","2011-09-07",9.18
"1181","2011-09-08",8.97
"1182","2011-09-09",8.88
"1183","2011-09-12",8.92
"1184","2011-09-13",9.07
"1185","2011-09-14",8.97
"1186","2011-09-15",8.91
"1187","2011-09-16",8.72
"1188","2011-09-19",8.56
"1189","2011-09-20",8.51
"1190","2011-09-21",8.32
"1191","2011-09-22",8.1
"1192","2011-09-23",8.13
"1193","2011-09-26",8.28
"1194","2011-09-27",8.47
"1195","2011-09-28",8.08
"1196","2011-09-29",8.4
"1197","2011-09-30",8.17
"1198","2011-10-03",7.52
"1199","2011-10-04",7.59
"1200","2011-10-05",7.9
"1201","2011-10-06",8.12
"1202","2011-10-07",8.02
"1203","2011-10-10",8.28
"1204","2011-10-11",8.42
"1205","2011-10-12",8.48
"1206","2011-10-13",8.47
"1207","2011-10-14",8.61
"1208","2011-10-17",8.32
"1209","2011-10-18",8.6
"1210","2011-10-19",8.46
"1211","2011-10-20",8.47
"1212","2011-10-21",8.62
"1213","2011-10-24",8.89
"1214","2011-10-25",8.66
"1215","2011-10-26",8.74
"1216","2011-10-27",9.15
"1217","2011-10-28",9.03
"1218","2011-10-31",8.91
"1219","2011-11-01",8.49
"1220","2011-11-02",8.67
"1221","2011-11-03",8.94
"1222","2011-11-04",8.82
"1223","2011-11-07",8.82
"1224","2011-11-08",9.08
"1225","2011-11-09",8.52
"1226","2011-11-10",8.38
"1227","2011-11-11",8.45
"1228","2011-11-14",8.33
"1229","2011-11-15",8.48
"1230","2011-11-16",8.64
"1231","2011-11-17",8.67
"1232","2011-11-18",8.96
"1233","2011-11-21",8.87
"1234","2011-11-22",8.8
"1235","2011-11-23",8.4
"1236","2011-11-25",8.28
"1237","2011-11-28",8.6
"1238","2011-11-29",8.53
"1239","2011-11-30",8.88
"1240","2011-12-01",8.72
"1241","2011-12-02",8.96
"1242","2011-12-05",9.1
"1243","2011-12-06",9.13
"1244","2011-12-07",9.13
"1245","2011-12-08",8.82
"1246","2011-12-09",9.16
"1247","2011-12-12",9.06
"1248","2011-12-13",8.99
"1249","2011-12-14",8.5
"1250","2011-12-15",8.44
"1251","2011-12-16",8.43
"1252","2011-12-19",8.24
"1253","2011-12-20",8.65
"1254","2011-12-21",8.52
"1255","2011-12-22",8.72
"1256","2011-12-23",8.83
"1257","2011-12-27",8.87
"1258","2011-12-28",8.71
"1259","2011-12-29",8.63
"1260","2011-12-30",8.65
"1261","2012-01-03",9.01
"1262","2012-01-04",8.77
"1263","2012-01-05",8.86
"1264","2012-01-06",9.02
"1265","2012-01-09",9.05
"1266","2012-01-10",9.2
"1267","2012-01-11",9.25
"1268","2012-01-12",9.39
"1269","2012-01-13",9.44
"1270","2012-01-17",9.54
"1271","2012-01-18",9.58
"1272","2012-01-19",9.63
"1273","2012-01-20",9.71
"1274","2012-01-23",9.66
"1275","2012-01-24",9.59
"1276","2012-01-25",9.62
"1277","2012-01-26",9.59
"1278","2012-01-27",9.52
"1279","2012-01-30",9.47
"1280","2012-01-31",9.35
"1281","2012-02-01",9.45
"1282","2012-02-02",9.71
"1283","2012-02-03",9.9
"1284","2012-02-06",9.85
"1285","2012-02-07",9.94
"1286","2012-02-08",9.79
"1287","2012-02-09",10.01
"1288","2012-02-10",9.78
"1289","2012-02-13",9.8
"1290","2012-02-14",9.78
"1291","2012-02-15",9.61
"1292","2012-02-16",9.98
"1293","2012-02-17",10.03
"1294","2012-02-21",10.05
"1295","2012-02-22",9.93
"1296","2012-02-23",10.04
"1297","2012-02-24",9.97
"1298","2012-02-27",9.99
"1299","2012-02-28",9.91
"1300","2012-02-29",9.78
"1301","2012-03-01",9.77
"1302","2012-03-02",9.61
"1303","2012-03-05",9.92
"1304","2012-03-06",9.71
"1305","2012-03-07",9.91
"1306","2012-03-08",10.05
"1307","2012-03-09",10.26
"1308","2012-03-12",10.35
"1309","2012-03-13",10.55
"1310","2012-03-14",10.43
"1311","2012-03-15",10.43
"1312","2012-03-16",10.09
"1313","2012-03-19",9.98
"1314","2012-03-20",9.97
"1315","2012-03-21",9.91
"1316","2012-03-22",9.83
"1317","2012-03-23",9.85
"1318","2012-03-26",9.94
"1319","2012-03-27",9.84
"1320","2012-03-28",9.73
"1321","2012-03-29",9.68
"1322","2012-03-30",9.74
"1323","2012-04-02",9.9
"1324","2012-04-03",9.73
"1325","2012-04-04",9.65
"1326","2012-04-05",9.62
"1327","2012-04-09",9.43
"1328","2012-04-10",9.29
"1329","2012-04-11",9.3
"1330","2012-04-12",9.5
"1331","2012-04-13",9.39
"1332","2012-04-16",9.37
"1333","2012-04-17",9.46
"1334","2012-04-18",9.34
"1335","2012-04-19",9.23
"1336","2012-04-20",9.28
"1337","2012-04-23",9.07
"1338","2012-04-24",9.18
"1339","2012-04-25",9.18
"1340","2012-04-26",9.22
"1341","2012-04-27",9.36
"1342","2012-04-30",9.21
"1343","2012-05-01",9.16
"1344","2012-05-02",9.21
"1345","2012-05-03",9.2
"1346","2012-05-04",9.37
"1347","2012-05-07",9.59
"1348","2012-05-08",9.59
"1349","2012-05-09",9.68
"1350","2012-05-10",9.62
"1351","2012-05-11",9.55
"1352","2012-05-14",9.42
"1353","2012-05-15",9.54
"1354","2012-05-16",9.47
"1355","2012-05-17",9.27
"1356","2012-05-18",9.1
"1357","2012-05-21",9.39
"1358","2012-05-22",9.3
"1359","2012-05-23",9.4
"1360","2012-05-24",9.43
"1361","2012-05-25",9.37
"1362","2012-05-29",9.42
"1363","2012-05-30",9.45
"1364","2012-05-31",9.47
"1365","2012-06-01",9.42
"1366","2012-06-04",9.23
"1367","2012-06-05",9.35
"1368","2012-06-06",9.53
"1369","2012-06-07",9.56
"1370","2012-06-08",9.7
"1371","2012-06-11",9.51
"1372","2012-06-12",9.67
"1373","2012-06-13",9.38
"1374","2012-06-14",9.37
"1375","2012-06-15",9.43
"1376","2012-06-18",9.32
"1377","2012-06-19",9.45
"1378","2012-06-20",9.34
"1379","2012-06-21",9.28
"1380","2012-06-22",9.47
"1381","2012-06-25",9.4
"1382","2012-06-26",9.51
"1383","2012-06-27",9.55
"1384","2012-06-28",9.52
"1385","2012-06-29",9.69
"1386","2012-07-02",9.74
"1387","2012-07-03",9.75
"1388","2012-07-05",9.68
"1389","2012-07-06",9.7
"1390","2012-07-09",9.69
"1391","2012-07-10",9.63
"1392","2012-07-11",9.62
"1393","2012-07-12",9.56
"1394","2012-07-13",9.66
"1395","2012-07-16",9.61
"1396","2012-07-17",9.6
"1397","2012-07-18",9.65
"1398","2012-07-19",9.55
"1399","2012-07-20",9.58
"1400","2012-07-23",9.63
"1401","2012-07-24",9.54
"1402","2012-07-25",9.65
"1403","2012-07-26",9.57
"1404","2012-07-27",9.7
"1405","2012-07-30",9.77
"1406","2012-07-31",9.74
"1407","2012-08-01",9.77
"1408","2012-08-02",9.8
"1409","2012-08-03",9.9
"1410","2012-08-06",9.96
"1411","2012-08-07",9.77
"1412","2012-08-08",9.85
"1413","2012-08-09",9.9
"1414","2012-08-10",9.93
"1415","2012-08-13",9.82
"1416","2012-08-14",9.91
"1417","2012-08-15",9.7
"1418","2012-08-16",9.81
"1419","2012-08-17",9.96
"1420","2012-08-20",10.01
"1421","2012-08-21",9.98
"1422","2012-08-22",10.03
"1423","2012-08-23",10.03
"1424","2012-08-24",10.24
"1425","2012-08-27",10.27
"1426","2012-08-28",10.36
"1427","2012-08-29",10.43
"1428","2012-08-30",10.36
"1429","2012-08-31",10.4
"1430","2012-09-04",10.69
"1431","2012-09-05",10.7
"1432","2012-09-06",10.79
"1433","2012-09-07",10.85
"1434","2012-09-10",10.98
"1435","2012-09-11",11.02
"1436","2012-09-12",10.74
"1437","2012-09-13",10.8
"1438","2012-09-14",10.81
"1439","2012-09-17",10.86
"1440","2012-09-18",10.52
"1441","2012-09-19",10.63
"1442","2012-09-20",10.42
"1443","2012-09-21",10.58
"1444","2012-09-24",10.56
"1445","2012-09-25",10.35
"1446","2012-09-26",10.27
"1447","2012-09-27",10.44
"1448","2012-09-28",10.4
"1449","2012-10-01",10.33
"1450","2012-10-02",10.34
"1451","2012-10-03",10.36
"1452","2012-10-04",10.45
"1453","2012-10-05",10.42
"1454","2012-10-08",10.44
"1455","2012-10-09",10.33
"1456","2012-10-10",10.14
"1457","2012-10-11",10.23
"1458","2012-10-12",10.04
"1459","2012-10-15",10.1
"1460","2012-10-16",10.27
"1461","2012-10-17",10.42
"1462","2012-10-18",10.41
"1463","2012-10-19",10.29
"1464","2012-10-22",10.29
"1465","2012-10-23",10.29
"1466","2012-10-24",10.21
"1467","2012-10-25",10.19
"1468","2012-10-26",10.17
"1469","2012-10-31",10.38
"1470","2012-11-01",10.31
"1471","2012-11-02",10.17
"1472","2012-11-05",10.14
"1473","2012-11-06",10.29
"1474","2012-11-07",9.82
"1475","2012-11-08",9.66
"1476","2012-11-09",9.43
"1477","2012-11-12",9.56
"1478","2012-11-13",9.35
"1479","2012-11-14",8.9
"1480","2012-11-15",9.15
"1481","2012-11-16",9.56
"1482","2012-11-19",9.8
"1483","2012-11-20",9.48
"1484","2012-11-21",9.63
"1485","2012-11-23",9.86
"1486","2012-11-26",9.91
"1487","2012-11-27",9.77
"1488","2012-11-28",9.8
"1489","2012-11-29",9.99
"1490","2012-11-30",10.02
"1491","2012-12-03",10.05
"1492","2012-12-04",9.94
"1493","2012-12-05",9.87
"1494","2012-12-06",9.98
"1495","2012-12-07",9.96
"1496","2012-12-10",9.98
"1497","2012-12-11",10.05
"1498","2012-12-12",10.11
"1499","2012-12-13",9.64
"1500","2012-12-14",9.7
"1501","2012-12-17",9.99
"1502","2012-12-18",9.94
"1503","2012-12-19",10.07
"1504","2012-12-20",10.12
"1505","2012-12-21",10.04
"1506","2012-12-24",10.05
"1507","2012-12-26",10.08
"1508","2012-12-27",9.91
"1509","2012-12-28",9.82
"1510","2012-12-31",10.12
"1511","2013-01-02",10.35
"1512","2013-01-03",10.46
"1513","2013-01-04",10.49
"1514","2013-01-07",10.57
"1515","2013-01-08",10.49
"1516","2013-01-09",10.57
"1517","2013-01-10",10.64
"1518","2013-01-11",10.74
"1519","2013-01-14",10.52
"1520","2013-01-15",10.45
"1521","2013-01-16",10.43
"1522","2013-01-17",10.59
"1523","2013-01-18",10.64
"1524","2013-01-22",10.6
"1525","2013-01-23",10.41
"1526","2013-01-24",10.4
"1527","2013-01-25",10.34
"1528","2013-01-28",10.37
"1529","2013-01-29",10.57
"1530","2013-01-30",10.43
"1531","2013-01-31",10.68
"1532","2013-02-01",10.74
"1533","2013-02-04",10.66
"1534","2013-02-05",10.63
"1535","2013-02-06",10.32
"1536","2013-02-07",10.32
"1537","2013-02-08",10.33
"1538","2013-02-11",10.35
"1539","2013-02-12",10.49
"1540","2013-02-13",10.5
"1541","2013-02-14",10.63
"1542","2013-02-15",10.55
"1543","2013-02-19",10.57
"1544","2013-02-20",10.45
"1545","2013-02-21",10.3
"1546","2013-02-22",10.45
"1547","2013-02-25",10.19
"1548","2013-02-26",10.31
"1549","2013-02-27",10.39
"1550","2013-02-28",10.33
"1551","2013-03-01",10.41
"1552","2013-03-04",10.51
"1553","2013-03-05",10.5
"1554","2013-03-06",10.57
"1555","2013-03-07",10.52
"1556","2013-03-08",10.58
"1557","2013-03-11",10.71
"1558","2013-03-12",10.58
"1559","2013-03-13",10.42
"1560","2013-03-14",10.57
"1561","2013-03-15",10.46
"1562","2013-03-18",10.47
"1563","2013-03-19",10.21
"1564","2013-03-20",10.1
"1565","2013-03-21",10
"1566","2013-03-22",10.12
"1567","2013-03-25",10.08
"1568","2013-03-26",9.83
"1569","2013-03-27",9.77
"1570","2013-03-28",9.95
"1571","2013-04-01",9.81
"1572","2013-04-02",9.82
"1573","2013-04-03",9.44
"1574","2013-04-04",9.51
"1575","2013-04-05",9.51
"1576","2013-04-08",9.7
"1577","2013-04-09",9.68
"1578","2013-04-10",9.75
"1579","2013-04-11",9.62
"1580","2013-04-12",9.53
"1581","2013-04-15",9.22
"1582","2013-04-16",9.37
"1583","2013-04-17",9.28
"1584","2013-04-18",9.34
"1585","2013-04-19",9.46
"1586","2013-04-22",9.63
"1587","2013-04-23",9.84
"1588","2013-04-24",9.87
"1589","2013-04-25",9.87
"1590","2013-04-26",9.92
"1591","2013-04-29",10.1
"1592","2013-04-30",10.17
"1593","2013-05-01",9.84
"1594","2013-05-02",10.01
"1595","2013-05-03",10.04
"1596","2013-05-06",10.04
"1597","2013-05-07",9.88
"1598","2013-05-08",10.05
"1599","2013-05-09",9.94
"1600","2013-05-10",9.9
"1601","2013-05-13",9.9
"1602","2013-05-14",10.03
"1603","2013-05-15",9.97
"1604","2013-05-16",9.99
"1605","2013-05-17",9.99
"1606","2013-05-20",10.07
"1607","2013-05-21",10.08
"1608","2013-05-22",9.92
"1609","2013-05-23",9.89
"1610","2013-05-24",9.93
"1611","2013-05-28",9.96
"1612","2013-05-29",9.89
"1613","2013-05-30",10.01
"1614","2013-05-31",9.81
"1615","2013-06-03",9.87
"1616","2013-06-04",9.75
"1617","2013-06-05",9.74
"1618","2013-06-06",9.81
"1619","2013-06-07",9.7
"1620","2013-06-10",9.81
"1621","2013-06-11",9.76
"1622","2013-06-12",9.33
"1623","2013-06-13",9.48
"1624","2013-06-14",9.56
"1625","2013-06-17",9.59
"1626","2013-06-18",9.66
"1627","2013-06-19",9.59
"1628","2013-06-20",9.41
"1629","2013-06-21",9.36
"1630","2013-06-24",9.15
"1631","2013-06-25",9.37
"1632","2013-06-26",9.41
"1633","2013-06-27",9.59
"1634","2013-06-28",9.62
"1635","2013-07-01",9.74
"1636","2013-07-02",9.67
"1637","2013-07-03",9.65
"1638","2013-07-05",9.5
"1639","2013-07-08",9.62
"1640","2013-07-09",9.75
"1641","2013-07-10",9.76
"1642","2013-07-11",9.83
"1643","2013-07-12",9.84
"1644","2013-07-15",9.96
"1645","2013-07-16",9.93
"1646","2013-07-17",9.98
"1647","2013-07-18",10.01
"1648","2013-07-19",10.04
"1649","2013-07-22",10.12
"1650","2013-07-23",10.1
"1651","2013-07-24",10.01
"1652","2013-07-25",10.13
"1653","2013-07-26",10.08
"1654","2013-07-29",10.02
"1655","2013-07-30",10.05
"1656","2013-07-31",10.04
"1657","2013-08-01",10.08
"1658","2013-08-02",10.06
"1659","2013-08-05",10.02
"1660","2013-08-06",9.7
"1661","2013-08-07",9.59
"1662","2013-08-08",9.65
"1663","2013-08-09",9.56
"1664","2013-08-12",9.73
"1665","2013-08-13",9.6
"1666","2013-08-14",9.63
"1667","2013-08-15",9.61
"1668","2013-08-16",9.59
"1669","2013-08-19",9.52
"1670","2013-08-20",9.65
"1671","2013-08-21",9.68
"1672","2013-08-22",9.74
"1673","2013-08-23",9.77
"1674","2013-08-26",9.74
"1675","2013-08-27",9.62
"1676","2013-08-28",9.61
"1677","2013-08-29",9.75
"1678","2013-08-30",9.64
"1679","2013-09-03",9.88
"1680","2013-09-04",9.98
"1681","2013-09-05",9.95
"1682","2013-09-06",9.95
"1683","2013-09-09",9.98
"1684","2013-09-10",10.05
"1685","2013-09-11",10.01
"1686","2013-09-12",9.77
"1687","2013-09-13",9.73
"1688","2013-09-16",9.75
"1689","2013-09-17",9.77
"1690","2013-09-18",9.87
"1691","2013-09-19",9.79
"1692","2013-09-20",9.78
"1693","2013-09-23",9.81
"1694","2013-09-24",9.78
"1695","2013-09-25",9.82
"1696","2013-09-26",9.8
"1697","2013-09-27",9.78
"1698","2013-09-30",9.74
"1699","2013-10-01",9.77
"1700","2013-10-02",9.68
"1701","2013-10-03",9.57
"1702","2013-10-04",9.66
"1703","2013-10-07",9.67
"1704","2013-10-08",9.58
"1705","2013-10-09",9.6
"1706","2013-10-10",9.79
"1707","2013-10-11",9.93
"1708","2013-10-14",9.87
"1709","2013-10-15",9.75
"1710","2013-10-16",9.74
"1711","2013-10-17",9.89
"1712","2013-10-18",9.97
"1713","2013-10-21",10.05
"1714","2013-10-22",10.03
"1715","2013-10-23",10.07
"1716","2013-10-24",10.09
"1717","2013-10-25",10.14
"1718","2013-10-28",10.16
"1719","2013-10-29",10.18
"1720","2013-10-30",10.11
"1721","2013-10-31",10
"1722","2013-11-01",9.99
"1723","2013-11-04",10.16
"1724","2013-11-05",10.13
"1725","2013-11-06",10.16
"1726","2013-11-07",10.14
"1727","2013-11-08",10.31
"1728","2013-11-11",10.33
"1729","2013-11-12",10.38
"1730","2013-11-13",10.26
"1731","2013-11-14",10.4
"1732","2013-11-15",10.37
"1733","2013-11-18",10.34
"1734","2013-11-19",10.37
"1735","2013-11-20",10.4
"1736","2013-11-21",10.49
"1737","2013-11-22",10.56
"1738","2013-11-25",10.62
"1739","2013-11-26",10.63
"1740","2013-11-27",10.71
"1741","2013-11-29",10.81
"1742","2013-12-02",10.68
"1743","2013-12-03",10.57
"1744","2013-12-04",10.61
"1745","2013-12-05",10.57
"1746","2013-12-06",10.68
"1747","2013-12-09",10.65
"1748","2013-12-10",10.64
"1749","2013-12-11",10.65
"1750","2013-12-12",10.53
"1751","2013-12-13",10.24
"1752","2013-12-16",10.25
"1753","2013-12-17",10.3
"1754","2013-12-18",10.4
"1755","2013-12-19",10.28
"1756","2013-12-20",10.43
"1757","2013-12-23",10.45
"1758","2013-12-24",10.53
"1759","2013-12-26",10.43
"1760","2013-12-27",10.42
"1761","2013-12-30",10.28
"1762","2013-12-31",10.34
"1763","2014-01-02",10.28
"1764","2014-01-03",10.31
"1765","2014-01-06",10.27
"1766","2014-01-07",10.31
"1767","2014-01-08",10.24
"1768","2014-01-09",10.29
"1769","2014-01-10",10.28
"1770","2014-01-13",10.26
"1771","2014-01-14",10.31
"1772","2014-01-15",10.43
"1773","2014-01-16",10.44
"1774","2014-01-17",10.43
"1775","2014-01-21",10.46
"1776","2014-01-22",10.47
"1777","2014-01-23",10.42
"1778","2014-01-24",10.3
"1779","2014-01-27",10.17
"1780","2014-01-28",10.29
"1781","2014-01-29",10.14
"1782","2014-01-30",10.33
"1783","2014-01-31",10.15
"1784","2014-02-03",10.04
"1785","2014-02-04",10.03
"1786","2014-02-05",9.98
"1787","2014-02-06",10.08
"1788","2014-02-07",10.14
"1789","2014-02-10",10.19
"1790","2014-02-11",10.23
"1791","2014-02-12",10.33
"1792","2014-02-13",10.43
"1793","2014-02-14",10.45
"1794","2014-02-18",10.51
"1795","2014-02-19",10.19
"1796","2014-02-20",10.38
"1797","2014-02-21",10.42
"1798","2014-02-24",10.43
"1799","2014-02-25",10.22
"1800","2014-02-26",10.26
"1801","2014-02-27",10.42
"1802","2014-02-28",10.4
"1803","2014-03-03",10.4
"1804","2014-03-04",10.23
"1805","2014-03-05",10.23
"1806","2014-03-06",10.28
"1807","2014-03-07",10.26
"1808","2014-03-10",10.34
"1809","2014-03-11",10.3
"1810","2014-03-12",10.35
"1811","2014-03-13",10.43
"1812","2014-03-14",10
"1813","2014-03-17",10.04
"1814","2014-03-18",10.15
"1815","2014-03-19",10.04
"1816","2014-03-20",10.12
"1817","2014-03-21",9.88
"1818","2014-03-24",9.92
"1819","2014-03-25",9.88
"1820","2014-03-26",9.76
"1821","2014-03-27",9.79
"1822","2014-03-28",9.78
"1823","2014-03-31",9.78
"1824","2014-04-01",9.8
"1825","2014-04-02",9.82
"1826","2014-04-03",9.79
"1827","2014-04-04",9.72
"1828","2014-04-07",9.63
"1829","2014-04-08",9.66
"1830","2014-04-09",9.66
"1831","2014-04-10",9.61
"1832","2014-04-11",9.53
"1833","2014-04-14",9.62
"1834","2014-04-15",9.63
"1835","2014-04-16",9.69
"1836","2014-04-17",9.65
"1837","2014-04-21",9.69
"1838","2014-04-22",9.75
"1839","2014-04-23",9.75
"1840","2014-04-24",9.73
"1841","2014-04-25",9.69
"1842","2014-04-28",9.59
"1843","2014-04-29",9.57
"1844","2014-04-30",9.63
"1845","2014-05-01",9.55
"1846","2014-05-02",9.57
"1847","2014-05-05",9.59
"1848","2014-05-06",9.57
"1849","2014-05-07",9.5
"1850","2014-05-08",9.29
"1851","2014-05-09",9.47
"1852","2014-05-12",9.3
"1853","2014-05-13",9.35
"1854","2014-05-14",9.35
"1855","2014-05-15",9.31
"1856","2014-05-16",9.41
"1857","2014-05-19",9.5
"1858","2014-05-20",9.43
"1859","2014-05-21",9.46
"1860","2014-05-22",9.52
"1861","2014-05-23",9.63
"1862","2014-05-27",9.67
"1863","2014-05-28",9.67
"1864","2014-05-29",9.69
"1865","2014-05-30",9.69
"1866","2014-06-02",9.65
"1867","2014-06-03",9.69
"1868","2014-06-04",9.66
"1869","2014-06-05",9.75
"1870","2014-06-06",9.8
"1871","2014-06-09",9.85
"1872","2014-06-10",9.86
"1873","2014-06-11",9.85
"1874","2014-06-12",9.55
"1875","2014-06-13",9.48
"1876","2014-06-16",9.51
"1877","2014-06-17",9.51
"1878","2014-06-18",9.46
"1879","2014-06-19",9.45
"1880","2014-06-20",9.52
"1881","2014-06-23",9.54
"1882","2014-06-24",9.48
"1883","2014-06-25",9.53
"1884","2014-06-26",9.73
"1885","2014-06-27",9.9
"1886","2014-06-30",9.9
"1887","2014-07-01",9.89
"1888","2014-07-02",9.93
"1889","2014-07-03",9.91
"1890","2014-07-07",9.85
"1891","2014-07-08",9.78
"1892","2014-07-09",9.8
"1893","2014-07-10",9.76
"1894","2014-07-11",9.73
"1895","2014-07-14",9.77
"1896","2014-07-15",9.79
"1897","2014-07-16",9.73
"1898","2014-07-17",9.7
"1899","2014-07-18",9.7
"1900","2014-07-21",9.69
"1901","2014-07-22",9.65
"1902","2014-07-23",9.67
"1903","2014-07-24",9.66
"1904","2014-07-25",9.74
"1905","2014-07-28",9.73
"1906","2014-07-29",9.68
"1907","2014-07-30",9.62
"1908","2014-07-31",9.52
"1909","2014-08-01",9.53
"1910","2014-08-04",9.55
"1911","2014-08-05",9.51
"1912","2014-08-06",9.56
"1913","2014-08-07",9.56
"1914","2014-08-08",9.64
"1915","2014-08-11",9.7
"1916","2014-08-12",9.69
"1917","2014-08-13",9.73
"1918","2014-08-14",9.72
"1919","2014-08-15",9.73
"1920","2014-08-18",9.72
"1921","2014-08-19",9.75
"1922","2014-08-20",9.74
"1923","2014-08-21",9.74
"1924","2014-08-22",9.73
"1925","2014-08-25",9.77
"1926","2014-08-26",9.75
"1927","2014-08-27",9.73
"1928","2014-08-28",9.76
"1929","2014-08-29",9.78
"1930","2014-09-02",9.73
