"","date","DLPN"
"2228","2015-11-05",38
"2229","2015-11-06",38
"2230","2015-11-09",38
"2231","2015-11-10",40
"2232","2015-11-11",38
"2233","2015-11-12",36
"2234","2015-11-13",36
"2235","2015-11-16",38
"2236","2015-11-17",38
"2237","2015-11-18",32
"2238","2015-11-19",32
"2239","2015-11-20",48
"2240","2015-11-23",36
"2241","2015-11-24",36
"2242","2015-11-25",36
"2243","2015-11-27",36
"2244","2015-11-30",24
"2245","2015-12-01",40
"2246","2015-12-02",40
"2247","2015-12-03",40
"2248","2015-12-04",28
"2249","2015-12-07",30
"2250","2015-12-08",40
"2251","2015-12-09",36
"2252","2015-12-10",36
"2253","2015-12-11",36
"2254","2015-12-14",38
"2255","2015-12-15",36
"2256","2015-12-16",40
"2257","2015-12-17",40
"2258","2015-12-18",40
"2259","2015-12-21",42
"2260","2015-12-22",40
"2261","2015-12-23",42
"2262","2015-12-24",42
"2263","2015-12-28",38
"2264","2015-12-29",42
"2265","2015-12-30",40
"2266","2015-12-31",40
"2267","2016-01-04",42
"2268","2016-01-05",46
"2269","2016-01-06",40
"2270","2016-01-07",40
"2271","2016-01-08",40
"2272","2016-01-11",44
"2273","2016-01-12",48
"2274","2016-01-13",50
"2275","2016-01-14",50
"2276","2016-01-15",50
"2277","2016-01-19",50
"2278","2016-01-20",50
"2279","2016-01-21",50
"2280","2016-01-22",50
"2281","2016-01-25",50
"2282","2016-01-26",50
"2283","2016-01-27",52
"2284","2016-01-28",50
"2285","2016-01-29",52
"2286","2016-02-01",52
"2287","2016-02-02",52
"2288","2016-02-03",56
"2289","2016-02-04",62
"2290","2016-02-05",54
"2291","2016-02-08",56
"2292","2016-02-09",56
"2293","2016-02-10",56
"2294","2016-02-11",52
"2295","2016-02-12",56
"2296","2016-02-16",56
"2297","2016-02-17",56
"2298","2016-02-18",56
"2299","2016-02-19",56
"2300","2016-02-22",56
"2301","2016-02-23",56
"2302","2016-02-24",60
"2303","2016-02-25",60
"2304","2016-02-26",60
"2305","2016-02-29",60
"2306","2016-03-01",60
"2307","2016-03-02",60
"2308","2016-03-03",60
"2309","2016-03-04",60
"2310","2016-03-07",66
"2311","2016-03-08",66
"2312","2016-03-09",72
"2313","2016-03-10",72
"2314","2016-03-11",68
"2315","2016-03-14",68
"2316","2016-03-15",40
"2317","2016-03-16",60
"2318","2016-03-17",58
"2319","2016-03-18",64
"2320","2016-03-21",64
"2321","2016-03-22",64
"2322","2016-03-23",64
"2323","2016-03-24",60
"2324","2016-03-28",60
"2325","2016-03-29",60
"2326","2016-03-30",58
"2327","2016-03-31",60
"2328","2016-04-01",62
"2329","2016-04-04",62
"2330","2016-04-05",62
"2331","2016-04-06",64
"2332","2016-04-07",64
"2333","2016-04-08",64
"2334","2016-04-11",60
"2335","2016-04-12",60
"2336","2016-04-13",60
"2337","2016-04-14",60
"2338","2016-04-15",60
"2339","2016-04-18",60
"2340","2016-04-19",60
"2341","2016-04-20",60
"2342","2016-04-21",66
"2343","2016-04-22",66
"2344","2016-04-25",66
"2345","2016-04-26",54
"2346","2016-04-27",54
"2347","2016-04-28",62
"2348","2016-04-29",62
"2349","2016-05-02",62
"2350","2016-05-03",62
"2351","2016-05-04",62
"2352","2016-05-05",62
"2353","2016-05-06",62
"2354","2016-05-09",62
"2355","2016-05-10",64
"2356","2016-05-11",66
"2357","2016-05-12",68
"2358","2016-05-13",80
"2359","2016-05-16",80
"2360","2016-05-17",82.699997
"2361","2016-05-18",75
"2362","2016-05-19",55
"2363","2016-05-20",55
"2364","2016-05-23",55
"2365","2016-05-24",69.900002
"2366","2016-05-25",69.900002
"2367","2016-05-26",69.900002
"2368","2016-05-27",69.900002
"2369","2016-05-31",69.900002
"2370","2016-06-01",69.900002
"2371","2016-06-02",69.900002
"2372","2016-06-03",60
"2373","2016-06-06",60
"2374","2016-06-07",60
"2375","2016-06-08",60
"2376","2016-06-09",60
"2377","2016-06-10",60
"2378","2016-06-13",60
"2379","2016-06-14",60
"2380","2016-06-15",58
"2381","2016-06-16",58
"2382","2016-06-17",59
"2383","2016-06-20",55
"2384","2016-06-21",55
"2385","2016-06-22",60.799999
"2386","2016-06-23",60.799999
"2387","2016-06-24",60.799999
"2388","2016-06-27",60.799999
"2389","2016-06-28",60.799999
"2390","2016-06-29",60.799999
"2391","2016-06-30",60.799999
"2392","2016-07-01",61
"2393","2016-07-05",55.099998
"2394","2016-07-06",55.099998
"2395","2016-07-07",40
"2396","2016-07-08",40
"2397","2016-07-11",50
"2398","2016-07-12",50
"2399","2016-07-13",50
"2400","2016-07-14",50
"2401","2016-07-15",50
"2402","2016-07-18",50
"2403","2016-07-19",50
"2404","2016-07-20",52.5
"2405","2016-07-21",52.5
"2406","2016-07-22",65
"2407","2016-07-25",65
"2408","2016-07-26",50.5
"2409","2016-07-27",60
"2410","2016-07-28",60
"2411","2016-07-29",60
"2412","2016-08-01",60
"2413","2016-08-02",60
"2414","2016-08-03",60
"2415","2016-08-04",60
"2416","2016-08-05",60
"2417","2016-08-08",50.5
"2418","2016-08-09",63.5
"2419","2016-08-10",68.5
"2420","2016-08-11",68.5
"2421","2016-08-12",68.5
"2422","2016-08-15",68
"2423","2016-08-16",65
"2424","2016-08-17",65
"2425","2016-08-18",70
"2426","2016-08-19",70
"2427","2016-08-22",70
"2428","2016-08-23",70
"2429","2016-08-24",70
"2430","2016-08-25",70
"2431","2016-08-26",70
"2432","2016-08-29",70
"2433","2016-08-30",72.5
"2434","2016-08-31",60
"2435","2016-09-01",60
"2436","2016-09-02",50
"2437","2016-09-06",50
"2438","2016-09-07",65
"2439","2016-09-08",65
"2440","2016-09-09",65
"2441","2016-09-12",65
"2442","2016-09-13",65
"2443","2016-09-14",69
"2444","2016-09-15",67.5
"2445","2016-09-16",65
"2446","2016-09-19",67.5
"2447","2016-09-20",67.5
"2448","2016-09-21",65
"2449","2016-09-22",67.599998
"2450","2016-09-23",65
"2451","2016-09-26",67.5
"2452","2016-09-27",67.5
"2453","2016-09-28",65
"2454","2016-09-29",65
"2455","2016-09-30",67.5
"2456","2016-10-03",67.5
"2457","2016-10-04",65
"2458","2016-10-05",67.5
"2459","2016-10-06",65
"2460","2016-10-07",65
"2461","2016-10-10",65
"2462","2016-10-11",65
"2463","2016-10-12",65
"2464","2016-10-13",65
"2465","2016-10-14",65
"2466","2016-10-17",62.5
"2467","2016-10-18",62
"2468","2016-10-19",62
"2469","2016-10-20",62
"2470","2016-10-21",62
"2471","2016-10-24",47.5
"2472","2016-10-25",55
"2473","2016-10-26",49.5
"2474","2016-10-27",62.5
"2475","2016-10-28",62.5
"2476","2016-10-31",62.5
"2477","2016-11-01",62.5
"2478","2016-11-02",62.5
"2479","2016-11-03",47.5
"2480","2016-11-04",60
"2481","2016-11-07",60
"2482","2016-11-08",60
"2483","2016-11-09",60
"2484","2016-11-10",60
"2485","2016-11-11",60
"2486","2016-11-14",60
"2487","2016-11-15",54.5
"2488","2016-11-16",60
"2489","2016-11-17",60
"2490","2016-11-18",60
"2491","2016-11-21",60
"2492","2016-11-22",60
"2493","2016-11-23",60
"2494","2016-11-25",60
"2495","2016-11-28",60
"2496","2016-11-29",60
"2497","2016-11-30",60
"2498","2016-12-01",60
"2499","2016-12-02",60
"2500","2016-12-05",60
"2501","2016-12-06",60
"2502","2016-12-07",47.5
"2503","2016-12-08",52.5
"2504","2016-12-09",60
"2505","2016-12-12",60
"2506","2016-12-13",61.5
"2507","2016-12-14",61.5
"2508","2016-12-15",61
"2509","2016-12-16",62.5
"2510","2016-12-19",64.5
"2511","2016-12-20",64.5
"2512","2016-12-21",63.5
"2513","2016-12-22",55.099998
"2514","2016-12-23",67.5
"2515","2016-12-27",67.5
"2516","2016-12-28",60
"2517","2016-12-29",65
"2518","2016-12-30",60
"2519","2017-01-03",60
"2520","2017-01-04",60
"2521","2017-01-05",60
"2522","2017-01-06",60
"2523","2017-01-09",55.200001
"2524","2017-01-10",55.200001
"2525","2017-01-11",55
"2526","2017-01-12",55
"2527","2017-01-13",55
"2528","2017-01-17",47.599998
"2529","2017-01-18",47.5
"2530","2017-01-19",50
"2531","2017-01-20",50
"2532","2017-01-23",50
"2533","2017-01-24",50
"2534","2017-01-25",50
"2535","2017-01-26",50
"2536","2017-01-27",50
"2537","2017-01-30",50
"2538","2017-01-31",50
"2539","2017-02-01",50
"2540","2017-02-02",49.5
"2541","2017-02-03",49.5
"2542","2017-02-06",45
"2543","2017-02-07",45
"2544","2017-02-08",45
"2545","2017-02-09",45
"2546","2017-02-10",45
"2547","2017-02-13",45
"2548","2017-02-14",50
"2549","2017-02-15",50
"2550","2017-02-16",50
"2551","2017-02-17",50
"2552","2017-02-21",50
"2553","2017-02-22",50
"2554","2017-02-23",50
"2555","2017-02-24",50
"2556","2017-02-27",50
"2557","2017-02-28",50
"2558","2017-03-01",50
"2559","2017-03-02",50
"2560","2017-03-03",50
"2561","2017-03-06",50
"2562","2017-03-07",50
"2563","2017-03-08",40
"2564","2017-03-09",42.5
"2565","2017-03-10",42.5
"2566","2017-03-13",42.5
"2567","2017-03-14",40
"2568","2017-03-15",42.5
"2569","2017-03-16",42.5
"2570","2017-03-17",42.5
"2571","2017-03-20",42.5
"2572","2017-03-21",42.5
"2573","2017-03-22",42.5
"2574","2017-03-23",42.5
"2575","2017-03-24",42.5
"2576","2017-03-27",42.5
"2577","2017-03-28",42.5
"2578","2017-03-29",42.5
"2579","2017-03-30",42.5
"2580","2017-03-31",42.5
"2581","2017-04-03",42.5
"2582","2017-04-04",42.5
"2583","2017-04-05",42.5
"2584","2017-04-06",40
"2585","2017-04-07",52.5
"2586","2017-04-10",52.5
"2587","2017-04-11",52.5
"2588","2017-04-12",52.5
"2589","2017-04-13",52.5
"2590","2017-04-17",52.5
"2591","2017-04-18",52.5
"2592","2017-04-19",52.5
"2593","2017-04-20",52.5
"2594","2017-04-21",52.5
"2595","2017-04-24",52.5
"2596","2017-04-25",52.5
"2597","2017-04-26",52.5
"2598","2017-04-27",52.5
"2599","2017-04-28",52.5
"2600","2017-05-01",52.5
"2601","2017-05-02",52.5
"2602","2017-05-03",52.5
"2603","2017-05-04",52.5
"2604","2017-05-05",52.5
"2605","2017-05-08",52.5
"2606","2017-05-09",52.5
"2607","2017-05-10",52.5
"2608","2017-05-11",52.5
"2609","2017-05-12",52.5
"2610","2017-05-15",52.5
"2611","2017-05-16",52.5
"2612","2017-05-17",52.5
"2613","2017-05-18",52.5
"2614","2017-05-19",52.5
"2615","2017-05-22",52.5
"2616","2017-05-23",52.5
"2617","2017-05-24",52.5
"2618","2017-05-25",52.5
"2619","2017-05-26",52.5
"2620","2017-05-30",52.5
"2621","2017-05-31",52.5
"2622","2017-06-01",52.5
"2623","2017-06-02",52.5
"2624","2017-06-05",45
"2625","2017-06-06",50
"2626","2017-06-07",50
"2627","2017-06-08",30
"2628","2017-06-09",50
"2629","2017-06-12",50
"2630","2017-06-13",50
"2631","2017-06-14",50
"2632","2017-06-15",50
"2633","2017-06-16",50
"2634","2017-06-19",50
"2635","2017-06-20",50
"2636","2017-06-21",50
"2637","2017-06-22",50
"2638","2017-06-23",50
"2639","2017-06-26",50
"2640","2017-06-27",50
"2641","2017-06-28",50
"2642","2017-06-29",50
"2643","2017-06-30",50
"2644","2017-07-03",50
"2645","2017-07-05",50
"2646","2017-07-06",50
"2647","2017-07-07",50
"2648","2017-07-10",50
"2649","2017-07-11",50
"2650","2017-07-12",50
"2651","2017-07-13",50
"2652","2017-07-14",50
"2653","2017-07-17",50
"2654","2017-07-18",50
"2655","2017-07-19",50
"2656","2017-07-20",50
"2657","2017-07-21",50
"2658","2017-07-24",47.5
"2659","2017-07-25",47.5
"2660","2017-07-26",47.5
"2661","2017-07-27",47.5
"2662","2017-07-28",47.5
"2663","2017-07-31",47.5
"2664","2017-08-01",47.5
"2665","2017-08-02",47.5
"2666","2017-08-03",47.5
"2667","2017-08-04",47.5
"2668","2017-08-07",47.5
"2669","2017-08-08",47.5
"2670","2017-08-09",47.5
"2671","2017-08-10",41
"2672","2017-08-11",41
"2673","2017-08-14",41
"2674","2017-08-15",41
"2675","2017-08-16",41
"2676","2017-08-17",41
"2677","2017-08-18",41
"2678","2017-08-21",41
"2679","2017-08-22",41
"2680","2017-08-23",41
"2681","2017-08-24",41
"2682","2017-08-25",41
"2683","2017-08-28",41
"2684","2017-08-29",40.5
"2685","2017-08-30",40.5
"2686","2017-08-31",40.5
"2687","2017-09-01",40.5
"2688","2017-09-05",40.5
"2689","2017-09-06",40
"2690","2017-09-07",41
"2691","2017-09-08",41.5
"2692","2017-09-11",42.5
"2693","2017-09-12",42.5
"2694","2017-09-13",42.5
"2695","2017-09-14",42.5
"2696","2017-09-15",42.5
"2697","2017-09-18",42.5
"2698","2017-09-19",42.5
"2699","2017-09-20",42.5
"2700","2017-09-21",42.5
"2701","2017-09-22",42.5
"2702","2017-09-25",42.5
"2703","2017-09-26",42.5
"2704","2017-09-27",42.5
"2705","2017-09-28",41.75
"2706","2017-09-29",42
"2707","2017-10-02",40.75
"2708","2017-10-03",40.75
"2709","2017-10-04",40
"2710","2017-10-05",42.5
"2711","2017-10-06",40
"2712","2017-10-09",50
"2713","2017-10-10",50
"2714","2017-10-11",50
"2715","2017-10-12",50
"2716","2017-10-13",47.5
"2717","2017-10-16",47.5
"2718","2017-10-17",47.5
"2719","2017-10-18",47.5
"2720","2017-10-19",40.549999
"2721","2017-10-20",46.25
"2722","2017-10-23",46.25
"2723","2017-10-24",46.25
"2724","2017-10-25",46.25
"2725","2017-10-26",46.25
"2726","2017-10-27",46.25
"2727","2017-10-30",46.25
"2728","2017-10-31",46.25
"2729","2017-11-01",46.25
"2730","2017-11-02",46.25
"2731","2017-11-03",46.25
"2732","2017-11-06",40.049999
"2733","2017-11-07",37.5
"2734","2017-11-08",37.5
"2735","2017-11-09",35
"2736","2017-11-10",40
"2737","2017-11-13",25.049999
"2738","2017-11-14",25.049999
"2739","2017-11-15",25.049999
"2740","2017-11-16",25.049999
"2741","2017-11-17",25.049999
"2742","2017-11-20",25.049999
"2743","2017-11-21",32.5
"2744","2017-11-22",35
"2745","2017-11-24",35
"2746","2017-11-27",35
"2747","2017-11-28",35
"2748","2017-11-29",35
"2749","2017-11-30",30
"2750","2017-12-01",30
"2751","2017-12-04",35
"2752","2017-12-05",35
"2753","2017-12-06",35
"2754","2017-12-07",40
"2755","2017-12-08",40
"2756","2017-12-11",25.5
"2757","2017-12-12",32.5
"2758","2017-12-13",32.5
"2759","2017-12-14",32.5
"2760","2017-12-15",35
"2761","2017-12-18",35
"2762","2017-12-19",40
"2763","2017-12-20",40
"2764","2017-12-21",18.75
"2765","2017-12-22",18.65
"2766","2017-12-26",18.5
"2767","2017-12-27",18
"2768","2017-12-28",18
"2769","2017-12-29",18
"2770","2018-01-02",18
"2771","2018-01-03",17.5
"2772","2018-01-04",16.799999
"2773","2018-01-05",17
"2774","2018-01-08",16.5
"2775","2018-01-09",17
"2776","2018-01-10",17.049999
"2777","2018-01-11",17
"2778","2018-01-12",17
"2779","2018-01-16",17
"2780","2018-01-17",16.25
"2781","2018-01-18",15.75
"2782","2018-01-19",16.5
"2783","2018-01-22",16
"2784","2018-01-23",16.5
"2785","2018-01-24",16.5
"2786","2018-01-25",16.6
"2787","2018-01-26",16.6
"2788","2018-01-29",16.6
"2789","2018-01-30",16.5
"2790","2018-01-31",16.549999
"2791","2018-02-01",17
"2792","2018-02-02",16.9
"2793","2018-02-05",14.9
"2794","2018-02-06",15.4
"2795","2018-02-07",15.25
"2796","2018-02-08",16.4
"2797","2018-02-09",14.9
"2798","2018-02-12",14.9
"2799","2018-02-13",14.9
"2800","2018-02-14",16.6
"2801","2018-02-15",15.3
"2802","2018-02-16",14.6
"2803","2018-02-20",14.5
"2804","2018-02-21",15.95
"2805","2018-02-22",15.25
"2806","2018-02-23",15
"2807","2018-02-26",16.6
"2808","2018-02-27",16.4
"2809","2018-02-28",15.35
"2810","2018-03-01",16.9
"2811","2018-03-02",16.4
"2812","2018-03-05",16.049999
"2813","2018-03-06",16.950001
"2814","2018-03-07",16.25
"2815","2018-03-08",17.950001
"2816","2018-03-09",16.25
"2817","2018-03-12",16.5
"2818","2018-03-13",16.75
"2819","2018-03-14",16.549999
"2820","2018-03-15",16.450001
"2821","2018-03-16",15.35
"2822","2018-03-19",15.25
"2823","2018-03-20",15.9
"2824","2018-03-21",15.9
"2825","2018-03-22",17
"2826","2018-03-23",16.25
"2827","2018-03-26",17
"2828","2018-03-27",17
"2829","2018-03-28",17
"2830","2018-03-29",17.6
"2831","2018-04-02",17.700001
"2832","2018-04-03",18.049999
"2833","2018-04-04",17.5
"2834","2018-04-05",16.65
"2835","2018-04-06",15.5
"2836","2018-04-09",14.55
"2837","2018-04-10",14
"2838","2018-04-11",13.2
"2839","2018-04-12",13.45
"2840","2018-04-13",13.65
"2841","2018-04-16",13.75
"2842","2018-04-17",14.6
"2843","2018-04-18",14.5
"2844","2018-04-19",14.75
"2845","2018-04-20",14.6
"2846","2018-04-23",14.3
"2847","2018-04-24",16.299999
"2848","2018-04-25",17.35
"2849","2018-04-26",16.549999
"2850","2018-04-27",16.6
"2851","2018-04-30",16.75
"2852","2018-05-01",16.9
"2853","2018-05-02",17
"2854","2018-05-03",16
"2855","2018-05-04",16.25
"2856","2018-05-07",16
"2857","2018-05-08",15.1
"2858","2018-05-09",14.4
"2859","2018-05-10",15.55
"2860","2018-05-11",16.4
"2861","2018-05-14",16
"2862","2018-05-15",15.95
"2863","2018-05-16",15.45
"2864","2018-05-17",15.4
"2865","2018-05-18",16.200001
"2866","2018-05-21",16
"2867","2018-05-22",16.049999
"2868","2018-05-23",15.95
"2869","2018-05-24",16.450001
"2870","2018-05-25",16.1
"2871","2018-05-29",15.95
"2872","2018-05-30",15.7
"2873","2018-05-31",15.7
"2874","2018-06-01",16.15
"2875","2018-06-04",16.25
"2876","2018-06-05",16
"2877","2018-06-06",15.5
"2878","2018-06-07",15.65
"2879","2018-06-08",15
"2880","2018-06-11",15.05
"2881","2018-06-12",16.299999
"2882","2018-06-13",16
"2883","2018-06-14",16.200001
"2884","2018-06-15",16.450001
"2885","2018-06-18",18.15
"2886","2018-06-19",17.450001
"2887","2018-06-20",18.200001
"2888","2018-06-21",17.75
"2889","2018-06-22",18.75
"2890","2018-06-25",19.15
"2891","2018-06-26",18.5
"2892","2018-06-27",18.299999
"2893","2018-06-28",18.200001
"2894","2018-06-29",17.5
"2895","2018-07-02",17.6
"2896","2018-07-03",17.5
"2897","2018-07-05",18.25
"2898","2018-07-06",18.35
"2899","2018-07-09",19.200001
"2900","2018-07-10",19
"2901","2018-07-11",19.15
"2902","2018-07-12",18.5
"2903","2018-07-13",18.25
"2904","2018-07-16",18.1
"2905","2018-07-17",17.799999
"2906","2018-07-18",17.5
"2907","2018-07-19",17.65
"2908","2018-07-20",15.45
"2909","2018-07-23",15.25
"2910","2018-07-24",15.3
"2911","2018-07-25",15.25
"2912","2018-07-26",15.05
"2913","2018-07-27",15.05
"2914","2018-07-30",15.2
"2915","2018-07-31",14.5
"2916","2018-08-01",14.5
"2917","2018-08-02",14.5
"2918","2018-08-03",15.4
"2919","2018-08-06",14.75
"2920","2018-08-07",15
"2921","2018-08-08",14
"2922","2018-08-09",14.25
"2923","2018-08-10",14.65
"2924","2018-08-13",14.25
"2925","2018-08-14",14.35
"2926","2018-08-15",14.25
"2927","2018-08-16",14.25
"2928","2018-08-17",14.75
"2929","2018-08-20",14
"2930","2018-08-21",13.9
"2931","2018-08-22",13.5
"2932","2018-08-23",13.05
"2933","2018-08-24",13.25
"2934","2018-08-27",13
"2935","2018-08-28",13.05
"2936","2018-08-29",14.5
"2937","2018-08-30",13.05
"2938","2018-08-31",13.35
"2939","2018-09-04",13.05
"2940","2018-09-05",13
"2941","2018-09-06",13
"2942","2018-09-07",13
"2943","2018-09-10",13
"2944","2018-09-11",13
"2945","2018-09-12",13.7
"2946","2018-09-13",13.75
"2947","2018-09-14",13.45
"2948","2018-09-17",12.1
"2949","2018-09-18",13
"2950","2018-09-19",11.45
"2951","2018-09-20",12.8
"2952","2018-09-21",13.95
"2953","2018-09-24",13
"2954","2018-09-25",13.35
"2955","2018-09-26",12.7
"2956","2018-09-27",12.05
"2957","2018-09-28",11.05
"2958","2018-10-01",11.5
"2959","2018-10-02",13.45
"2960","2018-10-03",12.5
"2961","2018-10-04",12.4
"2962","2018-10-05",12.25
"2963","2018-10-08",11.55
"2964","2018-10-09",11.6
"2965","2018-10-10",12.8
"2966","2018-10-11",11.4
"2967","2018-10-12",11.4
"2968","2018-10-15",11
"2969","2018-10-16",11.65
"2970","2018-10-17",11
"2971","2018-10-18",10.55
"2972","2018-10-19",10.5
"2973","2018-10-22",10.5
"2974","2018-10-23",10.45
"2975","2018-10-24",9.45
"2976","2018-10-25",10
"2977","2018-10-26",7.75
"2978","2018-10-29",9.95
"2979","2018-10-30",9.9
"2980","2018-10-31",9.8
"2981","2018-11-01",10
"2982","2018-11-02",8.25
"2983","2018-11-05",7.5
"2984","2018-11-06",7.5
"2985","2018-11-07",7.5
"2986","2018-11-08",7.35
"2987","2018-11-09",7.35
"2988","2018-11-12",7.2
"2989","2018-11-13",7.25
"2990","2018-11-14",7.25
"2991","2018-11-15",7.25
"2992","2018-11-16",7.5
"2993","2018-11-19",6.8
"2994","2018-11-20",6.85
"2995","2018-11-21",7.4
"2996","2018-11-23",7.3
"2997","2018-11-26",7.15
"2998","2018-11-27",6.75
"2999","2018-11-28",7.5
"3000","2018-11-29",6.75
"3001","2018-11-30",6.35
"3002","2018-12-03",6.15
"3003","2018-12-04",5.8
"3004","2018-12-06",5.8
"3005","2018-12-07",5.7
"3006","2018-12-10",5.7
"3007","2018-12-11",5.8
"3008","2018-12-12",5.55
"3009","2018-12-13",5.5
"3010","2018-12-14",5.5
"3011","2018-12-17",5.55
"3012","2018-12-18",5.55
"3013","2018-12-19",5.5
"3014","2018-12-20",5
"3015","2018-12-21",5
"3016","2018-12-24",5
"3017","2018-12-26",4.75
"3018","2018-12-27",4
"3019","2018-12-28",3.75
"3020","2018-12-31",3.85
"3021","2019-01-02",4.8
"3022","2019-01-03",5.25
"3023","2019-01-04",6.35
"3024","2019-01-07",7
"3025","2019-01-08",6.25
"3026","2019-01-09",7
"3027","2019-01-10",6.65
"3028","2019-01-11",7
"3029","2019-01-14",6.65
"3030","2019-01-15",6.85
"3031","2019-01-16",6.25
"3032","2019-01-17",6.4
"3033","2019-01-18",6.25
"3034","2019-01-22",6.5
"3035","2019-01-23",6.55
"3036","2019-01-24",7.05
"3037","2019-01-25",6.75
"3038","2019-01-28",7.4
"3039","2019-01-29",8
"3040","2019-01-30",7.1
"3041","2019-01-31",7.6
"3042","2019-02-01",7.65
"3043","2019-02-04",7.5
"3044","2019-02-05",7.3
"3045","2019-02-06",7.1
"3046","2019-02-07",8.05
"3047","2019-02-08",8.35
"3048","2019-02-11",7.25
"3049","2019-02-12",7.5
"3050","2019-02-13",7.5
"3051","2019-02-14",7.35
"3052","2019-02-15",7.25
"3053","2019-02-19",7.75
"3054","2019-02-20",7.55
"3055","2019-02-21",8.1
"3056","2019-02-22",8.55
"3057","2019-02-25",9
"3058","2019-02-26",8.6
"3059","2019-02-27",8.3
"3060","2019-02-28",8.35
"3061","2019-03-01",8.7
"3062","2019-03-04",9
"3063","2019-03-05",8.7
"3064","2019-03-06",8.4
"3065","2019-03-07",8.35
"3066","2019-03-08",8
"3067","2019-03-11",8.75
"3068","2019-03-12",8.15
"3069","2019-03-13",8.55
"3070","2019-03-14",8.5
"3071","2019-03-15",8.55
"3072","2019-03-18",8.85
"3073","2019-03-19",9
"3074","2019-03-20",9
"3075","2019-03-21",9.05
"3076","2019-03-22",9.15
"3077","2019-03-25",9.25
"3078","2019-03-26",9.05
"3079","2019-03-27",8.25
"3080","2019-03-28",8.55
"3081","2019-03-29",8.25
"3082","2019-04-01",8.2
"3083","2019-04-02",8.5
"3084","2019-04-03",8
"3085","2019-04-04",8
"3086","2019-04-05",7.95
"3087","2019-04-08",7.9
"3088","2019-04-09",8
"3089","2019-04-10",7.85
"3090","2019-04-11",7.7
"3091","2019-04-12",7.65
"3092","2019-04-15",7.85
"3093","2019-04-16",7.25
"3094","2019-04-17",7.25
"3095","2019-04-18",7.1
"3096","2019-04-22",7.3
"3097","2019-04-23",7.3
"3098","2019-04-24",7.25
"3099","2019-04-25",7.3
"3100","2019-04-26",7.25
"3101","2019-04-29",7.3
"3102","2019-04-30",7.25
"3103","2019-05-01",7.35
"3104","2019-05-02",7.9
"3105","2019-05-03",7.5
"3106","2019-05-06",7.25
"3107","2019-05-07",6.7
"3108","2019-05-08",7.1
"3109","2019-05-09",6.75
"3110","2019-05-10",6.65
"3111","2019-05-13",6.7
"3112","2019-05-14",7
"3113","2019-05-15",6.55
"3114","2019-05-16",6.75
"3115","2019-05-17",6.8
"3116","2019-05-20",6.85
"3117","2019-05-21",6.2
"3118","2019-05-22",5.95
"3119","2019-05-23",6.05
"3120","2019-05-24",5.5
"3121","2019-05-28",5.45
"3122","2019-05-29",5.45
"3123","2019-05-30",5.55
"3124","2019-05-31",5.55
"3125","2019-06-03",5.7
"3126","2019-06-04",5.25
"3127","2019-06-05",5.3
"3128","2019-06-06",5.25
"3129","2019-06-07",5.35
"3130","2019-06-10",5.5
"3131","2019-06-11",5.75
"3132","2019-06-12",5.6
"3133","2019-06-13",5.6
"3134","2019-06-14",5.3
"3135","2019-06-17",5.45
"3136","2019-06-18",5.25
"3137","2019-06-19",5.2
"3138","2019-06-20",5.2
"3139","2019-06-21",5.35
"3140","2019-06-24",5.75
"3141","2019-06-25",5.6
"3142","2019-06-26",5.35
"3143","2019-06-27",5.4
"3144","2019-06-28",5.25
"3145","2019-07-01",5.25
"3146","2019-07-02",5.25
"3147","2019-07-03",5.2
"3148","2019-07-05",5.05
"3149","2019-07-08",5.1
"3150","2019-07-09",4.95
"3151","2019-07-10",5.15
"3152","2019-07-11",5.25
"3153","2019-07-12",5.1
"3154","2019-07-15",5.6
"3155","2019-07-16",6.6
"3156","2019-07-17",6.3
"3157","2019-07-18",5.3
"3158","2019-07-19",5.6
"3159","2019-07-22",5.55
"3160","2019-07-23",5.05
"3161","2019-07-24",5.15
"3162","2019-07-25",5.2
"3163","2019-07-26",5.1
"3164","2019-07-29",5.85
"3165","2019-07-30",5.5
"3166","2019-07-31",5.85
"3167","2019-08-01",5.7
"3168","2019-08-02",5.65
"3169","2019-08-05",5.15
"3170","2019-08-06",5.1
"3171","2019-08-07",5.1
"3172","2019-08-08",5.15
"3173","2019-08-09",5.1
"3174","2019-08-12",5.4
"3175","2019-08-13",5.35
"3176","2019-08-14",4.6
"3177","2019-08-15",4.9
"3178","2019-08-16",5.25
"3179","2019-08-19",5.15
"3180","2019-08-20",4.95
"3181","2019-08-21",4.95
"3182","2019-08-22",4.85
"3183","2019-08-23",5.4
"3184","2019-08-26",5.05
"3185","2019-08-27",4.9
"3186","2019-08-28",4.9
"3187","2019-08-29",4.9
"3188","2019-08-30",5.1
"3189","2019-09-03",4.65
"3190","2019-09-04",4.65
"3191","2019-09-05",4.5
"3192","2019-09-06",4.5
"3193","2019-09-09",4.35
"3194","2019-09-10",4.35
"3195","2019-09-11",4.35
"3196","2019-09-12",4
"3197","2019-09-13",4.05
"3198","2019-09-16",4.1
"3199","2019-09-17",4
"3200","2019-09-18",3.9
"3201","2019-09-19",3.75
"3202","2019-09-20",3.9
"3203","2019-09-23",4
"3204","2019-09-24",4
"3205","2019-09-25",3.9
"3206","2019-09-26",4.3
"3207","2019-09-27",4.1
"3208","2019-09-30",4.2
"3209","2019-10-01",4.1
"3210","2019-10-02",4.1
"3211","2019-10-03",4.1
