"","date","CHNR"
"996","2010-12-14",15.7
"997","2010-12-15",15.62
"998","2010-12-16",15.24
"999","2010-12-17",15.53
"1000","2010-12-20",15.29
"1001","2010-12-21",15.34
"1002","2010-12-22",15.31
"1003","2010-12-23",15.39
"1004","2010-12-27",15.49
"1005","2010-12-28",15.99
"1006","2010-12-29",16.5
"1007","2010-12-30",17.870001
"1008","2010-12-31",17.41
"1009","2011-01-03",17.049999
"1010","2011-01-04",16.83
"1011","2011-01-05",16.959999
"1012","2011-01-06",15.96
"1013","2011-01-07",15.07
"1014","2011-01-10",15.51
"1015","2011-01-11",16.059999
"1016","2011-01-12",15.92
"1017","2011-01-13",15.86
"1018","2011-01-14",14.79
"1019","2011-01-18",14.96
"1020","2011-01-19",14.26
"1021","2011-01-20",14.01
"1022","2011-01-21",13.97
"1023","2011-01-24",13.61
"1024","2011-01-25",12.9
"1025","2011-01-26",12.5
"1026","2011-01-27",12.51
"1027","2011-01-28",12.22
"1028","2011-01-31",12.36
"1029","2011-02-01",13.16
"1030","2011-02-02",13.19
"1031","2011-02-03",13.36
"1032","2011-02-04",13.43
"1033","2011-02-07",13.78
"1034","2011-02-08",13.7
"1035","2011-02-09",13.61
"1036","2011-02-10",13.63
"1037","2011-02-11",14.07
"1038","2011-02-14",14.12
"1039","2011-02-15",14.05
"1040","2011-02-16",14.2
"1041","2011-02-17",14.1
"1042","2011-02-18",13.94
"1043","2011-02-22",13.53
"1044","2011-02-23",13.23
"1045","2011-02-24",13.1
"1046","2011-02-25",12.77
"1047","2011-02-28",12.9
"1048","2011-03-01",12.8
"1049","2011-03-02",13.03
"1050","2011-03-03",12.94
"1051","2011-03-04",13.1
"1052","2011-03-07",13.64
"1053","2011-03-08",13.93
"1054","2011-03-09",13.71
"1055","2011-03-10",13.5
"1056","2011-03-11",13.3
"1057","2011-03-14",13.52
"1058","2011-03-15",13.53
"1059","2011-03-16",13.36
"1060","2011-03-17",13.36
"1061","2011-03-18",13.31
"1062","2011-03-21",13.64
"1063","2011-03-22",13.59
"1064","2011-03-23",13.6
"1065","2011-03-24",13.71
"1066","2011-03-25",13.25
"1067","2011-03-28",13.16
"1068","2011-03-29",13.08
"1069","2011-03-30",13.42
"1070","2011-03-31",13.65
"1071","2011-04-01",13.74
"1072","2011-04-04",13.22
"1073","2011-04-05",13.36
"1074","2011-04-06",13.57
"1075","2011-04-07",13.51
"1076","2011-04-08",13.61
"1077","2011-04-11",13.65
"1078","2011-04-12",13.18
"1079","2011-04-13",13.24
"1080","2011-04-14",13.48
"1081","2011-04-15",13.48
"1082","2011-04-18",13.48
"1083","2011-04-19",13.28
"1084","2011-04-20",13.28
"1085","2011-04-21",13.28
"1086","2011-04-25",13.35
"1087","2011-04-26",13.66
"1088","2011-04-27",13.75
"1089","2011-04-28",13.76
"1090","2011-04-29",13.7
"1091","2011-05-02",13.7
"1092","2011-05-03",13.2
"1093","2011-05-04",13.23
"1094","2011-05-05",13.07
"1095","2011-05-06",12.5
"1096","2011-05-09",12.98
"1097","2011-05-10",12.78
"1098","2011-05-11",12.72
"1099","2011-05-12",12.81
"1100","2011-05-13",12.71
"1101","2011-05-16",12.58
"1102","2011-05-17",13.09
"1103","2011-05-18",13.09
"1104","2011-05-19",13.13
"1105","2011-05-20",13.35
"1106","2011-05-23",12.94
"1107","2011-05-24",13.19
"1108","2011-05-25",13.17
"1109","2011-05-26",13.27
"1110","2011-05-27",12.96
"1111","2011-05-31",12.85
"1112","2011-06-01",12.81
"1113","2011-06-02",12.8
"1114","2011-06-03",12.84
"1115","2011-06-06",12.67
"1116","2011-06-07",12.28
"1117","2011-06-08",11.87
"1118","2011-06-09",11.95
"1119","2011-06-10",12.05
"1120","2011-06-13",11.98
"1121","2011-06-14",11.95
"1122","2011-06-15",11.98
"1123","2011-06-16",11.62
"1124","2011-06-17",11.66
"1125","2011-06-20",11.25
"1126","2011-06-21",11.25
"1127","2011-06-22",11.27
"1128","2011-06-23",10.87
"1129","2011-06-24",10.71
"1130","2011-06-27",8.83
"1131","2011-06-28",9.2
"1132","2011-06-29",9.28
"1133","2011-06-30",9.65
"1134","2011-07-01",10.16
"1135","2011-07-05",10.99
"1136","2011-07-06",10.25
"1137","2011-07-07",10.58
"1138","2011-07-08",10.5
"1139","2011-07-11",9.58
"1140","2011-07-12",9.51
"1141","2011-07-13",9.95
"1142","2011-07-14",10.2
"1143","2011-07-15",10.25
"1144","2011-07-18",9.84
"1145","2011-07-19",9.68
"1146","2011-07-20",9.1
"1147","2011-07-21",9.1
"1148","2011-07-22",9.33
"1149","2011-07-25",9.17
"1150","2011-07-26",9.47
"1151","2011-07-27",9.27
"1152","2011-07-28",9.15
"1153","2011-07-29",8.93
"1154","2011-08-01",9
"1155","2011-08-02",8.85
"1156","2011-08-03",8.85
"1157","2011-08-04",8.52
"1158","2011-08-05",8.85
"1159","2011-08-08",8
"1160","2011-08-09",8
"1161","2011-08-10",9.15
"1162","2011-08-11",8.81
"1163","2011-08-12",8.62
"1164","2011-08-15",9.08
"1165","2011-08-16",9.38
"1166","2011-08-17",9.3
"1167","2011-08-18",9.1
"1168","2011-08-19",8.88
"1169","2011-08-22",9.23
"1170","2011-08-23",9.6
"1171","2011-08-24",10.5
"1172","2011-08-25",11.5
"1173","2011-08-26",11.69
"1174","2011-08-29",11.01
"1175","2011-08-30",11.53
"1176","2011-08-31",11.71
"1177","2011-09-01",11.86
"1178","2011-09-02",11.78
"1179","2011-09-06",11
"1180","2011-09-07",11.32
"1181","2011-09-08",11.22
"1182","2011-09-09",10.88
"1183","2011-09-12",10.63
"1184","2011-09-13",10.93
"1185","2011-09-14",10.99
"1186","2011-09-15",11.12
"1187","2011-09-16",10.74
"1188","2011-09-19",11.29
"1189","2011-09-20",11.61
"1190","2011-09-21",11.67
"1191","2011-09-22",10.3
"1192","2011-09-23",9.86
"1193","2011-09-26",10.24
"1194","2011-09-27",10.05
"1195","2011-09-28",11
"1196","2011-09-29",11
"1197","2011-09-30",10.82
"1198","2011-10-03",10.4
"1199","2011-10-04",9.5
"1200","2011-10-05",9.87
"1201","2011-10-06",10.12
"1202","2011-10-07",9.94
"1203","2011-10-10",9.9
"1204","2011-10-11",10.07
"1205","2011-10-12",10.28
"1206","2011-10-13",9.9
"1207","2011-10-14",9.9
"1208","2011-10-17",9.9
"1209","2011-10-18",10.18
"1210","2011-10-19",9.9
"1211","2011-10-20",9.01
"1212","2011-10-21",9.2
"1213","2011-10-24",9.61
"1214","2011-10-25",9.7
"1215","2011-10-26",9.6
"1216","2011-10-27",9.76
"1217","2011-10-28",9.48
"1218","2011-10-31",9.5
"1219","2011-11-01",9.65
"1220","2011-11-02",9.75
"1221","2011-11-03",9.7
"1222","2011-11-04",9.8
"1223","2011-11-07",9.53
"1224","2011-11-08",9.76
"1225","2011-11-09",9.75
"1226","2011-11-10",9.75
"1227","2011-11-11",9.75
"1228","2011-11-14",9.72
"1229","2011-11-15",9.61
"1230","2011-11-16",9.75
"1231","2011-11-17",9.65
"1232","2011-11-18",9.39
"1233","2011-11-21",9.8
"1234","2011-11-22",10
"1235","2011-11-23",9.46
"1236","2011-11-25",9.41
"1237","2011-11-28",9.99
"1238","2011-11-29",10.2
"1239","2011-11-30",10.06
"1240","2011-12-01",9.31
"1241","2011-12-02",9.59
"1242","2011-12-05",9.4
"1243","2011-12-06",9.27
"1244","2011-12-07",9
"1245","2011-12-08",9.1
"1246","2011-12-09",9.1
"1247","2011-12-12",9.07
"1248","2011-12-13",8.88
"1249","2011-12-14",9.19
"1250","2011-12-15",8.56
"1251","2011-12-16",8.4
"1252","2011-12-19",7.9
"1253","2011-12-20",8.19
"1254","2011-12-21",7.95
"1255","2011-12-22",7.96
"1256","2011-12-23",7.54
"1257","2011-12-27",7.4
"1258","2011-12-28",7.34
"1259","2011-12-29",7.09
"1260","2011-12-30",6.8
"1261","2012-01-03",7.06
"1262","2012-01-04",7.54
"1263","2012-01-05",7.19
"1264","2012-01-06",7.19
"1265","2012-01-09",7.06
"1266","2012-01-10",7.46
"1267","2012-01-11",7.51
"1268","2012-01-12",7.47
"1269","2012-01-13",7.47
"1270","2012-01-17",7.54
"1271","2012-01-18",7.66
"1272","2012-01-19",7.87
"1273","2012-01-20",8.03
"1274","2012-01-23",8.02
"1275","2012-01-24",8.02
"1276","2012-01-25",8.01
"1277","2012-01-26",8.26
"1278","2012-01-27",7.92
"1279","2012-01-30",7.97
"1280","2012-01-31",7.82
"1281","2012-02-01",8.22
"1282","2012-02-02",8.02
"1283","2012-02-03",7.7
"1284","2012-02-06",7.8
"1285","2012-02-07",7.74
"1286","2012-02-08",7.87
"1287","2012-02-09",8.05
"1288","2012-02-10",7.86
"1289","2012-02-13",7.81
"1290","2012-02-14",7.89
"1291","2012-02-15",7.85
"1292","2012-02-16",7.9
"1293","2012-02-17",7.97
"1294","2012-02-21",8.09
"1295","2012-02-22",8.15
"1296","2012-02-23",8.13
"1297","2012-02-24",8.06
"1298","2012-02-27",7.93
"1299","2012-02-28",8.47
"1300","2012-02-29",8.96
"1301","2012-03-01",9.06
"1302","2012-03-02",8.8
"1303","2012-03-05",8.61
"1304","2012-03-06",8.6
"1305","2012-03-07",8.11
"1306","2012-03-08",8.46
"1307","2012-03-09",8.4
"1308","2012-03-12",8.54
"1309","2012-03-13",8.54
"1310","2012-03-14",8.47
"1311","2012-03-15",8.29
"1312","2012-03-16",8.34
"1313","2012-03-19",8.25
"1314","2012-03-20",8.25
"1315","2012-03-21",8.17
"1316","2012-03-22",7.96
"1317","2012-03-23",7.83
"1318","2012-03-26",7.9
"1319","2012-03-27",7.85
"1320","2012-03-28",7.69
"1321","2012-03-29",7.07
"1322","2012-03-30",7.2
"1323","2012-04-02",7.78
"1324","2012-04-03",7.37
"1325","2012-04-04",7.24
"1326","2012-04-05",7.31
"1327","2012-04-09",7.1
"1328","2012-04-10",7.1
"1329","2012-04-11",7.42
"1330","2012-04-12",7.37
"1331","2012-04-13",7.37
"1332","2012-04-16",7.13
"1333","2012-04-17",7.1
"1334","2012-04-18",7.15
"1335","2012-04-19",7.15
"1336","2012-04-20",7.15
"1337","2012-04-23",7.1
"1338","2012-04-24",7.1
"1339","2012-04-25",7.11
"1340","2012-04-26",7.45
"1341","2012-04-27",7.82
"1342","2012-04-30",7.37
"1343","2012-05-01",7.29
"1344","2012-05-02",7.29
"1345","2012-05-03",7.2
"1346","2012-05-04",7.2
"1347","2012-05-07",7.03
"1348","2012-05-08",6.81
"1349","2012-05-09",7.17
"1350","2012-05-10",7.2
"1351","2012-05-11",7.2
"1352","2012-05-14",7
"1353","2012-05-15",7.08
"1354","2012-05-16",6.75
"1355","2012-05-17",6.71
"1356","2012-05-18",6.68
"1357","2012-05-21",6.49
"1358","2012-05-22",7.1
"1359","2012-05-23",6.51
"1360","2012-05-24",6.47
"1361","2012-05-25",6.88
"1362","2012-05-29",6.46
"1363","2012-05-30",6.55
"1364","2012-05-31",7.05
"1365","2012-06-01",6.31
"1366","2012-06-04",6.71
"1367","2012-06-05",6.02
"1368","2012-06-06",6.29
"1369","2012-06-07",6.22
"1370","2012-06-08",6.03
"1371","2012-06-11",6.03
"1372","2012-06-12",6.34
"1373","2012-06-13",6.02
"1374","2012-06-14",5.07
"1375","2012-06-15",3.61
"1376","2012-06-18",4.19
"1377","2012-06-19",4.35
"1378","2012-06-20",4.49
"1379","2012-06-21",4.43
"1380","2012-06-22",4.13
"1381","2012-06-25",4.42
"1382","2012-06-26",4.47
"1383","2012-06-27",4.47
"1384","2012-06-28",4.06
"1385","2012-06-29",4.45
"1386","2012-07-02",4.06
"1387","2012-07-03",4.39
"1388","2012-07-05",4.48
"1389","2012-07-06",4.48
"1390","2012-07-09",4.26
"1391","2012-07-10",4.21
"1392","2012-07-11",4.21
"1393","2012-07-12",4.21
"1394","2012-07-13",4.21
"1395","2012-07-16",4.15
"1396","2012-07-17",3.95
"1397","2012-07-18",4.14
"1398","2012-07-19",3.86
"1399","2012-07-20",3.66
"1400","2012-07-23",4.01
"1401","2012-07-24",4.24
"1402","2012-07-25",4.24
"1403","2012-07-26",4.78
"1404","2012-07-27",4.8
"1405","2012-07-30",4.47
"1406","2012-07-31",4.99
"1407","2012-08-01",5.23
"1408","2012-08-02",5.3
"1409","2012-08-03",5.39
"1410","2012-08-06",6.01
"1411","2012-08-07",6.55
"1412","2012-08-08",7.07
"1413","2012-08-09",6.8
"1414","2012-08-10",7.15
"1415","2012-08-13",6.81
"1416","2012-08-14",7.05
"1417","2012-08-15",7.25
"1418","2012-08-16",7.92
"1419","2012-08-17",8.54
"1420","2012-08-20",8.5
"1421","2012-08-21",8.4
"1422","2012-08-22",8.18
"1423","2012-08-23",7.37
"1424","2012-08-24",7.23
"1425","2012-08-27",7.3
"1426","2012-08-28",7.3
"1427","2012-08-29",7.28
"1428","2012-08-30",7.36
"1429","2012-08-31",7.32
"1430","2012-09-04",7.1
"1431","2012-09-05",7.43
"1432","2012-09-06",7.1
"1433","2012-09-07",7.01
"1434","2012-09-10",6.99
"1435","2012-09-11",7.01
"1436","2012-09-12",7.15
"1437","2012-09-13",7.1
"1438","2012-09-14",7
"1439","2012-09-17",6.5
"1440","2012-09-18",6.6
"1441","2012-09-19",7.14
"1442","2012-09-20",6.6
"1443","2012-09-21",6.5
"1444","2012-09-24",6.5
"1445","2012-09-25",6.57
"1446","2012-09-26",6.71
"1447","2012-09-27",6.54
"1448","2012-09-28",6.3
"1449","2012-10-01",6.3
"1450","2012-10-02",6.5
"1451","2012-10-03",6.3
"1452","2012-10-04",5.95
"1453","2012-10-05",5.95
"1454","2012-10-08",5.8
"1455","2012-10-09",6.24
"1456","2012-10-10",6.01
"1457","2012-10-11",6.01
"1458","2012-10-12",6.01
"1459","2012-10-15",5.87
"1460","2012-10-16",5.68
"1461","2012-10-17",6.25
"1462","2012-10-18",6.18
"1463","2012-10-19",5.77
"1464","2012-10-22",5.84
"1465","2012-10-23",5.81
"1466","2012-10-24",5.9
"1467","2012-10-25",5.75
"1468","2012-10-26",5.7
"1469","2012-10-31",5.7
"1470","2012-11-01",5.85
"1471","2012-11-02",5.7
"1472","2012-11-05",5.59
"1473","2012-11-06",5.67
"1474","2012-11-07",5.7
"1475","2012-11-08",5.7
"1476","2012-11-09",5.5
"1477","2012-11-12",5.53
"1478","2012-11-13",5.56
"1479","2012-11-14",5.61
"1480","2012-11-15",5.61
"1481","2012-11-16",5.61
"1482","2012-11-19",5.6
"1483","2012-11-20",5.5
"1484","2012-11-21",5.51
"1485","2012-11-23",5.61
"1486","2012-11-26",5.4
"1487","2012-11-27",5.21
"1488","2012-11-28",5.3
"1489","2012-11-29",5.3
"1490","2012-11-30",5.38
"1491","2012-12-03",5.23
"1492","2012-12-04",5.25
"1493","2012-12-05",5.23
"1494","2012-12-06",5.23
"1495","2012-12-07",5
"1496","2012-12-10",4.78
"1497","2012-12-11",4.69
"1498","2012-12-12",4.69
"1499","2012-12-13",4.33
"1500","2012-12-14",4.35
"1501","2012-12-17",4.67
"1502","2012-12-18",4.65
"1503","2012-12-19",4.37
"1504","2012-12-20",4.34
"1505","2012-12-21",4.49
"1506","2012-12-24",4.68
"1507","2012-12-26",4.45
"1508","2012-12-27",4.45
"1509","2012-12-28",4.4
"1510","2012-12-31",4.3
"1511","2013-01-02",4.34
"1512","2013-01-03",4.35
"1513","2013-01-04",4.35
"1514","2013-01-07",4.92
"1515","2013-01-08",5.5
"1516","2013-01-09",5.93
"1517","2013-01-10",6.18
"1518","2013-01-11",6.18
"1519","2013-01-14",6.1
"1520","2013-01-15",5.95
"1521","2013-01-16",5.56
"1522","2013-01-17",5.57
"1523","2013-01-18",5.89
"1524","2013-01-22",5.69
"1525","2013-01-23",5.43
"1526","2013-01-24",5.52
"1527","2013-01-25",5.64
"1528","2013-01-28",5.52
"1529","2013-01-29",5.5
"1530","2013-01-30",5.25
"1531","2013-01-31",5.21
"1532","2013-02-01",4.8
"1533","2013-02-04",5.48
"1534","2013-02-05",5.65
"1535","2013-02-06",5.5
"1536","2013-02-07",5.4
"1537","2013-02-08",5.94
"1538","2013-02-11",5.81
"1539","2013-02-12",5.99
"1540","2013-02-13",5.41
"1541","2013-02-14",5.44
"1542","2013-02-15",5.1
"1543","2013-02-19",4.87
"1544","2013-02-20",4.87
"1545","2013-02-21",4.9
"1546","2013-02-22",4.93
"1547","2013-02-25",4.83
"1548","2013-02-26",4.8
"1549","2013-02-27",5.14
"1550","2013-02-28",5.44
"1551","2013-03-01",5.1
"1552","2013-03-04",5.1
"1553","2013-03-05",5.3
"1554","2013-03-06",5.2
"1555","2013-03-07",5.02
"1556","2013-03-08",4.95
"1557","2013-03-11",5.25
"1558","2013-03-12",5.25
"1559","2013-03-13",4.87
"1560","2013-03-14",4.85
"1561","2013-03-15",5.08
"1562","2013-03-18",5.08
"1563","2013-03-19",5.1
"1564","2013-03-20",5.08
"1565","2013-03-21",5.08
"1566","2013-03-22",5
"1567","2013-03-25",4.97
"1568","2013-03-26",4.71
"1569","2013-03-27",4.74
"1570","2013-03-28",4.7
"1571","2013-04-01",4.8
"1572","2013-04-02",4.7
"1573","2013-04-03",4.7
"1574","2013-04-04",4.7
"1575","2013-04-05",4.7
"1576","2013-04-08",4.57
"1577","2013-04-09",4.51
"1578","2013-04-10",4.65
"1579","2013-04-11",4.74
"1580","2013-04-12",4.92
"1581","2013-04-15",4.66
"1582","2013-04-16",4.89
"1583","2013-04-17",4.89
"1584","2013-04-18",4.65
"1585","2013-04-19",4.65
"1586","2013-04-22",5.04
"1587","2013-04-23",4.77
"1588","2013-04-24",4.75
"1589","2013-04-25",4.69
"1590","2013-04-26",4.65
"1591","2013-04-29",4.67
"1592","2013-04-30",4.69
"1593","2013-05-01",4.69
"1594","2013-05-02",4.7
"1595","2013-05-03",4.6
"1596","2013-05-06",4.6
"1597","2013-05-07",4.67
"1598","2013-05-08",4.2
"1599","2013-05-09",4.28
"1600","2013-05-10",4.3
"1601","2013-05-13",4.48
"1602","2013-05-14",4.15
"1603","2013-05-15",4.2
"1604","2013-05-16",4.09
"1605","2013-05-17",4.04
"1606","2013-05-20",4.02
"1607","2013-05-21",4.03
"1608","2013-05-22",4.15
"1609","2013-05-23",4.15
"1610","2013-05-24",4.19
"1611","2013-05-28",4.17
"1612","2013-05-29",4.05
"1613","2013-05-30",4.04
"1614","2013-05-31",4.03
"1615","2013-06-03",4.02
"1616","2013-06-04",4.2
"1617","2013-06-05",4.05
"1618","2013-06-06",4.15
"1619","2013-06-07",4.15
"1620","2013-06-10",4.15
"1621","2013-06-11",4.15
"1622","2013-06-12",4.02
"1623","2013-06-13",4.22
"1624","2013-06-14",4.02
"1625","2013-06-17",4
"1626","2013-06-18",4
"1627","2013-06-19",4
"1628","2013-06-20",3.98
"1629","2013-06-21",3.98
"1630","2013-06-24",3.97
"1631","2013-06-25",3.97
"1632","2013-06-26",3.8
"1633","2013-06-27",3.89
"1634","2013-06-28",3.65
"1635","2013-07-01",3.5
"1636","2013-07-02",4.36
"1637","2013-07-03",4.5
"1638","2013-07-05",4.33
"1639","2013-07-08",4.25
"1640","2013-07-09",4.43
"1641","2013-07-10",4.99
"1642","2013-07-11",5.21
"1643","2013-07-12",5.16
"1644","2013-07-15",4.95
"1645","2013-07-16",4.8
"1646","2013-07-17",4.79
"1647","2013-07-18",4.5
"1648","2013-07-19",4.42
"1649","2013-07-22",4.37
"1650","2013-07-23",4.45
"1651","2013-07-24",4.8
"1652","2013-07-25",4.5
"1653","2013-07-26",4.59
"1654","2013-07-29",4.54
"1655","2013-07-30",4.38
"1656","2013-07-31",4.38
"1657","2013-08-01",4.39
"1658","2013-08-02",4.33
"1659","2013-08-05",4.4
"1660","2013-08-06",4.4
"1661","2013-08-07",4.34
"1662","2013-08-08",4.49
"1663","2013-08-09",4.47
"1664","2013-08-12",4.3
"1665","2013-08-13",4.51
"1666","2013-08-14",4.73
"1667","2013-08-15",4.39
"1668","2013-08-16",4.64
"1669","2013-08-19",4.52
"1670","2013-08-20",4.33
"1671","2013-08-21",4.47
"1672","2013-08-22",4.45
"1673","2013-08-23",4.67
"1674","2013-08-26",4.67
"1675","2013-08-27",4.34
"1676","2013-08-28",4.32
"1677","2013-08-29",4.32
"1678","2013-08-30",4.35
"1679","2013-09-03",4.47
"1680","2013-09-04",4.48
"1681","2013-09-05",4.4
"1682","2013-09-06",4.31
"1683","2013-09-09",4.31
"1684","2013-09-10",4.31
"1685","2013-09-11",4.31
"1686","2013-09-12",4.31
"1687","2013-09-13",4.45
"1688","2013-09-16",4.49
"1689","2013-09-17",4.49
"1690","2013-09-18",4.49
"1691","2013-09-19",4.4
"1692","2013-09-20",4.4
"1693","2013-09-23",4.4
"1694","2013-09-24",4.31
"1695","2013-09-25",4.5
"1696","2013-09-26",4.5
"1697","2013-09-27",4.5
"1698","2013-09-30",4.4
"1699","2013-10-01",4.43
"1700","2013-10-02",4.43
"1701","2013-10-03",4.48
"1702","2013-10-04",4.28
"1703","2013-10-07",4.59
"1704","2013-10-08",4.5
"1705","2013-10-09",4.5
"1706","2013-10-10",4.88
"1707","2013-10-11",4.85
"1708","2013-10-14",4.88
"1709","2013-10-15",4.88
"1710","2013-10-16",4.88
"1711","2013-10-17",4.99
"1712","2013-10-18",5
"1713","2013-10-21",4.9
"1714","2013-10-22",4.61
"1715","2013-10-23",4.99
"1716","2013-10-24",4.98
"1717","2013-10-25",4.97
"1718","2013-10-28",4.61
"1719","2013-10-29",4.5
"1720","2013-10-30",4.43
"1721","2013-10-31",4.38
"1722","2013-11-01",4.38
"1723","2013-11-04",4.53
"1724","2013-11-05",4.56
"1725","2013-11-06",4.7
"1726","2013-11-07",4.7
"1727","2013-11-08",4.75
"1728","2013-11-11",4.47
"1729","2013-11-12",4.47
"1730","2013-11-13",4.47
"1731","2013-11-14",4.47
"1732","2013-11-15",4.52
"1733","2013-11-18",4.49
"1734","2013-11-19",4.54
"1735","2013-11-20",4.5
"1736","2013-11-21",4.48
"1737","2013-11-22",4.5
"1738","2013-11-25",4.23
"1739","2013-11-26",4.35
"1740","2013-11-27",4.1
"1741","2013-11-29",4.23
"1742","2013-12-02",4.23
"1743","2013-12-03",4.1
"1744","2013-12-04",4.11
"1745","2013-12-05",4.05
"1746","2013-12-06",4.07
"1747","2013-12-09",4.31
"1748","2013-12-10",4.05
"1749","2013-12-11",4.04
"1750","2013-12-12",3.95
"1751","2013-12-13",3.62
"1752","2013-12-16",3.7
"1753","2013-12-17",3.65
"1754","2013-12-18",3.69
"1755","2013-12-19",3.82
"1756","2013-12-20",3.64
"1757","2013-12-23",3.57
"1758","2013-12-24",3.6
"1759","2013-12-26",3.5
"1760","2013-12-27",3.15
"1761","2013-12-30",3.24
"1762","2013-12-31",3.3
"1763","2014-01-02",5
"1764","2014-01-03",10.8
"1765","2014-01-06",9.45
"1766","2014-01-07",9.3
"1767","2014-01-08",9.48
"1768","2014-01-09",8.58
"1769","2014-01-10",8.45
"1770","2014-01-13",8.3
"1771","2014-01-14",7
"1772","2014-01-15",7.38
"1773","2014-01-16",7.33
"1774","2014-01-17",7.41
"1775","2014-01-21",8.6
"1776","2014-01-22",9.7
"1777","2014-01-23",8.59
"1778","2014-01-24",7.87
"1779","2014-01-27",7.12
"1780","2014-01-28",7.23
"1781","2014-01-29",7.18
"1782","2014-01-30",6.81
"1783","2014-01-31",6.45
"1784","2014-02-03",5.84
"1785","2014-02-04",6.13
"1786","2014-02-05",6.36
"1787","2014-02-06",6.33
"1788","2014-02-07",6.03
"1789","2014-02-10",6.38
"1790","2014-02-11",5.96
"1791","2014-02-12",5.93
"1792","2014-02-13",6.08
"1793","2014-02-14",5.97
"1794","2014-02-18",5.79
"1795","2014-02-19",5.53
"1796","2014-02-20",5.4
"1797","2014-02-21",5.13
"1798","2014-02-24",5.51
"1799","2014-02-25",5.33
"1800","2014-02-26",5.29
"1801","2014-02-27",5.4
"1802","2014-02-28",5.17
"1803","2014-03-03",5.08
"1804","2014-03-04",5.4
"1805","2014-03-05",5.68
"1806","2014-03-06",5.8
"1807","2014-03-07",5.51
"1808","2014-03-10",5.19
"1809","2014-03-11",5.18
"1810","2014-03-12",5.07
"1811","2014-03-13",4.77
"1812","2014-03-14",4.78
"1813","2014-03-17",4.74
"1814","2014-03-18",4.97
"1815","2014-03-19",4.79
"1816","2014-03-20",4.77
"1817","2014-03-21",4.67
"1818","2014-03-24",4.46
"1819","2014-03-25",4.59
"1820","2014-03-26",4.31
"1821","2014-03-27",4.21
"1822","2014-03-28",4.22
"1823","2014-03-31",4.2
"1824","2014-04-01",4.24
"1825","2014-04-02",4.06
"1826","2014-04-03",4.1
"1827","2014-04-04",4.18
"1828","2014-04-07",4.1
"1829","2014-04-08",4.15
"1830","2014-04-09",4.25
"1831","2014-04-10",4.22
"1832","2014-04-11",4.04
"1833","2014-04-14",4.04
"1834","2014-04-15",4.06
"1835","2014-04-16",4.07
"1836","2014-04-17",4.07
"1837","2014-04-21",4.3
"1838","2014-04-22",4.14
"1839","2014-04-23",4.07
"1840","2014-04-24",4.14
"1841","2014-04-25",4.05
"1842","2014-04-28",3.7
"1843","2014-04-29",3.68
"1844","2014-04-30",3.58
"1845","2014-05-01",3.42
"1846","2014-05-02",3.44
"1847","2014-05-05",3.45
"1848","2014-05-06",3.48
"1849","2014-05-07",3.35
"1850","2014-05-08",3.29
"1851","2014-05-09",3.38
"1852","2014-05-12",3.29
"1853","2014-05-13",3.24
"1854","2014-05-14",3.36
"1855","2014-05-15",3.21
"1856","2014-05-16",3.62
"1857","2014-05-19",3.54
"1858","2014-05-20",3.3
"1859","2014-05-21",3.31
"1860","2014-05-22",3.3
"1861","2014-05-23",3.31
"1862","2014-05-27",3.42
"1863","2014-05-28",3.62
"1864","2014-05-29",3.65
"1865","2014-05-30",3.71
"1866","2014-06-02",3.7
"1867","2014-06-03",3.68
"1868","2014-06-04",3.43
"1869","2014-06-05",3.47
"1870","2014-06-06",3.85
"1871","2014-06-09",3.66
"1872","2014-06-10",3.5
"1873","2014-06-11",3.49
"1874","2014-06-12",3.44
"1875","2014-06-13",3.7
"1876","2014-06-16",3.7
"1877","2014-06-17",3.6
"1878","2014-06-18",3.55
"1879","2014-06-19",3.58
"1880","2014-06-20",3.49
"1881","2014-06-23",3.45
"1882","2014-06-24",3.38
"1883","2014-06-25",3.24
"1884","2014-06-26",3.32
"1885","2014-06-27",3.42
"1886","2014-06-30",3.28
"1887","2014-07-01",3.24
"1888","2014-07-02",4.2
"1889","2014-07-03",4.55
"1890","2014-07-07",4.37
"1891","2014-07-08",4.16
"1892","2014-07-09",4.47
"1893","2014-07-10",4.41
"1894","2014-07-11",4.52
"1895","2014-07-14",4.49
"1896","2014-07-15",4.31
"1897","2014-07-16",4.3
"1898","2014-07-17",4.28
"1899","2014-07-18",4.28
"1900","2014-07-21",4.1
"1901","2014-07-22",3.93
"1902","2014-07-23",3.9
"1903","2014-07-24",3.9
"1904","2014-07-25",3.94
"1905","2014-07-28",3.77
"1906","2014-07-29",3.74
"1907","2014-07-30",3.82
"1908","2014-07-31",3.87
"1909","2014-08-01",3.73
"1910","2014-08-04",3.78
"1911","2014-08-05",3.87
"1912","2014-08-06",3.89
"1913","2014-08-07",3.93
"1914","2014-08-08",3.82
"1915","2014-08-11",3.68
"1916","2014-08-12",3.55
"1917","2014-08-13",3.77
"1918","2014-08-14",3.64
"1919","2014-08-15",3.58
"1920","2014-08-18",3.58
"1921","2014-08-19",3.55
"1922","2014-08-20",3.6
"1923","2014-08-21",3.66
"1924","2014-08-22",3.59
"1925","2014-08-25",3.59
"1926","2014-08-26",3.78
"1927","2014-08-27",3.78
"1928","2014-08-28",3.68
"1929","2014-08-29",3.59
"1930","2014-09-02",3.61
