"","date","BLFS"
"999","2010-12-17",0.84
"1000","2010-12-20",0.84
"1001","2010-12-21",0.84
"1002","2010-12-22",0.84
"1003","2010-12-23",0.84
"1004","2010-12-27",0.7
"1005","2010-12-28",0.7
"1006","2010-12-29",0.7
"1007","2010-12-30",0.7
"1008","2010-12-31",0.84
"1009","2011-01-03",1.26
"1010","2011-01-04",1.26
"1011","2011-01-05",0.84
"1012","2011-01-06",0.98
"1013","2011-01-07",0.84
"1014","2011-01-10",0.98
"1015","2011-01-11",0.98
"1016","2011-01-12",0.98
"1017","2011-01-13",1.12
"1018","2011-01-14",1.26
"1019","2011-01-18",1.4
"1020","2011-01-19",1.12
"1021","2011-01-20",1.12
"1022","2011-01-21",1.12
"1023","2011-01-24",0.84
"1024","2011-01-25",0.98
"1025","2011-01-26",1.12
"1026","2011-01-27",0.98
"1027","2011-01-28",0.98
"1028","2011-01-31",0.98
"1029","2011-02-01",1.4
"1030","2011-02-02",1.4
"1031","2011-02-03",1.4
"1032","2011-02-04",1.4
"1033","2011-02-07",1.4
"1034","2011-02-08",1.4
"1035","2011-02-09",1.12
"1036","2011-02-10",1.12
"1037","2011-02-11",1.12
"1038","2011-02-14",1.4
"1039","2011-02-15",1.54
"1040","2011-02-16",1.26
"1041","2011-02-17",1.26
"1042","2011-02-18",1.4
"1043","2011-02-22",1.12
"1044","2011-02-23",1.12
"1045","2011-02-24",1.12
"1046","2011-02-25",1.12
"1047","2011-02-28",1.4
"1048","2011-03-01",1.4
"1049","2011-03-02",1.12
"1050","2011-03-03",1.12
"1051","2011-03-04",1.4
"1052","2011-03-07",1.12
"1053","2011-03-08",1.12
"1054","2011-03-09",1.12
"1055","2011-03-10",1.4
"1056","2011-03-11",1.4
"1057","2011-03-14",1.26
"1058","2011-03-15",1.26
"1059","2011-03-16",1.26
"1060","2011-03-17",1.26
"1061","2011-03-18",1.12
"1062","2011-03-21",1.12
"1063","2011-03-22",1.12
"1064","2011-03-23",1.26
"1065","2011-03-24",1.26
"1066","2011-03-25",1.26
"1067","2011-03-28",1.26
"1068","2011-03-29",1.12
"1069","2011-03-30",1.12
"1070","2011-03-31",1.12
"1071","2011-04-01",1.12
"1072","2011-04-04",1.12
"1073","2011-04-05",1.26
"1074","2011-04-06",1.12
"1075","2011-04-07",1.4
"1076","2011-04-08",1.4
"1077","2011-04-11",1.12
"1078","2011-04-12",1.26
"1079","2011-04-13",0.98
"1080","2011-04-14",0.98
"1081","2011-04-15",1.26
"1082","2011-04-18",0.98
"1083","2011-04-19",0.98
"1084","2011-04-20",1.12
"1085","2011-04-21",1.12
"1086","2011-04-25",1.12
"1087","2011-04-26",0.98
"1088","2011-04-27",1.26
"1089","2011-04-28",1.12
"1090","2011-04-29",1.4
"1091","2011-05-02",0.98
"1092","2011-05-03",0.98
"1093","2011-05-04",1.4
"1094","2011-05-05",0.98
"1095","2011-05-06",0.98
"1096","2011-05-09",0.98
"1097","2011-05-10",0.98
"1098","2011-05-11",1.26
"1099","2011-05-12",1.26
"1100","2011-05-13",1.26
"1101","2011-05-16",0.98
"1102","2011-05-17",1.26
"1103","2011-05-18",1.26
"1104","2011-05-19",0.98
"1105","2011-05-20",0.98
"1106","2011-05-23",0.98
"1107","2011-05-24",1.26
"1108","2011-05-25",1.26
"1109","2011-05-26",0.98
"1110","2011-05-27",1.4
"1111","2011-05-31",0.98
"1112","2011-06-01",0.98
"1113","2011-06-02",0.98
"1114","2011-06-03",0.98
"1115","2011-06-06",1.26
"1116","2011-06-07",1.26
"1117","2011-06-08",1.12
"1118","2011-06-09",1.12
"1119","2011-06-10",1.12
"1120","2011-06-13",0.98
"1121","2011-06-14",0.98
"1122","2011-06-15",0.98
"1123","2011-06-16",0.84
"1124","2011-06-17",1.12
"1125","2011-06-20",1.12
"1126","2011-06-21",1.12
"1127","2011-06-22",1.12
"1128","2011-06-23",1.12
"1129","2011-06-24",1.12
"1130","2011-06-27",1.12
"1131","2011-06-28",1.12
"1132","2011-06-29",1.12
"1133","2011-06-30",1.12
"1134","2011-07-01",1.12
"1135","2011-07-05",1.12
"1136","2011-07-06",1.12
"1137","2011-07-07",1.12
"1138","2011-07-08",1.26
"1139","2011-07-11",0.98
"1140","2011-07-12",0.98
"1141","2011-07-13",0.98
"1142","2011-07-14",1.12
"1143","2011-07-15",1.12
"1144","2011-07-18",1.12
"1145","2011-07-19",1.12
"1146","2011-07-20",0.98
"1147","2011-07-21",0.98
"1148","2011-07-22",0.98
"1149","2011-07-25",0.98
"1150","2011-07-26",0.98
"1151","2011-07-27",0.98
"1152","2011-07-28",0.98
"1153","2011-07-29",1.26
"1154","2011-08-01",0.84
"1155","2011-08-02",0.84
"1156","2011-08-03",1.12
"1157","2011-08-04",1.12
"1158","2011-08-05",0.84
"1159","2011-08-08",0.84
"1160","2011-08-09",0.84
"1161","2011-08-10",0.98
"1162","2011-08-11",0.98
"1163","2011-08-12",0.56
"1164","2011-08-15",0.84
"1165","2011-08-16",0.84
"1166","2011-08-17",0.84
"1167","2011-08-18",0.84
"1168","2011-08-19",0.84
"1169","2011-08-22",0.98
"1170","2011-08-23",0.98
"1171","2011-08-24",0.84
"1172","2011-08-25",0.84
"1173","2011-08-26",0.84
"1174","2011-08-29",0.84
"1175","2011-08-30",0.84
"1176","2011-08-31",0.98
"1177","2011-09-01",0.98
"1178","2011-09-02",1.26
"1179","2011-09-06",0.84
"1180","2011-09-07",0.84
"1181","2011-09-08",1.12
"1182","2011-09-09",0.84
"1183","2011-09-12",0.84
"1184","2011-09-13",0.28
"1185","2011-09-14",0.84
"1186","2011-09-15",0.98
"1187","2011-09-16",0.84
"1188","2011-09-19",1.12
"1189","2011-09-20",1.12
"1190","2011-09-21",1.12
"1191","2011-09-22",1.12
"1192","2011-09-23",0.84
"1193","2011-09-26",0.84
"1194","2011-09-27",0.84
"1195","2011-09-28",0.98
"1196","2011-09-29",0.98
"1197","2011-09-30",1.12
"1198","2011-10-03",0.98
"1199","2011-10-04",0.98
"1200","2011-10-05",0.98
"1201","2011-10-06",0.98
"1202","2011-10-07",0.98
"1203","2011-10-10",0.98
"1204","2011-10-11",0.98
"1205","2011-10-12",0.28
"1206","2011-10-13",0.56
"1207","2011-10-14",0.56
"1208","2011-10-17",0.7
"1209","2011-10-18",0.7
"1210","2011-10-19",0.84
"1211","2011-10-20",0.84
"1212","2011-10-21",0.84
"1213","2011-10-24",0.84
"1214","2011-10-25",0.84
"1215","2011-10-26",0.84
"1216","2011-10-27",0.98
"1217","2011-10-28",1.26
"1218","2011-10-31",1.26
"1219","2011-11-01",0.7
"1220","2011-11-02",0.7
"1221","2011-11-03",0.7
"1222","2011-11-04",0.7
"1223","2011-11-07",0.7
"1224","2011-11-08",0.7
"1225","2011-11-09",0.7
"1226","2011-11-10",0.7
"1227","2011-11-11",0.7
"1228","2011-11-14",0.7
"1229","2011-11-15",0.7
"1230","2011-11-16",0.7
"1231","2011-11-17",0.7
"1232","2011-11-18",1.12
"1233","2011-11-21",1.12
"1234","2011-11-22",0.98
"1235","2011-11-23",0.98
"1236","2011-11-25",0.98
"1237","2011-11-28",0.56
"1238","2011-11-29",0.56
"1239","2011-11-30",0.56
"1240","2011-12-01",0.42
"1241","2011-12-02",0.42
"1242","2011-12-05",0.84
"1243","2011-12-06",0.56
"1244","2011-12-07",1.26
"1245","2011-12-08",1.26
"1246","2011-12-09",1.26
"1247","2011-12-12",0.7
"1248","2011-12-13",1.4
"1249","2011-12-14",0.7
"1250","2011-12-15",1.12
"1251","2011-12-16",1.12
"1252","2011-12-19",0.98
"1253","2011-12-20",1.26
"1254","2011-12-21",0.7
"1255","2011-12-22",0.7
"1256","2011-12-23",0.7
"1257","2011-12-27",0.84
"1258","2011-12-28",0.7
"1259","2011-12-29",0.7
"1260","2011-12-30",0.7
"1261","2012-01-03",0.7
"1262","2012-01-04",0.7
"1263","2012-01-05",0.98
"1264","2012-01-06",1.26
"1265","2012-01-09",1.26
"1266","2012-01-10",1.4
"1267","2012-01-11",1.4
"1268","2012-01-12",0.7
"1269","2012-01-13",0.98
"1270","2012-01-17",1.4
"1271","2012-01-18",1.4
"1272","2012-01-19",1.4
"1273","2012-01-20",1.26
"1274","2012-01-23",0.56
"1275","2012-01-24",0.84
"1276","2012-01-25",0.84
"1277","2012-01-26",0.98
"1278","2012-01-27",0.98
"1279","2012-01-30",0.98
"1280","2012-01-31",0.98
"1281","2012-02-01",0.98
"1282","2012-02-02",1.12
"1283","2012-02-03",0.84
"1284","2012-02-06",0.84
"1285","2012-02-07",0.84
"1286","2012-02-08",0.84
"1287","2012-02-09",0.84
"1288","2012-02-10",0.84
"1289","2012-02-13",0.84
"1290","2012-02-14",0.84
"1291","2012-02-15",1.4
"1292","2012-02-16",1.4
"1293","2012-02-17",1.54
"1294","2012-02-21",1.54
"1295","2012-02-22",1.68
"1296","2012-02-23",1.12
"1297","2012-02-24",1.12
"1298","2012-02-27",1.12
"1299","2012-02-28",1.12
"1300","2012-02-29",1.12
"1301","2012-03-01",1.12
"1302","2012-03-02",1.12
"1303","2012-03-05",1.26
"1304","2012-03-06",0.84
"1305","2012-03-07",0.84
"1306","2012-03-08",1.12
"1307","2012-03-09",1.26
"1308","2012-03-12",1.26
"1309","2012-03-13",1.26
"1310","2012-03-14",1.26
"1311","2012-03-15",1.26
"1312","2012-03-16",1.4
"1313","2012-03-19",1.54
"1314","2012-03-20",1.26
"1315","2012-03-21",1.4
"1316","2012-03-22",1.4
"1317","2012-03-23",1.4
"1318","2012-03-26",1.4
"1319","2012-03-27",1.4
"1320","2012-03-28",1.4
"1321","2012-03-29",1.4
"1322","2012-03-30",1.4
"1323","2012-04-02",1.4
"1324","2012-04-03",1.26
"1325","2012-04-04",1.26
"1326","2012-04-05",1.26
"1327","2012-04-09",0.98
"1328","2012-04-10",0.98
"1329","2012-04-11",0.98
"1330","2012-04-12",0.98
"1331","2012-04-13",0.98
"1332","2012-04-16",0.98
"1333","2012-04-17",0.98
"1334","2012-04-18",0.98
"1335","2012-04-19",1.68
"1336","2012-04-20",1.12
"1337","2012-04-23",1.12
"1338","2012-04-24",1.4
"1339","2012-04-25",1.12
"1340","2012-04-26",1.12
"1341","2012-04-27",1.12
"1342","2012-04-30",1.12
"1343","2012-05-01",1.12
"1344","2012-05-02",1.4
"1345","2012-05-03",1.54
"1346","2012-05-04",1.12
"1347","2012-05-07",1.12
"1348","2012-05-08",1.12
"1349","2012-05-09",1.12
"1350","2012-05-10",1.12
"1351","2012-05-11",0.98
"1352","2012-05-14",0.98
"1353","2012-05-15",0.98
"1354","2012-05-16",0.98
"1355","2012-05-17",0.98
"1356","2012-05-18",0.98
"1357","2012-05-21",1.12
"1358","2012-05-22",1.12
"1359","2012-05-23",1.12
"1360","2012-05-24",1.12
"1361","2012-05-25",1.12
"1362","2012-05-29",1.12
"1363","2012-05-30",1.12
"1364","2012-05-31",1.12
"1365","2012-06-01",1.26
"1366","2012-06-04",0.98
"1367","2012-06-05",0.98
"1368","2012-06-06",1.12
"1369","2012-06-07",1.12
"1370","2012-06-08",1.12
"1371","2012-06-11",0.98
"1372","2012-06-12",0.98
"1373","2012-06-13",0.98
"1374","2012-06-14",0.98
"1375","2012-06-15",1.54
"1376","2012-06-18",1.54
"1377","2012-06-19",1.12
"1378","2012-06-20",1.26
"1379","2012-06-21",1.54
"1380","2012-06-22",1.12
"1381","2012-06-25",1.12
"1382","2012-06-26",1.12
"1383","2012-06-27",1.54
"1384","2012-06-28",1.12
"1385","2012-06-29",1.26
"1386","2012-07-02",1.12
"1387","2012-07-03",0.98
"1388","2012-07-05",1.4
"1389","2012-07-06",1.12
"1390","2012-07-09",1.4
"1391","2012-07-10",1.54
"1392","2012-07-11",1.4
"1393","2012-07-12",1.54
"1394","2012-07-13",1.68
"1395","2012-07-16",1.68
"1396","2012-07-17",2.38
"1397","2012-07-18",2.1
"1398","2012-07-19",1.96
"1399","2012-07-20",1.82
"1400","2012-07-23",1.96
"1401","2012-07-24",1.54
"1402","2012-07-25",1.4
"1403","2012-07-26",1.26
"1404","2012-07-27",1.26
"1405","2012-07-30",1.26
"1406","2012-07-31",1.96
"1407","2012-08-01",1.4
"1408","2012-08-02",1.4
"1409","2012-08-03",1.4
"1410","2012-08-06",1.82
"1411","2012-08-07",1.96
"1412","2012-08-08",1.4
"1413","2012-08-09",1.96
"1414","2012-08-10",1.82
"1415","2012-08-13",1.82
"1416","2012-08-14",1.4
"1417","2012-08-15",1.68
"1418","2012-08-16",1.96
"1419","2012-08-17",1.4
"1420","2012-08-20",1.4
"1421","2012-08-21",1.4
"1422","2012-08-22",1.4
"1423","2012-08-23",1.4
"1424","2012-08-24",1.4
"1425","2012-08-27",1.4
"1426","2012-08-28",1.4
"1427","2012-08-29",1.96
"1428","2012-08-30",1.96
"1429","2012-08-31",1.96
"1430","2012-09-04",1.96
"1431","2012-09-05",1.82
"1432","2012-09-06",1.96
"1433","2012-09-07",1.96
"1434","2012-09-10",1.96
"1435","2012-09-11",1.96
"1436","2012-09-12",1.96
"1437","2012-09-13",1.96
"1438","2012-09-14",1.96
"1439","2012-09-17",1.96
"1440","2012-09-18",1.82
"1441","2012-09-19",1.82
"1442","2012-09-20",1.82
"1443","2012-09-21",1.96
"1444","2012-09-24",1.96
"1445","2012-09-25",1.54
"1446","2012-09-26",1.54
"1447","2012-09-27",1.82
"1448","2012-09-28",1.82
"1449","2012-10-01",2.38
"1450","2012-10-02",2.38
"1451","2012-10-03",2.1
"1452","2012-10-04",1.96
"1453","2012-10-05",1.96
"1454","2012-10-08",1.96
"1455","2012-10-09",1.96
"1456","2012-10-10",1.96
"1457","2012-10-11",2.52
"1458","2012-10-12",3.64
"1459","2012-10-15",2.8
"1460","2012-10-16",3.5
"1461","2012-10-17",3.78
"1462","2012-10-18",3.5
"1463","2012-10-19",3.5
"1464","2012-10-22",3.92
"1465","2012-10-23",3.64
"1466","2012-10-24",4.2
"1467","2012-10-25",3.64
"1468","2012-10-26",3.78
"1469","2012-10-31",4.76
"1470","2012-11-01",4.62
"1471","2012-11-02",4.48
"1472","2012-11-05",4.2
"1473","2012-11-06",4.34
"1474","2012-11-07",4.34
"1475","2012-11-08",4.76
"1476","2012-11-09",4.2
"1477","2012-11-12",4.2
"1478","2012-11-13",4.34
"1479","2012-11-14",4.62
"1480","2012-11-15",4.48
"1481","2012-11-16",4.62
"1482","2012-11-19",4.76
"1483","2012-11-20",5.04
"1484","2012-11-21",5.6
"1485","2012-11-23",6.3
"1486","2012-11-26",6.16
"1487","2012-11-27",5.46
"1488","2012-11-28",6.16
"1489","2012-11-29",6.16
"1490","2012-11-30",6.16
"1491","2012-12-03",5.32
"1492","2012-12-04",5.04
"1493","2012-12-05",5.18
"1494","2012-12-06",4.9
"1495","2012-12-07",4.2
"1496","2012-12-10",4.48
"1497","2012-12-11",4.2
"1498","2012-12-12",4.2
"1499","2012-12-13",4.2
"1500","2012-12-14",3.64
"1501","2012-12-17",3.64
"1502","2012-12-18",3.92
"1503","2012-12-19",3.78
"1504","2012-12-20",4.06
"1505","2012-12-21",3.78
"1506","2012-12-24",4.06
"1507","2012-12-26",3.5
"1508","2012-12-27",3.5
"1509","2012-12-28",4.76
"1510","2012-12-31",4.76
"1511","2013-01-02",4.76
"1512","2013-01-03",4.76
"1513","2013-01-04",4.62
"1514","2013-01-07",4.9
"1515","2013-01-08",5.04
"1516","2013-01-09",5.32
"1517","2013-01-10",4.48
"1518","2013-01-11",5.88
"1519","2013-01-14",4.9
"1520","2013-01-15",5.18
"1521","2013-01-16",5.6
"1522","2013-01-17",5.88
"1523","2013-01-18",5.18
"1524","2013-01-22",3.78
"1525","2013-01-23",4.2
"1526","2013-01-24",3.92
"1527","2013-01-25",3.92
"1528","2013-01-28",3.92
"1529","2013-01-29",3.92
"1530","2013-01-30",3.5
"1531","2013-01-31",3.92
"1532","2013-02-01",4.48
"1533","2013-02-04",3.5
"1534","2013-02-05",3.78
"1535","2013-02-06",4.9
"1536","2013-02-07",3.92
"1537","2013-02-08",4.2
"1538","2013-02-11",4.9
"1539","2013-02-12",5.18
"1540","2013-02-13",4.06
"1541","2013-02-14",4.2
"1542","2013-02-15",4.34
"1543","2013-02-19",5.04
"1544","2013-02-20",4.2
"1545","2013-02-21",4.48
"1546","2013-02-22",4.2
"1547","2013-02-25",4.06
"1548","2013-02-26",4.06
"1549","2013-02-27",3.92
"1550","2013-02-28",3.78
"1551","2013-03-01",3.78
"1552","2013-03-04",3.78
"1553","2013-03-05",3.5
"1554","2013-03-06",4.06
"1555","2013-03-07",4.2
"1556","2013-03-08",4.2
"1557","2013-03-11",3.92
"1558","2013-03-12",4.2
"1559","2013-03-13",4.2
"1560","2013-03-14",3.64
"1561","2013-03-15",4.2
"1562","2013-03-18",3.92
"1563","2013-03-19",4.34
"1564","2013-03-20",4.06
"1565","2013-03-21",4.06
"1566","2013-03-22",4.06
"1567","2013-03-25",4.06
"1568","2013-03-26",4.2
"1569","2013-03-27",4.06
"1570","2013-03-28",4.06
"1571","2013-04-01",4.06
"1572","2013-04-02",4.2
"1573","2013-04-03",4.34
"1574","2013-04-04",4.34
"1575","2013-04-05",4.48
"1576","2013-04-08",4.2
"1577","2013-04-09",4.76
"1578","2013-04-10",4.2
"1579","2013-04-11",4.76
"1580","2013-04-12",4.76
"1581","2013-04-15",4.2
"1582","2013-04-16",4.2
"1583","2013-04-17",4.2
"1584","2013-04-18",4.2
"1585","2013-04-19",4.2
"1586","2013-04-22",4.06
"1587","2013-04-23",4.2
"1588","2013-04-24",4.62
"1589","2013-04-25",4.62
"1590","2013-04-26",4.06
"1591","2013-04-29",4.06
"1592","2013-04-30",4.2
"1593","2013-05-01",4.76
"1594","2013-05-02",4.76
"1595","2013-05-03",4.2
"1596","2013-05-06",4.62
"1597","2013-05-07",4.76
"1598","2013-05-08",4.2
"1599","2013-05-09",4.48
"1600","2013-05-10",4.2
"1601","2013-05-13",4.34
"1602","2013-05-14",4.62
"1603","2013-05-15",4.62
"1604","2013-05-16",4.2
"1605","2013-05-17",4.34
"1606","2013-05-20",5.74
"1607","2013-05-21",5.32
"1608","2013-05-22",5.18
"1609","2013-05-23",4.76
"1610","2013-05-24",4.9
"1611","2013-05-28",5.04
"1612","2013-05-29",5.46
"1613","2013-05-30",5.46
"1614","2013-05-31",5.04
"1615","2013-06-03",5.04
"1616","2013-06-04",5.04
"1617","2013-06-05",5.04
"1618","2013-06-06",5.04
"1619","2013-06-07",5.04
"1620","2013-06-10",5.04
"1621","2013-06-11",4.9
"1622","2013-06-12",5.04
"1623","2013-06-13",5.04
"1624","2013-06-14",5.32
"1625","2013-06-17",5.32
"1626","2013-06-18",5.32
"1627","2013-06-19",5.04
"1628","2013-06-20",4.9
"1629","2013-06-21",5.04
"1630","2013-06-24",5.04
"1631","2013-06-25",5.04
"1632","2013-06-26",5.04
"1633","2013-06-27",5.04
"1634","2013-06-28",5.04
"1635","2013-07-01",5.04
"1636","2013-07-02",5.18
"1637","2013-07-03",5.18
"1638","2013-07-05",5.18
"1639","2013-07-08",5.18
"1640","2013-07-09",5.18
"1641","2013-07-10",5.04
"1642","2013-07-11",5.04
"1643","2013-07-12",5.32
"1644","2013-07-15",5.32
"1645","2013-07-16",5.46
"1646","2013-07-17",5.46
"1647","2013-07-18",5.6
"1648","2013-07-19",5.6
"1649","2013-07-22",5.46
"1650","2013-07-23",5.88
"1651","2013-07-24",5.32
"1652","2013-07-25",5.88
"1653","2013-07-26",5.74
"1654","2013-07-29",5.74
"1655","2013-07-30",5.88
"1656","2013-07-31",5.88
"1657","2013-08-01",5.88
"1658","2013-08-02",5.74
"1659","2013-08-05",5.74
"1660","2013-08-06",6.02
"1661","2013-08-07",6.02
"1662","2013-08-08",6.02
"1663","2013-08-09",6.58
"1664","2013-08-12",6.86
"1665","2013-08-13",6.58
"1666","2013-08-14",7.7
"1667","2013-08-15",7.98
"1668","2013-08-16",7.98
"1669","2013-08-19",8.82
"1670","2013-08-20",10.22
"1671","2013-08-21",12.18
"1672","2013-08-22",9.66
"1673","2013-08-23",9.66
"1674","2013-08-26",9.52
"1675","2013-08-27",9.66
"1676","2013-08-28",10.78
"1677","2013-08-29",10.08
"1678","2013-08-30",10.78
"1679","2013-09-03",10.5
"1680","2013-09-04",10.22
"1681","2013-09-05",10.5
"1682","2013-09-06",10.78
"1683","2013-09-09",10.78
"1684","2013-09-10",10.5
"1685","2013-09-11",10.78
"1686","2013-09-12",10.78
"1687","2013-09-13",10.64
"1688","2013-09-16",11.06
"1689","2013-09-17",10.92
"1690","2013-09-18",11.34
"1691","2013-09-19",10.92
"1692","2013-09-20",10.92
"1693","2013-09-23",10.92
"1694","2013-09-24",11.2
"1695","2013-09-25",10.92
"1696","2013-09-26",11.2
"1697","2013-09-27",11.2
"1698","2013-09-30",11.2
"1699","2013-10-01",11.2
"1700","2013-10-02",11.62
"1701","2013-10-03",11.2
"1702","2013-10-04",11.62
"1703","2013-10-07",11.62
"1704","2013-10-08",11.2
"1705","2013-10-09",11.34
"1706","2013-10-10",11.34
"1707","2013-10-11",11.9
"1708","2013-10-14",11.9
"1709","2013-10-15",12.18
"1710","2013-10-16",12.04
"1711","2013-10-17",11.62
"1712","2013-10-18",11.9
"1713","2013-10-21",12.6
"1714","2013-10-22",13.3
"1715","2013-10-23",15.82
"1716","2013-10-24",19.32
"1717","2013-10-25",14.98
"1718","2013-10-28",18.200001
"1719","2013-10-29",19.6
"1720","2013-10-30",18.200001
"1721","2013-10-31",17.08
"1722","2013-11-01",17.5
"1723","2013-11-04",17.5
"1724","2013-11-05",15.82
"1725","2013-11-06",14
"1726","2013-11-07",13.72
"1727","2013-11-08",12.46
"1728","2013-11-11",12.32
"1729","2013-11-12",11.76
"1730","2013-11-13",11.2
"1731","2013-11-14",10.64
"1732","2013-11-15",9.8
"1733","2013-11-18",9.8
"1734","2013-11-19",10.64
"1735","2013-11-20",10.92
"1736","2013-11-21",11.06
"1737","2013-11-22",11.06
"1738","2013-11-25",11.2
"1739","2013-11-26",11.2
"1740","2013-11-27",11.48
"1741","2013-11-29",10.78
"1742","2013-12-02",10.92
"1743","2013-12-03",10.78
"1744","2013-12-04",9.8
"1745","2013-12-05",8.68
"1746","2013-12-06",8.12
"1747","2013-12-09",8.4
"1748","2013-12-10",8.54
"1749","2013-12-11",8.4
"1750","2013-12-12",8.4
"1751","2013-12-13",8.26
"1752","2013-12-16",7.84
"1753","2013-12-17",8.54
"1754","2013-12-18",8.4
"1755","2013-12-19",8.4
"1756","2013-12-20",8.4
"1757","2013-12-23",8.26
"1758","2013-12-24",8.4
"1759","2013-12-26",8.4
"1760","2013-12-27",8.4
"1761","2013-12-30",8.4
"1762","2013-12-31",8.4
"1763","2014-01-02",8.4
"1764","2014-01-03",8.4
"1765","2014-01-06",8.4
"1766","2014-01-07",8.4
"1767","2014-01-08",8.4
"1768","2014-01-09",8.26
"1769","2014-01-10",8.4
"1770","2014-01-13",8.4
"1771","2014-01-14",8.4
"1772","2014-01-15",8.4
"1773","2014-01-16",8.4
"1774","2014-01-17",8.4
"1775","2014-01-21",8.4
"1776","2014-01-22",8.4
"1777","2014-01-23",8.4
"1778","2014-01-24",8.4
"1779","2014-01-27",8.26
"1780","2014-01-28",8.12
"1781","2014-01-29",8.12
"1782","2014-01-30",7.88
"1783","2014-01-31",7.2
"1784","2014-02-03",7.25
"1785","2014-02-04",7
"1786","2014-02-05",6.5
"1787","2014-02-06",6.7
"1788","2014-02-07",6.7
"1789","2014-02-10",7
"1790","2014-02-11",6.7
"1791","2014-02-12",6.68
"1792","2014-02-13",6.45
"1793","2014-02-14",7
"1794","2014-02-18",6.95
"1795","2014-02-19",7
"1796","2014-02-20",7
"1797","2014-02-21",7
"1798","2014-02-24",6.75
"1799","2014-02-25",6.93
"1800","2014-02-26",6.97
"1801","2014-02-27",6.96
"1802","2014-02-28",6.96
"1803","2014-03-03",6.55
"1804","2014-03-04",6.5
"1805","2014-03-05",6.25
"1806","2014-03-06",6.32
"1807","2014-03-07",6.25
"1808","2014-03-10",6.04
"1809","2014-03-11",5.75
"1810","2014-03-12",6
"1811","2014-03-13",5.6
"1812","2014-03-14",5
"1813","2014-03-17",4.79
"1814","2014-03-18",5.5
"1815","2014-03-19",5.24
"1816","2014-03-20",4
"1817","2014-03-21",3.9
"1818","2014-03-24",3.85
"1819","2014-03-25",3.85
"1820","2014-03-26",3.85
"1821","2014-03-27",3.94
"1822","2014-03-28",3.71
"1823","2014-03-31",3.69
"1824","2014-04-01",3.68
"1825","2014-04-02",3.74
"1826","2014-04-03",3.82
"1827","2014-04-04",3.55
"1828","2014-04-07",3.32
"1829","2014-04-08",3.41
"1830","2014-04-09",3.35
"1831","2014-04-10",3.31
"1832","2014-04-11",3.64
"1833","2014-04-14",3.77
"1834","2014-04-15",3.9
"1835","2014-04-16",3.66
"1836","2014-04-17",3.52
"1837","2014-04-21",3.7
"1838","2014-04-22",3.66
"1839","2014-04-23",3.55
"1840","2014-04-24",3.39
"1841","2014-04-25",3.31
"1842","2014-04-28",3.12
"1843","2014-04-29",3.02
"1844","2014-04-30",2.89
"1845","2014-05-01",2.73
"1846","2014-05-02",2.75
"1847","2014-05-05",2.66
"1848","2014-05-06",2.41
"1849","2014-05-07",2.07
"1850","2014-05-08",2
"1851","2014-05-09",1.99
"1852","2014-05-12",2.1
"1853","2014-05-13",2.35
"1854","2014-05-14",2.42
"1855","2014-05-15",2.48
"1856","2014-05-16",2.49
"1857","2014-05-19",2.5
"1858","2014-05-20",2.27
"1859","2014-05-21",2.29
"1860","2014-05-22",2.32
"1861","2014-05-23",2.3
"1862","2014-05-27",2.41
"1863","2014-05-28",2.5
"1864","2014-05-29",2.44
"1865","2014-05-30",2.32
"1866","2014-06-02",2.34
"1867","2014-06-03",2.23
"1868","2014-06-04",2.19
"1869","2014-06-05",2.13
"1870","2014-06-06",2.24
"1871","2014-06-09",2.32
"1872","2014-06-10",2.27
"1873","2014-06-11",2.33
"1874","2014-06-12",2.34
"1875","2014-06-13",2.37
"1876","2014-06-16",2.48
"1877","2014-06-17",2.46
"1878","2014-06-18",2.4
"1879","2014-06-19",2.42
"1880","2014-06-20",2
"1881","2014-06-23",2.1
"1882","2014-06-24",2.02
"1883","2014-06-25",1.97
"1884","2014-06-26",1.89
"1885","2014-06-27",2.09
"1886","2014-06-30",2.28
"1887","2014-07-01",2.26
"1888","2014-07-02",2.28
"1889","2014-07-03",2.34
"1890","2014-07-07",2.45
"1891","2014-07-08",2.37
"1892","2014-07-09",2.35
"1893","2014-07-10",2.3
"1894","2014-07-11",2.34
"1895","2014-07-14",2.38
"1896","2014-07-15",2.36
"1897","2014-07-16",2.38
"1898","2014-07-17",2.64
"1899","2014-07-18",2.5
"1900","2014-07-21",2.44
"1901","2014-07-22",2.43
"1902","2014-07-23",2.57
"1903","2014-07-24",2.85
"1904","2014-07-25",2.58
"1905","2014-07-28",2.57
"1906","2014-07-29",2.73
"1907","2014-07-30",2.71
"1908","2014-07-31",2.65
"1909","2014-08-01",2.65
"1910","2014-08-04",2.79
"1911","2014-08-05",2.83
"1912","2014-08-06",2.64
"1913","2014-08-07",2.62
"1914","2014-08-08",2.47
"1915","2014-08-11",2.48
"1916","2014-08-12",2.41
"1917","2014-08-13",2.38
"1918","2014-08-14",2.31
"1919","2014-08-15",2.22
"1920","2014-08-18",2.18
"1921","2014-08-19",2.06
"1922","2014-08-20",2.11
"1923","2014-08-21",2.22
"1924","2014-08-22",2.13
"1925","2014-08-25",2.23
"1926","2014-08-26",2.24
"1927","2014-08-27",2.27
"1928","2014-08-28",2.34
"1929","2014-08-29",2.37
"1930","2014-09-02",2.57
"1931","2014-09-03",2.47
"1932","2014-09-04",2.34
