"","date","WTRH"
"1004","2020-08-13",4.39
"1005","2020-08-14",4.18
"1006","2020-08-17",4.61
"1007","2020-08-18",4.96
"1008","2020-08-19",4.99
"1009","2020-08-20",4.83
"1010","2020-08-21",4.8
"1011","2020-08-24",4.465
"1012","2020-08-25",4.565
"1013","2020-08-26",4.38
"1014","2020-08-27",4.18
"1015","2020-08-28",4.14
"1016","2020-08-31",4.03
"1017","2020-09-01",4.16
"1018","2020-09-02",4.11
"1019","2020-09-03",3.89
"1020","2020-09-04",3.61
"1021","2020-09-08",3.56
"1022","2020-09-09",3.65
"1023","2020-09-10",3.95
"1024","2020-09-11",3.765
"1025","2020-09-14",3.69
"1026","2020-09-15",3.4
"1027","2020-09-16",3.34
"1028","2020-09-17",3.34
"1029","2020-09-18",3.585
"1030","2020-09-21",3.61
"1031","2020-09-22",3.81
"1032","2020-09-23",3.26
"1033","2020-09-24",3.15
"1034","2020-09-25",3.4
"1035","2020-09-28",3.41
"1036","2020-09-29",3.37
"1037","2020-09-30",3.22
"1038","2020-10-01",3.34
"1039","2020-10-02",3.46
"1040","2020-10-05",3.56
"1041","2020-10-06",3.49
"1042","2020-10-07",3.68
"1043","2020-10-08",3.4
"1044","2020-10-09",3.38
"1045","2020-10-12",3.33
"1046","2020-10-13",3.36
"1047","2020-10-14",3.33
"1048","2020-10-15",3.42
"1049","2020-10-16",3.26
"1050","2020-10-19",3.19
"1051","2020-10-20",3.12
"1052","2020-10-21",2.9
"1053","2020-10-22",2.92
"1054","2020-10-23",3.02
"1055","2020-10-26",2.9
"1056","2020-10-27",2.825
"1057","2020-10-28",2.8
"1058","2020-10-29",2.57
"1059","2020-10-30",2.55
"1060","2020-11-02",2.62
"1061","2020-11-03",2.77
"1062","2020-11-04",2.76
"1063","2020-11-05",3.06
"1064","2020-11-06",3.13
"1065","2020-11-09",3.2
"1066","2020-11-10",2.58
"1067","2020-11-11",2.43
"1068","2020-11-12",2.79
"1069","2020-11-13",2.62
"1070","2020-11-16",2.76
"1071","2020-11-17",2.85
"1072","2020-11-18",3.175
"1073","2020-11-19",3.42
"1074","2020-11-20",3.74
"1075","2020-11-23",3.99
"1076","2020-11-24",3.57
"1077","2020-11-25",3.53
"1078","2020-11-27",3.43
