"","date","AKR"
"389","2008-07-18",22.58
"390","2008-07-21",22.540001
"391","2008-07-22",22.620001
"392","2008-07-23",22.77
"393","2008-07-24",21.870001
"394","2008-07-25",22.049999
"395","2008-07-28",21.700001
"396","2008-07-29",22.469999
"397","2008-07-30",22.450001
"398","2008-07-31",22.690001
"399","2008-08-01",22.6
"400","2008-08-04",22.68
"401","2008-08-05",23.870001
"402","2008-08-06",23.790001
"403","2008-08-07",23.67
"404","2008-08-08",24.65
"405","2008-08-11",24.690001
"406","2008-08-12",23.9
"407","2008-08-13",23.790001
"408","2008-08-14",23.780001
"409","2008-08-15",23.5
"410","2008-08-18",23.08
"411","2008-08-19",22.74
"412","2008-08-20",22.530001
"413","2008-08-21",22.65
"414","2008-08-22",23.440001
"415","2008-08-25",22.9
"416","2008-08-26",22.940001
"417","2008-08-27",23.01
"418","2008-08-28",23.860001
"419","2008-08-29",23.75
"420","2008-09-02",23.870001
"421","2008-09-03",23.950001
"422","2008-09-04",23.57
"423","2008-09-05",23.5
"424","2008-09-08",24.549999
"425","2008-09-09",24.08
"426","2008-09-10",24.190001
"427","2008-09-11",24.65
"428","2008-09-12",24.75
"429","2008-09-15",23.790001
"430","2008-09-16",24.68
"431","2008-09-17",23.91
"432","2008-09-18",24.73
"433","2008-09-19",25.290001
"434","2008-09-22",24.280001
"435","2008-09-23",24.32
"436","2008-09-24",24.26
"437","2008-09-25",24.780001
"438","2008-09-26",25.09
"439","2008-09-29",24.450001
"440","2008-09-30",25.280001
"441","2008-10-01",25.030001
"442","2008-10-02",24.32
"443","2008-10-03",23.370001
"444","2008-10-06",22.950001
"445","2008-10-07",22.040001
"446","2008-10-08",20.99
"447","2008-10-09",18.639999
"448","2008-10-10",18.639999
"449","2008-10-13",20.57
"450","2008-10-14",19.290001
"451","2008-10-15",17.34
"452","2008-10-16",18.26
"453","2008-10-17",18.559999
"454","2008-10-20",18.6
"455","2008-10-21",17.67
"456","2008-10-22",16.709999
"457","2008-10-23",16.25
"458","2008-10-24",14.97
"459","2008-10-27",14.16
"460","2008-10-28",15.91
"461","2008-10-29",16.049999
"462","2008-10-30",16.73
"463","2008-10-31",18.07
"464","2008-11-03",17.5
"465","2008-11-04",17.950001
"466","2008-11-05",16.18
"467","2008-11-06",15.82
"468","2008-11-07",15.98
"469","2008-11-10",14.97
"470","2008-11-11",14
"471","2008-11-12",13.59
"472","2008-11-13",14.04
"473","2008-11-14",12.34
"474","2008-11-17",12.35
"475","2008-11-18",11.8
"476","2008-11-19",10.7
"477","2008-11-20",10.01
"478","2008-11-21",10.41
"479","2008-11-24",11.94
"480","2008-11-25",12.64
"481","2008-11-26",13.82
"482","2008-11-28",13.98
"483","2008-12-01",11.54
"484","2008-12-02",12.5
"485","2008-12-03",12.97
"486","2008-12-04",12.98
"487","2008-12-05",13.56
"488","2008-12-08",14.91
"489","2008-12-09",13.76
"490","2008-12-10",14.76
"491","2008-12-11",13.76
"492","2008-12-12",14.23
"493","2008-12-15",13.81
"494","2008-12-16",15.59
"495","2008-12-17",15.62
"496","2008-12-18",14.89
"497","2008-12-19",15.51
"498","2008-12-22",14.98
"499","2008-12-23",14.25
"500","2008-12-24",14.06
"501","2008-12-26",14.07
"502","2008-12-29",12.91
"503","2008-12-30",13.79
"504","2008-12-31",14.27
"505","2009-01-02",14.16
"506","2009-01-05",13.66
"507","2009-01-06",14.43
"508","2009-01-07",14.39
"509","2009-01-08",14.5
"510","2009-01-09",13.8
"511","2009-01-12",13.12
"512","2009-01-13",13.47
"513","2009-01-14",12.81
"514","2009-01-15",13.15
"515","2009-01-16",13.15
"516","2009-01-20",11.6
"517","2009-01-21",12.1
"518","2009-01-22",11.66
"519","2009-01-23",11.77
"520","2009-01-26",11.73
"521","2009-01-27",11.79
"522","2009-01-28",12.92
"523","2009-01-29",12.06
"524","2009-01-30",11.67
"525","2009-02-02",11.7
"526","2009-02-03",11.7
"527","2009-02-04",11.56
"528","2009-02-05",11.23
"529","2009-02-06",12.05
"530","2009-02-09",12.39
"531","2009-02-10",11.56
"532","2009-02-11",11.55
"533","2009-02-12",11.1
"534","2009-02-13",10.5
"535","2009-02-17",9.68
"536","2009-02-18",9.46
"537","2009-02-19",9.08
"538","2009-02-20",9.26
"539","2009-02-23",9.14
"540","2009-02-24",10.15
"541","2009-02-25",10.01
"542","2009-02-26",10.15
"543","2009-02-27",10.04
"544","2009-03-02",9.71
"545","2009-03-03",10.05
"546","2009-03-04",10.31
"547","2009-03-05",9.3
"548","2009-03-06",8.9
"549","2009-03-09",8.82
"550","2009-03-10",9.98
"551","2009-03-11",10.21
"552","2009-03-12",11.45
"553","2009-03-13",11.29
"554","2009-03-16",10.54
"555","2009-03-17",11.49
"556","2009-03-18",12
"557","2009-03-19",11.48
"558","2009-03-20",9.65
"559","2009-03-23",10.87
"560","2009-03-24",10.53
"561","2009-03-25",10.85
"562","2009-03-26",11.52
"563","2009-03-27",10.6
"564","2009-03-30",10.19
"565","2009-03-31",10.61
"566","2009-04-01",10.8
"567","2009-04-02",11.15
"568","2009-04-03",11.94
"569","2009-04-06",12.13
"570","2009-04-07",11.2
"571","2009-04-08",11.15
"572","2009-04-09",12.19
"573","2009-04-13",12.57
"574","2009-04-14",12.21
"575","2009-04-15",12.53
"576","2009-04-16",12.75
"577","2009-04-17",13.76
"578","2009-04-20",13.05
"579","2009-04-21",13.99
"580","2009-04-22",13.39
"581","2009-04-23",13.97
"582","2009-04-24",14.34
"583","2009-04-27",13.75
"584","2009-04-28",13.35
"585","2009-04-29",14.12
"586","2009-04-30",14.5
"587","2009-05-01",13.48
"588","2009-05-04",14.59
"589","2009-05-05",14.27
"590","2009-05-06",14.43
"591","2009-05-07",13.24
"592","2009-05-08",14.39
"593","2009-05-11",13.66
"594","2009-05-12",13.11
"595","2009-05-13",12.07
"596","2009-05-14",12.55
"597","2009-05-15",12.33
"598","2009-05-18",12.94
"599","2009-05-19",13.2
"600","2009-05-20",13.25
"601","2009-05-21",13.15
"602","2009-05-22",13.12
"603","2009-05-26",13.82
"604","2009-05-27",13.27
"605","2009-05-28",13.08
"606","2009-05-29",13.42
"607","2009-06-01",14.2
"608","2009-06-02",14
"609","2009-06-03",14.28
"610","2009-06-04",15.06
"611","2009-06-05",14.93
"612","2009-06-08",14.74
"613","2009-06-09",14.15
"614","2009-06-10",14.07
"615","2009-06-11",13.75
"616","2009-06-12",14.17
"617","2009-06-15",13.57
"618","2009-06-16",13.47
"619","2009-06-17",13.6
"620","2009-06-18",13.72
"621","2009-06-19",14
"622","2009-06-22",13.31
"623","2009-06-23",13.3
"624","2009-06-24",13.4
"625","2009-06-25",13.27
"626","2009-06-26",13.1
"627","2009-06-29",13.03
"628","2009-06-30",13.05
"629","2009-07-01",13.37
"630","2009-07-02",13.15
"631","2009-07-06",13.01
"632","2009-07-07",12.56
"633","2009-07-08",12.24
"634","2009-07-09",11.93
"635","2009-07-10",11.81
"636","2009-07-13",11.91
"637","2009-07-14",12.1
"638","2009-07-15",12.43
"639","2009-07-16",12.51
"640","2009-07-17",12.37
"641","2009-07-20",12.59
"642","2009-07-21",12.35
"643","2009-07-22",12.32
"644","2009-07-23",12.59
"645","2009-07-24",12.95
"646","2009-07-27",13.11
"647","2009-07-28",13.15
"648","2009-07-29",13.21
"649","2009-07-30",13.83
"650","2009-07-31",13.7
"651","2009-08-03",13.77
"652","2009-08-04",14.5
"653","2009-08-05",15.68
"654","2009-08-06",15.27
"655","2009-08-07",15.67
"656","2009-08-10",15.14
"657","2009-08-11",14.84
"658","2009-08-12",14.77
"659","2009-08-13",14.87
"660","2009-08-14",14.59
"661","2009-08-17",13.87
"662","2009-08-18",13.86
"663","2009-08-19",13.86
"664","2009-08-20",14.62
"665","2009-08-21",14.93
"666","2009-08-24",15.04
"667","2009-08-25",15.2
"668","2009-08-26",15.27
"669","2009-08-27",15.41
"670","2009-08-28",15.46
"671","2009-08-31",15.31
"672","2009-09-01",14.8
"673","2009-09-02",14.27
"674","2009-09-03",14.5
"675","2009-09-04",14.54
"676","2009-09-08",14.91
"677","2009-09-09",15.04
"678","2009-09-10",15.34
"679","2009-09-11",15.17
"680","2009-09-14",15.34
"681","2009-09-15",15.58
"682","2009-09-16",15.96
"683","2009-09-17",15.99
"684","2009-09-18",16.23
"685","2009-09-21",15.95
"686","2009-09-22",16.27
"687","2009-09-23",15.7
"688","2009-09-24",15.23
"689","2009-09-25",15.13
"690","2009-09-28",15.66
"691","2009-09-29",15.33
"692","2009-09-30",15.07
"693","2009-10-01",14.17
"694","2009-10-02",14.14
"695","2009-10-05",14.17
"696","2009-10-06",14.37
"697","2009-10-07",14.35
"698","2009-10-08",14.67
"699","2009-10-09",14.84
"700","2009-10-12",14.57
"701","2009-10-13",14.71
"702","2009-10-14",15.25
"703","2009-10-15",15.3
"704","2009-10-16",15.02
"705","2009-10-19",15.31
"706","2009-10-20",15.05
"707","2009-10-21",15.05
"708","2009-10-22",15.47
"709","2009-10-23",15.62
"710","2009-10-26",15.88
"711","2009-10-27",16.040001
"712","2009-10-28",16.110001
"713","2009-10-29",16.5
"714","2009-10-30",15.9
"715","2009-11-02",15.78
"716","2009-11-03",15.9
"717","2009-11-04",15.52
"718","2009-11-05",16.030001
"719","2009-11-06",15.96
"720","2009-11-09",16.610001
"721","2009-11-10",16.35
"722","2009-11-11",16.82
"723","2009-11-12",16.25
"724","2009-11-13",16.67
"725","2009-11-16",17.549999
"726","2009-11-17",17
"727","2009-11-18",16.93
"728","2009-11-19",16.42
"729","2009-11-20",16.469999
"730","2009-11-23",16.58
"731","2009-11-24",16.280001
"732","2009-11-25",16.16
"733","2009-11-27",15.79
"734","2009-11-30",16.27
"735","2009-12-01",16.32
"736","2009-12-02",16.559999
"737","2009-12-03",16.34
"738","2009-12-04",16.75
"739","2009-12-07",16.559999
"740","2009-12-08",16.34
"741","2009-12-09",16.16
"742","2009-12-10",16.139999
"743","2009-12-11",16.389999
"744","2009-12-14",16.690001
"745","2009-12-15",16.26
"746","2009-12-16",16.57
"747","2009-12-17",16.68
"748","2009-12-18",16.74
"749","2009-12-21",16.82
"750","2009-12-22",16.92
"751","2009-12-23",17
"752","2009-12-24",17.129999
"753","2009-12-28",17.360001
"754","2009-12-29",16.85
"755","2009-12-30",16.940001
"756","2009-12-31",16.870001
"757","2010-01-04",16.959999
"758","2010-01-05",16.860001
"759","2010-01-06",16.799999
"760","2010-01-07",17.02
"761","2010-01-08",16.700001
"762","2010-01-11",16.82
"763","2010-01-12",16.690001
"764","2010-01-13",17.4
"765","2010-01-14",17.24
"766","2010-01-15",17.139999
"767","2010-01-19",17.75
"768","2010-01-20",17.41
"769","2010-01-21",16.889999
"770","2010-01-22",16.469999
"771","2010-01-25",16.24
"772","2010-01-26",15.97
"773","2010-01-27",16.280001
"774","2010-01-28",16.059999
"775","2010-01-29",15.93
"776","2010-02-01",16.360001
"777","2010-02-02",16.370001
"778","2010-02-03",15.88
"779","2010-02-04",15.48
"780","2010-02-05",15.5
"781","2010-02-08",15.26
"782","2010-02-09",15.24
"783","2010-02-10",15.37
"784","2010-02-11",15.71
"785","2010-02-12",15.71
"786","2010-02-16",16.08
"787","2010-02-17",16.32
"788","2010-02-18",16.49
"789","2010-02-19",16.6
"790","2010-02-22",16.66
"791","2010-02-23",16.59
"792","2010-02-24",16.809999
"793","2010-02-25",16.9
"794","2010-02-26",16.73
"795","2010-03-01",16.879999
"796","2010-03-02",17.110001
"797","2010-03-03",16.969999
"798","2010-03-04",17.040001
"799","2010-03-05",17.42
"800","2010-03-08",17.700001
"801","2010-03-09",17.629999
"802","2010-03-10",17.59
"803","2010-03-11",17.620001
"804","2010-03-12",17.629999
"805","2010-03-15",17.549999
"806","2010-03-16",17.9
"807","2010-03-17",18.190001
"808","2010-03-18",18.17
"809","2010-03-19",17.98
"810","2010-03-22",18.09
"811","2010-03-23",17.940001
"812","2010-03-24",17.860001
"813","2010-03-25",18.120001
"814","2010-03-26",18.209999
"815","2010-03-29",17.91
"816","2010-03-30",18.09
"817","2010-03-31",17.860001
"818","2010-04-01",17.959999
"819","2010-04-05",18.34
"820","2010-04-06",18.49
"821","2010-04-07",18.309999
"822","2010-04-08",18.1
"823","2010-04-09",18.33
"824","2010-04-12",18.26
"825","2010-04-13",18.709999
"826","2010-04-14",18.809999
"827","2010-04-15",18.25
"828","2010-04-16",17.99
"829","2010-04-19",18.1
"830","2010-04-20",18.200001
"831","2010-04-21",18.59
"832","2010-04-22",18.690001
"833","2010-04-23",19.120001
"834","2010-04-26",19.389999
"835","2010-04-27",18.66
"836","2010-04-28",18.950001
"837","2010-04-29",19.790001
"838","2010-04-30",19.08
"839","2010-05-03",19.709999
"840","2010-05-04",18.75
"841","2010-05-05",18.049999
"842","2010-05-06",17.58
"843","2010-05-07",17.26
"844","2010-05-10",18.540001
"845","2010-05-11",18.6
"846","2010-05-12",19.110001
"847","2010-05-13",18.709999
"848","2010-05-14",18.139999
"849","2010-05-17",18.34
"850","2010-05-18",17.9
"851","2010-05-19",17.610001
"852","2010-05-20",16.76
"853","2010-05-21",17.32
"854","2010-05-24",17.129999
"855","2010-05-25",17.16
"856","2010-05-26",17.24
"857","2010-05-27",18.24
"858","2010-05-28",17.889999
"859","2010-06-01",17.799999
"860","2010-06-02",18.27
"861","2010-06-03",18.16
"862","2010-06-04",17.33
"863","2010-06-07",17.25
"864","2010-06-08",17.700001
"865","2010-06-09",17.879999
"866","2010-06-10",18.4
"867","2010-06-11",18.620001
"868","2010-06-14",18.91
"869","2010-06-15",19.23
"870","2010-06-16",18.85
"871","2010-06-17",18.879999
"872","2010-06-18",18.83
"873","2010-06-21",18.950001
"874","2010-06-22",18.030001
"875","2010-06-23",17.889999
"876","2010-06-24",17.360001
"877","2010-06-25",17.549999
"878","2010-06-28",17.209999
"879","2010-06-29",16.93
"880","2010-06-30",16.82
"881","2010-07-01",16.68
"882","2010-07-02",16.629999
"883","2010-07-06",16.02
"884","2010-07-07",16.65
"885","2010-07-08",16.59
"886","2010-07-09",16.610001
"887","2010-07-12",16.610001
"888","2010-07-13",16.98
"889","2010-07-14",17.17
"890","2010-07-15",17.01
"891","2010-07-16",16.42
"892","2010-07-19",16.83
"893","2010-07-20",17.1
"894","2010-07-21",17
"895","2010-07-22",17.84
"896","2010-07-23",17.92
"897","2010-07-26",18.360001
"898","2010-07-27",18.25
"899","2010-07-28",18.59
"900","2010-07-29",18.559999
"901","2010-07-30",18.540001
"902","2010-08-02",19.139999
"903","2010-08-03",18.73
"904","2010-08-04",18.74
"905","2010-08-05",18.459999
"906","2010-08-06",18.41
"907","2010-08-09",18.540001
"908","2010-08-10",18.360001
"909","2010-08-11",17.879999
"910","2010-08-12",17.68
"911","2010-08-13",17.530001
"912","2010-08-16",17.66
"913","2010-08-17",17.99
"914","2010-08-18",17.98
"915","2010-08-19",17.540001
"916","2010-08-20",17.639999
"917","2010-08-23",17.34
"918","2010-08-24",17.5
"919","2010-08-25",17.879999
"920","2010-08-26",17.77
"921","2010-08-27",17.969999
"922","2010-08-30",17.780001
"923","2010-08-31",17.940001
"924","2010-09-01",18.540001
"925","2010-09-02",18.809999
"926","2010-09-03",19.110001
"927","2010-09-07",18.870001
"928","2010-09-08",18.879999
"929","2010-09-09",18.719999
"930","2010-09-10",18.77
"931","2010-09-13",19.16
"932","2010-09-14",19.139999
"933","2010-09-15",19.23
"934","2010-09-16",19.030001
"935","2010-09-17",19.110001
"936","2010-09-20",19.76
"937","2010-09-21",19.379999
"938","2010-09-22",19.110001
"939","2010-09-23",18.59
"940","2010-09-24",19.309999
"941","2010-09-27",18.940001
"942","2010-09-28",18.91
"943","2010-09-29",19.030001
"944","2010-09-30",19
"945","2010-10-01",19.08
"946","2010-10-04",19.030001
"947","2010-10-05",19.469999
"948","2010-10-06",19.459999
"949","2010-10-07",19.58
"950","2010-10-08",19.540001
"951","2010-10-11",19.49
"952","2010-10-12",19.65
"953","2010-10-13",20.02
"954","2010-10-14",19.690001
"955","2010-10-15",19.51
"956","2010-10-18",19.799999
"957","2010-10-19",19.42
"958","2010-10-20",19.82
"959","2010-10-21",19.75
"960","2010-10-22",19.75
"961","2010-10-25",19.74
"962","2010-10-26",19.52
"963","2010-10-27",19.24
"964","2010-10-28",19.02
"965","2010-10-29",19.08
"966","2010-11-01",19.25
"967","2010-11-02",19.280001
"968","2010-11-03",19.120001
"969","2010-11-04",19.780001
"970","2010-11-05",19.969999
"971","2010-11-08",19.9
"972","2010-11-09",19.540001
"973","2010-11-10",19.690001
"974","2010-11-11",19.549999
"975","2010-11-12",19.41
"976","2010-11-15",19.219999
"977","2010-11-16",18.610001
