"","date","LPTH"
"1001","2010-12-21",1.68
"1002","2010-12-22",1.7
"1003","2010-12-23",1.64
"1004","2010-12-27",1.62
"1005","2010-12-28",1.62
"1006","2010-12-29",1.67
"1007","2010-12-30",1.85
"1008","2010-12-31",1.81
"1009","2011-01-03",1.95
"1010","2011-01-04",1.98
"1011","2011-01-05",1.95
"1012","2011-01-06",1.85
"1013","2011-01-07",1.87
"1014","2011-01-10",1.79
"1015","2011-01-11",1.79
"1016","2011-01-12",1.8
"1017","2011-01-13",1.82
"1018","2011-01-14",1.85
"1019","2011-01-18",1.95
"1020","2011-01-19",1.89
"1021","2011-01-20",1.78
"1022","2011-01-21",1.73
"1023","2011-01-24",1.73
"1024","2011-01-25",1.66
"1025","2011-01-26",1.71
"1026","2011-01-27",1.7
"1027","2011-01-28",1.67
"1028","2011-01-31",1.65
"1029","2011-02-01",1.61
"1030","2011-02-02",1.65
"1031","2011-02-03",1.62
"1032","2011-02-04",1.5
"1033","2011-02-07",1.62
"1034","2011-02-08",1.64
"1035","2011-02-09",1.74
"1036","2011-02-10",1.74
"1037","2011-02-11",1.65
"1038","2011-02-14",1.77
"1039","2011-02-15",1.66
"1040","2011-02-16",1.58
"1041","2011-02-17",1.6
"1042","2011-02-18",1.55
"1043","2011-02-22",1.55
"1044","2011-02-23",1.43
"1045","2011-02-24",1.39
"1046","2011-02-25",1.47
"1047","2011-02-28",1.45
"1048","2011-03-01",1.45
"1049","2011-03-02",1.45
"1050","2011-03-03",1.45
"1051","2011-03-04",1.46
"1052","2011-03-07",1.42
"1053","2011-03-08",1.42
"1054","2011-03-09",1.4
"1055","2011-03-10",1.43
"1056","2011-03-11",1.4
"1057","2011-03-14",1.39
"1058","2011-03-15",1.44
"1059","2011-03-16",1.35
"1060","2011-03-17",1.41
"1061","2011-03-18",1.36
"1062","2011-03-21",1.29
"1063","2011-03-22",1.27
"1064","2011-03-23",1.37
"1065","2011-03-24",2.35
"1066","2011-03-25",2.19
"1067","2011-03-28",2.14
"1068","2011-03-29",2.08
"1069","2011-03-30",2.05
"1070","2011-03-31",2.1
"1071","2011-04-01",2.18
"1072","2011-04-04",2.15
"1073","2011-04-05",2.04
"1074","2011-04-06",2.05
"1075","2011-04-07",2.09
"1076","2011-04-08",2.02
"1077","2011-04-11",1.87
"1078","2011-04-12",1.7
"1079","2011-04-13",1.52
"1080","2011-04-14",1.6
"1081","2011-04-15",1.68
"1082","2011-04-18",1.77
"1083","2011-04-19",1.73
"1084","2011-04-20",1.67
"1085","2011-04-21",1.67
"1086","2011-04-25",1.72
"1087","2011-04-26",1.71
"1088","2011-04-27",1.77
"1089","2011-04-28",1.78
"1090","2011-04-29",1.65
"1091","2011-05-02",1.52
"1092","2011-05-03",1.62
"1093","2011-05-04",1.59
"1094","2011-05-05",1.6
"1095","2011-05-06",1.63
"1096","2011-05-09",1.6
"1097","2011-05-10",1.7
"1098","2011-05-11",1.72
"1099","2011-05-12",1.75
"1100","2011-05-13",1.75
"1101","2011-05-16",1.72
"1102","2011-05-17",1.68
"1103","2011-05-18",1.68
"1104","2011-05-19",1.72
"1105","2011-05-20",1.69
"1106","2011-05-23",1.78
"1107","2011-05-24",1.71
"1108","2011-05-25",1.69
"1109","2011-05-26",1.67
"1110","2011-05-27",1.61
"1111","2011-05-31",1.69
"1112","2011-06-01",1.6
"1113","2011-06-02",1.62
"1114","2011-06-03",1.69
"1115","2011-06-06",1.66
"1116","2011-06-07",1.66
"1117","2011-06-08",1.66
"1118","2011-06-09",1.7
"1119","2011-06-10",1.7
"1120","2011-06-13",1.61
"1121","2011-06-14",1.56
"1122","2011-06-15",1.55
"1123","2011-06-16",1.55
"1124","2011-06-17",1.56
"1125","2011-06-20",1.52
"1126","2011-06-21",1.56
"1127","2011-06-22",1.55
"1128","2011-06-23",1.54
"1129","2011-06-24",1.53
"1130","2011-06-27",1.5
"1131","2011-06-28",1.5
"1132","2011-06-29",1.53
"1133","2011-06-30",1.54
"1134","2011-07-01",1.5
"1135","2011-07-05",1.53
"1136","2011-07-06",1.5
"1137","2011-07-07",1.53
"1138","2011-07-08",1.54
"1139","2011-07-11",1.72
"1140","2011-07-12",1.83
"1141","2011-07-13",1.97
"1142","2011-07-14",2.11
"1143","2011-07-15",2
"1144","2011-07-18",2.03
"1145","2011-07-19",2.29
"1146","2011-07-20",2.23
"1147","2011-07-21",2.44
"1148","2011-07-22",2.42
"1149","2011-07-25",2.42
"1150","2011-07-26",2.28
"1151","2011-07-27",2.12
"1152","2011-07-28",1.92
"1153","2011-07-29",2.08
"1154","2011-08-01",2.28
"1155","2011-08-02",1.93
"1156","2011-08-03",2.06
"1157","2011-08-04",2.14
"1158","2011-08-05",2.06
"1159","2011-08-08",1.74
"1160","2011-08-09",1.97
"1161","2011-08-10",1.98
"1162","2011-08-11",1.9
"1163","2011-08-12",2
"1164","2011-08-15",2.29
"1165","2011-08-16",2
"1166","2011-08-17",1.88
"1167","2011-08-18",1.8
"1168","2011-08-19",1.87
"1169","2011-08-22",1.69
"1170","2011-08-23",1.79
"1171","2011-08-24",1.82
"1172","2011-08-25",1.72
"1173","2011-08-26",1.72
"1174","2011-08-29",1.66
"1175","2011-08-30",1.63
"1176","2011-08-31",1.69
"1177","2011-09-01",1.7
"1178","2011-09-02",1.68
"1179","2011-09-06",1.6
"1180","2011-09-07",1.85
"1181","2011-09-08",1.87
"1182","2011-09-09",1.66
"1183","2011-09-12",1.63
"1184","2011-09-13",1.62
"1185","2011-09-14",1.62
"1186","2011-09-15",1.57
"1187","2011-09-16",1.59
"1188","2011-09-19",1.46
"1189","2011-09-20",1.45
"1190","2011-09-21",1.56
"1191","2011-09-22",1.55
"1192","2011-09-23",1.5
"1193","2011-09-26",1.41
"1194","2011-09-27",1.48
"1195","2011-09-28",1.49
"1196","2011-09-29",1.42
"1197","2011-09-30",1.44
"1198","2011-10-03",1.4
"1199","2011-10-04",1.53
"1200","2011-10-05",1.42
"1201","2011-10-06",1.42
"1202","2011-10-07",1.54
"1203","2011-10-10",1.43
"1204","2011-10-11",1.59
"1205","2011-10-12",1.47
"1206","2011-10-13",1.41
"1207","2011-10-14",1.4
"1208","2011-10-17",1.42
"1209","2011-10-18",1.44
"1210","2011-10-19",1.42
"1211","2011-10-20",1.35
"1212","2011-10-21",1.34
"1213","2011-10-24",1.32
"1214","2011-10-25",1.36
"1215","2011-10-26",1.37
"1216","2011-10-27",1.39
"1217","2011-10-28",1.47
"1218","2011-10-31",1.47
"1219","2011-11-01",1.38
"1220","2011-11-02",1.36
"1221","2011-11-03",1.38
"1222","2011-11-04",1.4
"1223","2011-11-07",1.39
"1224","2011-11-08",1.35
"1225","2011-11-09",1.4
"1226","2011-11-10",1.4
"1227","2011-11-11",1.38
"1228","2011-11-14",1.39
"1229","2011-11-15",1.27
"1230","2011-11-16",1.16
"1231","2011-11-17",1.05
"1232","2011-11-18",1.13
"1233","2011-11-21",1.03
"1234","2011-11-22",1.08
"1235","2011-11-23",1.04
"1236","2011-11-25",1.07
"1237","2011-11-28",1.14
"1238","2011-11-29",0.96
"1239","2011-11-30",0.98
"1240","2011-12-01",0.96
"1241","2011-12-02",1
"1242","2011-12-05",1.05
"1243","2011-12-06",1.08
"1244","2011-12-07",1.2
"1245","2011-12-08",1.1
"1246","2011-12-09",1.01
"1247","2011-12-12",1.01
"1248","2011-12-13",1.1
"1249","2011-12-14",1.01
"1250","2011-12-15",0.97
"1251","2011-12-16",0.97
"1252","2011-12-19",1
"1253","2011-12-20",1.01
"1254","2011-12-21",0.95
"1255","2011-12-22",0.99
"1256","2011-12-23",0.99
"1257","2011-12-27",0.98
"1258","2011-12-28",0.97
"1259","2011-12-29",0.9
"1260","2011-12-30",1.07
"1261","2012-01-03",1.12
"1262","2012-01-04",1.12
"1263","2012-01-05",1.12
"1264","2012-01-06",1.12
"1265","2012-01-09",1.08
"1266","2012-01-10",1.06
"1267","2012-01-11",1.15
"1268","2012-01-12",1.02
"1269","2012-01-13",1.01
"1270","2012-01-17",0.99
"1271","2012-01-18",0.99
"1272","2012-01-19",0.93
"1273","2012-01-20",0.88
"1274","2012-01-23",0.91
"1275","2012-01-24",0.95
"1276","2012-01-25",1.01
"1277","2012-01-26",1.2
"1278","2012-01-27",1.23
"1279","2012-01-30",1.21
"1280","2012-01-31",1.32
"1281","2012-02-01",1.5
"1282","2012-02-02",1.34
"1283","2012-02-03",1.6
"1284","2012-02-06",1.55
"1285","2012-02-07",1.64
"1286","2012-02-08",1.63
"1287","2012-02-09",1.5
"1288","2012-02-10",1.5
"1289","2012-02-13",1.55
"1290","2012-02-14",1.36
"1291","2012-02-15",1.37
"1292","2012-02-16",1.4
"1293","2012-02-17",1.53
"1294","2012-02-21",1.45
"1295","2012-02-22",1.34
"1296","2012-02-23",1.38
"1297","2012-02-24",1.7
"1298","2012-02-27",1.68
"1299","2012-02-28",1.6
"1300","2012-02-29",1.72
"1301","2012-03-01",1.75
"1302","2012-03-02",1.74
"1303","2012-03-05",1.83
"1304","2012-03-06",1.82
"1305","2012-03-07",1.84
"1306","2012-03-08",1.82
"1307","2012-03-09",1.77
"1308","2012-03-12",1.77
"1309","2012-03-13",1.92
"1310","2012-03-14",2.05
"1311","2012-03-15",1.8
"1312","2012-03-16",1.78
"1313","2012-03-19",1.68
"1314","2012-03-20",1.65
"1315","2012-03-21",1.56
"1316","2012-03-22",1.54
"1317","2012-03-23",1.56
"1318","2012-03-26",1.5
"1319","2012-03-27",1.45
"1320","2012-03-28",1.51
"1321","2012-03-29",1.42
"1322","2012-03-30",1.4
"1323","2012-04-02",1.44
"1324","2012-04-03",1.35
"1325","2012-04-04",1.31
"1326","2012-04-05",1.25
"1327","2012-04-09",1.08
"1328","2012-04-10",1.09
"1329","2012-04-11",1.21
"1330","2012-04-12",1.25
"1331","2012-04-13",1.14
"1332","2012-04-16",1.1
"1333","2012-04-17",1.19
"1334","2012-04-18",1.15
"1335","2012-04-19",1.42
"1336","2012-04-20",1.39
"1337","2012-04-23",1.4
"1338","2012-04-24",1.3
"1339","2012-04-25",1.3
"1340","2012-04-26",1.36
"1341","2012-04-27",1.41
"1342","2012-04-30",1.27
"1343","2012-05-01",1.21
"1344","2012-05-02",1.19
"1345","2012-05-03",1.18
"1346","2012-05-04",1.17
"1347","2012-05-07",1.23
"1348","2012-05-08",1.22
"1349","2012-05-09",1.21
"1350","2012-05-10",1.16
"1351","2012-05-11",1.15
"1352","2012-05-14",1.13
"1353","2012-05-15",1.19
"1354","2012-05-16",1.13
"1355","2012-05-17",1.15
"1356","2012-05-18",1.12
"1357","2012-05-21",1.24
"1358","2012-05-22",1.27
"1359","2012-05-23",1.18
"1360","2012-05-24",1.15
"1361","2012-05-25",1.16
"1362","2012-05-29",1.15
"1363","2012-05-30",1.2
"1364","2012-05-31",1.2
"1365","2012-06-01",1.21
"1366","2012-06-04",1.15
"1367","2012-06-05",1.24
"1368","2012-06-06",1.19
"1369","2012-06-07",1.16
"1370","2012-06-08",1.15
"1371","2012-06-11",1.09
"1372","2012-06-12",1.04
"1373","2012-06-13",1.08
"1374","2012-06-14",1.03
"1375","2012-06-15",1.08
"1376","2012-06-18",1.03
"1377","2012-06-19",1.04
"1378","2012-06-20",1.03
"1379","2012-06-21",1.04
"1380","2012-06-22",1.04
"1381","2012-06-25",1.02
"1382","2012-06-26",1.03
"1383","2012-06-27",1.1
"1384","2012-06-28",1.03
"1385","2012-06-29",1.03
"1386","2012-07-02",1.01
"1387","2012-07-03",1.01
"1388","2012-07-05",1.03
"1389","2012-07-06",1.03
"1390","2012-07-09",1.04
"1391","2012-07-10",1.04
"1392","2012-07-11",1
"1393","2012-07-12",0.99
"1394","2012-07-13",1
"1395","2012-07-16",1.01
"1396","2012-07-17",1.01
"1397","2012-07-18",1
"1398","2012-07-19",1.01
"1399","2012-07-20",1.01
"1400","2012-07-23",1.01
"1401","2012-07-24",1.02
"1402","2012-07-25",0.99
"1403","2012-07-26",1.02
"1404","2012-07-27",1.02
"1405","2012-07-30",1.03
"1406","2012-07-31",1.03
"1407","2012-08-01",0.98
"1408","2012-08-02",0.99
"1409","2012-08-03",0.99
"1410","2012-08-06",1
"1411","2012-08-07",0.98
"1412","2012-08-08",1.02
"1413","2012-08-09",0.94
"1414","2012-08-10",0.96
"1415","2012-08-13",0.98
"1416","2012-08-14",0.98
"1417","2012-08-15",0.99
"1418","2012-08-16",1
"1419","2012-08-17",0.99
"1420","2012-08-20",0.96
"1421","2012-08-21",1
"1422","2012-08-22",0.97
"1423","2012-08-23",0.92
"1424","2012-08-24",0.92
"1425","2012-08-27",0.95
"1426","2012-08-28",0.97
"1427","2012-08-29",0.95
"1428","2012-08-30",0.99
"1429","2012-08-31",1.03
"1430","2012-09-04",1.02
"1431","2012-09-05",1.03
"1432","2012-09-06",0.98
"1433","2012-09-07",1.02
"1434","2012-09-10",0.93
"1435","2012-09-11",0.92
"1436","2012-09-12",0.95
"1437","2012-09-13",0.94
"1438","2012-09-14",0.96
"1439","2012-09-17",0.96
"1440","2012-09-18",1
"1441","2012-09-19",0.96
"1442","2012-09-20",0.97
"1443","2012-09-21",0.93
"1444","2012-09-24",0.99
"1445","2012-09-25",1.01
"1446","2012-09-26",0.97
"1447","2012-09-27",0.98
"1448","2012-09-28",0.98
"1449","2012-10-01",0.98
"1450","2012-10-02",0.98
"1451","2012-10-03",0.96
"1452","2012-10-04",0.94
"1453","2012-10-05",0.95
"1454","2012-10-08",0.98
"1455","2012-10-09",0.95
"1456","2012-10-10",0.98
"1457","2012-10-11",0.93
"1458","2012-10-12",1.01
"1459","2012-10-15",0.95
"1460","2012-10-16",1.01
"1461","2012-10-17",0.95
"1462","2012-10-18",0.98
"1463","2012-10-19",0.95
"1464","2012-10-22",0.98
"1465","2012-10-23",0.94
"1466","2012-10-24",0.92
"1467","2012-10-25",0.98
"1468","2012-10-26",0.92
"1469","2012-10-31",0.96
"1470","2012-11-01",0.97
"1471","2012-11-02",0.92
"1472","2012-11-05",0.92
"1473","2012-11-06",0.91
"1474","2012-11-07",0.9
"1475","2012-11-08",0.88
"1476","2012-11-09",0.92
"1477","2012-11-12",0.9
"1478","2012-11-13",0.88
"1479","2012-11-14",0.95
"1480","2012-11-15",0.89
"1481","2012-11-16",0.86
"1482","2012-11-19",0.86
"1483","2012-11-20",0.86
"1484","2012-11-21",0.85
"1485","2012-11-23",0.9
"1486","2012-11-26",0.89
"1487","2012-11-27",0.93
"1488","2012-11-28",0.93
"1489","2012-11-29",1.01
"1490","2012-11-30",1
"1491","2012-12-03",1.02
"1492","2012-12-04",0.98
"1493","2012-12-05",0.96
"1494","2012-12-06",0.94
"1495","2012-12-07",0.94
"1496","2012-12-10",0.99
"1497","2012-12-11",0.92
"1498","2012-12-12",0.91
"1499","2012-12-13",0.96
"1500","2012-12-14",0.91
"1501","2012-12-17",0.9
"1502","2012-12-18",0.9
"1503","2012-12-19",0.82
"1504","2012-12-20",0.85
"1505","2012-12-21",0.85
"1506","2012-12-24",0.95
"1507","2012-12-26",0.89
"1508","2012-12-27",0.89
"1509","2012-12-28",0.89
"1510","2012-12-31",0.91
"1511","2013-01-02",0.92
"1512","2013-01-03",0.83
"1513","2013-01-04",0.84
"1514","2013-01-07",0.85
"1515","2013-01-08",0.8
"1516","2013-01-09",0.84
"1517","2013-01-10",0.83
"1518","2013-01-11",0.89
"1519","2013-01-14",0.92
"1520","2013-01-15",0.92
"1521","2013-01-16",0.83
"1522","2013-01-17",0.81
"1523","2013-01-18",0.81
"1524","2013-01-22",0.85
"1525","2013-01-23",0.83
"1526","2013-01-24",0.82
"1527","2013-01-25",0.87
"1528","2013-01-28",0.83
"1529","2013-01-29",0.86
"1530","2013-01-30",0.9
"1531","2013-01-31",0.87
"1532","2013-02-01",0.87
"1533","2013-02-04",0.87
"1534","2013-02-05",0.87
"1535","2013-02-06",0.9
"1536","2013-02-07",0.88
"1537","2013-02-08",0.87
"1538","2013-02-11",0.87
"1539","2013-02-12",0.91
"1540","2013-02-13",0.84
"1541","2013-02-14",0.84
"1542","2013-02-15",0.87
"1543","2013-02-19",0.88
"1544","2013-02-20",0.85
"1545","2013-02-21",0.85
"1546","2013-02-22",0.85
"1547","2013-02-25",0.83
"1548","2013-02-26",0.85
"1549","2013-02-27",0.85
"1550","2013-02-28",0.84
"1551","2013-03-01",0.82
"1552","2013-03-04",0.81
"1553","2013-03-05",0.79
"1554","2013-03-06",0.78
"1555","2013-03-07",0.81
"1556","2013-03-08",0.79
"1557","2013-03-11",0.79
"1558","2013-03-12",0.73
"1559","2013-03-13",0.72
"1560","2013-03-14",0.74
"1561","2013-03-15",0.75
"1562","2013-03-18",0.79
"1563","2013-03-19",0.76
"1564","2013-03-20",0.76
"1565","2013-03-21",0.72
"1566","2013-03-22",0.85
"1567","2013-03-25",0.8
"1568","2013-03-26",0.75
"1569","2013-03-27",0.78
"1570","2013-03-28",0.75
"1571","2013-04-01",0.78
"1572","2013-04-02",0.8
"1573","2013-04-03",0.78
"1574","2013-04-04",0.77
"1575","2013-04-05",0.76
"1576","2013-04-08",0.75
"1577","2013-04-09",0.75
"1578","2013-04-10",0.8
"1579","2013-04-11",0.79
"1580","2013-04-12",0.78
"1581","2013-04-15",0.79
"1582","2013-04-16",0.76
"1583","2013-04-17",0.75
"1584","2013-04-18",0.8
"1585","2013-04-19",0.75
"1586","2013-04-22",0.73
"1587","2013-04-23",0.77
"1588","2013-04-24",0.75
"1589","2013-04-25",0.73
"1590","2013-04-26",0.74
"1591","2013-04-29",0.73
"1592","2013-04-30",0.72
"1593","2013-05-01",0.76
"1594","2013-05-02",0.77
"1595","2013-05-03",0.77
"1596","2013-05-06",0.79
"1597","2013-05-07",0.77
"1598","2013-05-08",0.81
"1599","2013-05-09",0.81
"1600","2013-05-10",0.83
"1601","2013-05-13",0.81
"1602","2013-05-14",0.83
"1603","2013-05-15",0.81
"1604","2013-05-16",0.8
"1605","2013-05-17",0.83
"1606","2013-05-20",0.83
"1607","2013-05-21",0.83
"1608","2013-05-22",0.83
"1609","2013-05-23",0.82
"1610","2013-05-24",0.85
"1611","2013-05-28",0.88
"1612","2013-05-29",0.97
"1613","2013-05-30",1.07
"1614","2013-05-31",1.18
"1615","2013-06-03",1.46
"1616","2013-06-04",1.38
"1617","2013-06-05",1.23
"1618","2013-06-06",1.33
"1619","2013-06-07",1.38
"1620","2013-06-10",1.36
"1621","2013-06-11",1.38
"1622","2013-06-12",1.36
"1623","2013-06-13",1.29
"1624","2013-06-14",1.3
"1625","2013-06-17",1.28
"1626","2013-06-18",1.27
"1627","2013-06-19",1.3
"1628","2013-06-20",1.21
"1629","2013-06-21",1.29
"1630","2013-06-24",1.23
"1631","2013-06-25",1.23
"1632","2013-06-26",1.23
"1633","2013-06-27",1.26
"1634","2013-06-28",1.24
"1635","2013-07-01",1.33
"1636","2013-07-02",1.45
"1637","2013-07-03",1.54
"1638","2013-07-05",1.47
"1639","2013-07-08",1.61
"1640","2013-07-09",1.7
"1641","2013-07-10",1.65
"1642","2013-07-11",1.61
"1643","2013-07-12",1.64
"1644","2013-07-15",1.69
"1645","2013-07-16",1.75
"1646","2013-07-17",1.74
"1647","2013-07-18",1.69
"1648","2013-07-19",1.7
"1649","2013-07-22",1.71
"1650","2013-07-23",1.71
"1651","2013-07-24",1.71
"1652","2013-07-25",1.74
"1653","2013-07-26",1.83
"1654","2013-07-29",1.73
"1655","2013-07-30",1.8
"1656","2013-07-31",1.76
"1657","2013-08-01",1.79
"1658","2013-08-02",1.76
"1659","2013-08-05",1.61
"1660","2013-08-06",1.49
"1661","2013-08-07",1.6
"1662","2013-08-08",1.6
"1663","2013-08-09",1.64
"1664","2013-08-12",1.68
"1665","2013-08-13",1.73
"1666","2013-08-14",1.79
"1667","2013-08-15",1.76
"1668","2013-08-16",1.72
"1669","2013-08-19",1.64
"1670","2013-08-20",1.51
"1671","2013-08-21",1.5
"1672","2013-08-22",1.45
"1673","2013-08-23",1.5
"1674","2013-08-26",1.52
"1675","2013-08-27",1.44
"1676","2013-08-28",1.42
"1677","2013-08-29",1.43
"1678","2013-08-30",1.43
"1679","2013-09-03",1.54
"1680","2013-09-04",1.55
"1681","2013-09-05",1.65
"1682","2013-09-06",1.61
"1683","2013-09-09",1.57
"1684","2013-09-10",1.5
"1685","2013-09-11",1.48
"1686","2013-09-12",1.41
"1687","2013-09-13",1.36
"1688","2013-09-16",1.38
"1689","2013-09-17",1.41
"1690","2013-09-18",1.41
"1691","2013-09-19",1.35
"1692","2013-09-20",1.3
"1693","2013-09-23",1.22
"1694","2013-09-24",1.17
"1695","2013-09-25",1.31
"1696","2013-09-26",1.24
"1697","2013-09-27",1.24
"1698","2013-09-30",1.21
"1699","2013-10-01",1.28
"1700","2013-10-02",1.39
"1701","2013-10-03",1.35
"1702","2013-10-04",1.35
"1703","2013-10-07",1.35
"1704","2013-10-08",1.31
"1705","2013-10-09",1.32
"1706","2013-10-10",1.32
"1707","2013-10-11",1.34
"1708","2013-10-14",1.31
"1709","2013-10-15",1.3
"1710","2013-10-16",1.32
"1711","2013-10-17",1.35
"1712","2013-10-18",1.46
"1713","2013-10-21",1.55
"1714","2013-10-22",1.51
"1715","2013-10-23",1.51
"1716","2013-10-24",1.45
"1717","2013-10-25",1.4
"1718","2013-10-28",1.41
"1719","2013-10-29",1.43
"1720","2013-10-30",1.4
"1721","2013-10-31",1.41
"1722","2013-11-01",1.39
"1723","2013-11-04",1.37
"1724","2013-11-05",1.34
"1725","2013-11-06",1.38
"1726","2013-11-07",1.39
"1727","2013-11-08",1.33
"1728","2013-11-11",1.38
"1729","2013-11-12",1.34
"1730","2013-11-13",1.32
"1731","2013-11-14",1.32
"1732","2013-11-15",1.35
"1733","2013-11-18",1.35
"1734","2013-11-19",1.37
"1735","2013-11-20",1.37
"1736","2013-11-21",1.38
"1737","2013-11-22",1.38
"1738","2013-11-25",1.4
"1739","2013-11-26",1.43
"1740","2013-11-27",1.45
"1741","2013-11-29",1.47
"1742","2013-12-02",1.45
"1743","2013-12-03",1.45
"1744","2013-12-04",1.43
"1745","2013-12-05",1.33
"1746","2013-12-06",1.25
"1747","2013-12-09",1.17
"1748","2013-12-10",1.28
"1749","2013-12-11",1.19
"1750","2013-12-12",1.24
"1751","2013-12-13",1.18
"1752","2013-12-16",1.18
"1753","2013-12-17",1.5
"1754","2013-12-18",1.51
"1755","2013-12-19",1.45
"1756","2013-12-20",1.43
"1757","2013-12-23",1.39
"1758","2013-12-24",1.33
"1759","2013-12-26",1.34
"1760","2013-12-27",1.36
"1761","2013-12-30",1.39
"1762","2013-12-31",1.36
"1763","2014-01-02",1.35
"1764","2014-01-03",1.41
"1765","2014-01-06",1.49
"1766","2014-01-07",1.54
"1767","2014-01-08",1.53
"1768","2014-01-09",1.52
"1769","2014-01-10",1.68
"1770","2014-01-13",1.69
"1771","2014-01-14",1.7
"1772","2014-01-15",1.72
"1773","2014-01-16",1.66
"1774","2014-01-17",1.68
"1775","2014-01-21",1.63
"1776","2014-01-22",1.69
"1777","2014-01-23",1.65
"1778","2014-01-24",1.66
"1779","2014-01-27",1.6
"1780","2014-01-28",1.6
"1781","2014-01-29",1.56
"1782","2014-01-30",1.58
"1783","2014-01-31",1.47
"1784","2014-02-03",1.4
"1785","2014-02-04",1.42
"1786","2014-02-05",1.45
"1787","2014-02-06",1.37
"1788","2014-02-07",1.44
"1789","2014-02-10",1.38
"1790","2014-02-11",1.42
"1791","2014-02-12",1.45
"1792","2014-02-13",1.56
"1793","2014-02-14",1.6
"1794","2014-02-18",1.49
"1795","2014-02-19",1.59
"1796","2014-02-20",1.49
"1797","2014-02-21",1.49
"1798","2014-02-24",1.5
"1799","2014-02-25",1.45
"1800","2014-02-26",1.44
"1801","2014-02-27",1.64
"1802","2014-02-28",1.64
"1803","2014-03-03",1.5
"1804","2014-03-04",1.45
"1805","2014-03-05",1.49
"1806","2014-03-06",1.47
"1807","2014-03-07",1.45
"1808","2014-03-10",1.49
"1809","2014-03-11",1.5
"1810","2014-03-12",1.53
"1811","2014-03-13",1.53
"1812","2014-03-14",1.55
"1813","2014-03-17",1.62
"1814","2014-03-18",1.62
"1815","2014-03-19",1.74
"1816","2014-03-20",1.76
"1817","2014-03-21",1.63
"1818","2014-03-24",1.62
"1819","2014-03-25",1.6
"1820","2014-03-26",1.55
"1821","2014-03-27",1.58
"1822","2014-03-28",1.57
"1823","2014-03-31",1.55
"1824","2014-04-01",1.63
"1825","2014-04-02",1.61
"1826","2014-04-03",1.6
"1827","2014-04-04",1.63
"1828","2014-04-07",1.57
"1829","2014-04-08",1.57
"1830","2014-04-09",1.6
"1831","2014-04-10",1.55
"1832","2014-04-11",1.49
"1833","2014-04-14",1.51
"1834","2014-04-15",1.45
"1835","2014-04-16",1.51
"1836","2014-04-17",1.49
"1837","2014-04-21",1.44
"1838","2014-04-22",1.49
"1839","2014-04-23",1.56
"1840","2014-04-24",1.54
"1841","2014-04-25",1.48
"1842","2014-04-28",1.45
"1843","2014-04-29",1.42
"1844","2014-04-30",1.46
"1845","2014-05-01",1.44
"1846","2014-05-02",1.41
"1847","2014-05-05",1.54
"1848","2014-05-06",1.52
"1849","2014-05-07",1.52
"1850","2014-05-08",1.54
"1851","2014-05-09",1.47
"1852","2014-05-12",1.49
"1853","2014-05-13",1.5
"1854","2014-05-14",1.52
"1855","2014-05-15",1.51
"1856","2014-05-16",1.51
"1857","2014-05-19",1.52
"1858","2014-05-20",1.49
"1859","2014-05-21",1.52
"1860","2014-05-22",1.43
"1861","2014-05-23",1.39
"1862","2014-05-27",1.41
"1863","2014-05-28",1.44
"1864","2014-05-29",1.42
"1865","2014-05-30",1.43
"1866","2014-06-02",1.4
"1867","2014-06-03",1.39
"1868","2014-06-04",1.35
"1869","2014-06-05",1.32
"1870","2014-06-06",1.36
"1871","2014-06-09",1.36
"1872","2014-06-10",1.36
"1873","2014-06-11",1.32
"1874","2014-06-12",1.36
"1875","2014-06-13",1.34
"1876","2014-06-16",1.28
"1877","2014-06-17",1.33
"1878","2014-06-18",1.33
"1879","2014-06-19",1.3
"1880","2014-06-20",1.3
"1881","2014-06-23",1.33
"1882","2014-06-24",1.35
"1883","2014-06-25",1.35
"1884","2014-06-26",1.32
"1885","2014-06-27",1.4
"1886","2014-06-30",1.36
"1887","2014-07-01",1.39
"1888","2014-07-02",1.38
"1889","2014-07-03",1.32
"1890","2014-07-07",1.34
"1891","2014-07-08",1.27
"1892","2014-07-09",1.27
"1893","2014-07-10",1.27
"1894","2014-07-11",1.2
"1895","2014-07-14",1.2
"1896","2014-07-15",1.25
"1897","2014-07-16",1.21
"1898","2014-07-17",1.26
"1899","2014-07-18",1.26
"1900","2014-07-21",1.25
"1901","2014-07-22",1.22
"1902","2014-07-23",1.2
"1903","2014-07-24",1.22
"1904","2014-07-25",1.22
"1905","2014-07-28",1.23
"1906","2014-07-29",1.22
"1907","2014-07-30",1.21
"1908","2014-07-31",1.22
"1909","2014-08-01",1.2
"1910","2014-08-04",1.2
"1911","2014-08-05",1.17
"1912","2014-08-06",1.18
"1913","2014-08-07",1.17
"1914","2014-08-08",1.19
"1915","2014-08-11",1.2
"1916","2014-08-12",1.28
"1917","2014-08-13",1.27
"1918","2014-08-14",1.28
"1919","2014-08-15",1.28
"1920","2014-08-18",1.23
"1921","2014-08-19",1.25
"1922","2014-08-20",1.22
"1923","2014-08-21",1.23
"1924","2014-08-22",1.27
"1925","2014-08-25",1.23
"1926","2014-08-26",1.26
"1927","2014-08-27",1.23
"1928","2014-08-28",1.26
"1929","2014-08-29",1.25
"1930","2014-09-02",1.22
"1931","2014-09-03",1.31
"1932","2014-09-04",1.23
"1933","2014-09-05",1.23
"1934","2014-09-08",1.25
