"","date","GPP"
"991","2019-06-04",14.02
"992","2019-06-05",13.903
"993","2019-06-06",14
"994","2019-06-07",14
"995","2019-06-10",13.99
"996","2019-06-11",13.81
"997","2019-06-12",13.63
"998","2019-06-13",13.89
"999","2019-06-14",13.75
"1000","2019-06-17",13.74
"1001","2019-06-18",13.7
"1002","2019-06-19",13.81
"1003","2019-06-20",13.75
"1004","2019-06-21",13.37
"1005","2019-06-24",13.71
"1006","2019-06-25",13.72
"1007","2019-06-26",13.7
"1008","2019-06-27",13.8
"1009","2019-06-28",14
"1010","2019-07-01",13.89
"1011","2019-07-02",14.09
"1012","2019-07-03",13.94
"1013","2019-07-05",14.05
"1014","2019-07-08",14.11
"1015","2019-07-09",14.02
"1016","2019-07-10",14.32
"1017","2019-07-11",14.28
"1018","2019-07-12",14.23
"1019","2019-07-15",14.06
"1020","2019-07-16",14.05
"1021","2019-07-17",14.01
"1022","2019-07-18",14
"1023","2019-07-19",14.38
"1024","2019-07-22",14.25
"1025","2019-07-23",14.21
"1026","2019-07-24",14.25
"1027","2019-07-25",14.25
"1028","2019-07-26",14.39
"1029","2019-07-29",14.34
"1030","2019-07-30",14.39
"1031","2019-07-31",14.45
"1032","2019-08-01",13.35
"1033","2019-08-02",13.05
"1034","2019-08-05",12.65
"1035","2019-08-06",13.75
"1036","2019-08-07",13.29
"1037","2019-08-08",13.13
"1038","2019-08-09",13.38
"1039","2019-08-12",13.04
"1040","2019-08-13",13.12
"1041","2019-08-14",13.47
"1042","2019-08-15",13.15
"1043","2019-08-16",13.39
"1044","2019-08-19",13.22
"1045","2019-08-20",13.43
"1046","2019-08-21",13.15
"1047","2019-08-22",13.06
"1048","2019-08-23",13.12
"1049","2019-08-26",13.08
"1050","2019-08-27",12.9
"1051","2019-08-28",12.98
"1052","2019-08-29",13.24
"1053","2019-08-30",12.93
"1054","2019-09-03",13.01
"1055","2019-09-04",13.32
"1056","2019-09-05",13.03
"1057","2019-09-06",12.8
"1058","2019-09-09",12.96
"1059","2019-09-10",12.99
"1060","2019-09-11",13.01
"1061","2019-09-12",13
"1062","2019-09-13",13.25
"1063","2019-09-16",13.12
"1064","2019-09-17",13.22
"1065","2019-09-18",13.11
"1066","2019-09-19",13.23
"1067","2019-09-20",13.15
"1068","2019-09-23",13.21
"1069","2019-09-24",13.12
"1070","2019-09-25",13.1
"1071","2019-09-26",13.2
"1072","2019-09-27",13.28
"1073","2019-09-30",13.28
"1074","2019-10-01",13.34
"1075","2019-10-02",13.45
"1076","2019-10-03",13.43
"1077","2019-10-04",13.434
"1078","2019-10-07",13.41
"1079","2019-10-08",13.19
"1080","2019-10-09",13.1
"1081","2019-10-10",13.05
"1082","2019-10-11",13.22
"1083","2019-10-14",13.25
"1084","2019-10-15",13.32
"1085","2019-10-16",13.44
"1086","2019-10-17",13.28
"1087","2019-10-18",13.5
"1088","2019-10-21",13.52
"1089","2019-10-22",13.71
"1090","2019-10-23",13.96
"1091","2019-10-24",13.98
"1092","2019-10-25",14.08
"1093","2019-10-28",14.22
"1094","2019-10-29",14.27
"1095","2019-10-30",14.15
"1096","2019-10-31",13.56
"1097","2019-11-01",13.5
"1098","2019-11-04",13.85
"1099","2019-11-05",13.75
"1100","2019-11-06",13.94
"1101","2019-11-07",14
"1102","2019-11-08",14
"1103","2019-11-11",13.88
"1104","2019-11-12",13.59
"1105","2019-11-13",13.56
"1106","2019-11-14",13.38
"1107","2019-11-15",13.38
"1108","2019-11-18",13.28
"1109","2019-11-19",13.27
"1110","2019-11-20",13.37
"1111","2019-11-21",13.48
"1112","2019-11-22",13.73
"1113","2019-11-25",13.53
"1114","2019-11-26",13.63
"1115","2019-11-27",13.57
"1116","2019-11-29",13.45
"1117","2019-12-02",13.48
"1118","2019-12-03",13.52
"1119","2019-12-04",13.46
"1120","2019-12-05",13.7
"1121","2019-12-06",13.65
"1122","2019-12-09",13.9
"1123","2019-12-10",13.96
"1124","2019-12-11",14.14
"1125","2019-12-12",13.95
"1126","2019-12-13",13.76
"1127","2019-12-16",14.15
"1128","2019-12-17",14.41
"1129","2019-12-18",14.01
"1130","2019-12-19",14.01
"1131","2019-12-20",13.91
"1132","2019-12-23",13.91
"1133","2019-12-24",14.05
"1134","2019-12-26",13.97
"1135","2019-12-27",13.98
"1136","2019-12-30",13.83
"1137","2019-12-31",13.82
"1138","2020-01-02",14
"1139","2020-01-03",14.28
"1140","2020-01-06",14.44
"1141","2020-01-07",14.42
"1142","2020-01-08",14.41
"1143","2020-01-09",14.41
"1144","2020-01-10",14.49
"1145","2020-01-13",14.57
"1146","2020-01-14",14.63
"1147","2020-01-15",14.61
"1148","2020-01-16",14.62
"1149","2020-01-17",14.7
"1150","2020-01-21",14.72
"1151","2020-01-22",14.78
"1152","2020-01-23",14.62
"1153","2020-01-24",14.7
"1154","2020-01-27",14.74
"1155","2020-01-28",14.65
"1156","2020-01-29",14.67
"1157","2020-01-30",14.04
"1158","2020-01-31",14.24
"1159","2020-02-03",14.07
"1160","2020-02-04",14
"1161","2020-02-05",14.12
"1162","2020-02-06",14.15
"1163","2020-02-07",14.2
"1164","2020-02-10",14.2
"1165","2020-02-11",14.1
"1166","2020-02-12",14.03
"1167","2020-02-13",14.08
"1168","2020-02-14",14
"1169","2020-02-18",14.08
"1170","2020-02-19",14.02
"1171","2020-02-20",14.01
"1172","2020-02-21",14
"1173","2020-02-24",13.89
"1174","2020-02-25",13.75
"1175","2020-02-26",13.6
"1176","2020-02-27",13.56
"1177","2020-02-28",13.66
"1178","2020-03-02",13.54
"1179","2020-03-03",14.06
"1180","2020-03-04",13.96
"1181","2020-03-05",13.65
"1182","2020-03-06",13.48
"1183","2020-03-09",10.55
"1184","2020-03-10",11.53
"1185","2020-03-11",10.1
"1186","2020-03-12",8.98
"1187","2020-03-13",9.61
"1188","2020-03-16",7.5
"1189","2020-03-17",6.55
"1190","2020-03-18",3.58
"1191","2020-03-19",4.15
"1192","2020-03-20",3.81
"1193","2020-03-23",3.63
"1194","2020-03-24",4.97
"1195","2020-03-25",4.98
"1196","2020-03-26",5.32
"1197","2020-03-27",7.1
"1198","2020-03-30",6.48
"1199","2020-03-31",6.64
"1200","2020-04-01",6.13
"1201","2020-04-02",6.02
"1202","2020-04-03",5.5
"1203","2020-04-06",5.5
"1204","2020-04-07",5.12
"1205","2020-04-08",4.98
"1206","2020-04-09",4.98
"1207","2020-04-13",5.14
"1208","2020-04-14",5.2
"1209","2020-04-15",4.85
"1210","2020-04-16",5.57
"1211","2020-04-17",5
"1212","2020-04-20",4.55
"1213","2020-04-21",4.5
"1214","2020-04-22",4.51
"1215","2020-04-23",4.47
"1216","2020-04-24",4.59
"1217","2020-04-27",4.71
"1218","2020-04-28",5.04
"1219","2020-04-29",5.68
"1220","2020-04-30",5.33
"1221","2020-05-01",4.839
"1222","2020-05-04",5.43
"1223","2020-05-05",5.48
"1224","2020-05-06",5.37
"1225","2020-05-07",5.41
"1226","2020-05-08",5.51
"1227","2020-05-11",5.29
"1228","2020-05-12",5.05
"1229","2020-05-13",5.01
"1230","2020-05-14",4.93
"1231","2020-05-15",4.81
"1232","2020-05-18",5.18
"1233","2020-05-19",5.66
"1234","2020-05-20",6.12
"1235","2020-05-21",6.18
"1236","2020-05-22",6.18
"1237","2020-05-26",6.35
"1238","2020-05-27",7.1
"1239","2020-05-28",6.25
"1240","2020-05-29",6.61
"1241","2020-06-01",6.45
"1242","2020-06-02",6.65
"1243","2020-06-03",7.185
"1244","2020-06-04",7.35
"1245","2020-06-05",8.8
"1246","2020-06-08",8.34
"1247","2020-06-09",8.03
"1248","2020-06-10",7.7
"1249","2020-06-11",6.45
"1250","2020-06-12",6.61
"1251","2020-06-15",7.08
"1252","2020-06-16",7.25
"1253","2020-06-17",7.02
"1254","2020-06-18",6.9
"1255","2020-06-19",6.94
"1256","2020-06-22",6.86
"1257","2020-06-23",6.82
"1258","2020-06-24",6.45
"1259","2020-06-25",6.55
"1260","2020-06-26",6.44
"1261","2020-06-29",6.73
"1262","2020-06-30",6.68
"1263","2020-07-01",6.72
"1264","2020-07-02",6.52
"1265","2020-07-06",6.67
"1266","2020-07-07",6.51
"1267","2020-07-08",6.56
"1268","2020-07-09",6.54
"1269","2020-07-10",6.65
"1270","2020-07-13",7.25
"1271","2020-07-14",7.01
"1272","2020-07-15",7.71
"1273","2020-07-16",7.5
"1274","2020-07-17",7.3
"1275","2020-07-20",7.14
"1276","2020-07-21",7.51
"1277","2020-07-22",7.31
"1278","2020-07-23",7.54
"1279","2020-07-24",7.4
"1280","2020-07-27",7.25
"1281","2020-07-28",7.18
"1282","2020-07-29",7.25
"1283","2020-07-30",7.05
"1284","2020-07-31",7.08
"1285","2020-08-03",7.25
"1286","2020-08-04",7.81
"1287","2020-08-05",7.75
"1288","2020-08-06",7.86
"1289","2020-08-07",8.09
"1290","2020-08-10",8.1
"1291","2020-08-11",8.13
"1292","2020-08-12",8.31
"1293","2020-08-13",8.36
"1294","2020-08-14",8.56
"1295","2020-08-17",8.67
"1296","2020-08-18",8.58
"1297","2020-08-19",8.59
"1298","2020-08-20",8.63
"1299","2020-08-21",8.6
"1300","2020-08-24",8.61
"1301","2020-08-25",8.45
"1302","2020-08-26",7.78
"1303","2020-08-27",7.69
"1304","2020-08-28",7.64
"1305","2020-08-31",7.5
"1306","2020-09-01",7.4
"1307","2020-09-02",7.43
"1308","2020-09-03",7.2
"1309","2020-09-04",7.05
"1310","2020-09-08",6.87
"1311","2020-09-09",6.9
"1312","2020-09-10",6.88
"1313","2020-09-11",6.73
"1314","2020-09-14",6.87
"1315","2020-09-15",6.81
"1316","2020-09-16",6.99
"1317","2020-09-17",6.79
"1318","2020-09-18",7.1
"1319","2020-09-21",6.8
"1320","2020-09-22",7.01
"1321","2020-09-23",6.63
"1322","2020-09-24",6.71
"1323","2020-09-25",6.78
"1324","2020-09-28",7.148
"1325","2020-09-29",7
"1326","2020-09-30",7
"1327","2020-10-01",7.21
"1328","2020-10-02",7.22
"1329","2020-10-05",7.34
"1330","2020-10-06",7.21
"1331","2020-10-07",7.66
"1332","2020-10-08",7.76
"1333","2020-10-09",7.74
"1334","2020-10-12",7.71
"1335","2020-10-13",7.8
"1336","2020-10-14",8
"1337","2020-10-15",7.84
"1338","2020-10-16",7.86
"1339","2020-10-19",8.07
"1340","2020-10-20",7.87
"1341","2020-10-21",8.02
"1342","2020-10-22",8.14
"1343","2020-10-23",8.3
"1344","2020-10-26",8.18
"1345","2020-10-27",7.97
"1346","2020-10-28",7.8
"1347","2020-10-29",7.77
"1348","2020-10-30",7.75
"1349","2020-11-02",7.81
"1350","2020-11-03",7.91
"1351","2020-11-04",8.05
"1352","2020-11-05",8.04
"1353","2020-11-06",7.77
"1354","2020-11-09",7.85
"1355","2020-11-10",7.96
"1356","2020-11-11",8.05
"1357","2020-11-12",7.89
"1358","2020-11-13",8
"1359","2020-11-16",7.85
"1360","2020-11-17",8.23
"1361","2020-11-18",8.3
"1362","2020-11-19",8.31
"1363","2020-11-20",8.47
"1364","2020-11-23",8.61
"1365","2020-11-24",8.6
"1366","2020-11-25",8.78
"1367","2020-11-27",8.63
