"","date","SPKE"
"999","2018-07-16",9.2
"1000","2018-07-17",9.1
"1001","2018-07-18",8.95
"1002","2018-07-19",9.25
"1003","2018-07-20",9.15
"1004","2018-07-23",9.1
"1005","2018-07-24",9.25
"1006","2018-07-25",9.3
"1007","2018-07-26",9.3
"1008","2018-07-27",9.05
"1009","2018-07-30",9.25
"1010","2018-07-31",8.55
"1011","2018-08-01",8.75
"1012","2018-08-02",8.85
"1013","2018-08-03",8.55
"1014","2018-08-06",9
"1015","2018-08-07",8.85
"1016","2018-08-08",8.9
"1017","2018-08-09",8.8
"1018","2018-08-10",8.5
"1019","2018-08-13",8.5
"1020","2018-08-14",8.35
"1021","2018-08-15",8.25
"1022","2018-08-16",8.3
"1023","2018-08-17",8.4
"1024","2018-08-20",8.65
"1025","2018-08-21",8.7
"1026","2018-08-22",8.7
"1027","2018-08-23",8.75
"1028","2018-08-24",9.05
"1029","2018-08-27",9.05
"1030","2018-08-28",9.15
"1031","2018-08-29",8.8
"1032","2018-08-30",8.7
"1033","2018-08-31",8.8
"1034","2018-09-04",8.65
"1035","2018-09-05",8.5
"1036","2018-09-06",8.45
"1037","2018-09-07",8.15
"1038","2018-09-10",8
"1039","2018-09-11",8.1
"1040","2018-09-12",8.3
"1041","2018-09-13",8.1
"1042","2018-09-14",8.35
"1043","2018-09-17",8.3
"1044","2018-09-18",8.1
"1045","2018-09-19",8.35
"1046","2018-09-20",8.25
"1047","2018-09-21",8.1
"1048","2018-09-24",8.05
"1049","2018-09-25",7.95
"1050","2018-09-26",8.1
"1051","2018-09-27",8.25
"1052","2018-09-28",8.25
"1053","2018-10-01",8.24
"1054","2018-10-02",8.35
"1055","2018-10-03",8.52
"1056","2018-10-04",8.57
"1057","2018-10-05",8.56
"1058","2018-10-08",8.48
"1059","2018-10-09",8.34
"1060","2018-10-10",8.16
"1061","2018-10-11",8.08
"1062","2018-10-12",8.02
"1063","2018-10-15",8.25
"1064","2018-10-16",8.33
"1065","2018-10-17",8.04
"1066","2018-10-18",8.44
"1067","2018-10-19",8.49
"1068","2018-10-22",8.37
"1069","2018-10-23",8.18
"1070","2018-10-24",8.27
"1071","2018-10-25",8.07
"1072","2018-10-26",7.75
"1073","2018-10-29",7.62
"1074","2018-10-30",7.58
"1075","2018-10-31",7.46
"1076","2018-11-01",7.66
"1077","2018-11-02",7.85
"1078","2018-11-05",7.8
"1079","2018-11-06",8.52
"1080","2018-11-07",9.49
"1081","2018-11-08",9.19
"1082","2018-11-09",9.22
"1083","2018-11-12",9.23
"1084","2018-11-13",9.13
"1085","2018-11-14",8.71
"1086","2018-11-15",8.38
"1087","2018-11-16",8.18
"1088","2018-11-19",8.19
"1089","2018-11-20",8.31
"1090","2018-11-21",8.58
"1091","2018-11-23",8.45
"1092","2018-11-26",8.65
"1093","2018-11-27",8.88
"1094","2018-11-28",9.02
"1095","2018-11-29",9.14
"1096","2018-11-30",9.09
"1097","2018-12-03",9.15
"1098","2018-12-04",8.88
"1099","2018-12-06",8.8
"1100","2018-12-07",8.69
"1101","2018-12-10",8.54
"1102","2018-12-11",8.49
"1103","2018-12-12",8.55
"1104","2018-12-13",8.49
"1105","2018-12-14",8.47
"1106","2018-12-17",8.2
"1107","2018-12-18",7.84
"1108","2018-12-19",7.72
"1109","2018-12-20",7.57
"1110","2018-12-21",7.47
"1111","2018-12-24",7.38
"1112","2018-12-26",7.4
"1113","2018-12-27",7.42
"1114","2018-12-28",7.32
"1115","2018-12-31",7.43
"1116","2019-01-02",7.44
"1117","2019-01-03",7.57
"1118","2019-01-04",7.88
"1119","2019-01-07",7.9
"1120","2019-01-08",8.22
"1121","2019-01-09",8.07
"1122","2019-01-10",8.08
"1123","2019-01-11",8
"1124","2019-01-14",8.63
"1125","2019-01-15",8.41
"1126","2019-01-16",8.225
"1127","2019-01-17",8.14
"1128","2019-01-18",8.08
"1129","2019-01-22",8.15
"1130","2019-01-23",8.06
"1131","2019-01-24",8.02
"1132","2019-01-25",8.01
"1133","2019-01-28",8.19
"1134","2019-01-29",8.18
"1135","2019-01-30",8.18
"1136","2019-01-31",8.3
"1137","2019-02-01",8.34
"1138","2019-02-04",8.46
"1139","2019-02-05",8.5
"1140","2019-02-06",8.65
"1141","2019-02-07",8.59
"1142","2019-02-08",8.39
"1143","2019-02-11",8.51
"1144","2019-02-12",8.61
"1145","2019-02-13",8.83
"1146","2019-02-14",9.03
"1147","2019-02-15",9.34
"1148","2019-02-19",9.66
"1149","2019-02-20",9.74
"1150","2019-02-21",9.86
"1151","2019-02-22",9.94
"1152","2019-02-25",10.08
"1153","2019-02-26",9.87
"1154","2019-02-27",10.01
"1155","2019-02-28",9.99
"1156","2019-03-01",10.2
"1157","2019-03-04",9.87
"1158","2019-03-05",9.29
"1159","2019-03-06",9.16
"1160","2019-03-07",8.91
"1161","2019-03-08",8.88
"1162","2019-03-11",9.35
"1163","2019-03-12",9.16
"1164","2019-03-13",9.03
"1165","2019-03-14",9.18
"1166","2019-03-15",8.66
"1167","2019-03-18",8.68
"1168","2019-03-19",8.64
"1169","2019-03-20",8.67
"1170","2019-03-21",8.67
"1171","2019-03-22",8.69
"1172","2019-03-25",8.8
"1173","2019-03-26",8.9
"1174","2019-03-27",8.84
"1175","2019-03-28",8.86
"1176","2019-03-29",8.91
"1177","2019-04-01",8.83
"1178","2019-04-02",9.16
"1179","2019-04-03",9.15
"1180","2019-04-04",9.46
"1181","2019-04-05",9.54
"1182","2019-04-08",9.43
"1183","2019-04-09",9.28
"1184","2019-04-10",9.23
"1185","2019-04-11",9.17
"1186","2019-04-12",9.52
"1187","2019-04-15",9.31
"1188","2019-04-16",9.49
"1189","2019-04-17",9.27
"1190","2019-04-18",9.39
"1191","2019-04-22",9.395
"1192","2019-04-23",9.34
"1193","2019-04-24",9.41
"1194","2019-04-25",9.21
"1195","2019-04-26",9.51
"1196","2019-04-29",9.48
"1197","2019-04-30",9.46
"1198","2019-05-01",9.31
"1199","2019-05-02",9.47
"1200","2019-05-03",9.43
"1201","2019-05-06",9.18
"1202","2019-05-07",9.45
"1203","2019-05-08",9.55
"1204","2019-05-09",9.63
"1205","2019-05-10",9.71
"1206","2019-05-13",9.62
"1207","2019-05-14",9.76
"1208","2019-05-15",9.93
"1209","2019-05-16",9.93
"1210","2019-05-17",10.25
"1211","2019-05-20",10.39
"1212","2019-05-21",10.58
"1213","2019-05-22",10.52
"1214","2019-05-23",10.67
"1215","2019-05-24",10.54
"1216","2019-05-28",10.4
"1217","2019-05-29",10.16
"1218","2019-05-30",10.02
"1219","2019-05-31",9.8
"1220","2019-06-03",9.91
"1221","2019-06-04",9.9
"1222","2019-06-05",10.09
"1223","2019-06-06",10.15
"1224","2019-06-07",10.35
"1225","2019-06-10",10.65
"1226","2019-06-11",10.38
"1227","2019-06-12",11.01
"1228","2019-06-13",11.12
"1229","2019-06-14",11.33
"1230","2019-06-17",11.28
"1231","2019-06-18",11.15
"1232","2019-06-19",11.17
"1233","2019-06-20",11.23
"1234","2019-06-21",11.15
"1235","2019-06-24",10.82
"1236","2019-06-25",10.52
"1237","2019-06-26",10.74
"1238","2019-06-27",11.04
"1239","2019-06-28",11.19
"1240","2019-07-01",11.23
"1241","2019-07-02",11.44
"1242","2019-07-03",11.35
"1243","2019-07-05",11.45
"1244","2019-07-08",11.43
"1245","2019-07-09",11.43
"1246","2019-07-10",11.27
"1247","2019-07-11",11.35
"1248","2019-07-12",11.34
"1249","2019-07-15",11.11
"1250","2019-07-16",11.14
"1251","2019-07-17",11.19
"1252","2019-07-18",11.34
"1253","2019-07-19",11.17
"1254","2019-07-22",11.09
"1255","2019-07-23",10.94
"1256","2019-07-24",11.01
"1257","2019-07-25",10.94
"1258","2019-07-26",10.99
"1259","2019-07-29",10.99
"1260","2019-07-30",11
"1261","2019-07-31",10.94
"1262","2019-08-01",10.85
"1263","2019-08-02",11.02
"1264","2019-08-05",10.65
"1265","2019-08-06",10.88
"1266","2019-08-07",10.76
"1267","2019-08-08",10.81
"1268","2019-08-09",10.57
"1269","2019-08-12",10.62
"1270","2019-08-13",10.43
"1271","2019-08-14",10.43
"1272","2019-08-15",10.49
"1273","2019-08-16",10.64
"1274","2019-08-19",10.57
"1275","2019-08-20",10.85
"1276","2019-08-21",10.75
"1277","2019-08-22",10.61
"1278","2019-08-23",10.16
"1279","2019-08-26",10.11
"1280","2019-08-27",9.62
"1281","2019-08-28",9.68
"1282","2019-08-29",9.52
"1283","2019-08-30",9.46
"1284","2019-09-03",9.59
"1285","2019-09-04",9.66
"1286","2019-09-05",9.67
"1287","2019-09-06",9.44
"1288","2019-09-09",9.66
"1289","2019-09-10",9.29
"1290","2019-09-11",10
"1291","2019-09-12",9.8
"1292","2019-09-13",9.98
"1293","2019-09-16",10.22
"1294","2019-09-17",10.02
"1295","2019-09-18",10.14
"1296","2019-09-19",9.96
"1297","2019-09-20",10.1
"1298","2019-09-23",10.09
"1299","2019-09-24",10.07
"1300","2019-09-25",10.2
"1301","2019-09-26",10.36
"1302","2019-09-27",10.47
"1303","2019-09-30",10.55
"1304","2019-10-01",10.18
"1305","2019-10-02",10.11
"1306","2019-10-03",10.13
"1307","2019-10-04",10.22
"1308","2019-10-07",10.15
"1309","2019-10-08",10.19
"1310","2019-10-09",9.7
"1311","2019-10-10",9.71
"1312","2019-10-11",10
"1313","2019-10-14",9.88
"1314","2019-10-15",10.11
"1315","2019-10-16",9.8
"1316","2019-10-17",9.74
"1317","2019-10-18",9.4
"1318","2019-10-21",9.37
"1319","2019-10-22",9.38
"1320","2019-10-23",9.26
"1321","2019-10-24",9.4
"1322","2019-10-25",9.53
"1323","2019-10-28",9.62
"1324","2019-10-29",9.68
"1325","2019-10-30",9.67
"1326","2019-10-31",9.57
"1327","2019-11-01",9.62
"1328","2019-11-04",9.63
"1329","2019-11-05",9.2
"1330","2019-11-06",9.44
"1331","2019-11-07",9.26
"1332","2019-11-08",9.62
"1333","2019-11-11",10.28
"1334","2019-11-12",10.26
"1335","2019-11-13",10.31
"1336","2019-11-14",10.6
"1337","2019-11-15",10.54
"1338","2019-11-18",10.84
"1339","2019-11-19",10.85
"1340","2019-11-20",10.84
"1341","2019-11-21",10.95
"1342","2019-11-22",10.97
"1343","2019-11-25",11.155
"1344","2019-11-26",11.11
"1345","2019-11-27",11.4
"1346","2019-11-29",11.03
"1347","2019-12-02",11.03
"1348","2019-12-03",10.78
"1349","2019-12-04",10.52
"1350","2019-12-05",10.39
"1351","2019-12-06",10.43
"1352","2019-12-09",10.43
"1353","2019-12-10",10.55
"1354","2019-12-11",10.61
"1355","2019-12-12",10.04
"1356","2019-12-13",9.83
"1357","2019-12-16",9.64
"1358","2019-12-17",9.54
"1359","2019-12-18",9.49
"1360","2019-12-19",9.53
"1361","2019-12-20",9.36
"1362","2019-12-23",9.22
"1363","2019-12-24",9.37
"1364","2019-12-26",9.26
"1365","2019-12-27",9.32
"1366","2019-12-30",9.17
"1367","2019-12-31",9.23
"1368","2020-01-02",9.15
"1369","2020-01-03",9.23
"1370","2020-01-06",9.23
"1371","2020-01-07",9.25
"1372","2020-01-08",9.31
"1373","2020-01-09",9.37
"1374","2020-01-10",9.44
"1375","2020-01-13",9.63
"1376","2020-01-14",9.48
"1377","2020-01-15",9.78
"1378","2020-01-16",9.68
"1379","2020-01-17",9.7
"1380","2020-01-21",9.505
"1381","2020-01-22",9.47
"1382","2020-01-23",9.48
"1383","2020-01-24",9.415
"1384","2020-01-27",9.37
"1385","2020-01-28",9.44
"1386","2020-01-29",9.46
"1387","2020-01-30",9.51
"1388","2020-01-31",9.49
"1389","2020-02-03",9.47
"1390","2020-02-04",9.73
"1391","2020-02-05",9.85
"1392","2020-02-06",9.8
"1393","2020-02-07",9.84
"1394","2020-02-10",9.86
"1395","2020-02-11",9.88
"1396","2020-02-12",9.88
"1397","2020-02-13",10.03
"1398","2020-02-14",10.2
"1399","2020-02-18",10.21
"1400","2020-02-19",10.34
"1401","2020-02-20",10.44
"1402","2020-02-21",10.18
"1403","2020-02-24",9.9
"1404","2020-02-25",9.81
"1405","2020-02-26",9.52
"1406","2020-02-27",9.41
"1407","2020-02-28",8.56
"1408","2020-03-02",9
"1409","2020-03-03",8.74
"1410","2020-03-04",8.84
"1411","2020-03-05",8.88
"1412","2020-03-06",9.1
"1413","2020-03-09",8.5
"1414","2020-03-10",9.01
"1415","2020-03-11",8.19
"1416","2020-03-12",7.68
"1417","2020-03-13",7.41
"1418","2020-03-16",5.97
"1419","2020-03-17",5.77
"1420","2020-03-18",5.78
"1421","2020-03-19",6.71
"1422","2020-03-20",6.2
"1423","2020-03-23",5.42
"1424","2020-03-24",5.91
"1425","2020-03-25",5.93
"1426","2020-03-26",6.385
"1427","2020-03-27",6.52
"1428","2020-03-30",6.57
"1429","2020-03-31",6.27
"1430","2020-04-01",5.64
"1431","2020-04-02",5.85
"1432","2020-04-03",5.4
"1433","2020-04-06",6.02
"1434","2020-04-07",6.08
"1435","2020-04-08",6.73
"1436","2020-04-09",7.39
"1437","2020-04-13",7.77
"1438","2020-04-14",7.84
"1439","2020-04-15",7.7
"1440","2020-04-16",7.46
"1441","2020-04-17",7.48
"1442","2020-04-20",7.13
"1443","2020-04-21",6.98
"1444","2020-04-22",6.8
"1445","2020-04-23",6.65
"1446","2020-04-24",6.7
"1447","2020-04-27",6.81
"1448","2020-04-28",7.13
"1449","2020-04-29",7.44
"1450","2020-04-30",7.22
"1451","2020-05-01",6.96
"1452","2020-05-04",6.57
"1453","2020-05-05",6.53
"1454","2020-05-06",6.39
"1455","2020-05-07",6.57
"1456","2020-05-08",6.98
"1457","2020-05-11",6.76
"1458","2020-05-12",6.49
"1459","2020-05-13",6.27
"1460","2020-05-14",6.29
"1461","2020-05-15",6.47
"1462","2020-05-18",6.77
"1463","2020-05-19",6.36
"1464","2020-05-20",6.87
"1465","2020-05-21",7.24
"1466","2020-05-22",8.45
"1467","2020-05-26",8.48
"1468","2020-05-27",8.84
"1469","2020-05-28",8.81
"1470","2020-05-29",8.22
"1471","2020-06-01",8.04
"1472","2020-06-02",7.6
"1473","2020-06-03",7.96
"1474","2020-06-04",7.66
"1475","2020-06-05",7.9
"1476","2020-06-08",8.51
"1477","2020-06-09",8.11
"1478","2020-06-10",7.82
"1479","2020-06-11",7.54
"1480","2020-06-12",7.56
"1481","2020-06-15",7.65
"1482","2020-06-16",7.54
"1483","2020-06-17",7.29
"1484","2020-06-18",7.29
"1485","2020-06-19",7.12
"1486","2020-06-22",7.1
"1487","2020-06-23",7.085
"1488","2020-06-24",7.1
"1489","2020-06-25",7.02
"1490","2020-06-26",6.9
"1491","2020-06-29",7.06
"1492","2020-06-30",7.07
"1493","2020-07-01",7.24
"1494","2020-07-02",7.26
"1495","2020-07-06",7.03
"1496","2020-07-07",6.66
"1497","2020-07-08",6.88
"1498","2020-07-09",6.72
"1499","2020-07-10",6.86
"1500","2020-07-13",6.85
"1501","2020-07-14",6.91
"1502","2020-07-15",7.08
"1503","2020-07-16",7
"1504","2020-07-17",7.27
"1505","2020-07-20",7.11
"1506","2020-07-21",7.32
"1507","2020-07-22",7.46
"1508","2020-07-23",7.53
"1509","2020-07-24",7.49
"1510","2020-07-27",7.27
"1511","2020-07-28",7.55
"1512","2020-07-29",7.6
"1513","2020-07-30",7.78
"1514","2020-07-31",7.55
"1515","2020-08-03",7.59
"1516","2020-08-04",7.53
"1517","2020-08-05",7.365
"1518","2020-08-06",7.91
"1519","2020-08-07",8.4
"1520","2020-08-10",8.46
"1521","2020-08-11",8.45
"1522","2020-08-12",9.34
"1523","2020-08-13",8.795
"1524","2020-08-14",8.85
"1525","2020-08-17",8.725
"1526","2020-08-18",8.45
"1527","2020-08-19",9.07
"1528","2020-08-20",9.01
"1529","2020-08-21",9.135
"1530","2020-08-24",9.44
"1531","2020-08-25",9.38
"1532","2020-08-26",9.14
"1533","2020-08-27",9.25
"1534","2020-08-28",9.44
"1535","2020-08-31",9.19
"1536","2020-09-01",9.05
"1537","2020-09-02",8.97
"1538","2020-09-03",8.625
"1539","2020-09-04",8.44
"1540","2020-09-08",8.31
"1541","2020-09-09",8.34
"1542","2020-09-10",8.23
"1543","2020-09-11",8.23
"1544","2020-09-14",8.56
"1545","2020-09-15",8.575
"1546","2020-09-16",8.62
"1547","2020-09-17",8.71
"1548","2020-09-18",8.67
"1549","2020-09-21",8.55
"1550","2020-09-22",8.42
"1551","2020-09-23",7.955
"1552","2020-09-24",8.11
"1553","2020-09-25",8.29
"1554","2020-09-28",8.4
"1555","2020-09-29",8.38
"1556","2020-09-30",8.32
"1557","2020-10-01",8.47
"1558","2020-10-02",8.5
"1559","2020-10-05",8.8
"1560","2020-10-06",8.75
"1561","2020-10-07",8.84
"1562","2020-10-08",8.83
"1563","2020-10-09",8.93
"1564","2020-10-12",9.13
"1565","2020-10-13",9.01
"1566","2020-10-14",9.01
"1567","2020-10-15",9.1
"1568","2020-10-16",8.565
"1569","2020-10-19",8.87
"1570","2020-10-20",8.85
"1571","2020-10-21",8.87
"1572","2020-10-22",9.05
"1573","2020-10-23",9.32
"1574","2020-10-26",9.66
"1575","2020-10-27",9.61
"1576","2020-10-28",9.19
"1577","2020-10-29",9.51
"1578","2020-10-30",9.12
"1579","2020-11-02",9.13
"1580","2020-11-03",9.39
"1581","2020-11-04",9.34
"1582","2020-11-05",9.35
"1583","2020-11-06",8.97
"1584","2020-11-09",8.98
"1585","2020-11-10",9.2
"1586","2020-11-11",9.31
"1587","2020-11-12",9
"1588","2020-11-13",9.15
"1589","2020-11-16",9.25
"1590","2020-11-17",9.32
"1591","2020-11-18",9.36
"1592","2020-11-19",9.43
"1593","2020-11-20",9.45
"1594","2020-11-23",9.62
"1595","2020-11-24",10.09
"1596","2020-11-25",9.99
"1597","2020-11-27",10.06
