"","date","HWM"
"971","2020-09-10",16.98
"972","2020-09-11",17.799999
"973","2020-09-14",18.389999
"974","2020-09-15",18.209999
"975","2020-09-16",18.780001
"976","2020-09-17",18.49
"977","2020-09-18",17.700001
"978","2020-09-21",16.879999
"979","2020-09-22",17.08
"980","2020-09-23",16.440001
"981","2020-09-24",16.469999
"982","2020-09-25",16.67
"983","2020-09-28",17.190001
"984","2020-09-29",17.299999
"985","2020-09-30",16.719999
"986","2020-10-01",17.23
"987","2020-10-02",17.879999
"988","2020-10-05",18.18
"989","2020-10-06",17.530001
"990","2020-10-07",18.110001
"991","2020-10-08",18.73
"992","2020-10-09",18.299999
"993","2020-10-12",18.190001
"994","2020-10-13",17.85
"995","2020-10-14",18.26
"996","2020-10-15",18.5
"997","2020-10-16",18.59
"998","2020-10-19",18.610001
"999","2020-10-20",18.219999
"1000","2020-10-21",18.139999
"1001","2020-10-22",18.85
"1002","2020-10-23",18.950001
"1003","2020-10-26",18.280001
"1004","2020-10-27",17.530001
"1005","2020-10-28",16.68
"1006","2020-10-29",17.209999
"1007","2020-10-30",17.25
"1008","2020-11-02",17.85
"1009","2020-11-03",18.629999
"1010","2020-11-04",18.17
"1011","2020-11-05",18.84
"1012","2020-11-06",18.85
"1013","2020-11-09",22.43
"1014","2020-11-10",23
"1015","2020-11-11",22.280001
"1016","2020-11-12",21.440001
"1017","2020-11-13",22.360001
"1018","2020-11-16",23.18
"1019","2020-11-17",23.5
"1020","2020-11-18",23.190001
"1021","2020-11-19",23.57
"1022","2020-11-20",23.950001
"1023","2020-11-23",24.32
"1024","2020-11-24",25.24
"1025","2020-11-25",24.549999
"1026","2020-11-27",24.6
