"","date","RDWR"
"999","2010-12-17",19.280001
"1000","2010-12-20",19.719999
"1001","2010-12-21",19.424999
"1002","2010-12-22",19.565001
"1003","2010-12-23",19.65
"1004","2010-12-27",19.620001
"1005","2010-12-28",19.200001
"1006","2010-12-29",18.855
"1007","2010-12-30",18.83
"1008","2010-12-31",18.754999
"1009","2011-01-03",18.665001
"1010","2011-01-04",18.450001
"1011","2011-01-05",18.905001
"1012","2011-01-06",18.950001
"1013","2011-01-07",18.950001
"1014","2011-01-10",19.455
"1015","2011-01-11",19.955
"1016","2011-01-12",20.02
"1017","2011-01-13",19.860001
"1018","2011-01-14",19.815001
"1019","2011-01-18",20.084999
"1020","2011-01-19",19.219999
"1021","2011-01-20",18.094999
"1022","2011-01-21",17.665001
"1023","2011-01-24",17.635
"1024","2011-01-25",17.139999
"1025","2011-01-26",17.879999
"1026","2011-01-27",18.434999
"1027","2011-01-28",18.549999
"1028","2011-01-31",18.665001
"1029","2011-02-01",19.055
"1030","2011-02-02",18.57
"1031","2011-02-03",18.98
"1032","2011-02-04",18.969999
"1033","2011-02-07",19.01
"1034","2011-02-08",19.030001
"1035","2011-02-09",18.98
"1036","2011-02-10",19.145
"1037","2011-02-11",20.93
"1038","2011-02-14",20.450001
"1039","2011-02-15",20.665001
"1040","2011-02-16",21.365
"1041","2011-02-17",20.450001
"1042","2011-02-18",20.065001
"1043","2011-02-22",18.775
"1044","2011-02-23",18.465
"1045","2011-02-24",19.225
"1046","2011-02-25",19.004999
"1047","2011-02-28",18.834999
"1048","2011-03-01",18.85
"1049","2011-03-02",18.59
"1050","2011-03-03",18.85
"1051","2011-03-04",18.709999
"1052","2011-03-07",17.98
"1053","2011-03-08",17.799999
"1054","2011-03-09",18.610001
"1055","2011-03-10",18.735001
"1056","2011-03-11",19.145
"1057","2011-03-14",19.17
"1058","2011-03-15",18.76
"1059","2011-03-16",17.969999
"1060","2011-03-17",18.120001
"1061","2011-03-18",17.73
"1062","2011-03-21",18.305
"1063","2011-03-22",17.82
"1064","2011-03-23",17.855
"1065","2011-03-24",17.674999
"1066","2011-03-25",17.525
"1067","2011-03-28",17.415001
"1068","2011-03-29",17.865
"1069","2011-03-30",17.700001
"1070","2011-03-31",17.719999
"1071","2011-04-01",17.205
"1072","2011-04-04",17.395
"1073","2011-04-05",17.950001
"1074","2011-04-06",17.200001
"1075","2011-04-07",17.120001
"1076","2011-04-08",17.42
"1077","2011-04-11",17.125
"1078","2011-04-12",16.620001
"1079","2011-04-13",16.775
"1080","2011-04-14",16.530001
"1081","2011-04-15",16.41
"1082","2011-04-18",16.450001
"1083","2011-04-19",16.495001
"1084","2011-04-20",17.15
"1085","2011-04-21",17.559999
"1086","2011-04-25",17.65
"1087","2011-04-26",17.33
"1088","2011-04-27",17.334999
"1089","2011-04-28",17.705
"1090","2011-04-29",17.615
"1091","2011-05-02",17.25
"1092","2011-05-03",17.334999
"1093","2011-05-04",17.355
"1094","2011-05-05",17.51
"1095","2011-05-06",17.290001
"1096","2011-05-09",17.32
"1097","2011-05-10",17.575001
"1098","2011-05-11",17.315001
"1099","2011-05-12",17.805
"1100","2011-05-13",17.745001
"1101","2011-05-16",17.469999
"1102","2011-05-17",17.315001
"1103","2011-05-18",17.549999
"1104","2011-05-19",17.6
"1105","2011-05-20",17.725
"1106","2011-05-23",17.690001
"1107","2011-05-24",17.834999
"1108","2011-05-25",17.395
"1109","2011-05-26",17.415001
"1110","2011-05-27",17.645
"1111","2011-05-31",18.41
"1112","2011-06-01",18.205
"1113","2011-06-02",17.91
"1114","2011-06-03",17.764999
"1115","2011-06-06",17.215
"1116","2011-06-07",17.254999
"1117","2011-06-08",16.325001
"1118","2011-06-09",16.275
"1119","2011-06-10",16.264999
"1120","2011-06-13",15.845
"1121","2011-06-14",16.690001
"1122","2011-06-15",16
"1123","2011-06-16",15.7
"1124","2011-06-17",15.71
"1125","2011-06-20",15.765
"1126","2011-06-21",16.35
"1127","2011-06-22",16.32
"1128","2011-06-23",16.74
"1129","2011-06-24",16.24
"1130","2011-06-27",16.57
"1131","2011-06-28",16.9
"1132","2011-06-29",17.075001
"1133","2011-06-30",17.42
"1134","2011-07-01",17.33
"1135","2011-07-05",17.24
"1136","2011-07-06",17.15
"1137","2011-07-07",17.459999
"1138","2011-07-08",18.055
"1139","2011-07-11",17.6
"1140","2011-07-12",17.450001
"1141","2011-07-13",17.625
"1142","2011-07-14",17.004999
"1143","2011-07-15",16.780001
"1144","2011-07-18",16.605
"1145","2011-07-19",17.049999
"1146","2011-07-20",16.385
"1147","2011-07-21",16.200001
"1148","2011-07-22",16.395
"1149","2011-07-25",16.290001
"1150","2011-07-26",17.254999
"1151","2011-07-27",16.875
"1152","2011-07-28",16.68
"1153","2011-07-29",16.575001
"1154","2011-08-01",16.305
"1155","2011-08-02",15.87
"1156","2011-08-03",15.895
"1157","2011-08-04",15.215
"1158","2011-08-05",14.785
"1159","2011-08-08",13.37
"1160","2011-08-09",14.42
"1161","2011-08-10",14.26
"1162","2011-08-11",14.57
"1163","2011-08-12",14.365
"1164","2011-08-15",14.8
"1165","2011-08-16",14.72
"1166","2011-08-17",14.255
"1167","2011-08-18",12.805
"1168","2011-08-19",12.405
"1169","2011-08-22",12.025
"1170","2011-08-23",12.575
"1171","2011-08-24",12.47
"1172","2011-08-25",12.11
"1173","2011-08-26",12.56
"1174","2011-08-29",13.345
"1175","2011-08-30",13.21
"1176","2011-08-31",13.28
"1177","2011-09-01",13.09
"1178","2011-09-02",12.695
"1179","2011-09-06",12.335
"1180","2011-09-07",12.925
"1181","2011-09-08",12.555
"1182","2011-09-09",12.205
"1183","2011-09-12",12.165
"1184","2011-09-13",12.47
"1185","2011-09-14",12.96
"1186","2011-09-15",12.735
"1187","2011-09-16",12.615
"1188","2011-09-19",12.235
"1189","2011-09-20",12.135
"1190","2011-09-21",11.97
"1191","2011-09-22",11.76
"1192","2011-09-23",11.435
"1193","2011-09-26",11.8
"1194","2011-09-27",11.855
"1195","2011-09-28",11.57
"1196","2011-09-29",11.27
"1197","2011-09-30",10.795
"1198","2011-10-03",9.905
"1199","2011-10-04",10.35
"1200","2011-10-05",10.745
"1201","2011-10-06",11.085
"1202","2011-10-07",10.99
"1203","2011-10-10",11.355
"1204","2011-10-11",11.5
"1205","2011-10-12",11.735
"1206","2011-10-13",11.775
"1207","2011-10-14",12.095
"1208","2011-10-17",11.685
"1209","2011-10-18",11.835
"1210","2011-10-19",11.73
"1211","2011-10-20",11.68
"1212","2011-10-21",11.7
"1213","2011-10-24",12.18
"1214","2011-10-25",12.225
"1215","2011-10-26",13.415
"1216","2011-10-27",13.685
"1217","2011-10-28",13.625
"1218","2011-10-31",13.22
"1219","2011-11-01",12.875
"1220","2011-11-02",12.915
"1221","2011-11-03",13.555
"1222","2011-11-04",13.635
"1223","2011-11-07",13.515
"1224","2011-11-08",13.395
"1225","2011-11-09",13.1
"1226","2011-11-10",13.05
"1227","2011-11-11",13.41
"1228","2011-11-14",13.44
"1229","2011-11-15",13.665
"1230","2011-11-16",13.81
"1231","2011-11-17",13.675
"1232","2011-11-18",13.565
"1233","2011-11-21",13.055
"1234","2011-11-22",13
"1235","2011-11-23",12.79
"1236","2011-11-25",12.75
"1237","2011-11-28",13.135
"1238","2011-11-29",13.05
"1239","2011-11-30",13.58
"1240","2011-12-01",13.52
"1241","2011-12-02",13.345
"1242","2011-12-05",13.765
"1243","2011-12-06",13.78
"1244","2011-12-07",13.76
"1245","2011-12-08",13.795
"1246","2011-12-09",14.33
"1247","2011-12-12",14.545
"1248","2011-12-13",14.61
"1249","2011-12-14",14.4
"1250","2011-12-15",14.805
"1251","2011-12-16",14.855
"1252","2011-12-19",14.98
"1253","2011-12-20",15.575
"1254","2011-12-21",14.96
"1255","2011-12-22",15.165
"1256","2011-12-23",14.89
"1257","2011-12-27",14.745
"1258","2011-12-28",14.46
"1259","2011-12-29",14.49
"1260","2011-12-30",14.625
"1261","2012-01-03",14.645
"1262","2012-01-04",14.475
"1263","2012-01-05",14.8
"1264","2012-01-06",14.94
"1265","2012-01-09",15.12
"1266","2012-01-10",15.415
"1267","2012-01-11",15.7
"1268","2012-01-12",15.975
"1269","2012-01-13",15.7
"1270","2012-01-17",15.61
"1271","2012-01-18",15.76
"1272","2012-01-19",15.96
"1273","2012-01-20",15.92
"1274","2012-01-23",15.965
"1275","2012-01-24",15.81
"1276","2012-01-25",15.7
"1277","2012-01-26",15.97
"1278","2012-01-27",15.78
"1279","2012-01-30",15.605
"1280","2012-01-31",15.735
"1281","2012-02-01",16.32
"1282","2012-02-02",16.85
"1283","2012-02-03",16.705
"1284","2012-02-06",16.35
"1285","2012-02-07",16.195
"1286","2012-02-08",16.27
"1287","2012-02-09",16.24
"1288","2012-02-10",16.139999
"1289","2012-02-13",16.25
"1290","2012-02-14",16.15
"1291","2012-02-15",15.94
"1292","2012-02-16",16.32
"1293","2012-02-17",16.33
"1294","2012-02-21",16.525
"1295","2012-02-22",16.450001
"1296","2012-02-23",16.924999
"1297","2012-02-24",16.975
"1298","2012-02-27",17.014999
"1299","2012-02-28",16.975
"1300","2012-02-29",16.645
"1301","2012-03-01",16.844999
"1302","2012-03-02",16.615
"1303","2012-03-05",16.65
"1304","2012-03-06",16.434999
"1305","2012-03-07",16.85
"1306","2012-03-08",17.325001
"1307","2012-03-09",17.465
"1308","2012-03-12",17.155001
"1309","2012-03-13",17.665001
"1310","2012-03-14",17.895
"1311","2012-03-15",17.889999
"1312","2012-03-16",17.285
"1313","2012-03-19",17.9
"1314","2012-03-20",17.469999
"1315","2012-03-21",17.59
"1316","2012-03-22",17.309999
"1317","2012-03-23",17.35
"1318","2012-03-26",17.834999
"1319","2012-03-27",18.16
"1320","2012-03-28",17.705
"1321","2012-03-29",18.684999
"1322","2012-03-30",18.719999
"1323","2012-04-02",18.785
"1324","2012-04-03",18.495001
"1325","2012-04-04",18.055
"1326","2012-04-05",18.275
"1327","2012-04-09",18.285
"1328","2012-04-10",17.975
"1329","2012-04-11",18.290001
"1330","2012-04-12",18.415001
"1331","2012-04-13",18.280001
"1332","2012-04-16",18.08
"1333","2012-04-17",18.455
"1334","2012-04-18",18.629999
"1335","2012-04-19",18.855
"1336","2012-04-20",18.67
"1337","2012-04-23",18.655001
"1338","2012-04-24",18.645
"1339","2012-04-25",19.165001
"1340","2012-04-26",19.25
"1341","2012-04-27",19.295
"1342","2012-04-30",19.24
"1343","2012-05-01",19.209999
"1344","2012-05-02",19.615
"1345","2012-05-03",19.209999
"1346","2012-05-04",18.959999
"1347","2012-05-07",18.83
"1348","2012-05-08",19
"1349","2012-05-09",18.75
"1350","2012-05-10",18.315001
"1351","2012-05-11",17.9
"1352","2012-05-14",17.59
"1353","2012-05-15",18.6
"1354","2012-05-16",19.865
"1355","2012-05-17",19.355
"1356","2012-05-18",19.075001
"1357","2012-05-21",19.245001
"1358","2012-05-22",19.16
"1359","2012-05-23",19.52
"1360","2012-05-24",18.950001
"1361","2012-05-25",19.17
"1362","2012-05-29",19.52
"1363","2012-05-30",19.120001
"1364","2012-05-31",19.17
"1365","2012-06-01",18.549999
"1366","2012-06-04",18.145
"1367","2012-06-05",18.25
"1368","2012-06-06",18.575001
"1369","2012-06-07",18.705
"1370","2012-06-08",18.58
"1371","2012-06-11",18.855
"1372","2012-06-12",18.635
"1373","2012-06-13",18.705
"1374","2012-06-14",18.504999
"1375","2012-06-15",18.57
"1376","2012-06-18",18.74
"1377","2012-06-19",19.105
"1378","2012-06-20",19.815001
"1379","2012-06-21",19.105
"1380","2012-06-22",19.15
"1381","2012-06-25",19.040001
"1382","2012-06-26",18.975
"1383","2012-06-27",19.07
"1384","2012-06-28",18.49
"1385","2012-06-29",19.145
"1386","2012-07-02",19.379999
"1387","2012-07-03",19.295
"1388","2012-07-05",19.084999
"1389","2012-07-06",18.504999
"1390","2012-07-09",18.25
"1391","2012-07-10",18.200001
"1392","2012-07-11",17.995001
"1393","2012-07-12",17.715
"1394","2012-07-13",18.254999
"1395","2012-07-16",18.1
"1396","2012-07-17",18.25
"1397","2012-07-18",18.83
"1398","2012-07-19",19.01
"1399","2012-07-20",19.025
"1400","2012-07-23",18.74
"1401","2012-07-24",18.455
"1402","2012-07-25",16.424999
"1403","2012-07-26",14.515
"1404","2012-07-27",15.15
"1405","2012-07-30",15.405
"1406","2012-07-31",15.115
"1407","2012-08-01",15.09
"1408","2012-08-02",15.06
"1409","2012-08-03",15.525
"1410","2012-08-06",15.83
"1411","2012-08-07",16.514999
"1412","2012-08-08",16.264999
"1413","2012-08-09",15.75
"1414","2012-08-10",15.82
"1415","2012-08-13",15.49
"1416","2012-08-14",15.94
"1417","2012-08-15",16.025
"1418","2012-08-16",16.405001
"1419","2012-08-17",16.68
"1420","2012-08-20",16.469999
"1421","2012-08-21",16.385
"1422","2012-08-22",16.555
"1423","2012-08-23",16.65
"1424","2012-08-24",16.719999
"1425","2012-08-27",16.504999
"1426","2012-08-28",16.450001
"1427","2012-08-29",16.32
"1428","2012-08-30",16.315001
"1429","2012-08-31",16.325001
"1430","2012-09-04",16.655001
"1431","2012-09-05",16.389999
"1432","2012-09-06",16.735001
"1433","2012-09-07",16.735001
"1434","2012-09-10",16.375
"1435","2012-09-11",16.485001
"1436","2012-09-12",16.605
"1437","2012-09-13",16.940001
"1438","2012-09-14",17.195
"1439","2012-09-17",16.965
"1440","2012-09-18",16.745001
"1441","2012-09-19",16.91
"1442","2012-09-20",16.764999
"1443","2012-09-21",17.5
"1444","2012-09-24",17.82
"1445","2012-09-25",17.690001
"1446","2012-09-26",17.254999
"1447","2012-09-27",17.945
"1448","2012-09-28",18.01
"1449","2012-10-01",17.754999
"1450","2012-10-02",17.559999
"1451","2012-10-03",17.67
"1452","2012-10-04",17.52
"1453","2012-10-05",17.924999
"1454","2012-10-08",17.959999
"1455","2012-10-09",17.639999
"1456","2012-10-10",17.315001
"1457","2012-10-11",17.4
"1458","2012-10-12",16.955
"1459","2012-10-15",16.9
"1460","2012-10-16",17
"1461","2012-10-17",16.635
"1462","2012-10-18",16.42
"1463","2012-10-19",16.24
"1464","2012-10-22",16.43
"1465","2012-10-23",16.405001
"1466","2012-10-24",16.049999
"1467","2012-10-25",15.555
"1468","2012-10-26",16.15
"1469","2012-10-31",16.4
"1470","2012-11-01",16.445
"1471","2012-11-02",16.309999
"1472","2012-11-05",16.365
"1473","2012-11-06",16.235001
"1474","2012-11-07",16.190001
"1475","2012-11-08",16.209999
"1476","2012-11-09",16.125
"1477","2012-11-12",16.07
"1478","2012-11-13",15.87
"1479","2012-11-14",16.25
"1480","2012-11-15",16.27
"1481","2012-11-16",15.8
"1482","2012-11-19",15.92
"1483","2012-11-20",15.975
"1484","2012-11-21",16.465
"1485","2012-11-23",16.52
"1486","2012-11-26",16.365
"1487","2012-11-27",16.18
"1488","2012-11-28",16.07
"1489","2012-11-29",16.174999
"1490","2012-11-30",15.98
"1491","2012-12-03",15.955
"1492","2012-12-04",15.965
"1493","2012-12-05",16.184999
"1494","2012-12-06",16.495001
"1495","2012-12-07",16.690001
"1496","2012-12-10",16.315001
"1497","2012-12-11",16.299999
"1498","2012-12-12",16.405001
"1499","2012-12-13",16.290001
"1500","2012-12-14",16.25
"1501","2012-12-17",16.344999
"1502","2012-12-18",16.5
"1503","2012-12-19",16.504999
"1504","2012-12-20",16.57
"1505","2012-12-21",16.450001
"1506","2012-12-24",16.285
"1507","2012-12-26",16.615
"1508","2012-12-27",16.545
"1509","2012-12-28",16.41
"1510","2012-12-31",16.5
"1511","2013-01-02",17.094999
"1512","2013-01-03",17.25
"1513","2013-01-04",17.25
"1514","2013-01-07",16.985001
"1515","2013-01-08",16.700001
"1516","2013-01-09",16.9
"1517","2013-01-10",16.9
"1518","2013-01-11",16.965
"1519","2013-01-14",17.075001
"1520","2013-01-15",17.17
"1521","2013-01-16",17.48
"1522","2013-01-17",17.525
"1523","2013-01-18",17.52
"1524","2013-01-22",17.615
"1525","2013-01-23",17.709999
"1526","2013-01-24",17.875
"1527","2013-01-25",18.035
"1528","2013-01-28",18.110001
"1529","2013-01-29",18.030001
"1530","2013-01-30",18.26
"1531","2013-01-31",18.184999
"1532","2013-02-01",18.385
"1533","2013-02-04",18.215
"1534","2013-02-05",18.18
"1535","2013-02-06",18.105
"1536","2013-02-07",18.059999
"1537","2013-02-08",17.825001
"1538","2013-02-11",17.68
"1539","2013-02-12",17.809999
"1540","2013-02-13",17.93
"1541","2013-02-14",17.99
"1542","2013-02-15",18
"1543","2013-02-19",18.135
"1544","2013-02-20",18.094999
"1545","2013-02-21",18.120001
"1546","2013-02-22",18.450001
"1547","2013-02-25",18.5
"1548","2013-02-26",18.245001
"1549","2013-02-27",18.18
"1550","2013-02-28",18.200001
"1551","2013-03-01",18.040001
"1552","2013-03-04",18.24
"1553","2013-03-05",18.469999
"1554","2013-03-06",18.690001
"1555","2013-03-07",19.105
"1556","2013-03-08",19.275
"1557","2013-03-11",19.195
"1558","2013-03-12",19.16
"1559","2013-03-13",19.125
"1560","2013-03-14",18.995001
"1561","2013-03-15",18.885
"1562","2013-03-18",19
"1563","2013-03-19",18.93
"1564","2013-03-20",19.17
"1565","2013-03-21",18.92
"1566","2013-03-22",18.875
"1567","2013-03-25",18.74
"1568","2013-03-26",18.5
"1569","2013-03-27",18.559999
"1570","2013-03-28",18.865
"1571","2013-04-01",18.620001
"1572","2013-04-02",18.74
"1573","2013-04-03",18.74
"1574","2013-04-04",18.790001
"1575","2013-04-05",14.535
"1576","2013-04-08",14.4
"1577","2013-04-09",14.685
"1578","2013-04-10",14.69
"1579","2013-04-11",14.715
"1580","2013-04-12",14.655
"1581","2013-04-15",14.4
"1582","2013-04-16",14.54
"1583","2013-04-17",14.31
"1584","2013-04-18",14.1
"1585","2013-04-19",13.89
"1586","2013-04-22",13.76
"1587","2013-04-23",13.92
"1588","2013-04-24",14.16
"1589","2013-04-25",14.55
"1590","2013-04-26",14.24
"1591","2013-04-29",14.76
"1592","2013-04-30",14.99
"1593","2013-05-01",14.57
"1594","2013-05-02",14.84
"1595","2013-05-03",15.08
"1596","2013-05-06",15.26
"1597","2013-05-07",15.11
"1598","2013-05-08",15.35
"1599","2013-05-09",15.28
"1600","2013-05-10",15.39
"1601","2013-05-13",15.35
"1602","2013-05-14",15.49
"1603","2013-05-15",15.3
"1604","2013-05-16",15.82
"1605","2013-05-17",15.74
"1606","2013-05-20",15.6
"1607","2013-05-21",15.35
"1608","2013-05-22",14.95
"1609","2013-05-23",14.96
"1610","2013-05-24",14.89
"1611","2013-05-28",14.99
"1612","2013-05-29",14.88
"1613","2013-05-30",14.99
"1614","2013-05-31",15.04
"1615","2013-06-03",14.76
"1616","2013-06-04",14.84
"1617","2013-06-05",14.61
"1618","2013-06-06",14.84
"1619","2013-06-07",14.96
"1620","2013-06-10",15.05
"1621","2013-06-11",14.93
"1622","2013-06-12",14.71
"1623","2013-06-13",14.76
"1624","2013-06-14",14.77
"1625","2013-06-17",14.83
"1626","2013-06-18",14.98
"1627","2013-06-19",14.87
"1628","2013-06-20",14.52
"1629","2013-06-21",14.39
"1630","2013-06-24",14.21
"1631","2013-06-25",14
"1632","2013-06-26",14
"1633","2013-06-27",14.01
"1634","2013-06-28",13.79
"1635","2013-07-01",13.86
"1636","2013-07-02",13.8
"1637","2013-07-03",13.88
"1638","2013-07-05",13.93
"1639","2013-07-08",14
"1640","2013-07-09",13.87
"1641","2013-07-10",14
"1642","2013-07-11",14.55
"1643","2013-07-12",14.94
"1644","2013-07-15",14.99
"1645","2013-07-16",14.83
"1646","2013-07-17",14.89
"1647","2013-07-18",14.9
"1648","2013-07-19",14.98
"1649","2013-07-22",15.09
"1650","2013-07-23",15.19
"1651","2013-07-24",15.24
"1652","2013-07-25",14
"1653","2013-07-26",14
"1654","2013-07-29",13.88
"1655","2013-07-30",13.77
"1656","2013-07-31",13.7
"1657","2013-08-01",13.95
"1658","2013-08-02",14
"1659","2013-08-05",14.1
"1660","2013-08-06",14.03
"1661","2013-08-07",14.07
"1662","2013-08-08",14.18
"1663","2013-08-09",14.58
"1664","2013-08-12",15.11
"1665","2013-08-13",15.24
"1666","2013-08-14",15.2
"1667","2013-08-15",14.96
"1668","2013-08-16",15.13
"1669","2013-08-19",15.11
"1670","2013-08-20",15.03
"1671","2013-08-21",14.95
"1672","2013-08-22",15.05
"1673","2013-08-23",14.91
"1674","2013-08-26",15
"1675","2013-08-27",14.55
"1676","2013-08-28",14.41
"1677","2013-08-29",14.47
"1678","2013-08-30",14.26
"1679","2013-09-03",14.72
"1680","2013-09-04",14.73
"1681","2013-09-05",14.82
"1682","2013-09-06",14.67
"1683","2013-09-09",14.94
"1684","2013-09-10",14.85
"1685","2013-09-11",14.88
"1686","2013-09-12",14.76
"1687","2013-09-13",14.75
"1688","2013-09-16",14.76
"1689","2013-09-17",14.86
"1690","2013-09-18",14.64
"1691","2013-09-19",14.82
"1692","2013-09-20",14.62
"1693","2013-09-23",14.21
"1694","2013-09-24",14.04
"1695","2013-09-25",13.7
"1696","2013-09-26",13.77
"1697","2013-09-27",14.18
"1698","2013-09-30",13.95
"1699","2013-10-01",13.78
"1700","2013-10-02",13.88
"1701","2013-10-03",13.89
"1702","2013-10-04",14.21
"1703","2013-10-07",14.06
"1704","2013-10-08",13.86
"1705","2013-10-09",13.89
"1706","2013-10-10",14.03
"1707","2013-10-11",14.08
"1708","2013-10-14",14.12
"1709","2013-10-15",14.04
"1710","2013-10-16",14
"1711","2013-10-17",14.23
"1712","2013-10-18",14.34
"1713","2013-10-21",14.47
"1714","2013-10-22",14.32
"1715","2013-10-23",14.15
"1716","2013-10-24",14.41
"1717","2013-10-25",14.18
"1718","2013-10-28",14.77
"1719","2013-10-29",15.01
"1720","2013-10-30",15.24
"1721","2013-10-31",14.97
"1722","2013-11-01",14.96
"1723","2013-11-04",14.98
"1724","2013-11-05",14.85
"1725","2013-11-06",14.8
"1726","2013-11-07",14.54
"1727","2013-11-08",14.96
"1728","2013-11-11",15.25
"1729","2013-11-12",16.139999
"1730","2013-11-13",16.379999
"1731","2013-11-14",16.360001
"1732","2013-11-15",16.33
"1733","2013-11-18",16.959999
"1734","2013-11-19",16.709999
"1735","2013-11-20",16.549999
"1736","2013-11-21",16.82
"1737","2013-11-22",17
"1738","2013-11-25",16.809999
"1739","2013-11-26",17
"1740","2013-11-27",17
"1741","2013-11-29",17
"1742","2013-12-02",16.77
"1743","2013-12-03",16.889999
"1744","2013-12-04",16.82
"1745","2013-12-05",16.700001
"1746","2013-12-06",16.709999
"1747","2013-12-09",16.74
"1748","2013-12-10",16.67
"1749","2013-12-11",17
"1750","2013-12-12",16.91
"1751","2013-12-13",16.700001
"1752","2013-12-16",16.790001
"1753","2013-12-17",16.83
"1754","2013-12-18",17.120001
"1755","2013-12-19",17.190001
"1756","2013-12-20",17.379999
"1757","2013-12-23",17.799999
"1758","2013-12-24",17.75
"1759","2013-12-26",17.66
"1760","2013-12-27",17.620001
"1761","2013-12-30",17.76
"1762","2013-12-31",17.98
"1763","2014-01-02",17.82
"1764","2014-01-03",17.66
"1765","2014-01-06",18.969999
"1766","2014-01-07",19.219999
"1767","2014-01-08",19.08
"1768","2014-01-09",18.76
"1769","2014-01-10",18.450001
"1770","2014-01-13",18.540001
"1771","2014-01-14",18.620001
"1772","2014-01-15",18.82
"1773","2014-01-16",18.780001
"1774","2014-01-17",18.799999
"1775","2014-01-21",18.75
"1776","2014-01-22",18.49
"1777","2014-01-23",18.35
"1778","2014-01-24",17.98
"1779","2014-01-27",17.639999
"1780","2014-01-28",17.549999
"1781","2014-01-29",16.77
"1782","2014-01-30",17.17
"1783","2014-01-31",16.92
"1784","2014-02-03",16.4
"1785","2014-02-04",16.57
"1786","2014-02-05",16.459999
"1787","2014-02-06",16.629999
"1788","2014-02-07",16.639999
"1789","2014-02-10",16.620001
"1790","2014-02-11",16.68
"1791","2014-02-12",16.6
"1792","2014-02-13",16.77
"1793","2014-02-14",16.6
"1794","2014-02-18",16.49
"1795","2014-02-19",16.48
"1796","2014-02-20",16.459999
"1797","2014-02-21",16.48
"1798","2014-02-24",16.530001
"1799","2014-02-25",16.799999
"1800","2014-02-26",17.059999
"1801","2014-02-27",17.540001
"1802","2014-02-28",17.559999
"1803","2014-03-03",17.370001
"1804","2014-03-04",17.5
"1805","2014-03-05",17.540001
"1806","2014-03-06",17.440001
"1807","2014-03-07",17.25
"1808","2014-03-10",17.26
"1809","2014-03-11",17.209999
"1810","2014-03-12",16.98
"1811","2014-03-13",16.620001
"1812","2014-03-14",17.120001
"1813","2014-03-17",17.469999
"1814","2014-03-18",18.040001
"1815","2014-03-19",17.879999
"1816","2014-03-20",17.969999
"1817","2014-03-21",18.18
"1818","2014-03-24",18.15
"1819","2014-03-25",18.07
"1820","2014-03-26",17.4
"1821","2014-03-27",17.34
"1822","2014-03-28",17.370001
"1823","2014-03-31",17.68
"1824","2014-04-01",17.879999
"1825","2014-04-02",18.209999
"1826","2014-04-03",18.049999
"1827","2014-04-04",17.629999
"1828","2014-04-07",17.16
"1829","2014-04-08",17.16
"1830","2014-04-09",17.450001
"1831","2014-04-10",16.98
"1832","2014-04-11",16.57
"1833","2014-04-14",16.57
"1834","2014-04-15",16.639999
"1835","2014-04-16",16.83
"1836","2014-04-17",16.889999
"1837","2014-04-21",17.02
"1838","2014-04-22",17.190001
"1839","2014-04-23",16.870001
"1840","2014-04-24",16.73
"1841","2014-04-25",16.440001
"1842","2014-04-28",16.07
"1843","2014-04-29",16.559999
"1844","2014-04-30",16.530001
"1845","2014-05-01",16.57
"1846","2014-05-02",16.280001
"1847","2014-05-05",16.370001
"1848","2014-05-06",16.040001
"1849","2014-05-07",16.139999
"1850","2014-05-08",16.120001
"1851","2014-05-09",16.32
"1852","2014-05-12",16.610001
"1853","2014-05-13",16.610001
"1854","2014-05-14",16.299999
"1855","2014-05-15",16.440001
"1856","2014-05-16",16.540001
"1857","2014-05-19",16.75
"1858","2014-05-20",16.68
"1859","2014-05-21",16.65
"1860","2014-05-22",17.02
"1861","2014-05-23",17.190001
"1862","2014-05-27",17.309999
"1863","2014-05-28",17.16
"1864","2014-05-29",17.02
"1865","2014-05-30",16.92
"1866","2014-06-02",16.77
"1867","2014-06-03",16.59
"1868","2014-06-04",16.620001
"1869","2014-06-05",16.9
"1870","2014-06-06",17
"1871","2014-06-09",17.299999
"1872","2014-06-10",17.07
"1873","2014-06-11",16.85
"1874","2014-06-12",16.99
"1875","2014-06-13",17.040001
"1876","2014-06-16",17.059999
"1877","2014-06-17",17.32
"1878","2014-06-18",17.41
"1879","2014-06-19",17.129999
"1880","2014-06-20",17.01
"1881","2014-06-23",16.799999
"1882","2014-06-24",16.75
"1883","2014-06-25",16.65
"1884","2014-06-26",16.82
"1885","2014-06-27",17.129999
"1886","2014-06-30",16.870001
"1887","2014-07-01",17
"1888","2014-07-02",16.870001
"1889","2014-07-03",16.84
"1890","2014-07-07",16.57
"1891","2014-07-08",16.200001
"1892","2014-07-09",16.049999
"1893","2014-07-10",16.16
"1894","2014-07-11",16.17
"1895","2014-07-14",16.4
"1896","2014-07-15",16.280001
"1897","2014-07-16",16.190001
"1898","2014-07-17",15.99
"1899","2014-07-18",16.07
"1900","2014-07-21",15.99
"1901","2014-07-22",16.01
"1902","2014-07-23",16.309999
"1903","2014-07-24",16.23
"1904","2014-07-25",16.559999
"1905","2014-07-28",16.639999
"1906","2014-07-29",16.700001
"1907","2014-07-30",16.73
"1908","2014-07-31",16.389999
"1909","2014-08-01",16.26
"1910","2014-08-04",16.48
"1911","2014-08-05",16.24
"1912","2014-08-06",16.360001
"1913","2014-08-07",16.379999
"1914","2014-08-08",16.559999
"1915","2014-08-11",16.700001
