"","date","SVA"
"1001","2016-06-09",5.96
"1002","2016-06-10",5.95
"1003","2016-06-13",5.94
"1004","2016-06-14",5.95
"1005","2016-06-15",5.97
"1006","2016-06-16",5.97
"1007","2016-06-17",5.93
"1008","2016-06-20",5.89
"1009","2016-06-21",5.92
"1010","2016-06-22",5.98
"1011","2016-06-23",5.91
"1012","2016-06-24",6.03
"1013","2016-06-27",5.91
"1014","2016-06-28",5.92
"1015","2016-06-29",5.88
"1016","2016-06-30",5.93
"1017","2016-07-01",5.96
"1018","2016-07-05",5.89
"1019","2016-07-06",5.79
"1020","2016-07-07",5.79
"1021","2016-07-08",5.82
"1022","2016-07-11",5.79
"1023","2016-07-12",5.86
"1024","2016-07-13",5.76
"1025","2016-07-14",5.81
"1026","2016-07-15",5.85
"1027","2016-07-18",5.85
"1028","2016-07-19",5.91
"1029","2016-07-20",5.95
"1030","2016-07-21",5.95
"1031","2016-07-22",5.96
"1032","2016-07-25",5.94
"1033","2016-07-26",5.86
"1034","2016-07-27",5.88
"1035","2016-07-28",5.85
"1036","2016-07-29",5.9
"1037","2016-08-01",5.89
"1038","2016-08-02",5.86
"1039","2016-08-03",5.91
"1040","2016-08-04",5.9
"1041","2016-08-05",5.92
"1042","2016-08-08",5.9
"1043","2016-08-09",5.9
"1044","2016-08-10",5.9
"1045","2016-08-11",5.9
"1046","2016-08-12",5.91
"1047","2016-08-15",5.93
"1048","2016-08-16",5.9
"1049","2016-08-17",5.88
"1050","2016-08-18",5.93
"1051","2016-08-19",5.93
"1052","2016-08-22",5.99
"1053","2016-08-23",5.99
"1054","2016-08-24",5.92
"1055","2016-08-25",5.91
"1056","2016-08-26",5.93
"1057","2016-08-29",5.9
"1058","2016-08-30",5.89
"1059","2016-08-31",5.87
"1060","2016-09-01",5.84
"1061","2016-09-02",5.895
"1062","2016-09-06",5.86
"1063","2016-09-07",5.88
"1064","2016-09-08",5.885
"1065","2016-09-09",5.84
"1066","2016-09-12",5.9
"1067","2016-09-13",5.82
"1068","2016-09-14",5.82
"1069","2016-09-15",5.81
"1070","2016-09-16",5.8
"1071","2016-09-19",5.79
"1072","2016-09-20",5.8
"1073","2016-09-21",5.92
"1074","2016-09-22",5.87
"1075","2016-09-23",5.81
"1076","2016-09-26",5.93
"1077","2016-09-27",5.91
"1078","2016-09-28",5.93
"1079","2016-09-29",5.88
"1080","2016-09-30",5.9
"1081","2016-10-03",5.895
"1082","2016-10-04",5.77
"1083","2016-10-05",5.8
"1084","2016-10-06",5.82
"1085","2016-10-07",5.85
"1086","2016-10-10",5.825
"1087","2016-10-11",5.76
"1088","2016-10-12",5.81
"1089","2016-10-13",5.78
"1090","2016-10-14",5.8
"1091","2016-10-17",5.82
"1092","2016-10-18",5.88
"1093","2016-10-19",5.92
"1094","2016-10-20",6.04
"1095","2016-10-21",6.11
"1096","2016-10-24",6.22
"1097","2016-10-25",6.2
"1098","2016-10-26",6.18
"1099","2016-10-27",6.19
"1100","2016-10-28",6.16
"1101","2016-10-31",6.2
"1102","2016-11-01",6.18
"1103","2016-11-02",6.14
"1104","2016-11-03",6.1
"1105","2016-11-04",6.1
"1106","2016-11-07",6.15
"1107","2016-11-08",6.12
"1108","2016-11-09",6.21
"1109","2016-11-10",6.21
"1110","2016-11-11",6.17
"1111","2016-11-14",6.1
"1112","2016-11-15",6.11
"1113","2016-11-16",6.17
"1114","2016-11-17",6.07
"1115","2016-11-18",6.1
"1116","2016-11-21",6.14
"1117","2016-11-22",6.135
"1118","2016-11-23",6.16
"1119","2016-11-25",6.19
"1120","2016-11-28",6.1
"1121","2016-11-29",6.14
"1122","2016-11-30",6.11
"1123","2016-12-01",6.11
"1124","2016-12-02",6.1
"1125","2016-12-05",6.08
"1126","2016-12-06",6.1
"1127","2016-12-07",6.15
"1128","2016-12-08",6.08
"1129","2016-12-09",6.09
"1130","2016-12-12",6.07
"1131","2016-12-13",6.11
"1132","2016-12-14",6.1
"1133","2016-12-15",6.05
"1134","2016-12-16",5.91
"1135","2016-12-19",5.74
"1136","2016-12-20",5.65
"1137","2016-12-21",5.55
"1138","2016-12-22",5.84
"1139","2016-12-23",5.79
"1140","2016-12-27",5.8
"1141","2016-12-28",5.88
"1142","2016-12-29",5.87
"1143","2016-12-30",5.9
"1144","2017-01-03",5.9
"1145","2017-01-04",5.9
"1146","2017-01-05",5.95
"1147","2017-01-06",5.95
"1148","2017-01-09",5.99
"1149","2017-01-10",5.99
"1150","2017-01-11",6.04
"1151","2017-01-12",5.99
"1152","2017-01-13",6.01
"1153","2017-01-17",5.97
"1154","2017-01-18",5.9699
"1155","2017-01-19",5.94
"1156","2017-01-20",5.86
"1157","2017-01-23",5.86
"1158","2017-01-24",5.81
"1159","2017-01-25",5.84
"1160","2017-01-26",5.73
"1161","2017-01-27",5.75
"1162","2017-01-30",5.64
"1163","2017-01-31",5.63
"1164","2017-02-01",5.6
"1165","2017-02-02",5.64
"1166","2017-02-03",5.64
"1167","2017-02-06",5.62
"1168","2017-02-07",5.62
"1169","2017-02-08",5.64
"1170","2017-02-09",5.63
"1171","2017-02-10",5.66
"1172","2017-02-13",5.63
"1173","2017-02-14",5.6
"1174","2017-02-15",5.66
"1175","2017-02-16",5.64
"1176","2017-02-17",5.65
"1177","2017-02-21",5.625
"1178","2017-02-22",5.6
"1179","2017-02-23",5.65
"1180","2017-02-24",5.68
"1181","2017-02-27",5.68
"1182","2017-02-28",5.7
"1183","2017-03-01",5.87
"1184","2017-03-02",5.83
"1185","2017-03-03",5.82
"1186","2017-03-06",5.76
"1187","2017-03-07",5.6
"1188","2017-03-08",5.93
"1189","2017-03-09",5.95
"1190","2017-03-10",5.96
"1191","2017-03-13",5.97
"1192","2017-03-14",5.95
"1193","2017-03-15",5.93
"1194","2017-03-16",5.96
"1195","2017-03-17",5.92
"1196","2017-03-20",5.86
"1197","2017-03-21",5.82
"1198","2017-03-22",5.78
"1199","2017-03-23",5.75
"1200","2017-03-24",5.7598
"1201","2017-03-27",5.75
"1202","2017-03-28",5.71
"1203","2017-03-29",5.72
"1204","2017-03-30",5.73
"1205","2017-03-31",5.73
"1206","2017-04-03",5.68
"1207","2017-04-04",5.61
"1208","2017-04-05",5.64
"1209","2017-04-06",5.62
"1210","2017-04-07",5.64
"1211","2017-04-10",5.61
"1212","2017-04-11",5.58
"1213","2017-04-12",5.61
"1214","2017-04-13",5.6
"1215","2017-04-17",5.59
"1216","2017-04-18",5.58
"1217","2017-04-19",5.57
"1218","2017-04-20",5.59
"1219","2017-04-21",5.61
"1220","2017-04-24",5.62
"1221","2017-04-25",5.63
"1222","2017-04-26",5.64
"1223","2017-04-27",5.61
"1224","2017-04-28",5.57
"1225","2017-05-01",5.52
"1226","2017-05-02",5.55
"1227","2017-05-03",5.54
"1228","2017-05-04",5.45
"1229","2017-05-05",5.39
"1230","2017-05-08",5.33
"1231","2017-05-09",5.25
"1232","2017-05-10",5.19
"1233","2017-05-11",5.15
"1234","2017-05-12",5.19
"1235","2017-05-15",5.18
"1236","2017-05-16",5.21
"1237","2017-05-17",4.97
"1238","2017-05-18",4.77
"1239","2017-05-19",4.64
"1240","2017-05-22",4.65
"1241","2017-05-23",4.66
"1242","2017-05-24",4.88
"1243","2017-05-25",5.05
"1244","2017-05-26",5.26
"1245","2017-05-30",5.3
"1246","2017-05-31",5.33
"1247","2017-06-01",5.3
"1248","2017-06-02",5.27
"1249","2017-06-05",5.35
"1250","2017-06-06",5.36
"1251","2017-06-07",5.37
"1252","2017-06-08",5.25
"1253","2017-06-09",5.26
"1254","2017-06-12",5.32
"1255","2017-06-13",5.3
"1256","2017-06-14",5.36
"1257","2017-06-15",5.37
"1258","2017-06-16",5.4
"1259","2017-06-19",5.47
"1260","2017-06-20",5.51
"1261","2017-06-21",5.64
"1262","2017-06-22",5.72
"1263","2017-06-23",5.7
"1264","2017-06-26",6.41
"1265","2017-06-27",6.34
"1266","2017-06-28",6.83
"1267","2017-06-29",6.86
"1268","2017-06-30",6.75
"1269","2017-07-03",6.82
"1270","2017-07-05",6.83
"1271","2017-07-06",6.8
"1272","2017-07-07",6.85
"1273","2017-07-10",6.88
"1274","2017-07-11",6.9
"1275","2017-07-12",6.88
"1276","2017-07-13",6.88
"1277","2017-07-14",6.89
"1278","2017-07-17",6.85
"1279","2017-07-18",6.87
"1280","2017-07-19",6.86
"1281","2017-07-20",6.87
"1282","2017-07-21",6.85
"1283","2017-07-24",6.85
"1284","2017-07-25",6.85
"1285","2017-07-26",6.83
"1286","2017-07-27",6.82
"1287","2017-07-28",6.78
"1288","2017-07-31",6.615
"1289","2017-08-01",6.51
"1290","2017-08-02",6.68
"1291","2017-08-03",6.69
"1292","2017-08-04",6.66
"1293","2017-08-07",6.68
"1294","2017-08-08",6.77
"1295","2017-08-09",6.765
"1296","2017-08-10",6.82
"1297","2017-08-11",6.88
"1298","2017-08-14",6.81
"1299","2017-08-15",6.76
"1300","2017-08-16",6.81
"1301","2017-08-17",6.75
"1302","2017-08-18",6.77
"1303","2017-08-21",6.81
"1304","2017-08-22",6.85
"1305","2017-08-23",6.855
"1306","2017-08-24",6.87
"1307","2017-08-25",6.87
"1308","2017-08-28",6.86
"1309","2017-08-29",6.865
"1310","2017-08-30",6.86
"1311","2017-08-31",6.87
"1312","2017-09-01",6.89
"1313","2017-09-05",6.86
"1314","2017-09-06",6.81
"1315","2017-09-07",6.76
"1316","2017-09-08",6.8
"1317","2017-09-11",6.81
"1318","2017-09-12",6.8
"1319","2017-09-13",6.7601
"1320","2017-09-14",6.78
"1321","2017-09-15",6.83
"1322","2017-09-18",6.86
"1323","2017-09-19",6.85
"1324","2017-09-20",6.87
"1325","2017-09-21",6.89
"1326","2017-09-22",6.9
"1327","2017-09-25",6.94
"1328","2017-09-26",6.96
"1329","2017-09-27",6.945
"1330","2017-09-28",6.94
"1331","2017-09-29",7.05
"1332","2017-10-02",7.105
"1333","2017-10-03",7.15
"1334","2017-10-04",7.02
"1335","2017-10-05",7
"1336","2017-10-06",7.02
"1337","2017-10-09",7.07
"1338","2017-10-10",7.05
"1339","2017-10-11",7.07
"1340","2017-10-12",7.11
"1341","2017-10-13",7.06
"1342","2017-10-16",7.04
"1343","2017-10-17",7.02
"1344","2017-10-18",7.07
"1345","2017-10-19",7.04
"1346","2017-10-20",7.03
"1347","2017-10-23",7.06
"1348","2017-10-24",7.049
"1349","2017-10-25",7.02
"1350","2017-10-26",7.03
"1351","2017-10-27",7.02
"1352","2017-10-30",7.07
"1353","2017-10-31",7.2
"1354","2017-11-01",7.17
"1355","2017-11-02",7.18
"1356","2017-11-03",7.25
"1357","2017-11-06",7.23
"1358","2017-11-07",7.12
"1359","2017-11-08",7.21
"1360","2017-11-09",7.19
"1361","2017-11-10",7.17
"1362","2017-11-13",7.22
"1363","2017-11-14",7.3
"1364","2017-11-15",7.33
"1365","2017-11-16",7.64
"1366","2017-11-17",7.8
"1367","2017-11-20",7.775
"1368","2017-11-21",7.77
"1369","2017-11-22",7.67
"1370","2017-11-24",7.965
"1371","2017-11-27",7.98
"1372","2017-11-28",7.98
"1373","2017-11-29",7.95
"1374","2017-11-30",7.98
"1375","2017-12-01",7.95
"1376","2017-12-04",7.9
"1377","2017-12-05",7.86
"1378","2017-12-06",7.8
"1379","2017-12-07",7.71
"1380","2017-12-08",7.75
"1381","2017-12-11",7.88
"1382","2017-12-12",7.91
"1383","2017-12-13",7.97
"1384","2017-12-14",8.07
"1385","2017-12-15",8
"1386","2017-12-18",7.99
"1387","2017-12-19",8
"1388","2017-12-20",7.97
"1389","2017-12-21",7.97
"1390","2017-12-22",7.93
"1391","2017-12-26",7.845
"1392","2017-12-27",7.88
"1393","2017-12-28",7.9
"1394","2017-12-29",7.88
"1395","2018-01-02",8.02
"1396","2018-01-03",7.97
"1397","2018-01-04",8.01
"1398","2018-01-05",8
"1399","2018-01-08",7.94
"1400","2018-01-09",7.94
"1401","2018-01-10",7.94
"1402","2018-01-11",8
"1403","2018-01-12",8.05
"1404","2018-01-16",8.07
"1405","2018-01-17",8.04
"1406","2018-01-18",8.06
"1407","2018-01-19",8.04
"1408","2018-01-22",8.41
"1409","2018-01-23",8.49
"1410","2018-01-24",8.35
"1411","2018-01-25",8.28
"1412","2018-01-26",8.3
"1413","2018-01-29",8.31
"1414","2018-01-30",8.26
"1415","2018-01-31",8.27
"1416","2018-02-01",8.47
"1417","2018-02-02",8.44
"1418","2018-02-05",8.14
"1419","2018-02-06",8
"1420","2018-02-07",8.28
"1421","2018-02-08",8.18
"1422","2018-02-09",8.14
"1423","2018-02-12",8.1
"1424","2018-02-13",8.11
"1425","2018-02-14",8.12
"1426","2018-02-15",8.1
"1427","2018-02-16",8.11
"1428","2018-02-20",8.09
"1429","2018-02-21",8.095
"1430","2018-02-22",8.12
"1431","2018-02-23",8.19
"1432","2018-02-26",8.2
"1433","2018-02-27",8.23
"1434","2018-02-28",8.21
"1435","2018-03-01",8.255
"1436","2018-03-02",8.25
"1437","2018-03-05",8.25
"1438","2018-03-06",8.08
"1439","2018-03-07",8.25
"1440","2018-03-08",8.24
"1441","2018-03-09",8.165
"1442","2018-03-12",8.27
"1443","2018-03-13",8.27
"1444","2018-03-14",8.33
"1445","2018-03-15",8.545
"1446","2018-03-16",8.65
"1447","2018-03-19",8.67
"1448","2018-03-20",8.65
"1449","2018-03-21",8.68
"1450","2018-03-22",8.66
"1451","2018-03-23",8.56
"1452","2018-03-26",8.51
"1453","2018-03-27",8.41
"1454","2018-03-28",8.35
"1455","2018-03-29",8.61
"1456","2018-04-02",8.3
"1457","2018-04-03",8.19
"1458","2018-04-04",8.29
"1459","2018-04-05",8.37
"1460","2018-04-06",8.24
"1461","2018-04-09",8.23
"1462","2018-04-10",8.28
"1463","2018-04-11",8.25
"1464","2018-04-12",8.18
"1465","2018-04-13",8.16
"1466","2018-04-16",8
"1467","2018-04-17",8.14
"1468","2018-04-18",7.38
"1469","2018-04-19",7.88
"1470","2018-04-20",7.85
"1471","2018-04-23",7.84
"1472","2018-04-24",7.89
"1473","2018-04-25",7.88
"1474","2018-04-26",7.83
"1475","2018-04-27",7.91
"1476","2018-04-30",7.66
"1477","2018-05-01",7.61
"1478","2018-05-02",7.72
"1479","2018-05-03",7.74
"1480","2018-05-04",7.78
"1481","2018-05-07",7.75
"1482","2018-05-08",7.43
"1483","2018-05-09",7.46
"1484","2018-05-10",7.49
"1485","2018-05-11",7.62
"1486","2018-05-14",7.8
"1487","2018-05-15",7.66
"1488","2018-05-16",7.76
"1489","2018-05-17",7.66
"1490","2018-05-18",7.54
"1491","2018-05-21",7.58
"1492","2018-05-22",7.65
"1493","2018-05-23",7.58
"1494","2018-05-24",7.52
"1495","2018-05-25",7.57
"1496","2018-05-29",7.64
"1497","2018-05-30",7.82
"1498","2018-05-31",7.77
"1499","2018-06-01",7.89
"1500","2018-06-04",7.88
"1501","2018-06-05",8.38
"1502","2018-06-06",8.36
"1503","2018-06-07",8.43
"1504","2018-06-08",8.66
"1505","2018-06-11",8.49
"1506","2018-06-12",8.28
"1507","2018-06-13",7.98
"1508","2018-06-14",7.85
"1509","2018-06-15",7.94
"1510","2018-06-18",8.05
"1511","2018-06-19",7.85
"1512","2018-06-20",7.81
"1513","2018-06-21",7.65
"1514","2018-06-22",7.58
"1515","2018-06-25",7.5
"1516","2018-06-26",7.6
"1517","2018-06-27",7.45
"1518","2018-06-28",7.46
"1519","2018-06-29",7.46
"1520","2018-07-02",7.43
"1521","2018-07-03",7.79
"1522","2018-07-05",7.46
"1523","2018-07-06",7.58
"1524","2018-07-09",7.59
"1525","2018-07-10",7.61
"1526","2018-07-11",7.64
"1527","2018-07-12",7.66
"1528","2018-07-13",7.9
"1529","2018-07-16",7.78
"1530","2018-07-17",7.61
"1531","2018-07-18",7.7
"1532","2018-07-19",7.66
"1533","2018-07-20",7.7
"1534","2018-07-23",7.39
"1535","2018-07-24",7.36
"1536","2018-07-25",7.5
"1537","2018-07-26",7.95
"1538","2018-07-27",7.57
"1539","2018-07-30",7.39
"1540","2018-07-31",7.31
"1541","2018-08-01",7.36
"1542","2018-08-02",7.3901
"1543","2018-08-03",7.38
"1544","2018-08-06",7.18
"1545","2018-08-07",7.06
"1546","2018-08-08",6.81
"1547","2018-08-09",6.8
"1548","2018-08-10",6.86
"1549","2018-08-13",6.6
"1550","2018-08-14",6.44
"1551","2018-08-15",6.53
"1552","2018-08-16",6.69
"1553","2018-08-17",6.46
"1554","2018-08-20",6.36
"1555","2018-08-21",6.43
"1556","2018-08-22",6.32
"1557","2018-08-23",6.37
"1558","2018-08-24",6.3085
"1559","2018-08-27",6.28
"1560","2018-08-28",6.35
"1561","2018-08-29",6.35
"1562","2018-08-30",6.95
"1563","2018-08-31",7.15
"1564","2018-09-04",6.87
"1565","2018-09-05",7.01
"1566","2018-09-06",6.87
"1567","2018-09-07",7.06
"1568","2018-09-10",7.06
"1569","2018-09-11",7.08
"1570","2018-09-12",7.29
"1571","2018-09-13",7.39
"1572","2018-09-14",7.4
"1573","2018-09-17",7.56
"1574","2018-09-18",7.53
"1575","2018-09-19",7.47
"1576","2018-09-20",7.75
"1577","2018-09-21",7.86
"1578","2018-09-24",7.55
"1579","2018-09-25",7.77
"1580","2018-09-26",7.77
"1581","2018-09-27",7.74
"1582","2018-09-28",7.62
"1583","2018-10-01",7.8
"1584","2018-10-02",7.77
"1585","2018-10-03",7.66
"1586","2018-10-04",7.78
"1587","2018-10-05",7.64
"1588","2018-10-08",7.69
"1589","2018-10-09",7.66
"1590","2018-10-10",7.59
"1591","2018-10-11",7.21
"1592","2018-10-12",7.22
"1593","2018-10-15",7.22
"1594","2018-10-16",7.27
"1595","2018-10-17",7.3
"1596","2018-10-18",7.21
"1597","2018-10-19",7.51
"1598","2018-10-22",7.5
"1599","2018-10-23",7.59
"1600","2018-10-24",7.58
"1601","2018-10-25",7.5
"1602","2018-10-26",7.55
"1603","2018-10-29",7.33
"1604","2018-10-30",7.1
"1605","2018-10-31",7.1
"1606","2018-11-01",7.29
"1607","2018-11-02",7.35
"1608","2018-11-05",7.53
"1609","2018-11-06",7.59
"1610","2018-11-07",7.72
"1611","2018-11-08",7.72
"1612","2018-11-09",7.68
"1613","2018-11-12",7.62
"1614","2018-11-13",7.53
"1615","2018-11-14",7.37
"1616","2018-11-15",7.44
"1617","2018-11-16",7.39
"1618","2018-11-19",7.38
"1619","2018-11-20",7.49
"1620","2018-11-21",7.2
"1621","2018-11-23",7.2
"1622","2018-11-26",7.1
"1623","2018-11-27",7.38
"1624","2018-11-28",7.47
"1625","2018-11-29",7.48
"1626","2018-11-30",7.44
"1627","2018-12-03",7.26
"1628","2018-12-04",7.45
"1629","2018-12-06",7.43
"1630","2018-12-07",7.17
"1631","2018-12-10",7.34
"1632","2018-12-11",7.1
"1633","2018-12-12",7.07
"1634","2018-12-13",7.05
"1635","2018-12-14",7.07
"1636","2018-12-17",6.97
"1637","2018-12-18",6.8
"1638","2018-12-19",6.68
"1639","2018-12-20",6.69
"1640","2018-12-21",5.73
"1641","2018-12-24",6.38
"1642","2018-12-26",6.89
"1643","2018-12-27",6.99
"1644","2018-12-28",6.98
"1645","2018-12-31",6.94
"1646","2019-01-02",6.98
"1647","2019-01-03",6.91
"1648","2019-01-04",7.03
"1649","2019-01-07",6.72
"1650","2019-01-08",6.93
"1651","2019-01-09",6.85
"1652","2019-01-10",6.66
"1653","2019-01-11",6.65
"1654","2019-01-14",6.49
"1655","2019-01-15",6.51
"1656","2019-01-16",6.45
"1657","2019-01-17",6.47
"1658","2019-01-18",6.55
"1659","2019-01-22",6.5024
"1660","2019-01-23",6.5
"1661","2019-01-24",6.46
"1662","2019-01-25",6.4
"1663","2019-01-28",6.45
"1664","2019-01-29",6.33
"1665","2019-01-30",6.45
"1666","2019-01-31",6.39
"1667","2019-02-01",6.59
"1668","2019-02-04",6.63
"1669","2019-02-05",6.56
"1670","2019-02-06",6.61
"1671","2019-02-07",6.52
"1672","2019-02-08",6.62
"1673","2019-02-11",6.53
"1674","2019-02-12",6.48
"1675","2019-02-13",6.48
"1676","2019-02-14",6.65
"1677","2019-02-15",6.43
"1678","2019-02-19",6.47
"1679","2019-02-20",6.43
"1680","2019-02-21",6.49
"1681","2019-02-22",6.47
"1682","2019-02-25",6.47
"1683","2019-02-26",6.47
"1684","2019-02-27",6.47
"1685","2019-02-28",6.47
"1686","2019-03-01",6.47
"1687","2019-03-04",6.47
"1688","2019-03-05",6.47
"1689","2019-03-06",6.47
"1690","2019-03-07",6.47
"1691","2019-03-08",6.47
"1692","2019-03-11",6.47
"1693","2019-03-12",6.47
"1694","2019-03-13",6.47
"1695","2019-03-14",6.47
"1696","2019-03-15",6.47
"1697","2019-03-18",6.47
"1698","2019-03-19",6.47
"1699","2019-03-20",6.47
"1700","2019-03-21",6.47
"1701","2019-03-22",6.47
"1702","2019-03-25",6.47
"1703","2019-03-26",6.47
"1704","2019-03-27",6.47
"1705","2019-03-28",6.47
"1706","2019-03-29",6.47
"1707","2019-04-01",6.47
"1708","2019-04-02",6.47
"1709","2019-04-03",6.47
"1710","2019-04-04",6.47
"1711","2019-04-05",6.47
"1712","2019-04-08",6.47
"1713","2019-04-09",6.47
"1714","2019-04-10",6.47
"1715","2019-04-11",6.47
"1716","2019-04-12",6.47
"1717","2019-04-15",6.47
"1718","2019-04-16",6.47
"1719","2019-04-17",6.47
"1720","2019-04-18",6.47
"1721","2019-04-22",6.47
"1722","2019-04-23",6.47
"1723","2019-04-24",6.47
"1724","2019-04-25",6.47
"1725","2019-04-26",6.47
"1726","2019-04-29",6.47
"1727","2019-04-30",6.47
"1728","2019-05-01",6.47
"1729","2019-05-02",6.47
"1730","2019-05-03",6.47
"1731","2019-05-06",6.47
"1732","2019-05-07",6.47
"1733","2019-05-08",6.47
"1734","2019-05-09",6.47
"1735","2019-05-10",6.47
"1736","2019-05-13",6.47
"1737","2019-05-14",6.47
"1738","2019-05-15",6.47
"1739","2019-05-16",6.47
"1740","2019-05-17",6.47
"1741","2019-05-20",6.47
"1742","2019-05-21",6.47
"1743","2019-05-22",6.47
"1744","2019-05-23",6.47
"1745","2019-05-24",6.47
"1746","2019-05-28",6.47
"1747","2019-05-29",6.47
"1748","2019-05-30",6.47
"1749","2019-05-31",6.47
"1750","2019-06-03",6.47
"1751","2019-06-04",6.47
"1752","2019-06-05",6.47
"1753","2019-06-06",6.47
"1754","2019-06-07",6.47
"1755","2019-06-10",6.47
"1756","2019-06-11",6.47
"1757","2019-06-12",6.47
"1758","2019-06-13",6.47
"1759","2019-06-14",6.47
"1760","2019-06-17",6.47
"1761","2019-06-18",6.47
"1762","2019-06-19",6.47
"1763","2019-06-20",6.47
"1764","2019-06-21",6.47
"1765","2019-06-24",6.47
"1766","2019-06-25",6.47
"1767","2019-06-26",6.47
"1768","2019-06-27",6.47
"1769","2019-06-28",6.47
"1770","2019-07-01",6.47
"1771","2019-07-02",6.47
"1772","2019-07-03",6.47
"1773","2019-07-05",6.47
"1774","2019-07-08",6.47
"1775","2019-07-09",6.47
"1776","2019-07-10",6.47
"1777","2019-07-11",6.47
"1778","2019-07-12",6.47
"1779","2019-07-15",6.47
"1780","2019-07-16",6.47
"1781","2019-07-17",6.47
"1782","2019-07-18",6.47
"1783","2019-07-19",6.47
"1784","2019-07-22",6.47
"1785","2019-07-23",6.47
"1786","2019-07-24",6.47
"1787","2019-07-25",6.47
"1788","2019-07-26",6.47
"1789","2019-07-29",6.47
"1790","2019-07-30",6.47
"1791","2019-07-31",6.47
"1792","2019-08-01",6.47
"1793","2019-08-02",6.47
"1794","2019-08-05",6.47
"1795","2019-08-06",6.47
"1796","2019-08-07",6.47
"1797","2019-08-08",6.47
"1798","2019-08-09",6.47
"1799","2019-08-12",6.47
"1800","2019-08-13",6.47
"1801","2019-08-14",6.47
"1802","2019-08-15",6.47
"1803","2019-08-16",6.47
"1804","2019-08-19",6.47
"1805","2019-08-20",6.47
"1806","2019-08-21",6.47
"1807","2019-08-22",6.47
"1808","2019-08-23",6.47
"1809","2019-08-26",6.47
"1810","2019-08-27",6.47
"1811","2019-08-28",6.47
"1812","2019-08-29",6.47
"1813","2019-08-30",6.47
"1814","2019-09-03",6.47
"1815","2019-09-04",6.47
"1816","2019-09-05",6.47
"1817","2019-09-06",6.47
"1818","2019-09-09",6.47
"1819","2019-09-10",6.47
"1820","2019-09-11",6.47
"1821","2019-09-12",6.47
"1822","2019-09-13",6.47
"1823","2019-09-16",6.47
"1824","2019-09-17",6.47
"1825","2019-09-18",6.47
"1826","2019-09-19",6.47
"1827","2019-09-20",6.47
"1828","2019-09-23",6.47
"1829","2019-09-24",6.47
"1830","2019-09-25",6.47
"1831","2019-09-26",6.47
"1832","2019-09-27",6.47
"1833","2019-09-30",6.47
"1834","2019-10-01",6.47
"1835","2019-10-02",6.47
"1836","2019-10-03",6.47
"1837","2019-10-04",6.47
"1838","2019-10-07",6.47
"1839","2019-10-08",6.47
"1840","2019-10-09",6.47
"1841","2019-10-10",6.47
"1842","2019-10-11",6.47
"1843","2019-10-14",6.47
"1844","2019-10-15",6.47
"1845","2019-10-16",6.47
"1846","2019-10-17",6.47
"1847","2019-10-18",6.47
"1848","2019-10-21",6.47
"1849","2019-10-22",6.47
"1850","2019-10-23",6.47
"1851","2019-10-24",6.47
"1852","2019-10-25",6.47
"1853","2019-10-28",6.47
"1854","2019-10-29",6.47
"1855","2019-10-30",6.47
"1856","2019-10-31",6.47
"1857","2019-11-01",6.47
"1858","2019-11-04",6.47
"1859","2019-11-05",6.47
"1860","2019-11-06",6.47
"1861","2019-11-07",6.47
"1862","2019-11-08",6.47
"1863","2019-11-11",6.47
"1864","2019-11-12",6.47
"1865","2019-11-13",6.47
"1866","2019-11-14",6.47
"1867","2019-11-15",6.47
"1868","2019-11-18",6.47
"1869","2019-11-19",6.47
"1870","2019-11-20",6.47
"1871","2019-11-21",6.47
"1872","2019-11-22",6.47
"1873","2019-11-25",6.47
"1874","2019-11-26",6.47
"1875","2019-11-27",6.47
"1876","2019-11-29",6.47
"1877","2019-12-02",6.47
"1878","2019-12-03",6.47
"1879","2019-12-04",6.47
"1880","2019-12-05",6.47
"1881","2019-12-06",6.47
"1882","2019-12-09",6.47
"1883","2019-12-10",6.47
"1884","2019-12-11",6.47
"1885","2019-12-12",6.47
"1886","2019-12-13",6.47
"1887","2019-12-16",6.47
"1888","2019-12-17",6.47
"1889","2019-12-18",6.47
"1890","2019-12-19",6.47
"1891","2019-12-20",6.47
"1892","2019-12-23",6.47
"1893","2019-12-24",6.47
"1894","2019-12-26",6.47
"1895","2019-12-27",6.47
"1896","2019-12-30",6.47
"1897","2019-12-31",6.47
"1898","2020-01-02",6.47
"1899","2020-01-03",6.47
"1900","2020-01-06",6.47
"1901","2020-01-07",6.47
"1902","2020-01-08",6.47
"1903","2020-01-09",6.47
"1904","2020-01-10",6.47
"1905","2020-01-13",6.47
"1906","2020-01-14",6.47
"1907","2020-01-15",6.47
"1908","2020-01-16",6.47
"1909","2020-01-17",6.47
"1910","2020-01-21",6.47
"1911","2020-01-22",6.47
"1912","2020-01-23",6.47
"1913","2020-01-24",6.47
"1914","2020-01-27",6.47
"1915","2020-01-28",6.47
"1916","2020-01-29",6.47
"1917","2020-01-30",6.47
"1918","2020-01-31",6.47
"1919","2020-02-03",6.47
"1920","2020-02-04",6.47
"1921","2020-02-05",6.47
"1922","2020-02-06",6.47
"1923","2020-02-07",6.47
"1924","2020-02-10",6.47
"1925","2020-02-11",6.47
"1926","2020-02-12",6.47
"1927","2020-02-13",6.47
"1928","2020-02-14",6.47
"1929","2020-02-18",6.47
"1930","2020-02-19",6.47
"1931","2020-02-20",6.47
"1932","2020-02-21",6.47
"1933","2020-02-24",6.47
