"","date","QTWO"
"971","2018-01-25",40.299999
"972","2018-01-26",40.950001
"973","2018-01-29",40.950001
"974","2018-01-30",41.400002
"975","2018-01-31",42.349998
"976","2018-02-01",42.299999
"977","2018-02-02",42.5
"978","2018-02-05",40.700001
"979","2018-02-06",41.400002
"980","2018-02-07",41.950001
"981","2018-02-08",41.799999
"982","2018-02-09",41.799999
"983","2018-02-12",42.299999
"984","2018-02-13",43.200001
"985","2018-02-14",43.75
"986","2018-02-15",44.849998
"987","2018-02-16",45.700001
"988","2018-02-20",44.650002
"989","2018-02-21",45
"990","2018-02-22",45.299999
"991","2018-02-23",46.049999
"992","2018-02-26",46.849998
"993","2018-02-27",45.75
"994","2018-02-28",45.549999
"995","2018-03-01",45.400002
"996","2018-03-02",45.75
"997","2018-03-05",45.650002
"998","2018-03-06",46.150002
"999","2018-03-07",46.950001
"1000","2018-03-08",47
"1001","2018-03-09",48.099998
"1002","2018-03-12",47.900002
"1003","2018-03-13",47.049999
"1004","2018-03-14",47.150002
"1005","2018-03-15",47.799999
"1006","2018-03-16",47
"1007","2018-03-19",46.450001
"1008","2018-03-20",47.049999
"1009","2018-03-21",48.099998
"1010","2018-03-22",47.5
"1011","2018-03-23",46.200001
"1012","2018-03-26",47.599998
"1013","2018-03-27",46.799999
"1014","2018-03-28",45
"1015","2018-03-29",45.549999
"1016","2018-04-02",44.349998
"1017","2018-04-03",45.599998
"1018","2018-04-04",46
"1019","2018-04-05",45.900002
"1020","2018-04-06",45.700001
"1021","2018-04-09",45.599998
"1022","2018-04-10",47.450001
"1023","2018-04-11",47.25
"1024","2018-04-12",47.150002
"1025","2018-04-13",47.049999
"1026","2018-04-16",47.5
"1027","2018-04-17",48.75
"1028","2018-04-18",49.950001
"1029","2018-04-19",49.799999
"1030","2018-04-20",49.799999
"1031","2018-04-23",48.900002
"1032","2018-04-24",48.099998
"1033","2018-04-25",48.650002
"1034","2018-04-26",49.599998
"1035","2018-04-27",49.349998
"1036","2018-04-30",49.25
"1037","2018-05-01",50.099998
"1038","2018-05-02",49.900002
"1039","2018-05-03",55.200001
"1040","2018-05-04",54.900002
"1041","2018-05-07",54.700001
"1042","2018-05-08",55.349998
"1043","2018-05-09",57
"1044","2018-05-10",58.450001
"1045","2018-05-11",56.549999
"1046","2018-05-14",56.25
"1047","2018-05-15",56.099998
"1048","2018-05-16",56.950001
"1049","2018-05-17",57.799999
"1050","2018-05-18",57.5
"1051","2018-05-21",57.299999
"1052","2018-05-22",56.900002
"1053","2018-05-23",57.75
"1054","2018-05-24",57.049999
"1055","2018-05-25",57.049999
"1056","2018-05-29",57.650002
"1057","2018-05-30",57.599998
"1058","2018-05-31",57.150002
"1059","2018-06-01",57.150002
"1060","2018-06-04",57.200001
"1061","2018-06-05",58
"1062","2018-06-06",59.150002
"1063","2018-06-07",57.5
"1064","2018-06-08",59.150002
"1065","2018-06-11",59.099998
"1066","2018-06-12",61.849998
"1067","2018-06-13",61.400002
"1068","2018-06-14",61.75
"1069","2018-06-15",61.450001
"1070","2018-06-18",62.450001
"1071","2018-06-19",62.950001
"1072","2018-06-20",61.849998
"1073","2018-06-21",61.650002
"1074","2018-06-22",60.900002
"1075","2018-06-25",58.799999
"1076","2018-06-26",58.900002
"1077","2018-06-27",56.599998
"1078","2018-06-28",57.400002
"1079","2018-06-29",57.049999
"1080","2018-07-02",57.900002
"1081","2018-07-03",58.25
"1082","2018-07-05",59.650002
"1083","2018-07-06",60.5
"1084","2018-07-09",60.599998
"1085","2018-07-10",60.25
"1086","2018-07-11",60.200001
"1087","2018-07-12",61.599998
"1088","2018-07-13",61.799999
"1089","2018-07-16",62.349998
"1090","2018-07-17",62.150002
"1091","2018-07-18",62.299999
"1092","2018-07-19",62.450001
"1093","2018-07-20",62.799999
"1094","2018-07-23",63.099998
"1095","2018-07-24",62.5
"1096","2018-07-25",62.150002
"1097","2018-07-26",62.450001
"1098","2018-07-27",61.349998
"1099","2018-07-30",58.799999
"1100","2018-07-31",59.150002
"1101","2018-08-01",60.200001
"1102","2018-08-02",61.349998
"1103","2018-08-03",61
"1104","2018-08-06",61.650002
"1105","2018-08-07",62.950001
"1106","2018-08-08",59.650002
"1107","2018-08-09",60.5
"1108","2018-08-10",60.5
"1109","2018-08-13",59.950001
"1110","2018-08-14",60
"1111","2018-08-15",60
"1112","2018-08-16",60.150002
"1113","2018-08-17",59.049999
"1114","2018-08-20",59.5
"1115","2018-08-21",60.049999
"1116","2018-08-22",61.299999
"1117","2018-08-23",62
"1118","2018-08-24",63.700001
"1119","2018-08-27",63.5
"1120","2018-08-28",62.549999
"1121","2018-08-29",62.650002
"1122","2018-08-30",62.549999
"1123","2018-08-31",62.299999
"1124","2018-09-04",62.549999
"1125","2018-09-05",62
"1126","2018-09-06",63.349998
"1127","2018-09-07",65.650002
"1128","2018-09-10",65.099998
"1129","2018-09-11",64.199997
"1130","2018-09-12",65.599998
"1131","2018-09-13",65.5
"1132","2018-09-14",65.800003
"1133","2018-09-17",64.300003
"1134","2018-09-18",64.900002
"1135","2018-09-19",62.849998
"1136","2018-09-20",63.349998
"1137","2018-09-21",61.599998
"1138","2018-09-24",61.450001
"1139","2018-09-25",61.950001
"1140","2018-09-26",60.5
"1141","2018-09-27",59.950001
"1142","2018-09-28",60.549999
"1143","2018-10-01",57.439999
"1144","2018-10-02",55.990002
"1145","2018-10-03",57.040001
"1146","2018-10-04",55.189999
"1147","2018-10-05",55.34
"1148","2018-10-08",52.43
"1149","2018-10-09",51.330002
"1150","2018-10-10",49.709999
"1151","2018-10-11",49.400002
"1152","2018-10-12",50.049999
"1153","2018-10-15",49.540001
"1154","2018-10-16",52.34
"1155","2018-10-17",52.799999
"1156","2018-10-18",51.959999
"1157","2018-10-19",51.099998
"1158","2018-10-22",52.009998
"1159","2018-10-23",50.880001
"1160","2018-10-24",50.169998
"1161","2018-10-25",51.740002
"1162","2018-10-26",50.889999
"1163","2018-10-29",50.43
"1164","2018-10-30",51.59
"1165","2018-10-31",53.23
"1166","2018-11-01",53.360001
"1167","2018-11-02",53.200001
"1168","2018-11-05",51.799999
"1169","2018-11-06",51.98
"1170","2018-11-07",53.740002
"1171","2018-11-08",52.919998
"1172","2018-11-09",52.639999
"1173","2018-11-12",52.439999
"1174","2018-11-13",51.299999
"1175","2018-11-14",50.630001
"1176","2018-11-15",51.43
"1177","2018-11-16",51.799999
"1178","2018-11-19",48.189999
"1179","2018-11-20",47.57
"1180","2018-11-21",49.740002
"1181","2018-11-23",50.049999
"1182","2018-11-26",51.650002
"1183","2018-11-27",51.82
"1184","2018-11-28",53.259998
"1185","2018-11-29",53.419998
"1186","2018-11-30",54.290001
"1187","2018-12-03",53.459999
"1188","2018-12-04",51.889999
"1189","2018-12-06",51.299999
"1190","2018-12-07",49.060001
"1191","2018-12-10",49.220001
"1192","2018-12-11",49.490002
"1193","2018-12-12",49.919998
"1194","2018-12-13",49.860001
"1195","2018-12-14",49.169998
"1196","2018-12-17",48.119999
"1197","2018-12-18",47.32
"1198","2018-12-19",47.299999
"1199","2018-12-20",46.099998
"1200","2018-12-21",44.220001
"1201","2018-12-24",45
"1202","2018-12-26",47.470001
"1203","2018-12-27",48.040001
"1204","2018-12-28",48.27
"1205","2018-12-31",49.549999
"1206","2019-01-02",47.849998
"1207","2019-01-03",47.310001
"1208","2019-01-04",48.959999
"1209","2019-01-07",51.23
"1210","2019-01-08",52.470001
"1211","2019-01-09",53.619999
"1212","2019-01-10",53.389999
"1213","2019-01-11",52.509998
"1214","2019-01-14",51.75
"1215","2019-01-15",52.779999
"1216","2019-01-16",53.849998
"1217","2019-01-17",54.68
"1218","2019-01-18",56.02
"1219","2019-01-22",54.240002
"1220","2019-01-23",55.689999
"1221","2019-01-24",55.84
"1222","2019-01-25",57.330002
"1223","2019-01-28",57.02
"1224","2019-01-29",56.919998
"1225","2019-01-30",57.720001
"1226","2019-01-31",59.43
"1227","2019-02-01",60.259998
"1228","2019-02-04",61.619999
"1229","2019-02-05",62.18
"1230","2019-02-06",62.099998
"1231","2019-02-07",62.5
"1232","2019-02-08",62.900002
"1233","2019-02-11",62.41
"1234","2019-02-12",64.279999
"1235","2019-02-13",65.220001
"1236","2019-02-14",66.849998
"1237","2019-02-15",66.790001
"1238","2019-02-19",65.150002
"1239","2019-02-20",65.339996
"1240","2019-02-21",66.260002
"1241","2019-02-22",67.489998
"1242","2019-02-25",67.610001
"1243","2019-02-26",66.809998
"1244","2019-02-27",67.93
"1245","2019-02-28",68.82
"1246","2019-03-01",71
"1247","2019-03-04",69.080002
"1248","2019-03-05",68.25
"1249","2019-03-06",67.050003
"1250","2019-03-07",67.470001
"1251","2019-03-08",68.410004
"1252","2019-03-11",69.169998
"1253","2019-03-12",69.650002
"1254","2019-03-13",68.239998
"1255","2019-03-14",68
"1256","2019-03-15",68.25
"1257","2019-03-18",69
"1258","2019-03-19",69.449997
"1259","2019-03-20",69.599998
"1260","2019-03-21",70.790001
"1261","2019-03-22",68.440002
"1262","2019-03-25",68.75
"1263","2019-03-26",69.589996
"1264","2019-03-27",68.410004
"1265","2019-03-28",69.199997
"1266","2019-03-29",69.260002
"1267","2019-04-01",69.709999
"1268","2019-04-02",70.459999
"1269","2019-04-03",68.059998
"1270","2019-04-04",66.209999
"1271","2019-04-05",66.660004
"1272","2019-04-08",66.519997
"1273","2019-04-09",66.989998
"1274","2019-04-10",68.110001
"1275","2019-04-11",68.220001
"1276","2019-04-12",68.739998
"1277","2019-04-15",69.550003
"1278","2019-04-16",69.610001
"1279","2019-04-17",69.029999
"1280","2019-04-18",68.589996
"1281","2019-04-22",70.029999
"1282","2019-04-23",72.25
"1283","2019-04-24",73.370003
"1284","2019-04-25",74.040001
"1285","2019-04-26",74.519997
"1286","2019-04-29",75.419998
"1287","2019-04-30",75.419998
"1288","2019-05-01",73.599998
"1289","2019-05-02",74.07
"1290","2019-05-03",75.120003
"1291","2019-05-06",73.980003
"1292","2019-05-07",72.879997
"1293","2019-05-08",69.32
"1294","2019-05-09",71.010002
"1295","2019-05-10",72.480003
"1296","2019-05-13",70.110001
"1297","2019-05-14",71.5
"1298","2019-05-15",72.370003
"1299","2019-05-16",73.519997
"1300","2019-05-17",72.18
"1301","2019-05-20",71.419998
"1302","2019-05-21",72.370003
"1303","2019-05-22",74.449997
"1304","2019-05-23",72.529999
"1305","2019-05-24",73.889999
"1306","2019-05-28",74.050003
"1307","2019-05-29",73.989998
"1308","2019-05-30",74.169998
"1309","2019-05-31",73.239998
"1310","2019-06-03",68.980003
"1311","2019-06-04",72.839996
"1312","2019-06-05",70.410004
"1313","2019-06-06",70.339996
"1314","2019-06-07",68.669998
"1315","2019-06-10",71.68
"1316","2019-06-11",71.309998
"1317","2019-06-12",73.989998
"1318","2019-06-13",73.440002
"1319","2019-06-14",75.160004
"1320","2019-06-17",76.620003
"1321","2019-06-18",76.5
"1322","2019-06-19",78.300003
"1323","2019-06-20",78.139999
"1324","2019-06-21",77.800003
"1325","2019-06-24",75.510002
"1326","2019-06-25",74.370003
"1327","2019-06-26",74.580002
"1328","2019-06-27",76.370003
"1329","2019-06-28",76.360001
"1330","2019-07-01",76.790001
"1331","2019-07-02",77.129997
"1332","2019-07-03",78.389999
"1333","2019-07-05",77.290001
"1334","2019-07-08",77.230003
"1335","2019-07-09",79.099998
"1336","2019-07-10",79.870003
"1337","2019-07-11",79.809998
"1338","2019-07-12",81.18
"1339","2019-07-15",80.629997
"1340","2019-07-16",80.650002
"1341","2019-07-17",80.739998
"1342","2019-07-18",80.959999
"1343","2019-07-19",79.980003
"1344","2019-07-22",80.239998
"1345","2019-07-23",79.040001
"1346","2019-07-24",79.699997
"1347","2019-07-25",78.830002
"1348","2019-07-26",80.07
"1349","2019-07-29",80.160004
"1350","2019-07-30",80.489998
"1351","2019-07-31",79.870003
"1352","2019-08-01",77.260002
"1353","2019-08-02",76.830002
"1354","2019-08-05",73.82
"1355","2019-08-06",74.650002
"1356","2019-08-07",74.690002
"1357","2019-08-08",86.010002
"1358","2019-08-09",87.059998
"1359","2019-08-12",86.190002
"1360","2019-08-13",89.690002
"1361","2019-08-14",88.099998
"1362","2019-08-15",90.709999
"1363","2019-08-16",92.440002
"1364","2019-08-19",91.510002
"1365","2019-08-20",90.5
"1366","2019-08-21",90.739998
"1367","2019-08-22",91.82
"1368","2019-08-23",89.480003
"1369","2019-08-26",89.940002
"1370","2019-08-27",88.730003
"1371","2019-08-28",88.809998
"1372","2019-08-29",89.879997
"1373","2019-08-30",89.949997
"1374","2019-09-03",88.150002
"1375","2019-09-04",88.480003
"1376","2019-09-05",87.790001
"1377","2019-09-06",87.470001
"1378","2019-09-09",84.400002
"1379","2019-09-10",81.57
"1380","2019-09-11",80.199997
"1381","2019-09-12",81.480003
"1382","2019-09-13",79.940002
"1383","2019-09-16",79.599998
"1384","2019-09-17",81.019997
"1385","2019-09-18",81.089996
"1386","2019-09-19",80.720001
"1387","2019-09-20",80.07
"1388","2019-09-23",80.550003
"1389","2019-09-24",79.82
"1390","2019-09-25",81.18
"1391","2019-09-26",81.410004
"1392","2019-09-27",78.849998
"1393","2019-09-30",78.870003
"1394","2019-10-01",75.209999
"1395","2019-10-02",71.669998
"1396","2019-10-03",73.400002
"1397","2019-10-04",75.010002
"1398","2019-10-07",75.610001
"1399","2019-10-08",73.760002
"1400","2019-10-09",75.650002
"1401","2019-10-10",75.459999
"1402","2019-10-11",77.019997
"1403","2019-10-14",77.830002
"1404","2019-10-15",78.199997
"1405","2019-10-16",76.160004
"1406","2019-10-17",75.739998
"1407","2019-10-18",72.5
"1408","2019-10-21",71.050003
"1409","2019-10-22",66.300003
"1410","2019-10-23",65.410004
"1411","2019-10-24",68.800003
"1412","2019-10-25",69.82
"1413","2019-10-28",70.849998
"1414","2019-10-29",71.510002
"1415","2019-10-30",72.639999
"1416","2019-10-31",71.489998
"1417","2019-11-01",70.050003
"1418","2019-11-04",68.32
"1419","2019-11-05",69.360001
"1420","2019-11-06",68.339996
"1421","2019-11-07",68.779999
"1422","2019-11-08",72.059998
"1423","2019-11-11",74.25
"1424","2019-11-12",73.949997
"1425","2019-11-13",75.519997
"1426","2019-11-14",77.550003
"1427","2019-11-15",78.5
"1428","2019-11-18",78.059998
"1429","2019-11-19",80.440002
"1430","2019-11-20",82.400002
"1431","2019-11-21",82.730003
"1432","2019-11-22",82.32
"1433","2019-11-25",83.93
"1434","2019-11-26",84.669998
"1435","2019-11-27",84.919998
"1436","2019-11-29",84.43
"1437","2019-12-02",83.5
"1438","2019-12-03",82.75
"1439","2019-12-04",82.190002
"1440","2019-12-05",81.489998
"1441","2019-12-06",81.589996
"1442","2019-12-09",80.839996
"1443","2019-12-10",79.459999
"1444","2019-12-11",77.830002
"1445","2019-12-12",77.800003
"1446","2019-12-13",78.610001
"1447","2019-12-16",78.440002
"1448","2019-12-17",78.949997
"1449","2019-12-18",79.559998
"1450","2019-12-19",79.440002
"1451","2019-12-20",82.010002
"1452","2019-12-23",82.629997
"1453","2019-12-24",82.510002
"1454","2019-12-26",82.690002
"1455","2019-12-27",82.440002
"1456","2019-12-30",81.029999
"1457","2019-12-31",81.080002
"1458","2020-01-02",82.82
"1459","2020-01-03",84.040001
"1460","2020-01-06",85.25
"1461","2020-01-07",83.300003
"1462","2020-01-08",84.139999
"1463","2020-01-09",84.029999
"1464","2020-01-10",83.150002
"1465","2020-01-13",84.82
"1466","2020-01-14",83.940002
"1467","2020-01-15",85.510002
"1468","2020-01-16",86.720001
"1469","2020-01-17",87.699997
"1470","2020-01-21",87.199997
"1471","2020-01-22",88.370003
"1472","2020-01-23",88.160004
"1473","2020-01-24",87.150002
"1474","2020-01-27",86.730003
"1475","2020-01-28",87.93
"1476","2020-01-29",87.5
"1477","2020-01-30",89.830002
"1478","2020-01-31",87.190002
"1479","2020-02-03",86.849998
"1480","2020-02-04",89.07
"1481","2020-02-05",85.400002
"1482","2020-02-06",85.910004
"1483","2020-02-07",86.080002
"1484","2020-02-10",88.029999
"1485","2020-02-11",86.220001
"1486","2020-02-12",87.209999
"1487","2020-02-13",87.940002
"1488","2020-02-14",87.980003
"1489","2020-02-18",87.290001
"1490","2020-02-19",87.790001
"1491","2020-02-20",89.120003
"1492","2020-02-21",84.769997
"1493","2020-02-24",83.239998
"1494","2020-02-25",79.790001
"1495","2020-02-26",77.959999
"1496","2020-02-27",75.860001
"1497","2020-02-28",75.370003
"1498","2020-03-02",77.940002
"1499","2020-03-03",75.970001
"1500","2020-03-04",76.199997
"1501","2020-03-05",72.620003
"1502","2020-03-06",69.75
"1503","2020-03-09",67.699997
"1504","2020-03-10",69.239998
"1505","2020-03-11",67.300003
"1506","2020-03-12",64.010002
"1507","2020-03-13",65.050003
"1508","2020-03-16",50.630001
"1509","2020-03-17",61.209999
"1510","2020-03-18",52.43
"1511","2020-03-19",56.459999
"1512","2020-03-20",55.310001
"1513","2020-03-23",51.849998
"1514","2020-03-24",56.599998
"1515","2020-03-25",57.790001
"1516","2020-03-26",62.68
"1517","2020-03-27",58.91
"1518","2020-03-30",61.439999
"1519","2020-03-31",59.060001
"1520","2020-04-01",54.619999
"1521","2020-04-02",55.950001
"1522","2020-04-03",56.209999
"1523","2020-04-06",61.59
"1524","2020-04-07",59.77
"1525","2020-04-08",64.059998
"1526","2020-04-09",66.339996
"1527","2020-04-13",62.950001
"1528","2020-04-14",68.029999
"1529","2020-04-15",66.139999
"1530","2020-04-16",66.470001
"1531","2020-04-17",68.739998
"1532","2020-04-20",69.43
"1533","2020-04-21",65.529999
"1534","2020-04-22",68.440002
"1535","2020-04-23",68.510002
"1536","2020-04-24",70.900002
"1537","2020-04-27",74.540001
"1538","2020-04-28",74.139999
"1539","2020-04-29",81.199997
"1540","2020-04-30",79.720001
"1541","2020-05-01",78.07
"1542","2020-05-04",77.43
"1543","2020-05-05",79.739998
"1544","2020-05-06",82.019997
"1545","2020-05-07",84.43
"1546","2020-05-08",82.800003
"1547","2020-05-11",81.440002
"1548","2020-05-12",78.720001
"1549","2020-05-13",78.160004
"1550","2020-05-14",82.190002
"1551","2020-05-15",80.080002
"1552","2020-05-18",83.139999
"1553","2020-05-19",79.949997
"1554","2020-05-20",79.830002
"1555","2020-05-21",80.160004
"1556","2020-05-22",81.839996
"1557","2020-05-26",82.68
"1558","2020-05-27",83.550003
"1559","2020-05-28",82.760002
"1560","2020-05-29",82.620003
"1561","2020-06-01",84.169998
"1562","2020-06-02",84.309998
"1563","2020-06-03",85.050003
"1564","2020-06-04",82.489998
"1565","2020-06-05",84.099998
"1566","2020-06-08",84.279999
"1567","2020-06-09",83.699997
"1568","2020-06-10",81.690002
"1569","2020-06-11",78.849998
"1570","2020-06-12",78.459999
"1571","2020-06-15",78.43
"1572","2020-06-16",80.18
"1573","2020-06-17",79.690002
"1574","2020-06-18",81.309998
"1575","2020-06-19",80.540001
"1576","2020-06-22",83.660004
"1577","2020-06-23",82.110001
"1578","2020-06-24",83.889999
"1579","2020-06-25",86.709999
"1580","2020-06-26",84.209999
"1581","2020-06-29",84.919998
"1582","2020-06-30",85.790001
"1583","2020-07-01",87.639999
"1584","2020-07-02",87.82
"1585","2020-07-06",90.050003
"1586","2020-07-07",88.730003
"1587","2020-07-08",91.540001
"1588","2020-07-09",93.660004
"1589","2020-07-10",91.400002
"1590","2020-07-13",86.599998
"1591","2020-07-14",87.559998
"1592","2020-07-15",89.230003
"1593","2020-07-16",88.120003
"1594","2020-07-17",90.18
"1595","2020-07-20",93.790001
"1596","2020-07-21",93.18
"1597","2020-07-22",94.349998
"1598","2020-07-23",93.879997
"1599","2020-07-24",92.370003
"1600","2020-07-27",94.449997
"1601","2020-07-28",94.129997
"1602","2020-07-29",95.110001
"1603","2020-07-30",93.400002
"1604","2020-07-31",94.050003
"1605","2020-08-03",98.18
"1606","2020-08-04",97.410004
"1607","2020-08-05",99.470001
"1608","2020-08-06",102.540001
"1609","2020-08-07",99.800003
"1610","2020-08-10",93
"1611","2020-08-11",93.519997
"1612","2020-08-12",95.400002
"1613","2020-08-13",97.800003
"1614","2020-08-14",96.459999
"1615","2020-08-17",98.139999
"1616","2020-08-18",98.379997
"1617","2020-08-19",97.629997
"1618","2020-08-20",98.410004
"1619","2020-08-21",97.629997
"1620","2020-08-24",96.040001
"1621","2020-08-25",95.629997
"1622","2020-08-26",97.330002
"1623","2020-08-27",97.900002
"1624","2020-08-28",97.519997
"1625","2020-08-31",97.290001
"1626","2020-09-01",99.940002
"1627","2020-09-02",99.629997
"1628","2020-09-03",94.519997
"1629","2020-09-04",92.75
"1630","2020-09-08",89.290001
"1631","2020-09-09",90.080002
"1632","2020-09-10",87.900002
"1633","2020-09-11",85.660004
"1634","2020-09-14",87.709999
"1635","2020-09-15",88.440002
"1636","2020-09-16",88.400002
"1637","2020-09-17",87.660004
"1638","2020-09-18",89.559998
"1639","2020-09-21",91.889999
"1640","2020-09-22",93.43
"1641","2020-09-23",89.760002
"1642","2020-09-24",89.769997
"1643","2020-09-25",92.839996
"1644","2020-09-28",92.889999
"1645","2020-09-29",91.650002
"1646","2020-09-30",91.260002
"1647","2020-10-01",93.769997
"1648","2020-10-02",92.080002
"1649","2020-10-05",94.040001
"1650","2020-10-06",96.57
"1651","2020-10-07",98.120003
"1652","2020-10-08",97.860001
"1653","2020-10-09",97.839996
"1654","2020-10-12",98.459999
"1655","2020-10-13",98.860001
"1656","2020-10-14",96.860001
"1657","2020-10-15",96.25
"1658","2020-10-16",96.879997
"1659","2020-10-19",96.139999
"1660","2020-10-20",95.809998
"1661","2020-10-21",94.889999
"1662","2020-10-22",95.949997
"1663","2020-10-23",95.5
"1664","2020-10-26",94
"1665","2020-10-27",94.019997
"1666","2020-10-28",91.730003
"1667","2020-10-29",93.150002
"1668","2020-10-30",91.239998
"1669","2020-11-02",89.650002
"1670","2020-11-03",93.589996
"1671","2020-11-04",97
"1672","2020-11-05",100.709999
"1673","2020-11-06",103.050003
"1674","2020-11-09",103.720001
"1675","2020-11-10",105.879997
"1676","2020-11-11",105.769997
"1677","2020-11-12",105
"1678","2020-11-13",104.589996
"1679","2020-11-16",106.209999
"1680","2020-11-17",106.919998
"1681","2020-11-18",109.220001
"1682","2020-11-19",112.300003
"1683","2020-11-20",113.43
"1684","2020-11-23",115.220001
"1685","2020-11-24",114.93
"1686","2020-11-25",116
"1687","2020-11-27",115.099998
