"","date","MTP"
"1027","2020-01-06",3.395
"1028","2020-01-07",3.405
"1029","2020-01-08",5.2
"1030","2020-01-09",4.67
"1031","2020-01-10",4.265
"1032","2020-01-13",3.85
"1033","2020-01-14",5
"1034","2020-01-15",4.47
"1035","2020-01-16",4.55
"1036","2020-01-17",4.5
"1037","2020-01-21",4.3
"1038","2020-01-22",4.45
"1039","2020-01-23",4.26
"1040","2020-01-24",3.99
"1041","2020-01-27",3.815
"1042","2020-01-28",3.715
"1043","2020-01-29",3.9
"1044","2020-01-30",3.7
"1045","2020-01-31",3.62
"1046","2020-02-03",3.77
"1047","2020-02-04",3.66
"1048","2020-02-05",3.7
"1049","2020-02-06",3.705
"1050","2020-02-07",3.62
"1051","2020-02-10",3.98
"1052","2020-02-11",3.85
"1053","2020-02-12",2.865
"1054","2020-02-13",3.15
"1055","2020-02-14",3.05
"1056","2020-02-18",3.115
"1057","2020-02-19",3.1
"1058","2020-02-20",3.05
"1059","2020-02-21",3.14
"1060","2020-02-24",3.005
"1061","2020-02-25",3
"1062","2020-02-26",3
"1063","2020-02-27",2.705
"1064","2020-02-28",2.575
"1065","2020-03-02",2.7
"1066","2020-03-03",2.83
"1067","2020-03-04",2.3
"1068","2020-03-05",2.52
"1069","2020-03-06",2.467
"1070","2020-03-09",2.41
"1071","2020-03-10",2.561
"1072","2020-03-11",3.12
"1073","2020-03-12",2.46
"1074","2020-03-13",1.87
"1075","2020-03-16",1.61
"1076","2020-03-17",1.53
"1077","2020-03-18",1.216
"1078","2020-03-19",1.502
"1079","2020-03-20",1.45
"1080","2020-03-23",1.39
"1081","2020-03-24",1.68
"1082","2020-03-25",1.69
"1083","2020-03-26",1.656
"1084","2020-03-27",1.69
"1085","2020-03-30",1.98
"1086","2020-03-31",1.8
"1087","2020-04-01",1.57
"1088","2020-04-02",1.3
"1089","2020-04-03",1.27
"1090","2020-04-06",1.3
"1091","2020-04-07",1.43
"1092","2020-04-08",1.54
"1093","2020-04-09",1.484
"1094","2020-04-13",1.51
"1095","2020-04-14",1.5
"1096","2020-04-15",1.45
"1097","2020-04-16",1.43
"1098","2020-04-17",1.49
"1099","2020-04-20",1.72
"1100","2020-04-21",1.65
"1101","2020-04-22",1.8
"1102","2020-04-23",1.64
"1103","2020-04-24",1.747
"1104","2020-04-27",1.735
"1105","2020-04-28",1.87
"1106","2020-04-29",1.9
"1107","2020-04-30",2.95
"1108","2020-05-01",3.38
"1109","2020-05-04",3.98
"1110","2020-05-05",3.28
"1111","2020-05-06",2.75
"1112","2020-05-07",2.85
"1113","2020-05-08",2.97
"1114","2020-05-11",2.96
"1115","2020-05-12",3.28
"1116","2020-05-13",2.78
"1117","2020-05-14",2.76
"1118","2020-05-15",2.55
"1119","2020-05-18",1.62
"1120","2020-05-19",1.55
"1121","2020-05-20",1.52
"1122","2020-05-21",1.48
"1123","2020-05-22",1.42
"1124","2020-05-26",1.4
"1125","2020-05-27",1.395
"1126","2020-05-28",1.39
"1127","2020-05-29",1.25
"1128","2020-06-01",1.36
"1129","2020-06-02",1.52
"1130","2020-06-03",1.52
"1131","2020-06-04",1.48
"1132","2020-06-05",1.46
"1133","2020-06-08",1.5
"1134","2020-06-09",1.37
"1135","2020-06-10",1.505
"1136","2020-06-11",1.42
"1137","2020-06-12",1.39
"1138","2020-06-15",1.42
"1139","2020-06-16",1.39
"1140","2020-06-17",1.41
"1141","2020-06-18",1.34
"1142","2020-06-19",1.37
"1143","2020-06-22",1.38
"1144","2020-06-23",1.51
"1145","2020-06-24",1.4
"1146","2020-06-25",1.43
"1147","2020-06-26",1.41
"1148","2020-06-29",1.37
"1149","2020-06-30",1.375
"1150","2020-07-01",1.37
"1151","2020-07-02",1.37
"1152","2020-07-06",1.4
"1153","2020-07-07",1.38
"1154","2020-07-08",1.4
"1155","2020-07-09",1.35
"1156","2020-07-10",1.35
"1157","2020-07-13",1.32
"1158","2020-07-14",1.29
"1159","2020-07-15",1.32
"1160","2020-07-16",1.34
"1161","2020-07-17",1.55
"1162","2020-07-20",1.7
"1163","2020-07-21",4.3
"1164","2020-07-22",2.94
"1165","2020-07-23",2.63
"1166","2020-07-24",2.48
"1167","2020-07-27",2.36
"1168","2020-07-28",2.1
"1169","2020-07-29",2.02
"1170","2020-07-30",2.04
"1171","2020-07-31",2.04
"1172","2020-08-03",1.92
"1173","2020-08-04",2.01
"1174","2020-08-05",2.11
"1175","2020-08-06",2
"1176","2020-08-07",2.05
"1177","2020-08-10",2.11
"1178","2020-08-11",1.93
"1179","2020-08-12",1.99
"1180","2020-08-13",1.87
"1181","2020-08-14",2.72
"1182","2020-08-17",2.55
"1183","2020-08-18",2.36
"1184","2020-08-19",2.25
"1185","2020-08-20",2.1
"1186","2020-08-21",2.56
"1187","2020-08-24",2.36
"1188","2020-08-25",2.34
"1189","2020-08-26",2.3
"1190","2020-08-27",2.44
"1191","2020-08-28",2.4
"1192","2020-08-31",2.32
"1193","2020-09-01",2.28
"1194","2020-09-02",2.18
"1195","2020-09-03",2.04
"1196","2020-09-04",1.81
"1197","2020-09-08",1.95
"1198","2020-09-09",2.05
"1199","2020-09-10",1.96
"1200","2020-09-11",1.92
"1201","2020-09-14",1.9
"1202","2020-09-15",1.96
"1203","2020-09-16",1.98
"1204","2020-09-17",2
"1205","2020-09-18",1.94
"1206","2020-09-21",1.9
"1207","2020-09-22",1.85
"1208","2020-09-23",1.73
"1209","2020-09-24",1.71
"1210","2020-09-25",1.76
"1211","2020-09-28",1.75
"1212","2020-09-29",1.81
"1213","2020-09-30",1.81
"1214","2020-10-01",1.82
"1215","2020-10-02",1.78
"1216","2020-10-05",1.87
"1217","2020-10-06",1.82
"1218","2020-10-07",1.81
"1219","2020-10-08",1.85
"1220","2020-10-09",1.92
"1221","2020-10-12",1.89
"1222","2020-10-13",1.94
"1223","2020-10-14",1.92
"1224","2020-10-15",2.14
"1225","2020-10-16",2
"1226","2020-10-19",2.36
"1227","2020-10-20",2.22
"1228","2020-10-21",2.01
"1229","2020-10-22",2.05
"1230","2020-10-23",2.06
"1231","2020-10-26",1.99
"1232","2020-10-27",1.94
"1233","2020-10-28",1.84
"1234","2020-10-29",1.86
"1235","2020-10-30",1.8
"1236","2020-11-02",1.81
"1237","2020-11-03",1.88
"1238","2020-11-04",1.82
"1239","2020-11-05",1.84
"1240","2020-11-06",1.81
"1241","2020-11-09",1.8
"1242","2020-11-10",1.8
"1243","2020-11-11",1.77
"1244","2020-11-12",1.83
"1245","2020-11-13",1.91
"1246","2020-11-16",1.92
"1247","2020-11-17",1.92
"1248","2020-11-18",1.89
"1249","2020-11-19",1.88
"1250","2020-11-20",1.88
"1251","2020-11-23",1.83
"1252","2020-11-24",1.82
"1253","2020-11-25",1.83
"1254","2020-11-27",1.82
