"","date","TCX"
"1003","2010-12-23",3.12
"1004","2010-12-27",3.08
"1005","2010-12-28",3.04
"1006","2010-12-29",2.92
"1007","2010-12-30",2.84
"1008","2010-12-31",2.92
"1009","2011-01-03",3.04
"1010","2011-01-04",3.16
"1011","2011-01-05",3.08
"1012","2011-01-06",3.12
"1013","2011-01-07",3.04
"1014","2011-01-10",3.04
"1015","2011-01-11",3.04
"1016","2011-01-12",3.12
"1017","2011-01-13",3.04
"1018","2011-01-14",2.96
"1019","2011-01-18",3.08
"1020","2011-01-19",2.96
"1021","2011-01-20",3
"1022","2011-01-21",3
"1023","2011-01-24",3
"1024","2011-01-25",2.96
"1025","2011-01-26",3
"1026","2011-01-27",2.88
"1027","2011-01-28",2.96
"1028","2011-01-31",2.96
"1029","2011-02-01",2.96
"1030","2011-02-02",3.04
"1031","2011-02-03",2.96
"1032","2011-02-04",2.88
"1033","2011-02-07",2.88
"1034","2011-02-08",3.04
"1035","2011-02-09",2.96
"1036","2011-02-10",2.92
"1037","2011-02-11",3
"1038","2011-02-14",3.12
"1039","2011-02-15",3.12
"1040","2011-02-16",3.4
"1041","2011-02-17",3.28
"1042","2011-02-18",3.28
"1043","2011-02-22",3.28
"1044","2011-02-23",3.2
"1045","2011-02-24",3.2
"1046","2011-02-25",3.24
"1047","2011-02-28",3.24
"1048","2011-03-01",3.2
"1049","2011-03-02",3.28
"1050","2011-03-03",3.32
"1051","2011-03-04",3.4
"1052","2011-03-07",3.36
"1053","2011-03-08",3.4
"1054","2011-03-09",3.48
"1055","2011-03-10",3.36
"1056","2011-03-11",3.52
"1057","2011-03-14",3.52
"1058","2011-03-15",3.36
"1059","2011-03-16",3.36
"1060","2011-03-17",3.4
"1061","2011-03-18",3.6
"1062","2011-03-21",3.56
"1063","2011-03-22",3.52
"1064","2011-03-23",3.52
"1065","2011-03-24",3.52
"1066","2011-03-25",3.48
"1067","2011-03-28",3.4
"1068","2011-03-29",3.44
"1069","2011-03-30",3.48
"1070","2011-03-31",3.4
"1071","2011-04-01",3.36
"1072","2011-04-04",3.44
"1073","2011-04-05",3.48
"1074","2011-04-06",3.48
"1075","2011-04-07",3.48
"1076","2011-04-08",3.44
"1077","2011-04-11",3.36
"1078","2011-04-12",3.24
"1079","2011-04-13",3.28
"1080","2011-04-14",3.28
"1081","2011-04-15",3.28
"1082","2011-04-18",3.28
"1083","2011-04-19",3.36
"1084","2011-04-20",3.36
"1085","2011-04-21",3.2
"1086","2011-04-25",3.2
"1087","2011-04-26",3.24
"1088","2011-04-27",3.16
"1089","2011-04-28",3.28
"1090","2011-04-29",3.12
"1091","2011-05-02",3.2
"1092","2011-05-03",3.2
"1093","2011-05-04",3.32
"1094","2011-05-05",3.2
"1095","2011-05-06",3.2
"1096","2011-05-09",3.24
"1097","2011-05-10",3.36
"1098","2011-05-11",3.32
"1099","2011-05-12",3.28
"1100","2011-05-13",3.24
"1101","2011-05-16",3.24
"1102","2011-05-17",3.2
"1103","2011-05-18",3.28
"1104","2011-05-19",3.16
"1105","2011-05-20",3.2
"1106","2011-05-23",3.12
"1107","2011-05-24",3.16
"1108","2011-05-25",3.12
"1109","2011-05-26",3.12
"1110","2011-05-27",3.12
"1111","2011-05-31",3.12
"1112","2011-06-01",3.12
"1113","2011-06-02",3.12
"1114","2011-06-03",3.12
"1115","2011-06-06",3.12
"1116","2011-06-07",3.12
"1117","2011-06-08",3.08
"1118","2011-06-09",3.12
"1119","2011-06-10",3.08
"1120","2011-06-13",3.04
"1121","2011-06-14",3.04
"1122","2011-06-15",3.08
"1123","2011-06-16",3.04
"1124","2011-06-17",3.04
"1125","2011-06-20",3.04
"1126","2011-06-21",3.08
"1127","2011-06-22",3.04
"1128","2011-06-23",3.04
"1129","2011-06-24",3.24
"1130","2011-06-27",3.48
"1131","2011-06-28",3.32
"1132","2011-06-29",3.12
"1133","2011-06-30",3.2
"1134","2011-07-01",3.2
"1135","2011-07-05",3.2
"1136","2011-07-06",3.2
"1137","2011-07-07",3.12
"1138","2011-07-08",3.08
"1139","2011-07-11",3.08
"1140","2011-07-12",3.04
"1141","2011-07-13",3.04
"1142","2011-07-14",3.04
"1143","2011-07-15",3.04
"1144","2011-07-18",3.16
"1145","2011-07-19",3.12
"1146","2011-07-20",3.04
"1147","2011-07-21",3
"1148","2011-07-22",3.08
"1149","2011-07-25",3.08
"1150","2011-07-26",3.08
"1151","2011-07-27",3.08
"1152","2011-07-28",3.2
"1153","2011-07-29",3.2
"1154","2011-08-01",3.28
"1155","2011-08-02",3.2
"1156","2011-08-03",3.2
"1157","2011-08-04",3.2
"1158","2011-08-05",3.08
"1159","2011-08-08",3.08
"1160","2011-08-09",3
"1161","2011-08-10",2.96
"1162","2011-08-11",2.96
"1163","2011-08-12",2.96
"1164","2011-08-15",2.92
"1165","2011-08-16",3
"1166","2011-08-17",3
"1167","2011-08-18",2.84
"1168","2011-08-19",2.92
"1169","2011-08-22",2.96
"1170","2011-08-23",2.92
"1171","2011-08-24",2.96
"1172","2011-08-25",2.92
"1173","2011-08-26",2.92
"1174","2011-08-29",2.88
"1175","2011-08-30",3
"1176","2011-08-31",2.96
"1177","2011-09-01",2.96
"1178","2011-09-02",3.08
"1179","2011-09-06",3
"1180","2011-09-07",3.08
"1181","2011-09-08",3.08
"1182","2011-09-09",3.08
"1183","2011-09-12",3
"1184","2011-09-13",3
"1185","2011-09-14",3.04
"1186","2011-09-15",3.08
"1187","2011-09-16",2.92
"1188","2011-09-19",2.96
"1189","2011-09-20",2.96
"1190","2011-09-21",2.92
"1191","2011-09-22",3
"1192","2011-09-23",3
"1193","2011-09-26",3
"1194","2011-09-27",3
"1195","2011-09-28",3
"1196","2011-09-29",3
"1197","2011-09-30",3.04
"1198","2011-10-03",3.04
"1199","2011-10-04",3
"1200","2011-10-05",3.04
"1201","2011-10-06",3
"1202","2011-10-07",3.04
"1203","2011-10-10",3
"1204","2011-10-11",3.04
"1205","2011-10-12",3.04
"1206","2011-10-13",3.08
"1207","2011-10-14",3.08
"1208","2011-10-17",3.04
"1209","2011-10-18",3.08
"1210","2011-10-19",3.12
"1211","2011-10-20",3.08
"1212","2011-10-21",3.08
"1213","2011-10-24",3.04
"1214","2011-10-25",3
"1215","2011-10-26",3.08
"1216","2011-10-27",3
"1217","2011-10-28",3.04
"1218","2011-10-31",3.08
"1219","2011-11-01",3
"1220","2011-11-02",3.08
"1221","2011-11-03",3.08
"1222","2011-11-04",3.08
"1223","2011-11-07",3.04
"1224","2011-11-08",3.04
"1225","2011-11-09",3
"1226","2011-11-10",3.04
"1227","2011-11-11",3.04
"1228","2011-11-14",3
"1229","2011-11-15",3
"1230","2011-11-16",3.04
"1231","2011-11-17",3.08
"1232","2011-11-18",3
"1233","2011-11-21",3
"1234","2011-11-22",3
"1235","2011-11-23",3.04
"1236","2011-11-25",3.04
"1237","2011-11-28",3
"1238","2011-11-29",3
"1239","2011-11-30",3
"1240","2011-12-01",3
"1241","2011-12-02",2.96
"1242","2011-12-05",3.04
"1243","2011-12-06",3
"1244","2011-12-07",3.04
"1245","2011-12-08",3
"1246","2011-12-09",3
"1247","2011-12-12",3
"1248","2011-12-13",3.04
"1249","2011-12-14",3
"1250","2011-12-15",3
"1251","2011-12-16",3
"1252","2011-12-19",3
"1253","2011-12-20",3.04
"1254","2011-12-21",3
"1255","2011-12-22",3
"1256","2011-12-23",3
"1257","2011-12-27",3
"1258","2011-12-28",3
"1259","2011-12-29",3
"1260","2011-12-30",3
"1261","2012-01-03",3
"1262","2012-01-04",3
"1263","2012-01-05",3
"1264","2012-01-06",3.08
"1265","2012-01-09",3.04
"1266","2012-01-10",3.04
"1267","2012-01-11",3.04
"1268","2012-01-12",3.04
"1269","2012-01-13",3.08
"1270","2012-01-17",3.04
"1271","2012-01-18",3.04
"1272","2012-01-19",3.04
"1273","2012-01-20",3.04
"1274","2012-01-23",3.04
"1275","2012-01-24",3.04
"1276","2012-01-25",3.04
"1277","2012-01-26",3.04
"1278","2012-01-27",3.08
"1279","2012-01-30",3.08
"1280","2012-01-31",3.04
"1281","2012-02-01",3.08
"1282","2012-02-02",3.04
"1283","2012-02-03",3
"1284","2012-02-06",3.08
"1285","2012-02-07",3.08
"1286","2012-02-08",3.04
"1287","2012-02-09",3.08
"1288","2012-02-10",3.08
"1289","2012-02-13",3.08
"1290","2012-02-14",3.08
"1291","2012-02-15",3.04
"1292","2012-02-16",3.52
"1293","2012-02-17",3.52
"1294","2012-02-21",3.56
"1295","2012-02-22",3.56
"1296","2012-02-23",3.52
"1297","2012-02-24",3.48
"1298","2012-02-27",3.64
"1299","2012-02-28",3.8
"1300","2012-02-29",3.72
"1301","2012-03-01",3.76
"1302","2012-03-02",3.8
"1303","2012-03-05",3.76
"1304","2012-03-06",3.72
"1305","2012-03-07",3.72
"1306","2012-03-08",3.72
"1307","2012-03-09",3.8
"1308","2012-03-12",3.8
"1309","2012-03-13",4.2
"1310","2012-03-14",4.16
"1311","2012-03-15",4.04
"1312","2012-03-16",4.04
"1313","2012-03-19",4.28
"1314","2012-03-20",4.28
"1315","2012-03-21",4.48
"1316","2012-03-22",4.56
"1317","2012-03-23",4.68
"1318","2012-03-26",4.76
"1319","2012-03-27",4.72
"1320","2012-03-28",4.88
"1321","2012-03-29",4.84
"1322","2012-03-30",4.92
"1323","2012-04-02",5.44
"1324","2012-04-03",5.16
"1325","2012-04-04",4.96
"1326","2012-04-05",5.4
"1327","2012-04-09",5.24
"1328","2012-04-10",5.2
"1329","2012-04-11",5.28
"1330","2012-04-12",5.52
"1331","2012-04-13",5.76
"1332","2012-04-16",5.32
"1333","2012-04-17",5.04
"1334","2012-04-18",4.68
"1335","2012-04-19",4.72
"1336","2012-04-20",4.8
"1337","2012-04-23",5.04
"1338","2012-04-24",4.96
"1339","2012-04-25",5.04
"1340","2012-04-26",4.92
"1341","2012-04-27",5.08
"1342","2012-04-30",5.76
"1343","2012-05-01",5.96
"1344","2012-05-02",5.92
"1345","2012-05-03",5.84
"1346","2012-05-04",5.8
"1347","2012-05-07",5.6
"1348","2012-05-08",5.6
"1349","2012-05-09",5.8
"1350","2012-05-10",5.96
"1351","2012-05-11",5.96
"1352","2012-05-14",5.48
"1353","2012-05-15",5.56
"1354","2012-05-16",5.4
"1355","2012-05-17",5.24
"1356","2012-05-18",5.52
"1357","2012-05-21",5.44
"1358","2012-05-22",5.52
"1359","2012-05-23",5.44
"1360","2012-05-24",5.6
"1361","2012-05-25",6.4
"1362","2012-05-29",6.08
"1363","2012-05-30",5.72
"1364","2012-05-31",5.6
"1365","2012-06-01",5.32
"1366","2012-06-04",5.16
"1367","2012-06-05",5.44
"1368","2012-06-06",5.24
"1369","2012-06-07",5.16
"1370","2012-06-08",5.4
"1371","2012-06-11",5.08
"1372","2012-06-12",4.64
"1373","2012-06-13",4.8
"1374","2012-06-14",4.6
"1375","2012-06-15",4.36
"1376","2012-06-18",4.72
"1377","2012-06-19",4.72
"1378","2012-06-20",4.44
"1379","2012-06-21",4.6
"1380","2012-06-22",4.24
"1381","2012-06-25",4.28
"1382","2012-06-26",4.2
"1383","2012-06-27",4.16
"1384","2012-06-28",4.16
"1385","2012-06-29",4.4
"1386","2012-07-02",4.24
"1387","2012-07-03",4.44
"1388","2012-07-05",5.08
"1389","2012-07-06",4.96
"1390","2012-07-09",5.12
"1391","2012-07-10",5.08
"1392","2012-07-11",4.84
"1393","2012-07-12",4.8
"1394","2012-07-13",4.88
"1395","2012-07-16",4.88
"1396","2012-07-17",4.96
"1397","2012-07-18",4.76
"1398","2012-07-19",5
"1399","2012-07-20",4.92
"1400","2012-07-23",4.8
"1401","2012-07-24",4.6
"1402","2012-07-25",4.88
"1403","2012-07-26",4.84
"1404","2012-07-27",4.92
"1405","2012-07-30",5.04
"1406","2012-07-31",4.88
"1407","2012-08-01",4.8
"1408","2012-08-02",4.56
"1409","2012-08-03",4.56
"1410","2012-08-06",4.6
"1411","2012-08-07",4.6
"1412","2012-08-08",4.28
"1413","2012-08-09",4.32
"1414","2012-08-10",4.64
"1415","2012-08-13",4.52
"1416","2012-08-14",4.4
"1417","2012-08-15",4.32
"1418","2012-08-16",4.84
"1419","2012-08-17",4.76
"1420","2012-08-20",4.52
"1421","2012-08-21",4.64
"1422","2012-08-22",4.56
"1423","2012-08-23",4.88
"1424","2012-08-24",5.2
"1425","2012-08-27",5.24
"1426","2012-08-28",4.92
"1427","2012-08-29",4.52
"1428","2012-08-30",4.56
"1429","2012-08-31",4.76
"1430","2012-09-04",5
"1431","2012-09-05",5.08
"1432","2012-09-06",5.32
"1433","2012-09-07",5.48
"1434","2012-09-10",5.52
"1435","2012-09-11",5.52
"1436","2012-09-12",5.52
"1437","2012-09-13",5.56
"1438","2012-09-14",5.28
"1439","2012-09-17",4.96
"1440","2012-09-18",5.04
"1441","2012-09-19",4.8
"1442","2012-09-20",4.76
"1443","2012-09-21",4.68
"1444","2012-09-24",4.52
"1445","2012-09-25",4.68
"1446","2012-09-26",4.8
"1447","2012-09-27",4.92
"1448","2012-09-28",5.12
"1449","2012-10-01",4.96
"1450","2012-10-02",4.92
"1451","2012-10-03",5.08
"1452","2012-10-04",5
"1453","2012-10-05",4.96
"1454","2012-10-08",4.72
"1455","2012-10-09",4.76
"1456","2012-10-10",4.8
"1457","2012-10-11",4.92
"1458","2012-10-12",4.88
"1459","2012-10-15",4.88
"1460","2012-10-16",4.88
"1461","2012-10-17",4.92
"1462","2012-10-18",4.88
"1463","2012-10-19",4.72
"1464","2012-10-22",4.72
"1465","2012-10-23",4.48
"1466","2012-10-24",4.64
"1467","2012-10-25",4.36
"1468","2012-10-26",4.4
"1469","2012-10-31",4.44
"1470","2012-11-01",4.4
"1471","2012-11-02",4.44
"1472","2012-11-05",4.4
"1473","2012-11-06",4.44
"1474","2012-11-07",4.32
"1475","2012-11-08",4.36
"1476","2012-11-09",4.36
"1477","2012-11-12",4.24
"1478","2012-11-13",4.48
"1479","2012-11-14",5.56
"1480","2012-11-15",5.56
"1481","2012-11-16",5.56
"1482","2012-11-19",5.64
"1483","2012-11-20",5.64
"1484","2012-11-21",5.68
"1485","2012-11-23",5.72
"1486","2012-11-26",5.64
"1487","2012-11-27",5.64
"1488","2012-11-28",5.64
"1489","2012-11-29",5.88
"1490","2012-11-30",5.96
"1491","2012-12-03",5.76
"1492","2012-12-04",5.84
"1493","2012-12-05",5.64
"1494","2012-12-06",5.72
"1495","2012-12-07",5.76
"1496","2012-12-10",5.68
"1497","2012-12-11",5.84
"1498","2012-12-12",5.88
"1499","2012-12-13",5.76
"1500","2012-12-14",5.88
"1501","2012-12-17",5.76
"1502","2012-12-18",5.76
"1503","2012-12-19",5.76
"1504","2012-12-20",5.76
"1505","2012-12-21",5.72
"1506","2012-12-24",5.68
"1507","2012-12-26",5.68
"1508","2012-12-27",5.76
"1509","2012-12-28",5.72
"1510","2012-12-31",5.76
"1511","2013-01-02",5.8
"1512","2013-01-03",5.84
"1513","2013-01-04",6
"1514","2013-01-07",6.2
"1515","2013-01-08",6.4
"1516","2013-01-09",6.16
"1517","2013-01-10",6.2
"1518","2013-01-11",6.4
"1519","2013-01-14",6.96
"1520","2013-01-15",7.36
"1521","2013-01-16",7.16
"1522","2013-01-17",7.16
"1523","2013-01-18",7.28
"1524","2013-01-22",7.2
"1525","2013-01-23",7.6
"1526","2013-01-24",7.84
"1527","2013-01-25",8.2
"1528","2013-01-28",8.2
"1529","2013-01-29",8.16
"1530","2013-01-30",7.84
"1531","2013-01-31",8.36
"1532","2013-02-01",8.8
"1533","2013-02-04",8.36
"1534","2013-02-05",7.8
"1535","2013-02-06",8.04
"1536","2013-02-07",7.88
"1537","2013-02-08",8
"1538","2013-02-11",8.08
"1539","2013-02-12",8.08
"1540","2013-02-13",8.08
"1541","2013-02-14",7.08
"1542","2013-02-15",6.8
"1543","2013-02-19",6.28
"1544","2013-02-20",7.12
"1545","2013-02-21",7
"1546","2013-02-22",6.76
"1547","2013-02-25",6.56
"1548","2013-02-26",6.76
"1549","2013-02-27",6.4
"1550","2013-02-28",6.48
"1551","2013-03-01",7.32
"1552","2013-03-04",7.52
"1553","2013-03-05",7.44
"1554","2013-03-06",7.44
"1555","2013-03-07",7.56
"1556","2013-03-08",7.28
"1557","2013-03-11",7.28
"1558","2013-03-12",7.28
"1559","2013-03-13",7.16
"1560","2013-03-14",7.28
"1561","2013-03-15",6.96
"1562","2013-03-18",6.8
"1563","2013-03-19",6.6
"1564","2013-03-20",6.6
"1565","2013-03-21",6.8
"1566","2013-03-22",6.96
"1567","2013-03-25",6.8
"1568","2013-03-26",6.88
"1569","2013-03-27",6.72
"1570","2013-03-28",6.88
"1571","2013-04-01",7
"1572","2013-04-02",7.28
"1573","2013-04-03",7.16
"1574","2013-04-04",7.2
"1575","2013-04-05",7.2
"1576","2013-04-08",7.04
"1577","2013-04-09",7.6
"1578","2013-04-10",7.48
"1579","2013-04-11",7.24
"1580","2013-04-12",7.28
"1581","2013-04-15",7.08
"1582","2013-04-16",7.32
"1583","2013-04-17",7.4
"1584","2013-04-18",7.4
"1585","2013-04-19",7.84
"1586","2013-04-22",8.12
"1587","2013-04-23",8.28
"1588","2013-04-24",8.44
"1589","2013-04-25",8.4
"1590","2013-04-26",8.4
"1591","2013-04-29",8.4
"1592","2013-04-30",8.4
"1593","2013-05-01",8.2
"1594","2013-05-02",8.4
"1595","2013-05-03",8.32
"1596","2013-05-06",8.4
"1597","2013-05-07",8.36
"1598","2013-05-08",8.28
"1599","2013-05-09",8.32
"1600","2013-05-10",8.48
"1601","2013-05-13",8.56
"1602","2013-05-14",8.4
"1603","2013-05-15",8.4
"1604","2013-05-16",7.6
"1605","2013-05-17",7.4
"1606","2013-05-20",7.4
"1607","2013-05-21",7.44
"1608","2013-05-22",7.32
"1609","2013-05-23",7.32
"1610","2013-05-24",7.28
"1611","2013-05-28",7.32
"1612","2013-05-29",7.2
"1613","2013-05-30",7.28
"1614","2013-05-31",7.2
"1615","2013-06-03",7.24
"1616","2013-06-04",7.2
"1617","2013-06-05",7.12
"1618","2013-06-06",7.04
"1619","2013-06-07",6.92
"1620","2013-06-10",6.96
"1621","2013-06-11",7
"1622","2013-06-12",7.04
"1623","2013-06-13",7.16
"1624","2013-06-14",7.2
"1625","2013-06-17",7.2
"1626","2013-06-18",7.12
"1627","2013-06-19",7.04
"1628","2013-06-20",6.88
"1629","2013-06-21",6.84
"1630","2013-06-24",6.96
"1631","2013-06-25",7
"1632","2013-06-26",7.08
"1633","2013-06-27",7.2
"1634","2013-06-28",7.44
"1635","2013-07-01",7.36
"1636","2013-07-02",7.36
"1637","2013-07-03",7.24
"1638","2013-07-05",7.12
"1639","2013-07-08",7.2
"1640","2013-07-09",7.4
"1641","2013-07-10",7.4
"1642","2013-07-11",7.28
"1643","2013-07-12",7.32
"1644","2013-07-15",7.44
"1645","2013-07-16",7.6
"1646","2013-07-17",7.44
"1647","2013-07-18",7.52
"1648","2013-07-19",7.56
"1649","2013-07-22",7.56
"1650","2013-07-23",7.44
"1651","2013-07-24",7.56
"1652","2013-07-25",7.48
"1653","2013-07-26",7.44
"1654","2013-07-29",7.16
"1655","2013-07-30",7.4
"1656","2013-07-31",7.6
"1657","2013-08-01",7.44
"1658","2013-08-02",7.28
"1659","2013-08-05",7.56
"1660","2013-08-06",7.76
"1661","2013-08-07",7.8
"1662","2013-08-08",8.12
"1663","2013-08-09",8.52
"1664","2013-08-12",8.24
"1665","2013-08-13",8.16
"1666","2013-08-14",8.36
"1667","2013-08-15",8.2
"1668","2013-08-16",8.24
"1669","2013-08-19",8.64
"1670","2013-08-20",8.6
"1671","2013-08-21",8.8
"1672","2013-08-22",8.92
"1673","2013-08-23",8.96
"1674","2013-08-26",9.2
"1675","2013-08-27",9.64
"1676","2013-08-28",9.44
"1677","2013-08-29",9.56
"1678","2013-08-30",9.4
"1679","2013-09-03",8.84
"1680","2013-09-04",8.6
"1681","2013-09-05",8.76
"1682","2013-09-06",8.92
"1683","2013-09-09",9.36
"1684","2013-09-10",9.12
"1685","2013-09-11",8.92
"1686","2013-09-12",8.8
"1687","2013-09-13",8.92
"1688","2013-09-16",8.92
"1689","2013-09-17",9
"1690","2013-09-18",9.2
"1691","2013-09-19",9.36
"1692","2013-09-20",9.36
"1693","2013-09-23",9.32
"1694","2013-09-24",9.76
"1695","2013-09-25",9.8
"1696","2013-09-26",9.68
"1697","2013-09-27",9.4
"1698","2013-09-30",9.56
"1699","2013-10-01",9.56
"1700","2013-10-02",9.48
"1701","2013-10-03",9.48
"1702","2013-10-04",9.76
"1703","2013-10-07",9.52
"1704","2013-10-08",9.6
"1705","2013-10-09",9.68
"1706","2013-10-10",9.64
"1707","2013-10-11",9.68
"1708","2013-10-14",9.68
"1709","2013-10-15",9.68
"1710","2013-10-16",9.76
"1711","2013-10-17",10.2
"1712","2013-10-18",10.6
"1713","2013-10-21",10.64
"1714","2013-10-22",10.8
"1715","2013-10-23",10.68
"1716","2013-10-24",10.88
"1717","2013-10-25",11.04
"1718","2013-10-28",11.28
"1719","2013-10-29",11.32
"1720","2013-10-30",11.08
"1721","2013-10-31",11.36
"1722","2013-11-01",11.2
"1723","2013-11-04",10
"1724","2013-11-05",9.92
"1725","2013-11-06",10.08
"1726","2013-11-07",10
"1727","2013-11-08",10.12
"1728","2013-11-11",10.16
"1729","2013-11-12",10.56
"1730","2013-11-13",10.4
"1731","2013-11-14",11.4
"1732","2013-11-15",11.4
"1733","2013-11-18",12.28
"1734","2013-11-19",11.36
"1735","2013-11-20",11.2
"1736","2013-11-21",10.72
"1737","2013-11-22",11.36
"1738","2013-11-25",12.2
"1739","2013-11-26",12.28
"1740","2013-11-27",12.4
"1741","2013-11-29",12.56
"1742","2013-12-02",12.76
"1743","2013-12-03",12.88
"1744","2013-12-04",13.12
"1745","2013-12-05",12.72
"1746","2013-12-06",12.44
"1747","2013-12-09",12.64
"1748","2013-12-10",12.6
"1749","2013-12-11",12.72
"1750","2013-12-12",12.52
"1751","2013-12-13",12.44
"1752","2013-12-16",11.8
"1753","2013-12-17",11.64
"1754","2013-12-18",11.28
"1755","2013-12-19",11.48
"1756","2013-12-20",12.44
"1757","2013-12-23",12.48
"1758","2013-12-24",12.24
"1759","2013-12-26",12.84
"1760","2013-12-27",12.48
"1761","2013-12-30",12.44
"1762","2013-12-31",14
"1763","2014-01-02",13.09
"1764","2014-01-03",12.32
"1765","2014-01-06",11.94
"1766","2014-01-07",13.2
"1767","2014-01-08",13.43
"1768","2014-01-09",13.33
"1769","2014-01-10",13.44
"1770","2014-01-13",13.24
"1771","2014-01-14",13.29
"1772","2014-01-15",13.1
"1773","2014-01-16",13
"1774","2014-01-17",11.82
"1775","2014-01-21",12.63
"1776","2014-01-22",13.15
"1777","2014-01-23",13.01
"1778","2014-01-24",13
"1779","2014-01-27",12.5
"1780","2014-01-28",12.19
"1781","2014-01-29",12.17
"1782","2014-01-30",12.2
"1783","2014-01-31",12.32
"1784","2014-02-03",12.34
"1785","2014-02-04",12.6
"1786","2014-02-05",12.4
"1787","2014-02-06",12.64
"1788","2014-02-07",12.44
"1789","2014-02-10",12.75
"1790","2014-02-11",14.27
"1791","2014-02-12",14.61
"1792","2014-02-13",13.93
"1793","2014-02-14",13.75
"1794","2014-02-18",13.76
"1795","2014-02-19",13.91
"1796","2014-02-20",13.84
"1797","2014-02-21",13.52
"1798","2014-02-24",14.04
"1799","2014-02-25",14
"1800","2014-02-26",13.87
"1801","2014-02-27",13.65
"1802","2014-02-28",13.66
"1803","2014-03-03",13.42
"1804","2014-03-04",13.07
"1805","2014-03-05",14.1
"1806","2014-03-06",13.93
"1807","2014-03-07",13.94
"1808","2014-03-10",13.66
"1809","2014-03-11",13.92
"1810","2014-03-12",13.97
"1811","2014-03-13",14.02
"1812","2014-03-14",13.71
"1813","2014-03-17",13.85
"1814","2014-03-18",13.92
"1815","2014-03-19",13.69
"1816","2014-03-20",13.45
"1817","2014-03-21",13.33
"1818","2014-03-24",12.84
"1819","2014-03-25",12.95
"1820","2014-03-26",12.66
"1821","2014-03-27",12.48
"1822","2014-03-28",12.68
"1823","2014-03-31",12.65
"1824","2014-04-01",12.5
"1825","2014-04-02",12.43
"1826","2014-04-03",12.46
"1827","2014-04-04",12.61
"1828","2014-04-07",12.95
"1829","2014-04-08",13.23
"1830","2014-04-09",13.72
"1831","2014-04-10",13.8
"1832","2014-04-11",13.65
"1833","2014-04-14",13.54
"1834","2014-04-15",13.74
"1835","2014-04-16",14.16
"1836","2014-04-17",14.31
"1837","2014-04-21",15.18
"1838","2014-04-22",15.24
"1839","2014-04-23",14.67
"1840","2014-04-24",14.56
"1841","2014-04-25",14.63
"1842","2014-04-28",14.44
"1843","2014-04-29",14.61
"1844","2014-04-30",14.38
"1845","2014-05-01",14.33
"1846","2014-05-02",14.16
"1847","2014-05-05",14.92
"1848","2014-05-06",14.54
"1849","2014-05-07",14.39
"1850","2014-05-08",14.52
"1851","2014-05-09",14.76
"1852","2014-05-12",14.78
"1853","2014-05-13",14.7
"1854","2014-05-14",14.59
"1855","2014-05-15",14.23
"1856","2014-05-16",13.88
"1857","2014-05-19",13.83
"1858","2014-05-20",13.65
"1859","2014-05-21",13.92
"1860","2014-05-22",13.85
"1861","2014-05-23",13.83
"1862","2014-05-27",13.8
"1863","2014-05-28",13.77
"1864","2014-05-29",13.62
"1865","2014-05-30",13.71
"1866","2014-06-02",13.49
"1867","2014-06-03",13.34
"1868","2014-06-04",13.43
"1869","2014-06-05",13.3
"1870","2014-06-06",13.72
"1871","2014-06-09",13.87
"1872","2014-06-10",13.96
"1873","2014-06-11",14.25
"1874","2014-06-12",13.67
"1875","2014-06-13",13.8
"1876","2014-06-16",13.89
"1877","2014-06-17",13.76
"1878","2014-06-18",13.59
"1879","2014-06-19",13.8
"1880","2014-06-20",13.59
"1881","2014-06-23",13.41
"1882","2014-06-24",13.06
"1883","2014-06-25",12.94
"1884","2014-06-26",12.89
"1885","2014-06-27",12.47
"1886","2014-06-30",12.24
"1887","2014-07-01",12.73
"1888","2014-07-02",12.73
"1889","2014-07-03",13.23
"1890","2014-07-07",13.15
"1891","2014-07-08",13.05
"1892","2014-07-09",13.26
"1893","2014-07-10",13.16
"1894","2014-07-11",13.46
"1895","2014-07-14",13.84
"1896","2014-07-15",13.89
"1897","2014-07-16",13.97
"1898","2014-07-17",14.25
"1899","2014-07-18",14.4
"1900","2014-07-21",14.79
"1901","2014-07-22",14.95
"1902","2014-07-23",14.98
"1903","2014-07-24",15.42
"1904","2014-07-25",15.5
"1905","2014-07-28",15.77
"1906","2014-07-29",15.83
"1907","2014-07-30",16.25
"1908","2014-07-31",16.15
"1909","2014-08-01",16.02
"1910","2014-08-04",15.68
"1911","2014-08-05",15.72
"1912","2014-08-06",15.7
"1913","2014-08-07",15.69
"1914","2014-08-08",15.7
"1915","2014-08-11",15.93
"1916","2014-08-12",16.219999
"1917","2014-08-13",16.299999
"1918","2014-08-14",16.059999
"1919","2014-08-15",15.97
"1920","2014-08-18",16.09
"1921","2014-08-19",16.200001
"1922","2014-08-20",15.94
"1923","2014-08-21",16.07
"1924","2014-08-22",16.09
"1925","2014-08-25",16.26
"1926","2014-08-26",16.360001
"1927","2014-08-27",16.1
"1928","2014-08-28",16.129999
"1929","2014-08-29",16.17
"1930","2014-09-02",16.370001
"1931","2014-09-03",16.299999
"1932","2014-09-04",16.18
"1933","2014-09-05",15.91
"1934","2014-09-08",15.73
"1935","2014-09-09",15.51
"1936","2014-09-10",15.05
"1937","2014-09-11",15.02
"1938","2014-09-12",14.85
"1939","2014-09-15",15.13
"1940","2014-09-16",15.25
"1941","2014-09-17",15.2
"1942","2014-09-18",15.18
"1943","2014-09-19",15.06
