"","date","GAIN"
"2869","2018-05-24",11.49
"2870","2018-05-25",11.44
"2871","2018-05-29",11.41
"2872","2018-05-30",11.49
"2873","2018-05-31",11.47
"2874","2018-06-01",11.43
"2875","2018-06-04",11.6
"2876","2018-06-05",11.42
"2877","2018-06-06",11.43
"2878","2018-06-07",11.66
"2879","2018-06-08",11.67
"2880","2018-06-11",11.75
"2881","2018-06-12",11.74
"2882","2018-06-13",11.92
"2883","2018-06-14",11.95
"2884","2018-06-15",11.99
"2885","2018-06-18",12.12
"2886","2018-06-19",11.89
"2887","2018-06-20",11.86
"2888","2018-06-21",11.67
"2889","2018-06-22",11.87
"2890","2018-06-25",11.66
"2891","2018-06-26",11.81
"2892","2018-06-27",11.8
"2893","2018-06-28",11.84
"2894","2018-06-29",11.77
"2895","2018-07-02",11.88
"2896","2018-07-03",11.89
"2897","2018-07-05",12.05
"2898","2018-07-06",11.92
"2899","2018-07-09",11.88
"2900","2018-07-10",11.76
"2901","2018-07-11",11.73
"2902","2018-07-12",11.81
"2903","2018-07-13",11.78
"2904","2018-07-16",11.85
"2905","2018-07-17",11.95
"2906","2018-07-18",12.12
"2907","2018-07-19",11.97
"2908","2018-07-20",11.91
"2909","2018-07-23",11.72
"2910","2018-07-24",11.79
"2911","2018-07-25",11.87
"2912","2018-07-26",11.86
"2913","2018-07-27",11.73
"2914","2018-07-30",11.66
"2915","2018-07-31",11.3
"2916","2018-08-01",11.5
"2917","2018-08-02",11.73
"2918","2018-08-03",11.81
"2919","2018-08-06",11.85
"2920","2018-08-07",11.91
"2921","2018-08-08",11.87
"2922","2018-08-09",11.87
"2923","2018-08-10",11.87
"2924","2018-08-13",11.97
"2925","2018-08-14",11.9
"2926","2018-08-15",11.95
"2927","2018-08-16",12.02
"2928","2018-08-17",12.04
"2929","2018-08-20",12.11
"2930","2018-08-21",12.11
"2931","2018-08-22",12.06
"2932","2018-08-23",12.04
"2933","2018-08-24",12.07
"2934","2018-08-27",12.03
"2935","2018-08-28",12
"2936","2018-08-29",12.01
"2937","2018-08-30",11.95
"2938","2018-08-31",11.99
"2939","2018-09-04",11.85
"2940","2018-09-05",11.92
"2941","2018-09-06",11.83
"2942","2018-09-07",11.72
"2943","2018-09-10",11.8
"2944","2018-09-11",11.68
"2945","2018-09-12",11.69
"2946","2018-09-13",11.78
"2947","2018-09-14",11.7
"2948","2018-09-17",11.67
"2949","2018-09-18",11.46
"2950","2018-09-19",11.23
"2951","2018-09-20",11.27
"2952","2018-09-21",11.59
"2953","2018-09-24",11.5
"2954","2018-09-25",11.43
"2955","2018-09-26",11.34
"2956","2018-09-27",11.52
"2957","2018-09-28",11.43
"2958","2018-10-01",11.4
"2959","2018-10-02",11.34
"2960","2018-10-03",11.32
"2961","2018-10-04",11.04
"2962","2018-10-05",11.01
"2963","2018-10-08",10.92
"2964","2018-10-09",10.76
"2965","2018-10-10",10.75
"2966","2018-10-11",10.69
"2967","2018-10-12",10.56
"2968","2018-10-15",10.63
"2969","2018-10-16",10.59
"2970","2018-10-17",10.66
"2971","2018-10-18",10.57
"2972","2018-10-19",10.3
"2973","2018-10-22",10.19
"2974","2018-10-23",10.08
"2975","2018-10-24",10
"2976","2018-10-25",10.11
"2977","2018-10-26",9.96
"2978","2018-10-29",10.26
"2979","2018-10-30",10.35
"2980","2018-10-31",10.45
"2981","2018-11-01",10.6
"2982","2018-11-02",10.44
"2983","2018-11-05",10.61
"2984","2018-11-06",10.18
"2985","2018-11-07",9.78
"2986","2018-11-08",9.9
"2987","2018-11-09",9.94
"2988","2018-11-12",9.88
"2989","2018-11-13",9.8
"2990","2018-11-14",9.82
"2991","2018-11-15",9.83
"2992","2018-11-16",9.89
"2993","2018-11-19",9.89
"2994","2018-11-20",9.7
"2995","2018-11-21",9.58
"2996","2018-11-23",9.67
"2997","2018-11-26",9.7
"2998","2018-11-27",9.7
"2999","2018-11-28",9.87
"3000","2018-11-29",9.87
"3001","2018-11-30",9.94
"3002","2018-12-03",10.11
"3003","2018-12-04",10.04
"3004","2018-12-06",9.98
"3005","2018-12-07",9.92
"3006","2018-12-10",9.83
"3007","2018-12-11",9.84
"3008","2018-12-12",9.88
"3009","2018-12-13",9.86
"3010","2018-12-14",9.93
"3011","2018-12-17",9.39
"3012","2018-12-18",9.37
"3013","2018-12-19",9.22
"3014","2018-12-20",8.86
"3015","2018-12-21",8.79
"3016","2018-12-24",8.85
"3017","2018-12-26",9.16
"3018","2018-12-27",9.31
"3019","2018-12-28",9.3
"3020","2018-12-31",9.32
"3021","2019-01-02",9.41
"3022","2019-01-03",9.4
"3023","2019-01-04",9.64
"3024","2019-01-07",9.86
"3025","2019-01-08",10.02
"3026","2019-01-09",10.15
"3027","2019-01-10",10.32
"3028","2019-01-11",10.36
"3029","2019-01-14",10.49
"3030","2019-01-15",10.54
"3031","2019-01-16",10.79
"3032","2019-01-17",10.56
"3033","2019-01-18",10.59
"3034","2019-01-22",10.31
"3035","2019-01-23",10.48
"3036","2019-01-24",10.6
"3037","2019-01-25",10.61
"3038","2019-01-28",10.59
"3039","2019-01-29",10.61
"3040","2019-01-30",10.82
"3041","2019-01-31",10.97
"3042","2019-02-01",10.96
"3043","2019-02-04",10.9
"3044","2019-02-05",11
"3045","2019-02-06",11.55
"3046","2019-02-07",11.63
"3047","2019-02-08",11.73
"3048","2019-02-11",12.01
"3049","2019-02-12",11.96
"3050","2019-02-13",11.92
"3051","2019-02-14",11.97
"3052","2019-02-15",12.05
"3053","2019-02-19",11.84
"3054","2019-02-20",11.79
"3055","2019-02-21",11.98
"3056","2019-02-22",12.05
"3057","2019-02-25",12.05
"3058","2019-02-26",11.96
"3059","2019-02-27",11.84
"3060","2019-02-28",11.69
"3061","2019-03-01",11.71
"3062","2019-03-04",11.68
"3063","2019-03-05",11.5
"3064","2019-03-06",11.43
"3065","2019-03-07",11.41
"3066","2019-03-08",11.45
"3067","2019-03-11",11.75
"3068","2019-03-12",11.59
"3069","2019-03-13",11.73
"3070","2019-03-14",11.76
"3071","2019-03-15",11.84
"3072","2019-03-18",11.95
"3073","2019-03-19",11.75
"3074","2019-03-20",11.67
"3075","2019-03-21",11.69
"3076","2019-03-22",11.6
"3077","2019-03-25",11.54
"3078","2019-03-26",11.58
"3079","2019-03-27",11.72
"3080","2019-03-28",11.7
"3081","2019-03-29",11.6
"3082","2019-04-01",11.8
"3083","2019-04-02",11.99
"3084","2019-04-03",12.02
"3085","2019-04-04",12
"3086","2019-04-05",12.09
"3087","2019-04-08",12.11
"3088","2019-04-09",12.11
"3089","2019-04-10",12.29
"3090","2019-04-11",12.52
"3091","2019-04-12",12.37
"3092","2019-04-15",12.5
"3093","2019-04-16",12.64
"3094","2019-04-17",12.58
"3095","2019-04-18",12.31
"3096","2019-04-22",12.39
"3097","2019-04-23",12.37
"3098","2019-04-24",12.37
"3099","2019-04-25",12.32
"3100","2019-04-26",12.48
"3101","2019-04-29",12.53
"3102","2019-04-30",12.52
"3103","2019-05-01",12.42
"3104","2019-05-02",12.38
"3105","2019-05-03",12.45
"3106","2019-05-06",12.45
"3107","2019-05-07",12.34
"3108","2019-05-08",12.32
"3109","2019-05-09",12.21
"3110","2019-05-10",12.25
"3111","2019-05-13",12.04
"3112","2019-05-14",11.96
"3113","2019-05-15",11.58
"3114","2019-05-16",11.74
"3115","2019-05-17",11.63
"3116","2019-05-20",11.89
"3117","2019-05-21",11.55
"3118","2019-05-22",11.61
"3119","2019-05-23",11.62
"3120","2019-05-24",11.67
"3121","2019-05-28",11.52
"3122","2019-05-29",11.5
"3123","2019-05-30",11.51
"3124","2019-05-31",11.13
"3125","2019-06-03",11.31
"3126","2019-06-04",11.05
"3127","2019-06-05",11.01
"3128","2019-06-06",11.19
"3129","2019-06-07",11.23
"3130","2019-06-10",11.38
"3131","2019-06-11",11.5
"3132","2019-06-12",11.68
"3133","2019-06-13",11.67
"3134","2019-06-14",11.7
"3135","2019-06-17",11.75
"3136","2019-06-18",11.66
"3137","2019-06-19",11.65
"3138","2019-06-20",11.48
"3139","2019-06-21",11.34
"3140","2019-06-24",11.39
"3141","2019-06-25",11.26
"3142","2019-06-26",11.13
"3143","2019-06-27",11.16
"3144","2019-06-28",11.23
"3145","2019-07-01",11.33
"3146","2019-07-02",11.25
"3147","2019-07-03",11.31
"3148","2019-07-05",11.24
"3149","2019-07-08",11.31
"3150","2019-07-09",11.27
"3151","2019-07-10",11.27
"3152","2019-07-11",11.25
"3153","2019-07-12",11.34
"3154","2019-07-15",11.39
"3155","2019-07-16",11.44
"3156","2019-07-17",11.27
"3157","2019-07-18",11.25
"3158","2019-07-19",11.16
"3159","2019-07-22",11.18
"3160","2019-07-23",11.23
"3161","2019-07-24",11.33
"3162","2019-07-25",11.27
"3163","2019-07-26",11.29
"3164","2019-07-29",11.19
"3165","2019-07-30",11.28
"3166","2019-07-31",11.33
"3167","2019-08-01",11.35
"3168","2019-08-02",11.28
"3169","2019-08-05",11.25
"3170","2019-08-06",11.43
"3171","2019-08-07",11.43
"3172","2019-08-08",11.57
"3173","2019-08-09",11.52
"3174","2019-08-12",11.52
"3175","2019-08-13",11.52
"3176","2019-08-14",11.38
"3177","2019-08-15",11.32
"3178","2019-08-16",11.52
"3179","2019-08-19",11.47
"3180","2019-08-20",11.63
"3181","2019-08-21",11.53
"3182","2019-08-22",11.57
"3183","2019-08-23",11.46
"3184","2019-08-26",11.53
"3185","2019-08-27",11.47
"3186","2019-08-28",11.5
"3187","2019-08-29",11.52
"3188","2019-08-30",11.67
"3189","2019-09-03",11.55
"3190","2019-09-04",11.6
"3191","2019-09-05",11.74
"3192","2019-09-06",11.79
"3193","2019-09-09",12.01
"3194","2019-09-10",12.12
"3195","2019-09-11",12.35
"3196","2019-09-12",12.34
"3197","2019-09-13",12.46
"3198","2019-09-16",12.42
"3199","2019-09-17",12.37
"3200","2019-09-18",12.37
"3201","2019-09-19",12.39
"3202","2019-09-20",12.46
"3203","2019-09-23",12.46
"3204","2019-09-24",12.35
"3205","2019-09-25",12.38
"3206","2019-09-26",12.48
"3207","2019-09-27",12.49
"3208","2019-09-30",12.34
"3209","2019-10-01",12.24
"3210","2019-10-02",12.04
"3211","2019-10-03",11.96
"3212","2019-10-04",12.11
"3213","2019-10-07",12.25
"3214","2019-10-08",12.25
"3215","2019-10-09",12.31
"3216","2019-10-10",12.35
"3217","2019-10-11",12.41
"3218","2019-10-14",12.4
"3219","2019-10-15",12.46
"3220","2019-10-16",12.5
"3221","2019-10-17",12.54
"3222","2019-10-18",12.67
"3223","2019-10-21",12.61
"3224","2019-10-22",12.67
"3225","2019-10-23",12.71
"3226","2019-10-24",12.69
"3227","2019-10-25",12.72
"3228","2019-10-28",12.71
"3229","2019-10-29",12.78
"3230","2019-10-30",12.82
"3231","2019-10-31",12.91
"3232","2019-11-01",12.94
"3233","2019-11-04",12.95
"3234","2019-11-05",13.26
"3235","2019-11-06",13.49
"3236","2019-11-07",13.29
"3237","2019-11-08",13.58
"3238","2019-11-11",13.66
"3239","2019-11-12",13.93
"3240","2019-11-13",13.94
"3241","2019-11-14",13.87
"3242","2019-11-15",14.05
"3243","2019-11-18",13.87
"3244","2019-11-19",13.95
"3245","2019-11-20",14.02
"3246","2019-11-21",13.98
"3247","2019-11-22",14.04
"3248","2019-11-25",14.09
"3249","2019-11-26",14.33
"3250","2019-11-27",14.59
"3251","2019-11-29",14.82
"3252","2019-12-02",14.5
"3253","2019-12-03",14.21
"3254","2019-12-04",14.69
"3255","2019-12-05",14.61
"3256","2019-12-06",14.64
"3257","2019-12-09",14.69
"3258","2019-12-10",14.69
"3259","2019-12-11",14.64
"3260","2019-12-12",14.69
"3261","2019-12-13",14.76
"3262","2019-12-16",14.84
"3263","2019-12-17",15.25
"3264","2019-12-18",14.9
"3265","2019-12-19",14.82
"3266","2019-12-20",14.84
"3267","2019-12-23",14.09
"3268","2019-12-24",13.72
"3269","2019-12-26",13.63
"3270","2019-12-27",13.54
"3271","2019-12-30",13.33
"3272","2019-12-31",13.25
"3273","2020-01-02",13.2
"3274","2020-01-03",13.15
"3275","2020-01-06",13.07
"3276","2020-01-07",13.03
"3277","2020-01-08",13.22
"3278","2020-01-09",13.29
"3279","2020-01-10",13.26
"3280","2020-01-13",13.26
"3281","2020-01-14",13.3
"3282","2020-01-15",13.6
"3283","2020-01-16",13.77
"3284","2020-01-17",13.8
"3285","2020-01-21",13.9
"3286","2020-01-22",13.92
"3287","2020-01-23",13.72
"3288","2020-01-24",13.48
"3289","2020-01-27",13.32
"3290","2020-01-28",13.44
"3291","2020-01-29",13.38
"3292","2020-01-30",13.3
"3293","2020-01-31",13.15
"3294","2020-02-03",13.22
"3295","2020-02-04",13.3
"3296","2020-02-05",13.82
"3297","2020-02-06",13.55
"3298","2020-02-07",13.64
"3299","2020-02-10",13.65
"3300","2020-02-11",13.57
"3301","2020-02-12",13.6
"3302","2020-02-13",13.65
"3303","2020-02-14",13.68
"3304","2020-02-18",13.63
"3305","2020-02-19",13.53
"3306","2020-02-20",13.64
"3307","2020-02-21",13.5
"3308","2020-02-24",13.2
"3309","2020-02-25",12.38
"3310","2020-02-26",12.62
"3311","2020-02-27",11.93
"3312","2020-02-28",11.45
"3313","2020-03-02",12.18
"3314","2020-03-03",12.02
"3315","2020-03-04",12.42
"3316","2020-03-05",12.18
"3317","2020-03-06",11.72
"3318","2020-03-09",10.49
"3319","2020-03-10",10.57
"3320","2020-03-11",9.96
"3321","2020-03-12",8.91
"3322","2020-03-13",9.55
"3323","2020-03-16",8.5
"3324","2020-03-17",8.5
"3325","2020-03-18",7.59
"3326","2020-03-19",7.96
"3327","2020-03-20",7.72
"3328","2020-03-23",6.51
"3329","2020-03-24",7.22
"3330","2020-03-25",7.7
"3331","2020-03-26",8.41
"3332","2020-03-27",8.33
"3333","2020-03-30",7.65
"3334","2020-03-31",7.85
"3335","2020-04-01",7.25
"3336","2020-04-02",7.2
"3337","2020-04-03",7.07
"3338","2020-04-06",7.83
"3339","2020-04-07",8.71
"3340","2020-04-08",9.11
"3341","2020-04-09",9.47
"3342","2020-04-13",9.46
"3343","2020-04-14",9.81
"3344","2020-04-15",9.74
"3345","2020-04-16",9.58
"3346","2020-04-17",9.96
"3347","2020-04-20",9.77
"3348","2020-04-21",9.69
"3349","2020-04-22",9.66
"3350","2020-04-23",9.64
"3351","2020-04-24",10.2
"3352","2020-04-27",10.71
"3353","2020-04-28",10.51
"3354","2020-04-29",10.87
"3355","2020-04-30",11.11
"3356","2020-05-01",10.56
"3357","2020-05-04",10.35
"3358","2020-05-05",10.25
"3359","2020-05-06",10.69
"3360","2020-05-07",10.93
"3361","2020-05-08",11.12
"3362","2020-05-11",11.02
"3363","2020-05-12",10.94
"3364","2020-05-13",9.75
"3365","2020-05-14",10.14
"3366","2020-05-15",10.29
"3367","2020-05-18",10.34
"3368","2020-05-19",10.2
"3369","2020-05-20",10.58
"3370","2020-05-21",10.67
"3371","2020-05-22",10.74
"3372","2020-05-26",11.03
"3373","2020-05-27",11.32
"3374","2020-05-28",11.02
"3375","2020-05-29",11.09
"3376","2020-06-01",11.3
"3377","2020-06-02",11.32
"3378","2020-06-03",11.41
"3379","2020-06-04",11.36
"3380","2020-06-05",11.13
"3381","2020-06-08",11.3
"3382","2020-06-09",11.29
"3383","2020-06-10",10.72
"3384","2020-06-11",10.22
"3385","2020-06-12",10.73
"3386","2020-06-15",10.78
"3387","2020-06-16",10.97
"3388","2020-06-17",10.8
"3389","2020-06-18",10.66
"3390","2020-06-19",10.71
"3391","2020-06-22",10.58
"3392","2020-06-23",10.32
"3393","2020-06-24",10
"3394","2020-06-25",10.16
"3395","2020-06-26",10.09
"3396","2020-06-29",10.2
"3397","2020-06-30",10.24
"3398","2020-07-01",10.2
"3399","2020-07-02",10.07
"3400","2020-07-06",9.99
"3401","2020-07-07",9.71
"3402","2020-07-08",9.71
"3403","2020-07-09",9.4
"3404","2020-07-10",9.65
"3405","2020-07-13",9.66
"3406","2020-07-14",9.72
"3407","2020-07-15",9.83
"3408","2020-07-16",9.94
"3409","2020-07-17",9.96
"3410","2020-07-20",10.02
"3411","2020-07-21",10.17
"3412","2020-07-22",10.28
"3413","2020-07-23",10.17
"3414","2020-07-24",10.1
"3415","2020-07-27",9.96
"3416","2020-07-28",9.96
"3417","2020-07-29",9.41
"3418","2020-07-30",9.34
"3419","2020-07-31",9.21
"3420","2020-08-03",9.24
"3421","2020-08-04",9.31
"3422","2020-08-05",9.39
"3423","2020-08-06",9.35
"3424","2020-08-07",9.53
"3425","2020-08-10",9.65
"3426","2020-08-11",9.6
"3427","2020-08-12",9.66
"3428","2020-08-13",9.66
"3429","2020-08-14",9.77
"3430","2020-08-17",9.75
"3431","2020-08-18",9.6
"3432","2020-08-19",9.59
"3433","2020-08-20",9.59
"3434","2020-08-21",9.49
"3435","2020-08-24",9.62
"3436","2020-08-25",9.48
"3437","2020-08-26",9.3
"3438","2020-08-27",9.31
"3439","2020-08-28",9.39
"3440","2020-08-31",9.39
"3441","2020-09-01",9.41
"3442","2020-09-02",9.43
"3443","2020-09-03",9.3
"3444","2020-09-04",9.23
"3445","2020-09-08",9.3
"3446","2020-09-09",9.32
"3447","2020-09-10",9.19
"3448","2020-09-11",9.18
"3449","2020-09-14",9.27
"3450","2020-09-15",9.23
"3451","2020-09-16",9.21
"3452","2020-09-17",9.3
"3453","2020-09-18",9.29
"3454","2020-09-21",9.23
"3455","2020-09-22",9.19
"3456","2020-09-23",8.97
"3457","2020-09-24",8.93
"3458","2020-09-25",9.07
"3459","2020-09-28",9.37
"3460","2020-09-29",9.2
"3461","2020-09-30",9.1
"3462","2020-10-01",9.1
"3463","2020-10-02",9.1
"3464","2020-10-05",9.1
"3465","2020-10-06",9.07
"3466","2020-10-07",9.14
"3467","2020-10-08",9.2
"3468","2020-10-09",9.17
"3469","2020-10-12",9.01
"3470","2020-10-13",9.04
"3471","2020-10-14",9.05
"3472","2020-10-15",9.03
"3473","2020-10-16",9
"3474","2020-10-19",8.94
"3475","2020-10-20",8.96
"3476","2020-10-21",8.93
"3477","2020-10-22",8.92
"3478","2020-10-23",8.83
"3479","2020-10-26",8.82
"3480","2020-10-27",8.65
"3481","2020-10-28",8.33
"3482","2020-10-29",8.2
"3483","2020-10-30",8.33
"3484","2020-11-02",8.49
"3485","2020-11-03",8.56
"3486","2020-11-04",8.99
"3487","2020-11-05",8.91
"3488","2020-11-06",8.9
"3489","2020-11-09",9.02
"3490","2020-11-10",9.35
"3491","2020-11-11",9.38
"3492","2020-11-12",9.3
"3493","2020-11-13",9.43
"3494","2020-11-16",9.66
"3495","2020-11-17",9.66
"3496","2020-11-18",9.79
"3497","2020-11-19",9.63
"3498","2020-11-20",9.62
"3499","2020-11-23",9.75
"3500","2020-11-24",9.88
"3501","2020-11-25",10.02
"3502","2020-11-27",10.04
