"","date","ASYS"
"1000","2010-12-20",26.129999
"1001","2010-12-21",25.51
"1002","2010-12-22",26.08
"1003","2010-12-23",25.76
"1004","2010-12-27",26.440001
"1005","2010-12-28",26.76
"1006","2010-12-29",26.27
"1007","2010-12-30",25.58
"1008","2010-12-31",25.15
"1009","2011-01-03",25.99
"1010","2011-01-04",24.42
"1011","2011-01-05",25.02
"1012","2011-01-06",25.059999
"1013","2011-01-07",25.139999
"1014","2011-01-10",25.73
"1015","2011-01-11",28.209999
"1016","2011-01-12",29.07
"1017","2011-01-13",27.92
"1018","2011-01-14",27.299999
"1019","2011-01-18",27.940001
"1020","2011-01-19",26.459999
"1021","2011-01-20",25.42
"1022","2011-01-21",24.940001
"1023","2011-01-24",25.879999
"1024","2011-01-25",25.209999
"1025","2011-01-26",25.870001
"1026","2011-01-27",26.75
"1027","2011-01-28",25.67
"1028","2011-01-31",25.610001
"1029","2011-02-01",26.389999
"1030","2011-02-02",28.190001
"1031","2011-02-03",28
"1032","2011-02-04",27.16
"1033","2011-02-07",28.219999
"1034","2011-02-08",28.93
"1035","2011-02-09",26.66
"1036","2011-02-10",24.5
"1037","2011-02-11",25.379999
"1038","2011-02-14",24.639999
"1039","2011-02-15",24.700001
"1040","2011-02-16",24.43
"1041","2011-02-17",24.83
"1042","2011-02-18",25.049999
"1043","2011-02-22",22.799999
"1044","2011-02-23",22.110001
"1045","2011-02-24",21.959999
"1046","2011-02-25",22.99
"1047","2011-02-28",22.969999
"1048","2011-03-01",22.059999
"1049","2011-03-02",22.370001
"1050","2011-03-03",23.9
"1051","2011-03-04",23.58
"1052","2011-03-07",22.610001
"1053","2011-03-08",22.280001
"1054","2011-03-09",21.879999
"1055","2011-03-10",20.75
"1056","2011-03-11",21.459999
"1057","2011-03-14",21.15
"1058","2011-03-15",22.129999
"1059","2011-03-16",21.450001
"1060","2011-03-17",21.889999
"1061","2011-03-18",21.540001
"1062","2011-03-21",21.76
"1063","2011-03-22",21.84
"1064","2011-03-23",22.950001
"1065","2011-03-24",24
"1066","2011-03-25",24.309999
"1067","2011-03-28",24.790001
"1068","2011-03-29",25.129999
"1069","2011-03-30",25.549999
"1070","2011-03-31",25.24
"1071","2011-04-01",25.450001
"1072","2011-04-04",25.27
"1073","2011-04-05",25.299999
"1074","2011-04-06",24.23
"1075","2011-04-07",23.68
"1076","2011-04-08",23.15
"1077","2011-04-11",22.52
"1078","2011-04-12",22.309999
"1079","2011-04-13",23.219999
"1080","2011-04-14",23.27
"1081","2011-04-15",23.18
"1082","2011-04-18",22.25
"1083","2011-04-19",22.26
"1084","2011-04-20",22.4
"1085","2011-04-21",22.459999
"1086","2011-04-25",22.4
"1087","2011-04-26",22.27
"1088","2011-04-27",22.5
"1089","2011-04-28",21.959999
"1090","2011-04-29",22.879999
"1091","2011-05-02",22.35
"1092","2011-05-03",21.9
"1093","2011-05-04",20.16
"1094","2011-05-05",19.889999
"1095","2011-05-06",20.23
"1096","2011-05-09",20.26
"1097","2011-05-10",21.17
"1098","2011-05-11",21.549999
"1099","2011-05-12",22.52
"1100","2011-05-13",23.34
"1101","2011-05-16",22.65
"1102","2011-05-17",21.309999
"1103","2011-05-18",21.85
"1104","2011-05-19",21.559999
"1105","2011-05-20",21.91
"1106","2011-05-23",20.469999
"1107","2011-05-24",20.450001
"1108","2011-05-25",21.32
"1109","2011-05-26",21.65
"1110","2011-05-27",21.4
"1111","2011-05-31",21.879999
"1112","2011-06-01",21.09
"1113","2011-06-02",20.66
"1114","2011-06-03",20.27
"1115","2011-06-06",19.77
"1116","2011-06-07",19.889999
"1117","2011-06-08",19.190001
"1118","2011-06-09",19.15
"1119","2011-06-10",18.540001
"1120","2011-06-13",18.43
"1121","2011-06-14",19.18
"1122","2011-06-15",18.610001
"1123","2011-06-16",18.110001
"1124","2011-06-17",17.559999
"1125","2011-06-20",18.219999
"1126","2011-06-21",18.690001
"1127","2011-06-22",18.76
"1128","2011-06-23",19.25
"1129","2011-06-24",18.59
"1130","2011-06-27",19.65
"1131","2011-06-28",20.190001
"1132","2011-06-29",20.209999
"1133","2011-06-30",20.639999
"1134","2011-07-01",21.25
"1135","2011-07-05",20.93
"1136","2011-07-06",21.059999
"1137","2011-07-07",20.09
"1138","2011-07-08",20.42
"1139","2011-07-11",19.51
"1140","2011-07-12",17.98
"1141","2011-07-13",17.940001
"1142","2011-07-14",17.77
"1143","2011-07-15",17.9
"1144","2011-07-18",17.959999
"1145","2011-07-19",18.15
"1146","2011-07-20",18.32
"1147","2011-07-21",18.07
"1148","2011-07-22",18.74
"1149","2011-07-25",18.040001
"1150","2011-07-26",17.469999
"1151","2011-07-27",16.6
"1152","2011-07-28",17.17
"1153","2011-07-29",17.950001
"1154","2011-08-01",18.42
"1155","2011-08-02",17.799999
"1156","2011-08-03",17.709999
"1157","2011-08-04",16.26
"1158","2011-08-05",16.4
"1159","2011-08-08",16.18
"1160","2011-08-09",16.559999
"1161","2011-08-10",11.06
"1162","2011-08-11",11.77
"1163","2011-08-12",11.63
"1164","2011-08-15",11.85
"1165","2011-08-16",11.9
"1166","2011-08-17",11.46
"1167","2011-08-18",10.38
"1168","2011-08-19",10.3
"1169","2011-08-22",9.88
"1170","2011-08-23",10.36
"1171","2011-08-24",10.92
"1172","2011-08-25",10.37
"1173","2011-08-26",10.82
"1174","2011-08-29",11.39
"1175","2011-08-30",11.17
"1176","2011-08-31",10.85
"1177","2011-09-01",10.5
"1178","2011-09-02",10.05
"1179","2011-09-06",9.98
"1180","2011-09-07",10.39
"1181","2011-09-08",9.89
"1182","2011-09-09",10.04
"1183","2011-09-12",10.02
"1184","2011-09-13",10.93
"1185","2011-09-14",10.86
"1186","2011-09-15",10.68
"1187","2011-09-16",11.07
"1188","2011-09-19",10.49
"1189","2011-09-20",9.84
"1190","2011-09-21",9.39
"1191","2011-09-22",9.01
"1192","2011-09-23",9.24
"1193","2011-09-26",9.23
"1194","2011-09-27",9.29
"1195","2011-09-28",8.63
"1196","2011-09-29",8.22
"1197","2011-09-30",8
"1198","2011-10-03",7.51
"1199","2011-10-04",7.96
"1200","2011-10-05",8.53
"1201","2011-10-06",8.85
"1202","2011-10-07",8.2
"1203","2011-10-10",8.6
"1204","2011-10-11",8.89
"1205","2011-10-12",9.54
"1206","2011-10-13",9.59
"1207","2011-10-14",9.81
"1208","2011-10-17",9.2
"1209","2011-10-18",9.89
"1210","2011-10-19",9.1
"1211","2011-10-20",9.02
"1212","2011-10-21",9.13
"1213","2011-10-24",11.33
"1214","2011-10-25",10.37
"1215","2011-10-26",9.79
"1216","2011-10-27",11.01
"1217","2011-10-28",11.28
"1218","2011-10-31",10.22
"1219","2011-11-01",10.07
"1220","2011-11-02",10.64
"1221","2011-11-03",10.71
"1222","2011-11-04",11.27
"1223","2011-11-07",10.78
"1224","2011-11-08",10.78
"1225","2011-11-09",9.99
"1226","2011-11-10",9.79
"1227","2011-11-11",10.37
"1228","2011-11-14",10.22
"1229","2011-11-15",10.37
"1230","2011-11-16",8.62
"1231","2011-11-17",8.69
"1232","2011-11-18",8.73
"1233","2011-11-21",8.33
"1234","2011-11-22",8.45
"1235","2011-11-23",7.86
"1236","2011-11-25",7.86
"1237","2011-11-28",8.39
"1238","2011-11-29",8.32
"1239","2011-11-30",9.08
"1240","2011-12-01",9.11
"1241","2011-12-02",8.76
"1242","2011-12-05",8.82
"1243","2011-12-06",8.37
"1244","2011-12-07",8.6
"1245","2011-12-08",8.1
"1246","2011-12-09",8.69
"1247","2011-12-12",8.42
"1248","2011-12-13",8.12
"1249","2011-12-14",7.98
"1250","2011-12-15",8.07
"1251","2011-12-16",8.08
"1252","2011-12-19",8
"1253","2011-12-20",8.63
"1254","2011-12-21",8.42
"1255","2011-12-22",8.58
"1256","2011-12-23",8.54
"1257","2011-12-27",8.57
"1258","2011-12-28",8.3
"1259","2011-12-29",8.47
"1260","2011-12-30",8.51
"1261","2012-01-03",8.66
"1262","2012-01-04",8.95
"1263","2012-01-05",8.88
"1264","2012-01-06",8.82
"1265","2012-01-09",8.73
"1266","2012-01-10",8.76
"1267","2012-01-11",9.77
"1268","2012-01-12",10.15
"1269","2012-01-13",10.11
"1270","2012-01-17",10.17
"1271","2012-01-18",10.35
"1272","2012-01-19",10.24
"1273","2012-01-20",10.1
"1274","2012-01-23",10.44
"1275","2012-01-24",10.66
"1276","2012-01-25",10.37
"1277","2012-01-26",10.26
"1278","2012-01-27",10.29
"1279","2012-01-30",9.97
"1280","2012-01-31",10.19
"1281","2012-02-01",10.5
"1282","2012-02-02",10.8
"1283","2012-02-03",11.48
"1284","2012-02-06",11.23
"1285","2012-02-07",11.03
"1286","2012-02-08",11.18
"1287","2012-02-09",11.26
"1288","2012-02-10",9.28
"1289","2012-02-13",8.96
"1290","2012-02-14",9
"1291","2012-02-15",8.58
"1292","2012-02-16",9.02
"1293","2012-02-17",9.45
"1294","2012-02-21",9.31
"1295","2012-02-22",9.11
"1296","2012-02-23",8.97
"1297","2012-02-24",8.67
"1298","2012-02-27",8.7
"1299","2012-02-28",9
"1300","2012-02-29",8.76
"1301","2012-03-01",8.85
"1302","2012-03-02",8.9
"1303","2012-03-05",8.17
"1304","2012-03-06",8.23
"1305","2012-03-07",7.99
"1306","2012-03-08",8.15
"1307","2012-03-09",8.25
"1308","2012-03-12",8.25
"1309","2012-03-13",8.65
"1310","2012-03-14",8.42
"1311","2012-03-15",8.47
"1312","2012-03-16",8.48
"1313","2012-03-19",8.83
"1314","2012-03-20",8.7
"1315","2012-03-21",8.52
"1316","2012-03-22",8.62
"1317","2012-03-23",8.32
"1318","2012-03-26",8.3
"1319","2012-03-27",8.31
"1320","2012-03-28",8.8
"1321","2012-03-29",8.55
"1322","2012-03-30",8.33
"1323","2012-04-02",8.38
"1324","2012-04-03",8.21
"1325","2012-04-04",7.92
"1326","2012-04-05",7.67
"1327","2012-04-09",7.5
"1328","2012-04-10",7.23
"1329","2012-04-11",7.29
"1330","2012-04-12",7.37
"1331","2012-04-13",7.11
"1332","2012-04-16",7.02
"1333","2012-04-17",7.13
"1334","2012-04-18",7.1
"1335","2012-04-19",7.06
"1336","2012-04-20",7.04
"1337","2012-04-23",7.05
"1338","2012-04-24",6.93
"1339","2012-04-25",6.96
"1340","2012-04-26",7.19
"1341","2012-04-27",7.28
"1342","2012-04-30",6.98
"1343","2012-05-01",7.39
"1344","2012-05-02",7.17
"1345","2012-05-03",7.01
"1346","2012-05-04",6.94
"1347","2012-05-07",7.08
"1348","2012-05-08",7.33
"1349","2012-05-09",6.96
"1350","2012-05-10",6.8
"1351","2012-05-11",5.4
"1352","2012-05-14",5.11
"1353","2012-05-15",4.79
"1354","2012-05-16",4.6
"1355","2012-05-17",4.46
"1356","2012-05-18",4.11
"1357","2012-05-21",4.16
"1358","2012-05-22",4.24
"1359","2012-05-23",4.41
"1360","2012-05-24",4.32
"1361","2012-05-25",4.35
"1362","2012-05-29",4.36
"1363","2012-05-30",4.4
"1364","2012-05-31",4.52
"1365","2012-06-01",4.71
"1366","2012-06-04",4.51
"1367","2012-06-05",4.54
"1368","2012-06-06",4.89
"1369","2012-06-07",4.5
"1370","2012-06-08",4.58
"1371","2012-06-11",4.38
"1372","2012-06-12",4.54
"1373","2012-06-13",4.54
"1374","2012-06-14",4.61
"1375","2012-06-15",4.38
"1376","2012-06-18",4.22
"1377","2012-06-19",4.19
"1378","2012-06-20",4.35
"1379","2012-06-21",4.22
"1380","2012-06-22",4.28
"1381","2012-06-25",4.16
"1382","2012-06-26",4.16
"1383","2012-06-27",3.97
"1384","2012-06-28",3.86
"1385","2012-06-29",3.76
"1386","2012-07-02",3.79
"1387","2012-07-03",3.96
"1388","2012-07-05",4.27
"1389","2012-07-06",4.14
"1390","2012-07-09",4.17
"1391","2012-07-10",4.12
"1392","2012-07-11",4.18
"1393","2012-07-12",4.15
"1394","2012-07-13",4.14
"1395","2012-07-16",4.15
"1396","2012-07-17",4.04
"1397","2012-07-18",4.11
"1398","2012-07-19",4.18
"1399","2012-07-20",4.22
"1400","2012-07-23",4.11
"1401","2012-07-24",4.3
"1402","2012-07-25",4.3
"1403","2012-07-26",4.3
"1404","2012-07-27",4.41
"1405","2012-07-30",4.21
"1406","2012-07-31",4.25
"1407","2012-08-01",4.16
"1408","2012-08-02",4.31
"1409","2012-08-03",4.38
"1410","2012-08-06",4.16
"1411","2012-08-07",4.08
"1412","2012-08-08",3.96
"1413","2012-08-09",4.11
"1414","2012-08-10",3.89
"1415","2012-08-13",3.88
"1416","2012-08-14",3.92
"1417","2012-08-15",3.9
"1418","2012-08-16",3.93
"1419","2012-08-17",3.99
"1420","2012-08-20",3.95
"1421","2012-08-21",3.98
"1422","2012-08-22",3.88
"1423","2012-08-23",3.99
"1424","2012-08-24",3.98
"1425","2012-08-27",3.97
"1426","2012-08-28",3.91
"1427","2012-08-29",3.94
"1428","2012-08-30",3.92
"1429","2012-08-31",3.95
"1430","2012-09-04",3.99
"1431","2012-09-05",3.94
"1432","2012-09-06",3.92
"1433","2012-09-07",3.91
"1434","2012-09-10",3.91
"1435","2012-09-11",3.93
"1436","2012-09-12",3.91
"1437","2012-09-13",3.93
"1438","2012-09-14",3.82
"1439","2012-09-17",3.76
"1440","2012-09-18",3.72
"1441","2012-09-19",3.63
"1442","2012-09-20",3.58
"1443","2012-09-21",3.57
"1444","2012-09-24",3.56
"1445","2012-09-25",3.52
"1446","2012-09-26",3.53
"1447","2012-09-27",3.38
"1448","2012-09-28",3.31
"1449","2012-10-01",3.23
"1450","2012-10-02",3.32
"1451","2012-10-03",3.28
"1452","2012-10-04",3.28
"1453","2012-10-05",3.26
"1454","2012-10-08",3.22
"1455","2012-10-09",3.12
"1456","2012-10-10",3.12
"1457","2012-10-11",3.12
"1458","2012-10-12",3.15
"1459","2012-10-15",3.22
"1460","2012-10-16",3.31
"1461","2012-10-17",3.3
"1462","2012-10-18",3.31
"1463","2012-10-19",3.36
"1464","2012-10-22",3.36
"1465","2012-10-23",3.32
"1466","2012-10-24",3.36
"1467","2012-10-25",3.37
"1468","2012-10-26",3.37
"1469","2012-10-31",3.2
"1470","2012-11-01",3.17
"1471","2012-11-02",3.17
"1472","2012-11-05",3.15
"1473","2012-11-06",3.13
"1474","2012-11-07",3.19
"1475","2012-11-08",3.12
"1476","2012-11-09",3.06
"1477","2012-11-12",3.04
"1478","2012-11-13",3.01
"1479","2012-11-14",3.03
"1480","2012-11-15",3
"1481","2012-11-16",2.94
"1482","2012-11-19",2.95
"1483","2012-11-20",2.91
"1484","2012-11-21",2.99
"1485","2012-11-23",2.97
"1486","2012-11-26",2.97
"1487","2012-11-27",3.09
"1488","2012-11-28",3.07
"1489","2012-11-29",3.14
"1490","2012-11-30",3.22
"1491","2012-12-03",3.16
"1492","2012-12-04",3.08
"1493","2012-12-05",2.99
"1494","2012-12-06",2.96
"1495","2012-12-07",2.9
"1496","2012-12-10",2.95
"1497","2012-12-11",2.96
"1498","2012-12-12",3.1
"1499","2012-12-13",3
"1500","2012-12-14",3
"1501","2012-12-17",3.04
"1502","2012-12-18",3.13
"1503","2012-12-19",3.28
"1504","2012-12-20",3.25
"1505","2012-12-21",3.28
"1506","2012-12-24",3.29
"1507","2012-12-26",3.28
"1508","2012-12-27",3.13
"1509","2012-12-28",3.12
"1510","2012-12-31",3.22
"1511","2013-01-02",3.39
"1512","2013-01-03",3.68
"1513","2013-01-04",3.9
"1514","2013-01-07",3.81
"1515","2013-01-08",3.84
"1516","2013-01-09",3.98
"1517","2013-01-10",3.99
"1518","2013-01-11",3.98
"1519","2013-01-14",4.01
"1520","2013-01-15",3.85
"1521","2013-01-16",3.81
"1522","2013-01-17",3.81
"1523","2013-01-18",3.94
"1524","2013-01-22",4.03
"1525","2013-01-23",4.17
"1526","2013-01-24",4.05
"1527","2013-01-25",4.02
"1528","2013-01-28",3.92
"1529","2013-01-29",3.96
"1530","2013-01-30",3.93
"1531","2013-01-31",3.91
"1532","2013-02-01",3.93
"1533","2013-02-04",3.93
"1534","2013-02-05",3.96
"1535","2013-02-06",3.96
"1536","2013-02-07",3.96
"1537","2013-02-08",3.95
"1538","2013-02-11",3.93
"1539","2013-02-12",3.98
"1540","2013-02-13",4.24
"1541","2013-02-14",4.47
"1542","2013-02-15",4.75
"1543","2013-02-19",4.63
"1544","2013-02-20",4.42
"1545","2013-02-21",4.22
"1546","2013-02-22",4.18
"1547","2013-02-25",4.15
"1548","2013-02-26",4.13
"1549","2013-02-27",3.97
"1550","2013-02-28",3.99
"1551","2013-03-01",3.96
"1552","2013-03-04",3.8
"1553","2013-03-05",3.7
"1554","2013-03-06",3.78
"1555","2013-03-07",3.73
"1556","2013-03-08",3.9
"1557","2013-03-11",3.96
"1558","2013-03-12",4.02
"1559","2013-03-13",4.04
"1560","2013-03-14",3.94
"1561","2013-03-15",3.56
"1562","2013-03-18",3.43
"1563","2013-03-19",3.49
"1564","2013-03-20",3.61
"1565","2013-03-21",3.58
"1566","2013-03-22",3.53
"1567","2013-03-25",3.6
"1568","2013-03-26",3.6
"1569","2013-03-27",3.53
"1570","2013-03-28",3.64
"1571","2013-04-01",3.67
"1572","2013-04-02",3.62
"1573","2013-04-03",3.7
"1574","2013-04-04",3.65
"1575","2013-04-05",3.6
"1576","2013-04-08",3.61
"1577","2013-04-09",3.83
"1578","2013-04-10",3.86
"1579","2013-04-11",3.83
"1580","2013-04-12",3.8
"1581","2013-04-15",3.59
"1582","2013-04-16",3.68
"1583","2013-04-17",3.53
"1584","2013-04-18",3.42
"1585","2013-04-19",3.32
"1586","2013-04-22",3.32
"1587","2013-04-23",3.24
"1588","2013-04-24",3.4
"1589","2013-04-25",3.5
"1590","2013-04-26",3.72
"1591","2013-04-29",3.7
"1592","2013-04-30",3.74
"1593","2013-05-01",3.69
"1594","2013-05-02",3.63
"1595","2013-05-03",3.7
"1596","2013-05-06",3.58
"1597","2013-05-07",3.68
"1598","2013-05-08",3.79
"1599","2013-05-09",4.05
"1600","2013-05-10",3.87
"1601","2013-05-13",3.99
"1602","2013-05-14",4.05
"1603","2013-05-15",3.92
"1604","2013-05-16",3.79
"1605","2013-05-17",3.8
"1606","2013-05-20",4.5
"1607","2013-05-21",4.7
"1608","2013-05-22",4.49
"1609","2013-05-23",4.66
"1610","2013-05-24",4.7
"1611","2013-05-28",5.15
"1612","2013-05-29",5.19
"1613","2013-05-30",5.36
"1614","2013-05-31",5.25
"1615","2013-06-03",4.98
"1616","2013-06-04",5.08
"1617","2013-06-05",5.24
"1618","2013-06-06",5.03
"1619","2013-06-07",5.07
"1620","2013-06-10",5.1
"1621","2013-06-11",5.3
"1622","2013-06-12",5.25
"1623","2013-06-13",5.28
"1624","2013-06-14",5.17
"1625","2013-06-17",4.89
"1626","2013-06-18",4.98
"1627","2013-06-19",5.67
"1628","2013-06-20",6.35
"1629","2013-06-21",6.41
"1630","2013-06-24",7.07
"1631","2013-06-25",7.27
"1632","2013-06-26",7.05
"1633","2013-06-27",6.26
"1634","2013-06-28",6.36
"1635","2013-07-01",6.86
"1636","2013-07-02",6.62
"1637","2013-07-03",6.37
"1638","2013-07-05",6.38
"1639","2013-07-08",6.3
"1640","2013-07-09",6.34
"1641","2013-07-10",6.09
"1642","2013-07-11",6.65
"1643","2013-07-12",7.21
"1644","2013-07-15",7
"1645","2013-07-16",6.88
"1646","2013-07-17",7
"1647","2013-07-18",6.56
"1648","2013-07-19",6.59
"1649","2013-07-22",6.85
"1650","2013-07-23",6.6
"1651","2013-07-24",6.63
"1652","2013-07-25",6.58
"1653","2013-07-26",6.7
"1654","2013-07-29",6.65
"1655","2013-07-30",6.77
"1656","2013-07-31",6.85
"1657","2013-08-01",6.61
"1658","2013-08-02",6.61
"1659","2013-08-05",6.38
"1660","2013-08-06",6.51
"1661","2013-08-07",6.49
"1662","2013-08-08",6.45
"1663","2013-08-09",6.35
"1664","2013-08-12",6.41
"1665","2013-08-13",6.39
"1666","2013-08-14",6.31
"1667","2013-08-15",6.17
"1668","2013-08-16",6.04
"1669","2013-08-19",5.56
"1670","2013-08-20",5.68
"1671","2013-08-21",5.8
"1672","2013-08-22",5.98
"1673","2013-08-23",6.18
"1674","2013-08-26",6.18
"1675","2013-08-27",6.19
"1676","2013-08-28",6.06
"1677","2013-08-29",6.15
"1678","2013-08-30",6.16
"1679","2013-09-03",6.15
"1680","2013-09-04",7.11
"1681","2013-09-05",7.64
"1682","2013-09-06",7.21
"1683","2013-09-09",7.08
"1684","2013-09-10",7.14
"1685","2013-09-11",7.03
"1686","2013-09-12",7.04
"1687","2013-09-13",6.94
"1688","2013-09-16",7.49
"1689","2013-09-17",7.47
"1690","2013-09-18",7.48
"1691","2013-09-19",7.54
"1692","2013-09-20",7.38
"1693","2013-09-23",7.21
"1694","2013-09-24",7.31
"1695","2013-09-25",7.37
"1696","2013-09-26",7.3
"1697","2013-09-27",7.32
"1698","2013-09-30",7.3
"1699","2013-10-01",7.85
"1700","2013-10-02",7.94
"1701","2013-10-03",7.61
"1702","2013-10-04",7.61
"1703","2013-10-07",7.67
"1704","2013-10-08",7.54
"1705","2013-10-09",7.71
"1706","2013-10-10",7.75
"1707","2013-10-11",7.69
"1708","2013-10-14",7.66
"1709","2013-10-15",7.6
"1710","2013-10-16",7.85
"1711","2013-10-17",7.92
"1712","2013-10-18",8.27
"1713","2013-10-21",8.11
"1714","2013-10-22",8.54
"1715","2013-10-23",8.46
"1716","2013-10-24",8.35
"1717","2013-10-25",8.2
"1718","2013-10-28",7.98
"1719","2013-10-29",8.27
"1720","2013-10-30",8.13
"1721","2013-10-31",8
"1722","2013-11-01",8.04
"1723","2013-11-04",8.24
"1724","2013-11-05",8.22
"1725","2013-11-06",8.39
"1726","2013-11-07",8.18
"1727","2013-11-08",8.23
"1728","2013-11-11",8.79
"1729","2013-11-12",8.7
"1730","2013-11-13",8.5
"1731","2013-11-14",8.38
"1732","2013-11-15",8.14
"1733","2013-11-18",8.15
"1734","2013-11-19",7.93
"1735","2013-11-20",8.25
"1736","2013-11-21",7.98
"1737","2013-11-22",8.06
"1738","2013-11-25",7.53
"1739","2013-11-26",7.88
"1740","2013-11-27",7.68
"1741","2013-11-29",7.64
"1742","2013-12-02",7.47
"1743","2013-12-03",7.56
"1744","2013-12-04",8.1
"1745","2013-12-05",8.2
"1746","2013-12-06",7.95
"1747","2013-12-09",7.78
"1748","2013-12-10",7.6
"1749","2013-12-11",7.01
"1750","2013-12-12",7.39
"1751","2013-12-13",7.3
"1752","2013-12-16",7.42
"1753","2013-12-17",7.43
"1754","2013-12-18",7.07
"1755","2013-12-19",6.94
"1756","2013-12-20",6.77
"1757","2013-12-23",6.72
"1758","2013-12-24",6.71
"1759","2013-12-26",6.5
"1760","2013-12-27",6.47
"1761","2013-12-30",6.68
"1762","2013-12-31",6.96
"1763","2014-01-02",7.05
"1764","2014-01-03",7.39
"1765","2014-01-06",7.25
"1766","2014-01-07",7.8
"1767","2014-01-08",8.39
"1768","2014-01-09",8.99
"1769","2014-01-10",8.83
"1770","2014-01-13",8.73
"1771","2014-01-14",8.9
"1772","2014-01-15",9.25
"1773","2014-01-16",9.39
"1774","2014-01-17",9.39
"1775","2014-01-21",9.39
"1776","2014-01-22",9.49
"1777","2014-01-23",9.48
"1778","2014-01-24",9.17
"1779","2014-01-27",8.88
"1780","2014-01-28",9.02
"1781","2014-01-29",9.41
"1782","2014-01-30",9.68
"1783","2014-01-31",9.67
"1784","2014-02-03",9.14
"1785","2014-02-04",9.01
"1786","2014-02-05",9.12
"1787","2014-02-06",8.8
"1788","2014-02-07",9.89
"1789","2014-02-10",9.51
"1790","2014-02-11",9.44
"1791","2014-02-12",9.39
"1792","2014-02-13",9.66
"1793","2014-02-14",9.88
"1794","2014-02-18",10.26
"1795","2014-02-19",9.98
"1796","2014-02-20",9.87
"1797","2014-02-21",9.95
"1798","2014-02-24",9.94
"1799","2014-02-25",9.99
"1800","2014-02-26",10.05
"1801","2014-02-27",11.39
"1802","2014-02-28",11.16
"1803","2014-03-03",12
"1804","2014-03-04",12.9
"1805","2014-03-05",12.98
"1806","2014-03-06",13.51
"1807","2014-03-07",13.14
"1808","2014-03-10",12.11
"1809","2014-03-11",12.11
"1810","2014-03-12",12.08
"1811","2014-03-13",11.45
"1812","2014-03-14",12.01
"1813","2014-03-17",12.63
"1814","2014-03-18",13.02
"1815","2014-03-19",13.42
"1816","2014-03-20",12.87
"1817","2014-03-21",13.13
"1818","2014-03-24",12.89
"1819","2014-03-25",12.77
"1820","2014-03-26",12.35
"1821","2014-03-27",12.26
"1822","2014-03-28",11.85
"1823","2014-03-31",12.17
"1824","2014-04-01",12.34
"1825","2014-04-02",12.8
"1826","2014-04-03",12.23
"1827","2014-04-04",11.35
"1828","2014-04-07",10.24
"1829","2014-04-08",10.02
"1830","2014-04-09",9.94
"1831","2014-04-10",9.86
"1832","2014-04-11",9.75
"1833","2014-04-14",9.54
"1834","2014-04-15",9.34
"1835","2014-04-16",9.38
"1836","2014-04-17",9.45
"1837","2014-04-21",9.33
"1838","2014-04-22",9.37
"1839","2014-04-23",9.03
"1840","2014-04-24",9.21
"1841","2014-04-25",8.95
"1842","2014-04-28",8.83
"1843","2014-04-29",8.31
"1844","2014-04-30",8.55
"1845","2014-05-01",8.75
"1846","2014-05-02",9.14
"1847","2014-05-05",9.66
"1848","2014-05-06",9.54
"1849","2014-05-07",9.34
"1850","2014-05-08",8.7
"1851","2014-05-09",8.83
"1852","2014-05-12",9.05
"1853","2014-05-13",9.15
"1854","2014-05-14",9
"1855","2014-05-15",8.64
"1856","2014-05-16",8.18
"1857","2014-05-19",7.72
"1858","2014-05-20",8.08
"1859","2014-05-21",8.23
"1860","2014-05-22",8.24
"1861","2014-05-23",8.4
"1862","2014-05-27",8.54
"1863","2014-05-28",9.21
"1864","2014-05-29",9.72
"1865","2014-05-30",9.88
"1866","2014-06-02",10.01
"1867","2014-06-03",10.52
"1868","2014-06-04",10.49
"1869","2014-06-05",10.32
"1870","2014-06-06",10.45
"1871","2014-06-09",10.8
"1872","2014-06-10",10.71
"1873","2014-06-11",10.7
"1874","2014-06-12",10.71
"1875","2014-06-13",10.79
"1876","2014-06-16",10.35
"1877","2014-06-17",11.38
"1878","2014-06-18",11.64
"1879","2014-06-19",11.27
"1880","2014-06-20",11.27
"1881","2014-06-23",11.17
"1882","2014-06-24",10.75
"1883","2014-06-25",11.35
"1884","2014-06-26",12.06
"1885","2014-06-27",11.68
"1886","2014-06-30",12.23
"1887","2014-07-01",12.02
"1888","2014-07-02",12.03
"1889","2014-07-03",12.01
"1890","2014-07-07",11.51
"1891","2014-07-08",11.2
"1892","2014-07-09",11.24
"1893","2014-07-10",11.18
"1894","2014-07-11",11.08
"1895","2014-07-14",10.79
"1896","2014-07-15",10.24
"1897","2014-07-16",9.8
"1898","2014-07-17",9.92
"1899","2014-07-18",9.83
"1900","2014-07-21",9.56
"1901","2014-07-22",10.12
"1902","2014-07-23",10.06
"1903","2014-07-24",10.06
"1904","2014-07-25",10.23
"1905","2014-07-28",10.54
"1906","2014-07-29",10.81
"1907","2014-07-30",10.28
"1908","2014-07-31",9.78
"1909","2014-08-01",9.71
"1910","2014-08-04",9.29
"1911","2014-08-05",8.84
"1912","2014-08-06",8.96
"1913","2014-08-07",9.62
"1914","2014-08-08",9.43
"1915","2014-08-11",9.28
"1916","2014-08-12",8.95
"1917","2014-08-13",10.24
"1918","2014-08-14",10.52
"1919","2014-08-15",10.51
"1920","2014-08-18",10.43
"1921","2014-08-19",10.22
"1922","2014-08-20",10.03
"1923","2014-08-21",10.12
"1924","2014-08-22",10.58
"1925","2014-08-25",10.65
"1926","2014-08-26",10.68
"1927","2014-08-27",10.57
"1928","2014-08-28",10.57
