"","date","APTS"
"1005","2015-03-31",10.82
"1006","2015-04-01",10.85
"1007","2015-04-02",10.68
"1008","2015-04-06",10.95
"1009","2015-04-07",11.09
"1010","2015-04-08",10.91
"1011","2015-04-09",10.85
"1012","2015-04-10",11.14
"1013","2015-04-13",11.06
"1014","2015-04-14",11.21
"1015","2015-04-15",11.16
"1016","2015-04-16",11.2
"1017","2015-04-17",11.12
"1018","2015-04-20",11.1
"1019","2015-04-21",11.09
"1020","2015-04-22",11.25
"1021","2015-04-23",11.2
"1022","2015-04-24",11.17
"1023","2015-04-27",11.09
"1024","2015-04-28",11.32
"1025","2015-04-29",11.3
"1026","2015-04-30",11.06
"1027","2015-05-01",11.01
"1028","2015-05-04",10.84
"1029","2015-05-05",10.7
"1030","2015-05-06",10.62
"1031","2015-05-07",10.81
"1032","2015-05-08",10.79
"1033","2015-05-11",10.91
"1034","2015-05-12",10.92
"1035","2015-05-13",10.96
"1036","2015-05-14",11.09
"1037","2015-05-15",11.36
"1038","2015-05-18",11.31
"1039","2015-05-19",11.3
"1040","2015-05-20",11.32
"1041","2015-05-21",11.2
"1042","2015-05-22",11.26
"1043","2015-05-26",11.22
"1044","2015-05-27",11.27
"1045","2015-05-28",11.48
"1046","2015-05-29",11.46
"1047","2015-06-01",11.6
"1048","2015-06-02",11.54
"1049","2015-06-03",11.35
"1050","2015-06-04",11.23
"1051","2015-06-05",11.11
"1052","2015-06-08",10.8
"1053","2015-06-09",10.58
"1054","2015-06-10",10.78
"1055","2015-06-11",10.67
"1056","2015-06-12",10.55
"1057","2015-06-15",10.29
"1058","2015-06-16",10.25
"1059","2015-06-17",10.36
"1060","2015-06-18",10.28
"1061","2015-06-19",10.53
"1062","2015-06-22",10.51
"1063","2015-06-23",10.26
"1064","2015-06-24",10.25
"1065","2015-06-25",10.31
"1066","2015-06-26",10.15
"1067","2015-06-29",10.07
"1068","2015-06-30",9.95
"1069","2015-07-01",10.29
"1070","2015-07-02",10.25
"1071","2015-07-06",10.46
"1072","2015-07-07",10.56
"1073","2015-07-08",10.38
"1074","2015-07-09",10.18
"1075","2015-07-10",10.92
"1076","2015-07-13",10.41
"1077","2015-07-14",10.62
"1078","2015-07-15",10.8
"1079","2015-07-16",10.88
"1080","2015-07-17",11.21
"1081","2015-07-20",10.91
"1082","2015-07-21",10.96
"1083","2015-07-22",11.01
"1084","2015-07-23",10.98
"1085","2015-07-24",11.18
"1086","2015-07-27",11.1
"1087","2015-07-28",11.12
"1088","2015-07-29",11.13
"1089","2015-07-30",11.04
"1090","2015-07-31",11.33
"1091","2015-08-03",11.7
"1092","2015-08-04",11.24
"1093","2015-08-05",10.94
"1094","2015-08-06",10.46
"1095","2015-08-07",10.38
"1096","2015-08-10",10.25
"1097","2015-08-11",10.48
"1098","2015-08-12",10.43
"1099","2015-08-13",10.4
"1100","2015-08-14",10.61
"1101","2015-08-17",10.84
"1102","2015-08-18",10.66
"1103","2015-08-19",10.63
"1104","2015-08-20",10.51
"1105","2015-08-21",10.12
"1106","2015-08-24",9.91
"1107","2015-08-25",9.82
"1108","2015-08-26",10.08
"1109","2015-08-27",10.22
"1110","2015-08-28",10.39
"1111","2015-08-31",10.21
"1112","2015-09-01",10.07
"1113","2015-09-02",10.34
"1114","2015-09-03",10.26
"1115","2015-09-04",10.28
"1116","2015-09-08",10.44
"1117","2015-09-09",10.4
"1118","2015-09-10",10.47
"1119","2015-09-11",10.45
"1120","2015-09-14",10.4
"1121","2015-09-15",10.6
"1122","2015-09-16",10.67
"1123","2015-09-17",10.92
"1124","2015-09-18",11.27
"1125","2015-09-21",11.02
"1126","2015-09-22",10.94
"1127","2015-09-23",10.93
"1128","2015-09-24",10.99
"1129","2015-09-25",10.76
"1130","2015-09-28",10.59
"1131","2015-09-29",10.6
"1132","2015-09-30",10.88
"1133","2015-10-01",10.91
"1134","2015-10-02",10.91
"1135","2015-10-05",11.02
"1136","2015-10-06",11.05
"1137","2015-10-07",11.4
"1138","2015-10-08",11.37
"1139","2015-10-09",11.31
"1140","2015-10-12",11.43
"1141","2015-10-13",11.35
"1142","2015-10-14",11.01
"1143","2015-10-15",11.27
"1144","2015-10-16",11.5
"1145","2015-10-19",11.64
"1146","2015-10-20",11.91
"1147","2015-10-21",11.61
"1148","2015-10-22",11.45
"1149","2015-10-23",11.26
"1150","2015-10-26",11.2
"1151","2015-10-27",10.98
"1152","2015-10-28",11.15
"1153","2015-10-29",11.02
"1154","2015-10-30",10.95
"1155","2015-11-02",11.16
"1156","2015-11-03",11.14
"1157","2015-11-04",11.22
"1158","2015-11-05",11.29
"1159","2015-11-06",11.24
"1160","2015-11-09",10.93
"1161","2015-11-10",11.14
"1162","2015-11-11",11.05
"1163","2015-11-12",10.96
"1164","2015-11-13",10.51
"1165","2015-11-16",10.43
"1166","2015-11-17",10.46
"1167","2015-11-18",10.67
"1168","2015-11-19",10.62
"1169","2015-11-20",10.72
"1170","2015-11-23",10.79
"1171","2015-11-24",10.91
"1172","2015-11-25",11
"1173","2015-11-27",11.37
"1174","2015-11-30",11.73
"1175","2015-12-01",11.62
"1176","2015-12-02",11.79
"1177","2015-12-03",11.5
"1178","2015-12-04",11.58
"1179","2015-12-07",11.38
"1180","2015-12-08",11.35
"1181","2015-12-09",11.7
"1182","2015-12-10",11.76
"1183","2015-12-11",11.7
"1184","2015-12-14",11.67
"1185","2015-12-15",12.23
"1186","2015-12-16",12.46
"1187","2015-12-17",12.4
"1188","2015-12-18",13.18
"1189","2015-12-21",13.26
"1190","2015-12-22",13.66
"1191","2015-12-23",13.62
"1192","2015-12-24",13.11
"1193","2015-12-28",13.17
"1194","2015-12-29",13.23
"1195","2015-12-30",13.33
"1196","2015-12-31",13.08
"1197","2016-01-04",12.88
"1198","2016-01-05",12.89
"1199","2016-01-06",12.69
"1200","2016-01-07",12.36
"1201","2016-01-08",12.1
"1202","2016-01-11",12.27
"1203","2016-01-12",12.31
"1204","2016-01-13",11.96
"1205","2016-01-14",12.13
"1206","2016-01-15",11.93
"1207","2016-01-19",11.91
"1208","2016-01-20",11.47
"1209","2016-01-21",11.59
"1210","2016-01-22",11.75
"1211","2016-01-25",11.59
"1212","2016-01-26",11.67
"1213","2016-01-27",11.58
"1214","2016-01-28",11.6
"1215","2016-01-29",12.05
"1216","2016-02-01",12.12
"1217","2016-02-02",12.13
"1218","2016-02-03",12.12
"1219","2016-02-04",12.02
"1220","2016-02-05",11.57
"1221","2016-02-08",11.13
"1222","2016-02-09",10.78
"1223","2016-02-10",10.76
"1224","2016-02-11",11.05
"1225","2016-02-12",11.12
"1226","2016-02-16",11.34
"1227","2016-02-17",11.56
"1228","2016-02-18",11.56
"1229","2016-02-19",11.83
"1230","2016-02-22",11.83
"1231","2016-02-23",11.45
"1232","2016-02-24",11.69
"1233","2016-02-25",12.01
"1234","2016-02-26",12.04
"1235","2016-02-29",12.1
"1236","2016-03-01",12.24
"1237","2016-03-02",12.67
"1238","2016-03-03",12.68
"1239","2016-03-04",12.42
"1240","2016-03-07",12.28
"1241","2016-03-08",12.02
"1242","2016-03-09",11.71
"1243","2016-03-10",11.43
"1244","2016-03-11",11.6
"1245","2016-03-14",11.34
"1246","2016-03-15",11.63
"1247","2016-03-16",11.95
"1248","2016-03-17",11.97
"1249","2016-03-18",11.87
"1250","2016-03-21",11.91
"1251","2016-03-22",12.21
"1252","2016-03-23",11.94
"1253","2016-03-24",12.22
"1254","2016-03-28",12.22
"1255","2016-03-29",12.81
"1256","2016-03-30",12.64
"1257","2016-03-31",12.68
"1258","2016-04-01",12.49
"1259","2016-04-04",12.67
"1260","2016-04-05",12.7
"1261","2016-04-06",12.91
"1262","2016-04-07",12.67
"1263","2016-04-08",12.55
"1264","2016-04-11",12.49
"1265","2016-04-12",12.7
"1266","2016-04-13",12.66
"1267","2016-04-14",12.53
"1268","2016-04-15",12.51
"1269","2016-04-18",12.87
"1270","2016-04-19",12.85
"1271","2016-04-20",12.68
"1272","2016-04-21",12.3
"1273","2016-04-22",12.32
"1274","2016-04-25",12.3
"1275","2016-04-26",12.66
"1276","2016-04-27",12.38
"1277","2016-04-28",12.26
"1278","2016-04-29",12.34
"1279","2016-05-02",12.32
"1280","2016-05-03",12.62
"1281","2016-05-04",13.23
"1282","2016-05-05",12.97
"1283","2016-05-06",13.64
"1284","2016-05-09",13.89
"1285","2016-05-10",13.78
"1286","2016-05-11",13.64
"1287","2016-05-12",13.6
"1288","2016-05-13",13.57
"1289","2016-05-16",13.74
"1290","2016-05-17",13.4
"1291","2016-05-18",13.44
"1292","2016-05-19",13.09
"1293","2016-05-20",13.12
"1294","2016-05-23",13.13
"1295","2016-05-24",13.47
"1296","2016-05-25",13.67
"1297","2016-05-26",13.78
"1298","2016-05-27",13.98
"1299","2016-05-31",13.91
"1300","2016-06-01",13.93
"1301","2016-06-02",13.93
"1302","2016-06-03",14.07
"1303","2016-06-06",13.86
"1304","2016-06-07",13.82
"1305","2016-06-08",14.3
"1306","2016-06-09",14.38
"1307","2016-06-10",14.5
"1308","2016-06-13",14.05
"1309","2016-06-14",13.8
"1310","2016-06-15",14.01
"1311","2016-06-16",14
"1312","2016-06-17",13.95
"1313","2016-06-20",14.04
"1314","2016-06-21",13.93
"1315","2016-06-22",13.9
"1316","2016-06-23",13.94
"1317","2016-06-24",14.11
"1318","2016-06-27",13.94
"1319","2016-06-28",14.25
"1320","2016-06-29",14.48
"1321","2016-06-30",14.72
"1322","2016-07-01",14.77
"1323","2016-07-05",14.88
"1324","2016-07-06",14.83
"1325","2016-07-07",14.65
"1326","2016-07-08",14.86
"1327","2016-07-11",15.16
"1328","2016-07-12",15.19
"1329","2016-07-13",15.07
"1330","2016-07-14",14.77
"1331","2016-07-15",14.94
"1332","2016-07-18",15.15
"1333","2016-07-19",15.08
"1334","2016-07-20",15.33
"1335","2016-07-21",14.96
"1336","2016-07-22",15.07
"1337","2016-07-25",15.07
"1338","2016-07-26",15.02
"1339","2016-07-27",14.73
"1340","2016-07-28",14.71
"1341","2016-07-29",14.87
"1342","2016-08-01",14.73
"1343","2016-08-02",14.36
"1344","2016-08-03",14.44
"1345","2016-08-04",14.31
"1346","2016-08-05",14.4
"1347","2016-08-08",14.51
"1348","2016-08-09",14.93
"1349","2016-08-10",14.76
"1350","2016-08-11",14.46
"1351","2016-08-12",14.56
"1352","2016-08-15",14.41
"1353","2016-08-16",14.15
"1354","2016-08-17",14.11
"1355","2016-08-18",14.21
"1356","2016-08-19",14.16
"1357","2016-08-22",14.04
"1358","2016-08-23",13.95
"1359","2016-08-24",13.85
"1360","2016-08-25",14.22
"1361","2016-08-26",13.87
"1362","2016-08-29",13.84
"1363","2016-08-30",13.69
"1364","2016-08-31",13.84
"1365","2016-09-01",13.75
"1366","2016-09-02",13.93
"1367","2016-09-06",13.97
"1368","2016-09-07",14.37
"1369","2016-09-08",14.37
"1370","2016-09-09",13.66
"1371","2016-09-12",13.92
"1372","2016-09-13",13.42
"1373","2016-09-14",13.27
"1374","2016-09-15",13.17
"1375","2016-09-16",13.63
"1376","2016-09-19",13.54
"1377","2016-09-20",13.4
"1378","2016-09-21",13.55
"1379","2016-09-22",13.73
"1380","2016-09-23",13.93
"1381","2016-09-26",13.64
"1382","2016-09-27",13.32
"1383","2016-09-28",13.62
"1384","2016-09-29",13.53
"1385","2016-09-30",13.51
"1386","2016-10-03",13.26
"1387","2016-10-04",12.8
"1388","2016-10-05",12.36
"1389","2016-10-06",12.5
"1390","2016-10-07",12.48
"1391","2016-10-10",12.55
"1392","2016-10-11",12.16
"1393","2016-10-12",12.32
"1394","2016-10-13",12.48
"1395","2016-10-14",12.85
"1396","2016-10-17",12.96
"1397","2016-10-18",13.02
"1398","2016-10-19",13.23
"1399","2016-10-20",13.19
"1400","2016-10-21",13.25
"1401","2016-10-24",13.4
"1402","2016-10-25",13.26
"1403","2016-10-26",12.93
"1404","2016-10-27",12.64
"1405","2016-10-28",12.66
"1406","2016-10-31",13.02
"1407","2016-11-01",12.66
"1408","2016-11-02",12.95
"1409","2016-11-03",13.23
"1410","2016-11-04",13.21
"1411","2016-11-07",13.13
"1412","2016-11-08",13
"1413","2016-11-09",13.02
"1414","2016-11-10",12.8
"1415","2016-11-11",13.05
"1416","2016-11-14",13.2
"1417","2016-11-15",13.09
"1418","2016-11-16",13.2
"1419","2016-11-17",13.4
"1420","2016-11-18",13.61
"1421","2016-11-21",13.66
"1422","2016-11-22",13.69
"1423","2016-11-23",13.69
"1424","2016-11-25",13.83
"1425","2016-11-28",13.95
"1426","2016-11-29",13.98
"1427","2016-11-30",13.62
"1428","2016-12-01",13.25
"1429","2016-12-02",13.41
"1430","2016-12-05",13.48
"1431","2016-12-06",13.64
"1432","2016-12-07",13.89
"1433","2016-12-08",13.8
"1434","2016-12-09",14.11
"1435","2016-12-12",14.18
"1436","2016-12-13",13.97
"1437","2016-12-14",13.66
"1438","2016-12-15",13.54
"1439","2016-12-16",13.74
"1440","2016-12-19",13.94
"1441","2016-12-20",14.01
"1442","2016-12-21",13.84
"1443","2016-12-22",13.79
"1444","2016-12-23",13.97
"1445","2016-12-27",14.02
"1446","2016-12-28",14.34
"1447","2016-12-29",14.71
"1448","2016-12-30",14.91
"1449","2017-01-03",14.79
"1450","2017-01-04",14.53
"1451","2017-01-05",14.52
"1452","2017-01-06",14.4
"1453","2017-01-09",14.35
"1454","2017-01-10",14.27
"1455","2017-01-11",14.18
"1456","2017-01-12",13.95
"1457","2017-01-13",13.87
"1458","2017-01-17",13.85
"1459","2017-01-18",13.85
"1460","2017-01-19",13.99
"1461","2017-01-20",14.03
"1462","2017-01-23",13.97
"1463","2017-01-24",14
"1464","2017-01-25",13.99
"1465","2017-01-26",14.06
"1466","2017-01-27",13.79
"1467","2017-01-30",13.5
"1468","2017-01-31",13.54
"1469","2017-02-01",13.56
"1470","2017-02-02",13.87
"1471","2017-02-03",14.2
"1472","2017-02-06",14.08
"1473","2017-02-07",14.04
"1474","2017-02-08",14
"1475","2017-02-09",13.94
"1476","2017-02-10",14.11
"1477","2017-02-13",14.13
"1478","2017-02-14",14.17
"1479","2017-02-15",14.02
"1480","2017-02-16",14.08
"1481","2017-02-17",14.07
"1482","2017-02-21",14.09
"1483","2017-02-22",14.08
"1484","2017-02-23",14.18
"1485","2017-02-24",14.17
"1486","2017-02-27",14.17
"1487","2017-02-28",13.66
"1488","2017-03-01",13.85
"1489","2017-03-02",13.76
"1490","2017-03-03",13.66
"1491","2017-03-06",13.61
"1492","2017-03-07",13.36
"1493","2017-03-08",13.21
"1494","2017-03-09",12.9
"1495","2017-03-10",12.93
"1496","2017-03-13",12.7
"1497","2017-03-14",12.44
"1498","2017-03-15",12.9
"1499","2017-03-16",12.94
"1500","2017-03-17",13.24
"1501","2017-03-20",13.15
"1502","2017-03-21",13.06
"1503","2017-03-22",13.12
"1504","2017-03-23",13.42
"1505","2017-03-24",13.26
"1506","2017-03-27",13.26
"1507","2017-03-28",13.16
"1508","2017-03-29",13.2
"1509","2017-03-30",13.33
"1510","2017-03-31",13.21
"1511","2017-04-03",13.26
"1512","2017-04-04",13.41
"1513","2017-04-05",13.3
"1514","2017-04-06",13.4
"1515","2017-04-07",13.39
"1516","2017-04-10",13.55
"1517","2017-04-11",13.82
"1518","2017-04-12",13.82
"1519","2017-04-13",13.66
"1520","2017-04-17",13.71
"1521","2017-04-18",14.36
"1522","2017-04-19",14.33
"1523","2017-04-20",14.24
"1524","2017-04-21",14.29
"1525","2017-04-24",14.24
"1526","2017-04-25",14.38
"1527","2017-04-26",14.37
"1528","2017-04-27",14.33
"1529","2017-04-28",14.15
"1530","2017-05-01",14.37
"1531","2017-05-02",15.07
"1532","2017-05-03",14.75
"1533","2017-05-04",15.26
"1534","2017-05-05",15.75
"1535","2017-05-08",15.87
"1536","2017-05-09",14.5
"1537","2017-05-10",14.94
"1538","2017-05-11",14.91
"1539","2017-05-12",14.98
"1540","2017-05-15",15.03
"1541","2017-05-16",15.09
"1542","2017-05-17",15.15
"1543","2017-05-18",15.21
"1544","2017-05-19",15.14
"1545","2017-05-22",15.16
"1546","2017-05-23",15.25
"1547","2017-05-24",15.39
"1548","2017-05-25",15.63
"1549","2017-05-26",15.76
"1550","2017-05-30",15.57
"1551","2017-05-31",15.33
"1552","2017-06-01",15.75
"1553","2017-06-02",16.200001
"1554","2017-06-05",16.25
"1555","2017-06-06",16.190001
"1556","2017-06-07",16.129999
"1557","2017-06-08",16.129999
"1558","2017-06-09",16.25
"1559","2017-06-12",16.4
"1560","2017-06-13",16.17
"1561","2017-06-14",16.139999
"1562","2017-06-15",16.110001
"1563","2017-06-16",15.97
"1564","2017-06-19",16.07
"1565","2017-06-20",16.08
"1566","2017-06-21",16.23
"1567","2017-06-22",16.049999
"1568","2017-06-23",16.17
"1569","2017-06-26",16.190001
"1570","2017-06-27",16
"1571","2017-06-28",16.120001
"1572","2017-06-29",15.96
"1573","2017-06-30",15.75
"1574","2017-07-03",15.93
"1575","2017-07-05",15.93
"1576","2017-07-06",15.43
"1577","2017-07-07",15.45
"1578","2017-07-10",15.14
"1579","2017-07-11",15.57
"1580","2017-07-12",15.87
"1581","2017-07-13",15.99
"1582","2017-07-14",16.34
"1583","2017-07-17",16.42
"1584","2017-07-18",16.49
"1585","2017-07-19",16.59
"1586","2017-07-20",16.42
"1587","2017-07-21",16.58
"1588","2017-07-24",16.49
"1589","2017-07-25",16.459999
"1590","2017-07-26",16.58
"1591","2017-07-27",16.860001
"1592","2017-07-28",17.190001
"1593","2017-07-31",17.27
"1594","2017-08-01",17.9
"1595","2017-08-02",17.620001
"1596","2017-08-03",17.73
"1597","2017-08-04",17.709999
"1598","2017-08-07",17.549999
"1599","2017-08-08",17.610001
"1600","2017-08-09",17.6
"1601","2017-08-10",17.690001
"1602","2017-08-11",17.719999
"1603","2017-08-14",18.290001
"1604","2017-08-15",18.379999
"1605","2017-08-16",18.299999
"1606","2017-08-17",18.129999
"1607","2017-08-18",17.870001
"1608","2017-08-21",18.190001
"1609","2017-08-22",18.24
"1610","2017-08-23",18.26
"1611","2017-08-24",18.200001
"1612","2017-08-25",18.23
"1613","2017-08-28",18.16
"1614","2017-08-29",18.1
"1615","2017-08-30",18.16
"1616","2017-08-31",18.190001
"1617","2017-09-01",18.290001
"1618","2017-09-05",18.280001
"1619","2017-09-06",17.889999
"1620","2017-09-07",17.83
"1621","2017-09-08",18.01
"1622","2017-09-11",18.040001
"1623","2017-09-12",17.780001
"1624","2017-09-13",18.110001
"1625","2017-09-14",18.040001
"1626","2017-09-15",17.959999
"1627","2017-09-18",18.18
"1628","2017-09-19",18.530001
"1629","2017-09-20",18.52
"1630","2017-09-21",18.469999
"1631","2017-09-22",18.52
"1632","2017-09-25",19.110001
"1633","2017-09-26",19.059999
"1634","2017-09-27",18.85
"1635","2017-09-28",18.85
"1636","2017-09-29",18.879999
"1637","2017-10-02",19.139999
"1638","2017-10-03",18.93
"1639","2017-10-04",18.98
"1640","2017-10-05",19.42
"1641","2017-10-06",19.209999
"1642","2017-10-09",19.209999
"1643","2017-10-10",19.200001
"1644","2017-10-11",19.469999
"1645","2017-10-12",19.780001
"1646","2017-10-13",19.879999
"1647","2017-10-16",20.209999
"1648","2017-10-17",20.24
"1649","2017-10-18",20.209999
"1650","2017-10-19",20.17
"1651","2017-10-20",20.209999
"1652","2017-10-23",20.200001
"1653","2017-10-24",20.43
"1654","2017-10-25",20.5
"1655","2017-10-26",20.49
"1656","2017-10-27",20.49
"1657","2017-10-30",20.120001
"1658","2017-10-31",19.85
"1659","2017-11-01",20.299999
"1660","2017-11-02",20.68
"1661","2017-11-03",20.559999
"1662","2017-11-06",20.639999
"1663","2017-11-07",20.709999
"1664","2017-11-08",20.879999
"1665","2017-11-09",21.07
"1666","2017-11-10",21.1
"1667","2017-11-13",21.620001
"1668","2017-11-14",21.950001
"1669","2017-11-15",21.27
"1670","2017-11-16",21.059999
"1671","2017-11-17",20.780001
"1672","2017-11-20",21.02
"1673","2017-11-21",21.43
"1674","2017-11-22",21.719999
"1675","2017-11-24",21.700001
"1676","2017-11-27",21.5
"1677","2017-11-28",21.68
"1678","2017-11-29",21.65
"1679","2017-11-30",21.26
"1680","2017-12-01",21.34
"1681","2017-12-04",21.139999
"1682","2017-12-05",21.01
"1683","2017-12-06",21.07
"1684","2017-12-07",21
"1685","2017-12-08",20.98
"1686","2017-12-11",21.23
"1687","2017-12-12",21.120001
"1688","2017-12-13",21.190001
"1689","2017-12-14",20.67
"1690","2017-12-15",20.65
"1691","2017-12-18",21.35
"1692","2017-12-19",20.59
"1693","2017-12-20",20.18
"1694","2017-12-21",20.4
"1695","2017-12-22",20.209999
"1696","2017-12-26",20.32
"1697","2017-12-27",20.43
"1698","2017-12-28",20.48
"1699","2017-12-29",20.25
"1700","2018-01-02",20.190001
"1701","2018-01-03",19.709999
"1702","2018-01-04",18.879999
"1703","2018-01-05",19
"1704","2018-01-08",19.16
"1705","2018-01-09",19.09
"1706","2018-01-10",18.790001
"1707","2018-01-11",18.18
"1708","2018-01-12",17.48
"1709","2018-01-16",17.27
"1710","2018-01-17",17.09
"1711","2018-01-18",16.83
"1712","2018-01-19",17.02
"1713","2018-01-22",17.209999
"1714","2018-01-23",17.52
"1715","2018-01-24",17.209999
"1716","2018-01-25",17.120001
"1717","2018-01-26",17.059999
"1718","2018-01-29",16.469999
"1719","2018-01-30",16.790001
"1720","2018-01-31",16.67
"1721","2018-02-01",16.17
"1722","2018-02-02",15.76
"1723","2018-02-05",14.71
"1724","2018-02-06",14.74
"1725","2018-02-07",14.7
"1726","2018-02-08",14.3
"1727","2018-02-09",15
"1728","2018-02-12",14.42
"1729","2018-02-13",14.51
"1730","2018-02-14",14.05
"1731","2018-02-15",14.4
"1732","2018-02-16",14.42
"1733","2018-02-20",14.57
"1734","2018-02-21",14.51
"1735","2018-02-22",14.63
"1736","2018-02-23",14.82
"1737","2018-02-26",14.82
"1738","2018-02-27",13.75
"1739","2018-02-28",13.93
"1740","2018-03-01",14.1
"1741","2018-03-02",14.25
"1742","2018-03-05",13.85
"1743","2018-03-06",14.08
"1744","2018-03-07",14.35
"1745","2018-03-08",14.39
"1746","2018-03-09",14.4
"1747","2018-03-12",14.6
"1748","2018-03-13",14.77
"1749","2018-03-14",14.69
"1750","2018-03-15",14.49
"1751","2018-03-16",14.54
"1752","2018-03-19",14.42
"1753","2018-03-20",14.76
"1754","2018-03-21",14.78
"1755","2018-03-22",14.41
"1756","2018-03-23",13.68
"1757","2018-03-26",13.98
"1758","2018-03-27",13.9
"1759","2018-03-28",14.22
"1760","2018-03-29",14.19
"1761","2018-04-02",14.33
"1762","2018-04-03",14.59
"1763","2018-04-04",14.61
"1764","2018-04-05",14.45
"1765","2018-04-06",14.23
"1766","2018-04-09",14.23
"1767","2018-04-10",14.27
"1768","2018-04-11",14.7
"1769","2018-04-12",14.39
"1770","2018-04-13",14.49
"1771","2018-04-16",14.59
"1772","2018-04-17",14.63
"1773","2018-04-18",14.57
"1774","2018-04-19",14.41
"1775","2018-04-20",14.19
"1776","2018-04-23",14.13
"1777","2018-04-24",14.01
"1778","2018-04-25",13.97
"1779","2018-04-26",14.36
"1780","2018-04-27",14.75
"1781","2018-04-30",14.71
"1782","2018-05-01",14.53
"1783","2018-05-02",14.51
"1784","2018-05-03",14.86
"1785","2018-05-04",15.42
"1786","2018-05-07",15.28
"1787","2018-05-08",14.58
"1788","2018-05-09",14.63
"1789","2018-05-10",14.34
"1790","2018-05-11",14.16
"1791","2018-05-14",14.18
"1792","2018-05-15",13.91
"1793","2018-05-16",14.1
"1794","2018-05-17",14.01
"1795","2018-05-18",14.03
"1796","2018-05-21",14.31
"1797","2018-05-22",14.35
"1798","2018-05-23",14.59
"1799","2018-05-24",14.49
"1800","2018-05-25",14.65
"1801","2018-05-29",14.93
"1802","2018-05-30",15.26
"1803","2018-05-31",14.67
"1804","2018-06-01",14.15
"1805","2018-06-04",14.59
"1806","2018-06-05",14.82
"1807","2018-06-06",14.88
"1808","2018-06-07",14.91
"1809","2018-06-08",15.13
"1810","2018-06-11",15.17
"1811","2018-06-12",15.19
"1812","2018-06-13",14.98
"1813","2018-06-14",14.74
"1814","2018-06-15",14.62
"1815","2018-06-18",14.81
"1816","2018-06-19",14.97
"1817","2018-06-20",15.3
"1818","2018-06-21",15.48
"1819","2018-06-22",15.7
"1820","2018-06-25",15.5
"1821","2018-06-26",15.88
"1822","2018-06-27",16.120001
"1823","2018-06-28",16.610001
"1824","2018-06-29",16.99
"1825","2018-07-02",16.799999
"1826","2018-07-03",17
"1827","2018-07-05",17.139999
"1828","2018-07-06",17.42
"1829","2018-07-09",17.4
"1830","2018-07-10",17.549999
"1831","2018-07-11",17.889999
"1832","2018-07-12",17.6
"1833","2018-07-13",17.559999
"1834","2018-07-16",17.57
"1835","2018-07-17",17.469999
"1836","2018-07-18",17.4
"1837","2018-07-19",17.629999
"1838","2018-07-20",17.41
"1839","2018-07-23",17.23
"1840","2018-07-24",17.1
"1841","2018-07-25",16.93
"1842","2018-07-26",16.780001
"1843","2018-07-27",16.48
"1844","2018-07-30",16.5
"1845","2018-07-31",16.92
"1846","2018-08-01",16.91
"1847","2018-08-02",16.950001
"1848","2018-08-03",17.120001
"1849","2018-08-06",17.040001
"1850","2018-08-07",17.27
"1851","2018-08-08",17.15
"1852","2018-08-09",17.1
"1853","2018-08-10",17
"1854","2018-08-13",17.030001
"1855","2018-08-14",17.35
"1856","2018-08-15",17.469999
"1857","2018-08-16",17.57
"1858","2018-08-17",17.860001
"1859","2018-08-20",17.9
"1860","2018-08-21",17.780001
"1861","2018-08-22",17.77
"1862","2018-08-23",17.92
"1863","2018-08-24",17.91
"1864","2018-08-27",17.879999
"1865","2018-08-28",18.219999
"1866","2018-08-29",18.08
"1867","2018-08-30",17.809999
"1868","2018-08-31",17.82
"1869","2018-09-04",17.280001
"1870","2018-09-05",17.549999
"1871","2018-09-06",17.6
"1872","2018-09-07",17.360001
"1873","2018-09-10",17.65
"1874","2018-09-11",17.75
"1875","2018-09-12",17.77
"1876","2018-09-13",17.860001
"1877","2018-09-14",17.959999
"1878","2018-09-17",18.459999
"1879","2018-09-18",18.4
"1880","2018-09-19",17.5
"1881","2018-09-20",17.09
"1882","2018-09-21",17.32
"1883","2018-09-24",17.26
"1884","2018-09-25",17.33
"1885","2018-09-26",17.02
"1886","2018-09-27",17.200001
"1887","2018-09-28",17.58
"1888","2018-10-01",17.24
"1889","2018-10-02",17.200001
"1890","2018-10-03",16.879999
"1891","2018-10-04",17
"1892","2018-10-05",16.93
"1893","2018-10-08",17.35
"1894","2018-10-09",17.469999
"1895","2018-10-10",17.18
"1896","2018-10-11",16.65
"1897","2018-10-12",16.870001
"1898","2018-10-15",17.059999
"1899","2018-10-16",17.35
"1900","2018-10-17",16.950001
"1901","2018-10-18",16.84
"1902","2018-10-19",16.440001
"1903","2018-10-22",15.92
"1904","2018-10-23",15.99
"1905","2018-10-24",16.24
"1906","2018-10-25",16.59
"1907","2018-10-26",16.059999
"1908","2018-10-29",16.42
"1909","2018-10-30",16.75
"1910","2018-10-31",16.85
"1911","2018-11-01",16.559999
"1912","2018-11-02",15.94
"1913","2018-11-05",16.290001
"1914","2018-11-06",14.48
"1915","2018-11-07",15.46
"1916","2018-11-08",15.95
"1917","2018-11-09",15.52
"1918","2018-11-12",15.69
"1919","2018-11-13",15.64
"1920","2018-11-14",15.32
"1921","2018-11-15",15.38
"1922","2018-11-16",15.49
"1923","2018-11-19",15.06
"1924","2018-11-20",15.04
"1925","2018-11-21",15.11
"1926","2018-11-23",15.26
"1927","2018-11-26",14.65
"1928","2018-11-27",14.79
"1929","2018-11-28",14.97
"1930","2018-11-29",14.97
