"","date","IONS"
"998","2010-12-16",10.27
"999","2010-12-17",10.26
"1000","2010-12-20",10.25
"1001","2010-12-21",10.32
"1002","2010-12-22",10.51
"1003","2010-12-23",10.46
"1004","2010-12-27",10.5
"1005","2010-12-28",10.33
"1006","2010-12-29",10.32
"1007","2010-12-30",10.15
"1008","2010-12-31",10.12
"1009","2011-01-03",10.29
"1010","2011-01-04",10.35
"1011","2011-01-05",10.35
"1012","2011-01-06",10.35
"1013","2011-01-07",10.23
"1014","2011-01-10",10.17
"1015","2011-01-11",10.04
"1016","2011-01-12",9.99
"1017","2011-01-13",9.93
"1018","2011-01-14",10.04
"1019","2011-01-18",10.1
"1020","2011-01-19",9.71
"1021","2011-01-20",9.58
"1022","2011-01-21",9.27
"1023","2011-01-24",9.33
"1024","2011-01-25",9.26
"1025","2011-01-26",9.59
"1026","2011-01-27",9.54
"1027","2011-01-28",9.04
"1028","2011-01-31",9.1
"1029","2011-02-01",9.08
"1030","2011-02-02",9.02
"1031","2011-02-03",8.76
"1032","2011-02-04",8.83
"1033","2011-02-07",8.8
"1034","2011-02-08",8.71
"1035","2011-02-09",8.74
"1036","2011-02-10",8.73
"1037","2011-02-11",8.75
"1038","2011-02-14",8.76
"1039","2011-02-15",8.69
"1040","2011-02-16",8.83
"1041","2011-02-17",8.9
"1042","2011-02-18",9.05
"1043","2011-02-22",9.01
"1044","2011-02-23",8.89
"1045","2011-02-24",8.93
"1046","2011-02-25",9.08
"1047","2011-02-28",9.12
"1048","2011-03-01",9.27
"1049","2011-03-02",8.97
"1050","2011-03-03",8.96
"1051","2011-03-04",8.93
"1052","2011-03-07",8.76
"1053","2011-03-08",9.03
"1054","2011-03-09",9.16
"1055","2011-03-10",9.03
"1056","2011-03-11",9.02
"1057","2011-03-14",8.99
"1058","2011-03-15",8.86
"1059","2011-03-16",8.87
"1060","2011-03-17",8.78
"1061","2011-03-18",8.63
"1062","2011-03-21",8.66
"1063","2011-03-22",8.67
"1064","2011-03-23",8.74
"1065","2011-03-24",8.75
"1066","2011-03-25",8.74
"1067","2011-03-28",8.57
"1068","2011-03-29",8.8
"1069","2011-03-30",8.89
"1070","2011-03-31",9.04
"1071","2011-04-01",9.14
"1072","2011-04-04",9.14
"1073","2011-04-05",9.12
"1074","2011-04-06",9.23
"1075","2011-04-07",9.08
"1076","2011-04-08",9.07
"1077","2011-04-11",8.82
"1078","2011-04-12",8.82
"1079","2011-04-13",8.7
"1080","2011-04-14",8.83
"1081","2011-04-15",8.86
"1082","2011-04-18",8.74
"1083","2011-04-19",8.56
"1084","2011-04-20",8.79
"1085","2011-04-21",8.76
"1086","2011-04-25",8.76
"1087","2011-04-26",9.11
"1088","2011-04-27",9.3
"1089","2011-04-28",9.29
"1090","2011-04-29",9.38
"1091","2011-05-02",9.14
"1092","2011-05-03",9.05
"1093","2011-05-04",9.03
"1094","2011-05-05",8.88
"1095","2011-05-06",8.54
"1096","2011-05-09",8.64
"1097","2011-05-10",8.85
"1098","2011-05-11",8.69
"1099","2011-05-12",9.08
"1100","2011-05-13",9.02
"1101","2011-05-16",8.89
"1102","2011-05-17",8.72
"1103","2011-05-18",8.84
"1104","2011-05-19",8.75
"1105","2011-05-20",8.7
"1106","2011-05-23",8.63
"1107","2011-05-24",8.79
"1108","2011-05-25",8.9
"1109","2011-05-26",9.03
"1110","2011-05-27",9.31
"1111","2011-05-31",9.23
"1112","2011-06-01",8.97
"1113","2011-06-02",8.9
"1114","2011-06-03",8.79
"1115","2011-06-06",8.74
"1116","2011-06-07",9.06
"1117","2011-06-08",8.95
"1118","2011-06-09",8.9
"1119","2011-06-10",8.99
"1120","2011-06-13",8.93
"1121","2011-06-14",8.83
"1122","2011-06-15",8.76
"1123","2011-06-16",8.86
"1124","2011-06-17",8.72
"1125","2011-06-20",8.62
"1126","2011-06-21",8.8
"1127","2011-06-22",8.79
"1128","2011-06-23",8.91
"1129","2011-06-24",8.93
"1130","2011-06-27",9.12
"1131","2011-06-28",9.26
"1132","2011-06-29",9.19
"1133","2011-06-30",9.16
"1134","2011-07-01",9.3
"1135","2011-07-05",9.03
"1136","2011-07-06",9.04
"1137","2011-07-07",9.3
"1138","2011-07-08",9.31
"1139","2011-07-11",9.18
"1140","2011-07-12",9.15
"1141","2011-07-13",9.22
"1142","2011-07-14",9.23
"1143","2011-07-15",9.12
"1144","2011-07-18",8.76
"1145","2011-07-19",8.75
"1146","2011-07-20",8.71
"1147","2011-07-21",8.82
"1148","2011-07-22",8.79
"1149","2011-07-25",8.69
"1150","2011-07-26",8.63
"1151","2011-07-27",8.5
"1152","2011-07-28",8.67
"1153","2011-07-29",8.64
"1154","2011-08-01",8.57
"1155","2011-08-02",8.1
"1156","2011-08-03",8.09
"1157","2011-08-04",7.41
"1158","2011-08-05",7.94
"1159","2011-08-08",7.19
"1160","2011-08-09",7.29
"1161","2011-08-10",6.63
"1162","2011-08-11",6.78
"1163","2011-08-12",6.7
"1164","2011-08-15",7.29
"1165","2011-08-16",7.1
"1166","2011-08-17",7.12
"1167","2011-08-18",6.8
"1168","2011-08-19",7.05
"1169","2011-08-22",6.99
"1170","2011-08-23",7.28
"1171","2011-08-24",7.18
"1172","2011-08-25",6.9
"1173","2011-08-26",7.12
"1174","2011-08-29",7.39
"1175","2011-08-30",7.53
"1176","2011-08-31",7.49
"1177","2011-09-01",7.23
"1178","2011-09-02",6.95
"1179","2011-09-06",7.07
"1180","2011-09-07",7.41
"1181","2011-09-08",7.24
"1182","2011-09-09",6.91
"1183","2011-09-12",7.02
"1184","2011-09-13",7.11
"1185","2011-09-14",7.14
"1186","2011-09-15",7.17
"1187","2011-09-16",7.05
"1188","2011-09-19",6.83
"1189","2011-09-20",6.8
"1190","2011-09-21",6.82
"1191","2011-09-22",6.83
"1192","2011-09-23",7.15
"1193","2011-09-26",7.23
"1194","2011-09-27",7.31
"1195","2011-09-28",6.69
"1196","2011-09-29",6.82
"1197","2011-09-30",6.78
"1198","2011-10-03",6.53
"1199","2011-10-04",6.56
"1200","2011-10-05",6.86
"1201","2011-10-06",7.17
"1202","2011-10-07",7.26
"1203","2011-10-10",7.47
"1204","2011-10-11",7.43
"1205","2011-10-12",7.65
"1206","2011-10-13",7.68
"1207","2011-10-14",7.82
"1208","2011-10-17",7.44
"1209","2011-10-18",7.76
"1210","2011-10-19",7.7
"1211","2011-10-20",7.49
"1212","2011-10-21",7.83
"1213","2011-10-24",7.84
"1214","2011-10-25",7.84
"1215","2011-10-26",7.96
"1216","2011-10-27",8.5
"1217","2011-10-28",8.57
"1218","2011-10-31",8.29
"1219","2011-11-01",7.73
"1220","2011-11-02",8.03
"1221","2011-11-03",8.19
"1222","2011-11-04",8.19
"1223","2011-11-07",8.28
"1224","2011-11-08",7.53
"1225","2011-11-09",7.16
"1226","2011-11-10",6.9
"1227","2011-11-11",7.14
"1228","2011-11-14",6.92
"1229","2011-11-15",7.04
"1230","2011-11-16",6.89
"1231","2011-11-17",6.84
"1232","2011-11-18",6.68
"1233","2011-11-21",6.57
"1234","2011-11-22",6.64
"1235","2011-11-23",6.47
"1236","2011-11-25",6.47
"1237","2011-11-28",6.97
"1238","2011-11-29",6.94
"1239","2011-11-30",7.42
"1240","2011-12-01",7.27
"1241","2011-12-02",7.27
"1242","2011-12-05",7.14
"1243","2011-12-06",7.12
"1244","2011-12-07",7.09
"1245","2011-12-08",6.9
"1246","2011-12-09",7.13
"1247","2011-12-12",7.09
"1248","2011-12-13",6.85
"1249","2011-12-14",6.73
"1250","2011-12-15",6.83
"1251","2011-12-16",6.74
"1252","2011-12-19",6.75
"1253","2011-12-20",7
"1254","2011-12-21",7.06
"1255","2011-12-22",7
"1256","2011-12-23",6.96
"1257","2011-12-27",7.01
"1258","2011-12-28",6.88
"1259","2011-12-29",7.13
"1260","2011-12-30",7.21
"1261","2012-01-03",7.25
"1262","2012-01-04",7.19
"1263","2012-01-05",7.44
"1264","2012-01-06",7.27
"1265","2012-01-09",7.27
"1266","2012-01-10",7.44
"1267","2012-01-11",7.38
"1268","2012-01-12",7.59
"1269","2012-01-13",7.6
"1270","2012-01-17",7.87
"1271","2012-01-18",8.02
"1272","2012-01-19",8
"1273","2012-01-20",7.9
"1274","2012-01-23",7.8
"1275","2012-01-24",7.85
"1276","2012-01-25",8.13
"1277","2012-01-26",8.16
"1278","2012-01-27",8.25
"1279","2012-01-30",8.24
"1280","2012-01-31",8.16
"1281","2012-02-01",8.39
"1282","2012-02-02",8.59
"1283","2012-02-03",8.8
"1284","2012-02-06",8.79
"1285","2012-02-07",8.75
"1286","2012-02-08",8.68
"1287","2012-02-09",8.59
"1288","2012-02-10",8.33
"1289","2012-02-13",8.62
"1290","2012-02-14",8.41
"1291","2012-02-15",8.37
"1292","2012-02-16",8.73
"1293","2012-02-17",8.49
"1294","2012-02-21",8.35
"1295","2012-02-22",8.32
"1296","2012-02-23",8.73
"1297","2012-02-24",8.92
"1298","2012-02-27",8.64
"1299","2012-02-28",8.61
"1300","2012-02-29",9.11
"1301","2012-03-01",8.85
"1302","2012-03-02",8.95
"1303","2012-03-05",8.87
"1304","2012-03-06",8.34
"1305","2012-03-07",8.33
"1306","2012-03-08",8.21
"1307","2012-03-09",8.31
"1308","2012-03-12",8.21
"1309","2012-03-13",8.32
"1310","2012-03-14",8.28
"1311","2012-03-15",8.4
"1312","2012-03-16",8.54
"1313","2012-03-19",8.59
"1314","2012-03-20",8.54
"1315","2012-03-21",8.63
"1316","2012-03-22",8.54
"1317","2012-03-23",8.57
"1318","2012-03-26",9.11
"1319","2012-03-27",9.13
"1320","2012-03-28",9.08
"1321","2012-03-29",9.12
"1322","2012-03-30",8.77
"1323","2012-04-02",8.93
"1324","2012-04-03",8.79
"1325","2012-04-04",8.49
"1326","2012-04-05",8.55
"1327","2012-04-09",8.15
"1328","2012-04-10",7.78
"1329","2012-04-11",7.87
"1330","2012-04-12",7.87
"1331","2012-04-13",7.53
"1332","2012-04-16",7.33
"1333","2012-04-17",7.45
"1334","2012-04-18",7.21
"1335","2012-04-19",7.09
"1336","2012-04-20",7.66
"1337","2012-04-23",7.48
"1338","2012-04-24",7.59
"1339","2012-04-25",7.81
"1340","2012-04-26",7.88
"1341","2012-04-27",8.21
"1342","2012-04-30",8
"1343","2012-05-01",8.09
"1344","2012-05-02",8.1
"1345","2012-05-03",8.02
"1346","2012-05-04",7.99
"1347","2012-05-07",8.11
"1348","2012-05-08",8.32
"1349","2012-05-09",8.98
"1350","2012-05-10",8.95
"1351","2012-05-11",9.06
"1352","2012-05-14",9.17
"1353","2012-05-15",9.19
"1354","2012-05-16",9.23
"1355","2012-05-17",9.22
"1356","2012-05-18",8.95
"1357","2012-05-21",9.41
"1358","2012-05-22",9.5
"1359","2012-05-23",9.6
"1360","2012-05-24",9.9
"1361","2012-05-25",9.79
"1362","2012-05-29",9.91
"1363","2012-05-30",10.04
"1364","2012-05-31",9.89
"1365","2012-06-01",9.72
"1366","2012-06-04",9.95
"1367","2012-06-05",10.1
"1368","2012-06-06",10.19
"1369","2012-06-07",9.99
"1370","2012-06-08",10.46
"1371","2012-06-11",10.18
"1372","2012-06-12",10.28
"1373","2012-06-13",10.21
"1374","2012-06-14",10.94
"1375","2012-06-15",10.87
"1376","2012-06-18",10.99
"1377","2012-06-19",11.02
"1378","2012-06-20",11.03
"1379","2012-06-21",10.87
"1380","2012-06-22",11.89
"1381","2012-06-25",11.61
"1382","2012-06-26",11.59
"1383","2012-06-27",11.8
"1384","2012-06-28",11.64
"1385","2012-06-29",12
"1386","2012-07-02",12.94
"1387","2012-07-03",12.92
"1388","2012-07-05",12.97
"1389","2012-07-06",13.17
"1390","2012-07-09",13.99
"1391","2012-07-10",13.56
"1392","2012-07-11",12.63
"1393","2012-07-12",13.19
"1394","2012-07-13",13.41
"1395","2012-07-16",13.51
"1396","2012-07-17",13.74
"1397","2012-07-18",14.03
"1398","2012-07-19",12.96
"1399","2012-07-20",12.97
"1400","2012-07-23",12.58
"1401","2012-07-24",12.3
"1402","2012-07-25",12.48
"1403","2012-07-26",12.75
"1404","2012-07-27",13.04
"1405","2012-07-30",12.54
"1406","2012-07-31",12.12
"1407","2012-08-01",11.8
"1408","2012-08-02",11.72
"1409","2012-08-03",12.08
"1410","2012-08-06",13.19
"1411","2012-08-07",12.55
"1412","2012-08-08",12.6
"1413","2012-08-09",12.87
"1414","2012-08-10",12.71
"1415","2012-08-13",13.09
"1416","2012-08-14",13.35
"1417","2012-08-15",13.39
"1418","2012-08-16",13.55
"1419","2012-08-17",13.4
"1420","2012-08-20",13.53
"1421","2012-08-21",13.63
"1422","2012-08-22",13.6
"1423","2012-08-23",13.68
"1424","2012-08-24",13.62
"1425","2012-08-27",13.81
"1426","2012-08-28",13.81
"1427","2012-08-29",13.87
"1428","2012-08-30",13.62
"1429","2012-08-31",13.61
"1430","2012-09-04",15.09
"1431","2012-09-05",14.79
"1432","2012-09-06",15.27
"1433","2012-09-07",14.85
"1434","2012-09-10",14.61
"1435","2012-09-11",14.56
"1436","2012-09-12",14.61
"1437","2012-09-13",14.5
"1438","2012-09-14",14.63
"1439","2012-09-17",14.46
"1440","2012-09-18",14.59
"1441","2012-09-19",14.86
"1442","2012-09-20",15.41
"1443","2012-09-21",14.37
"1444","2012-09-24",14.32
"1445","2012-09-25",14.86
"1446","2012-09-26",14.04
"1447","2012-09-27",14.38
"1448","2012-09-28",14.07
"1449","2012-10-01",13.77
"1450","2012-10-02",13.21
"1451","2012-10-03",12.82
"1452","2012-10-04",12.6
"1453","2012-10-05",12.49
"1454","2012-10-08",12.26
"1455","2012-10-09",12.46
"1456","2012-10-10",12.44
"1457","2012-10-11",12.5
"1458","2012-10-12",12.64
"1459","2012-10-15",13.15
"1460","2012-10-16",10.27
"1461","2012-10-17",9.62
"1462","2012-10-18",9.62
"1463","2012-10-19",9.35
"1464","2012-10-22",9.16
"1465","2012-10-23",9.31
"1466","2012-10-24",9.05
"1467","2012-10-25",8.9
"1468","2012-10-26",8.9
"1469","2012-10-31",8.64
"1470","2012-11-01",8.92
"1471","2012-11-02",8.54
"1472","2012-11-05",8.72
"1473","2012-11-06",8.09
"1474","2012-11-07",8.11
"1475","2012-11-08",7.67
"1476","2012-11-09",8.78
"1477","2012-11-12",8.56
"1478","2012-11-13",8.64
"1479","2012-11-14",8.18
"1480","2012-11-15",8.08
"1481","2012-11-16",8.41
"1482","2012-11-19",8.88
"1483","2012-11-20",8.94
"1484","2012-11-21",8.78
"1485","2012-11-23",9.06
"1486","2012-11-26",9
"1487","2012-11-27",9.01
"1488","2012-11-28",9.07
"1489","2012-11-29",9.22
"1490","2012-11-30",9.2
"1491","2012-12-03",9.23
"1492","2012-12-04",9.01
"1493","2012-12-05",9.04
"1494","2012-12-06",9
"1495","2012-12-07",8.99
"1496","2012-12-10",9.42
"1497","2012-12-11",9.55
"1498","2012-12-12",9.57
"1499","2012-12-13",9.61
"1500","2012-12-14",9.98
"1501","2012-12-17",10.04
"1502","2012-12-18",10.06
"1503","2012-12-19",10.26
"1504","2012-12-20",10.27
"1505","2012-12-21",10.27
"1506","2012-12-24",10.11
"1507","2012-12-26",10.12
"1508","2012-12-27",10.28
"1509","2012-12-28",10.1
"1510","2012-12-31",10.44
"1511","2013-01-02",10.82
"1512","2013-01-03",10.49
"1513","2013-01-04",10.89
"1514","2013-01-07",10.64
"1515","2013-01-08",11.92
"1516","2013-01-09",11.99
"1517","2013-01-10",13.22
"1518","2013-01-11",13.28
"1519","2013-01-14",13.69
"1520","2013-01-15",14.08
"1521","2013-01-16",14.04
"1522","2013-01-17",14.17
"1523","2013-01-18",14.36
"1524","2013-01-22",13.98
"1525","2013-01-23",13.46
"1526","2013-01-24",13.56
"1527","2013-01-25",13.65
"1528","2013-01-28",13.49
"1529","2013-01-29",13.38
"1530","2013-01-30",14.69
"1531","2013-01-31",14.53
"1532","2013-02-01",14.73
"1533","2013-02-04",14.46
"1534","2013-02-05",14.74
"1535","2013-02-06",14.67
"1536","2013-02-07",14.39
"1537","2013-02-08",14.24
"1538","2013-02-11",14.25
"1539","2013-02-12",14.06
"1540","2013-02-13",14.22
"1541","2013-02-14",14.43
"1542","2013-02-15",14.43
"1543","2013-02-19",14.95
"1544","2013-02-20",14.6
"1545","2013-02-21",14.13
"1546","2013-02-22",14.61
"1547","2013-02-25",14.01
"1548","2013-02-26",14.02
"1549","2013-02-27",14.23
"1550","2013-02-28",14.7
"1551","2013-03-01",15.31
"1552","2013-03-04",16.58
"1553","2013-03-05",17.15
"1554","2013-03-06",17.370001
"1555","2013-03-07",17.67
"1556","2013-03-08",17.700001
"1557","2013-03-11",17.700001
"1558","2013-03-12",17.940001
"1559","2013-03-13",17.66
"1560","2013-03-14",17.74
"1561","2013-03-15",17.66
"1562","2013-03-18",17.629999
"1563","2013-03-19",17.559999
"1564","2013-03-20",17.84
"1565","2013-03-21",17.969999
"1566","2013-03-22",16.83
"1567","2013-03-25",17
"1568","2013-03-26",16.82
"1569","2013-03-27",17.35
"1570","2013-03-28",16.940001
"1571","2013-04-01",17.02
"1572","2013-04-02",16.77
"1573","2013-04-03",16.290001
"1574","2013-04-04",16.790001
"1575","2013-04-05",17.34
"1576","2013-04-08",17.370001
"1577","2013-04-09",17.540001
"1578","2013-04-10",18.299999
"1579","2013-04-11",19.209999
"1580","2013-04-12",19.190001
"1581","2013-04-15",18.379999
"1582","2013-04-16",19.059999
"1583","2013-04-17",19.18
"1584","2013-04-18",19.41
"1585","2013-04-19",21.1
"1586","2013-04-22",21.809999
"1587","2013-04-23",22.16
"1588","2013-04-24",22.34
"1589","2013-04-25",22.440001
"1590","2013-04-26",22.48
"1591","2013-04-29",22.610001
"1592","2013-04-30",22.389999
"1593","2013-05-01",21.51
"1594","2013-05-02",22.389999
"1595","2013-05-03",22.42
"1596","2013-05-06",22.42
"1597","2013-05-07",21.889999
"1598","2013-05-08",19.65
"1599","2013-05-09",18.49
"1600","2013-05-10",19.02
"1601","2013-05-13",19.389999
"1602","2013-05-14",20.24
"1603","2013-05-15",20.67
"1604","2013-05-16",20.16
"1605","2013-05-17",20.66
"1606","2013-05-20",20.459999
"1607","2013-05-21",20.809999
"1608","2013-05-22",20.389999
"1609","2013-05-23",20.639999
"1610","2013-05-24",20.98
"1611","2013-05-28",21.76
"1612","2013-05-29",21.91
"1613","2013-05-30",21.790001
"1614","2013-05-31",21.690001
"1615","2013-06-03",21.379999
"1616","2013-06-04",21.23
"1617","2013-06-05",20.91
"1618","2013-06-06",21.67
"1619","2013-06-07",22.76
"1620","2013-06-10",22.99
"1621","2013-06-11",23.65
"1622","2013-06-12",22.889999
"1623","2013-06-13",23.629999
"1624","2013-06-14",23
"1625","2013-06-17",22.76
"1626","2013-06-18",23.08
"1627","2013-06-19",22.58
"1628","2013-06-20",20.75
"1629","2013-06-21",21.99
"1630","2013-06-24",28.42
"1631","2013-06-25",26.66
"1632","2013-06-26",28.07
"1633","2013-06-27",27.15
"1634","2013-06-28",26.870001
"1635","2013-07-01",28.469999
"1636","2013-07-02",28.469999
"1637","2013-07-03",28.5
"1638","2013-07-05",30
"1639","2013-07-08",30.07
"1640","2013-07-09",29.879999
"1641","2013-07-10",31.700001
"1642","2013-07-11",32.700001
"1643","2013-07-12",33.720001
"1644","2013-07-15",33.549999
"1645","2013-07-16",31.34
"1646","2013-07-17",31.299999
"1647","2013-07-18",30.34
"1648","2013-07-19",31.049999
"1649","2013-07-22",30.92
"1650","2013-07-23",29.120001
"1651","2013-07-24",28.51
"1652","2013-07-25",29.27
"1653","2013-07-26",28.969999
"1654","2013-07-29",27.790001
"1655","2013-07-30",28.360001
"1656","2013-07-31",28.85
"1657","2013-08-01",29.290001
"1658","2013-08-02",29.23
"1659","2013-08-05",28.65
"1660","2013-08-06",27.75
"1661","2013-08-07",27.450001
"1662","2013-08-08",28.110001
"1663","2013-08-09",28.209999
"1664","2013-08-12",27.15
"1665","2013-08-13",26.49
"1666","2013-08-14",26.34
"1667","2013-08-15",25.969999
"1668","2013-08-16",25.17
"1669","2013-08-19",25.26
"1670","2013-08-20",25.860001
"1671","2013-08-21",25.379999
"1672","2013-08-22",25.709999
"1673","2013-08-23",25.639999
"1674","2013-08-26",25.58
"1675","2013-08-27",24.16
"1676","2013-08-28",25.26
"1677","2013-08-29",25.91
"1678","2013-08-30",25.83
"1679","2013-09-03",26.799999
"1680","2013-09-04",29.129999
"1681","2013-09-05",28.469999
"1682","2013-09-06",27.92
"1683","2013-09-09",31.809999
"1684","2013-09-10",31.620001
"1685","2013-09-11",31.33
"1686","2013-09-12",31.1
"1687","2013-09-13",31.52
"1688","2013-09-16",31.18
"1689","2013-09-17",31.860001
"1690","2013-09-18",31.799999
"1691","2013-09-19",36.27
"1692","2013-09-20",36.060001
"1693","2013-09-23",38.48
"1694","2013-09-24",37.650002
"1695","2013-09-25",37.529999
"1696","2013-09-26",38.040001
"1697","2013-09-27",38.360001
"1698","2013-09-30",37.540001
"1699","2013-10-01",37.889999
"1700","2013-10-02",37.110001
"1701","2013-10-03",35.830002
"1702","2013-10-04",36.07
"1703","2013-10-07",34.009998
"1704","2013-10-08",31.370001
"1705","2013-10-09",32.240002
"1706","2013-10-10",33.389999
"1707","2013-10-11",32.540001
"1708","2013-10-14",33.080002
"1709","2013-10-15",32.41
"1710","2013-10-16",34.169998
"1711","2013-10-17",33.349998
"1712","2013-10-18",32.68
"1713","2013-10-21",32.080002
"1714","2013-10-22",34.150002
"1715","2013-10-23",33.849998
"1716","2013-10-24",35.669998
"1717","2013-10-25",35.439999
"1718","2013-10-28",35.509998
"1719","2013-10-29",35.939999
"1720","2013-10-30",34.220001
"1721","2013-10-31",33.27
"1722","2013-11-01",33.110001
"1723","2013-11-04",33.490002
"1724","2013-11-05",32.549999
"1725","2013-11-06",31.459999
"1726","2013-11-07",31.059999
"1727","2013-11-08",32.790001
"1728","2013-11-11",33.59
"1729","2013-11-12",32.560001
"1730","2013-11-13",32.700001
"1731","2013-11-14",32.209999
"1732","2013-11-15",32.150002
"1733","2013-11-18",30.440001
"1734","2013-11-19",31.790001
"1735","2013-11-20",31.790001
"1736","2013-11-21",33.43
"1737","2013-11-22",36.18
"1738","2013-11-25",36.549999
"1739","2013-11-26",38.139999
"1740","2013-11-27",39.279999
"1741","2013-11-29",38.759998
"1742","2013-12-02",38.419998
"1743","2013-12-03",38.09
"1744","2013-12-04",38.639999
"1745","2013-12-05",39.25
"1746","2013-12-06",39.119999
"1747","2013-12-09",38.400002
"1748","2013-12-10",37.759998
"1749","2013-12-11",36.650002
"1750","2013-12-12",38.130001
"1751","2013-12-13",37.139999
"1752","2013-12-16",37.860001
"1753","2013-12-17",37.720001
"1754","2013-12-18",39.07
"1755","2013-12-19",38.93
"1756","2013-12-20",41.43
"1757","2013-12-23",41.68
"1758","2013-12-24",40.740002
"1759","2013-12-26",40.970001
"1760","2013-12-27",40.130001
"1761","2013-12-30",39.939999
"1762","2013-12-31",39.84
"1763","2014-01-02",39.869999
"1764","2014-01-03",38.98
"1765","2014-01-06",38.560001
"1766","2014-01-07",39.150002
"1767","2014-01-08",42.130001
"1768","2014-01-09",46.150002
"1769","2014-01-10",47.599998
"1770","2014-01-13",47.220001
"1771","2014-01-14",48.709999
"1772","2014-01-15",47.66
"1773","2014-01-16",47.709999
"1774","2014-01-17",47.139999
"1775","2014-01-21",48
"1776","2014-01-22",50.950001
"1777","2014-01-23",50.169998
"1778","2014-01-24",48.419998
"1779","2014-01-27",47.040001
"1780","2014-01-28",49.93
"1781","2014-01-29",48.860001
"1782","2014-01-30",49.959999
"1783","2014-01-31",51.060001
"1784","2014-02-03",49.09
"1785","2014-02-04",49.889999
"1786","2014-02-05",46.830002
"1787","2014-02-06",46.490002
"1788","2014-02-07",49.09
"1789","2014-02-10",49.41
"1790","2014-02-11",50.349998
"1791","2014-02-12",50.860001
"1792","2014-02-13",52.029999
"1793","2014-02-14",52.16
"1794","2014-02-18",51.389999
"1795","2014-02-19",51.099998
"1796","2014-02-20",51.07
"1797","2014-02-21",59
"1798","2014-02-24",58.349998
"1799","2014-02-25",57.959999
"1800","2014-02-26",56.040001
"1801","2014-02-27",56.369999
"1802","2014-02-28",51
"1803","2014-03-03",50.880001
"1804","2014-03-04",55.41
"1805","2014-03-05",55.889999
"1806","2014-03-06",52.259998
"1807","2014-03-07",51.220001
"1808","2014-03-10",49.509998
"1809","2014-03-11",49.150002
"1810","2014-03-12",49.099998
"1811","2014-03-13",46.049999
"1812","2014-03-14",45.630001
"1813","2014-03-17",46.869999
"1814","2014-03-18",48.759998
"1815","2014-03-19",47.73
"1816","2014-03-20",47.18
"1817","2014-03-21",43.939999
"1818","2014-03-24",42.900002
"1819","2014-03-25",43.540001
"1820","2014-03-26",42.07
"1821","2014-03-27",42.150002
"1822","2014-03-28",39.700001
"1823","2014-03-31",43.209999
"1824","2014-04-01",43.330002
"1825","2014-04-02",42.279999
"1826","2014-04-03",39.57
"1827","2014-04-04",37.700001
"1828","2014-04-07",37.540001
"1829","2014-04-08",36.669998
"1830","2014-04-09",39.5
"1831","2014-04-10",35.98
"1832","2014-04-11",33.900002
"1833","2014-04-14",33.18
"1834","2014-04-15",32.990002
"1835","2014-04-16",34.57
"1836","2014-04-17",34.009998
"1837","2014-04-21",35.060001
"1838","2014-04-22",37
"1839","2014-04-23",35.200001
"1840","2014-04-24",35.200001
"1841","2014-04-25",32.740002
"1842","2014-04-28",31.549999
"1843","2014-04-29",29.389999
"1844","2014-04-30",26.610001
"1845","2014-05-01",25.57
"1846","2014-05-02",25.870001
"1847","2014-05-05",25.6
"1848","2014-05-06",24.66
"1849","2014-05-07",23.93
"1850","2014-05-08",22.98
"1851","2014-05-09",23.42
"1852","2014-05-12",24.51
"1853","2014-05-13",25.09
"1854","2014-05-14",25.459999
"1855","2014-05-15",25.530001
"1856","2014-05-16",24.700001
"1857","2014-05-19",24.75
"1858","2014-05-20",23.58
"1859","2014-05-21",23.200001
"1860","2014-05-22",24.950001
"1861","2014-05-23",27.809999
"1862","2014-05-27",30.370001
"1863","2014-05-28",30.790001
"1864","2014-05-29",30.25
"1865","2014-05-30",29.219999
"1866","2014-06-02",28.530001
"1867","2014-06-03",27.77
"1868","2014-06-04",27.440001
"1869","2014-06-05",30.25
"1870","2014-06-06",30.4
"1871","2014-06-09",31.110001
"1872","2014-06-10",34.169998
"1873","2014-06-11",32.900002
"1874","2014-06-12",32.240002
"1875","2014-06-13",33.630001
"1876","2014-06-16",34.779999
"1877","2014-06-17",34.189999
"1878","2014-06-18",33.73
"1879","2014-06-19",34.82
"1880","2014-06-20",36.66
"1881","2014-06-23",36.279999
"1882","2014-06-24",36.23
"1883","2014-06-25",36.099998
"1884","2014-06-26",36.380001
"1885","2014-06-27",35.439999
"1886","2014-06-30",34.450001
"1887","2014-07-01",35.529999
"1888","2014-07-02",35.349998
"1889","2014-07-03",35.490002
"1890","2014-07-07",33.110001
"1891","2014-07-08",31.299999
"1892","2014-07-09",30.91
"1893","2014-07-10",30.309999
"1894","2014-07-11",30.83
"1895","2014-07-14",30.459999
"1896","2014-07-15",29.07
"1897","2014-07-16",28.790001
"1898","2014-07-17",27.540001
"1899","2014-07-18",28.74
"1900","2014-07-21",28.65
"1901","2014-07-22",29.93
"1902","2014-07-23",31.389999
"1903","2014-07-24",30.620001
"1904","2014-07-25",30.139999
"1905","2014-07-28",30.16
"1906","2014-07-29",31.620001
"1907","2014-07-30",31.879999
"1908","2014-07-31",30.99
"1909","2014-08-01",30.4
"1910","2014-08-04",31.42
"1911","2014-08-05",32.310001
"1912","2014-08-06",33.02
"1913","2014-08-07",32.759998
"1914","2014-08-08",33.73
"1915","2014-08-11",34.790001
"1916","2014-08-12",34.400002
