"","date","TPX"
"966","2010-11-01",8.6325
"967","2010-11-02",8.7575
"968","2010-11-03",8.8375
"969","2010-11-04",8.9125
"970","2010-11-05",8.8875
"971","2010-11-08",8.9475
"972","2010-11-09",8.8225
"973","2010-11-10",8.9175
"974","2010-11-11",9.03
"975","2010-11-12",8.78
"976","2010-11-15",8.6275
"977","2010-11-16",8.4975
"978","2010-11-17",8.42
"979","2010-11-18",8.6025
"980","2010-11-19",8.8325
"981","2010-11-22",9.0725
"982","2010-11-23",8.7625
"983","2010-11-24",9.0575
"984","2010-11-26",9.1075
"985","2010-11-29",8.905
"986","2010-11-30",8.7775
"987","2010-12-01",8.9475
"988","2010-12-02",9.15
"989","2010-12-03",9.215
"990","2010-12-06",9.35
"991","2010-12-07",9.2275
"992","2010-12-08",9.1575
"993","2010-12-09",9.1625
"994","2010-12-10",9.2725
"995","2010-12-13",9.2
"996","2010-12-14",9.085
"997","2010-12-15",8.945
"998","2010-12-16",9.2925
"999","2010-12-17",9.6625
"1000","2010-12-20",9.8925
"1001","2010-12-21",10.0075
"1002","2010-12-22",9.9475
"1003","2010-12-23",9.87
"1004","2010-12-27",9.9675
"1005","2010-12-28",9.9975
"1006","2010-12-29",10.155
"1007","2010-12-30",10.0825
"1008","2010-12-31",10.015
"1009","2011-01-03",10.195
"1010","2011-01-04",10.05
"1011","2011-01-05",10.3675
"1012","2011-01-06",10.2025
"1013","2011-01-07",10.1275
"1014","2011-01-10",10.2825
"1015","2011-01-11",10.3725
"1016","2011-01-12",10.52
"1017","2011-01-13",10.4625
"1018","2011-01-14",10.3825
"1019","2011-01-18",10.39
"1020","2011-01-19",10.1625
"1021","2011-01-20",9.85
"1022","2011-01-21",10.9125
"1023","2011-01-24",11.065
"1024","2011-01-25",10.8475
"1025","2011-01-26",11.065
"1026","2011-01-27",11.2275
"1027","2011-01-28",10.8075
"1028","2011-01-31",10.91
"1029","2011-02-01",11.0625
"1030","2011-02-02",10.99
"1031","2011-02-03",11.0625
"1032","2011-02-04",11.5225
"1033","2011-02-07",11.51
"1034","2011-02-08",11.5625
"1035","2011-02-09",11.6125
"1036","2011-02-10",11.8825
"1037","2011-02-11",12.155
"1038","2011-02-14",11.89
"1039","2011-02-15",11.75
"1040","2011-02-16",11.7475
"1041","2011-02-17",11.865
"1042","2011-02-18",11.7625
"1043","2011-02-22",11.67
"1044","2011-02-23",11.34
"1045","2011-02-24",11.325
"1046","2011-02-25",11.7775
"1047","2011-02-28",11.735
"1048","2011-03-01",11.4925
"1049","2011-03-02",11.745
"1050","2011-03-03",12.075
"1051","2011-03-04",12.135
"1052","2011-03-07",12.26
"1053","2011-03-08",12.26
"1054","2011-03-09",12.1225
"1055","2011-03-10",11.8375
"1056","2011-03-11",12.1725
"1057","2011-03-14",12.025
"1058","2011-03-15",12.37
"1059","2011-03-16",12.105
"1060","2011-03-17",12.0275
"1061","2011-03-18",12.1925
"1062","2011-03-21",12.395
"1063","2011-03-22",12.3425
"1064","2011-03-23",12.4025
"1065","2011-03-24",12.51
"1066","2011-03-25",12.54
"1067","2011-03-28",12.4175
"1068","2011-03-29",12.525
"1069","2011-03-30",12.685
"1070","2011-03-31",12.665
"1071","2011-04-01",12.9175
"1072","2011-04-04",13.04
"1073","2011-04-05",13.065
"1074","2011-04-06",12.835
"1075","2011-04-07",12.7475
"1076","2011-04-08",14.2925
"1077","2011-04-11",14.0575
"1078","2011-04-12",14.455
"1079","2011-04-13",14.6175
"1080","2011-04-14",14.495
"1081","2011-04-15",14.45
"1082","2011-04-18",14.5275
"1083","2011-04-19",14.6575
"1084","2011-04-20",15
"1085","2011-04-21",15.4325
"1086","2011-04-25",15.27
"1087","2011-04-26",15.43
"1088","2011-04-27",15.475
"1089","2011-04-28",15.66
"1090","2011-04-29",15.695
"1091","2011-05-02",15.395
"1092","2011-05-03",15.125
"1093","2011-05-04",14.7975
"1094","2011-05-05",15.225
"1095","2011-05-06",15.44
"1096","2011-05-09",15.64
"1097","2011-05-10",15.975
"1098","2011-05-11",15.735
"1099","2011-05-12",16.012501
"1100","2011-05-13",16.0175
"1101","2011-05-16",15.6275
"1102","2011-05-17",15.7825
"1103","2011-05-18",16.18
"1104","2011-05-19",16.3375
"1105","2011-05-20",16.012501
"1106","2011-05-23",15.6725
"1107","2011-05-24",15.8075
"1108","2011-05-25",16.0425
"1109","2011-05-26",16.125
"1110","2011-05-27",16.192499
"1111","2011-05-31",16.26
"1112","2011-06-01",15.7625
"1113","2011-06-02",15.4825
"1114","2011-06-03",14.96
"1115","2011-06-06",14.4575
"1116","2011-06-07",14.4125
"1117","2011-06-08",13.8
"1118","2011-06-09",15.0525
"1119","2011-06-10",14.5825
"1120","2011-06-13",14.4475
"1121","2011-06-14",15.26
"1122","2011-06-15",14.9075
"1123","2011-06-16",14.81
"1124","2011-06-17",15.2375
"1125","2011-06-20",15.87
"1126","2011-06-21",16.2325
"1127","2011-06-22",16.174999
"1128","2011-06-23",16.5375
"1129","2011-06-24",16.3475
"1130","2011-06-27",16.432501
"1131","2011-06-28",16.809999
"1132","2011-06-29",16.9925
"1133","2011-06-30",16.955
"1134","2011-07-01",16.9925
"1135","2011-07-05",17.2325
"1136","2011-07-06",17.4925
"1137","2011-07-07",17.385
"1138","2011-07-08",17.309999
"1139","2011-07-11",16.780001
"1140","2011-07-12",16.4925
"1141","2011-07-13",16.584999
"1142","2011-07-14",16.375
"1143","2011-07-15",16.475
"1144","2011-07-18",16.365
"1145","2011-07-19",16.9625
"1146","2011-07-20",17.075001
"1147","2011-07-21",16.940001
"1148","2011-07-22",16.940001
"1149","2011-07-25",16.674999
"1150","2011-07-26",16.504999
"1151","2011-07-27",18.059999
"1152","2011-07-28",17.955
"1153","2011-07-29",18.002501
"1154","2011-08-01",17.807501
"1155","2011-08-02",17.245001
"1156","2011-08-03",17.475
"1157","2011-08-04",15.9575
"1158","2011-08-05",15.895
"1159","2011-08-08",13.7225
"1160","2011-08-09",14.42
"1161","2011-08-10",14.165
"1162","2011-08-11",14.5175
"1163","2011-08-12",14.625
"1164","2011-08-15",15.43
"1165","2011-08-16",15.105
"1166","2011-08-17",14.3475
"1167","2011-08-18",13.4425
"1168","2011-08-19",12.8875
"1169","2011-08-22",12.83
"1170","2011-08-23",13.32
"1171","2011-08-24",13.55
"1172","2011-08-25",13.3125
"1173","2011-08-26",13.76
"1174","2011-08-29",14.565
"1175","2011-08-30",14.6575
"1176","2011-08-31",14.56
"1177","2011-09-01",14.475
"1178","2011-09-02",13.9375
"1179","2011-09-06",14.08
"1180","2011-09-07",14.82
"1181","2011-09-08",14.6225
"1182","2011-09-09",14.225
"1183","2011-09-12",14.5625
"1184","2011-09-13",15.2
"1185","2011-09-14",15.72
"1186","2011-09-15",15.6525
"1187","2011-09-16",15.8325
"1188","2011-09-19",15.7025
"1189","2011-09-20",15.21
"1190","2011-09-21",14.7725
"1191","2011-09-22",13.9575
"1192","2011-09-23",14.135
"1193","2011-09-26",14.585
"1194","2011-09-27",14.7625
"1195","2011-09-28",14.2225
"1196","2011-09-29",13.4775
"1197","2011-09-30",13.1525
"1198","2011-10-03",12.1725
"1199","2011-10-04",12.7825
"1200","2011-10-05",13.3475
"1201","2011-10-06",14.0975
"1202","2011-10-07",14.0425
"1203","2011-10-10",14.8975
"1204","2011-10-11",15.2575
"1205","2011-10-12",15.26
"1206","2011-10-13",15.43
"1207","2011-10-14",15.8425
"1208","2011-10-17",15.8425
"1209","2011-10-18",15.61
"1210","2011-10-19",15.2975
"1211","2011-10-20",15.9
"1212","2011-10-21",16.875
"1213","2011-10-24",17.327499
"1214","2011-10-25",16.85
"1215","2011-10-26",16.985001
"1216","2011-10-27",17.334999
"1217","2011-10-28",17.3325
"1218","2011-10-31",17.014999
"1219","2011-11-01",16.297501
"1220","2011-11-02",16.6625
"1221","2011-11-03",17.2575
"1222","2011-11-04",17.455
"1223","2011-11-07",16.709999
"1224","2011-11-08",16.969999
"1225","2011-11-09",16.3675
"1226","2011-11-10",16.395
"1227","2011-11-11",16.807501
"1228","2011-11-14",16.692499
"1229","2011-11-15",16.709999
"1230","2011-11-16",16.147499
"1231","2011-11-17",15.685
"1232","2011-11-18",15.2725
"1233","2011-11-21",14.0825
"1234","2011-11-22",13.865
"1235","2011-11-23",13.2925
"1236","2011-11-25",12.2325
"1237","2011-11-28",13.3125
"1238","2011-11-29",13.21
"1239","2011-11-30",13.6525
"1240","2011-12-01",13.895
"1241","2011-12-02",13.4525
"1242","2011-12-05",13.925
"1243","2011-12-06",13.4825
"1244","2011-12-07",13.055
"1245","2011-12-08",12.9125
"1246","2011-12-09",13.17
"1247","2011-12-12",13.1325
"1248","2011-12-13",12.835
"1249","2011-12-14",12.6025
"1250","2011-12-15",12.6775
"1251","2011-12-16",13.1675
"1252","2011-12-19",12.57
"1253","2011-12-20",12.91
"1254","2011-12-21",12.9275
"1255","2011-12-22",13.5825
"1256","2011-12-23",13.47
"1257","2011-12-27",13.24
"1258","2011-12-28",12.9425
"1259","2011-12-29",13.4475
"1260","2011-12-30",13.1325
"1261","2012-01-03",13.795
"1262","2012-01-04",14.0025
"1263","2012-01-05",14.55
"1264","2012-01-06",14.6275
"1265","2012-01-09",14.52
"1266","2012-01-10",14.5
"1267","2012-01-11",14.895
"1268","2012-01-12",14.9375
"1269","2012-01-13",14.735
"1270","2012-01-17",14.6425
"1271","2012-01-18",15.15
"1272","2012-01-19",15.7025
"1273","2012-01-20",15.3025
"1274","2012-01-23",15.1225
"1275","2012-01-24",15.5625
"1276","2012-01-25",16.952499
"1277","2012-01-26",17.2225
"1278","2012-01-27",17.522499
"1279","2012-01-30",17.094999
"1280","2012-01-31",16.6775
"1281","2012-02-01",16.754999
"1282","2012-02-02",16.950001
"1283","2012-02-03",17.782499
"1284","2012-02-06",17.7675
"1285","2012-02-07",17.65
"1286","2012-02-08",17.5975
"1287","2012-02-09",17.875
"1288","2012-02-10",17.7775
"1289","2012-02-13",18.5175
"1290","2012-02-14",18.52
"1291","2012-02-15",18.4375
"1292","2012-02-16",18.4375
"1293","2012-02-17",18.389999
"1294","2012-02-21",18.41
"1295","2012-02-22",18.637501
"1296","2012-02-23",19.26
"1297","2012-02-24",19.3675
"1298","2012-02-27",19.51
"1299","2012-02-28",19.68
"1300","2012-02-29",19.75
"1301","2012-03-01",20.342501
"1302","2012-03-02",19.952499
"1303","2012-03-05",19.92
"1304","2012-03-06",19.485001
"1305","2012-03-07",19.932501
"1306","2012-03-08",20.2325
"1307","2012-03-09",20.59
"1308","2012-03-12",20.497499
"1309","2012-03-13",20.855
"1310","2012-03-14",20.575001
"1311","2012-03-15",20.887501
"1312","2012-03-16",20.737499
"1313","2012-03-19",20.780001
"1314","2012-03-20",20.65
"1315","2012-03-21",20.559999
"1316","2012-03-22",20.555
"1317","2012-03-23",20.627501
"1318","2012-03-26",21.102501
"1319","2012-03-27",21.030001
"1320","2012-03-28",21.004999
"1321","2012-03-29",20.940001
"1322","2012-03-30",21.1075
"1323","2012-04-02",21.2325
"1324","2012-04-03",21.4825
"1325","2012-04-04",21.205
"1326","2012-04-05",21.450001
"1327","2012-04-09",21.2775
"1328","2012-04-10",20.2125
"1329","2012-04-11",20.7925
"1330","2012-04-12",21.202499
"1331","2012-04-13",21.504999
"1332","2012-04-16",21.43
"1333","2012-04-17",21.565001
"1334","2012-04-18",21.815001
"1335","2012-04-19",20.9375
"1336","2012-04-20",16.6325
"1337","2012-04-23",16.280001
"1338","2012-04-24",15.335
"1339","2012-04-25",15.5075
"1340","2012-04-26",15
"1341","2012-04-27",14.91
"1342","2012-04-30",14.71
"1343","2012-05-01",14.7375
"1344","2012-05-02",15.295
"1345","2012-05-03",14.76
"1346","2012-05-04",14.1775
"1347","2012-05-07",12.0725
"1348","2012-05-08",11.6475
"1349","2012-05-09",12.1975
"1350","2012-05-10",12.48
"1351","2012-05-11",13.075
"1352","2012-05-14",12.7575
"1353","2012-05-15",12.85
"1354","2012-05-16",12.345
"1355","2012-05-17",11.59
"1356","2012-05-18",11.5175
"1357","2012-05-21",12.015
"1358","2012-05-22",12.2025
"1359","2012-05-23",11.9375
"1360","2012-05-24",11.775
"1361","2012-05-25",12.2425
"1362","2012-05-29",12.24
"1363","2012-05-30",11.825
"1364","2012-05-31",11.5525
"1365","2012-06-01",10.785
"1366","2012-06-04",10.675
"1367","2012-06-05",10.9175
"1368","2012-06-06",5.5975
"1369","2012-06-07",5.5975
"1370","2012-06-08",6.385
"1371","2012-06-11",5.8525
"1372","2012-06-12",5.9675
"1373","2012-06-13",5.75
"1374","2012-06-14",5.8075
"1375","2012-06-15",6.045
"1376","2012-06-18",5.8625
"1377","2012-06-19",5.885
"1378","2012-06-20",5.835
"1379","2012-06-21",5.4175
"1380","2012-06-22",5.5075
"1381","2012-06-25",5.3
"1382","2012-06-26",5.255
"1383","2012-06-27",5.4375
"1384","2012-06-28",5.555
"1385","2012-06-29",5.8475
"1386","2012-07-02",5.5875
"1387","2012-07-03",5.7075
"1388","2012-07-05",5.925
"1389","2012-07-06",6.0525
"1390","2012-07-09",5.985
"1391","2012-07-10",5.87
"1392","2012-07-11",5.96
"1393","2012-07-12",6.07
"1394","2012-07-13",6.4225
"1395","2012-07-16",6.33
"1396","2012-07-17",6.3275
"1397","2012-07-18",6.3825
"1398","2012-07-19",6.8925
"1399","2012-07-20",6.635
"1400","2012-07-23",6.7525
"1401","2012-07-24",6.7775
"1402","2012-07-25",7.4175
"1403","2012-07-26",7.535
"1404","2012-07-27",7.835
"1405","2012-07-30",7.3625
"1406","2012-07-31",7.1225
"1407","2012-08-01",7.1925
"1408","2012-08-02",6.94
"1409","2012-08-03",7.2125
"1410","2012-08-06",7.5275
"1411","2012-08-07",7.9525
"1412","2012-08-08",7.85
"1413","2012-08-09",7.8875
"1414","2012-08-10",7.69
"1415","2012-08-13",7.7825
"1416","2012-08-14",7.9325
"1417","2012-08-15",7.8025
"1418","2012-08-16",8.19
"1419","2012-08-17",8.38
"1420","2012-08-20",8.1875
"1421","2012-08-21",8.26
"1422","2012-08-22",7.955
"1423","2012-08-23",7.93
"1424","2012-08-24",8.065
"1425","2012-08-27",8.1025
"1426","2012-08-28",8.0375
"1427","2012-08-29",8.175
"1428","2012-08-30",7.82
"1429","2012-08-31",7.81
"1430","2012-09-04",7.905
"1431","2012-09-05",7.9375
"1432","2012-09-06",8.2975
"1433","2012-09-07",7.9275
"1434","2012-09-10",7.9075
"1435","2012-09-11",8.155
"1436","2012-09-12",8.3375
"1437","2012-09-13",8.7375
"1438","2012-09-14",8.6875
"1439","2012-09-17",8.4025
"1440","2012-09-18",8.175
"1441","2012-09-19",8.145
"1442","2012-09-20",7.83
"1443","2012-09-21",7.525
"1444","2012-09-24",7.045
"1445","2012-09-25",6.8925
"1446","2012-09-26",6.695
"1447","2012-09-27",7.66
"1448","2012-09-28",7.4725
"1449","2012-10-01",7.725
"1450","2012-10-02",7.695
"1451","2012-10-03",7.6325
"1452","2012-10-04",8.0325
"1453","2012-10-05",8.135
"1454","2012-10-08",8.5275
"1455","2012-10-09",8.205
"1456","2012-10-10",8.1175
"1457","2012-10-11",8.1775
"1458","2012-10-12",8.0925
"1459","2012-10-15",8.205
"1460","2012-10-16",8.1775
"1461","2012-10-17",8.3475
"1462","2012-10-18",8.2975
"1463","2012-10-19",8.28
"1464","2012-10-22",8.3525
"1465","2012-10-23",7.9675
"1466","2012-10-24",6.415
"1467","2012-10-25",6.455
"1468","2012-10-26",6.35
"1469","2012-10-31",6.61
"1470","2012-11-01",6.89
"1471","2012-11-02",6.76
"1472","2012-11-05",6.6925
"1473","2012-11-06",6.7475
"1474","2012-11-07",6.775
"1475","2012-11-08",6.5375
"1476","2012-11-09",6.62
"1477","2012-11-12",6.455
"1478","2012-11-13",6.345
"1479","2012-11-14",6.1925
"1480","2012-11-15",6.135
"1481","2012-11-16",6.1625
"1482","2012-11-19",6.2225
"1483","2012-11-20",6.175
"1484","2012-11-21",6.33
"1485","2012-11-23",6.45
"1486","2012-11-26",6.56
"1487","2012-11-27",6.5675
"1488","2012-11-28",6.6075
"1489","2012-11-29",6.5525
"1490","2012-11-30",6.6625
"1491","2012-12-03",6.53
"1492","2012-12-04",6.8525
"1493","2012-12-05",6.85
"1494","2012-12-06",6.84
"1495","2012-12-07",6.8
"1496","2012-12-10",6.9975
"1497","2012-12-11",7
"1498","2012-12-12",7.125
"1499","2012-12-13",7.65
"1500","2012-12-14",7.525
"1501","2012-12-17",7.6725
"1502","2012-12-18",7.91
"1503","2012-12-19",7.8725
"1504","2012-12-20",7.7375
"1505","2012-12-21",7.675
"1506","2012-12-24",7.5825
"1507","2012-12-26",7.7125
"1508","2012-12-27",7.495
"1509","2012-12-28",7.585
"1510","2012-12-31",7.8725
"1511","2013-01-02",8.1725
"1512","2013-01-03",8.4125
"1513","2013-01-04",8.61
"1514","2013-01-07",8.3775
"1515","2013-01-08",8.38
"1516","2013-01-09",8.4775
"1517","2013-01-10",8.7125
"1518","2013-01-11",8.825
"1519","2013-01-14",8.745
"1520","2013-01-15",8.79
"1521","2013-01-16",8.655
"1522","2013-01-17",8.745
"1523","2013-01-18",8.7475
"1524","2013-01-22",8.7975
"1525","2013-01-23",8.78
"1526","2013-01-24",9.5875
"1527","2013-01-25",10.1975
"1528","2013-01-28",10.0375
"1529","2013-01-29",9.96
"1530","2013-01-30",9.995
"1531","2013-01-31",9.74
"1532","2013-02-01",9.7575
"1533","2013-02-04",9.6825
"1534","2013-02-05",9.675
"1535","2013-02-06",9.645
"1536","2013-02-07",9.6325
"1537","2013-02-08",9.6025
"1538","2013-02-11",9.6025
"1539","2013-02-12",9.7925
"1540","2013-02-13",9.925
"1541","2013-02-14",9.755
"1542","2013-02-15",9.6125
"1543","2013-02-19",9.8075
"1544","2013-02-20",9.035
"1545","2013-02-21",8.885
"1546","2013-02-22",9.2625
"1547","2013-02-25",9.25
"1548","2013-02-26",9.47
"1549","2013-02-27",10.2975
"1550","2013-02-28",10.2675
"1551","2013-03-01",10.175
"1552","2013-03-04",10.3525
"1553","2013-03-05",10.75
"1554","2013-03-06",10.72
"1555","2013-03-07",10.655
"1556","2013-03-08",11.275
"1557","2013-03-11",11.4925
"1558","2013-03-12",11.3725
"1559","2013-03-13",11.385
"1560","2013-03-14",11.385
"1561","2013-03-15",11.4125
"1562","2013-03-18",11.59
"1563","2013-03-19",11.5025
"1564","2013-03-20",11.6225
"1565","2013-03-21",11.355
"1566","2013-03-22",11.3625
"1567","2013-03-25",11.5775
"1568","2013-03-26",11.7025
"1569","2013-03-27",12.5175
"1570","2013-03-28",12.4075
"1571","2013-04-01",12.2625
"1572","2013-04-02",12.145
"1573","2013-04-03",11.6525
"1574","2013-04-04",11.6675
"1575","2013-04-05",11.6275
"1576","2013-04-08",11.8825
"1577","2013-04-09",11.7675
"1578","2013-04-10",11.845
"1579","2013-04-11",11.88
"1580","2013-04-12",12.055
"1581","2013-04-15",11.5825
"1582","2013-04-16",11.6825
"1583","2013-04-17",11.39
"1584","2013-04-18",11.4125
"1585","2013-04-19",11.5025
"1586","2013-04-22",11.7375
"1587","2013-04-23",12.0925
"1588","2013-04-24",12.1375
"1589","2013-04-25",12.23
"1590","2013-04-26",12.1975
"1591","2013-04-29",12.315
"1592","2013-04-30",12.125
"1593","2013-05-01",11.79
"1594","2013-05-02",11.95
"1595","2013-05-03",11.5425
"1596","2013-05-06",11.36
"1597","2013-05-07",11.3125
"1598","2013-05-08",11.54
"1599","2013-05-09",11.825
"1600","2013-05-10",12.1525
"1601","2013-05-13",11.8175
"1602","2013-05-14",11.945
"1603","2013-05-15",12.1025
"1604","2013-05-16",11.7025
"1605","2013-05-17",11.975
"1606","2013-05-20",11.785
"1607","2013-05-21",11.8875
"1608","2013-05-22",10.82
"1609","2013-05-23",10.61
"1610","2013-05-24",10.77
"1611","2013-05-28",10.7125
"1612","2013-05-29",10.475
"1613","2013-05-30",10.6075
"1614","2013-05-31",10.57
"1615","2013-06-03",10.3525
"1616","2013-06-04",10.3025
"1617","2013-06-05",10.3975
"1618","2013-06-06",10.835
"1619","2013-06-07",11.025
"1620","2013-06-10",11.005
"1621","2013-06-11",10.7625
"1622","2013-06-12",10.6925
"1623","2013-06-13",11.12
"1624","2013-06-14",11.0125
"1625","2013-06-17",11.19
"1626","2013-06-18",11.42
"1627","2013-06-19",11.18
"1628","2013-06-20",10.3725
"1629","2013-06-21",10.32
"1630","2013-06-24",10.0725
"1631","2013-06-25",10.405
"1632","2013-06-26",10.43
"1633","2013-06-27",11.025
"1634","2013-06-28",10.975
"1635","2013-07-01",11.2025
"1636","2013-07-02",11.02
"1637","2013-07-03",11.0025
"1638","2013-07-05",11.1225
"1639","2013-07-08",10.885
"1640","2013-07-09",11.13
"1641","2013-07-10",11.4725
"1642","2013-07-11",11.7325
"1643","2013-07-12",11.58
"1644","2013-07-15",11.37
"1645","2013-07-16",11.25
"1646","2013-07-17",11.2275
"1647","2013-07-18",10.965
"1648","2013-07-19",10.9725
"1649","2013-07-22",10.9975
"1650","2013-07-23",10.9
"1651","2013-07-24",10.62
"1652","2013-07-25",10.49
"1653","2013-07-26",9.2625
"1654","2013-07-29",9.1525
"1655","2013-07-30",9.765
"1656","2013-07-31",9.9125
"1657","2013-08-01",10.025
"1658","2013-08-02",9.9675
"1659","2013-08-05",10.125
"1660","2013-08-06",10.02
"1661","2013-08-07",9.865
"1662","2013-08-08",9.91
"1663","2013-08-09",9.905
"1664","2013-08-12",10.0275
"1665","2013-08-13",9.94
"1666","2013-08-14",9.6575
"1667","2013-08-15",9.3
"1668","2013-08-16",9.245
"1669","2013-08-19",9.04
"1670","2013-08-20",9.365
"1671","2013-08-21",9.09
"1672","2013-08-22",9.17
"1673","2013-08-23",9.5875
"1674","2013-08-26",9.6125
"1675","2013-08-27",9.365
"1676","2013-08-28",9.4425
"1677","2013-08-29",9.695
"1678","2013-08-30",9.6275
"1679","2013-09-03",9.9375
"1680","2013-09-04",10.49
"1681","2013-09-05",10.44
"1682","2013-09-06",10.5375
"1683","2013-09-09",10.6875
"1684","2013-09-10",10.4075
"1685","2013-09-11",10.515
"1686","2013-09-12",10.5075
"1687","2013-09-13",10.6225
"1688","2013-09-16",10.5
"1689","2013-09-17",10.765
"1690","2013-09-18",11.34
"1691","2013-09-19",11.125
"1692","2013-09-20",10.955
"1693","2013-09-23",10.61
"1694","2013-09-24",10.7775
"1695","2013-09-25",11.02
"1696","2013-09-26",11.085
"1697","2013-09-27",10.9675
"1698","2013-09-30",10.99
"1699","2013-10-01",11.25
"1700","2013-10-02",11.2325
"1701","2013-10-03",11.29
"1702","2013-10-04",11.2775
"1703","2013-10-07",11.1125
"1704","2013-10-08",10.4625
"1705","2013-10-09",10.245
"1706","2013-10-10",10.21
"1707","2013-10-11",10.38
"1708","2013-10-14",10.32
"1709","2013-10-15",9.96
"1710","2013-10-16",9.9525
"1711","2013-10-17",9.675
"1712","2013-10-18",9.8225
"1713","2013-10-21",9.76
"1714","2013-10-22",9.965
"1715","2013-10-23",10.0375
"1716","2013-10-24",10.11
"1717","2013-10-25",9.78
"1718","2013-10-28",9.615
"1719","2013-10-29",9.7025
"1720","2013-10-30",9.7175
"1721","2013-10-31",9.5875
"1722","2013-11-01",9.745
"1723","2013-11-04",10.0975
"1724","2013-11-05",10.0775
"1725","2013-11-06",10.0275
"1726","2013-11-07",11.24
"1727","2013-11-08",11.22
"1728","2013-11-11",11.1975
"1729","2013-11-12",11.06
"1730","2013-11-13",11.4225
"1731","2013-11-14",11.69
"1732","2013-11-15",11.635
"1733","2013-11-18",11.5925
"1734","2013-11-19",11.6875
"1735","2013-11-20",11.7625
"1736","2013-11-21",12.235
"1737","2013-11-22",12.25
"1738","2013-11-25",12.3425
"1739","2013-11-26",12.55
"1740","2013-11-27",12.5275
"1741","2013-11-29",12.755
"1742","2013-12-02",12.6025
"1743","2013-12-03",12.4425
"1744","2013-12-04",12.555
"1745","2013-12-05",12.67
"1746","2013-12-06",12.7925
"1747","2013-12-09",12.83
"1748","2013-12-10",12.8175
"1749","2013-12-11",12.5025
"1750","2013-12-12",12.445
"1751","2013-12-13",12.455
"1752","2013-12-16",12.885
"1753","2013-12-17",12.7375
"1754","2013-12-18",12.9525
"1755","2013-12-19",12.7875
"1756","2013-12-20",12.86
"1757","2013-12-23",13.2175
"1758","2013-12-24",13.175
"1759","2013-12-26",13.36
"1760","2013-12-27",13.3275
"1761","2013-12-30",13.5475
"1762","2013-12-31",13.49
"1763","2014-01-02",13.5975
"1764","2014-01-03",13.595
"1765","2014-01-06",12.785
"1766","2014-01-07",12.8375
"1767","2014-01-08",13.02
"1768","2014-01-09",12.8275
"1769","2014-01-10",12.86
"1770","2014-01-13",12.355
"1771","2014-01-14",12.44
"1772","2014-01-15",12.22
"1773","2014-01-16",12.13
"1774","2014-01-17",12.0375
"1775","2014-01-21",11.99
"1776","2014-01-22",12.2125
"1777","2014-01-23",12.25
"1778","2014-01-24",11.9275
"1779","2014-01-27",12.0325
"1780","2014-01-28",11.74
"1781","2014-01-29",11.8025
"1782","2014-01-30",12.2975
"1783","2014-01-31",12.3225
"1784","2014-02-03",11.835
"1785","2014-02-04",12.025
"1786","2014-02-05",11.8575
"1787","2014-02-06",12.425
"1788","2014-02-07",11.7825
"1789","2014-02-10",11.41
"1790","2014-02-11",11.4875
"1791","2014-02-12",11.62
"1792","2014-02-13",11.86
"1793","2014-02-14",12.0325
"1794","2014-02-18",12.21
"1795","2014-02-19",12.2075
"1796","2014-02-20",12.3675
"1797","2014-02-21",12.41
"1798","2014-02-24",12.3575
"1799","2014-02-25",12.25
"1800","2014-02-26",12.57
"1801","2014-02-27",12.705
"1802","2014-02-28",12.9675
"1803","2014-03-03",12.9
"1804","2014-03-04",12.81
"1805","2014-03-05",12.9175
"1806","2014-03-06",12.8875
"1807","2014-03-07",12.7725
"1808","2014-03-10",12.5225
"1809","2014-03-11",12.455
"1810","2014-03-12",12.7175
"1811","2014-03-13",12.3525
"1812","2014-03-14",12.5925
"1813","2014-03-17",12.74
"1814","2014-03-18",12.925
"1815","2014-03-19",12.895
"1816","2014-03-20",12.84
"1817","2014-03-21",12.6975
"1818","2014-03-24",12.5375
"1819","2014-03-25",12.6625
"1820","2014-03-26",12.3625
"1821","2014-03-27",12.2125
"1822","2014-03-28",12.425
"1823","2014-03-31",12.6675
"1824","2014-04-01",12.5025
"1825","2014-04-02",12.62
"1826","2014-04-03",12.56
"1827","2014-04-04",12.4025
"1828","2014-04-07",11.6975
"1829","2014-04-08",11.925
"1830","2014-04-09",12.1025
"1831","2014-04-10",11.895
"1832","2014-04-11",11.925
"1833","2014-04-14",11.8125
"1834","2014-04-15",11.91
"1835","2014-04-16",12.06
"1836","2014-04-17",12.09
"1837","2014-04-21",12.4625
"1838","2014-04-22",12.7
"1839","2014-04-23",12.48
"1840","2014-04-24",12.7075
"1841","2014-04-25",12.34
"1842","2014-04-28",12.155
"1843","2014-04-29",12.2325
"1844","2014-04-30",12.545
"1845","2014-05-01",12.6375
"1846","2014-05-02",13.3025
"1847","2014-05-05",13.2375
"1848","2014-05-06",13.0875
"1849","2014-05-07",13.2175
"1850","2014-05-08",13.1225
"1851","2014-05-09",13.2975
"1852","2014-05-12",13.6925
"1853","2014-05-13",13.7175
"1854","2014-05-14",13.6225
"1855","2014-05-15",13.46
"1856","2014-05-16",13.505
"1857","2014-05-19",13.6075
"1858","2014-05-20",13.3825
"1859","2014-05-21",13.335
"1860","2014-05-22",13.5575
"1861","2014-05-23",13.745
"1862","2014-05-27",14.0075
"1863","2014-05-28",13.7125
"1864","2014-05-29",13.64
"1865","2014-05-30",13.74
"1866","2014-06-02",13.845
"1867","2014-06-03",13.7125
