"","date","UFPT"
"1002","2010-12-22",12.19
"1003","2010-12-23",12.07
"1004","2010-12-27",12
"1005","2010-12-28",11.94
"1006","2010-12-29",11.97
"1007","2010-12-30",11.94
"1008","2010-12-31",12.19
"1009","2011-01-03",13.01
"1010","2011-01-04",13.27
"1011","2011-01-05",13.93
"1012","2011-01-06",14.38
"1013","2011-01-07",14.3
"1014","2011-01-10",14.55
"1015","2011-01-11",14.71
"1016","2011-01-12",15.21
"1017","2011-01-13",15.43
"1018","2011-01-14",15.3
"1019","2011-01-18",15.2
"1020","2011-01-19",15.4
"1021","2011-01-20",15.35
"1022","2011-01-21",15.4
"1023","2011-01-24",15.59
"1024","2011-01-25",15.35
"1025","2011-01-26",15.87
"1026","2011-01-27",16.690001
"1027","2011-01-28",16.35
"1028","2011-01-31",17.16
"1029","2011-02-01",18.049999
"1030","2011-02-02",19.290001
"1031","2011-02-03",17.98
"1032","2011-02-04",18.540001
"1033","2011-02-07",19.07
"1034","2011-02-08",19.18
"1035","2011-02-09",19.4
"1036","2011-02-10",19.59
"1037","2011-02-11",20.51
"1038","2011-02-14",18.93
"1039","2011-02-15",19.51
"1040","2011-02-16",20.620001
"1041","2011-02-17",20.969999
"1042","2011-02-18",20.110001
"1043","2011-02-22",18.299999
"1044","2011-02-23",17.639999
"1045","2011-02-24",17.309999
"1046","2011-02-25",17.799999
"1047","2011-02-28",18.049999
"1048","2011-03-01",17.110001
"1049","2011-03-02",16.93
"1050","2011-03-03",17.290001
"1051","2011-03-04",16.99
"1052","2011-03-07",16.049999
"1053","2011-03-08",16.299999
"1054","2011-03-09",16.23
"1055","2011-03-10",15.49
"1056","2011-03-11",15.38
"1057","2011-03-14",15.15
"1058","2011-03-15",14.88
"1059","2011-03-16",15.39
"1060","2011-03-17",15.92
"1061","2011-03-18",16.799999
"1062","2011-03-21",16.52
"1063","2011-03-22",16.17
"1064","2011-03-23",16.280001
"1065","2011-03-24",16
"1066","2011-03-25",16.030001
"1067","2011-03-28",15.96
"1068","2011-03-29",17.030001
"1069","2011-03-30",16.870001
"1070","2011-03-31",17.209999
"1071","2011-04-01",17.559999
"1072","2011-04-04",17.82
"1073","2011-04-05",17.9
"1074","2011-04-06",18.07
"1075","2011-04-07",17.73
"1076","2011-04-08",18.299999
"1077","2011-04-11",18.129999
"1078","2011-04-12",17.309999
"1079","2011-04-13",17.25
"1080","2011-04-14",17.23
"1081","2011-04-15",17.780001
"1082","2011-04-18",17.74
"1083","2011-04-19",17.549999
"1084","2011-04-20",17.530001
"1085","2011-04-21",17.790001
"1086","2011-04-25",18.48
"1087","2011-04-26",19.35
"1088","2011-04-27",19.360001
"1089","2011-04-28",19.25
"1090","2011-04-29",19.4
"1091","2011-05-02",19.01
"1092","2011-05-03",19.110001
"1093","2011-05-04",17.26
"1094","2011-05-05",16.48
"1095","2011-05-06",16.530001
"1096","2011-05-09",15.86
"1097","2011-05-10",15.86
"1098","2011-05-11",15.55
"1099","2011-05-12",15.09
"1100","2011-05-13",15.47
"1101","2011-05-16",15.63
"1102","2011-05-17",15.45
"1103","2011-05-18",15.6
"1104","2011-05-19",15.66
"1105","2011-05-20",15.7
"1106","2011-05-23",15.64
"1107","2011-05-24",15.65
"1108","2011-05-25",15.87
"1109","2011-05-26",15.83
"1110","2011-05-27",15.88
"1111","2011-05-31",16.02
"1112","2011-06-01",16.07
"1113","2011-06-02",16.42
"1114","2011-06-03",16.43
"1115","2011-06-06",16.120001
"1116","2011-06-07",16.129999
"1117","2011-06-08",16.17
"1118","2011-06-09",16.34
"1119","2011-06-10",16.15
"1120","2011-06-13",16.200001
"1121","2011-06-14",16.299999
"1122","2011-06-15",16.379999
"1123","2011-06-16",16.18
"1124","2011-06-17",16.25
"1125","2011-06-20",16.32
"1126","2011-06-21",16.940001
"1127","2011-06-22",17.17
"1128","2011-06-23",17.24
"1129","2011-06-24",17.459999
"1130","2011-06-27",17.34
"1131","2011-06-28",17.530001
"1132","2011-06-29",18.450001
"1133","2011-06-30",18.92
"1134","2011-07-01",18.809999
"1135","2011-07-05",18.549999
"1136","2011-07-06",18.26
"1137","2011-07-07",18.540001
"1138","2011-07-08",18.790001
"1139","2011-07-11",18.57
"1140","2011-07-12",18.530001
"1141","2011-07-13",18.620001
"1142","2011-07-14",18.5
"1143","2011-07-15",18.59
"1144","2011-07-18",18.99
"1145","2011-07-19",19.309999
"1146","2011-07-20",18.959999
"1147","2011-07-21",18.9
"1148","2011-07-22",18.690001
"1149","2011-07-25",19.15
"1150","2011-07-26",18.959999
"1151","2011-07-27",18.559999
"1152","2011-07-28",18.549999
"1153","2011-07-29",18.85
"1154","2011-08-01",19.309999
"1155","2011-08-02",18.76
"1156","2011-08-03",18.59
"1157","2011-08-04",18.73
"1158","2011-08-05",17.530001
"1159","2011-08-08",15.99
"1160","2011-08-09",16.57
"1161","2011-08-10",16.5
"1162","2011-08-11",16.790001
"1163","2011-08-12",17.549999
"1164","2011-08-15",17.34
"1165","2011-08-16",17.18
"1166","2011-08-17",16.879999
"1167","2011-08-18",16.43
"1168","2011-08-19",15.92
"1169","2011-08-22",15.74
"1170","2011-08-23",15.87
"1171","2011-08-24",15.81
"1172","2011-08-25",14.96
"1173","2011-08-26",14.92
"1174","2011-08-29",15.1
"1175","2011-08-30",16.190001
"1176","2011-08-31",16.209999
"1177","2011-09-01",16.52
"1178","2011-09-02",16.110001
"1179","2011-09-06",15.85
"1180","2011-09-07",16.120001
"1181","2011-09-08",15.8
"1182","2011-09-09",15.6
"1183","2011-09-12",15.97
"1184","2011-09-13",16
"1185","2011-09-14",16.209999
"1186","2011-09-15",16.27
"1187","2011-09-16",16.690001
"1188","2011-09-19",16.620001
"1189","2011-09-20",16.18
"1190","2011-09-21",15.99
"1191","2011-09-22",15.71
"1192","2011-09-23",15.33
"1193","2011-09-26",14.77
"1194","2011-09-27",15
"1195","2011-09-28",14.99
"1196","2011-09-29",14.9
"1197","2011-09-30",14.41
"1198","2011-10-03",13.25
"1199","2011-10-04",13.73
"1200","2011-10-05",14.22
"1201","2011-10-06",14.52
"1202","2011-10-07",14.28
"1203","2011-10-10",14.79
"1204","2011-10-11",14.66
"1205","2011-10-12",14.89
"1206","2011-10-13",14.66
"1207","2011-10-14",14.85
"1208","2011-10-17",14.65
"1209","2011-10-18",14.8
"1210","2011-10-19",14.66
"1211","2011-10-20",14.58
"1212","2011-10-21",14.52
"1213","2011-10-24",14.8
"1214","2011-10-25",14.52
"1215","2011-10-26",14.64
"1216","2011-10-27",15
"1217","2011-10-28",15
"1218","2011-10-31",15.05
"1219","2011-11-01",14.71
"1220","2011-11-02",14.69
"1221","2011-11-03",15
"1222","2011-11-04",15.11
"1223","2011-11-07",15.02
"1224","2011-11-08",15.09
"1225","2011-11-09",15.01
"1226","2011-11-10",15.48
"1227","2011-11-11",15.47
"1228","2011-11-14",15.6
"1229","2011-11-15",15.46
"1230","2011-11-16",15.46
"1231","2011-11-17",15.28
"1232","2011-11-18",15.15
"1233","2011-11-21",15.15
"1234","2011-11-22",15.18
"1235","2011-11-23",15.22
"1236","2011-11-25",15.07
"1237","2011-11-28",15.1
"1238","2011-11-29",15.19
"1239","2011-11-30",15.28
"1240","2011-12-01",15.43
"1241","2011-12-02",15.35
"1242","2011-12-05",15.5
"1243","2011-12-06",15.35
"1244","2011-12-07",15.15
"1245","2011-12-08",15.01
"1246","2011-12-09",15.1
"1247","2011-12-12",14.97
"1248","2011-12-13",15.11
"1249","2011-12-14",14.92
"1250","2011-12-15",15
"1251","2011-12-16",15.28
"1252","2011-12-19",15.03
"1253","2011-12-20",15.01
"1254","2011-12-21",15.06
"1255","2011-12-22",15.1
"1256","2011-12-23",15.1
"1257","2011-12-27",15
"1258","2011-12-28",15
"1259","2011-12-29",15.04
"1260","2011-12-30",14.77
"1261","2012-01-03",14.84
"1262","2012-01-04",14.87
"1263","2012-01-05",14.9
"1264","2012-01-06",15.11
"1265","2012-01-09",14.9
"1266","2012-01-10",14.75
"1267","2012-01-11",14.8
"1268","2012-01-12",14.65
"1269","2012-01-13",14.24
"1270","2012-01-17",14.09
"1271","2012-01-18",14.04
"1272","2012-01-19",14.01
"1273","2012-01-20",14.74
"1274","2012-01-23",14.79
"1275","2012-01-24",14.72
"1276","2012-01-25",15.14
"1277","2012-01-26",15.52
"1278","2012-01-27",15.3
"1279","2012-01-30",15.04
"1280","2012-01-31",15.49
"1281","2012-02-01",14.96
"1282","2012-02-02",15.07
"1283","2012-02-03",15.3
"1284","2012-02-06",15.39
"1285","2012-02-07",15.34
"1286","2012-02-08",15.34
"1287","2012-02-09",15.19
"1288","2012-02-10",15.35
"1289","2012-02-13",15.36
"1290","2012-02-14",15.42
"1291","2012-02-15",15.4
"1292","2012-02-16",15.43
"1293","2012-02-17",15.62
"1294","2012-02-21",15.4
"1295","2012-02-22",15.62
"1296","2012-02-23",16.049999
"1297","2012-02-24",17.870001
"1298","2012-02-27",17.27
"1299","2012-02-28",17.33
"1300","2012-02-29",17.57
"1301","2012-03-01",17.99
"1302","2012-03-02",18.450001
"1303","2012-03-05",17.639999
"1304","2012-03-06",17.74
"1305","2012-03-07",17.67
"1306","2012-03-08",17.83
"1307","2012-03-09",17.75
"1308","2012-03-12",17.84
"1309","2012-03-13",18.07
"1310","2012-03-14",18.200001
"1311","2012-03-15",18.24
"1312","2012-03-16",17.66
"1313","2012-03-19",18.190001
"1314","2012-03-20",18.59
"1315","2012-03-21",18.860001
"1316","2012-03-22",18.799999
"1317","2012-03-23",18.76
"1318","2012-03-26",19.25
"1319","2012-03-27",19.299999
"1320","2012-03-28",19.379999
"1321","2012-03-29",19.4
"1322","2012-03-30",19.450001
"1323","2012-04-02",19.559999
"1324","2012-04-03",19.24
"1325","2012-04-04",19.059999
"1326","2012-04-05",19.049999
"1327","2012-04-09",18.93
"1328","2012-04-10",18.4
"1329","2012-04-11",18.02
"1330","2012-04-12",18.09
"1331","2012-04-13",18.49
"1332","2012-04-16",18.709999
"1333","2012-04-17",18.809999
"1334","2012-04-18",18.59
"1335","2012-04-19",18.24
"1336","2012-04-20",18.440001
"1337","2012-04-23",18.17
"1338","2012-04-24",18.16
"1339","2012-04-25",18.110001
"1340","2012-04-26",18.23
"1341","2012-04-27",18.35
"1342","2012-04-30",18.190001
"1343","2012-05-01",18.190001
"1344","2012-05-02",18.200001
"1345","2012-05-03",17.74
"1346","2012-05-04",17.370001
"1347","2012-05-07",16.82
"1348","2012-05-08",16.85
"1349","2012-05-09",16.42
"1350","2012-05-10",16.59
"1351","2012-05-11",16.83
"1352","2012-05-14",16.360001
"1353","2012-05-15",16.709999
"1354","2012-05-16",16.75
"1355","2012-05-17",16.870001
"1356","2012-05-18",16.040001
"1357","2012-05-21",16.08
"1358","2012-05-22",16.32
"1359","2012-05-23",16.389999
"1360","2012-05-24",16.190001
"1361","2012-05-25",16.24
"1362","2012-05-29",16.09
"1363","2012-05-30",16.09
"1364","2012-05-31",16.26
"1365","2012-06-01",16.200001
"1366","2012-06-04",16.110001
"1367","2012-06-05",16.16
"1368","2012-06-06",16.709999
"1369","2012-06-07",16.950001
"1370","2012-06-08",16.809999
"1371","2012-06-11",16.889999
"1372","2012-06-12",16.41
"1373","2012-06-13",15.5
"1374","2012-06-14",16.32
"1375","2012-06-15",16.139999
"1376","2012-06-18",16.49
"1377","2012-06-19",16.780001
"1378","2012-06-20",17.51
"1379","2012-06-21",17.450001
"1380","2012-06-22",17.49
"1381","2012-06-25",17.030001
"1382","2012-06-26",16.74
"1383","2012-06-27",16.389999
"1384","2012-06-28",16.190001
"1385","2012-06-29",16.9
"1386","2012-07-02",17.1
"1387","2012-07-03",17.43
"1388","2012-07-05",16.49
"1389","2012-07-06",16.59
"1390","2012-07-09",17.040001
"1391","2012-07-10",17.629999
"1392","2012-07-11",17.58
"1393","2012-07-12",17.52
"1394","2012-07-13",17.799999
"1395","2012-07-16",17.65
"1396","2012-07-17",17.889999
"1397","2012-07-18",18.4
"1398","2012-07-19",18.030001
"1399","2012-07-20",17.860001
"1400","2012-07-23",16.92
"1401","2012-07-24",16.34
"1402","2012-07-25",16.809999
"1403","2012-07-26",16.969999
"1404","2012-07-27",16.209999
"1405","2012-07-30",16.59
"1406","2012-07-31",16.370001
"1407","2012-08-01",16.41
"1408","2012-08-02",16.48
"1409","2012-08-03",16.99
"1410","2012-08-06",17.17
"1411","2012-08-07",17.23
"1412","2012-08-08",16.870001
"1413","2012-08-09",17.139999
"1414","2012-08-10",17.09
"1415","2012-08-13",17.17
"1416","2012-08-14",16.780001
"1417","2012-08-15",16.99
"1418","2012-08-16",17
"1419","2012-08-17",17.209999
"1420","2012-08-20",17.200001
"1421","2012-08-21",17.02
"1422","2012-08-22",17.08
"1423","2012-08-23",16.879999
"1424","2012-08-24",16.92
"1425","2012-08-27",16.969999
"1426","2012-08-28",16.969999
"1427","2012-08-29",16.91
"1428","2012-08-30",16.75
"1429","2012-08-31",16.9
"1430","2012-09-04",17.059999
"1431","2012-09-05",16.719999
"1432","2012-09-06",16.73
"1433","2012-09-07",16.75
"1434","2012-09-10",16.799999
"1435","2012-09-11",16.889999
"1436","2012-09-12",16.9
"1437","2012-09-13",17.24
"1438","2012-09-14",16.98
"1439","2012-09-17",16.9
"1440","2012-09-18",16.709999
"1441","2012-09-19",17.18
"1442","2012-09-20",17.42
"1443","2012-09-21",17.719999
"1444","2012-09-24",17.93
"1445","2012-09-25",17.860001
"1446","2012-09-26",17.940001
"1447","2012-09-27",17.98
"1448","2012-09-28",17.59
"1449","2012-10-01",17.969999
"1450","2012-10-02",18.08
"1451","2012-10-03",18.040001
"1452","2012-10-04",18.09
"1453","2012-10-05",18.09
"1454","2012-10-08",17.84
"1455","2012-10-09",17.65
"1456","2012-10-10",17.27
"1457","2012-10-11",17.129999
"1458","2012-10-12",17.190001
"1459","2012-10-15",16.860001
"1460","2012-10-16",16.82
"1461","2012-10-17",17.75
"1462","2012-10-18",17.66
"1463","2012-10-19",17.32
"1464","2012-10-22",16.93
"1465","2012-10-23",17.18
"1466","2012-10-24",16.879999
"1467","2012-10-25",16.83
"1468","2012-10-26",16.43
"1469","2012-10-31",16.6
"1470","2012-11-01",17.209999
"1471","2012-11-02",16.75
"1472","2012-11-05",16.629999
"1473","2012-11-06",16.049999
"1474","2012-11-07",16
"1475","2012-11-08",15.9
"1476","2012-11-09",15.75
"1477","2012-11-12",15.5
"1478","2012-11-13",15.75
"1479","2012-11-14",15.68
"1480","2012-11-15",15.56
"1481","2012-11-16",15.81
"1482","2012-11-19",15.97
"1483","2012-11-20",15.94
"1484","2012-11-21",15.89
"1485","2012-11-23",15.97
"1486","2012-11-26",16.08
"1487","2012-11-27",16
"1488","2012-11-28",16.07
"1489","2012-11-29",16.190001
"1490","2012-11-30",16.629999
"1491","2012-12-03",16.469999
"1492","2012-12-04",16.209999
"1493","2012-12-05",16.68
"1494","2012-12-06",16.620001
"1495","2012-12-07",16.709999
"1496","2012-12-10",17.059999
"1497","2012-12-11",17.940001
"1498","2012-12-12",17.459999
"1499","2012-12-13",17.870001
"1500","2012-12-14",17.610001
"1501","2012-12-17",17.530001
"1502","2012-12-18",17.82
"1503","2012-12-19",17.639999
"1504","2012-12-20",18.25
"1505","2012-12-21",17.59
"1506","2012-12-24",17.59
"1507","2012-12-26",17.58
"1508","2012-12-27",17.35
"1509","2012-12-28",17.34
"1510","2012-12-31",17.92
"1511","2013-01-02",18.950001
"1512","2013-01-03",18.610001
"1513","2013-01-04",18.780001
"1514","2013-01-07",18.469999
"1515","2013-01-08",18.58
"1516","2013-01-09",18.559999
"1517","2013-01-10",19.09
"1518","2013-01-11",19.73
"1519","2013-01-14",19.700001
"1520","2013-01-15",19.709999
"1521","2013-01-16",19.59
"1522","2013-01-17",19.639999
"1523","2013-01-18",19.4
"1524","2013-01-22",19.030001
"1525","2013-01-23",19.02
"1526","2013-01-24",19
"1527","2013-01-25",18.700001
"1528","2013-01-28",18.76
"1529","2013-01-29",18.82
"1530","2013-01-30",18.719999
"1531","2013-01-31",18.92
"1532","2013-02-01",19.299999
"1533","2013-02-04",18.93
"1534","2013-02-05",18.83
"1535","2013-02-06",18.709999
"1536","2013-02-07",18.59
"1537","2013-02-08",18.6
"1538","2013-02-11",18.629999
"1539","2013-02-12",19.02
"1540","2013-02-13",18.99
"1541","2013-02-14",19.299999
"1542","2013-02-15",19.700001
"1543","2013-02-19",19.969999
"1544","2013-02-20",19.59
"1545","2013-02-21",19.790001
"1546","2013-02-22",19.68
"1547","2013-02-25",18.870001
"1548","2013-02-26",19.09
"1549","2013-02-27",18.940001
"1550","2013-02-28",18.92
"1551","2013-03-01",18.809999
"1552","2013-03-04",18.719999
"1553","2013-03-05",18.690001
"1554","2013-03-06",18.74
"1555","2013-03-07",18.85
"1556","2013-03-08",18.92
"1557","2013-03-11",19.42
"1558","2013-03-12",19.08
"1559","2013-03-13",19.450001
"1560","2013-03-14",19.629999
"1561","2013-03-15",19.65
"1562","2013-03-18",19.51
"1563","2013-03-19",19.620001
"1564","2013-03-20",19.35
"1565","2013-03-21",19.43
"1566","2013-03-22",19.73
"1567","2013-03-25",19.52
"1568","2013-03-26",19.65
"1569","2013-03-27",19.5
"1570","2013-03-28",19.690001
"1571","2013-04-01",19.51
"1572","2013-04-02",19.459999
"1573","2013-04-03",19.5
"1574","2013-04-04",19.459999
"1575","2013-04-05",18.969999
"1576","2013-04-08",18.889999
"1577","2013-04-09",19.09
"1578","2013-04-10",19.209999
"1579","2013-04-11",19.030001
"1580","2013-04-12",19
"1581","2013-04-15",18.280001
"1582","2013-04-16",19.02
"1583","2013-04-17",18.4
"1584","2013-04-18",18.59
"1585","2013-04-19",18.48
"1586","2013-04-22",18.290001
"1587","2013-04-23",18.629999
"1588","2013-04-24",19.07
"1589","2013-04-25",19.120001
"1590","2013-04-26",19.110001
"1591","2013-04-29",19.440001
"1592","2013-04-30",20.290001
"1593","2013-05-01",19.65
"1594","2013-05-02",19.6
"1595","2013-05-03",18.91
"1596","2013-05-06",18.93
"1597","2013-05-07",19
"1598","2013-05-08",19.379999
"1599","2013-05-09",19.200001
"1600","2013-05-10",19.6
"1601","2013-05-13",19.040001
"1602","2013-05-14",19.41
"1603","2013-05-15",19.879999
"1604","2013-05-16",19.530001
"1605","2013-05-17",19.67
"1606","2013-05-20",19.98
"1607","2013-05-21",19.91
"1608","2013-05-22",19.52
"1609","2013-05-23",19.23
"1610","2013-05-24",19.35
"1611","2013-05-28",19.82
"1612","2013-05-29",19.139999
"1613","2013-05-30",19.360001
"1614","2013-05-31",19.190001
"1615","2013-06-03",19.51
"1616","2013-06-04",19.219999
"1617","2013-06-05",19.15
"1618","2013-06-06",19.280001
"1619","2013-06-07",19.389999
"1620","2013-06-10",19.32
"1621","2013-06-11",19.129999
"1622","2013-06-12",19.08
"1623","2013-06-13",19.35
"1624","2013-06-14",19.209999
"1625","2013-06-17",19.889999
"1626","2013-06-18",19.780001
"1627","2013-06-19",19.610001
"1628","2013-06-20",19.440001
"1629","2013-06-21",19.450001
"1630","2013-06-24",19.01
"1631","2013-06-25",19.540001
"1632","2013-06-26",19.43
"1633","2013-06-27",19.540001
"1634","2013-06-28",19.58
"1635","2013-07-01",19.93
"1636","2013-07-02",19.9
"1637","2013-07-03",19.91
"1638","2013-07-05",20.27
"1639","2013-07-08",20.530001
"1640","2013-07-09",20.469999
"1641","2013-07-10",20.389999
"1642","2013-07-11",20.549999
"1643","2013-07-12",20.43
"1644","2013-07-15",20.870001
"1645","2013-07-16",20.85
"1646","2013-07-17",21.219999
"1647","2013-07-18",21.15
"1648","2013-07-19",21.02
"1649","2013-07-22",21.24
"1650","2013-07-23",21.17
"1651","2013-07-24",21.4
"1652","2013-07-25",21.59
"1653","2013-07-26",21.379999
"1654","2013-07-29",21.469999
"1655","2013-07-30",21.18
"1656","2013-07-31",21.27
"1657","2013-08-01",21.6
"1658","2013-08-02",21.559999
"1659","2013-08-05",21.209999
"1660","2013-08-06",21.1
"1661","2013-08-07",21.15
"1662","2013-08-08",21.620001
"1663","2013-08-09",20.950001
"1664","2013-08-12",21.120001
"1665","2013-08-13",20.75
"1666","2013-08-14",20.4
"1667","2013-08-15",20.09
"1668","2013-08-16",20.42
"1669","2013-08-19",20.58
"1670","2013-08-20",20.540001
"1671","2013-08-21",20.5
"1672","2013-08-22",20.889999
"1673","2013-08-23",21.17
"1674","2013-08-26",21.25
"1675","2013-08-27",20.9
"1676","2013-08-28",21.01
"1677","2013-08-29",21.23
"1678","2013-08-30",20.629999
"1679","2013-09-03",20.620001
"1680","2013-09-04",20.950001
"1681","2013-09-05",20.99
"1682","2013-09-06",21
"1683","2013-09-09",21.6
"1684","2013-09-10",21.709999
"1685","2013-09-11",21.67
"1686","2013-09-12",21.700001
"1687","2013-09-13",21.860001
"1688","2013-09-16",21.91
"1689","2013-09-17",21.92
"1690","2013-09-18",22.120001
"1691","2013-09-19",22.129999
"1692","2013-09-20",21.940001
"1693","2013-09-23",22.120001
"1694","2013-09-24",22.18
"1695","2013-09-25",22.18
"1696","2013-09-26",22.42
"1697","2013-09-27",22.4
"1698","2013-09-30",22.77
"1699","2013-10-01",23.209999
"1700","2013-10-02",23.049999
"1701","2013-10-03",22.190001
"1702","2013-10-04",22.219999
"1703","2013-10-07",22.09
"1704","2013-10-08",21.99
"1705","2013-10-09",21.9
"1706","2013-10-10",22.049999
"1707","2013-10-11",22.26
"1708","2013-10-14",22.26
"1709","2013-10-15",22.370001
"1710","2013-10-16",22.49
"1711","2013-10-17",22.66
"1712","2013-10-18",22.99
"1713","2013-10-21",22.98
"1714","2013-10-22",23.049999
"1715","2013-10-23",22.879999
"1716","2013-10-24",23.030001
"1717","2013-10-25",23.07
"1718","2013-10-28",23.030001
"1719","2013-10-29",23.02
"1720","2013-10-30",22.85
"1721","2013-10-31",23.049999
"1722","2013-11-01",22.83
"1723","2013-11-04",22.85
"1724","2013-11-05",25.15
"1725","2013-11-06",26.049999
"1726","2013-11-07",25.450001
"1727","2013-11-08",25.780001
"1728","2013-11-11",25.32
"1729","2013-11-12",25.25
"1730","2013-11-13",25.24
"1731","2013-11-14",24.75
"1732","2013-11-15",25.23
"1733","2013-11-18",24.76
"1734","2013-11-19",24.809999
"1735","2013-11-20",24.65
"1736","2013-11-21",24.889999
"1737","2013-11-22",24.9
"1738","2013-11-25",24.950001
"1739","2013-11-26",25.07
"1740","2013-11-27",25.34
"1741","2013-11-29",25.6
"1742","2013-12-02",25.35
"1743","2013-12-03",25.360001
"1744","2013-12-04",25.450001
"1745","2013-12-05",24.93
"1746","2013-12-06",25.35
"1747","2013-12-09",25.379999
"1748","2013-12-10",24.82
"1749","2013-12-11",24.860001
"1750","2013-12-12",25.059999
"1751","2013-12-13",24.58
"1752","2013-12-16",24.379999
"1753","2013-12-17",24.51
"1754","2013-12-18",24.639999
"1755","2013-12-19",24.85
"1756","2013-12-20",25.49
"1757","2013-12-23",25.610001
"1758","2013-12-24",25.950001
"1759","2013-12-26",25.91
"1760","2013-12-27",25.709999
"1761","2013-12-30",25.940001
"1762","2013-12-31",25.219999
"1763","2014-01-02",25.41
"1764","2014-01-03",25.879999
"1765","2014-01-06",25.809999
"1766","2014-01-07",25.73
"1767","2014-01-08",25.84
"1768","2014-01-09",25.690001
"1769","2014-01-10",25.58
"1770","2014-01-13",25.77
"1771","2014-01-14",26
"1772","2014-01-15",25.719999
"1773","2014-01-16",25.719999
"1774","2014-01-17",26.02
"1775","2014-01-21",26.02
"1776","2014-01-22",25.82
"1777","2014-01-23",25.66
"1778","2014-01-24",25.23
"1779","2014-01-27",25.139999
"1780","2014-01-28",25.57
"1781","2014-01-29",25.540001
"1782","2014-01-30",26.450001
"1783","2014-01-31",25.620001
"1784","2014-02-03",24.530001
"1785","2014-02-04",24.41
"1786","2014-02-05",23.32
"1787","2014-02-06",23.77
"1788","2014-02-07",24.5
"1789","2014-02-10",25.290001
"1790","2014-02-11",25.540001
"1791","2014-02-12",25.360001
"1792","2014-02-13",25.74
"1793","2014-02-14",25.65
"1794","2014-02-18",25.969999
"1795","2014-02-19",25.530001
"1796","2014-02-20",25.73
"1797","2014-02-21",25.73
"1798","2014-02-24",25.6
"1799","2014-02-25",25.91
"1800","2014-02-26",25.57
"1801","2014-02-27",25.540001
"1802","2014-02-28",25.59
"1803","2014-03-03",25.23
"1804","2014-03-04",25.27
"1805","2014-03-05",25.09
"1806","2014-03-06",25.049999
"1807","2014-03-07",25.280001
"1808","2014-03-10",25.780001
"1809","2014-03-11",25.09
"1810","2014-03-12",25.48
"1811","2014-03-13",25.57
"1812","2014-03-14",25.51
"1813","2014-03-17",25.459999
"1814","2014-03-18",25.77
"1815","2014-03-19",25.620001
"1816","2014-03-20",25.75
"1817","2014-03-21",25.91
"1818","2014-03-24",25.99
"1819","2014-03-25",25.73
"1820","2014-03-26",25.18
"1821","2014-03-27",24.93
"1822","2014-03-28",24.700001
"1823","2014-03-31",24.360001
"1824","2014-04-01",25.389999
"1825","2014-04-02",25.99
"1826","2014-04-03",26.58
"1827","2014-04-04",25.58
"1828","2014-04-07",24.9
"1829","2014-04-08",25.110001
"1830","2014-04-09",24.870001
"1831","2014-04-10",24.66
"1832","2014-04-11",24.67
"1833","2014-04-14",24.389999
"1834","2014-04-15",24.41
"1835","2014-04-16",25.35
"1836","2014-04-17",25.52
"1837","2014-04-21",25.620001
"1838","2014-04-22",26.41
"1839","2014-04-23",26.129999
"1840","2014-04-24",25.860001
"1841","2014-04-25",25.51
"1842","2014-04-28",25.5
"1843","2014-04-29",25.68
"1844","2014-04-30",25.360001
"1845","2014-05-01",25.940001
"1846","2014-05-02",25.6
"1847","2014-05-05",24.309999
"1848","2014-05-06",23.51
"1849","2014-05-07",24.01
"1850","2014-05-08",23.65
"1851","2014-05-09",23.58
"1852","2014-05-12",23.67
"1853","2014-05-13",23.5
"1854","2014-05-14",23.5
"1855","2014-05-15",23.190001
"1856","2014-05-16",23.559999
"1857","2014-05-19",24.219999
"1858","2014-05-20",23.91
"1859","2014-05-21",23.82
"1860","2014-05-22",24.200001
"1861","2014-05-23",24.790001
"1862","2014-05-27",25.18
"1863","2014-05-28",25.51
"1864","2014-05-29",25.110001
"1865","2014-05-30",24.299999
"1866","2014-06-02",23.870001
"1867","2014-06-03",23.52
"1868","2014-06-04",23.530001
"1869","2014-06-05",24.389999
"1870","2014-06-06",24.99
"1871","2014-06-09",24.969999
"1872","2014-06-10",24.950001
"1873","2014-06-11",25.040001
"1874","2014-06-12",24.99
"1875","2014-06-13",25.4
"1876","2014-06-16",26.280001
"1877","2014-06-17",26.780001
"1878","2014-06-18",26.49
"1879","2014-06-19",26.15
"1880","2014-06-20",27.02
"1881","2014-06-23",27.25
"1882","2014-06-24",25.48
"1883","2014-06-25",24.43
"1884","2014-06-26",24.35
"1885","2014-06-27",24.4
"1886","2014-06-30",24.09
"1887","2014-07-01",25.26
"1888","2014-07-02",25.459999
"1889","2014-07-03",25.709999
"1890","2014-07-07",24.92
"1891","2014-07-08",24.440001
"1892","2014-07-09",24.870001
"1893","2014-07-10",24.440001
"1894","2014-07-11",24.48
"1895","2014-07-14",24.02
"1896","2014-07-15",24.02
"1897","2014-07-16",24.24
"1898","2014-07-17",23.709999
"1899","2014-07-18",24.48
"1900","2014-07-21",23.76
"1901","2014-07-22",24.26
"1902","2014-07-23",24.59
"1903","2014-07-24",24.51
"1904","2014-07-25",24.52
"1905","2014-07-28",25.219999
"1906","2014-07-29",24.52
"1907","2014-07-30",25.23
"1908","2014-07-31",25.25
"1909","2014-08-01",25.5
"1910","2014-08-04",25.77
"1911","2014-08-05",24.969999
"1912","2014-08-06",25.129999
"1913","2014-08-07",24.969999
"1914","2014-08-08",24.92
