"","date","ANET"
"463","2016-04-07",64.120003
"464","2016-04-08",65.010002
"465","2016-04-11",63.560001
"466","2016-04-12",61.869999
"467","2016-04-13",64.669998
"468","2016-04-14",64.489998
"469","2016-04-15",63.389999
"470","2016-04-18",63.880001
"471","2016-04-19",63.049999
"472","2016-04-20",63.950001
"473","2016-04-21",63.220001
"474","2016-04-22",65.650002
"475","2016-04-25",65.910004
"476","2016-04-26",66
"477","2016-04-27",66.730003
"478","2016-04-28",65.760002
"479","2016-04-29",66.620003
"480","2016-05-02",67.07
"481","2016-05-03",64.269997
"482","2016-05-04",62.549999
"483","2016-05-05",63.580002
"484","2016-05-06",66.830002
"485","2016-05-09",65.260002
"486","2016-05-10",67.529999
"487","2016-05-11",67.309998
"488","2016-05-12",66.57
"489","2016-05-13",67.459999
"490","2016-05-16",68.010002
"491","2016-05-17",66.900002
"492","2016-05-18",68.029999
"493","2016-05-19",68.199997
"494","2016-05-20",70.120003
"495","2016-05-23",71.589996
"496","2016-05-24",72.32
"497","2016-05-25",71.959999
"498","2016-05-26",72.019997
"499","2016-05-27",72.860001
"500","2016-05-31",73.290001
"501","2016-06-01",74.080002
"502","2016-06-02",74.900002
"503","2016-06-03",75.080002
"504","2016-06-06",74.660004
"505","2016-06-07",74.580002
"506","2016-06-08",74.82
"507","2016-06-09",75.120003
"508","2016-06-10",73.080002
"509","2016-06-13",72.209999
"510","2016-06-14",72.449997
"511","2016-06-15",73.080002
"512","2016-06-16",72.510002
"513","2016-06-17",72.059998
"514","2016-06-20",72.5
"515","2016-06-21",72.620003
"516","2016-06-22",71.360001
"517","2016-06-23",73.82
"518","2016-06-24",66.650002
"519","2016-06-27",60.93
"520","2016-06-28",62
"521","2016-06-29",63.759998
"522","2016-06-30",64.379997
"523","2016-07-01",63.66
"524","2016-07-05",63.450001
"525","2016-07-06",64.629997
"526","2016-07-07",66
"527","2016-07-08",67.730003
"528","2016-07-11",69.800003
"529","2016-07-12",70.089996
"530","2016-07-13",70.260002
"531","2016-07-14",70
"532","2016-07-15",69.989998
"533","2016-07-18",71.379997
"534","2016-07-19",70.959999
"535","2016-07-20",71.290001
"536","2016-07-21",70.370003
"537","2016-07-22",70.459999
"538","2016-07-25",71.169998
"539","2016-07-26",70.989998
"540","2016-07-27",70.699997
"541","2016-07-28",69.620003
"542","2016-07-29",71.269997
"543","2016-08-01",72.120003
"544","2016-08-02",70.190002
"545","2016-08-03",71.300003
"546","2016-08-04",71.989998
"547","2016-08-05",71.75
"548","2016-08-08",72.07
"549","2016-08-09",74.059998
"550","2016-08-10",74
"551","2016-08-11",75.459999
"552","2016-08-12",75.779999
"553","2016-08-15",78.25
"554","2016-08-16",77.599998
"555","2016-08-17",77.339996
"556","2016-08-18",79.029999
"557","2016-08-19",79.120003
"558","2016-08-22",77.480003
"559","2016-08-23",78.040001
"560","2016-08-24",77.529999
"561","2016-08-25",78.790001
"562","2016-08-26",78.989998
"563","2016-08-29",79.769997
"564","2016-08-30",79.690002
"565","2016-08-31",79.68
"566","2016-09-01",79.669998
"567","2016-09-02",80.949997
"568","2016-09-06",81.190002
"569","2016-09-07",81.349998
"570","2016-09-08",81.349998
"571","2016-09-09",79.760002
"572","2016-09-12",80.900002
"573","2016-09-13",80.730003
"574","2016-09-14",83.129997
"575","2016-09-15",84.43
"576","2016-09-16",85.029999
"577","2016-09-19",82.029999
"578","2016-09-20",81.82
"579","2016-09-21",83.769997
"580","2016-09-22",85.330002
"581","2016-09-23",85.720001
"582","2016-09-26",85.089996
"583","2016-09-27",86.32
"584","2016-09-28",85.760002
"585","2016-09-29",85.220001
"586","2016-09-30",85.080002
"587","2016-10-03",85.050003
"588","2016-10-04",85.25
"589","2016-10-05",84.970001
"590","2016-10-06",85.470001
"591","2016-10-07",85.139999
"592","2016-10-10",86.529999
"593","2016-10-11",83.010002
"594","2016-10-12",82.089996
"595","2016-10-13",80.760002
"596","2016-10-14",80.449997
"597","2016-10-17",80.720001
"598","2016-10-18",80.860001
"599","2016-10-19",81.900002
"600","2016-10-20",81.860001
"601","2016-10-21",83.580002
"602","2016-10-24",84.029999
"603","2016-10-25",84.32
"604","2016-10-26",84.220001
"605","2016-10-27",84.610001
"606","2016-10-28",85.099998
"607","2016-10-31",84.75
"608","2016-11-01",84.169998
"609","2016-11-02",82.910004
"610","2016-11-03",82.080002
"611","2016-11-04",83.309998
"612","2016-11-07",85.839996
"613","2016-11-08",86.07
"614","2016-11-09",85.400002
"615","2016-11-10",85.910004
"616","2016-11-11",86.150002
"617","2016-11-14",87.830002
"618","2016-11-15",87.790001
"619","2016-11-16",88.07
"620","2016-11-17",88.040001
"621","2016-11-18",87.980003
"622","2016-11-21",94.480003
"623","2016-11-22",94.779999
"624","2016-11-23",95.190002
"625","2016-11-25",94.660004
"626","2016-11-28",95.970001
"627","2016-11-29",95.529999
"628","2016-11-30",94.809998
"629","2016-12-01",93.300003
"630","2016-12-02",93.169998
"631","2016-12-05",92.75
"632","2016-12-06",93.860001
"633","2016-12-07",97.870003
"634","2016-12-08",95.760002
"635","2016-12-09",94.410004
"636","2016-12-12",93.139999
"637","2016-12-13",95.029999
"638","2016-12-14",97.879997
"639","2016-12-15",96.790001
"640","2016-12-16",96.68
"641","2016-12-19",97.940002
"642","2016-12-20",98
"643","2016-12-21",97.949997
"644","2016-12-22",96.860001
"645","2016-12-23",96.93
"646","2016-12-27",97.82
"647","2016-12-28",97.25
"648","2016-12-29",96.730003
"649","2016-12-30",96.769997
"650","2017-01-03",97.059998
"651","2017-01-04",101.730003
"652","2017-01-05",101.940002
"653","2017-01-06",101.279999
"654","2017-01-09",99.519997
"655","2017-01-10",100.419998
"656","2017-01-11",99.470001
"657","2017-01-12",99
"658","2017-01-13",100.269997
"659","2017-01-17",88.230003
"660","2017-01-18",88.709999
"661","2017-01-19",89.720001
"662","2017-01-20",89.800003
"663","2017-01-23",89.669998
"664","2017-01-24",92.470001
"665","2017-01-25",93.080002
"666","2017-01-26",92.910004
"667","2017-01-27",93.779999
"668","2017-01-30",93.669998
"669","2017-01-31",94
"670","2017-02-01",94.279999
"671","2017-02-02",94.879997
"672","2017-02-03",95.519997
"673","2017-02-06",95.510002
"674","2017-02-07",95.989998
"675","2017-02-08",97.459999
"676","2017-02-09",97.809998
"677","2017-02-10",98.779999
"678","2017-02-13",99.900002
"679","2017-02-14",100.720001
"680","2017-02-15",100.669998
"681","2017-02-16",100.169998
"682","2017-02-17",119.059998
"683","2017-02-21",122.620003
"684","2017-02-22",121.800003
"685","2017-02-23",117.849998
"686","2017-02-24",120.589996
"687","2017-02-27",120.389999
"688","2017-02-28",118.989998
"689","2017-03-01",120.639999
"690","2017-03-02",119.489998
"691","2017-03-03",119.970001
"692","2017-03-06",119.43
"693","2017-03-07",121.080002
"694","2017-03-08",123.529999
"695","2017-03-09",123.089996
"696","2017-03-10",124.169998
"697","2017-03-13",127.470001
"698","2017-03-14",127
"699","2017-03-15",128.279999
"700","2017-03-16",127.139999
"701","2017-03-17",128.100006
"702","2017-03-20",130.330002
"703","2017-03-21",127.970001
"704","2017-03-22",130.539993
"705","2017-03-23",130.080002
"706","2017-03-24",131.770004
"707","2017-03-27",132.179993
"708","2017-03-28",133.970001
"709","2017-03-29",133.300003
"710","2017-03-30",132.809998
"711","2017-03-31",132.270004
"712","2017-04-03",131.699997
"713","2017-04-04",133.199997
"714","2017-04-05",134
"715","2017-04-06",134.399994
"716","2017-04-07",132.449997
"717","2017-04-10",133.270004
"718","2017-04-11",133.330002
"719","2017-04-12",131.470001
"720","2017-04-13",131.360001
"721","2017-04-17",132.75
"722","2017-04-18",132.960007
"723","2017-04-19",133.830002
"724","2017-04-20",136.470001
"725","2017-04-21",136.660004
"726","2017-04-24",139
"727","2017-04-25",139.419998
"728","2017-04-26",139.360001
"729","2017-04-27",139.649994
"730","2017-04-28",139.639999
"731","2017-05-01",141.100006
"732","2017-05-02",141.190002
"733","2017-05-03",140.679993
"734","2017-05-04",140.199997
"735","2017-05-05",144.720001
"736","2017-05-08",142.75
"737","2017-05-09",144.929993
"738","2017-05-10",145.429993
"739","2017-05-11",146.020004
"740","2017-05-12",146.820007
"741","2017-05-15",147.419998
"742","2017-05-16",147.449997
"743","2017-05-17",142.360001
"744","2017-05-18",143.479996
"745","2017-05-19",144.070007
"746","2017-05-22",143.149994
"747","2017-05-23",143.199997
"748","2017-05-24",144.279999
"749","2017-05-25",148.059998
"750","2017-05-26",146.449997
"751","2017-05-30",147.220001
"752","2017-05-31",147.380005
"753","2017-06-01",148.520004
"754","2017-06-02",152.259995
"755","2017-06-05",154.330002
"756","2017-06-06",155.350006
"757","2017-06-07",156.050003
"758","2017-06-08",157.270004
"759","2017-06-09",149.460007
"760","2017-06-12",149.759995
"761","2017-06-13",151.779999
"762","2017-06-14",151.050003
"763","2017-06-15",151.229996
"764","2017-06-16",151.580002
"765","2017-06-19",156.660004
"766","2017-06-20",155.029999
"767","2017-06-21",158.160004
"768","2017-06-22",158.779999
"769","2017-06-23",161.619995
"770","2017-06-26",157.779999
"771","2017-06-27",152.820007
"772","2017-06-28",155.270004
"773","2017-06-29",149.949997
"774","2017-06-30",149.789993
"775","2017-07-03",146.889999
"776","2017-07-05",148.619995
"777","2017-07-06",145.429993
"778","2017-07-07",148.770004
"779","2017-07-10",149.350006
"780","2017-07-11",153.160004
"781","2017-07-12",155.380005
"782","2017-07-13",154.770004
"783","2017-07-14",155.110001
"784","2017-07-17",155.220001
"785","2017-07-18",155.990005
"786","2017-07-19",157.630005
"787","2017-07-20",156.800003
"788","2017-07-21",152.919998
"789","2017-07-24",155.220001
"790","2017-07-25",158
"791","2017-07-26",157.199997
"792","2017-07-27",152.039993
"793","2017-07-28",150.399994
"794","2017-07-31",149.289993
"795","2017-08-01",147.800003
"796","2017-08-02",143.460007
"797","2017-08-03",144.050003
"798","2017-08-04",172.050003
"799","2017-08-07",173.75
"800","2017-08-08",169.940002
"801","2017-08-09",167.460007
"802","2017-08-10",164.699997
"803","2017-08-11",165.690002
"804","2017-08-14",169.800003
"805","2017-08-15",170.589996
"806","2017-08-16",173.669998
"807","2017-08-17",171.059998
"808","2017-08-18",172.009995
"809","2017-08-21",172.009995
"810","2017-08-22",175.25
"811","2017-08-23",173.509995
"812","2017-08-24",175.110001
"813","2017-08-25",173.729996
"814","2017-08-28",174.110001
"815","2017-08-29",173.279999
"816","2017-08-30",177.949997
"817","2017-08-31",176.149994
"818","2017-09-01",177.490005
"819","2017-09-05",175.229996
"820","2017-09-06",172.729996
"821","2017-09-07",173.649994
"822","2017-09-08",172.679993
"823","2017-09-11",175.309998
"824","2017-09-12",173.820007
"825","2017-09-13",174.889999
"826","2017-09-14",174.940002
"827","2017-09-15",176.960007
"828","2017-09-18",182.679993
"829","2017-09-19",181.720001
"830","2017-09-20",188.490005
"831","2017-09-21",187.229996
"832","2017-09-22",191.050003
"833","2017-09-25",180.830002
"834","2017-09-26",182.660004
"835","2017-09-27",186.550003
"836","2017-09-28",187.550003
"837","2017-09-29",189.610001
"838","2017-10-02",190.429993
"839","2017-10-03",189.419998
"840","2017-10-04",190.679993
"841","2017-10-05",190.360001
"842","2017-10-06",192.929993
"843","2017-10-09",193.369995
"844","2017-10-10",192.820007
"845","2017-10-11",192.949997
"846","2017-10-12",191.210007
"847","2017-10-13",191.139999
"848","2017-10-16",188.789993
"849","2017-10-17",190.610001
"850","2017-10-18",189.940002
"851","2017-10-19",190.130005
"852","2017-10-20",191.679993
"853","2017-10-23",191.570007
"854","2017-10-24",193.100006
"855","2017-10-25",189.610001
"856","2017-10-26",191.830002
"857","2017-10-27",195.649994
"858","2017-10-30",196.160004
"859","2017-10-31",199.889999
"860","2017-11-01",197.259995
"861","2017-11-02",181.169998
"862","2017-11-03",201.490005
"863","2017-11-06",206.679993
"864","2017-11-07",209.559998
"865","2017-11-08",214.190002
"866","2017-11-09",213.550003
"867","2017-11-10",221.050003
"868","2017-11-13",225.149994
"869","2017-11-14",227.100006
"870","2017-11-15",224.899994
"871","2017-11-16",231.770004
"872","2017-11-17",233.820007
"873","2017-11-20",241.830002
"874","2017-11-21",241.429993
"875","2017-11-22",239.009995
"876","2017-11-24",242.059998
"877","2017-11-27",238.639999
"878","2017-11-28",243.550003
"879","2017-11-29",234.210007
"880","2017-11-30",233.119995
"881","2017-12-01",228.649994
"882","2017-12-04",209.479996
"883","2017-12-05",211.050003
"884","2017-12-06",212.860001
"885","2017-12-07",219.860001
"886","2017-12-08",222.789993
"887","2017-12-11",223.690002
"888","2017-12-12",218.25
"889","2017-12-13",225.130005
"890","2017-12-14",226.720001
"891","2017-12-15",231.029999
"892","2017-12-18",235.389999
"893","2017-12-19",236
"894","2017-12-20",234.149994
"895","2017-12-21",235.960007
"896","2017-12-22",236.550003
"897","2017-12-26",235.660004
"898","2017-12-27",239.5
"899","2017-12-28",240.639999
"900","2017-12-29",235.580002
"901","2018-01-02",231.029999
"902","2018-01-03",235.600006
"903","2018-01-04",232.690002
"904","2018-01-05",236.770004
"905","2018-01-08",251.059998
"906","2018-01-09",249.979996
"907","2018-01-10",252.279999
"908","2018-01-11",260.790009
"909","2018-01-12",259.029999
"910","2018-01-16",252.770004
"911","2018-01-17",262.809998
"912","2018-01-18",265.190002
"913","2018-01-19",270.839996
"914","2018-01-22",275.679993
"915","2018-01-23",273.140015
"916","2018-01-24",273.140015
"917","2018-01-25",276.76001
"918","2018-01-26",283.5
"919","2018-01-29",277.98999
"920","2018-01-30",275.230011
"921","2018-01-31",275.820007
"922","2018-02-01",275
"923","2018-02-02",273.480011
"924","2018-02-05",265.369995
"925","2018-02-06",272.380005
"926","2018-02-07",281.619995
"927","2018-02-08",264.519989
"928","2018-02-09",272.549988
"929","2018-02-12",284.540009
"930","2018-02-13",292.579987
"931","2018-02-14",302.119995
"932","2018-02-15",307.959991
"933","2018-02-16",249.490005
"934","2018-02-20",249.649994
"935","2018-02-21",238.029999
"936","2018-02-22",244.660004
"937","2018-02-23",245.919998
"938","2018-02-26",259.850006
"939","2018-02-27",259.140015
"940","2018-02-28",269.73999
"941","2018-03-01",263.799988
"942","2018-03-02",271.5
"943","2018-03-05",281.859985
"944","2018-03-06",288.600006
