"","date","ARDX"
"996","2018-06-01",4
"997","2018-06-04",4
"998","2018-06-05",3.925
"999","2018-06-06",3.85
"1000","2018-06-07",3.8
"1001","2018-06-08",4.05
"1002","2018-06-11",4.05
"1003","2018-06-12",3.95
"1004","2018-06-13",4.025
"1005","2018-06-14",4.05
"1006","2018-06-15",4
"1007","2018-06-18",4.25
"1008","2018-06-19",4.25
"1009","2018-06-20",3.95
"1010","2018-06-21",4.1
"1011","2018-06-22",4.15
"1012","2018-06-25",3.85
"1013","2018-06-26",3.9
"1014","2018-06-27",3.8
"1015","2018-06-28",3.8
"1016","2018-06-29",3.7
"1017","2018-07-02",3.75
"1018","2018-07-03",4.2
"1019","2018-07-05",4.2
"1020","2018-07-06",4.3
"1021","2018-07-09",4.35
"1022","2018-07-10",4.35
"1023","2018-07-11",4.35
"1024","2018-07-12",4.35
"1025","2018-07-13",4.55
"1026","2018-07-16",4.525
"1027","2018-07-17",4.65
"1028","2018-07-18",4.45
"1029","2018-07-19",4.4
"1030","2018-07-20",4.4
"1031","2018-07-23",4.3
"1032","2018-07-24",4.1
"1033","2018-07-25",4.125
"1034","2018-07-26",4.3
"1035","2018-07-27",3.9
"1036","2018-07-30",3.95
"1037","2018-07-31",4.05
"1038","2018-08-01",4
"1039","2018-08-02",3.95
"1040","2018-08-03",3.85
"1041","2018-08-06",4.2
"1042","2018-08-07",4.2
"1043","2018-08-08",3.9
"1044","2018-08-09",4.25
"1045","2018-08-10",4.2
"1046","2018-08-13",4.05
"1047","2018-08-14",4.1
"1048","2018-08-15",3.925
"1049","2018-08-16",4.1
"1050","2018-08-17",3.95
"1051","2018-08-20",4.1
"1052","2018-08-21",4.15
"1053","2018-08-22",4.2
"1054","2018-08-23",4.15
"1055","2018-08-24",4.4
"1056","2018-08-27",4.4
"1057","2018-08-28",4.4
"1058","2018-08-29",4.45
"1059","2018-08-30",4.3
"1060","2018-08-31",4.3
"1061","2018-09-04",4.25
"1062","2018-09-05",4.15
"1063","2018-09-06",3.9
"1064","2018-09-07",3.875
"1065","2018-09-10",3.8
"1066","2018-09-11",3.95
"1067","2018-09-12",3.8
"1068","2018-09-13",3.8
"1069","2018-09-14",3.8
"1070","2018-09-17",3.85
"1071","2018-09-18",3.9
"1072","2018-09-19",4.1
"1073","2018-09-20",4.2
"1074","2018-09-21",4.15
"1075","2018-09-24",4.3
"1076","2018-09-25",4.4
"1077","2018-09-26",4.45
"1078","2018-09-27",4.25
"1079","2018-09-28",4.35
"1080","2018-10-01",4.16
"1081","2018-10-02",4.02
"1082","2018-10-03",4.07
"1083","2018-10-04",4.05
"1084","2018-10-05",3.98
"1085","2018-10-08",3.95
"1086","2018-10-09",4
"1087","2018-10-10",3.82
"1088","2018-10-11",3.75
"1089","2018-10-12",3.7
"1090","2018-10-15",3.71
"1091","2018-10-16",3.98
"1092","2018-10-17",3.93
"1093","2018-10-18",3.92
"1094","2018-10-19",3.89
"1095","2018-10-22",3.75
"1096","2018-10-23",3.72
"1097","2018-10-24",3.52
"1098","2018-10-25",3.45
"1099","2018-10-26",2.87
"1100","2018-10-29",2.91
"1101","2018-10-30",2.91
"1102","2018-10-31",2.75
"1103","2018-11-01",3.03
"1104","2018-11-02",3.04
"1105","2018-11-05",3.1
"1106","2018-11-06",3.3
"1107","2018-11-07",3.43
"1108","2018-11-08",3.08
"1109","2018-11-09",3.04
"1110","2018-11-12",2.95
"1111","2018-11-13",2.79
"1112","2018-11-14",2.72
"1113","2018-11-15",2.93
"1114","2018-11-16",2.99
"1115","2018-11-19",2.81
"1116","2018-11-20",2.83
"1117","2018-11-21",2.85
"1118","2018-11-23",2.85
"1119","2018-11-26",2.79
"1120","2018-11-27",2.6
"1121","2018-11-28",2.75
"1122","2018-11-29",2.74
"1123","2018-11-30",2.72
"1124","2018-12-03",2.71
"1125","2018-12-04",2.56
"1126","2018-12-06",2.42
"1127","2018-12-07",2.33
"1128","2018-12-10",2.44
"1129","2018-12-11",2.43
"1130","2018-12-12",2.41
"1131","2018-12-13",2.19
"1132","2018-12-14",2.15
"1133","2018-12-17",1.91
"1134","2018-12-18",1.9
"1135","2018-12-19",1.84
"1136","2018-12-20",1.75
"1137","2018-12-21",1.68
"1138","2018-12-24",1.66
"1139","2018-12-26",1.74
"1140","2018-12-27",1.68
"1141","2018-12-28",1.76
"1142","2018-12-31",1.79
"1143","2019-01-02",2
"1144","2019-01-03",1.88
"1145","2019-01-04",2.06
"1146","2019-01-07",2.24
"1147","2019-01-08",2.34
"1148","2019-01-09",2.4
"1149","2019-01-10",2.41
"1150","2019-01-11",2.41
"1151","2019-01-14",2.3
"1152","2019-01-15",2.33
"1153","2019-01-16",2.23
"1154","2019-01-17",2.32
"1155","2019-01-18",2.23
"1156","2019-01-22",2.025
"1157","2019-01-23",1.94
"1158","2019-01-24",2.01
"1159","2019-01-25",2.02
"1160","2019-01-28",1.99
"1161","2019-01-29",2.01
"1162","2019-01-30",2.1
"1163","2019-01-31",2.1
"1164","2019-02-01",2.13
"1165","2019-02-04",2.18
"1166","2019-02-05",2.12
"1167","2019-02-06",2.26
"1168","2019-02-07",2.33
"1169","2019-02-08",2.41
"1170","2019-02-11",2.53
"1171","2019-02-12",2.54
"1172","2019-02-13",2.6
"1173","2019-02-14",2.52
"1174","2019-02-15",2.61
"1175","2019-02-19",2.61
"1176","2019-02-20",2.63
"1177","2019-02-21",2.55
"1178","2019-02-22",2.71
"1179","2019-02-25",2.6
"1180","2019-02-26",2.57
"1181","2019-02-27",2.64
"1182","2019-02-28",2.81
"1183","2019-03-01",3.03
"1184","2019-03-04",2.93
"1185","2019-03-05",3
"1186","2019-03-06",2.85
"1187","2019-03-07",3.24
"1188","2019-03-08",3.28
"1189","2019-03-11",3.29
"1190","2019-03-12",3.26
"1191","2019-03-13",3.25
"1192","2019-03-14",3.34
"1193","2019-03-15",3.31
"1194","2019-03-18",3.28
"1195","2019-03-19",3.27
"1196","2019-03-20",3.31
"1197","2019-03-21",3.28
"1198","2019-03-22",3.35
"1199","2019-03-25",3.28
"1200","2019-03-26",3.03
"1201","2019-03-27",2.87
"1202","2019-03-28",2.75
"1203","2019-03-29",2.8
"1204","2019-04-01",2.91
"1205","2019-04-02",3.005
"1206","2019-04-03",2.98
"1207","2019-04-04",3.07
"1208","2019-04-05",3.27
"1209","2019-04-08",3.54
"1210","2019-04-09",3.45
"1211","2019-04-10",3.68
"1212","2019-04-11",3.65
"1213","2019-04-12",3.73
"1214","2019-04-15",3.54
"1215","2019-04-16",3.62
"1216","2019-04-17",3.46
"1217","2019-04-18",3.38
"1218","2019-04-22",3.39
"1219","2019-04-23",3.54
"1220","2019-04-24",3.3
"1221","2019-04-25",3.32
"1222","2019-04-26",3.45
"1223","2019-04-29",3.46
"1224","2019-04-30",3.4
"1225","2019-05-01",3.3
"1226","2019-05-02",3.28
"1227","2019-05-03",3.41
"1228","2019-05-06",3.41
"1229","2019-05-07",3.41
"1230","2019-05-08",3.25
"1231","2019-05-09",3.23
"1232","2019-05-10",3.27
"1233","2019-05-13",2.99
"1234","2019-05-14",3.15
"1235","2019-05-15",3.13
"1236","2019-05-16",3.08
"1237","2019-05-17",2.99
"1238","2019-05-20",2.88
"1239","2019-05-21",2.92
"1240","2019-05-22",2.81
"1241","2019-05-23",2.73
"1242","2019-05-24",2.81
"1243","2019-05-28",2.68
"1244","2019-05-29",2.65
"1245","2019-05-30",2.55
"1246","2019-05-31",2.73
"1247","2019-06-03",2.6
"1248","2019-06-04",2.7
"1249","2019-06-05",2.57
"1250","2019-06-06",2.65
"1251","2019-06-07",2.58
"1252","2019-06-10",2.615
"1253","2019-06-11",2.62
"1254","2019-06-12",2.65
"1255","2019-06-13",2.74
"1256","2019-06-14",2.66
"1257","2019-06-17",2.49
"1258","2019-06-18",2.51
"1259","2019-06-19",2.55
"1260","2019-06-20",2.6
"1261","2019-06-21",2.59
"1262","2019-06-24",2.54
"1263","2019-06-25",2.51
"1264","2019-06-26",2.5
"1265","2019-06-27",2.53
"1266","2019-06-28",2.69
"1267","2019-07-01",2.75
"1268","2019-07-02",2.67
"1269","2019-07-03",2.68
"1270","2019-07-05",2.7
"1271","2019-07-08",2.57
"1272","2019-07-09",2.61
"1273","2019-07-10",2.63
"1274","2019-07-11",2.58
"1275","2019-07-12",2.54
"1276","2019-07-15",2.54
"1277","2019-07-16",2.59
"1278","2019-07-17",2.6
"1279","2019-07-18",2.57
"1280","2019-07-19",2.5
"1281","2019-07-22",2.38
"1282","2019-07-23",2.28
"1283","2019-07-24",2.37
"1284","2019-07-25",2.37
"1285","2019-07-26",2.38
"1286","2019-07-29",2.41
"1287","2019-07-30",2.46
"1288","2019-07-31",2.41
"1289","2019-08-01",2.42
"1290","2019-08-02",2.34
"1291","2019-08-05",2.2
"1292","2019-08-06",2.26
"1293","2019-08-07",2.24
"1294","2019-08-08",2.34
"1295","2019-08-09",2.28
"1296","2019-08-12",2.25
"1297","2019-08-13",2.34
"1298","2019-08-14",2.22
"1299","2019-08-15",2.15
"1300","2019-08-16",2.47
"1301","2019-08-19",2.97
"1302","2019-08-20",3.14
"1303","2019-08-21",3.43
"1304","2019-08-22",3.6
"1305","2019-08-23",3.52
"1306","2019-08-26",3.66
"1307","2019-08-27",3.69
"1308","2019-08-28",3.67
"1309","2019-08-29",3.51
"1310","2019-08-30",3.4
"1311","2019-09-03",5.82
"1312","2019-09-04",4.96
"1313","2019-09-05",5.01
"1314","2019-09-06",4.87
"1315","2019-09-09",5.62
"1316","2019-09-10",6.04
"1317","2019-09-11",5.8
"1318","2019-09-12",6.28
"1319","2019-09-13",5.31
"1320","2019-09-16",5.04
"1321","2019-09-17",4.68
"1322","2019-09-18",4.88
"1323","2019-09-19",4.88
"1324","2019-09-20",5.17
"1325","2019-09-23",5.44
"1326","2019-09-24",5.19
"1327","2019-09-25",5.205
"1328","2019-09-26",4.87
"1329","2019-09-27",4.84
"1330","2019-09-30",4.7
"1331","2019-10-01",4.56
"1332","2019-10-02",4.63
"1333","2019-10-03",4.63
"1334","2019-10-04",4.64
"1335","2019-10-07",4.55
"1336","2019-10-08",4.5
"1337","2019-10-09",4.23
"1338","2019-10-10",4.27
"1339","2019-10-11",4.65
"1340","2019-10-14",4.39
"1341","2019-10-15",4.41
"1342","2019-10-16",4.34
"1343","2019-10-17",4.63
"1344","2019-10-18",4.52
"1345","2019-10-21",4.91
"1346","2019-10-22",5.02
"1347","2019-10-23",4.96
"1348","2019-10-24",4.85
"1349","2019-10-25",5.04
"1350","2019-10-28",5.01
"1351","2019-10-29",5.08
"1352","2019-10-30",5.16
"1353","2019-10-31",5
"1354","2019-11-01",5.11
"1355","2019-11-04",5.34
"1356","2019-11-05",5.35
"1357","2019-11-06",5.15
"1358","2019-11-07",5.48
"1359","2019-11-08",5.81
"1360","2019-11-11",6.02
"1361","2019-11-12",6.05
"1362","2019-11-13",6.07
"1363","2019-11-14",6.15
"1364","2019-11-15",6.14
"1365","2019-11-18",6.42
"1366","2019-11-19",7.08
"1367","2019-11-20",6.85
"1368","2019-11-21",6.41
"1369","2019-11-22",6.42
"1370","2019-11-25",6.38
"1371","2019-11-26",7.54
"1372","2019-11-27",7.07
"1373","2019-11-29",7.43
"1374","2019-12-02",7.24
"1375","2019-12-03",8.05
"1376","2019-12-04",6.82
"1377","2019-12-05",6.8
"1378","2019-12-06",6.53
"1379","2019-12-09",6.825
"1380","2019-12-10",7.26
"1381","2019-12-11",7.17
"1382","2019-12-12",7.15
"1383","2019-12-13",7
"1384","2019-12-16",7.6
"1385","2019-12-17",7.93
"1386","2019-12-18",7.82
"1387","2019-12-19",8.29
"1388","2019-12-20",8.1
"1389","2019-12-23",8.14
"1390","2019-12-24",7.93
"1391","2019-12-26",7.58
"1392","2019-12-27",7.45
"1393","2019-12-30",7.43
"1394","2019-12-31",7.505
"1395","2020-01-02",7.35
"1396","2020-01-03",7.24
"1397","2020-01-06",7.51
"1398","2020-01-07",7.615
"1399","2020-01-08",7.63
"1400","2020-01-09",7.605
"1401","2020-01-10",7.13
"1402","2020-01-13",6.815
"1403","2020-01-14",7.215
"1404","2020-01-15",7.17
"1405","2020-01-16",7.17
"1406","2020-01-17",7.14
"1407","2020-01-21",7.17
"1408","2020-01-22",7.14
"1409","2020-01-23",7.22
"1410","2020-01-24",7.09
"1411","2020-01-27",7.32
"1412","2020-01-28",7.3
"1413","2020-01-29",7.23
"1414","2020-01-30",6.91
"1415","2020-01-31",7.08
"1416","2020-02-03",7.25
"1417","2020-02-04",7.34
"1418","2020-02-05",7.34
"1419","2020-02-06",7.29
"1420","2020-02-07",7.18
"1421","2020-02-10",7.33
"1422","2020-02-11",7.43
"1423","2020-02-12",7.8
"1424","2020-02-13",7.68
"1425","2020-02-14",7.2
"1426","2020-02-18",7.96
"1427","2020-02-19",8.29
"1428","2020-02-20",8.79
"1429","2020-02-21",8.02
"1430","2020-02-24",7.62
"1431","2020-02-25",6.99
"1432","2020-02-26",6.84
"1433","2020-02-27",6.68
"1434","2020-02-28",6.92
"1435","2020-03-02",7.2
"1436","2020-03-03",6.95
"1437","2020-03-04",6.98
"1438","2020-03-05",6.58
"1439","2020-03-06",6.26
"1440","2020-03-09",6.1
"1441","2020-03-10",6.24
"1442","2020-03-11",5.98
"1443","2020-03-12",5.23
"1444","2020-03-13",5.29
"1445","2020-03-16",4.35
"1446","2020-03-17",4.92
"1447","2020-03-18",4.54
"1448","2020-03-19",5.01
"1449","2020-03-20",5.33
"1450","2020-03-23",5.76
"1451","2020-03-24",5.96
"1452","2020-03-25",5.66
"1453","2020-03-26",6
"1454","2020-03-27",5.59
"1455","2020-03-30",5.77
"1456","2020-03-31",5.685
"1457","2020-04-01",5.38
"1458","2020-04-02",5.76
"1459","2020-04-03",5.75
"1460","2020-04-06",5.71
"1461","2020-04-07",5.37
"1462","2020-04-08",5.71
"1463","2020-04-09",6.06
"1464","2020-04-13",6.25
"1465","2020-04-14",6.84
"1466","2020-04-15",6.69
"1467","2020-04-16",6.88
"1468","2020-04-17",7.04
"1469","2020-04-20",6.82
"1470","2020-04-21",6.77
"1471","2020-04-22",6.82
"1472","2020-04-23",7.14
"1473","2020-04-24",7.53
"1474","2020-04-27",7.52
"1475","2020-04-28",7.45
"1476","2020-04-29",7.66
"1477","2020-04-30",6.58
"1478","2020-05-01",6.44
"1479","2020-05-04",6.97
"1480","2020-05-05",7.07
"1481","2020-05-06",7.22
"1482","2020-05-07",7.21
"1483","2020-05-08",7.38
"1484","2020-05-11",8.07
"1485","2020-05-12",7.58
"1486","2020-05-13",7.33
"1487","2020-05-14",7.19
"1488","2020-05-15",7.42
"1489","2020-05-18",7.7
"1490","2020-05-19",7.66
"1491","2020-05-20",8.11
"1492","2020-05-21",7.75
"1493","2020-05-22",7.86
"1494","2020-05-26",7.67
"1495","2020-05-27",7.51
"1496","2020-05-28",7.2
"1497","2020-05-29",7.33
"1498","2020-06-01",7.16
"1499","2020-06-02",7.32
"1500","2020-06-03",6.995
"1501","2020-06-04",6.93
"1502","2020-06-05",6.92
"1503","2020-06-08",7.35
"1504","2020-06-09",7.31
"1505","2020-06-10",7.15
"1506","2020-06-11",6.215
"1507","2020-06-12",6.59
"1508","2020-06-15",6.59
"1509","2020-06-16",6.77
"1510","2020-06-17",6.89
"1511","2020-06-18",6.92
"1512","2020-06-19",6.8
"1513","2020-06-22",7.12
"1514","2020-06-23",7.01
"1515","2020-06-24",6.7
"1516","2020-06-25",6.92
"1517","2020-06-26",6.39
"1518","2020-06-29",6.58
"1519","2020-06-30",6.92
"1520","2020-07-01",6.83
"1521","2020-07-02",7.02
"1522","2020-07-06",7.075
"1523","2020-07-07",7.01
"1524","2020-07-08",7.05
"1525","2020-07-09",6.605
"1526","2020-07-10",6.42
"1527","2020-07-13",6.18
"1528","2020-07-14",6.39
"1529","2020-07-15",6.61
"1530","2020-07-16",6.55
"1531","2020-07-17",6.81
"1532","2020-07-20",6.87
"1533","2020-07-21",6.88
"1534","2020-07-22",6.735
"1535","2020-07-23",6.57
"1536","2020-07-24",6.32
"1537","2020-07-27",6.525
"1538","2020-07-28",6.13
"1539","2020-07-29",5.87
"1540","2020-07-30",5.77
"1541","2020-07-31",5.65
"1542","2020-08-03",5.925
"1543","2020-08-04",5.68
"1544","2020-08-05",5.73
"1545","2020-08-06",5.64
"1546","2020-08-07",5.78
"1547","2020-08-10",5.69
"1548","2020-08-11",5.58
"1549","2020-08-12",5.73
"1550","2020-08-13",5.685
"1551","2020-08-14",5.61
"1552","2020-08-17",5.905
"1553","2020-08-18",5.825
"1554","2020-08-19",5.82
"1555","2020-08-20",5.95
"1556","2020-08-21",5.915
"1557","2020-08-24",5.66
"1558","2020-08-25",5.77
"1559","2020-08-26",5.625
"1560","2020-08-27",5.54
"1561","2020-08-28",5.63
"1562","2020-08-31",5.74
"1563","2020-09-01",5.5
"1564","2020-09-02",5.62
"1565","2020-09-03",5.81
"1566","2020-09-04",5.77
"1567","2020-09-08",5.9
"1568","2020-09-09",5.81
"1569","2020-09-10",5.87
"1570","2020-09-11",5.89
"1571","2020-09-14",6.245
"1572","2020-09-15",6.09
"1573","2020-09-16",6.19
"1574","2020-09-17",6
"1575","2020-09-18",6.06
"1576","2020-09-21",5.73
"1577","2020-09-22",5.67
"1578","2020-09-23",5.55
"1579","2020-09-24",5.32
"1580","2020-09-25",5.39
"1581","2020-09-28",5.34
"1582","2020-09-29",5.29
"1583","2020-09-30",5.25
"1584","2020-10-01",5.43
"1585","2020-10-02",5.255
"1586","2020-10-05",5.595
"1587","2020-10-06",5.565
"1588","2020-10-07",5.74
"1589","2020-10-08",5.79
"1590","2020-10-09",5.79
"1591","2020-10-12",5.65
"1592","2020-10-13",5.58
"1593","2020-10-14",5.635
"1594","2020-10-15",5.715
"1595","2020-10-16",5.72
"1596","2020-10-19",5.485
"1597","2020-10-20",5.28
"1598","2020-10-21",5.12
"1599","2020-10-22",5.29
"1600","2020-10-23",5.16
"1601","2020-10-26",5.06
"1602","2020-10-27",5.28
"1603","2020-10-28",5.055
"1604","2020-10-29",5.23
"1605","2020-10-30",5.11
"1606","2020-11-02",5.19
"1607","2020-11-03",5.36
"1608","2020-11-04",5.73
"1609","2020-11-05",5.76
"1610","2020-11-06",5.36
"1611","2020-11-09",5.62
"1612","2020-11-10",5.84
"1613","2020-11-11",5.78
"1614","2020-11-12",5.705
"1615","2020-11-13",5.79
"1616","2020-11-16",5.83
"1617","2020-11-17",5.68
"1618","2020-11-18",5.63
"1619","2020-11-19",5.71
"1620","2020-11-20",5.65
"1621","2020-11-23",5.93
"1622","2020-11-24",5.96
"1623","2020-11-25",6.04
"1624","2020-11-27",6.31
