"","date","AUDC"
"1002","2010-12-22",6.19
"1003","2010-12-23",6.24
"1004","2010-12-27",6.33
"1005","2010-12-28",5.84
"1006","2010-12-29",5.9
"1007","2010-12-30",5.85
"1008","2010-12-31",5.89
"1009","2011-01-03",6.19
"1010","2011-01-04",6.52
"1011","2011-01-05",6.67
"1012","2011-01-06",7.16
"1013","2011-01-07",7.17
"1014","2011-01-10",7.22
"1015","2011-01-11",7.48
"1016","2011-01-12",7.56
"1017","2011-01-13",7.41
"1018","2011-01-14",7.37
"1019","2011-01-18",7.15
"1020","2011-01-19",6.99
"1021","2011-01-20",6.63
"1022","2011-01-21",6.5
"1023","2011-01-24",6.77
"1024","2011-01-25",6.89
"1025","2011-01-26",7.4
"1026","2011-01-27",7.27
"1027","2011-01-28",6.95
"1028","2011-01-31",6.91
"1029","2011-02-01",6.9
"1030","2011-02-02",7.24
"1031","2011-02-03",7.62
"1032","2011-02-04",7.51
"1033","2011-02-07",7.87
"1034","2011-02-08",7.73
"1035","2011-02-09",7.61
"1036","2011-02-10",7.67
"1037","2011-02-11",7.72
"1038","2011-02-14",7.72
"1039","2011-02-15",7.18
"1040","2011-02-16",7.18
"1041","2011-02-17",7.12
"1042","2011-02-18",7.12
"1043","2011-02-22",6.65
"1044","2011-02-23",6.46
"1045","2011-02-24",6.46
"1046","2011-02-25",6.67
"1047","2011-02-28",6.51
"1048","2011-03-01",6.44
"1049","2011-03-02",6.53
"1050","2011-03-03",6.86
"1051","2011-03-04",6.58
"1052","2011-03-07",6.39
"1053","2011-03-08",6.25
"1054","2011-03-09",6.11
"1055","2011-03-10",5.65
"1056","2011-03-11",5.76
"1057","2011-03-14",5.76
"1058","2011-03-15",5.57
"1059","2011-03-16",5.42
"1060","2011-03-17",5.51
"1061","2011-03-18",5.51
"1062","2011-03-21",5.73
"1063","2011-03-22",5.96
"1064","2011-03-23",5.99
"1065","2011-03-24",6.01
"1066","2011-03-25",6.08
"1067","2011-03-28",5.84
"1068","2011-03-29",5.89
"1069","2011-03-30",5.96
"1070","2011-03-31",5.95
"1071","2011-04-01",5.79
"1072","2011-04-04",5.76
"1073","2011-04-05",5.77
"1074","2011-04-06",5.78
"1075","2011-04-07",5.74
"1076","2011-04-08",5.65
"1077","2011-04-11",5.7
"1078","2011-04-12",5.48
"1079","2011-04-13",5.51
"1080","2011-04-14",5.68
"1081","2011-04-15",5.79
"1082","2011-04-18",5.63
"1083","2011-04-19",5.68
"1084","2011-04-20",5.92
"1085","2011-04-21",5.97
"1086","2011-04-25",6.08
"1087","2011-04-26",6.14
"1088","2011-04-27",6.16
"1089","2011-04-28",6.09
"1090","2011-04-29",6.17
"1091","2011-05-02",6.2
"1092","2011-05-03",6.04
"1093","2011-05-04",6.01
"1094","2011-05-05",5.8
"1095","2011-05-06",5.82
"1096","2011-05-09",5.77
"1097","2011-05-10",5.95
"1098","2011-05-11",5.8
"1099","2011-05-12",5.82
"1100","2011-05-13",5.74
"1101","2011-05-16",6.01
"1102","2011-05-17",6.03
"1103","2011-05-18",5.88
"1104","2011-05-19",5.72
"1105","2011-05-20",5.7
"1106","2011-05-23",5.39
"1107","2011-05-24",5.35
"1108","2011-05-25",5.33
"1109","2011-05-26",5.41
"1110","2011-05-27",5.41
"1111","2011-05-31",5.35
"1112","2011-06-01",5.14
"1113","2011-06-02",5.08
"1114","2011-06-03",4.94
"1115","2011-06-06",4.77
"1116","2011-06-07",4.76
"1117","2011-06-08",4.64
"1118","2011-06-09",4.51
"1119","2011-06-10",4.29
"1120","2011-06-13",4
"1121","2011-06-14",4.12
"1122","2011-06-15",4.12
"1123","2011-06-16",4.2
"1124","2011-06-17",4.16
"1125","2011-06-20",4.24
"1126","2011-06-21",4.51
"1127","2011-06-22",4.55
"1128","2011-06-23",4.51
"1129","2011-06-24",4.36
"1130","2011-06-27",4.45
"1131","2011-06-28",4.79
"1132","2011-06-29",5.2
"1133","2011-06-30",5.49
"1134","2011-07-01",5.43
"1135","2011-07-05",5.26
"1136","2011-07-06",5.05
"1137","2011-07-07",5.16
"1138","2011-07-08",5.04
"1139","2011-07-11",4.9
"1140","2011-07-12",4.89
"1141","2011-07-13",5
"1142","2011-07-14",4.91
"1143","2011-07-15",4.95
"1144","2011-07-18",5.09
"1145","2011-07-19",5.37
"1146","2011-07-20",5.2
"1147","2011-07-21",5.17
"1148","2011-07-22",5.21
"1149","2011-07-25",5.27
"1150","2011-07-26",5.68
"1151","2011-07-27",5.43
"1152","2011-07-28",5.45
"1153","2011-07-29",5.49
"1154","2011-08-01",5.45
"1155","2011-08-02",5.23
"1156","2011-08-03",5.26
"1157","2011-08-04",4.83
"1158","2011-08-05",4.78
"1159","2011-08-08",4.05
"1160","2011-08-09",4.33
"1161","2011-08-10",4.23
"1162","2011-08-11",4.46
"1163","2011-08-12",4.35
"1164","2011-08-15",4.54
"1165","2011-08-16",4.39
"1166","2011-08-17",4.27
"1167","2011-08-18",4
"1168","2011-08-19",3.73
"1169","2011-08-22",3.82
"1170","2011-08-23",3.98
"1171","2011-08-24",3.96
"1172","2011-08-25",3.87
"1173","2011-08-26",3.99
"1174","2011-08-29",4.36
"1175","2011-08-30",4.32
"1176","2011-08-31",4.22
"1177","2011-09-01",4.07
"1178","2011-09-02",3.95
"1179","2011-09-06",3.6
"1180","2011-09-07",3.81
"1181","2011-09-08",3.73
"1182","2011-09-09",3.51
"1183","2011-09-12",3.4
"1184","2011-09-13",3.53
"1185","2011-09-14",3.59
"1186","2011-09-15",3.69
"1187","2011-09-16",3.7
"1188","2011-09-19",3.5
"1189","2011-09-20",3.63
"1190","2011-09-21",3.34
"1191","2011-09-22",3.08
"1192","2011-09-23",3.05
"1193","2011-09-26",3.04
"1194","2011-09-27",3.15
"1195","2011-09-28",3.09
"1196","2011-09-29",3.16
"1197","2011-09-30",3.12
"1198","2011-10-03",2.29
"1199","2011-10-04",2.55
"1200","2011-10-05",2.56
"1201","2011-10-06",2.58
"1202","2011-10-07",2.59
"1203","2011-10-10",2.55
"1204","2011-10-11",2.75
"1205","2011-10-12",2.88
"1206","2011-10-13",2.95
"1207","2011-10-14",3.06
"1208","2011-10-17",3.18
"1209","2011-10-18",3.39
"1210","2011-10-19",3.31
"1211","2011-10-20",3.33
"1212","2011-10-21",3.35
"1213","2011-10-24",3.62
"1214","2011-10-25",3.52
"1215","2011-10-26",3.56
"1216","2011-10-27",3.65
"1217","2011-10-28",3.69
"1218","2011-10-31",3.57
"1219","2011-11-01",3.14
"1220","2011-11-02",3.2
"1221","2011-11-03",3.29
"1222","2011-11-04",3.29
"1223","2011-11-07",3.37
"1224","2011-11-08",3.43
"1225","2011-11-09",3.26
"1226","2011-11-10",3.26
"1227","2011-11-11",3.38
"1228","2011-11-14",3.38
"1229","2011-11-15",3.37
"1230","2011-11-16",3.34
"1231","2011-11-17",3.35
"1232","2011-11-18",3.45
"1233","2011-11-21",3.38
"1234","2011-11-22",3.36
"1235","2011-11-23",3.35
"1236","2011-11-25",3.29
"1237","2011-11-28",3.4
"1238","2011-11-29",3.43
"1239","2011-11-30",3.5
"1240","2011-12-01",3.61
"1241","2011-12-02",3.64
"1242","2011-12-05",3.74
"1243","2011-12-06",3.7
"1244","2011-12-07",3.71
"1245","2011-12-08",3.67
"1246","2011-12-09",3.66
"1247","2011-12-12",3.66
"1248","2011-12-13",3.55
"1249","2011-12-14",3.66
"1250","2011-12-15",3.64
"1251","2011-12-16",3.68
"1252","2011-12-19",3.69
"1253","2011-12-20",3.82
"1254","2011-12-21",3.83
"1255","2011-12-22",3.9
"1256","2011-12-23",3.89
"1257","2011-12-27",3.85
"1258","2011-12-28",3.85
"1259","2011-12-29",3.89
"1260","2011-12-30",3.9
"1261","2012-01-03",3.96
"1262","2012-01-04",3.96
"1263","2012-01-05",3.96
"1264","2012-01-06",3.91
"1265","2012-01-09",3.92
"1266","2012-01-10",3.99
"1267","2012-01-11",4.01
"1268","2012-01-12",4.01
"1269","2012-01-13",4.06
"1270","2012-01-17",3.98
"1271","2012-01-18",4.01
"1272","2012-01-19",4.03
"1273","2012-01-20",4.04
"1274","2012-01-23",4.11
"1275","2012-01-24",4.16
"1276","2012-01-25",4.2
"1277","2012-01-26",4.18
"1278","2012-01-27",4.16
"1279","2012-01-30",4.12
"1280","2012-01-31",4.13
"1281","2012-02-01",3.99
"1282","2012-02-02",3.88
"1283","2012-02-03",4.01
"1284","2012-02-06",3.97
"1285","2012-02-07",3.88
"1286","2012-02-08",3.86
"1287","2012-02-09",3.97
"1288","2012-02-10",3.95
"1289","2012-02-13",3.94
"1290","2012-02-14",3.8
"1291","2012-02-15",3.7
"1292","2012-02-16",3.8
"1293","2012-02-17",3.75
"1294","2012-02-21",3.67
"1295","2012-02-22",3.57
"1296","2012-02-23",3.62
"1297","2012-02-24",3.62
"1298","2012-02-27",3.49
"1299","2012-02-28",3.41
"1300","2012-02-29",3.51
"1301","2012-03-01",3.5
"1302","2012-03-02",3.5
"1303","2012-03-05",3.38
"1304","2012-03-06",3.27
"1305","2012-03-07",3.24
"1306","2012-03-08",3.33
"1307","2012-03-09",3.32
"1308","2012-03-12",3.24
"1309","2012-03-13",3.3
"1310","2012-03-14",3.36
"1311","2012-03-15",3.35
"1312","2012-03-16",3.38
"1313","2012-03-19",3.44
"1314","2012-03-20",3.52
"1315","2012-03-21",3.6
"1316","2012-03-22",3.51
"1317","2012-03-23",3.52
"1318","2012-03-26",3
"1319","2012-03-27",2.83
"1320","2012-03-28",2.64
"1321","2012-03-29",2.7
"1322","2012-03-30",2.72
"1323","2012-04-02",2.76
"1324","2012-04-03",2.7
"1325","2012-04-04",2.67
"1326","2012-04-05",2.65
"1327","2012-04-09",2.66
"1328","2012-04-10",2.63
"1329","2012-04-11",2.67
"1330","2012-04-12",2.7
"1331","2012-04-13",2.65
"1332","2012-04-16",2.64
"1333","2012-04-17",2.65
"1334","2012-04-18",2.62
"1335","2012-04-19",2.53
"1336","2012-04-20",2.51
"1337","2012-04-23",2.42
"1338","2012-04-24",2.42
"1339","2012-04-25",2.38
"1340","2012-04-26",2.34
"1341","2012-04-27",2.38
"1342","2012-04-30",2.35
"1343","2012-05-01",2.38
"1344","2012-05-02",2.36
"1345","2012-05-03",2.28
"1346","2012-05-04",2.23
"1347","2012-05-07",2.3
"1348","2012-05-08",2.38
"1349","2012-05-09",2.35
"1350","2012-05-10",2.3
"1351","2012-05-11",2.31
"1352","2012-05-14",2.19
"1353","2012-05-15",2.12
"1354","2012-05-16",2
"1355","2012-05-17",1.94
"1356","2012-05-18",1.82
"1357","2012-05-21",1.86
"1358","2012-05-22",1.86
"1359","2012-05-23",1.88
"1360","2012-05-24",1.84
"1361","2012-05-25",1.8
"1362","2012-05-29",1.88
"1363","2012-05-30",1.87
"1364","2012-05-31",1.84
"1365","2012-06-01",1.77
"1366","2012-06-04",1.8
"1367","2012-06-05",1.81
"1368","2012-06-06",1.96
"1369","2012-06-07",2.02
"1370","2012-06-08",2.15
"1371","2012-06-11",2.23
"1372","2012-06-12",2.18
"1373","2012-06-13",2.08
"1374","2012-06-14",2
"1375","2012-06-15",2.02
"1376","2012-06-18",1.99
"1377","2012-06-19",1.95
"1378","2012-06-20",1.86
"1379","2012-06-21",1.79
"1380","2012-06-22",1.81
"1381","2012-06-25",1.77
"1382","2012-06-26",1.79
"1383","2012-06-27",1.75
"1384","2012-06-28",1.71
"1385","2012-06-29",1.76
"1386","2012-07-02",1.72
"1387","2012-07-03",1.72
"1388","2012-07-05",1.71
"1389","2012-07-06",1.71
"1390","2012-07-09",1.81
"1391","2012-07-10",1.73
"1392","2012-07-11",1.7
"1393","2012-07-12",1.66
"1394","2012-07-13",1.73
"1395","2012-07-16",1.67
"1396","2012-07-17",1.67
"1397","2012-07-18",1.72
"1398","2012-07-19",1.68
"1399","2012-07-20",1.7
"1400","2012-07-23",1.67
"1401","2012-07-24",1.51
"1402","2012-07-25",1.51
"1403","2012-07-26",1.48
"1404","2012-07-27",1.59
"1405","2012-07-30",1.59
"1406","2012-07-31",1.58
"1407","2012-08-01",1.58
"1408","2012-08-02",1.5
"1409","2012-08-03",1.49
"1410","2012-08-06",1.5
"1411","2012-08-07",1.54
"1412","2012-08-08",1.59
"1413","2012-08-09",1.51
"1414","2012-08-10",1.5
"1415","2012-08-13",1.4
"1416","2012-08-14",1.42
"1417","2012-08-15",1.41
"1418","2012-08-16",1.4
"1419","2012-08-17",1.41
"1420","2012-08-20",1.39
"1421","2012-08-21",1.37
"1422","2012-08-22",1.4
"1423","2012-08-23",1.4
"1424","2012-08-24",1.4
"1425","2012-08-27",1.39
"1426","2012-08-28",1.38
"1427","2012-08-29",1.4
"1428","2012-08-30",1.37
"1429","2012-08-31",1.4
"1430","2012-09-04",1.45
"1431","2012-09-05",1.67
"1432","2012-09-06",1.69
"1433","2012-09-07",1.7
"1434","2012-09-10",1.94
"1435","2012-09-11",1.93
"1436","2012-09-12",1.94
"1437","2012-09-13",1.99
"1438","2012-09-14",2
"1439","2012-09-17",2.11
"1440","2012-09-18",2.33
"1441","2012-09-19",2.45
"1442","2012-09-20",2.47
"1443","2012-09-21",2.49
"1444","2012-09-24",2.88
"1445","2012-09-25",2.94
"1446","2012-09-26",2.89
"1447","2012-09-27",2.35
"1448","2012-09-28",2.51
"1449","2012-10-01",2.62
"1450","2012-10-02",2.46
"1451","2012-10-03",2.43
"1452","2012-10-04",2.38
"1453","2012-10-05",2.33
"1454","2012-10-08",2.53
"1455","2012-10-09",2.54
"1456","2012-10-10",2.59
"1457","2012-10-11",2.59
"1458","2012-10-12",2.53
"1459","2012-10-15",2.47
"1460","2012-10-16",2.44
"1461","2012-10-17",2.4
"1462","2012-10-18",2.36
"1463","2012-10-19",2.33
"1464","2012-10-22",2.28
"1465","2012-10-23",2.26
"1466","2012-10-24",2.26
"1467","2012-10-25",2.33
"1468","2012-10-26",2.27
"1469","2012-10-31",2.22
"1470","2012-11-01",2.34
"1471","2012-11-02",2.49
"1472","2012-11-05",2.6
"1473","2012-11-06",2.69
"1474","2012-11-07",2.61
"1475","2012-11-08",2.65
"1476","2012-11-09",2.66
"1477","2012-11-12",2.61
"1478","2012-11-13",2.53
"1479","2012-11-14",2.5
"1480","2012-11-15",2.43
"1481","2012-11-16",2.37
"1482","2012-11-19",2.47
"1483","2012-11-20",2.44
"1484","2012-11-21",2.51
"1485","2012-11-23",2.49
"1486","2012-11-26",2.58
"1487","2012-11-27",2.59
"1488","2012-11-28",2.63
"1489","2012-11-29",2.71
"1490","2012-11-30",2.81
"1491","2012-12-03",2.72
"1492","2012-12-04",2.74
"1493","2012-12-05",2.82
"1494","2012-12-06",2.92
"1495","2012-12-07",2.92
"1496","2012-12-10",3.07
"1497","2012-12-11",3.01
"1498","2012-12-12",3
"1499","2012-12-13",3
"1500","2012-12-14",3.02
"1501","2012-12-17",3.09
"1502","2012-12-18",3.14
"1503","2012-12-19",3.29
"1504","2012-12-20",3.22
"1505","2012-12-21",3.14
"1506","2012-12-24",3.08
"1507","2012-12-26",3.11
"1508","2012-12-27",3.12
"1509","2012-12-28",3.05
"1510","2012-12-31",3.22
"1511","2013-01-02",3.42
"1512","2013-01-03",3.4
"1513","2013-01-04",3.34
"1514","2013-01-07",3.53
"1515","2013-01-08",3.52
"1516","2013-01-09",3.54
"1517","2013-01-10",3.39
"1518","2013-01-11",3.62
"1519","2013-01-14",3.62
"1520","2013-01-15",3.57
"1521","2013-01-16",3.64
"1522","2013-01-17",3.69
"1523","2013-01-18",3.7
"1524","2013-01-22",3.71
"1525","2013-01-23",3.7
"1526","2013-01-24",3.75
"1527","2013-01-25",3.72
"1528","2013-01-28",3.73
"1529","2013-01-29",3.77
"1530","2013-01-30",3.51
"1531","2013-01-31",3.68
"1532","2013-02-01",4.02
"1533","2013-02-04",4.03
"1534","2013-02-05",3.93
"1535","2013-02-06",4.26
"1536","2013-02-07",4.21
"1537","2013-02-08",4.39
"1538","2013-02-11",4.52
"1539","2013-02-12",4.52
"1540","2013-02-13",4.48
"1541","2013-02-14",4.45
"1542","2013-02-15",4.3
"1543","2013-02-19",4.34
"1544","2013-02-20",4.41
"1545","2013-02-21",4.05
"1546","2013-02-22",4.13
"1547","2013-02-25",3.78
"1548","2013-02-26",4.03
"1549","2013-02-27",4.03
"1550","2013-02-28",4.09
"1551","2013-03-01",4
"1552","2013-03-04",3.9
"1553","2013-03-05",3.91
"1554","2013-03-06",3.95
"1555","2013-03-07",4.03
"1556","2013-03-08",4
"1557","2013-03-11",3.97
"1558","2013-03-12",3.99
"1559","2013-03-13",4.01
"1560","2013-03-14",4.08
"1561","2013-03-15",3.99
"1562","2013-03-18",3.94
"1563","2013-03-19",3.97
"1564","2013-03-20",3.97
"1565","2013-03-21",3.85
"1566","2013-03-22",3.9
"1567","2013-03-25",3.87
"1568","2013-03-26",3.88
"1569","2013-03-27",3.8
"1570","2013-03-28",3.8
"1571","2013-04-01",3.77
"1572","2013-04-02",3.66
"1573","2013-04-03",3.25
"1574","2013-04-04",3.35
"1575","2013-04-05",3.31
"1576","2013-04-08",3.37
"1577","2013-04-09",3.37
"1578","2013-04-10",3.25
"1579","2013-04-11",3.4
"1580","2013-04-12",3.45
"1581","2013-04-15",3.34
"1582","2013-04-16",3.34
"1583","2013-04-17",3.51
"1584","2013-04-18",3.55
"1585","2013-04-19",3.54
"1586","2013-04-22",3.61
"1587","2013-04-23",3.65
"1588","2013-04-24",3.74
"1589","2013-04-25",3.89
"1590","2013-04-26",3.93
"1591","2013-04-29",3.98
"1592","2013-04-30",3.94
"1593","2013-05-01",3.88
"1594","2013-05-02",3.79
"1595","2013-05-03",4.01
"1596","2013-05-06",4.13
"1597","2013-05-07",4.13
"1598","2013-05-08",4.12
"1599","2013-05-09",4.14
"1600","2013-05-10",4.05
"1601","2013-05-13",3.92
"1602","2013-05-14",3.91
"1603","2013-05-15",3.87
"1604","2013-05-16",3.75
"1605","2013-05-17",3.88
"1606","2013-05-20",4.02
"1607","2013-05-21",4.04
"1608","2013-05-22",4
"1609","2013-05-23",4.03
"1610","2013-05-24",4.03
"1611","2013-05-28",4.12
"1612","2013-05-29",4.1
"1613","2013-05-30",4.07
"1614","2013-05-31",4.14
"1615","2013-06-03",4.17
"1616","2013-06-04",4.11
"1617","2013-06-05",4.15
"1618","2013-06-06",4.23
"1619","2013-06-07",4.4
"1620","2013-06-10",4.53
"1621","2013-06-11",4.46
"1622","2013-06-12",4.35
"1623","2013-06-13",4.49
"1624","2013-06-14",4.43
"1625","2013-06-17",4.48
"1626","2013-06-18",4.56
"1627","2013-06-19",4.46
"1628","2013-06-20",4.34
"1629","2013-06-21",4.37
"1630","2013-06-24",4.08
"1631","2013-06-25",4.31
"1632","2013-06-26",4.36
"1633","2013-06-27",4.28
"1634","2013-06-28",4.43
"1635","2013-07-01",4.57
"1636","2013-07-02",4.63
"1637","2013-07-03",4.62
"1638","2013-07-05",4.56
"1639","2013-07-08",4.54
"1640","2013-07-09",4.54
"1641","2013-07-10",4.98
"1642","2013-07-11",4.88
"1643","2013-07-12",4.8
"1644","2013-07-15",4.88
"1645","2013-07-16",4.77
"1646","2013-07-17",4.79
"1647","2013-07-18",4.77
"1648","2013-07-19",4.69
"1649","2013-07-22",4.68
"1650","2013-07-23",4.57
"1651","2013-07-24",4.58
"1652","2013-07-25",4.5
"1653","2013-07-26",4.47
"1654","2013-07-29",4.38
"1655","2013-07-30",4.75
"1656","2013-07-31",5.13
"1657","2013-08-01",5.08
"1658","2013-08-02",4.98
"1659","2013-08-05",5.03
"1660","2013-08-06",5.07
"1661","2013-08-07",4.92
"1662","2013-08-08",5.03
"1663","2013-08-09",5.01
"1664","2013-08-12",5.42
"1665","2013-08-13",5.36
"1666","2013-08-14",5.5
"1667","2013-08-15",5.59
"1668","2013-08-16",5.61
"1669","2013-08-19",5.84
"1670","2013-08-20",5.99
"1671","2013-08-21",6.1
"1672","2013-08-22",6.35
"1673","2013-08-23",6.39
"1674","2013-08-26",6.3
"1675","2013-08-27",6.21
"1676","2013-08-28",6.23
"1677","2013-08-29",6.41
"1678","2013-08-30",6.55
"1679","2013-09-03",6.7
"1680","2013-09-04",6.92
"1681","2013-09-05",7.01
"1682","2013-09-06",6.86
"1683","2013-09-09",6.66
"1684","2013-09-10",6.58
"1685","2013-09-11",6.58
"1686","2013-09-12",6.55
"1687","2013-09-13",6.47
"1688","2013-09-16",6.41
"1689","2013-09-17",6.39
"1690","2013-09-18",6.47
"1691","2013-09-19",6.38
"1692","2013-09-20",6.26
"1693","2013-09-23",6.23
"1694","2013-09-24",6.73
"1695","2013-09-25",7.07
"1696","2013-09-26",7.08
"1697","2013-09-27",7.12
"1698","2013-09-30",7
"1699","2013-10-01",7.29
"1700","2013-10-02",7.28
"1701","2013-10-03",6.96
"1702","2013-10-04",7.03
"1703","2013-10-07",6.96
"1704","2013-10-08",6.63
"1705","2013-10-09",6.5
"1706","2013-10-10",6.6
"1707","2013-10-11",6.71
"1708","2013-10-14",6.93
"1709","2013-10-15",6.69
"1710","2013-10-16",6.79
"1711","2013-10-17",6.69
"1712","2013-10-18",6.95
"1713","2013-10-21",7.24
"1714","2013-10-22",7.32
"1715","2013-10-23",7.09
"1716","2013-10-24",6.88
"1717","2013-10-25",7.25
"1718","2013-10-28",7.08
"1719","2013-10-29",7.56
"1720","2013-10-30",6.36
"1721","2013-10-31",6.09
"1722","2013-11-01",6.45
"1723","2013-11-04",6.3
"1724","2013-11-05",6.12
"1725","2013-11-06",6.03
"1726","2013-11-07",5.67
"1727","2013-11-08",5.97
"1728","2013-11-11",5.85
"1729","2013-11-12",6.1
"1730","2013-11-13",6.21
"1731","2013-11-14",6.07
"1732","2013-11-15",6
"1733","2013-11-18",5.94
"1734","2013-11-19",5.7
"1735","2013-11-20",5.67
"1736","2013-11-21",5.84
"1737","2013-11-22",5.82
"1738","2013-11-25",6.11
"1739","2013-11-26",6.73
"1740","2013-11-27",6.53
"1741","2013-11-29",6.56
"1742","2013-12-02",6.47
"1743","2013-12-03",6.36
"1744","2013-12-04",6.28
"1745","2013-12-05",6.47
"1746","2013-12-06",6.8
"1747","2013-12-09",6.96
"1748","2013-12-10",6.84
"1749","2013-12-11",6.64
"1750","2013-12-12",6.48
"1751","2013-12-13",6.69
"1752","2013-12-16",6.61
"1753","2013-12-17",6.64
"1754","2013-12-18",6.64
"1755","2013-12-19",6.67
"1756","2013-12-20",6.72
"1757","2013-12-23",7.1
"1758","2013-12-24",7.16
"1759","2013-12-26",7.36
"1760","2013-12-27",7.14
"1761","2013-12-30",6.99
"1762","2013-12-31",7.13
"1763","2014-01-02",7.12
"1764","2014-01-03",7.64
"1765","2014-01-06",7.65
"1766","2014-01-07",7.76
"1767","2014-01-08",7.46
"1768","2014-01-09",7.54
"1769","2014-01-10",7.53
"1770","2014-01-13",7.45
"1771","2014-01-14",7.7
"1772","2014-01-15",7.53
"1773","2014-01-16",7.49
"1774","2014-01-17",7.33
"1775","2014-01-21",6.87
"1776","2014-01-22",7.53
"1777","2014-01-23",7.31
"1778","2014-01-24",7.34
"1779","2014-01-27",7.24
"1780","2014-01-28",6.92
"1781","2014-01-29",7.55
"1782","2014-01-30",7.7
"1783","2014-01-31",7.54
"1784","2014-02-03",7.19
"1785","2014-02-04",7.3
"1786","2014-02-05",7.24
"1787","2014-02-06",7.58
"1788","2014-02-07",7.78
"1789","2014-02-10",7.85
"1790","2014-02-11",7.87
"1791","2014-02-12",7.86
"1792","2014-02-13",8.05
"1793","2014-02-14",8.05
"1794","2014-02-18",8.4
"1795","2014-02-19",8.1
"1796","2014-02-20",8.74
"1797","2014-02-21",8.31
"1798","2014-02-24",8.22
"1799","2014-02-25",8.79
"1800","2014-02-26",8.65
"1801","2014-02-27",9.09
"1802","2014-02-28",8.83
"1803","2014-03-03",8.83
"1804","2014-03-04",9.02
"1805","2014-03-05",8.39
"1806","2014-03-06",8.32
"1807","2014-03-07",8.23
"1808","2014-03-10",8.17
"1809","2014-03-11",8.06
"1810","2014-03-12",8.41
"1811","2014-03-13",8.08
"1812","2014-03-14",8.15
"1813","2014-03-17",8.25
"1814","2014-03-18",8.16
"1815","2014-03-19",7.89
"1816","2014-03-20",8
"1817","2014-03-21",7.84
"1818","2014-03-24",7.5
"1819","2014-03-25",7.37
"1820","2014-03-26",7.17
"1821","2014-03-27",7.13
"1822","2014-03-28",7.14
"1823","2014-03-31",7.25
"1824","2014-04-01",7.3
"1825","2014-04-02",7.31
"1826","2014-04-03",7.11
"1827","2014-04-04",6.92
"1828","2014-04-07",6.75
"1829","2014-04-08",6.85
"1830","2014-04-09",7.32
"1831","2014-04-10",6.85
"1832","2014-04-11",6.76
"1833","2014-04-14",6.79
"1834","2014-04-15",6.71
"1835","2014-04-16",6.85
"1836","2014-04-17",6.84
"1837","2014-04-21",6.75
"1838","2014-04-22",7.12
"1839","2014-04-23",7.06
"1840","2014-04-24",7.06
"1841","2014-04-25",6.76
"1842","2014-04-28",6.36
"1843","2014-04-29",6.54
"1844","2014-04-30",5.71
"1845","2014-05-01",6.25
"1846","2014-05-02",6
"1847","2014-05-05",6.13
"1848","2014-05-06",5.88
"1849","2014-05-07",5.74
"1850","2014-05-08",5.64
"1851","2014-05-09",5.61
"1852","2014-05-12",5.82
"1853","2014-05-13",5.76
"1854","2014-05-14",5.65
"1855","2014-05-15",5.61
"1856","2014-05-16",5.88
"1857","2014-05-19",6.03
"1858","2014-05-20",5.84
"1859","2014-05-21",5.88
"1860","2014-05-22",5.93
"1861","2014-05-23",6.02
"1862","2014-05-27",6.2
"1863","2014-05-28",6.25
"1864","2014-05-29",6.47
"1865","2014-05-30",6.37
"1866","2014-06-02",6.48
"1867","2014-06-03",6.56
"1868","2014-06-04",6.52
"1869","2014-06-05",6.63
"1870","2014-06-06",6.77
"1871","2014-06-09",6.68
"1872","2014-06-10",6.71
"1873","2014-06-11",6.79
"1874","2014-06-12",6.7
"1875","2014-06-13",6.63
"1876","2014-06-16",6.61
"1877","2014-06-17",6.61
"1878","2014-06-18",6.55
"1879","2014-06-19",6.7
"1880","2014-06-20",6.7
"1881","2014-06-23",6.74
"1882","2014-06-24",6.84
"1883","2014-06-25",6.75
"1884","2014-06-26",6.97
"1885","2014-06-27",6.99
"1886","2014-06-30",7.05
"1887","2014-07-01",7.19
"1888","2014-07-02",7.28
"1889","2014-07-03",7.27
"1890","2014-07-07",7.04
"1891","2014-07-08",6.77
"1892","2014-07-09",6.8
"1893","2014-07-10",6.81
"1894","2014-07-11",6.87
"1895","2014-07-14",7.04
"1896","2014-07-15",7.06
"1897","2014-07-16",7.12
"1898","2014-07-17",6.97
"1899","2014-07-18",7.07
"1900","2014-07-21",7.11
"1901","2014-07-22",7.26
"1902","2014-07-23",7.09
"1903","2014-07-24",7.05
"1904","2014-07-25",7.07
"1905","2014-07-28",6.95
"1906","2014-07-29",6.39
"1907","2014-07-30",6.29
"1908","2014-07-31",5.63
"1909","2014-08-01",5.62
"1910","2014-08-04",5.33
"1911","2014-08-05",5.02
"1912","2014-08-06",5.43
"1913","2014-08-07",5.56
"1914","2014-08-08",5.55
"1915","2014-08-11",5.6
"1916","2014-08-12",5.53
"1917","2014-08-13",5.25
"1918","2014-08-14",5.42
"1919","2014-08-15",5.39
"1920","2014-08-18",5.45
"1921","2014-08-19",5.46
"1922","2014-08-20",5.45
"1923","2014-08-21",5.39
"1924","2014-08-22",5.5
"1925","2014-08-25",5.43
"1926","2014-08-26",5.34
"1927","2014-08-27",5.5
"1928","2014-08-28",5.61
"1929","2014-08-29",5.68
"1930","2014-09-02",5.62
"1931","2014-09-03",5.55
"1932","2014-09-04",5.57
"1933","2014-09-05",5.68
"1934","2014-09-08",5.7
"1935","2014-09-09",5.75
