"","date","TARO"
"1012","2011-01-06",14.7
"1013","2011-01-07",14.65
"1014","2011-01-10",14.6
"1015","2011-01-11",14.65
"1016","2011-01-12",14.65
"1017","2011-01-13",14.78
"1018","2011-01-14",14.75
"1019","2011-01-18",14.68
"1020","2011-01-19",14.75
"1021","2011-01-20",14.7
"1022","2011-01-21",14.7
"1023","2011-01-24",14.65
"1024","2011-01-25",14.65
"1025","2011-01-26",14.6
"1026","2011-01-27",14.65
"1027","2011-01-28",14.7
"1028","2011-01-31",14.65
"1029","2011-02-01",14.7
"1030","2011-02-02",14.74
"1031","2011-02-03",14.75
"1032","2011-02-04",14.65
"1033","2011-02-07",14.7
"1034","2011-02-08",14.7
"1035","2011-02-09",14.5
"1036","2011-02-10",14.5
"1037","2011-02-11",14.5
"1038","2011-02-14",14.5
"1039","2011-02-15",14.5
"1040","2011-02-16",14.5
"1041","2011-02-17",14.52
"1042","2011-02-18",14.52
"1043","2011-02-22",14.4
"1044","2011-02-23",14.1
"1045","2011-02-24",14.13
"1046","2011-02-25",14.15
"1047","2011-02-28",14.54
"1048","2011-03-01",14.13
"1049","2011-03-02",14.13
"1050","2011-03-03",14.16
"1051","2011-03-04",14.27
"1052","2011-03-07",14.15
"1053","2011-03-08",14.2
"1054","2011-03-09",14.15
"1055","2011-03-10",14.31
"1056","2011-03-11",14.39
"1057","2011-03-14",14.25
"1058","2011-03-15",14.11
"1059","2011-03-16",14.13
"1060","2011-03-17",14.11
"1061","2011-03-18",14.2
"1062","2011-03-21",14.2
"1063","2011-03-22",14.2
"1064","2011-03-23",14.12
"1065","2011-03-24",14.2
"1066","2011-03-25",14.25
"1067","2011-03-28",14.2
"1068","2011-03-29",14.25
"1069","2011-03-30",14.25
"1070","2011-03-31",14.25
"1071","2011-04-01",14.3
"1072","2011-04-04",14.4
"1073","2011-04-05",14.5
"1074","2011-04-06",14.5
"1075","2011-04-07",14.5
"1076","2011-04-08",14.4
"1077","2011-04-11",14.5
"1078","2011-04-12",14.5
"1079","2011-04-13",14.23
"1080","2011-04-14",14.45
"1081","2011-04-15",14.5
"1082","2011-04-18",14.36
"1083","2011-04-19",14.55
"1084","2011-04-20",14.5
"1085","2011-04-21",14.5
"1086","2011-04-25",14.4
"1087","2011-04-26",14.45
"1088","2011-04-27",14.55
"1089","2011-04-28",14.55
"1090","2011-04-29",14.65
"1091","2011-05-02",14.95
"1092","2011-05-03",15
"1093","2011-05-04",15
"1094","2011-05-05",15
"1095","2011-05-06",15
"1096","2011-05-09",15
"1097","2011-05-10",14.85
"1098","2011-05-11",15
"1099","2011-05-12",15
"1100","2011-05-13",15
"1101","2011-05-16",15
"1102","2011-05-17",15.02
"1103","2011-05-18",15.1
"1104","2011-05-19",15.1
"1105","2011-05-20",15.24
"1106","2011-05-23",16
"1107","2011-05-24",15.6
"1108","2011-05-25",16
"1109","2011-05-26",17.99
"1110","2011-05-27",19.5
"1111","2011-05-31",19.5
"1112","2011-06-01",19.6
"1113","2011-06-02",19.6
"1114","2011-06-03",20
"1115","2011-06-06",19.5
"1116","2011-06-07",19.549999
"1117","2011-06-08",19.4
"1118","2011-06-09",19.5
"1119","2011-06-10",19.950001
"1120","2011-06-13",19.5
"1121","2011-06-14",19.5
"1122","2011-06-15",19.700001
"1123","2011-06-16",20.200001
"1124","2011-06-17",19.51
"1125","2011-06-20",19.950001
"1126","2011-06-21",20.879999
"1127","2011-06-22",20.5
"1128","2011-06-23",20.5
"1129","2011-06-24",20
"1130","2011-06-27",19.549999
"1131","2011-06-28",20
"1132","2011-06-29",20.5
"1133","2011-06-30",20.65
"1134","2011-07-01",20.9
"1135","2011-07-05",20.9
"1136","2011-07-06",20.690001
"1137","2011-07-07",22
"1138","2011-07-08",22
"1139","2011-07-11",21.35
"1140","2011-07-12",21.799999
"1141","2011-07-13",22
"1142","2011-07-14",22
"1143","2011-07-15",22
"1144","2011-07-18",22
"1145","2011-07-19",21.5
"1146","2011-07-20",21.610001
"1147","2011-07-21",21.4
"1148","2011-07-22",21.4
"1149","2011-07-25",21.4
"1150","2011-07-26",21.700001
"1151","2011-07-27",21.4
"1152","2011-07-28",21.299999
"1153","2011-07-29",21.74
"1154","2011-08-01",20.85
"1155","2011-08-02",21.1
"1156","2011-08-03",20.9
"1157","2011-08-04",20.5
"1158","2011-08-05",20.5
"1159","2011-08-08",19.5
"1160","2011-08-09",19.299999
"1161","2011-08-10",18.950001
"1162","2011-08-11",19.5
"1163","2011-08-12",20.9
"1164","2011-08-15",21.299999
"1165","2011-08-16",20.450001
"1166","2011-08-17",20.49
"1167","2011-08-18",20
"1168","2011-08-19",19.99
"1169","2011-08-22",20
"1170","2011-08-23",19
"1171","2011-08-24",18.65
"1172","2011-08-25",18.65
"1173","2011-08-26",18.25
"1174","2011-08-29",20.02
"1175","2011-08-30",20.35
"1176","2011-08-31",20.35
"1177","2011-09-01",20.35
"1178","2011-09-02",20.35
"1179","2011-09-06",20
"1180","2011-09-07",20.49
"1181","2011-09-08",20
"1182","2011-09-09",19.950001
"1183","2011-09-12",19.51
"1184","2011-09-13",19.950001
"1185","2011-09-14",19.549999
"1186","2011-09-15",20.450001
"1187","2011-09-16",20.35
"1188","2011-09-19",20
"1189","2011-09-20",20.049999
"1190","2011-09-21",19.6
"1191","2011-09-22",20.049999
"1192","2011-09-23",20
"1193","2011-09-26",20.4
"1194","2011-09-27",20.34
"1195","2011-09-28",20.35
"1196","2011-09-29",20.26
"1197","2011-09-30",20.299999
"1198","2011-10-03",19.9
"1199","2011-10-04",19.4
"1200","2011-10-05",19.35
"1201","2011-10-06",19.4
"1202","2011-10-07",19.5
"1203","2011-10-10",19.4
"1204","2011-10-11",19.4
"1205","2011-10-12",19.450001
"1206","2011-10-13",19.5
"1207","2011-10-14",19.450001
"1208","2011-10-17",19.450001
"1209","2011-10-18",24
"1210","2011-10-19",23.950001
"1211","2011-10-20",24.18
"1212","2011-10-21",24.18
"1213","2011-10-24",24.25
"1214","2011-10-25",24.299999
"1215","2011-10-26",24.25
"1216","2011-10-27",24.35
"1217","2011-10-28",24.35
"1218","2011-10-31",24.5
"1219","2011-11-01",24.4
"1220","2011-11-02",24.5
"1221","2011-11-03",25
"1222","2011-11-04",25.5
"1223","2011-11-07",25.5
"1224","2011-11-08",25.4
"1225","2011-11-09",25.299999
"1226","2011-11-10",26.85
"1227","2011-11-11",28.870001
"1228","2011-11-14",29
"1229","2011-11-15",28.950001
"1230","2011-11-16",29.15
"1231","2011-11-17",29.049999
"1232","2011-11-18",29
"1233","2011-11-21",29
"1234","2011-11-22",28.549999
"1235","2011-11-23",28.700001
"1236","2011-11-25",28.83
"1237","2011-11-28",28.950001
"1238","2011-11-29",28.65
"1239","2011-11-30",28.9
"1240","2011-12-01",28.75
"1241","2011-12-02",28.9
"1242","2011-12-05",28.9
"1243","2011-12-06",29
"1244","2011-12-07",28.5
"1245","2011-12-08",28.4
"1246","2011-12-09",28.4
"1247","2011-12-12",28.559999
"1248","2011-12-13",28.5
"1249","2011-12-14",28.5
"1250","2011-12-15",28.51
"1251","2011-12-16",28.549999
"1252","2011-12-19",28.35
"1253","2011-12-20",28.4
"1254","2011-12-21",28.35
"1255","2011-12-22",28.450001
"1256","2011-12-23",28.5
"1257","2011-12-27",28.200001
"1258","2011-12-28",28.9
"1259","2011-12-29",29.299999
"1260","2011-12-30",29.5
"1261","2012-01-03",29.42
"1262","2012-01-04",29.15
"1263","2012-01-05",29.1
"1264","2012-01-06",29.1
"1265","2012-01-09",29.25
"1266","2012-01-10",29.65
"1267","2012-01-11",32
"1268","2012-01-12",32
"1269","2012-01-13",32.5
"1270","2012-01-17",32.25
"1271","2012-01-18",32.25
"1272","2012-01-19",32.450001
"1273","2012-01-20",32
"1274","2012-01-23",31.799999
"1275","2012-01-24",31.75
"1276","2012-01-25",31.75
"1277","2012-01-26",31.75
"1278","2012-01-27",31.700001
"1279","2012-01-30",31.65
"1280","2012-01-31",31.75
"1281","2012-02-01",31.629999
"1282","2012-02-02",31.450001
"1283","2012-02-03",31.75
"1284","2012-02-06",31.5
"1285","2012-02-07",31.549999
"1286","2012-02-08",31.6
"1287","2012-02-09",31.5
"1288","2012-02-10",34.75
"1289","2012-02-13",35
"1290","2012-02-14",35.75
"1291","2012-02-15",35.5
"1292","2012-02-16",36.599998
"1293","2012-02-17",36.889999
"1294","2012-02-21",37.23
"1295","2012-02-22",37.5
"1296","2012-02-23",38.389999
"1297","2012-02-24",38.209999
"1298","2012-02-27",38.599998
"1299","2012-02-28",38.150002
"1300","2012-02-29",38
"1301","2012-03-01",38
"1302","2012-03-02",38
"1303","2012-03-05",38
"1304","2012-03-06",37.09
"1305","2012-03-07",37.5
"1306","2012-03-08",38.02
"1307","2012-03-09",38.150002
"1308","2012-03-12",38.099998
"1309","2012-03-13",38.41
"1310","2012-03-14",38
"1311","2012-03-15",37.700001
"1312","2012-03-16",36.5
"1313","2012-03-19",35.360001
"1314","2012-03-20",37.900002
"1315","2012-03-21",39.599998
"1316","2012-03-22",39.5
"1317","2012-03-23",39.400002
"1318","2012-03-26",39.349998
"1319","2012-03-27",39.349998
"1320","2012-03-28",39
"1321","2012-03-29",38.900002
"1322","2012-03-30",38.110001
"1323","2012-04-02",38.450001
"1324","2012-04-03",39.799999
"1325","2012-04-04",40.889999
"1326","2012-04-05",42.959999
"1327","2012-04-09",43.689999
"1328","2012-04-10",45.130001
"1329","2012-04-11",47.279999
"1330","2012-04-12",47.799999
"1331","2012-04-13",48.169998
"1332","2012-04-16",46.470001
"1333","2012-04-17",44.189999
"1334","2012-04-18",42.099998
"1335","2012-04-19",43.830002
"1336","2012-04-20",44.529999
"1337","2012-04-23",44.689999
"1338","2012-04-24",44.029999
"1339","2012-04-25",44.139999
"1340","2012-04-26",43.919998
"1341","2012-04-27",44.389999
"1342","2012-04-30",44.080002
"1343","2012-05-01",44.32
"1344","2012-05-02",43.950001
"1345","2012-05-03",41.84
"1346","2012-05-04",41.709999
"1347","2012-05-07",41.599998
"1348","2012-05-08",41.900002
"1349","2012-05-09",41.990002
"1350","2012-05-10",42
"1351","2012-05-11",41.68
"1352","2012-05-14",41.990002
"1353","2012-05-15",41.52
"1354","2012-05-16",41.200001
"1355","2012-05-17",40.810001
"1356","2012-05-18",41.110001
"1357","2012-05-21",40.77
"1358","2012-05-22",41.259998
"1359","2012-05-23",41.290001
"1360","2012-05-24",40.720001
"1361","2012-05-25",39.43
"1362","2012-05-29",37.91
"1363","2012-05-30",37.25
"1364","2012-05-31",37
"1365","2012-06-01",35.82
"1366","2012-06-04",35.950001
"1367","2012-06-05",35.549999
"1368","2012-06-06",36.240002
"1369","2012-06-07",36.549999
"1370","2012-06-08",37.889999
"1371","2012-06-11",39.189999
"1372","2012-06-12",38.220001
"1373","2012-06-13",37.540001
"1374","2012-06-14",36.599998
"1375","2012-06-15",36.990002
"1376","2012-06-18",37.139999
"1377","2012-06-19",37.23
"1378","2012-06-20",37.82
"1379","2012-06-21",36.990002
"1380","2012-06-22",36.990002
"1381","2012-06-25",35.959999
"1382","2012-06-26",36.009998
"1383","2012-06-27",36.200001
"1384","2012-06-28",36.889999
"1385","2012-06-29",37.07
"1386","2012-07-02",36.869999
"1387","2012-07-03",36.540001
"1388","2012-07-05",37.220001
"1389","2012-07-06",36.529999
"1390","2012-07-09",36.450001
"1391","2012-07-10",37.130001
"1392","2012-07-11",36.75
"1393","2012-07-12",36.950001
"1394","2012-07-13",36.759998
"1395","2012-07-16",35.740002
"1396","2012-07-17",35.740002
"1397","2012-07-18",35.689999
"1398","2012-07-19",36.59
"1399","2012-07-20",36.939999
"1400","2012-07-23",36.75
"1401","2012-07-24",37.98
"1402","2012-07-25",39.299999
"1403","2012-07-26",39.540001
"1404","2012-07-27",39.919998
"1405","2012-07-30",40.099998
"1406","2012-07-31",40.700001
"1407","2012-08-01",40.849998
"1408","2012-08-02",40.740002
"1409","2012-08-03",41
"1410","2012-08-06",41.41
"1411","2012-08-07",41
"1412","2012-08-08",40.66
"1413","2012-08-09",40.950001
"1414","2012-08-10",40.970001
"1415","2012-08-13",39.509998
"1416","2012-08-14",39.459999
"1417","2012-08-15",39.5
"1418","2012-08-16",39.599998
"1419","2012-08-17",40.400002
"1420","2012-08-20",41.75
"1421","2012-08-21",41.810001
"1422","2012-08-22",42.25
"1423","2012-08-23",42.02
"1424","2012-08-24",41.830002
"1425","2012-08-27",41.790001
"1426","2012-08-28",41.450001
"1427","2012-08-29",41.540001
"1428","2012-08-30",41.759998
"1429","2012-08-31",42.740002
"1430","2012-09-04",43.43
"1431","2012-09-05",43.93
"1432","2012-09-06",43.25
"1433","2012-09-07",43.450001
"1434","2012-09-10",43.439999
"1435","2012-09-11",43.349998
"1436","2012-09-12",42.98
"1437","2012-09-13",43.400002
"1438","2012-09-14",43.27
"1439","2012-09-17",44.240002
"1440","2012-09-18",43.939999
"1441","2012-09-19",45.450001
"1442","2012-09-20",46.700001
"1443","2012-09-21",46.349998
"1444","2012-09-24",45.720001
"1445","2012-09-25",45.009998
"1446","2012-09-26",44.919998
"1447","2012-09-27",45.34
"1448","2012-09-28",45.689999
"1449","2012-10-01",45.759998
"1450","2012-10-02",45.400002
"1451","2012-10-03",45.77
"1452","2012-10-04",46.150002
"1453","2012-10-05",46.139999
"1454","2012-10-08",46.009998
"1455","2012-10-09",46.389999
"1456","2012-10-10",46.080002
"1457","2012-10-11",46.099998
"1458","2012-10-12",46.110001
"1459","2012-10-15",46.18
"1460","2012-10-16",46.099998
"1461","2012-10-17",46.209999
"1462","2012-10-18",46.119999
"1463","2012-10-19",46.110001
"1464","2012-10-22",46.099998
"1465","2012-10-23",46.189999
"1466","2012-10-24",46.389999
"1467","2012-10-25",46.400002
"1468","2012-10-26",46.34
"1469","2012-10-31",46.25
"1470","2012-11-01",46.400002
"1471","2012-11-02",46.790001
"1472","2012-11-05",46.299999
"1473","2012-11-06",46.959999
"1474","2012-11-07",46.650002
"1475","2012-11-08",46.509998
"1476","2012-11-09",46.41
"1477","2012-11-12",46.490002
"1478","2012-11-13",46.310001
"1479","2012-11-14",46
"1480","2012-11-15",45.810001
"1481","2012-11-16",46.099998
"1482","2012-11-19",46.400002
"1483","2012-11-20",46.080002
"1484","2012-11-21",46.150002
"1485","2012-11-23",46.5
"1486","2012-11-26",46.060001
"1487","2012-11-27",46.119999
"1488","2012-11-28",46.049999
"1489","2012-11-29",46.189999
"1490","2012-11-30",46.310001
"1491","2012-12-03",46.169998
"1492","2012-12-04",45.950001
"1493","2012-12-05",46
"1494","2012-12-06",45.32
"1495","2012-12-07",46.150002
"1496","2012-12-10",47.889999
"1497","2012-12-11",48
"1498","2012-12-12",48.91
"1499","2012-12-13",48.73
"1500","2012-12-14",47.799999
"1501","2012-12-17",47.93
"1502","2012-12-18",48.459999
"1503","2012-12-19",48.689999
"1504","2012-12-20",48.25
"1505","2012-12-21",48.299999
"1506","2012-12-24",48.349998
"1507","2012-12-26",48.099998
"1508","2012-12-27",48.080002
"1509","2012-12-28",48.150002
"1510","2012-12-31",48.48
"1511","2013-01-02",48.790001
"1512","2013-01-03",49.07
"1513","2013-01-04",49.639999
"1514","2013-01-07",49.68
"1515","2013-01-08",49.439999
"1516","2013-01-09",49.5
"1517","2013-01-10",49.290001
"1518","2013-01-11",48.299999
"1519","2013-01-14",48
"1520","2013-01-15",48.110001
"1521","2013-01-16",48.009998
"1522","2013-01-17",48.18
"1523","2013-01-18",48.049999
"1524","2013-01-22",47.799999
"1525","2013-01-23",47.169998
"1526","2013-01-24",46.740002
"1527","2013-01-25",46.200001
"1528","2013-01-28",46.209999
"1529","2013-01-29",46.049999
"1530","2013-01-30",46.400002
"1531","2013-01-31",46.630001
"1532","2013-02-01",48.759998
"1533","2013-02-04",48.490002
"1534","2013-02-05",50.400002
"1535","2013-02-06",50.459999
"1536","2013-02-07",50.549999
"1537","2013-02-08",51.959999
"1538","2013-02-11",52.84
"1539","2013-02-12",53.360001
"1540","2013-02-13",53.349998
"1541","2013-02-14",53.400002
"1542","2013-02-15",53.529999
"1543","2013-02-19",53.299999
"1544","2013-02-20",53.490002
"1545","2013-02-21",53.400002
"1546","2013-02-22",54.400002
"1547","2013-02-25",55.169998
"1548","2013-02-26",54.560001
"1549","2013-02-27",55.740002
"1550","2013-02-28",57.040001
"1551","2013-03-01",57.419998
"1552","2013-03-04",57.549999
"1553","2013-03-05",57.459999
"1554","2013-03-06",56.84
"1555","2013-03-07",57.650002
"1556","2013-03-08",57.950001
"1557","2013-03-11",58.639999
"1558","2013-03-12",58.900002
"1559","2013-03-13",59
"1560","2013-03-14",58.790001
"1561","2013-03-15",58.919998
"1562","2013-03-18",58.73
"1563","2013-03-19",58.77
"1564","2013-03-20",59.099998
"1565","2013-03-21",59.310001
"1566","2013-03-22",59.040001
"1567","2013-03-25",59.099998
"1568","2013-03-26",59.060001
"1569","2013-03-27",58.900002
"1570","2013-03-28",58.689999
"1571","2013-04-01",58.639999
"1572","2013-04-02",58.77
"1573","2013-04-03",58.599998
"1574","2013-04-04",58.98
"1575","2013-04-05",58.439999
"1576","2013-04-08",58.299999
"1577","2013-04-09",58.279999
"1578","2013-04-10",58.049999
"1579","2013-04-11",57.970001
"1580","2013-04-12",57.98
"1581","2013-04-15",58.5
"1582","2013-04-16",58.299999
"1583","2013-04-17",58.029999
"1584","2013-04-18",58.18
"1585","2013-04-19",58.009998
"1586","2013-04-22",58.310001
"1587","2013-04-23",58.360001
"1588","2013-04-24",59.400002
"1589","2013-04-25",59.220001
"1590","2013-04-26",59.299999
"1591","2013-04-29",59.470001
"1592","2013-04-30",60.5
"1593","2013-05-01",60.5
"1594","2013-05-02",61.299999
"1595","2013-05-03",61.619999
"1596","2013-05-06",61.560001
"1597","2013-05-07",61.59
"1598","2013-05-08",61.689999
"1599","2013-05-09",62.02
"1600","2013-05-10",62.029999
"1601","2013-05-13",62.540001
"1602","2013-05-14",62.240002
"1603","2013-05-15",62.290001
"1604","2013-05-16",62.860001
"1605","2013-05-17",63.970001
"1606","2013-05-20",63.740002
"1607","2013-05-21",63.98
"1608","2013-05-22",63.82
"1609","2013-05-23",63.220001
"1610","2013-05-24",60.419998
"1611","2013-05-28",59.299999
"1612","2013-05-29",57.950001
"1613","2013-05-30",57.799999
"1614","2013-05-31",58.5
"1615","2013-06-03",58.369999
"1616","2013-06-04",57.880001
"1617","2013-06-05",57.509998
"1618","2013-06-06",57.200001
"1619","2013-06-07",57.220001
"1620","2013-06-10",58
"1621","2013-06-11",58.34
"1622","2013-06-12",58.400002
"1623","2013-06-13",58.02
"1624","2013-06-14",58.299999
"1625","2013-06-17",58.049999
"1626","2013-06-18",57.580002
"1627","2013-06-19",57.57
"1628","2013-06-20",56.599998
"1629","2013-06-21",55.099998
"1630","2013-06-24",54.099998
"1631","2013-06-25",54.23
"1632","2013-06-26",54.029999
"1633","2013-06-27",54.790001
"1634","2013-06-28",55.900002
"1635","2013-07-01",56.630001
"1636","2013-07-02",56.900002
"1637","2013-07-03",57.950001
"1638","2013-07-05",58
"1639","2013-07-08",57.73
"1640","2013-07-09",58.5
"1641","2013-07-10",58.259998
"1642","2013-07-11",58.759998
"1643","2013-07-12",59.360001
"1644","2013-07-15",59.720001
"1645","2013-07-16",59.98
"1646","2013-07-17",59.650002
"1647","2013-07-18",59.669998
"1648","2013-07-19",59.990002
"1649","2013-07-22",60.209999
"1650","2013-07-23",60.490002
"1651","2013-07-24",61
"1652","2013-07-25",62.779999
"1653","2013-07-26",62.970001
"1654","2013-07-29",65.910004
"1655","2013-07-30",65.349998
"1656","2013-07-31",65.510002
"1657","2013-08-01",65.699997
"1658","2013-08-02",65.800003
"1659","2013-08-05",65.790001
"1660","2013-08-06",65.660004
"1661","2013-08-07",65.389999
"1662","2013-08-08",64.059998
"1663","2013-08-09",64.209999
"1664","2013-08-12",63.18
"1665","2013-08-13",63.389999
"1666","2013-08-14",64.300003
"1667","2013-08-15",64.709999
"1668","2013-08-16",65
"1669","2013-08-19",65.199997
"1670","2013-08-20",65.790001
"1671","2013-08-21",65.529999
"1672","2013-08-22",65.029999
"1673","2013-08-23",64.800003
"1674","2013-08-26",65.279999
"1675","2013-08-27",64.519997
"1676","2013-08-28",64.800003
"1677","2013-08-29",65.419998
"1678","2013-08-30",65.800003
"1679","2013-09-03",66.650002
"1680","2013-09-04",67.25
"1681","2013-09-05",67.93
"1682","2013-09-06",69.690002
"1683","2013-09-09",69.889999
"1684","2013-09-10",70.129997
"1685","2013-09-11",70.059998
"1686","2013-09-12",70.220001
"1687","2013-09-13",70.239998
"1688","2013-09-16",68.080002
"1689","2013-09-17",68.989998
"1690","2013-09-18",68.779999
"1691","2013-09-19",69.959999
"1692","2013-09-20",68.919998
"1693","2013-09-23",69.290001
"1694","2013-09-24",69.510002
"1695","2013-09-25",69.730003
"1696","2013-09-26",73.800003
"1697","2013-09-27",73.019997
"1698","2013-09-30",76
"1699","2013-10-01",77.5
"1700","2013-10-02",77.690002
"1701","2013-10-03",77.510002
"1702","2013-10-04",78.730003
"1703","2013-10-07",77.699997
"1704","2013-10-08",75.220001
"1705","2013-10-09",76
"1706","2013-10-10",77.099998
"1707","2013-10-11",78.029999
"1708","2013-10-14",78.089996
"1709","2013-10-15",77.849998
"1710","2013-10-16",78.620003
"1711","2013-10-17",78.510002
"1712","2013-10-18",78.879997
"1713","2013-10-21",78.199997
"1714","2013-10-22",79.110001
"1715","2013-10-23",79.190002
"1716","2013-10-24",79.360001
"1717","2013-10-25",79.209999
"1718","2013-10-28",79.040001
"1719","2013-10-29",78.110001
"1720","2013-10-30",78.400002
"1721","2013-10-31",78.349998
"1722","2013-11-01",77.599998
"1723","2013-11-04",78.129997
"1724","2013-11-05",78.769997
"1725","2013-11-06",78.580002
"1726","2013-11-07",78.669998
"1727","2013-11-08",78.790001
"1728","2013-11-11",79.300003
"1729","2013-11-12",79.330002
"1730","2013-11-13",89.239998
"1731","2013-11-14",87.919998
"1732","2013-11-15",88.660004
"1733","2013-11-18",89.18
"1734","2013-11-19",89.089996
"1735","2013-11-20",88.510002
"1736","2013-11-21",88.720001
"1737","2013-11-22",89.57
"1738","2013-11-25",95.769997
"1739","2013-11-26",95.099998
"1740","2013-11-27",94.540001
"1741","2013-11-29",95
"1742","2013-12-02",95.660004
"1743","2013-12-03",94.860001
"1744","2013-12-04",95.879997
"1745","2013-12-05",95.75
"1746","2013-12-06",96.889999
"1747","2013-12-09",98.610001
"1748","2013-12-10",99
"1749","2013-12-11",96.849998
"1750","2013-12-12",97.25
"1751","2013-12-13",96.970001
"1752","2013-12-16",96.959999
"1753","2013-12-17",94.970001
"1754","2013-12-18",95
"1755","2013-12-19",94.440002
"1756","2013-12-20",95.699997
"1757","2013-12-23",97.199997
"1758","2013-12-24",97.489998
"1759","2013-12-26",98.559998
"1760","2013-12-27",97.599998
"1761","2013-12-30",99.050003
"1762","2013-12-31",98.900002
"1763","2014-01-02",98.519997
"1764","2014-01-03",101.300003
"1765","2014-01-06",101.739998
"1766","2014-01-07",104.309998
"1767","2014-01-08",107.050003
"1768","2014-01-09",108.07
"1769","2014-01-10",107.730003
"1770","2014-01-13",105.620003
"1771","2014-01-14",105.5
"1772","2014-01-15",105.190002
"1773","2014-01-16",104.940002
"1774","2014-01-17",105.779999
"1775","2014-01-21",105.260002
"1776","2014-01-22",104.349998
"1777","2014-01-23",101.959999
"1778","2014-01-24",103.839996
"1779","2014-01-27",101
"1780","2014-01-28",102.980003
"1781","2014-01-29",102.690002
"1782","2014-01-30",102.959999
"1783","2014-01-31",101.959999
"1784","2014-02-03",99.5
"1785","2014-02-04",99.980003
"1786","2014-02-05",102.699997
"1787","2014-02-06",104.419998
"1788","2014-02-07",106.690002
"1789","2014-02-10",108.949997
"1790","2014-02-11",112.68
"1791","2014-02-12",112.349998
"1792","2014-02-13",114.040001
"1793","2014-02-14",113.779999
"1794","2014-02-18",112.540001
"1795","2014-02-19",112.230003
"1796","2014-02-20",112.989998
"1797","2014-02-21",113.190002
"1798","2014-02-24",113.489998
"1799","2014-02-25",112.089996
"1800","2014-02-26",112.040001
"1801","2014-02-27",111.900002
"1802","2014-02-28",111.610001
"1803","2014-03-03",111.669998
"1804","2014-03-04",112.839996
"1805","2014-03-05",112.839996
"1806","2014-03-06",110.82
"1807","2014-03-07",111.309998
"1808","2014-03-10",110.849998
"1809","2014-03-11",111.120003
"1810","2014-03-12",110.959999
"1811","2014-03-13",110
"1812","2014-03-14",110
"1813","2014-03-17",110.120003
"1814","2014-03-18",114.529999
"1815","2014-03-19",121.32
"1816","2014-03-20",120.529999
"1817","2014-03-21",119.980003
"1818","2014-03-24",115.459999
"1819","2014-03-25",114.790001
"1820","2014-03-26",110.120003
"1821","2014-03-27",110.010002
"1822","2014-03-28",109.860001
"1823","2014-03-31",111
"1824","2014-04-01",111.809998
"1825","2014-04-02",111.360001
"1826","2014-04-03",111.110001
"1827","2014-04-04",110.940002
"1828","2014-04-07",109.970001
"1829","2014-04-08",109.540001
"1830","2014-04-09",110.089996
"1831","2014-04-10",107.669998
"1832","2014-04-11",104.139999
"1833","2014-04-14",104.870003
"1834","2014-04-15",105.970001
"1835","2014-04-16",104.910004
"1836","2014-04-17",106.459999
"1837","2014-04-21",108.279999
"1838","2014-04-22",110.720001
"1839","2014-04-23",109.860001
"1840","2014-04-24",110.370003
"1841","2014-04-25",110.25
"1842","2014-04-28",112.720001
"1843","2014-04-29",111.599998
"1844","2014-04-30",112.330002
"1845","2014-05-01",113.889999
"1846","2014-05-02",116.5
"1847","2014-05-05",116.199997
"1848","2014-05-06",116.050003
"1849","2014-05-07",115.650002
"1850","2014-05-08",114.040001
"1851","2014-05-09",112
"1852","2014-05-12",110.790001
"1853","2014-05-13",109.989998
"1854","2014-05-14",108.410004
"1855","2014-05-15",106.059998
"1856","2014-05-16",106.239998
"1857","2014-05-19",106.029999
"1858","2014-05-20",108.699997
"1859","2014-05-21",107.959999
"1860","2014-05-22",109.839996
"1861","2014-05-23",108.32
"1862","2014-05-27",106.07
"1863","2014-05-28",106
"1864","2014-05-29",106.919998
"1865","2014-05-30",106.540001
"1866","2014-06-02",103.800003
"1867","2014-06-03",106.330002
"1868","2014-06-04",107.849998
"1869","2014-06-05",109.089996
"1870","2014-06-06",109.75
"1871","2014-06-09",110.589996
"1872","2014-06-10",111.580002
"1873","2014-06-11",111.5
"1874","2014-06-12",110.699997
"1875","2014-06-13",111.650002
"1876","2014-06-16",110.669998
"1877","2014-06-17",112.709999
"1878","2014-06-18",109.870003
"1879","2014-06-19",110.900002
"1880","2014-06-20",113.879997
"1881","2014-06-23",113.07
"1882","2014-06-24",112.139999
"1883","2014-06-25",113.919998
"1884","2014-06-26",118.279999
"1885","2014-06-27",137.970001
"1886","2014-06-30",140.240005
"1887","2014-07-01",141.979996
"1888","2014-07-02",143.029999
"1889","2014-07-03",141.699997
"1890","2014-07-07",141.770004
"1891","2014-07-08",145.449997
"1892","2014-07-09",144.490005
"1893","2014-07-10",145.300003
"1894","2014-07-11",145.75
"1895","2014-07-14",149.309998
"1896","2014-07-15",144.380005
"1897","2014-07-16",143.389999
"1898","2014-07-17",140.490005
"1899","2014-07-18",145.240005
"1900","2014-07-21",143.509995
"1901","2014-07-22",145.509995
"1902","2014-07-23",145.800003
"1903","2014-07-24",144.710007
"1904","2014-07-25",143.440002
"1905","2014-07-28",141.860001
"1906","2014-07-29",140.990005
"1907","2014-07-30",145.330002
"1908","2014-07-31",141.259995
"1909","2014-08-01",144.160004
"1910","2014-08-04",142.529999
"1911","2014-08-05",141.979996
"1912","2014-08-06",137.979996
"1913","2014-08-07",138.449997
"1914","2014-08-08",145.419998
"1915","2014-08-11",146.539993
"1916","2014-08-12",148.130005
