"","date","ARA"
"984","2020-03-17",8.63
"985","2020-03-18",7.58
"986","2020-03-19",8.28
"987","2020-03-20",7.68
"988","2020-03-23",7.97
"989","2020-03-24",8.05
"990","2020-03-25",7.88
"991","2020-03-26",8.19
"992","2020-03-27",7.36
"993","2020-03-30",7.01
"994","2020-03-31",6.61
"995","2020-04-01",6.24
"996","2020-04-02",6.01
"997","2020-04-03",5.91
"998","2020-04-06",6.28
"999","2020-04-07",5.78
"1000","2020-04-08",6.46
"1001","2020-04-09",7.14
"1002","2020-04-13",6.72
"1003","2020-04-14",6.16
"1004","2020-04-15",6.23
"1005","2020-04-16",6.17
"1006","2020-04-17",6.38
"1007","2020-04-20",6.22
"1008","2020-04-21",6.11
"1009","2020-04-22",6.09
"1010","2020-04-23",6.23
"1011","2020-04-24",7.12
"1012","2020-04-27",7.2
"1013","2020-04-28",7.15
"1014","2020-04-29",7.9
"1015","2020-04-30",7.48
"1016","2020-05-01",6.75
"1017","2020-05-04",6.81
"1018","2020-05-05",6.72
"1019","2020-05-06",7.04
"1020","2020-05-07",6.96
"1021","2020-05-08",7.7
"1022","2020-05-11",7.37
"1023","2020-05-12",6.36
"1024","2020-05-13",6.36
"1025","2020-05-14",6.17
"1026","2020-05-15",6.25
"1027","2020-05-18",6.72
"1028","2020-05-19",6.36
"1029","2020-05-20",6.39
"1030","2020-05-21",6.41
"1031","2020-05-22",6.19
"1032","2020-05-26",6.2
"1033","2020-05-27",6.25
"1034","2020-05-28",6.26
"1035","2020-05-29",6.19
"1036","2020-06-01",6.53
"1037","2020-06-02",6.19
"1038","2020-06-03",6.44
"1039","2020-06-04",6.44
"1040","2020-06-05",6.9
"1041","2020-06-08",7.19
"1042","2020-06-09",6.78
"1043","2020-06-10",6.32
"1044","2020-06-11",6.11
"1045","2020-06-12",6.18
"1046","2020-06-15",6.31
"1047","2020-06-16",6.28
"1048","2020-06-17",6.26
"1049","2020-06-18",6.14
"1050","2020-06-19",5.97
"1051","2020-06-22",6.01
"1052","2020-06-23",5.99
"1053","2020-06-24",5.84
"1054","2020-06-25",5.8
"1055","2020-06-26",5.9
"1056","2020-06-29",6.16
"1057","2020-06-30",6.52
"1058","2020-07-01",6.5
"1059","2020-07-02",6.41
"1060","2020-07-06",6.59
"1061","2020-07-07",6.63
"1062","2020-07-08",6.61
"1063","2020-07-09",6.24
"1064","2020-07-10",6.36
"1065","2020-07-13",6.69
"1066","2020-07-14",6.6
"1067","2020-07-15",6.99
"1068","2020-07-16",6.86
"1069","2020-07-17",6.84
"1070","2020-07-20",6.76
"1071","2020-07-21",6.73
"1072","2020-07-22",6.79
"1073","2020-07-23",6.74
"1074","2020-07-24",6.38
"1075","2020-07-27",6.52
"1076","2020-07-28",6.27
"1077","2020-07-29",6.48
"1078","2020-07-30",6.61
"1079","2020-07-31",6.45
"1080","2020-08-03",6.2
"1081","2020-08-04",6.27
"1082","2020-08-05",6.39
"1083","2020-08-06",6.32
"1084","2020-08-07",6.51
"1085","2020-08-10",6.67
"1086","2020-08-11",6.58
"1087","2020-08-12",6.99
"1088","2020-08-13",7.03
"1089","2020-08-14",7.23
"1090","2020-08-17",7.19
"1091","2020-08-18",6.99
"1092","2020-08-19",7.02
"1093","2020-08-20",6.99
"1094","2020-08-21",6.63
"1095","2020-08-24",6.46
"1096","2020-08-25",6.39
"1097","2020-08-26",6.61
"1098","2020-08-27",6.76
"1099","2020-08-28",6.71
"1100","2020-08-31",6.74
"1101","2020-09-01",6.73
"1102","2020-09-02",6.68
"1103","2020-09-03",6.26
"1104","2020-09-04",6.43
"1105","2020-09-08",6.28
"1106","2020-09-09",6.22
"1107","2020-09-10",6.38
"1108","2020-09-11",6.35
"1109","2020-09-14",6.46
"1110","2020-09-15",6.24
"1111","2020-09-16",6.25
"1112","2020-09-17",6.34
"1113","2020-09-18",6.46
"1114","2020-09-21",6.27
"1115","2020-09-22",6.24
"1116","2020-09-23",6.2
"1117","2020-09-24",6.26
"1118","2020-09-25",6.25
"1119","2020-09-28",6.54
"1120","2020-09-29",6.68
"1121","2020-09-30",6.9
"1122","2020-10-01",6.92
"1123","2020-10-02",11.52
"1124","2020-10-05",11.59
"1125","2020-10-06",11.79
"1126","2020-10-07",11.63
"1127","2020-10-08",11.56
"1128","2020-10-09",11.44
"1129","2020-10-12",11.51
"1130","2020-10-13",11.53
"1131","2020-10-14",11.43
"1132","2020-10-15",11.49
"1133","2020-10-16",11.48
"1134","2020-10-19",11.44
"1135","2020-10-20",11.48
"1136","2020-10-21",11.42
"1137","2020-10-22",11.49
"1138","2020-10-23",11.5
"1139","2020-10-26",11.47
"1140","2020-10-27",11.41
"1141","2020-10-28",11.48
"1142","2020-10-29",11.41
"1143","2020-10-30",11.49
"1144","2020-11-02",11.48
"1145","2020-11-03",11.48
"1146","2020-11-04",11.48
"1147","2020-11-05",11.49
"1148","2020-11-06",11.49
"1149","2020-11-09",11.5
"1150","2020-11-10",11.5
"1151","2020-11-11",11.49
"1152","2020-11-12",11.44
"1153","2020-11-13",11.42
"1154","2020-11-16",11.44
"1155","2020-11-17",11.42
"1156","2020-11-18",11.42
"1157","2020-11-19",11.42
"1158","2020-11-20",11.42
"1159","2020-11-23",11.42
"1160","2020-11-24",11.45
"1161","2020-11-25",11.44
"1162","2020-11-27",11.42
