"","date","GRVY"
"431","2008-09-17",5
"432","2008-09-18",5.12
"433","2008-09-19",5.12
"434","2008-09-22",5
"435","2008-09-23",4.56
"436","2008-09-24",4.52
"437","2008-09-25",4.52
"438","2008-09-26",4.12
"439","2008-09-29",4.12
"440","2008-09-30",4.36
"441","2008-10-01",4.4
"442","2008-10-02",3.88
"443","2008-10-03",4.56
"444","2008-10-06",4
"445","2008-10-07",3.6
"446","2008-10-08",3.28
"447","2008-10-09",3.2
"448","2008-10-10",3.08
"449","2008-10-13",3.6
"450","2008-10-14",3.6
"451","2008-10-15",3.32
"452","2008-10-16",3.2
"453","2008-10-17",3.2
"454","2008-10-20",3.16
"455","2008-10-21",3.16
"456","2008-10-22",3.16
"457","2008-10-23",3.16
"458","2008-10-24",3.08
"459","2008-10-27",3.2
"460","2008-10-28",3.2
"461","2008-10-29",3.2
"462","2008-10-30",3.6
"463","2008-10-31",3.6
"464","2008-11-03",3.56
"465","2008-11-04",3.4
"466","2008-11-05",3.2
"467","2008-11-06",3.36
"468","2008-11-07",3.04
"469","2008-11-10",3.04
"470","2008-11-11",2.16
"471","2008-11-12",2.72
"472","2008-11-13",2.6
"473","2008-11-14",2.68
"474","2008-11-17",2.72
"475","2008-11-18",3.04
"476","2008-11-19",2.76
"477","2008-11-20",2.68
"478","2008-11-21",2.8
"479","2008-11-24",2.88
"480","2008-11-25",2.76
"481","2008-11-26",2.76
"482","2008-11-28",2.6
"483","2008-12-01",2.6
"484","2008-12-02",2.64
"485","2008-12-03",2.48
"486","2008-12-04",2.32
"487","2008-12-05",2.32
"488","2008-12-08",2.52
"489","2008-12-09",2.28
"490","2008-12-10",2.36
"491","2008-12-11",2.36
"492","2008-12-12",2.32
"493","2008-12-15",2.32
"494","2008-12-16",2.32
"495","2008-12-17",2.04
"496","2008-12-18",2.2
"497","2008-12-19",2.4
"498","2008-12-22",2.36
"499","2008-12-23",2.16
"500","2008-12-24",2.16
"501","2008-12-26",2.12
"502","2008-12-29",2.24
"503","2008-12-30",2
"504","2008-12-31",2
"505","2009-01-02",2.2
"506","2009-01-05",2.4
"507","2009-01-06",2.36
"508","2009-01-07",2.16
"509","2009-01-08",2.16
"510","2009-01-09",2.16
"511","2009-01-12",2.16
"512","2009-01-13",2.36
"513","2009-01-14",2.36
"514","2009-01-15",2.32
"515","2009-01-16",2.32
"516","2009-01-20",2.36
"517","2009-01-21",2.32
"518","2009-01-22",2.32
"519","2009-01-23",3.04
"520","2009-01-26",2.56
"521","2009-01-27",3.4
"522","2009-01-28",3.08
"523","2009-01-29",3.08
"524","2009-01-30",2.88
"525","2009-02-02",2.88
"526","2009-02-03",2.88
"527","2009-02-04",2.88
"528","2009-02-05",2.88
"529","2009-02-06",2.88
"530","2009-02-09",2.8
"531","2009-02-10",2.8
"532","2009-02-11",2.8
"533","2009-02-12",2.88
"534","2009-02-13",2.84
"535","2009-02-17",2.8
"536","2009-02-18",2.8
"537","2009-02-19",2.8
"538","2009-02-20",2.8
"539","2009-02-23",2.8
"540","2009-02-24",2.8
"541","2009-02-25",2.76
"542","2009-02-26",2.76
"543","2009-02-27",2.76
"544","2009-03-02",2.76
"545","2009-03-03",2.72
"546","2009-03-04",2.68
"547","2009-03-05",2.56
"548","2009-03-06",2.56
"549","2009-03-09",2.56
"550","2009-03-10",2.56
"551","2009-03-11",2.56
"552","2009-03-12",2.56
"553","2009-03-13",2.48
"554","2009-03-16",2.52
"555","2009-03-17",2.52
"556","2009-03-18",2.52
"557","2009-03-19",2.56
"558","2009-03-20",2.56
"559","2009-03-23",2.56
"560","2009-03-24",2.56
"561","2009-03-25",2.56
"562","2009-03-26",2.56
"563","2009-03-27",2.56
"564","2009-03-30",2.76
"565","2009-03-31",2.56
"566","2009-04-01",2.76
"567","2009-04-02",3
"568","2009-04-03",3.36
"569","2009-04-06",3.4
"570","2009-04-07",3.56
"571","2009-04-08",3.96
"572","2009-04-09",3.92
"573","2009-04-13",3.76
"574","2009-04-14",3.8
"575","2009-04-15",3.84
"576","2009-04-16",3.96
"577","2009-04-17",3.96
"578","2009-04-20",3.92
"579","2009-04-21",3.88
"580","2009-04-22",3.92
"581","2009-04-23",4
"582","2009-04-24",4
"583","2009-04-27",3.6
"584","2009-04-28",3.92
"585","2009-04-29",3.92
"586","2009-04-30",3.68
"587","2009-05-01",3.92
"588","2009-05-04",3.92
"589","2009-05-05",3.92
"590","2009-05-06",3.92
"591","2009-05-07",3.6
"592","2009-05-08",3.92
"593","2009-05-11",3.88
"594","2009-05-12",3.88
"595","2009-05-13",3.88
"596","2009-05-14",3.88
"597","2009-05-15",3.92
"598","2009-05-18",3.88
"599","2009-05-19",3.88
"600","2009-05-20",4.4
"601","2009-05-21",4.8
"602","2009-05-22",4.72
"603","2009-05-26",4.64
"604","2009-05-27",4.72
"605","2009-05-28",4.68
"606","2009-05-29",4.76
"607","2009-06-01",4.4
"608","2009-06-02",4.4
"609","2009-06-03",4.28
"610","2009-06-04",4.8
"611","2009-06-05",4.76
"612","2009-06-08",4.6
"613","2009-06-09",4.6
"614","2009-06-10",4.6
"615","2009-06-11",4.8
"616","2009-06-12",4.8
"617","2009-06-15",4.8
"618","2009-06-16",4.6
"619","2009-06-17",4.36
"620","2009-06-18",4.4
"621","2009-06-19",4.44
"622","2009-06-22",4.4
"623","2009-06-23",4.4
"624","2009-06-24",4.36
"625","2009-06-25",4.4
"626","2009-06-26",4.36
"627","2009-06-29",4.36
"628","2009-06-30",4.4
"629","2009-07-01",4.36
"630","2009-07-02",4.4
"631","2009-07-06",4.36
"632","2009-07-07",4.24
"633","2009-07-08",6.4
"634","2009-07-09",6
"635","2009-07-10",6
"636","2009-07-13",5.8
"637","2009-07-14",5.84
"638","2009-07-15",6
"639","2009-07-16",6.4
"640","2009-07-17",6.52
"641","2009-07-20",6.36
"642","2009-07-21",6.56
"643","2009-07-22",6.56
"644","2009-07-23",6.48
"645","2009-07-24",6.16
"646","2009-07-27",5.8
"647","2009-07-28",6.12
"648","2009-07-29",6.08
"649","2009-07-30",6.16
"650","2009-07-31",6.28
"651","2009-08-03",6.72
"652","2009-08-04",6.72
"653","2009-08-05",6.72
"654","2009-08-06",6.52
"655","2009-08-07",7.48
"656","2009-08-10",8.4
"657","2009-08-11",8.52
"658","2009-08-12",8.48
"659","2009-08-13",8
"660","2009-08-14",8.96
"661","2009-08-17",8.04
"662","2009-08-18",8.52
"663","2009-08-19",8.2
"664","2009-08-20",9.36
"665","2009-08-21",9.96
"666","2009-08-24",9.56
"667","2009-08-25",9
"668","2009-08-26",8.8
"669","2009-08-27",7.28
"670","2009-08-28",6.8
"671","2009-08-31",6.6
"672","2009-09-01",6.44
"673","2009-09-02",6.52
"674","2009-09-03",6.72
"675","2009-09-04",7.2
"676","2009-09-08",7.2
"677","2009-09-09",7.08
"678","2009-09-10",7.12
"679","2009-09-11",6.88
"680","2009-09-14",6.84
"681","2009-09-15",7.12
"682","2009-09-16",8.2
"683","2009-09-17",7.76
"684","2009-09-18",7.88
"685","2009-09-21",7.8
"686","2009-09-22",7.84
"687","2009-09-23",7.92
"688","2009-09-24",7.48
"689","2009-09-25",7.52
"690","2009-09-28",7.64
"691","2009-09-29",7.56
"692","2009-09-30",7.68
"693","2009-10-01",7.2
"694","2009-10-02",7.12
"695","2009-10-05",7.48
"696","2009-10-06",7.56
"697","2009-10-07",7.56
"698","2009-10-08",7.72
"699","2009-10-09",7.76
"700","2009-10-12",8.16
"701","2009-10-13",8.16
"702","2009-10-14",7.4
"703","2009-10-15",7.08
"704","2009-10-16",6.8
"705","2009-10-19",6.56
"706","2009-10-20",6.52
"707","2009-10-21",6.72
"708","2009-10-22",6.6
"709","2009-10-23",6.6
"710","2009-10-26",6.48
"711","2009-10-27",6.32
"712","2009-10-28",6.24
"713","2009-10-29",6.4
"714","2009-10-30",6.48
"715","2009-11-02",6.28
"716","2009-11-03",6.2
"717","2009-11-04",6.16
"718","2009-11-05",6.24
"719","2009-11-06",6.16
"720","2009-11-09",6.28
"721","2009-11-10",6.04
"722","2009-11-11",6
"723","2009-11-12",5.92
"724","2009-11-13",5.6
"725","2009-11-16",5.84
"726","2009-11-17",5.84
"727","2009-11-18",5.92
"728","2009-11-19",5.88
"729","2009-11-20",6.16
"730","2009-11-23",5.76
"731","2009-11-24",5.76
"732","2009-11-25",5.72
"733","2009-11-27",5.88
"734","2009-11-30",6
"735","2009-12-01",5.96
"736","2009-12-02",5.96
"737","2009-12-03",6
"738","2009-12-04",5.88
"739","2009-12-07",5.84
"740","2009-12-08",5.8
"741","2009-12-09",5.72
"742","2009-12-10",5.6
"743","2009-12-11",5.4
"744","2009-12-14",5.68
"745","2009-12-15",5.68
"746","2009-12-16",5.8
"747","2009-12-17",5.52
"748","2009-12-18",5.72
"749","2009-12-21",5.84
"750","2009-12-22",5.72
"751","2009-12-23",5.88
"752","2009-12-24",5.72
"753","2009-12-28",6.04
"754","2009-12-29",6.2
"755","2009-12-30",6.8
"756","2009-12-31",6.52
"757","2010-01-04",6.6
"758","2010-01-05",6.6
"759","2010-01-06",6.6
"760","2010-01-07",6.84
"761","2010-01-08",7.2
"762","2010-01-11",7.44
"763","2010-01-12",7
"764","2010-01-13",7
"765","2010-01-14",6.96
"766","2010-01-15",6.72
"767","2010-01-19",7
"768","2010-01-20",6.8
"769","2010-01-21",6.88
"770","2010-01-22",6.68
"771","2010-01-25",6.68
"772","2010-01-26",6.68
"773","2010-01-27",6.68
"774","2010-01-28",6.92
"775","2010-01-29",7.68
"776","2010-02-01",7.64
"777","2010-02-02",7.72
"778","2010-02-03",7.92
"779","2010-02-04",7.92
"780","2010-02-05",7.68
"781","2010-02-08",7.84
"782","2010-02-09",7.92
"783","2010-02-10",7.88
"784","2010-02-11",7.8
"785","2010-02-12",7.6
"786","2010-02-16",7.8
"787","2010-02-17",8.36
"788","2010-02-18",8.32
"789","2010-02-19",8.16
"790","2010-02-22",7.8
"791","2010-02-23",7.76
"792","2010-02-24",7.76
"793","2010-02-25",8
"794","2010-02-26",7.8
"795","2010-03-01",8.16
"796","2010-03-02",8.2
"797","2010-03-03",7.76
"798","2010-03-04",7.72
"799","2010-03-05",7.64
"800","2010-03-08",7.96
"801","2010-03-09",7.8
"802","2010-03-10",8
"803","2010-03-11",7.96
"804","2010-03-12",8
"805","2010-03-15",7.92
"806","2010-03-16",7.88
"807","2010-03-17",7.6
"808","2010-03-18",7.6
"809","2010-03-19",7.4
"810","2010-03-22",7
"811","2010-03-23",6.88
"812","2010-03-24",6.88
"813","2010-03-25",7
"814","2010-03-26",6.8
"815","2010-03-29",6.92
"816","2010-03-30",7.2
"817","2010-03-31",7.28
"818","2010-04-01",7.92
"819","2010-04-05",7.72
"820","2010-04-06",7.96
"821","2010-04-07",7.8
"822","2010-04-08",7.96
"823","2010-04-09",8
"824","2010-04-12",8.04
"825","2010-04-13",8.12
"826","2010-04-14",8.12
"827","2010-04-15",8.16
"828","2010-04-16",8.4
"829","2010-04-19",8.72
"830","2010-04-20",8.44
"831","2010-04-21",8.64
"832","2010-04-22",9
"833","2010-04-23",8.96
"834","2010-04-26",9
"835","2010-04-27",8.64
"836","2010-04-28",8.36
"837","2010-04-29",8.4
"838","2010-04-30",8
"839","2010-05-03",8
"840","2010-05-04",7.76
"841","2010-05-05",7.68
"842","2010-05-06",7.44
"843","2010-05-07",7.4
"844","2010-05-10",7.56
"845","2010-05-11",7.48
"846","2010-05-12",7.44
"847","2010-05-13",7.64
"848","2010-05-14",7.48
"849","2010-05-17",7.4
"850","2010-05-18",7.36
"851","2010-05-19",7.4
"852","2010-05-20",7.28
"853","2010-05-21",7.16
"854","2010-05-24",7.36
"855","2010-05-25",7.32
"856","2010-05-26",7.28
"857","2010-05-27",7.36
"858","2010-05-28",7.36
"859","2010-06-01",7
"860","2010-06-02",7.24
"861","2010-06-03",7.76
"862","2010-06-04",7.4
"863","2010-06-07",7.72
"864","2010-06-08",7.44
"865","2010-06-09",7
"866","2010-06-10",7
"867","2010-06-11",7
"868","2010-06-14",6.72
"869","2010-06-15",6.8
"870","2010-06-16",6.64
"871","2010-06-17",6.72
"872","2010-06-18",6.56
"873","2010-06-21",6.64
"874","2010-06-22",6.6
"875","2010-06-23",6.2
"876","2010-06-24",6
"877","2010-06-25",6.16
"878","2010-06-28",6.24
"879","2010-06-29",5.88
"880","2010-06-30",5.76
"881","2010-07-01",5.84
"882","2010-07-02",6
"883","2010-07-06",6
"884","2010-07-07",5.52
"885","2010-07-08",5.84
"886","2010-07-09",5.92
"887","2010-07-12",5.88
"888","2010-07-13",5.92
"889","2010-07-14",5.72
"890","2010-07-15",5.76
"891","2010-07-16",5.76
"892","2010-07-19",5.48
"893","2010-07-20",5.68
"894","2010-07-21",5.8
"895","2010-07-22",6.16
"896","2010-07-23",6.2
"897","2010-07-26",5.76
"898","2010-07-27",5.92
"899","2010-07-28",6.04
"900","2010-07-29",5.92
"901","2010-07-30",6
"902","2010-08-02",6
"903","2010-08-03",5.96
"904","2010-08-04",6.16
"905","2010-08-05",6.12
"906","2010-08-06",6.28
"907","2010-08-09",6.28
"908","2010-08-10",6.36
"909","2010-08-11",6.2
"910","2010-08-12",6.2
"911","2010-08-13",6.32
"912","2010-08-16",6.32
"913","2010-08-17",6.08
"914","2010-08-18",6.32
"915","2010-08-19",6.2
"916","2010-08-20",6.2
"917","2010-08-23",6.2
"918","2010-08-24",6.16
"919","2010-08-25",6.12
"920","2010-08-26",6.2
"921","2010-08-27",6.12
"922","2010-08-30",6.16
"923","2010-08-31",6.16
"924","2010-09-01",6.12
"925","2010-09-02",6.12
"926","2010-09-03",6
"927","2010-09-07",5.92
"928","2010-09-08",6
"929","2010-09-09",6
"930","2010-09-10",6.08
"931","2010-09-13",6.12
"932","2010-09-14",6.16
"933","2010-09-15",6.16
"934","2010-09-16",6.16
"935","2010-09-17",6.16
"936","2010-09-20",6.12
"937","2010-09-21",6
"938","2010-09-22",5.92
"939","2010-09-23",5.96
"940","2010-09-24",5.88
"941","2010-09-27",5.8
"942","2010-09-28",5.96
"943","2010-09-29",5.92
"944","2010-09-30",6
"945","2010-10-01",6
"946","2010-10-04",6.16
"947","2010-10-05",6.16
"948","2010-10-06",6.12
"949","2010-10-07",6.08
"950","2010-10-08",6.12
"951","2010-10-11",6.08
"952","2010-10-12",6.04
"953","2010-10-13",6.08
"954","2010-10-14",6.2
"955","2010-10-15",6.32
"956","2010-10-18",6.04
"957","2010-10-19",6.04
"958","2010-10-20",6
"959","2010-10-21",6.36
"960","2010-10-22",6.4
"961","2010-10-25",6.48
"962","2010-10-26",6.6
"963","2010-10-27",6.8
"964","2010-10-28",6.8
"965","2010-10-29",6.52
"966","2010-11-01",6.8
"967","2010-11-02",6.72
"968","2010-11-03",6.8
"969","2010-11-04",6.76
"970","2010-11-05",6.84
"971","2010-11-08",6.84
"972","2010-11-09",7
"973","2010-11-10",7.08
"974","2010-11-11",6.88
"975","2010-11-12",7
"976","2010-11-15",7.04
"977","2010-11-16",6.96
"978","2010-11-17",7.36
"979","2010-11-18",7.36
"980","2010-11-19",7.44
"981","2010-11-22",7.44
"982","2010-11-23",7.2
"983","2010-11-24",7
"984","2010-11-26",7.04
"985","2010-11-29",6.88
"986","2010-11-30",6.76
"987","2010-12-01",6.72
"988","2010-12-02",6.68
"989","2010-12-03",6.72
"990","2010-12-06",6.64
"991","2010-12-07",6.6
"992","2010-12-08",6.32
"993","2010-12-09",6.16
"994","2010-12-10",6.12
"995","2010-12-13",6.64
"996","2010-12-14",6.96
"997","2010-12-15",7.04
"998","2010-12-16",7.16
"999","2010-12-17",7.2
"1000","2010-12-20",7.24
"1001","2010-12-21",6.84
"1002","2010-12-22",6.8
"1003","2010-12-23",6.76
"1004","2010-12-27",6.56
