"","date","BRQS"
"1006","2019-11-04",1.8
"1007","2019-11-05",1.8
"1008","2019-11-06",1.8
"1009","2019-11-07",1.8
"1010","2019-11-08",1.8
"1011","2019-11-11",1.8
"1012","2019-11-12",1.8
"1013","2019-11-13",1.8
"1014","2019-11-14",1.8
"1015","2019-11-15",1.8
"1016","2019-11-18",1.8
"1017","2019-11-19",1.8
"1018","2019-11-20",1.8
"1019","2019-11-21",1.8
"1020","2019-11-22",1.8
"1021","2019-11-25",1.8
"1022","2019-11-26",1.8
"1023","2019-11-27",1.8
"1024","2019-11-29",1.8
"1025","2019-12-02",1.8
"1026","2019-12-03",1.8
"1027","2019-12-04",1.8
"1028","2019-12-05",1.8
"1029","2019-12-06",1.8
"1030","2019-12-09",1.8
"1031","2019-12-10",1.8
"1032","2019-12-11",1.8
"1033","2019-12-12",1.8
"1034","2019-12-13",1.8
"1035","2019-12-16",1.8
"1036","2019-12-17",1.8
"1037","2019-12-18",1.8
"1038","2019-12-19",1.8
"1039","2019-12-20",1.8
"1040","2019-12-23",1.8
"1041","2019-12-24",1.8
"1042","2019-12-26",1.8
"1043","2019-12-27",1.8
"1044","2019-12-30",1.8
"1045","2019-12-31",1.8
"1046","2020-01-02",1.8
"1047","2020-01-03",1.8
"1048","2020-01-06",1.8
"1049","2020-01-07",1.8
"1050","2020-01-08",1.8
"1051","2020-01-09",1.8
"1052","2020-01-10",1.8
"1053","2020-01-13",1.8
"1054","2020-01-14",1.8
"1055","2020-01-15",1.8
"1056","2020-01-16",1.8
"1057","2020-01-17",1.8
"1058","2020-01-21",1.8
"1059","2020-01-22",1.8
"1060","2020-01-23",1.8
"1061","2020-01-24",1.8
"1062","2020-01-27",1.8
"1063","2020-01-28",1.8
"1064","2020-01-29",1.8
"1065","2020-01-30",1.8
"1066","2020-01-31",1.8
"1067","2020-02-03",1.8
"1068","2020-02-04",1.8
"1069","2020-02-05",1.8
"1070","2020-02-06",1.8
"1071","2020-02-07",1.8
"1072","2020-02-10",1.8
"1073","2020-02-11",1.8
"1074","2020-02-12",1.8
"1075","2020-02-13",1.8
"1076","2020-02-14",1.8
"1077","2020-02-18",1.8
"1078","2020-02-19",1.8
"1079","2020-02-20",1.8
"1080","2020-02-21",1.8
"1081","2020-02-24",1.8
"1082","2020-02-25",1.8
"1083","2020-02-26",1.8
"1084","2020-02-27",1.8
"1085","2020-02-28",1.8
"1086","2020-03-02",1.8
"1087","2020-03-03",1.8
"1088","2020-03-04",1.8
"1089","2020-03-05",1.8
"1090","2020-03-06",1.8
"1091","2020-03-09",1.8
"1092","2020-03-10",1.8
"1093","2020-03-11",1.8
"1094","2020-03-12",4.06
"1095","2020-03-13",2.35
"1096","2020-03-16",1.697
"1097","2020-03-17",1.26
"1098","2020-03-18",1.15
"1099","2020-03-19",1.3
"1100","2020-03-20",1.05
"1101","2020-03-23",1.086
"1102","2020-03-24",1.094
"1103","2020-03-25",1.01
"1104","2020-03-26",1.45
"1105","2020-03-27",1.22
"1106","2020-03-30",1.13
"1107","2020-03-31",1.09
"1108","2020-04-01",1.14
"1109","2020-04-02",1.076
"1110","2020-04-03",1.27
"1111","2020-04-06",1.27
"1112","2020-04-07",1.275
"1113","2020-04-08",1.02
"1114","2020-04-09",1.25
"1115","2020-04-13",4.01
"1116","2020-04-14",3.49
"1117","2020-04-15",3.3
"1118","2020-04-16",2.8
"1119","2020-04-17",2.94
"1120","2020-04-20",3.64
"1121","2020-04-21",2.5
"1122","2020-04-22",2.5
"1123","2020-04-23",2.36
"1124","2020-04-24",2.19
"1125","2020-04-27",2.03
"1126","2020-04-28",1.94
"1127","2020-04-29",1.93
"1128","2020-04-30",1.92
"1129","2020-05-01",1.83
"1130","2020-05-04",1.466
"1131","2020-05-05",1.45
"1132","2020-05-06",1.54
"1133","2020-05-07",1.56
"1134","2020-05-08",1.5
"1135","2020-05-11",1.44
"1136","2020-05-12",1.46
"1137","2020-05-13",1.3
"1138","2020-05-14",1.22
"1139","2020-05-15",1.24
"1140","2020-05-18",1.25
"1141","2020-05-19",1.3
"1142","2020-05-20",1.335
"1143","2020-05-21",1.45
"1144","2020-05-22",1.53
"1145","2020-05-26",1.58
"1146","2020-05-27",1.5
"1147","2020-05-28",1.5
"1148","2020-05-29",1.46
"1149","2020-06-01",1.46
"1150","2020-06-02",1.45
"1151","2020-06-03",1.558
"1152","2020-06-04",1.61
"1153","2020-06-05",1.58
"1154","2020-06-08",1.55
"1155","2020-06-09",1.56
"1156","2020-06-10",1.97
"1157","2020-06-11",1.66
"1158","2020-06-12",1.67
"1159","2020-06-15",1.71
"1160","2020-06-16",1.74
"1161","2020-06-17",1.6
"1162","2020-06-18",1.62
"1163","2020-06-19",1.59
"1164","2020-06-22",1.59
"1165","2020-06-23",1.58
"1166","2020-06-24",1.51
"1167","2020-06-25",1.49
"1168","2020-06-26",1.365
"1169","2020-06-29",1.33
"1170","2020-06-30",1.31
"1171","2020-07-01",1.14
"1172","2020-07-02",1.2
"1173","2020-07-06",1.37
"1174","2020-07-07",1.34
"1175","2020-07-08",1.37
"1176","2020-07-09",1.27
"1177","2020-07-10",1.23
"1178","2020-07-13",1.17
"1179","2020-07-14",1.13
"1180","2020-07-15",1
"1181","2020-07-16",0.9
"1182","2020-07-17",0.85
"1183","2020-07-20",1.23
"1184","2020-07-21",1.43
"1185","2020-07-22",1.42
"1186","2020-07-23",1.35
"1187","2020-07-24",1.16
"1188","2020-07-27",1.15
"1189","2020-07-28",1.14
"1190","2020-07-29",1.14
"1191","2020-07-30",1.1
"1192","2020-07-31",1.08
"1193","2020-08-03",1.06
"1194","2020-08-04",1.02
"1195","2020-08-05",1.03
"1196","2020-08-06",0.995
"1197","2020-08-07",0.97
"1198","2020-08-10",1.16
"1199","2020-08-11",1.04
"1200","2020-08-12",1.04
"1201","2020-08-13",1.035
"1202","2020-08-14",1.04
"1203","2020-08-17",1.03
"1204","2020-08-18",0.961
"1205","2020-08-19",0.92
"1206","2020-08-20",0.891
"1207","2020-08-21",0.882
"1208","2020-08-24",1.23
"1209","2020-08-25",1.37
"1210","2020-08-26",1.2
"1211","2020-08-27",1.11
"1212","2020-08-28",1.11
"1213","2020-08-31",1
"1214","2020-09-01",0.978
"1215","2020-09-02",1.06
"1216","2020-09-03",1.12
"1217","2020-09-04",1.04
"1218","2020-09-08",1.03
"1219","2020-09-09",1.01
"1220","2020-09-10",1.06
"1221","2020-09-11",1.01
"1222","2020-09-14",1.02
"1223","2020-09-15",1.01
"1224","2020-09-16",1.03
"1225","2020-09-17",1.06
"1226","2020-09-18",1.05
"1227","2020-09-21",1.03
"1228","2020-09-22",1.02
"1229","2020-09-23",1
"1230","2020-09-24",0.97
"1231","2020-09-25",1.05
"1232","2020-09-28",1.02
"1233","2020-09-29",1.03
"1234","2020-09-30",1.01
"1235","2020-10-01",0.981
"1236","2020-10-02",0.97
"1237","2020-10-05",1.03
"1238","2020-10-06",1.05
"1239","2020-10-07",1.04
"1240","2020-10-08",1.05
"1241","2020-10-09",1.18
"1242","2020-10-12",1.27
"1243","2020-10-13",1.24
"1244","2020-10-14",1.38
"1245","2020-10-15",1.26
"1246","2020-10-16",1.22
"1247","2020-10-19",1.23
"1248","2020-10-20",1.14
"1249","2020-10-21",1.14
"1250","2020-10-22",1.16
"1251","2020-10-23",1.16
"1252","2020-10-26",1.09
"1253","2020-10-27",1.05
"1254","2020-10-28",0.985
"1255","2020-10-29",0.961
"1256","2020-10-30",0.927
"1257","2020-11-02",0.93
"1258","2020-11-03",0.94
"1259","2020-11-04",0.995
"1260","2020-11-05",1.03
"1261","2020-11-06",0.98
"1262","2020-11-09",1.005
"1263","2020-11-10",1
"1264","2020-11-11",0.994
"1265","2020-11-12",1.04
"1266","2020-11-13",1.08
"1267","2020-11-16",1.05
"1268","2020-11-17",0.926
"1269","2020-11-18",1.01
"1270","2020-11-19",1.03
"1271","2020-11-20",1.01
"1272","2020-11-23",1.28
"1273","2020-11-24",1.18
"1274","2020-11-25",1.13
"1275","2020-11-27",1.15
