"","date","GOLD"
"957","2010-10-19",45.459999
"958","2010-10-20",45.900002
"959","2010-10-21",45.450001
"960","2010-10-22",45.970001
"961","2010-10-25",46.529999
"962","2010-10-26",46.619999
"963","2010-10-27",45.599998
"964","2010-10-28",47.02
"965","2010-10-29",48.09
"966","2010-11-01",48.049999
"967","2010-11-02",48.740002
"968","2010-11-03",48.380001
"969","2010-11-04",49.310001
"970","2010-11-05",49.209999
"971","2010-11-08",51.209999
"972","2010-11-09",50.889999
"973","2010-11-10",51.810001
"974","2010-11-11",51.880001
"975","2010-11-12",50.73
"976","2010-11-15",50.150002
"977","2010-11-16",48.849998
"978","2010-11-17",49.169998
"979","2010-11-18",49.549999
"980","2010-11-19",49.77
"981","2010-11-22",50.25
"982","2010-11-23",50.82
"983","2010-11-24",50.98
"984","2010-11-26",50.43
"985","2010-11-29",50.330002
"986","2010-11-30",51.650002
"987","2010-12-01",52.439999
"988","2010-12-02",53.290001
"989","2010-12-03",54
"990","2010-12-06",54.830002
"991","2010-12-07",54.16
"992","2010-12-08",52.950001
"993","2010-12-09",53.380001
"994","2010-12-10",53.299999
"995","2010-12-13",53.880001
"996","2010-12-14",53.150002
"997","2010-12-15",52.529999
"998","2010-12-16",51.630001
"999","2010-12-17",51.630001
"1000","2010-12-20",51.889999
"1001","2010-12-21",51.68
"1002","2010-12-22",51.220001
"1003","2010-12-23",51.630001
"1004","2010-12-27",51.599998
"1005","2010-12-28",52.959999
"1006","2010-12-29",53.080002
"1007","2010-12-30",52.599998
"1008","2010-12-31",53.18
"1009","2011-01-03",52.59
"1010","2011-01-04",51.669998
"1011","2011-01-05",49.900002
"1012","2011-01-06",49.259998
"1013","2011-01-07",49.099998
"1014","2011-01-10",49.049999
"1015","2011-01-11",49.970001
"1016","2011-01-12",50
"1017","2011-01-13",47.439999
"1018","2011-01-14",47.080002
"1019","2011-01-18",48.16
"1020","2011-01-19",47.700001
"1021","2011-01-20",46.98
"1022","2011-01-21",46.950001
"1023","2011-01-24",46.369999
"1024","2011-01-25",46.130001
"1025","2011-01-26",47.799999
"1026","2011-01-27",46.369999
"1027","2011-01-28",47.299999
"1028","2011-01-31",47.509998
"1029","2011-02-01",48.259998
"1030","2011-02-02",47.529999
"1031","2011-02-03",48.669998
"1032","2011-02-04",48.110001
"1033","2011-02-07",47.830002
"1034","2011-02-08",48.689999
"1035","2011-02-09",48.02
"1036","2011-02-10",47.720001
"1037","2011-02-11",47.490002
"1038","2011-02-14",48.529999
"1039","2011-02-15",49.189999
"1040","2011-02-16",49.720001
"1041","2011-02-17",50.639999
"1042","2011-02-18",51.400002
"1043","2011-02-22",51.52
"1044","2011-02-23",52.529999
"1045","2011-02-24",51.07
"1046","2011-02-25",51.880001
"1047","2011-02-28",52.82
"1048","2011-03-01",53.77
"1049","2011-03-02",53.880001
"1050","2011-03-03",52.599998
"1051","2011-03-04",52.830002
"1052","2011-03-07",52.990002
"1053","2011-03-08",52.25
"1054","2011-03-09",51.669998
"1055","2011-03-10",50.360001
"1056","2011-03-11",50.810001
"1057","2011-03-14",51
"1058","2011-03-15",49.23
"1059","2011-03-16",48.380001
"1060","2011-03-17",48.459999
"1061","2011-03-18",49.400002
"1062","2011-03-21",50.32
"1063","2011-03-22",50.220001
"1064","2011-03-23",52.029999
"1065","2011-03-24",51.610001
"1066","2011-03-25",51.509998
"1067","2011-03-28",50.950001
"1068","2011-03-29",50.689999
"1069","2011-03-30",51.549999
"1070","2011-03-31",51.91
"1071","2011-04-01",51.27
"1072","2011-04-04",51.389999
"1073","2011-04-05",54.279999
"1074","2011-04-06",54.18
"1075","2011-04-07",53.77
"1076","2011-04-08",54.369999
"1077","2011-04-11",53.080002
"1078","2011-04-12",52.34
"1079","2011-04-13",52.16
"1080","2011-04-14",53.419998
"1081","2011-04-15",53.330002
"1082","2011-04-18",53.470001
"1083","2011-04-19",54.23
"1084","2011-04-20",54.810001
"1085","2011-04-21",55.630001
"1086","2011-04-25",51.860001
"1087","2011-04-26",50.189999
"1088","2011-04-27",50.84
"1089","2011-04-28",50.720001
"1090","2011-04-29",51.009998
"1091","2011-05-02",49.650002
"1092","2011-05-03",48.619999
"1093","2011-05-04",48.110001
"1094","2011-05-05",46.830002
"1095","2011-05-06",46.84
"1096","2011-05-09",47.669998
"1097","2011-05-10",47.650002
"1098","2011-05-11",45.549999
"1099","2011-05-12",45.150002
"1100","2011-05-13",45.009998
"1101","2011-05-16",45.169998
"1102","2011-05-17",45.240002
"1103","2011-05-18",45.349998
"1104","2011-05-19",45.57
"1105","2011-05-20",45.599998
"1106","2011-05-23",45.529999
"1107","2011-05-24",46.810001
"1108","2011-05-25",47.119999
"1109","2011-05-26",47.169998
"1110","2011-05-27",47.389999
"1111","2011-05-31",47.759998
"1112","2011-06-01",47.279999
"1113","2011-06-02",46.220001
"1114","2011-06-03",45.830002
"1115","2011-06-06",45.490002
"1116","2011-06-07",45.330002
"1117","2011-06-08",44.32
"1118","2011-06-09",44.400002
"1119","2011-06-10",43.560001
"1120","2011-06-13",43.389999
"1121","2011-06-14",43.91
"1122","2011-06-15",43.93
"1123","2011-06-16",43.080002
"1124","2011-06-17",43.18
"1125","2011-06-20",43.169998
"1126","2011-06-21",44.189999
"1127","2011-06-22",44.759998
"1128","2011-06-23",43.990002
"1129","2011-06-24",43.040001
"1130","2011-06-27",43.16
"1131","2011-06-28",43.889999
"1132","2011-06-29",45.080002
"1133","2011-06-30",45.290001
"1134","2011-07-01",44.779999
"1135","2011-07-05",45.98
"1136","2011-07-06",46.150002
"1137","2011-07-07",46.189999
"1138","2011-07-08",46.240002
"1139","2011-07-11",45.880001
"1140","2011-07-12",47.040001
"1141","2011-07-13",48.529999
"1142","2011-07-14",47.950001
"1143","2011-07-15",48.310001
"1144","2011-07-18",49.029999
"1145","2011-07-19",48.560001
"1146","2011-07-20",49.189999
"1147","2011-07-21",49.580002
"1148","2011-07-22",50.25
"1149","2011-07-25",49.759998
"1150","2011-07-26",49.790001
"1151","2011-07-27",48.540001
"1152","2011-07-28",48.169998
"1153","2011-07-29",47.57
"1154","2011-08-01",48.02
"1155","2011-08-02",48.59
"1156","2011-08-03",49.119999
"1157","2011-08-04",46.209999
"1158","2011-08-05",45.860001
"1159","2011-08-08",46.139999
"1160","2011-08-09",47.740002
"1161","2011-08-10",49.66
"1162","2011-08-11",49.869999
"1163","2011-08-12",49.560001
"1164","2011-08-15",50.68
"1165","2011-08-16",50.169998
"1166","2011-08-17",50.43
"1167","2011-08-18",49.880001
"1168","2011-08-19",50.779999
"1169","2011-08-22",52.049999
"1170","2011-08-23",50.689999
"1171","2011-08-24",48.990002
"1172","2011-08-25",49.990002
"1173","2011-08-26",51.029999
"1174","2011-08-29",50.209999
"1175","2011-08-30",50.849998
"1176","2011-08-31",50.75
"1177","2011-09-01",51.669998
"1178","2011-09-02",52.869999
"1179","2011-09-06",53.59
"1180","2011-09-07",54.48
"1181","2011-09-08",55.18
"1182","2011-09-09",54.549999
"1183","2011-09-12",53.330002
"1184","2011-09-13",53.639999
"1185","2011-09-14",52.700001
"1186","2011-09-15",52.869999
"1187","2011-09-16",53.580002
"1188","2011-09-19",53.419998
"1189","2011-09-20",53.990002
"1190","2011-09-21",53.32
"1191","2011-09-22",48.759998
"1192","2011-09-23",46.419998
"1193","2011-09-26",47.389999
"1194","2011-09-27",47.639999
"1195","2011-09-28",45.869999
"1196","2011-09-29",46.25
"1197","2011-09-30",46.650002
"1198","2011-10-03",46.209999
"1199","2011-10-04",44.610001
"1200","2011-10-05",46.27
"1201","2011-10-06",47.720001
"1202","2011-10-07",46.639999
"1203","2011-10-10",47.950001
"1204","2011-10-11",47.849998
"1205","2011-10-12",48.189999
"1206","2011-10-13",47
"1207","2011-10-14",48.240002
"1208","2011-10-17",47.200001
"1209","2011-10-18",47.119999
"1210","2011-10-19",44.799999
"1211","2011-10-20",44.330002
"1212","2011-10-21",44.59
"1213","2011-10-24",46.279999
"1214","2011-10-25",47.200001
"1215","2011-10-26",47.849998
"1216","2011-10-27",48.959999
"1217","2011-10-28",50.849998
"1218","2011-10-31",49.5
"1219","2011-11-01",49.32
"1220","2011-11-02",50.52
"1221","2011-11-03",52.029999
"1222","2011-11-04",51.419998
"1223","2011-11-07",52.810001
"1224","2011-11-08",52.060001
"1225","2011-11-09",51.150002
"1226","2011-11-10",51.099998
"1227","2011-11-11",53.169998
"1228","2011-11-14",52.23
"1229","2011-11-15",52.299999
"1230","2011-11-16",51.459999
"1231","2011-11-17",49.279999
"1232","2011-11-18",48.84
"1233","2011-11-21",48.09
"1234","2011-11-22",49.060001
"1235","2011-11-23",47.959999
"1236","2011-11-25",47.59
"1237","2011-11-28",49.540001
"1238","2011-11-29",49.93
"1239","2011-11-30",52.880001
"1240","2011-12-01",52.810001
"1241","2011-12-02",51.02
"1242","2011-12-05",50.27
"1243","2011-12-06",51.200001
"1244","2011-12-07",51.18
"1245","2011-12-08",49.59
"1246","2011-12-09",49.810001
"1247","2011-12-12",47.880001
"1248","2011-12-13",46.650002
"1249","2011-12-14",44.669998
"1250","2011-12-15",44.189999
"1251","2011-12-16",44.93
"1252","2011-12-19",44.599998
"1253","2011-12-20",46.09
"1254","2011-12-21",46.279999
"1255","2011-12-22",45.889999
"1256","2011-12-23",46.02
"1257","2011-12-27",45.5
"1258","2011-12-28",44.240002
"1259","2011-12-29",45.18
"1260","2011-12-30",45.25
"1261","2012-01-03",47.509998
"1262","2012-01-04",48.220001
"1263","2012-01-05",48.02
"1264","2012-01-06",47.540001
"1265","2012-01-09",47.709999
"1266","2012-01-10",48.330002
"1267","2012-01-11",48.77
"1268","2012-01-12",48.810001
"1269","2012-01-13",48.34
"1270","2012-01-17",48
"1271","2012-01-18",47.950001
"1272","2012-01-19",46.459999
"1273","2012-01-20",45.830002
"1274","2012-01-23",46.950001
"1275","2012-01-24",45.48
"1276","2012-01-25",48.41
"1277","2012-01-26",48.860001
"1278","2012-01-27",49.509998
"1279","2012-01-30",49.18
"1280","2012-01-31",49.259998
"1281","2012-02-01",49.259998
"1282","2012-02-02",49.830002
"1283","2012-02-03",49.07
"1284","2012-02-06",49.169998
"1285","2012-02-07",49.279999
"1286","2012-02-08",49.07
"1287","2012-02-09",49
"1288","2012-02-10",48.150002
"1289","2012-02-13",48.029999
"1290","2012-02-14",47.610001
"1291","2012-02-15",47.43
"1292","2012-02-16",48.169998
"1293","2012-02-17",47.029999
"1294","2012-02-21",48.450001
"1295","2012-02-22",49.439999
"1296","2012-02-23",49.580002
"1297","2012-02-24",48.860001
"1298","2012-02-27",48.509998
"1299","2012-02-28",49.459999
"1300","2012-02-29",47.73
"1301","2012-03-01",48.040001
"1302","2012-03-02",47.419998
"1303","2012-03-05",46.759998
"1304","2012-03-06",45.73
"1305","2012-03-07",45.799999
"1306","2012-03-08",46.049999
"1307","2012-03-09",45.810001
"1308","2012-03-12",45.630001
"1309","2012-03-13",45.349998
"1310","2012-03-14",43.32
"1311","2012-03-15",43.849998
"1312","2012-03-16",43.950001
"1313","2012-03-19",43.639999
"1314","2012-03-20",43.790001
"1315","2012-03-21",43.630001
"1316","2012-03-22",43.080002
"1317","2012-03-23",43.759998
"1318","2012-03-26",44.490002
"1319","2012-03-27",43.799999
"1320","2012-03-28",43.150002
"1321","2012-03-29",43.130001
"1322","2012-03-30",43.48
"1323","2012-04-02",44.209999
"1324","2012-04-03",42.939999
"1325","2012-04-04",41.310001
"1326","2012-04-05",40.73
"1327","2012-04-09",40.93
"1328","2012-04-10",41.48
"1329","2012-04-11",41.040001
"1330","2012-04-12",42.200001
"1331","2012-04-13",41.610001
"1332","2012-04-16",40.810001
"1333","2012-04-17",41.310001
"1334","2012-04-18",41.09
"1335","2012-04-19",40.950001
"1336","2012-04-20",40.259998
"1337","2012-04-23",39.689999
"1338","2012-04-24",39.610001
"1339","2012-04-25",39.970001
"1340","2012-04-26",39.939999
"1341","2012-04-27",40.66
"1342","2012-04-30",40.43
"1343","2012-05-01",40.439999
"1344","2012-05-02",39.360001
"1345","2012-05-03",37.98
"1346","2012-05-04",37.889999
"1347","2012-05-07",37.939999
"1348","2012-05-08",36.720001
"1349","2012-05-09",37.619999
"1350","2012-05-10",37.77
"1351","2012-05-11",37.040001
"1352","2012-05-14",36.529999
"1353","2012-05-15",34.990002
"1354","2012-05-16",35.240002
"1355","2012-05-17",37.41
"1356","2012-05-18",37.119999
"1357","2012-05-21",38.16
"1358","2012-05-22",37.619999
"1359","2012-05-23",39.599998
"1360","2012-05-24",39.509998
"1361","2012-05-25",40
"1362","2012-05-29",38.93
"1363","2012-05-30",39.07
"1364","2012-05-31",39.060001
"1365","2012-06-01",41.91
"1366","2012-06-04",42.150002
"1367","2012-06-05",42.049999
"1368","2012-06-06",40.450001
"1369","2012-06-07",38.779999
"1370","2012-06-08",39.029999
"1371","2012-06-11",38.310001
"1372","2012-06-12",38.540001
"1373","2012-06-13",38.470001
"1374","2012-06-14",38.990002
"1375","2012-06-15",39.509998
"1376","2012-06-18",40.189999
"1377","2012-06-19",40.279999
"1378","2012-06-20",40.32
"1379","2012-06-21",38.290001
"1380","2012-06-22",37.919998
"1381","2012-06-25",38.240002
"1382","2012-06-26",36.919998
"1383","2012-06-27",36.580002
"1384","2012-06-28",36.23
"1385","2012-06-29",37.57
"1386","2012-07-02",37.450001
"1387","2012-07-03",38.709999
"1388","2012-07-05",38.099998
"1389","2012-07-06",36.860001
"1390","2012-07-09",36.630001
"1391","2012-07-10",35.630001
"1392","2012-07-11",34.950001
"1393","2012-07-12",34.560001
"1394","2012-07-13",34.84
"1395","2012-07-16",34.869999
"1396","2012-07-17",34.650002
"1397","2012-07-18",34.310001
"1398","2012-07-19",34.77
"1399","2012-07-20",34.57
"1400","2012-07-23",33.610001
"1401","2012-07-24",33.110001
"1402","2012-07-25",33.799999
"1403","2012-07-26",32.73
"1404","2012-07-27",32.349998
"1405","2012-07-30",33.060001
"1406","2012-07-31",32.880001
"1407","2012-08-01",32.48
"1408","2012-08-02",32.139999
"1409","2012-08-03",32.75
"1410","2012-08-06",33.360001
"1411","2012-08-07",34.029999
"1412","2012-08-08",33.779999
"1413","2012-08-09",34.139999
"1414","2012-08-10",34.59
"1415","2012-08-13",34.220001
"1416","2012-08-14",34.139999
"1417","2012-08-15",34.689999
"1418","2012-08-16",36.07
"1419","2012-08-17",35.98
"1420","2012-08-20",36.439999
"1421","2012-08-21",36.900002
"1422","2012-08-22",37.630001
"1423","2012-08-23",38.040001
"1424","2012-08-24",37.779999
"1425","2012-08-27",37.48
"1426","2012-08-28",37.73
"1427","2012-08-29",37.080002
"1428","2012-08-30",37.09
"1429","2012-08-31",38.52
"1430","2012-09-04",38.25
"1431","2012-09-05",38.09
"1432","2012-09-06",39
"1433","2012-09-07",40.16
"1434","2012-09-10",39.380001
"1435","2012-09-11",39.459999
"1436","2012-09-12",39.709999
"1437","2012-09-13",41.630001
"1438","2012-09-14",42.380001
"1439","2012-09-17",42.169998
"1440","2012-09-18",42.049999
"1441","2012-09-19",42.740002
"1442","2012-09-20",42.459999
"1443","2012-09-21",42.860001
"1444","2012-09-24",41.310001
"1445","2012-09-25",40.950001
"1446","2012-09-26",40.950001
"1447","2012-09-27",41.860001
"1448","2012-09-28",41.759998
"1449","2012-10-01",41.900002
"1450","2012-10-02",41.619999
"1451","2012-10-03",41.110001
"1452","2012-10-04",42.189999
"1453","2012-10-05",42
"1454","2012-10-08",41.369999
"1455","2012-10-09",40.490002
"1456","2012-10-10",40.150002
"1457","2012-10-11",39.91
"1458","2012-10-12",39.02
"1459","2012-10-15",38.84
"1460","2012-10-16",39.810001
"1461","2012-10-17",39.939999
"1462","2012-10-18",38.919998
"1463","2012-10-19",38.779999
"1464","2012-10-22",39.299999
"1465","2012-10-23",38.91
"1466","2012-10-24",38.470001
"1467","2012-10-25",39.490002
"1468","2012-10-26",39.18
"1469","2012-10-31",40.5
"1470","2012-11-01",36.700001
"1471","2012-11-02",35.380001
"1472","2012-11-05",35.080002
"1473","2012-11-06",35.560001
"1474","2012-11-07",36.259998
"1475","2012-11-08",36.5
"1476","2012-11-09",36.07
"1477","2012-11-12",35.880001
"1478","2012-11-13",35.290001
"1479","2012-11-14",33.93
"1480","2012-11-15",33.27
"1481","2012-11-16",33.720001
"1482","2012-11-19",34.299999
"1483","2012-11-20",34.290001
"1484","2012-11-21",34.790001
"1485","2012-11-23",35.540001
"1486","2012-11-26",35.259998
"1487","2012-11-27",34.540001
"1488","2012-11-28",34.830002
"1489","2012-11-29",34.900002
"1490","2012-11-30",34.529999
"1491","2012-12-03",33.709999
"1492","2012-12-04",34.189999
"1493","2012-12-05",33.400002
"1494","2012-12-06",33.43
"1495","2012-12-07",33.599998
"1496","2012-12-10",34.189999
"1497","2012-12-11",34.009998
"1498","2012-12-12",35.119999
"1499","2012-12-13",34.369999
"1500","2012-12-14",34.23
"1501","2012-12-17",34.490002
"1502","2012-12-18",33.970001
"1503","2012-12-19",33.810001
"1504","2012-12-20",33.639999
"1505","2012-12-21",33.380001
"1506","2012-12-24",33.75
"1507","2012-12-26",34.099998
"1508","2012-12-27",34.259998
"1509","2012-12-28",34.009998
"1510","2012-12-31",35.009998
"1511","2013-01-02",35.529999
"1512","2013-01-03",34.450001
"1513","2013-01-04",34.599998
"1514","2013-01-07",34.09
"1515","2013-01-08",33.509998
"1516","2013-01-09",33.610001
"1517","2013-01-10",34.5
"1518","2013-01-11",34.25
"1519","2013-01-14",34.18
"1520","2013-01-15",34.59
"1521","2013-01-16",34.139999
"1522","2013-01-17",34.080002
"1523","2013-01-18",34.040001
"1524","2013-01-22",34.810001
"1525","2013-01-23",34.080002
"1526","2013-01-24",33.290001
"1527","2013-01-25",32.810001
"1528","2013-01-28",32.549999
"1529","2013-01-29",32.830002
"1530","2013-01-30",32.389999
"1531","2013-01-31",31.92
"1532","2013-02-01",32.200001
"1533","2013-02-04",32.349998
"1534","2013-02-05",32.52
"1535","2013-02-06",32.759998
"1536","2013-02-07",32.73
"1537","2013-02-08",32.720001
"1538","2013-02-11",32.299999
"1539","2013-02-12",32.490002
"1540","2013-02-13",31.59
"1541","2013-02-14",32.41
"1542","2013-02-15",31.629999
"1543","2013-02-19",31.51
"1544","2013-02-20",30.27
"1545","2013-02-21",30.389999
"1546","2013-02-22",30.49
"1547","2013-02-25",30.99
"1548","2013-02-26",31.26
"1549","2013-02-27",30.91
"1550","2013-02-28",30.24
"1551","2013-03-01",29.4
"1552","2013-03-04",28.65
"1553","2013-03-05",28.52
"1554","2013-03-06",29.690001
"1555","2013-03-07",29.049999
"1556","2013-03-08",28.91
"1557","2013-03-11",28.879999
"1558","2013-03-12",29.18
"1559","2013-03-13",28.559999
"1560","2013-03-14",28.59
"1561","2013-03-15",28.620001
"1562","2013-03-18",28.870001
"1563","2013-03-19",28.84
"1564","2013-03-20",28.809999
"1565","2013-03-21",29.610001
"1566","2013-03-22",29.379999
"1567","2013-03-25",29.01
"1568","2013-03-26",28.82
"1569","2013-03-27",29.370001
"1570","2013-03-28",29.4
"1571","2013-04-01",29.02
"1572","2013-04-02",28.290001
"1573","2013-04-03",26.700001
"1574","2013-04-04",27.01
"1575","2013-04-05",26.690001
"1576","2013-04-08",26.33
"1577","2013-04-09",26.690001
"1578","2013-04-10",24.459999
"1579","2013-04-11",24.73
"1580","2013-04-12",22.620001
"1581","2013-04-15",19.780001
"1582","2013-04-16",18.860001
"1583","2013-04-17",17.65
"1584","2013-04-18",17.98
"1585","2013-04-19",18.17
"1586","2013-04-22",18.01
"1587","2013-04-23",17.59
"1588","2013-04-24",18.91
"1589","2013-04-25",19.059999
"1590","2013-04-26",18.549999
"1591","2013-04-29",19.26
"1592","2013-04-30",19.709999
"1593","2013-05-01",19.209999
"1594","2013-05-02",19.540001
"1595","2013-05-03",20
"1596","2013-05-06",20.35
"1597","2013-05-07",19.74
"1598","2013-05-08",21.41
"1599","2013-05-09",20.91
"1600","2013-05-10",20.879999
"1601","2013-05-13",20.299999
"1602","2013-05-14",20.5
"1603","2013-05-15",19.440001
"1604","2013-05-16",19.26
"1605","2013-05-17",18.58
"1606","2013-05-20",19.93
"1607","2013-05-21",19.370001
"1608","2013-05-22",19.5
"1609","2013-05-23",19.549999
"1610","2013-05-24",19.16
"1611","2013-05-28",19.15
"1612","2013-05-29",19.82
"1613","2013-05-30",21.290001
"1614","2013-05-31",21.120001
"1615","2013-06-03",21.4
"1616","2013-06-04",20.870001
"1617","2013-06-05",21
"1618","2013-06-06",21.129999
"1619","2013-06-07",20.25
"1620","2013-06-10",20.4
"1621","2013-06-11",19.65
"1622","2013-06-12",19.77
"1623","2013-06-13",19.809999
"1624","2013-06-14",19.5
"1625","2013-06-17",19.42
"1626","2013-06-18",18.9
"1627","2013-06-19",18.01
"1628","2013-06-20",16.6
"1629","2013-06-21",16.889999
"1630","2013-06-24",16.57
"1631","2013-06-25",16.110001
"1632","2013-06-26",14.78
"1633","2013-06-27",14.87
"1634","2013-06-28",15.74
"1635","2013-07-01",15.25
"1636","2013-07-02",14.51
"1637","2013-07-03",14.69
"1638","2013-07-05",13.76
"1639","2013-07-08",13.79
"1640","2013-07-09",13.91
"1641","2013-07-10",14
"1642","2013-07-11",15.22
"1643","2013-07-12",14.94
"1644","2013-07-15",15.06
"1645","2013-07-16",16.02
"1646","2013-07-17",15.7
"1647","2013-07-18",15.74
"1648","2013-07-19",16.540001
"1649","2013-07-22",17.559999
"1650","2013-07-23",18.1
"1651","2013-07-24",17.17
"1652","2013-07-25",17.51
"1653","2013-07-26",17.82
"1654","2013-07-29",17.549999
"1655","2013-07-30",17.200001
"1656","2013-07-31",16.969999
"1657","2013-08-01",16.809999
"1658","2013-08-02",16.68
"1659","2013-08-05",16.389999
"1660","2013-08-06",15.65
"1661","2013-08-07",15.55
"1662","2013-08-08",17.1
"1663","2013-08-09",17.42
"1664","2013-08-12",18.209999
"1665","2013-08-13",17.799999
"1666","2013-08-14",18.73
"1667","2013-08-15",19.809999
"1668","2013-08-16",19.33
"1669","2013-08-19",19.23
"1670","2013-08-20",19.77
"1671","2013-08-21",19.07
"1672","2013-08-22",19.559999
"1673","2013-08-23",20.07
"1674","2013-08-26",20.43
"1675","2013-08-27",19.719999
"1676","2013-08-28",19.33
"1677","2013-08-29",19.690001
"1678","2013-08-30",19.15
"1679","2013-09-03",19.51
"1680","2013-09-04",19.41
"1681","2013-09-05",18.91
"1682","2013-09-06",19.08
"1683","2013-09-09",19.200001
"1684","2013-09-10",18.440001
"1685","2013-09-11",18.639999
"1686","2013-09-12",17.610001
"1687","2013-09-13",17.719999
"1688","2013-09-16",18.139999
"1689","2013-09-17",18.33
"1690","2013-09-18",20.110001
"1691","2013-09-19",19.440001
"1692","2013-09-20",18.610001
"1693","2013-09-23",18.35
"1694","2013-09-24",18.559999
"1695","2013-09-25",18.67
"1696","2013-09-26",18.530001
"1697","2013-09-27",18.530001
"1698","2013-09-30",18.620001
"1699","2013-10-01",18.030001
"1700","2013-10-02",18.41
"1701","2013-10-03",18.1
"1702","2013-10-04",18.030001
"1703","2013-10-07",18.280001
"1704","2013-10-08",17.66
"1705","2013-10-09",17.67
"1706","2013-10-10",17.84
"1707","2013-10-11",17.23
"1708","2013-10-14",17.26
"1709","2013-10-15",17.780001
"1710","2013-10-16",17.620001
"1711","2013-10-17",18.5
"1712","2013-10-18",18.52
"1713","2013-10-21",18.950001
"1714","2013-10-22",19.879999
"1715","2013-10-23",19.389999
"1716","2013-10-24",20.07
"1717","2013-10-25",20.139999
"1718","2013-10-28",20.25
"1719","2013-10-29",19.77
"1720","2013-10-30",20.5
"1721","2013-10-31",19.389999
"1722","2013-11-01",18.01
"1723","2013-11-04",18.309999
"1724","2013-11-05",18.280001
"1725","2013-11-06",18.34
"1726","2013-11-07",18.18
"1727","2013-11-08",18.219999
"1728","2013-11-11",18.190001
"1729","2013-11-12",18.030001
"1730","2013-11-13",18.1
"1731","2013-11-14",18.110001
"1732","2013-11-15",18.07
"1733","2013-11-18",17.67
"1734","2013-11-19",17.83
"1735","2013-11-20",17.18
"1736","2013-11-21",16.85
"1737","2013-11-22",16.379999
"1738","2013-11-25",16.389999
"1739","2013-11-26",16.209999
"1740","2013-11-27",16.360001
"1741","2013-11-29",16.49
"1742","2013-12-02",15.54
"1743","2013-12-03",15.51
"1744","2013-12-04",15.68
"1745","2013-12-05",15.43
"1746","2013-12-06",15.4
"1747","2013-12-09",16
"1748","2013-12-10",16.870001
"1749","2013-12-11",16.379999
"1750","2013-12-12",16.459999
"1751","2013-12-13",16.74
"1752","2013-12-16",17.049999
"1753","2013-12-17",17.200001
"1754","2013-12-18",16.91
"1755","2013-12-19",16.58
"1756","2013-12-20",16.58
"1757","2013-12-23",16.67
"1758","2013-12-24",17.290001
"1759","2013-12-26",17.290001
"1760","2013-12-27",17.459999
"1761","2013-12-30",17.110001
"1762","2013-12-31",17.629999
"1763","2014-01-02",18.309999
"1764","2014-01-03",18.15
"1765","2014-01-06",18.35
"1766","2014-01-07",18.27
"1767","2014-01-08",17.959999
"1768","2014-01-09",17.74
"1769","2014-01-10",18.18
"1770","2014-01-13",18.17
"1771","2014-01-14",17.799999
"1772","2014-01-15",18.040001
"1773","2014-01-16",18.209999
"1774","2014-01-17",18.77
"1775","2014-01-21",19.25
"1776","2014-01-22",18.799999
"1777","2014-01-23",19.309999
"1778","2014-01-24",19.030001
"1779","2014-01-27",18.530001
"1780","2014-01-28",18.799999
"1781","2014-01-29",19.52
"1782","2014-01-30",19.219999
"1783","2014-01-31",19.280001
"1784","2014-02-03",19.299999
"1785","2014-02-04",19.15
"1786","2014-02-05",18.559999
"1787","2014-02-06",18.5
"1788","2014-02-07",18.889999
"1789","2014-02-10",19.280001
"1790","2014-02-11",19.57
"1791","2014-02-12",18.969999
"1792","2014-02-13",20.09
"1793","2014-02-14",20.34
"1794","2014-02-18",20.360001
"1795","2014-02-19",19.77
"1796","2014-02-20",20.98
"1797","2014-02-21",20.950001
"1798","2014-02-24",21.23
"1799","2014-02-25",21.08
"1800","2014-02-26",20.790001
"1801","2014-02-27",20.700001
"1802","2014-02-28",20.379999
"1803","2014-03-03",20.5
"1804","2014-03-04",20.360001
"1805","2014-03-05",20.379999
"1806","2014-03-06",20.35
"1807","2014-03-07",19.91
"1808","2014-03-10",19.75
"1809","2014-03-11",19.82
"1810","2014-03-12",20.34
"1811","2014-03-13",20.790001
"1812","2014-03-14",20.91
"1813","2014-03-17",20.450001
"1814","2014-03-18",20.219999
"1815","2014-03-19",19.389999
"1816","2014-03-20",19.42
"1817","2014-03-21",19.4
"1818","2014-03-24",18.530001
"1819","2014-03-25",18.52
"1820","2014-03-26",17.879999
"1821","2014-03-27",18.08
"1822","2014-03-28",18.299999
"1823","2014-03-31",17.83
"1824","2014-04-01",17.889999
"1825","2014-04-02",18.620001
"1826","2014-04-03",18.35
"1827","2014-04-04",18.48
"1828","2014-04-07",18.35
"1829","2014-04-08",18.790001
"1830","2014-04-09",18.93
"1831","2014-04-10",18.790001
"1832","2014-04-11",18.620001
"1833","2014-04-14",18.83
"1834","2014-04-15",18.540001
"1835","2014-04-16",18.32
"1836","2014-04-17",17.98
"1837","2014-04-21",17.280001
"1838","2014-04-22",17.549999
"1839","2014-04-23",17.809999
"1840","2014-04-24",17.469999
"1841","2014-04-25",17.889999
"1842","2014-04-28",17.33
"1843","2014-04-29",17.67
"1844","2014-04-30",17.469999
"1845","2014-05-01",17.110001
"1846","2014-05-02",17.4
"1847","2014-05-05",17.469999
"1848","2014-05-06",17.450001
"1849","2014-05-07",17.280001
"1850","2014-05-08",17.17
"1851","2014-05-09",17.23
"1852","2014-05-12",17.360001
"1853","2014-05-13",17.25
"1854","2014-05-14",17.4
