"","date","GBCI"
"982","2010-11-23",13.3
"983","2010-11-24",13.64
"984","2010-11-26",13.49
"985","2010-11-29",13.5
"986","2010-11-30",13.33
"987","2010-12-01",13.5
"988","2010-12-02",13.46
"989","2010-12-03",13.6
"990","2010-12-06",13.57
"991","2010-12-07",13.66
"992","2010-12-08",14.05
"993","2010-12-09",14.17
"994","2010-12-10",14.35
"995","2010-12-13",14.3
"996","2010-12-14",14.49
"997","2010-12-15",14.47
"998","2010-12-16",14.46
"999","2010-12-17",14.49
"1000","2010-12-20",14.71
"1001","2010-12-21",15.06
"1002","2010-12-22",15.59
"1003","2010-12-23",15.64
"1004","2010-12-27",15.63
"1005","2010-12-28",15.76
"1006","2010-12-29",15.47
"1007","2010-12-30",15.43
"1008","2010-12-31",15.11
"1009","2011-01-03",15.52
"1010","2011-01-04",15.35
"1011","2011-01-05",15.59
"1012","2011-01-06",15.51
"1013","2011-01-07",14.77
"1014","2011-01-10",14.99
"1015","2011-01-11",14.74
"1016","2011-01-12",14.84
"1017","2011-01-13",14.6
"1018","2011-01-14",15.58
"1019","2011-01-18",15.5
"1020","2011-01-19",15.14
"1021","2011-01-20",15.18
"1022","2011-01-21",15.01
"1023","2011-01-24",15.07
"1024","2011-01-25",15.04
"1025","2011-01-26",15.04
"1026","2011-01-27",15.09
"1027","2011-01-28",14.45
"1028","2011-01-31",14.11
"1029","2011-02-01",14.26
"1030","2011-02-02",14.09
"1031","2011-02-03",14.15
"1032","2011-02-04",14.11
"1033","2011-02-07",14.13
"1034","2011-02-08",14.16
"1035","2011-02-09",14.18
"1036","2011-02-10",14.2
"1037","2011-02-11",14.45
"1038","2011-02-14",14.39
"1039","2011-02-15",14.25
"1040","2011-02-16",14.41
"1041","2011-02-17",14.48
"1042","2011-02-18",14.71
"1043","2011-02-22",14.76
"1044","2011-02-23",14.85
"1045","2011-02-24",15
"1046","2011-02-25",15.44
"1047","2011-02-28",15.63
"1048","2011-03-01",15.52
"1049","2011-03-02",15.66
"1050","2011-03-03",15.85
"1051","2011-03-04",15.7
"1052","2011-03-07",15.5
"1053","2011-03-08",15.94
"1054","2011-03-09",15.78
"1055","2011-03-10",15.5
"1056","2011-03-11",15.39
"1057","2011-03-14",15.4
"1058","2011-03-15",15.71
"1059","2011-03-16",15.63
"1060","2011-03-17",15.47
"1061","2011-03-18",15.54
"1062","2011-03-21",15.7
"1063","2011-03-22",15.38
"1064","2011-03-23",15.16
"1065","2011-03-24",15.1
"1066","2011-03-25",15.07
"1067","2011-03-28",14.84
"1068","2011-03-29",14.9
"1069","2011-03-30",15.03
"1070","2011-03-31",15.05
"1071","2011-04-01",15.05
"1072","2011-04-04",15.02
"1073","2011-04-05",14.97
"1074","2011-04-06",15.29
"1075","2011-04-07",15.16
"1076","2011-04-08",14.83
"1077","2011-04-11",14.78
"1078","2011-04-12",14.7
"1079","2011-04-13",14.39
"1080","2011-04-14",14.33
"1081","2011-04-15",14.57
"1082","2011-04-18",14.37
"1083","2011-04-19",14.23
"1084","2011-04-20",14.67
"1085","2011-04-21",14.71
"1086","2011-04-25",14.57
"1087","2011-04-26",15.04
"1088","2011-04-27",15.01
"1089","2011-04-28",15.19
"1090","2011-04-29",15.03
"1091","2011-05-02",14.89
"1092","2011-05-03",14.88
"1093","2011-05-04",14.73
"1094","2011-05-05",14.75
"1095","2011-05-06",14.61
"1096","2011-05-09",14.62
"1097","2011-05-10",14.93
"1098","2011-05-11",14.76
"1099","2011-05-12",14.93
"1100","2011-05-13",14.54
"1101","2011-05-16",14.4
"1102","2011-05-17",14.47
"1103","2011-05-18",14.56
"1104","2011-05-19",14.5
"1105","2011-05-20",14.31
"1106","2011-05-23",14.02
"1107","2011-05-24",14.06
"1108","2011-05-25",14.08
"1109","2011-05-26",14.22
"1110","2011-05-27",14.24
"1111","2011-05-31",14.22
"1112","2011-06-01",13.59
"1113","2011-06-02",13.76
"1114","2011-06-03",13.6
"1115","2011-06-06",13.63
"1116","2011-06-07",13.75
"1117","2011-06-08",13.52
"1118","2011-06-09",13.41
"1119","2011-06-10",13.29
"1120","2011-06-13",13.34
"1121","2011-06-14",13.4
"1122","2011-06-15",13.34
"1123","2011-06-16",13.26
"1124","2011-06-17",13.43
"1125","2011-06-20",13.4
"1126","2011-06-21",13.54
"1127","2011-06-22",13.18
"1128","2011-06-23",13.02
"1129","2011-06-24",12.97
"1130","2011-06-27",13.08
"1131","2011-06-28",13.2
"1132","2011-06-29",13.43
"1133","2011-06-30",13.48
"1134","2011-07-01",13.7
"1135","2011-07-05",13.4
"1136","2011-07-06",13.43
"1137","2011-07-07",13.75
"1138","2011-07-08",13.44
"1139","2011-07-11",13.11
"1140","2011-07-12",13.16
"1141","2011-07-13",13.39
"1142","2011-07-14",13.05
"1143","2011-07-15",12.89
"1144","2011-07-18",12.65
"1145","2011-07-19",12.87
"1146","2011-07-20",13.04
"1147","2011-07-21",13.24
"1148","2011-07-22",13.12
"1149","2011-07-25",13.04
"1150","2011-07-26",12.89
"1151","2011-07-27",12.74
"1152","2011-07-28",12.64
"1153","2011-07-29",13.14
"1154","2011-08-01",12.99
"1155","2011-08-02",12.77
"1156","2011-08-03",12.95
"1157","2011-08-04",12.6
"1158","2011-08-05",12.41
"1159","2011-08-08",11.1
"1160","2011-08-09",11.43
"1161","2011-08-10",10.86
"1162","2011-08-11",11.67
"1163","2011-08-12",11.42
"1164","2011-08-15",11.69
"1165","2011-08-16",11.43
"1166","2011-08-17",11.45
"1167","2011-08-18",10.69
"1168","2011-08-19",10.28
"1169","2011-08-22",10.31
"1170","2011-08-23",11.01
"1171","2011-08-24",11.34
"1172","2011-08-25",10.99
"1173","2011-08-26",11.16
"1174","2011-08-29",11.71
"1175","2011-08-30",11.47
"1176","2011-08-31",11.51
"1177","2011-09-01",11
"1178","2011-09-02",10.49
"1179","2011-09-06",10.42
"1180","2011-09-07",11.04
"1181","2011-09-08",10.58
"1182","2011-09-09",10.23
"1183","2011-09-12",10.23
"1184","2011-09-13",10.16
"1185","2011-09-14",10.33
"1186","2011-09-15",10.58
"1187","2011-09-16",10.64
"1188","2011-09-19",10.15
"1189","2011-09-20",10
"1190","2011-09-21",9.42
"1191","2011-09-22",9.26
"1192","2011-09-23",9.23
"1193","2011-09-26",9.6
"1194","2011-09-27",9.83
"1195","2011-09-28",9.31
"1196","2011-09-29",9.74
"1197","2011-09-30",9.37
"1198","2011-10-03",9.09
"1199","2011-10-04",10.04
"1200","2011-10-05",10.18
"1201","2011-10-06",10.52
"1202","2011-10-07",10.19
"1203","2011-10-10",10.91
"1204","2011-10-11",10.87
"1205","2011-10-12",11.17
"1206","2011-10-13",11
"1207","2011-10-14",11.14
"1208","2011-10-17",10.57
"1209","2011-10-18",11.12
"1210","2011-10-19",11.05
"1211","2011-10-20",11.23
"1212","2011-10-21",11.67
"1213","2011-10-24",11.77
"1214","2011-10-25",11.36
"1215","2011-10-26",11.76
"1216","2011-10-27",12.51
"1217","2011-10-28",11.93
"1218","2011-10-31",11.35
"1219","2011-11-01",11.12
"1220","2011-11-02",11.75
"1221","2011-11-03",12.21
"1222","2011-11-04",12.21
"1223","2011-11-07",12.22
"1224","2011-11-08",12.41
"1225","2011-11-09",11.65
"1226","2011-11-10",11.8
"1227","2011-11-11",12.02
"1228","2011-11-14",11.72
"1229","2011-11-15",12.01
"1230","2011-11-16",11.92
"1231","2011-11-17",11.81
"1232","2011-11-18",11.7
"1233","2011-11-21",11.31
"1234","2011-11-22",11.25
"1235","2011-11-23",10.78
"1236","2011-11-25",10.7
"1237","2011-11-28",11.1
"1238","2011-11-29",11.16
"1239","2011-11-30",12.01
"1240","2011-12-01",11.77
"1241","2011-12-02",11.88
"1242","2011-12-05",12.14
"1243","2011-12-06",12.08
"1244","2011-12-07",12.3
"1245","2011-12-08",11.67
"1246","2011-12-09",11.96
"1247","2011-12-12",11.73
"1248","2011-12-13",11.51
"1249","2011-12-14",11.3
"1250","2011-12-15",11.7
"1251","2011-12-16",11.78
"1252","2011-12-19",11.35
"1253","2011-12-20",11.91
"1254","2011-12-21",12.05
"1255","2011-12-22",12.18
"1256","2011-12-23",12.07
"1257","2011-12-27",12.28
"1258","2011-12-28",11.99
"1259","2011-12-29",12.3
"1260","2011-12-30",12.03
"1261","2012-01-03",12.43
"1262","2012-01-04",12.53
"1263","2012-01-05",12.87
"1264","2012-01-06",12.69
"1265","2012-01-09",13.07
"1266","2012-01-10",13.01
"1267","2012-01-11",13.1
"1268","2012-01-12",13.21
"1269","2012-01-13",13.03
"1270","2012-01-17",12.97
"1271","2012-01-18",13.37
"1272","2012-01-19",13.07
"1273","2012-01-20",13.09
"1274","2012-01-23",12.95
"1275","2012-01-24",13.1
"1276","2012-01-25",13.08
"1277","2012-01-26",12.86
"1278","2012-01-27",13.44
"1279","2012-01-30",13.85
"1280","2012-01-31",13.97
"1281","2012-02-01",14.15
"1282","2012-02-02",14.38
"1283","2012-02-03",14.8
"1284","2012-02-06",14.71
"1285","2012-02-07",14.68
"1286","2012-02-08",14.68
"1287","2012-02-09",14.6
"1288","2012-02-10",14.34
"1289","2012-02-13",14.56
"1290","2012-02-14",14.4
"1291","2012-02-15",14.29
"1292","2012-02-16",14.61
"1293","2012-02-17",14.56
"1294","2012-02-21",14.36
"1295","2012-02-22",13.9
"1296","2012-02-23",14.14
"1297","2012-02-24",13.97
"1298","2012-02-27",13.94
"1299","2012-02-28",13.91
"1300","2012-02-29",13.8
"1301","2012-03-01",13.75
"1302","2012-03-02",13.75
"1303","2012-03-05",13.9
"1304","2012-03-06",13.53
"1305","2012-03-07",13.66
"1306","2012-03-08",13.97
"1307","2012-03-09",14.2
"1308","2012-03-12",14.23
"1309","2012-03-13",14.89
"1310","2012-03-14",14.88
"1311","2012-03-15",15.32
"1312","2012-03-16",15.5
"1313","2012-03-19",15.32
"1314","2012-03-20",15.14
"1315","2012-03-21",15.02
"1316","2012-03-22",14.78
"1317","2012-03-23",14.83
"1318","2012-03-26",15.17
"1319","2012-03-27",15.05
"1320","2012-03-28",15.17
"1321","2012-03-29",15.12
"1322","2012-03-30",14.94
"1323","2012-04-02",15.19
"1324","2012-04-03",15.11
"1325","2012-04-04",14.85
"1326","2012-04-05",14.58
"1327","2012-04-09",14.29
"1328","2012-04-10",13.96
"1329","2012-04-11",14.37
"1330","2012-04-12",14.49
"1331","2012-04-13",14
"1332","2012-04-16",14.32
"1333","2012-04-17",14.71
"1334","2012-04-18",14.49
"1335","2012-04-19",14.46
"1336","2012-04-20",14.93
"1337","2012-04-23",14.74
"1338","2012-04-24",15.16
"1339","2012-04-25",15.28
"1340","2012-04-26",15.25
"1341","2012-04-27",15.34
"1342","2012-04-30",14.9
"1343","2012-05-01",14.95
"1344","2012-05-02",14.95
"1345","2012-05-03",14.76
"1346","2012-05-04",14.49
"1347","2012-05-07",14.7
"1348","2012-05-08",14.85
"1349","2012-05-09",14.55
"1350","2012-05-10",14.86
"1351","2012-05-11",14.64
"1352","2012-05-14",14.4
"1353","2012-05-15",14.41
"1354","2012-05-16",14.25
"1355","2012-05-17",14.23
"1356","2012-05-18",14.07
"1357","2012-05-21",14.24
"1358","2012-05-22",14.12
"1359","2012-05-23",14.31
"1360","2012-05-24",14.49
"1361","2012-05-25",14.39
"1362","2012-05-29",14.56
"1363","2012-05-30",14.23
"1364","2012-05-31",14.35
"1365","2012-06-01",13.8
"1366","2012-06-04",13.66
"1367","2012-06-05",13.75
"1368","2012-06-06",14.07
"1369","2012-06-07",14.21
"1370","2012-06-08",14.57
"1371","2012-06-11",14.27
"1372","2012-06-12",14.5
"1373","2012-06-13",14.38
"1374","2012-06-14",14.73
"1375","2012-06-15",14.91
"1376","2012-06-18",14.71
"1377","2012-06-19",14.99
"1378","2012-06-20",15
"1379","2012-06-21",14.54
"1380","2012-06-22",14.93
"1381","2012-06-25",14.63
"1382","2012-06-26",14.77
"1383","2012-06-27",15.03
"1384","2012-06-28",15.1
"1385","2012-06-29",15.46
"1386","2012-07-02",15.57
"1387","2012-07-03",15.78
"1388","2012-07-05",15.6
"1389","2012-07-06",15.38
"1390","2012-07-09",15.4
"1391","2012-07-10",15.45
"1392","2012-07-11",15.46
"1393","2012-07-12",15.38
"1394","2012-07-13",15.61
"1395","2012-07-16",15.65
"1396","2012-07-17",15.99
"1397","2012-07-18",16
"1398","2012-07-19",15.78
"1399","2012-07-20",15.71
"1400","2012-07-23",15.54
"1401","2012-07-24",15.58
"1402","2012-07-25",15.62
"1403","2012-07-26",15.55
"1404","2012-07-27",15.38
"1405","2012-07-30",15.23
"1406","2012-07-31",15.17
"1407","2012-08-01",15.06
"1408","2012-08-02",14.93
"1409","2012-08-03",15.21
"1410","2012-08-06",15.11
"1411","2012-08-07",15.21
"1412","2012-08-08",15.24
"1413","2012-08-09",15.2
"1414","2012-08-10",15.16
"1415","2012-08-13",15.19
"1416","2012-08-14",15.18
"1417","2012-08-15",15.25
"1418","2012-08-16",15.17
"1419","2012-08-17",15.4
"1420","2012-08-20",15.55
"1421","2012-08-21",15.61
"1422","2012-08-22",15.48
"1423","2012-08-23",15.1
"1424","2012-08-24",15.2
"1425","2012-08-27",15.27
"1426","2012-08-28",15.47
"1427","2012-08-29",15.57
"1428","2012-08-30",15.47
"1429","2012-08-31",15.41
"1430","2012-09-04",15.57
"1431","2012-09-05",15.51
"1432","2012-09-06",15.86
"1433","2012-09-07",15.81
"1434","2012-09-10",15.56
"1435","2012-09-11",15.73
"1436","2012-09-12",15.77
"1437","2012-09-13",15.85
"1438","2012-09-14",16.1
"1439","2012-09-17",16.1
"1440","2012-09-18",16.129999
"1441","2012-09-19",16.17
"1442","2012-09-20",16.09
"1443","2012-09-21",15.96
"1444","2012-09-24",15.96
"1445","2012-09-25",15.67
"1446","2012-09-26",15.6
"1447","2012-09-27",15.64
"1448","2012-09-28",15.59
"1449","2012-10-01",15.47
"1450","2012-10-02",15.41
"1451","2012-10-03",15.4
"1452","2012-10-04",15.53
"1453","2012-10-05",15.48
"1454","2012-10-08",15.45
"1455","2012-10-09",15.21
"1456","2012-10-10",15.27
"1457","2012-10-11",15.24
"1458","2012-10-12",14.8
"1459","2012-10-15",14.78
"1460","2012-10-16",14.44
"1461","2012-10-17",14.94
"1462","2012-10-18",14.92
"1463","2012-10-19",14.85
"1464","2012-10-22",14.92
"1465","2012-10-23",14.87
"1466","2012-10-24",14.83
"1467","2012-10-25",14.9
"1468","2012-10-26",14.56
"1469","2012-10-31",14.52
"1470","2012-11-01",14.52
"1471","2012-11-02",14.33
"1472","2012-11-05",14.27
"1473","2012-11-06",14.52
"1474","2012-11-07",13.98
"1475","2012-11-08",13.81
"1476","2012-11-09",13.89
"1477","2012-11-12",13.78
"1478","2012-11-13",13.53
"1479","2012-11-14",13.5
"1480","2012-11-15",13.43
"1481","2012-11-16",13.58
"1482","2012-11-19",13.8
"1483","2012-11-20",14.06
"1484","2012-11-21",14.08
"1485","2012-11-23",14.46
"1486","2012-11-26",14.35
"1487","2012-11-27",14.25
"1488","2012-11-28",14.39
"1489","2012-11-29",14.52
"1490","2012-11-30",14.53
"1491","2012-12-03",14.53
"1492","2012-12-04",14.55
"1493","2012-12-05",14.58
"1494","2012-12-06",14.54
"1495","2012-12-07",14.33
"1496","2012-12-10",14.4
"1497","2012-12-11",14.6
"1498","2012-12-12",14.56
"1499","2012-12-13",14.4
"1500","2012-12-14",14.35
"1501","2012-12-17",14.85
"1502","2012-12-18",14.84
"1503","2012-12-19",14.9
"1504","2012-12-20",15
"1505","2012-12-21",14.91
"1506","2012-12-24",14.93
"1507","2012-12-26",14.7
"1508","2012-12-27",14.58
"1509","2012-12-28",14.51
"1510","2012-12-31",14.71
"1511","2013-01-02",15.19
"1512","2013-01-03",15.2
"1513","2013-01-04",15.29
"1514","2013-01-07",15.27
"1515","2013-01-08",15.21
"1516","2013-01-09",15.28
"1517","2013-01-10",15.31
"1518","2013-01-11",15.21
"1519","2013-01-14",15.29
"1520","2013-01-15",15.26
"1521","2013-01-16",15.27
"1522","2013-01-17",15.47
"1523","2013-01-18",15.48
"1524","2013-01-22",15.48
"1525","2013-01-23",15.31
"1526","2013-01-24",15.34
"1527","2013-01-25",15.42
"1528","2013-01-28",15.72
"1529","2013-01-29",15.72
"1530","2013-01-30",15.67
"1531","2013-01-31",15.58
"1532","2013-02-01",15.7
"1533","2013-02-04",15.69
"1534","2013-02-05",15.85
"1535","2013-02-06",15.99
"1536","2013-02-07",16.02
"1537","2013-02-08",16.059999
"1538","2013-02-11",16.360001
"1539","2013-02-12",16.549999
"1540","2013-02-13",16.58
"1541","2013-02-14",16.66
"1542","2013-02-15",16.76
"1543","2013-02-19",17.02
"1544","2013-02-20",17
"1545","2013-02-21",16.92
"1546","2013-02-22",17.07
"1547","2013-02-25",16.66
"1548","2013-02-26",16.84
"1549","2013-02-27",17.299999
"1550","2013-02-28",17.440001
"1551","2013-03-01",17.469999
"1552","2013-03-04",17.450001
"1553","2013-03-05",17.530001
"1554","2013-03-06",17.68
"1555","2013-03-07",17.950001
"1556","2013-03-08",17.98
"1557","2013-03-11",18.110001
"1558","2013-03-12",17.98
"1559","2013-03-13",18.17
"1560","2013-03-14",18.469999
"1561","2013-03-15",18.709999
"1562","2013-03-18",18.51
"1563","2013-03-19",18.469999
"1564","2013-03-20",18.6
"1565","2013-03-21",18.43
"1566","2013-03-22",18.620001
"1567","2013-03-25",18.73
"1568","2013-03-26",18.940001
"1569","2013-03-27",18.85
"1570","2013-03-28",18.98
"1571","2013-04-01",18.610001
"1572","2013-04-02",18.469999
"1573","2013-04-03",18.17
"1574","2013-04-04",18.15
"1575","2013-04-05",17.99
"1576","2013-04-08",18.139999
"1577","2013-04-09",18.08
"1578","2013-04-10",18.43
"1579","2013-04-11",18.309999
"1580","2013-04-12",18.209999
"1581","2013-04-15",17.709999
"1582","2013-04-16",17.870001
"1583","2013-04-17",17.610001
"1584","2013-04-18",17.440001
"1585","2013-04-19",18.049999
"1586","2013-04-22",17.879999
"1587","2013-04-23",18.290001
"1588","2013-04-24",18.280001
"1589","2013-04-25",18.25
"1590","2013-04-26",18.16
"1591","2013-04-29",18.34
"1592","2013-04-30",18.450001
"1593","2013-05-01",17.809999
"1594","2013-05-02",18.030001
"1595","2013-05-03",18.34
"1596","2013-05-06",18.58
"1597","2013-05-07",18.959999
"1598","2013-05-08",18.790001
"1599","2013-05-09",18.66
"1600","2013-05-10",18.83
"1601","2013-05-13",19.030001
"1602","2013-05-14",19.33
"1603","2013-05-15",19.41
"1604","2013-05-16",19.5
"1605","2013-05-17",19.780001
"1606","2013-05-20",19.85
"1607","2013-05-21",19.860001
"1608","2013-05-22",19.549999
"1609","2013-05-23",19.58
"1610","2013-05-24",19.73
"1611","2013-05-28",19.969999
"1612","2013-05-29",19.83
"1613","2013-05-30",19.84
"1614","2013-05-31",19.440001
"1615","2013-06-03",19.459999
"1616","2013-06-04",19.280001
"1617","2013-06-05",18.93
"1618","2013-06-06",18.99
"1619","2013-06-07",19.370001
"1620","2013-06-10",19.68
"1621","2013-06-11",19.530001
"1622","2013-06-12",20.26
"1623","2013-06-13",20.67
"1624","2013-06-14",20.32
"1625","2013-06-17",20.65
"1626","2013-06-18",20.91
"1627","2013-06-19",20.76
"1628","2013-06-20",20.940001
"1629","2013-06-21",21.42
"1630","2013-06-24",21.57
"1631","2013-06-25",22.15
"1632","2013-06-26",22.200001
"1633","2013-06-27",22.43
"1634","2013-06-28",22.190001
"1635","2013-07-01",23.049999
"1636","2013-07-02",23.190001
"1637","2013-07-03",23.33
"1638","2013-07-05",23.610001
"1639","2013-07-08",23.41
"1640","2013-07-09",23.25
"1641","2013-07-10",23.07
"1642","2013-07-11",22.59
"1643","2013-07-12",22.940001
"1644","2013-07-15",23.4
"1645","2013-07-16",23.209999
"1646","2013-07-17",23.26
"1647","2013-07-18",23.65
"1648","2013-07-19",23.59
"1649","2013-07-22",23.58
"1650","2013-07-23",23.73
"1651","2013-07-24",23.99
"1652","2013-07-25",23.799999
"1653","2013-07-26",23.719999
"1654","2013-07-29",24.129999
"1655","2013-07-30",24.32
"1656","2013-07-31",24.34
"1657","2013-08-01",24.82
"1658","2013-08-02",24.84
"1659","2013-08-05",25.049999
"1660","2013-08-06",24.780001
"1661","2013-08-07",24.450001
"1662","2013-08-08",24.459999
"1663","2013-08-09",24.27
"1664","2013-08-12",24.25
"1665","2013-08-13",24.5
"1666","2013-08-14",24.549999
"1667","2013-08-15",24.209999
"1668","2013-08-16",24.219999
"1669","2013-08-19",24.08
"1670","2013-08-20",24.33
"1671","2013-08-21",24.16
"1672","2013-08-22",24.52
"1673","2013-08-23",24.530001
"1674","2013-08-26",24.41
"1675","2013-08-27",23.42
"1676","2013-08-28",23.75
"1677","2013-08-29",24
"1678","2013-08-30",23.629999
"1679","2013-09-03",23.780001
"1680","2013-09-04",23.799999
"1681","2013-09-05",24.02
"1682","2013-09-06",23.959999
"1683","2013-09-09",24.110001
"1684","2013-09-10",24.23
"1685","2013-09-11",24.07
"1686","2013-09-12",23.889999
"1687","2013-09-13",24.08
"1688","2013-09-16",24.190001
"1689","2013-09-17",24.4
"1690","2013-09-18",24.18
"1691","2013-09-19",23.82
"1692","2013-09-20",24.08
"1693","2013-09-23",23.92
"1694","2013-09-24",24.219999
"1695","2013-09-25",24.280001
"1696","2013-09-26",24.299999
"1697","2013-09-27",24.49
"1698","2013-09-30",24.68
"1699","2013-10-01",25.120001
"1700","2013-10-02",24.67
"1701","2013-10-03",24.51
"1702","2013-10-04",24.58
"1703","2013-10-07",24.23
"1704","2013-10-08",24.299999
"1705","2013-10-09",24.290001
"1706","2013-10-10",24.860001
"1707","2013-10-11",25.51
"1708","2013-10-14",25.74
"1709","2013-10-15",25.620001
"1710","2013-10-16",26.110001
"1711","2013-10-17",26.360001
"1712","2013-10-18",26.66
"1713","2013-10-21",26.65
"1714","2013-10-22",26.940001
"1715","2013-10-23",26.959999
"1716","2013-10-24",27.27
"1717","2013-10-25",27.82
"1718","2013-10-28",28.09
"1719","2013-10-29",28.25
"1720","2013-10-30",27.790001
"1721","2013-10-31",27.610001
"1722","2013-11-01",27.719999
"1723","2013-11-04",27.76
"1724","2013-11-05",27.889999
"1725","2013-11-06",27.969999
"1726","2013-11-07",27.66
"1727","2013-11-08",28.68
"1728","2013-11-11",28.35
"1729","2013-11-12",28.17
"1730","2013-11-13",28.35
"1731","2013-11-14",28.17
"1732","2013-11-15",28.030001
"1733","2013-11-18",27.959999
"1734","2013-11-19",27.969999
"1735","2013-11-20",28.040001
"1736","2013-11-21",28.77
"1737","2013-11-22",29.07
"1738","2013-11-25",29.32
"1739","2013-11-26",29.49
"1740","2013-11-27",29.790001
"1741","2013-11-29",29.959999
"1742","2013-12-02",29.450001
"1743","2013-12-03",29.15
"1744","2013-12-04",29.09
"1745","2013-12-05",29.290001
"1746","2013-12-06",29.57
"1747","2013-12-09",29.440001
"1748","2013-12-10",28.92
"1749","2013-12-11",28.59
"1750","2013-12-12",28.77
"1751","2013-12-13",28.719999
"1752","2013-12-16",29.32
"1753","2013-12-17",28.950001
"1754","2013-12-18",29.4
"1755","2013-12-19",29.280001
"1756","2013-12-20",29.84
"1757","2013-12-23",30.870001
"1758","2013-12-24",30.49
"1759","2013-12-26",30.51
"1760","2013-12-27",30.129999
"1761","2013-12-30",29.83
"1762","2013-12-31",29.790001
"1763","2014-01-02",29.469999
"1764","2014-01-03",29.57
"1765","2014-01-06",29.299999
"1766","2014-01-07",29.51
"1767","2014-01-08",29.549999
"1768","2014-01-09",29.5
"1769","2014-01-10",29.42
"1770","2014-01-13",28.99
"1771","2014-01-14",28.99
"1772","2014-01-15",29.33
"1773","2014-01-16",28.92
"1774","2014-01-17",29.08
"1775","2014-01-21",29.9
"1776","2014-01-22",30.27
"1777","2014-01-23",29.93
"1778","2014-01-24",28.860001
"1779","2014-01-27",27.91
"1780","2014-01-28",27.700001
"1781","2014-01-29",26.52
"1782","2014-01-30",26.639999
"1783","2014-01-31",26.43
"1784","2014-02-03",25.35
"1785","2014-02-04",25.6
"1786","2014-02-05",25.559999
"1787","2014-02-06",25.98
"1788","2014-02-07",26.190001
"1789","2014-02-10",26.09
"1790","2014-02-11",26.51
"1791","2014-02-12",26.4
"1792","2014-02-13",26.440001
"1793","2014-02-14",26.629999
"1794","2014-02-18",26.82
"1795","2014-02-19",25.690001
"1796","2014-02-20",25.85
"1797","2014-02-21",25.98
"1798","2014-02-24",26.58
"1799","2014-02-25",26.27
"1800","2014-02-26",27.25
"1801","2014-02-27",27.1
"1802","2014-02-28",27.75
"1803","2014-03-03",27.790001
"1804","2014-03-04",28.65
"1805","2014-03-05",28.52
"1806","2014-03-06",28.700001
"1807","2014-03-07",29.17
"1808","2014-03-10",29.5
"1809","2014-03-11",29.370001
"1810","2014-03-12",29.48
"1811","2014-03-13",29.17
"1812","2014-03-14",29.43
"1813","2014-03-17",29.33
"1814","2014-03-18",29.41
"1815","2014-03-19",29.309999
"1816","2014-03-20",30.24
"1817","2014-03-21",29.67
"1818","2014-03-24",29.59
"1819","2014-03-25",29.549999
"1820","2014-03-26",29.049999
"1821","2014-03-27",28.65
"1822","2014-03-28",28.450001
"1823","2014-03-31",29.07
"1824","2014-04-01",29.549999
"1825","2014-04-02",29.540001
"1826","2014-04-03",29.379999
"1827","2014-04-04",28.33
"1828","2014-04-07",28.040001
"1829","2014-04-08",28.139999
"1830","2014-04-09",28
"1831","2014-04-10",27.030001
"1832","2014-04-11",26.879999
"1833","2014-04-14",26.809999
"1834","2014-04-15",26.610001
"1835","2014-04-16",27.049999
"1836","2014-04-17",27.48
"1837","2014-04-21",27.440001
"1838","2014-04-22",27.58
"1839","2014-04-23",27.309999
"1840","2014-04-24",26.709999
"1841","2014-04-25",26.299999
"1842","2014-04-28",25.790001
"1843","2014-04-29",25.540001
"1844","2014-04-30",25.66
"1845","2014-05-01",25.34
"1846","2014-05-02",25.389999
"1847","2014-05-05",25.139999
"1848","2014-05-06",24.879999
"1849","2014-05-07",25.219999
"1850","2014-05-08",25.059999
"1851","2014-05-09",25.52
"1852","2014-05-12",26.15
"1853","2014-05-13",26.059999
"1854","2014-05-14",25.559999
"1855","2014-05-15",25.450001
"1856","2014-05-16",25.290001
"1857","2014-05-19",25.879999
"1858","2014-05-20",25.65
"1859","2014-05-21",26.01
"1860","2014-05-22",26.27
"1861","2014-05-23",26.309999
"1862","2014-05-27",26.75
"1863","2014-05-28",26.34
"1864","2014-05-29",26.43
"1865","2014-05-30",26.27
"1866","2014-06-02",26.610001
"1867","2014-06-03",26.6
"1868","2014-06-04",26.66
"1869","2014-06-05",27.389999
"1870","2014-06-06",27.559999
"1871","2014-06-09",27.99
"1872","2014-06-10",27.84
"1873","2014-06-11",27.610001
"1874","2014-06-12",27.290001
"1875","2014-06-13",27.549999
"1876","2014-06-16",27.35
"1877","2014-06-17",27.93
"1878","2014-06-18",28.09
"1879","2014-06-19",27.940001
"1880","2014-06-20",28.280001
"1881","2014-06-23",27.82
"1882","2014-06-24",27.93
"1883","2014-06-25",27.950001
"1884","2014-06-26",28.129999
"1885","2014-06-27",28.33
"1886","2014-06-30",28.379999
"1887","2014-07-01",28.870001
"1888","2014-07-02",28.540001
"1889","2014-07-03",28.93
"1890","2014-07-07",28.51
"1891","2014-07-08",28.1
"1892","2014-07-09",28.18
"1893","2014-07-10",27.870001
"1894","2014-07-11",27.76
"1895","2014-07-14",27.82
"1896","2014-07-15",27.92
"1897","2014-07-16",27.52
"1898","2014-07-17",26.76
"1899","2014-07-18",27.18
"1900","2014-07-21",26.870001
"1901","2014-07-22",26.780001
"1902","2014-07-23",26.690001
"1903","2014-07-24",27.02
"1904","2014-07-25",27.030001
"1905","2014-07-28",26.85
