"","date","SO"
"607","2009-06-01",28.93
"608","2009-06-02",29.030001
"609","2009-06-03",28.73
"610","2009-06-04",28.73
"611","2009-06-05",28.91
"612","2009-06-08",28.82
"613","2009-06-09",28.629999
"614","2009-06-10",29.049999
"615","2009-06-11",29.91
"616","2009-06-12",30.549999
"617","2009-06-15",30.139999
"618","2009-06-16",30.120001
"619","2009-06-17",30.370001
"620","2009-06-18",31.09
"621","2009-06-19",30.610001
"622","2009-06-22",31.07
"623","2009-06-23",31.1
"624","2009-06-24",31.299999
"625","2009-06-25",31.780001
"626","2009-06-26",31.9
"627","2009-06-29",31.860001
"628","2009-06-30",31.16
"629","2009-07-01",31.52
"630","2009-07-02",31.01
"631","2009-07-06",31.67
"632","2009-07-07",31.08
"633","2009-07-08",30.92
"634","2009-07-09",30.77
"635","2009-07-10",30.700001
"636","2009-07-13",30.719999
"637","2009-07-14",30.84
"638","2009-07-15",31.530001
"639","2009-07-16",31.799999
"640","2009-07-17",31.48
"641","2009-07-20",31.790001
"642","2009-07-21",31.93
"643","2009-07-22",31.780001
"644","2009-07-23",32.299999
"645","2009-07-24",32.630001
"646","2009-07-27",32.619999
"647","2009-07-28",32
"648","2009-07-29",31.809999
"649","2009-07-30",31.85
"650","2009-07-31",31.4
"651","2009-08-03",31.26
"652","2009-08-04",31.35
"653","2009-08-05",31.24
"654","2009-08-06",31.309999
"655","2009-08-07",31.51
"656","2009-08-10",31.34
"657","2009-08-11",31.23
"658","2009-08-12",31.41
"659","2009-08-13",31.370001
"660","2009-08-14",31.469999
"661","2009-08-17",31.08
"662","2009-08-18",30.889999
"663","2009-08-19",31.1
"664","2009-08-20",31.35
"665","2009-08-21",31.51
"666","2009-08-24",31.58
"667","2009-08-25",31.530001
"668","2009-08-26",31.629999
"669","2009-08-27",31.559999
"670","2009-08-28",31.58
"671","2009-08-31",31.200001
"672","2009-09-01",31.120001
"673","2009-09-02",31.07
"674","2009-09-03",31.129999
"675","2009-09-04",31.42
"676","2009-09-08",31.440001
"677","2009-09-09",31.15
"678","2009-09-10",31.209999
"679","2009-09-11",31.030001
"680","2009-09-14",31.52
"681","2009-09-15",31.959999
"682","2009-09-16",32.16
"683","2009-09-17",32.07
"684","2009-09-18",32.029999
"685","2009-09-21",32.040001
"686","2009-09-22",31.790001
"687","2009-09-23",31.809999
"688","2009-09-24",31.93
"689","2009-09-25",31.9
"690","2009-09-28",31.969999
"691","2009-09-29",31.969999
"692","2009-09-30",31.67
"693","2009-10-01",31.67
"694","2009-10-02",31.73
"695","2009-10-05",31.73
"696","2009-10-06",31.889999
"697","2009-10-07",31.83
"698","2009-10-08",31.82
"699","2009-10-09",31.84
"700","2009-10-12",31.92
"701","2009-10-13",31.75
"702","2009-10-14",31.85
"703","2009-10-15",32.110001
"704","2009-10-16",32.5
"705","2009-10-19",33.27
"706","2009-10-20",33.209999
"707","2009-10-21",33.48
"708","2009-10-22",33.279999
"709","2009-10-23",32.669998
"710","2009-10-26",32.580002
"711","2009-10-27",32.650002
"712","2009-10-28",32.529999
"713","2009-10-29",31.709999
"714","2009-10-30",31.190001
"715","2009-11-02",31.040001
"716","2009-11-03",30.99
"717","2009-11-04",31.190001
"718","2009-11-05",31.5
"719","2009-11-06",31.59
"720","2009-11-09",32.09
"721","2009-11-10",32.200001
"722","2009-11-11",31.969999
"723","2009-11-12",31.59
"724","2009-11-13",31.58
"725","2009-11-16",31.9
"726","2009-11-17",31.77
"727","2009-11-18",31.719999
"728","2009-11-19",31.49
"729","2009-11-20",31.4
"730","2009-11-23",31.85
"731","2009-11-24",31.98
"732","2009-11-25",32.029999
"733","2009-11-27",31.610001
"734","2009-11-30",32.09
"735","2009-12-01",32.41
"736","2009-12-02",32.639999
"737","2009-12-03",33.130001
"738","2009-12-04",32.830002
"739","2009-12-07",33.009998
"740","2009-12-08",33.169998
"741","2009-12-09",33.580002
"742","2009-12-10",33.779999
"743","2009-12-11",34.220001
"744","2009-12-14",34.169998
"745","2009-12-15",34.099998
"746","2009-12-16",33.880001
"747","2009-12-17",33.5
"748","2009-12-18",33.790001
"749","2009-12-21",33.740002
"750","2009-12-22",33.400002
"751","2009-12-23",33.290001
"752","2009-12-24",33.450001
"753","2009-12-28",33.439999
"754","2009-12-29",33.52
"755","2009-12-30",33.68
"756","2009-12-31",33.32
"757","2010-01-04",33.25
"758","2010-01-05",32.580002
"759","2010-01-06",33.040001
"760","2010-01-07",32.900002
"761","2010-01-08",32.830002
"762","2010-01-11",33.259998
"763","2010-01-12",33.049999
"764","2010-01-13",33.52
"765","2010-01-14",33.439999
"766","2010-01-15",33.34
"767","2010-01-19",33.650002
"768","2010-01-20",33.43
"769","2010-01-21",33.150002
"770","2010-01-22",32.540001
"771","2010-01-25",32.799999
"772","2010-01-26",32.970001
"773","2010-01-27",32.91
"774","2010-01-28",31.950001
"775","2010-01-29",32
"776","2010-02-01",32
"777","2010-02-02",32.150002
"778","2010-02-03",32
"779","2010-02-04",31.58
"780","2010-02-05",31.700001
"781","2010-02-08",31.129999
"782","2010-02-09",31.290001
"783","2010-02-10",31.280001
"784","2010-02-11",31.32
"785","2010-02-12",31.17
"786","2010-02-16",31.879999
"787","2010-02-17",31.639999
"788","2010-02-18",31.809999
"789","2010-02-19",32.290001
"790","2010-02-22",32.34
"791","2010-02-23",32.02
"792","2010-02-24",32.130001
"793","2010-02-25",32.009998
"794","2010-02-26",31.77
"795","2010-03-01",32.060001
"796","2010-03-02",32.23
"797","2010-03-03",32.18
"798","2010-03-04",32.290001
"799","2010-03-05",32.220001
"800","2010-03-08",32.349998
"801","2010-03-09",32.310001
"802","2010-03-10",32.360001
"803","2010-03-11",32.5
"804","2010-03-12",32.48
"805","2010-03-15",32.860001
"806","2010-03-16",33.209999
"807","2010-03-17",33.450001
"808","2010-03-18",33.380001
"809","2010-03-19",33.18
"810","2010-03-22",33.110001
"811","2010-03-23",33.349998
"812","2010-03-24",33.029999
"813","2010-03-25",33.009998
"814","2010-03-26",33.099998
"815","2010-03-29",33.34
"816","2010-03-30",33.209999
"817","2010-03-31",33.16
"818","2010-04-01",33.419998
"819","2010-04-05",33.490002
"820","2010-04-06",33.880001
"821","2010-04-07",33.560001
"822","2010-04-08",33.509998
"823","2010-04-09",33.93
"824","2010-04-12",33.950001
"825","2010-04-13",33.91
"826","2010-04-14",33.990002
"827","2010-04-15",33.950001
"828","2010-04-16",33.869999
"829","2010-04-19",34.09
"830","2010-04-20",34.400002
"831","2010-04-21",34.450001
"832","2010-04-22",34.549999
"833","2010-04-23",34.73
"834","2010-04-26",34.869999
"835","2010-04-27",34.5
"836","2010-04-28",35.259998
"837","2010-04-29",34.639999
"838","2010-04-30",34.560001
"839","2010-05-03",34.610001
"840","2010-05-04",34.32
"841","2010-05-05",34.02
"842","2010-05-06",33.48
"843","2010-05-07",33.919998
"844","2010-05-10",34.869999
"845","2010-05-11",34.880001
"846","2010-05-12",35.060001
"847","2010-05-13",34.630001
"848","2010-05-14",34.470001
"849","2010-05-17",34.630001
"850","2010-05-18",34.27
"851","2010-05-19",33.93
"852","2010-05-20",33.41
"853","2010-05-21",33.619999
"854","2010-05-24",33.110001
"855","2010-05-25",32.990002
"856","2010-05-26",32.669998
"857","2010-05-27",32.919998
"858","2010-05-28",32.700001
"859","2010-06-01",32.27
"860","2010-06-02",32.689999
"861","2010-06-03",32.830002
"862","2010-06-04",32.130001
"863","2010-06-07",32.279999
"864","2010-06-08",32.84
"865","2010-06-09",32.57
"866","2010-06-10",33.02
"867","2010-06-11",33.029999
"868","2010-06-14",33.169998
"869","2010-06-15",33.709999
"870","2010-06-16",33.860001
"871","2010-06-17",34.02
"872","2010-06-18",34.110001
"873","2010-06-21",33.919998
"874","2010-06-22",33.540001
"875","2010-06-23",33.34
"876","2010-06-24",33.299999
"877","2010-06-25",33.279999
"878","2010-06-28",33.810001
"879","2010-06-29",33.639999
"880","2010-06-30",33.279999
"881","2010-07-01",33.369999
"882","2010-07-02",33.380001
"883","2010-07-06",33.5
"884","2010-07-07",34.529999
"885","2010-07-08",34.52
"886","2010-07-09",34.709999
"887","2010-07-12",34.779999
"888","2010-07-13",34.889999
"889","2010-07-14",34.91
"890","2010-07-15",35.02
"891","2010-07-16",34.779999
"892","2010-07-19",35.419998
"893","2010-07-20",35.84
"894","2010-07-21",35.369999
"895","2010-07-22",35.650002
"896","2010-07-23",35.889999
"897","2010-07-26",36.080002
"898","2010-07-27",36.73
"899","2010-07-28",36.59
"900","2010-07-29",35.490002
"901","2010-07-30",35.330002
"902","2010-08-02",35.84
"903","2010-08-03",35.610001
"904","2010-08-04",35.77
"905","2010-08-05",35.919998
"906","2010-08-06",35.880001
"907","2010-08-09",36.150002
"908","2010-08-10",36.360001
"909","2010-08-11",35.860001
"910","2010-08-12",35.779999
"911","2010-08-13",35.84
"912","2010-08-16",35.869999
"913","2010-08-17",36.060001
"914","2010-08-18",35.950001
"915","2010-08-19",35.490002
"916","2010-08-20",35.779999
"917","2010-08-23",35.880001
"918","2010-08-24",36.419998
"919","2010-08-25",36.279999
"920","2010-08-26",36.139999
"921","2010-08-27",36.970001
"922","2010-08-30",36.52
"923","2010-08-31",36.689999
"924","2010-09-01",36.900002
"925","2010-09-02",36.84
"926","2010-09-03",36.990002
"927","2010-09-07",36.900002
"928","2010-09-08",36.959999
"929","2010-09-09",37.130001
"930","2010-09-10",37.110001
"931","2010-09-13",37.25
"932","2010-09-14",37.220001
"933","2010-09-15",37.16
"934","2010-09-16",37.009998
"935","2010-09-17",37.060001
"936","2010-09-20",37.470001
"937","2010-09-21",37.189999
"938","2010-09-22",37.470001
"939","2010-09-23",37
"940","2010-09-24",37.490002
"941","2010-09-27",37.52
"942","2010-09-28",37.52
"943","2010-09-29",37.419998
"944","2010-09-30",37.240002
"945","2010-10-01",37.139999
"946","2010-10-04",37.41
"947","2010-10-05",37.790001
"948","2010-10-06",37.740002
"949","2010-10-07",37.790001
"950","2010-10-08",37.709999
"951","2010-10-11",37.540001
"952","2010-10-12",37.490002
"953","2010-10-13",37.509998
"954","2010-10-14",37.549999
