"","date","PRSC"
"547","2009-03-05",2.26
"548","2009-03-06",2.41
"549","2009-03-09",2.45
"550","2009-03-10",3.13
"551","2009-03-11",2.99
"552","2009-03-12",4.34
"553","2009-03-13",4.26
"554","2009-03-16",4.92
"555","2009-03-17",4.75
"556","2009-03-18",5.14
"557","2009-03-19",5.32
"558","2009-03-20",5.24
"559","2009-03-23",6.49
"560","2009-03-24",6.36
"561","2009-03-25",5.93
"562","2009-03-26",6.14
"563","2009-03-27",5.39
"564","2009-03-30",6.88
"565","2009-03-31",6.88
"566","2009-04-01",7.01
"567","2009-04-02",7.02
"568","2009-04-03",7.01
"569","2009-04-06",7.11
"570","2009-04-07",6.96
"571","2009-04-08",7.29
"572","2009-04-09",7.73
"573","2009-04-13",7.88
"574","2009-04-14",7.68
"575","2009-04-15",8.06
"576","2009-04-16",8.59
"577","2009-04-17",8.47
"578","2009-04-20",8.9
"579","2009-04-21",9.1
"580","2009-04-22",9.53
"581","2009-04-23",9.78
"582","2009-04-24",9.66
"583","2009-04-27",9.27
"584","2009-04-28",9.31
"585","2009-04-29",9.97
"586","2009-04-30",9.82
"587","2009-05-01",9.95
"588","2009-05-04",10.79
"589","2009-05-05",10.25
"590","2009-05-06",10.76
"591","2009-05-07",11.73
"592","2009-05-08",12.25
"593","2009-05-11",12.81
"594","2009-05-12",13.9
"595","2009-05-13",13.07
"596","2009-05-14",12.5
"597","2009-05-15",11.72
"598","2009-05-18",12
"599","2009-05-19",11.97
"600","2009-05-20",11.48
"601","2009-05-21",9.98
"602","2009-05-22",10.23
"603","2009-05-26",11.25
"604","2009-05-27",11.29
"605","2009-05-28",10.9
"606","2009-05-29",10.9
"607","2009-06-01",10.66
"608","2009-06-02",10.75
"609","2009-06-03",10.74
"610","2009-06-04",10.8
"611","2009-06-05",11.09
"612","2009-06-08",11.1
"613","2009-06-09",11.06
"614","2009-06-10",10.73
"615","2009-06-11",10.63
"616","2009-06-12",10.82
"617","2009-06-15",9.78
"618","2009-06-16",10.61
"619","2009-06-17",10.75
"620","2009-06-18",10.69
"621","2009-06-19",10.31
"622","2009-06-22",10.19
"623","2009-06-23",10.07
"624","2009-06-24",10.4
"625","2009-06-25",10.2
"626","2009-06-26",10.97
"627","2009-06-29",11.19
"628","2009-06-30",10.95
"629","2009-07-01",10.98
"630","2009-07-02",10.05
"631","2009-07-06",9.01
"632","2009-07-07",9.38
"633","2009-07-08",9.91
"634","2009-07-09",9.68
"635","2009-07-10",9.74
"636","2009-07-13",9.91
"637","2009-07-14",9.72
"638","2009-07-15",9.5
"639","2009-07-16",10.4
"640","2009-07-17",9.4
"641","2009-07-20",9.66
"642","2009-07-21",10
"643","2009-07-22",10.1
"644","2009-07-23",9.85
"645","2009-07-24",10
"646","2009-07-27",10.03
"647","2009-07-28",9.75
"648","2009-07-29",10.2
"649","2009-07-30",10.71
"650","2009-07-31",10.54
"651","2009-08-03",10.44
"652","2009-08-04",10.71
"653","2009-08-05",10.38
"654","2009-08-06",9.97
"655","2009-08-07",10.92
"656","2009-08-10",11.59
"657","2009-08-11",9.85
"658","2009-08-12",9.95
"659","2009-08-13",10.72
"660","2009-08-14",10.64
"661","2009-08-17",10.72
"662","2009-08-18",11.09
"663","2009-08-19",11.72
"664","2009-08-20",11.61
"665","2009-08-21",11.32
"666","2009-08-24",11.36
"667","2009-08-25",11.39
"668","2009-08-26",11.5
"669","2009-08-27",11.49
"670","2009-08-28",11.31
"671","2009-08-31",11.36
"672","2009-09-01",10.84
"673","2009-09-02",10.52
"674","2009-09-03",10.73
"675","2009-09-04",11.04
"676","2009-09-08",11.02
"677","2009-09-09",11.15
"678","2009-09-10",11.29
"679","2009-09-11",11.53
"680","2009-09-14",11.85
"681","2009-09-15",11.48
"682","2009-09-16",11.61
"683","2009-09-17",12.6
"684","2009-09-18",12.36
"685","2009-09-21",12.35
"686","2009-09-22",12.26
"687","2009-09-23",12.12
"688","2009-09-24",11.89
"689","2009-09-25",11.86
"690","2009-09-28",11.89
"691","2009-09-29",11.88
"692","2009-09-30",11.66
"693","2009-10-01",10.76
"694","2009-10-02",10.1
"695","2009-10-05",10.09
"696","2009-10-06",10.6
"697","2009-10-07",10.34
"698","2009-10-08",10.23
"699","2009-10-09",10.28
"700","2009-10-12",9.93
"701","2009-10-13",9.84
"702","2009-10-14",10.51
"703","2009-10-15",9.85
"704","2009-10-16",10.1
"705","2009-10-19",10.75
"706","2009-10-20",12.26
"707","2009-10-21",13.11
"708","2009-10-22",13.54
"709","2009-10-23",13.77
"710","2009-10-26",12.96
"711","2009-10-27",13.01
"712","2009-10-28",12.59
"713","2009-10-29",12.72
"714","2009-10-30",12.46
"715","2009-11-02",11.87
"716","2009-11-03",12
"717","2009-11-04",11.41
"718","2009-11-05",12.3
"719","2009-11-06",11.99
"720","2009-11-09",11.94
"721","2009-11-10",11.92
"722","2009-11-11",12.7
"723","2009-11-12",12.79
"724","2009-11-13",12.83
"725","2009-11-16",13.27
"726","2009-11-17",13.41
"727","2009-11-18",13.62
"728","2009-11-19",13.58
"729","2009-11-20",13.42
"730","2009-11-23",13.98
"731","2009-11-24",13.65
"732","2009-11-25",14.08
"733","2009-11-27",13.9
"734","2009-11-30",13.98
"735","2009-12-01",14.32
"736","2009-12-02",14.65
"737","2009-12-03",14.81
"738","2009-12-04",15.15
"739","2009-12-07",16.059999
"740","2009-12-08",15.78
"741","2009-12-09",16.059999
"742","2009-12-10",16.540001
"743","2009-12-11",15.97
"744","2009-12-14",15.87
"745","2009-12-15",15.74
"746","2009-12-16",15.96
"747","2009-12-17",15.75
"748","2009-12-18",15.8
"749","2009-12-21",16.120001
"750","2009-12-22",16.34
"751","2009-12-23",16.559999
"752","2009-12-24",16.65
"753","2009-12-28",16.450001
"754","2009-12-29",16.290001
"755","2009-12-30",16.280001
"756","2009-12-31",15.8
"757","2010-01-04",15.73
"758","2010-01-05",16.08
"759","2010-01-06",16.08
"760","2010-01-07",16.35
"761","2010-01-08",16.139999
"762","2010-01-11",16.16
"763","2010-01-12",15.93
"764","2010-01-13",16.049999
"765","2010-01-14",16.379999
"766","2010-01-15",15.02
"767","2010-01-19",14.85
"768","2010-01-20",14.4
"769","2010-01-21",13.3
"770","2010-01-22",13.64
"771","2010-01-25",13.75
"772","2010-01-26",13.43
"773","2010-01-27",13.47
"774","2010-01-28",12.83
"775","2010-01-29",12.84
"776","2010-02-01",12.59
"777","2010-02-02",12.51
"778","2010-02-03",12.51
"779","2010-02-04",12
"780","2010-02-05",11.9
"781","2010-02-08",11.6
"782","2010-02-09",11.65
"783","2010-02-10",11.7
"784","2010-02-11",11.83
"785","2010-02-12",12.46
"786","2010-02-16",12.39
"787","2010-02-17",12.5
"788","2010-02-18",12.52
"789","2010-02-19",13.17
"790","2010-02-22",13.24
"791","2010-02-23",13.39
"792","2010-02-24",13.11
"793","2010-02-25",12.46
"794","2010-02-26",12.11
"795","2010-03-01",11.75
"796","2010-03-02",13.71
"797","2010-03-03",13.54
"798","2010-03-04",13.57
"799","2010-03-05",13.54
"800","2010-03-08",13.55
"801","2010-03-09",13.56
"802","2010-03-10",14.59
"803","2010-03-11",14.28
"804","2010-03-12",14.18
"805","2010-03-15",14.1
"806","2010-03-16",14.11
"807","2010-03-17",14.17
"808","2010-03-18",14.36
"809","2010-03-19",14.09
"810","2010-03-22",14.79
"811","2010-03-23",15.38
"812","2010-03-24",15.49
"813","2010-03-25",15.71
"814","2010-03-26",15.65
"815","2010-03-29",15.75
"816","2010-03-30",15.45
"817","2010-03-31",15.19
"818","2010-04-01",15.36
"819","2010-04-05",15.41
"820","2010-04-06",15.41
"821","2010-04-07",15.54
"822","2010-04-08",16
"823","2010-04-09",16.01
"824","2010-04-12",16
"825","2010-04-13",16.42
"826","2010-04-14",17.049999
"827","2010-04-15",17.18
"828","2010-04-16",17.15
"829","2010-04-19",16.690001
"830","2010-04-20",16.799999
"831","2010-04-21",16.99
"832","2010-04-22",17
"833","2010-04-23",17.129999
"834","2010-04-26",17.440001
"835","2010-04-27",17.870001
"836","2010-04-28",17.780001
"837","2010-04-29",18.059999
"838","2010-04-30",16.610001
"839","2010-05-03",17.34
"840","2010-05-04",16.74
"841","2010-05-05",16.450001
"842","2010-05-06",17.459999
"843","2010-05-07",16.68
"844","2010-05-10",17.59
"845","2010-05-11",17.889999
"846","2010-05-12",17.9
"847","2010-05-13",17.889999
"848","2010-05-14",17.809999
"849","2010-05-17",18.129999
"850","2010-05-18",17.969999
"851","2010-05-19",17.950001
"852","2010-05-20",17.35
"853","2010-05-21",17.389999
"854","2010-05-24",16.629999
"855","2010-05-25",16.34
"856","2010-05-26",16.139999
"857","2010-05-27",16.75
"858","2010-05-28",16.389999
"859","2010-06-01",15.73
"860","2010-06-02",16.440001
"861","2010-06-03",16.530001
"862","2010-06-04",15.82
"863","2010-06-07",15.08
"864","2010-06-08",15.01
"865","2010-06-09",15.17
"866","2010-06-10",15.48
"867","2010-06-11",15.93
"868","2010-06-14",16.35
"869","2010-06-15",16.620001
"870","2010-06-16",16.66
"871","2010-06-17",16.549999
"872","2010-06-18",16.58
"873","2010-06-21",15.73
"874","2010-06-22",15.45
"875","2010-06-23",15.75
"876","2010-06-24",15.65
"877","2010-06-25",15.48
"878","2010-06-28",15
"879","2010-06-29",14.26
"880","2010-06-30",14
"881","2010-07-01",13.34
"882","2010-07-02",13.14
"883","2010-07-06",12.62
"884","2010-07-07",13.01
"885","2010-07-08",13
"886","2010-07-09",13.32
"887","2010-07-12",12.96
"888","2010-07-13",13.44
"889","2010-07-14",13.74
"890","2010-07-15",13.06
"891","2010-07-16",12.4
"892","2010-07-19",12.13
"893","2010-07-20",12.5
"894","2010-07-21",12.15
"895","2010-07-22",13.68
"896","2010-07-23",14.11
"897","2010-07-26",14.27
"898","2010-07-27",13.79
"899","2010-07-28",13.08
"900","2010-07-29",13.94
"901","2010-07-30",14.4
"902","2010-08-02",14.24
"903","2010-08-03",13.87
"904","2010-08-04",14.41
"905","2010-08-05",14.39
"906","2010-08-06",14.89
"907","2010-08-09",15.71
"908","2010-08-10",15.46
"909","2010-08-11",14.45
"910","2010-08-12",14.28
"911","2010-08-13",14
"912","2010-08-16",14.67
"913","2010-08-17",15.01
"914","2010-08-18",15.17
"915","2010-08-19",14.22
"916","2010-08-20",13.87
"917","2010-08-23",13.75
"918","2010-08-24",13.66
"919","2010-08-25",14.17
"920","2010-08-26",13.75
"921","2010-08-27",14
"922","2010-08-30",13.18
"923","2010-08-31",13.52
"924","2010-09-01",14.68
"925","2010-09-02",14.66
"926","2010-09-03",15.05
"927","2010-09-07",14.42
"928","2010-09-08",13.86
"929","2010-09-09",13.75
"930","2010-09-10",13.85
"931","2010-09-13",13.97
"932","2010-09-14",14.33
"933","2010-09-15",14.92
"934","2010-09-16",14.57
"935","2010-09-17",14.46
"936","2010-09-20",14.97
"937","2010-09-21",14.42
"938","2010-09-22",15.18
"939","2010-09-23",15.09
"940","2010-09-24",15.04
"941","2010-09-27",14.88
"942","2010-09-28",15.26
"943","2010-09-29",15.89
"944","2010-09-30",16.389999
"945","2010-10-01",16.15
"946","2010-10-04",16.57
"947","2010-10-05",17.190001
"948","2010-10-06",17.43
"949","2010-10-07",17.59
"950","2010-10-08",17.74
"951","2010-10-11",17.959999
"952","2010-10-12",17.790001
"953","2010-10-13",17.950001
"954","2010-10-14",17.84
"955","2010-10-15",17.360001
"956","2010-10-18",17.65
"957","2010-10-19",17.040001
"958","2010-10-20",17.709999
"959","2010-10-21",17.059999
"960","2010-10-22",17.23
"961","2010-10-25",16.9
"962","2010-10-26",16.75
"963","2010-10-27",16.389999
"964","2010-10-28",16.200001
"965","2010-10-29",16.43
"966","2010-11-01",16.32
"967","2010-11-02",17.200001
"968","2010-11-03",17.450001
"969","2010-11-04",17.93
"970","2010-11-05",17.57
"971","2010-11-08",16.93
"972","2010-11-09",16.459999
"973","2010-11-10",16.370001
"974","2010-11-11",16.559999
"975","2010-11-12",16.34
"976","2010-11-15",15.76
"977","2010-11-16",15.54
"978","2010-11-17",15.69
"979","2010-11-18",16.049999
"980","2010-11-19",15.66
"981","2010-11-22",15.69
"982","2010-11-23",15.88
"983","2010-11-24",16.49
"984","2010-11-26",16.610001
"985","2010-11-29",16.870001
"986","2010-11-30",16.809999
