"","date","NTCT"
"999","2010-12-17",22.73
"1000","2010-12-20",23.41
"1001","2010-12-21",23.969999
"1002","2010-12-22",23.639999
"1003","2010-12-23",23.6
"1004","2010-12-27",23.540001
"1005","2010-12-28",23.309999
"1006","2010-12-29",23.75
"1007","2010-12-30",23.52
"1008","2010-12-31",23.01
"1009","2011-01-03",23.379999
"1010","2011-01-04",24.1
"1011","2011-01-05",25.120001
"1012","2011-01-06",24.940001
"1013","2011-01-07",24.65
"1014","2011-01-10",24.790001
"1015","2011-01-11",25.26
"1016","2011-01-12",25.08
"1017","2011-01-13",25.530001
"1018","2011-01-14",25.34
"1019","2011-01-18",25.370001
"1020","2011-01-19",24.389999
"1021","2011-01-20",22.4
"1022","2011-01-21",22.77
"1023","2011-01-24",22.85
"1024","2011-01-25",22.83
"1025","2011-01-26",23.450001
"1026","2011-01-27",24.110001
"1027","2011-01-28",23.27
"1028","2011-01-31",22.92
"1029","2011-02-01",23.299999
"1030","2011-02-02",23.83
"1031","2011-02-03",24.139999
"1032","2011-02-04",24.889999
"1033","2011-02-07",24.969999
"1034","2011-02-08",25.110001
"1035","2011-02-09",25.030001
"1036","2011-02-10",24.99
"1037","2011-02-11",25
"1038","2011-02-14",25.48
"1039","2011-02-15",25.33
"1040","2011-02-16",25.51
"1041","2011-02-17",25.42
"1042","2011-02-18",25.51
"1043","2011-02-22",24.35
"1044","2011-02-23",23.73
"1045","2011-02-24",23.82
"1046","2011-02-25",25.049999
"1047","2011-02-28",24.99
"1048","2011-03-01",26.280001
"1049","2011-03-02",26
"1050","2011-03-03",27.110001
"1051","2011-03-04",27.309999
"1052","2011-03-07",26.98
"1053","2011-03-08",27.440001
"1054","2011-03-09",27.120001
"1055","2011-03-10",26.5
"1056","2011-03-11",26.120001
"1057","2011-03-14",26.440001
"1058","2011-03-15",25.57
"1059","2011-03-16",24.83
"1060","2011-03-17",25.4
"1061","2011-03-18",26
"1062","2011-03-21",26.700001
"1063","2011-03-22",25.84
"1064","2011-03-23",25.74
"1065","2011-03-24",26.24
"1066","2011-03-25",26.1
"1067","2011-03-28",26.52
"1068","2011-03-29",26.459999
"1069","2011-03-30",26.93
"1070","2011-03-31",27.32
"1071","2011-04-01",27.1
"1072","2011-04-04",27.02
"1073","2011-04-05",26.790001
"1074","2011-04-06",26.860001
"1075","2011-04-07",26.75
"1076","2011-04-08",26.58
"1077","2011-04-11",25.969999
"1078","2011-04-12",25.459999
"1079","2011-04-13",25.610001
"1080","2011-04-14",25.49
"1081","2011-04-15",25.540001
"1082","2011-04-18",24.84
"1083","2011-04-19",24.82
"1084","2011-04-20",25.059999
"1085","2011-04-21",26.23
"1086","2011-04-25",26.09
"1087","2011-04-26",26.24
"1088","2011-04-27",26.639999
"1089","2011-04-28",25.809999
"1090","2011-04-29",25.59
"1091","2011-05-02",24.620001
"1092","2011-05-03",24.139999
"1093","2011-05-04",23.77
"1094","2011-05-05",23.559999
"1095","2011-05-06",23.299999
"1096","2011-05-09",23.719999
"1097","2011-05-10",24.43
"1098","2011-05-11",23.4
"1099","2011-05-12",23.77
"1100","2011-05-13",23.17
"1101","2011-05-16",22.77
"1102","2011-05-17",22.82
"1103","2011-05-18",23.370001
"1104","2011-05-19",23.379999
"1105","2011-05-20",22.99
"1106","2011-05-23",22.389999
"1107","2011-05-24",22.139999
"1108","2011-05-25",22.77
"1109","2011-05-26",23.1
"1110","2011-05-27",23.24
"1111","2011-05-31",23.200001
"1112","2011-06-01",21.82
"1113","2011-06-02",21.49
"1114","2011-06-03",20.469999
"1115","2011-06-06",20
"1116","2011-06-07",20.24
"1117","2011-06-08",19.67
"1118","2011-06-09",19.82
"1119","2011-06-10",19.309999
"1120","2011-06-13",19.82
"1121","2011-06-14",20.16
"1122","2011-06-15",19.85
"1123","2011-06-16",19.780001
"1124","2011-06-17",20
"1125","2011-06-20",20.08
"1126","2011-06-21",21.209999
"1127","2011-06-22",20.450001
"1128","2011-06-23",20.26
"1129","2011-06-24",19.92
"1130","2011-06-27",20.5
"1131","2011-06-28",20.860001
"1132","2011-06-29",20.85
"1133","2011-06-30",20.889999
"1134","2011-07-01",21.18
"1135","2011-07-05",17.139999
"1136","2011-07-06",16.82
"1137","2011-07-07",16.870001
"1138","2011-07-08",16.780001
"1139","2011-07-11",16.719999
"1140","2011-07-12",16.719999
"1141","2011-07-13",15.7
"1142","2011-07-14",15.56
"1143","2011-07-15",15.56
"1144","2011-07-18",15.53
"1145","2011-07-19",16.040001
"1146","2011-07-20",16.07
"1147","2011-07-21",15.5
"1148","2011-07-22",15.48
"1149","2011-07-25",15.43
"1150","2011-07-26",15.62
"1151","2011-07-27",15.29
"1152","2011-07-28",15.26
"1153","2011-07-29",15.25
"1154","2011-08-01",14.65
"1155","2011-08-02",14.25
"1156","2011-08-03",14.37
"1157","2011-08-04",13.73
"1158","2011-08-05",13.57
"1159","2011-08-08",12.24
"1160","2011-08-09",12.78
"1161","2011-08-10",12.19
"1162","2011-08-11",12.93
"1163","2011-08-12",12.82
"1164","2011-08-15",13.39
"1165","2011-08-16",12.89
"1166","2011-08-17",13.02
"1167","2011-08-18",12.28
"1168","2011-08-19",12.13
"1169","2011-08-22",12.22
"1170","2011-08-23",12.5
"1171","2011-08-24",12.08
"1172","2011-08-25",12.02
"1173","2011-08-26",12.61
"1174","2011-08-29",13.7
"1175","2011-08-30",13.8
"1176","2011-08-31",13.8
"1177","2011-09-01",13.22
"1178","2011-09-02",12.49
"1179","2011-09-06",12.5
"1180","2011-09-07",12.99
"1181","2011-09-08",12.65
"1182","2011-09-09",12.27
"1183","2011-09-12",12.21
"1184","2011-09-13",12.19
"1185","2011-09-14",12.44
"1186","2011-09-15",12.76
"1187","2011-09-16",12.94
"1188","2011-09-19",12.45
"1189","2011-09-20",12.14
"1190","2011-09-21",11.75
"1191","2011-09-22",11.54
"1192","2011-09-23",11.61
"1193","2011-09-26",11.95
"1194","2011-09-27",12.35
"1195","2011-09-28",11.71
"1196","2011-09-29",11.77
"1197","2011-09-30",11.42
"1198","2011-10-03",10.8
"1199","2011-10-04",11.36
"1200","2011-10-05",12.13
"1201","2011-10-06",12.75
"1202","2011-10-07",12.27
"1203","2011-10-10",12.5
"1204","2011-10-11",12.85
"1205","2011-10-12",13.04
"1206","2011-10-13",12.92
"1207","2011-10-14",13.56
"1208","2011-10-17",13.12
"1209","2011-10-18",13.58
"1210","2011-10-19",13.24
"1211","2011-10-20",15.87
"1212","2011-10-21",15.79
"1213","2011-10-24",16.91
"1214","2011-10-25",16.73
"1215","2011-10-26",16.68
"1216","2011-10-27",17.65
"1217","2011-10-28",17.33
"1218","2011-10-31",16.389999
"1219","2011-11-01",15.67
"1220","2011-11-02",16.459999
"1221","2011-11-03",16.9
"1222","2011-11-04",16.549999
"1223","2011-11-07",16.24
"1224","2011-11-08",16.57
"1225","2011-11-09",15.97
"1226","2011-11-10",16.32
"1227","2011-11-11",16.91
"1228","2011-11-14",16.450001
"1229","2011-11-15",17.17
"1230","2011-11-16",16.82
"1231","2011-11-17",16.860001
"1232","2011-11-18",16.559999
"1233","2011-11-21",16.549999
"1234","2011-11-22",16.290001
"1235","2011-11-23",16.08
"1236","2011-11-25",15.86
"1237","2011-11-28",16.93
"1238","2011-11-29",16.559999
"1239","2011-11-30",17.67
"1240","2011-12-01",16.540001
"1241","2011-12-02",17.01
"1242","2011-12-05",17.84
"1243","2011-12-06",17.799999
"1244","2011-12-07",17.5
"1245","2011-12-08",16.389999
"1246","2011-12-09",17.719999
"1247","2011-12-12",17.57
"1248","2011-12-13",17.280001
"1249","2011-12-14",16.85
"1250","2011-12-15",17.01
"1251","2011-12-16",17.49
"1252","2011-12-19",17.309999
"1253","2011-12-20",18.459999
"1254","2011-12-21",18.34
"1255","2011-12-22",18.379999
"1256","2011-12-23",17.889999
"1257","2011-12-27",18.129999
"1258","2011-12-28",17.59
"1259","2011-12-29",17.82
"1260","2011-12-30",17.6
"1261","2012-01-03",18.02
"1262","2012-01-04",16.85
"1263","2012-01-05",16.809999
"1264","2012-01-06",16.73
"1265","2012-01-09",16.49
"1266","2012-01-10",16.76
"1267","2012-01-11",16.450001
"1268","2012-01-12",16.5
"1269","2012-01-13",16.4
"1270","2012-01-17",16.48
"1271","2012-01-18",17.049999
"1272","2012-01-19",19.92
"1273","2012-01-20",20.799999
"1274","2012-01-23",20.51
"1275","2012-01-24",20.51
"1276","2012-01-25",20.48
"1277","2012-01-26",20.370001
"1278","2012-01-27",20.48
"1279","2012-01-30",20.370001
"1280","2012-01-31",20.66
"1281","2012-02-01",20.66
"1282","2012-02-02",20.66
"1283","2012-02-03",20.93
"1284","2012-02-06",21.299999
"1285","2012-02-07",21.290001
"1286","2012-02-08",21.530001
"1287","2012-02-09",21.52
"1288","2012-02-10",21.09
"1289","2012-02-13",21.98
"1290","2012-02-14",21.120001
"1291","2012-02-15",20.91
"1292","2012-02-16",21.74
"1293","2012-02-17",21.690001
"1294","2012-02-21",21.51
"1295","2012-02-22",21.67
"1296","2012-02-23",22.139999
"1297","2012-02-24",21.950001
"1298","2012-02-27",21.9
"1299","2012-02-28",21.780001
"1300","2012-02-29",21.23
"1301","2012-03-01",21.4
"1302","2012-03-02",20.98
"1303","2012-03-05",20.92
"1304","2012-03-06",20.43
"1305","2012-03-07",20.809999
"1306","2012-03-08",20.959999
"1307","2012-03-09",21.42
"1308","2012-03-12",21.33
"1309","2012-03-13",21.780001
"1310","2012-03-14",21.01
"1311","2012-03-15",20.73
"1312","2012-03-16",20.24
"1313","2012-03-19",20.66
"1314","2012-03-20",20.67
"1315","2012-03-21",20.99
"1316","2012-03-22",20.84
"1317","2012-03-23",21
"1318","2012-03-26",21.549999
"1319","2012-03-27",21.110001
"1320","2012-03-28",20.889999
"1321","2012-03-29",20.75
"1322","2012-03-30",20.34
"1323","2012-04-02",20.16
"1324","2012-04-03",20.07
"1325","2012-04-04",19.719999
"1326","2012-04-05",19.83
"1327","2012-04-09",19.51
"1328","2012-04-10",19.02
"1329","2012-04-11",19.07
"1330","2012-04-12",19.280001
"1331","2012-04-13",18.879999
"1332","2012-04-16",19.09
"1333","2012-04-17",19.65
"1334","2012-04-18",18.950001
"1335","2012-04-19",18.33
"1336","2012-04-20",18.35
"1337","2012-04-23",18.08
"1338","2012-04-24",18.219999
"1339","2012-04-25",18.610001
"1340","2012-04-26",20.48
"1341","2012-04-27",20.440001
"1342","2012-04-30",20.690001
"1343","2012-05-01",20.370001
"1344","2012-05-02",20.25
"1345","2012-05-03",19.870001
"1346","2012-05-04",19.5
"1347","2012-05-07",19.299999
"1348","2012-05-08",19.27
"1349","2012-05-09",19.33
"1350","2012-05-10",19.24
"1351","2012-05-11",19.43
"1352","2012-05-14",19.1
"1353","2012-05-15",19.1
"1354","2012-05-16",19.25
"1355","2012-05-17",19.17
"1356","2012-05-18",19.18
"1357","2012-05-21",19.76
"1358","2012-05-22",19.450001
"1359","2012-05-23",19.33
"1360","2012-05-24",19.200001
"1361","2012-05-25",19.35
"1362","2012-05-29",19.809999
"1363","2012-05-30",19.65
"1364","2012-05-31",20.049999
"1365","2012-06-01",19.309999
"1366","2012-06-04",19.65
"1367","2012-06-05",20.09
"1368","2012-06-06",21.110001
"1369","2012-06-07",21.389999
"1370","2012-06-08",21.18
"1371","2012-06-11",20.57
"1372","2012-06-12",20.9
"1373","2012-06-13",20.27
"1374","2012-06-14",19.99
"1375","2012-06-15",20.809999
"1376","2012-06-18",21.219999
"1377","2012-06-19",21.610001
"1378","2012-06-20",21.66
"1379","2012-06-21",21.110001
"1380","2012-06-22",21.67
"1381","2012-06-25",21.24
"1382","2012-06-26",21.16
"1383","2012-06-27",21.26
"1384","2012-06-28",20.969999
"1385","2012-06-29",21.59
"1386","2012-07-02",21.110001
"1387","2012-07-03",21.719999
"1388","2012-07-05",21.77
"1389","2012-07-06",21.120001
"1390","2012-07-09",20.809999
"1391","2012-07-10",21.190001
"1392","2012-07-11",21.450001
"1393","2012-07-12",20.35
"1394","2012-07-13",19.9
"1395","2012-07-16",19.35
"1396","2012-07-17",19.190001
"1397","2012-07-18",19.66
"1398","2012-07-19",21.93
"1399","2012-07-20",23.200001
"1400","2012-07-23",22.639999
"1401","2012-07-24",21.91
"1402","2012-07-25",23.139999
"1403","2012-07-26",23.379999
"1404","2012-07-27",23.700001
"1405","2012-07-30",23.360001
"1406","2012-07-31",23.360001
"1407","2012-08-01",22.91
"1408","2012-08-02",22.950001
"1409","2012-08-03",23.469999
"1410","2012-08-06",23.450001
"1411","2012-08-07",23.76
"1412","2012-08-08",23.48
"1413","2012-08-09",23.440001
"1414","2012-08-10",23.389999
"1415","2012-08-13",23.5
"1416","2012-08-14",23.549999
"1417","2012-08-15",23.84
"1418","2012-08-16",24.309999
"1419","2012-08-17",24.49
"1420","2012-08-20",24.200001
"1421","2012-08-21",24.16
"1422","2012-08-22",23.969999
"1423","2012-08-23",23.82
"1424","2012-08-24",23.969999
"1425","2012-08-27",23.83
"1426","2012-08-28",23.889999
"1427","2012-08-29",24.18
"1428","2012-08-30",23.99
"1429","2012-08-31",23.75
"1430","2012-09-04",24.76
"1431","2012-09-05",24.93
"1432","2012-09-06",25.23
"1433","2012-09-07",24.940001
"1434","2012-09-10",25.469999
"1435","2012-09-11",25.790001
"1436","2012-09-12",25.58
"1437","2012-09-13",26.200001
"1438","2012-09-14",26.299999
"1439","2012-09-17",26.07
"1440","2012-09-18",26.27
"1441","2012-09-19",26.129999
"1442","2012-09-20",25.83
"1443","2012-09-21",25.969999
"1444","2012-09-24",25.57
"1445","2012-09-25",25.280001
"1446","2012-09-26",24.9
"1447","2012-09-27",25.66
"1448","2012-09-28",25.51
"1449","2012-10-01",25.43
"1450","2012-10-02",25.34
"1451","2012-10-03",24.610001
"1452","2012-10-04",24.76
"1453","2012-10-05",25.01
"1454","2012-10-08",24.559999
"1455","2012-10-09",24.09
"1456","2012-10-10",23.559999
"1457","2012-10-11",23.969999
"1458","2012-10-12",24.07
"1459","2012-10-15",24.139999
"1460","2012-10-16",24.610001
"1461","2012-10-17",23.620001
"1462","2012-10-18",24.209999
"1463","2012-10-19",25.17
"1464","2012-10-22",25.24
"1465","2012-10-23",25.540001
"1466","2012-10-24",25.360001
"1467","2012-10-25",25.23
"1468","2012-10-26",25.1
"1469","2012-10-31",24.73
"1470","2012-11-01",24.75
"1471","2012-11-02",24.07
"1472","2012-11-05",24.540001
"1473","2012-11-06",24.790001
"1474","2012-11-07",24.32
"1475","2012-11-08",24.99
"1476","2012-11-09",24.549999
"1477","2012-11-12",24.129999
"1478","2012-11-13",24.08
"1479","2012-11-14",23.65
"1480","2012-11-15",23.360001
"1481","2012-11-16",24.43
"1482","2012-11-19",24.51
"1483","2012-11-20",24.18
"1484","2012-11-21",24.540001
"1485","2012-11-23",24.84
"1486","2012-11-26",24.6
"1487","2012-11-27",24.610001
"1488","2012-11-28",24.940001
"1489","2012-11-29",25.23
"1490","2012-11-30",25.120001
"1491","2012-12-03",25.209999
"1492","2012-12-04",25.1
"1493","2012-12-05",24.950001
"1494","2012-12-06",24.66
"1495","2012-12-07",24.690001
"1496","2012-12-10",24.620001
"1497","2012-12-11",24.49
"1498","2012-12-12",24.379999
"1499","2012-12-13",24.209999
"1500","2012-12-14",24.41
"1501","2012-12-17",24.6
"1502","2012-12-18",24.67
"1503","2012-12-19",25.77
"1504","2012-12-20",25.870001
"1505","2012-12-21",25.700001
"1506","2012-12-24",25.790001
"1507","2012-12-26",25.790001
"1508","2012-12-27",25.82
"1509","2012-12-28",25.620001
"1510","2012-12-31",25.99
"1511","2013-01-02",26.73
"1512","2013-01-03",26.35
"1513","2013-01-04",26.950001
"1514","2013-01-07",25.99
"1515","2013-01-08",26.74
"1516","2013-01-09",26.98
"1517","2013-01-10",27.07
"1518","2013-01-11",27.290001
"1519","2013-01-14",26.959999
"1520","2013-01-15",26.799999
"1521","2013-01-16",27.16
"1522","2013-01-17",25.65
"1523","2013-01-18",25.25
"1524","2013-01-22",25.450001
"1525","2013-01-23",25.940001
"1526","2013-01-24",26.389999
"1527","2013-01-25",26.629999
"1528","2013-01-28",26.190001
"1529","2013-01-29",25.84
"1530","2013-01-30",25.59
"1531","2013-01-31",26.030001
"1532","2013-02-01",26.33
"1533","2013-02-04",26.08
"1534","2013-02-05",26.18
"1535","2013-02-06",26.290001
"1536","2013-02-07",25.969999
"1537","2013-02-08",26.049999
"1538","2013-02-11",25.860001
"1539","2013-02-12",26.08
"1540","2013-02-13",26.040001
"1541","2013-02-14",26.17
"1542","2013-02-15",26.5
"1543","2013-02-19",26.93
"1544","2013-02-20",26.33
"1545","2013-02-21",25.51
"1546","2013-02-22",26.299999
"1547","2013-02-25",25.42
"1548","2013-02-26",25.41
"1549","2013-02-27",25.48
"1550","2013-02-28",25.43
"1551","2013-03-01",25.76
"1552","2013-03-04",25.690001
"1553","2013-03-05",25.93
"1554","2013-03-06",26.1
"1555","2013-03-07",25.75
"1556","2013-03-08",25.809999
"1557","2013-03-11",25.700001
"1558","2013-03-12",25.450001
"1559","2013-03-13",25.85
"1560","2013-03-14",25.65
"1561","2013-03-15",25.639999
"1562","2013-03-18",25.35
"1563","2013-03-19",24.459999
"1564","2013-03-20",24.76
"1565","2013-03-21",24.690001
"1566","2013-03-22",24.57
"1567","2013-03-25",23.99
"1568","2013-03-26",24.25
"1569","2013-03-27",24.530001
"1570","2013-03-28",24.57
"1571","2013-04-01",24.02
"1572","2013-04-02",23.73
"1573","2013-04-03",23.41
"1574","2013-04-04",23.41
"1575","2013-04-05",21.9
"1576","2013-04-08",22.25
"1577","2013-04-09",22.02
"1578","2013-04-10",22.5
"1579","2013-04-11",22.309999
"1580","2013-04-12",22.309999
"1581","2013-04-15",22.02
"1582","2013-04-16",22.700001
"1583","2013-04-17",22.290001
"1584","2013-04-18",22.1
"1585","2013-04-19",22.049999
"1586","2013-04-22",21.709999
"1587","2013-04-23",21.469999
"1588","2013-04-24",22.280001
"1589","2013-04-25",23.610001
"1590","2013-04-26",22.98
"1591","2013-04-29",22.74
"1592","2013-04-30",22.809999
"1593","2013-05-01",22.24
"1594","2013-05-02",22.719999
"1595","2013-05-03",22.709999
"1596","2013-05-06",22.809999
"1597","2013-05-07",22.690001
"1598","2013-05-08",22.709999
"1599","2013-05-09",22.66
"1600","2013-05-10",22.82
"1601","2013-05-13",22.65
"1602","2013-05-14",23.09
"1603","2013-05-15",23.040001
"1604","2013-05-16",23.190001
"1605","2013-05-17",23.35
"1606","2013-05-20",23.51
"1607","2013-05-21",23.639999
"1608","2013-05-22",23.33
"1609","2013-05-23",23.190001
"1610","2013-05-24",23.459999
"1611","2013-05-28",24.07
"1612","2013-05-29",24.110001
"1613","2013-05-30",24.76
"1614","2013-05-31",24.35
"1615","2013-06-03",24.26
"1616","2013-06-04",23.85
"1617","2013-06-05",23.790001
"1618","2013-06-06",23.969999
"1619","2013-06-07",24.35
"1620","2013-06-10",24.719999
"1621","2013-06-11",24.629999
"1622","2013-06-12",24.07
"1623","2013-06-13",24.25
"1624","2013-06-14",24.139999
"1625","2013-06-17",24.33
"1626","2013-06-18",24.780001
"1627","2013-06-19",24.309999
"1628","2013-06-20",24.059999
"1629","2013-06-21",23.969999
"1630","2013-06-24",23
"1631","2013-06-25",23.08
"1632","2013-06-26",22.98
"1633","2013-06-27",23.610001
"1634","2013-06-28",23.34
"1635","2013-07-01",23.75
"1636","2013-07-02",23.700001
"1637","2013-07-03",24.02
"1638","2013-07-05",24.18
"1639","2013-07-08",24.34
"1640","2013-07-09",24.17
"1641","2013-07-10",24.360001
"1642","2013-07-11",24.780001
"1643","2013-07-12",25.73
"1644","2013-07-15",26.219999
"1645","2013-07-16",26.280001
"1646","2013-07-17",26.67
"1647","2013-07-18",27.459999
"1648","2013-07-19",26.73
"1649","2013-07-22",27.030001
"1650","2013-07-23",26.719999
"1651","2013-07-24",26.799999
"1652","2013-07-25",26.84
"1653","2013-07-26",26.530001
"1654","2013-07-29",26.51
"1655","2013-07-30",26.639999
"1656","2013-07-31",26.530001
"1657","2013-08-01",27.01
"1658","2013-08-02",26.84
"1659","2013-08-05",26.74
"1660","2013-08-06",26.879999
"1661","2013-08-07",26.65
"1662","2013-08-08",26.549999
"1663","2013-08-09",26.25
"1664","2013-08-12",26.9
"1665","2013-08-13",26.809999
"1666","2013-08-14",26.52
"1667","2013-08-15",25.790001
"1668","2013-08-16",25.540001
"1669","2013-08-19",25.75
"1670","2013-08-20",25.879999
"1671","2013-08-21",25.549999
"1672","2013-08-22",25.98
"1673","2013-08-23",25.82
"1674","2013-08-26",25.82
"1675","2013-08-27",25.139999
"1676","2013-08-28",25.15
"1677","2013-08-29",25.4
"1678","2013-08-30",24.84
"1679","2013-09-03",24.559999
"1680","2013-09-04",24.93
"1681","2013-09-05",24.65
"1682","2013-09-06",24.549999
"1683","2013-09-09",25.059999
"1684","2013-09-10",25.389999
"1685","2013-09-11",25.67
"1686","2013-09-12",25.48
"1687","2013-09-13",25.540001
"1688","2013-09-16",25.98
"1689","2013-09-17",26.27
"1690","2013-09-18",26.02
"1691","2013-09-19",25.889999
"1692","2013-09-20",25.74
"1693","2013-09-23",26.23
"1694","2013-09-24",26.370001
"1695","2013-09-25",26.4
"1696","2013-09-26",26.33
"1697","2013-09-27",25.879999
"1698","2013-09-30",25.530001
"1699","2013-10-01",25.440001
"1700","2013-10-02",25.200001
"1701","2013-10-03",24.719999
"1702","2013-10-04",25.059999
"1703","2013-10-07",24.709999
"1704","2013-10-08",24.200001
"1705","2013-10-09",24.379999
"1706","2013-10-10",24.93
"1707","2013-10-11",25.24
"1708","2013-10-14",25.389999
"1709","2013-10-15",24.83
"1710","2013-10-16",25.530001
"1711","2013-10-17",28.48
"1712","2013-10-18",29.32
"1713","2013-10-21",29.559999
"1714","2013-10-22",29.92
"1715","2013-10-23",28.969999
"1716","2013-10-24",29.219999
"1717","2013-10-25",28.610001
"1718","2013-10-28",28.98
"1719","2013-10-29",29.02
"1720","2013-10-30",28.549999
"1721","2013-10-31",28.33
"1722","2013-11-01",28.02
"1723","2013-11-04",28.74
"1724","2013-11-05",28.620001
"1725","2013-11-06",28.48
"1726","2013-11-07",28.040001
"1727","2013-11-08",28.82
"1728","2013-11-11",29.08
"1729","2013-11-12",29.65
"1730","2013-11-13",29.860001
"1731","2013-11-14",29.6
"1732","2013-11-15",28.82
"1733","2013-11-18",29.040001
"1734","2013-11-19",28.98
"1735","2013-11-20",28.99
"1736","2013-11-21",29.43
"1737","2013-11-22",29.77
"1738","2013-11-25",29.48
"1739","2013-11-26",30.379999
"1740","2013-11-27",30.040001
"1741","2013-11-29",30.43
"1742","2013-12-02",29.860001
"1743","2013-12-03",29.49
"1744","2013-12-04",29.540001
"1745","2013-12-05",29.33
"1746","2013-12-06",29.709999
"1747","2013-12-09",29.27
"1748","2013-12-10",28.93
"1749","2013-12-11",28.219999
"1750","2013-12-12",28
"1751","2013-12-13",27.889999
"1752","2013-12-16",27.709999
"1753","2013-12-17",27.49
"1754","2013-12-18",28.559999
"1755","2013-12-19",28.709999
"1756","2013-12-20",29.16
"1757","2013-12-23",29.6
"1758","2013-12-24",29.540001
"1759","2013-12-26",29.48
"1760","2013-12-27",29.57
"1761","2013-12-30",29.49
"1762","2013-12-31",29.59
"1763","2014-01-02",28.84
"1764","2014-01-03",29.139999
"1765","2014-01-06",29.530001
"1766","2014-01-07",30.35
"1767","2014-01-08",30.08
"1768","2014-01-09",29.91
"1769","2014-01-10",29.959999
"1770","2014-01-13",29.790001
"1771","2014-01-14",30.280001
"1772","2014-01-15",30.879999
"1773","2014-01-16",31.1
"1774","2014-01-17",30.9
"1775","2014-01-21",30.83
"1776","2014-01-22",31.9
"1777","2014-01-23",36.48
"1778","2014-01-24",35.68
"1779","2014-01-27",34.52
"1780","2014-01-28",35.52
"1781","2014-01-29",34.650002
"1782","2014-01-30",35.189999
"1783","2014-01-31",35.32
"1784","2014-02-03",34.66
"1785","2014-02-04",34.830002
"1786","2014-02-05",34.689999
"1787","2014-02-06",34.549999
"1788","2014-02-07",34.639999
"1789","2014-02-10",35.599998
"1790","2014-02-11",35.5
"1791","2014-02-12",35.279999
"1792","2014-02-13",36.259998
"1793","2014-02-14",36.049999
"1794","2014-02-18",36.259998
"1795","2014-02-19",36.849998
"1796","2014-02-20",37.200001
"1797","2014-02-21",37.049999
"1798","2014-02-24",37.27
"1799","2014-02-25",37
"1800","2014-02-26",37.66
"1801","2014-02-27",38.189999
"1802","2014-02-28",37.98
"1803","2014-03-03",37.98
"1804","2014-03-04",38.389999
"1805","2014-03-05",38.619999
"1806","2014-03-06",38.84
"1807","2014-03-07",38.669998
"1808","2014-03-10",38.43
"1809","2014-03-11",38.139999
"1810","2014-03-12",38.07
"1811","2014-03-13",38
"1812","2014-03-14",37.07
"1813","2014-03-17",37.369999
"1814","2014-03-18",37.509998
"1815","2014-03-19",37.470001
"1816","2014-03-20",37.279999
"1817","2014-03-21",37
"1818","2014-03-24",37.139999
"1819","2014-03-25",37.34
"1820","2014-03-26",36.970001
"1821","2014-03-27",37.07
"1822","2014-03-28",37.009998
"1823","2014-03-31",37.580002
"1824","2014-04-01",37.919998
"1825","2014-04-02",37.84
"1826","2014-04-03",37.25
"1827","2014-04-04",36.439999
"1828","2014-04-07",35.970001
"1829","2014-04-08",35.060001
"1830","2014-04-09",35.75
"1831","2014-04-10",34.66
"1832","2014-04-11",34.040001
"1833","2014-04-14",34.07
"1834","2014-04-15",34.200001
"1835","2014-04-16",34.389999
"1836","2014-04-17",34.360001
"1837","2014-04-21",34.849998
"1838","2014-04-22",35.27
"1839","2014-04-23",35.75
"1840","2014-04-24",38.700001
"1841","2014-04-25",38.439999
"1842","2014-04-28",38.59
"1843","2014-04-29",38.27
"1844","2014-04-30",38.959999
"1845","2014-05-01",38.27
"1846","2014-05-02",38.369999
"1847","2014-05-05",38.41
"1848","2014-05-06",37.91
"1849","2014-05-07",37.869999
"1850","2014-05-08",37.700001
"1851","2014-05-09",38.169998
"1852","2014-05-12",39.279999
"1853","2014-05-13",38.080002
"1854","2014-05-14",37.57
"1855","2014-05-15",37.77
"1856","2014-05-16",38.5
"1857","2014-05-19",39.189999
"1858","2014-05-20",38.830002
"1859","2014-05-21",39.889999
"1860","2014-05-22",39.400002
"1861","2014-05-23",39.849998
"1862","2014-05-27",39.950001
"1863","2014-05-28",39.650002
"1864","2014-05-29",39.52
"1865","2014-05-30",38.869999
"1866","2014-06-02",38.810001
"1867","2014-06-03",38.689999
"1868","2014-06-04",39.18
"1869","2014-06-05",40.48
"1870","2014-06-06",40.450001
"1871","2014-06-09",41.110001
"1872","2014-06-10",41.330002
"1873","2014-06-11",41.43
"1874","2014-06-12",40.990002
"1875","2014-06-13",40.830002
"1876","2014-06-16",40.84
"1877","2014-06-17",41.91
"1878","2014-06-18",41.860001
"1879","2014-06-19",42.509998
"1880","2014-06-20",42.07
"1881","2014-06-23",42.799999
"1882","2014-06-24",43.310001
"1883","2014-06-25",43.41
"1884","2014-06-26",42.990002
"1885","2014-06-27",43.77
"1886","2014-06-30",44.34
"1887","2014-07-01",44.84
"1888","2014-07-02",44.639999
"1889","2014-07-03",44.830002
"1890","2014-07-07",43.84
"1891","2014-07-08",42.709999
"1892","2014-07-09",42.330002
"1893","2014-07-10",42.990002
"1894","2014-07-11",43.59
"1895","2014-07-14",43.459999
"1896","2014-07-15",42.869999
"1897","2014-07-16",43.200001
"1898","2014-07-17",43.200001
"1899","2014-07-18",43.119999
"1900","2014-07-21",43.360001
"1901","2014-07-22",43.889999
"1902","2014-07-23",43.939999
"1903","2014-07-24",43.799999
"1904","2014-07-25",43.900002
"1905","2014-07-28",44.049999
"1906","2014-07-29",44.32
