"","date","CHI"
"996","2010-12-14",12.53
"997","2010-12-15",12.4
"998","2010-12-16",12.5
"999","2010-12-17",12.73
"1000","2010-12-20",12.79
"1001","2010-12-21",12.81
"1002","2010-12-22",12.96
"1003","2010-12-23",13.1
"1004","2010-12-27",13.15
"1005","2010-12-28",13.18
"1006","2010-12-29",13.12
"1007","2010-12-30",13.1
"1008","2010-12-31",13.18
"1009","2011-01-03",13.23
"1010","2011-01-04",13.07
"1011","2011-01-05",13
"1012","2011-01-06",12.98
"1013","2011-01-07",12.89
"1014","2011-01-10",12.88
"1015","2011-01-11",12.95
"1016","2011-01-12",12.89
"1017","2011-01-13",12.87
"1018","2011-01-14",12.91
"1019","2011-01-18",12.87
"1020","2011-01-19",12.89
"1021","2011-01-20",12.93
"1022","2011-01-21",12.97
"1023","2011-01-24",13.11
"1024","2011-01-25",13.13
"1025","2011-01-26",13.19
"1026","2011-01-27",13.18
"1027","2011-01-28",13.18
"1028","2011-01-31",13.34
"1029","2011-02-01",13.37
"1030","2011-02-02",13.37
"1031","2011-02-03",13.37
"1032","2011-02-04",13.29
"1033","2011-02-07",13.46
"1034","2011-02-08",13.32
"1035","2011-02-09",13.29
"1036","2011-02-10",13.28
"1037","2011-02-11",13.2
"1038","2011-02-14",13.33
"1039","2011-02-15",13.37
"1040","2011-02-16",13.37
"1041","2011-02-17",13.24
"1042","2011-02-18",13.16
"1043","2011-02-22",12.99
"1044","2011-02-23",12.95
"1045","2011-02-24",13
"1046","2011-02-25",13.07
"1047","2011-02-28",13.22
"1048","2011-03-01",13.13
"1049","2011-03-02",13.2
"1050","2011-03-03",13.35
"1051","2011-03-04",13.29
"1052","2011-03-07",13.26
"1053","2011-03-08",13.14
"1054","2011-03-09",13.08
"1055","2011-03-10",13.04
"1056","2011-03-11",13.12
"1057","2011-03-14",13.08
"1058","2011-03-15",13.02
"1059","2011-03-16",12.91
"1060","2011-03-17",13.01
"1061","2011-03-18",13.08
"1062","2011-03-21",13.19
"1063","2011-03-22",13.2
"1064","2011-03-23",13.27
"1065","2011-03-24",13.33
"1066","2011-03-25",13.33
"1067","2011-03-28",13.35
"1068","2011-03-29",13.35
"1069","2011-03-30",13.34
"1070","2011-03-31",13.36
"1071","2011-04-01",13.32
"1072","2011-04-04",13.33
"1073","2011-04-05",13.36
"1074","2011-04-06",13.43
"1075","2011-04-07",13.4
"1076","2011-04-08",13.32
"1077","2011-04-11",13.27
"1078","2011-04-12",13.26
"1079","2011-04-13",13.28
"1080","2011-04-14",13.29
"1081","2011-04-15",13.33
"1082","2011-04-18",13.25
"1083","2011-04-19",13.31
"1084","2011-04-20",13.39
"1085","2011-04-21",13.46
"1086","2011-04-25",13.46
"1087","2011-04-26",13.51
"1088","2011-04-27",13.53
"1089","2011-04-28",13.53
"1090","2011-04-29",13.55
"1091","2011-05-02",13.58
"1092","2011-05-03",13.59
"1093","2011-05-04",13.48
"1094","2011-05-05",13.4
"1095","2011-05-06",13.5
"1096","2011-05-09",13.43
"1097","2011-05-10",13.49
"1098","2011-05-11",13.43
"1099","2011-05-12",13.42
"1100","2011-05-13",13.43
"1101","2011-05-16",13.35
"1102","2011-05-17",13.3
"1103","2011-05-18",13.39
"1104","2011-05-19",13.41
"1105","2011-05-20",13.36
"1106","2011-05-23",13.37
"1107","2011-05-24",13.3
"1108","2011-05-25",13.33
"1109","2011-05-26",13.36
"1110","2011-05-27",13.35
"1111","2011-05-31",13.44
"1112","2011-06-01",13.38
"1113","2011-06-02",13.45
"1114","2011-06-03",13.52
"1115","2011-06-06",13.52
"1116","2011-06-07",13.44
"1117","2011-06-08",13.27
"1118","2011-06-09",13.18
"1119","2011-06-10",13.07
"1120","2011-06-13",12.96
"1121","2011-06-14",13.09
"1122","2011-06-15",12.79
"1123","2011-06-16",12.9
"1124","2011-06-17",12.9
"1125","2011-06-20",13
"1126","2011-06-21",13.07
"1127","2011-06-22",13.09
"1128","2011-06-23",13.04
"1129","2011-06-24",13.01
"1130","2011-06-27",12.99
"1131","2011-06-28",12.99
"1132","2011-06-29",13.03
"1133","2011-06-30",13.14
"1134","2011-07-01",13.17
"1135","2011-07-05",13.16
"1136","2011-07-06",13.17
"1137","2011-07-07",13.3
"1138","2011-07-08",13.19
"1139","2011-07-11",13.02
"1140","2011-07-12",13.01
"1141","2011-07-13",12.95
"1142","2011-07-14",12.83
"1143","2011-07-15",12.85
"1144","2011-07-18",12.66
"1145","2011-07-19",12.68
"1146","2011-07-20",12.82
"1147","2011-07-21",13.03
"1148","2011-07-22",12.96
"1149","2011-07-25",12.87
"1150","2011-07-26",12.75
"1151","2011-07-27",12.46
"1152","2011-07-28",12.63
"1153","2011-07-29",12.67
"1154","2011-08-01",12.81
"1155","2011-08-02",12.69
"1156","2011-08-03",12.65
"1157","2011-08-04",12.14
"1158","2011-08-05",11.95
"1159","2011-08-08",10.96
"1160","2011-08-09",11.43
"1161","2011-08-10",11.26
"1162","2011-08-11",11.73
"1163","2011-08-12",11.8
"1164","2011-08-15",11.95
"1165","2011-08-16",11.81
"1166","2011-08-17",11.95
"1167","2011-08-18",11.47
"1168","2011-08-19",11.34
"1169","2011-08-22",11.17
"1170","2011-08-23",11.54
"1171","2011-08-24",11.55
"1172","2011-08-25",11.5
"1173","2011-08-26",11.63
"1174","2011-08-29",11.87
"1175","2011-08-30",11.97
"1176","2011-08-31",12.06
"1177","2011-09-01",12.23
"1178","2011-09-02",11.94
"1179","2011-09-06",11.98
"1180","2011-09-07",12.22
"1181","2011-09-08",12.03
"1182","2011-09-09",11.8
"1183","2011-09-12",11.83
"1184","2011-09-13",11.98
"1185","2011-09-14",11.92
"1186","2011-09-15",12.01
"1187","2011-09-16",12.03
"1188","2011-09-19",12.1
"1189","2011-09-20",12.02
"1190","2011-09-21",11.78
"1191","2011-09-22",11.43
"1192","2011-09-23",11.44
"1193","2011-09-26",11.47
"1194","2011-09-27",11.45
"1195","2011-09-28",11.3
"1196","2011-09-29",11.47
"1197","2011-09-30",11.35
"1198","2011-10-03",11.04
"1199","2011-10-04",10.75
"1200","2011-10-05",10.9
"1201","2011-10-06",11.09
"1202","2011-10-07",10.89
"1203","2011-10-10",11.1
"1204","2011-10-11",11.06
"1205","2011-10-12",11.25
"1206","2011-10-13",11.36
"1207","2011-10-14",11.52
"1208","2011-10-17",11.47
"1209","2011-10-18",11.69
"1210","2011-10-19",11.57
"1211","2011-10-20",11.69
"1212","2011-10-21",11.69
"1213","2011-10-24",11.8
"1214","2011-10-25",11.67
"1215","2011-10-26",11.88
"1216","2011-10-27",12.13
"1217","2011-10-28",12.18
"1218","2011-10-31",12.09
"1219","2011-11-01",11.94
"1220","2011-11-02",11.96
"1221","2011-11-03",11.98
"1222","2011-11-04",11.99
"1223","2011-11-07",12.19
"1224","2011-11-08",12.19
"1225","2011-11-09",11.95
"1226","2011-11-10",11.88
"1227","2011-11-11",11.84
"1228","2011-11-14",11.8
"1229","2011-11-15",11.71
"1230","2011-11-16",11.62
"1231","2011-11-17",11.57
"1232","2011-11-18",11.52
"1233","2011-11-21",11.29
"1234","2011-11-22",11.43
"1235","2011-11-23",11.15
"1236","2011-11-25",11.27
"1237","2011-11-28",11.41
"1238","2011-11-29",11.29
"1239","2011-11-30",11.42
"1240","2011-12-01",11.38
"1241","2011-12-02",11.35
"1242","2011-12-05",11.46
"1243","2011-12-06",11.45
"1244","2011-12-07",11.52
"1245","2011-12-08",11.37
"1246","2011-12-09",11.41
"1247","2011-12-12",11.33
"1248","2011-12-13",11.23
"1249","2011-12-14",11.25
"1250","2011-12-15",11.25
"1251","2011-12-16",11.23
"1252","2011-12-19",11.15
"1253","2011-12-20",11.28
"1254","2011-12-21",11.35
"1255","2011-12-22",11.52
"1256","2011-12-23",11.48
"1257","2011-12-27",11.41
"1258","2011-12-28",11.17
"1259","2011-12-29",11.22
"1260","2011-12-30",11.26
"1261","2012-01-03",11.51
"1262","2012-01-04",11.61
"1263","2012-01-05",11.63
"1264","2012-01-06",11.68
"1265","2012-01-09",11.75
"1266","2012-01-10",11.81
"1267","2012-01-11",11.76
"1268","2012-01-12",11.86
"1269","2012-01-13",11.81
"1270","2012-01-17",11.81
"1271","2012-01-18",11.92
"1272","2012-01-19",11.93
"1273","2012-01-20",12.06
"1274","2012-01-23",12.09
"1275","2012-01-24",12.12
"1276","2012-01-25",12.14
"1277","2012-01-26",12.14
"1278","2012-01-27",12.1
"1279","2012-01-30",12.3
"1280","2012-01-31",12.3
"1281","2012-02-01",12.43
"1282","2012-02-02",12.52
"1283","2012-02-03",12.61
"1284","2012-02-06",12.48
"1285","2012-02-07",12.65
"1286","2012-02-08",12.56
"1287","2012-02-09",12.61
"1288","2012-02-10",12.56
"1289","2012-02-13",12.59
"1290","2012-02-14",12.59
"1291","2012-02-15",12.52
"1292","2012-02-16",12.67
"1293","2012-02-17",12.65
"1294","2012-02-21",12.62
"1295","2012-02-22",12.68
"1296","2012-02-23",12.75
"1297","2012-02-24",12.81
"1298","2012-02-27",12.83
"1299","2012-02-28",12.88
"1300","2012-02-29",12.85
"1301","2012-03-01",12.77
"1302","2012-03-02",12.95
"1303","2012-03-05",12.59
"1304","2012-03-06",12.32
"1305","2012-03-07",12.62
"1306","2012-03-08",12.64
"1307","2012-03-09",12.6
"1308","2012-03-12",12.6
"1309","2012-03-13",12.72
"1310","2012-03-14",12.69
"1311","2012-03-15",12.65
"1312","2012-03-16",12.69
"1313","2012-03-19",12.71
"1314","2012-03-20",12.75
"1315","2012-03-21",12.71
"1316","2012-03-22",12.65
"1317","2012-03-23",12.64
"1318","2012-03-26",12.62
"1319","2012-03-27",12.69
"1320","2012-03-28",12.74
"1321","2012-03-29",12.7
"1322","2012-03-30",12.78
"1323","2012-04-02",12.8
"1324","2012-04-03",12.73
"1325","2012-04-04",12.5
"1326","2012-04-05",12.5
"1327","2012-04-09",12.26
"1328","2012-04-10",12.18
"1329","2012-04-11",12.26
"1330","2012-04-12",12.42
"1331","2012-04-13",12.35
"1332","2012-04-16",12.38
"1333","2012-04-17",12.3
"1334","2012-04-18",12.26
"1335","2012-04-19",12.19
"1336","2012-04-20",12.23
"1337","2012-04-23",12.34
"1338","2012-04-24",12.33
"1339","2012-04-25",12.39
"1340","2012-04-26",12.51
"1341","2012-04-27",12.52
"1342","2012-04-30",12.57
"1343","2012-05-01",12.64
"1344","2012-05-02",12.57
"1345","2012-05-03",12.38
"1346","2012-05-04",12.37
"1347","2012-05-07",12.38
"1348","2012-05-08",12.28
"1349","2012-05-09",12.23
"1350","2012-05-10",12.23
"1351","2012-05-11",12.15
"1352","2012-05-14",12
"1353","2012-05-15",12.01
"1354","2012-05-16",11.98
"1355","2012-05-17",11.64
"1356","2012-05-18",11.53
"1357","2012-05-21",11.73
"1358","2012-05-22",11.82
"1359","2012-05-23",11.91
"1360","2012-05-24",11.92
"1361","2012-05-25",11.99
"1362","2012-05-29",12.05
"1363","2012-05-30",12
"1364","2012-05-31",11.99
"1365","2012-06-01",11.85
"1366","2012-06-04",11.7
"1367","2012-06-05",11.63
"1368","2012-06-06",11.66
"1369","2012-06-07",11.81
"1370","2012-06-08",11.76
"1371","2012-06-11",11.66
"1372","2012-06-12",11.75
"1373","2012-06-13",11.76
"1374","2012-06-14",11.79
"1375","2012-06-15",11.88
"1376","2012-06-18",11.92
"1377","2012-06-19",12.06
"1378","2012-06-20",12.11
"1379","2012-06-21",12.06
"1380","2012-06-22",12.08
"1381","2012-06-25",12.09
"1382","2012-06-26",12.15
"1383","2012-06-27",12.16
"1384","2012-06-28",12.16
"1385","2012-06-29",12.32
"1386","2012-07-02",12.27
"1387","2012-07-03",12.37
"1388","2012-07-05",12.36
"1389","2012-07-06",12.36
"1390","2012-07-09",12.31
"1391","2012-07-10",12.27
"1392","2012-07-11",12.21
"1393","2012-07-12",12.29
"1394","2012-07-13",12.37
"1395","2012-07-16",12.33
"1396","2012-07-17",12.21
"1397","2012-07-18",12.26
"1398","2012-07-19",12.35
"1399","2012-07-20",12.29
"1400","2012-07-23",12.25
"1401","2012-07-24",12.36
"1402","2012-07-25",12.42
"1403","2012-07-26",12.5
"1404","2012-07-27",12.54
"1405","2012-07-30",12.52
"1406","2012-07-31",12.5
"1407","2012-08-01",12.54
"1408","2012-08-02",12.5
"1409","2012-08-03",12.49
"1410","2012-08-06",12.55
"1411","2012-08-07",12.57
"1412","2012-08-08",12.5
"1413","2012-08-09",12.57
"1414","2012-08-10",12.57
"1415","2012-08-13",12.59
"1416","2012-08-14",12.63
"1417","2012-08-15",12.65
"1418","2012-08-16",12.7
"1419","2012-08-17",12.67
"1420","2012-08-20",12.65
"1421","2012-08-21",12.63
"1422","2012-08-22",12.51
"1423","2012-08-23",12.6
"1424","2012-08-24",12.57
"1425","2012-08-27",12.65
"1426","2012-08-28",12.62
"1427","2012-08-29",12.51
"1428","2012-08-30",12.57
"1429","2012-08-31",12.6
"1430","2012-09-04",12.54
"1431","2012-09-05",12.4
"1432","2012-09-06",12.42
"1433","2012-09-07",12.23
"1434","2012-09-10",12.32
"1435","2012-09-11",12.39
"1436","2012-09-12",12.37
"1437","2012-09-13",12.44
"1438","2012-09-14",12.46
"1439","2012-09-17",12.51
"1440","2012-09-18",12.56
"1441","2012-09-19",12.6
"1442","2012-09-20",12.62
"1443","2012-09-21",12.71
"1444","2012-09-24",12.75
"1445","2012-09-25",12.65
"1446","2012-09-26",12.68
"1447","2012-09-27",12.78
"1448","2012-09-28",12.76
"1449","2012-10-01",12.73
"1450","2012-10-02",12.67
"1451","2012-10-03",12.73
"1452","2012-10-04",12.76
"1453","2012-10-05",12.81
"1454","2012-10-08",12.86
"1455","2012-10-09",12.62
"1456","2012-10-10",12.35
"1457","2012-10-11",12.42
"1458","2012-10-12",12.43
"1459","2012-10-15",12.47
"1460","2012-10-16",12.65
"1461","2012-10-17",12.58
"1462","2012-10-18",12.68
"1463","2012-10-19",12.67
"1464","2012-10-22",12.64
"1465","2012-10-23",12.64
"1466","2012-10-24",12.57
"1467","2012-10-25",12.65
"1468","2012-10-26",12.64
"1469","2012-10-31",12.51
"1470","2012-11-01",12.51
"1471","2012-11-02",12.48
"1472","2012-11-05",12.35
"1473","2012-11-06",12.42
"1474","2012-11-07",12.35
"1475","2012-11-08",12.16
"1476","2012-11-09",12.1
"1477","2012-11-12",12.06
"1478","2012-11-13",12.01
"1479","2012-11-14",11.58
"1480","2012-11-15",11.5
"1481","2012-11-16",11.89
"1482","2012-11-19",12.03
"1483","2012-11-20",11.94
"1484","2012-11-21",12.08
"1485","2012-11-23",12.1
"1486","2012-11-26",12.18
"1487","2012-11-27",12.16
"1488","2012-11-28",12.17
"1489","2012-11-29",12.27
"1490","2012-11-30",12.19
"1491","2012-12-03",12.2
"1492","2012-12-04",12.21
"1493","2012-12-05",12.11
"1494","2012-12-06",12.08
"1495","2012-12-07",11.94
"1496","2012-12-10",11.88
"1497","2012-12-11",11.9
"1498","2012-12-12",11.97
"1499","2012-12-13",11.87
"1500","2012-12-14",11.85
"1501","2012-12-17",11.83
"1502","2012-12-18",11.97
"1503","2012-12-19",12.04
"1504","2012-12-20",12.05
"1505","2012-12-21",12.02
"1506","2012-12-24",11.98
"1507","2012-12-26",11.98
"1508","2012-12-27",11.9
"1509","2012-12-28",11.85
"1510","2012-12-31",11.94
"1511","2013-01-02",12.15
"1512","2013-01-03",12.26
"1513","2013-01-04",12.33
"1514","2013-01-07",12.38
"1515","2013-01-08",12.43
"1516","2013-01-09",12.46
"1517","2013-01-10",12.47
"1518","2013-01-11",12.48
"1519","2013-01-14",12.42
"1520","2013-01-15",12.46
"1521","2013-01-16",12.48
"1522","2013-01-17",12.59
"1523","2013-01-18",12.6
"1524","2013-01-22",12.61
"1525","2013-01-23",12.63
"1526","2013-01-24",12.6
"1527","2013-01-25",12.61
"1528","2013-01-28",12.56
"1529","2013-01-29",12.54
"1530","2013-01-30",12.53
"1531","2013-01-31",12.57
"1532","2013-02-01",12.67
"1533","2013-02-04",12.6
"1534","2013-02-05",12.67
"1535","2013-02-06",12.67
"1536","2013-02-07",12.52
"1537","2013-02-08",12.51
"1538","2013-02-11",12.41
"1539","2013-02-12",12.39
"1540","2013-02-13",12.43
"1541","2013-02-14",12.42
"1542","2013-02-15",12.42
"1543","2013-02-19",12.45
"1544","2013-02-20",12.36
"1545","2013-02-21",12.19
"1546","2013-02-22",12.18
"1547","2013-02-25",12.11
"1548","2013-02-26",12.25
"1549","2013-02-27",12.29
"1550","2013-02-28",12.31
"1551","2013-03-01",12.27
"1552","2013-03-04",12.23
"1553","2013-03-05",12.34
"1554","2013-03-06",12.42
"1555","2013-03-07",12.48
"1556","2013-03-08",12.39
"1557","2013-03-11",12.47
"1558","2013-03-12",12.47
"1559","2013-03-13",12.49
"1560","2013-03-14",12.55
"1561","2013-03-15",12.48
"1562","2013-03-18",12.47
"1563","2013-03-19",12.4
"1564","2013-03-20",12.48
"1565","2013-03-21",12.49
"1566","2013-03-22",12.52
"1567","2013-03-25",12.44
"1568","2013-03-26",12.51
"1569","2013-03-27",12.55
"1570","2013-03-28",12.62
"1571","2013-04-01",12.63
"1572","2013-04-02",12.6
"1573","2013-04-03",12.46
"1574","2013-04-04",12.45
"1575","2013-04-05",12.5
"1576","2013-04-08",12.38
"1577","2013-04-09",12.44
"1578","2013-04-10",12.42
"1579","2013-04-11",12.44
"1580","2013-04-12",12.53
"1581","2013-04-15",12.44
"1582","2013-04-16",12.51
"1583","2013-04-17",12.47
"1584","2013-04-18",12.47
"1585","2013-04-19",12.47
"1586","2013-04-22",12.51
"1587","2013-04-23",12.6
"1588","2013-04-24",12.69
"1589","2013-04-25",12.76
"1590","2013-04-26",12.71
"1591","2013-04-29",12.73
"1592","2013-04-30",12.78
"1593","2013-05-01",12.84
"1594","2013-05-02",12.86
"1595","2013-05-03",12.79
"1596","2013-05-06",12.77
"1597","2013-05-07",12.91
"1598","2013-05-08",12.91
"1599","2013-05-09",12.97
"1600","2013-05-10",13.1
"1601","2013-05-13",13.09
"1602","2013-05-14",13.17
"1603","2013-05-15",13.21
"1604","2013-05-16",13.29
"1605","2013-05-17",13.23
"1606","2013-05-20",13.29
"1607","2013-05-21",13.3
"1608","2013-05-22",13.03
"1609","2013-05-23",12.91
"1610","2013-05-24",12.82
"1611","2013-05-28",12.94
"1612","2013-05-29",12.8
"1613","2013-05-30",12.91
"1614","2013-05-31",12.72
"1615","2013-06-03",12.81
"1616","2013-06-04",12.99
"1617","2013-06-05",12.95
"1618","2013-06-06",12.97
"1619","2013-06-07",12.85
"1620","2013-06-10",12.69
"1621","2013-06-11",12.65
"1622","2013-06-12",12.44
"1623","2013-06-13",12.44
"1624","2013-06-14",12.47
"1625","2013-06-17",12.65
"1626","2013-06-18",12.65
"1627","2013-06-19",12.64
"1628","2013-06-20",12.35
"1629","2013-06-21",12.33
"1630","2013-06-24",12.11
"1631","2013-06-25",11.82
"1632","2013-06-26",12.21
"1633","2013-06-27",12.59
"1634","2013-06-28",12.61
"1635","2013-07-01",12.75
"1636","2013-07-02",12.42
"1637","2013-07-03",12.31
"1638","2013-07-05",12.22
"1639","2013-07-08",12.09
"1640","2013-07-09",12.33
"1641","2013-07-10",12.49
"1642","2013-07-11",12.62
"1643","2013-07-12",12.64
"1644","2013-07-15",12.75
"1645","2013-07-16",12.71
"1646","2013-07-17",12.76
"1647","2013-07-18",12.78
"1648","2013-07-19",12.83
"1649","2013-07-22",12.74
"1650","2013-07-23",12.82
"1651","2013-07-24",12.77
"1652","2013-07-25",12.78
"1653","2013-07-26",12.79
"1654","2013-07-29",12.55
"1655","2013-07-30",12.77
"1656","2013-07-31",12.74
"1657","2013-08-01",12.81
"1658","2013-08-02",12.94
"1659","2013-08-05",12.93
"1660","2013-08-06",12.87
"1661","2013-08-07",12.87
"1662","2013-08-08",12.88
"1663","2013-08-09",12.81
"1664","2013-08-12",12.74
"1665","2013-08-13",12.75
"1666","2013-08-14",12.56
"1667","2013-08-15",12.54
"1668","2013-08-16",12.59
"1669","2013-08-19",12.52
"1670","2013-08-20",12.55
"1671","2013-08-21",12.54
"1672","2013-08-22",12.62
"1673","2013-08-23",12.7
"1674","2013-08-26",12.61
"1675","2013-08-27",12.58
"1676","2013-08-28",12.37
"1677","2013-08-29",12.39
"1678","2013-08-30",12.36
"1679","2013-09-03",12.49
"1680","2013-09-04",12.45
"1681","2013-09-05",12.43
"1682","2013-09-06",12.47
"1683","2013-09-09",12.38
"1684","2013-09-10",12.56
"1685","2013-09-11",12.6
"1686","2013-09-12",12.39
"1687","2013-09-13",12.45
"1688","2013-09-16",12.48
"1689","2013-09-17",12.6
"1690","2013-09-18",12.68
"1691","2013-09-19",12.66
"1692","2013-09-20",12.65
"1693","2013-09-23",12.58
"1694","2013-09-24",12.7
"1695","2013-09-25",12.63
"1696","2013-09-26",12.54
"1697","2013-09-27",12.63
"1698","2013-09-30",12.6
"1699","2013-10-01",12.67
"1700","2013-10-02",12.58
"1701","2013-10-03",12.56
"1702","2013-10-04",12.64
"1703","2013-10-07",12.65
"1704","2013-10-08",12.45
"1705","2013-10-09",12.41
"1706","2013-10-10",12.44
"1707","2013-10-11",12.62
"1708","2013-10-14",12.63
"1709","2013-10-15",12.53
"1710","2013-10-16",12.69
"1711","2013-10-17",12.92
"1712","2013-10-18",12.97
"1713","2013-10-21",12.99
"1714","2013-10-22",13.06
"1715","2013-10-23",13.09
"1716","2013-10-24",13.06
"1717","2013-10-25",13.07
"1718","2013-10-28",13.08
"1719","2013-10-29",13.03
"1720","2013-10-30",13.03
"1721","2013-10-31",13.08
"1722","2013-11-01",13.11
"1723","2013-11-04",13.12
"1724","2013-11-05",13.04
"1725","2013-11-06",12.98
"1726","2013-11-07",12.85
"1727","2013-11-08",13.08
"1728","2013-11-11",13.09
"1729","2013-11-12",12.95
"1730","2013-11-13",12.99
"1731","2013-11-14",13.2
"1732","2013-11-15",13.26
"1733","2013-11-18",13.25
"1734","2013-11-19",13.24
"1735","2013-11-20",13.2
"1736","2013-11-21",13.2
"1737","2013-11-22",13.23
"1738","2013-11-25",13.21
"1739","2013-11-26",13.22
"1740","2013-11-27",13.26
"1741","2013-11-29",13.21
"1742","2013-12-02",13.23
"1743","2013-12-03",13.22
"1744","2013-12-04",13.1
"1745","2013-12-05",13.06
"1746","2013-12-06",13.13
"1747","2013-12-09",13.06
"1748","2013-12-10",13.04
"1749","2013-12-11",12.97
"1750","2013-12-12",12.98
"1751","2013-12-13",12.99
"1752","2013-12-16",12.87
"1753","2013-12-17",12.92
"1754","2013-12-18",13.09
"1755","2013-12-19",13.15
"1756","2013-12-20",13.3
"1757","2013-12-23",13.47
"1758","2013-12-24",13.43
"1759","2013-12-26",13.43
"1760","2013-12-27",13.22
"1761","2013-12-30",13.11
"1762","2013-12-31",13.26
"1763","2014-01-02",13.29
"1764","2014-01-03",13.27
"1765","2014-01-06",13.32
"1766","2014-01-07",13.28
"1767","2014-01-08",13.44
"1768","2014-01-09",13.49
"1769","2014-01-10",13.56
"1770","2014-01-13",13.35
"1771","2014-01-14",13.39
"1772","2014-01-15",13.46
"1773","2014-01-16",13.46
"1774","2014-01-17",13.51
"1775","2014-01-21",13.67
"1776","2014-01-22",13.7
"1777","2014-01-23",13.73
"1778","2014-01-24",13.46
"1779","2014-01-27",13.4
"1780","2014-01-28",13.41
"1781","2014-01-29",13.37
"1782","2014-01-30",13.57
"1783","2014-01-31",13.72
"1784","2014-02-03",13.58
"1785","2014-02-04",13.5
"1786","2014-02-05",13.46
"1787","2014-02-06",13.5
"1788","2014-02-07",13.56
"1789","2014-02-10",13.6
"1790","2014-02-11",13.68
"1791","2014-02-12",13.68
"1792","2014-02-13",13.73
"1793","2014-02-14",13.84
"1794","2014-02-18",13.81
"1795","2014-02-19",13.83
"1796","2014-02-20",13.89
"1797","2014-02-21",13.91
"1798","2014-02-24",14.06
"1799","2014-02-25",14.05
"1800","2014-02-26",14.1
"1801","2014-02-27",14.13
"1802","2014-02-28",14.12
"1803","2014-03-03",14.12
"1804","2014-03-04",14.13
"1805","2014-03-05",14.38
"1806","2014-03-06",14.44
"1807","2014-03-07",14.26
"1808","2014-03-10",14.28
"1809","2014-03-11",14.12
"1810","2014-03-12",14.09
"1811","2014-03-13",14
"1812","2014-03-14",13.98
"1813","2014-03-17",14.05
"1814","2014-03-18",14.09
"1815","2014-03-19",14.11
"1816","2014-03-20",14.11
"1817","2014-03-21",14.08
"1818","2014-03-24",13.98
"1819","2014-03-25",13.97
"1820","2014-03-26",13.94
"1821","2014-03-27",13.86
"1822","2014-03-28",13.76
"1823","2014-03-31",13.81
"1824","2014-04-01",13.8
"1825","2014-04-02",13.79
"1826","2014-04-03",13.8
"1827","2014-04-04",13.77
"1828","2014-04-07",13.56
"1829","2014-04-08",13.62
"1830","2014-04-09",13.69
"1831","2014-04-10",13.62
"1832","2014-04-11",13.5
"1833","2014-04-14",13.4
"1834","2014-04-15",13.24
"1835","2014-04-16",13.54
"1836","2014-04-17",13.56
"1837","2014-04-21",13.51
"1838","2014-04-22",13.7
"1839","2014-04-23",13.73
"1840","2014-04-24",13.85
"1841","2014-04-25",13.73
"1842","2014-04-28",13.73
"1843","2014-04-29",13.69
"1844","2014-04-30",13.75
"1845","2014-05-01",13.72
"1846","2014-05-02",13.71
"1847","2014-05-05",13.66
"1848","2014-05-06",13.85
"1849","2014-05-07",13.78
"1850","2014-05-08",13.78
"1851","2014-05-09",13.74
"1852","2014-05-12",13.73
"1853","2014-05-13",13.77
"1854","2014-05-14",13.76
"1855","2014-05-15",13.49
"1856","2014-05-16",13.48
"1857","2014-05-19",13.48
"1858","2014-05-20",13.37
"1859","2014-05-21",13.48
"1860","2014-05-22",13.73
"1861","2014-05-23",13.75
"1862","2014-05-27",13.79
"1863","2014-05-28",13.85
"1864","2014-05-29",13.87
"1865","2014-05-30",13.82
"1866","2014-06-02",13.69
"1867","2014-06-03",13.71
"1868","2014-06-04",13.67
"1869","2014-06-05",13.82
"1870","2014-06-06",13.92
"1871","2014-06-09",13.93
"1872","2014-06-10",13.92
"1873","2014-06-11",13.9
"1874","2014-06-12",13.85
"1875","2014-06-13",13.81
"1876","2014-06-16",13.9
"1877","2014-06-17",13.87
"1878","2014-06-18",14
"1879","2014-06-19",13.95
"1880","2014-06-20",13.94
"1881","2014-06-23",13.96
"1882","2014-06-24",13.83
"1883","2014-06-25",13.92
"1884","2014-06-26",14.15
"1885","2014-06-27",14.04
"1886","2014-06-30",14.03
"1887","2014-07-01",14
"1888","2014-07-02",14.07
"1889","2014-07-03",14.03
"1890","2014-07-07",14.14
"1891","2014-07-08",13.93
"1892","2014-07-09",13.85
"1893","2014-07-10",13.85
"1894","2014-07-11",13.89
"1895","2014-07-14",13.68
"1896","2014-07-15",13.76
"1897","2014-07-16",13.75
"1898","2014-07-17",13.8
"1899","2014-07-18",13.77
"1900","2014-07-21",13.83
"1901","2014-07-22",13.96
"1902","2014-07-23",13.98
"1903","2014-07-24",13.99
"1904","2014-07-25",13.95
"1905","2014-07-28",13.87
"1906","2014-07-29",13.9
"1907","2014-07-30",13.67
"1908","2014-07-31",13.39
"1909","2014-08-01",13.31
"1910","2014-08-04",13.27
"1911","2014-08-05",12.95
"1912","2014-08-06",13.16
"1913","2014-08-07",13.41
"1914","2014-08-08",13.47
"1915","2014-08-11",13.54
"1916","2014-08-12",13.48
"1917","2014-08-13",13.43
"1918","2014-08-14",13.67
"1919","2014-08-15",13.73
"1920","2014-08-18",13.76
"1921","2014-08-19",13.83
"1922","2014-08-20",13.91
"1923","2014-08-21",13.95
"1924","2014-08-22",14.01
"1925","2014-08-25",13.99
"1926","2014-08-26",13.97
"1927","2014-08-27",14.02
"1928","2014-08-28",13.94
"1929","2014-08-29",13.97
