"","date","RDNT"
"1002","2010-12-22",2.75
"1003","2010-12-23",2.93
"1004","2010-12-27",2.97
"1005","2010-12-28",2.79
"1006","2010-12-29",2.89
"1007","2010-12-30",2.96
"1008","2010-12-31",2.82
"1009","2011-01-03",2.96
"1010","2011-01-04",2.91
"1011","2011-01-05",3
"1012","2011-01-06",3.02
"1013","2011-01-07",2.98
"1014","2011-01-10",3.35
"1015","2011-01-11",3.31
"1016","2011-01-12",3.15
"1017","2011-01-13",3.33
"1018","2011-01-14",3.7
"1019","2011-01-18",3.73
"1020","2011-01-19",3.84
"1021","2011-01-20",3.62
"1022","2011-01-21",3.65
"1023","2011-01-24",3.46
"1024","2011-01-25",3.35
"1025","2011-01-26",3.37
"1026","2011-01-27",3.38
"1027","2011-01-28",3.5
"1028","2011-01-31",3.64
"1029","2011-02-01",3.58
"1030","2011-02-02",3.71
"1031","2011-02-03",3.66
"1032","2011-02-04",3.71
"1033","2011-02-07",3.52
"1034","2011-02-08",3.5
"1035","2011-02-09",3.48
"1036","2011-02-10",3.45
"1037","2011-02-11",3.4
"1038","2011-02-14",3.33
"1039","2011-02-15",3.29
"1040","2011-02-16",3.29
"1041","2011-02-17",3.25
"1042","2011-02-18",3.16
"1043","2011-02-22",3.15
"1044","2011-02-23",3.38
"1045","2011-02-24",3.5
"1046","2011-02-25",3.43
"1047","2011-02-28",3.35
"1048","2011-03-01",3.23
"1049","2011-03-02",3.23
"1050","2011-03-03",3.39
"1051","2011-03-04",3.47
"1052","2011-03-07",3.47
"1053","2011-03-08",3.58
"1054","2011-03-09",3.5
"1055","2011-03-10",3.4
"1056","2011-03-11",3.495
"1057","2011-03-14",3.44
"1058","2011-03-15",3.48
"1059","2011-03-16",3.56
"1060","2011-03-17",3.64
"1061","2011-03-18",3.53
"1062","2011-03-21",3.52
"1063","2011-03-22",3.58
"1064","2011-03-23",3.46
"1065","2011-03-24",3.55
"1066","2011-03-25",3.6
"1067","2011-03-28",3.495
"1068","2011-03-29",3.49
"1069","2011-03-30",3.42
"1070","2011-03-31",3.5
"1071","2011-04-01",3.5
"1072","2011-04-04",3.6
"1073","2011-04-05",3.5
"1074","2011-04-06",3.495
"1075","2011-04-07",3.48
"1076","2011-04-08",3.48
"1077","2011-04-11",3.48
"1078","2011-04-12",3.52
"1079","2011-04-13",3.57
"1080","2011-04-14",3.6
"1081","2011-04-15",3.63
"1082","2011-04-18",3.53
"1083","2011-04-19",3.55
"1084","2011-04-20",3.65
"1085","2011-04-21",3.64
"1086","2011-04-25",3.58
"1087","2011-04-26",3.6
"1088","2011-04-27",3.62
"1089","2011-04-28",3.71
"1090","2011-04-29",3.66
"1091","2011-05-02",3.7
"1092","2011-05-03",3.85
"1093","2011-05-04",3.92
"1094","2011-05-05",3.99
"1095","2011-05-06",4.03
"1096","2011-05-09",4.18
"1097","2011-05-10",4.21
"1098","2011-05-11",4.21
"1099","2011-05-12",4.26
"1100","2011-05-13",4.4
"1101","2011-05-16",4.54
"1102","2011-05-17",4.54
"1103","2011-05-18",4.87
"1104","2011-05-19",4.9
"1105","2011-05-20",4.87
"1106","2011-05-23",4.84
"1107","2011-05-24",4.86
"1108","2011-05-25",4.91
"1109","2011-05-26",5.12
"1110","2011-05-27",4.96
"1111","2011-05-31",4.76
"1112","2011-06-01",4.74
"1113","2011-06-02",4.65
"1114","2011-06-03",4.44
"1115","2011-06-06",4.17
"1116","2011-06-07",4.32
"1117","2011-06-08",4.51
"1118","2011-06-09",4.79
"1119","2011-06-10",4.89
"1120","2011-06-13",4.72
"1121","2011-06-14",4.65
"1122","2011-06-15",4.7
"1123","2011-06-16",4.37
"1124","2011-06-17",4.1
"1125","2011-06-20",4.3
"1126","2011-06-21",4.35
"1127","2011-06-22",4.24
"1128","2011-06-23",4.22
"1129","2011-06-24",4.1
"1130","2011-06-27",4.3
"1131","2011-06-28",4.53
"1132","2011-06-29",4.42
"1133","2011-06-30",4.4
"1134","2011-07-01",4.39
"1135","2011-07-05",4.39
"1136","2011-07-06",4.49
"1137","2011-07-07",4.43
"1138","2011-07-08",4.4
"1139","2011-07-11",4.29
"1140","2011-07-12",4.29
"1141","2011-07-13",4.31
"1142","2011-07-14",4.15
"1143","2011-07-15",4.1
"1144","2011-07-18",3.9
"1145","2011-07-19",3.83
"1146","2011-07-20",3.75
"1147","2011-07-21",3.89
"1148","2011-07-22",3.65
"1149","2011-07-25",3.41
"1150","2011-07-26",3.49
"1151","2011-07-27",3.45
"1152","2011-07-28",3.58
"1153","2011-07-29",3.75
"1154","2011-08-01",3.65
"1155","2011-08-02",3.36
"1156","2011-08-03",3.27
"1157","2011-08-04",2.88
"1158","2011-08-05",2.82
"1159","2011-08-08",2.57
"1160","2011-08-09",3.09
"1161","2011-08-10",2.84
"1162","2011-08-11",2.94
"1163","2011-08-12",2.87
"1164","2011-08-15",2.92
"1165","2011-08-16",2.71
"1166","2011-08-17",2.67
"1167","2011-08-18",2.405
"1168","2011-08-19",2.34
"1169","2011-08-22",2.53
"1170","2011-08-23",2.57
"1171","2011-08-24",2.5
"1172","2011-08-25",2.41
"1173","2011-08-26",2.57
"1174","2011-08-29",2.71
"1175","2011-08-30",2.9
"1176","2011-08-31",3
"1177","2011-09-01",3.165
"1178","2011-09-02",2.86
"1179","2011-09-06",2.77
"1180","2011-09-07",2.97
"1181","2011-09-08",2.85
"1182","2011-09-09",2.75
"1183","2011-09-12",2.61
"1184","2011-09-13",2.55
"1185","2011-09-14",2.65
"1186","2011-09-15",2.72
"1187","2011-09-16",2.77
"1188","2011-09-19",2.86
"1189","2011-09-20",2.92
"1190","2011-09-21",2.62
"1191","2011-09-22",2.42
"1192","2011-09-23",2.39
"1193","2011-09-26",2.38
"1194","2011-09-27",2.55
"1195","2011-09-28",2.4
"1196","2011-09-29",2.45
"1197","2011-09-30",2.44
"1198","2011-10-03",2.22
"1199","2011-10-04",2.1
"1200","2011-10-05",2.07
"1201","2011-10-06",2.24
"1202","2011-10-07",2.15
"1203","2011-10-10",2.3
"1204","2011-10-11",2.28
"1205","2011-10-12",2.33
"1206","2011-10-13",2.32
"1207","2011-10-14",2.33
"1208","2011-10-17",2.22
"1209","2011-10-18",2.32
"1210","2011-10-19",2.24
"1211","2011-10-20",2.11
"1212","2011-10-21",2.18
"1213","2011-10-24",2.25
"1214","2011-10-25",2.26
"1215","2011-10-26",2.35
"1216","2011-10-27",2.53
"1217","2011-10-28",2.6
"1218","2011-10-31",2.57
"1219","2011-11-01",2.38
"1220","2011-11-02",2.55
"1221","2011-11-03",2.59
"1222","2011-11-04",2.42
"1223","2011-11-07",2.4
"1224","2011-11-08",2.75
"1225","2011-11-09",2.51
"1226","2011-11-10",2.43
"1227","2011-11-11",2.5
"1228","2011-11-14",2.41
"1229","2011-11-15",2.4
"1230","2011-11-16",2.3
"1231","2011-11-17",2.26
"1232","2011-11-18",2.33
"1233","2011-11-21",2.19
"1234","2011-11-22",2.19
"1235","2011-11-23",2.02
"1236","2011-11-25",2.09
"1237","2011-11-28",2.26
"1238","2011-11-29",2.16
"1239","2011-11-30",2.41
"1240","2011-12-01",2.28
"1241","2011-12-02",2.35
"1242","2011-12-05",2.4
"1243","2011-12-06",2.4
"1244","2011-12-07",2.37
"1245","2011-12-08",2.23
"1246","2011-12-09",2.2
"1247","2011-12-12",2.19
"1248","2011-12-13",2.12
"1249","2011-12-14",2.22
"1250","2011-12-15",2.21
"1251","2011-12-16",2.19
"1252","2011-12-19",2.12
"1253","2011-12-20",2.21
"1254","2011-12-21",2.19
"1255","2011-12-22",2.2
"1256","2011-12-23",2.15
"1257","2011-12-27",2.17
"1258","2011-12-28",2.11
"1259","2011-12-29",2.11
"1260","2011-12-30",2.13
"1261","2012-01-03",2.17
"1262","2012-01-04",2.13
"1263","2012-01-05",2.09
"1264","2012-01-06",2.06
"1265","2012-01-09",2.05
"1266","2012-01-10",2.05
"1267","2012-01-11",2.05
"1268","2012-01-12",2
"1269","2012-01-13",1.98
"1270","2012-01-17",2
"1271","2012-01-18",1.94
"1272","2012-01-19",1.96
"1273","2012-01-20",2.07
"1274","2012-01-23",2.15
"1275","2012-01-24",2.09
"1276","2012-01-25",2.17
"1277","2012-01-26",2.24
"1278","2012-01-27",2.42
"1279","2012-01-30",2.45
"1280","2012-01-31",2.51
"1281","2012-02-01",2.64
"1282","2012-02-02",2.7
"1283","2012-02-03",2.65
"1284","2012-02-06",2.6
"1285","2012-02-07",2.68
"1286","2012-02-08",2.63
"1287","2012-02-09",2.55
"1288","2012-02-10",2.39
"1289","2012-02-13",2.46
"1290","2012-02-14",2.45
"1291","2012-02-15",2.4
"1292","2012-02-16",2.45
"1293","2012-02-17",2.49
"1294","2012-02-21",2.5
"1295","2012-02-22",2.67
"1296","2012-02-23",2.89
"1297","2012-02-24",3.1
"1298","2012-02-27",3.08
"1299","2012-02-28",2.94
"1300","2012-02-29",3.01
"1301","2012-03-01",2.95
"1302","2012-03-02",2.91
"1303","2012-03-05",2.89
"1304","2012-03-06",2.76
"1305","2012-03-07",2.92
"1306","2012-03-08",3.12
"1307","2012-03-09",3.45
"1308","2012-03-12",3.38
"1309","2012-03-13",3.45
"1310","2012-03-14",3.29
"1311","2012-03-15",3.27
"1312","2012-03-16",3.51
"1313","2012-03-19",3.58
"1314","2012-03-20",3.49
"1315","2012-03-21",3.4
"1316","2012-03-22",3.3
"1317","2012-03-23",3.24
"1318","2012-03-26",3.36
"1319","2012-03-27",3.32
"1320","2012-03-28",3.29
"1321","2012-03-29",3.28
"1322","2012-03-30",3.18
"1323","2012-04-02",3.31
"1324","2012-04-03",3.32
"1325","2012-04-04",3.36
"1326","2012-04-05",3.26
"1327","2012-04-09",3.24
"1328","2012-04-10",3.22
"1329","2012-04-11",3.29
"1330","2012-04-12",3.4
"1331","2012-04-13",3.18
"1332","2012-04-16",3.23
"1333","2012-04-17",3.25
"1334","2012-04-18",3.22
"1335","2012-04-19",3.18
"1336","2012-04-20",3.19
"1337","2012-04-23",3.1
"1338","2012-04-24",3.2
"1339","2012-04-25",3.31
"1340","2012-04-26",3.31
"1341","2012-04-27",3.3
"1342","2012-04-30",3.09
"1343","2012-05-01",2.98
"1344","2012-05-02",2.91
"1345","2012-05-03",2.95
"1346","2012-05-04",2.99
"1347","2012-05-07",3.01
"1348","2012-05-08",3.06
"1349","2012-05-09",2.99
"1350","2012-05-10",3.03
"1351","2012-05-11",3.02
"1352","2012-05-14",3.07
"1353","2012-05-15",3.12
"1354","2012-05-16",3.07
"1355","2012-05-17",3.04
"1356","2012-05-18",2.92
"1357","2012-05-21",2.96
"1358","2012-05-22",2.8
"1359","2012-05-23",2.65
"1360","2012-05-24",2.51
"1361","2012-05-25",2.5
"1362","2012-05-29",2.33
"1363","2012-05-30",2.37
"1364","2012-05-31",2.4
"1365","2012-06-01",2.39
"1366","2012-06-04",2.38
"1367","2012-06-05",2.35
"1368","2012-06-06",2.37
"1369","2012-06-07",2.37
"1370","2012-06-08",2.62
"1371","2012-06-11",2.62
"1372","2012-06-12",2.64
"1373","2012-06-13",2.58
"1374","2012-06-14",2.71
"1375","2012-06-15",2.8
"1376","2012-06-18",2.91
"1377","2012-06-19",2.74
"1378","2012-06-20",2.71
"1379","2012-06-21",2.68
"1380","2012-06-22",2.6
"1381","2012-06-25",2.53
"1382","2012-06-26",2.45
"1383","2012-06-27",2.45
"1384","2012-06-28",2.62
"1385","2012-06-29",2.66
"1386","2012-07-02",2.57
"1387","2012-07-03",2.58
"1388","2012-07-05",2.52
"1389","2012-07-06",2.55
"1390","2012-07-09",2.59
"1391","2012-07-10",2.73
"1392","2012-07-11",2.66
"1393","2012-07-12",2.64
"1394","2012-07-13",2.7
"1395","2012-07-16",2.61
"1396","2012-07-17",2.6
"1397","2012-07-18",2.57
"1398","2012-07-19",2.6
"1399","2012-07-20",2.62
"1400","2012-07-23",2.56
"1401","2012-07-24",2.56
"1402","2012-07-25",2.48
"1403","2012-07-26",2.51
"1404","2012-07-27",2.5
"1405","2012-07-30",2.4
"1406","2012-07-31",2.34
"1407","2012-08-01",2.31
"1408","2012-08-02",2.3
"1409","2012-08-03",2.56
"1410","2012-08-06",2.52
"1411","2012-08-07",2.44
"1412","2012-08-08",2.51
"1413","2012-08-09",2.53
"1414","2012-08-10",2.61
"1415","2012-08-13",2.66
"1416","2012-08-14",2.71
"1417","2012-08-15",2.71
"1418","2012-08-16",2.77
"1419","2012-08-17",2.79
"1420","2012-08-20",2.79
"1421","2012-08-21",2.76
"1422","2012-08-22",2.75
"1423","2012-08-23",2.74
"1424","2012-08-24",2.74
"1425","2012-08-27",2.77
"1426","2012-08-28",2.71
"1427","2012-08-29",2.69
"1428","2012-08-30",2.68
"1429","2012-08-31",2.8
"1430","2012-09-04",2.71
"1431","2012-09-05",2.77
"1432","2012-09-06",2.84
"1433","2012-09-07",2.86
"1434","2012-09-10",2.84
"1435","2012-09-11",2.78
"1436","2012-09-12",2.76
"1437","2012-09-13",2.71
"1438","2012-09-14",2.73
"1439","2012-09-17",2.73
"1440","2012-09-18",2.85
"1441","2012-09-19",2.82
"1442","2012-09-20",2.77
"1443","2012-09-21",2.77
"1444","2012-09-24",2.79
"1445","2012-09-25",2.74
"1446","2012-09-26",2.74
"1447","2012-09-27",2.75
"1448","2012-09-28",2.78
"1449","2012-10-01",2.75
"1450","2012-10-02",2.73
"1451","2012-10-03",2.71
"1452","2012-10-04",2.8
"1453","2012-10-05",2.8
"1454","2012-10-08",2.71
"1455","2012-10-09",2.71
"1456","2012-10-10",2.72
"1457","2012-10-11",2.71
"1458","2012-10-12",2.7
"1459","2012-10-15",2.71
"1460","2012-10-16",2.71
"1461","2012-10-17",2.69
"1462","2012-10-18",2.7
"1463","2012-10-19",2.71
"1464","2012-10-22",2.69
"1465","2012-10-23",2.7
"1466","2012-10-24",2.68
"1467","2012-10-25",2.6
"1468","2012-10-26",2.59
"1469","2012-10-31",2.6
"1470","2012-11-01",2.53
"1471","2012-11-02",2.58
"1472","2012-11-05",2.59
"1473","2012-11-06",2.65
"1474","2012-11-07",2.66
"1475","2012-11-08",2.63
"1476","2012-11-09",2.5
"1477","2012-11-12",2.36
"1478","2012-11-13",2.47
"1479","2012-11-14",2.43
"1480","2012-11-15",2.4
"1481","2012-11-16",2.42
"1482","2012-11-19",2.46
"1483","2012-11-20",2.41
"1484","2012-11-21",2.39
"1485","2012-11-23",2.41
"1486","2012-11-26",2.36
"1487","2012-11-27",2.34
"1488","2012-11-28",2.29
"1489","2012-11-29",2.41
"1490","2012-11-30",2.43
"1491","2012-12-03",2.36
"1492","2012-12-04",2.4
"1493","2012-12-05",2.44
"1494","2012-12-06",2.385
"1495","2012-12-07",2.41
"1496","2012-12-10",2.45
"1497","2012-12-11",2.49
"1498","2012-12-12",2.53
"1499","2012-12-13",2.5
"1500","2012-12-14",2.51
"1501","2012-12-17",2.46
"1502","2012-12-18",2.5
"1503","2012-12-19",2.48
"1504","2012-12-20",2.52
"1505","2012-12-21",2.49
"1506","2012-12-24",2.49
"1507","2012-12-26",2.5
"1508","2012-12-27",2.52
"1509","2012-12-28",2.48
"1510","2012-12-31",2.53
"1511","2013-01-02",2.51
"1512","2013-01-03",2.59
"1513","2013-01-04",2.61
"1514","2013-01-07",2.66
"1515","2013-01-08",2.73
"1516","2013-01-09",2.68
"1517","2013-01-10",2.76
"1518","2013-01-11",2.74
"1519","2013-01-14",2.77
"1520","2013-01-15",2.7
"1521","2013-01-16",2.69
"1522","2013-01-17",2.72
"1523","2013-01-18",2.79
"1524","2013-01-22",2.77
"1525","2013-01-23",2.79
"1526","2013-01-24",2.84
"1527","2013-01-25",2.83
"1528","2013-01-28",2.94
"1529","2013-01-29",3.14
"1530","2013-01-30",3.08
"1531","2013-01-31",2.96
"1532","2013-02-01",3.03
"1533","2013-02-04",3
"1534","2013-02-05",3.05
"1535","2013-02-06",3.05
"1536","2013-02-07",3.04
"1537","2013-02-08",2.99
"1538","2013-02-11",3.1
"1539","2013-02-12",2.99
"1540","2013-02-13",3.06
"1541","2013-02-14",3.07
"1542","2013-02-15",3.09
"1543","2013-02-19",3.06
"1544","2013-02-20",2.98
"1545","2013-02-21",2.91
"1546","2013-02-22",2.91
"1547","2013-02-25",2.97
"1548","2013-02-26",2.89
"1549","2013-02-27",2.9
"1550","2013-02-28",2.83
"1551","2013-03-01",2.81
"1552","2013-03-04",2.85
"1553","2013-03-05",2.78
"1554","2013-03-06",2.76
"1555","2013-03-07",2.72
"1556","2013-03-08",2.74
"1557","2013-03-11",2.74
"1558","2013-03-12",2.81
"1559","2013-03-13",2.84
"1560","2013-03-14",2.91
"1561","2013-03-15",2.77
"1562","2013-03-18",2.75
"1563","2013-03-19",2.7
"1564","2013-03-20",2.73
"1565","2013-03-21",2.73
"1566","2013-03-22",2.84
"1567","2013-03-25",2.83
"1568","2013-03-26",2.83
"1569","2013-03-27",2.78
"1570","2013-03-28",2.8
"1571","2013-04-01",2.82
"1572","2013-04-02",2.84
"1573","2013-04-03",2.84
"1574","2013-04-04",2.82
"1575","2013-04-05",2.8
"1576","2013-04-08",2.8
"1577","2013-04-09",2.76
"1578","2013-04-10",2.79
"1579","2013-04-11",2.74
"1580","2013-04-12",2.74
"1581","2013-04-15",2.73
"1582","2013-04-16",2.78
"1583","2013-04-17",2.73
"1584","2013-04-18",2.69
"1585","2013-04-19",2.7
"1586","2013-04-22",2.67
"1587","2013-04-23",2.78
"1588","2013-04-24",2.74
"1589","2013-04-25",2.75
"1590","2013-04-26",2.76
"1591","2013-04-29",2.77
"1592","2013-04-30",2.74
"1593","2013-05-01",2.79
"1594","2013-05-02",2.86
"1595","2013-05-03",2.81
"1596","2013-05-06",2.72
"1597","2013-05-07",2.67
"1598","2013-05-08",2.63
"1599","2013-05-09",2.62
"1600","2013-05-10",2.49
"1601","2013-05-13",2.4
"1602","2013-05-14",2.48
"1603","2013-05-15",2.51
"1604","2013-05-16",2.54
"1605","2013-05-17",2.54
"1606","2013-05-20",2.5
"1607","2013-05-21",2.51
"1608","2013-05-22",2.49
"1609","2013-05-23",2.44
"1610","2013-05-24",2.38
"1611","2013-05-28",2.41
"1612","2013-05-29",2.52
"1613","2013-05-30",2.68
"1614","2013-05-31",2.6
"1615","2013-06-03",2.55
"1616","2013-06-04",2.51
"1617","2013-06-05",2.52
"1618","2013-06-06",2.63
"1619","2013-06-07",2.65
"1620","2013-06-10",2.67
"1621","2013-06-11",2.63
"1622","2013-06-12",2.61
"1623","2013-06-13",2.63
"1624","2013-06-14",2.66
"1625","2013-06-17",2.63
"1626","2013-06-18",2.56
"1627","2013-06-19",2.56
"1628","2013-06-20",2.54
"1629","2013-06-21",2.5
"1630","2013-06-24",2.54
"1631","2013-06-25",2.52
"1632","2013-06-26",2.53
"1633","2013-06-27",2.6
"1634","2013-06-28",2.65
"1635","2013-07-01",2.63
"1636","2013-07-02",2.69
"1637","2013-07-03",2.75
"1638","2013-07-05",2.8
"1639","2013-07-08",2.8
"1640","2013-07-09",2.8
"1641","2013-07-10",2.77
"1642","2013-07-11",2.8
"1643","2013-07-12",2.75
"1644","2013-07-15",2.75
"1645","2013-07-16",2.8
"1646","2013-07-17",2.75
"1647","2013-07-18",2.78
"1648","2013-07-19",2.75
"1649","2013-07-22",2.79
"1650","2013-07-23",2.75
"1651","2013-07-24",2.81
"1652","2013-07-25",2.78
"1653","2013-07-26",2.84
"1654","2013-07-29",2.81
"1655","2013-07-30",2.83
"1656","2013-07-31",2.78
"1657","2013-08-01",2.82
"1658","2013-08-02",2.91
"1659","2013-08-05",2.93
"1660","2013-08-06",3.07
"1661","2013-08-07",3.16
"1662","2013-08-08",3.16
"1663","2013-08-09",2.96
"1664","2013-08-12",3
"1665","2013-08-13",2.9
"1666","2013-08-14",2.83
"1667","2013-08-15",2.63
"1668","2013-08-16",2.75
"1669","2013-08-19",2.71
"1670","2013-08-20",2.73
"1671","2013-08-21",2.73
"1672","2013-08-22",2.73
"1673","2013-08-23",2.71
"1674","2013-08-26",2.71
"1675","2013-08-27",2.72
"1676","2013-08-28",2.61
"1677","2013-08-29",2.59
"1678","2013-08-30",2.58
"1679","2013-09-03",2.55
"1680","2013-09-04",2.55
"1681","2013-09-05",2.5
"1682","2013-09-06",2.48
"1683","2013-09-09",2.55
"1684","2013-09-10",2.48
"1685","2013-09-11",2.5
"1686","2013-09-12",2.45
"1687","2013-09-13",2.46
"1688","2013-09-16",2.42
"1689","2013-09-17",2.42
"1690","2013-09-18",2.4
"1691","2013-09-19",2.45
"1692","2013-09-20",2.46
"1693","2013-09-23",2.44
"1694","2013-09-24",2.4
"1695","2013-09-25",2.39
"1696","2013-09-26",2.42
"1697","2013-09-27",2.45
"1698","2013-09-30",2.41
"1699","2013-10-01",2.65
"1700","2013-10-02",2.68
"1701","2013-10-03",2.5
"1702","2013-10-04",2.49
"1703","2013-10-07",2.45
"1704","2013-10-08",2.48
"1705","2013-10-09",2.47
"1706","2013-10-10",2.36
"1707","2013-10-11",2.58
"1708","2013-10-14",2.47
"1709","2013-10-15",2.49
"1710","2013-10-16",2.47
"1711","2013-10-17",2.48
"1712","2013-10-18",2.44
"1713","2013-10-21",2.46
"1714","2013-10-22",2.47
"1715","2013-10-23",2.5
"1716","2013-10-24",2.49
"1717","2013-10-25",2.44
"1718","2013-10-28",2.47
"1719","2013-10-29",2.48
"1720","2013-10-30",2.46
"1721","2013-10-31",2.45
"1722","2013-11-01",2.48
"1723","2013-11-04",2.51
"1724","2013-11-05",2.48
"1725","2013-11-06",2.48
"1726","2013-11-07",2.4
"1727","2013-11-08",2.35
"1728","2013-11-11",2.03
"1729","2013-11-12",2.11
"1730","2013-11-13",2.08
"1731","2013-11-14",2.04
"1732","2013-11-15",2.02
"1733","2013-11-18",1.93
"1734","2013-11-19",1.94
"1735","2013-11-20",1.88
"1736","2013-11-21",1.99
"1737","2013-11-22",1.94
"1738","2013-11-25",1.96
"1739","2013-11-26",1.97
"1740","2013-11-27",1.96
"1741","2013-11-29",2
"1742","2013-12-02",1.96
"1743","2013-12-03",1.98
"1744","2013-12-04",1.94
"1745","2013-12-05",1.9
"1746","2013-12-06",1.88
"1747","2013-12-09",1.89
"1748","2013-12-10",1.81
"1749","2013-12-11",1.75
"1750","2013-12-12",1.66
"1751","2013-12-13",1.74
"1752","2013-12-16",1.77
"1753","2013-12-17",1.66
"1754","2013-12-18",1.61
"1755","2013-12-19",1.6
"1756","2013-12-20",1.57
"1757","2013-12-23",1.6
"1758","2013-12-24",1.63
"1759","2013-12-26",1.66
"1760","2013-12-27",1.64
"1761","2013-12-30",1.64
"1762","2013-12-31",1.67
"1763","2014-01-02",1.62
"1764","2014-01-03",1.61
"1765","2014-01-06",1.6
"1766","2014-01-07",1.61
"1767","2014-01-08",1.57
"1768","2014-01-09",1.51
"1769","2014-01-10",1.51
"1770","2014-01-13",1.5
"1771","2014-01-14",1.61
"1772","2014-01-15",1.67
"1773","2014-01-16",1.64
"1774","2014-01-17",1.68
"1775","2014-01-21",1.64
"1776","2014-01-22",1.66
"1777","2014-01-23",1.83
"1778","2014-01-24",1.74
"1779","2014-01-27",1.72
"1780","2014-01-28",1.72
"1781","2014-01-29",1.89
"1782","2014-01-30",1.9
"1783","2014-01-31",1.89
"1784","2014-02-03",1.87
"1785","2014-02-04",1.87
"1786","2014-02-05",1.85
"1787","2014-02-06",1.87
"1788","2014-02-07",1.86
"1789","2014-02-10",1.86
"1790","2014-02-11",1.92
"1791","2014-02-12",1.91
"1792","2014-02-13",1.91
"1793","2014-02-14",1.92
"1794","2014-02-18",1.93
"1795","2014-02-19",1.92
"1796","2014-02-20",1.93
"1797","2014-02-21",1.98
"1798","2014-02-24",1.97
"1799","2014-02-25",1.91
"1800","2014-02-26",1.94
"1801","2014-02-27",1.91
"1802","2014-02-28",1.94
"1803","2014-03-03",2.29
"1804","2014-03-04",2.33
"1805","2014-03-05",2.63
"1806","2014-03-06",2.74
"1807","2014-03-07",2.82
"1808","2014-03-10",2.89
"1809","2014-03-11",2.9
"1810","2014-03-12",2.9
"1811","2014-03-13",2.81
"1812","2014-03-14",2.76
"1813","2014-03-17",2.75
"1814","2014-03-18",2.75
"1815","2014-03-19",2.74
"1816","2014-03-20",2.745
"1817","2014-03-21",2.86
"1818","2014-03-24",2.79
"1819","2014-03-25",2.77
"1820","2014-03-26",2.61
"1821","2014-03-27",2.71
"1822","2014-03-28",2.74
"1823","2014-03-31",2.84
"1824","2014-04-01",2.88
"1825","2014-04-02",3.22
"1826","2014-04-03",3.39
"1827","2014-04-04",3.47
"1828","2014-04-07",3.76
"1829","2014-04-08",4.13
"1830","2014-04-09",4.17
"1831","2014-04-10",4.04
"1832","2014-04-11",4.07
"1833","2014-04-14",4.41
"1834","2014-04-15",4.38
"1835","2014-04-16",4.38
"1836","2014-04-17",4.41
"1837","2014-04-21",4.63
"1838","2014-04-22",4.89
"1839","2014-04-23",4.82
"1840","2014-04-24",4.76
"1841","2014-04-25",4.77
"1842","2014-04-28",5.06
"1843","2014-04-29",5.05
"1844","2014-04-30",4.97
"1845","2014-05-01",4.77
"1846","2014-05-02",4.95
"1847","2014-05-05",5.06
"1848","2014-05-06",5.39
"1849","2014-05-07",5.44
"1850","2014-05-08",5.32
"1851","2014-05-09",6.48
"1852","2014-05-12",6.5
"1853","2014-05-13",6.34
"1854","2014-05-14",6.23
"1855","2014-05-15",6.23
"1856","2014-05-16",5.96
"1857","2014-05-19",6.28
"1858","2014-05-20",6.16
"1859","2014-05-21",6.18
"1860","2014-05-22",6.2
"1861","2014-05-23",6.22
"1862","2014-05-27",6.39
"1863","2014-05-28",6.35
"1864","2014-05-29",6.38
"1865","2014-05-30",6.36
"1866","2014-06-02",6.25
"1867","2014-06-03",6.14
"1868","2014-06-04",6.34
"1869","2014-06-05",7
"1870","2014-06-06",7.48
"1871","2014-06-09",7.45
"1872","2014-06-10",7.58
"1873","2014-06-11",7.33
"1874","2014-06-12",7.15
"1875","2014-06-13",7.24
"1876","2014-06-16",7.25
"1877","2014-06-17",7.15
"1878","2014-06-18",7.2
"1879","2014-06-19",7.14
"1880","2014-06-20",7.13
"1881","2014-06-23",7.15
"1882","2014-06-24",6.99
"1883","2014-06-25",7.02
"1884","2014-06-26",7.01
"1885","2014-06-27",6.68
"1886","2014-06-30",6.63
"1887","2014-07-01",6.48
"1888","2014-07-02",6.62
"1889","2014-07-03",6.39
"1890","2014-07-07",6.05
"1891","2014-07-08",5.95
"1892","2014-07-09",6.09
"1893","2014-07-10",6.079
"1894","2014-07-11",6
"1895","2014-07-14",5.95
"1896","2014-07-15",5.75
"1897","2014-07-16",5.86
"1898","2014-07-17",5.75
"1899","2014-07-18",6.23
"1900","2014-07-21",5.85
"1901","2014-07-22",5.79
"1902","2014-07-23",5.63
"1903","2014-07-24",5.7
"1904","2014-07-25",5.35
"1905","2014-07-28",5.29
"1906","2014-07-29",5.44
"1907","2014-07-30",5.52
"1908","2014-07-31",5.11
"1909","2014-08-01",5.17
"1910","2014-08-04",5.53
"1911","2014-08-05",5.57
"1912","2014-08-06",5.76
"1913","2014-08-07",5.73
"1914","2014-08-08",6.92
"1915","2014-08-11",6.95
"1916","2014-08-12",6.71
"1917","2014-08-13",6.78
"1918","2014-08-14",6.8
"1919","2014-08-15",6.77
"1920","2014-08-18",6.98
"1921","2014-08-19",6.82
"1922","2014-08-20",6.85
"1923","2014-08-21",6.86
"1924","2014-08-22",6.92
"1925","2014-08-25",6.78
"1926","2014-08-26",6.77
"1927","2014-08-27",6.66
"1928","2014-08-28",6.62
"1929","2014-08-29",6.68
"1930","2014-09-02",6.78
"1931","2014-09-03",6.83
"1932","2014-09-04",6.65
"1933","2014-09-05",6.75
"1934","2014-09-08",6.92
