"","date","PFLT"
"1001","2015-04-01",13.99
"1002","2015-04-02",13.96
"1003","2015-04-06",13.99
"1004","2015-04-07",14.03
"1005","2015-04-08",14.04
"1006","2015-04-09",14.1
"1007","2015-04-10",14.11
"1008","2015-04-13",14.04
"1009","2015-04-14",14.1
"1010","2015-04-15",14.15
"1011","2015-04-16",14.18
"1012","2015-04-17",14.05
"1013","2015-04-20",14.11
"1014","2015-04-21",14.09
"1015","2015-04-22",14.09
"1016","2015-04-23",14.12
"1017","2015-04-24",14.09
"1018","2015-04-27",14.12
"1019","2015-04-28",14.15
"1020","2015-04-29",14.16
"1021","2015-04-30",14.33
"1022","2015-05-01",14.31
"1023","2015-05-04",14.3
"1024","2015-05-05",14.25
"1025","2015-05-06",14.3
"1026","2015-05-07",14.15
"1027","2015-05-08",14.16
"1028","2015-05-11",14.17
"1029","2015-05-12",14.02
"1030","2015-05-13",14.07
"1031","2015-05-14",14.09
"1032","2015-05-15",14.2
"1033","2015-05-18",14.08
"1034","2015-05-19",14.15
"1035","2015-05-20",14.11
"1036","2015-05-21",14.14
"1037","2015-05-22",14.15
"1038","2015-05-26",14.2
"1039","2015-05-27",14.15
"1040","2015-05-28",14.18
"1041","2015-05-29",14.15
"1042","2015-06-01",14.06
"1043","2015-06-02",14.03
"1044","2015-06-03",14.08
"1045","2015-06-04",14.05
"1046","2015-06-05",14.1
"1047","2015-06-08",14.13
"1048","2015-06-09",14.05
"1049","2015-06-10",14.03
"1050","2015-06-11",14.02
"1051","2015-06-12",14.08
"1052","2015-06-15",14.08
"1053","2015-06-16",14.05
"1054","2015-06-17",14.04
"1055","2015-06-18",14.07
"1056","2015-06-19",14.25
"1057","2015-06-22",14.08
"1058","2015-06-23",14.27
"1059","2015-06-24",14.48
"1060","2015-06-25",14.18
"1061","2015-06-26",14.29
"1062","2015-06-29",14.19
"1063","2015-06-30",13.88
"1064","2015-07-01",14.06
"1065","2015-07-02",14
"1066","2015-07-06",14.01
"1067","2015-07-07",14.04
"1068","2015-07-08",14
"1069","2015-07-09",14
"1070","2015-07-10",14.01
"1071","2015-07-13",14.08
"1072","2015-07-14",14.29
"1073","2015-07-15",14.3
"1074","2015-07-16",14.22
"1075","2015-07-17",14.25
"1076","2015-07-20",14.08
"1077","2015-07-21",14.05
"1078","2015-07-22",14
"1079","2015-07-23",13.96
"1080","2015-07-24",13.73
"1081","2015-07-27",13.62
"1082","2015-07-28",13.38
"1083","2015-07-29",13.36
"1084","2015-07-30",13.66
"1085","2015-07-31",13.35
"1086","2015-08-03",13.5
"1087","2015-08-04",13.62
"1088","2015-08-05",13.55
"1089","2015-08-06",13.6
"1090","2015-08-07",13.47
"1091","2015-08-10",13.42
"1092","2015-08-11",13.33
"1093","2015-08-12",13.22
"1094","2015-08-13",13.21
"1095","2015-08-14",12.89
"1096","2015-08-17",12.93
"1097","2015-08-18",13.06
"1098","2015-08-19",12.98
"1099","2015-08-20",12.63
"1100","2015-08-21",12.65
"1101","2015-08-24",12
"1102","2015-08-25",12.01
"1103","2015-08-26",12.02
"1104","2015-08-27",12.28
"1105","2015-08-28",12.14
"1106","2015-08-31",12.03
"1107","2015-09-01",12.18
"1108","2015-09-02",12.25
"1109","2015-09-03",12.28
"1110","2015-09-04",12.27
"1111","2015-09-08",12.25
"1112","2015-09-09",12.37
"1113","2015-09-10",12.41
"1114","2015-09-11",12.44
"1115","2015-09-14",12.55
"1116","2015-09-15",12.47
"1117","2015-09-16",12.55
"1118","2015-09-17",12.25
"1119","2015-09-18",12.48
"1120","2015-09-21",12.41
"1121","2015-09-22",12.35
"1122","2015-09-23",12.17
"1123","2015-09-24",12.06
"1124","2015-09-25",11.88
"1125","2015-09-28",11.71
"1126","2015-09-29",11.35
"1127","2015-09-30",11.94
"1128","2015-10-01",11.69
"1129","2015-10-02",11.73
"1130","2015-10-05",11.81
"1131","2015-10-06",12.03
"1132","2015-10-07",12.35
"1133","2015-10-08",12.33
"1134","2015-10-09",12.42
"1135","2015-10-12",12.33
"1136","2015-10-13",12.06
"1137","2015-10-14",11.8
"1138","2015-10-15",11.98
"1139","2015-10-16",12.17
"1140","2015-10-19",12.11
"1141","2015-10-20",12.12
"1142","2015-10-21",12.16
"1143","2015-10-22",12.14
"1144","2015-10-23",12.22
"1145","2015-10-26",12.13
"1146","2015-10-27",12.05
"1147","2015-10-28",11.94
"1148","2015-10-29",11.99
"1149","2015-10-30",12.07
"1150","2015-11-02",12.1
"1151","2015-11-03",12.17
"1152","2015-11-04",12.22
"1153","2015-11-05",12.02
"1154","2015-11-06",12.02
"1155","2015-11-09",11.93
"1156","2015-11-10",11.72
"1157","2015-11-11",11.65
"1158","2015-11-12",11.6
"1159","2015-11-13",11.55
"1160","2015-11-16",11.58
"1161","2015-11-17",11.46
"1162","2015-11-18",11.5
"1163","2015-11-19",11.6
"1164","2015-11-20",11.58
"1165","2015-11-23",11.69
"1166","2015-11-24",11.77
"1167","2015-11-25",11.81
"1168","2015-11-27",11.73
"1169","2015-11-30",12.03
"1170","2015-12-01",11.83
"1171","2015-12-02",11.8
"1172","2015-12-03",11.74
"1173","2015-12-04",11.74
"1174","2015-12-07",11.45
"1175","2015-12-08",11.1
"1176","2015-12-09",11.39
"1177","2015-12-10",11.31
"1178","2015-12-11",11.2
"1179","2015-12-14",10.79
"1180","2015-12-15",10.85
"1181","2015-12-16",11
"1182","2015-12-17",10.9
"1183","2015-12-18",10.92
"1184","2015-12-21",10.92
"1185","2015-12-22",11.22
"1186","2015-12-23",11.44
"1187","2015-12-24",11.28
"1188","2015-12-28",11.09
"1189","2015-12-29",11.21
"1190","2015-12-30",11.27
"1191","2015-12-31",11.25
"1192","2016-01-04",11.45
"1193","2016-01-05",11.54
"1194","2016-01-06",11.41
"1195","2016-01-07",11.31
"1196","2016-01-08",11.42
"1197","2016-01-11",11.26
"1198","2016-01-12",11.05
"1199","2016-01-13",10.87
"1200","2016-01-14",10.7
"1201","2016-01-15",10.35
"1202","2016-01-19",10.24
"1203","2016-01-20",10.09
"1204","2016-01-21",10.39
"1205","2016-01-22",10.77
"1206","2016-01-25",10.8
"1207","2016-01-26",10.88
"1208","2016-01-27",10.79
"1209","2016-01-28",10.77
"1210","2016-01-29",10.9
"1211","2016-02-01",11.02
"1212","2016-02-02",10.99
"1213","2016-02-03",10.82
"1214","2016-02-04",10.82
"1215","2016-02-05",10.92
"1216","2016-02-08",10.56
"1217","2016-02-09",10.53
"1218","2016-02-10",10.64
"1219","2016-02-11",10.5
"1220","2016-02-12",10.63
"1221","2016-02-16",10.67
"1222","2016-02-17",10.82
"1223","2016-02-18",11.07
"1224","2016-02-19",11.1
"1225","2016-02-22",11.13
"1226","2016-02-23",11.1
"1227","2016-02-24",11.13
"1228","2016-02-25",11.25
"1229","2016-02-26",11.31
"1230","2016-02-29",11.3
"1231","2016-03-01",11.45
"1232","2016-03-02",11.42
"1233","2016-03-03",11.48
"1234","2016-03-04",11.49
"1235","2016-03-07",11.42
"1236","2016-03-08",11.42
"1237","2016-03-09",11.48
"1238","2016-03-10",11.46
"1239","2016-03-11",11.56
"1240","2016-03-14",11.55
"1241","2016-03-15",11.48
"1242","2016-03-16",11.5
"1243","2016-03-17",11.6
"1244","2016-03-18",11.57
"1245","2016-03-21",11.52
"1246","2016-03-22",11.67
"1247","2016-03-23",11.55
"1248","2016-03-24",11.5
"1249","2016-03-28",11.54
"1250","2016-03-29",11.55
"1251","2016-03-30",11.54
"1252","2016-03-31",11.7
"1253","2016-04-01",11.81
"1254","2016-04-04",11.69
"1255","2016-04-05",11.82
"1256","2016-04-06",11.84
"1257","2016-04-07",11.8
"1258","2016-04-08",11.78
"1259","2016-04-11",11.75
"1260","2016-04-12",11.88
"1261","2016-04-13",11.87
"1262","2016-04-14",11.97
"1263","2016-04-15",12.02
"1264","2016-04-18",12.12
"1265","2016-04-19",12.17
"1266","2016-04-20",12.18
"1267","2016-04-21",12.08
"1268","2016-04-22",12.05
"1269","2016-04-25",11.93
"1270","2016-04-26",11.95
"1271","2016-04-27",12.03
"1272","2016-04-28",12.03
"1273","2016-04-29",11.86
"1274","2016-05-02",11.74
"1275","2016-05-03",11.62
"1276","2016-05-04",11.6
"1277","2016-05-05",11.58
"1278","2016-05-06",11.68
"1279","2016-05-09",11.88
"1280","2016-05-10",11.95
"1281","2016-05-11",11.99
"1282","2016-05-12",11.96
"1283","2016-05-13",11.92
"1284","2016-05-16",11.99
"1285","2016-05-17",12.07
"1286","2016-05-18",12.03
"1287","2016-05-19",11.74
"1288","2016-05-20",11.96
"1289","2016-05-23",11.91
"1290","2016-05-24",11.97
"1291","2016-05-25",12.05
"1292","2016-05-26",12.15
"1293","2016-05-27",12.09
"1294","2016-05-31",12.01
"1295","2016-06-01",12.1
"1296","2016-06-02",12.14
"1297","2016-06-03",12.1
"1298","2016-06-06",12.28
"1299","2016-06-07",12.27
"1300","2016-06-08",12.33
"1301","2016-06-09",12.32
"1302","2016-06-10",12.25
"1303","2016-06-13",12.24
"1304","2016-06-14",12.2
"1305","2016-06-15",12.26
"1306","2016-06-16",12.21
"1307","2016-06-17",12.29
"1308","2016-06-20",12.42
"1309","2016-06-21",12.42
"1310","2016-06-22",12.42
"1311","2016-06-23",12.43
"1312","2016-06-24",12.51
"1313","2016-06-27",12.2
"1314","2016-06-28",12.34
"1315","2016-06-29",12.48
"1316","2016-06-30",12.4
"1317","2016-07-01",12.54
"1318","2016-07-05",12.59
"1319","2016-07-06",12.6
"1320","2016-07-07",12.65
"1321","2016-07-08",12.66
"1322","2016-07-11",12.68
"1323","2016-07-12",12.69
"1324","2016-07-13",12.58
"1325","2016-07-14",12.66
"1326","2016-07-15",12.7
"1327","2016-07-18",12.64
"1328","2016-07-19",12.64
"1329","2016-07-20",12.61
"1330","2016-07-21",12.54
"1331","2016-07-22",12.59
"1332","2016-07-25",12.68
"1333","2016-07-26",12.67
"1334","2016-07-27",12.66
"1335","2016-07-28",12.65
"1336","2016-07-29",12.74
"1337","2016-08-01",12.67
"1338","2016-08-02",12.7
"1339","2016-08-03",12.7
"1340","2016-08-04",12.7
"1341","2016-08-05",12.67
"1342","2016-08-08",12.69
"1343","2016-08-09",12.8
"1344","2016-08-10",12.94
"1345","2016-08-11",12.97
"1346","2016-08-12",12.99
"1347","2016-08-15",13.05
"1348","2016-08-16",13.01
"1349","2016-08-17",12.92
"1350","2016-08-18",12.97
"1351","2016-08-19",13.11
"1352","2016-08-22",13.01
"1353","2016-08-23",13.02
"1354","2016-08-24",13.07
"1355","2016-08-25",13
"1356","2016-08-26",13.05
"1357","2016-08-29",13.04
"1358","2016-08-30",13.04
"1359","2016-08-31",13.03
"1360","2016-09-01",12.99
"1361","2016-09-02",13
"1362","2016-09-06",12.99
"1363","2016-09-07",13.04
"1364","2016-09-08",13.05
"1365","2016-09-09",12.83
"1366","2016-09-12",12.92
"1367","2016-09-13",12.84
"1368","2016-09-14",12.88
"1369","2016-09-15",12.92
"1370","2016-09-16",12.92
"1371","2016-09-19",12.92
"1372","2016-09-20",12.9
"1373","2016-09-21",12.97
"1374","2016-09-22",13.02
"1375","2016-09-23",13.07
"1376","2016-09-26",13.11
"1377","2016-09-27",13.18
"1378","2016-09-28",13.2
"1379","2016-09-29",13.26
"1380","2016-09-30",13.23
"1381","2016-10-03",13.4
"1382","2016-10-04",13.51
"1383","2016-10-05",13.61
"1384","2016-10-06",13.42
"1385","2016-10-07",13.39
"1386","2016-10-10",13.4
"1387","2016-10-11",13.32
"1388","2016-10-12",13.27
"1389","2016-10-13",13.28
"1390","2016-10-14",13.28
"1391","2016-10-17",13.25
"1392","2016-10-18",13.2
"1393","2016-10-19",13.2
"1394","2016-10-20",13.12
"1395","2016-10-21",13.24
"1396","2016-10-24",13.32
"1397","2016-10-25",13.27
"1398","2016-10-26",13
"1399","2016-10-27",13.18
"1400","2016-10-28",13.11
"1401","2016-10-31",12.97
"1402","2016-11-01",12.89
"1403","2016-11-02",12.73
"1404","2016-11-03",12.48
"1405","2016-11-04",12.44
"1406","2016-11-07",12.61
"1407","2016-11-08",12.58
"1408","2016-11-09",13.02
"1409","2016-11-10",13.28
"1410","2016-11-11",13.33
"1411","2016-11-14",13.28
"1412","2016-11-15",13.3
"1413","2016-11-16",13.19
"1414","2016-11-17",13.31
"1415","2016-11-18",13.39
"1416","2016-11-21",13.48
"1417","2016-11-22",13.48
"1418","2016-11-23",13.41
"1419","2016-11-25",13.7
"1420","2016-11-28",13.88
"1421","2016-11-29",13.93
"1422","2016-11-30",13.85
"1423","2016-12-01",13.97
"1424","2016-12-02",13.82
"1425","2016-12-05",13.96
"1426","2016-12-06",13.93
"1427","2016-12-07",13.95
"1428","2016-12-08",13.78
"1429","2016-12-09",13.81
"1430","2016-12-12",14.02
"1431","2016-12-13",14.04
"1432","2016-12-14",14.07
"1433","2016-12-15",14.1
"1434","2016-12-16",14.14
"1435","2016-12-19",14.15
"1436","2016-12-20",14.07
"1437","2016-12-21",14.17
"1438","2016-12-22",14.11
"1439","2016-12-23",14.05
"1440","2016-12-27",14.07
"1441","2016-12-28",14.05
"1442","2016-12-29",14.08
"1443","2016-12-30",14.11
"1444","2017-01-03",14.17
"1445","2017-01-04",14.17
"1446","2017-01-05",14.17
"1447","2017-01-06",14.13
"1448","2017-01-09",14.13
"1449","2017-01-10",14.16
"1450","2017-01-11",14.12
"1451","2017-01-12",14.04
"1452","2017-01-13",14.1
"1453","2017-01-17",14.14
"1454","2017-01-18",14.03
"1455","2017-01-19",14.03
"1456","2017-01-20",14.07
"1457","2017-01-23",14.08
"1458","2017-01-24",14.03
"1459","2017-01-25",13.99
"1460","2017-01-26",13.99
"1461","2017-01-27",14.06
"1462","2017-01-30",14.03
"1463","2017-01-31",14.09
"1464","2017-02-01",14.05
"1465","2017-02-02",13.99
"1466","2017-02-03",14.05
"1467","2017-02-06",14.12
"1468","2017-02-07",14.1
"1469","2017-02-08",14.08
"1470","2017-02-09",14.04
"1471","2017-02-10",13.99
"1472","2017-02-13",14.01
"1473","2017-02-14",13.62
"1474","2017-02-15",13.65
"1475","2017-02-16",13.69
"1476","2017-02-17",13.67
"1477","2017-02-21",13.68
"1478","2017-02-22",13.61
"1479","2017-02-23",13.55
"1480","2017-02-24",13.65
"1481","2017-02-27",13.62
"1482","2017-02-28",13.49
"1483","2017-03-01",13.51
"1484","2017-03-02",13.76
"1485","2017-03-03",13.8
"1486","2017-03-06",13.93
"1487","2017-03-07",13.91
"1488","2017-03-08",13.7
"1489","2017-03-09",13.42
"1490","2017-03-10",13.75
"1491","2017-03-13",13.75
"1492","2017-03-14",13.7
"1493","2017-03-15",13.89
"1494","2017-03-16",13.82
"1495","2017-03-17",13.9
"1496","2017-03-20",13.8
"1497","2017-03-21",13.75
"1498","2017-03-22",13.65
"1499","2017-03-23",13.69
"1500","2017-03-24",13.68
"1501","2017-03-27",13.69
"1502","2017-03-28",13.72
"1503","2017-03-29",13.92
"1504","2017-03-30",13.89
"1505","2017-03-31",13.94
"1506","2017-04-03",13.9
"1507","2017-04-04",13.89
"1508","2017-04-05",13.73
"1509","2017-04-06",13.89
"1510","2017-04-07",13.79
"1511","2017-04-10",13.71
"1512","2017-04-11",13.86
"1513","2017-04-12",13.71
"1514","2017-04-13",13.68
"1515","2017-04-17",13.67
"1516","2017-04-18",13.7
"1517","2017-04-19",13.61
"1518","2017-04-20",13.68
"1519","2017-04-21",13.73
"1520","2017-04-24",13.82
"1521","2017-04-25",13.73
"1522","2017-04-26",13.87
"1523","2017-04-27",13.84
"1524","2017-04-28",13.84
"1525","2017-05-01",13.84
"1526","2017-05-02",13.86
"1527","2017-05-03",13.75
"1528","2017-05-04",13.7
"1529","2017-05-05",13.81
"1530","2017-05-08",13.85
"1531","2017-05-09",13.7
"1532","2017-05-10",13.94
"1533","2017-05-11",13.98
"1534","2017-05-12",14.02
"1535","2017-05-15",14.06
"1536","2017-05-16",14.13
"1537","2017-05-17",14.08
"1538","2017-05-18",14.1
"1539","2017-05-19",14
"1540","2017-05-22",14.13
"1541","2017-05-23",14.13
"1542","2017-05-24",14.25
"1543","2017-05-25",14.11
"1544","2017-05-26",14.11
"1545","2017-05-30",14.1
"1546","2017-05-31",14.09
"1547","2017-06-01",14.2
"1548","2017-06-02",14.12
"1549","2017-06-05",14.12
"1550","2017-06-06",14.06
"1551","2017-06-07",14.01
"1552","2017-06-08",14.07
"1553","2017-06-09",14.09
"1554","2017-06-12",14.19
"1555","2017-06-13",14.24
"1556","2017-06-14",14.1
"1557","2017-06-15",13.96
"1558","2017-06-16",14
"1559","2017-06-19",14.02
"1560","2017-06-20",14.05
"1561","2017-06-21",13.98
"1562","2017-06-22",14.01
"1563","2017-06-23",14.09
"1564","2017-06-26",14.24
"1565","2017-06-27",14.11
"1566","2017-06-28",14.21
"1567","2017-06-29",14.15
"1568","2017-06-30",14.11
"1569","2017-07-03",14.18
"1570","2017-07-05",14.21
"1571","2017-07-06",14.26
"1572","2017-07-07",14.23
"1573","2017-07-10",14.21
"1574","2017-07-11",14.28
"1575","2017-07-12",14.25
"1576","2017-07-13",14.24
"1577","2017-07-14",14.27
"1578","2017-07-17",14.28
"1579","2017-07-18",14.35
"1580","2017-07-19",14.31
"1581","2017-07-20",14.19
"1582","2017-07-21",14.25
"1583","2017-07-24",14.2
"1584","2017-07-25",14.29
"1585","2017-07-26",14.32
"1586","2017-07-27",14.23
"1587","2017-07-28",14.22
"1588","2017-07-31",14.3
"1589","2017-08-01",14.33
"1590","2017-08-02",14.3
"1591","2017-08-03",14.23
"1592","2017-08-04",14.25
"1593","2017-08-07",14.26
"1594","2017-08-08",14.19
"1595","2017-08-09",14.27
"1596","2017-08-10",14.11
"1597","2017-08-11",13.96
"1598","2017-08-14",14.11
"1599","2017-08-15",14.14
"1600","2017-08-16",14.1
"1601","2017-08-17",14.1
"1602","2017-08-18",14.17
"1603","2017-08-21",14.14
"1604","2017-08-22",14.18
"1605","2017-08-23",14.17
"1606","2017-08-24",14.18
"1607","2017-08-25",14.26
"1608","2017-08-28",14.29
"1609","2017-08-29",14.25
"1610","2017-08-30",14.29
"1611","2017-08-31",14.26
"1612","2017-09-01",14.26
"1613","2017-09-05",14.18
"1614","2017-09-06",14.16
"1615","2017-09-07",14.2
"1616","2017-09-08",14.22
"1617","2017-09-11",14.26
"1618","2017-09-12",14.3
"1619","2017-09-13",14.28
"1620","2017-09-14",14.38
"1621","2017-09-15",14.33
"1622","2017-09-18",14.3
"1623","2017-09-19",14.25
"1624","2017-09-20",14.3
"1625","2017-09-21",14.32
"1626","2017-09-22",14.39
"1627","2017-09-25",14.34
"1628","2017-09-26",14.42
"1629","2017-09-27",14.34
"1630","2017-09-28",14.4
"1631","2017-09-29",14.48
"1632","2017-10-02",14.55
"1633","2017-10-03",14.53
"1634","2017-10-04",14.58
"1635","2017-10-05",14.58
"1636","2017-10-06",14.61
"1637","2017-10-09",14.61
"1638","2017-10-10",14.56
"1639","2017-10-11",14.59
"1640","2017-10-12",14.61
"1641","2017-10-13",14.59
"1642","2017-10-16",14.55
"1643","2017-10-17",14.5
"1644","2017-10-18",14.52
"1645","2017-10-19",14.52
"1646","2017-10-20",14.6
"1647","2017-10-23",14.53
"1648","2017-10-24",14.59
"1649","2017-10-25",13.85
"1650","2017-10-26",13.81
"1651","2017-10-27",13.88
"1652","2017-10-30",14
"1653","2017-10-31",14.01
"1654","2017-11-01",13.86
"1655","2017-11-02",13.83
"1656","2017-11-03",13.78
"1657","2017-11-06",13.85
"1658","2017-11-07",13.85
"1659","2017-11-08",14.02
"1660","2017-11-09",13.99
"1661","2017-11-10",13.96
"1662","2017-11-13",13.9
"1663","2017-11-14",13.89
"1664","2017-11-15",13.77
"1665","2017-11-16",13.81
"1666","2017-11-17",13.99
"1667","2017-11-20",14.06
"1668","2017-11-21",14.17
"1669","2017-11-22",14.12
"1670","2017-11-24",14.15
"1671","2017-11-27",13.99
"1672","2017-11-28",14.02
"1673","2017-11-29",14.02
"1674","2017-11-30",13.99
"1675","2017-12-01",13.84
"1676","2017-12-04",13.83
"1677","2017-12-05",13.86
"1678","2017-12-06",13.89
"1679","2017-12-07",13.95
"1680","2017-12-08",14
"1681","2017-12-11",14.02
"1682","2017-12-12",13.95
"1683","2017-12-13",13.96
"1684","2017-12-14",13.97
"1685","2017-12-15",13.99
"1686","2017-12-18",13.98
"1687","2017-12-19",13.86
"1688","2017-12-20",13.93
"1689","2017-12-21",14
"1690","2017-12-22",13.88
"1691","2017-12-26",13.79
"1692","2017-12-27",13.73
"1693","2017-12-28",13.8
"1694","2017-12-29",13.72
"1695","2018-01-02",13.74
"1696","2018-01-03",13.59
"1697","2018-01-04",13.62
"1698","2018-01-05",13.63
"1699","2018-01-08",13.63
"1700","2018-01-09",13.59
"1701","2018-01-10",13.53
"1702","2018-01-11",13.62
"1703","2018-01-12",13.68
"1704","2018-01-16",13.55
"1705","2018-01-17",13.57
"1706","2018-01-18",13.53
"1707","2018-01-19",13.68
"1708","2018-01-22",13.76
"1709","2018-01-23",13.82
"1710","2018-01-24",13.75
"1711","2018-01-25",13.85
"1712","2018-01-26",13.81
"1713","2018-01-29",13.71
"1714","2018-01-30",13.64
"1715","2018-01-31",13.71
"1716","2018-02-01",13.81
"1717","2018-02-02",13.68
"1718","2018-02-05",13.24
"1719","2018-02-06",13.28
"1720","2018-02-07",13.36
"1721","2018-02-08",13.08
"1722","2018-02-09",12.19
"1723","2018-02-12",12.46
"1724","2018-02-13",12.85
"1725","2018-02-14",12.91
"1726","2018-02-15",12.76
"1727","2018-02-16",12.96
"1728","2018-02-20",12.72
"1729","2018-02-21",12.69
"1730","2018-02-22",12.62
"1731","2018-02-23",12.65
"1732","2018-02-26",12.62
"1733","2018-02-27",12.56
"1734","2018-02-28",12.48
"1735","2018-03-01",12.5
"1736","2018-03-02",12.45
"1737","2018-03-05",12.72
"1738","2018-03-06",12.77
"1739","2018-03-07",12.71
"1740","2018-03-08",12.87
"1741","2018-03-09",13.1
"1742","2018-03-12",13.15
"1743","2018-03-13",13.36
"1744","2018-03-14",13.2
"1745","2018-03-15",13.14
"1746","2018-03-16",13.02
"1747","2018-03-19",13.11
"1748","2018-03-20",13.13
"1749","2018-03-21",13.14
"1750","2018-03-22",13.5
"1751","2018-03-23",13.2
"1752","2018-03-26",13.14
"1753","2018-03-27",13.03
"1754","2018-03-28",13.01
"1755","2018-03-29",13.09
"1756","2018-04-02",13.08
"1757","2018-04-03",13.1
"1758","2018-04-04",13.28
"1759","2018-04-05",13.31
"1760","2018-04-06",13.22
"1761","2018-04-09",13.35
"1762","2018-04-10",13.34
"1763","2018-04-11",13.38
"1764","2018-04-12",13.38
"1765","2018-04-13",13.42
"1766","2018-04-16",13.39
"1767","2018-04-17",13.39
"1768","2018-04-18",13.52
"1769","2018-04-19",13.44
"1770","2018-04-20",13.41
"1771","2018-04-23",13.32
"1772","2018-04-24",13.27
"1773","2018-04-25",13.23
"1774","2018-04-26",13.32
"1775","2018-04-27",13.46
"1776","2018-04-30",13.44
"1777","2018-05-01",13.39
"1778","2018-05-02",13.34
"1779","2018-05-03",13.34
"1780","2018-05-04",13.49
"1781","2018-05-07",13.43
"1782","2018-05-08",13.46
"1783","2018-05-09",13.34
"1784","2018-05-10",13.35
"1785","2018-05-11",13.54
"1786","2018-05-14",13.48
"1787","2018-05-15",13.57
"1788","2018-05-16",13.55
"1789","2018-05-17",13.5
"1790","2018-05-18",13.45
"1791","2018-05-21",13.54
"1792","2018-05-22",13.53
"1793","2018-05-23",13.54
"1794","2018-05-24",13.55
"1795","2018-05-25",13.49
"1796","2018-05-29",13.49
"1797","2018-05-30",13.64
"1798","2018-05-31",13.63
"1799","2018-06-01",13.58
"1800","2018-06-04",13.75
"1801","2018-06-05",13.67
"1802","2018-06-06",13.71
"1803","2018-06-07",13.92
"1804","2018-06-08",14.03
"1805","2018-06-11",14
"1806","2018-06-12",14.03
"1807","2018-06-13",14.03
"1808","2018-06-14",14.1
"1809","2018-06-15",13.95
"1810","2018-06-18",14
"1811","2018-06-19",13.97
"1812","2018-06-20",13.92
"1813","2018-06-21",13.78
"1814","2018-06-22",13.72
"1815","2018-06-25",13.53
"1816","2018-06-26",13.63
"1817","2018-06-27",13.55
"1818","2018-06-28",13.61
"1819","2018-06-29",13.66
"1820","2018-07-02",13.77
"1821","2018-07-03",13.8
"1822","2018-07-05",13.79
"1823","2018-07-06",13.79
"1824","2018-07-09",13.83
"1825","2018-07-10",13.79
"1826","2018-07-11",13.72
"1827","2018-07-12",13.69
"1828","2018-07-13",13.71
"1829","2018-07-16",13.77
"1830","2018-07-17",13.78
"1831","2018-07-18",13.67
"1832","2018-07-19",13.61
"1833","2018-07-20",13.57
"1834","2018-07-23",13.47
"1835","2018-07-24",13.59
"1836","2018-07-25",13.62
"1837","2018-07-26",13.54
"1838","2018-07-27",13.43
"1839","2018-07-30",13.37
"1840","2018-07-31",13.56
"1841","2018-08-01",13.56
"1842","2018-08-02",13.59
"1843","2018-08-03",13.61
"1844","2018-08-06",13.61
"1845","2018-08-07",13.69
"1846","2018-08-08",13.68
"1847","2018-08-09",13.81
"1848","2018-08-10",13.64
"1849","2018-08-13",13.7
"1850","2018-08-14",13.76
"1851","2018-08-15",13.67
"1852","2018-08-16",13.63
"1853","2018-08-17",13.63
"1854","2018-08-20",13.59
"1855","2018-08-21",13.57
"1856","2018-08-22",13.74
"1857","2018-08-23",13.64
"1858","2018-08-24",13.7
"1859","2018-08-27",13.62
"1860","2018-08-28",13.57
"1861","2018-08-29",13.62
"1862","2018-08-30",13.63
"1863","2018-08-31",13.6
"1864","2018-09-04",13.65
"1865","2018-09-05",13.51
"1866","2018-09-06",13.42
"1867","2018-09-07",13.29
"1868","2018-09-10",13.3
"1869","2018-09-11",13.32
"1870","2018-09-12",13.32
"1871","2018-09-13",13.35
"1872","2018-09-14",13.25
"1873","2018-09-17",13.26
"1874","2018-09-18",13.25
"1875","2018-09-19",13.26
"1876","2018-09-20",13.35
"1877","2018-09-21",13.37
"1878","2018-09-24",13.36
"1879","2018-09-25",13.33
"1880","2018-09-26",13.31
"1881","2018-09-27",13.15
"1882","2018-09-28",13.15
"1883","2018-10-01",13.1
"1884","2018-10-02",13.11
"1885","2018-10-03",13.05
"1886","2018-10-04",12.95
"1887","2018-10-05",12.92
"1888","2018-10-08",12.8
"1889","2018-10-09",12.99
"1890","2018-10-10",12.76
"1891","2018-10-11",12.81
"1892","2018-10-12",12.84
"1893","2018-10-15",12.87
"1894","2018-10-16",12.95
"1895","2018-10-17",12.89
"1896","2018-10-18",12.83
"1897","2018-10-19",12.85
"1898","2018-10-22",12.83
"1899","2018-10-23",12.71
"1900","2018-10-24",12.61
"1901","2018-10-25",12.77
"1902","2018-10-26",12.7
"1903","2018-10-29",12.74
"1904","2018-10-30",12.74
"1905","2018-10-31",12.86
"1906","2018-11-01",12.94
"1907","2018-11-02",12.76
"1908","2018-11-05",12.84
"1909","2018-11-06",12.98
"1910","2018-11-07",12.99
"1911","2018-11-08",13.08
"1912","2018-11-09",13.06
"1913","2018-11-12",12.96
"1914","2018-11-13",12.95
"1915","2018-11-14",13.14
"1916","2018-11-15",13.08
"1917","2018-11-16",13.34
"1918","2018-11-19",13.24
"1919","2018-11-20",12.92
"1920","2018-11-21",13.1
"1921","2018-11-23",13.14
"1922","2018-11-26",13.1
"1923","2018-11-27",12.92
"1924","2018-11-28",12.79
"1925","2018-11-29",12.93
"1926","2018-11-30",12.88
"1927","2018-12-03",12.86
"1928","2018-12-04",12.69
"1929","2018-12-06",12.63
"1930","2018-12-07",12.64
"1931","2018-12-10",12.5
"1932","2018-12-11",12.39
"1933","2018-12-12",12.47
"1934","2018-12-13",12.22
