"","date","JD"
"964","2018-03-20",44
"965","2018-03-21",43.509998
"966","2018-03-22",42.509998
"967","2018-03-23",40.869999
"968","2018-03-26",41.849998
"969","2018-03-27",40.709999
"970","2018-03-28",40.009998
"971","2018-03-29",40.490002
"972","2018-04-02",39.080002
"973","2018-04-03",38.98
"974","2018-04-04",39.439999
"975","2018-04-05",40.189999
"976","2018-04-06",39.23
"977","2018-04-09",40.07
"978","2018-04-10",40.700001
"979","2018-04-11",40.459999
"980","2018-04-12",40.599998
"981","2018-04-13",39.799999
"982","2018-04-16",39.93
"983","2018-04-17",40.27
"984","2018-04-18",40.18
"985","2018-04-19",38.900002
"986","2018-04-20",37.439999
"987","2018-04-23",37
"988","2018-04-24",35.869999
"989","2018-04-25",35.880001
"990","2018-04-26",36.5
"991","2018-04-27",36.759998
"992","2018-04-30",36.509998
"993","2018-05-01",37.470001
"994","2018-05-02",37.080002
"995","2018-05-03",37.200001
"996","2018-05-04",37.669998
"997","2018-05-07",38.720001
"998","2018-05-08",36.939999
"999","2018-05-09",37.139999
"1000","2018-05-10",36.849998
"1001","2018-05-11",36.950001
"1002","2018-05-14",37.169998
"1003","2018-05-15",36.119999
"1004","2018-05-16",36.43
"1005","2018-05-17",35.959999
"1006","2018-05-18",35.709999
"1007","2018-05-21",36.279999
"1008","2018-05-22",36.360001
"1009","2018-05-23",36.720001
"1010","2018-05-24",36.700001
"1011","2018-05-25",36.869999
"1012","2018-05-29",36.529999
"1013","2018-05-30",35.799999
"1014","2018-05-31",35.18
"1015","2018-06-01",36.09
"1016","2018-06-04",38.16
"1017","2018-06-05",38.869999
"1018","2018-06-06",40.400002
"1019","2018-06-07",39.5
"1020","2018-06-08",39.919998
"1021","2018-06-11",39.639999
"1022","2018-06-12",41.470001
"1023","2018-06-13",41.25
"1024","2018-06-14",43.75
"1025","2018-06-15",43.59
"1026","2018-06-18",43.759998
"1027","2018-06-19",41.889999
"1028","2018-06-20",41.68
"1029","2018-06-21",40.82
"1030","2018-06-22",40.82
"1031","2018-06-25",39.18
"1032","2018-06-26",39.470001
"1033","2018-06-27",38.389999
"1034","2018-06-28",38.93
"1035","2018-06-29",38.950001
"1036","2018-07-02",38.790001
"1037","2018-07-03",38.380001
"1038","2018-07-05",38.540001
"1039","2018-07-06",39.459999
"1040","2018-07-09",39.400002
"1041","2018-07-10",38.59
"1042","2018-07-11",37.950001
"1043","2018-07-12",38.52
"1044","2018-07-13",38.27
"1045","2018-07-16",38.040001
"1046","2018-07-17",37.990002
"1047","2018-07-18",37.529999
"1048","2018-07-19",36.880001
"1049","2018-07-20",35.509998
"1050","2018-07-23",35.66
"1051","2018-07-24",35.310001
"1052","2018-07-25",36.919998
"1053","2018-07-26",36.639999
"1054","2018-07-27",36.209999
"1055","2018-07-30",35.16
"1056","2018-07-31",35.860001
"1057","2018-08-01",36.279999
"1058","2018-08-02",36.290001
"1059","2018-08-03",36.169998
"1060","2018-08-06",35.900002
"1061","2018-08-07",36.5
"1062","2018-08-08",36
"1063","2018-08-09",36.02
"1064","2018-08-10",35.790001
"1065","2018-08-13",35.07
"1066","2018-08-14",33.869999
"1067","2018-08-15",32.360001
"1068","2018-08-16",31.969999
"1069","2018-08-17",32.220001
"1070","2018-08-20",33.040001
"1071","2018-08-21",32.799999
"1072","2018-08-22",32.34
"1073","2018-08-23",31.389999
"1074","2018-08-24",31.4
"1075","2018-08-27",32.669998
"1076","2018-08-28",32.16
"1077","2018-08-29",31.950001
"1078","2018-08-30",31
"1079","2018-08-31",31.299999
"1080","2018-09-04",29.43
"1081","2018-09-05",26.299999
"1082","2018-09-06",27.25
"1083","2018-09-07",26.950001
"1084","2018-09-10",26.530001
"1085","2018-09-11",27.09
"1086","2018-09-12",27.629999
"1087","2018-09-13",27.76
"1088","2018-09-14",27.110001
"1089","2018-09-17",25.73
"1090","2018-09-18",25.75
"1091","2018-09-19",26.92
"1092","2018-09-20",26.93
"1093","2018-09-21",26.49
"1094","2018-09-24",24.51
"1095","2018-09-25",24.540001
"1096","2018-09-26",25.200001
"1097","2018-09-27",25.43
"1098","2018-09-28",26.09
"1099","2018-10-01",25.49
"1100","2018-10-02",24.9
"1101","2018-10-03",25.139999
"1102","2018-10-04",24.32
"1103","2018-10-05",23.620001
"1104","2018-10-08",23.889999
"1105","2018-10-09",23.780001
"1106","2018-10-10",22.709999
"1107","2018-10-11",23.48
"1108","2018-10-12",24.450001
"1109","2018-10-15",24.139999
"1110","2018-10-16",24.629999
"1111","2018-10-17",23.68
"1112","2018-10-18",23.33
"1113","2018-10-19",23.01
"1114","2018-10-22",23.540001
"1115","2018-10-23",23.23
"1116","2018-10-24",21.76
"1117","2018-10-25",22.559999
"1118","2018-10-26",22.58
"1119","2018-10-29",21.98
"1120","2018-10-30",22.379999
"1121","2018-10-31",23.52
"1122","2018-11-01",25.450001
"1123","2018-11-02",24.049999
"1124","2018-11-05",24.15
"1125","2018-11-06",23.6
"1126","2018-11-07",24.07
"1127","2018-11-08",22.4
"1128","2018-11-09",21.700001
"1129","2018-11-12",22.01
"1130","2018-11-13",22.389999
"1131","2018-11-14",22.76
"1132","2018-11-15",24.200001
"1133","2018-11-16",23.049999
"1134","2018-11-19",21.110001
"1135","2018-11-20",19.49
"1136","2018-11-21",20.34
"1137","2018-11-23",19.27
"1138","2018-11-26",20.459999
"1139","2018-11-27",20.84
"1140","2018-11-28",21.379999
"1141","2018-11-29",20.969999
"1142","2018-11-30",21.23
"1143","2018-12-03",22.01
"1144","2018-12-04",21.450001
"1145","2018-12-06",21.23
"1146","2018-12-07",20.93
"1147","2018-12-10",20.51
"1148","2018-12-11",20.91
"1149","2018-12-12",21.889999
"1150","2018-12-13",22.709999
"1151","2018-12-14",22.17
"1152","2018-12-17",21.35
"1153","2018-12-18",21.040001
"1154","2018-12-19",20.17
"1155","2018-12-20",19.91
"1156","2018-12-21",21.08
"1157","2018-12-24",19.75
"1158","2018-12-26",21.1
"1159","2018-12-27",21.700001
"1160","2018-12-28",21.709999
"1161","2018-12-31",20.93
"1162","2019-01-02",21.27
"1163","2019-01-03",20.35
"1164","2019-01-04",22.27
"1165","2019-01-07",22.76
"1166","2019-01-08",22.950001
"1167","2019-01-09",23.690001
"1168","2019-01-10",23.4
"1169","2019-01-11",22.879999
"1170","2019-01-14",22.040001
"1171","2019-01-15",22.25
"1172","2019-01-16",22.33
"1173","2019-01-17",22.139999
"1174","2019-01-18",23.26
"1175","2019-01-22",21.68
"1176","2019-01-23",21.969999
"1177","2019-01-24",22.1
"1178","2019-01-25",23.629999
"1179","2019-01-28",23.719999
"1180","2019-01-29",23.52
"1181","2019-01-30",24.639999
"1182","2019-01-31",24.85
"1183","2019-02-01",24.629999
"1184","2019-02-04",24.290001
"1185","2019-02-05",25.42
"1186","2019-02-06",25.110001
"1187","2019-02-07",23.98
"1188","2019-02-08",23.99
"1189","2019-02-11",24.280001
"1190","2019-02-12",24.68
"1191","2019-02-13",24.610001
"1192","2019-02-14",24.33
"1193","2019-02-15",23.959999
"1194","2019-02-19",24.639999
"1195","2019-02-20",24.68
"1196","2019-02-21",24.27
"1197","2019-02-22",25.950001
"1198","2019-02-25",26.190001
"1199","2019-02-26",26.59
"1200","2019-02-27",25.969999
"1201","2019-02-28",27.709999
"1202","2019-03-01",28.73
"1203","2019-03-04",28.889999
"1204","2019-03-05",29.35
"1205","2019-03-06",29.030001
"1206","2019-03-07",27.84
"1207","2019-03-08",27.049999
"1208","2019-03-11",27.620001
"1209","2019-03-12",28.110001
"1210","2019-03-13",28.129999
"1211","2019-03-14",27.889999
"1212","2019-03-15",27.93
"1213","2019-03-18",28.139999
"1214","2019-03-19",28.309999
"1215","2019-03-20",28.08
"1216","2019-03-21",28.76
"1217","2019-03-22",28
"1218","2019-03-25",28.389999
"1219","2019-03-26",28.809999
"1220","2019-03-27",29.16
"1221","2019-03-28",29.41
"1222","2019-03-29",30.15
"1223","2019-04-01",31.26
"1224","2019-04-02",30.290001
"1225","2019-04-03",30.309999
"1226","2019-04-04",30.25
"1227","2019-04-05",31.24
"1228","2019-04-08",30.790001
"1229","2019-04-09",30.9
"1230","2019-04-10",30.17
"1231","2019-04-11",30.200001
"1232","2019-04-12",30.57
"1233","2019-04-15",29.66
"1234","2019-04-16",29.91
"1235","2019-04-17",29.85
"1236","2019-04-18",30.01
"1237","2019-04-22",29.65
"1238","2019-04-23",29.780001
"1239","2019-04-24",29.66
"1240","2019-04-25",29.23
"1241","2019-04-26",29.129999
"1242","2019-04-29",29.865
"1243","2019-04-30",30.27
"1244","2019-05-01",30.200001
"1245","2019-05-02",29.99
"1246","2019-05-03",30.049999
"1247","2019-05-06",28.700001
"1248","2019-05-07",27.129999
"1249","2019-05-08",26.889999
"1250","2019-05-09",27.51
"1251","2019-05-10",28.17
"1252","2019-05-13",28.18
"1253","2019-05-14",29.67
"1254","2019-05-15",30.440001
"1255","2019-05-16",30.459999
"1256","2019-05-17",29.309999
"1257","2019-05-20",28.360001
"1258","2019-05-21",29.049999
"1259","2019-05-22",28.23
"1260","2019-05-23",26.700001
"1261","2019-05-24",26.32
"1262","2019-05-28",26.290001
"1263","2019-05-29",26.01
"1264","2019-05-30",26.35
"1265","2019-05-31",25.76
"1266","2019-06-03",25.76
"1267","2019-06-04",26.799999
"1268","2019-06-05",26.190001
"1269","2019-06-06",26.24
"1270","2019-06-07",26.799999
"1271","2019-06-10",27.26
"1272","2019-06-11",28
"1273","2019-06-12",27.24
"1274","2019-06-13",27.540001
"1275","2019-06-14",27.049999
"1276","2019-06-17",27.33
"1277","2019-06-18",28.26
"1278","2019-06-19",28.66
"1279","2019-06-20",29.120001
"1280","2019-06-21",29.059999
"1281","2019-06-24",28.91
"1282","2019-06-25",28.5
"1283","2019-06-26",30.139999
"1284","2019-06-27",30.290001
"1285","2019-06-28",30.290001
"1286","2019-07-01",31.190001
"1287","2019-07-02",31.450001
"1288","2019-07-03",31.5
"1289","2019-07-05",31.030001
"1290","2019-07-08",30.57
"1291","2019-07-09",30.75
"1292","2019-07-10",30.709999
"1293","2019-07-11",30.51
"1294","2019-07-12",31.08
"1295","2019-07-15",31.030001
"1296","2019-07-16",30.719999
"1297","2019-07-17",30.709999
"1298","2019-07-18",30.58
"1299","2019-07-19",30.99
"1300","2019-07-22",30.66
"1301","2019-07-23",31.85
"1302","2019-07-24",32.200001
"1303","2019-07-25",31.83
"1304","2019-07-26",31.549999
"1305","2019-07-29",31.389999
"1306","2019-07-30",30.42
"1307","2019-07-31",29.91
"1308","2019-08-01",28.610001
"1309","2019-08-02",28.01
"1310","2019-08-05",26.17
"1311","2019-08-06",26.48
"1312","2019-08-07",26.57
"1313","2019-08-08",27.540001
"1314","2019-08-09",27.1
"1315","2019-08-12",27.16
"1316","2019-08-13",30.66
"1317","2019-08-14",29.629999
"1318","2019-08-15",30.16
"1319","2019-08-16",31.290001
"1320","2019-08-19",31.58
"1321","2019-08-20",31.42
"1322","2019-08-21",30.74
"1323","2019-08-22",29.49
"1324","2019-08-23",28.77
"1325","2019-08-26",29.74
"1326","2019-08-27",29.92
"1327","2019-08-28",30.299999
"1328","2019-08-29",30.74
"1329","2019-08-30",30.5
"1330","2019-09-03",29.450001
"1331","2019-09-04",29.879999
"1332","2019-09-05",30.84
"1333","2019-09-06",31.08
"1334","2019-09-09",31.48
"1335","2019-09-10",30.870001
"1336","2019-09-11",31.07
"1337","2019-09-12",31.52
"1338","2019-09-13",31.23
"1339","2019-09-16",30.85
"1340","2019-09-17",31.17
"1341","2019-09-18",31.040001
"1342","2019-09-19",31.049999
"1343","2019-09-20",30.940001
"1344","2019-09-23",30.33
"1345","2019-09-24",29.41
"1346","2019-09-25",29.99
"1347","2019-09-26",29.58
"1348","2019-09-27",27.82
"1349","2019-09-30",28.209999
"1350","2019-10-01",28.190001
"1351","2019-10-02",28.059999
"1352","2019-10-03",28.799999
"1353","2019-10-04",28.99
"1354","2019-10-07",28.85
"1355","2019-10-08",27.73
"1356","2019-10-09",28.379999
"1357","2019-10-10",28.58
"1358","2019-10-11",29.709999
"1359","2019-10-14",29.83
"1360","2019-10-15",31
"1361","2019-10-16",31.24
"1362","2019-10-17",30.74
"1363","2019-10-18",29.93
"1364","2019-10-21",31.030001
"1365","2019-10-22",30.27
"1366","2019-10-23",30.76
"1367","2019-10-24",30.719999
"1368","2019-10-25",31.16
"1369","2019-10-28",31.73
"1370","2019-10-29",31.780001
"1371","2019-10-30",31.690001
"1372","2019-10-31",31.15
"1373","2019-11-01",31.49
"1374","2019-11-04",33.119999
"1375","2019-11-05",32.98
"1376","2019-11-06",32.869999
"1377","2019-11-07",33.279999
"1378","2019-11-08",33.23
"1379","2019-11-11",33.209999
"1380","2019-11-12",33.57
"1381","2019-11-13",33.369999
"1382","2019-11-14",33.57
"1383","2019-11-15",33.549999
"1384","2019-11-18",32.799999
"1385","2019-11-19",32.439999
"1386","2019-11-20",31.68
"1387","2019-11-21",32.169998
"1388","2019-11-22",31.950001
"1389","2019-11-25",32.639999
"1390","2019-11-26",32.860001
"1391","2019-11-27",33.150002
"1392","2019-11-29",32.650002
"1393","2019-12-02",32.290001
"1394","2019-12-03",32.029999
"1395","2019-12-04",31.559999
"1396","2019-12-05",32.540001
"1397","2019-12-06",32.93
"1398","2019-12-09",33.25
"1399","2019-12-10",33.259998
"1400","2019-12-11",33.240002
"1401","2019-12-12",33.82
"1402","2019-12-13",34
"1403","2019-12-16",34.639999
"1404","2019-12-17",34.689999
"1405","2019-12-18",34.439999
"1406","2019-12-19",34.779999
"1407","2019-12-20",35.310001
"1408","2019-12-23",36.259998
"1409","2019-12-24",36.279999
"1410","2019-12-26",36.240002
"1411","2019-12-27",35.93
"1412","2019-12-30",35.400002
"1413","2019-12-31",35.23
"1414","2020-01-02",37.73
"1415","2020-01-03",37.990002
"1416","2020-01-06",38
"1417","2020-01-07",38.32
"1418","2020-01-08",38.299999
"1419","2020-01-09",38.900002
"1420","2020-01-10",39.110001
"1421","2020-01-13",40.310001
"1422","2020-01-14",40.290001
"1423","2020-01-15",39.779999
"1424","2020-01-16",39.560001
"1425","2020-01-17",40.349998
"1426","2020-01-21",40.060001
"1427","2020-01-22",40.970001
"1428","2020-01-23",40.77
"1429","2020-01-24",39.549999
"1430","2020-01-27",37.650002
"1431","2020-01-28",38.91
"1432","2020-01-29",39.139999
"1433","2020-01-30",38.490002
"1434","2020-01-31",37.689999
"1435","2020-02-03",39.200001
"1436","2020-02-04",40.349998
"1437","2020-02-05",39.939999
"1438","2020-02-06",40.380001
"1439","2020-02-07",39.990002
"1440","2020-02-10",40.099998
"1441","2020-02-11",40.779999
"1442","2020-02-12",41.639999
"1443","2020-02-13",42.009998
"1444","2020-02-14",41.970001
"1445","2020-02-18",42.32
"1446","2020-02-19",42.950001
"1447","2020-02-20",41.48
"1448","2020-02-21",40.419998
"1449","2020-02-24",39.369999
"1450","2020-02-25",38.84
"1451","2020-02-26",39.919998
"1452","2020-02-27",38.400002
"1453","2020-02-28",38.509998
"1454","2020-03-02",43.299999
"1455","2020-03-03",41.459999
"1456","2020-03-04",43.91
"1457","2020-03-05",44.619999
"1458","2020-03-06",42.16
"1459","2020-03-09",39.91
"1460","2020-03-10",41.799999
"1461","2020-03-11",41.529999
"1462","2020-03-12",38.259998
"1463","2020-03-13",39.709999
"1464","2020-03-16",35.240002
"1465","2020-03-17",38.349998
"1466","2020-03-18",37.700001
"1467","2020-03-19",37.209999
"1468","2020-03-20",37.66
"1469","2020-03-23",38.610001
"1470","2020-03-24",41.009998
"1471","2020-03-25",41.349998
"1472","2020-03-26",42.009998
"1473","2020-03-27",40.150002
"1474","2020-03-30",40.389999
"1475","2020-03-31",40.5
"1476","2020-04-01",40.91
"1477","2020-04-02",40.080002
"1478","2020-04-03",39.889999
"1479","2020-04-06",41.560001
"1480","2020-04-07",41.990002
"1481","2020-04-08",41.169998
"1482","2020-04-09",42.16
"1483","2020-04-13",42.779999
"1484","2020-04-14",43.860001
"1485","2020-04-15",44.599998
"1486","2020-04-16",47.5
"1487","2020-04-17",46.150002
"1488","2020-04-20",45.200001
"1489","2020-04-21",43.240002
"1490","2020-04-22",44.990002
"1491","2020-04-23",44.939999
"1492","2020-04-24",45.049999
"1493","2020-04-27",45.580002
"1494","2020-04-28",43.580002
"1495","2020-04-29",44.34
"1496","2020-04-30",43.099998
"1497","2020-05-01",41.380001
"1498","2020-05-04",42.25
"1499","2020-05-05",43.119999
"1500","2020-05-06",43.299999
"1501","2020-05-07",44.759998
"1502","2020-05-08",46.779999
"1503","2020-05-11",46.720001
"1504","2020-05-12",47.029999
"1505","2020-05-13",47.810001
"1506","2020-05-14",48.959999
"1507","2020-05-15",50.849998
"1508","2020-05-18",55.529999
"1509","2020-05-19",54.259998
"1510","2020-05-20",54.310001
"1511","2020-05-21",52.57
"1512","2020-05-22",49.900002
"1513","2020-05-26",52.599998
"1514","2020-05-27",52.16
"1515","2020-05-28",51.02
"1516","2020-05-29",54.330002
"1517","2020-06-01",54.73
"1518","2020-06-02",55.619999
"1519","2020-06-03",56.73
"1520","2020-06-04",56.52
"1521","2020-06-05",59.040001
"1522","2020-06-08",59.169998
"1523","2020-06-09",58.82
"1524","2020-06-10",60.700001
"1525","2020-06-11",57.240002
"1526","2020-06-12",57.990002
"1527","2020-06-15",59.509998
"1528","2020-06-16",60.98
"1529","2020-06-17",62.009998
"1530","2020-06-18",60.790001
"1531","2020-06-19",58.639999
"1532","2020-06-22",59.09
"1533","2020-06-23",59.919998
"1534","2020-06-24",59.84
"1535","2020-06-25",60.509998
"1536","2020-06-26",59.650002
"1537","2020-06-29",59.580002
"1538","2020-06-30",60.18
"1539","2020-07-01",60
"1540","2020-07-02",61.389999
"1541","2020-07-06",63.240002
"1542","2020-07-07",61.669998
"1543","2020-07-08",65.379997
"1544","2020-07-09",67.360001
"1545","2020-07-10",65.610001
"1546","2020-07-13",62.299999
"1547","2020-07-14",62.130001
"1548","2020-07-15",62.549999
"1549","2020-07-16",61.709999
"1550","2020-07-17",62.130001
"1551","2020-07-20",63.400002
"1552","2020-07-21",62.610001
"1553","2020-07-22",61.84
"1554","2020-07-23",60.52
"1555","2020-07-24",60.880001
"1556","2020-07-27",62.779999
"1557","2020-07-28",61.490002
"1558","2020-07-29",62.59
"1559","2020-07-30",62.290001
"1560","2020-07-31",63.790001
"1561","2020-08-03",64.529999
"1562","2020-08-04",64.57
"1563","2020-08-05",65.519997
"1564","2020-08-06",64.910004
"1565","2020-08-07",62.060001
"1566","2020-08-10",61.490002
"1567","2020-08-11",61.18
"1568","2020-08-12",62.900002
"1569","2020-08-13",62.540001
"1570","2020-08-14",62.060001
"1571","2020-08-17",66.980003
"1572","2020-08-18",70.32
"1573","2020-08-19",72.559998
"1574","2020-08-20",73.940002
"1575","2020-08-21",74.980003
"1576","2020-08-24",76.18
"1577","2020-08-25",78.970001
"1578","2020-08-26",80.379997
"1579","2020-08-27",79.300003
"1580","2020-08-28",79.959999
"1581","2020-08-31",78.639999
"1582","2020-09-01",82.489998
"1583","2020-09-02",83.209999
"1584","2020-09-03",79.040001
"1585","2020-09-04",80
"1586","2020-09-08",76.220001
"1587","2020-09-09",77.190002
"1588","2020-09-10",74.529999
"1589","2020-09-11",74.18
"1590","2020-09-14",76.589996
"1591","2020-09-15",77
"1592","2020-09-16",75.089996
"1593","2020-09-17",74.370003
"1594","2020-09-18",74.5
"1595","2020-09-21",75.129997
"1596","2020-09-22",75
"1597","2020-09-23",74.589996
"1598","2020-09-24",72.720001
"1599","2020-09-25",74.669998
"1600","2020-09-28",76.099998
"1601","2020-09-29",75.160004
"1602","2020-09-30",77.610001
"1603","2020-10-01",78.57
"1604","2020-10-02",76.099998
"1605","2020-10-05",76.400002
"1606","2020-10-06",76.690002
"1607","2020-10-07",78.120003
"1608","2020-10-08",78.150002
"1609","2020-10-09",79.790001
"1610","2020-10-12",84.32
"1611","2020-10-13",82.610001
"1612","2020-10-14",81.099998
"1613","2020-10-15",80.25
"1614","2020-10-16",81.519997
"1615","2020-10-19",80.610001
"1616","2020-10-20",82.57
"1617","2020-10-21",82.629997
"1618","2020-10-22",81.309998
"1619","2020-10-23",81.339996
"1620","2020-10-26",81.410004
"1621","2020-10-27",83.010002
"1622","2020-10-28",80.080002
"1623","2020-10-29",83.040001
"1624","2020-10-30",81.519997
"1625","2020-11-02",82.32
"1626","2020-11-03",82.690002
"1627","2020-11-04",89.309998
"1628","2020-11-05",91.589996
"1629","2020-11-06",92.489998
"1630","2020-11-09",84.860001
"1631","2020-11-10",80.080002
"1632","2020-11-11",82.839996
"1633","2020-11-12",86.379997
"1634","2020-11-13",92.080002
"1635","2020-11-16",85.260002
"1636","2020-11-17",86.970001
"1637","2020-11-18",86.25
"1638","2020-11-19",86.040001
"1639","2020-11-20",87.739998
"1640","2020-11-23",87.559998
"1641","2020-11-24",89.82
"1642","2020-11-25",88.230003
"1643","2020-11-27",89.410004
