"","date","PZZA"
"1000","2010-12-20",13.46
"1001","2010-12-21",13.87
"1002","2010-12-22",13.75
"1003","2010-12-23",13.83
"1004","2010-12-27",13.77
"1005","2010-12-28",13.9
"1006","2010-12-29",14.04
"1007","2010-12-30",13.985
"1008","2010-12-31",13.85
"1009","2011-01-03",14.015
"1010","2011-01-04",13.83
"1011","2011-01-05",14.1
"1012","2011-01-06",14.1
"1013","2011-01-07",14.07
"1014","2011-01-10",14.09
"1015","2011-01-11",14.045
"1016","2011-01-12",14.1
"1017","2011-01-13",14.2
"1018","2011-01-14",14.355
"1019","2011-01-18",14.235
"1020","2011-01-19",14.18
"1021","2011-01-20",14.555
"1022","2011-01-21",14.42
"1023","2011-01-24",14.43
"1024","2011-01-25",14.45
"1025","2011-01-26",14.515
"1026","2011-01-27",14.585
"1027","2011-01-28",14.29
"1028","2011-01-31",14.35
"1029","2011-02-01",14.615
"1030","2011-02-02",14.625
"1031","2011-02-03",14.625
"1032","2011-02-04",14.66
"1033","2011-02-07",14.695
"1034","2011-02-08",14.775
"1035","2011-02-09",14.73
"1036","2011-02-10",14.74
"1037","2011-02-11",14.785
"1038","2011-02-14",14.735
"1039","2011-02-15",14.615
"1040","2011-02-16",14.625
"1041","2011-02-17",14.68
"1042","2011-02-18",14.56
"1043","2011-02-22",14.235
"1044","2011-02-23",14.645
"1045","2011-02-24",14.49
"1046","2011-02-25",14.5
"1047","2011-02-28",14.59
"1048","2011-03-01",14.5
"1049","2011-03-02",14.345
"1050","2011-03-03",14.6
"1051","2011-03-04",14.7
"1052","2011-03-07",14.63
"1053","2011-03-08",14.94
"1054","2011-03-09",15.25
"1055","2011-03-10",15.16
"1056","2011-03-11",15.275
"1057","2011-03-14",15.24
"1058","2011-03-15",14.975
"1059","2011-03-16",14.72
"1060","2011-03-17",14.775
"1061","2011-03-18",15.015
"1062","2011-03-21",15.235
"1063","2011-03-22",15.115
"1064","2011-03-23",15.155
"1065","2011-03-24",15.125
"1066","2011-03-25",15.16
"1067","2011-03-28",15.035
"1068","2011-03-29",15.235
"1069","2011-03-30",15.46
"1070","2011-03-31",15.835
"1071","2011-04-01",15.855
"1072","2011-04-04",15.78
"1073","2011-04-05",15.795
"1074","2011-04-06",15.66
"1075","2011-04-07",15.495
"1076","2011-04-08",15.39
"1077","2011-04-11",15.295
"1078","2011-04-12",15.4
"1079","2011-04-13",15.54
"1080","2011-04-14",15.69
"1081","2011-04-15",15.875
"1082","2011-04-18",15.545
"1083","2011-04-19",15.12
"1084","2011-04-20",15.16
"1085","2011-04-21",15.045
"1086","2011-04-25",15.06
"1087","2011-04-26",15.04
"1088","2011-04-27",14.98
"1089","2011-04-28",15.105
"1090","2011-04-29",15.03
"1091","2011-05-02",14.81
"1092","2011-05-03",14.955
"1093","2011-05-04",15.75
"1094","2011-05-05",16.014999
"1095","2011-05-06",15.87
"1096","2011-05-09",15.99
"1097","2011-05-10",16.389999
"1098","2011-05-11",16.370001
"1099","2011-05-12",16.48
"1100","2011-05-13",16.379999
"1101","2011-05-16",16.110001
"1102","2011-05-17",16.165001
"1103","2011-05-18",16.75
"1104","2011-05-19",16.85
"1105","2011-05-20",16.870001
"1106","2011-05-23",16.84
"1107","2011-05-24",16.77
"1108","2011-05-25",17
"1109","2011-05-26",17.135
"1110","2011-05-27",17.125
"1111","2011-05-31",16.565001
"1112","2011-06-01",16.105
"1113","2011-06-02",16.465
"1114","2011-06-03",16.325001
"1115","2011-06-06",16.235001
"1116","2011-06-07",16.504999
"1117","2011-06-08",16.205
"1118","2011-06-09",16.205
"1119","2011-06-10",15.97
"1120","2011-06-13",15.965
"1121","2011-06-14",16.129999
"1122","2011-06-15",15.955
"1123","2011-06-16",16.135
"1124","2011-06-17",16.075001
"1125","2011-06-20",16.205
"1126","2011-06-21",16.445
"1127","2011-06-22",16.209999
"1128","2011-06-23",16.25
"1129","2011-06-24",16.215
"1130","2011-06-27",16.285
"1131","2011-06-28",16.485001
"1132","2011-06-29",16.514999
"1133","2011-06-30",16.629999
"1134","2011-07-01",16.895
"1135","2011-07-05",16.1
"1136","2011-07-06",16.030001
"1137","2011-07-07",16.08
"1138","2011-07-08",16.030001
"1139","2011-07-11",15.935
"1140","2011-07-12",15.83
"1141","2011-07-13",15.95
"1142","2011-07-14",15.79
"1143","2011-07-15",15.77
"1144","2011-07-18",15.745
"1145","2011-07-19",15.805
"1146","2011-07-20",15.7
"1147","2011-07-21",15.775
"1148","2011-07-22",15.705
"1149","2011-07-25",15.775
"1150","2011-07-26",15.625
"1151","2011-07-27",15.525
"1152","2011-07-28",15.61
"1153","2011-07-29",15.605
"1154","2011-08-01",15.57
"1155","2011-08-02",15.265
"1156","2011-08-03",15.33
"1157","2011-08-04",14.89
"1158","2011-08-05",14.725
"1159","2011-08-08",13.735
"1160","2011-08-09",14.545
"1161","2011-08-10",13.93
"1162","2011-08-11",14.13
"1163","2011-08-12",14.12
"1164","2011-08-15",14.23
"1165","2011-08-16",14.035
"1166","2011-08-17",14.335
"1167","2011-08-18",13.8
"1168","2011-08-19",13.85
"1169","2011-08-22",13.895
"1170","2011-08-23",14.46
"1171","2011-08-24",14.5
"1172","2011-08-25",14.265
"1173","2011-08-26",14.355
"1174","2011-08-29",14.85
"1175","2011-08-30",14.73
"1176","2011-08-31",14.875
"1177","2011-09-01",14.7
"1178","2011-09-02",14.36
"1179","2011-09-06",14.3
"1180","2011-09-07",14.555
"1181","2011-09-08",14.46
"1182","2011-09-09",14.035
"1183","2011-09-12",14.205
"1184","2011-09-13",14.3
"1185","2011-09-14",14.65
"1186","2011-09-15",14.965
"1187","2011-09-16",14.895
"1188","2011-09-19",14.925
"1189","2011-09-20",14.665
"1190","2011-09-21",14.36
"1191","2011-09-22",14.415
"1192","2011-09-23",14.99
"1193","2011-09-26",15.415
"1194","2011-09-27",15.715
"1195","2011-09-28",15.285
"1196","2011-09-29",15.525
"1197","2011-09-30",15.2
"1198","2011-10-03",14.77
"1199","2011-10-04",15.56
"1200","2011-10-05",15.45
"1201","2011-10-06",15.3
"1202","2011-10-07",15.145
"1203","2011-10-10",15.635
"1204","2011-10-11",15.76
"1205","2011-10-12",16.014999
"1206","2011-10-13",16.105
"1207","2011-10-14",16.264999
"1208","2011-10-17",15.88
"1209","2011-10-18",16.285
"1210","2011-10-19",16.174999
"1211","2011-10-20",16.26
"1212","2011-10-21",16.959999
"1213","2011-10-24",17.004999
"1214","2011-10-25",16.615
"1215","2011-10-26",16.905001
"1216","2011-10-27",17.469999
"1217","2011-10-28",17.084999
"1218","2011-10-31",16.879999
"1219","2011-11-01",16.51
"1220","2011-11-02",17.985001
"1221","2011-11-03",18.065001
"1222","2011-11-04",17.77
"1223","2011-11-07",17.905001
"1224","2011-11-08",18.08
"1225","2011-11-09",17.75
"1226","2011-11-10",17.875
"1227","2011-11-11",18.25
"1228","2011-11-14",17.915001
"1229","2011-11-15",18.049999
"1230","2011-11-16",17.709999
"1231","2011-11-17",17.715
"1232","2011-11-18",18.18
"1233","2011-11-21",18.125
"1234","2011-11-22",18.23
"1235","2011-11-23",17.915001
"1236","2011-11-25",17.795
"1237","2011-11-28",18.805
"1238","2011-11-29",18.889999
"1239","2011-11-30",18.950001
"1240","2011-12-01",18.959999
"1241","2011-12-02",18.625
"1242","2011-12-05",18.5
"1243","2011-12-06",18.495001
"1244","2011-12-07",18.684999
"1245","2011-12-08",18.42
"1246","2011-12-09",18.915001
"1247","2011-12-12",18.525
"1248","2011-12-13",18.25
"1249","2011-12-14",18.17
"1250","2011-12-15",18.375
"1251","2011-12-16",18.355
"1252","2011-12-19",18.25
"1253","2011-12-20",18.535
"1254","2011-12-21",18.875
"1255","2011-12-22",18.67
"1256","2011-12-23",18.940001
"1257","2011-12-27",19.125
"1258","2011-12-28",18.889999
"1259","2011-12-29",19.110001
"1260","2011-12-30",18.84
"1261","2012-01-03",18.83
"1262","2012-01-04",18.9
"1263","2012-01-05",19.065001
"1264","2012-01-06",19.049999
"1265","2012-01-09",19.02
"1266","2012-01-10",19.120001
"1267","2012-01-11",19.25
"1268","2012-01-12",19.205
"1269","2012-01-13",19.200001
"1270","2012-01-17",19.285
"1271","2012-01-18",19.389999
"1272","2012-01-19",19.424999
"1273","2012-01-20",19.575001
"1274","2012-01-23",19.485001
"1275","2012-01-24",19.504999
"1276","2012-01-25",19.58
"1277","2012-01-26",19.455
"1278","2012-01-27",19.504999
"1279","2012-01-30",19.485001
"1280","2012-01-31",19.360001
"1281","2012-02-01",19.82
"1282","2012-02-02",19.76
"1283","2012-02-03",20.215
"1284","2012-02-06",20.16
"1285","2012-02-07",19.91
"1286","2012-02-08",19.67
"1287","2012-02-09",19.540001
"1288","2012-02-10",19.34
"1289","2012-02-13",19.795
"1290","2012-02-14",19.91
"1291","2012-02-15",19.620001
"1292","2012-02-16",20.145
"1293","2012-02-17",20.184999
"1294","2012-02-21",20.145
"1295","2012-02-22",18.76
"1296","2012-02-23",18.459999
"1297","2012-02-24",18.434999
"1298","2012-02-27",18.299999
"1299","2012-02-28",18.535
"1300","2012-02-29",18.58
"1301","2012-03-01",18.5
"1302","2012-03-02",18.285
"1303","2012-03-05",18.575001
"1304","2012-03-06",18.445
"1305","2012-03-07",18.5
"1306","2012-03-08",18.42
"1307","2012-03-09",18.639999
"1308","2012-03-12",18.51
"1309","2012-03-13",18.620001
"1310","2012-03-14",18.440001
"1311","2012-03-15",18.530001
"1312","2012-03-16",18.58
"1313","2012-03-19",18.6
"1314","2012-03-20",18.549999
"1315","2012-03-21",18.615
"1316","2012-03-22",18.52
"1317","2012-03-23",18.59
"1318","2012-03-26",19.004999
"1319","2012-03-27",18.98
"1320","2012-03-28",19.115
"1321","2012-03-29",18.975
"1322","2012-03-30",18.83
"1323","2012-04-02",18.764999
"1324","2012-04-03",18.815001
"1325","2012-04-04",18.645
"1326","2012-04-05",18.754999
"1327","2012-04-09",18.665001
"1328","2012-04-10",18.389999
"1329","2012-04-11",18.915001
"1330","2012-04-12",18.950001
"1331","2012-04-13",19.09
"1332","2012-04-16",19.309999
"1333","2012-04-17",19.34
"1334","2012-04-18",19.35
"1335","2012-04-19",19.280001
"1336","2012-04-20",19.370001
"1337","2012-04-23",19.405001
"1338","2012-04-24",19.76
"1339","2012-04-25",19.99
"1340","2012-04-26",20.1
"1341","2012-04-27",20.084999
"1342","2012-04-30",20.139999
"1343","2012-05-01",19.745001
"1344","2012-05-02",23.68
"1345","2012-05-03",24.690001
"1346","2012-05-04",24.555
"1347","2012-05-07",24.57
"1348","2012-05-08",24.075001
"1349","2012-05-09",23.879999
"1350","2012-05-10",24.24
"1351","2012-05-11",24.275
"1352","2012-05-14",23.844999
"1353","2012-05-15",23.815001
"1354","2012-05-16",23.754999
"1355","2012-05-17",23.120001
"1356","2012-05-18",23.014999
"1357","2012-05-21",23.065001
"1358","2012-05-22",23.315001
"1359","2012-05-23",23.445
"1360","2012-05-24",23.485001
"1361","2012-05-25",23.51
"1362","2012-05-29",23.51
"1363","2012-05-30",23.280001
"1364","2012-05-31",23.26
"1365","2012-06-01",23
"1366","2012-06-04",23.504999
"1367","2012-06-05",23.535
"1368","2012-06-06",24.035
"1369","2012-06-07",23.745001
"1370","2012-06-08",23.82
"1371","2012-06-11",23.360001
"1372","2012-06-12",23.290001
"1373","2012-06-13",22.934999
"1374","2012-06-14",23.440001
"1375","2012-06-15",23.280001
"1376","2012-06-18",23.575001
"1377","2012-06-19",23.754999
"1378","2012-06-20",23.41
"1379","2012-06-21",22.995001
"1380","2012-06-22",23.25
"1381","2012-06-25",22.875
"1382","2012-06-26",22.969999
"1383","2012-06-27",22.940001
"1384","2012-06-28",23.094999
"1385","2012-06-29",23.785
"1386","2012-07-02",23.85
"1387","2012-07-03",24.355
"1388","2012-07-05",24.215
"1389","2012-07-06",24.334999
"1390","2012-07-09",24.360001
"1391","2012-07-10",24.295
"1392","2012-07-11",23.865
"1393","2012-07-12",24
"1394","2012-07-13",24.719999
"1395","2012-07-16",24.92
"1396","2012-07-17",25.42
"1397","2012-07-18",26.254999
"1398","2012-07-19",26.295
"1399","2012-07-20",25.65
"1400","2012-07-23",25.07
"1401","2012-07-24",24.834999
"1402","2012-07-25",25.42
"1403","2012-07-26",25.575001
"1404","2012-07-27",25.6
"1405","2012-07-30",25.379999
"1406","2012-07-31",25.504999
"1407","2012-08-01",25.825001
"1408","2012-08-02",25.625
"1409","2012-08-03",26.385
"1410","2012-08-06",26.32
"1411","2012-08-07",26.190001
"1412","2012-08-08",26
"1413","2012-08-09",25.764999
"1414","2012-08-10",25.635
"1415","2012-08-13",25.264999
"1416","2012-08-14",25.780001
"1417","2012-08-15",25.775
"1418","2012-08-16",25.844999
"1419","2012-08-17",26.075001
"1420","2012-08-20",25.940001
"1421","2012-08-21",26.125
"1422","2012-08-22",26.055
"1423","2012-08-23",25.754999
"1424","2012-08-24",25.98
"1425","2012-08-27",26.32
"1426","2012-08-28",26.309999
"1427","2012-08-29",26.245001
"1428","2012-08-30",26.030001
"1429","2012-08-31",25.745001
"1430","2012-09-04",26.33
"1431","2012-09-05",26.15
"1432","2012-09-06",26.370001
"1433","2012-09-07",26.389999
"1434","2012-09-10",26.325001
"1435","2012-09-11",26.08
"1436","2012-09-12",26.035
"1437","2012-09-13",26.135
"1438","2012-09-14",25.799999
"1439","2012-09-17",25.684999
"1440","2012-09-18",26.02
"1441","2012-09-19",26.245001
"1442","2012-09-20",26.245001
"1443","2012-09-21",26.325001
"1444","2012-09-24",26.370001
"1445","2012-09-25",26.315001
"1446","2012-09-26",26.200001
"1447","2012-09-27",26.889999
"1448","2012-09-28",26.705
"1449","2012-10-01",26.844999
"1450","2012-10-02",26.809999
"1451","2012-10-03",26.385
"1452","2012-10-04",26.275
"1453","2012-10-05",26.35
"1454","2012-10-08",26.125
"1455","2012-10-09",25.264999
"1456","2012-10-10",25.725
"1457","2012-10-11",25.860001
"1458","2012-10-12",25.98
"1459","2012-10-15",26.25
"1460","2012-10-16",26.645
"1461","2012-10-17",27
"1462","2012-10-18",26.9
"1463","2012-10-19",26.549999
"1464","2012-10-22",26.555
"1465","2012-10-23",26.785
"1466","2012-10-24",26.225
"1467","2012-10-25",26.18
"1468","2012-10-26",26.434999
"1469","2012-10-31",26.66
"1470","2012-11-01",25.02
"1471","2012-11-02",25.135
"1472","2012-11-05",25.895
"1473","2012-11-06",25.950001
"1474","2012-11-07",25.844999
"1475","2012-11-08",24.865
"1476","2012-11-09",24.809999
"1477","2012-11-12",24.719999
"1478","2012-11-13",24.344999
"1479","2012-11-14",23.594999
"1480","2012-11-15",23.530001
"1481","2012-11-16",23.525
"1482","2012-11-19",24.295
"1483","2012-11-20",24.76
"1484","2012-11-21",25.4
"1485","2012-11-23",25.67
"1486","2012-11-26",25.485001
"1487","2012-11-27",25.715
"1488","2012-11-28",26.15
"1489","2012-11-29",26.440001
"1490","2012-11-30",26.465
"1491","2012-12-03",26.549999
"1492","2012-12-04",26.4
"1493","2012-12-05",26.445
"1494","2012-12-06",26.295
"1495","2012-12-07",26.365
"1496","2012-12-10",26.205
"1497","2012-12-11",26.145
"1498","2012-12-12",26.139999
"1499","2012-12-13",26.43
"1500","2012-12-14",26.415001
"1501","2012-12-17",26.605
"1502","2012-12-18",26.684999
"1503","2012-12-19",26.879999
"1504","2012-12-20",26.9
"1505","2012-12-21",26.83
"1506","2012-12-24",26.940001
"1507","2012-12-26",26.6
"1508","2012-12-27",26.629999
"1509","2012-12-28",26.445
"1510","2012-12-31",27.465
"1511","2013-01-02",27.790001
"1512","2013-01-03",28.33
"1513","2013-01-04",27.805
"1514","2013-01-07",27.674999
"1515","2013-01-08",27.395
"1516","2013-01-09",27.780001
"1517","2013-01-10",27.665001
"1518","2013-01-11",27.51
"1519","2013-01-14",27.465
"1520","2013-01-15",27.629999
"1521","2013-01-16",27.530001
"1522","2013-01-17",27.655001
"1523","2013-01-18",27.735001
"1524","2013-01-22",28.105
"1525","2013-01-23",27.985001
"1526","2013-01-24",28.219999
"1527","2013-01-25",28.235001
"1528","2013-01-28",28.25
"1529","2013-01-29",28.155001
"1530","2013-01-30",28.01
"1531","2013-01-31",28.049999
"1532","2013-02-01",28.235001
"1533","2013-02-04",28
"1534","2013-02-05",28.07
"1535","2013-02-06",28.184999
"1536","2013-02-07",27.965
"1537","2013-02-08",28.275
"1538","2013-02-11",28.195
"1539","2013-02-12",28.09
"1540","2013-02-13",27.76
"1541","2013-02-14",26.985001
"1542","2013-02-15",27.57
"1543","2013-02-19",28
"1544","2013-02-20",27.665001
"1545","2013-02-21",28.02
"1546","2013-02-22",28.285
"1547","2013-02-25",28.004999
"1548","2013-02-26",28.325001
"1549","2013-02-27",25.735001
"1550","2013-02-28",26.004999
"1551","2013-03-01",26.465
"1552","2013-03-04",27.76
"1553","2013-03-05",29.24
"1554","2013-03-06",29.594999
"1555","2013-03-07",29.780001
"1556","2013-03-08",29.85
"1557","2013-03-11",29.83
"1558","2013-03-12",29.85
"1559","2013-03-13",30.43
"1560","2013-03-14",30.49
"1561","2013-03-15",30.26
"1562","2013-03-18",30.32
"1563","2013-03-19",30.504999
"1564","2013-03-20",31.035
"1565","2013-03-21",30.545
"1566","2013-03-22",31.084999
"1567","2013-03-25",30.645
"1568","2013-03-26",31.110001
"1569","2013-03-27",30.504999
"1570","2013-03-28",30.91
"1571","2013-04-01",30.785
"1572","2013-04-02",30.705
"1573","2013-04-03",30.48
"1574","2013-04-04",30.879999
"1575","2013-04-05",30.77
"1576","2013-04-08",30.799999
"1577","2013-04-09",30.42
"1578","2013-04-10",30.875
"1579","2013-04-11",30.735001
"1580","2013-04-12",30.815001
"1581","2013-04-15",29.955
"1582","2013-04-16",30.285
"1583","2013-04-17",30.190001
"1584","2013-04-18",30.6
"1585","2013-04-19",30.889999
"1586","2013-04-22",30.690001
"1587","2013-04-23",30.825001
"1588","2013-04-24",30.775
"1589","2013-04-25",31.08
"1590","2013-04-26",31
"1591","2013-04-29",31.395
"1592","2013-04-30",31.5
"1593","2013-05-01",31.504999
"1594","2013-05-02",32.169998
"1595","2013-05-03",32.505001
"1596","2013-05-06",32.445
"1597","2013-05-07",32.915001
"1598","2013-05-08",33.080002
"1599","2013-05-09",32.77
"1600","2013-05-10",32.845001
"1601","2013-05-13",32.634998
"1602","2013-05-14",32.985001
"1603","2013-05-15",32.985001
"1604","2013-05-16",32.580002
"1605","2013-05-17",32.855
"1606","2013-05-20",32.474998
"1607","2013-05-21",32.400002
"1608","2013-05-22",31.629999
"1609","2013-05-23",31.615
"1610","2013-05-24",32.040001
"1611","2013-05-28",32.665001
"1612","2013-05-29",32.41
"1613","2013-05-30",32.43
"1614","2013-05-31",32.215
"1615","2013-06-03",32.435001
"1616","2013-06-04",32.299999
"1617","2013-06-05",32.080002
"1618","2013-06-06",32.650002
"1619","2013-06-07",33.150002
"1620","2013-06-10",33.544998
"1621","2013-06-11",33.115002
"1622","2013-06-12",33
"1623","2013-06-13",33.264999
"1624","2013-06-14",33
"1625","2013-06-17",32.825001
"1626","2013-06-18",33.224998
"1627","2013-06-19",32.884998
"1628","2013-06-20",31.844999
"1629","2013-06-21",32.080002
"1630","2013-06-24",31.815001
"1631","2013-06-25",32.07
"1632","2013-06-26",32.465
"1633","2013-06-27",32.735001
"1634","2013-06-28",32.685001
"1635","2013-07-01",33.41
"1636","2013-07-02",33.275002
"1637","2013-07-03",33.419998
"1638","2013-07-05",34.060001
"1639","2013-07-08",34.195
"1640","2013-07-09",34.360001
"1641","2013-07-10",34.32
"1642","2013-07-11",34.305
"1643","2013-07-12",34.514999
"1644","2013-07-15",34.805
"1645","2013-07-16",34.57
"1646","2013-07-17",34.345001
"1647","2013-07-18",34.830002
"1648","2013-07-19",34.630001
"1649","2013-07-22",34.310001
"1650","2013-07-23",33.994999
"1651","2013-07-24",33.564999
"1652","2013-07-25",33.759998
"1653","2013-07-26",33.775002
"1654","2013-07-29",33.674999
"1655","2013-07-30",33.34
"1656","2013-07-31",33.43
"1657","2013-08-01",33.689999
"1658","2013-08-02",33.325001
"1659","2013-08-05",33.525002
"1660","2013-08-06",32.994999
"1661","2013-08-07",34.790001
"1662","2013-08-08",35.25
"1663","2013-08-09",35.355
"1664","2013-08-12",35.145
"1665","2013-08-13",35.189999
"1666","2013-08-14",34.68
"1667","2013-08-15",34.349998
"1668","2013-08-16",34.799999
"1669","2013-08-19",34.700001
"1670","2013-08-20",35.189999
"1671","2013-08-21",34.735001
"1672","2013-08-22",35.615002
"1673","2013-08-23",35.724998
"1674","2013-08-26",35.23
"1675","2013-08-27",34.615002
"1676","2013-08-28",34.509998
"1677","2013-08-29",34.814999
"1678","2013-08-30",34.064999
"1679","2013-09-03",34.154999
"1680","2013-09-04",34.255001
"1681","2013-09-05",34.084999
"1682","2013-09-06",33.740002
"1683","2013-09-09",34.150002
"1684","2013-09-10",34.445
"1685","2013-09-11",34.285
"1686","2013-09-12",34.41
"1687","2013-09-13",35.07
"1688","2013-09-16",35.169998
"1689","2013-09-17",35.490002
"1690","2013-09-18",35.790001
"1691","2013-09-19",35.514999
"1692","2013-09-20",35.855
"1693","2013-09-23",35.775002
"1694","2013-09-24",35.939999
"1695","2013-09-25",35.384998
"1696","2013-09-26",35.365002
"1697","2013-09-27",35.290001
"1698","2013-09-30",34.939999
"1699","2013-10-01",35.669998
"1700","2013-10-02",35.555
"1701","2013-10-03",34.900002
"1702","2013-10-04",34.990002
"1703","2013-10-07",34.735001
"1704","2013-10-08",34.415001
"1705","2013-10-09",34
"1706","2013-10-10",35.205002
"1707","2013-10-11",35.685001
"1708","2013-10-14",36.02
"1709","2013-10-15",35.494999
"1710","2013-10-16",35.650002
"1711","2013-10-17",35.634998
"1712","2013-10-18",35.764999
"1713","2013-10-21",36.014999
"1714","2013-10-22",36.349998
"1715","2013-10-23",37.185001
"1716","2013-10-24",37.82
"1717","2013-10-25",37.66
"1718","2013-10-28",37.965
"1719","2013-10-29",38.490002
"1720","2013-10-30",38.084999
"1721","2013-10-31",37.834999
"1722","2013-11-01",37.525002
"1723","2013-11-04",38.285
"1724","2013-11-05",38.875
"1725","2013-11-06",38.465
"1726","2013-11-07",37.98
"1727","2013-11-08",38.52
"1728","2013-11-11",38.43
"1729","2013-11-12",38.605
"1730","2013-11-13",39.25
"1731","2013-11-14",39.220001
"1732","2013-11-15",39.099998
"1733","2013-11-18",40.27
"1734","2013-11-19",40.895
"1735","2013-11-20",41.16
"1736","2013-11-21",42.669998
"1737","2013-11-22",43.029999
"1738","2013-11-25",42.779999
"1739","2013-11-26",42.669998
"1740","2013-11-27",42.705002
"1741","2013-11-29",42.439999
"1742","2013-12-02",42.77
"1743","2013-12-03",42.82
"1744","2013-12-04",42.720001
"1745","2013-12-05",42.705002
"1746","2013-12-06",43.825001
"1747","2013-12-09",43.884998
"1748","2013-12-10",43.82
"1749","2013-12-11",43.150002
"1750","2013-12-12",43.060001
"1751","2013-12-13",43.080002
"1752","2013-12-16",43.294998
"1753","2013-12-17",43.349998
"1754","2013-12-18",43.77
"1755","2013-12-19",43.799999
"1756","2013-12-20",44.23
"1757","2013-12-23",44.744999
"1758","2013-12-24",44.735001
"1759","2013-12-26",45.459999
"1760","2013-12-27",44.974998
"1761","2013-12-30",46
"1762","2013-12-31",45.400002
"1763","2014-01-02",45.32
"1764","2014-01-03",46.080002
"1765","2014-01-06",45.529999
"1766","2014-01-07",45.509998
"1767","2014-01-08",45.68
"1768","2014-01-09",46.139999
"1769","2014-01-10",46.66
"1770","2014-01-13",46.57
"1771","2014-01-14",47.040001
"1772","2014-01-15",47.450001
"1773","2014-01-16",47.389999
"1774","2014-01-17",47.48
"1775","2014-01-21",48.049999
"1776","2014-01-22",48.560001
"1777","2014-01-23",48.57
"1778","2014-01-24",47.310001
"1779","2014-01-27",46.279999
"1780","2014-01-28",46.889999
"1781","2014-01-29",47.919998
"1782","2014-01-30",48.16
"1783","2014-01-31",48.130001
"1784","2014-02-03",46.419998
"1785","2014-02-04",46.900002
"1786","2014-02-05",46.220001
"1787","2014-02-06",46.540001
"1788","2014-02-07",47.360001
"1789","2014-02-10",47.41
"1790","2014-02-11",47.799999
"1791","2014-02-12",47.709999
"1792","2014-02-13",48.32
"1793","2014-02-14",48.310001
"1794","2014-02-18",48.400002
"1795","2014-02-19",47.77
"1796","2014-02-20",47.75
"1797","2014-02-21",47.66
"1798","2014-02-24",47.98
"1799","2014-02-25",48.59
"1800","2014-02-26",51.439999
"1801","2014-02-27",50.59
"1802","2014-02-28",50.900002
"1803","2014-03-03",51.040001
"1804","2014-03-04",52.900002
"1805","2014-03-05",52.790001
"1806","2014-03-06",53.130001
"1807","2014-03-07",53.509998
"1808","2014-03-10",53.220001
"1809","2014-03-11",53.130001
"1810","2014-03-12",53.369999
"1811","2014-03-13",52.52
"1812","2014-03-14",53.540001
"1813","2014-03-17",54.57
"1814","2014-03-18",54.689999
"1815","2014-03-19",53.290001
"1816","2014-03-20",54.5
"1817","2014-03-21",53.389999
"1818","2014-03-24",52.889999
"1819","2014-03-25",52.599998
"1820","2014-03-26",51.720001
"1821","2014-03-27",51.279999
"1822","2014-03-28",51.509998
"1823","2014-03-31",52.110001
"1824","2014-04-01",52.34
"1825","2014-04-02",51.919998
"1826","2014-04-03",51.459999
"1827","2014-04-04",50.209999
"1828","2014-04-07",48.59
"1829","2014-04-08",48.689999
"1830","2014-04-09",49.419998
"1831","2014-04-10",48.34
"1832","2014-04-11",48
"1833","2014-04-14",48.240002
"1834","2014-04-15",47.970001
"1835","2014-04-16",48.459999
"1836","2014-04-17",47.810001
"1837","2014-04-21",47.68
"1838","2014-04-22",48.549999
"1839","2014-04-23",47.360001
"1840","2014-04-24",46.5
"1841","2014-04-25",45.790001
"1842","2014-04-28",44.349998
"1843","2014-04-29",44.400002
"1844","2014-04-30",43.860001
"1845","2014-05-01",44.290001
"1846","2014-05-02",44.689999
"1847","2014-05-05",44.450001
"1848","2014-05-06",44.139999
"1849","2014-05-07",43.18
"1850","2014-05-08",42.060001
"1851","2014-05-09",42.060001
"1852","2014-05-12",42.450001
"1853","2014-05-13",42.529999
"1854","2014-05-14",41.02
"1855","2014-05-15",41.009998
"1856","2014-05-16",41.540001
"1857","2014-05-19",41.34
"1858","2014-05-20",40.689999
"1859","2014-05-21",41.540001
"1860","2014-05-22",42.57
"1861","2014-05-23",42.549999
"1862","2014-05-27",43.48
"1863","2014-05-28",42.419998
"1864","2014-05-29",43.130001
"1865","2014-05-30",43.349998
"1866","2014-06-02",43.529999
"1867","2014-06-03",43.279999
"1868","2014-06-04",43.549999
"1869","2014-06-05",43.200001
"1870","2014-06-06",43.52
"1871","2014-06-09",43.299999
"1872","2014-06-10",42.709999
"1873","2014-06-11",42.779999
"1874","2014-06-12",42.43
"1875","2014-06-13",42.310001
"1876","2014-06-16",42.310001
"1877","2014-06-17",42.360001
"1878","2014-06-18",42.23
"1879","2014-06-19",42.110001
"1880","2014-06-20",42.09
"1881","2014-06-23",42.380001
"1882","2014-06-24",42.060001
"1883","2014-06-25",42.290001
"1884","2014-06-26",42.580002
"1885","2014-06-27",42.450001
"1886","2014-06-30",42.389999
"1887","2014-07-01",42.740002
"1888","2014-07-02",42.669998
"1889","2014-07-03",42.700001
"1890","2014-07-07",42.099998
"1891","2014-07-08",41.880001
"1892","2014-07-09",42.48
"1893","2014-07-10",42.02
"1894","2014-07-11",42.34
"1895","2014-07-14",41.970001
"1896","2014-07-15",41.849998
"1897","2014-07-16",41.169998
"1898","2014-07-17",41.080002
"1899","2014-07-18",41.630001
"1900","2014-07-21",41.07
"1901","2014-07-22",41.779999
"1902","2014-07-23",45.139999
"1903","2014-07-24",44.240002
"1904","2014-07-25",44.16
"1905","2014-07-28",43.799999
