"","date","NVCR"
"982","2019-08-26",94.07
"983","2019-08-27",91.559998
"984","2019-08-28",89.849998
"985","2019-08-29",91.660004
"986","2019-08-30",90.860001
"987","2019-09-03",87.18
"988","2019-09-04",84.410004
"989","2019-09-05",87.290001
"990","2019-09-06",85.660004
"991","2019-09-09",78.610001
"992","2019-09-10",75.150002
"993","2019-09-11",78.410004
"994","2019-09-12",80.25
"995","2019-09-13",79.290001
"996","2019-09-16",79.029999
"997","2019-09-17",81.809998
"998","2019-09-18",79.410004
"999","2019-09-19",79.959999
"1000","2019-09-20",81.370003
"1001","2019-09-23",81.300003
"1002","2019-09-24",77.18
"1003","2019-09-25",77.410004
"1004","2019-09-26",75.18
"1005","2019-09-27",73.440002
"1006","2019-09-30",74.779999
"1007","2019-10-01",73.620003
"1008","2019-10-02",73.239998
"1009","2019-10-03",75.099998
"1010","2019-10-04",76.75
"1011","2019-10-07",75.519997
"1012","2019-10-08",71.849998
"1013","2019-10-09",72.519997
"1014","2019-10-10",75.489998
"1015","2019-10-11",77.129997
"1016","2019-10-14",76.209999
"1017","2019-10-15",78.690002
"1018","2019-10-16",76.139999
"1019","2019-10-17",77.940002
"1020","2019-10-18",74.93
"1021","2019-10-21",75.239998
"1022","2019-10-22",71.809998
"1023","2019-10-23",70.209999
"1024","2019-10-24",71.620003
"1025","2019-10-25",68.300003
"1026","2019-10-28",71.75
"1027","2019-10-29",72.169998
"1028","2019-10-30",74.269997
"1029","2019-10-31",71.639999
"1030","2019-11-01",75.360001
"1031","2019-11-04",78.830002
"1032","2019-11-05",77.489998
"1033","2019-11-06",77.190002
"1034","2019-11-07",75.260002
"1035","2019-11-08",79.529999
"1036","2019-11-11",79
"1037","2019-11-12",80.809998
"1038","2019-11-13",81.18
"1039","2019-11-14",82.419998
"1040","2019-11-15",83.980003
"1041","2019-11-18",85.75
"1042","2019-11-19",88.440002
"1043","2019-11-20",90.43
"1044","2019-11-21",92.379997
"1045","2019-11-22",93.800003
"1046","2019-11-25",92.739998
"1047","2019-11-26",91.995003
"1048","2019-11-27",92.190002
"1049","2019-11-29",92.18
"1050","2019-12-02",88.230003
"1051","2019-12-03",89.029999
"1052","2019-12-04",89.07
"1053","2019-12-05",85.120003
"1054","2019-12-06",83.269997
"1055","2019-12-09",81.309998
"1056","2019-12-10",79.279999
"1057","2019-12-11",78.900002
"1058","2019-12-12",77.839996
"1059","2019-12-13",80.089996
"1060","2019-12-16",81.980003
"1061","2019-12-17",82.860001
"1062","2019-12-18",82
"1063","2019-12-19",84.940002
"1064","2019-12-20",87.010002
"1065","2019-12-23",88.970001
"1066","2019-12-24",88.099998
"1067","2019-12-26",87.550003
"1068","2019-12-27",87.559998
"1069","2019-12-30",85.260002
"1070","2019-12-31",84.269997
"1071","2020-01-02",76.860001
"1072","2020-01-03",74.970001
"1073","2020-01-06",76.110001
"1074","2020-01-07",80.059998
"1075","2020-01-08",79.68
"1076","2020-01-09",81.010002
"1077","2020-01-10",84.339996
"1078","2020-01-13",81.199997
"1079","2020-01-14",82.410004
"1080","2020-01-15",84.389999
"1081","2020-01-16",94.379997
"1082","2020-01-17",92.580002
"1083","2020-01-21",95.650002
"1084","2020-01-22",94.790001
"1085","2020-01-23",91.699997
"1086","2020-01-24",87.290001
"1087","2020-01-27",87
"1088","2020-01-28",87.080002
"1089","2020-01-29",86.690002
"1090","2020-01-30",85.57
"1091","2020-01-31",81.459999
"1092","2020-02-03",83.889999
"1093","2020-02-04",86.059998
"1094","2020-02-05",86.57
"1095","2020-02-06",87.470001
"1096","2020-02-07",85.809998
"1097","2020-02-10",87.739998
"1098","2020-02-11",90.650002
"1099","2020-02-12",92.510002
"1100","2020-02-13",92.919998
"1101","2020-02-14",93.160004
"1102","2020-02-18",95.010002
"1103","2020-02-19",95.75
"1104","2020-02-20",92.940002
"1105","2020-02-21",88.260002
"1106","2020-02-24",83.800003
"1107","2020-02-25",80.029999
"1108","2020-02-26",79.449997
"1109","2020-02-27",77.279999
"1110","2020-02-28",72.75
"1111","2020-03-02",74.940002
"1112","2020-03-03",69.370003
"1113","2020-03-04",73.620003
"1114","2020-03-05",72.599998
"1115","2020-03-06",69.730003
"1116","2020-03-09",70.330002
"1117","2020-03-10",73.349998
"1118","2020-03-11",67.379997
"1119","2020-03-12",67.379997
"1120","2020-03-13",67.980003
"1121","2020-03-16",59.580002
"1122","2020-03-17",62.900002
"1123","2020-03-18",58.34
"1124","2020-03-19",63.880001
"1125","2020-03-20",59.610001
"1126","2020-03-23",57.049999
"1127","2020-03-24",60.919998
"1128","2020-03-25",62.330002
"1129","2020-03-26",68.330002
"1130","2020-03-27",65.5
"1131","2020-03-30",70.040001
"1132","2020-03-31",67.339996
"1133","2020-04-01",64.519997
"1134","2020-04-02",66.279999
"1135","2020-04-03",63.34
"1136","2020-04-06",69.099998
"1137","2020-04-07",64.540001
"1138","2020-04-08",69.5
"1139","2020-04-09",70
"1140","2020-04-13",68.900002
"1141","2020-04-14",69.980003
"1142","2020-04-15",68.07
"1143","2020-04-16",69.269997
"1144","2020-04-17",72.440002
"1145","2020-04-20",74.410004
"1146","2020-04-21",70.720001
"1147","2020-04-22",72.32
"1148","2020-04-23",73.059998
"1149","2020-04-24",73.18
"1150","2020-04-27",73.900002
"1151","2020-04-28",72.830002
"1152","2020-04-29",73.540001
"1153","2020-04-30",65.800003
"1154","2020-05-01",60.48
"1155","2020-05-04",61.400002
"1156","2020-05-05",64.150002
"1157","2020-05-06",64.769997
"1158","2020-05-07",63.84
"1159","2020-05-08",62.25
"1160","2020-05-11",64.68
"1161","2020-05-12",62.884998
"1162","2020-05-13",60.619999
"1163","2020-05-14",62.07
"1164","2020-05-15",64.660004
"1165","2020-05-18",65.239998
"1166","2020-05-19",62.860001
"1167","2020-05-20",63.66
"1168","2020-05-21",63.189999
"1169","2020-05-22",65.980003
"1170","2020-05-26",64.400002
"1171","2020-05-27",66.730003
"1172","2020-05-28",67.080002
"1173","2020-05-29",67.43
"1174","2020-06-01",66.309998
"1175","2020-06-02",65.529999
"1176","2020-06-03",64.5
"1177","2020-06-04",61.939999
"1178","2020-06-05",68.150002
"1179","2020-06-08",70.114998
"1180","2020-06-09",68.339996
"1181","2020-06-10",67.889999
"1182","2020-06-11",65.029999
"1183","2020-06-12",63.759998
"1184","2020-06-15",65.32
"1185","2020-06-16",65.360001
"1186","2020-06-17",62.919998
"1187","2020-06-18",62.509998
"1188","2020-06-19",63.369999
"1189","2020-06-22",62.98
"1190","2020-06-23",62.759998
"1191","2020-06-24",59.349998
"1192","2020-06-25",57.200001
"1193","2020-06-26",58.959999
"1194","2020-06-29",57.700001
"1195","2020-06-30",59.299999
"1196","2020-07-01",59.610001
"1197","2020-07-02",60.650002
"1198","2020-07-06",62.860001
"1199","2020-07-07",59.580002
"1200","2020-07-08",60.970001
"1201","2020-07-09",60.07
"1202","2020-07-10",60.380001
"1203","2020-07-13",58.049999
"1204","2020-07-14",58.139999
"1205","2020-07-15",63.639999
"1206","2020-07-16",61.580002
"1207","2020-07-17",63.139999
"1208","2020-07-20",64.019997
"1209","2020-07-21",63.459999
"1210","2020-07-22",66.839996
"1211","2020-07-23",67.790001
"1212","2020-07-24",67
"1213","2020-07-27",67.010002
"1214","2020-07-28",67.599998
"1215","2020-07-29",68
"1216","2020-07-30",76.169998
"1217","2020-07-31",75.790001
"1218","2020-08-03",77.309998
"1219","2020-08-04",78.160004
"1220","2020-08-05",77.970001
"1221","2020-08-06",78.970001
"1222","2020-08-07",79.040001
"1223","2020-08-10",78.309998
"1224","2020-08-11",74.540001
"1225","2020-08-12",75
"1226","2020-08-13",76.129997
"1227","2020-08-14",75.690002
"1228","2020-08-17",76.599998
"1229","2020-08-18",77.889999
"1230","2020-08-19",77.989998
"1231","2020-08-20",78.589996
"1232","2020-08-21",78.599998
"1233","2020-08-24",79.110001
"1234","2020-08-25",80.019997
"1235","2020-08-26",79.970001
"1236","2020-08-27",81.5
"1237","2020-08-28",82
"1238","2020-08-31",82.75
"1239","2020-09-01",84.68
"1240","2020-09-02",84.790001
"1241","2020-09-03",82.099998
"1242","2020-09-04",80
"1243","2020-09-08",82.089996
"1244","2020-09-09",85.449997
"1245","2020-09-10",87.400002
"1246","2020-09-11",89.260002
"1247","2020-09-14",97.699997
"1248","2020-09-15",104.459999
"1249","2020-09-16",107.25
"1250","2020-09-17",108.980003
"1251","2020-09-18",110.739998
"1252","2020-09-21",105.110001
"1253","2020-09-22",104.150002
"1254","2020-09-23",105.910004
"1255","2020-09-24",103.639999
"1256","2020-09-25",106.900002
"1257","2020-09-28",108.32
"1258","2020-09-29",109
"1259","2020-09-30",111.309998
"1260","2020-10-01",112.360001
"1261","2020-10-02",113.029999
"1262","2020-10-05",117.699997
"1263","2020-10-06",119.349998
"1264","2020-10-07",127.019997
"1265","2020-10-08",129.279999
"1266","2020-10-09",138.720001
"1267","2020-10-12",134.570007
"1268","2020-10-13",134.960007
"1269","2020-10-14",136.820007
"1270","2020-10-15",133.860001
"1271","2020-10-16",136.960007
"1272","2020-10-19",132.339996
"1273","2020-10-20",131.940002
"1274","2020-10-21",127.055
"1275","2020-10-22",125.040001
"1276","2020-10-23",123.769997
"1277","2020-10-26",121.5
"1278","2020-10-27",119.5
"1279","2020-10-28",115.389999
"1280","2020-10-29",123.269997
"1281","2020-10-30",122.099998
"1282","2020-11-02",112.160004
"1283","2020-11-03",113.830002
"1284","2020-11-04",121.949997
"1285","2020-11-05",122.190002
"1286","2020-11-06",126.239998
"1287","2020-11-09",125.730003
"1288","2020-11-10",118.739998
"1289","2020-11-11",122.510002
"1290","2020-11-12",123.510002
"1291","2020-11-13",124.480003
"1292","2020-11-16",120.07
"1293","2020-11-17",121.940002
"1294","2020-11-18",121.709999
"1295","2020-11-19",125.260002
"1296","2020-11-20",132.360001
"1297","2020-11-23",134.410004
"1298","2020-11-24",119.410004
"1299","2020-11-25",116.68
"1300","2020-11-27",126.839996
