"","date","LITB"
"1001","2017-05-25",2.57
"1002","2017-05-26",2.44
"1003","2017-05-30",2.55
"1004","2017-05-31",2.48
"1005","2017-06-01",2.55
"1006","2017-06-02",2.41
"1007","2017-06-05",2.46
"1008","2017-06-06",2.35
"1009","2017-06-07",2.34
"1010","2017-06-08",2.42
"1011","2017-06-09",2.22
"1012","2017-06-12",2.18
"1013","2017-06-13",2.2
"1014","2017-06-14",2.25
"1015","2017-06-15",2.3
"1016","2017-06-16",2.47
"1017","2017-06-19",2.71
"1018","2017-06-20",2.77
"1019","2017-06-21",2.81
"1020","2017-06-22",2.85
"1021","2017-06-23",2.85
"1022","2017-06-26",2.85
"1023","2017-06-27",2.95
"1024","2017-06-28",2.94
"1025","2017-06-29",2.89
"1026","2017-06-30",2.9
"1027","2017-07-03",2.88
"1028","2017-07-05",2.89
"1029","2017-07-06",2.81
"1030","2017-07-07",2.91
"1031","2017-07-10",2.94
"1032","2017-07-11",2.94
"1033","2017-07-12",2.76
"1034","2017-07-13",2.9
"1035","2017-07-14",2.95
"1036","2017-07-17",2.9
"1037","2017-07-18",2.82
"1038","2017-07-19",2.79
"1039","2017-07-20",2.81
"1040","2017-07-21",2.86
"1041","2017-07-24",2.77
"1042","2017-07-25",2.85
"1043","2017-07-26",2.77
"1044","2017-07-27",2.76
"1045","2017-07-28",2.76
"1046","2017-07-31",2.7
"1047","2017-08-01",2.86
"1048","2017-08-02",2.83
"1049","2017-08-03",2.65
"1050","2017-08-04",2.64
"1051","2017-08-07",2.65
"1052","2017-08-08",2.8
"1053","2017-08-09",2.85
"1054","2017-08-10",2.9
"1055","2017-08-11",2.94
"1056","2017-08-14",2.89
"1057","2017-08-15",2.79
"1058","2017-08-16",2.68
"1059","2017-08-17",2.72
"1060","2017-08-18",2.83
"1061","2017-08-21",2.75
"1062","2017-08-22",2.82
"1063","2017-08-23",2.79
"1064","2017-08-24",2.89
"1065","2017-08-25",2.78
"1066","2017-08-28",2.7
"1067","2017-08-29",2.66
"1068","2017-08-30",2.67
"1069","2017-08-31",2.68
"1070","2017-09-01",2.68
"1071","2017-09-05",2.64
"1072","2017-09-06",2.75
"1073","2017-09-07",2.78
"1074","2017-09-08",2.71
"1075","2017-09-11",2.64
"1076","2017-09-12",2.65
"1077","2017-09-13",2.65
"1078","2017-09-14",2.63
"1079","2017-09-15",2.7
"1080","2017-09-18",2.58
"1081","2017-09-19",2.6
"1082","2017-09-20",2.49
"1083","2017-09-21",2.4
"1084","2017-09-22",2.32
"1085","2017-09-25",2.28
"1086","2017-09-26",2.31
"1087","2017-09-27",2.46
"1088","2017-09-28",2.45
"1089","2017-09-29",2.42
"1090","2017-10-02",2.38
"1091","2017-10-03",2.34
"1092","2017-10-04",2.47
"1093","2017-10-05",2.45
"1094","2017-10-06",2.35
"1095","2017-10-09",2.36
"1096","2017-10-10",2.29
"1097","2017-10-11",2.32
"1098","2017-10-12",2.26
"1099","2017-10-13",2.25
"1100","2017-10-16",2.3
"1101","2017-10-17",2.25
"1102","2017-10-18",2.22
"1103","2017-10-19",2.2
"1104","2017-10-20",2.2
"1105","2017-10-23",2.2
"1106","2017-10-24",2
"1107","2017-10-25",1.99
"1108","2017-10-26",2
"1109","2017-10-27",1.86
"1110","2017-10-30",1.85
"1111","2017-10-31",1.78
"1112","2017-11-01",1.8
"1113","2017-11-02",1.86
"1114","2017-11-03",1.91
"1115","2017-11-06",1.85
"1116","2017-11-07",1.86
"1117","2017-11-08",1.8
"1118","2017-11-09",1.8
"1119","2017-11-10",1.88
"1120","2017-11-13",1.88
"1121","2017-11-14",1.92
"1122","2017-11-15",1.9
"1123","2017-11-16",1.85
"1124","2017-11-17",1.89
"1125","2017-11-20",1.9
"1126","2017-11-21",1.95
"1127","2017-11-22",2.01
"1128","2017-11-24",2.09
"1129","2017-11-27",2.1
"1130","2017-11-28",2.11
"1131","2017-11-29",2.06
"1132","2017-11-30",1.97
"1133","2017-12-01",1.9
"1134","2017-12-04",1.8
"1135","2017-12-05",1.87
"1136","2017-12-06",1.89
"1137","2017-12-07",1.9
"1138","2017-12-08",2
"1139","2017-12-11",1.93
"1140","2017-12-12",1.93
"1141","2017-12-13",1.92
"1142","2017-12-14",2
"1143","2017-12-15",1.95
"1144","2017-12-18",1.84
"1145","2017-12-19",1.76
"1146","2017-12-20",1.78
"1147","2017-12-21",1.85
"1148","2017-12-22",1.99
"1149","2017-12-26",2.07
"1150","2017-12-27",2.28
"1151","2017-12-28",2.39
"1152","2017-12-29",2.3
"1153","2018-01-02",2.18
"1154","2018-01-03",2.21
"1155","2018-01-04",2.36
"1156","2018-01-05",2.48
"1157","2018-01-08",2.81
"1158","2018-01-09",2.47
"1159","2018-01-10",2.5
"1160","2018-01-11",2.49
"1161","2018-01-12",2.4
"1162","2018-01-16",2.22
"1163","2018-01-17",2.13
"1164","2018-01-18",2.4
"1165","2018-01-19",2.4
"1166","2018-01-22",2.36
"1167","2018-01-23",2.38
"1168","2018-01-24",2.39
"1169","2018-01-25",2.53
"1170","2018-01-26",2.62
"1171","2018-01-29",2.58
"1172","2018-01-30",2.52
"1173","2018-01-31",2.54
"1174","2018-02-01",2.53
"1175","2018-02-02",2.3
"1176","2018-02-05",2.29
"1177","2018-02-06",2.36
"1178","2018-02-07",2.33
"1179","2018-02-08",2.3
"1180","2018-02-09",2.39
"1181","2018-02-12",2.41
"1182","2018-02-13",2.31
"1183","2018-02-14",2.42
"1184","2018-02-15",2.42
"1185","2018-02-16",2.3
"1186","2018-02-20",2.35
"1187","2018-02-21",2.38
"1188","2018-02-22",2.42
"1189","2018-02-23",2.4
"1190","2018-02-26",2.5
"1191","2018-02-27",2.39
"1192","2018-02-28",2.44
"1193","2018-03-01",2.33
"1194","2018-03-02",2.44
"1195","2018-03-05",2.47
"1196","2018-03-06",2.43
"1197","2018-03-07",2.48
"1198","2018-03-08",2.49
"1199","2018-03-09",2.53
"1200","2018-03-12",2.49
"1201","2018-03-13",2.55
"1202","2018-03-14",2.5
"1203","2018-03-15",2.55
"1204","2018-03-16",2.4
"1205","2018-03-19",2.49
"1206","2018-03-20",2.48
"1207","2018-03-21",2.5
"1208","2018-03-22",2.41
"1209","2018-03-23",2.33
"1210","2018-03-26",2.22
"1211","2018-03-27",2.23
"1212","2018-03-28",2.26
"1213","2018-03-29",2.23
"1214","2018-04-02",2.11
"1215","2018-04-03",2.25
"1216","2018-04-04",2.2
"1217","2018-04-05",2.22
"1218","2018-04-06",2.2
"1219","2018-04-09",2.15
"1220","2018-04-10",2.24
"1221","2018-04-11",2.09
"1222","2018-04-12",2.24
"1223","2018-04-13",2.2
"1224","2018-04-16",2.21
"1225","2018-04-17",2.2
"1226","2018-04-18",2.18
"1227","2018-04-19",2.21
"1228","2018-04-20",2.21
"1229","2018-04-23",2.26
"1230","2018-04-24",2.28
"1231","2018-04-25",2.26
"1232","2018-04-26",2.17
"1233","2018-04-27",2.16
"1234","2018-04-30",2.22
"1235","2018-05-01",2.21
"1236","2018-05-02",2.19
"1237","2018-05-03",2.12
"1238","2018-05-04",2.13
"1239","2018-05-07",2.28
"1240","2018-05-08",2.37
"1241","2018-05-09",2.22
"1242","2018-05-10",2.28
"1243","2018-05-11",2.2
"1244","2018-05-14",2.25
"1245","2018-05-15",2.21
"1246","2018-05-16",2.18
"1247","2018-05-17",2.26
"1248","2018-05-18",2.24
"1249","2018-05-21",2.29
"1250","2018-05-22",2.34
"1251","2018-05-23",2.16
"1252","2018-05-24",2.09
"1253","2018-05-25",2.1
"1254","2018-05-29",2.04
"1255","2018-05-30",2.01
"1256","2018-05-31",2
"1257","2018-06-01",2
"1258","2018-06-04",1.98
"1259","2018-06-05",2.06
"1260","2018-06-06",1.99
"1261","2018-06-07",1.94
"1262","2018-06-08",1.92
"1263","2018-06-11",1.91
"1264","2018-06-12",1.9
"1265","2018-06-13",1.91
"1266","2018-06-14",2
"1267","2018-06-15",2.02
"1268","2018-06-18",2.03
"1269","2018-06-19",2
"1270","2018-06-20",2.04
"1271","2018-06-21",2.07
"1272","2018-06-22",2.07
"1273","2018-06-25",2.05
"1274","2018-06-26",2.08
"1275","2018-06-27",2.08
"1276","2018-06-28",2.18
"1277","2018-06-29",2.14
"1278","2018-07-02",2.05
"1279","2018-07-03",1.9
"1280","2018-07-05",2
"1281","2018-07-06",1.85
"1282","2018-07-09",1.84
"1283","2018-07-10",1.83
"1284","2018-07-11",1.84
"1285","2018-07-12",1.68
"1286","2018-07-13",1.75
"1287","2018-07-16",1.75
"1288","2018-07-17",1.74
"1289","2018-07-18",1.97
"1290","2018-07-19",1.82
"1291","2018-07-20",1.99
"1292","2018-07-23",2
"1293","2018-07-24",1.88
"1294","2018-07-25",1.89
"1295","2018-07-26",1.78
"1296","2018-07-27",1.85
"1297","2018-07-30",1.82
"1298","2018-07-31",1.77
"1299","2018-08-01",1.82
"1300","2018-08-02",1.78
"1301","2018-08-03",1.73
"1302","2018-08-06",1.69
"1303","2018-08-07",1.73
"1304","2018-08-08",1.76
"1305","2018-08-09",1.7
"1306","2018-08-10",1.75
"1307","2018-08-13",1.7
"1308","2018-08-14",1.7
"1309","2018-08-15",1.66
"1310","2018-08-16",1.72
"1311","2018-08-17",1.68
"1312","2018-08-20",1.7
"1313","2018-08-21",1.7
"1314","2018-08-22",1.63
"1315","2018-08-23",1.65
"1316","2018-08-24",1.68
"1317","2018-08-27",1.71
"1318","2018-08-28",1.65
"1319","2018-08-29",1.65
"1320","2018-08-30",1.62
"1321","2018-08-31",1.65
"1322","2018-09-04",1.62
"1323","2018-09-05",1.42
"1324","2018-09-06",1.4
"1325","2018-09-07",1.4
"1326","2018-09-10",1.18
"1327","2018-09-11",1.14
"1328","2018-09-12",1.15
"1329","2018-09-13",1.15
"1330","2018-09-14",1.13
"1331","2018-09-17",1.03
"1332","2018-09-18",1.01
"1333","2018-09-19",1
"1334","2018-09-20",0.76
"1335","2018-09-21",1.06
"1336","2018-09-24",0.9
"1337","2018-09-25",0.9
"1338","2018-09-26",0.86
"1339","2018-09-27",0.87
"1340","2018-09-28",0.83
"1341","2018-10-01",0.85
"1342","2018-10-02",0.9
"1343","2018-10-03",0.91
"1344","2018-10-04",0.91
"1345","2018-10-05",0.93
"1346","2018-10-08",0.89
"1347","2018-10-09",0.89
"1348","2018-10-10",0.89
"1349","2018-10-11",0.83
"1350","2018-10-12",0.8
"1351","2018-10-15",0.82
"1352","2018-10-16",0.82
"1353","2018-10-17",0.77
"1354","2018-10-18",0.8
"1355","2018-10-19",0.88
"1356","2018-10-22",0.92
"1357","2018-10-23",0.92
"1358","2018-10-24",0.94
"1359","2018-10-25",0.94
"1360","2018-10-26",0.95
"1361","2018-10-29",0.94
"1362","2018-10-30",0.85
"1363","2018-10-31",0.9
"1364","2018-11-01",0.94
"1365","2018-11-02",0.8
"1366","2018-11-05",0.87
"1367","2018-11-06",0.83
"1368","2018-11-07",1.06
"1369","2018-11-08",1.03
"1370","2018-11-09",1.04
"1371","2018-11-12",1.02
"1372","2018-11-13",1.21
"1373","2018-11-14",1.35
"1374","2018-11-15",1.2
"1375","2018-11-16",1.16
"1376","2018-11-19",1.17
"1377","2018-11-20",1.12
"1378","2018-11-21",1.07
"1379","2018-11-23",1
"1380","2018-11-26",0.89
"1381","2018-11-27",0.82
"1382","2018-11-28",0.76
"1383","2018-11-29",0.77
"1384","2018-11-30",0.76
"1385","2018-12-03",0.8
"1386","2018-12-04",0.73
"1387","2018-12-06",0.72
"1388","2018-12-07",0.69
"1389","2018-12-10",0.64
"1390","2018-12-11",0.64
"1391","2018-12-12",0.63
"1392","2018-12-13",0.65
"1393","2018-12-14",0.69
"1394","2018-12-17",0.85
"1395","2018-12-18",1.13
"1396","2018-12-19",1.25
"1397","2018-12-20",1.24
"1398","2018-12-21",1.31
"1399","2018-12-24",1.26
"1400","2018-12-26",1.28
"1401","2018-12-27",1.33
"1402","2018-12-28",1.28
"1403","2018-12-31",1.22
"1404","2019-01-02",1.02
"1405","2019-01-03",0.73
"1406","2019-01-04",0.8
"1407","2019-01-07",0.79
"1408","2019-01-08",0.8
"1409","2019-01-09",0.8
"1410","2019-01-10",0.78
"1411","2019-01-11",0.78
"1412","2019-01-14",0.76
"1413","2019-01-15",0.75
"1414","2019-01-16",0.77
"1415","2019-01-17",0.75
"1416","2019-01-18",0.76
"1417","2019-01-22",0.82
"1418","2019-01-23",0.8
"1419","2019-01-24",0.79
"1420","2019-01-25",0.77
"1421","2019-01-28",0.77
"1422","2019-01-29",0.79
"1423","2019-01-30",0.77
"1424","2019-01-31",0.77
"1425","2019-02-01",0.77
"1426","2019-02-04",0.77
"1427","2019-02-05",0.75
"1428","2019-02-06",0.75
"1429","2019-02-07",0.75
"1430","2019-02-08",0.73
"1431","2019-02-11",0.69
"1432","2019-02-12",0.69
"1433","2019-02-13",0.69
"1434","2019-02-14",0.7
"1435","2019-02-15",0.69
"1436","2019-02-19",0.72
"1437","2019-02-20",0.7
"1438","2019-02-21",0.69
"1439","2019-02-22",0.71
"1440","2019-02-25",0.72
"1441","2019-02-26",0.73
"1442","2019-02-27",0.72
"1443","2019-02-28",0.72
"1444","2019-03-01",0.72
"1445","2019-03-04",0.72
"1446","2019-03-05",0.91
"1447","2019-03-06",1.03
"1448","2019-03-07",0.99
"1449","2019-03-08",1.03
"1450","2019-03-11",1.02
"1451","2019-03-12",1.05
"1452","2019-03-13",1.09
"1453","2019-03-14",1.14
"1454","2019-03-15",1.2
"1455","2019-03-18",1.26
"1456","2019-03-19",1.31
"1457","2019-03-20",1.23
"1458","2019-03-21",1.32
"1459","2019-03-22",1.34
"1460","2019-03-25",1.32
"1461","2019-03-26",1.29
"1462","2019-03-27",1.26
"1463","2019-03-28",1.23
"1464","2019-03-29",1.35
"1465","2019-04-01",1.4
"1466","2019-04-02",1.37
"1467","2019-04-03",1.4
"1468","2019-04-04",1.47
"1469","2019-04-05",1.57
"1470","2019-04-08",1.73
"1471","2019-04-09",1.67
"1472","2019-04-10",1.63
"1473","2019-04-11",1.67
"1474","2019-04-12",1.62
"1475","2019-04-15",1.61
"1476","2019-04-16",1.63
"1477","2019-04-17",1.67
"1478","2019-04-18",1.6
"1479","2019-04-22",1.61
"1480","2019-04-23",1.59
"1481","2019-04-24",1.57
"1482","2019-04-25",1.55
"1483","2019-04-26",1.51
"1484","2019-04-29",1.46
"1485","2019-04-30",1.47
"1486","2019-05-01",1.42
"1487","2019-05-02",1.44
"1488","2019-05-03",1.45
"1489","2019-05-06",1.53
"1490","2019-05-07",1.47
"1491","2019-05-08",1.46
"1492","2019-05-09",1.5
"1493","2019-05-10",1.46
"1494","2019-05-13",1.46
"1495","2019-05-14",1.45
"1496","2019-05-15",1.41
"1497","2019-05-16",1.42
"1498","2019-05-17",1.46
"1499","2019-05-20",1.47
"1500","2019-05-21",1.47
"1501","2019-05-22",1.52
"1502","2019-05-23",1.48
"1503","2019-05-24",1.51
"1504","2019-05-28",1.5
"1505","2019-05-29",1.48
"1506","2019-05-30",1.47
"1507","2019-05-31",1.45
"1508","2019-06-03",1.45
"1509","2019-06-04",1.41
"1510","2019-06-05",1.43
"1511","2019-06-06",1.41
"1512","2019-06-07",1.4
"1513","2019-06-10",1.46
"1514","2019-06-11",1.47
"1515","2019-06-12",1.46
"1516","2019-06-13",1.52
"1517","2019-06-14",1.53
"1518","2019-06-17",1.53
"1519","2019-06-18",1.53
"1520","2019-06-19",1.54
"1521","2019-06-20",1.49
"1522","2019-06-21",1.5
"1523","2019-06-24",1.51
"1524","2019-06-25",1.5
"1525","2019-06-26",1.5
"1526","2019-06-27",1.5
"1527","2019-06-28",1.48
"1528","2019-07-01",1.45
"1529","2019-07-02",1.46
"1530","2019-07-03",1.46
"1531","2019-07-05",1.44
"1532","2019-07-08",1.45
"1533","2019-07-09",1.41
"1534","2019-07-10",1.47
"1535","2019-07-11",1.47
"1536","2019-07-12",1.46
"1537","2019-07-15",1.43
"1538","2019-07-16",1.44
"1539","2019-07-17",1.44
"1540","2019-07-18",1.45
"1541","2019-07-19",1.45
"1542","2019-07-22",1.49
"1543","2019-07-23",1.47
"1544","2019-07-24",1.46
"1545","2019-07-25",1.46
"1546","2019-07-26",1.47
"1547","2019-07-29",1.46
"1548","2019-07-30",1.47
"1549","2019-07-31",1.47
"1550","2019-08-01",1.45
"1551","2019-08-02",1.44
"1552","2019-08-05",1.43
"1553","2019-08-06",1.45
"1554","2019-08-07",1.43
"1555","2019-08-08",1.44
"1556","2019-08-09",1.45
"1557","2019-08-12",1.45
"1558","2019-08-13",1.45
"1559","2019-08-14",1.44
"1560","2019-08-15",1.42
"1561","2019-08-16",1.45
"1562","2019-08-19",1.45
"1563","2019-08-20",1.44
"1564","2019-08-21",1.45
"1565","2019-08-22",1.44
"1566","2019-08-23",1.41
"1567","2019-08-26",1.42
"1568","2019-08-27",1.42
"1569","2019-08-28",1.39
"1570","2019-08-29",1.32
"1571","2019-08-30",1.43
"1572","2019-09-03",1.4
"1573","2019-09-04",1.4
"1574","2019-09-05",1.41
"1575","2019-09-06",1.39
"1576","2019-09-09",1.4
"1577","2019-09-10",1.4
"1578","2019-09-11",1.37
"1579","2019-09-12",1.34
"1580","2019-09-13",1.3
"1581","2019-09-16",1.29
"1582","2019-09-17",1.18
"1583","2019-09-18",1.24
"1584","2019-09-19",1.32
"1585","2019-09-20",1.33
"1586","2019-09-23",1.21
"1587","2019-09-24",1.25
"1588","2019-09-25",1.18
"1589","2019-09-26",1.18
"1590","2019-09-27",1.2
"1591","2019-09-30",1.2
"1592","2019-10-01",1.17
"1593","2019-10-02",1.16
"1594","2019-10-03",1.16
"1595","2019-10-04",1.1
"1596","2019-10-07",1.11
"1597","2019-10-08",1.08
"1598","2019-10-09",1.04
"1599","2019-10-10",1.07
"1600","2019-10-11",1.06
"1601","2019-10-14",1.07
"1602","2019-10-15",1.11
"1603","2019-10-16",1.12
"1604","2019-10-17",1.13
"1605","2019-10-18",1.06
"1606","2019-10-21",1.05
"1607","2019-10-22",1.07
"1608","2019-10-23",1.08
"1609","2019-10-24",1.03
"1610","2019-10-25",1.01
"1611","2019-10-28",1.05
"1612","2019-10-29",1.05
"1613","2019-10-30",0.9
"1614","2019-10-31",0.99
"1615","2019-11-01",0.98
"1616","2019-11-04",0.89
"1617","2019-11-05",0.92
"1618","2019-11-06",0.8
"1619","2019-11-07",0.82
"1620","2019-11-08",0.83
"1621","2019-11-11",0.87
"1622","2019-11-12",0.89
"1623","2019-11-13",0.94
"1624","2019-11-14",0.93
"1625","2019-11-15",0.91
"1626","2019-11-18",0.86
"1627","2019-11-19",0.87
"1628","2019-11-20",0.87
"1629","2019-11-21",0.89
"1630","2019-11-22",0.91
"1631","2019-11-25",0.89
"1632","2019-11-26",0.92
"1633","2019-11-27",0.89
"1634","2019-11-29",0.89
"1635","2019-12-02",0.89
"1636","2019-12-03",0.88
"1637","2019-12-04",0.85
"1638","2019-12-05",0.87
"1639","2019-12-06",0.88
"1640","2019-12-09",0.85
"1641","2019-12-10",0.93
"1642","2019-12-11",0.84
"1643","2019-12-12",0.91
"1644","2019-12-13",0.91
"1645","2019-12-16",0.9
"1646","2019-12-17",0.89
"1647","2019-12-18",0.88
"1648","2019-12-19",0.91
"1649","2019-12-20",0.91
"1650","2019-12-23",0.91
"1651","2019-12-24",0.9
"1652","2019-12-26",0.93
"1653","2019-12-27",0.98
"1654","2019-12-30",1.05
"1655","2019-12-31",1.05
"1656","2020-01-02",1.05
"1657","2020-01-03",1.05
"1658","2020-01-06",1.05
"1659","2020-01-07",1.03
"1660","2020-01-08",1.07
"1661","2020-01-09",1.07
"1662","2020-01-10",1.08
"1663","2020-01-13",1.08
"1664","2020-01-14",1.03
"1665","2020-01-15",1.05
"1666","2020-01-16",1.07
"1667","2020-01-17",1.07
"1668","2020-01-21",1.12
"1669","2020-01-22",1.09
"1670","2020-01-23",1.09
"1671","2020-01-24",1.1
"1672","2020-01-27",1.07
"1673","2020-01-28",1.08
"1674","2020-01-29",1.05
"1675","2020-01-30",1.07
"1676","2020-01-31",1.08
"1677","2020-02-03",1.05
"1678","2020-02-04",1.03
"1679","2020-02-05",1.05
"1680","2020-02-06",1.04
"1681","2020-02-07",1.02
"1682","2020-02-10",1.01
"1683","2020-02-11",1.01
"1684","2020-02-12",1.02
"1685","2020-02-13",0.99
"1686","2020-02-14",1
"1687","2020-02-18",0.99
"1688","2020-02-19",0.99
"1689","2020-02-20",0.97
"1690","2020-02-21",0.98
"1691","2020-02-24",0.95
"1692","2020-02-25",0.95
"1693","2020-02-26",0.97
"1694","2020-02-27",0.94
"1695","2020-02-28",0.92
"1696","2020-03-02",0.9
"1697","2020-03-03",0.94
"1698","2020-03-04",1
"1699","2020-03-05",0.99
"1700","2020-03-06",1.03
"1701","2020-03-09",1.1
"1702","2020-03-10",1
"1703","2020-03-11",0.95
"1704","2020-03-12",0.91
"1705","2020-03-13",0.96
"1706","2020-03-16",0.98
"1707","2020-03-17",0.92
"1708","2020-03-18",0.82
"1709","2020-03-19",0.87
"1710","2020-03-20",0.74
"1711","2020-03-23",0.74
"1712","2020-03-24",0.77
"1713","2020-03-25",0.77
"1714","2020-03-26",0.78
"1715","2020-03-27",0.8
"1716","2020-03-30",0.76
"1717","2020-03-31",0.7
"1718","2020-04-01",0.8
"1719","2020-04-02",0.75
"1720","2020-04-03",0.72
"1721","2020-04-06",0.65
"1722","2020-04-07",0.67
"1723","2020-04-08",0.7
"1724","2020-04-09",0.69
"1725","2020-04-13",0.75
"1726","2020-04-14",0.72
"1727","2020-04-15",0.76
"1728","2020-04-16",0.76
"1729","2020-04-17",0.73
"1730","2020-04-20",0.74
"1731","2020-04-21",0.75
"1732","2020-04-22",0.76
"1733","2020-04-23",0.77
"1734","2020-04-24",0.78
"1735","2020-04-27",0.81
"1736","2020-04-28",0.8
"1737","2020-04-29",0.84
"1738","2020-04-30",0.79
"1739","2020-05-01",0.8
"1740","2020-05-04",0.8
"1741","2020-05-05",0.81
"1742","2020-05-06",0.81
"1743","2020-05-07",0.81
"1744","2020-05-08",0.8
"1745","2020-05-11",0.81
"1746","2020-05-12",0.82
"1747","2020-05-13",0.81
"1748","2020-05-14",0.79
"1749","2020-05-15",0.79
"1750","2020-05-18",0.79
"1751","2020-05-19",0.79
"1752","2020-05-20",0.8
"1753","2020-05-21",0.81
"1754","2020-05-22",0.81
"1755","2020-05-26",0.8
"1756","2020-05-27",0.81
"1757","2020-05-28",0.81
"1758","2020-05-29",0.8
"1759","2020-06-01",0.79
"1760","2020-06-02",0.79
"1761","2020-06-03",0.79
"1762","2020-06-04",0.79
"1763","2020-06-05",0.8
"1764","2020-06-08",0.81
"1765","2020-06-09",0.81
"1766","2020-06-10",0.8
"1767","2020-06-11",0.79
"1768","2020-06-12",0.8
"1769","2020-06-15",0.77
"1770","2020-06-16",0.94
"1771","2020-06-17",0.9
"1772","2020-06-18",0.9
"1773","2020-06-19",0.96
"1774","2020-06-22",0.84
"1775","2020-06-23",0.86
"1776","2020-06-24",0.81
"1777","2020-06-25",0.85
"1778","2020-06-26",0.82
"1779","2020-06-29",0.86
"1780","2020-06-30",0.88
"1781","2020-07-01",0.87
"1782","2020-07-02",0.94
"1783","2020-07-06",0.98
"1784","2020-07-07",1.06
"1785","2020-07-08",1.2
"1786","2020-07-09",1.2
"1787","2020-07-10",1.22
"1788","2020-07-13",1.15
"1789","2020-07-14",1.14
"1790","2020-07-15",1.17
"1791","2020-07-16",1.17
"1792","2020-07-17",1.21
"1793","2020-07-20",1.14
"1794","2020-07-21",1.18
"1795","2020-07-22",1.21
"1796","2020-07-23",1.17
"1797","2020-07-24",1.22
"1798","2020-07-27",1.22
"1799","2020-07-28",1.35
"1800","2020-07-29",1.3
"1801","2020-07-30",1.3
"1802","2020-07-31",1.27
"1803","2020-08-03",1.5
"1804","2020-08-04",1.59
"1805","2020-08-05",2.29
"1806","2020-08-06",2.25
"1807","2020-08-07",2.76
"1808","2020-08-10",3.27
"1809","2020-08-11",2.4
"1810","2020-08-12",2.65
"1811","2020-08-13",2.75
"1812","2020-08-14",2.7
"1813","2020-08-17",2.77
"1814","2020-08-18",2.86
"1815","2020-08-19",2.77
"1816","2020-08-20",2.63
"1817","2020-08-21",2.6
"1818","2020-08-24",2.44
"1819","2020-08-25",2.54
"1820","2020-08-26",2.44
"1821","2020-08-27",2.38
"1822","2020-08-28",2.21
"1823","2020-08-31",2.07
"1824","2020-09-01",2.19
"1825","2020-09-02",2.23
"1826","2020-09-03",2.04
"1827","2020-09-04",2.1
"1828","2020-09-08",2.01
"1829","2020-09-09",2.08
"1830","2020-09-10",1.91
"1831","2020-09-11",1.96
"1832","2020-09-14",1.92
"1833","2020-09-15",1.9
"1834","2020-09-16",1.81
"1835","2020-09-17",1.8
"1836","2020-09-18",1.76
"1837","2020-09-21",1.75
"1838","2020-09-22",1.75
"1839","2020-09-23",1.62
"1840","2020-09-24",1.63
"1841","2020-09-25",1.5
"1842","2020-09-28",1.63
"1843","2020-09-29",1.75
"1844","2020-09-30",1.93
"1845","2020-10-01",1.88
"1846","2020-10-02",1.87
"1847","2020-10-05",1.89
"1848","2020-10-06",1.81
"1849","2020-10-07",1.97
"1850","2020-10-08",2.3
"1851","2020-10-09",2.74
"1852","2020-10-12",2.6
"1853","2020-10-13",2.52
"1854","2020-10-14",2.46
"1855","2020-10-15",2.46
"1856","2020-10-16",2.71
"1857","2020-10-19",2.68
"1858","2020-10-20",2.77
"1859","2020-10-21",2.65
"1860","2020-10-22",2.42
"1861","2020-10-23",2.46
"1862","2020-10-26",2.33
"1863","2020-10-27",2.33
"1864","2020-10-28",2.2
"1865","2020-10-29",2.28
"1866","2020-10-30",2.21
"1867","2020-11-02",2.27
"1868","2020-11-03",2.27
"1869","2020-11-04",2.29
"1870","2020-11-05",2.36
"1871","2020-11-06",2.36
"1872","2020-11-09",2.2
"1873","2020-11-10",2.25
"1874","2020-11-11",2.42
"1875","2020-11-12",2.25
"1876","2020-11-13",2.31
"1877","2020-11-16",2.28
"1878","2020-11-17",2.54
"1879","2020-11-18",2.74
"1880","2020-11-19",3.11
"1881","2020-11-20",2.99
"1882","2020-11-23",3.1
"1883","2020-11-24",3.13
"1884","2020-11-25",3.1
"1885","2020-11-27",3.06
