"","date","ENBL"
"989","2018-03-15",13.54
"990","2018-03-16",13.63
"991","2018-03-19",13.2
"992","2018-03-20",13.1
"993","2018-03-21",13.18
"994","2018-03-22",13.02
"995","2018-03-23",13.19
"996","2018-03-26",13.3
"997","2018-03-27",13.3
"998","2018-03-28",13.11
"999","2018-03-29",13.72
"1000","2018-04-02",13.6
"1001","2018-04-03",13.72
"1002","2018-04-04",13.74
"1003","2018-04-05",13.83
"1004","2018-04-06",13.5
"1005","2018-04-09",13.48
"1006","2018-04-10",13.75
"1007","2018-04-11",13.75
"1008","2018-04-12",13.49
"1009","2018-04-13",13.47
"1010","2018-04-16",13.7
"1011","2018-04-17",13.83
"1012","2018-04-18",13.71
"1013","2018-04-19",13.63
"1014","2018-04-20",13.84
"1015","2018-04-23",13.7
"1016","2018-04-24",13.45
"1017","2018-04-25",13.71
"1018","2018-04-26",14.03
"1019","2018-04-27",14.25
"1020","2018-04-30",14.29
"1021","2018-05-01",14.46
"1022","2018-05-02",14.15
"1023","2018-05-03",14.05
"1024","2018-05-04",14.15
"1025","2018-05-07",14.22
"1026","2018-05-08",14.28
"1027","2018-05-09",14.56
"1028","2018-05-10",14.73
"1029","2018-05-11",14.88
"1030","2018-05-14",15.14
"1031","2018-05-15",15.16
"1032","2018-05-16",15.33
"1033","2018-05-17",15.28
"1034","2018-05-18",15.08
"1035","2018-05-21",14.86
"1036","2018-05-22",15.35
"1037","2018-05-23",15.45
"1038","2018-05-24",15.29
"1039","2018-05-25",15.45
"1040","2018-05-29",15.85
"1041","2018-05-30",16.4
"1042","2018-05-31",16.540001
"1043","2018-06-01",16.9
"1044","2018-06-04",17.15
"1045","2018-06-05",16.799999
"1046","2018-06-06",16.799999
"1047","2018-06-07",16.73
"1048","2018-06-08",16.440001
"1049","2018-06-11",17.02
"1050","2018-06-12",17.209999
"1051","2018-06-13",16.9
"1052","2018-06-14",16.719999
"1053","2018-06-15",16.33
"1054","2018-06-18",16.709999
"1055","2018-06-19",16.889999
"1056","2018-06-20",18.02
"1057","2018-06-21",17.27
"1058","2018-06-22",17.309999
"1059","2018-06-25",17.120001
"1060","2018-06-26",17.549999
"1061","2018-06-27",17.33
"1062","2018-06-28",17.209999
"1063","2018-06-29",17.110001
"1064","2018-07-02",16.870001
"1065","2018-07-03",16.959999
"1066","2018-07-05",17
"1067","2018-07-06",17.17
"1068","2018-07-09",16.940001
"1069","2018-07-10",17.120001
"1070","2018-07-11",16.9
"1071","2018-07-12",17.08
"1072","2018-07-13",17.26
"1073","2018-07-16",17.42
"1074","2018-07-17",17.809999
"1075","2018-07-18",18.43
"1076","2018-07-19",18.83
"1077","2018-07-20",18.01
"1078","2018-07-23",18.17
"1079","2018-07-24",18.48
"1080","2018-07-25",18.58
"1081","2018-07-26",18.549999
"1082","2018-07-27",17.950001
"1083","2018-07-30",18.25
"1084","2018-07-31",18.309999
"1085","2018-08-01",18.139999
"1086","2018-08-02",18.57
"1087","2018-08-03",18.309999
"1088","2018-08-06",18.77
"1089","2018-08-07",19
"1090","2018-08-08",18.540001
"1091","2018-08-09",17.780001
"1092","2018-08-10",17.690001
"1093","2018-08-13",17.559999
"1094","2018-08-14",17.540001
"1095","2018-08-15",17.120001
"1096","2018-08-16",17.07
"1097","2018-08-17",17.25
"1098","2018-08-20",16.92
"1099","2018-08-21",16.75
"1100","2018-08-22",17.09
"1101","2018-08-23",16.98
"1102","2018-08-24",16.709999
"1103","2018-08-27",16.629999
"1104","2018-08-28",16.67
"1105","2018-08-29",16.35
"1106","2018-08-30",15.94
"1107","2018-08-31",15.57
"1108","2018-09-04",15.86
"1109","2018-09-05",15.75
"1110","2018-09-06",15.45
"1111","2018-09-07",15.46
"1112","2018-09-10",15.56
"1113","2018-09-11",15.79
"1114","2018-09-12",15.86
"1115","2018-09-13",15.78
"1116","2018-09-14",16.209999
"1117","2018-09-17",16.35
"1118","2018-09-18",16.540001
"1119","2018-09-19",16.389999
"1120","2018-09-20",16.32
"1121","2018-09-21",16.18
"1122","2018-09-24",15.96
"1123","2018-09-25",16
"1124","2018-09-26",16.200001
"1125","2018-09-27",16.67
"1126","2018-09-28",16.84
"1127","2018-10-01",17.27
"1128","2018-10-02",16.9
"1129","2018-10-03",16.940001
"1130","2018-10-04",16.93
"1131","2018-10-05",17.23
"1132","2018-10-08",17.059999
"1133","2018-10-09",17.15
"1134","2018-10-10",16.67
"1135","2018-10-11",16.459999
"1136","2018-10-12",16.360001
"1137","2018-10-15",16.190001
"1138","2018-10-16",16.139999
"1139","2018-10-17",15.8
"1140","2018-10-18",15.69
"1141","2018-10-19",15.75
"1142","2018-10-22",15.93
"1143","2018-10-23",15.64
"1144","2018-10-24",14.86
"1145","2018-10-25",15.07
"1146","2018-10-26",14.86
"1147","2018-10-29",14.79
"1148","2018-10-30",14.95
"1149","2018-10-31",14.77
"1150","2018-11-01",15.11
"1151","2018-11-02",14.98
"1152","2018-11-05",14.99
"1153","2018-11-06",14.94
"1154","2018-11-07",14.99
"1155","2018-11-08",15.06
"1156","2018-11-09",14.85
"1157","2018-11-12",14.49
"1158","2018-11-13",14.12
"1159","2018-11-14",14.12
"1160","2018-11-15",13.64
"1161","2018-11-16",13.9
"1162","2018-11-19",13.94
"1163","2018-11-20",13.69
"1164","2018-11-21",13.93
"1165","2018-11-23",13.8
"1166","2018-11-26",13.61
"1167","2018-11-27",13.33
"1168","2018-11-28",13.44
"1169","2018-11-29",13.52
"1170","2018-11-30",13.34
"1171","2018-12-03",13.97
"1172","2018-12-04",13.55
"1173","2018-12-06",13.38
"1174","2018-12-07",13.46
"1175","2018-12-10",13.62
"1176","2018-12-11",13.74
"1177","2018-12-12",14.37
"1178","2018-12-13",14.9
"1179","2018-12-14",15.16
"1180","2018-12-17",14.67
"1181","2018-12-18",14.19
"1182","2018-12-19",14.51
"1183","2018-12-20",13.55
"1184","2018-12-21",13.28
"1185","2018-12-24",12.67
"1186","2018-12-26",13.43
"1187","2018-12-27",13.17
"1188","2018-12-28",13.34
"1189","2018-12-31",13.53
"1190","2019-01-02",13.72
"1191","2019-01-03",13.73
"1192","2019-01-04",14.57
"1193","2019-01-07",14.97
"1194","2019-01-08",15.18
"1195","2019-01-09",15.51
"1196","2019-01-10",15.26
"1197","2019-01-11",14.81
"1198","2019-01-14",14.69
"1199","2019-01-15",14.93
"1200","2019-01-16",14.84
"1201","2019-01-17",14.57
"1202","2019-01-18",14.79
"1203","2019-01-22",14.51
"1204","2019-01-23",14.53
"1205","2019-01-24",15.06
"1206","2019-01-25",15.3
"1207","2019-01-28",15.49
"1208","2019-01-29",15.53
"1209","2019-01-30",15.7
"1210","2019-01-31",15.14
"1211","2019-02-01",15.18
"1212","2019-02-04",15.44
"1213","2019-02-05",15.36
"1214","2019-02-06",14.95
"1215","2019-02-07",14.88
"1216","2019-02-08",14.99
"1217","2019-02-11",15.03
"1218","2019-02-12",15.44
"1219","2019-02-13",15.69
"1220","2019-02-14",16.209999
"1221","2019-02-15",15.64
"1222","2019-02-19",15.39
"1223","2019-02-20",15.1
"1224","2019-02-21",14.89
"1225","2019-02-22",15.05
"1226","2019-02-25",15.09
"1227","2019-02-26",14.99
"1228","2019-02-27",14.94
"1229","2019-02-28",14.87
"1230","2019-03-01",15.04
"1231","2019-03-04",14.99
"1232","2019-03-05",14.87
"1233","2019-03-06",14.77
"1234","2019-03-07",15.01
"1235","2019-03-08",14.75
"1236","2019-03-11",14.88
"1237","2019-03-12",14.94
"1238","2019-03-13",14.97
"1239","2019-03-14",14.92
"1240","2019-03-15",14.59
"1241","2019-03-18",14.81
"1242","2019-03-19",14.62
"1243","2019-03-20",14.65
"1244","2019-03-21",14.69
"1245","2019-03-22",14.21
"1246","2019-03-25",14.12
"1247","2019-03-26",14.27
"1248","2019-03-27",14.13
"1249","2019-03-28",14.15
"1250","2019-03-29",14.32
"1251","2019-04-01",14.43
"1252","2019-04-02",14.26
"1253","2019-04-03",14.04
"1254","2019-04-04",13.86
"1255","2019-04-05",13.9
"1256","2019-04-08",13.78
"1257","2019-04-09",13.67
"1258","2019-04-10",13.64
"1259","2019-04-11",13.55
"1260","2019-04-12",13.55
"1261","2019-04-15",13.44
"1262","2019-04-16",13.38
"1263","2019-04-17",13.27
"1264","2019-04-18",13.24
"1265","2019-04-22",13.5
"1266","2019-04-23",13.4
"1267","2019-04-24",13.45
"1268","2019-04-25",13.7
"1269","2019-04-26",13.75
"1270","2019-04-29",13.98
"1271","2019-04-30",13.92
"1272","2019-05-01",14.11
"1273","2019-05-02",13.72
"1274","2019-05-03",13.78
"1275","2019-05-06",13.75
"1276","2019-05-07",13.71
"1277","2019-05-08",13.78
"1278","2019-05-09",13.73
"1279","2019-05-10",14.16
"1280","2019-05-13",13.9
"1281","2019-05-14",13.97
"1282","2019-05-15",14.03
"1283","2019-05-16",14.22
"1284","2019-05-17",14.16
"1285","2019-05-20",13.81
"1286","2019-05-21",13.85
"1287","2019-05-22",13.67
"1288","2019-05-23",13.26
"1289","2019-05-24",13.33
"1290","2019-05-28",13.34
"1291","2019-05-29",13.21
"1292","2019-05-30",13.01
"1293","2019-05-31",12.99
"1294","2019-06-03",12.78
"1295","2019-06-04",12.86
"1296","2019-06-05",13
"1297","2019-06-06",13.23
"1298","2019-06-07",13.07
"1299","2019-06-10",13.17
"1300","2019-06-11",13.38
"1301","2019-06-12",13.3
"1302","2019-06-13",13.4
"1303","2019-06-14",13.25
"1304","2019-06-17",13.08
"1305","2019-06-18",13.03
"1306","2019-06-19",13.04
"1307","2019-06-20",13.09
"1308","2019-06-21",13.42
"1309","2019-06-24",13.24
"1310","2019-06-25",13.01
"1311","2019-06-26",13.3
"1312","2019-06-27",13.45
"1313","2019-06-28",13.71
"1314","2019-07-01",13.9
"1315","2019-07-02",13.94
"1316","2019-07-03",14.34
"1317","2019-07-05",14.26
"1318","2019-07-08",14.27
"1319","2019-07-09",14.2
"1320","2019-07-10",14.31
"1321","2019-07-11",14.3
"1322","2019-07-12",14.16
"1323","2019-07-15",14.1
"1324","2019-07-16",14.15
"1325","2019-07-17",13.96
"1326","2019-07-18",14.05
"1327","2019-07-19",14.07
"1328","2019-07-22",14.29
"1329","2019-07-23",14.14
"1330","2019-07-24",14.14
"1331","2019-07-25",13.9
"1332","2019-07-26",13.73
"1333","2019-07-29",13.91
"1334","2019-07-30",13.84
"1335","2019-07-31",13.93
"1336","2019-08-01",13.73
"1337","2019-08-02",13.79
"1338","2019-08-05",13.09
"1339","2019-08-06",12.98
"1340","2019-08-07",12.24
"1341","2019-08-08",12.16
"1342","2019-08-09",12.26
"1343","2019-08-12",12.15
"1344","2019-08-13",12.26
"1345","2019-08-14",12.54
"1346","2019-08-15",12.4
"1347","2019-08-16",12.78
"1348","2019-08-19",12.58
"1349","2019-08-20",12.72
"1350","2019-08-21",12.88
"1351","2019-08-22",12.81
"1352","2019-08-23",12.57
"1353","2019-08-26",12.47
"1354","2019-08-27",12.36
"1355","2019-08-28",12.51
"1356","2019-08-29",12.67
"1357","2019-08-30",12.6
"1358","2019-09-03",12.42
"1359","2019-09-04",12.37
"1360","2019-09-05",12.11
"1361","2019-09-06",11.85
"1362","2019-09-09",12.19
"1363","2019-09-10",12.18
"1364","2019-09-11",12.18
"1365","2019-09-12",11.96
"1366","2019-09-13",12.37
"1367","2019-09-16",12.76
"1368","2019-09-17",12.65
"1369","2019-09-18",12.67
"1370","2019-09-19",12.65
"1371","2019-09-20",12.75
"1372","2019-09-23",12.75
"1373","2019-09-24",12.54
"1374","2019-09-25",12.46
"1375","2019-09-26",12.24
"1376","2019-09-27",12.04
"1377","2019-09-30",12.03
"1378","2019-10-01",11.79
"1379","2019-10-02",11.62
"1380","2019-10-03",11.54
"1381","2019-10-04",11.65
"1382","2019-10-07",11.5
"1383","2019-10-08",11.13
"1384","2019-10-09",11.04
"1385","2019-10-10",10.9
"1386","2019-10-11",10.9
"1387","2019-10-14",10.63
"1388","2019-10-15",10.71
"1389","2019-10-16",10.75
"1390","2019-10-17",10.73
"1391","2019-10-18",10.77
"1392","2019-10-21",10.84
"1393","2019-10-22",10.89
"1394","2019-10-23",10.88
"1395","2019-10-24",10.61
"1396","2019-10-25",10.55
"1397","2019-10-28",10.23
"1398","2019-10-29",10.1
"1399","2019-10-30",10.07
"1400","2019-10-31",10.09
"1401","2019-11-01",10.3
"1402","2019-11-04",10.55
"1403","2019-11-05",10.43
"1404","2019-11-06",10.24
"1405","2019-11-07",10.35
"1406","2019-11-08",10.13
"1407","2019-11-11",9.8
"1408","2019-11-12",9.65
"1409","2019-11-13",9.69
"1410","2019-11-14",9.65
"1411","2019-11-15",9.92
"1412","2019-11-18",9.29
"1413","2019-11-19",9.07
"1414","2019-11-20",9.05
"1415","2019-11-21",9.26
"1416","2019-11-22",9.32
"1417","2019-11-25",9.47
"1418","2019-11-26",9.18
"1419","2019-11-27",9.29
"1420","2019-11-29",9.19
"1421","2019-12-02",9.01
"1422","2019-12-03",8.95
"1423","2019-12-04",9.17
"1424","2019-12-05",9.31
"1425","2019-12-06",9.53
"1426","2019-12-09",9.74
"1427","2019-12-10",10.08
"1428","2019-12-11",9.93
"1429","2019-12-12",9.73
"1430","2019-12-13",9.59
"1431","2019-12-16",10.27
"1432","2019-12-17",10.32
"1433","2019-12-18",10.3
"1434","2019-12-19",10.12
"1435","2019-12-20",10.02
"1436","2019-12-23",10.37
"1437","2019-12-24",10.37
"1438","2019-12-26",10.58
"1439","2019-12-27",10.22
"1440","2019-12-30",9.97
"1441","2019-12-31",10.03
"1442","2020-01-02",10.09
"1443","2020-01-03",10.13
"1444","2020-01-06",10.42
"1445","2020-01-07",10.55
"1446","2020-01-08",10.44
"1447","2020-01-09",10.39
"1448","2020-01-10",10.37
"1449","2020-01-13",10.48
"1450","2020-01-14",10.54
"1451","2020-01-15",10.56
"1452","2020-01-16",10.74
"1453","2020-01-17",10.64
"1454","2020-01-21",10.43
"1455","2020-01-22",10.2
"1456","2020-01-23",10.13
"1457","2020-01-24",9.75
"1458","2020-01-27",9.63
"1459","2020-01-28",10.02
"1460","2020-01-29",9.92
"1461","2020-01-30",9.75
"1462","2020-01-31",9.4
"1463","2020-02-03",9.28
"1464","2020-02-04",9.23
"1465","2020-02-05",9.36
"1466","2020-02-06",9.37
"1467","2020-02-07",9.32
"1468","2020-02-10",9.02
"1469","2020-02-11",9.15
"1470","2020-02-12",9.2
"1471","2020-02-13",9.06
"1472","2020-02-14",8.73
"1473","2020-02-18",8.5
"1474","2020-02-19",8.1
"1475","2020-02-20",7.81
"1476","2020-02-21",7.87
"1477","2020-02-24",7.63
"1478","2020-02-25",7.18
"1479","2020-02-26",6.86
"1480","2020-02-27",6.25
"1481","2020-02-28",6.2
"1482","2020-03-02",6.48
"1483","2020-03-03",6.29
"1484","2020-03-04",6.27
"1485","2020-03-05",6.03
"1486","2020-03-06",5
"1487","2020-03-09",1.86
"1488","2020-03-10",4.73
"1489","2020-03-11",5.12
"1490","2020-03-12",3.76
"1491","2020-03-13",4.01
"1492","2020-03-16",2.84
"1493","2020-03-17",2.52
"1494","2020-03-18",2.01
"1495","2020-03-19",2.13
"1496","2020-03-20",2.1
"1497","2020-03-23",1.81
"1498","2020-03-24",1.82
"1499","2020-03-25",1.96
"1500","2020-03-26",2.1
"1501","2020-03-27",2.04
"1502","2020-03-30",2.01
"1503","2020-03-31",2.57
"1504","2020-04-01",2.43
"1505","2020-04-02",2.58
"1506","2020-04-03",2.67
"1507","2020-04-06",2.59
"1508","2020-04-07",2.47
"1509","2020-04-08",2.5
"1510","2020-04-09",2.71
"1511","2020-04-13",3.43
"1512","2020-04-14",4.02
"1513","2020-04-15",3.28
"1514","2020-04-16",3.25
"1515","2020-04-17",3.17
"1516","2020-04-20",3.09
"1517","2020-04-21",3.11
"1518","2020-04-22",3.24
"1519","2020-04-23",3.59
"1520","2020-04-24",3.73
"1521","2020-04-27",3.79
"1522","2020-04-28",3.81
"1523","2020-04-29",4.48
"1524","2020-04-30",4.54
"1525","2020-05-01",4.17
"1526","2020-05-04",4.18
"1527","2020-05-05",4.12
"1528","2020-05-06",4.01
"1529","2020-05-07",4.15
"1530","2020-05-08",4.32
"1531","2020-05-11",4.14
"1532","2020-05-12",4.1
"1533","2020-05-13",3.94
"1534","2020-05-14",4.02
"1535","2020-05-15",4.16
"1536","2020-05-18",4.08
"1537","2020-05-19",4.11
"1538","2020-05-20",4
"1539","2020-05-21",3.89
"1540","2020-05-22",3.89
"1541","2020-05-26",4.23
"1542","2020-05-27",4.35
"1543","2020-05-28",4.24
"1544","2020-05-29",4.16
"1545","2020-06-01",4.08
"1546","2020-06-02",4.29
"1547","2020-06-03",4.68
"1548","2020-06-04",5.14
"1549","2020-06-05",6.43
"1550","2020-06-08",6.95
"1551","2020-06-09",6.45
"1552","2020-06-10",6.11
"1553","2020-06-11",5.38
"1554","2020-06-12",5.31
"1555","2020-06-15",5.6
"1556","2020-06-16",5.86
"1557","2020-06-17",5.79
"1558","2020-06-18",5.71
"1559","2020-06-19",5.51
"1560","2020-06-22",5.62
"1561","2020-06-23",5.65
"1562","2020-06-24",5.22
"1563","2020-06-25",5.01
"1564","2020-06-26",4.79
"1565","2020-06-29",4.71
"1566","2020-06-30",4.68
"1567","2020-07-01",4.79
"1568","2020-07-02",4.66
"1569","2020-07-06",4.72
"1570","2020-07-07",4.71
"1571","2020-07-08",4.62
"1572","2020-07-09",4.33
"1573","2020-07-10",4.44
"1574","2020-07-13",4.44
"1575","2020-07-14",4.2
"1576","2020-07-15",4.38
"1577","2020-07-16",4.45
"1578","2020-07-17",4.34
"1579","2020-07-20",4.41
"1580","2020-07-21",4.76
"1581","2020-07-22",4.79
"1582","2020-07-23",4.69
"1583","2020-07-24",4.64
"1584","2020-07-27",4.59
"1585","2020-07-28",4.68
"1586","2020-07-29",4.9
"1587","2020-07-30",4.74
"1588","2020-07-31",4.65
"1589","2020-08-03",4.7
"1590","2020-08-04",4.93
"1591","2020-08-05",5.25
"1592","2020-08-06",6.02
"1593","2020-08-07",5.89
"1594","2020-08-10",5.86
"1595","2020-08-11",5.79
"1596","2020-08-12",5.96
"1597","2020-08-13",5.94
"1598","2020-08-14",5.85
"1599","2020-08-17",5.68
"1600","2020-08-18",5.46
"1601","2020-08-19",5.68
"1602","2020-08-20",5.41
"1603","2020-08-21",5.36
"1604","2020-08-24",5.68
"1605","2020-08-25",5.63
"1606","2020-08-26",5.51
"1607","2020-08-27",5.8
"1608","2020-08-28",5.92
"1609","2020-08-31",5.62
"1610","2020-09-01",5.35
"1611","2020-09-02",5.18
"1612","2020-09-03",5.02
"1613","2020-09-04",4.95
"1614","2020-09-08",4.7
"1615","2020-09-09",4.72
"1616","2020-09-10",4.69
"1617","2020-09-11",4.67
"1618","2020-09-14",4.73
"1619","2020-09-15",4.5
"1620","2020-09-16",4.58
"1621","2020-09-17",4.43
"1622","2020-09-18",4.41
"1623","2020-09-21",4.28
"1624","2020-09-22",4.26
"1625","2020-09-23",4.08
"1626","2020-09-24",4.15
"1627","2020-09-25",3.99
"1628","2020-09-28",3.98
"1629","2020-09-29",4.11
"1630","2020-09-30",4.14
"1631","2020-10-01",4.46
"1632","2020-10-02",4.45
"1633","2020-10-05",4.45
"1634","2020-10-06",4.38
"1635","2020-10-07",4.43
"1636","2020-10-08",4.72
"1637","2020-10-09",4.74
"1638","2020-10-12",4.8
"1639","2020-10-13",4.81
"1640","2020-10-14",4.85
"1641","2020-10-15",4.78
"1642","2020-10-16",4.62
"1643","2020-10-19",4.55
"1644","2020-10-20",4.73
"1645","2020-10-21",4.69
"1646","2020-10-22",5.04
"1647","2020-10-23",5.15
"1648","2020-10-26",4.9
"1649","2020-10-27",4.75
"1650","2020-10-28",4.49
"1651","2020-10-29",4.6
"1652","2020-10-30",4.45
"1653","2020-11-02",4.25
"1654","2020-11-03",4.23
"1655","2020-11-04",4.25
"1656","2020-11-05",4.55
"1657","2020-11-06",4.37
"1658","2020-11-09",4.73
"1659","2020-11-10",5.01
"1660","2020-11-11",4.97
"1661","2020-11-12",4.9
"1662","2020-11-13",5.16
"1663","2020-11-16",5.1
"1664","2020-11-17",5.02
"1665","2020-11-18",5.04
"1666","2020-11-19",5.16
"1667","2020-11-20",5.21
"1668","2020-11-23",5.67
"1669","2020-11-24",5.29
"1670","2020-11-25",5.51
"1671","2020-11-27",5.19
