"","date","SVVC"
"976","2015-03-16",14.14
"977","2015-03-17",14.14
"978","2015-03-18",14.21
"979","2015-03-19",14.13
"980","2015-03-20",13.91
"981","2015-03-23",14.03
"982","2015-03-24",14.09
"983","2015-03-25",14.07
"984","2015-03-26",14.05
"985","2015-03-27",14.14
"986","2015-03-30",14.31
"987","2015-03-31",14.34
"988","2015-04-01",14.24
"989","2015-04-02",14.39
"990","2015-04-06",14.34
"991","2015-04-07",14.36
"992","2015-04-08",14.37
"993","2015-04-09",14.42
"994","2015-04-10",14.36
"995","2015-04-13",14.34
"996","2015-04-14",14.45
"997","2015-04-15",14.88
"998","2015-04-16",15
"999","2015-04-17",15.06
"1000","2015-04-20",15.1
"1001","2015-04-21",15.17
"1002","2015-04-22",15.28
"1003","2015-04-23",15.3
"1004","2015-04-24",15.34
"1005","2015-04-27",15.25
"1006","2015-04-28",15.19
"1007","2015-04-29",15.01
"1008","2015-04-30",14.88
"1009","2015-05-01",15.09
"1010","2015-05-04",15.03
"1011","2015-05-05",14.92
"1012","2015-05-06",14.83
"1013","2015-05-07",14.75
"1014","2015-05-08",14.86
"1015","2015-05-11",14.91
"1016","2015-05-12",14.87
"1017","2015-05-13",14.89
"1018","2015-05-14",14.91
"1019","2015-05-15",14.91
"1020","2015-05-18",14.9
"1021","2015-05-19",14.79
"1022","2015-05-20",14.69
"1023","2015-05-21",14.72
"1024","2015-05-22",14.63
"1025","2015-05-26",14.38
"1026","2015-05-27",14.47
"1027","2015-05-28",14.37
"1028","2015-05-29",14.48
"1029","2015-06-01",14.36
"1030","2015-06-02",14.35
"1031","2015-06-03",14.29
"1032","2015-06-04",14.1
"1033","2015-06-05",14.21
"1034","2015-06-08",14.15
"1035","2015-06-09",14.07
"1036","2015-06-10",14.07
"1037","2015-06-11",14.14
"1038","2015-06-12",14
"1039","2015-06-15",13.93
"1040","2015-06-16",13.98
"1041","2015-06-17",13.8
"1042","2015-06-18",13.62
"1043","2015-06-19",13.27
"1044","2015-06-22",13.33
"1045","2015-06-23",13.17
"1046","2015-06-24",13.27
"1047","2015-06-25",13.17
"1048","2015-06-26",13.18
"1049","2015-06-29",12.91
"1050","2015-06-30",12.9
"1051","2015-07-01",12.93
"1052","2015-07-02",12.97
"1053","2015-07-06",12.76
"1054","2015-07-07",12.62
"1055","2015-07-08",12.45
"1056","2015-07-09",12.51
"1057","2015-07-10",12.77
"1058","2015-07-13",12.71
"1059","2015-07-14",12.82
"1060","2015-07-15",12.82
"1061","2015-07-16",12.85
"1062","2015-07-17",12.95
"1063","2015-07-20",12.66
"1064","2015-07-21",12.3
"1065","2015-07-22",12.21
"1066","2015-07-23",11.96
"1067","2015-07-24",11.78
"1068","2015-07-27",11.62
"1069","2015-07-28",11.82
"1070","2015-07-29",11.92
"1071","2015-07-30",11.97
"1072","2015-07-31",12.11
"1073","2015-08-03",11.93
"1074","2015-08-04",12
"1075","2015-08-05",11.6
"1076","2015-08-06",11.21
"1077","2015-08-07",11.16
"1078","2015-08-10",11.15
"1079","2015-08-11",10.96
"1080","2015-08-12",10.98
"1081","2015-08-13",10.92
"1082","2015-08-14",10.82
"1083","2015-08-17",10.66
"1084","2015-08-18",10.86
"1085","2015-08-19",10.72
"1086","2015-08-20",10.54
"1087","2015-08-21",10.15
"1088","2015-08-24",9.19
"1089","2015-08-25",9.4
"1090","2015-08-26",9.32
"1091","2015-08-27",9.41
"1092","2015-08-28",9.43
"1093","2015-08-31",9.31
"1094","2015-09-01",9.22
"1095","2015-09-02",9.24
"1096","2015-09-03",9.17
"1097","2015-09-04",9.11
"1098","2015-09-08",9.43
"1099","2015-09-09",9.47
"1100","2015-09-10",9.43
"1101","2015-09-11",9.4
"1102","2015-09-14",9.37
"1103","2015-09-15",9.54
"1104","2015-09-16",9.65
"1105","2015-09-17",9.66
"1106","2015-09-18",9.29
"1107","2015-09-21",9.47
"1108","2015-09-22",9.32
"1109","2015-09-23",9.13
"1110","2015-09-24",8.77
"1111","2015-09-25",8.81
"1112","2015-09-28",8.6
"1113","2015-09-29",8.52
"1114","2015-09-30",8.51
"1115","2015-10-01",8.39
"1116","2015-10-02",8.43
"1117","2015-10-05",8.45
"1118","2015-10-06",8.41
"1119","2015-10-07",8.42
"1120","2015-10-08",8.45
"1121","2015-10-09",8.55
"1122","2015-10-12",8.46
"1123","2015-10-13",8.42
"1124","2015-10-14",8.36
"1125","2015-10-15",8.37
"1126","2015-10-16",8.45
"1127","2015-10-19",8.43
"1128","2015-10-20",8.42
"1129","2015-10-21",8.4
"1130","2015-10-22",8.47
"1131","2015-10-23",8.5
"1132","2015-10-26",8.36
"1133","2015-10-27",8.32
"1134","2015-10-28",8.37
"1135","2015-10-29",8.44
"1136","2015-10-30",8.38
"1137","2015-11-02",8.44
"1138","2015-11-03",8.44
"1139","2015-11-04",8.6
"1140","2015-11-05",8.45
"1141","2015-11-06",8.48
"1142","2015-11-09",8.41
"1143","2015-11-10",8.33
"1144","2015-11-11",8.28
"1145","2015-11-12",8.12
"1146","2015-11-13",7.86
"1147","2015-11-16",7.95
"1148","2015-11-17",7.95
"1149","2015-11-18",7.94
"1150","2015-11-19",7.97
"1151","2015-11-20",7.93
"1152","2015-11-23",7.8
"1153","2015-11-24",7.8
"1154","2015-11-25",7.7
"1155","2015-11-27",7.73
"1156","2015-11-30",7.74
"1157","2015-12-01",7.64
"1158","2015-12-02",7.65
"1159","2015-12-03",7.55
"1160","2015-12-04",7.55
"1161","2015-12-07",7.5
"1162","2015-12-08",7.43
"1163","2015-12-09",7.4
"1164","2015-12-10",7.5
"1165","2015-12-11",7.32
"1166","2015-12-14",7.24
"1167","2015-12-15",7.14
"1168","2015-12-16",7.11
"1169","2015-12-17",7.1
"1170","2015-12-18",7.08
"1171","2015-12-21",7.06
"1172","2015-12-22",7.01
"1173","2015-12-23",7.05
"1174","2015-12-24",7.24
"1175","2015-12-28",7.5
"1176","2015-12-29",7.7
"1177","2015-12-30",7.86
"1178","2015-12-31",8.17
"1179","2016-01-04",8.37
"1180","2016-01-05",8.64
"1181","2016-01-06",8.37
"1182","2016-01-07",8.02
"1183","2016-01-08",7.85
"1184","2016-01-11",7.41
"1185","2016-01-12",7.25
"1186","2016-01-13",7.07
"1187","2016-01-14",7.06
"1188","2016-01-15",6.87
"1189","2016-01-19",6.71
"1190","2016-01-20",6.54
"1191","2016-01-21",6.57
"1192","2016-01-22",6.9
"1193","2016-01-25",6.76
"1194","2016-01-26",6.84
"1195","2016-01-27",6.65
"1196","2016-01-28",6.48
"1197","2016-01-29",6.47
"1198","2016-02-01",6.66
"1199","2016-02-02",7.23
"1200","2016-02-03",7.36
"1201","2016-02-04",7.27
"1202","2016-02-05",7.25
"1203","2016-02-08",7.16
"1204","2016-02-09",6.86
"1205","2016-02-10",6.78
"1206","2016-02-11",6.74
"1207","2016-02-12",6.84
"1208","2016-02-16",7.17
"1209","2016-02-17",7.25
"1210","2016-02-18",7.21
"1211","2016-02-19",7.22
"1212","2016-02-22",7.25
"1213","2016-02-23",7.18
"1214","2016-02-24",7.19
"1215","2016-02-25",7.13
"1216","2016-02-26",7.25
"1217","2016-02-29",7.15
"1218","2016-03-01",7.23
"1219","2016-03-02",7.31
"1220","2016-03-03",7.26
"1221","2016-03-04",7.26
"1222","2016-03-07",7.23
"1223","2016-03-08",7.24
"1224","2016-03-09",7.32
"1225","2016-03-10",7.32
"1226","2016-03-11",7.3
"1227","2016-03-14",7.25
"1228","2016-03-15",7.27
"1229","2016-03-16",7.32
"1230","2016-03-17",7.4
"1231","2016-03-18",7.39
"1232","2016-03-21",7.43
"1233","2016-03-22",7.41
"1234","2016-03-23",7.41
"1235","2016-03-24",7.41
"1236","2016-03-28",7.44
"1237","2016-03-29",7.5
"1238","2016-03-30",7.49
"1239","2016-03-31",7.5
"1240","2016-04-01",7.5
"1241","2016-04-04",7.49
"1242","2016-04-05",7.41
"1243","2016-04-06",7.5
"1244","2016-04-07",7.46
"1245","2016-04-08",7.48
"1246","2016-04-11",7.44
"1247","2016-04-12",7.45
"1248","2016-04-13",7.35
"1249","2016-04-14",7.31
"1250","2016-04-15",7.36
"1251","2016-04-18",7.34
"1252","2016-04-19",7.35
"1253","2016-04-20",7.32
"1254","2016-04-21",7.35
"1255","2016-04-22",7.55
"1256","2016-04-25",7.38
"1257","2016-04-26",7.4
"1258","2016-04-27",7.58
"1259","2016-04-28",7.6
"1260","2016-04-29",7.65
"1261","2016-05-02",7.61
"1262","2016-05-03",7.52
"1263","2016-05-04",7.57
"1264","2016-05-05",7.51
"1265","2016-05-06",7.44
"1266","2016-05-09",7.43
"1267","2016-05-10",7.38
"1268","2016-05-11",7.37
"1269","2016-05-12",7.39
"1270","2016-05-13",7.41
"1271","2016-05-16",7.4
"1272","2016-05-17",7.42
"1273","2016-05-18",7.38
"1274","2016-05-19",7.43
"1275","2016-05-20",7.45
"1276","2016-05-23",7.42
"1277","2016-05-24",7.46
"1278","2016-05-25",7.42
"1279","2016-05-26",7.46
"1280","2016-05-27",7.47
"1281","2016-05-31",7.4
"1282","2016-06-01",7.43
"1283","2016-06-02",7.49
"1284","2016-06-03",7.48
"1285","2016-06-06",7.49
"1286","2016-06-07",7.5
"1287","2016-06-08",7.5
"1288","2016-06-09",7.54
"1289","2016-06-10",7.49
"1290","2016-06-13",7.52
"1291","2016-06-14",7.48
"1292","2016-06-15",7.48
"1293","2016-06-16",7.48
"1294","2016-06-17",7.51
"1295","2016-06-20",7.52
"1296","2016-06-21",7.51
"1297","2016-06-22",7.53
"1298","2016-06-23",7.5
"1299","2016-06-24",7.38
"1300","2016-06-27",7.24
"1301","2016-06-28",7.32
"1302","2016-06-29",7.36
"1303","2016-06-30",7.45
"1304","2016-07-01",7.44
"1305","2016-07-05",7.3
"1306","2016-07-06",7.35
"1307","2016-07-07",7.41
"1308","2016-07-08",7.42
"1309","2016-07-11",7.39
"1310","2016-07-12",7.45
"1311","2016-07-13",7.43
"1312","2016-07-14",7.43
"1313","2016-07-15",7.46
"1314","2016-07-18",7.42
"1315","2016-07-19",7.43
"1316","2016-07-20",7.44
"1317","2016-07-21",7.43
"1318","2016-07-22",7.42
"1319","2016-07-25",7.39
"1320","2016-07-26",7.36
"1321","2016-07-27",7.36
"1322","2016-07-28",7.35
"1323","2016-07-29",7.35
"1324","2016-08-01",7.37
"1325","2016-08-02",7.39
"1326","2016-08-03",7.33
"1327","2016-08-04",7.33
"1328","2016-08-05",7.35
"1329","2016-08-08",7.27
"1330","2016-08-09",7.26
"1331","2016-08-10",7.24
"1332","2016-08-11",7.25
"1333","2016-08-12",7.25
"1334","2016-08-15",7.2
"1335","2016-08-16",7.18
"1336","2016-08-17",7.23
"1337","2016-08-18",7.19
"1338","2016-08-19",7.17
"1339","2016-08-22",7.17
"1340","2016-08-23",7.13
"1341","2016-08-24",7.1
"1342","2016-08-25",7.02
"1343","2016-08-26",7.01
"1344","2016-08-29",6.96
"1345","2016-08-30",6.97
"1346","2016-08-31",6.98
"1347","2016-09-01",7.01
"1348","2016-09-02",7
"1349","2016-09-06",6.97
"1350","2016-09-07",6.95
"1351","2016-09-08",6.93
"1352","2016-09-09",6.88
"1353","2016-09-12",6.93
"1354","2016-09-13",7.09
"1355","2016-09-14",7.17
"1356","2016-09-15",7.25
"1357","2016-09-16",7.16
"1358","2016-09-19",7.09
"1359","2016-09-20",7.17
"1360","2016-09-21",7.2
"1361","2016-09-22",7.2
"1362","2016-09-23",7.23
"1363","2016-09-26",7.16
"1364","2016-09-27",7.29
"1365","2016-09-28",7.23
"1366","2016-09-29",7.23
"1367","2016-09-30",7.85
"1368","2016-10-03",8.12
"1369","2016-10-04",8.02
"1370","2016-10-05",8.38
"1371","2016-10-06",8.32
"1372","2016-10-07",8.3
"1373","2016-10-10",8.28
"1374","2016-10-11",8.24
"1375","2016-10-12",8.2
"1376","2016-10-13",8.09
"1377","2016-10-14",7.89
"1378","2016-10-17",7.91
"1379","2016-10-18",7.87
"1380","2016-10-19",7.88
"1381","2016-10-20",7.89
"1382","2016-10-21",7.98
"1383","2016-10-24",7.86
"1384","2016-10-25",7.89
"1385","2016-10-26",7.82
"1386","2016-10-27",7.86
"1387","2016-10-28",7.78
"1388","2016-10-31",7.82
"1389","2016-11-01",7.84
"1390","2016-11-02",7.81
"1391","2016-11-03",7.79
"1392","2016-11-04",7.74
"1393","2016-11-07",7.73
"1394","2016-11-08",7.8
"1395","2016-11-09",7.74
"1396","2016-11-10",7.76
"1397","2016-11-11",7.73
"1398","2016-11-14",7.77
"1399","2016-11-15",7.86
"1400","2016-11-16",7.97
"1401","2016-11-17",8.03
"1402","2016-11-18",8.04
"1403","2016-11-21",7.95
"1404","2016-11-22",7.95
"1405","2016-11-23",8.23
"1406","2016-11-25",8.17
"1407","2016-11-28",8.24
"1408","2016-11-29",8.29
"1409","2016-11-30",8.15
"1410","2016-12-01",8.06
"1411","2016-12-02",8.06
"1412","2016-12-05",8.21
"1413","2016-12-06",8.26
"1414","2016-12-07",8.31
"1415","2016-12-08",8.22
"1416","2016-12-09",8.23
"1417","2016-12-12",8.2
"1418","2016-12-13",8.19
"1419","2016-12-14",8
"1420","2016-12-15",8
"1421","2016-12-16",8.01
"1422","2016-12-19",7.96
"1423","2016-12-20",7.94
"1424","2016-12-21",7.9
"1425","2016-12-22",7.86
"1426","2016-12-23",7.74
"1427","2016-12-27",7.84
"1428","2016-12-28",7.8
"1429","2016-12-29",7.69
"1430","2016-12-30",7.67
"1431","2017-01-03",7.79
"1432","2017-01-04",7.78
"1433","2017-01-05",7.72
"1434","2017-01-06",7.68
"1435","2017-01-09",7.78
"1436","2017-01-10",7.67
"1437","2017-01-11",7.73
"1438","2017-01-12",7.82
"1439","2017-01-13",7.86
"1440","2017-01-17",7.8
"1441","2017-01-18",7.81
"1442","2017-01-19",7.71
"1443","2017-01-20",7.71
"1444","2017-01-23",7.7
"1445","2017-01-24",7.7
"1446","2017-01-25",7.71
"1447","2017-01-26",7.71
"1448","2017-01-27",7.7
"1449","2017-01-30",7.72
"1450","2017-01-31",7.74
"1451","2017-02-01",7.93
"1452","2017-02-02",8.01
"1453","2017-02-03",8.13
"1454","2017-02-06",8.06
"1455","2017-02-07",8.16
"1456","2017-02-08",8.19
"1457","2017-02-09",8.38
"1458","2017-02-10",8.25
"1459","2017-02-13",8.3
"1460","2017-02-14",8.28
"1461","2017-02-15",8.28
"1462","2017-02-16",8.19
"1463","2017-02-17",8.14
"1464","2017-02-21",8.1
"1465","2017-02-22",8.15
"1466","2017-02-23",8.3
"1467","2017-02-24",8.3
"1468","2017-02-27",8.52
"1469","2017-02-28",8.39
"1470","2017-03-01",8.5
"1471","2017-03-02",8.52
"1472","2017-03-03",8.44
"1473","2017-03-06",8.19
"1474","2017-03-07",8.22
"1475","2017-03-08",8.27
"1476","2017-03-09",8.16
"1477","2017-03-10",8.14
"1478","2017-03-13",8.15
"1479","2017-03-14",8.11
"1480","2017-03-15",8.11
"1481","2017-03-16",8.23
"1482","2017-03-17",8.21
"1483","2017-03-20",8.27
"1484","2017-03-21",8.16
"1485","2017-03-22",8.05
"1486","2017-03-23",8
"1487","2017-03-24",8.05
"1488","2017-03-27",8.02
"1489","2017-03-28",8
"1490","2017-03-29",8.04
"1491","2017-03-30",8
"1492","2017-03-31",7.96
"1493","2017-04-03",7.99
"1494","2017-04-04",8.07
"1495","2017-04-05",7.99
"1496","2017-04-06",8.08
"1497","2017-04-07",8.09
"1498","2017-04-10",8.07
"1499","2017-04-11",8.02
"1500","2017-04-12",8.17
"1501","2017-04-13",8.1
"1502","2017-04-17",8.14
"1503","2017-04-18",8.15
"1504","2017-04-19",8.17
"1505","2017-04-20",8.29
"1506","2017-04-21",8.24
"1507","2017-04-24",8.13
"1508","2017-04-25",8.25
"1509","2017-04-26",8.3
"1510","2017-04-27",8.53
"1511","2017-04-28",8.43
"1512","2017-05-01",8.49
"1513","2017-05-02",8.41
"1514","2017-05-03",8.33
"1515","2017-05-04",8.3
"1516","2017-05-05",8.32
"1517","2017-05-08",8.37
"1518","2017-05-09",8.35
"1519","2017-05-10",8.35
"1520","2017-05-11",8.44
"1521","2017-05-12",8.4
"1522","2017-05-15",8.32
"1523","2017-05-16",8.31
"1524","2017-05-17",8.31
"1525","2017-05-18",8.27
"1526","2017-05-19",8.31
"1527","2017-05-22",8.39
"1528","2017-05-23",8.54
"1529","2017-05-24",8.55
"1530","2017-05-25",8.5
"1531","2017-05-26",8.5
"1532","2017-05-30",8.51
"1533","2017-05-31",8.56
"1534","2017-06-01",8.51
"1535","2017-06-02",8.5
"1536","2017-06-05",8.49
"1537","2017-06-06",8.47
"1538","2017-06-07",8.39
"1539","2017-06-08",8.39
"1540","2017-06-09",8.38
"1541","2017-06-12",8.49
"1542","2017-06-13",8.43
"1543","2017-06-14",8.47
"1544","2017-06-15",8.45
"1545","2017-06-16",8.54
"1546","2017-06-19",8.38
"1547","2017-06-20",8.48
"1548","2017-06-21",8.48
"1549","2017-06-22",8.42
"1550","2017-06-23",8.41
"1551","2017-06-26",8.39
"1552","2017-06-27",8.4
"1553","2017-06-28",8.38
"1554","2017-06-29",8.37
"1555","2017-06-30",8.39
"1556","2017-07-03",8.37
"1557","2017-07-05",8.32
"1558","2017-07-06",8.35
"1559","2017-07-07",8.28
"1560","2017-07-10",8.25
"1561","2017-07-11",8.25
"1562","2017-07-12",8.22
"1563","2017-07-13",8.17
"1564","2017-07-14",8.19
"1565","2017-07-17",8.28
"1566","2017-07-18",8.29
"1567","2017-07-19",8.25
"1568","2017-07-20",8.17
"1569","2017-07-21",8.23
"1570","2017-07-24",8.11
"1571","2017-07-25",8.02
"1572","2017-07-26",8.2
"1573","2017-07-27",8.05
"1574","2017-07-28",8.06
"1575","2017-07-31",8.03
"1576","2017-08-01",8
"1577","2017-08-02",8
"1578","2017-08-03",7.9
"1579","2017-08-04",7.82
"1580","2017-08-07",7.77
"1581","2017-08-08",7.81
"1582","2017-08-09",7.87
"1583","2017-08-10",7.74
"1584","2017-08-11",7.57
"1585","2017-08-14",7.6
"1586","2017-08-15",7.83
"1587","2017-08-16",7.53
"1588","2017-08-17",7.36
"1589","2017-08-18",7.35
"1590","2017-08-21",7.33
"1591","2017-08-22",7.39
"1592","2017-08-23",7.35
"1593","2017-08-24",7.47
"1594","2017-08-25",7.45
"1595","2017-08-28",7.4
"1596","2017-08-29",7.45
"1597","2017-08-30",7.5
"1598","2017-08-31",7.52
"1599","2017-09-01",7.5
"1600","2017-09-05",7.42
"1601","2017-09-06",7.34
"1602","2017-09-07",7.42
"1603","2017-09-08",7.33
"1604","2017-09-11",7.45
"1605","2017-09-12",7.66
"1606","2017-09-13",7.68
"1607","2017-09-14",7.7
"1608","2017-09-15",7.83
"1609","2017-09-18",7.76
"1610","2017-09-19",7.64
"1611","2017-09-20",7.74
"1612","2017-09-21",8
"1613","2017-09-22",7.93
"1614","2017-09-25",7.88
"1615","2017-09-26",7.9
"1616","2017-09-27",7.82
"1617","2017-09-28",8.13
"1618","2017-09-29",8
"1619","2017-10-02",7.97
"1620","2017-10-03",7.98
"1621","2017-10-04",7.99
"1622","2017-10-05",8.04
"1623","2017-10-06",8.02
"1624","2017-10-09",8.04
"1625","2017-10-10",8.05
"1626","2017-10-11",8.09
"1627","2017-10-12",8.11
"1628","2017-10-13",8.14
"1629","2017-10-16",8.03
"1630","2017-10-17",8.04
"1631","2017-10-18",8.03
"1632","2017-10-19",8.01
"1633","2017-10-20",7.98
"1634","2017-10-23",8
"1635","2017-10-24",7.99
"1636","2017-10-25",7.91
"1637","2017-10-26",7.9
"1638","2017-10-27",7.95
"1639","2017-10-30",7.94
"1640","2017-10-31",7.89
"1641","2017-11-01",7.89
"1642","2017-11-02",7.9
"1643","2017-11-03",7.9
"1644","2017-11-06",7.96
"1645","2017-11-07",7.89
"1646","2017-11-08",7.94
"1647","2017-11-09",8.07
"1648","2017-11-10",8.05
"1649","2017-11-13",8.32
"1650","2017-11-14",8.3
"1651","2017-11-15",8.33
"1652","2017-11-16",8.4
"1653","2017-11-17",8.18
"1654","2017-11-20",8.24
"1655","2017-11-21",8.3
"1656","2017-11-22",8.41
"1657","2017-11-24",8.46
"1658","2017-11-27",8.41
"1659","2017-11-28",8.55
"1660","2017-11-29",8.48
"1661","2017-11-30",8.47
"1662","2017-12-01",8.5
"1663","2017-12-04",8.49
"1664","2017-12-05",8.39
"1665","2017-12-06",8.44
"1666","2017-12-07",8.44
"1667","2017-12-08",8.57
"1668","2017-12-11",8.54
"1669","2017-12-12",8.57
"1670","2017-12-13",8.53
"1671","2017-12-14",8.6
"1672","2017-12-15",8.9
"1673","2017-12-18",8.94
"1674","2017-12-19",8.91
"1675","2017-12-20",8.95
"1676","2017-12-21",8.92
"1677","2017-12-22",8.96
"1678","2017-12-26",8.9
"1679","2017-12-27",8.83
"1680","2017-12-28",8.93
"1681","2017-12-29",8.96
"1682","2018-01-02",9.09
"1683","2018-01-03",9.24
"1684","2018-01-04",9.39
"1685","2018-01-05",9.34
"1686","2018-01-08",9.38
"1687","2018-01-09",9.33
"1688","2018-01-10",9.4
"1689","2018-01-11",9.83
"1690","2018-01-12",10.09
"1691","2018-01-16",10.05
"1692","2018-01-17",10.27
"1693","2018-01-18",10.09
"1694","2018-01-19",9.89
"1695","2018-01-22",10.08
"1696","2018-01-23",10.75
"1697","2018-01-24",10.39
"1698","2018-01-25",10.55
"1699","2018-01-26",10.38
"1700","2018-01-29",10.12
"1701","2018-01-30",10.17
"1702","2018-01-31",10.11
"1703","2018-02-01",10.24
"1704","2018-02-02",9.8
"1705","2018-02-05",9.35
"1706","2018-02-06",9.47
"1707","2018-02-07",9.57
"1708","2018-02-08",9.12
"1709","2018-02-09",9.33
"1710","2018-02-12",9.25
"1711","2018-02-13",9.38
"1712","2018-02-14",9.66
"1713","2018-02-15",9.64
"1714","2018-02-16",9.72
"1715","2018-02-20",9.7
"1716","2018-02-21",9.9
"1717","2018-02-22",9.86
"1718","2018-02-23",9.97
"1719","2018-02-26",9.88
"1720","2018-02-27",9.76
"1721","2018-02-28",9.73
"1722","2018-03-01",10.06
"1723","2018-03-02",10.87
"1724","2018-03-05",10.98
"1725","2018-03-06",10.72
"1726","2018-03-07",10.84
"1727","2018-03-08",11.46
"1728","2018-03-09",11.49
"1729","2018-03-12",12.23
"1730","2018-03-13",11.73
"1731","2018-03-14",12.34
"1732","2018-03-15",12.34
"1733","2018-03-16",12.53
"1734","2018-03-19",12.23
"1735","2018-03-20",12.11
"1736","2018-03-21",12.1
"1737","2018-03-22",11.81
"1738","2018-03-23",11.6
"1739","2018-03-26",11.86
"1740","2018-03-27",11.77
"1741","2018-03-28",11.05
"1742","2018-03-29",11.29
"1743","2018-04-02",10.65
"1744","2018-04-03",10.59
"1745","2018-04-04",10.77
"1746","2018-04-05",10.82
"1747","2018-04-06",10.78
"1748","2018-04-09",10.6
"1749","2018-04-10",10.84
"1750","2018-04-11",10.83
"1751","2018-04-12",10.72
"1752","2018-04-13",10.46
"1753","2018-04-16",10.73
"1754","2018-04-17",10.84
"1755","2018-04-18",10.88
"1756","2018-04-19",10.65
"1757","2018-04-20",10.78
"1758","2018-04-23",10.71
"1759","2018-04-24",10.61
"1760","2018-04-25",10.62
"1761","2018-04-26",10.65
"1762","2018-04-27",10.85
"1763","2018-04-30",10.96
"1764","2018-05-01",11.1
"1765","2018-05-02",11.19
"1766","2018-05-03",10.76
"1767","2018-05-04",11.15
"1768","2018-05-07",11.38
"1769","2018-05-08",11.4
"1770","2018-05-09",11.39
"1771","2018-05-10",11.43
"1772","2018-05-11",11.36
"1773","2018-05-14",11.45
"1774","2018-05-15",11.53
"1775","2018-05-16",11.52
"1776","2018-05-17",11.57
"1777","2018-05-18",11.52
"1778","2018-05-21",11.67
"1779","2018-05-22",11.56
"1780","2018-05-23",11.55
"1781","2018-05-24",11.7
"1782","2018-05-25",11.78
"1783","2018-05-29",11.77
"1784","2018-05-30",11.89
"1785","2018-05-31",12.08
"1786","2018-06-01",12.2
"1787","2018-06-04",12.43
"1788","2018-06-05",12.76
"1789","2018-06-06",13.15
"1790","2018-06-07",13.48
"1791","2018-06-08",13.7
"1792","2018-06-11",14.01
"1793","2018-06-12",14.44
"1794","2018-06-13",14.67
"1795","2018-06-14",15.1
"1796","2018-06-15",14.95
"1797","2018-06-18",14.46
"1798","2018-06-19",14.65
"1799","2018-06-20",15.2
"1800","2018-06-21",15.36
"1801","2018-06-22",15.18
"1802","2018-06-25",14.8
"1803","2018-06-26",14.35
"1804","2018-06-27",13.86
"1805","2018-06-28",13.64
"1806","2018-06-29",14.17
"1807","2018-07-02",15.1
"1808","2018-07-03",15.16
"1809","2018-07-05",15.17
"1810","2018-07-06",14.91
"1811","2018-07-09",14.78
"1812","2018-07-10",14.74
"1813","2018-07-11",14.74
"1814","2018-07-12",14.57
"1815","2018-07-13",14.73
"1816","2018-07-16",14.7
"1817","2018-07-17",14.58
"1818","2018-07-18",14.53
"1819","2018-07-19",14.58
"1820","2018-07-20",14.51
"1821","2018-07-23",14.52
"1822","2018-07-24",14.5
"1823","2018-07-25",14.27
"1824","2018-07-26",13.8
"1825","2018-07-27",13.14
"1826","2018-07-30",12.75
"1827","2018-07-31",12.88
"1828","2018-08-01",13.31
"1829","2018-08-02",13.48
"1830","2018-08-03",13.37
"1831","2018-08-06",13.18
"1832","2018-08-07",13.12
"1833","2018-08-08",13.3
"1834","2018-08-09",13.58
"1835","2018-08-10",13.45
"1836","2018-08-13",13.72
"1837","2018-08-14",14
"1838","2018-08-15",13.84
"1839","2018-08-16",13.91
"1840","2018-08-17",14.19
"1841","2018-08-20",14.15
"1842","2018-08-21",14.14
"1843","2018-08-22",14.07
"1844","2018-08-23",13.73
"1845","2018-08-24",13.79
"1846","2018-08-27",13.73
"1847","2018-08-28",13.95
"1848","2018-08-29",14.08
"1849","2018-08-30",14.13
"1850","2018-08-31",15.27
"1851","2018-09-04",15.35
"1852","2018-09-05",15.13
"1853","2018-09-06",14.67
"1854","2018-09-07",14.98
"1855","2018-09-10",15.06
"1856","2018-09-11",15.1
"1857","2018-09-12",15.11
"1858","2018-09-13",15.1
"1859","2018-09-14",15.32
"1860","2018-09-17",15.5
"1861","2018-09-18",15.49
"1862","2018-09-19",15.56
"1863","2018-09-20",16.34
"1864","2018-09-21",16.290001
"1865","2018-09-24",16.200001
"1866","2018-09-25",16.23
"1867","2018-09-26",16.74
"1868","2018-09-27",16.57
"1869","2018-09-28",16.940001
"1870","2018-10-01",17.5
"1871","2018-10-02",16.700001
"1872","2018-10-03",16.610001
"1873","2018-10-04",16.58
"1874","2018-10-05",16.16
"1875","2018-10-08",15.75
"1876","2018-10-09",15.95
"1877","2018-10-10",15.23
"1878","2018-10-11",15.03
"1879","2018-10-12",15.67
"1880","2018-10-15",16.27
"1881","2018-10-16",16.43
"1882","2018-10-17",16.57
"1883","2018-10-18",16.52
"1884","2018-10-19",16.620001
"1885","2018-10-22",15.97
"1886","2018-10-23",15.55
"1887","2018-10-24",15.15
"1888","2018-10-25",14.51
"1889","2018-10-26",13.84
"1890","2018-10-29",13.6
"1891","2018-10-30",13.5
"1892","2018-10-31",13.5
"1893","2018-11-01",13.4
"1894","2018-11-02",13.12
"1895","2018-11-05",13.07
"1896","2018-11-06",12.99
"1897","2018-11-07",12.83
"1898","2018-11-08",12.88
"1899","2018-11-09",12.45
"1900","2018-11-12",11.97
"1901","2018-11-13",12.07
"1902","2018-11-14",11.71
"1903","2018-11-15",11.41
"1904","2018-11-16",11.53
"1905","2018-11-19",12.74
"1906","2018-11-20",13.35
"1907","2018-11-21",12.87
"1908","2018-11-23",12.56
"1909","2018-11-26",12.63
"1910","2018-11-27",12.99
