"","date","AEL"
"1002","2010-12-22",12.92
"1003","2010-12-23",12.77
"1004","2010-12-27",12.84
"1005","2010-12-28",12.9
"1006","2010-12-29",12.72
"1007","2010-12-30",12.62
"1008","2010-12-31",12.55
"1009","2011-01-03",12.86
"1010","2011-01-04",12.94
"1011","2011-01-05",13.16
"1012","2011-01-06",13.32
"1013","2011-01-07",13.15
"1014","2011-01-10",13.23
"1015","2011-01-11",13.06
"1016","2011-01-12",13.15
"1017","2011-01-13",13.11
"1018","2011-01-14",13.06
"1019","2011-01-18",12.99
"1020","2011-01-19",13.08
"1021","2011-01-20",12.8
"1022","2011-01-21",12.83
"1023","2011-01-24",12.97
"1024","2011-01-25",12.99
"1025","2011-01-26",13.06
"1026","2011-01-27",13.23
"1027","2011-01-28",12.84
"1028","2011-01-31",12.68
"1029","2011-02-01",13.22
"1030","2011-02-02",13.1
"1031","2011-02-03",13.14
"1032","2011-02-04",13.17
"1033","2011-02-07",13.26
"1034","2011-02-08",13.37
"1035","2011-02-09",13.35
"1036","2011-02-10",13.33
"1037","2011-02-11",13.47
"1038","2011-02-14",13.54
"1039","2011-02-15",13.54
"1040","2011-02-16",13.68
"1041","2011-02-17",13.81
"1042","2011-02-18",13.85
"1043","2011-02-22",13.43
"1044","2011-02-23",13.25
"1045","2011-02-24",13.38
"1046","2011-02-25",13.43
"1047","2011-02-28",13.2
"1048","2011-03-01",12.97
"1049","2011-03-02",12.91
"1050","2011-03-03",12.95
"1051","2011-03-04",13.04
"1052","2011-03-07",13.11
"1053","2011-03-08",13.27
"1054","2011-03-09",13.12
"1055","2011-03-10",12.82
"1056","2011-03-11",12.98
"1057","2011-03-14",12.91
"1058","2011-03-15",12.84
"1059","2011-03-16",12.54
"1060","2011-03-17",12.65
"1061","2011-03-18",12.75
"1062","2011-03-21",12.98
"1063","2011-03-22",12.88
"1064","2011-03-23",12.87
"1065","2011-03-24",12.76
"1066","2011-03-25",12.96
"1067","2011-03-28",12.84
"1068","2011-03-29",12.93
"1069","2011-03-30",13.04
"1070","2011-03-31",13.12
"1071","2011-04-01",13.41
"1072","2011-04-04",13.4
"1073","2011-04-05",13.2
"1074","2011-04-06",13.25
"1075","2011-04-07",13.43
"1076","2011-04-08",13.11
"1077","2011-04-11",13.06
"1078","2011-04-12",12.86
"1079","2011-04-13",12.53
"1080","2011-04-14",12.39
"1081","2011-04-15",12.36
"1082","2011-04-18",12.26
"1083","2011-04-19",12.27
"1084","2011-04-20",12.36
"1085","2011-04-21",12.48
"1086","2011-04-25",12.44
"1087","2011-04-26",12.75
"1088","2011-04-27",12.8
"1089","2011-04-28",13.01
"1090","2011-04-29",12.86
"1091","2011-05-02",12.58
"1092","2011-05-03",12.83
"1093","2011-05-04",12.7
"1094","2011-05-05",12.81
"1095","2011-05-06",12.79
"1096","2011-05-09",12.72
"1097","2011-05-10",13.08
"1098","2011-05-11",12.98
"1099","2011-05-12",13.25
"1100","2011-05-13",12.94
"1101","2011-05-16",12.86
"1102","2011-05-17",12.82
"1103","2011-05-18",13.03
"1104","2011-05-19",12.98
"1105","2011-05-20",12.75
"1106","2011-05-23",12.67
"1107","2011-05-24",12.55
"1108","2011-05-25",12.51
"1109","2011-05-26",12.73
"1110","2011-05-27",12.85
"1111","2011-05-31",12.99
"1112","2011-06-01",12.69
"1113","2011-06-02",12.62
"1114","2011-06-03",12.5
"1115","2011-06-06",12.31
"1116","2011-06-07",12.21
"1117","2011-06-08",12.19
"1118","2011-06-09",12.26
"1119","2011-06-10",12.13
"1120","2011-06-13",12.23
"1121","2011-06-14",12.41
"1122","2011-06-15",12.04
"1123","2011-06-16",12.3
"1124","2011-06-17",12.07
"1125","2011-06-20",12.18
"1126","2011-06-21",12.39
"1127","2011-06-22",12.47
"1128","2011-06-23",12.39
"1129","2011-06-24",12.32
"1130","2011-06-27",12.36
"1131","2011-06-28",12.54
"1132","2011-06-29",12.6
"1133","2011-06-30",12.71
"1134","2011-07-01",12.92
"1135","2011-07-05",12.99
"1136","2011-07-06",13.08
"1137","2011-07-07",13.12
"1138","2011-07-08",13.01
"1139","2011-07-11",12.73
"1140","2011-07-12",12.61
"1141","2011-07-13",12.81
"1142","2011-07-14",12.47
"1143","2011-07-15",12.55
"1144","2011-07-18",12.21
"1145","2011-07-19",12.47
"1146","2011-07-20",12.45
"1147","2011-07-21",12.75
"1148","2011-07-22",12.68
"1149","2011-07-25",12.4
"1150","2011-07-26",12.21
"1151","2011-07-27",11.88
"1152","2011-07-28",11.89
"1153","2011-07-29",11.87
"1154","2011-08-01",11.76
"1155","2011-08-02",11.53
"1156","2011-08-03",11.59
"1157","2011-08-04",10.89
"1158","2011-08-05",10.55
"1159","2011-08-08",9.5
"1160","2011-08-09",9.96
"1161","2011-08-10",9.32
"1162","2011-08-11",10.05
"1163","2011-08-12",9.88
"1164","2011-08-15",10.33
"1165","2011-08-16",10.18
"1166","2011-08-17",10.07
"1167","2011-08-18",9.41
"1168","2011-08-19",9.24
"1169","2011-08-22",9.18
"1170","2011-08-23",9.5
"1171","2011-08-24",9.71
"1172","2011-08-25",9.38
"1173","2011-08-26",9.58
"1174","2011-08-29",10.21
"1175","2011-08-30",10.15
"1176","2011-08-31",10.1
"1177","2011-09-01",9.72
"1178","2011-09-02",9.22
"1179","2011-09-06",9.23
"1180","2011-09-07",9.67
"1181","2011-09-08",9.35
"1182","2011-09-09",9.04
"1183","2011-09-12",9.06
"1184","2011-09-13",9.11
"1185","2011-09-14",9.25
"1186","2011-09-15",9.36
"1187","2011-09-16",9.42
"1188","2011-09-19",9.13
"1189","2011-09-20",8.96
"1190","2011-09-21",8.48
"1191","2011-09-22",8.32
"1192","2011-09-23",8.22
"1193","2011-09-26",8.71
"1194","2011-09-27",9.06
"1195","2011-09-28",8.67
"1196","2011-09-29",9.12
"1197","2011-09-30",8.75
"1198","2011-10-03",8.17
"1199","2011-10-04",8.97
"1200","2011-10-05",9.02
"1201","2011-10-06",9.26
"1202","2011-10-07",9.11
"1203","2011-10-10",9.42
"1204","2011-10-11",9.56
"1205","2011-10-12",9.86
"1206","2011-10-13",9.73
"1207","2011-10-14",9.89
"1208","2011-10-17",9.63
"1209","2011-10-18",10.05
"1210","2011-10-19",10.05
"1211","2011-10-20",10.29
"1212","2011-10-21",10.47
"1213","2011-10-24",10.7
"1214","2011-10-25",10.35
"1215","2011-10-26",10.92
"1216","2011-10-27",11.4
"1217","2011-10-28",11.09
"1218","2011-10-31",10.84
"1219","2011-11-01",10.33
"1220","2011-11-02",10.74
"1221","2011-11-03",11.58
"1222","2011-11-04",11.47
"1223","2011-11-07",11.41
"1224","2011-11-08",11.48
"1225","2011-11-09",10.9
"1226","2011-11-10",11.13
"1227","2011-11-11",11.29
"1228","2011-11-14",11.17
"1229","2011-11-15",11.38
"1230","2011-11-16",11.03
"1231","2011-11-17",10.9
"1232","2011-11-18",10.9
"1233","2011-11-21",11.02
"1234","2011-11-22",10.8
"1235","2011-11-23",10.51
"1236","2011-11-25",10.27
"1237","2011-11-28",10.62
"1238","2011-11-29",10.52
"1239","2011-11-30",11.06
"1240","2011-12-01",10.84
"1241","2011-12-02",10.95
"1242","2011-12-05",11.32
"1243","2011-12-06",11.28
"1244","2011-12-07",11.5
"1245","2011-12-08",10.92
"1246","2011-12-09",11.32
"1247","2011-12-12",10.96
"1248","2011-12-13",10.62
"1249","2011-12-14",10.37
"1250","2011-12-15",10.37
"1251","2011-12-16",10.45
"1252","2011-12-19",10.12
"1253","2011-12-20",10.4
"1254","2011-12-21",10.4
"1255","2011-12-22",10.55
"1256","2011-12-23",10.56
"1257","2011-12-27",10.54
"1258","2011-12-28",10.42
"1259","2011-12-29",10.47
"1260","2011-12-30",10.4
"1261","2012-01-03",10.63
"1262","2012-01-04",10.47
"1263","2012-01-05",10.35
"1264","2012-01-06",10.32
"1265","2012-01-09",10.26
"1266","2012-01-10",10.47
"1267","2012-01-11",10.4
"1268","2012-01-12",10.49
"1269","2012-01-13",10.37
"1270","2012-01-17",10.55
"1271","2012-01-18",10.83
"1272","2012-01-19",10.96
"1273","2012-01-20",11.16
"1274","2012-01-23",11.39
"1275","2012-01-24",11.38
"1276","2012-01-25",11.59
"1277","2012-01-26",11.44
"1278","2012-01-27",11.58
"1279","2012-01-30",11.51
"1280","2012-01-31",11.53
"1281","2012-02-01",11.76
"1282","2012-02-02",11.74
"1283","2012-02-03",12.07
"1284","2012-02-06",12.04
"1285","2012-02-07",12.12
"1286","2012-02-08",12.14
"1287","2012-02-09",12.1
"1288","2012-02-10",11.94
"1289","2012-02-13",12.18
"1290","2012-02-14",12.13
"1291","2012-02-15",12.04
"1292","2012-02-16",12.23
"1293","2012-02-17",12.3
"1294","2012-02-21",12.35
"1295","2012-02-22",12.02
"1296","2012-02-23",12.31
"1297","2012-02-24",12.19
"1298","2012-02-27",12.31
"1299","2012-02-28",12.3
"1300","2012-02-29",12.1
"1301","2012-03-01",11.97
"1302","2012-03-02",11.79
"1303","2012-03-05",11.92
"1304","2012-03-06",11.69
"1305","2012-03-07",11.69
"1306","2012-03-08",11.85
"1307","2012-03-09",12.16
"1308","2012-03-12",12.15
"1309","2012-03-13",12.37
"1310","2012-03-14",12.4
"1311","2012-03-15",12.53
"1312","2012-03-16",12.59
"1313","2012-03-19",12.69
"1314","2012-03-20",12.73
"1315","2012-03-21",12.83
"1316","2012-03-22",12.65
"1317","2012-03-23",12.73
"1318","2012-03-26",12.95
"1319","2012-03-27",12.75
"1320","2012-03-28",12.77
"1321","2012-03-29",12.83
"1322","2012-03-30",12.77
"1323","2012-04-02",12.89
"1324","2012-04-03",12.65
"1325","2012-04-04",12.47
"1326","2012-04-05",12.39
"1327","2012-04-09",12.17
"1328","2012-04-10",11.81
"1329","2012-04-11",11.95
"1330","2012-04-12",12.21
"1331","2012-04-13",11.87
"1332","2012-04-16",11.91
"1333","2012-04-17",12.04
"1334","2012-04-18",11.85
"1335","2012-04-19",11.71
"1336","2012-04-20",11.69
"1337","2012-04-23",11.75
"1338","2012-04-24",11.98
"1339","2012-04-25",12.25
"1340","2012-04-26",12.38
"1341","2012-04-27",12.46
"1342","2012-04-30",12.26
"1343","2012-05-01",12.25
"1344","2012-05-02",12.27
"1345","2012-05-03",11.75
"1346","2012-05-04",11.53
"1347","2012-05-07",11.34
"1348","2012-05-08",11.41
"1349","2012-05-09",11.02
"1350","2012-05-10",11.51
"1351","2012-05-11",11.58
"1352","2012-05-14",11.4
"1353","2012-05-15",11.13
"1354","2012-05-16",10.77
"1355","2012-05-17",10.69
"1356","2012-05-18",10.74
"1357","2012-05-21",10.82
"1358","2012-05-22",10.69
"1359","2012-05-23",10.7
"1360","2012-05-24",10.72
"1361","2012-05-25",10.62
"1362","2012-05-29",10.7
"1363","2012-05-30",10.5
"1364","2012-05-31",10.58
"1365","2012-06-01",10.05
"1366","2012-06-04",10.14
"1367","2012-06-05",10.25
"1368","2012-06-06",10.46
"1369","2012-06-07",10.52
"1370","2012-06-08",10.6
"1371","2012-06-11",10.38
"1372","2012-06-12",10.44
"1373","2012-06-13",10.36
"1374","2012-06-14",10.62
"1375","2012-06-15",10.53
"1376","2012-06-18",10.51
"1377","2012-06-19",10.83
"1378","2012-06-20",11.07
"1379","2012-06-21",10.71
"1380","2012-06-22",10.77
"1381","2012-06-25",10.57
"1382","2012-06-26",10.52
"1383","2012-06-27",10.62
"1384","2012-06-28",10.7
"1385","2012-06-29",11.01
"1386","2012-07-02",11.17
"1387","2012-07-03",11.36
"1388","2012-07-05",11.11
"1389","2012-07-06",11.22
"1390","2012-07-09",11.27
"1391","2012-07-10",11.13
"1392","2012-07-11",11.21
"1393","2012-07-12",11.16
"1394","2012-07-13",11.35
"1395","2012-07-16",11.27
"1396","2012-07-17",11.46
"1397","2012-07-18",11.43
"1398","2012-07-19",11.38
"1399","2012-07-20",10.97
"1400","2012-07-23",10.78
"1401","2012-07-24",10.72
"1402","2012-07-25",10.78
"1403","2012-07-26",11.02
"1404","2012-07-27",11.36
"1405","2012-07-30",11.58
"1406","2012-07-31",11.67
"1407","2012-08-01",11.22
"1408","2012-08-02",11.29
"1409","2012-08-03",11.19
"1410","2012-08-06",11.2
"1411","2012-08-07",11.22
"1412","2012-08-08",11.26
"1413","2012-08-09",11.3
"1414","2012-08-10",11.21
"1415","2012-08-13",11.3
"1416","2012-08-14",11.36
"1417","2012-08-15",11.38
"1418","2012-08-16",11.45
"1419","2012-08-17",11.51
"1420","2012-08-20",11.7
"1421","2012-08-21",11.75
"1422","2012-08-22",11.7
"1423","2012-08-23",11.55
"1424","2012-08-24",11.57
"1425","2012-08-27",11.52
"1426","2012-08-28",11.6
"1427","2012-08-29",11.58
"1428","2012-08-30",11.53
"1429","2012-08-31",11.56
"1430","2012-09-04",11.65
"1431","2012-09-05",11.58
"1432","2012-09-06",11.7
"1433","2012-09-07",11.91
"1434","2012-09-10",11.89
"1435","2012-09-11",12.1
"1436","2012-09-12",12.14
"1437","2012-09-13",12.2
"1438","2012-09-14",12.36
"1439","2012-09-17",12.08
"1440","2012-09-18",11.99
"1441","2012-09-19",11.97
"1442","2012-09-20",11.89
"1443","2012-09-21",11.76
"1444","2012-09-24",11.91
"1445","2012-09-25",11.62
"1446","2012-09-26",11.56
"1447","2012-09-27",11.65
"1448","2012-09-28",11.63
"1449","2012-10-01",11.75
"1450","2012-10-02",11.68
"1451","2012-10-03",11.59
"1452","2012-10-04",11.88
"1453","2012-10-05",11.91
"1454","2012-10-08",11.81
"1455","2012-10-09",11.76
"1456","2012-10-10",11.63
"1457","2012-10-11",11.52
"1458","2012-10-12",11.59
"1459","2012-10-15",11.62
"1460","2012-10-16",11.5
"1461","2012-10-17",11.7
"1462","2012-10-18",11.61
"1463","2012-10-19",11.46
"1464","2012-10-22",11.51
"1465","2012-10-23",11.37
"1466","2012-10-24",11.29
"1467","2012-10-25",11.51
"1468","2012-10-26",11.39
"1469","2012-10-31",11.51
"1470","2012-11-01",11.61
"1471","2012-11-02",11.51
"1472","2012-11-05",11.57
"1473","2012-11-06",11.27
"1474","2012-11-07",10.9
"1475","2012-11-08",10.7
"1476","2012-11-09",10.73
"1477","2012-11-12",10.8
"1478","2012-11-13",10.81
"1479","2012-11-14",10.65
"1480","2012-11-15",10.93
"1481","2012-11-16",10.82
"1482","2012-11-19",11.14
"1483","2012-11-20",11.13
"1484","2012-11-21",11.25
"1485","2012-11-23",11.45
"1486","2012-11-26",11.53
"1487","2012-11-27",11.38
"1488","2012-11-28",11.57
"1489","2012-11-29",11.58
"1490","2012-11-30",11.53
"1491","2012-12-03",11.59
"1492","2012-12-04",11.7
"1493","2012-12-05",11.76
"1494","2012-12-06",11.69
"1495","2012-12-07",11.72
"1496","2012-12-10",11.69
"1497","2012-12-11",11.8
"1498","2012-12-12",11.73
"1499","2012-12-13",11.7
"1500","2012-12-14",11.83
"1501","2012-12-17",11.98
"1502","2012-12-18",12.02
"1503","2012-12-19",12.21
"1504","2012-12-20",12.33
"1505","2012-12-21",12.23
"1506","2012-12-24",12.18
"1507","2012-12-26",11.94
"1508","2012-12-27",11.83
"1509","2012-12-28",11.87
"1510","2012-12-31",12.21
"1511","2013-01-02",12.67
"1512","2013-01-03",12.64
"1513","2013-01-04",12.92
"1514","2013-01-07",12.86
"1515","2013-01-08",12.91
"1516","2013-01-09",13.02
"1517","2013-01-10",13.08
"1518","2013-01-11",13.12
"1519","2013-01-14",13.1
"1520","2013-01-15",13.08
"1521","2013-01-16",13.31
"1522","2013-01-17",13.28
"1523","2013-01-18",13.28
"1524","2013-01-22",13.48
"1525","2013-01-23",13.56
"1526","2013-01-24",13.58
"1527","2013-01-25",13.74
"1528","2013-01-28",13.72
"1529","2013-01-29",13.65
"1530","2013-01-30",13.41
"1531","2013-01-31",13.48
"1532","2013-02-01",13.53
"1533","2013-02-04",13.29
"1534","2013-02-05",13.42
"1535","2013-02-06",13.45
"1536","2013-02-07",13.35
"1537","2013-02-08",13.45
"1538","2013-02-11",13.57
"1539","2013-02-12",13.66
"1540","2013-02-13",13.72
"1541","2013-02-14",13.74
"1542","2013-02-15",13.75
"1543","2013-02-19",13.86
"1544","2013-02-20",13.47
"1545","2013-02-21",13.95
"1546","2013-02-22",13.98
"1547","2013-02-25",13.68
"1548","2013-02-26",13.65
"1549","2013-02-27",13.74
"1550","2013-02-28",13.88
"1551","2013-03-01",13.86
"1552","2013-03-04",13.83
"1553","2013-03-05",14.02
"1554","2013-03-06",14.22
"1555","2013-03-07",14.29
"1556","2013-03-08",14.51
"1557","2013-03-11",14.62
"1558","2013-03-12",14.63
"1559","2013-03-13",14.73
"1560","2013-03-14",14.9
"1561","2013-03-15",14.9
"1562","2013-03-18",14.83
"1563","2013-03-19",14.84
"1564","2013-03-20",14.93
"1565","2013-03-21",14.82
"1566","2013-03-22",14.85
"1567","2013-03-25",14.87
"1568","2013-03-26",14.99
"1569","2013-03-27",14.97
"1570","2013-03-28",14.89
"1571","2013-04-01",14.66
"1572","2013-04-02",14.82
"1573","2013-04-03",14.56
"1574","2013-04-04",14.61
"1575","2013-04-05",14.41
"1576","2013-04-08",14.59
"1577","2013-04-09",14.45
"1578","2013-04-10",14.66
"1579","2013-04-11",14.65
"1580","2013-04-12",14.52
"1581","2013-04-15",14.15
"1582","2013-04-16",14.38
"1583","2013-04-17",14.2
"1584","2013-04-18",14.36
"1585","2013-04-19",14.43
"1586","2013-04-22",14.44
"1587","2013-04-23",14.84
"1588","2013-04-24",15
"1589","2013-04-25",15.16
"1590","2013-04-26",15.11
"1591","2013-04-29",15.15
"1592","2013-04-30",15.24
"1593","2013-05-01",14.99
"1594","2013-05-02",15.08
"1595","2013-05-03",15.39
"1596","2013-05-06",15.52
"1597","2013-05-07",15.82
"1598","2013-05-08",15.93
"1599","2013-05-09",15.83
"1600","2013-05-10",15.86
"1601","2013-05-13",15.78
"1602","2013-05-14",16.1
"1603","2013-05-15",16
"1604","2013-05-16",15.87
"1605","2013-05-17",15.85
"1606","2013-05-20",15.81
"1607","2013-05-21",15.84
"1608","2013-05-22",15.7
"1609","2013-05-23",15.84
"1610","2013-05-24",15.75
"1611","2013-05-28",16.17
"1612","2013-05-29",16.23
"1613","2013-05-30",16.299999
"1614","2013-05-31",16.200001
"1615","2013-06-03",16.4
"1616","2013-06-04",16.23
"1617","2013-06-05",16.02
"1618","2013-06-06",16.27
"1619","2013-06-07",16.41
"1620","2013-06-10",16.48
"1621","2013-06-11",16.16
"1622","2013-06-12",16.1
"1623","2013-06-13",16.34
"1624","2013-06-14",16.209999
"1625","2013-06-17",16.41
"1626","2013-06-18",16.450001
"1627","2013-06-19",16.34
"1628","2013-06-20",16.15
"1629","2013-06-21",16.01
"1630","2013-06-24",15.7
"1631","2013-06-25",15.78
"1632","2013-06-26",15.75
"1633","2013-06-27",15.75
"1634","2013-06-28",15.7
"1635","2013-07-01",15.9
"1636","2013-07-02",15.79
"1637","2013-07-03",15.72
"1638","2013-07-05",15.79
"1639","2013-07-08",16.129999
"1640","2013-07-09",16.32
"1641","2013-07-10",16.440001
"1642","2013-07-11",16.73
"1643","2013-07-12",17.049999
"1644","2013-07-15",17.24
"1645","2013-07-16",17.190001
"1646","2013-07-17",17.309999
"1647","2013-07-18",17.67
"1648","2013-07-19",17.719999
"1649","2013-07-22",18.01
"1650","2013-07-23",17.969999
"1651","2013-07-24",18.09
"1652","2013-07-25",18.16
"1653","2013-07-26",18.299999
"1654","2013-07-29",18.190001
"1655","2013-07-30",18.24
"1656","2013-07-31",18.200001
"1657","2013-08-01",18.879999
"1658","2013-08-02",18.9
"1659","2013-08-05",18.98
"1660","2013-08-06",19.120001
"1661","2013-08-07",19.209999
"1662","2013-08-08",19.42
"1663","2013-08-09",19.459999
"1664","2013-08-12",19.4
"1665","2013-08-13",19.51
"1666","2013-08-14",19.549999
"1667","2013-08-15",19.27
"1668","2013-08-16",19.4
"1669","2013-08-19",19.15
"1670","2013-08-20",19.35
"1671","2013-08-21",19.620001
"1672","2013-08-22",19.84
"1673","2013-08-23",19.84
"1674","2013-08-26",19.41
"1675","2013-08-27",19.110001
"1676","2013-08-28",19.49
"1677","2013-08-29",20.01
"1678","2013-08-30",19.809999
"1679","2013-09-03",20.200001
"1680","2013-09-04",20.290001
"1681","2013-09-05",20.25
"1682","2013-09-06",20.41
"1683","2013-09-09",20.77
"1684","2013-09-10",21.120001
"1685","2013-09-11",20.99
"1686","2013-09-12",20.92
"1687","2013-09-13",20.65
"1688","2013-09-16",21.059999
"1689","2013-09-17",21.18
"1690","2013-09-18",21.110001
"1691","2013-09-19",20.84
"1692","2013-09-20",20.77
"1693","2013-09-23",20.799999
"1694","2013-09-24",20.959999
"1695","2013-09-25",21.219999
"1696","2013-09-26",21.23
"1697","2013-09-27",21.139999
"1698","2013-09-30",21.219999
"1699","2013-10-01",21.33
"1700","2013-10-02",21.34
"1701","2013-10-03",21.209999
"1702","2013-10-04",21.440001
"1703","2013-10-07",21.299999
"1704","2013-10-08",21.209999
"1705","2013-10-09",21.200001
"1706","2013-10-10",21.450001
"1707","2013-10-11",21.49
"1708","2013-10-14",21.51
"1709","2013-10-15",21.41
"1710","2013-10-16",21.440001
"1711","2013-10-17",21.459999
"1712","2013-10-18",21.459999
"1713","2013-10-21",21.41
"1714","2013-10-22",21.4
"1715","2013-10-23",20.889999
"1716","2013-10-24",20.93
"1717","2013-10-25",21.09
"1718","2013-10-28",21.110001
"1719","2013-10-29",21.200001
"1720","2013-10-30",21.07
"1721","2013-10-31",20.84
"1722","2013-11-01",20.59
"1723","2013-11-04",20.280001
"1724","2013-11-05",21.1
"1725","2013-11-06",21.219999
"1726","2013-11-07",20.91
"1727","2013-11-08",21.4
"1728","2013-11-11",21.73
"1729","2013-11-12",21.700001
"1730","2013-11-13",22.16
"1731","2013-11-14",22.33
"1732","2013-11-15",22.41
"1733","2013-11-18",22.549999
"1734","2013-11-19",22.549999
"1735","2013-11-20",22.809999
"1736","2013-11-21",23.49
"1737","2013-11-22",23.860001
"1738","2013-11-25",23.790001
"1739","2013-11-26",23.799999
"1740","2013-11-27",23.559999
"1741","2013-11-29",23.709999
"1742","2013-12-02",23.959999
"1743","2013-12-03",24.559999
"1744","2013-12-04",24.16
"1745","2013-12-05",24.459999
"1746","2013-12-06",24.620001
"1747","2013-12-09",24.76
"1748","2013-12-10",24.690001
"1749","2013-12-11",24.57
"1750","2013-12-12",24.309999
"1751","2013-12-13",24.440001
"1752","2013-12-16",24.67
"1753","2013-12-17",24.459999
"1754","2013-12-18",24.48
"1755","2013-12-19",24.59
"1756","2013-12-20",24.879999
"1757","2013-12-23",25.49
"1758","2013-12-24",25.700001
"1759","2013-12-26",25.99
"1760","2013-12-27",26.08
"1761","2013-12-30",26.02
"1762","2013-12-31",26.379999
"1763","2014-01-02",25.57
"1764","2014-01-03",25.559999
"1765","2014-01-06",26.139999
"1766","2014-01-07",26.24
"1767","2014-01-08",25.85
"1768","2014-01-09",24.75
"1769","2014-01-10",24.299999
"1770","2014-01-13",24.51
"1771","2014-01-14",24.870001
"1772","2014-01-15",24.93
"1773","2014-01-16",24.790001
"1774","2014-01-17",24.639999
"1775","2014-01-21",23.75
"1776","2014-01-22",23.52
"1777","2014-01-23",23.209999
"1778","2014-01-24",22.719999
"1779","2014-01-27",22.299999
"1780","2014-01-28",22.280001
"1781","2014-01-29",21.950001
"1782","2014-01-30",22.26
"1783","2014-01-31",21.950001
"1784","2014-02-03",21.360001
"1785","2014-02-04",21.379999
"1786","2014-02-05",21.24
"1787","2014-02-06",20.639999
"1788","2014-02-07",21.01
"1789","2014-02-10",21.16
"1790","2014-02-11",21.290001
"1791","2014-02-12",21
"1792","2014-02-13",20.43
"1793","2014-02-14",20.559999
"1794","2014-02-18",20.92
"1795","2014-02-19",20.9
"1796","2014-02-20",21.780001
"1797","2014-02-21",21.639999
"1798","2014-02-24",21.65
"1799","2014-02-25",21.540001
"1800","2014-02-26",21.549999
"1801","2014-02-27",21.66
"1802","2014-02-28",21.860001
"1803","2014-03-03",21.82
"1804","2014-03-04",22.68
"1805","2014-03-05",22.75
"1806","2014-03-06",23
"1807","2014-03-07",23.41
"1808","2014-03-10",23.4
"1809","2014-03-11",22.940001
"1810","2014-03-12",23.16
"1811","2014-03-13",23.219999
"1812","2014-03-14",23.379999
"1813","2014-03-17",23.93
"1814","2014-03-18",23.82
"1815","2014-03-19",24
"1816","2014-03-20",24.639999
"1817","2014-03-21",25.01
"1818","2014-03-24",25.08
"1819","2014-03-25",24.9
"1820","2014-03-26",24.33
"1821","2014-03-27",23.879999
"1822","2014-03-28",23.639999
"1823","2014-03-31",23.620001
"1824","2014-04-01",23.700001
"1825","2014-04-02",23.83
"1826","2014-04-03",23.799999
"1827","2014-04-04",23.07
"1828","2014-04-07",22.66
"1829","2014-04-08",23.07
"1830","2014-04-09",23.389999
"1831","2014-04-10",22.790001
"1832","2014-04-11",21.99
"1833","2014-04-14",22.290001
"1834","2014-04-15",22.75
"1835","2014-04-16",22.809999
"1836","2014-04-17",23.129999
"1837","2014-04-21",23.209999
"1838","2014-04-22",23.469999
"1839","2014-04-23",23.6
"1840","2014-04-24",23.719999
"1841","2014-04-25",23.110001
"1842","2014-04-28",22.629999
"1843","2014-04-29",22.75
"1844","2014-04-30",23.32
"1845","2014-05-01",22.360001
"1846","2014-05-02",22.530001
"1847","2014-05-05",22.459999
"1848","2014-05-06",21.92
"1849","2014-05-07",22.15
"1850","2014-05-08",22.1
"1851","2014-05-09",22.1
"1852","2014-05-12",22.549999
"1853","2014-05-13",22.440001
"1854","2014-05-14",21.709999
"1855","2014-05-15",21.48
"1856","2014-05-16",21.379999
"1857","2014-05-19",21.74
"1858","2014-05-20",21.629999
"1859","2014-05-21",21.780001
"1860","2014-05-22",22.049999
"1861","2014-05-23",22.200001
"1862","2014-05-27",22.49
"1863","2014-05-28",22.51
"1864","2014-05-29",22.51
"1865","2014-05-30",22.52
"1866","2014-06-02",22.74
"1867","2014-06-03",23.18
"1868","2014-06-04",23.66
"1869","2014-06-05",23.68
"1870","2014-06-06",23.77
"1871","2014-06-09",24.23
"1872","2014-06-10",24.190001
"1873","2014-06-11",23.799999
"1874","2014-06-12",23.57
"1875","2014-06-13",23.91
"1876","2014-06-16",24.58
"1877","2014-06-17",24.92
"1878","2014-06-18",24.93
"1879","2014-06-19",24.85
"1880","2014-06-20",24.780001
"1881","2014-06-23",24.799999
"1882","2014-06-24",24.52
"1883","2014-06-25",24.42
"1884","2014-06-26",24.49
"1885","2014-06-27",24.379999
"1886","2014-06-30",24.6
"1887","2014-07-01",24.75
"1888","2014-07-02",24.49
"1889","2014-07-03",24.879999
"1890","2014-07-07",24.49
"1891","2014-07-08",24.15
"1892","2014-07-09",24.059999
"1893","2014-07-10",23.85
"1894","2014-07-11",23.719999
"1895","2014-07-14",23.83
"1896","2014-07-15",23.700001
"1897","2014-07-16",23.620001
"1898","2014-07-17",23.09
"1899","2014-07-18",23.57
"1900","2014-07-21",23.360001
"1901","2014-07-22",23.35
"1902","2014-07-23",23.379999
"1903","2014-07-24",23.450001
"1904","2014-07-25",23.309999
"1905","2014-07-28",23.26
"1906","2014-07-29",23.17
"1907","2014-07-30",23.209999
"1908","2014-07-31",22.139999
"1909","2014-08-01",21.99
"1910","2014-08-04",22.6
"1911","2014-08-05",22.5
"1912","2014-08-06",22.51
"1913","2014-08-07",22.469999
"1914","2014-08-08",22.639999
"1915","2014-08-11",22.68
"1916","2014-08-12",22.73
"1917","2014-08-13",22.790001
"1918","2014-08-14",23
"1919","2014-08-15",22.98
"1920","2014-08-18",23.5
"1921","2014-08-19",23.5
"1922","2014-08-20",23.07
"1923","2014-08-21",23.51
"1924","2014-08-22",23.74
"1925","2014-08-25",24.01
