"","date","GNMK"
"1003","2014-05-22",9.83
"1004","2014-05-23",9.83
"1005","2014-05-27",10.73
"1006","2014-05-28",10.89
"1007","2014-05-29",11.23
"1008","2014-05-30",11.01
"1009","2014-06-02",10.63
"1010","2014-06-03",10.65
"1011","2014-06-04",10.51
"1012","2014-06-05",10.81
"1013","2014-06-06",11.14
"1014","2014-06-09",11.5
"1015","2014-06-10",11.68
"1016","2014-06-11",12.05
"1017","2014-06-12",12
"1018","2014-06-13",11.99
"1019","2014-06-16",12.73
"1020","2014-06-17",12.91
"1021","2014-06-18",13.32
"1022","2014-06-19",13.27
"1023","2014-06-20",13.48
"1024","2014-06-23",13.54
"1025","2014-06-24",12.86
"1026","2014-06-25",12.97
"1027","2014-06-26",13
"1028","2014-06-27",13.3
"1029","2014-06-30",13.53
"1030","2014-07-01",13.59
"1031","2014-07-02",13.59
"1032","2014-07-03",13.4
"1033","2014-07-07",12.5
"1034","2014-07-08",11.75
"1035","2014-07-09",11.81
"1036","2014-07-10",11.74
"1037","2014-07-11",11.6
"1038","2014-07-14",11.72
"1039","2014-07-15",11.4
"1040","2014-07-16",11.2
"1041","2014-07-17",10.83
"1042","2014-07-18",11
"1043","2014-07-21",11.02
"1044","2014-07-22",10.99
"1045","2014-07-23",10.96
"1046","2014-07-24",10.93
"1047","2014-07-25",10.67
"1048","2014-07-28",10.56
"1049","2014-07-29",10.64
"1050","2014-07-30",11.04
"1051","2014-07-31",10.7
"1052","2014-08-01",11.02
"1053","2014-08-04",11.17
"1054","2014-08-05",11.29
"1055","2014-08-06",11.61
"1056","2014-08-07",11.12
"1057","2014-08-08",11.18
"1058","2014-08-11",11.21
"1059","2014-08-12",11.04
"1060","2014-08-13",11.02
"1061","2014-08-14",11.03
"1062","2014-08-15",10.8
"1063","2014-08-18",10.97
"1064","2014-08-19",10.92
"1065","2014-08-20",10.78
"1066","2014-08-21",10.76
"1067","2014-08-22",10.62
"1068","2014-08-25",10.68
"1069","2014-08-26",10.8
"1070","2014-08-27",10.68
"1071","2014-08-28",10.66
"1072","2014-08-29",10.75
"1073","2014-09-02",10.77
"1074","2014-09-03",10.52
"1075","2014-09-04",10.19
"1076","2014-09-05",10.11
"1077","2014-09-08",10.28
"1078","2014-09-09",10.1
"1079","2014-09-10",10.2
"1080","2014-09-11",10.11
"1081","2014-09-12",9.96
"1082","2014-09-15",9.67
"1083","2014-09-16",9.64
"1084","2014-09-17",9.89
"1085","2014-09-18",9.99
"1086","2014-09-19",9.84
"1087","2014-09-22",9.36
"1088","2014-09-23",9.15
"1089","2014-09-24",9.2
"1090","2014-09-25",8.85
"1091","2014-09-26",9.05
"1092","2014-09-29",9.08
"1093","2014-09-30",8.97
"1094","2014-10-01",8.99
"1095","2014-10-02",9.22
"1096","2014-10-03",9.41
"1097","2014-10-06",9.21
"1098","2014-10-07",9.12
"1099","2014-10-08",9.47
"1100","2014-10-09",9.15
"1101","2014-10-10",9.08
"1102","2014-10-13",8.78
"1103","2014-10-14",9.08
"1104","2014-10-15",9.36
"1105","2014-10-16",9.39
"1106","2014-10-17",9
"1107","2014-10-20",8.67
"1108","2014-10-21",9.02
"1109","2014-10-22",9.14
"1110","2014-10-23",9.52
"1111","2014-10-24",9.66
"1112","2014-10-27",9.42
"1113","2014-10-28",10
"1114","2014-10-29",10
"1115","2014-10-30",10.29
"1116","2014-10-31",11.4
"1117","2014-11-03",11.07
"1118","2014-11-04",10.99
"1119","2014-11-05",11.27
"1120","2014-11-06",11.43
"1121","2014-11-07",11.33
"1122","2014-11-10",11.59
"1123","2014-11-11",11.72
"1124","2014-11-12",11.48
"1125","2014-11-13",11.3
"1126","2014-11-14",11.19
"1127","2014-11-17",11.16
"1128","2014-11-18",11.38
"1129","2014-11-19",10.9
"1130","2014-11-20",10.86
"1131","2014-11-21",10.6
"1132","2014-11-24",10.58
"1133","2014-11-25",10.99
"1134","2014-11-26",11.59
"1135","2014-11-28",11.36
"1136","2014-12-01",11.08
"1137","2014-12-02",11.55
"1138","2014-12-03",12.41
"1139","2014-12-04",12.36
"1140","2014-12-05",12.98
"1141","2014-12-08",12.92
"1142","2014-12-09",13.16
"1143","2014-12-10",13.21
"1144","2014-12-11",13.38
"1145","2014-12-12",13.16
"1146","2014-12-15",12.38
"1147","2014-12-16",12.13
"1148","2014-12-17",12.99
"1149","2014-12-18",13.4
"1150","2014-12-19",13.57
"1151","2014-12-22",13.81
"1152","2014-12-23",13.61
"1153","2014-12-24",13.67
"1154","2014-12-26",13.7
"1155","2014-12-29",13.71
"1156","2014-12-30",13.6
"1157","2014-12-31",13.61
"1158","2015-01-02",13.87
"1159","2015-01-05",13.53
"1160","2015-01-06",13.16
"1161","2015-01-07",13.18
"1162","2015-01-08",13.33
"1163","2015-01-09",13.1
"1164","2015-01-12",12.98
"1165","2015-01-13",13.58
"1166","2015-01-14",13.51
"1167","2015-01-15",13.11
"1168","2015-01-16",13.4
"1169","2015-01-20",13.11
"1170","2015-01-21",12.8
"1171","2015-01-22",13.09
"1172","2015-01-23",13.15
"1173","2015-01-26",13.28
"1174","2015-01-27",13.51
"1175","2015-01-28",13.11
"1176","2015-01-29",13.31
"1177","2015-01-30",12.88
"1178","2015-02-02",13.21
"1179","2015-02-03",13.16
"1180","2015-02-04",13.04
"1181","2015-02-05",13.26
"1182","2015-02-06",13.24
"1183","2015-02-09",12.84
"1184","2015-02-10",12.93
"1185","2015-02-11",13.16
"1186","2015-02-12",13.3
"1187","2015-02-13",13.51
"1188","2015-02-17",13.14
"1189","2015-02-18",13.2
"1190","2015-02-19",13.17
"1191","2015-02-20",13.22
"1192","2015-02-23",13.38
"1193","2015-02-24",13.22
"1194","2015-02-25",12.91
"1195","2015-02-26",12.9
"1196","2015-02-27",12.71
"1197","2015-03-02",12.98
"1198","2015-03-03",12.78
"1199","2015-03-04",12.58
"1200","2015-03-05",12.82
"1201","2015-03-06",12.44
"1202","2015-03-09",12.07
"1203","2015-03-10",11.78
"1204","2015-03-11",11.79
"1205","2015-03-12",12.5
"1206","2015-03-13",12.6
"1207","2015-03-16",12.83
"1208","2015-03-17",13
"1209","2015-03-18",13.09
"1210","2015-03-19",13.46
"1211","2015-03-20",13.82
"1212","2015-03-23",13.35
"1213","2015-03-24",13.44
"1214","2015-03-25",13.05
"1215","2015-03-26",13.09
"1216","2015-03-27",13.29
"1217","2015-03-30",13.3
"1218","2015-03-31",12.98
"1219","2015-04-01",12.27
"1220","2015-04-02",12.18
"1221","2015-04-06",11.84
"1222","2015-04-07",11.56
"1223","2015-04-08",11.74
"1224","2015-04-09",11.66
"1225","2015-04-10",11.8
"1226","2015-04-13",12.14
"1227","2015-04-14",12.27
"1228","2015-04-15",12.56
"1229","2015-04-16",12.88
"1230","2015-04-17",10.86
"1231","2015-04-20",10.85
"1232","2015-04-21",10.73
"1233","2015-04-22",10.51
"1234","2015-04-23",10.93
"1235","2015-04-24",10.69
"1236","2015-04-27",10.35
"1237","2015-04-28",10.04
"1238","2015-04-29",9.68
"1239","2015-04-30",9.6
"1240","2015-05-01",10.11
"1241","2015-05-04",10.19
"1242","2015-05-05",9.78
"1243","2015-05-06",9.38
"1244","2015-05-07",9.36
"1245","2015-05-08",9.52
"1246","2015-05-11",9.41
"1247","2015-05-12",9.51
"1248","2015-05-13",9.37
"1249","2015-05-14",9.42
"1250","2015-05-15",9.4
"1251","2015-05-18",9.57
"1252","2015-05-19",9.38
"1253","2015-05-20",9.11
"1254","2015-05-21",9.03
"1255","2015-05-22",9.04
"1256","2015-05-26",9.05
"1257","2015-05-27",9.26
"1258","2015-05-28",9.37
"1259","2015-05-29",9.17
"1260","2015-06-01",9.39
"1261","2015-06-02",9.36
"1262","2015-06-03",9.69
"1263","2015-06-04",9.84
"1264","2015-06-05",9.84
"1265","2015-06-08",9.46
"1266","2015-06-09",9.48
"1267","2015-06-10",9.59
"1268","2015-06-11",9.89
"1269","2015-06-12",9.29
"1270","2015-06-15",9.41
"1271","2015-06-16",9.05
"1272","2015-06-17",9.13
"1273","2015-06-18",9.6
"1274","2015-06-19",10.4
"1275","2015-06-22",9.82
"1276","2015-06-23",9.71
"1277","2015-06-24",9.45
"1278","2015-06-25",9.8
"1279","2015-06-26",9.49
"1280","2015-06-29",9.1
"1281","2015-06-30",9.06
"1282","2015-07-01",8.75
"1283","2015-07-02",8.91
"1284","2015-07-06",8.97
"1285","2015-07-07",9.1
"1286","2015-07-08",8.59
"1287","2015-07-09",8.54
"1288","2015-07-10",8.69
"1289","2015-07-13",8.75
"1290","2015-07-14",9.21
"1291","2015-07-15",9.26
"1292","2015-07-16",9.53
"1293","2015-07-17",9.77
"1294","2015-07-20",10.15
"1295","2015-07-21",10.26
"1296","2015-07-22",10.37
"1297","2015-07-23",10.31
"1298","2015-07-24",9.76
"1299","2015-07-27",9.1
"1300","2015-07-28",8.83
"1301","2015-07-29",8.75
"1302","2015-07-30",8.48
"1303","2015-07-31",8.5
"1304","2015-08-03",8.04
"1305","2015-08-04",8.12
"1306","2015-08-05",8.28
"1307","2015-08-06",8.01
"1308","2015-08-07",8.39
"1309","2015-08-10",8.77
"1310","2015-08-11",9
"1311","2015-08-12",9.29
"1312","2015-08-13",9.03
"1313","2015-08-14",9.2
"1314","2015-08-17",9.57
"1315","2015-08-18",9.45
"1316","2015-08-19",9.35
"1317","2015-08-20",9.02
"1318","2015-08-21",9.4
"1319","2015-08-24",9.14
"1320","2015-08-25",9.05
"1321","2015-08-26",9.46
"1322","2015-08-27",9.43
"1323","2015-08-28",10.02
"1324","2015-08-31",10.34
"1325","2015-09-01",9.66
"1326","2015-09-02",9.81
"1327","2015-09-03",9.51
"1328","2015-09-04",9.58
"1329","2015-09-08",9.89
"1330","2015-09-09",9.8
"1331","2015-09-10",9.82
"1332","2015-09-11",10
"1333","2015-09-14",10.17
"1334","2015-09-15",9.85
"1335","2015-09-16",9.87
"1336","2015-09-17",10.28
"1337","2015-09-18",10.37
"1338","2015-09-21",10.16
"1339","2015-09-22",9.59
"1340","2015-09-23",9.55
"1341","2015-09-24",9.66
"1342","2015-09-25",8.4
"1343","2015-09-28",7.63
"1344","2015-09-29",7.51
"1345","2015-09-30",7.87
"1346","2015-10-01",7.65
"1347","2015-10-02",7.92
"1348","2015-10-05",8.4
"1349","2015-10-06",8.42
"1350","2015-10-07",9.11
"1351","2015-10-08",9.46
"1352","2015-10-09",9.36
"1353","2015-10-12",8.94
"1354","2015-10-13",8.29
"1355","2015-10-14",8
"1356","2015-10-15",8.33
"1357","2015-10-16",8.47
"1358","2015-10-19",8.17
"1359","2015-10-20",8.03
"1360","2015-10-21",7.9
"1361","2015-10-22",7.8
"1362","2015-10-23",7.65
"1363","2015-10-26",6.74
"1364","2015-10-27",6.79
"1365","2015-10-28",6.88
"1366","2015-10-29",7.16
"1367","2015-10-30",6.36
"1368","2015-11-02",6.66
"1369","2015-11-03",6.65
"1370","2015-11-04",7.12
"1371","2015-11-05",7.03
"1372","2015-11-06",7.16
"1373","2015-11-09",7.58
"1374","2015-11-10",7.67
"1375","2015-11-11",7.48
"1376","2015-11-12",7.14
"1377","2015-11-13",7.16
"1378","2015-11-16",7.1
"1379","2015-11-17",6.96
"1380","2015-11-18",7.34
"1381","2015-11-19",7.1
"1382","2015-11-20",7.08
"1383","2015-11-23",7.27
"1384","2015-11-24",7.28
"1385","2015-11-25",7.58
"1386","2015-11-27",7.65
"1387","2015-11-30",7.97
"1388","2015-12-01",7.7
"1389","2015-12-02",7.84
"1390","2015-12-03",7.69
"1391","2015-12-04",7.69
"1392","2015-12-07",7.41
"1393","2015-12-08",7.74
"1394","2015-12-09",7.67
"1395","2015-12-10",7.72
"1396","2015-12-11",7.4
"1397","2015-12-14",7.3
"1398","2015-12-15",7.77
"1399","2015-12-16",8.09
"1400","2015-12-17",7.97
"1401","2015-12-18",7.84
"1402","2015-12-21",7.99
"1403","2015-12-22",8.06
"1404","2015-12-23",8.03
"1405","2015-12-24",8
"1406","2015-12-28",7.48
"1407","2015-12-29",7.9
"1408","2015-12-30",7.77
"1409","2015-12-31",7.76
"1410","2016-01-04",7.55
"1411","2016-01-05",7.55
"1412","2016-01-06",7.16
"1413","2016-01-07",7.15
"1414","2016-01-08",6.8
"1415","2016-01-11",6.6
"1416","2016-01-12",6.29
"1417","2016-01-13",6.89
"1418","2016-01-14",7.27
"1419","2016-01-15",7.18
"1420","2016-01-19",6.79
"1421","2016-01-20",6.82
"1422","2016-01-21",6.36
"1423","2016-01-22",6.22
"1424","2016-01-25",6.2
"1425","2016-01-26",5.81
"1426","2016-01-27",5.63
"1427","2016-01-28",5.27
"1428","2016-01-29",5.29
"1429","2016-02-01",5.24
"1430","2016-02-02",5.17
"1431","2016-02-03",5.3
"1432","2016-02-04",5.5
"1433","2016-02-05",5.08
"1434","2016-02-08",5.14
"1435","2016-02-09",5.04
"1436","2016-02-10",4.96
"1437","2016-02-11",5.04
"1438","2016-02-12",4.78
"1439","2016-02-16",4.75
"1440","2016-02-17",4.9
"1441","2016-02-18",4.7
"1442","2016-02-19",4.65
"1443","2016-02-22",5.12
"1444","2016-02-23",5.11
"1445","2016-02-24",4.71
"1446","2016-02-25",4.65
"1447","2016-02-26",4.94
"1448","2016-02-29",4.95
"1449","2016-03-01",4.91
"1450","2016-03-02",5.29
"1451","2016-03-03",6.15
"1452","2016-03-04",5.81
"1453","2016-03-07",6.11
"1454","2016-03-08",5.52
"1455","2016-03-09",5.1
"1456","2016-03-10",4.93
"1457","2016-03-11",4.95
"1458","2016-03-14",5.05
"1459","2016-03-15",5
"1460","2016-03-16",4.9
"1461","2016-03-17",5.11
"1462","2016-03-18",5.51
"1463","2016-03-21",5.2
"1464","2016-03-22",5.1
"1465","2016-03-23",4.93
"1466","2016-03-24",4.99
"1467","2016-03-28",4.85
"1468","2016-03-29",5.2
"1469","2016-03-30",5.12
"1470","2016-03-31",5.27
"1471","2016-04-01",5.26
"1472","2016-04-04",5.27
"1473","2016-04-05",5.26
"1474","2016-04-06",5.56
"1475","2016-04-07",5.31
"1476","2016-04-08",5.6
"1477","2016-04-11",5.26
"1478","2016-04-12",5.46
"1479","2016-04-13",5.76
"1480","2016-04-14",5.6
"1481","2016-04-15",5.37
"1482","2016-04-18",5.78
"1483","2016-04-19",5.65
"1484","2016-04-20",6.05
"1485","2016-04-21",6.36
"1486","2016-04-22",6.39
"1487","2016-04-25",6.35
"1488","2016-04-26",6.43
"1489","2016-04-27",6.46
"1490","2016-04-28",6.07
"1491","2016-04-29",5.91
"1492","2016-05-02",5.84
"1493","2016-05-03",5.7
"1494","2016-05-04",5.63
"1495","2016-05-05",5.48
"1496","2016-05-06",5.42
"1497","2016-05-09",5.5
"1498","2016-05-10",5.53
"1499","2016-05-11",5.33
"1500","2016-05-12",5.25
"1501","2016-05-13",5.51
"1502","2016-05-16",5.58
"1503","2016-05-17",5.47
"1504","2016-05-18",5.94
"1505","2016-05-19",6.02
"1506","2016-05-20",6.56
"1507","2016-05-23",6.64
"1508","2016-05-24",6.87
"1509","2016-05-25",7.12
"1510","2016-05-26",7.15
"1511","2016-05-27",7.32
"1512","2016-05-31",7.53
"1513","2016-06-01",8.18
"1514","2016-06-02",8.52
"1515","2016-06-03",8.38
"1516","2016-06-06",9.04
"1517","2016-06-07",9.06
"1518","2016-06-08",9.27
"1519","2016-06-09",8.95
"1520","2016-06-10",8.74
"1521","2016-06-13",8.74
"1522","2016-06-14",8.85
"1523","2016-06-15",8.38
"1524","2016-06-16",8.5
"1525","2016-06-17",8.63
"1526","2016-06-20",8.63
"1527","2016-06-21",8.62
"1528","2016-06-22",8.64
"1529","2016-06-23",8.97
"1530","2016-06-24",8.35
"1531","2016-06-27",8.14
"1532","2016-06-28",8.28
"1533","2016-06-29",8.67
"1534","2016-06-30",8.7
"1535","2016-07-01",9.05
"1536","2016-07-05",9.49
"1537","2016-07-06",9.57
"1538","2016-07-07",9.88
"1539","2016-07-08",9.98
"1540","2016-07-11",9.56
"1541","2016-07-12",9.73
"1542","2016-07-13",9.8
"1543","2016-07-14",9.48
"1544","2016-07-15",9.72
"1545","2016-07-18",9.86
"1546","2016-07-19",9.76
"1547","2016-07-20",9.65
"1548","2016-07-21",9.55
"1549","2016-07-22",9.8
"1550","2016-07-25",9.66
"1551","2016-07-26",9.97
"1552","2016-07-27",10.1
"1553","2016-07-28",10.26
"1554","2016-07-29",10.65
"1555","2016-08-01",10
"1556","2016-08-02",9.55
"1557","2016-08-03",9.61
"1558","2016-08-04",9.73
"1559","2016-08-05",9.82
"1560","2016-08-08",9.74
"1561","2016-08-09",9.6
"1562","2016-08-10",9.5
"1563","2016-08-11",9.49
"1564","2016-08-12",9.38
"1565","2016-08-15",9.37
"1566","2016-08-16",8.92
"1567","2016-08-17",9.15
"1568","2016-08-18",9.02
"1569","2016-08-19",8.99
"1570","2016-08-22",8.67
"1571","2016-08-23",8.8
"1572","2016-08-24",8.75
"1573","2016-08-25",8.74
"1574","2016-08-26",8.75
"1575","2016-08-29",8.64
"1576","2016-08-30",8.64
"1577","2016-08-31",8.52
"1578","2016-09-01",8.63
"1579","2016-09-02",8.74
"1580","2016-09-06",8.72
"1581","2016-09-07",8.75
"1582","2016-09-08",8.74
"1583","2016-09-09",8.54
"1584","2016-09-12",8.51
"1585","2016-09-13",8.4
"1586","2016-09-14",8.33
"1587","2016-09-15",8.82
"1588","2016-09-16",10.61
"1589","2016-09-19",10.82
"1590","2016-09-20",11.04
"1591","2016-09-21",10.89
"1592","2016-09-22",11.78
"1593","2016-09-23",11.7
"1594","2016-09-26",11.56
"1595","2016-09-27",11.95
"1596","2016-09-28",11.69
"1597","2016-09-29",10.88
"1598","2016-09-30",11.8
"1599","2016-10-03",12.06
"1600","2016-10-04",12.25
"1601","2016-10-05",12.62
"1602","2016-10-06",12.63
"1603","2016-10-07",12.66
"1604","2016-10-10",12.99
"1605","2016-10-11",12.58
"1606","2016-10-12",12.64
"1607","2016-10-13",11.92
"1608","2016-10-14",11.76
"1609","2016-10-17",11.81
"1610","2016-10-18",11.96
"1611","2016-10-19",12.01
"1612","2016-10-20",12.07
"1613","2016-10-21",11.91
"1614","2016-10-24",11.79
"1615","2016-10-25",11.46
"1616","2016-10-26",11.18
"1617","2016-10-27",10.92
"1618","2016-10-28",10.83
"1619","2016-10-31",10.67
"1620","2016-11-01",10.43
"1621","2016-11-02",10.38
"1622","2016-11-03",11
"1623","2016-11-04",11.99
"1624","2016-11-07",12.19
"1625","2016-11-08",12.1
"1626","2016-11-09",12.7
"1627","2016-11-10",12.24
"1628","2016-11-11",12.58
"1629","2016-11-14",12.6
"1630","2016-11-15",12.6
"1631","2016-11-16",12.18
"1632","2016-11-17",12.53
"1633","2016-11-18",12.57
"1634","2016-11-21",12.22
"1635","2016-11-22",11.66
"1636","2016-11-23",11.72
"1637","2016-11-25",11.88
"1638","2016-11-28",11.68
"1639","2016-11-29",11.72
"1640","2016-11-30",11.62
"1641","2016-12-01",11.35
"1642","2016-12-02",11.27
"1643","2016-12-05",11.34
"1644","2016-12-06",11.24
"1645","2016-12-07",10.98
"1646","2016-12-08",11.18
"1647","2016-12-09",10.96
"1648","2016-12-12",11.03
"1649","2016-12-13",11.74
"1650","2016-12-14",11.76
"1651","2016-12-15",11.77
"1652","2016-12-16",12
"1653","2016-12-19",11.99
"1654","2016-12-20",12.23
"1655","2016-12-21",12.11
"1656","2016-12-22",12.27
"1657","2016-12-23",12.21
"1658","2016-12-27",12.18
"1659","2016-12-28",12.54
"1660","2016-12-29",12.49
"1661","2016-12-30",12.24
"1662","2017-01-03",12.02
"1663","2017-01-04",12.33
"1664","2017-01-05",11.89
"1665","2017-01-06",11.73
"1666","2017-01-09",11.67
"1667","2017-01-10",13
"1668","2017-01-11",12.73
"1669","2017-01-12",12.62
"1670","2017-01-13",12.75
"1671","2017-01-17",12.61
"1672","2017-01-18",12.65
"1673","2017-01-19",12.25
"1674","2017-01-20",12.25
"1675","2017-01-23",12.48
"1676","2017-01-24",12.45
"1677","2017-01-25",12.38
"1678","2017-01-26",12.35
"1679","2017-01-27",12.26
"1680","2017-01-30",11.85
"1681","2017-01-31",12.13
"1682","2017-02-01",11.68
"1683","2017-02-02",11.36
"1684","2017-02-03",11.52
"1685","2017-02-06",11.03
"1686","2017-02-07",11.23
"1687","2017-02-08",10.95
"1688","2017-02-09",11.36
"1689","2017-02-10",11.18
"1690","2017-02-13",10.97
"1691","2017-02-14",11.02
"1692","2017-02-15",11.07
"1693","2017-02-16",10.5
"1694","2017-02-17",10.55
"1695","2017-02-21",10.55
"1696","2017-02-22",10.8
"1697","2017-02-23",10.94
"1698","2017-02-24",11.25
"1699","2017-02-27",11.59
"1700","2017-02-28",11.32
"1701","2017-03-01",12.24
"1702","2017-03-02",12.36
"1703","2017-03-03",12.38
"1704","2017-03-06",12.31
"1705","2017-03-07",12.12
"1706","2017-03-08",12.04
"1707","2017-03-09",12.1
"1708","2017-03-10",12.26
"1709","2017-03-13",12.17
"1710","2017-03-14",12.1
"1711","2017-03-15",12.24
"1712","2017-03-16",12.81
"1713","2017-03-17",12.79
"1714","2017-03-20",13
"1715","2017-03-21",12.88
"1716","2017-03-22",13.02
"1717","2017-03-23",13.14
"1718","2017-03-24",13.4
"1719","2017-03-27",13.04
"1720","2017-03-28",12.45
"1721","2017-03-29",12.56
"1722","2017-03-30",12.79
"1723","2017-03-31",12.82
"1724","2017-04-03",13.25
"1725","2017-04-04",12.86
"1726","2017-04-05",13
"1727","2017-04-06",13.09
"1728","2017-04-07",12.99
"1729","2017-04-10",12.79
"1730","2017-04-11",12.82
"1731","2017-04-12",12.6
"1732","2017-04-13",12.42
"1733","2017-04-17",12.71
"1734","2017-04-18",12.66
"1735","2017-04-19",12.97
"1736","2017-04-20",12.96
"1737","2017-04-21",12.5
"1738","2017-04-24",12.55
"1739","2017-04-25",12.86
"1740","2017-04-26",13.07
"1741","2017-04-27",12.88
"1742","2017-04-28",12.82
"1743","2017-05-01",13
"1744","2017-05-02",13.07
"1745","2017-05-03",12.58
"1746","2017-05-04",12.65
"1747","2017-05-05",13.05
"1748","2017-05-08",13.26
"1749","2017-05-09",13.24
"1750","2017-05-10",13.35
"1751","2017-05-11",13.23
"1752","2017-05-12",13.31
"1753","2017-05-15",13.36
"1754","2017-05-16",13.45
"1755","2017-05-17",13.16
"1756","2017-05-18",12.99
"1757","2017-05-19",13.01
"1758","2017-05-22",13.21
"1759","2017-05-23",13.1
"1760","2017-05-24",12.8
"1761","2017-05-25",13
"1762","2017-05-26",13.14
"1763","2017-05-30",12.92
"1764","2017-05-31",12.94
"1765","2017-06-01",12.91
"1766","2017-06-02",12.89
"1767","2017-06-05",12.7
"1768","2017-06-06",12.46
"1769","2017-06-07",12.71
"1770","2017-06-08",13.01
"1771","2017-06-09",12.79
"1772","2017-06-12",12.85
"1773","2017-06-13",11.82
"1774","2017-06-14",12.2
"1775","2017-06-15",12.02
"1776","2017-06-16",12.01
"1777","2017-06-19",12.18
"1778","2017-06-20",12.21
"1779","2017-06-21",12.39
"1780","2017-06-22",12.65
"1781","2017-06-23",12.75
"1782","2017-06-26",12.59
"1783","2017-06-27",12.24
"1784","2017-06-28",12.51
"1785","2017-06-29",12.06
"1786","2017-06-30",11.83
"1787","2017-07-03",11.66
"1788","2017-07-05",11.74
"1789","2017-07-06",11.27
"1790","2017-07-07",11.48
"1791","2017-07-10",11.13
"1792","2017-07-11",11.3
"1793","2017-07-12",11.36
"1794","2017-07-13",11.43
"1795","2017-07-14",11.62
"1796","2017-07-17",11.69
"1797","2017-07-18",11.73
"1798","2017-07-19",11.89
"1799","2017-07-20",12.26
"1800","2017-07-21",12.05
"1801","2017-07-24",12.09
"1802","2017-07-25",12.27
"1803","2017-07-26",12.51
"1804","2017-07-27",12.11
"1805","2017-07-28",11.77
"1806","2017-07-31",11.83
"1807","2017-08-01",10.71
"1808","2017-08-02",10.87
"1809","2017-08-03",10.64
"1810","2017-08-04",11.04
"1811","2017-08-07",10.84
"1812","2017-08-08",10.76
"1813","2017-08-09",10.33
"1814","2017-08-10",10.17
"1815","2017-08-11",10
"1816","2017-08-14",10.09
"1817","2017-08-15",9.99
"1818","2017-08-16",9.79
"1819","2017-08-17",9.69
"1820","2017-08-18",9.6
"1821","2017-08-21",9.54
"1822","2017-08-22",9.44
"1823","2017-08-23",9.49
"1824","2017-08-24",9.68
"1825","2017-08-25",9.4
"1826","2017-08-28",9.47
"1827","2017-08-29",9.54
"1828","2017-08-30",9.31
"1829","2017-08-31",9.74
"1830","2017-09-01",9.83
"1831","2017-09-05",9.44
"1832","2017-09-06",9.34
"1833","2017-09-07",9.08
"1834","2017-09-08",9.4
"1835","2017-09-11",9.43
"1836","2017-09-12",9.8
"1837","2017-09-13",9.75
"1838","2017-09-14",9.19
"1839","2017-09-15",8.92
"1840","2017-09-18",9.65
"1841","2017-09-19",9.4
"1842","2017-09-20",9.56
"1843","2017-09-21",9.56
"1844","2017-09-22",9.52
"1845","2017-09-25",9.45
"1846","2017-09-26",9.36
"1847","2017-09-27",9.49
"1848","2017-09-28",9.39
"1849","2017-09-29",9.63
"1850","2017-10-02",9.85
"1851","2017-10-03",9.66
"1852","2017-10-04",9.56
"1853","2017-10-05",9.6
"1854","2017-10-06",9.74
"1855","2017-10-09",9.65
"1856","2017-10-10",9.45
"1857","2017-10-11",9.18
"1858","2017-10-12",8.79
"1859","2017-10-13",8.89
"1860","2017-10-16",8.5
"1861","2017-10-17",8.11
"1862","2017-10-18",8.06
"1863","2017-10-19",7.84
"1864","2017-10-20",7.92
"1865","2017-10-23",7.93
"1866","2017-10-24",7.82
"1867","2017-10-25",7.83
"1868","2017-10-26",7.73
"1869","2017-10-27",7.58
"1870","2017-10-30",7.39
"1871","2017-10-31",7.45
"1872","2017-11-01",7.3
"1873","2017-11-02",7.26
"1874","2017-11-03",4.26
"1875","2017-11-06",3.81
"1876","2017-11-07",4.1
"1877","2017-11-08",4.93
"1878","2017-11-09",4.99
"1879","2017-11-10",4.93
"1880","2017-11-13",4.74
"1881","2017-11-14",4.71
"1882","2017-11-15",4.86
"1883","2017-11-16",4.8
"1884","2017-11-17",4.77
"1885","2017-11-20",4.64
"1886","2017-11-21",4.71
"1887","2017-11-22",4.64
"1888","2017-11-24",4.65
"1889","2017-11-27",4.68
"1890","2017-11-28",4.51
"1891","2017-11-29",4.4
"1892","2017-11-30",4.45
"1893","2017-12-01",4.7
"1894","2017-12-04",4.52
"1895","2017-12-05",4.44
"1896","2017-12-06",4.22
"1897","2017-12-07",4.26
"1898","2017-12-08",4.39
"1899","2017-12-11",4.46
"1900","2017-12-12",4.4
"1901","2017-12-13",4.78
"1902","2017-12-14",4.3
"1903","2017-12-15",4.24
"1904","2017-12-18",4.23
"1905","2017-12-19",4.41
"1906","2017-12-20",4.65
"1907","2017-12-21",4.61
"1908","2017-12-22",4.52
"1909","2017-12-26",4.47
"1910","2017-12-27",4.39
"1911","2017-12-28",4.29
"1912","2017-12-29",4.17
"1913","2018-01-02",4.65
"1914","2018-01-03",4.72
"1915","2018-01-04",4.68
"1916","2018-01-05",5.03
"1917","2018-01-08",5.16
"1918","2018-01-09",5.03
"1919","2018-01-10",4.77
"1920","2018-01-11",4.73
"1921","2018-01-12",4.6
"1922","2018-01-16",4.68
"1923","2018-01-17",4.66
"1924","2018-01-18",4.71
"1925","2018-01-19",4.83
"1926","2018-01-22",5.03
"1927","2018-01-23",5.78
"1928","2018-01-24",5.56
"1929","2018-01-25",5.85
"1930","2018-01-26",5.87
"1931","2018-01-29",5.51
"1932","2018-01-30",5.3
"1933","2018-01-31",5.44
"1934","2018-02-01",5.19
"1935","2018-02-02",5.15
"1936","2018-02-05",5.02
"1937","2018-02-06",5.1
