"","date","TDOC"
"970","2019-05-07",61.720001
"971","2019-05-08",61.560001
"972","2019-05-09",61.5
"973","2019-05-10",60.970001
"974","2019-05-13",58.029999
"975","2019-05-14",58.52
"976","2019-05-15",59.099998
"977","2019-05-16",61.48
"978","2019-05-17",59.43
"979","2019-05-20",60.610001
"980","2019-05-21",63.18
"981","2019-05-22",63.029999
"982","2019-05-23",59.889999
"983","2019-05-24",61.200001
"984","2019-05-28",61.200001
"985","2019-05-29",58.040001
"986","2019-05-30",58.099998
"987","2019-05-31",58.119999
"988","2019-06-03",53.98
"989","2019-06-04",55.75
"990","2019-06-05",55.139999
"991","2019-06-06",54.27
"992","2019-06-07",55.700001
"993","2019-06-10",57.470001
"994","2019-06-11",58.07
"995","2019-06-12",57.740002
"996","2019-06-13",59.259998
"997","2019-06-14",58.669998
"998","2019-06-17",60.02
"999","2019-06-18",60.91
"1000","2019-06-19",61.619999
"1001","2019-06-20",62.77
"1002","2019-06-21",63.5
"1003","2019-06-24",62.75
"1004","2019-06-25",60.73
"1005","2019-06-26",60.080002
"1006","2019-06-27",62.82
"1007","2019-06-28",66.410004
"1008","2019-07-01",67.699997
"1009","2019-07-02",66.919998
"1010","2019-07-03",67.279999
"1011","2019-07-05",68.279999
"1012","2019-07-08",69.139999
"1013","2019-07-09",69.669998
"1014","2019-07-10",69.639999
"1015","2019-07-11",71.099998
"1016","2019-07-12",70.620003
"1017","2019-07-15",71.339996
"1018","2019-07-16",69.199997
"1019","2019-07-17",68.440002
"1020","2019-07-18",68.529999
"1021","2019-07-19",68.550003
"1022","2019-07-22",70.139999
"1023","2019-07-23",67.139999
"1024","2019-07-24",69.239998
"1025","2019-07-25",66.809998
"1026","2019-07-26",69.529999
"1027","2019-07-29",68.5
"1028","2019-07-30",70.139999
"1029","2019-07-31",68.239998
"1030","2019-08-01",71.449997
"1031","2019-08-02",69.629997
"1032","2019-08-05",65.599998
"1033","2019-08-06",67.089996
"1034","2019-08-07",65.940002
"1035","2019-08-08",66.5
"1036","2019-08-09",64.870003
"1037","2019-08-12",65.389999
"1038","2019-08-13",65.919998
"1039","2019-08-14",61.5
"1040","2019-08-15",56.939999
"1041","2019-08-16",60.43
"1042","2019-08-19",61.119999
"1043","2019-08-20",60.279999
"1044","2019-08-21",60.610001
"1045","2019-08-22",59.779999
"1046","2019-08-23",56.049999
"1047","2019-08-26",55.93
"1048","2019-08-27",55.299999
"1049","2019-08-28",55.900002
"1050","2019-08-29",57.5
"1051","2019-08-30",57.880001
"1052","2019-09-03",56.470001
"1053","2019-09-04",59.16
"1054","2019-09-05",61.009998
"1055","2019-09-06",62.32
"1056","2019-09-09",62.93
"1057","2019-09-10",64.779999
"1058","2019-09-11",68.080002
"1059","2019-09-12",69.050003
"1060","2019-09-13",70.389999
"1061","2019-09-16",68.160004
"1062","2019-09-17",68.699997
"1063","2019-09-18",67.449997
"1064","2019-09-19",68.730003
"1065","2019-09-20",72.150002
"1066","2019-09-23",72.199997
"1067","2019-09-24",71
"1068","2019-09-25",69
"1069","2019-09-26",68.540001
"1070","2019-09-27",66.519997
"1071","2019-09-30",67.720001
"1072","2019-10-01",66.82
"1073","2019-10-02",61.540001
"1074","2019-10-03",64.309998
"1075","2019-10-04",66.809998
"1076","2019-10-07",67.879997
"1077","2019-10-08",65.589996
"1078","2019-10-09",67.809998
"1079","2019-10-10",68.010002
"1080","2019-10-11",67.449997
"1081","2019-10-14",68.559998
"1082","2019-10-15",69.800003
"1083","2019-10-16",69.019997
"1084","2019-10-17",70.419998
"1085","2019-10-18",69.220001
"1086","2019-10-21",68.629997
"1087","2019-10-22",68.150002
"1088","2019-10-23",67.580002
"1089","2019-10-24",68.300003
"1090","2019-10-25",69.730003
"1091","2019-10-28",70.730003
"1092","2019-10-29",71.529999
"1093","2019-10-30",69.199997
"1094","2019-10-31",76.599998
"1095","2019-11-01",78.360001
"1096","2019-11-04",80.349998
"1097","2019-11-05",80.120003
"1098","2019-11-06",80
"1099","2019-11-07",80.089996
"1100","2019-11-08",80.660004
"1101","2019-11-11",81
"1102","2019-11-12",80.760002
"1103","2019-11-13",79.709999
"1104","2019-11-14",78.889999
"1105","2019-11-15",80.940002
"1106","2019-11-18",78.150002
"1107","2019-11-19",78.040001
"1108","2019-11-20",77.449997
"1109","2019-11-21",77.5
"1110","2019-11-22",81.480003
"1111","2019-11-25",83.959999
"1112","2019-11-26",84.900002
"1113","2019-11-27",85.879997
"1114","2019-11-29",83.739998
"1115","2019-12-02",78.440002
"1116","2019-12-03",78.879997
"1117","2019-12-04",80.050003
"1118","2019-12-05",79.349998
"1119","2019-12-06",80.029999
"1120","2019-12-09",78.330002
"1121","2019-12-10",78.110001
"1122","2019-12-11",77.480003
"1123","2019-12-12",77.050003
"1124","2019-12-13",76.309998
"1125","2019-12-16",78.160004
"1126","2019-12-17",79.269997
"1127","2019-12-18",80.940002
"1128","2019-12-19",82.720001
"1129","2019-12-20",81.43
"1130","2019-12-23",82.790001
"1131","2019-12-24",82.559998
"1132","2019-12-26",82.519997
"1133","2019-12-27",83.349998
"1134","2019-12-30",83.25
"1135","2019-12-31",83.720001
"1136","2020-01-02",83.260002
"1137","2020-01-03",82.959999
"1138","2020-01-06",86.940002
"1139","2020-01-07",85.730003
"1140","2020-01-08",86.220001
"1141","2020-01-09",85.370003
"1142","2020-01-10",85.160004
"1143","2020-01-13",95.970001
"1144","2020-01-14",96.870003
"1145","2020-01-15",94
"1146","2020-01-16",96.910004
"1147","2020-01-17",95.599998
"1148","2020-01-21",98.25
"1149","2020-01-22",101.419998
"1150","2020-01-23",102.800003
"1151","2020-01-24",98.099998
"1152","2020-01-27",95.970001
"1153","2020-01-28",99.419998
"1154","2020-01-29",103.480003
"1155","2020-01-30",104.75
"1156","2020-01-31",101.709999
"1157","2020-02-03",101.989998
"1158","2020-02-04",107.150002
"1159","2020-02-05",107.059998
"1160","2020-02-06",108.739998
"1161","2020-02-07",105.839996
"1162","2020-02-10",109.699997
"1163","2020-02-11",110.43
"1164","2020-02-12",110
"1165","2020-02-13",112.019997
"1166","2020-02-14",111.769997
"1167","2020-02-18",117.239998
"1168","2020-02-19",117.360001
"1169","2020-02-20",115.900002
"1170","2020-02-21",113.540001
"1171","2020-02-24",114.260002
"1172","2020-02-25",118.400002
"1173","2020-02-26",116.860001
"1174","2020-02-27",135.149994
"1175","2020-02-28",124.959999
"1176","2020-03-02",124.489998
"1177","2020-03-03",123.580002
"1178","2020-03-04",124.639999
"1179","2020-03-05",134.330002
"1180","2020-03-06",135.899994
"1181","2020-03-09",133.539993
"1182","2020-03-10",146.070007
"1183","2020-03-11",137.399994
"1184","2020-03-12",118.800003
"1185","2020-03-13",127.949997
"1186","2020-03-16",116.739998
"1187","2020-03-17",118.239998
"1188","2020-03-18",136.929993
"1189","2020-03-19",139.630005
"1190","2020-03-20",141.740005
"1191","2020-03-23",167.440002
"1192","2020-03-24",162.020004
"1193","2020-03-25",142.110001
"1194","2020-03-26",159.5
"1195","2020-03-27",164.160004
"1196","2020-03-30",163.559998
"1197","2020-03-31",155.009995
"1198","2020-04-01",162.529999
"1199","2020-04-02",159.320007
"1200","2020-04-03",156.210007
"1201","2020-04-06",150.130005
"1202","2020-04-07",141.25
"1203","2020-04-08",139.100006
"1204","2020-04-09",146.660004
"1205","2020-04-13",154.130005
"1206","2020-04-14",157.330002
"1207","2020-04-15",171.770004
"1208","2020-04-16",174.25
"1209","2020-04-17",173.270004
"1210","2020-04-20",181.460007
"1211","2020-04-21",172.389999
"1212","2020-04-22",179.649994
"1213","2020-04-23",187.729996
"1214","2020-04-24",193.529999
"1215","2020-04-27",194.889999
"1216","2020-04-28",181.149994
"1217","2020-04-29",175.100006
"1218","2020-04-30",164.589996
"1219","2020-05-01",169.429993
"1220","2020-05-04",174.300003
"1221","2020-05-05",169.589996
"1222","2020-05-06",176.009995
"1223","2020-05-07",174.929993
"1224","2020-05-08",176.5
"1225","2020-05-11",190.619995
"1226","2020-05-12",184.149994
"1227","2020-05-13",188.190002
"1228","2020-05-14",179.539993
"1229","2020-05-15",184.229996
"1230","2020-05-18",172.199997
"1231","2020-05-19",175.660004
"1232","2020-05-20",171.270004
"1233","2020-05-21",174.990005
"1234","2020-05-22",174.179993
"1235","2020-05-26",164.470001
"1236","2020-05-27",162.639999
"1237","2020-05-28",166.899994
"1238","2020-05-29",174.059998
"1239","2020-06-01",173.619995
"1240","2020-06-02",169.869995
"1241","2020-06-03",164.589996
"1242","2020-06-04",157.149994
"1243","2020-06-05",161.649994
"1244","2020-06-08",166.350006
"1245","2020-06-09",168.830002
"1246","2020-06-10",176.710007
"1247","2020-06-11",173.729996
"1248","2020-06-12",172.270004
"1249","2020-06-15",188.279999
"1250","2020-06-16",188.410004
"1251","2020-06-17",192.059998
"1252","2020-06-18",191.979996
"1253","2020-06-19",201.529999
"1254","2020-06-22",204.940002
"1255","2020-06-23",198.080002
"1256","2020-06-24",197.009995
"1257","2020-06-25",201.699997
"1258","2020-06-26",193.259995
"1259","2020-06-29",187.350006
"1260","2020-06-30",190.839996
"1261","2020-07-01",198.850006
"1262","2020-07-02",208.889999
"1263","2020-07-06",218
"1264","2020-07-07",217.259995
"1265","2020-07-08",224.529999
"1266","2020-07-09",228.429993
"1267","2020-07-10",228.979996
"1268","2020-07-13",218.449997
"1269","2020-07-14",209.220001
"1270","2020-07-15",221.830002
"1271","2020-07-16",218.559998
"1272","2020-07-17",217.770004
"1273","2020-07-20",227.270004
"1274","2020-07-21",226.660004
"1275","2020-07-22",223.979996
"1276","2020-07-23",219.880005
"1277","2020-07-24",212.850006
"1278","2020-07-27",212.75
"1279","2020-07-28",212.679993
"1280","2020-07-29",218.25
"1281","2020-07-30",237.070007
"1282","2020-07-31",237.630005
"1283","2020-08-03",237.139999
"1284","2020-08-04",249.419998
"1285","2020-08-05",202.009995
"1286","2020-08-06",212.5
"1287","2020-08-07",193.720001
"1288","2020-08-10",193.740005
"1289","2020-08-11",183.75
"1290","2020-08-12",185.089996
"1291","2020-08-13",192.080002
"1292","2020-08-14",187.5
"1293","2020-08-17",205.020004
"1294","2020-08-18",217.279999
"1295","2020-08-19",216.509995
"1296","2020-08-20",218.410004
"1297","2020-08-21",223.410004
"1298","2020-08-24",210.630005
"1299","2020-08-25",212.009995
"1300","2020-08-26",214.570007
"1301","2020-08-27",215.770004
"1302","2020-08-28",208.570007
"1303","2020-08-31",215.690002
"1304","2020-09-01",224.199997
"1305","2020-09-02",223.149994
"1306","2020-09-03",203.020004
"1307","2020-09-04",198.289993
"1308","2020-09-08",192.850006
"1309","2020-09-09",200.770004
"1310","2020-09-10",198.139999
"1311","2020-09-11",189.910004
"1312","2020-09-14",193.360001
"1313","2020-09-15",194.710007
"1314","2020-09-16",193.520004
"1315","2020-09-17",199.279999
"1316","2020-09-18",205.429993
"1317","2020-09-21",202.660004
"1318","2020-09-22",215.279999
"1319","2020-09-23",209.220001
"1320","2020-09-24",203.949997
"1321","2020-09-25",219
"1322","2020-09-28",215.089996
"1323","2020-09-29",217.339996
"1324","2020-09-30",219.240005
"1325","2020-10-01",220.679993
"1326","2020-10-02",221.600006
"1327","2020-10-05",225.210007
"1328","2020-10-06",217.720001
"1329","2020-10-07",222.850006
"1330","2020-10-08",221.479996
"1331","2020-10-09",218.110001
"1332","2020-10-12",218
"1333","2020-10-13",231.800003
"1334","2020-10-14",230.449997
"1335","2020-10-15",224.350006
"1336","2020-10-16",221.289993
"1337","2020-10-19",223.690002
"1338","2020-10-20",222.229996
"1339","2020-10-21",216.770004
"1340","2020-10-22",214.800003
"1341","2020-10-23",216.320007
"1342","2020-10-26",212.149994
"1343","2020-10-27",223.059998
"1344","2020-10-28",226.940002
"1345","2020-10-29",217.889999
"1346","2020-10-30",196.460007
"1347","2020-11-02",190.399994
"1348","2020-11-03",195.240005
"1349","2020-11-04",198.740005
"1350","2020-11-05",208.509995
"1351","2020-11-06",206.139999
"1352","2020-11-09",177.979996
"1353","2020-11-10",172.440002
"1354","2020-11-11",182.550003
"1355","2020-11-12",186.990005
"1356","2020-11-13",183.070007
"1357","2020-11-16",177
"1358","2020-11-17",179.339996
"1359","2020-11-18",181.869995
"1360","2020-11-19",191.190002
"1361","2020-11-20",200
"1362","2020-11-23",194.009995
"1363","2020-11-24",186.419998
"1364","2020-11-25",190.589996
"1365","2020-11-27",196.449997
