"","date","FONR"
"1004","2010-12-27",1.3
"1005","2010-12-28",1.27
"1006","2010-12-29",1.27
"1007","2010-12-30",1.26
"1008","2010-12-31",1.3
"1009","2011-01-03",1.3
"1010","2011-01-04",1.31
"1011","2011-01-05",1.33
"1012","2011-01-06",1.4
"1013","2011-01-07",1.42
"1014","2011-01-10",1.45
"1015","2011-01-11",1.43
"1016","2011-01-12",1.38
"1017","2011-01-13",1.34
"1018","2011-01-14",1.38
"1019","2011-01-18",1.31
"1020","2011-01-19",1.3
"1021","2011-01-20",1.32
"1022","2011-01-21",1.28
"1023","2011-01-24",1.29
"1024","2011-01-25",1.28
"1025","2011-01-26",1.28
"1026","2011-01-27",1.28
"1027","2011-01-28",1.26
"1028","2011-01-31",1.3
"1029","2011-02-01",1.3
"1030","2011-02-02",1.28
"1031","2011-02-03",1.28
"1032","2011-02-04",1.31
"1033","2011-02-07",1.29
"1034","2011-02-08",1.33
"1035","2011-02-09",1.34
"1036","2011-02-10",1.41
"1037","2011-02-11",1.36
"1038","2011-02-14",1.36
"1039","2011-02-15",1.39
"1040","2011-02-16",1.36
"1041","2011-02-17",1.4
"1042","2011-02-18",1.32
"1043","2011-02-22",2.09
"1044","2011-02-23",2.05
"1045","2011-02-24",1.91
"1046","2011-02-25",2.04
"1047","2011-02-28",2.02
"1048","2011-03-01",2.12
"1049","2011-03-02",1.97
"1050","2011-03-03",2
"1051","2011-03-04",2.1
"1052","2011-03-07",2.01
"1053","2011-03-08",1.96
"1054","2011-03-09",1.91
"1055","2011-03-10",1.85
"1056","2011-03-11",1.77
"1057","2011-03-14",1.79
"1058","2011-03-15",1.72
"1059","2011-03-16",1.66
"1060","2011-03-17",1.61
"1061","2011-03-18",1.72
"1062","2011-03-21",1.68
"1063","2011-03-22",1.68
"1064","2011-03-23",1.63
"1065","2011-03-24",1.72
"1066","2011-03-25",1.71
"1067","2011-03-28",1.77
"1068","2011-03-29",1.73
"1069","2011-03-30",1.75
"1070","2011-03-31",1.68
"1071","2011-04-01",1.71
"1072","2011-04-04",1.79
"1073","2011-04-05",1.82
"1074","2011-04-06",1.84
"1075","2011-04-07",1.81
"1076","2011-04-08",1.75
"1077","2011-04-11",1.79
"1078","2011-04-12",1.66
"1079","2011-04-13",1.69
"1080","2011-04-14",1.7
"1081","2011-04-15",1.7
"1082","2011-04-18",1.69
"1083","2011-04-19",1.71
"1084","2011-04-20",1.73
"1085","2011-04-21",1.74
"1086","2011-04-25",1.76
"1087","2011-04-26",1.76
"1088","2011-04-27",1.83
"1089","2011-04-28",1.89
"1090","2011-04-29",1.86
"1091","2011-05-02",1.88
"1092","2011-05-03",1.81
"1093","2011-05-04",1.88
"1094","2011-05-05",2.07
"1095","2011-05-06",2.23
"1096","2011-05-09",2.18
"1097","2011-05-10",2.55
"1098","2011-05-11",2.65
"1099","2011-05-12",2.58
"1100","2011-05-13",2.46
"1101","2011-05-16",2.36
"1102","2011-05-17",2.34
"1103","2011-05-18",2.29
"1104","2011-05-19",2.31
"1105","2011-05-20",2.3
"1106","2011-05-23",2.23
"1107","2011-05-24",2.18
"1108","2011-05-25",2.09
"1109","2011-05-26",2.08
"1110","2011-05-27",2.13
"1111","2011-05-31",2.11
"1112","2011-06-01",2.11
"1113","2011-06-02",2.15
"1114","2011-06-03",2.06
"1115","2011-06-06",2
"1116","2011-06-07",2.04
"1117","2011-06-08",1.93
"1118","2011-06-09",1.8
"1119","2011-06-10",1.88
"1120","2011-06-13",2.03
"1121","2011-06-14",1.98
"1122","2011-06-15",1.93
"1123","2011-06-16",1.97
"1124","2011-06-17",2.12
"1125","2011-06-20",2.14
"1126","2011-06-21",2.09
"1127","2011-06-22",2.09
"1128","2011-06-23",2.09
"1129","2011-06-24",2.07
"1130","2011-06-27",2.04
"1131","2011-06-28",2.02
"1132","2011-06-29",2.01
"1133","2011-06-30",1.96
"1134","2011-07-01",2
"1135","2011-07-05",2.01
"1136","2011-07-06",2.04
"1137","2011-07-07",2.01
"1138","2011-07-08",1.99
"1139","2011-07-11",1.99
"1140","2011-07-12",1.94
"1141","2011-07-13",1.95
"1142","2011-07-14",1.94
"1143","2011-07-15",1.96
"1144","2011-07-18",2.04
"1145","2011-07-19",2.07
"1146","2011-07-20",2.03
"1147","2011-07-21",2.02
"1148","2011-07-22",2.03
"1149","2011-07-25",2.04
"1150","2011-07-26",2.03
"1151","2011-07-27",2.18
"1152","2011-07-28",2.02
"1153","2011-07-29",1.98
"1154","2011-08-01",1.98
"1155","2011-08-02",2.05
"1156","2011-08-03",2.04
"1157","2011-08-04",1.94
"1158","2011-08-05",1.81
"1159","2011-08-08",1.73
"1160","2011-08-09",1.69
"1161","2011-08-10",1.77
"1162","2011-08-11",1.76
"1163","2011-08-12",1.79
"1164","2011-08-15",1.88
"1165","2011-08-16",1.94
"1166","2011-08-17",1.93
"1167","2011-08-18",1.81
"1168","2011-08-19",1.82
"1169","2011-08-22",1.8
"1170","2011-08-23",1.83
"1171","2011-08-24",1.83
"1172","2011-08-25",1.83
"1173","2011-08-26",1.78
"1174","2011-08-29",1.8
"1175","2011-08-30",1.88
"1176","2011-08-31",1.87
"1177","2011-09-01",1.85
"1178","2011-09-02",1.89
"1179","2011-09-06",1.84
"1180","2011-09-07",1.85
"1181","2011-09-08",1.88
"1182","2011-09-09",1.81
"1183","2011-09-12",1.79
"1184","2011-09-13",1.85
"1185","2011-09-14",1.89
"1186","2011-09-15",1.85
"1187","2011-09-16",1.7
"1188","2011-09-19",1.73
"1189","2011-09-20",1.74
"1190","2011-09-21",1.75
"1191","2011-09-22",1.75
"1192","2011-09-23",1.75
"1193","2011-09-26",1.78
"1194","2011-09-27",1.78
"1195","2011-09-28",1.89
"1196","2011-09-29",2.05
"1197","2011-09-30",1.96
"1198","2011-10-03",1.59
"1199","2011-10-04",1.53
"1200","2011-10-05",1.81
"1201","2011-10-06",1.65
"1202","2011-10-07",1.76
"1203","2011-10-10",1.7
"1204","2011-10-11",1.7
"1205","2011-10-12",1.63
"1206","2011-10-13",1.67
"1207","2011-10-14",1.72
"1208","2011-10-17",1.73
"1209","2011-10-18",1.74
"1210","2011-10-19",1.7
"1211","2011-10-20",1.7
"1212","2011-10-21",1.75
"1213","2011-10-24",1.78
"1214","2011-10-25",1.77
"1215","2011-10-26",1.8
"1216","2011-10-27",1.79
"1217","2011-10-28",1.77
"1218","2011-10-31",1.73
"1219","2011-11-01",1.75
"1220","2011-11-02",1.82
"1221","2011-11-03",1.82
"1222","2011-11-04",1.77
"1223","2011-11-07",1.73
"1224","2011-11-08",1.69
"1225","2011-11-09",1.78
"1226","2011-11-10",1.78
"1227","2011-11-11",1.79
"1228","2011-11-14",1.71
"1229","2011-11-15",1.88
"1230","2011-11-16",1.82
"1231","2011-11-17",1.9
"1232","2011-11-18",1.89
"1233","2011-11-21",1.81
"1234","2011-11-22",1.82
"1235","2011-11-23",1.8
"1236","2011-11-25",1.71
"1237","2011-11-28",1.68
"1238","2011-11-29",1.72
"1239","2011-11-30",1.77
"1240","2011-12-01",1.71
"1241","2011-12-02",1.71
"1242","2011-12-05",1.68
"1243","2011-12-06",1.69
"1244","2011-12-07",1.71
"1245","2011-12-08",1.67
"1246","2011-12-09",1.7
"1247","2011-12-12",1.7
"1248","2011-12-13",1.67
"1249","2011-12-14",1.71
"1250","2011-12-15",1.74
"1251","2011-12-16",1.68
"1252","2011-12-19",1.75
"1253","2011-12-20",1.74
"1254","2011-12-21",1.69
"1255","2011-12-22",1.72
"1256","2011-12-23",1.71
"1257","2011-12-27",1.68
"1258","2011-12-28",1.69
"1259","2011-12-29",1.7
"1260","2011-12-30",1.7
"1261","2012-01-03",1.73
"1262","2012-01-04",1.72
"1263","2012-01-05",1.71
"1264","2012-01-06",1.73
"1265","2012-01-09",1.72
"1266","2012-01-10",1.73
"1267","2012-01-11",1.74
"1268","2012-01-12",1.73
"1269","2012-01-13",1.69
"1270","2012-01-17",1.75
"1271","2012-01-18",1.78
"1272","2012-01-19",1.83
"1273","2012-01-20",1.81
"1274","2012-01-23",1.77
"1275","2012-01-24",1.84
"1276","2012-01-25",1.76
"1277","2012-01-26",1.81
"1278","2012-01-27",1.75
"1279","2012-01-30",1.75
"1280","2012-01-31",1.69
"1281","2012-02-01",1.7
"1282","2012-02-02",1.75
"1283","2012-02-03",1.79
"1284","2012-02-06",1.74
"1285","2012-02-07",1.75
"1286","2012-02-08",1.92
"1287","2012-02-09",2.02
"1288","2012-02-10",2.02
"1289","2012-02-13",1.94
"1290","2012-02-14",2.22
"1291","2012-02-15",2.09
"1292","2012-02-16",2.18
"1293","2012-02-17",2.17
"1294","2012-02-21",2.16
"1295","2012-02-22",2.05
"1296","2012-02-23",2.07
"1297","2012-02-24",2.07
"1298","2012-02-27",2.03
"1299","2012-02-28",2.03
"1300","2012-02-29",2
"1301","2012-03-01",1.97
"1302","2012-03-02",1.98
"1303","2012-03-05",1.92
"1304","2012-03-06",1.86
"1305","2012-03-07",1.88
"1306","2012-03-08",1.91
"1307","2012-03-09",1.93
"1308","2012-03-12",2.12
"1309","2012-03-13",2.22
"1310","2012-03-14",2.38
"1311","2012-03-15",2.38
"1312","2012-03-16",2.24
"1313","2012-03-19",2.16
"1314","2012-03-20",2.19
"1315","2012-03-21",2.18
"1316","2012-03-22",2.59
"1317","2012-03-23",2.61
"1318","2012-03-26",2.65
"1319","2012-03-27",2.63
"1320","2012-03-28",2.52
"1321","2012-03-29",2.66
"1322","2012-03-30",2.68
"1323","2012-04-02",3.05
"1324","2012-04-03",3.32
"1325","2012-04-04",3.15
"1326","2012-04-05",3.22
"1327","2012-04-09",3.42
"1328","2012-04-10",3.52
"1329","2012-04-11",3.3
"1330","2012-04-12",3.38
"1331","2012-04-13",3.78
"1332","2012-04-16",4.12
"1333","2012-04-17",4.25
"1334","2012-04-18",4.17
"1335","2012-04-19",4.97
"1336","2012-04-20",4.94
"1337","2012-04-23",6.4
"1338","2012-04-24",6.35
"1339","2012-04-25",6.3
"1340","2012-04-26",6.03
"1341","2012-04-27",5.55
"1342","2012-04-30",5.72
"1343","2012-05-01",5.48
"1344","2012-05-02",5.1
"1345","2012-05-03",4.86
"1346","2012-05-04",4.6
"1347","2012-05-07",4.39
"1348","2012-05-08",4.27
"1349","2012-05-09",4.95
"1350","2012-05-10",4.17
"1351","2012-05-11",4.25
"1352","2012-05-14",4.39
"1353","2012-05-15",4.26
"1354","2012-05-16",4.45
"1355","2012-05-17",4.45
"1356","2012-05-18",4.02
"1357","2012-05-21",3.45
"1358","2012-05-22",3.79
"1359","2012-05-23",4.3
"1360","2012-05-24",4.31
"1361","2012-05-25",4.08
"1362","2012-05-29",4.28
"1363","2012-05-30",4.16
"1364","2012-05-31",4.24
"1365","2012-06-01",3.97
"1366","2012-06-04",4.03
"1367","2012-06-05",3.72
"1368","2012-06-06",3.89
"1369","2012-06-07",3.7
"1370","2012-06-08",3.72
"1371","2012-06-11",3.65
"1372","2012-06-12",3.65
"1373","2012-06-13",3.66
"1374","2012-06-14",3.65
"1375","2012-06-15",3.72
"1376","2012-06-18",3.85
"1377","2012-06-19",4.07
"1378","2012-06-20",4.06
"1379","2012-06-21",4.01
"1380","2012-06-22",4
"1381","2012-06-25",4.06
"1382","2012-06-26",4.18
"1383","2012-06-27",4.23
"1384","2012-06-28",4.11
"1385","2012-06-29",4.1
"1386","2012-07-02",4.12
"1387","2012-07-03",4.02
"1388","2012-07-05",4.03
"1389","2012-07-06",4.04
"1390","2012-07-09",3.9
"1391","2012-07-10",3.93
"1392","2012-07-11",4.01
"1393","2012-07-12",3.94
"1394","2012-07-13",3.65
"1395","2012-07-16",3.9
"1396","2012-07-17",3.89
"1397","2012-07-18",3.85
"1398","2012-07-19",3.76
"1399","2012-07-20",3.77
"1400","2012-07-23",3.64
"1401","2012-07-24",3.51
"1402","2012-07-25",3.53
"1403","2012-07-26",3.49
"1404","2012-07-27",3.4
"1405","2012-07-30",3.51
"1406","2012-07-31",3.55
"1407","2012-08-01",3.47
"1408","2012-08-02",3.42
"1409","2012-08-03",3.5
"1410","2012-08-06",3.5
"1411","2012-08-07",3.56
"1412","2012-08-08",3.45
"1413","2012-08-09",3.16
"1414","2012-08-10",3.21
"1415","2012-08-13",3.16
"1416","2012-08-14",3.11
"1417","2012-08-15",3.12
"1418","2012-08-16",3.17
"1419","2012-08-17",3.13
"1420","2012-08-20",3.1
"1421","2012-08-21",3.1
"1422","2012-08-22",3.24
"1423","2012-08-23",3.13
"1424","2012-08-24",3.24
"1425","2012-08-27",3.2
"1426","2012-08-28",3.18
"1427","2012-08-29",3.4
"1428","2012-08-30",3.33
"1429","2012-08-31",3.28
"1430","2012-09-04",3.21
"1431","2012-09-05",3.3
"1432","2012-09-06",3.32
"1433","2012-09-07",3.25
"1434","2012-09-10",3.26
"1435","2012-09-11",3.3
"1436","2012-09-12",3.31
"1437","2012-09-13",3.38
"1438","2012-09-14",3.5
"1439","2012-09-17",3.8
"1440","2012-09-18",3.72
"1441","2012-09-19",3.69
"1442","2012-09-20",3.77
"1443","2012-09-21",3.66
"1444","2012-09-24",3.77
"1445","2012-09-25",3.61
"1446","2012-09-26",3.43
"1447","2012-09-27",3.61
"1448","2012-09-28",3.75
"1449","2012-10-01",4.89
"1450","2012-10-02",4.55
"1451","2012-10-03",5.05
"1452","2012-10-04",5.21
"1453","2012-10-05",5.57
"1454","2012-10-08",6.3
"1455","2012-10-09",6.07
"1456","2012-10-10",6.06
"1457","2012-10-11",5.94
"1458","2012-10-12",5.9
"1459","2012-10-15",6.08
"1460","2012-10-16",5.9
"1461","2012-10-17",5.79
"1462","2012-10-18",5.5
"1463","2012-10-19",5.22
"1464","2012-10-22",5.3
"1465","2012-10-23",5.27
"1466","2012-10-24",5.12
"1467","2012-10-25",5.07
"1468","2012-10-26",5.07
"1469","2012-10-31",5.07
"1470","2012-11-01",5.11
"1471","2012-11-02",5.15
"1472","2012-11-05",5.07
"1473","2012-11-06",5.46
"1474","2012-11-07",5.41
"1475","2012-11-08",5.21
"1476","2012-11-09",5.14
"1477","2012-11-12",4.99
"1478","2012-11-13",4.83
"1479","2012-11-14",4.55
"1480","2012-11-15",4.2
"1481","2012-11-16",4.29
"1482","2012-11-19",4.48
"1483","2012-11-20",4.31
"1484","2012-11-21",4.32
"1485","2012-11-23",4.27
"1486","2012-11-26",4.43
"1487","2012-11-27",4.79
"1488","2012-11-28",4.82
"1489","2012-11-29",4.93
"1490","2012-11-30",4.85
"1491","2012-12-03",4.87
"1492","2012-12-04",4.98
"1493","2012-12-05",5
"1494","2012-12-06",5
"1495","2012-12-07",4.99
"1496","2012-12-10",5.07
"1497","2012-12-11",4.94
"1498","2012-12-12",4.82
"1499","2012-12-13",4.95
"1500","2012-12-14",4.88
"1501","2012-12-17",4.86
"1502","2012-12-18",4.82
"1503","2012-12-19",4.76
"1504","2012-12-20",4.69
"1505","2012-12-21",4.74
"1506","2012-12-24",4.58
"1507","2012-12-26",4.55
"1508","2012-12-27",4.47
"1509","2012-12-28",4.32
"1510","2012-12-31",4.33
"1511","2013-01-02",4.6
"1512","2013-01-03",4.63
"1513","2013-01-04",4.67
"1514","2013-01-07",4.59
"1515","2013-01-08",4.72
"1516","2013-01-09",4.77
"1517","2013-01-10",4.9
"1518","2013-01-11",4.92
"1519","2013-01-14",5.32
"1520","2013-01-15",5.62
"1521","2013-01-16",5.77
"1522","2013-01-17",5.41
"1523","2013-01-18",5.38
"1524","2013-01-22",5.42
"1525","2013-01-23",5.4
"1526","2013-01-24",5.56
"1527","2013-01-25",5.68
"1528","2013-01-28",5.75
"1529","2013-01-29",5.48
"1530","2013-01-30",5.52
"1531","2013-01-31",5.53
"1532","2013-02-01",5.6
"1533","2013-02-04",5.52
"1534","2013-02-05",5.61
"1535","2013-02-06",5.59
"1536","2013-02-07",5.86
"1537","2013-02-08",6.33
"1538","2013-02-11",5.91
"1539","2013-02-12",6.07
"1540","2013-02-13",6.25
"1541","2013-02-14",5.77
"1542","2013-02-15",5.19
"1543","2013-02-19",5.13
"1544","2013-02-20",5.27
"1545","2013-02-21",5.15
"1546","2013-02-22",5.6
"1547","2013-02-25",5.32
"1548","2013-02-26",5.34
"1549","2013-02-27",5.22
"1550","2013-02-28",5.39
"1551","2013-03-01",5.29
"1552","2013-03-04",5.51
"1553","2013-03-05",5.41
"1554","2013-03-06",5.73
"1555","2013-03-07",6.18
"1556","2013-03-08",6.34
"1557","2013-03-11",7.08
"1558","2013-03-12",6.72
"1559","2013-03-13",6.57
"1560","2013-03-14",6.52
"1561","2013-03-15",6.68
"1562","2013-03-18",6.59
"1563","2013-03-19",6.65
"1564","2013-03-20",6.54
"1565","2013-03-21",6.57
"1566","2013-03-22",6.64
"1567","2013-03-25",6.72
"1568","2013-03-26",6.57
"1569","2013-03-27",6.8
"1570","2013-03-28",6.92
"1571","2013-04-01",6.69
"1572","2013-04-02",6.5
"1573","2013-04-03",6.45
"1574","2013-04-04",6.44
"1575","2013-04-05",7.09
"1576","2013-04-08",7.46
"1577","2013-04-09",7.01
"1578","2013-04-10",7.16
"1579","2013-04-11",7.09
"1580","2013-04-12",7.4
"1581","2013-04-15",7.07
"1582","2013-04-16",7.21
"1583","2013-04-17",7.1
"1584","2013-04-18",6.97
"1585","2013-04-19",7.15
"1586","2013-04-22",6.94
"1587","2013-04-23",6.95
"1588","2013-04-24",6.96
"1589","2013-04-25",6.99
"1590","2013-04-26",7.16
"1591","2013-04-29",7.09
"1592","2013-04-30",7.05
"1593","2013-05-01",6.85
"1594","2013-05-02",7.1
"1595","2013-05-03",7
"1596","2013-05-06",6.97
"1597","2013-05-07",7.1
"1598","2013-05-08",7.12
"1599","2013-05-09",6.76
"1600","2013-05-10",6.87
"1601","2013-05-13",7.67
"1602","2013-05-14",7.68
"1603","2013-05-15",7.46
"1604","2013-05-16",7.32
"1605","2013-05-17",7.42
"1606","2013-05-20",7.35
"1607","2013-05-21",7.26
"1608","2013-05-22",6.9
"1609","2013-05-23",6.67
"1610","2013-05-24",6.74
"1611","2013-05-28",6.73
"1612","2013-05-29",6.63
"1613","2013-05-30",6.76
"1614","2013-05-31",6.59
"1615","2013-06-03",6.48
"1616","2013-06-04",6.48
"1617","2013-06-05",6.27
"1618","2013-06-06",6.29
"1619","2013-06-07",6.24
"1620","2013-06-10",6.51
"1621","2013-06-11",6.56
"1622","2013-06-12",6.29
"1623","2013-06-13",6.34
"1624","2013-06-14",6.31
"1625","2013-06-17",6.09
"1626","2013-06-18",6.28
"1627","2013-06-19",6.3
"1628","2013-06-20",6.08
"1629","2013-06-21",6.06
"1630","2013-06-24",5.92
"1631","2013-06-25",5.89
"1632","2013-06-26",6.01
"1633","2013-06-27",6.14
"1634","2013-06-28",6.56
"1635","2013-07-01",6.36
"1636","2013-07-02",6.64
"1637","2013-07-03",6.41
"1638","2013-07-05",6.5
"1639","2013-07-08",6.45
"1640","2013-07-09",6.34
"1641","2013-07-10",6.3
"1642","2013-07-11",6.35
"1643","2013-07-12",6.34
"1644","2013-07-15",6.31
"1645","2013-07-16",6.2
"1646","2013-07-17",6.22
"1647","2013-07-18",6.24
"1648","2013-07-19",6.2
"1649","2013-07-22",6.08
"1650","2013-07-23",5.96
"1651","2013-07-24",5.81
"1652","2013-07-25",5.72
"1653","2013-07-26",5.86
"1654","2013-07-29",5.81
"1655","2013-07-30",5.85
"1656","2013-07-31",5.76
"1657","2013-08-01",5.76
"1658","2013-08-02",5.81
"1659","2013-08-05",5.85
"1660","2013-08-06",5.81
"1661","2013-08-07",5.61
"1662","2013-08-08",5.78
"1663","2013-08-09",5.85
"1664","2013-08-12",5.7
"1665","2013-08-13",5.74
"1666","2013-08-14",5.73
"1667","2013-08-15",5.65
"1668","2013-08-16",5.55
"1669","2013-08-19",5.53
"1670","2013-08-20",5.41
"1671","2013-08-21",5.48
"1672","2013-08-22",5.44
"1673","2013-08-23",5.38
"1674","2013-08-26",5.44
"1675","2013-08-27",5.39
"1676","2013-08-28",5.39
"1677","2013-08-29",5.31
"1678","2013-08-30",5.31
"1679","2013-09-03",5.25
"1680","2013-09-04",5.12
"1681","2013-09-05",5.26
"1682","2013-09-06",5.29
"1683","2013-09-09",5.48
"1684","2013-09-10",5.48
"1685","2013-09-11",5.5
"1686","2013-09-12",5.47
"1687","2013-09-13",5.41
"1688","2013-09-16",5.33
"1689","2013-09-17",5.36
"1690","2013-09-18",5.39
"1691","2013-09-19",5.43
"1692","2013-09-20",5.39
"1693","2013-09-23",5.4
"1694","2013-09-24",5.56
"1695","2013-09-25",5.67
"1696","2013-09-26",5.67
"1697","2013-09-27",5.89
"1698","2013-09-30",5.77
"1699","2013-10-01",6.02
"1700","2013-10-02",7.27
"1701","2013-10-03",7.33
"1702","2013-10-04",8.59
"1703","2013-10-07",9.6
"1704","2013-10-08",8.91
"1705","2013-10-09",8.27
"1706","2013-10-10",8.59
"1707","2013-10-11",8.53
"1708","2013-10-14",8.99
"1709","2013-10-15",9.12
"1710","2013-10-16",9.01
"1711","2013-10-17",8.95
"1712","2013-10-18",8.93
"1713","2013-10-21",9.34
"1714","2013-10-22",9.4
"1715","2013-10-23",10.09
"1716","2013-10-24",10.15
"1717","2013-10-25",11.04
"1718","2013-10-28",11.28
"1719","2013-10-29",11.28
"1720","2013-10-30",10.95
"1721","2013-10-31",10.89
"1722","2013-11-01",11.43
"1723","2013-11-04",12.38
"1724","2013-11-05",11.99
"1725","2013-11-06",11.87
"1726","2013-11-07",11.1
"1727","2013-11-08",11.41
"1728","2013-11-11",11.01
"1729","2013-11-12",11.03
"1730","2013-11-13",11.02
"1731","2013-11-14",10.69
"1732","2013-11-15",17
"1733","2013-11-18",18.59
"1734","2013-11-19",17.450001
"1735","2013-11-20",17.459999
"1736","2013-11-21",20.07
"1737","2013-11-22",20.969999
"1738","2013-11-25",19.01
"1739","2013-11-26",19.870001
"1740","2013-11-27",19.629999
"1741","2013-11-29",19.299999
"1742","2013-12-02",17.889999
"1743","2013-12-03",18.43
"1744","2013-12-04",17.74
"1745","2013-12-05",17.200001
"1746","2013-12-06",18.02
"1747","2013-12-09",17.360001
"1748","2013-12-10",16.99
"1749","2013-12-11",15.71
"1750","2013-12-12",15.34
"1751","2013-12-13",15.21
"1752","2013-12-16",16.66
"1753","2013-12-17",16.629999
"1754","2013-12-18",16.49
"1755","2013-12-19",16.709999
"1756","2013-12-20",17.77
"1757","2013-12-23",18.450001
"1758","2013-12-24",17.51
"1759","2013-12-26",17.67
"1760","2013-12-27",17.52
"1761","2013-12-30",17.690001
"1762","2013-12-31",21.209999
"1763","2014-01-02",20.17
"1764","2014-01-03",19.959999
"1765","2014-01-06",23.99
"1766","2014-01-07",26.32
"1767","2014-01-08",25.370001
"1768","2014-01-09",24.790001
"1769","2014-01-10",25.879999
"1770","2014-01-13",24.75
"1771","2014-01-14",25.48
"1772","2014-01-15",24.379999
"1773","2014-01-16",21.870001
"1774","2014-01-17",21.299999
"1775","2014-01-21",21.52
"1776","2014-01-22",21.889999
"1777","2014-01-23",20.93
"1778","2014-01-24",19.639999
"1779","2014-01-27",18.1
"1780","2014-01-28",19.379999
"1781","2014-01-29",18.43
"1782","2014-01-30",19.34
"1783","2014-01-31",18.450001
"1784","2014-02-03",16.82
"1785","2014-02-04",16.959999
"1786","2014-02-05",17.139999
"1787","2014-02-06",18.08
"1788","2014-02-07",18.379999
"1789","2014-02-10",18.450001
"1790","2014-02-11",17.360001
"1791","2014-02-12",17.73
"1792","2014-02-13",18.1
"1793","2014-02-14",22.65
"1794","2014-02-18",23.389999
"1795","2014-02-19",21.83
"1796","2014-02-20",22.440001
"1797","2014-02-21",21.200001
"1798","2014-02-24",21.68
"1799","2014-02-25",22.01
"1800","2014-02-26",21.809999
"1801","2014-02-27",24.68
"1802","2014-02-28",22.66
"1803","2014-03-03",21.469999
"1804","2014-03-04",22.469999
"1805","2014-03-05",22.299999
"1806","2014-03-06",21.639999
"1807","2014-03-07",20.9
"1808","2014-03-10",20.940001
"1809","2014-03-11",20.49
"1810","2014-03-12",19.85
"1811","2014-03-13",18.85
"1812","2014-03-14",19.4
"1813","2014-03-17",19.379999
"1814","2014-03-18",20.780001
"1815","2014-03-19",19.860001
"1816","2014-03-20",19.459999
"1817","2014-03-21",19.17
"1818","2014-03-24",17.309999
"1819","2014-03-25",17.389999
"1820","2014-03-26",16.690001
"1821","2014-03-27",17.030001
"1822","2014-03-28",16.889999
"1823","2014-03-31",17.58
"1824","2014-04-01",18.049999
"1825","2014-04-02",18.120001
"1826","2014-04-03",17.09
"1827","2014-04-04",16.459999
"1828","2014-04-07",15.59
"1829","2014-04-08",16.17
"1830","2014-04-09",16.75
"1831","2014-04-10",16.040001
"1832","2014-04-11",15.61
"1833","2014-04-14",15.37
"1834","2014-04-15",14.95
"1835","2014-04-16",16.309999
"1836","2014-04-17",16.280001
"1837","2014-04-21",17
"1838","2014-04-22",17.879999
"1839","2014-04-23",16.530001
"1840","2014-04-24",16.200001
"1841","2014-04-25",15.66
"1842","2014-04-28",15.19
"1843","2014-04-29",15.65
"1844","2014-04-30",15.47
"1845","2014-05-01",16.08
"1846","2014-05-02",15.99
"1847","2014-05-05",16.24
"1848","2014-05-06",15.93
"1849","2014-05-07",15.64
"1850","2014-05-08",15.61
"1851","2014-05-09",15.61
"1852","2014-05-12",16.84
"1853","2014-05-13",17.23
"1854","2014-05-14",17.610001
"1855","2014-05-15",14.27
"1856","2014-05-16",13.86
"1857","2014-05-19",13.02
"1858","2014-05-20",13.15
"1859","2014-05-21",13.22
"1860","2014-05-22",13.41
"1861","2014-05-23",13.44
"1862","2014-05-27",13.26
"1863","2014-05-28",13.01
"1864","2014-05-29",13.24
"1865","2014-05-30",12.95
"1866","2014-06-02",12.55
"1867","2014-06-03",12.21
"1868","2014-06-04",12.17
"1869","2014-06-05",12.68
"1870","2014-06-06",12.62
"1871","2014-06-09",12.2
"1872","2014-06-10",12.1
"1873","2014-06-11",12.5
"1874","2014-06-12",12.12
"1875","2014-06-13",12.38
"1876","2014-06-16",12.3
"1877","2014-06-17",12.66
"1878","2014-06-18",12.66
"1879","2014-06-19",12.68
"1880","2014-06-20",12.8
"1881","2014-06-23",12.29
"1882","2014-06-24",11.71
"1883","2014-06-25",11.48
"1884","2014-06-26",11.98
"1885","2014-06-27",11.97
"1886","2014-06-30",12.2
"1887","2014-07-01",12.67
"1888","2014-07-02",12.84
"1889","2014-07-03",12.91
"1890","2014-07-07",13.03
"1891","2014-07-08",12.4
"1892","2014-07-09",12.25
"1893","2014-07-10",12.21
"1894","2014-07-11",12.29
"1895","2014-07-14",12.11
"1896","2014-07-15",11.89
"1897","2014-07-16",11.72
"1898","2014-07-17",11.55
"1899","2014-07-18",12.04
"1900","2014-07-21",11.86
"1901","2014-07-22",11.82
"1902","2014-07-23",11.55
"1903","2014-07-24",11.64
"1904","2014-07-25",11.44
"1905","2014-07-28",11.14
"1906","2014-07-29",10.57
"1907","2014-07-30",10.64
"1908","2014-07-31",10.28
"1909","2014-08-01",9.95
"1910","2014-08-04",9.67
"1911","2014-08-05",9.7
"1912","2014-08-06",10.1
"1913","2014-08-07",9.7
"1914","2014-08-08",9.96
"1915","2014-08-11",10.52
"1916","2014-08-12",11.4
"1917","2014-08-13",13.39
"1918","2014-08-14",14.12
"1919","2014-08-15",13.32
"1920","2014-08-18",12.8
"1921","2014-08-19",12.62
"1922","2014-08-20",12.32
"1923","2014-08-21",12.22
"1924","2014-08-22",12.25
"1925","2014-08-25",12.05
"1926","2014-08-26",12.16
"1927","2014-08-27",12.31
"1928","2014-08-28",12.2
"1929","2014-08-29",12.22
"1930","2014-09-02",12.81
"1931","2014-09-03",12.66
"1932","2014-09-04",12.32
"1933","2014-09-05",12.1
