"","date","HRZN"
"995","2014-10-13",13.51
"996","2014-10-14",13.49
"997","2014-10-15",13.63
"998","2014-10-16",13.87
"999","2014-10-17",13.76
"1000","2014-10-20",13.8
"1001","2014-10-21",13.94
"1002","2014-10-22",13.92
"1003","2014-10-23",13.86
"1004","2014-10-24",13.9
"1005","2014-10-27",13.87
"1006","2014-10-28",13.95
"1007","2014-10-29",14.09
"1008","2014-10-30",14.15
"1009","2014-10-31",14.09
"1010","2014-11-03",14.25
"1011","2014-11-04",14.14
"1012","2014-11-05",14.14
"1013","2014-11-06",14.14
"1014","2014-11-07",14.27
"1015","2014-11-10",14.24
"1016","2014-11-11",14.16
"1017","2014-11-12",14.27
"1018","2014-11-13",14.26
"1019","2014-11-14",14.25
"1020","2014-11-17",14.07
"1021","2014-11-18",14.1
"1022","2014-11-19",14.07
"1023","2014-11-20",13.97
"1024","2014-11-21",14.02
"1025","2014-11-24",14.07
"1026","2014-11-25",14.13
"1027","2014-11-26",14.02
"1028","2014-11-28",14.05
"1029","2014-12-01",13.98
"1030","2014-12-02",14.02
"1031","2014-12-03",14.02
"1032","2014-12-04",14.06
"1033","2014-12-05",14.13
"1034","2014-12-08",13.7
"1035","2014-12-09",13.69
"1036","2014-12-10",13.69
"1037","2014-12-11",13.71
"1038","2014-12-12",13.49
"1039","2014-12-15",13.45
"1040","2014-12-16",13.46
"1041","2014-12-17",13.64
"1042","2014-12-18",14.04
"1043","2014-12-19",13.74
"1044","2014-12-22",13.92
"1045","2014-12-23",13.99
"1046","2014-12-24",13.92
"1047","2014-12-26",13.91
"1048","2014-12-29",13.99
"1049","2014-12-30",14.09
"1050","2014-12-31",13.99
"1051","2015-01-02",13.76
"1052","2015-01-05",13.98
"1053","2015-01-06",13.98
"1054","2015-01-07",14.04
"1055","2015-01-08",14.06
"1056","2015-01-09",14.1
"1057","2015-01-12",14.09
"1058","2015-01-13",14.1
"1059","2015-01-14",14.08
"1060","2015-01-15",13.61
"1061","2015-01-16",13.7
"1062","2015-01-20",13.7
"1063","2015-01-21",13.69
"1064","2015-01-22",13.74
"1065","2015-01-23",13.77
"1066","2015-01-26",13.9
"1067","2015-01-27",13.79
"1068","2015-01-28",13.8
"1069","2015-01-29",13.85
"1070","2015-01-30",13.74
"1071","2015-02-02",13.72
"1072","2015-02-03",13.91
"1073","2015-02-04",13.77
"1074","2015-02-05",13.73
"1075","2015-02-06",14.05
"1076","2015-02-09",13.98
"1077","2015-02-10",14.06
"1078","2015-02-11",14.01
"1079","2015-02-12",14.06
"1080","2015-02-13",14.22
"1081","2015-02-17",14.09
"1082","2015-02-18",14.03
"1083","2015-02-19",14.09
"1084","2015-02-20",14.03
"1085","2015-02-23",14.05
"1086","2015-02-24",14.12
"1087","2015-02-25",14.07
"1088","2015-02-26",14.07
"1089","2015-02-27",14.13
"1090","2015-03-02",14.18
"1091","2015-03-03",14.11
"1092","2015-03-04",14.12
"1093","2015-03-05",14.11
"1094","2015-03-06",14.08
"1095","2015-03-09",14.1
"1096","2015-03-10",14.14
"1097","2015-03-11",14
"1098","2015-03-12",14.19
"1099","2015-03-13",14.3
"1100","2015-03-16",14.39
"1101","2015-03-17",14.29
"1102","2015-03-18",14.3
"1103","2015-03-19",13.8
"1104","2015-03-20",13.8
"1105","2015-03-23",13.85
"1106","2015-03-24",13.77
"1107","2015-03-25",13.69
"1108","2015-03-26",13.69
"1109","2015-03-27",13.96
"1110","2015-03-30",13.96
"1111","2015-03-31",13.82
"1112","2015-04-01",13.98
"1113","2015-04-02",13.97
"1114","2015-04-06",13.96
"1115","2015-04-07",13.91
"1116","2015-04-08",13.98
"1117","2015-04-09",13.98
"1118","2015-04-10",13.95
"1119","2015-04-13",13.97
"1120","2015-04-14",13.96
"1121","2015-04-15",14.1
"1122","2015-04-16",13.9
"1123","2015-04-17",14.04
"1124","2015-04-20",14.04
"1125","2015-04-21",14.08
"1126","2015-04-22",14.11
"1127","2015-04-23",14.24
"1128","2015-04-24",14.3
"1129","2015-04-27",14.13
"1130","2015-04-28",14.1
"1131","2015-04-29",14.06
"1132","2015-04-30",14.13
"1133","2015-05-01",14.2
"1134","2015-05-04",14.25
"1135","2015-05-05",14.21
"1136","2015-05-06",14.2
"1137","2015-05-07",14.1
"1138","2015-05-08",14
"1139","2015-05-11",13.95
"1140","2015-05-12",14.16
"1141","2015-05-13",14.04
"1142","2015-05-14",14.1
"1143","2015-05-15",14.12
"1144","2015-05-18",14.12
"1145","2015-05-19",14.02
"1146","2015-05-20",14.25
"1147","2015-05-21",14.21
"1148","2015-05-22",14.17
"1149","2015-05-26",14.19
"1150","2015-05-27",14.36
"1151","2015-05-28",14.26
"1152","2015-05-29",14.11
"1153","2015-06-01",14.15
"1154","2015-06-02",14.19
"1155","2015-06-03",14.28
"1156","2015-06-04",13.83
"1157","2015-06-05",13.65
"1158","2015-06-08",13.5
"1159","2015-06-09",13.51
"1160","2015-06-10",13.53
"1161","2015-06-11",13.45
"1162","2015-06-12",13.4
"1163","2015-06-15",13.43
"1164","2015-06-16",13.21
"1165","2015-06-17",13.13
"1166","2015-06-18",13.12
"1167","2015-06-19",13
"1168","2015-06-22",12.88
"1169","2015-06-23",12.8
"1170","2015-06-24",12.7
"1171","2015-06-25",12.68
"1172","2015-06-26",12.78
"1173","2015-06-29",12.56
"1174","2015-06-30",12.68
"1175","2015-07-01",12.27
"1176","2015-07-02",12.67
"1177","2015-07-06",12.56
"1178","2015-07-07",12.56
"1179","2015-07-08",12.18
"1180","2015-07-09",12.11
"1181","2015-07-10",12.28
"1182","2015-07-13",12.33
"1183","2015-07-14",12.57
"1184","2015-07-15",12.61
"1185","2015-07-16",12.54
"1186","2015-07-17",12.3
"1187","2015-07-20",11.82
"1188","2015-07-21",11.69
"1189","2015-07-22",10.77
"1190","2015-07-23",10.66
"1191","2015-07-24",10.35
"1192","2015-07-27",10.29
"1193","2015-07-28",10.26
"1194","2015-07-29",10.42
"1195","2015-07-30",10.45
"1196","2015-07-31",10.42
"1197","2015-08-03",10.41
"1198","2015-08-04",10.58
"1199","2015-08-05",10.9
"1200","2015-08-06",10.88
"1201","2015-08-07",10.92
"1202","2015-08-10",11.12
"1203","2015-08-11",10.89
"1204","2015-08-12",11.05
"1205","2015-08-13",10.96
"1206","2015-08-14",11.13
"1207","2015-08-17",11.31
"1208","2015-08-18",11.04
"1209","2015-08-19",10.88
"1210","2015-08-20",10.9
"1211","2015-08-21",10.59
"1212","2015-08-24",10.35
"1213","2015-08-25",10.06
"1214","2015-08-26",10.05
"1215","2015-08-27",10.14
"1216","2015-08-28",10.33
"1217","2015-08-31",10.53
"1218","2015-09-01",10.39
"1219","2015-09-02",10.41
"1220","2015-09-03",10.31
"1221","2015-09-04",10.28
"1222","2015-09-08",10.32
"1223","2015-09-09",10.26
"1224","2015-09-10",10.21
"1225","2015-09-11",10.11
"1226","2015-09-14",10.11
"1227","2015-09-15",10.11
"1228","2015-09-16",10.06
"1229","2015-09-17",9.96
"1230","2015-09-18",9.86
"1231","2015-09-21",9.9
"1232","2015-09-22",9.86
"1233","2015-09-23",9.79
"1234","2015-09-24",9.67
"1235","2015-09-25",9.62
"1236","2015-09-28",9.17
"1237","2015-09-29",9.07
"1238","2015-09-30",9.05
"1239","2015-10-01",9.32
"1240","2015-10-02",9.44
"1241","2015-10-05",9.6
"1242","2015-10-06",9.67
"1243","2015-10-07",9.95
"1244","2015-10-08",9.98
"1245","2015-10-09",10.01
"1246","2015-10-12",10.03
"1247","2015-10-13",9.98
"1248","2015-10-14",10.01
"1249","2015-10-15",10
"1250","2015-10-16",9.94
"1251","2015-10-19",9.97
"1252","2015-10-20",9.93
"1253","2015-10-21",9.74
"1254","2015-10-22",9.88
"1255","2015-10-23",9.95
"1256","2015-10-26",9.85
"1257","2015-10-27",9.75
"1258","2015-10-28",9.74
"1259","2015-10-29",9.64
"1260","2015-10-30",9.76
"1261","2015-11-02",9.87
"1262","2015-11-03",10.07
"1263","2015-11-04",10.49
"1264","2015-11-05",10.77
"1265","2015-11-06",10.77
"1266","2015-11-09",10.86
"1267","2015-11-10",11.16
"1268","2015-11-11",11.46
"1269","2015-11-12",11.32
"1270","2015-11-13",11.38
"1271","2015-11-16",12.04
"1272","2015-11-17",11.86
"1273","2015-11-18",11.72
"1274","2015-11-19",11.8
"1275","2015-11-20",11.95
"1276","2015-11-23",12.04
"1277","2015-11-24",12.07
"1278","2015-11-25",12.13
"1279","2015-11-27",12.13
"1280","2015-11-30",12.16
"1281","2015-12-01",12.38
"1282","2015-12-02",12.41
"1283","2015-12-03",12.13
"1284","2015-12-04",11.97
"1285","2015-12-07",11.92
"1286","2015-12-08",11.6
"1287","2015-12-09",11.6
"1288","2015-12-10",11.85
"1289","2015-12-11",11.56
"1290","2015-12-14",11.31
"1291","2015-12-15",11.25
"1292","2015-12-16",11.89
"1293","2015-12-17",11.57
"1294","2015-12-18",11.32
"1295","2015-12-21",11.24
"1296","2015-12-22",11.4
"1297","2015-12-23",11.72
"1298","2015-12-24",11.76
"1299","2015-12-28",12.32
"1300","2015-12-29",11.89
"1301","2015-12-30",11.84
"1302","2015-12-31",11.73
"1303","2016-01-04",11.85
"1304","2016-01-05",11.96
"1305","2016-01-06",12.02
"1306","2016-01-07",11.78
"1307","2016-01-08",11.83
"1308","2016-01-11",11.48
"1309","2016-01-12",11.2
"1310","2016-01-13",10.7
"1311","2016-01-14",10.37
"1312","2016-01-15",10.15
"1313","2016-01-19",9.79
"1314","2016-01-20",9.42
"1315","2016-01-21",9.69
"1316","2016-01-22",10.07
"1317","2016-01-25",10.03
"1318","2016-01-26",10.23
"1319","2016-01-27",9.75
"1320","2016-01-28",9.78
"1321","2016-01-29",10.12
"1322","2016-02-01",10.2
"1323","2016-02-02",9.98
"1324","2016-02-03",9.87
"1325","2016-02-04",10.03
"1326","2016-02-05",9.79
"1327","2016-02-08",9.73
"1328","2016-02-09",9.53
"1329","2016-02-10",9.81
"1330","2016-02-11",9.42
"1331","2016-02-12",9.63
"1332","2016-02-16",10.04
"1333","2016-02-17",10.14
"1334","2016-02-18",10
"1335","2016-02-19",10.01
"1336","2016-02-22",10.1
"1337","2016-02-23",10.01
"1338","2016-02-24",10.11
"1339","2016-02-25",10.14
"1340","2016-02-26",10.35
"1341","2016-02-29",10.74
"1342","2016-03-01",11.16
"1343","2016-03-02",11.02
"1344","2016-03-03",11.24
"1345","2016-03-04",11.2
"1346","2016-03-07",11.66
"1347","2016-03-08",11.36
"1348","2016-03-09",11.58
"1349","2016-03-10",11.82
"1350","2016-03-11",11.76
"1351","2016-03-14",11.9
"1352","2016-03-15",11.8
"1353","2016-03-16",11.57
"1354","2016-03-17",11.68
"1355","2016-03-18",11.43
"1356","2016-03-21",11.56
"1357","2016-03-22",11.53
"1358","2016-03-23",11.38
"1359","2016-03-24",11.14
"1360","2016-03-28",11.26
"1361","2016-03-29",11.53
"1362","2016-03-30",11.33
"1363","2016-03-31",11.61
"1364","2016-04-01",11.76
"1365","2016-04-04",11.71
"1366","2016-04-05",11.58
"1367","2016-04-06",11.66
"1368","2016-04-07",11.63
"1369","2016-04-08",11.64
"1370","2016-04-11",11.4
"1371","2016-04-12",11.42
"1372","2016-04-13",11.55
"1373","2016-04-14",11.64
"1374","2016-04-15",11.76
"1375","2016-04-18",11.65
"1376","2016-04-19",11.7
"1377","2016-04-20",11.77
"1378","2016-04-21",11.72
"1379","2016-04-22",11.8
"1380","2016-04-25",11.67
"1381","2016-04-26",11.61
"1382","2016-04-27",11.59
"1383","2016-04-28",11.55
"1384","2016-04-29",11.44
"1385","2016-05-02",11.4
"1386","2016-05-03",11.39
"1387","2016-05-04",11.68
"1388","2016-05-05",11.37
"1389","2016-05-06",11.26
"1390","2016-05-09",11.23
"1391","2016-05-10",11.38
"1392","2016-05-11",11.51
"1393","2016-05-12",11.3
"1394","2016-05-13",11.58
"1395","2016-05-16",11.85
"1396","2016-05-17",11.76
"1397","2016-05-18",11.75
"1398","2016-05-19",11.72
"1399","2016-05-20",11.69
"1400","2016-05-23",11.92
"1401","2016-05-24",11.92
"1402","2016-05-25",12.01
"1403","2016-05-26",12.06
"1404","2016-05-27",12
"1405","2016-05-31",12
"1406","2016-06-01",12.11
"1407","2016-06-02",12.14
"1408","2016-06-03",12.02
"1409","2016-06-06",12.17
"1410","2016-06-07",12.02
"1411","2016-06-08",11.9
"1412","2016-06-09",11.97
"1413","2016-06-10",11.9
"1414","2016-06-13",11.86
"1415","2016-06-14",11.91
"1416","2016-06-15",11.95
"1417","2016-06-16",11.88
"1418","2016-06-17",11.91
"1419","2016-06-20",12.07
"1420","2016-06-21",12.01
"1421","2016-06-22",12.03
"1422","2016-06-23",12.03
"1423","2016-06-24",11.84
"1424","2016-06-27",11.6
"1425","2016-06-28",11.78
"1426","2016-06-29",12.04
"1427","2016-06-30",12.2
"1428","2016-07-01",12.43
"1429","2016-07-05",12.75
"1430","2016-07-06",12.73
"1431","2016-07-07",12.82
"1432","2016-07-08",12.9
"1433","2016-07-11",12.83
"1434","2016-07-12",12.87
"1435","2016-07-13",13.05
"1436","2016-07-14",13.2
"1437","2016-07-15",13.4
"1438","2016-07-18",13.32
"1439","2016-07-19",13.13
"1440","2016-07-20",13.15
"1441","2016-07-21",12.88
"1442","2016-07-22",12.98
"1443","2016-07-25",13.43
"1444","2016-07-26",13.49
"1445","2016-07-27",13.5
"1446","2016-07-28",13.59
"1447","2016-07-29",13.77
"1448","2016-08-01",13.79
"1449","2016-08-02",13.75
"1450","2016-08-03",13.7
"1451","2016-08-04",13.32
"1452","2016-08-05",13.5
"1453","2016-08-08",13.7
"1454","2016-08-09",13.7
"1455","2016-08-10",13.72
"1456","2016-08-11",13.71
"1457","2016-08-12",13.75
"1458","2016-08-15",13.86
"1459","2016-08-16",13.85
"1460","2016-08-17",13.47
"1461","2016-08-18",13.69
"1462","2016-08-19",13.7
"1463","2016-08-22",13.74
"1464","2016-08-23",13.78
"1465","2016-08-24",13.63
"1466","2016-08-25",13.42
"1467","2016-08-26",13.38
"1468","2016-08-29",13.5
"1469","2016-08-30",13.63
"1470","2016-08-31",13.57
"1471","2016-09-01",13.59
"1472","2016-09-02",13.59
"1473","2016-09-06",13.59
"1474","2016-09-07",13.62
"1475","2016-09-08",13.66
"1476","2016-09-09",13.45
"1477","2016-09-12",13.3
"1478","2016-09-13",13.03
"1479","2016-09-14",13.23
"1480","2016-09-15",13.31
"1481","2016-09-16",13.19
"1482","2016-09-19",13.32
"1483","2016-09-20",13.53
"1484","2016-09-21",13.68
"1485","2016-09-22",13.73
"1486","2016-09-23",13.66
"1487","2016-09-26",13.7
"1488","2016-09-27",13.6
"1489","2016-09-28",13.59
"1490","2016-09-29",13.57
"1491","2016-09-30",13.56
"1492","2016-10-03",13.64
"1493","2016-10-04",13.5
"1494","2016-10-05",13.59
"1495","2016-10-06",13.43
"1496","2016-10-07",13.49
"1497","2016-10-10",13.6
"1498","2016-10-11",13.54
"1499","2016-10-12",13.73
"1500","2016-10-13",13.74
"1501","2016-10-14",13.63
"1502","2016-10-17",13.6
"1503","2016-10-18",13.53
"1504","2016-10-19",13.52
"1505","2016-10-20",13.47
"1506","2016-10-21",13.51
"1507","2016-10-24",13.6
"1508","2016-10-25",13.59
"1509","2016-10-26",13.53
"1510","2016-10-27",13.24
"1511","2016-10-28",12.93
"1512","2016-10-31",12.9
"1513","2016-11-01",11.91
"1514","2016-11-02",10.54
"1515","2016-11-03",9.83
"1516","2016-11-04",10.02
"1517","2016-11-07",10.5
"1518","2016-11-08",10.79
"1519","2016-11-09",10.67
"1520","2016-11-10",10.94
"1521","2016-11-11",11.06
"1522","2016-11-14",10.94
"1523","2016-11-15",11.19
"1524","2016-11-16",10.86
"1525","2016-11-17",10.81
"1526","2016-11-18",10.77
"1527","2016-11-21",11.17
"1528","2016-11-22",11.23
"1529","2016-11-23",11.26
"1530","2016-11-25",11.16
"1531","2016-11-28",11.24
"1532","2016-11-29",11.17
"1533","2016-11-30",10.89
"1534","2016-12-01",11.02
"1535","2016-12-02",11.07
"1536","2016-12-05",11.02
"1537","2016-12-06",11.28
"1538","2016-12-07",11.31
"1539","2016-12-08",11.45
"1540","2016-12-09",11.55
"1541","2016-12-12",11.52
"1542","2016-12-13",11.23
"1543","2016-12-14",11.09
"1544","2016-12-15",11.17
"1545","2016-12-16",11.13
"1546","2016-12-19",10.75
"1547","2016-12-20",10.73
"1548","2016-12-21",10.7
"1549","2016-12-22",10.54
"1550","2016-12-23",10.51
"1551","2016-12-27",10.52
"1552","2016-12-28",10.26
"1553","2016-12-29",10.35
"1554","2016-12-30",10.53
"1555","2017-01-03",10.56
"1556","2017-01-04",11.14
"1557","2017-01-05",11.05
"1558","2017-01-06",11.09
"1559","2017-01-09",11.14
"1560","2017-01-10",11.24
"1561","2017-01-11",11.24
"1562","2017-01-12",11.24
"1563","2017-01-13",11.21
"1564","2017-01-17",11.17
"1565","2017-01-18",11.15
"1566","2017-01-19",11.06
"1567","2017-01-20",10.93
"1568","2017-01-23",10.86
"1569","2017-01-24",11.02
"1570","2017-01-25",11.04
"1571","2017-01-26",11.1
"1572","2017-01-27",11.16
"1573","2017-01-30",11.15
"1574","2017-01-31",11.12
"1575","2017-02-01",11.25
"1576","2017-02-02",11.23
"1577","2017-02-03",11.48
"1578","2017-02-06",11.54
"1579","2017-02-07",11.64
"1580","2017-02-08",11.64
"1581","2017-02-09",11.56
"1582","2017-02-10",11.64
"1583","2017-02-13",11.67
"1584","2017-02-14",11.67
"1585","2017-02-15",11.65
"1586","2017-02-16",11.65
"1587","2017-02-17",11.55
"1588","2017-02-21",11.42
"1589","2017-02-22",11.39
"1590","2017-02-23",11.44
"1591","2017-02-24",11.56
"1592","2017-02-27",11.44
"1593","2017-02-28",11.4
"1594","2017-03-01",11.2
"1595","2017-03-02",11.27
"1596","2017-03-03",11.3
"1597","2017-03-06",11.27
"1598","2017-03-07",11.15
"1599","2017-03-08",10.03
"1600","2017-03-09",10.14
"1601","2017-03-10",10.33
"1602","2017-03-13",10.49
"1603","2017-03-14",10.45
"1604","2017-03-15",10.6
"1605","2017-03-16",10.51
"1606","2017-03-17",10.61
"1607","2017-03-20",10.79
"1608","2017-03-21",10.65
"1609","2017-03-22",10.59
"1610","2017-03-23",10.78
"1611","2017-03-24",10.85
"1612","2017-03-27",10.93
"1613","2017-03-28",10.84
"1614","2017-03-29",10.93
"1615","2017-03-30",11.07
"1616","2017-03-31",11.13
"1617","2017-04-03",11.11
"1618","2017-04-04",11.09
"1619","2017-04-05",11.15
"1620","2017-04-06",11.19
"1621","2017-04-07",11.2
"1622","2017-04-10",11.25
"1623","2017-04-11",11.32
"1624","2017-04-12",11.48
"1625","2017-04-13",11.55
"1626","2017-04-17",11.63
"1627","2017-04-18",11.72
"1628","2017-04-19",11.61
"1629","2017-04-20",11.6
"1630","2017-04-21",11.57
"1631","2017-04-24",11.52
"1632","2017-04-25",11.36
"1633","2017-04-26",11.44
"1634","2017-04-27",11.35
"1635","2017-04-28",11.39
"1636","2017-05-01",11.35
"1637","2017-05-02",11.26
"1638","2017-05-03",11.41
"1639","2017-05-04",11.08
"1640","2017-05-05",11.31
"1641","2017-05-08",11.4
"1642","2017-05-09",11.43
"1643","2017-05-10",11.46
"1644","2017-05-11",11.54
"1645","2017-05-12",11.46
"1646","2017-05-15",11.46
"1647","2017-05-16",11.53
"1648","2017-05-17",11.36
"1649","2017-05-18",11.22
"1650","2017-05-19",11.25
"1651","2017-05-22",11.16
"1652","2017-05-23",11.04
"1653","2017-05-24",11.14
"1654","2017-05-25",11.13
"1655","2017-05-26",11.09
"1656","2017-05-30",11.03
"1657","2017-05-31",11
"1658","2017-06-01",11.11
"1659","2017-06-02",11.13
"1660","2017-06-05",11.19
"1661","2017-06-06",11.22
"1662","2017-06-07",11.17
"1663","2017-06-08",11.15
"1664","2017-06-09",11.18
"1665","2017-06-12",11.2
"1666","2017-06-13",11.24
"1667","2017-06-14",11.25
"1668","2017-06-15",11.26
"1669","2017-06-16",11.24
"1670","2017-06-19",11.31
"1671","2017-06-20",11.12
"1672","2017-06-21",11.21
"1673","2017-06-22",11.18
"1674","2017-06-23",11.34
"1675","2017-06-26",11.33
"1676","2017-06-27",11.32
"1677","2017-06-28",11.26
"1678","2017-06-29",11.36
"1679","2017-06-30",11.33
"1680","2017-07-03",11.41
"1681","2017-07-05",11.45
"1682","2017-07-06",11.42
"1683","2017-07-07",11.34
"1684","2017-07-10",11.33
"1685","2017-07-11",11.47
"1686","2017-07-12",11.43
"1687","2017-07-13",11.58
"1688","2017-07-14",11.6
"1689","2017-07-17",11.69
"1690","2017-07-18",11.71
"1691","2017-07-19",11.69
"1692","2017-07-20",11.67
"1693","2017-07-21",11.68
"1694","2017-07-24",11.63
"1695","2017-07-25",11.68
"1696","2017-07-26",11.56
"1697","2017-07-27",11.09
"1698","2017-07-28",11.16
"1699","2017-07-31",11.21
"1700","2017-08-01",10.99
"1701","2017-08-02",11.01
"1702","2017-08-03",10.76
"1703","2017-08-04",10.79
"1704","2017-08-07",10.75
"1705","2017-08-08",10.86
"1706","2017-08-09",10.59
"1707","2017-08-10",10.57
"1708","2017-08-11",10.52
"1709","2017-08-14",10.74
"1710","2017-08-15",10.85
"1711","2017-08-16",10.56
"1712","2017-08-17",10.5
"1713","2017-08-18",10.27
"1714","2017-08-21",10.12
"1715","2017-08-22",10.09
"1716","2017-08-23",10.27
"1717","2017-08-24",10.2
"1718","2017-08-25",10.23
"1719","2017-08-28",10.19
"1720","2017-08-29",10.29
"1721","2017-08-30",10.5
"1722","2017-08-31",10.37
"1723","2017-09-01",10.58
"1724","2017-09-05",10.58
"1725","2017-09-06",10.55
"1726","2017-09-07",10.66
"1727","2017-09-08",10.57
"1728","2017-09-11",10.53
"1729","2017-09-12",10.6
"1730","2017-09-13",10.75
"1731","2017-09-14",10.76
"1732","2017-09-15",10.81
"1733","2017-09-18",10.83
"1734","2017-09-19",10.9
"1735","2017-09-20",10.92
"1736","2017-09-21",10.95
"1737","2017-09-22",11.01
"1738","2017-09-25",10.96
"1739","2017-09-26",10.98
"1740","2017-09-27",11.04
"1741","2017-09-28",11.06
"1742","2017-09-29",11.11
"1743","2017-10-02",11.28
"1744","2017-10-03",11.16
"1745","2017-10-04",11.19
"1746","2017-10-05",11.27
"1747","2017-10-06",11.3
"1748","2017-10-09",11.36
"1749","2017-10-10",11.41
"1750","2017-10-11",11.31
"1751","2017-10-12",11.38
"1752","2017-10-13",11.45
"1753","2017-10-16",11.5
"1754","2017-10-17",11.3
"1755","2017-10-18",11.13
"1756","2017-10-19",11.01
"1757","2017-10-20",10.83
"1758","2017-10-23",10.84
"1759","2017-10-24",10.93
"1760","2017-10-25",10.68
"1761","2017-10-26",10.61
"1762","2017-10-27",10.65
"1763","2017-10-30",10.6
"1764","2017-10-31",10.55
"1765","2017-11-01",11
"1766","2017-11-02",10.99
"1767","2017-11-03",10.95
"1768","2017-11-06",11.12
"1769","2017-11-07",11.07
"1770","2017-11-08",11.25
"1771","2017-11-09",11.04
"1772","2017-11-10",11.03
"1773","2017-11-13",11.24
"1774","2017-11-14",11.27
"1775","2017-11-15",11.2
"1776","2017-11-16",11.11
"1777","2017-11-17",11.2
"1778","2017-11-20",11.19
"1779","2017-11-21",11.1
"1780","2017-11-22",11.05
"1781","2017-11-24",11.13
"1782","2017-11-27",11.03
"1783","2017-11-28",11.03
"1784","2017-11-29",10.97
"1785","2017-11-30",10.83
"1786","2017-12-01",10.68
"1787","2017-12-04",10.77
"1788","2017-12-05",10.69
"1789","2017-12-06",10.75
"1790","2017-12-07",10.79
"1791","2017-12-08",10.94
"1792","2017-12-11",10.89
"1793","2017-12-12",10.86
"1794","2017-12-13",11
"1795","2017-12-14",11.03
"1796","2017-12-15",11.02
"1797","2017-12-18",11.17
"1798","2017-12-19",11.1
"1799","2017-12-20",11.24
"1800","2017-12-21",11.15
"1801","2017-12-22",11.15
"1802","2017-12-26",11.08
"1803","2017-12-27",11.2
"1804","2017-12-28",11.17
"1805","2017-12-29",11.22
"1806","2018-01-02",11.43
"1807","2018-01-03",11.38
"1808","2018-01-04",11.31
"1809","2018-01-05",11.43
"1810","2018-01-08",11.69
"1811","2018-01-09",11.3
"1812","2018-01-10",11.12
"1813","2018-01-11",11.17
"1814","2018-01-12",11.52
"1815","2018-01-16",11.41
"1816","2018-01-17",11.31
"1817","2018-01-18",11.65
"1818","2018-01-19",11.25
"1819","2018-01-22",11.28
"1820","2018-01-23",11.37
"1821","2018-01-24",11.25
"1822","2018-01-25",11.35
"1823","2018-01-26",11.35
"1824","2018-01-29",11.28
"1825","2018-01-30",11.13
"1826","2018-01-31",10.96
"1827","2018-02-01",10.93
"1828","2018-02-02",10.77
"1829","2018-02-05",10.35
"1830","2018-02-06",10.81
"1831","2018-02-07",10.93
"1832","2018-02-08",10.76
"1833","2018-02-09",10.82
"1834","2018-02-12",11.02
"1835","2018-02-13",11.23
"1836","2018-02-14",11.26
"1837","2018-02-15",11.16
"1838","2018-02-16",11.23
"1839","2018-02-20",11.04
"1840","2018-02-21",10.69
"1841","2018-02-22",10.66
"1842","2018-02-23",10.74
"1843","2018-02-26",10.58
"1844","2018-02-27",10.55
"1845","2018-02-28",10.37
"1846","2018-03-01",10.56
"1847","2018-03-02",10.58
"1848","2018-03-05",10.58
"1849","2018-03-06",10.51
"1850","2018-03-07",10.34
"1851","2018-03-08",10.69
"1852","2018-03-09",10.71
"1853","2018-03-12",10.97
"1854","2018-03-13",10.61
"1855","2018-03-14",10.56
"1856","2018-03-15",10.53
"1857","2018-03-16",10.66
"1858","2018-03-19",10.6
"1859","2018-03-20",10.69
"1860","2018-03-21",10.69
"1861","2018-03-22",10.62
"1862","2018-03-23",10.61
"1863","2018-03-26",10.67
"1864","2018-03-27",10.37
"1865","2018-03-28",10.41
"1866","2018-03-29",10.39
"1867","2018-04-02",10.38
"1868","2018-04-03",10.59
"1869","2018-04-04",10.56
"1870","2018-04-05",10.55
"1871","2018-04-06",10.49
"1872","2018-04-09",10.53
"1873","2018-04-10",10.52
"1874","2018-04-11",10.51
"1875","2018-04-12",10.43
"1876","2018-04-13",10.44
"1877","2018-04-16",10.47
"1878","2018-04-17",10.52
"1879","2018-04-18",10.39
"1880","2018-04-19",10.4
"1881","2018-04-20",10.37
"1882","2018-04-23",10.3
"1883","2018-04-24",10.34
"1884","2018-04-25",10.23
"1885","2018-04-26",10.17
"1886","2018-04-27",10.25
"1887","2018-04-30",10.28
"1888","2018-05-01",10.36
"1889","2018-05-02",10.06
"1890","2018-05-03",10.02
"1891","2018-05-04",9.99
"1892","2018-05-07",10.03
"1893","2018-05-08",10.03
"1894","2018-05-09",10
"1895","2018-05-10",10.11
"1896","2018-05-11",10.24
"1897","2018-05-14",10.26
"1898","2018-05-15",10.27
"1899","2018-05-16",10.08
"1900","2018-05-17",10.08
"1901","2018-05-18",10.02
"1902","2018-05-21",10.05
"1903","2018-05-22",10.01
"1904","2018-05-23",10.02
"1905","2018-05-24",9.97
"1906","2018-05-25",10.01
"1907","2018-05-29",9.99
"1908","2018-05-30",9.99
"1909","2018-05-31",9.99
"1910","2018-06-01",10.07
"1911","2018-06-04",10.06
"1912","2018-06-05",10.05
"1913","2018-06-06",10.12
"1914","2018-06-07",10.22
"1915","2018-06-08",10.2
"1916","2018-06-11",10.26
"1917","2018-06-12",10.33
"1918","2018-06-13",10.31
"1919","2018-06-14",10.43
"1920","2018-06-15",10.5
"1921","2018-06-18",10.28
"1922","2018-06-19",10.13
"1923","2018-06-20",10.06
"1924","2018-06-21",10.11
"1925","2018-06-22",10.13
"1926","2018-06-25",10.09
"1927","2018-06-26",10.09
"1928","2018-06-27",10.05
