"","date","RDHL"
"1003","2016-12-28",10.32
"1004","2016-12-29",10.4
"1005","2016-12-30",10.46
"1006","2017-01-03",10.4
"1007","2017-01-04",10.56
"1008","2017-01-05",10.59
"1009","2017-01-06",10.88
"1010","2017-01-09",10.57
"1011","2017-01-10",10.45
"1012","2017-01-11",10.55
"1013","2017-01-12",10.45
"1014","2017-01-13",10.54
"1015","2017-01-17",10.35
"1016","2017-01-18",10.25
"1017","2017-01-19",10.15
"1018","2017-01-20",10.22
"1019","2017-01-23",10.01
"1020","2017-01-24",9.76
"1021","2017-01-25",9.62
"1022","2017-01-26",10.2
"1023","2017-01-27",9.85
"1024","2017-01-30",9.65
"1025","2017-01-31",9.77
"1026","2017-02-01",9.68
"1027","2017-02-02",9.41
"1028","2017-02-03",9.75
"1029","2017-02-06",9.95
"1030","2017-02-07",9.85
"1031","2017-02-08",9.81
"1032","2017-02-09",9.33
"1033","2017-02-10",9.54
"1034","2017-02-13",9.71
"1035","2017-02-14",9.68
"1036","2017-02-15",9.72
"1037","2017-02-16",9.81
"1038","2017-02-17",9.88
"1039","2017-02-21",9.63
"1040","2017-02-22",9.42
"1041","2017-02-23",9.3
"1042","2017-02-24",9.43
"1043","2017-02-27",9.32
"1044","2017-02-28",9.59
"1045","2017-03-01",9.57
"1046","2017-03-02",9.67
"1047","2017-03-03",9.53
"1048","2017-03-06",9.75
"1049","2017-03-07",9.79
"1050","2017-03-08",9.83
"1051","2017-03-09",10.03
"1052","2017-03-10",10.34
"1053","2017-03-13",10.34
"1054","2017-03-14",10.44
"1055","2017-03-15",10.48
"1056","2017-03-16",10.49
"1057","2017-03-17",10.23
"1058","2017-03-20",10.42
"1059","2017-03-21",10.37
"1060","2017-03-22",10.3
"1061","2017-03-23",10.36
"1062","2017-03-24",10.47
"1063","2017-03-27",10.23
"1064","2017-03-28",10.04
"1065","2017-03-29",9.8
"1066","2017-03-30",9.48
"1067","2017-03-31",9.59
"1068","2017-04-03",9.51
"1069","2017-04-04",9.73
"1070","2017-04-05",9.72
"1071","2017-04-06",9.72
"1072","2017-04-07",9.75
"1073","2017-04-10",10.2
"1074","2017-04-11",10
"1075","2017-04-12",10.12
"1076","2017-04-13",9.86
"1077","2017-04-17",9.88
"1078","2017-04-18",9.85
"1079","2017-04-19",9.82
"1080","2017-04-20",9.97
"1081","2017-04-21",10.38
"1082","2017-04-24",10.22
"1083","2017-04-25",10.27
"1084","2017-04-26",10.29
"1085","2017-04-27",10.19
"1086","2017-04-28",10.06
"1087","2017-05-01",9.75
"1088","2017-05-02",9.77
"1089","2017-05-03",9.79
"1090","2017-05-04",9.71
"1091","2017-05-05",9.65
"1092","2017-05-08",9.64
"1093","2017-05-09",9.54
"1094","2017-05-10",9.73
"1095","2017-05-11",9.94
"1096","2017-05-12",9.86
"1097","2017-05-15",10
"1098","2017-05-16",10.15
"1099","2017-05-17",9.96
"1100","2017-05-18",9.93
"1101","2017-05-19",9.9
"1102","2017-05-22",10.31
"1103","2017-05-23",10.11
"1104","2017-05-24",9.85
"1105","2017-05-25",9.99
"1106","2017-05-26",9.85
"1107","2017-05-30",9.44
"1108","2017-05-31",9.38
"1109","2017-06-01",9.235
"1110","2017-06-02",9.36
"1111","2017-06-05",9.34
"1112","2017-06-06",9.21
"1113","2017-06-07",9.17
"1114","2017-06-08",9.31
"1115","2017-06-09",9.282
"1116","2017-06-12",9.31
"1117","2017-06-13",9.47
"1118","2017-06-14",9.32
"1119","2017-06-15",9.14
"1120","2017-06-16",8.6
"1121","2017-06-19",9.08
"1122","2017-06-20",9.35
"1123","2017-06-21",9.14
"1124","2017-06-22",8.96
"1125","2017-06-23",9.08
"1126","2017-06-26",8.89
"1127","2017-06-27",8.8
"1128","2017-06-28",8.77
"1129","2017-06-29",8.44
"1130","2017-06-30",8.62
"1131","2017-07-03",8.43
"1132","2017-07-05",8.44
"1133","2017-07-06",8.29
"1134","2017-07-07",8.36
"1135","2017-07-10",8.21
"1136","2017-07-11",8.18
"1137","2017-07-12",8.27
"1138","2017-07-13",8.53
"1139","2017-07-14",8.81
"1140","2017-07-17",8.93
"1141","2017-07-18",9
"1142","2017-07-19",9.21
"1143","2017-07-20",9.47
"1144","2017-07-21",9.37
"1145","2017-07-24",9.76
"1146","2017-07-25",10.5
"1147","2017-07-26",10.44
"1148","2017-07-27",9.9
"1149","2017-07-28",10.2
"1150","2017-07-31",9.83
"1151","2017-08-01",9.3
"1152","2017-08-02",9.05
"1153","2017-08-03",8.85
"1154","2017-08-04",9.03
"1155","2017-08-07",8.81
"1156","2017-08-08",8.64
"1157","2017-08-09",8.47
"1158","2017-08-10",8.51
"1159","2017-08-11",8.422
"1160","2017-08-14",8.51
"1161","2017-08-15",8.54
"1162","2017-08-16",8.54
"1163","2017-08-17",8.77
"1164","2017-08-18",8.98
"1165","2017-08-21",8.85
"1166","2017-08-22",8.89
"1167","2017-08-23",8.78
"1168","2017-08-24",8.56
"1169","2017-08-25",8.78
"1170","2017-08-28",8.52
"1171","2017-08-29",8.36
"1172","2017-08-30",8.479
"1173","2017-08-31",8.62
"1174","2017-09-01",8.601
"1175","2017-09-05",8.39
"1176","2017-09-06",8.32
"1177","2017-09-07",8.35
"1178","2017-09-08",8.25
"1179","2017-09-11",8.37
"1180","2017-09-12",8.42
"1181","2017-09-13",8.57
"1182","2017-09-14",8.55
"1183","2017-09-15",8.76
"1184","2017-09-18",8.9
"1185","2017-09-19",9.02
"1186","2017-09-20",8.9
"1187","2017-09-21",8.96
"1188","2017-09-22",9.05
"1189","2017-09-25",9.05
"1190","2017-09-26",9.46
"1191","2017-09-27",9.09
"1192","2017-09-28",10.05
"1193","2017-09-29",10.81
"1194","2017-10-02",10.81
"1195","2017-10-03",9.39
"1196","2017-10-04",9.66
"1197","2017-10-05",9.9
"1198","2017-10-06",9.58
"1199","2017-10-09",9.31
"1200","2017-10-10",9.25
"1201","2017-10-11",9.2
"1202","2017-10-12",9.122
"1203","2017-10-13",9.06
"1204","2017-10-16",9.01
"1205","2017-10-17",8.85
"1206","2017-10-18",8.71
"1207","2017-10-19",8.78
"1208","2017-10-20",9.25
"1209","2017-10-23",9.11
"1210","2017-10-24",9.05
"1211","2017-10-25",9.03
"1212","2017-10-26",8.98
"1213","2017-10-27",9.04
"1214","2017-10-30",8.97
"1215","2017-10-31",8.92
"1216","2017-11-01",8.9
"1217","2017-11-02",8.85
"1218","2017-11-03",8.79
"1219","2017-11-06",8.299
"1220","2017-11-07",7.5
"1221","2017-11-08",5.28
"1222","2017-11-09",5.37
"1223","2017-11-10",5.35
"1224","2017-11-13",5.15
"1225","2017-11-14",4.99
"1226","2017-11-15",4.95
"1227","2017-11-16",5.12
"1228","2017-11-17",5.19
"1229","2017-11-20",5.21
"1230","2017-11-21",5.1
"1231","2017-11-22",5.09
"1232","2017-11-24",5.02
"1233","2017-11-27",5.04
"1234","2017-11-28",5.06
"1235","2017-11-29",5.03
"1236","2017-11-30",5.04
"1237","2017-12-01",5.05
"1238","2017-12-04",5.03
"1239","2017-12-05",4.79
"1240","2017-12-06",4.6
"1241","2017-12-07",4.95
"1242","2017-12-08",4.63
"1243","2017-12-11",4.61
"1244","2017-12-12",4.58
"1245","2017-12-13",4.75
"1246","2017-12-14",4.8
"1247","2017-12-15",4.83
"1248","2017-12-18",4.97
"1249","2017-12-19",4.87
"1250","2017-12-20",4.8
"1251","2017-12-21",4.8
"1252","2017-12-22",4.84
"1253","2017-12-26",4.86
"1254","2017-12-27",5.04
"1255","2017-12-28",5.08
"1256","2017-12-29",5.14
"1257","2018-01-02",5.13
"1258","2018-01-03",5.465
"1259","2018-01-04",5.48
"1260","2018-01-05",5.52
"1261","2018-01-08",5.39
"1262","2018-01-09",5.38
"1263","2018-01-10",5.36
"1264","2018-01-11",5.2
"1265","2018-01-12",5.17
"1266","2018-01-16",5.22
"1267","2018-01-17",5.17
"1268","2018-01-18",5.21
"1269","2018-01-19",5.24
"1270","2018-01-22",5.33
"1271","2018-01-23",5.51
"1272","2018-01-24",5.49
"1273","2018-01-25",5.57
"1274","2018-01-26",6.2
"1275","2018-01-29",6.835
"1276","2018-01-30",6.64
"1277","2018-01-31",6.22
"1278","2018-02-01",6.15
"1279","2018-02-02",5.84
"1280","2018-02-05",5.57
"1281","2018-02-06",5.68
"1282","2018-02-07",5.98
"1283","2018-02-08",5.61
"1284","2018-02-09",5.7
"1285","2018-02-12",5.81
"1286","2018-02-13",5.82
"1287","2018-02-14",5.9
"1288","2018-02-15",5.93
"1289","2018-02-16",6.12
"1290","2018-02-20",6.21
"1291","2018-02-21",6.26
"1292","2018-02-22",6.23
"1293","2018-02-23",6.28
"1294","2018-02-26",6.29
"1295","2018-02-27",6.24
"1296","2018-02-28",6.44
"1297","2018-03-01",6.42
"1298","2018-03-02",6.32
"1299","2018-03-05",6.02
"1300","2018-03-06",5.99
"1301","2018-03-07",6.12
"1302","2018-03-08",6.13
"1303","2018-03-09",6.12
"1304","2018-03-12",5.84
"1305","2018-03-13",5.81
"1306","2018-03-14",5.89
"1307","2018-03-15",5.66
"1308","2018-03-16",5.79
"1309","2018-03-19",5.55
"1310","2018-03-20",5.5
"1311","2018-03-21",5.52
"1312","2018-03-22",5.55
"1313","2018-03-23",5.43
"1314","2018-03-26",5.54
"1315","2018-03-27",5.03
"1316","2018-03-28",4.96
"1317","2018-03-29",5.15
"1318","2018-04-02",4.96
"1319","2018-04-03",5.21
"1320","2018-04-04",5.03
"1321","2018-04-05",5.12
"1322","2018-04-06",5.04
"1323","2018-04-09",5.1
"1324","2018-04-10",5.16
"1325","2018-04-11",5.09
"1326","2018-04-12",5.19
"1327","2018-04-13",5.04
"1328","2018-04-16",4.89
"1329","2018-04-17",4.85
"1330","2018-04-18",4.861
"1331","2018-04-19",4.93
"1332","2018-04-20",5.01
"1333","2018-04-23",4.96
"1334","2018-04-24",5.03
"1335","2018-04-25",4.82
"1336","2018-04-26",4.99
"1337","2018-04-27",4.98
"1338","2018-04-30",4.85
"1339","2018-05-01",4.98
"1340","2018-05-02",4.89
"1341","2018-05-03",4.98
"1342","2018-05-04",4.98
"1343","2018-05-07",5.13
"1344","2018-05-08",5.49
"1345","2018-05-09",5.78
"1346","2018-05-10",6.06
"1347","2018-05-11",6.27
"1348","2018-05-14",6.88
"1349","2018-05-15",7.11
"1350","2018-05-16",7.02
"1351","2018-05-17",6.96
"1352","2018-05-18",7
"1353","2018-05-21",7.08
"1354","2018-05-22",7.24
"1355","2018-05-23",6.98
"1356","2018-05-24",7.11
"1357","2018-05-25",7.09
"1358","2018-05-29",6.96
"1359","2018-05-30",6.9
"1360","2018-05-31",7.14
"1361","2018-06-01",7.25
"1362","2018-06-04",7.24
"1363","2018-06-05",7.17
"1364","2018-06-06",7.19
"1365","2018-06-07",7
"1366","2018-06-08",7.25
"1367","2018-06-11",7.27
"1368","2018-06-12",7.56
"1369","2018-06-13",7.78
"1370","2018-06-14",7.79
"1371","2018-06-15",8
"1372","2018-06-18",8.19
"1373","2018-06-19",7.9
"1374","2018-06-20",8.17
"1375","2018-06-21",7.84
"1376","2018-06-22",7.9
"1377","2018-06-25",7.82
"1378","2018-06-26",7.99
"1379","2018-06-27",7.93
"1380","2018-06-28",8.09
"1381","2018-06-29",8.53
"1382","2018-07-02",9.1
"1383","2018-07-03",9.52
"1384","2018-07-05",9.08
"1385","2018-07-06",9.3
"1386","2018-07-09",9.51
"1387","2018-07-10",9.73
"1388","2018-07-11",10
"1389","2018-07-12",10.26
"1390","2018-07-13",10.68
"1391","2018-07-16",11.35
"1392","2018-07-17",11.29
"1393","2018-07-18",11.06
"1394","2018-07-19",10.35
"1395","2018-07-20",9.96
"1396","2018-07-23",9.9
"1397","2018-07-24",9.99
"1398","2018-07-25",9.99
"1399","2018-07-26",9.775
"1400","2018-07-27",9.43
"1401","2018-07-30",8.75
"1402","2018-07-31",7.77
"1403","2018-08-01",7.56
"1404","2018-08-02",7.08
"1405","2018-08-03",7.19
"1406","2018-08-06",6.66
"1407","2018-08-07",6.05
"1408","2018-08-08",6.03
"1409","2018-08-09",6.53
"1410","2018-08-10",6.5
"1411","2018-08-13",6.07
"1412","2018-08-14",6
"1413","2018-08-15",6.05
"1414","2018-08-16",6.15
"1415","2018-08-17",6.16
"1416","2018-08-20",6.42
"1417","2018-08-21",6.76
"1418","2018-08-22",7.2
"1419","2018-08-23",7.15
"1420","2018-08-24",7.32
"1421","2018-08-27",7.27
"1422","2018-08-28",7.5
"1423","2018-08-29",7.47
"1424","2018-08-30",7.45
"1425","2018-08-31",7.48
"1426","2018-09-04",7.6
"1427","2018-09-05",7.45
"1428","2018-09-06",7.4
"1429","2018-09-07",7.4
"1430","2018-09-10",7.39
"1431","2018-09-11",7.2
"1432","2018-09-12",7.46
"1433","2018-09-13",8.11
"1434","2018-09-14",8.08
"1435","2018-09-17",7.86
"1436","2018-09-18",8
"1437","2018-09-19",8
"1438","2018-09-20",7.9
"1439","2018-09-21",8.04
"1440","2018-09-24",8.14
"1441","2018-09-25",8.44
"1442","2018-09-26",8.41
"1443","2018-09-27",8.66
"1444","2018-09-28",8.83
"1445","2018-10-01",8.93
"1446","2018-10-02",9.02
"1447","2018-10-03",9.05
"1448","2018-10-04",8.82
"1449","2018-10-05",8.75
"1450","2018-10-08",8.37
"1451","2018-10-09",7.96
"1452","2018-10-10",7.2
"1453","2018-10-11",7.4
"1454","2018-10-12",7.99
"1455","2018-10-15",8.32
"1456","2018-10-16",8.71
"1457","2018-10-17",8.21
"1458","2018-10-18",8.47
"1459","2018-10-19",8.42
"1460","2018-10-22",8.22
"1461","2018-10-23",7.83
"1462","2018-10-24",7.9
"1463","2018-10-25",8.33
"1464","2018-10-26",8
"1465","2018-10-29",7.93
"1466","2018-10-30",7.82
"1467","2018-10-31",7.89
"1468","2018-11-01",8.7
"1469","2018-11-02",8.39
"1470","2018-11-05",7.98
"1471","2018-11-06",8.01
"1472","2018-11-07",8.3
"1473","2018-11-08",8.94
"1474","2018-11-09",8.56
"1475","2018-11-12",8.78
"1476","2018-11-13",9.35
"1477","2018-11-14",8.33
"1478","2018-11-15",8.09
"1479","2018-11-16",7.9
"1480","2018-11-19",7.53
"1481","2018-11-20",7.62
"1482","2018-11-21",7.95
"1483","2018-11-23",8.02
"1484","2018-11-26",8.12
"1485","2018-11-27",8
"1486","2018-11-28",8.19
"1487","2018-11-29",8.19
"1488","2018-11-30",8.41
"1489","2018-12-03",8.08
"1490","2018-12-04",7.27
"1491","2018-12-06",7.03
"1492","2018-12-07",7.05
"1493","2018-12-10",6.98
"1494","2018-12-11",7
"1495","2018-12-12",6.94
"1496","2018-12-13",6.69
"1497","2018-12-14",6.8
"1498","2018-12-17",6.38
"1499","2018-12-18",5.87
"1500","2018-12-19",5.81
"1501","2018-12-20",5.44
"1502","2018-12-21",5.71
"1503","2018-12-24",5.18
"1504","2018-12-26",5.43
"1505","2018-12-27",5.26
"1506","2018-12-28",5.36
"1507","2018-12-31",5.55
"1508","2019-01-02",6.15
"1509","2019-01-03",6.06
"1510","2019-01-04",6.46
"1511","2019-01-07",6.48
"1512","2019-01-08",7.05
"1513","2019-01-09",6.84
"1514","2019-01-10",6.94
"1515","2019-01-11",7.06
"1516","2019-01-14",6.73
"1517","2019-01-15",7.03
"1518","2019-01-16",6.95
"1519","2019-01-17",6.85
"1520","2019-01-18",6.89
"1521","2019-01-22",7.18
"1522","2019-01-23",7.15
"1523","2019-01-24",7.79
"1524","2019-01-25",7.56
"1525","2019-01-28",8.22
"1526","2019-01-29",8.38
"1527","2019-01-30",8.57
"1528","2019-01-31",8.3
"1529","2019-02-01",8.48
"1530","2019-02-04",8.4
"1531","2019-02-05",8.49
"1532","2019-02-06",8.74
"1533","2019-02-07",8.63
"1534","2019-02-08",8.62
"1535","2019-02-11",8.71
"1536","2019-02-12",8.8
"1537","2019-02-13",8.605
"1538","2019-02-14",8.4
"1539","2019-02-15",8.42
"1540","2019-02-19",8.31
"1541","2019-02-20",8.15
"1542","2019-02-21",7.73
"1543","2019-02-22",7.76
"1544","2019-02-25",7.8
"1545","2019-02-26",7.52
"1546","2019-02-27",7.74
"1547","2019-02-28",7.64
"1548","2019-03-01",7.68
"1549","2019-03-04",7.67
"1550","2019-03-05",7.51
"1551","2019-03-06",7.5
"1552","2019-03-07",7.53
"1553","2019-03-08",7.74
"1554","2019-03-11",8.27
"1555","2019-03-12",9
"1556","2019-03-13",8.72
"1557","2019-03-14",8.23
"1558","2019-03-15",8.55
"1559","2019-03-18",8.75
"1560","2019-03-19",8.81
"1561","2019-03-20",8.89
"1562","2019-03-21",8.85
"1563","2019-03-22",8.76
"1564","2019-03-25",8.79
"1565","2019-03-26",8.64
"1566","2019-03-27",8.31
"1567","2019-03-28",8.45
"1568","2019-03-29",8.31
"1569","2019-04-01",8.8
"1570","2019-04-02",8.73
"1571","2019-04-03",8.75
"1572","2019-04-04",8.75
"1573","2019-04-05",8.77
"1574","2019-04-08",8.69
"1575","2019-04-09",8.62
"1576","2019-04-10",8.61
"1577","2019-04-11",8.75
"1578","2019-04-12",8.6
"1579","2019-04-15",8.75
"1580","2019-04-16",8.5
"1581","2019-04-17",8.18
"1582","2019-04-18",8.1
"1583","2019-04-22",8.15
"1584","2019-04-23",7.99
"1585","2019-04-24",8.07
"1586","2019-04-25",8.05
"1587","2019-04-26",7.97
"1588","2019-04-29",7.9
"1589","2019-04-30",7.86
"1590","2019-05-01",7.66
"1591","2019-05-02",7.62
"1592","2019-05-03",7.72
"1593","2019-05-06",8.11
"1594","2019-05-07",7.97
"1595","2019-05-08",7.85
"1596","2019-05-09",7.78
"1597","2019-05-10",7.79
"1598","2019-05-13",7.65
"1599","2019-05-14",7.58
"1600","2019-05-15",7.7
"1601","2019-05-16",7.6
"1602","2019-05-17",7.64
"1603","2019-05-20",7.4
"1604","2019-05-21",7.55
"1605","2019-05-22",7.57
"1606","2019-05-23",7.63
"1607","2019-05-24",7.814
"1608","2019-05-28",7.4
"1609","2019-05-29",7.49
"1610","2019-05-30",7.395
"1611","2019-05-31",7.41
"1612","2019-06-03",7.33
"1613","2019-06-04",7.24
"1614","2019-06-05",7.14
"1615","2019-06-06",7.4
"1616","2019-06-07",7.39
"1617","2019-06-10",7.21
"1618","2019-06-11",7.12
"1619","2019-06-12",7.33
"1620","2019-06-13",7.18
"1621","2019-06-14",7.2
"1622","2019-06-17",7.32
"1623","2019-06-18",7.04
"1624","2019-06-19",7.04
"1625","2019-06-20",6.89
"1626","2019-06-21",6.81
"1627","2019-06-24",6.86
"1628","2019-06-25",6.4
"1629","2019-06-26",6.34
"1630","2019-06-27",6.46
"1631","2019-06-28",6.5
"1632","2019-07-01",6.6
"1633","2019-07-02",6.46
"1634","2019-07-03",6.71
"1635","2019-07-05",6.66
"1636","2019-07-08",6.62
"1637","2019-07-09",6.65
"1638","2019-07-10",6.59
"1639","2019-07-11",6.64
"1640","2019-07-12",7.4
"1641","2019-07-15",7.88
"1642","2019-07-16",8.37
"1643","2019-07-17",8.26
"1644","2019-07-18",7.85
"1645","2019-07-19",8.1
"1646","2019-07-22",8.29
"1647","2019-07-23",7.29
"1648","2019-07-24",7.19
"1649","2019-07-25",6.91
"1650","2019-07-26",6.97
"1651","2019-07-29",6.77
"1652","2019-07-30",6.84
"1653","2019-07-31",6.62
"1654","2019-08-01",6.63
"1655","2019-08-02",6.8
"1656","2019-08-05",6.6
"1657","2019-08-06",6.7
"1658","2019-08-07",6.92
"1659","2019-08-08",7.18
"1660","2019-08-09",6.8
"1661","2019-08-12",6.84
"1662","2019-08-13",6.96
"1663","2019-08-14",6.63
"1664","2019-08-15",6.695
"1665","2019-08-16",6.87
"1666","2019-08-19",6.94
"1667","2019-08-20",7.08
"1668","2019-08-21",7.3
"1669","2019-08-22",7.25
"1670","2019-08-23",7.26
"1671","2019-08-26",7.2
"1672","2019-08-27",7.125
"1673","2019-08-28",7.26
"1674","2019-08-29",7.515
"1675","2019-08-30",7.58
"1676","2019-09-03",8.22
"1677","2019-09-04",8.09
"1678","2019-09-05",8.15
"1679","2019-09-06",8.18
"1680","2019-09-09",7.85
"1681","2019-09-10",7.99
"1682","2019-09-11",7.93
"1683","2019-09-12",7.67
"1684","2019-09-13",7.65
"1685","2019-09-16",7.86
"1686","2019-09-17",7.71
"1687","2019-09-18",7.63
"1688","2019-09-19",7.645
"1689","2019-09-20",7.6
"1690","2019-09-23",7.5
"1691","2019-09-24",7.5
"1692","2019-09-25",7.39
"1693","2019-09-26",7.151
"1694","2019-09-27",7.24
"1695","2019-09-30",7.04
"1696","2019-10-01",7.06
"1697","2019-10-02",7.15
"1698","2019-10-03",6.9
"1699","2019-10-04",6.92
"1700","2019-10-07",6.87
"1701","2019-10-08",6.52
"1702","2019-10-09",6.66
"1703","2019-10-10",6.54
"1704","2019-10-11",5.76
"1705","2019-10-14",6.27
"1706","2019-10-15",6.19
"1707","2019-10-16",6.09
"1708","2019-10-17",6.17
"1709","2019-10-18",6.35
"1710","2019-10-21",6.57
"1711","2019-10-22",6.6
"1712","2019-10-23",6.35
"1713","2019-10-24",6.25
"1714","2019-10-25",6.3
"1715","2019-10-28",6.59
"1716","2019-10-29",6.7
"1717","2019-10-30",6.58
"1718","2019-10-31",6.701
"1719","2019-11-01",6.92
"1720","2019-11-04",7.35
"1721","2019-11-05",7.15
"1722","2019-11-06",7
"1723","2019-11-07",6.7
"1724","2019-11-08",6.82
"1725","2019-11-11",6.38
"1726","2019-11-12",6.1
"1727","2019-11-13",6.23
"1728","2019-11-14",6.15
"1729","2019-11-15",6.25
"1730","2019-11-18",6.095
"1731","2019-11-19",6.04
"1732","2019-11-20",5.9
"1733","2019-11-21",5.76
"1734","2019-11-22",5.91
"1735","2019-11-25",6.21
"1736","2019-11-26",6.22
"1737","2019-11-27",6.69
"1738","2019-11-29",6.85
"1739","2019-12-02",6.67
"1740","2019-12-03",6.36
"1741","2019-12-04",6.32
"1742","2019-12-05",6.52
"1743","2019-12-06",6.58
"1744","2019-12-09",6.29
"1745","2019-12-10",6.44
"1746","2019-12-11",6.2
"1747","2019-12-12",6.15
"1748","2019-12-13",6.25
"1749","2019-12-16",6.05
"1750","2019-12-17",5.92
"1751","2019-12-18",5.95
"1752","2019-12-19",5.93
"1753","2019-12-20",5.83
"1754","2019-12-23",6.1
"1755","2019-12-24",6.17
"1756","2019-12-26",6.4
"1757","2019-12-27",6.05
"1758","2019-12-30",5.97
"1759","2019-12-31",6.07
"1760","2020-01-02",6.06
"1761","2020-01-03",5.94
"1762","2020-01-06",6.14
"1763","2020-01-07",6.17
"1764","2020-01-08",6.03
"1765","2020-01-09",6.03
"1766","2020-01-10",6.09
"1767","2020-01-13",6.02
"1768","2020-01-14",5.92
"1769","2020-01-15",5.94
"1770","2020-01-16",6.05
"1771","2020-01-17",6.13
"1772","2020-01-21",6.01
"1773","2020-01-22",5.98
"1774","2020-01-23",5.93
"1775","2020-01-24",5.96
"1776","2020-01-27",5.88
"1777","2020-01-28",5.72
"1778","2020-01-29",5.65
"1779","2020-01-30",5.42
"1780","2020-01-31",5.29
"1781","2020-02-03",5.25
"1782","2020-02-04",5.3
"1783","2020-02-05",5.61
"1784","2020-02-06",5.06
"1785","2020-02-07",5.01
"1786","2020-02-10",4.94
"1787","2020-02-11",4.98
"1788","2020-02-12",4.89
"1789","2020-02-13",4.92
"1790","2020-02-14",5
"1791","2020-02-18",4.94
"1792","2020-02-19",5.03
"1793","2020-02-20",5.04
"1794","2020-02-21",4.9
"1795","2020-02-24",4.7
"1796","2020-02-25",4.52
"1797","2020-02-26",4.69
"1798","2020-02-27",4.05
"1799","2020-02-28",4.13
"1800","2020-03-02",4.29
"1801","2020-03-03",4.32
"1802","2020-03-04",4.45
"1803","2020-03-05",4.73
"1804","2020-03-06",4.71
"1805","2020-03-09",4.22
"1806","2020-03-10",4.35
"1807","2020-03-11",3.99
"1808","2020-03-12",3.51
"1809","2020-03-13",4.35
"1810","2020-03-16",4.19
"1811","2020-03-17",3.94
"1812","2020-03-18",3.54
"1813","2020-03-19",4.05
"1814","2020-03-20",3.93
"1815","2020-03-23",4.22
"1816","2020-03-24",4.27
"1817","2020-03-25",4.28
"1818","2020-03-26",4.43
"1819","2020-03-27",4.21
"1820","2020-03-30",4.37
"1821","2020-03-31",4.53
"1822","2020-04-01",4.6
"1823","2020-04-02",5.18
"1824","2020-04-03",4.76
"1825","2020-04-06",5.6
"1826","2020-04-07",6.1
"1827","2020-04-08",6.16
"1828","2020-04-09",6.05
"1829","2020-04-13",6.88
"1830","2020-04-14",7.51
"1831","2020-04-15",7.46
"1832","2020-04-16",7.11
"1833","2020-04-17",6.33
"1834","2020-04-20",7.16
"1835","2020-04-21",6.83
"1836","2020-04-22",6.92
"1837","2020-04-23",7.61
"1838","2020-04-24",7.6
"1839","2020-04-27",8.6
"1840","2020-04-28",7.66
"1841","2020-04-29",7.93
"1842","2020-04-30",7.18
"1843","2020-05-01",6.7
"1844","2020-05-04",6.84
"1845","2020-05-05",6.64
"1846","2020-05-06",6.55
"1847","2020-05-07",6.54
"1848","2020-05-08",6.9
"1849","2020-05-11",7.24
"1850","2020-05-12",7.29
"1851","2020-05-13",7.06
"1852","2020-05-14",6.79
"1853","2020-05-15",6.72
"1854","2020-05-18",6.91
"1855","2020-05-19",7.15
"1856","2020-05-20",7.26
"1857","2020-05-21",7.09
"1858","2020-05-22",7.36
"1859","2020-05-26",7.18
"1860","2020-05-27",7
"1861","2020-05-28",6.95
"1862","2020-05-29",7.12
"1863","2020-06-01",7.09
"1864","2020-06-02",7.14
"1865","2020-06-03",6.97
"1866","2020-06-04",6.93
"1867","2020-06-05",6.82
"1868","2020-06-08",7.03
"1869","2020-06-09",7.18
"1870","2020-06-10",7.65
"1871","2020-06-11",7.19
"1872","2020-06-12",7.04
"1873","2020-06-15",6.93
"1874","2020-06-16",6.94
"1875","2020-06-17",6.76
"1876","2020-06-18",6.64
"1877","2020-06-19",6.74
"1878","2020-06-22",6.72
"1879","2020-06-23",6.5
"1880","2020-06-24",6.83
"1881","2020-06-25",7.14
"1882","2020-06-26",7.36
"1883","2020-06-29",7.02
"1884","2020-06-30",6.7
"1885","2020-07-01",6.81
"1886","2020-07-02",6.79
"1887","2020-07-06",6.92
"1888","2020-07-07",7.02
"1889","2020-07-08",6.97
"1890","2020-07-09",6.86
"1891","2020-07-10",6.75
"1892","2020-07-13",6.34
"1893","2020-07-14",6.38
"1894","2020-07-15",6.51
"1895","2020-07-16",6.7
"1896","2020-07-17",6.92
"1897","2020-07-20",7.12
"1898","2020-07-21",7.01
"1899","2020-07-22",6.8
"1900","2020-07-23",6.56
"1901","2020-07-24",6.82
"1902","2020-07-27",6.9
"1903","2020-07-28",6.68
"1904","2020-07-29",6.78
"1905","2020-07-30",7.55
"1906","2020-07-31",7.93
"1907","2020-08-03",7.8
"1908","2020-08-04",7.41
"1909","2020-08-05",7.5
"1910","2020-08-06",7.99
"1911","2020-08-07",8.75
"1912","2020-08-10",9.77
"1913","2020-08-11",8.97
"1914","2020-08-12",9.19
"1915","2020-08-13",8.37
"1916","2020-08-14",7.78
"1917","2020-08-17",8.31
"1918","2020-08-18",8.37
"1919","2020-08-19",8.37
"1920","2020-08-20",8.23
"1921","2020-08-21",8.05
"1922","2020-08-24",7.56
"1923","2020-08-25",7.25
"1924","2020-08-26",7.49
"1925","2020-08-27",7.63
"1926","2020-08-28",7.91
"1927","2020-08-31",8.26
"1928","2020-09-01",7.89
"1929","2020-09-02",7.92
"1930","2020-09-03",7.86
"1931","2020-09-04",7.44
"1932","2020-09-08",8.41
"1933","2020-09-09",9.42
"1934","2020-09-10",10.16
"1935","2020-09-11",9.95
"1936","2020-09-14",9.52
