"","date","SGRY"
"990","2019-09-05",6.7
"991","2019-09-06",6.61
"992","2019-09-09",7
"993","2019-09-10",7.69
"994","2019-09-11",8.51
"995","2019-09-12",8.89
"996","2019-09-13",8.1
"997","2019-09-16",8.25
"998","2019-09-17",8.04
"999","2019-09-18",7.74
"1000","2019-09-19",7.69
"1001","2019-09-20",7.89
"1002","2019-09-23",7.835
"1003","2019-09-24",7.52
"1004","2019-09-25",7.42
"1005","2019-09-26",7.3
"1006","2019-09-27",7.4
"1007","2019-09-30",7.385
"1008","2019-10-01",7.23
"1009","2019-10-02",7.15
"1010","2019-10-03",7.205
"1011","2019-10-04",7.24
"1012","2019-10-07",7.24
"1013","2019-10-08",7.2
"1014","2019-10-09",7.18
"1015","2019-10-10",7.09
"1016","2019-10-11",7.36
"1017","2019-10-14",7.37
"1018","2019-10-15",7.51
"1019","2019-10-16",7.595
"1020","2019-10-17",7.82
"1021","2019-10-18",7.86
"1022","2019-10-21",8.03
"1023","2019-10-22",8.12
"1024","2019-10-23",8.15
"1025","2019-10-24",8.15
"1026","2019-10-25",8.54
"1027","2019-10-28",8.2
"1028","2019-10-29",7.9
"1029","2019-10-30",7.93
"1030","2019-10-31",7.95
"1031","2019-11-01",8.68
"1032","2019-11-04",8.7
"1033","2019-11-05",10.27
"1034","2019-11-06",10.65
"1035","2019-11-07",10.85
"1036","2019-11-08",11.76
"1037","2019-11-11",11.77
"1038","2019-11-12",11.34
"1039","2019-11-13",11.56
"1040","2019-11-14",11.5
"1041","2019-11-15",11.77
"1042","2019-11-18",11.44
"1043","2019-11-19",11.99
"1044","2019-11-20",12.505
"1045","2019-11-21",12.69
"1046","2019-11-22",12.88
"1047","2019-11-25",13.3
"1048","2019-11-26",13.6
"1049","2019-11-27",13.72
"1050","2019-11-29",13.78
"1051","2019-12-02",13.89
"1052","2019-12-03",13.83
"1053","2019-12-04",13.9
"1054","2019-12-05",13.99
"1055","2019-12-06",14.43
"1056","2019-12-09",15.265
"1057","2019-12-10",15.08
"1058","2019-12-11",14.825
"1059","2019-12-12",14.68
"1060","2019-12-13",14.51
"1061","2019-12-16",15.02
"1062","2019-12-17",14.76
"1063","2019-12-18",15.9
"1064","2019-12-19",15.99
"1065","2019-12-20",15.95
"1066","2019-12-23",15.49
"1067","2019-12-24",15.5
"1068","2019-12-26",15.57
"1069","2019-12-27",15.52
"1070","2019-12-30",15.42
"1071","2019-12-31",15.655
"1072","2020-01-02",16.309999
"1073","2020-01-03",16.030001
"1074","2020-01-06",15.82
"1075","2020-01-07",15.82
"1076","2020-01-08",15.68
"1077","2020-01-09",15.43
"1078","2020-01-10",15.25
"1079","2020-01-13",15.11
"1080","2020-01-14",16.58
"1081","2020-01-15",18.040001
"1082","2020-01-16",18.48
"1083","2020-01-17",18.43
"1084","2020-01-21",18.309999
"1085","2020-01-22",18.620001
"1086","2020-01-23",18.52
"1087","2020-01-24",18.07
"1088","2020-01-27",17.84
"1089","2020-01-28",17.85
"1090","2020-01-29",17.85
"1091","2020-01-30",16.92
"1092","2020-01-31",16.870001
"1093","2020-02-03",16.959999
"1094","2020-02-04",17.74
"1095","2020-02-05",18.120001
"1096","2020-02-06",17.969999
"1097","2020-02-07",18.01
"1098","2020-02-10",18.32
"1099","2020-02-11",18.549999
"1100","2020-02-12",18.610001
"1101","2020-02-13",18.370001
"1102","2020-02-14",18.030001
"1103","2020-02-18",18.23
"1104","2020-02-19",19
"1105","2020-02-20",19.549999
"1106","2020-02-21",18.559999
"1107","2020-02-24",18.049999
"1108","2020-02-25",17.889999
"1109","2020-02-26",16.889999
"1110","2020-02-27",17.1
"1111","2020-02-28",16.42
"1112","2020-03-02",16.190001
"1113","2020-03-03",14.75
"1114","2020-03-04",15.28
"1115","2020-03-05",12.14
"1116","2020-03-06",10.76
"1117","2020-03-09",9.77
"1118","2020-03-10",9.97
"1119","2020-03-11",8.86
"1120","2020-03-12",7.01
"1121","2020-03-13",6.39
"1122","2020-03-16",4.68
"1123","2020-03-17",5.56
"1124","2020-03-18",5.13
"1125","2020-03-19",5.8
"1126","2020-03-20",5.25
"1127","2020-03-23",5.42
"1128","2020-03-24",6.38
"1129","2020-03-25",7.2
"1130","2020-03-26",7
"1131","2020-03-27",6.62
"1132","2020-03-30",6.81
"1133","2020-03-31",6.53
"1134","2020-04-01",5.28
"1135","2020-04-02",5.29
"1136","2020-04-03",4.8
"1137","2020-04-06",5.21
"1138","2020-04-07",5.62
"1139","2020-04-08",7.82
"1140","2020-04-09",7.54
"1141","2020-04-13",7.05
"1142","2020-04-14",7.12
"1143","2020-04-15",6.76
"1144","2020-04-16",6.51
"1145","2020-04-17",9.6
"1146","2020-04-20",9.32
"1147","2020-04-21",9.34
"1148","2020-04-22",9.11
"1149","2020-04-23",9.84
"1150","2020-04-24",9.97
"1151","2020-04-27",11.86
"1152","2020-04-28",12.24
"1153","2020-04-29",12.2
"1154","2020-04-30",11.8
"1155","2020-05-01",10.82
"1156","2020-05-04",10.38
"1157","2020-05-05",11.24
"1158","2020-05-06",10.74
"1159","2020-05-07",10.12
"1160","2020-05-08",10.935
"1161","2020-05-11",10.82
"1162","2020-05-12",11.07
"1163","2020-05-13",9.96
"1164","2020-05-14",9.555
"1165","2020-05-15",9.87
"1166","2020-05-18",12.22
"1167","2020-05-19",12.205
"1168","2020-05-20",13.15
"1169","2020-05-21",14.18
"1170","2020-05-22",14.04
"1171","2020-05-26",14.97
"1172","2020-05-27",14.48
"1173","2020-05-28",13.73
"1174","2020-05-29",13.405
"1175","2020-06-01",13.75
"1176","2020-06-02",13.68
"1177","2020-06-03",13.64
"1178","2020-06-04",13.09
"1179","2020-06-05",14.515
"1180","2020-06-08",15.9
"1181","2020-06-09",15.36
"1182","2020-06-10",14.71
"1183","2020-06-11",11.35
"1184","2020-06-12",11.83
"1185","2020-06-15",12.44
"1186","2020-06-16",13.3
"1187","2020-06-17",11.95
"1188","2020-06-18",12.13
"1189","2020-06-19",12.06
"1190","2020-06-22",11.94
"1191","2020-06-23",11.76
"1192","2020-06-24",10.82
"1193","2020-06-25",10.85
"1194","2020-06-26",10.47
"1195","2020-06-29",11.24
"1196","2020-06-30",11.57
"1197","2020-07-01",11.58
"1198","2020-07-02",11.18
"1199","2020-07-06",11.77
"1200","2020-07-07",11.47
"1201","2020-07-08",12.11
"1202","2020-07-09",11.3
"1203","2020-07-10",11.77
"1204","2020-07-13",12.22
"1205","2020-07-14",12.48
"1206","2020-07-15",13.94
"1207","2020-07-16",14.71
"1208","2020-07-17",14.61
"1209","2020-07-20",13.4
"1210","2020-07-21",14.18
"1211","2020-07-22",15.16
"1212","2020-07-23",15.81
"1213","2020-07-24",15.75
"1214","2020-07-27",15.67
"1215","2020-07-28",15.5
"1216","2020-07-29",16.18
"1217","2020-07-30",15.82
"1218","2020-07-31",15.27
"1219","2020-08-03",15.465
"1220","2020-08-04",16
"1221","2020-08-05",19.309999
"1222","2020-08-06",20.190001
"1223","2020-08-07",19.85
"1224","2020-08-10",20.174999
"1225","2020-08-11",20.27
"1226","2020-08-12",20.299999
"1227","2020-08-13",19.389999
"1228","2020-08-14",19.73
"1229","2020-08-17",19.91
"1230","2020-08-18",19.02
"1231","2020-08-19",19.09
"1232","2020-08-20",18.450001
"1233","2020-08-21",17.790001
"1234","2020-08-24",18.25
"1235","2020-08-25",18.209999
"1236","2020-08-26",18.129999
"1237","2020-08-27",18.52
"1238","2020-08-28",19.35
"1239","2020-08-31",19.09
"1240","2020-09-01",19.799999
"1241","2020-09-02",19.940001
"1242","2020-09-03",19.65
"1243","2020-09-04",20.049999
"1244","2020-09-08",19.459999
"1245","2020-09-09",20.49
"1246","2020-09-10",21.42
"1247","2020-09-11",21.559999
"1248","2020-09-14",22.139999
"1249","2020-09-15",23.08
"1250","2020-09-16",23.75
"1251","2020-09-17",23.620001
"1252","2020-09-18",23.52
"1253","2020-09-21",21.549999
"1254","2020-09-22",20.299999
"1255","2020-09-23",19.389999
"1256","2020-09-24",18.620001
"1257","2020-09-25",19.469999
"1258","2020-09-28",19.889999
"1259","2020-09-29",19.629999
"1260","2020-09-30",21.9
"1261","2020-10-01",22.719999
"1262","2020-10-02",23.35
"1263","2020-10-05",24.139999
"1264","2020-10-06",23.379999
"1265","2020-10-07",23.290001
"1266","2020-10-08",22.91
"1267","2020-10-09",23.120001
"1268","2020-10-12",22.549999
"1269","2020-10-13",23.639999
"1270","2020-10-14",23.6
"1271","2020-10-15",24
"1272","2020-10-16",23.639999
"1273","2020-10-19",22.57
"1274","2020-10-20",21.93
"1275","2020-10-21",22.17
"1276","2020-10-22",21.75
"1277","2020-10-23",22.469999
"1278","2020-10-26",21.9
"1279","2020-10-27",21.709999
"1280","2020-10-28",21.709999
"1281","2020-10-29",22.24
"1282","2020-10-30",21.82
"1283","2020-11-02",23.200001
"1284","2020-11-03",24.290001
"1285","2020-11-04",22.959999
"1286","2020-11-05",22.870001
"1287","2020-11-06",22.26
"1288","2020-11-09",24.469999
"1289","2020-11-10",26.040001
"1290","2020-11-11",24.870001
"1291","2020-11-12",22.790001
"1292","2020-11-13",23.889999
"1293","2020-11-16",24.309999
"1294","2020-11-17",24.700001
"1295","2020-11-18",24.25
"1296","2020-11-19",24.030001
"1297","2020-11-20",23.83
"1298","2020-11-23",24.98
"1299","2020-11-24",25.43
"1300","2020-11-25",25.1
"1301","2020-11-27",25.82
