"","date","ESRT"
"976","2017-08-16",20.870001
"977","2017-08-17",20.77
"978","2017-08-18",20.450001
"979","2017-08-21",20.58
"980","2017-08-22",20.370001
"981","2017-08-23",20.57
"982","2017-08-24",20.16
"983","2017-08-25",20.450001
"984","2017-08-28",20.34
"985","2017-08-29",20.280001
"986","2017-08-30",20.41
"987","2017-08-31",20.35
"988","2017-09-01",20.389999
"989","2017-09-05",20.49
"990","2017-09-06",20.530001
"991","2017-09-07",20.450001
"992","2017-09-08",20.35
"993","2017-09-11",20.48
"994","2017-09-12",20.34
"995","2017-09-13",20.32
"996","2017-09-14",20.48
"997","2017-09-15",20.540001
"998","2017-09-18",20.5
"999","2017-09-19",20.309999
"1000","2017-09-20",20.32
"1001","2017-09-21",20.43
"1002","2017-09-22",20.35
"1003","2017-09-25",20.469999
"1004","2017-09-26",20.559999
"1005","2017-09-27",20.27
"1006","2017-09-28",20.41
"1007","2017-09-29",20.540001
"1008","2017-10-02",20.33
"1009","2017-10-03",20.440001
"1010","2017-10-04",20.6
"1011","2017-10-05",20.74
"1012","2017-10-06",20.75
"1013","2017-10-09",20.67
"1014","2017-10-10",20.629999
"1015","2017-10-11",20.780001
"1016","2017-10-12",20.77
"1017","2017-10-13",20.82
"1018","2017-10-16",20.959999
"1019","2017-10-17",21.030001
"1020","2017-10-18",20.98
"1021","2017-10-19",20.719999
"1022","2017-10-20",20.469999
"1023","2017-10-23",20.51
"1024","2017-10-24",20.41
"1025","2017-10-25",20.16
"1026","2017-10-26",20.110001
"1027","2017-10-27",20.23
"1028","2017-10-30",20.09
"1029","2017-10-31",20.049999
"1030","2017-11-01",20.040001
"1031","2017-11-02",20.190001
"1032","2017-11-03",20.02
"1033","2017-11-06",20.27
"1034","2017-11-07",20.4
"1035","2017-11-08",20.4
"1036","2017-11-09",20.450001
"1037","2017-11-10",20.469999
"1038","2017-11-13",20.610001
"1039","2017-11-14",20.459999
"1040","2017-11-15",20.33
"1041","2017-11-16",20.559999
"1042","2017-11-17",20.469999
"1043","2017-11-20",20.4
"1044","2017-11-21",20.52
"1045","2017-11-22",20.620001
"1046","2017-11-24",20.549999
"1047","2017-11-27",20.66
"1048","2017-11-28",20.290001
"1049","2017-11-29",20.35
"1050","2017-11-30",20.299999
"1051","2017-12-01",20.280001
"1052","2017-12-04",20.57
"1053","2017-12-05",20.309999
"1054","2017-12-06",20.25
"1055","2017-12-07",20.35
"1056","2017-12-08",20.370001
"1057","2017-12-11",20.379999
"1058","2017-12-12",20.469999
"1059","2017-12-13",20.6
"1060","2017-12-14",20.48
"1061","2017-12-15",20.709999
"1062","2017-12-18",20.799999
"1063","2017-12-19",20.459999
"1064","2017-12-20",20.26
"1065","2017-12-21",20.18
"1066","2017-12-22",20.190001
"1067","2017-12-26",20.309999
"1068","2017-12-27",20.379999
"1069","2017-12-28",20.59
"1070","2017-12-29",20.530001
"1071","2018-01-02",20.299999
"1072","2018-01-03",20.24
"1073","2018-01-04",19.700001
"1074","2018-01-05",19.879999
"1075","2018-01-08",19.690001
"1076","2018-01-09",19.5
"1077","2018-01-10",19.25
"1078","2018-01-11",19.16
"1079","2018-01-12",19
"1080","2018-01-16",18.959999
"1081","2018-01-17",19.01
"1082","2018-01-18",18.950001
"1083","2018-01-19",19.01
"1084","2018-01-22",19.129999
"1085","2018-01-23",19.299999
"1086","2018-01-24",19.389999
"1087","2018-01-25",19.42
"1088","2018-01-26",19.440001
"1089","2018-01-29",19.299999
"1090","2018-01-30",19.02
"1091","2018-01-31",19.549999
"1092","2018-02-01",18.99
"1093","2018-02-02",19.02
"1094","2018-02-05",18.35
"1095","2018-02-06",18.4
"1096","2018-02-07",18.26
"1097","2018-02-08",17.790001
"1098","2018-02-09",18.18
"1099","2018-02-12",18.139999
"1100","2018-02-13",18.440001
"1101","2018-02-14",18.15
"1102","2018-02-15",18.26
"1103","2018-02-16",18.379999
"1104","2018-02-20",18.15
"1105","2018-02-21",17.700001
"1106","2018-02-22",17.6
"1107","2018-02-23",17.52
"1108","2018-02-26",17.24
"1109","2018-02-27",16.77
"1110","2018-02-28",16.860001
"1111","2018-03-01",16.75
"1112","2018-03-02",16.799999
"1113","2018-03-05",16.860001
"1114","2018-03-06",17.049999
"1115","2018-03-07",17.040001
"1116","2018-03-08",16.83
"1117","2018-03-09",16.780001
"1118","2018-03-12",16.84
"1119","2018-03-13",17.1
"1120","2018-03-14",17.1
"1121","2018-03-15",17.15
"1122","2018-03-16",17.290001
"1123","2018-03-19",17.23
"1124","2018-03-20",17.049999
"1125","2018-03-21",16.959999
"1126","2018-03-22",16.719999
"1127","2018-03-23",16.309999
"1128","2018-03-26",16.559999
"1129","2018-03-27",16.6
"1130","2018-03-28",16.84
"1131","2018-03-29",16.790001
"1132","2018-04-02",16.549999
"1133","2018-04-03",16.75
"1134","2018-04-04",16.74
"1135","2018-04-05",16.67
"1136","2018-04-06",16.559999
"1137","2018-04-09",16.549999
"1138","2018-04-10",16.459999
"1139","2018-04-11",16.58
"1140","2018-04-12",16.360001
"1141","2018-04-13",16.42
"1142","2018-04-16",16.610001
"1143","2018-04-17",16.65
"1144","2018-04-18",16.74
"1145","2018-04-19",16.67
"1146","2018-04-20",16.51
"1147","2018-04-23",16.65
"1148","2018-04-24",17.049999
"1149","2018-04-25",17.120001
"1150","2018-04-26",17.4
"1151","2018-04-27",17.51
"1152","2018-04-30",17.42
"1153","2018-05-01",17.57
"1154","2018-05-02",17.280001
"1155","2018-05-03",17.26
"1156","2018-05-04",17.41
"1157","2018-05-07",17.469999
"1158","2018-05-08",17.35
"1159","2018-05-09",17.41
"1160","2018-05-10",17.360001
"1161","2018-05-11",17.309999
"1162","2018-05-14",16.98
"1163","2018-05-15",16.59
"1164","2018-05-16",16.290001
"1165","2018-05-17",16.120001
"1166","2018-05-18",16
"1167","2018-05-21",16.08
"1168","2018-05-22",16.15
"1169","2018-05-23",16.530001
"1170","2018-05-24",16.43
"1171","2018-05-25",16.549999
"1172","2018-05-29",16.629999
"1173","2018-05-30",16.969999
"1174","2018-05-31",16.959999
"1175","2018-06-01",17.110001
"1176","2018-06-04",17.27
"1177","2018-06-05",17.15
"1178","2018-06-06",17.190001
"1179","2018-06-07",17.219999
"1180","2018-06-08",17.26
"1181","2018-06-11",17.139999
"1182","2018-06-12",17.110001
"1183","2018-06-13",16.780001
"1184","2018-06-14",16.91
"1185","2018-06-15",16.950001
"1186","2018-06-18",16.889999
"1187","2018-06-19",16.77
"1188","2018-06-20",17.139999
"1189","2018-06-21",17.1
"1190","2018-06-22",17.139999
"1191","2018-06-25",17.15
"1192","2018-06-26",17.1
"1193","2018-06-27",16.98
"1194","2018-06-28",17.09
"1195","2018-06-29",17.1
"1196","2018-07-02",17.030001
"1197","2018-07-03",17.200001
"1198","2018-07-05",17.27
"1199","2018-07-06",17.379999
"1200","2018-07-09",17.4
"1201","2018-07-10",17.26
"1202","2018-07-11",17.23
"1203","2018-07-12",17.24
"1204","2018-07-13",17.23
"1205","2018-07-16",17.299999
"1206","2018-07-17",17.139999
"1207","2018-07-18",16.959999
"1208","2018-07-19",17.200001
"1209","2018-07-20",16.950001
"1210","2018-07-23",16.870001
"1211","2018-07-24",16.700001
"1212","2018-07-25",16.67
"1213","2018-07-26",16.59
"1214","2018-07-27",16.200001
"1215","2018-07-30",16.389999
"1216","2018-07-31",16.67
"1217","2018-08-01",16.959999
"1218","2018-08-02",17.01
"1219","2018-08-03",17.129999
"1220","2018-08-06",17.23
"1221","2018-08-07",17.1
"1222","2018-08-08",17.059999
"1223","2018-08-09",17.1
"1224","2018-08-10",16.98
"1225","2018-08-13",16.879999
"1226","2018-08-14",16.93
"1227","2018-08-15",17.139999
"1228","2018-08-16",17.290001
"1229","2018-08-17",17.74
"1230","2018-08-20",17.610001
"1231","2018-08-21",17.459999
"1232","2018-08-22",17.41
"1233","2018-08-23",17.42
"1234","2018-08-24",17.49
"1235","2018-08-27",17.299999
"1236","2018-08-28",17.549999
"1237","2018-08-29",17.49
"1238","2018-08-30",17.52
"1239","2018-08-31",17.59
"1240","2018-09-04",17.18
"1241","2018-09-05",17.34
"1242","2018-09-06",17.540001
"1243","2018-09-07",17.280001
"1244","2018-09-10",17.360001
"1245","2018-09-11",17.379999
"1246","2018-09-12",17.200001
"1247","2018-09-13",17.059999
"1248","2018-09-14",16.879999
"1249","2018-09-17",16.940001
"1250","2018-09-18",16.809999
"1251","2018-09-19",16.549999
"1252","2018-09-20",16.639999
"1253","2018-09-21",16.690001
"1254","2018-09-24",16.360001
"1255","2018-09-25",16.440001
"1256","2018-09-26",16.290001
"1257","2018-09-27",16.370001
"1258","2018-09-28",16.610001
"1259","2018-10-01",16.389999
"1260","2018-10-02",16.23
"1261","2018-10-03",16.26
"1262","2018-10-04",16.07
"1263","2018-10-05",15.97
"1264","2018-10-08",16.209999
"1265","2018-10-09",16.219999
"1266","2018-10-10",16.08
"1267","2018-10-11",15.71
"1268","2018-10-12",15.73
"1269","2018-10-15",15.83
"1270","2018-10-16",16.219999
"1271","2018-10-17",16.200001
"1272","2018-10-18",16.07
"1273","2018-10-19",16.15
"1274","2018-10-22",15.8
"1275","2018-10-23",15.8
"1276","2018-10-24",15.65
"1277","2018-10-25",15.91
"1278","2018-10-26",15.51
"1279","2018-10-29",15.61
"1280","2018-10-30",15.77
"1281","2018-10-31",15.86
"1282","2018-11-01",15.88
"1283","2018-11-02",15.74
"1284","2018-11-05",15.84
"1285","2018-11-06",16.25
"1286","2018-11-07",16.34
"1287","2018-11-08",16.120001
"1288","2018-11-09",15.99
"1289","2018-11-12",15.93
"1290","2018-11-13",15.89
"1291","2018-11-14",15.81
"1292","2018-11-15",15.53
"1293","2018-11-16",15.51
"1294","2018-11-19",15.44
"1295","2018-11-20",15.27
"1296","2018-11-21",15.35
"1297","2018-11-23",15.51
"1298","2018-11-26",15.56
"1299","2018-11-27",15.66
"1300","2018-11-28",15.99
"1301","2018-11-29",15.86
"1302","2018-11-30",16.190001
"1303","2018-12-03",16.219999
"1304","2018-12-04",15.87
"1305","2018-12-06",16.43
"1306","2018-12-07",16.190001
"1307","2018-12-10",15.98
"1308","2018-12-11",15.81
"1309","2018-12-12",15.35
"1310","2018-12-13",15.55
"1311","2018-12-14",15.37
"1312","2018-12-17",14.78
"1313","2018-12-18",14.82
"1314","2018-12-19",14.6
"1315","2018-12-20",14.46
"1316","2018-12-21",14.42
"1317","2018-12-24",13.81
"1318","2018-12-26",14.37
"1319","2018-12-27",14.29
"1320","2018-12-28",14.28
"1321","2018-12-31",14.23
"1322","2019-01-02",13.91
"1323","2019-01-03",13.92
"1324","2019-01-04",14.24
"1325","2019-01-07",14.44
"1326","2019-01-08",14.79
"1327","2019-01-09",14.8
"1328","2019-01-10",14.87
"1329","2019-01-11",14.92
"1330","2019-01-14",14.75
"1331","2019-01-15",14.88
"1332","2019-01-16",14.91
"1333","2019-01-17",14.85
"1334","2019-01-18",14.87
"1335","2019-01-22",14.82
"1336","2019-01-23",14.62
"1337","2019-01-24",14.64
"1338","2019-01-25",14.92
"1339","2019-01-28",14.98
"1340","2019-01-29",15.24
"1341","2019-01-30",15.46
"1342","2019-01-31",15.46
"1343","2019-02-01",15.22
"1344","2019-02-04",15.48
"1345","2019-02-05",15.65
"1346","2019-02-06",15.45
"1347","2019-02-07",15.68
"1348","2019-02-08",15.52
"1349","2019-02-11",15.52
"1350","2019-02-12",15.63
"1351","2019-02-13",15.52
"1352","2019-02-14",15.41
"1353","2019-02-15",15.55
"1354","2019-02-19",15.54
"1355","2019-02-20",15.53
"1356","2019-02-21",15.37
"1357","2019-02-22",15.59
"1358","2019-02-25",15.55
"1359","2019-02-26",15.46
"1360","2019-02-27",15.21
"1361","2019-02-28",15.22
"1362","2019-03-01",15.21
"1363","2019-03-04",15.57
"1364","2019-03-05",15.8
"1365","2019-03-06",15.7
"1366","2019-03-07",16
"1367","2019-03-08",15.84
"1368","2019-03-11",15.8
"1369","2019-03-12",16.030001
"1370","2019-03-13",16.139999
"1371","2019-03-14",16.07
"1372","2019-03-15",16.049999
"1373","2019-03-18",15.99
"1374","2019-03-19",15.79
"1375","2019-03-20",15.77
"1376","2019-03-21",15.97
"1377","2019-03-22",15.78
"1378","2019-03-25",15.66
"1379","2019-03-26",15.8
"1380","2019-03-27",15.78
"1381","2019-03-28",15.85
"1382","2019-03-29",15.8
"1383","2019-04-01",15.9
"1384","2019-04-02",15.88
"1385","2019-04-03",15.88
"1386","2019-04-04",15.87
"1387","2019-04-05",15.87
"1388","2019-04-08",15.79
"1389","2019-04-09",15.64
"1390","2019-04-10",15.88
"1391","2019-04-11",15.83
"1392","2019-04-12",15.88
"1393","2019-04-15",15.78
"1394","2019-04-16",15.32
"1395","2019-04-17",15.14
"1396","2019-04-18",15.2
"1397","2019-04-22",15.03
"1398","2019-04-23",15.21
"1399","2019-04-24",15.4
"1400","2019-04-25",15.37
"1401","2019-04-26",15.58
"1402","2019-04-29",15.41
"1403","2019-04-30",15.46
"1404","2019-05-01",15.49
"1405","2019-05-02",15.45
"1406","2019-05-03",15.69
"1407","2019-05-06",15.74
"1408","2019-05-07",15.29
"1409","2019-05-08",15.31
"1410","2019-05-09",15.36
"1411","2019-05-10",15.35
"1412","2019-05-13",15.29
"1413","2019-05-14",15.4
"1414","2019-05-15",15.56
"1415","2019-05-16",15.74
"1416","2019-05-17",15.76
"1417","2019-05-20",15.59
"1418","2019-05-21",15.78
"1419","2019-05-22",15.71
"1420","2019-05-23",15.78
"1421","2019-05-24",15.77
"1422","2019-05-28",15.85
"1423","2019-05-29",15.29
"1424","2019-05-30",15.28
"1425","2019-05-31",15.36
"1426","2019-06-03",15.35
"1427","2019-06-04",15.36
"1428","2019-06-05",15.67
"1429","2019-06-06",15.51
"1430","2019-06-07",15.47
"1431","2019-06-10",15.36
"1432","2019-06-11",15.25
"1433","2019-06-12",15.27
"1434","2019-06-13",15.2
"1435","2019-06-14",15.17
"1436","2019-06-17",15.62
"1437","2019-06-18",15.59
"1438","2019-06-19",15.84
"1439","2019-06-20",15.76
"1440","2019-06-21",15.52
"1441","2019-06-24",15.37
"1442","2019-06-25",14.75
"1443","2019-06-26",14.38
"1444","2019-06-27",14.57
"1445","2019-06-28",14.81
"1446","2019-07-01",14.98
"1447","2019-07-02",15.12
"1448","2019-07-03",15.29
"1449","2019-07-05",15.25
"1450","2019-07-08",15.25
"1451","2019-07-09",15.2
"1452","2019-07-10",15.34
"1453","2019-07-11",15.05
"1454","2019-07-12",15
"1455","2019-07-15",14.93
"1456","2019-07-16",14.8
"1457","2019-07-17",14.78
"1458","2019-07-18",14.63
"1459","2019-07-19",14.6
"1460","2019-07-22",14.43
"1461","2019-07-23",14.69
"1462","2019-07-24",14.73
"1463","2019-07-25",14.25
"1464","2019-07-26",14.17
"1465","2019-07-29",14.07
"1466","2019-07-30",14.13
"1467","2019-07-31",14.01
"1468","2019-08-01",13.77
"1469","2019-08-02",13.6
"1470","2019-08-05",13.18
"1471","2019-08-06",13.02
"1472","2019-08-07",13.1
"1473","2019-08-08",13.33
"1474","2019-08-09",13.11
"1475","2019-08-12",13.16
"1476","2019-08-13",13.19
"1477","2019-08-14",13.03
"1478","2019-08-15",13.12
"1479","2019-08-16",13.34
"1480","2019-08-19",13.5
"1481","2019-08-20",13.41
"1482","2019-08-21",13.45
"1483","2019-08-22",13.59
"1484","2019-08-23",13.43
"1485","2019-08-26",13.54
"1486","2019-08-27",13.52
"1487","2019-08-28",13.64
"1488","2019-08-29",13.9
"1489","2019-08-30",14.06
"1490","2019-09-03",13.82
"1491","2019-09-04",13.9
"1492","2019-09-05",14.12
"1493","2019-09-06",14.21
"1494","2019-09-09",14.47
"1495","2019-09-10",14.75
"1496","2019-09-11",14.92
"1497","2019-09-12",14.77
"1498","2019-09-13",14.29
"1499","2019-09-16",14.11
"1500","2019-09-17",13.98
"1501","2019-09-18",13.97
"1502","2019-09-19",14.05
"1503","2019-09-20",14.02
"1504","2019-09-23",14.03
"1505","2019-09-24",13.89
"1506","2019-09-25",14.08
"1507","2019-09-26",14.18
"1508","2019-09-27",14.22
"1509","2019-09-30",14.27
"1510","2019-10-01",13.82
"1511","2019-10-02",13.67
"1512","2019-10-03",13.85
"1513","2019-10-04",13.87
"1514","2019-10-07",13.81
"1515","2019-10-08",13.78
"1516","2019-10-09",13.78
"1517","2019-10-10",13.67
"1518","2019-10-11",13.75
"1519","2019-10-14",13.76
"1520","2019-10-15",13.74
"1521","2019-10-16",13.98
"1522","2019-10-17",14.16
"1523","2019-10-18",14.18
"1524","2019-10-21",14.29
"1525","2019-10-22",14.29
"1526","2019-10-23",14.42
"1527","2019-10-24",14.55
"1528","2019-10-25",14.45
"1529","2019-10-28",14.28
"1530","2019-10-29",14.39
"1531","2019-10-30",14.6
"1532","2019-10-31",14.47
"1533","2019-11-01",14.63
"1534","2019-11-04",14.78
"1535","2019-11-05",14.69
"1536","2019-11-06",14.69
"1537","2019-11-07",14.56
"1538","2019-11-08",14.48
"1539","2019-11-11",14.47
"1540","2019-11-12",14.1
"1541","2019-11-13",14.14
"1542","2019-11-14",14.26
"1543","2019-11-15",14.34
"1544","2019-11-18",14.22
"1545","2019-11-19",14.15
"1546","2019-11-20",13.83
"1547","2019-11-21",13.89
"1548","2019-11-22",13.82
"1549","2019-11-25",13.7
"1550","2019-11-26",13.69
"1551","2019-11-27",13.93
"1552","2019-11-29",13.96
"1553","2019-12-02",13.77
"1554","2019-12-03",13.89
"1555","2019-12-04",13.95
"1556","2019-12-05",13.88
"1557","2019-12-06",13.92
"1558","2019-12-09",14.06
"1559","2019-12-10",14.05
"1560","2019-12-11",13.82
"1561","2019-12-12",13.64
"1562","2019-12-13",13.67
"1563","2019-12-16",13.76
"1564","2019-12-17",13.73
"1565","2019-12-18",13.79
"1566","2019-12-19",13.87
"1567","2019-12-20",13.78
"1568","2019-12-23",13.78
"1569","2019-12-24",13.81
"1570","2019-12-26",13.84
"1571","2019-12-27",13.84
"1572","2019-12-30",13.79
"1573","2019-12-31",13.96
"1574","2020-01-02",13.66
"1575","2020-01-03",13.86
"1576","2020-01-06",13.96
"1577","2020-01-07",13.87
"1578","2020-01-08",13.87
"1579","2020-01-09",13.9
"1580","2020-01-10",13.9
"1581","2020-01-13",14.06
"1582","2020-01-14",13.88
"1583","2020-01-15",13.93
"1584","2020-01-16",14.01
"1585","2020-01-17",14.07
"1586","2020-01-21",14.06
"1587","2020-01-22",13.98
"1588","2020-01-23",14.26
"1589","2020-01-24",14.1
"1590","2020-01-27",13.91
"1591","2020-01-28",13.85
"1592","2020-01-29",13.79
"1593","2020-01-30",13.76
"1594","2020-01-31",13.56
"1595","2020-02-03",13.65
"1596","2020-02-04",13.77
"1597","2020-02-05",13.87
"1598","2020-02-06",13.69
"1599","2020-02-07",13.47
"1600","2020-02-10",13.59
"1601","2020-02-11",13.64
"1602","2020-02-12",13.58
"1603","2020-02-13",13.68
"1604","2020-02-14",13.7
"1605","2020-02-18",13.66
"1606","2020-02-19",13.39
"1607","2020-02-20",13.79
"1608","2020-02-21",13.55
"1609","2020-02-24",13.25
"1610","2020-02-25",12.81
"1611","2020-02-26",12.53
"1612","2020-02-27",11.71
"1613","2020-02-28",11.7
"1614","2020-03-02",12.32
"1615","2020-03-03",12.18
"1616","2020-03-04",12.25
"1617","2020-03-05",12
"1618","2020-03-06",11.74
"1619","2020-03-09",10.42
"1620","2020-03-10",11.28
"1621","2020-03-11",10.67
"1622","2020-03-12",9.53
"1623","2020-03-13",9.96
"1624","2020-03-16",8.69
"1625","2020-03-17",8.99
"1626","2020-03-18",7.31
"1627","2020-03-19",8.21
"1628","2020-03-20",7.96
"1629","2020-03-23",7.57
"1630","2020-03-24",8.27
"1631","2020-03-25",8.75
"1632","2020-03-26",8.75
"1633","2020-03-27",8.73
"1634","2020-03-30",8.9
"1635","2020-03-31",8.96
"1636","2020-04-01",8.23
"1637","2020-04-02",8.49
"1638","2020-04-03",8.24
"1639","2020-04-06",8.77
"1640","2020-04-07",8.68
"1641","2020-04-08",9.04
"1642","2020-04-09",9.62
"1643","2020-04-13",9.17
"1644","2020-04-14",9.24
"1645","2020-04-15",8.95
"1646","2020-04-16",8.56
"1647","2020-04-17",8.9
"1648","2020-04-20",8.27
"1649","2020-04-21",7.86
"1650","2020-04-22",8.12
"1651","2020-04-23",7.87
"1652","2020-04-24",7.78
"1653","2020-04-27",8
"1654","2020-04-28",8.28
"1655","2020-04-29",8.47
"1656","2020-04-30",8.36
"1657","2020-05-01",8.13
"1658","2020-05-04",7.99
"1659","2020-05-05",7.97
"1660","2020-05-06",7.59
"1661","2020-05-07",7.98
"1662","2020-05-08",8.2
"1663","2020-05-11",7.68
"1664","2020-05-12",7.32
"1665","2020-05-13",6.82
"1666","2020-05-14",7.09
"1667","2020-05-15",6.75
"1668","2020-05-18",7.4
"1669","2020-05-19",6.99
"1670","2020-05-20",7.26
"1671","2020-05-21",7.14
"1672","2020-05-22",6.91
"1673","2020-05-26",7.41
"1674","2020-05-27",7.35
"1675","2020-05-28",7.12
"1676","2020-05-29",6.63
"1677","2020-06-01",6.93
"1678","2020-06-02",7.25
"1679","2020-06-03",7.78
"1680","2020-06-04",7.85
"1681","2020-06-05",8.1
"1682","2020-06-08",8.72
"1683","2020-06-09",8.2
"1684","2020-06-10",7.6
"1685","2020-06-11",6.99
"1686","2020-06-12",7.18
"1687","2020-06-15",7.15
"1688","2020-06-16",7.52
"1689","2020-06-17",7.07
"1690","2020-06-18",6.92
"1691","2020-06-19",6.85
"1692","2020-06-22",7
"1693","2020-06-23",6.85
"1694","2020-06-24",6.47
"1695","2020-06-25",6.69
"1696","2020-06-26",6.52
"1697","2020-06-29",6.88
"1698","2020-06-30",7
"1699","2020-07-01",7.1
"1700","2020-07-02",7.16
"1701","2020-07-06",7.06
"1702","2020-07-07",6.58
"1703","2020-07-08",6.55
"1704","2020-07-09",6.41
"1705","2020-07-10",6.7
"1706","2020-07-13",6.81
"1707","2020-07-14",6.79
"1708","2020-07-15",7.03
"1709","2020-07-16",6.85
"1710","2020-07-17",6.86
"1711","2020-07-20",6.68
"1712","2020-07-21",6.75
"1713","2020-07-22",6.73
"1714","2020-07-23",6.66
"1715","2020-07-24",6.56
"1716","2020-07-27",6.38
"1717","2020-07-28",6.73
"1718","2020-07-29",6.67
"1719","2020-07-30",6.63
"1720","2020-07-31",6.6
"1721","2020-08-03",6.33
"1722","2020-08-04",6.55
"1723","2020-08-05",6.5
"1724","2020-08-06",6.59
"1725","2020-08-07",6.66
"1726","2020-08-10",6.76
"1727","2020-08-11",6.74
"1728","2020-08-12",6.82
"1729","2020-08-13",6.57
"1730","2020-08-14",6.51
"1731","2020-08-17",6.42
"1732","2020-08-18",6.34
"1733","2020-08-19",6.18
"1734","2020-08-20",6.22
"1735","2020-08-21",6.21
"1736","2020-08-24",6.48
"1737","2020-08-25",6.63
"1738","2020-08-26",6.44
"1739","2020-08-27",6.31
"1740","2020-08-28",6.34
"1741","2020-08-31",6.3
"1742","2020-09-01",6.32
"1743","2020-09-02",6.45
"1744","2020-09-03",6.7
"1745","2020-09-04",6.67
"1746","2020-09-08",6.33
"1747","2020-09-09",6.12
"1748","2020-09-10",6.01
"1749","2020-09-11",5.95
"1750","2020-09-14",6.27
"1751","2020-09-15",6.37
"1752","2020-09-16",6.72
"1753","2020-09-17",6.51
"1754","2020-09-18",6.36
"1755","2020-09-21",6.05
"1756","2020-09-22",6.04
"1757","2020-09-23",5.79
"1758","2020-09-24",5.94
"1759","2020-09-25",6.09
"1760","2020-09-28",6.24
"1761","2020-09-29",6.09
"1762","2020-09-30",6.12
"1763","2020-10-01",6.38
"1764","2020-10-02",6.58
"1765","2020-10-05",6.6
"1766","2020-10-06",6.58
"1767","2020-10-07",6.65
"1768","2020-10-08",6.78
"1769","2020-10-09",6.67
"1770","2020-10-12",6.77
"1771","2020-10-13",6.41
"1772","2020-10-14",6.33
"1773","2020-10-15",6.45
"1774","2020-10-16",6.49
"1775","2020-10-19",6.34
"1776","2020-10-20",6.34
"1777","2020-10-21",6.12
"1778","2020-10-22",6.21
"1779","2020-10-23",6.23
"1780","2020-10-26",6.06
"1781","2020-10-27",5.78
"1782","2020-10-28",5.46
"1783","2020-10-29",5.5
"1784","2020-10-30",5.38
"1785","2020-11-02",5.68
"1786","2020-11-03",5.79
"1787","2020-11-04",5.53
"1788","2020-11-05",5.6
"1789","2020-11-06",5.49
"1790","2020-11-09",7.55
"1791","2020-11-10",7.59
"1792","2020-11-11",7.19
"1793","2020-11-12",7.06
"1794","2020-11-13",7.72
"1795","2020-11-16",8.3
"1796","2020-11-17",8.97
"1797","2020-11-18",8.53
"1798","2020-11-19",8.5
"1799","2020-11-20",8.69
"1800","2020-11-23",9.23
"1801","2020-11-24",9.86
"1802","2020-11-25",9.65
"1803","2020-11-27",9.7
