"","date","RNDB"
"1004","2020-06-26",9.83
"1005","2020-06-29",9.85
"1006","2020-06-30",10.05
"1007","2020-07-01",9.7
"1008","2020-07-02",9.9
"1009","2020-07-06",10.19
"1010","2020-07-07",9.97
"1011","2020-07-08",10.22
"1012","2020-07-09",10.15
"1013","2020-07-10",10.03
"1014","2020-07-13",10.3
"1015","2020-07-14",10.26
"1016","2020-07-15",10.37
"1017","2020-07-16",10.18
"1018","2020-07-17",10.38
"1019","2020-07-20",10
"1020","2020-07-21",9.94
"1021","2020-07-22",9.89
"1022","2020-07-23",9.93
"1023","2020-07-24",10
"1024","2020-07-27",9.96
"1025","2020-07-28",9.955
"1026","2020-07-29",10.4
"1027","2020-07-30",10.72
"1028","2020-07-31",10.73
"1029","2020-08-03",10.8
"1030","2020-08-04",10.78
"1031","2020-08-05",10.51
"1032","2020-08-06",10.65
"1033","2020-08-07",10.7
"1034","2020-08-10",10.9
"1035","2020-08-11",11.205
"1036","2020-08-12",11.25
"1037","2020-08-13",11.48
"1038","2020-08-14",11.44
"1039","2020-08-17",11.72
"1040","2020-08-18",11.445
"1041","2020-08-19",11.37
"1042","2020-08-20",11.08
"1043","2020-08-21",10.99
"1044","2020-08-24",11.035
"1045","2020-08-25",11.333
"1046","2020-08-26",11.12
"1047","2020-08-27",10.985
"1048","2020-08-28",10.985
"1049","2020-08-31",10.9
"1050","2020-09-01",11.173
"1051","2020-09-02",11.24
"1052","2020-09-03",11.431
"1053","2020-09-04",11.46
"1054","2020-09-08",11.5
"1055","2020-09-09",11.74
"1056","2020-09-10",11.7
"1057","2020-09-11",12
"1058","2020-09-14",11.98
"1059","2020-09-15",12
"1060","2020-09-16",12.01
"1061","2020-09-17",12.13
"1062","2020-09-18",12.25
"1063","2020-09-21",11.9
"1064","2020-09-22",11.7
"1065","2020-09-23",11.6
"1066","2020-09-24",11.81
"1067","2020-09-25",11.79
"1068","2020-09-28",12.18
"1069","2020-09-29",12.59
"1070","2020-09-30",12.43
"1071","2020-10-01",12.39
"1072","2020-10-02",12.39
"1073","2020-10-05",12.62
"1074","2020-10-06",12.9
"1075","2020-10-07",12.93
"1076","2020-10-08",13.4
"1077","2020-10-09",13.26
"1078","2020-10-12",13.26
"1079","2020-10-13",13.15
"1080","2020-10-14",13.4
"1081","2020-10-15",13.4
"1082","2020-10-16",13.51
"1083","2020-10-19",13.72
"1084","2020-10-20",13.523
"1085","2020-10-21",13.523
"1086","2020-10-22",13.37
"1087","2020-10-23",13.407
"1088","2020-10-26",13.4
"1089","2020-10-27",13.25
"1090","2020-10-28",14.25
"1091","2020-10-29",14.69
"1092","2020-10-30",14.8
"1093","2020-11-02",14.618
"1094","2020-11-03",14.95
"1095","2020-11-04",15.098
"1096","2020-11-05",15.32
"1097","2020-11-06",15.45
"1098","2020-11-09",15.9
"1099","2020-11-10",15.82
"1100","2020-11-11",16.76
"1101","2020-11-12",17.110001
"1102","2020-11-13",16.860001
"1103","2020-11-16",16.98
"1104","2020-11-17",17.261
"1105","2020-11-18",17
"1106","2020-11-19",17.15
"1107","2020-11-20",17.42
"1108","2020-11-23",17.34
"1109","2020-11-24",17.25
"1110","2020-11-25",17.27
"1111","2020-11-27",17.059999
