"","date","NYMTO"
"584","2017-08-28",24.860001
"585","2017-08-29",25.01
"586","2017-08-30",25.049999
"587","2017-08-31",25.030001
"588","2017-09-01",25
"589","2017-09-05",25.021999
"590","2017-09-06",24.959999
"591","2017-09-07",24.93
"592","2017-09-08",25
"593","2017-09-11",25.004
"594","2017-09-12",24.945
"595","2017-09-13",25
"596","2017-09-14",25.011
"597","2017-09-15",25.027
"598","2017-09-18",25.013
"599","2017-09-19",25.09
"600","2017-09-20",25.1
"601","2017-09-21",25.1
"602","2017-09-22",25.18
"603","2017-09-25",25.327
"604","2017-09-26",25.25
"605","2017-09-27",25.450001
"606","2017-09-28",25.08
"607","2017-09-29",25.43
"608","2017-10-02",25.200001
"609","2017-10-03",25.17
"610","2017-10-04",24.959999
"611","2017-10-05",24.780001
"612","2017-10-06",24.764999
"613","2017-10-09",25.030001
"614","2017-10-10",24.99
"615","2017-10-11",24.98
"616","2017-10-12",24.98
"617","2017-10-13",24.902
"618","2017-10-16",24.98
"619","2017-10-17",24.940001
"620","2017-10-18",25
"621","2017-10-19",24.950001
"622","2017-10-20",24.969999
"623","2017-10-23",24.93
"624","2017-10-24",24.9
"625","2017-10-25",24.798
"626","2017-10-26",24.809999
"627","2017-10-27",24.889999
"628","2017-10-30",24.9
"629","2017-10-31",24.91
"630","2017-11-01",24.853001
"631","2017-11-02",24.93
"632","2017-11-03",24.950001
"633","2017-11-06",24.940001
"634","2017-11-07",24.799999
"635","2017-11-08",24.85
"636","2017-11-09",24.83
"637","2017-11-10",24.83
"638","2017-11-13",24.834999
"639","2017-11-14",24.860001
"640","2017-11-15",24.711
"641","2017-11-16",24.780001
"642","2017-11-17",24.85
"643","2017-11-20",24.879999
"644","2017-11-21",24.85
"645","2017-11-22",24.709999
"646","2017-11-24",24.749001
"647","2017-11-27",24.77
"648","2017-11-28",24.700001
"649","2017-11-29",24.74
"650","2017-11-30",24.67
"651","2017-12-01",24.690001
"652","2017-12-04",24.34
"653","2017-12-05",24.440001
"654","2017-12-06",24.440001
"655","2017-12-07",24.539
"656","2017-12-08",24.549999
"657","2017-12-11",24.469999
"658","2017-12-12",24.469999
"659","2017-12-13",24.43
"660","2017-12-14",24.690001
"661","2017-12-15",24.870001
"662","2017-12-18",24.93
"663","2017-12-19",24.934999
"664","2017-12-20",24.906
"665","2017-12-21",24.84
"666","2017-12-22",24.950001
"667","2017-12-26",24.99
"668","2017-12-27",25.049999
"669","2017-12-28",24.66
"670","2017-12-29",24.497
"671","2018-01-02",24.65
"672","2018-01-03",24.790001
"673","2018-01-04",24.709999
"674","2018-01-05",24.695
"675","2018-01-08",24.58
"676","2018-01-09",24.57
"677","2018-01-10",24.530001
"678","2018-01-11",24.714001
"679","2018-01-12",24.49
"680","2018-01-16",24.356001
"681","2018-01-17",24.445
"682","2018-01-18",24.32
"683","2018-01-19",24.290001
"684","2018-01-22",24.34
"685","2018-01-23",24.35
"686","2018-01-24",24.4
"687","2018-01-25",24.377001
"688","2018-01-26",24.25
"689","2018-01-29",24.35
"690","2018-01-30",24.32
"691","2018-01-31",24.43
"692","2018-02-01",24.15
"693","2018-02-02",24.120001
"694","2018-02-05",23.84
"695","2018-02-06",23.59
"696","2018-02-07",23.488001
"697","2018-02-08",23.889999
"698","2018-02-09",23.42
"699","2018-02-12",23.579
"700","2018-02-13",23.629999
"701","2018-02-14",23.6
"702","2018-02-15",23.549999
"703","2018-02-16",23.584999
"704","2018-02-20",23.573
"705","2018-02-21",23.549999
"706","2018-02-22",23.530001
"707","2018-02-23",23.49
"708","2018-02-26",23.959999
"709","2018-02-27",23.881001
"710","2018-02-28",24.02
"711","2018-03-01",23.98
"712","2018-03-02",23.940001
"713","2018-03-05",23.889999
"714","2018-03-06",23.864
"715","2018-03-07",23.981001
"716","2018-03-08",24.059
"717","2018-03-09",24.110001
"718","2018-03-12",24.188999
"719","2018-03-13",24.08
"720","2018-03-14",24.155001
"721","2018-03-15",24.190001
"722","2018-03-16",24.219999
"723","2018-03-19",24.15
"724","2018-03-20",24.121
"725","2018-03-21",24.01
"726","2018-03-22",24.136999
"727","2018-03-23",24.17
"728","2018-03-26",24.033001
"729","2018-03-27",24.030001
"730","2018-03-28",23.65
"731","2018-03-29",23.620001
"732","2018-04-02",23.808001
"733","2018-04-03",23.620001
"734","2018-04-04",23.59
"735","2018-04-05",23.65
"736","2018-04-06",23.6
"737","2018-04-09",23.549999
"738","2018-04-10",23.59
"739","2018-04-11",23.629999
"740","2018-04-12",24.049999
"741","2018-04-13",23.975
"742","2018-04-16",23.98
"743","2018-04-17",23.860001
"744","2018-04-18",23.969999
"745","2018-04-19",23.610001
"746","2018-04-20",23.35
"747","2018-04-23",23.360001
"748","2018-04-24",23.35
"749","2018-04-25",23.1
"750","2018-04-26",23.139
"751","2018-04-27",23.235001
"752","2018-04-30",23.290001
"753","2018-05-01",23.299999
"754","2018-05-02",23.200001
"755","2018-05-03",23.35
"756","2018-05-04",23.32
"757","2018-05-07",23.940001
"758","2018-05-08",23.799999
"759","2018-05-09",23.620001
"760","2018-05-10",23.6
"761","2018-05-11",23.75
"762","2018-05-14",23.700001
"763","2018-05-15",23.489
"764","2018-05-16",23.52
"765","2018-05-17",23.729
"766","2018-05-18",23.65
"767","2018-05-21",23.809999
"768","2018-05-22",23.754
"769","2018-05-23",23.792
"770","2018-05-24",23.749001
"771","2018-05-25",23.799999
"772","2018-05-29",23.951
"773","2018-05-30",23.85
"774","2018-05-31",23.950001
"775","2018-06-01",23.950001
"776","2018-06-04",24.01
"777","2018-06-05",24.23
"778","2018-06-06",24.25
"779","2018-06-07",24.110001
"780","2018-06-08",24.25
"781","2018-06-11",24.160999
"782","2018-06-12",24.181999
"783","2018-06-13",24.204
"784","2018-06-14",24.360001
"785","2018-06-15",24.450001
"786","2018-06-18",24.440001
"787","2018-06-19",24.448
"788","2018-06-20",24.43
"789","2018-06-21",24.414
"790","2018-06-22",24.459
"791","2018-06-25",24.48
"792","2018-06-26",24.33
"793","2018-06-27",24.299999
"794","2018-06-28",23.997
"795","2018-06-29",24.200001
"796","2018-07-02",24.200001
"797","2018-07-03",24.200001
"798","2018-07-05",24.030001
"799","2018-07-06",24.035999
"800","2018-07-09",23.99
"801","2018-07-10",24
"802","2018-07-11",24.15
"803","2018-07-12",24.152
"804","2018-07-13",24.117001
"805","2018-07-16",24.219999
"806","2018-07-17",24.280001
"807","2018-07-18",24.162001
"808","2018-07-19",24.309999
"809","2018-07-20",24.326
"810","2018-07-23",24.319
"811","2018-07-24",24.33
"812","2018-07-25",24.309999
"813","2018-07-26",24.32
"814","2018-07-27",24.309999
"815","2018-07-30",24.288
"816","2018-07-31",24.33
"817","2018-08-01",24.33
"818","2018-08-02",24.315001
"819","2018-08-03",24.290001
"820","2018-08-06",24.370001
"821","2018-08-07",24.41
"822","2018-08-08",24.372999
"823","2018-08-09",24.48
"824","2018-08-10",24.459999
"825","2018-08-13",24.43
"826","2018-08-14",24.35
"827","2018-08-15",24.4
"828","2018-08-16",24.375999
"829","2018-08-17",24.379999
"830","2018-08-20",24.389999
"831","2018-08-21",24.43
"832","2018-08-22",24.452999
"833","2018-08-23",24.452999
"834","2018-08-24",24.4
"835","2018-08-27",24.4
"836","2018-08-28",24.43
"837","2018-08-29",24.459999
"838","2018-08-30",24.459999
"839","2018-08-31",24.620001
"840","2018-09-04",24.75
"841","2018-09-05",24.709999
"842","2018-09-06",24.815001
"843","2018-09-07",24.67
"844","2018-09-10",24.75
"845","2018-09-11",24.749001
"846","2018-09-12",24.75
"847","2018-09-13",24.719999
"848","2018-09-14",24.74
"849","2018-09-17",24.75
"850","2018-09-18",24.82
"851","2018-09-19",24.9
"852","2018-09-20",24.83
"853","2018-09-21",24.889999
"854","2018-09-24",24.860001
"855","2018-09-25",24.83
"856","2018-09-26",24.950001
"857","2018-09-27",24.899
"858","2018-09-28",24.5
"859","2018-10-01",24.459999
"860","2018-10-02",24.450001
"861","2018-10-03",24.32
"862","2018-10-04",23.99
"863","2018-10-05",24.5
"864","2018-10-08",24.25
"865","2018-10-09",24.200001
"866","2018-10-10",23.98
"867","2018-10-11",23.75
"868","2018-10-12",23.700001
"869","2018-10-15",23.67
"870","2018-10-16",23.77
"871","2018-10-17",23.799999
"872","2018-10-18",23.893
"873","2018-10-19",23.700001
"874","2018-10-22",23.74
"875","2018-10-23",23.747999
"876","2018-10-24",23.68
"877","2018-10-25",23.65
"878","2018-10-26",23.66
"879","2018-10-29",23.469999
"880","2018-10-30",23.129999
"881","2018-10-31",23.35
"882","2018-11-01",23.75
"883","2018-11-02",23.74
"884","2018-11-05",23.52
"885","2018-11-06",23.479
"886","2018-11-07",23.530001
"887","2018-11-08",23.705
"888","2018-11-09",23.700001
"889","2018-11-12",23.68
"890","2018-11-13",23.639999
"891","2018-11-14",23.540001
"892","2018-11-15",23.700001
"893","2018-11-16",23.604
"894","2018-11-19",23.587999
"895","2018-11-20",23.450001
"896","2018-11-21",23.49
"897","2018-11-23",23.4
"898","2018-11-26",23.52
"899","2018-11-27",23.459999
"900","2018-11-28",23.361
"901","2018-11-29",23.370001
"902","2018-11-30",23.284
"903","2018-12-03",23.320999
"904","2018-12-04",23.225
"905","2018-12-06",23.1
"906","2018-12-07",23.129999
"907","2018-12-10",23.07
"908","2018-12-11",23.18
"909","2018-12-12",22.77
"910","2018-12-13",22.9
"911","2018-12-14",22.68
"912","2018-12-17",22.700001
"913","2018-12-18",22.25
"914","2018-12-19",22.370001
"915","2018-12-20",21.5
"916","2018-12-21",21.85
"917","2018-12-24",21.639999
"918","2018-12-26",21.65
"919","2018-12-27",21.700001
"920","2018-12-28",21.83
"921","2018-12-31",22.18
"922","2019-01-02",22.5
"923","2019-01-03",22.709999
"924","2019-01-04",22.65
"925","2019-01-07",22.950001
"926","2019-01-08",22.9
"927","2019-01-09",22.85
"928","2019-01-10",22.85
"929","2019-01-11",23.27
"930","2019-01-14",23.09
"931","2019-01-15",23.110001
"932","2019-01-16",23.08
"933","2019-01-17",23.1
"934","2019-01-18",23.079
"935","2019-01-22",23.01
"936","2019-01-23",23.1
"937","2019-01-24",22.99
"938","2019-01-25",23.17
"939","2019-01-28",23.200001
"940","2019-01-29",22.959999
"941","2019-01-30",23.16
"942","2019-01-31",23.25
"943","2019-02-01",23.447001
"944","2019-02-04",23.465
"945","2019-02-05",23.370001
"946","2019-02-06",23.34
"947","2019-02-07",23.34
"948","2019-02-08",23.32
"949","2019-02-11",23.129999
"950","2019-02-12",23.295
"951","2019-02-13",23.476999
"952","2019-02-14",23.454
"953","2019-02-15",23.4
"954","2019-02-19",23.530001
"955","2019-02-20",23.76
"956","2019-02-21",23.99
"957","2019-02-22",23.614
"958","2019-02-25",23.84
"959","2019-02-26",23.93
"960","2019-02-27",24
"961","2019-02-28",23.700001
"962","2019-03-01",23.76
"963","2019-03-04",24.1
"964","2019-03-05",24.200001
"965","2019-03-06",24.143
"966","2019-03-07",24.145
"967","2019-03-08",23.85
"968","2019-03-11",24.200001
"969","2019-03-12",24.149
"970","2019-03-13",24.200001
