"","date","MOFG"
"1009","2012-01-27",16.139999
"1010","2012-01-30",15.91
"1011","2012-01-31",17
"1012","2012-02-01",16.5
"1013","2012-02-02",16.74
"1014","2012-02-03",16.700001
"1015","2012-02-06",16.75
"1016","2012-02-07",16.879999
"1017","2012-02-08",16.780001
"1018","2012-02-09",16.99
"1019","2012-02-10",16.889999
"1020","2012-02-13",16.85
"1021","2012-02-14",16.92
"1022","2012-02-15",16.85
"1023","2012-02-16",16.959999
"1024","2012-02-17",17
"1025","2012-02-21",17.129999
"1026","2012-02-22",17.129999
"1027","2012-02-23",17.24
"1028","2012-02-24",17.120001
"1029","2012-02-27",17.15
"1030","2012-02-28",17.370001
"1031","2012-02-29",17.4
"1032","2012-03-01",17.4
"1033","2012-03-02",17.549999
"1034","2012-03-05",17.48
"1035","2012-03-06",17.66
"1036","2012-03-07",17.74
"1037","2012-03-08",17.65
"1038","2012-03-09",17.5
"1039","2012-03-12",17.700001
"1040","2012-03-13",17.719999
"1041","2012-03-14",17.75
"1042","2012-03-15",17.82
"1043","2012-03-16",17.870001
"1044","2012-03-19",17.9
"1045","2012-03-20",17.959999
"1046","2012-03-21",18.9
"1047","2012-03-22",18.65
"1048","2012-03-23",18.309999
"1049","2012-03-26",18.9
"1050","2012-03-27",18.85
"1051","2012-03-28",19.290001
"1052","2012-03-29",19.280001
"1053","2012-03-30",19.360001
"1054","2012-04-02",20
"1055","2012-04-03",20.25
"1056","2012-04-04",20
"1057","2012-04-05",19.639999
"1058","2012-04-09",19.700001
"1059","2012-04-10",20.01
"1060","2012-04-11",20
"1061","2012-04-12",20.049999
"1062","2012-04-13",20.1
"1063","2012-04-16",20.040001
"1064","2012-04-17",20.24
"1065","2012-04-18",20.25
"1066","2012-04-19",20.25
"1067","2012-04-20",20.08
"1068","2012-04-23",20.25
"1069","2012-04-24",20.190001
"1070","2012-04-25",20.65
"1071","2012-04-26",20.799999
"1072","2012-04-27",20.799999
"1073","2012-04-30",20.9
"1074","2012-05-01",20.9
"1075","2012-05-02",20.99
"1076","2012-05-03",21.129999
"1077","2012-05-04",21.33
"1078","2012-05-07",21.700001
"1079","2012-05-08",21.610001
"1080","2012-05-09",21.51
"1081","2012-05-10",21.469999
"1082","2012-05-11",21.469999
"1083","2012-05-14",20.610001
"1084","2012-05-15",20.74
"1085","2012-05-16",20.77
"1086","2012-05-17",20.75
"1087","2012-05-18",20.99
"1088","2012-05-21",20.940001
"1089","2012-05-22",20.98
"1090","2012-05-23",19.870001
"1091","2012-05-24",18.799999
"1092","2012-05-25",19.370001
"1093","2012-05-29",19.450001
"1094","2012-05-30",19.200001
"1095","2012-05-31",19.26
"1096","2012-06-01",19.65
"1097","2012-06-04",19.84
"1098","2012-06-05",20.280001
"1099","2012-06-06",20.35
"1100","2012-06-07",20.65
"1101","2012-06-08",20.370001
"1102","2012-06-11",20.040001
"1103","2012-06-12",20.209999
"1104","2012-06-13",20.5
"1105","2012-06-14",20.700001
"1106","2012-06-15",21
"1107","2012-06-18",20.889999
"1108","2012-06-19",21.77
"1109","2012-06-20",21.68
"1110","2012-06-21",21.879999
"1111","2012-06-22",21.27
"1112","2012-06-25",20.040001
"1113","2012-06-26",20.33
"1114","2012-06-27",21.559999
"1115","2012-06-28",20.790001
"1116","2012-06-29",21.5
"1117","2012-07-02",21.700001
"1118","2012-07-03",21.879999
"1119","2012-07-05",22.16
"1120","2012-07-06",22.379999
"1121","2012-07-09",22.280001
"1122","2012-07-10",22.33
"1123","2012-07-11",22.360001
"1124","2012-07-12",22.120001
"1125","2012-07-13",22.459999
"1126","2012-07-16",22.57
"1127","2012-07-17",22.84
"1128","2012-07-18",22.799999
"1129","2012-07-19",22.110001
"1130","2012-07-20",21.77
"1131","2012-07-23",21.27
"1132","2012-07-24",21.26
"1133","2012-07-25",21.34
"1134","2012-07-26",20.75
"1135","2012-07-27",21.09
"1136","2012-07-30",20.969999
"1137","2012-07-31",21.280001
"1138","2012-08-01",20.73
"1139","2012-08-02",21.049999
"1140","2012-08-03",21.75
"1141","2012-08-06",21.879999
"1142","2012-08-07",21.9
"1143","2012-08-08",21.799999
"1144","2012-08-09",21.969999
"1145","2012-08-10",21.67
"1146","2012-08-13",21.52
"1147","2012-08-14",21.5
"1148","2012-08-15",21.49
"1149","2012-08-16",21.9
"1150","2012-08-17",22.030001
"1151","2012-08-20",21.860001
"1152","2012-08-21",22.190001
"1153","2012-08-22",21.6
"1154","2012-08-23",21.51
"1155","2012-08-24",21.610001
"1156","2012-08-27",21.58
"1157","2012-08-28",21.790001
"1158","2012-08-29",21.84
"1159","2012-08-30",21.610001
"1160","2012-08-31",21.84
"1161","2012-09-04",21.85
"1162","2012-09-05",21.65
"1163","2012-09-06",21.85
"1164","2012-09-07",21.5
"1165","2012-09-10",21.5
"1166","2012-09-11",21.690001
"1167","2012-09-12",21.59
"1168","2012-09-13",21.700001
"1169","2012-09-14",21.74
"1170","2012-09-17",21.74
"1171","2012-09-18",21.889999
"1172","2012-09-19",21.66
"1173","2012-09-20",21.469999
"1174","2012-09-21",22
"1175","2012-09-24",21.85
"1176","2012-09-25",21.610001
"1177","2012-09-26",22.01
"1178","2012-09-27",22.18
"1179","2012-09-28",21.540001
"1180","2012-10-01",20.610001
"1181","2012-10-02",20.48
"1182","2012-10-03",20.75
"1183","2012-10-04",21
"1184","2012-10-05",21.75
"1185","2012-10-08",21.799999
"1186","2012-10-09",21.83
"1187","2012-10-10",21.950001
"1188","2012-10-11",22.08
"1189","2012-10-12",21.75
"1190","2012-10-15",22.24
"1191","2012-10-16",21.459999
"1192","2012-10-17",21.51
"1193","2012-10-18",21.879999
"1194","2012-10-19",20.42
"1195","2012-10-22",20.129999
"1196","2012-10-23",20.01
"1197","2012-10-24",20.540001
"1198","2012-10-25",20.24
"1199","2012-10-26",19.9
"1200","2012-10-31",20.200001
"1201","2012-11-01",20.93
"1202","2012-11-02",20.370001
"1203","2012-11-05",20.549999
"1204","2012-11-06",20.700001
"1205","2012-11-07",19.889999
"1206","2012-11-08",19.66
"1207","2012-11-09",19.709999
"1208","2012-11-12",19.620001
"1209","2012-11-13",19.959999
"1210","2012-11-14",19.370001
"1211","2012-11-15",19.370001
"1212","2012-11-16",19.6
"1213","2012-11-19",19.75
"1214","2012-11-20",19.719999
"1215","2012-11-21",19.74
"1216","2012-11-23",19.809999
"1217","2012-11-26",19.709999
"1218","2012-11-27",19.82
"1219","2012-11-28",19.950001
"1220","2012-11-29",20.16
"1221","2012-11-30",20.559999
"1222","2012-12-03",20.76
"1223","2012-12-04",20.540001
"1224","2012-12-05",20.389999
"1225","2012-12-06",20.18
"1226","2012-12-07",20.030001
"1227","2012-12-10",20.389999
"1228","2012-12-11",20.58
"1229","2012-12-12",20.440001
"1230","2012-12-13",20.18
"1231","2012-12-14",20.290001
"1232","2012-12-17",20.370001
"1233","2012-12-18",20.5
"1234","2012-12-19",20.49
"1235","2012-12-20",20.639999
"1236","2012-12-21",20.709999
"1237","2012-12-24",20.52
"1238","2012-12-26",20.549999
"1239","2012-12-27",20.34
"1240","2012-12-28",20.23
"1241","2012-12-31",20.51
"1242","2013-01-02",21.75
"1243","2013-01-03",21.559999
"1244","2013-01-04",21.6
"1245","2013-01-07",21.07
"1246","2013-01-08",21.16
"1247","2013-01-09",21.49
"1248","2013-01-10",21.610001
"1249","2013-01-11",21.77
"1250","2013-01-14",21.85
"1251","2013-01-15",21.98
"1252","2013-01-16",22.08
"1253","2013-01-17",22.33
"1254","2013-01-18",22.52
"1255","2013-01-22",22.790001
"1256","2013-01-23",22.76
"1257","2013-01-24",22.83
"1258","2013-01-25",23.370001
"1259","2013-01-28",23.799999
"1260","2013-01-29",24
"1261","2013-01-30",23.780001
"1262","2013-01-31",23.9
"1263","2013-02-01",24.110001
"1264","2013-02-04",23.43
"1265","2013-02-05",23.780001
"1266","2013-02-06",23.65
"1267","2013-02-07",23.379999
"1268","2013-02-08",23.09
"1269","2013-02-11",22.85
"1270","2013-02-12",23.1
"1271","2013-02-13",23.040001
"1272","2013-02-14",22.959999
"1273","2013-02-15",22.85
"1274","2013-02-19",22.870001
"1275","2013-02-20",22.74
"1276","2013-02-21",23.42
"1277","2013-02-22",22.940001
"1278","2013-02-25",22.52
"1279","2013-02-26",22.77
"1280","2013-02-27",22.74
"1281","2013-02-28",22.98
"1282","2013-03-01",22.91
"1283","2013-03-04",22.41
"1284","2013-03-05",22.35
"1285","2013-03-06",22.719999
"1286","2013-03-07",22.790001
"1287","2013-03-08",22.889999
"1288","2013-03-11",23
"1289","2013-03-12",23.09
"1290","2013-03-13",23.34
"1291","2013-03-14",23.52
"1292","2013-03-15",23.83
"1293","2013-03-18",23.41
"1294","2013-03-19",23.200001
"1295","2013-03-20",23.25
"1296","2013-03-21",22.959999
"1297","2013-03-22",23.389999
"1298","2013-03-25",23.67
"1299","2013-03-26",23.58
"1300","2013-03-27",23.469999
"1301","2013-03-28",23.809999
"1302","2013-04-01",23.549999
"1303","2013-04-02",23.68
"1304","2013-04-03",23.4
"1305","2013-04-04",23.620001
"1306","2013-04-05",23.309999
"1307","2013-04-08",23.469999
"1308","2013-04-09",23.379999
"1309","2013-04-10",23.75
"1310","2013-04-11",23.65
"1311","2013-04-12",23.700001
"1312","2013-04-15",23.35
"1313","2013-04-16",23.860001
"1314","2013-04-17",23.35
"1315","2013-04-18",23.43
"1316","2013-04-19",23.690001
"1317","2013-04-22",23.59
"1318","2013-04-23",23.92
"1319","2013-04-24",24
"1320","2013-04-25",23.799999
"1321","2013-04-26",23.85
"1322","2013-04-29",23.860001
"1323","2013-04-30",23.9
"1324","2013-05-01",23.25
"1325","2013-05-02",23.51
"1326","2013-05-03",23.889999
"1327","2013-05-06",23.780001
"1328","2013-05-07",23.74
"1329","2013-05-08",23.74
"1330","2013-05-09",23.629999
"1331","2013-05-10",23.700001
"1332","2013-05-13",23.48
"1333","2013-05-14",23.66
"1334","2013-05-15",23.5
"1335","2013-05-16",23.700001
"1336","2013-05-17",23.610001
"1337","2013-05-20",23.719999
"1338","2013-05-21",23.790001
"1339","2013-05-22",23.48
"1340","2013-05-23",23.559999
"1341","2013-05-24",23.530001
"1342","2013-05-28",23.98
"1343","2013-05-29",23.700001
"1344","2013-05-30",23.74
"1345","2013-05-31",23.700001
"1346","2013-06-03",23.74
"1347","2013-06-04",23.610001
"1348","2013-06-05",23.690001
"1349","2013-06-06",23.84
"1350","2013-06-07",23.799999
"1351","2013-06-10",23.98
"1352","2013-06-11",23.690001
"1353","2013-06-12",23.75
"1354","2013-06-13",23.940001
"1355","2013-06-14",23.59
"1356","2013-06-17",23.700001
"1357","2013-06-18",23.76
"1358","2013-06-19",23.76
"1359","2013-06-20",23.459999
"1360","2013-06-21",24.030001
"1361","2013-06-24",23.700001
"1362","2013-06-25",23.98
"1363","2013-06-26",23.870001
"1364","2013-06-27",23.98
"1365","2013-06-28",24.059999
"1366","2013-07-01",24.59
"1367","2013-07-02",24.92
"1368","2013-07-03",26.1
"1369","2013-07-05",26.26
"1370","2013-07-08",25.98
"1371","2013-07-09",26.219999
"1372","2013-07-10",26.280001
"1373","2013-07-11",26.49
"1374","2013-07-12",26.42
"1375","2013-07-15",26.889999
"1376","2013-07-16",26.709999
"1377","2013-07-17",26.85
"1378","2013-07-18",27.25
"1379","2013-07-19",27.25
"1380","2013-07-22",27.85
"1381","2013-07-23",27.98
"1382","2013-07-24",27.940001
"1383","2013-07-25",28.440001
"1384","2013-07-26",27.75
"1385","2013-07-29",26.85
"1386","2013-07-30",25.77
"1387","2013-07-31",26.09
"1388","2013-08-01",26.040001
"1389","2013-08-02",26.309999
"1390","2013-08-05",26.190001
"1391","2013-08-06",26.23
"1392","2013-08-07",26.73
"1393","2013-08-08",26.540001
"1394","2013-08-09",26.42
"1395","2013-08-12",26.48
"1396","2013-08-13",26.34
"1397","2013-08-14",26.209999
"1398","2013-08-15",25.57
"1399","2013-08-16",24.98
"1400","2013-08-19",24.790001
"1401","2013-08-20",24.92
"1402","2013-08-21",24.43
"1403","2013-08-22",24.879999
"1404","2013-08-23",24.709999
"1405","2013-08-26",24.33
"1406","2013-08-27",23.58
"1407","2013-08-28",23.540001
"1408","2013-08-29",23.93
"1409","2013-08-30",23.5
"1410","2013-09-03",24.440001
"1411","2013-09-04",23.530001
"1412","2013-09-05",23.889999
"1413","2013-09-06",23.9
"1414","2013-09-09",24.32
"1415","2013-09-10",25.469999
"1416","2013-09-11",25.120001
"1417","2013-09-12",24.370001
"1418","2013-09-13",24.459999
"1419","2013-09-16",24.24
"1420","2013-09-17",24.389999
"1421","2013-09-18",25.219999
"1422","2013-09-19",24.780001
"1423","2013-09-20",25.049999
"1424","2013-09-23",25.690001
"1425","2013-09-24",25.9
"1426","2013-09-25",26.040001
"1427","2013-09-26",26.09
"1428","2013-09-27",25.85
"1429","2013-09-30",25.709999
"1430","2013-10-01",25.41
"1431","2013-10-02",24.459999
"1432","2013-10-03",24.23
"1433","2013-10-04",23.690001
"1434","2013-10-07",24.040001
"1435","2013-10-08",24.719999
"1436","2013-10-09",24.91
"1437","2013-10-10",25.01
"1438","2013-10-11",25.309999
"1439","2013-10-14",25.66
"1440","2013-10-15",25.309999
"1441","2013-10-16",25.610001
"1442","2013-10-17",25.65
"1443","2013-10-18",26.24
"1444","2013-10-21",25.780001
"1445","2013-10-22",25.83
"1446","2013-10-23",25.549999
"1447","2013-10-24",25.85
"1448","2013-10-25",25.43
"1449","2013-10-28",25.780001
"1450","2013-10-29",26.32
"1451","2013-10-30",26.33
"1452","2013-10-31",26.42
"1453","2013-11-01",26.07
"1454","2013-11-04",25.93
"1455","2013-11-05",25.74
"1456","2013-11-06",25.549999
"1457","2013-11-07",25.459999
"1458","2013-11-08",26.48
"1459","2013-11-11",26.33
"1460","2013-11-12",26.469999
"1461","2013-11-13",26.49
"1462","2013-11-14",26.24
"1463","2013-11-15",26.370001
"1464","2013-11-18",25.879999
"1465","2013-11-19",26.200001
"1466","2013-11-20",26.389999
"1467","2013-11-21",26.610001
"1468","2013-11-22",26.67
"1469","2013-11-25",27.299999
"1470","2013-11-26",27.299999
"1471","2013-11-27",27.370001
"1472","2013-11-29",27.99
"1473","2013-12-02",27.83
"1474","2013-12-03",27
"1475","2013-12-04",27.1
"1476","2013-12-05",26.67
"1477","2013-12-06",27.18
"1478","2013-12-09",26.559999
"1479","2013-12-10",26.1
"1480","2013-12-11",26.09
"1481","2013-12-12",26.41
"1482","2013-12-13",27.02
"1483","2013-12-16",27.309999
"1484","2013-12-17",27.360001
"1485","2013-12-18",27.4
"1486","2013-12-19",27.139999
"1487","2013-12-20",27.299999
"1488","2013-12-23",27.969999
"1489","2013-12-24",28.780001
"1490","2013-12-26",28.75
"1491","2013-12-27",28.23
"1492","2013-12-30",28.01
"1493","2013-12-31",27.200001
"1494","2014-01-02",27.129999
"1495","2014-01-03",27.27
"1496","2014-01-06",26.84
"1497","2014-01-07",26.59
"1498","2014-01-08",26.16
"1499","2014-01-09",26.24
"1500","2014-01-10",25.98
"1501","2014-01-13",25.450001
"1502","2014-01-14",25.440001
"1503","2014-01-15",26.110001
"1504","2014-01-16",25.74
"1505","2014-01-17",25.58
"1506","2014-01-21",25.629999
"1507","2014-01-22",25.540001
"1508","2014-01-23",25.01
"1509","2014-01-24",24.799999
"1510","2014-01-27",24.799999
"1511","2014-01-28",23.59
"1512","2014-01-29",23.75
"1513","2014-01-30",24.809999
"1514","2014-01-31",24.58
"1515","2014-02-03",24.190001
"1516","2014-02-04",24.059999
"1517","2014-02-05",24.01
"1518","2014-02-06",24.16
"1519","2014-02-07",24.110001
"1520","2014-02-10",24.049999
"1521","2014-02-11",24.09
"1522","2014-02-12",24.1
"1523","2014-02-13",24.700001
"1524","2014-02-14",25.030001
"1525","2014-02-18",25.34
"1526","2014-02-19",25.17
"1527","2014-02-20",25.58
"1528","2014-02-21",25.780001
"1529","2014-02-24",26.200001
"1530","2014-02-25",26.17
"1531","2014-02-26",26.040001
"1532","2014-02-27",26.299999
"1533","2014-02-28",26.08
"1534","2014-03-03",26.07
"1535","2014-03-04",26.52
"1536","2014-03-05",26.120001
"1537","2014-03-06",26.389999
"1538","2014-03-07",26.459999
"1539","2014-03-10",26.280001
"1540","2014-03-11",25.98
"1541","2014-03-12",25.25
"1542","2014-03-13",25.08
"1543","2014-03-14",25.200001
"1544","2014-03-17",25.309999
"1545","2014-03-18",25.23
"1546","2014-03-19",25.23
"1547","2014-03-20",25.34
"1548","2014-03-21",25.459999
"1549","2014-03-24",25.030001
"1550","2014-03-25",24.99
"1551","2014-03-26",24.84
"1552","2014-03-27",24.93
"1553","2014-03-28",24.799999
"1554","2014-03-31",25.24
"1555","2014-04-01",25.940001
"1556","2014-04-02",25.98
"1557","2014-04-03",25.860001
"1558","2014-04-04",25.16
"1559","2014-04-07",25.01
"1560","2014-04-08",25.15
"1561","2014-04-09",25.27
"1562","2014-04-10",25.030001
"1563","2014-04-11",25
"1564","2014-04-14",25.059999
"1565","2014-04-15",25.09
"1566","2014-04-16",25.01
"1567","2014-04-17",24.98
"1568","2014-04-21",24.940001
"1569","2014-04-22",24.98
"1570","2014-04-23",24.74
"1571","2014-04-24",24.620001
"1572","2014-04-25",24.41
"1573","2014-04-28",23.98
"1574","2014-04-29",24.66
"1575","2014-04-30",24.629999
"1576","2014-05-01",24.75
"1577","2014-05-02",24.629999
"1578","2014-05-05",24.42
"1579","2014-05-06",23.93
"1580","2014-05-07",24
"1581","2014-05-08",23.870001
"1582","2014-05-09",24.200001
"1583","2014-05-12",24.299999
"1584","2014-05-13",24.08
"1585","2014-05-14",23.32
"1586","2014-05-15",23.049999
"1587","2014-05-16",23.030001
"1588","2014-05-19",23.24
"1589","2014-05-20",22.809999
"1590","2014-05-21",23
"1591","2014-05-22",23.16
"1592","2014-05-23",23.35
"1593","2014-05-27",23.549999
"1594","2014-05-28",23.58
"1595","2014-05-29",23.629999
"1596","2014-05-30",23.59
"1597","2014-06-02",23.5
"1598","2014-06-03",23.35
"1599","2014-06-04",23.219999
"1600","2014-06-05",23.99
"1601","2014-06-06",24.35
"1602","2014-06-09",24.4
"1603","2014-06-10",24.18
"1604","2014-06-11",24.17
"1605","2014-06-12",23.870001
"1606","2014-06-13",23.799999
"1607","2014-06-16",23.379999
"1608","2014-06-17",23.99
"1609","2014-06-18",24
"1610","2014-06-19",24.040001
"1611","2014-06-20",24
"1612","2014-06-23",23.92
"1613","2014-06-24",24.02
"1614","2014-06-25",24.059999
"1615","2014-06-26",24.059999
"1616","2014-06-27",24
"1617","2014-06-30",23.99
"1618","2014-07-01",24.41
"1619","2014-07-02",24.389999
"1620","2014-07-03",24.66
"1621","2014-07-07",24.059999
"1622","2014-07-08",23.76
"1623","2014-07-09",23.76
"1624","2014-07-10",23.57
"1625","2014-07-11",23.59
"1626","2014-07-14",23.719999
"1627","2014-07-15",23.51
"1628","2014-07-16",23.43
"1629","2014-07-17",23.08
"1630","2014-07-18",23.68
"1631","2014-07-21",23.540001
"1632","2014-07-22",23.469999
"1633","2014-07-23",23.6
"1634","2014-07-24",23.41
"1635","2014-07-25",23.360001
"1636","2014-07-28",23.49
"1637","2014-07-29",23.5
"1638","2014-07-30",23.639999
"1639","2014-07-31",23.5
"1640","2014-08-01",23.5
"1641","2014-08-04",23.690001
"1642","2014-08-05",23.799999
"1643","2014-08-06",24.17
"1644","2014-08-07",24.209999
"1645","2014-08-08",24.309999
"1646","2014-08-11",24.23
"1647","2014-08-12",23.870001
"1648","2014-08-13",23.870001
"1649","2014-08-14",23.809999
"1650","2014-08-15",23.700001
"1651","2014-08-18",23.790001
"1652","2014-08-19",23.82
"1653","2014-08-20",23.76
"1654","2014-08-21",23.77
"1655","2014-08-22",23.790001
"1656","2014-08-25",23.860001
"1657","2014-08-26",24.01
"1658","2014-08-27",24.01
"1659","2014-08-28",23.860001
"1660","2014-08-29",23.780001
"1661","2014-09-02",24.110001
"1662","2014-09-03",23.950001
"1663","2014-09-04",23.85
"1664","2014-09-05",23.85
"1665","2014-09-08",23.940001
"1666","2014-09-09",23.799999
"1667","2014-09-10",24.02
"1668","2014-09-11",24.09
"1669","2014-09-12",23.889999
"1670","2014-09-15",23.780001
"1671","2014-09-16",23.77
"1672","2014-09-17",23.709999
"1673","2014-09-18",23.780001
"1674","2014-09-19",23.68
"1675","2014-09-22",23.58
"1676","2014-09-23",23.280001
"1677","2014-09-24",23.459999
"1678","2014-09-25",23.24
"1679","2014-09-26",23.34
"1680","2014-09-29",23.23
"1681","2014-09-30",23.01
"1682","2014-10-01",22.74
"1683","2014-10-02",23.34
"1684","2014-10-03",23.559999
"1685","2014-10-06",23.41
"1686","2014-10-07",23.219999
"1687","2014-10-08",23.9
"1688","2014-10-09",23.51
"1689","2014-10-10",23.6
"1690","2014-10-13",23.93
"1691","2014-10-14",24.66
"1692","2014-10-15",24.1
"1693","2014-10-16",24.75
"1694","2014-10-17",24.709999
"1695","2014-10-20",24.629999
"1696","2014-10-21",24.68
"1697","2014-10-22",24.01
"1698","2014-10-23",24.549999
"1699","2014-10-24",24.43
"1700","2014-10-27",24.200001
"1701","2014-10-28",24.809999
"1702","2014-10-29",25.24
"1703","2014-10-30",26.26
"1704","2014-10-31",26.68
"1705","2014-11-03",26.299999
"1706","2014-11-04",26.219999
"1707","2014-11-05",26.67
"1708","2014-11-06",27.26
"1709","2014-11-07",27.15
"1710","2014-11-10",27.299999
"1711","2014-11-11",27.26
"1712","2014-11-12",27.299999
"1713","2014-11-13",27.049999
"1714","2014-11-14",26.73
"1715","2014-11-17",26.09
"1716","2014-11-18",26.440001
"1717","2014-11-19",26.1
"1718","2014-11-20",25.549999
"1719","2014-11-21",27.299999
"1720","2014-11-24",27.370001
"1721","2014-11-25",27.610001
"1722","2014-11-26",27.620001
"1723","2014-11-28",27.51
"1724","2014-12-01",27.51
"1725","2014-12-02",28.290001
"1726","2014-12-03",28.030001
"1727","2014-12-04",27.82
"1728","2014-12-05",28.440001
"1729","2014-12-08",28.120001
"1730","2014-12-09",29
"1731","2014-12-10",28.35
"1732","2014-12-11",28.459999
"1733","2014-12-12",27.700001
"1734","2014-12-15",28.059999
"1735","2014-12-16",27.719999
"1736","2014-12-17",28.02
"1737","2014-12-18",28.74
"1738","2014-12-19",29
"1739","2014-12-22",28.99
"1740","2014-12-23",28.83
"1741","2014-12-24",28.870001
"1742","2014-12-26",28.809999
"1743","2014-12-29",29.049999
"1744","2014-12-30",28.870001
"1745","2014-12-31",28.809999
"1746","2015-01-02",28.26
"1747","2015-01-05",28.01
"1748","2015-01-06",28.02
"1749","2015-01-07",28.360001
"1750","2015-01-08",28.290001
"1751","2015-01-09",28.1
"1752","2015-01-12",28.01
"1753","2015-01-13",28.15
"1754","2015-01-14",28.01
"1755","2015-01-15",28.030001
"1756","2015-01-16",28.360001
"1757","2015-01-20",28.059999
"1758","2015-01-21",28.07
"1759","2015-01-22",28.42
"1760","2015-01-23",28.43
"1761","2015-01-26",28.16
"1762","2015-01-27",28.08
"1763","2015-01-28",28.01
"1764","2015-01-29",28.190001
"1765","2015-01-30",28.02
"1766","2015-02-02",28.24
"1767","2015-02-03",28.530001
"1768","2015-02-04",28.440001
"1769","2015-02-05",28.98
"1770","2015-02-06",29.32
"1771","2015-02-09",29.34
"1772","2015-02-10",28.84
"1773","2015-02-11",29.059999
"1774","2015-02-12",29.23
"1775","2015-02-13",28.75
"1776","2015-02-17",28.59
"1777","2015-02-18",28.219999
"1778","2015-02-19",28.290001
"1779","2015-02-20",28.26
"1780","2015-02-23",28.610001
"1781","2015-02-24",28.950001
"1782","2015-02-25",29.129999
"1783","2015-02-26",29.18
"1784","2015-02-27",28.76
"1785","2015-03-02",28.74
"1786","2015-03-03",28.35
"1787","2015-03-04",28.030001
"1788","2015-03-05",28.08
"1789","2015-03-06",28.02
"1790","2015-03-09",28.59
"1791","2015-03-10",28.41
"1792","2015-03-11",28.309999
"1793","2015-03-12",28.98
"1794","2015-03-13",28.92
"1795","2015-03-16",29
"1796","2015-03-17",28.790001
"1797","2015-03-18",29.049999
"1798","2015-03-19",28.98
"1799","2015-03-20",28.59
"1800","2015-03-23",28.75
"1801","2015-03-24",28.75
"1802","2015-03-25",28.75
"1803","2015-03-26",28.82
"1804","2015-03-27",28.889999
"1805","2015-03-30",28.93
"1806","2015-03-31",28.83
"1807","2015-04-01",28.709999
"1808","2015-04-02",28.9
"1809","2015-04-06",28.85
"1810","2015-04-07",28.809999
"1811","2015-04-08",28.85
"1812","2015-04-09",28.65
"1813","2015-04-10",28.83
"1814","2015-04-13",28.620001
"1815","2015-04-14",28.52
"1816","2015-04-15",28.709999
"1817","2015-04-16",28.82
"1818","2015-04-17",29.09
"1819","2015-04-20",29.48
"1820","2015-04-21",29.469999
"1821","2015-04-22",29.35
"1822","2015-04-23",29.34
"1823","2015-04-24",29.559999
"1824","2015-04-27",29.49
"1825","2015-04-28",29.549999
"1826","2015-04-29",29.709999
"1827","2015-04-30",29.25
"1828","2015-05-01",29.309999
"1829","2015-05-04",29.610001
"1830","2015-05-05",29.530001
"1831","2015-05-06",29.620001
"1832","2015-05-07",29.65
"1833","2015-05-08",29.65
"1834","2015-05-11",29.75
"1835","2015-05-12",29.889999
"1836","2015-05-13",29.610001
"1837","2015-05-14",29.75
"1838","2015-05-15",29.6
"1839","2015-05-18",29.809999
"1840","2015-05-19",29.66
"1841","2015-05-20",29.6
"1842","2015-05-21",29.59
"1843","2015-05-22",29.540001
"1844","2015-05-26",29.440001
"1845","2015-05-27",29.799999
"1846","2015-05-28",29.35
"1847","2015-05-29",29.16
"1848","2015-06-01",29.1
"1849","2015-06-02",29.24
"1850","2015-06-03",29.629999
"1851","2015-06-04",29.25
"1852","2015-06-05",29.969999
"1853","2015-06-08",29.389999
"1854","2015-06-09",29.32
"1855","2015-06-10",29.889999
"1856","2015-06-11",29.74
"1857","2015-06-12",29.59
"1858","2015-06-15",30.01
"1859","2015-06-16",31.99
"1860","2015-06-17",32.27
"1861","2015-06-18",32.5
"1862","2015-06-19",32.25
"1863","2015-06-22",32.700001
"1864","2015-06-23",32.990002
"1865","2015-06-24",32.610001
"1866","2015-06-25",32.630001
"1867","2015-06-26",32.91
"1868","2015-06-29",32.400002
"1869","2015-06-30",32.919998
"1870","2015-07-01",32.939999
"1871","2015-07-02",32.75
"1872","2015-07-06",32.73
"1873","2015-07-07",32.889999
"1874","2015-07-08",32.860001
"1875","2015-07-09",32.849998
"1876","2015-07-10",33
"1877","2015-07-13",33.380001
"1878","2015-07-14",33.380001
"1879","2015-07-15",33.509998
"1880","2015-07-16",33.400002
"1881","2015-07-17",33.68
"1882","2015-07-20",33.52
"1883","2015-07-21",33.16
"1884","2015-07-22",33.66
"1885","2015-07-23",31.77
"1886","2015-07-24",32.009998
"1887","2015-07-27",31.959999
"1888","2015-07-28",31.540001
"1889","2015-07-29",31.559999
"1890","2015-07-30",31.43
"1891","2015-07-31",32.389999
"1892","2015-08-03",31.540001
"1893","2015-08-04",31.610001
"1894","2015-08-05",31.620001
"1895","2015-08-06",31.200001
"1896","2015-08-07",31.209999
"1897","2015-08-10",31.440001
"1898","2015-08-11",31.299999
"1899","2015-08-12",30.76
"1900","2015-08-13",30.58
"1901","2015-08-14",31.469999
"1902","2015-08-17",31.719999
"1903","2015-08-18",31.01
"1904","2015-08-19",30.9
"1905","2015-08-20",30.75
"1906","2015-08-21",30.83
"1907","2015-08-24",28.790001
"1908","2015-08-25",28.73
"1909","2015-08-26",29.34
"1910","2015-08-27",29.23
"1911","2015-08-28",29.16
"1912","2015-08-31",29.17
"1913","2015-09-01",29.23
"1914","2015-09-02",29.040001
"1915","2015-09-03",29.15
"1916","2015-09-04",29.040001
