"","date","REXR"
"989","2017-06-21",27.379999
"990","2017-06-22",27.24
"991","2017-06-23",27.540001
"992","2017-06-26",27.83
"993","2017-06-27",27.440001
"994","2017-06-28",27.440001
"995","2017-06-29",27.26
"996","2017-06-30",27.440001
"997","2017-07-03",27.66
"998","2017-07-05",27.450001
"999","2017-07-06",26.93
"1000","2017-07-07",27.459999
"1001","2017-07-10",27.16
"1002","2017-07-11",27.459999
"1003","2017-07-12",27.68
"1004","2017-07-13",27.459999
"1005","2017-07-14",27.58
"1006","2017-07-17",28.09
"1007","2017-07-18",28.07
"1008","2017-07-19",28.450001
"1009","2017-07-20",27.92
"1010","2017-07-21",27.780001
"1011","2017-07-24",27.76
"1012","2017-07-25",27.9
"1013","2017-07-26",28.16
"1014","2017-07-27",28.15
"1015","2017-07-28",28.190001
"1016","2017-07-31",28.52
"1017","2017-08-01",28.99
"1018","2017-08-02",28.860001
"1019","2017-08-03",28.049999
"1020","2017-08-04",28.09
"1021","2017-08-07",27.49
"1022","2017-08-08",27.4
"1023","2017-08-09",27.23
"1024","2017-08-10",27.559999
"1025","2017-08-11",27.540001
"1026","2017-08-14",28.5
"1027","2017-08-15",28.309999
"1028","2017-08-16",28.809999
"1029","2017-08-17",28.450001
"1030","2017-08-18",28.360001
"1031","2017-08-21",28.950001
"1032","2017-08-22",28.629999
"1033","2017-08-23",29.08
"1034","2017-08-24",29.33
"1035","2017-08-25",29.379999
"1036","2017-08-28",29.209999
"1037","2017-08-29",29.32
"1038","2017-08-30",29.67
"1039","2017-08-31",30.049999
"1040","2017-09-01",29.799999
"1041","2017-09-05",29.950001
"1042","2017-09-06",29.940001
"1043","2017-09-07",30.08
"1044","2017-09-08",29.940001
"1045","2017-09-11",30.41
"1046","2017-09-12",30.209999
"1047","2017-09-13",30.120001
"1048","2017-09-14",30.209999
"1049","2017-09-15",29.959999
"1050","2017-09-18",29.75
"1051","2017-09-19",29.83
"1052","2017-09-20",29.879999
"1053","2017-09-21",29.98
"1054","2017-09-22",29.51
"1055","2017-09-25",29.559999
"1056","2017-09-26",28.799999
"1057","2017-09-27",28.450001
"1058","2017-09-28",28.59
"1059","2017-09-29",28.620001
"1060","2017-10-02",29.120001
"1061","2017-10-03",29.219999
"1062","2017-10-04",29.309999
"1063","2017-10-05",29.639999
"1064","2017-10-06",29.620001
"1065","2017-10-09",29.77
"1066","2017-10-10",30
"1067","2017-10-11",30.049999
"1068","2017-10-12",30.450001
"1069","2017-10-13",30.309999
"1070","2017-10-16",30.360001
"1071","2017-10-17",30.26
"1072","2017-10-18",30.16
"1073","2017-10-19",29.969999
"1074","2017-10-20",29.91
"1075","2017-10-23",29.59
"1076","2017-10-24",29.200001
"1077","2017-10-25",29.389999
"1078","2017-10-26",29.379999
"1079","2017-10-27",29.74
"1080","2017-10-30",29.5
"1081","2017-10-31",29.690001
"1082","2017-11-01",29.950001
"1083","2017-11-02",30.15
"1084","2017-11-03",30.16
"1085","2017-11-06",30.33
"1086","2017-11-07",30.1
"1087","2017-11-08",30.209999
"1088","2017-11-09",30.280001
"1089","2017-11-10",30.059999
"1090","2017-11-13",30.360001
"1091","2017-11-14",30.309999
"1092","2017-11-15",29.77
"1093","2017-11-16",30.389999
"1094","2017-11-17",30.190001
"1095","2017-11-20",30.43
"1096","2017-11-21",30.950001
"1097","2017-11-22",30.99
"1098","2017-11-24",31.52
"1099","2017-11-27",31.52
"1100","2017-11-28",31.459999
"1101","2017-11-29",31.049999
"1102","2017-11-30",31.370001
"1103","2017-12-01",31.34
"1104","2017-12-04",31.02
"1105","2017-12-05",29.98
"1106","2017-12-06",30.290001
"1107","2017-12-07",30.25
"1108","2017-12-08",30.940001
"1109","2017-12-11",30.709999
"1110","2017-12-12",30.799999
"1111","2017-12-13",30.780001
"1112","2017-12-14",30.709999
"1113","2017-12-15",30.58
"1114","2017-12-18",30.799999
"1115","2017-12-19",29.620001
"1116","2017-12-20",29.360001
"1117","2017-12-21",29.1
"1118","2017-12-22",29.209999
"1119","2017-12-26",29.34
"1120","2017-12-27",29.41
"1121","2017-12-28",29.309999
"1122","2017-12-29",29.16
"1123","2018-01-02",29.02
"1124","2018-01-03",28.799999
"1125","2018-01-04",28.51
"1126","2018-01-05",28.700001
"1127","2018-01-08",29.07
"1128","2018-01-09",29.049999
"1129","2018-01-10",28.459999
"1130","2018-01-11",28.450001
"1131","2018-01-12",28.379999
"1132","2018-01-16",28.67
"1133","2018-01-17",29.08
"1134","2018-01-18",28.32
"1135","2018-01-19",28.790001
"1136","2018-01-22",29.42
"1137","2018-01-23",29.780001
"1138","2018-01-24",29.57
"1139","2018-01-25",29.43
"1140","2018-01-26",29.459999
"1141","2018-01-29",29.09
"1142","2018-01-30",28.93
"1143","2018-01-31",29.690001
"1144","2018-02-01",29.129999
"1145","2018-02-02",28.860001
"1146","2018-02-05",27.620001
"1147","2018-02-06",27.34
"1148","2018-02-07",27.360001
"1149","2018-02-08",26.4
"1150","2018-02-09",27.389999
"1151","2018-02-12",27.48
"1152","2018-02-13",27.67
"1153","2018-02-14",27.690001
"1154","2018-02-15",28.040001
"1155","2018-02-16",27.940001
"1156","2018-02-20",27.110001
"1157","2018-02-21",26.9
"1158","2018-02-22",27.280001
"1159","2018-02-23",27.73
"1160","2018-02-26",27.68
"1161","2018-02-27",27.08
"1162","2018-02-28",27
"1163","2018-03-01",27.200001
"1164","2018-03-02",27.24
"1165","2018-03-05",27.67
"1166","2018-03-06",27.709999
"1167","2018-03-07",28.110001
"1168","2018-03-08",28.17
"1169","2018-03-09",28.4
"1170","2018-03-12",28.49
"1171","2018-03-13",28.4
"1172","2018-03-14",28.41
"1173","2018-03-15",28.200001
"1174","2018-03-16",28.389999
"1175","2018-03-19",28.4
"1176","2018-03-20",28.540001
"1177","2018-03-21",28.5
"1178","2018-03-22",28.41
"1179","2018-03-23",27.809999
"1180","2018-03-26",28.24
"1181","2018-03-27",28.540001
"1182","2018-03-28",28.879999
"1183","2018-03-29",28.790001
"1184","2018-04-02",28.26
"1185","2018-04-03",28.780001
"1186","2018-04-04",28.75
"1187","2018-04-05",28.76
"1188","2018-04-06",28.59
"1189","2018-04-09",28.35
"1190","2018-04-10",28.309999
"1191","2018-04-11",28.4
"1192","2018-04-12",27.889999
"1193","2018-04-13",28.299999
"1194","2018-04-16",28.530001
"1195","2018-04-17",29.440001
"1196","2018-04-18",29.57
"1197","2018-04-19",29.26
"1198","2018-04-20",28.93
"1199","2018-04-23",28.83
"1200","2018-04-24",28.93
"1201","2018-04-25",29.110001
"1202","2018-04-26",29.6
"1203","2018-04-27",29.77
"1204","2018-04-30",30.549999
"1205","2018-05-01",30.639999
"1206","2018-05-02",31.35
"1207","2018-05-03",31.26
"1208","2018-05-04",31.84
"1209","2018-05-07",32.66
"1210","2018-05-08",32.439999
"1211","2018-05-09",32.439999
"1212","2018-05-10",32.490002
"1213","2018-05-11",32.32
"1214","2018-05-14",31.790001
"1215","2018-05-15",31.27
"1216","2018-05-16",30.950001
"1217","2018-05-17",30.9
"1218","2018-05-18",31
"1219","2018-05-21",31.049999
"1220","2018-05-22",30.91
"1221","2018-05-23",31.35
"1222","2018-05-24",31.18
"1223","2018-05-25",31.379999
"1224","2018-05-29",31.290001
"1225","2018-05-30",31.57
"1226","2018-05-31",31.27
"1227","2018-06-01",31.49
"1228","2018-06-04",31.82
"1229","2018-06-05",31.65
"1230","2018-06-06",31.41
"1231","2018-06-07",31.139999
"1232","2018-06-08",31.040001
"1233","2018-06-11",30.860001
"1234","2018-06-12",31.07
"1235","2018-06-13",31.139999
"1236","2018-06-14",31.5
"1237","2018-06-15",30.969999
"1238","2018-06-18",31.33
"1239","2018-06-19",31
"1240","2018-06-20",31.530001
"1241","2018-06-21",31.24
"1242","2018-06-22",31.26
"1243","2018-06-25",31.030001
"1244","2018-06-26",31.25
"1245","2018-06-27",31.280001
"1246","2018-06-28",31.559999
"1247","2018-06-29",31.389999
"1248","2018-07-02",31.32
"1249","2018-07-03",31.549999
"1250","2018-07-05",31.639999
"1251","2018-07-06",31.68
"1252","2018-07-09",31.440001
"1253","2018-07-10",31.26
"1254","2018-07-11",31.09
"1255","2018-07-12",31.209999
"1256","2018-07-13",31.1
"1257","2018-07-16",30.700001
"1258","2018-07-17",30.57
"1259","2018-07-18",30.67
"1260","2018-07-19",31.02
"1261","2018-07-20",30.459999
"1262","2018-07-23",30.42
"1263","2018-07-24",29.959999
"1264","2018-07-25",30.07
"1265","2018-07-26",30.450001
"1266","2018-07-27",30.059999
"1267","2018-07-30",30.059999
"1268","2018-07-31",30.639999
"1269","2018-08-01",31.299999
"1270","2018-08-02",31.33
"1271","2018-08-03",31.6
"1272","2018-08-06",31.43
"1273","2018-08-07",31.4
"1274","2018-08-08",31.459999
"1275","2018-08-09",31.48
"1276","2018-08-10",31.23
"1277","2018-08-13",31.15
"1278","2018-08-14",31.299999
"1279","2018-08-15",31.32
"1280","2018-08-16",31.790001
"1281","2018-08-17",32.220001
"1282","2018-08-20",32.330002
"1283","2018-08-21",31.870001
"1284","2018-08-22",31.690001
"1285","2018-08-23",31.48
"1286","2018-08-24",32.040001
"1287","2018-08-27",32.009998
"1288","2018-08-28",32.369999
"1289","2018-08-29",32.380001
"1290","2018-08-30",32.34
"1291","2018-08-31",32.5
"1292","2018-09-04",31.48
"1293","2018-09-05",31.709999
"1294","2018-09-06",31.98
"1295","2018-09-07",31.629999
"1296","2018-09-10",31.51
"1297","2018-09-11",31.6
"1298","2018-09-12",31.58
"1299","2018-09-13",31.690001
"1300","2018-09-14",31.6
"1301","2018-09-17",31.799999
"1302","2018-09-18",31.629999
"1303","2018-09-19",31.24
"1304","2018-09-20",31.92
"1305","2018-09-21",32
"1306","2018-09-24",31.530001
"1307","2018-09-25",31.860001
"1308","2018-09-26",31.4
"1309","2018-09-27",31.5
"1310","2018-09-28",31.959999
"1311","2018-10-01",31.85
"1312","2018-10-02",31.85
"1313","2018-10-03",31.940001
"1314","2018-10-04",31.540001
"1315","2018-10-05",31.459999
"1316","2018-10-08",31.889999
"1317","2018-10-09",32.049999
"1318","2018-10-10",31.559999
"1319","2018-10-11",30.190001
"1320","2018-10-12",29.9
"1321","2018-10-15",30.33
"1322","2018-10-16",31.440001
"1323","2018-10-17",31.309999
"1324","2018-10-18",31.18
"1325","2018-10-19",31.26
"1326","2018-10-22",30.870001
"1327","2018-10-23",31.129999
"1328","2018-10-24",31.18
"1329","2018-10-25",31.4
"1330","2018-10-26",30.799999
"1331","2018-10-29",31.290001
"1332","2018-10-30",31.9
"1333","2018-10-31",31.67
"1334","2018-11-01",32.220001
"1335","2018-11-02",31.99
"1336","2018-11-05",32.759998
"1337","2018-11-06",33.110001
"1338","2018-11-07",33.200001
"1339","2018-11-08",33.299999
"1340","2018-11-09",32.98
"1341","2018-11-12",32.740002
"1342","2018-11-13",32.75
"1343","2018-11-14",32.790001
"1344","2018-11-15",32.75
"1345","2018-11-16",32.860001
"1346","2018-11-19",33.189999
"1347","2018-11-20",32.75
"1348","2018-11-21",32.68
"1349","2018-11-23",32.59
"1350","2018-11-26",32.5
"1351","2018-11-27",32.580002
"1352","2018-11-28",32.790001
"1353","2018-11-29",32.82
"1354","2018-11-30",32.639999
"1355","2018-12-03",33.080002
"1356","2018-12-04",32.450001
"1357","2018-12-06",32.84
"1358","2018-12-07",32.400002
"1359","2018-12-10",31.85
"1360","2018-12-11",31.98
"1361","2018-12-12",31.33
"1362","2018-12-13",31.41
"1363","2018-12-14",31.42
"1364","2018-12-17",30.549999
"1365","2018-12-18",30.74
"1366","2018-12-19",30.120001
"1367","2018-12-20",30.280001
"1368","2018-12-21",29.860001
"1369","2018-12-24",28.51
"1370","2018-12-26",29.530001
"1371","2018-12-27",29.360001
"1372","2018-12-28",29.120001
"1373","2018-12-31",29.469999
"1374","2019-01-02",28.77
"1375","2019-01-03",28.52
"1376","2019-01-04",28.940001
"1377","2019-01-07",29.219999
"1378","2019-01-08",30.139999
"1379","2019-01-09",30.200001
"1380","2019-01-10",30.610001
"1381","2019-01-11",30.879999
"1382","2019-01-14",30.889999
"1383","2019-01-15",31.42
"1384","2019-01-16",31.59
"1385","2019-01-17",31.799999
"1386","2019-01-18",32.029999
"1387","2019-01-22",32.189999
"1388","2019-01-23",32.470001
"1389","2019-01-24",32.540001
"1390","2019-01-25",33.119999
"1391","2019-01-28",33.23
"1392","2019-01-29",33.580002
"1393","2019-01-30",33.779999
"1394","2019-01-31",33.599998
"1395","2019-02-01",33.48
"1396","2019-02-04",33.82
"1397","2019-02-05",33.66
"1398","2019-02-06",33.580002
"1399","2019-02-07",35.220001
"1400","2019-02-08",34.759998
"1401","2019-02-11",34.91
"1402","2019-02-12",34.84
"1403","2019-02-13",34.919998
"1404","2019-02-14",35.099998
"1405","2019-02-15",35.02
"1406","2019-02-19",35.139999
"1407","2019-02-20",34.970001
"1408","2019-02-21",34.939999
"1409","2019-02-22",35.150002
"1410","2019-02-25",34.77
"1411","2019-02-26",34.549999
"1412","2019-02-27",34.23
"1413","2019-02-28",34.279999
"1414","2019-03-01",34.200001
"1415","2019-03-04",34.189999
"1416","2019-03-05",34.299999
"1417","2019-03-06",33.950001
"1418","2019-03-07",33.990002
"1419","2019-03-08",34.02
"1420","2019-03-11",34.549999
"1421","2019-03-12",34.689999
"1422","2019-03-13",35.049999
"1423","2019-03-14",35.27
"1424","2019-03-15",35.599998
"1425","2019-03-18",35.810001
"1426","2019-03-19",35.549999
"1427","2019-03-20",35.380001
"1428","2019-03-21",35.630001
"1429","2019-03-22",35.189999
"1430","2019-03-25",35.259998
"1431","2019-03-26",35.68
"1432","2019-03-27",35.709999
"1433","2019-03-28",35.900002
"1434","2019-03-29",35.810001
"1435","2019-04-01",36.060001
"1436","2019-04-02",36.220001
"1437","2019-04-03",36.240002
"1438","2019-04-04",36.150002
"1439","2019-04-05",36.360001
"1440","2019-04-08",36.32
"1441","2019-04-09",36.290001
"1442","2019-04-10",37.009998
"1443","2019-04-11",37.189999
"1444","2019-04-12",37.490002
"1445","2019-04-15",37.060001
"1446","2019-04-16",36.09
"1447","2019-04-17",35.740002
"1448","2019-04-18",36.299999
"1449","2019-04-22",35.849998
"1450","2019-04-23",36.610001
"1451","2019-04-24",37.16
"1452","2019-04-25",37.16
"1453","2019-04-26",37.200001
"1454","2019-04-29",37.189999
"1455","2019-04-30",37.889999
"1456","2019-05-01",38.25
"1457","2019-05-02",38.200001
"1458","2019-05-03",38.5
"1459","2019-05-06",38.099998
"1460","2019-05-07",37.439999
"1461","2019-05-08",37.41
"1462","2019-05-09",37.610001
"1463","2019-05-10",38.07
"1464","2019-05-13",37.900002
"1465","2019-05-14",37.900002
"1466","2019-05-15",38.009998
"1467","2019-05-16",38.240002
"1468","2019-05-17",38.240002
"1469","2019-05-20",37.630001
"1470","2019-05-21",38
"1471","2019-05-22",37.75
"1472","2019-05-23",37.459999
"1473","2019-05-24",37.48
"1474","2019-05-28",37.540001
"1475","2019-05-29",37.290001
"1476","2019-05-30",37.630001
"1477","2019-05-31",37.799999
"1478","2019-06-03",38.080002
"1479","2019-06-04",38.07
"1480","2019-06-05",38.700001
"1481","2019-06-06",39.029999
"1482","2019-06-07",39.490002
"1483","2019-06-10",39.220001
"1484","2019-06-11",39.490002
"1485","2019-06-12",39.939999
"1486","2019-06-13",40.200001
"1487","2019-06-14",40
"1488","2019-06-17",40.27
"1489","2019-06-18",40.360001
"1490","2019-06-19",41.049999
"1491","2019-06-20",41.040001
"1492","2019-06-21",40.689999
"1493","2019-06-24",40.73
"1494","2019-06-25",40.470001
"1495","2019-06-26",39.689999
"1496","2019-06-27",40.169998
"1497","2019-06-28",40.369999
"1498","2019-07-01",40.360001
"1499","2019-07-02",41.290001
"1500","2019-07-03",41.490002
"1501","2019-07-05",41.549999
"1502","2019-07-08",41.470001
"1503","2019-07-09",41.950001
"1504","2019-07-10",42.310001
"1505","2019-07-11",41.91
"1506","2019-07-12",41.93
"1507","2019-07-15",41.970001
"1508","2019-07-16",42.220001
"1509","2019-07-17",42.25
"1510","2019-07-18",42.259998
"1511","2019-07-19",41.139999
"1512","2019-07-22",41.32
"1513","2019-07-23",41.91
"1514","2019-07-24",41.950001
"1515","2019-07-25",41.5
"1516","2019-07-26",41.48
"1517","2019-07-29",41.509998
"1518","2019-07-30",41.57
"1519","2019-07-31",41.400002
"1520","2019-08-01",42.32
"1521","2019-08-02",41.73
"1522","2019-08-05",40.560001
"1523","2019-08-06",40.950001
"1524","2019-08-07",41.32
"1525","2019-08-08",42.119999
"1526","2019-08-09",42.029999
"1527","2019-08-12",41.75
"1528","2019-08-13",42.23
"1529","2019-08-14",42.07
"1530","2019-08-15",42.82
"1531","2019-08-16",43.5
"1532","2019-08-19",43.779999
"1533","2019-08-20",43.25
"1534","2019-08-21",43.25
"1535","2019-08-22",43.68
"1536","2019-08-23",42.66
"1537","2019-08-26",43.290001
"1538","2019-08-27",43.009998
"1539","2019-08-28",43.32
"1540","2019-08-29",43.990002
"1541","2019-08-30",44.189999
"1542","2019-09-03",43.990002
"1543","2019-09-04",44.349998
"1544","2019-09-05",44.32
"1545","2019-09-06",44.009998
"1546","2019-09-09",44.279999
"1547","2019-09-10",43.200001
"1548","2019-09-11",43.360001
"1549","2019-09-12",43.900002
"1550","2019-09-13",43.970001
"1551","2019-09-16",44.490002
"1552","2019-09-17",44.549999
"1553","2019-09-18",43.98
"1554","2019-09-19",44.349998
"1555","2019-09-20",44.119999
"1556","2019-09-23",44.439999
"1557","2019-09-24",43.950001
"1558","2019-09-25",43.900002
"1559","2019-09-26",44.5
"1560","2019-09-27",44
"1561","2019-09-30",44.02
"1562","2019-10-01",44.029999
"1563","2019-10-02",44.360001
"1564","2019-10-03",44.5
"1565","2019-10-04",44.599998
"1566","2019-10-07",44.939999
"1567","2019-10-08",44.75
"1568","2019-10-09",44.57
"1569","2019-10-10",45.009998
"1570","2019-10-11",45.450001
"1571","2019-10-14",45.59
"1572","2019-10-15",45.689999
"1573","2019-10-16",46.200001
"1574","2019-10-17",46.23
"1575","2019-10-18",46.439999
"1576","2019-10-21",46.98
"1577","2019-10-22",46.669998
"1578","2019-10-23",46.84
"1579","2019-10-24",47.259998
"1580","2019-10-25",47.25
"1581","2019-10-28",47.900002
"1582","2019-10-29",48.040001
"1583","2019-10-30",48.060001
"1584","2019-10-31",48.09
"1585","2019-11-01",47.41
"1586","2019-11-04",47.470001
"1587","2019-11-05",46.52
"1588","2019-11-06",46.650002
"1589","2019-11-07",46.18
"1590","2019-11-08",46.259998
"1591","2019-11-11",46.220001
"1592","2019-11-12",45.939999
"1593","2019-11-13",46.200001
"1594","2019-11-14",46.77
"1595","2019-11-15",46.970001
"1596","2019-11-18",46.790001
"1597","2019-11-19",46.799999
"1598","2019-11-20",46.869999
"1599","2019-11-21",46.439999
"1600","2019-11-22",46.139999
"1601","2019-11-25",46.439999
"1602","2019-11-26",47.32
"1603","2019-11-27",47.93
"1604","2019-11-29",47.860001
"1605","2019-12-02",47.439999
"1606","2019-12-03",48.200001
"1607","2019-12-04",46.990002
"1608","2019-12-05",47.18
"1609","2019-12-06",47.029999
"1610","2019-12-09",46.91
"1611","2019-12-10",46.84
"1612","2019-12-11",46.189999
"1613","2019-12-12",45.5
"1614","2019-12-13",45.419998
"1615","2019-12-16",45.740002
"1616","2019-12-17",44.869999
"1617","2019-12-18",44.860001
"1618","2019-12-19",44.900002
"1619","2019-12-20",45.09
"1620","2019-12-23",44.799999
"1621","2019-12-24",44.849998
"1622","2019-12-26",45.009998
"1623","2019-12-27",45.509998
"1624","2019-12-30",45.25
"1625","2019-12-31",45.669998
"1626","2020-01-02",45.189999
"1627","2020-01-03",45.84
"1628","2020-01-06",45.639999
"1629","2020-01-07",45.279999
"1630","2020-01-08",44.860001
"1631","2020-01-09",45.240002
"1632","2020-01-10",45.91
"1633","2020-01-13",46.740002
"1634","2020-01-14",46.23
"1635","2020-01-15",46.799999
"1636","2020-01-16",47.200001
"1637","2020-01-17",47.75
"1638","2020-01-21",48.259998
"1639","2020-01-22",47.470001
"1640","2020-01-23",48.57
"1641","2020-01-24",48.540001
"1642","2020-01-27",48.73
"1643","2020-01-28",48.43
"1644","2020-01-29",48.630001
"1645","2020-01-30",49.09
"1646","2020-01-31",48.189999
"1647","2020-02-03",48.330002
"1648","2020-02-04",49.099998
"1649","2020-02-05",49.139999
"1650","2020-02-06",49.5
"1651","2020-02-07",49.66
"1652","2020-02-10",50.18
"1653","2020-02-11",50.5
"1654","2020-02-12",50.900002
"1655","2020-02-13",51.73
"1656","2020-02-14",52.860001
"1657","2020-02-18",52.66
"1658","2020-02-19",52.560001
"1659","2020-02-20",52.939999
"1660","2020-02-21",53.349998
"1661","2020-02-24",51.82
"1662","2020-02-25",50.369999
"1663","2020-02-26",50
"1664","2020-02-27",47.119999
"1665","2020-02-28",46.77
"1666","2020-03-02",47.990002
"1667","2020-03-03",47.779999
"1668","2020-03-04",49.950001
"1669","2020-03-05",49.990002
"1670","2020-03-06",48.880001
"1671","2020-03-09",43.790001
"1672","2020-03-10",46.130001
"1673","2020-03-11",42.830002
"1674","2020-03-12",39.580002
"1675","2020-03-13",43.709999
"1676","2020-03-16",34.82
"1677","2020-03-17",36.68
"1678","2020-03-18",35.43
"1679","2020-03-19",35.75
"1680","2020-03-20",33.950001
"1681","2020-03-23",35
"1682","2020-03-24",36.360001
"1683","2020-03-25",35.830002
"1684","2020-03-26",38.580002
"1685","2020-03-27",39.290001
"1686","2020-03-30",41.369999
"1687","2020-03-31",41.009998
"1688","2020-04-01",37.240002
"1689","2020-04-02",36.98
"1690","2020-04-03",36.119999
"1691","2020-04-06",38.189999
"1692","2020-04-07",38.119999
"1693","2020-04-08",40.220001
"1694","2020-04-09",44.48
"1695","2020-04-13",41.139999
"1696","2020-04-14",42.650002
"1697","2020-04-15",40.830002
"1698","2020-04-16",40.860001
"1699","2020-04-17",41.610001
"1700","2020-04-20",40.490002
"1701","2020-04-21",39.419998
"1702","2020-04-22",39.450001
"1703","2020-04-23",38.73
"1704","2020-04-24",38.650002
"1705","2020-04-27",40.360001
"1706","2020-04-28",40.900002
"1707","2020-04-29",41.720001
"1708","2020-04-30",40.720001
"1709","2020-05-01",39.709999
"1710","2020-05-04",38.73
"1711","2020-05-05",39.189999
"1712","2020-05-06",39.650002
"1713","2020-05-07",40.310001
"1714","2020-05-08",40.84
"1715","2020-05-11",40.689999
"1716","2020-05-12",38.66
"1717","2020-05-13",37.759998
"1718","2020-05-14",37.25
"1719","2020-05-15",37.07
"1720","2020-05-18",38.98
"1721","2020-05-19",38.689999
"1722","2020-05-20",39.709999
"1723","2020-05-21",39.119999
"1724","2020-05-22",38.77
"1725","2020-05-26",39.880001
"1726","2020-05-27",39.549999
"1727","2020-05-28",40.110001
"1728","2020-05-29",39.799999
"1729","2020-06-01",40.040001
"1730","2020-06-02",40.130001
"1731","2020-06-03",41.799999
"1732","2020-06-04",40.849998
"1733","2020-06-05",43.209999
"1734","2020-06-08",42.34
"1735","2020-06-09",42.049999
"1736","2020-06-10",41.650002
"1737","2020-06-11",39.139999
"1738","2020-06-12",40.990002
"1739","2020-06-15",41.720001
"1740","2020-06-16",42.720001
"1741","2020-06-17",42.48
"1742","2020-06-18",41.830002
"1743","2020-06-19",40.990002
"1744","2020-06-22",40.900002
"1745","2020-06-23",40.919998
"1746","2020-06-24",39.720001
"1747","2020-06-25",40.41
"1748","2020-06-26",41.029999
"1749","2020-06-29",41.16
"1750","2020-06-30",41.43
"1751","2020-07-01",42.610001
"1752","2020-07-02",42.880001
"1753","2020-07-06",43.130001
"1754","2020-07-07",42.290001
"1755","2020-07-08",42.290001
"1756","2020-07-09",41.880001
"1757","2020-07-10",41.84
"1758","2020-07-13",41.759998
"1759","2020-07-14",42.209999
"1760","2020-07-15",41.73
"1761","2020-07-16",40.700001
"1762","2020-07-17",41.25
"1763","2020-07-20",40.700001
"1764","2020-07-21",40.830002
"1765","2020-07-22",41.049999
"1766","2020-07-23",41.73
"1767","2020-07-24",41.880001
"1768","2020-07-27",41.799999
"1769","2020-07-28",43.209999
"1770","2020-07-29",46.540001
"1771","2020-07-30",47.619999
"1772","2020-07-31",46.93
"1773","2020-08-03",47.119999
"1774","2020-08-04",47.740002
"1775","2020-08-05",47.790001
"1776","2020-08-06",47.330002
"1777","2020-08-07",47.900002
"1778","2020-08-10",47.139999
"1779","2020-08-11",45.990002
"1780","2020-08-12",46.900002
"1781","2020-08-13",46.5
"1782","2020-08-14",45.77
"1783","2020-08-17",46.759998
"1784","2020-08-18",46.860001
"1785","2020-08-19",46.470001
"1786","2020-08-20",47.279999
"1787","2020-08-21",47.130001
"1788","2020-08-24",47.400002
"1789","2020-08-25",47.610001
"1790","2020-08-26",47.66
"1791","2020-08-27",48.09
"1792","2020-08-28",48.099998
"1793","2020-08-31",47.98
"1794","2020-09-01",47.650002
"1795","2020-09-02",48.900002
"1796","2020-09-03",47.91
"1797","2020-09-04",47.310001
"1798","2020-09-08",46.189999
"1799","2020-09-09",46.860001
"1800","2020-09-10",46.619999
"1801","2020-09-11",45.98
"1802","2020-09-14",47
"1803","2020-09-15",47.169998
"1804","2020-09-16",47.34
"1805","2020-09-17",46.290001
"1806","2020-09-18",45.549999
"1807","2020-09-21",44.529999
"1808","2020-09-22",45.099998
"1809","2020-09-23",44.220001
"1810","2020-09-24",43.939999
"1811","2020-09-25",44.740002
"1812","2020-09-28",46.41
"1813","2020-09-29",45.889999
"1814","2020-09-30",45.759998
"1815","2020-10-01",47.049999
"1816","2020-10-02",48.369999
"1817","2020-10-05",49.32
"1818","2020-10-06",49.720001
"1819","2020-10-07",49.73
"1820","2020-10-08",50.91
"1821","2020-10-09",51.369999
"1822","2020-10-12",52.16
"1823","2020-10-13",50.810001
"1824","2020-10-14",48.799999
"1825","2020-10-15",49.400002
"1826","2020-10-16",48.939999
"1827","2020-10-19",48.549999
"1828","2020-10-20",48.669998
"1829","2020-10-21",48.049999
"1830","2020-10-22",48.049999
"1831","2020-10-23",48.209999
"1832","2020-10-26",47.650002
"1833","2020-10-27",47.700001
"1834","2020-10-28",47.09
"1835","2020-10-29",47.349998
"1836","2020-10-30",46.459999
"1837","2020-11-02",47.459999
"1838","2020-11-03",49.09
"1839","2020-11-04",50.209999
"1840","2020-11-05",50.16
"1841","2020-11-06",49.59
"1842","2020-11-09",47.360001
"1843","2020-11-10",49.830002
"1844","2020-11-11",50.43
"1845","2020-11-12",49.57
"1846","2020-11-13",50.709999
"1847","2020-11-16",50.27
"1848","2020-11-17",50.209999
"1849","2020-11-18",48.48
"1850","2020-11-19",48.459999
"1851","2020-11-20",48.759998
"1852","2020-11-23",49.25
"1853","2020-11-24",48.529999
"1854","2020-11-25",48.549999
"1855","2020-11-27",48.610001
