"","date","FOLD"
"1003","2011-05-20",7.24
"1004","2011-05-23",7.22
"1005","2011-05-24",7.51
"1006","2011-05-25",7.56
"1007","2011-05-26",7.55
"1008","2011-05-27",7.7
"1009","2011-05-31",7.45
"1010","2011-06-01",7.55
"1011","2011-06-02",7.67
"1012","2011-06-03",7.6
"1013","2011-06-06",7.94
"1014","2011-06-07",7.86
"1015","2011-06-08",7.8
"1016","2011-06-09",7.85
"1017","2011-06-10",7.9
"1018","2011-06-13",6.91
"1019","2011-06-14",6.79
"1020","2011-06-15",6.3
"1021","2011-06-16",6.06
"1022","2011-06-17",6.09
"1023","2011-06-20",6.01
"1024","2011-06-21",6.22
"1025","2011-06-22",6.19
"1026","2011-06-23",6.02
"1027","2011-06-24",5.71
"1028","2011-06-27",5.78
"1029","2011-06-28",5.98
"1030","2011-06-29",5.93
"1031","2011-06-30",5.94
"1032","2011-07-01",6.28
"1033","2011-07-05",6.98
"1034","2011-07-06",6.71
"1035","2011-07-07",7.27
"1036","2011-07-08",7.33
"1037","2011-07-11",7.4
"1038","2011-07-12",7.33
"1039","2011-07-13",7.71
"1040","2011-07-14",7.36
"1041","2011-07-15",7.5
"1042","2011-07-18",7.4
"1043","2011-07-19",7.61
"1044","2011-07-20",7.23
"1045","2011-07-21",7.35
"1046","2011-07-22",7.25
"1047","2011-07-25",7.16
"1048","2011-07-26",6.77
"1049","2011-07-27",6.74
"1050","2011-07-28",6.73
"1051","2011-07-29",6.94
"1052","2011-08-01",6.42
"1053","2011-08-02",6.04
"1054","2011-08-03",6.35
"1055","2011-08-04",5.83
"1056","2011-08-05",5.87
"1057","2011-08-08",5.38
"1058","2011-08-09",4.47
"1059","2011-08-10",4.03
"1060","2011-08-11",4.23
"1061","2011-08-12",4.3
"1062","2011-08-15",4.44
"1063","2011-08-16",4.27
"1064","2011-08-17",4.03
"1065","2011-08-18",3.8
"1066","2011-08-19",4.01
"1067","2011-08-22",4.06
"1068","2011-08-23",4.08
"1069","2011-08-24",4.14
"1070","2011-08-25",3.96
"1071","2011-08-26",4.27
"1072","2011-08-29",4.45
"1073","2011-08-30",4.44
"1074","2011-08-31",4.59
"1075","2011-09-01",4.26
"1076","2011-09-02",3.8
"1077","2011-09-06",3.97
"1078","2011-09-07",3.98
"1079","2011-09-08",3.84
"1080","2011-09-09",3.79
"1081","2011-09-12",3.84
"1082","2011-09-13",3.84
"1083","2011-09-14",4.34
"1084","2011-09-15",4.53
"1085","2011-09-16",4.25
"1086","2011-09-19",3.97
"1087","2011-09-20",3.73
"1088","2011-09-21",3.58
"1089","2011-09-22",3.63
"1090","2011-09-23",3.68
"1091","2011-09-26",3.71
"1092","2011-09-27",3.86
"1093","2011-09-28",3.6
"1094","2011-09-29",3.72
"1095","2011-09-30",3.84
"1096","2011-10-03",3.4
"1097","2011-10-04",3.92
"1098","2011-10-05",4.05
"1099","2011-10-06",3.99
"1100","2011-10-07",3.77
"1101","2011-10-10",4.07
"1102","2011-10-11",3.98
"1103","2011-10-12",4.15
"1104","2011-10-13",4.05
"1105","2011-10-14",3.94
"1106","2011-10-17",3.84
"1107","2011-10-18",3.73
"1108","2011-10-19",3.49
"1109","2011-10-20",3.4
"1110","2011-10-21",3.33
"1111","2011-10-24",3.45
"1112","2011-10-25",3.25
"1113","2011-10-26",3.27
"1114","2011-10-27",3.74
"1115","2011-10-28",3.51
"1116","2011-10-31",3.29
"1117","2011-11-01",3.07
"1118","2011-11-02",3.19
"1119","2011-11-03",3.19
"1120","2011-11-04",3.13
"1121","2011-11-07",2.98
"1122","2011-11-08",3.01
"1123","2011-11-09",2.88
"1124","2011-11-10",2.78
"1125","2011-11-11",2.86
"1126","2011-11-14",2.77
"1127","2011-11-15",2.75
"1128","2011-11-16",2.72
"1129","2011-11-17",2.76
"1130","2011-11-18",2.77
"1131","2011-11-21",2.75
"1132","2011-11-22",2.51
"1133","2011-11-23",2.31
"1134","2011-11-25",2.1
"1135","2011-11-28",2.53
"1136","2011-11-29",2.4
"1137","2011-11-30",2.86
"1138","2011-12-01",3.18
"1139","2011-12-02",3.21
"1140","2011-12-05",3.42
"1141","2011-12-06",3.42
"1142","2011-12-07",3.45
"1143","2011-12-08",3.16
"1144","2011-12-09",3.43
"1145","2011-12-12",3.29
"1146","2011-12-13",3.15
"1147","2011-12-14",3.25
"1148","2011-12-15",3.3
"1149","2011-12-16",3.32
"1150","2011-12-19",3.12
"1151","2011-12-20",3.16
"1152","2011-12-21",3.15
"1153","2011-12-22",3.33
"1154","2011-12-23",3.31
"1155","2011-12-27",3.32
"1156","2011-12-28",3.22
"1157","2011-12-29",3.37
"1158","2011-12-30",3.44
"1159","2012-01-03",3.57
"1160","2012-01-04",3.6
"1161","2012-01-05",3.76
"1162","2012-01-06",3.81
"1163","2012-01-09",3.85
"1164","2012-01-10",3.58
"1165","2012-01-11",3.5
"1166","2012-01-12",4.54
"1167","2012-01-13",5.01
"1168","2012-01-17",5.55
"1169","2012-01-18",6.03
"1170","2012-01-19",6.08
"1171","2012-01-20",6.23
"1172","2012-01-23",6.3
"1173","2012-01-24",6.41
"1174","2012-01-25",6.62
"1175","2012-01-26",6.48
"1176","2012-01-27",6.48
"1177","2012-01-30",6.53
"1178","2012-01-31",6.5
"1179","2012-02-01",6.59
"1180","2012-02-02",6.75
"1181","2012-02-03",6.78
"1182","2012-02-06",6.86
"1183","2012-02-07",6.82
"1184","2012-02-08",6.79
"1185","2012-02-09",6.78
"1186","2012-02-10",6.7
"1187","2012-02-13",6.88
"1188","2012-02-14",6.58
"1189","2012-02-15",6.45
"1190","2012-02-16",6.58
"1191","2012-02-17",6.34
"1192","2012-02-21",6
"1193","2012-02-22",6
"1194","2012-02-23",6.06
"1195","2012-02-24",5.97
"1196","2012-02-27",6.29
"1197","2012-02-28",6
"1198","2012-02-29",5.98
"1199","2012-03-01",5.96
"1200","2012-03-02",5.86
"1201","2012-03-05",5.72
"1202","2012-03-06",5.4
"1203","2012-03-07",5.46
"1204","2012-03-08",5.58
"1205","2012-03-09",5.73
"1206","2012-03-12",5.75
"1207","2012-03-13",5.86
"1208","2012-03-14",5.77
"1209","2012-03-15",5.79
"1210","2012-03-16",5.68
"1211","2012-03-19",5.64
"1212","2012-03-20",5.42
"1213","2012-03-21",5.37
"1214","2012-03-22",5.36
"1215","2012-03-23",5.3
"1216","2012-03-26",5.68
"1217","2012-03-27",5.66
"1218","2012-03-28",5.38
"1219","2012-03-29",5.32
"1220","2012-03-30",5.28
"1221","2012-04-02",5.13
"1222","2012-04-03",5.1
"1223","2012-04-04",5
"1224","2012-04-05",5.14
"1225","2012-04-09",4.85
"1226","2012-04-10",4.81
"1227","2012-04-11",4.95
"1228","2012-04-12",4.86
"1229","2012-04-13",4.99
"1230","2012-04-16",4.73
"1231","2012-04-17",4.76
"1232","2012-04-18",4.66
"1233","2012-04-19",4.56
"1234","2012-04-20",4.72
"1235","2012-04-23",4.67
"1236","2012-04-24",4.8
"1237","2012-04-25",5.04
"1238","2012-04-26",5.19
"1239","2012-04-27",5.27
"1240","2012-04-30",4.88
"1241","2012-05-01",5.12
"1242","2012-05-02",5.29
"1243","2012-05-03",5.12
"1244","2012-05-04",4.97
"1245","2012-05-07",4.98
"1246","2012-05-08",5.04
"1247","2012-05-09",4.85
"1248","2012-05-10",4.72
"1249","2012-05-11",4.72
"1250","2012-05-14",5.02
"1251","2012-05-15",5.3
"1252","2012-05-16",5.37
"1253","2012-05-17",4.88
"1254","2012-05-18",4.67
"1255","2012-05-21",4.8
"1256","2012-05-22",4.55
"1257","2012-05-23",4.76
"1258","2012-05-24",4.9
"1259","2012-05-25",4.99
"1260","2012-05-29",4.98
"1261","2012-05-30",4.96
"1262","2012-05-31",4.73
"1263","2012-06-01",4.5
"1264","2012-06-04",4.38
"1265","2012-06-05",4.34
"1266","2012-06-06",4.57
"1267","2012-06-07",4.44
"1268","2012-06-08",4.49
"1269","2012-06-11",4.67
"1270","2012-06-12",4.95
"1271","2012-06-13",4.79
"1272","2012-06-14",4.89
"1273","2012-06-15",4.85
"1274","2012-06-18",5.17
"1275","2012-06-19",5.51
"1276","2012-06-20",5.23
"1277","2012-06-21",5.1
"1278","2012-06-22",5.18
"1279","2012-06-25",5.4
"1280","2012-06-26",5.76
"1281","2012-06-27",5.7
"1282","2012-06-28",5.43
"1283","2012-06-29",5.5
"1284","2012-07-02",6
"1285","2012-07-03",6.2
"1286","2012-07-05",6.12
"1287","2012-07-06",6.18
"1288","2012-07-09",6.14
"1289","2012-07-10",5.89
"1290","2012-07-11",6.05
"1291","2012-07-12",6.13
"1292","2012-07-13",6.07
"1293","2012-07-16",6.15
"1294","2012-07-17",6.02
"1295","2012-07-18",6.51
"1296","2012-07-19",6.1
"1297","2012-07-20",5.69
"1298","2012-07-23",5.29
"1299","2012-07-24",4.97
"1300","2012-07-25",5.02
"1301","2012-07-26",4.85
"1302","2012-07-27",5.16
"1303","2012-07-30",5.06
"1304","2012-07-31",4.93
"1305","2012-08-01",4.9
"1306","2012-08-02",5
"1307","2012-08-03",4.83
"1308","2012-08-06",4.87
"1309","2012-08-07",5.05
"1310","2012-08-08",4.7
"1311","2012-08-09",4.77
"1312","2012-08-10",5.14
"1313","2012-08-13",5.12
"1314","2012-08-14",5.21
"1315","2012-08-15",5.35
"1316","2012-08-16",5.46
"1317","2012-08-17",5.3
"1318","2012-08-20",5.13
"1319","2012-08-21",5.02
"1320","2012-08-22",4.96
"1321","2012-08-23",4.95
"1322","2012-08-24",4.95
"1323","2012-08-27",4.95
"1324","2012-08-28",4.9
"1325","2012-08-29",5.01
"1326","2012-08-30",4.87
"1327","2012-08-31",4.9
"1328","2012-09-04",5.01
"1329","2012-09-05",5.04
"1330","2012-09-06",5.09
"1331","2012-09-07",5.21
"1332","2012-09-10",5.22
"1333","2012-09-11",5.04
"1334","2012-09-12",4.99
"1335","2012-09-13",5.07
"1336","2012-09-14",5.12
"1337","2012-09-17",5.14
"1338","2012-09-18",5.27
"1339","2012-09-19",5.62
"1340","2012-09-20",5.53
"1341","2012-09-21",5.5
"1342","2012-09-24",5.56
"1343","2012-09-25",5.57
"1344","2012-09-26",5.3
"1345","2012-09-27",5.33
"1346","2012-09-28",5.2
"1347","2012-10-01",5.17
"1348","2012-10-02",4.97
"1349","2012-10-03",4.98
"1350","2012-10-04",5
"1351","2012-10-05",4.99
"1352","2012-10-08",5.17
"1353","2012-10-09",5.55
"1354","2012-10-10",5.62
"1355","2012-10-11",6.45
"1356","2012-10-12",6.47
"1357","2012-10-15",6.42
"1358","2012-10-16",6.4
"1359","2012-10-17",6.25
"1360","2012-10-18",6.08
"1361","2012-10-19",5.86
"1362","2012-10-22",5.86
"1363","2012-10-23",5.62
"1364","2012-10-24",5.49
"1365","2012-10-25",5.24
"1366","2012-10-26",5.2
"1367","2012-10-31",5.07
"1368","2012-11-01",5.17
"1369","2012-11-02",5
"1370","2012-11-05",5.12
"1371","2012-11-06",4.65
"1372","2012-11-07",4.44
"1373","2012-11-08",4.77
"1374","2012-11-09",4.87
"1375","2012-11-12",4.72
"1376","2012-11-13",4.45
"1377","2012-11-14",4.48
"1378","2012-11-15",4.33
"1379","2012-11-16",4.46
"1380","2012-11-19",4.47
"1381","2012-11-20",4.59
"1382","2012-11-21",4.76
"1383","2012-11-23",4.9
"1384","2012-11-26",4.91
"1385","2012-11-27",5.51
"1386","2012-11-28",5.76
"1387","2012-11-29",5.88
"1388","2012-11-30",5.72
"1389","2012-12-03",5.79
"1390","2012-12-04",5.59
"1391","2012-12-05",5.54
"1392","2012-12-06",5.22
"1393","2012-12-07",5.2
"1394","2012-12-10",5.49
"1395","2012-12-11",5.45
"1396","2012-12-12",5.51
"1397","2012-12-13",5.48
"1398","2012-12-14",5.86
"1399","2012-12-17",5.84
"1400","2012-12-18",5.66
"1401","2012-12-19",5.77
"1402","2012-12-20",3.06
"1403","2012-12-21",2.76
"1404","2012-12-24",2.72
"1405","2012-12-26",2.53
"1406","2012-12-27",2.67
"1407","2012-12-28",2.6
"1408","2012-12-31",2.68
"1409","2013-01-02",2.84
"1410","2013-01-03",3.3
"1411","2013-01-04",3.58
"1412","2013-01-07",3.56
"1413","2013-01-08",3.74
"1414","2013-01-09",3.98
"1415","2013-01-10",4.22
"1416","2013-01-11",3.86
"1417","2013-01-14",3.97
"1418","2013-01-15",4.16
"1419","2013-01-16",3.94
"1420","2013-01-17",3.75
"1421","2013-01-18",3.79
"1422","2013-01-22",3.69
"1423","2013-01-23",3.67
"1424","2013-01-24",3.66
"1425","2013-01-25",3.62
"1426","2013-01-28",3.53
"1427","2013-01-29",3.61
"1428","2013-01-30",3.67
"1429","2013-01-31",3.8
"1430","2013-02-01",3.75
"1431","2013-02-04",3.68
"1432","2013-02-05",3.81
"1433","2013-02-06",3.76
"1434","2013-02-07",3.69
"1435","2013-02-08",3.7
"1436","2013-02-11",3.71
"1437","2013-02-12",4.03
"1438","2013-02-13",3.83
"1439","2013-02-14",3.89
"1440","2013-02-15",2.89
"1441","2013-02-19",2.97
"1442","2013-02-20",2.78
"1443","2013-02-21",2.85
"1444","2013-02-22",2.79
"1445","2013-02-25",2.65
"1446","2013-02-26",2.77
"1447","2013-02-27",2.75
"1448","2013-02-28",2.68
"1449","2013-03-01",2.69
"1450","2013-03-04",2.64
"1451","2013-03-05",2.68
"1452","2013-03-06",2.8
"1453","2013-03-07",2.79
"1454","2013-03-08",2.94
"1455","2013-03-11",2.97
"1456","2013-03-12",3.1
"1457","2013-03-13",3.35
"1458","2013-03-14",3.44
"1459","2013-03-15",3.32
"1460","2013-03-18",3.45
"1461","2013-03-19",3.38
"1462","2013-03-20",3.38
"1463","2013-03-21",3.23
"1464","2013-03-22",3.24
"1465","2013-03-25",3.14
"1466","2013-03-26",3.09
"1467","2013-03-27",3.09
"1468","2013-03-28",3.17
"1469","2013-04-01",2.98
"1470","2013-04-02",3.09
"1471","2013-04-03",3.29
"1472","2013-04-04",3.16
"1473","2013-04-05",3.1
"1474","2013-04-08",3.05
"1475","2013-04-09",3.1
"1476","2013-04-10",3.15
"1477","2013-04-11",3.15
"1478","2013-04-12",3.15
"1479","2013-04-15",3
"1480","2013-04-16",2.9
"1481","2013-04-17",2.83
"1482","2013-04-18",3.03
"1483","2013-04-19",3.11
"1484","2013-04-22",3.07
"1485","2013-04-23",3.24
"1486","2013-04-24",3.32
"1487","2013-04-25",3.43
"1488","2013-04-26",3.16
"1489","2013-04-29",3.22
"1490","2013-04-30",3.25
"1491","2013-05-01",3.13
"1492","2013-05-02",3.14
"1493","2013-05-03",3.14
"1494","2013-05-06",3.03
"1495","2013-05-07",3.07
"1496","2013-05-08",3.15
"1497","2013-05-09",3.11
"1498","2013-05-10",3.11
"1499","2013-05-13",3.15
"1500","2013-05-14",3.2
"1501","2013-05-15",3.21
"1502","2013-05-16",3.37
"1503","2013-05-17",3.43
"1504","2013-05-20",3.41
"1505","2013-05-21",3.46
"1506","2013-05-22",3.46
"1507","2013-05-23",3.42
"1508","2013-05-24",3.4
"1509","2013-05-28",3.44
"1510","2013-05-29",3.45
"1511","2013-05-30",3.47
"1512","2013-05-31",3.33
"1513","2013-06-03",3.47
"1514","2013-06-04",3.34
"1515","2013-06-05",3.15
"1516","2013-06-06",3.2
"1517","2013-06-07",3.23
"1518","2013-06-10",3.25
"1519","2013-06-11",3.24
"1520","2013-06-12",3.23
"1521","2013-06-13",3.32
"1522","2013-06-14",3.19
"1523","2013-06-17",2.54
"1524","2013-06-18",2.52
"1525","2013-06-19",2.46
"1526","2013-06-20",2.3
"1527","2013-06-21",2.33
"1528","2013-06-24",2.19
"1529","2013-06-25",2.07
"1530","2013-06-26",2.16
"1531","2013-06-27",2.31
"1532","2013-06-28",2.33
"1533","2013-07-01",2.37
"1534","2013-07-02",2.41
"1535","2013-07-03",2.34
"1536","2013-07-05",2.36
"1537","2013-07-08",2.33
"1538","2013-07-09",2.33
"1539","2013-07-10",2.29
"1540","2013-07-11",2.3
"1541","2013-07-12",2.36
"1542","2013-07-15",2.34
"1543","2013-07-16",2.29
"1544","2013-07-17",2.26
"1545","2013-07-18",2.27
"1546","2013-07-19",2.18
"1547","2013-07-22",2.2
"1548","2013-07-23",2.27
"1549","2013-07-24",2.32
"1550","2013-07-25",2.36
"1551","2013-07-26",2.36
"1552","2013-07-29",2.38
"1553","2013-07-30",2.37
"1554","2013-07-31",2.44
"1555","2013-08-01",2.49
"1556","2013-08-02",2.48
"1557","2013-08-05",2.52
"1558","2013-08-06",2.58
"1559","2013-08-07",2.62
"1560","2013-08-08",2.78
"1561","2013-08-09",2.79
"1562","2013-08-12",2.8
"1563","2013-08-13",2.81
"1564","2013-08-14",2.83
"1565","2013-08-15",2.73
"1566","2013-08-16",2.61
"1567","2013-08-19",2.63
"1568","2013-08-20",2.69
"1569","2013-08-21",2.66
"1570","2013-08-22",2.66
"1571","2013-08-23",2.63
"1572","2013-08-26",2.77
"1573","2013-08-27",2.64
"1574","2013-08-28",2.46
"1575","2013-08-29",2.5
"1576","2013-08-30",2.39
"1577","2013-09-03",2.33
"1578","2013-09-04",2.63
"1579","2013-09-05",2.6
"1580","2013-09-06",2.58
"1581","2013-09-09",2.55
"1582","2013-09-10",2.66
"1583","2013-09-11",2.79
"1584","2013-09-12",2.77
"1585","2013-09-13",2.7
"1586","2013-09-16",2.63
"1587","2013-09-17",2.67
"1588","2013-09-18",2.68
"1589","2013-09-19",2.68
"1590","2013-09-20",2.58
"1591","2013-09-23",2.54
"1592","2013-09-24",2.43
"1593","2013-09-25",2.41
"1594","2013-09-26",2.45
"1595","2013-09-27",2.39
"1596","2013-09-30",2.32
"1597","2013-10-01",2.37
"1598","2013-10-02",2.36
"1599","2013-10-03",2.31
"1600","2013-10-04",2.34
"1601","2013-10-07",2.3
"1602","2013-10-08",2.23
"1603","2013-10-09",2.22
"1604","2013-10-10",2.21
"1605","2013-10-11",2.24
"1606","2013-10-14",2.24
"1607","2013-10-15",2.28
"1608","2013-10-16",2.35
"1609","2013-10-17",2.37
"1610","2013-10-18",2.4
"1611","2013-10-21",2.29
"1612","2013-10-22",2.27
"1613","2013-10-23",2.37
"1614","2013-10-24",2.33
"1615","2013-10-25",2.27
"1616","2013-10-28",2.22
"1617","2013-10-29",2.2
"1618","2013-10-30",2.12
"1619","2013-10-31",2.12
"1620","2013-11-01",2.11
"1621","2013-11-04",2.13
"1622","2013-11-05",2.1
"1623","2013-11-06",2.07
"1624","2013-11-07",2.02
"1625","2013-11-08",2.06
"1626","2013-11-11",2.03
"1627","2013-11-12",2.04
"1628","2013-11-13",2.11
"1629","2013-11-14",2.1
"1630","2013-11-15",2.09
"1631","2013-11-18",2.08
"1632","2013-11-19",2.17
"1633","2013-11-20",2.12
"1634","2013-11-21",2.07
"1635","2013-11-22",2.03
"1636","2013-11-25",2.16
"1637","2013-11-26",2.29
"1638","2013-11-27",2.38
"1639","2013-11-29",2.45
"1640","2013-12-02",2.39
"1641","2013-12-03",2.4
"1642","2013-12-04",2.3
"1643","2013-12-05",2.27
"1644","2013-12-06",2.22
"1645","2013-12-09",2.23
"1646","2013-12-10",2.09
"1647","2013-12-11",2.06
"1648","2013-12-12",2.04
"1649","2013-12-13",2.05
"1650","2013-12-16",2.04
"1651","2013-12-17",2
"1652","2013-12-18",1.97
"1653","2013-12-19",2.12
"1654","2013-12-20",2.09
"1655","2013-12-23",2.1
"1656","2013-12-24",2.09
"1657","2013-12-26",2.14
"1658","2013-12-27",2.21
"1659","2013-12-30",2.3
"1660","2013-12-31",2.35
"1661","2014-01-02",2.41
"1662","2014-01-03",2.45
"1663","2014-01-06",2.44
"1664","2014-01-07",2.46
"1665","2014-01-08",2.44
"1666","2014-01-09",2.41
"1667","2014-01-10",2.44
"1668","2014-01-13",2.26
"1669","2014-01-14",2.3
"1670","2014-01-15",2.31
"1671","2014-01-16",2.46
"1672","2014-01-17",2.72
"1673","2014-01-21",3.08
"1674","2014-01-22",2.94
"1675","2014-01-23",3.04
"1676","2014-01-24",2.9
"1677","2014-01-27",2.77
"1678","2014-01-28",2.88
"1679","2014-01-29",2.76
"1680","2014-01-30",2.83
"1681","2014-01-31",2.73
"1682","2014-02-03",2.52
"1683","2014-02-04",2.63
"1684","2014-02-05",2.6
"1685","2014-02-06",2.64
"1686","2014-02-07",2.66
"1687","2014-02-10",2.66
"1688","2014-02-11",2.81
"1689","2014-02-12",2.72
"1690","2014-02-13",2.71
"1691","2014-02-14",2.67
"1692","2014-02-18",2.7
"1693","2014-02-19",2.58
"1694","2014-02-20",2.63
"1695","2014-02-21",2.59
"1696","2014-02-24",2.61
"1697","2014-02-25",2.55
"1698","2014-02-26",2.55
"1699","2014-02-27",2.65
"1700","2014-02-28",2.52
"1701","2014-03-03",2.57
"1702","2014-03-04",2.59
"1703","2014-03-05",2.51
"1704","2014-03-06",2.42
"1705","2014-03-07",2.29
"1706","2014-03-10",2.27
"1707","2014-03-11",2.18
"1708","2014-03-12",2.22
"1709","2014-03-13",2.24
"1710","2014-03-14",2.25
"1711","2014-03-17",2.23
"1712","2014-03-18",2.29
"1713","2014-03-19",2.32
"1714","2014-03-20",2.25
"1715","2014-03-21",2.22
"1716","2014-03-24",2.18
"1717","2014-03-25",2.22
"1718","2014-03-26",2.07
"1719","2014-03-27",2.06
"1720","2014-03-28",2.04
"1721","2014-03-31",2.07
"1722","2014-04-01",2.04
"1723","2014-04-02",2.15
"1724","2014-04-03",2.1
"1725","2014-04-04",2.1
"1726","2014-04-07",2.12
"1727","2014-04-08",2.17
"1728","2014-04-09",2.26
"1729","2014-04-10",2.15
"1730","2014-04-11",2.11
"1731","2014-04-14",2
"1732","2014-04-15",1.84
"1733","2014-04-16",1.82
"1734","2014-04-17",1.84
"1735","2014-04-21",1.85
"1736","2014-04-22",1.88
"1737","2014-04-23",1.85
"1738","2014-04-24",1.87
"1739","2014-04-25",1.84
"1740","2014-04-28",1.84
"1741","2014-04-29",2.22
"1742","2014-04-30",2.22
"1743","2014-05-01",2.18
"1744","2014-05-02",2.14
"1745","2014-05-05",2.15
"1746","2014-05-06",2.15
"1747","2014-05-07",2.1
"1748","2014-05-08",1.93
"1749","2014-05-09",2.13
"1750","2014-05-12",2.28
"1751","2014-05-13",2.18
"1752","2014-05-14",2.22
"1753","2014-05-15",2.19
"1754","2014-05-16",2.17
"1755","2014-05-19",2.18
"1756","2014-05-20",2.1
"1757","2014-05-21",2.05
"1758","2014-05-22",2.2
"1759","2014-05-23",2.22
"1760","2014-05-27",2.22
"1761","2014-05-28",2.21
"1762","2014-05-29",2.43
"1763","2014-05-30",2.37
"1764","2014-06-02",2.46
"1765","2014-06-03",2.66
"1766","2014-06-04",2.69
"1767","2014-06-05",2.79
"1768","2014-06-06",2.8
"1769","2014-06-09",2.9
"1770","2014-06-10",2.89
"1771","2014-06-11",2.8
"1772","2014-06-12",2.8
"1773","2014-06-13",2.73
"1774","2014-06-16",2.69
"1775","2014-06-17",2.75
"1776","2014-06-18",2.98
"1777","2014-06-19",3
"1778","2014-06-20",2.9
"1779","2014-06-23",2.9
"1780","2014-06-24",2.9
"1781","2014-06-25",2.86
"1782","2014-06-26",2.94
"1783","2014-06-27",3.03
"1784","2014-06-30",3.34
"1785","2014-07-01",3.99
"1786","2014-07-02",3.98
"1787","2014-07-03",4.02
"1788","2014-07-07",3.9
"1789","2014-07-08",3.75
"1790","2014-07-09",3.79
"1791","2014-07-10",3.86
"1792","2014-07-11",3.96
"1793","2014-07-14",4.02
"1794","2014-07-15",3.7
"1795","2014-07-16",3.6
"1796","2014-07-17",3.76
"1797","2014-07-18",3.79
"1798","2014-07-21",3.86
"1799","2014-07-22",3.83
"1800","2014-07-23",4.1
"1801","2014-07-24",4.26
"1802","2014-07-25",4.45
"1803","2014-07-28",4.48
"1804","2014-07-29",4.36
"1805","2014-07-30",4.48
"1806","2014-07-31",4.23
"1807","2014-08-01",4.03
"1808","2014-08-04",4.22
"1809","2014-08-05",4.25
"1810","2014-08-06",4.26
"1811","2014-08-07",4.02
"1812","2014-08-08",4.14
"1813","2014-08-11",4.15
"1814","2014-08-12",4.16
"1815","2014-08-13",4.34
"1816","2014-08-14",4.41
"1817","2014-08-15",4.44
"1818","2014-08-18",4.55
"1819","2014-08-19",4.57
"1820","2014-08-20",5.5
"1821","2014-08-21",5.41
"1822","2014-08-22",5.87
"1823","2014-08-25",6.01
"1824","2014-08-26",6.2
"1825","2014-08-27",6.84
"1826","2014-08-28",7.27
"1827","2014-08-29",7.19
"1828","2014-09-02",6.97
"1829","2014-09-03",7.05
"1830","2014-09-04",6.93
"1831","2014-09-05",7.11
"1832","2014-09-08",7.47
"1833","2014-09-09",7.21
"1834","2014-09-10",7.24
"1835","2014-09-11",7.04
"1836","2014-09-12",6.72
"1837","2014-09-15",6.77
"1838","2014-09-16",6.71
"1839","2014-09-17",6.9
"1840","2014-09-18",6.7
"1841","2014-09-19",6.61
"1842","2014-09-22",6.26
"1843","2014-09-23",6.37
"1844","2014-09-24",6.49
"1845","2014-09-25",6.24
"1846","2014-09-26",6.5
"1847","2014-09-29",6.09
"1848","2014-09-30",5.95
"1849","2014-10-01",5.91
"1850","2014-10-02",6.56
"1851","2014-10-03",6.97
"1852","2014-10-06",6.43
"1853","2014-10-07",6.2
"1854","2014-10-08",6.6
"1855","2014-10-09",6.36
"1856","2014-10-10",6.2
"1857","2014-10-13",5.67
"1858","2014-10-14",5.39
"1859","2014-10-15",5.72
"1860","2014-10-16",5.66
"1861","2014-10-17",5.61
"1862","2014-10-20",5.94
"1863","2014-10-21",5.82
"1864","2014-10-22",5.63
"1865","2014-10-23",5.81
"1866","2014-10-24",5.94
"1867","2014-10-27",5.73
"1868","2014-10-28",5.5
"1869","2014-10-29",5.52
"1870","2014-10-30",5.68
"1871","2014-10-31",5.8
"1872","2014-11-03",5.76
"1873","2014-11-04",5.75
"1874","2014-11-05",5.75
"1875","2014-11-06",5.88
"1876","2014-11-07",5.72
"1877","2014-11-10",6.2
"1878","2014-11-11",6.11
"1879","2014-11-12",6.13
"1880","2014-11-13",5.87
"1881","2014-11-14",5.69
"1882","2014-11-17",6.7
"1883","2014-11-18",6.75
"1884","2014-11-19",6.53
"1885","2014-11-20",6.97
"1886","2014-11-21",6.97
"1887","2014-11-24",7.68
"1888","2014-11-25",7.95
"1889","2014-11-26",8.13
"1890","2014-11-28",7.93
"1891","2014-12-01",7.67
"1892","2014-12-02",7.74
"1893","2014-12-03",7.85
"1894","2014-12-04",8.23
"1895","2014-12-05",8.42
"1896","2014-12-08",8.35
"1897","2014-12-09",8.61
"1898","2014-12-10",8.44
"1899","2014-12-11",7.97
"1900","2014-12-12",8.15
"1901","2014-12-15",7.88
"1902","2014-12-16",7.73
"1903","2014-12-17",7.83
"1904","2014-12-18",7.88
"1905","2014-12-19",8.03
"1906","2014-12-22",8.51
"1907","2014-12-23",7.88
"1908","2014-12-24",7.94
"1909","2014-12-26",8.18
"1910","2014-12-29",8.3
"1911","2014-12-30",8.23
"1912","2014-12-31",8.32
"1913","2015-01-02",8.61
"1914","2015-01-05",8.77
"1915","2015-01-06",8.26
"1916","2015-01-07",8.54
"1917","2015-01-08",9.17
"1918","2015-01-09",8.84
"1919","2015-01-12",8.88
"1920","2015-01-13",8.31
"1921","2015-01-14",8.27
"1922","2015-01-15",7.9
"1923","2015-01-16",8.16
"1924","2015-01-20",8.1
"1925","2015-01-21",8.16
"1926","2015-01-22",7.96
"1927","2015-01-23",8.31
"1928","2015-01-26",8.26
"1929","2015-01-27",8.14
"1930","2015-01-28",7.83
"1931","2015-01-29",8.04
"1932","2015-01-30",7.69
"1933","2015-02-02",7.24
"1934","2015-02-03",7.29
"1935","2015-02-04",7.23
"1936","2015-02-05",7.61
