"","date","DHX"
"1937","2015-04-06",8.87
"1938","2015-04-07",8.89
"1939","2015-04-08",8.97
"1940","2015-04-09",8.99
"1941","2015-04-10",9
"1942","2015-04-13",9.05
"1943","2015-04-14",9.07
"1944","2015-04-15",8.97
"1945","2015-04-16",8.97
"1946","2015-04-17",8.65
"1947","2015-04-20",8.96
"1948","2015-04-21",8.83
"1949","2015-04-22",8.9
"1950","2015-04-23",8.93
"1951","2015-04-24",8.87
"1952","2015-04-27",8.68
"1953","2015-04-28",8.87
"1954","2015-04-29",7.75
"1955","2015-04-30",7.6
"1956","2015-05-01",7.66
"1957","2015-05-04",7.84
"1958","2015-05-05",7.78
"1959","2015-05-06",7.9
"1960","2015-05-07",8.03
"1961","2015-05-08",8.05
"1962","2015-05-11",8.2
"1963","2015-05-12",8.12
"1964","2015-05-13",8.32
"1965","2015-05-14",8.37
"1966","2015-05-15",8.43
"1967","2015-05-18",8.46
"1968","2015-05-19",8.54
"1969","2015-05-20",8.67
"1970","2015-05-21",8.61
"1971","2015-05-22",8.55
"1972","2015-05-26",8.53
"1973","2015-05-27",8.63
"1974","2015-05-28",8.66
"1975","2015-05-29",8.47
"1976","2015-06-01",8.54
"1977","2015-06-02",8.76
"1978","2015-06-03",8.87
"1979","2015-06-04",8.68
"1980","2015-06-05",8.75
"1981","2015-06-08",8.75
"1982","2015-06-09",8.87
"1983","2015-06-10",9.06
"1984","2015-06-11",9.18
"1985","2015-06-12",9.15
"1986","2015-06-15",9.18
"1987","2015-06-16",9.09
"1988","2015-06-17",8.93
"1989","2015-06-18",8.99
"1990","2015-06-19",9.12
"1991","2015-06-22",8.91
"1992","2015-06-23",9.12
"1993","2015-06-24",8.98
"1994","2015-06-25",9.08
"1995","2015-06-26",9.01
"1996","2015-06-29",8.74
"1997","2015-06-30",8.89
"1998","2015-07-01",8.6
"1999","2015-07-02",8.52
"2000","2015-07-06",8.48
"2001","2015-07-07",8.62
"2002","2015-07-08",8.95
"2003","2015-07-09",9.08
"2004","2015-07-10",9.11
"2005","2015-07-13",9.09
"2006","2015-07-14",9.12
"2007","2015-07-15",8.93
"2008","2015-07-16",9
"2009","2015-07-17",9.04
"2010","2015-07-20",8.98
"2011","2015-07-21",8.92
"2012","2015-07-22",8.94
"2013","2015-07-23",8.8
"2014","2015-07-24",8.66
"2015","2015-07-27",8.67
"2016","2015-07-28",8.52
"2017","2015-07-29",8.25
"2018","2015-07-30",7.92
"2019","2015-07-31",7.97
"2020","2015-08-03",7.79
"2021","2015-08-04",7.8
"2022","2015-08-05",7.98
"2023","2015-08-06",8.06
"2024","2015-08-07",8.15
"2025","2015-08-10",8.4
"2026","2015-08-11",8.45
"2027","2015-08-12",8.38
"2028","2015-08-13",8.27
"2029","2015-08-14",8.25
"2030","2015-08-17",8.33
"2031","2015-08-18",8.12
"2032","2015-08-19",8.09
"2033","2015-08-20",8.09
"2034","2015-08-21",8.13
"2035","2015-08-24",7.67
"2036","2015-08-25",7.46
"2037","2015-08-26",7.69
"2038","2015-08-27",7.55
"2039","2015-08-28",7.82
"2040","2015-08-31",7.8
"2041","2015-09-01",7.42
"2042","2015-09-02",7.46
"2043","2015-09-03",7.6
"2044","2015-09-04",7.53
"2045","2015-09-08",7.4
"2046","2015-09-09",7.47
"2047","2015-09-10",7.42
"2048","2015-09-11",7.39
"2049","2015-09-14",7.37
"2050","2015-09-15",7.45
"2051","2015-09-16",7.52
"2052","2015-09-17",7.48
"2053","2015-09-18",7.2
"2054","2015-09-21",7.35
"2055","2015-09-22",7.14
"2056","2015-09-23",7.16
"2057","2015-09-24",7.34
"2058","2015-09-25",7.4
"2059","2015-09-28",7.28
"2060","2015-09-29",7.25
"2061","2015-09-30",7.31
"2062","2015-10-01",7.51
"2063","2015-10-02",7.38
"2064","2015-10-05",7.71
"2065","2015-10-06",7.49
"2066","2015-10-07",7.79
"2067","2015-10-08",7.9
"2068","2015-10-09",7.97
"2069","2015-10-12",7.91
"2070","2015-10-13",7.82
"2071","2015-10-14",7.74
"2072","2015-10-15",7.91
"2073","2015-10-16",7.86
"2074","2015-10-19",7.86
"2075","2015-10-20",8.06
"2076","2015-10-21",7.66
"2077","2015-10-22",7.89
"2078","2015-10-23",7.97
"2079","2015-10-26",8.03
"2080","2015-10-27",7.91
"2081","2015-10-28",9
"2082","2015-10-29",8.99
"2083","2015-10-30",9.05
"2084","2015-11-02",9.33
"2085","2015-11-03",9.8
"2086","2015-11-04",9.98
"2087","2015-11-05",9.99
"2088","2015-11-06",9.93
"2089","2015-11-09",9.63
"2090","2015-11-10",9.71
"2091","2015-11-11",9.6
"2092","2015-11-12",9.4
"2093","2015-11-13",8.69
"2094","2015-11-16",8.72
"2095","2015-11-17",8.8
"2096","2015-11-18",8.98
"2097","2015-11-19",9.27
"2098","2015-11-20",9.29
"2099","2015-11-23",9.28
"2100","2015-11-24",9.25
"2101","2015-11-25",9.32
"2102","2015-11-27",9.28
"2103","2015-11-30",9.32
"2104","2015-12-01",9.59
"2105","2015-12-02",9.89
"2106","2015-12-03",9.99
"2107","2015-12-04",9.96
"2108","2015-12-07",9.86
"2109","2015-12-08",9.77
"2110","2015-12-09",9.25
"2111","2015-12-10",9.25
"2112","2015-12-11",8.91
"2113","2015-12-14",9.05
"2114","2015-12-15",9.07
"2115","2015-12-16",9.04
"2116","2015-12-17",8.91
"2117","2015-12-18",8.97
"2118","2015-12-21",9.43
"2119","2015-12-22",9.41
"2120","2015-12-23",9.64
"2121","2015-12-24",9.68
"2122","2015-12-28",9.63
"2123","2015-12-29",9.67
"2124","2015-12-30",9.42
"2125","2015-12-31",9.17
"2126","2016-01-04",9
"2127","2016-01-05",8.66
"2128","2016-01-06",8.55
"2129","2016-01-07",8.78
"2130","2016-01-08",8.78
"2131","2016-01-11",8.8
"2132","2016-01-12",8.87
"2133","2016-01-13",8.6
"2134","2016-01-14",9.1
"2135","2016-01-15",8.85
"2136","2016-01-19",8.83
"2137","2016-01-20",8.8
"2138","2016-01-21",8.76
"2139","2016-01-22",8.87
"2140","2016-01-25",9.14
"2141","2016-01-26",9.55
"2142","2016-01-27",9.19
"2143","2016-01-28",9.17
"2144","2016-01-29",9.31
"2145","2016-02-01",9.37
"2146","2016-02-02",8.98
"2147","2016-02-03",8.52
"2148","2016-02-04",8.49
"2149","2016-02-05",8.08
"2150","2016-02-08",7.78
"2151","2016-02-09",7.49
"2152","2016-02-10",7.28
"2153","2016-02-11",7.44
"2154","2016-02-12",7.38
"2155","2016-02-16",7.51
"2156","2016-02-17",7.53
"2157","2016-02-18",7.56
"2158","2016-02-19",7.71
"2159","2016-02-22",7.48
"2160","2016-02-23",7.57
"2161","2016-02-24",7.62
"2162","2016-02-25",7.65
"2163","2016-02-26",7.72
"2164","2016-02-29",7.78
"2165","2016-03-01",7.84
"2166","2016-03-02",7.94
"2167","2016-03-03",8.09
"2168","2016-03-04",8.2
"2169","2016-03-07",8.19
"2170","2016-03-08",8.05
"2171","2016-03-09",8.01
"2172","2016-03-10",7.68
"2173","2016-03-11",7.8
"2174","2016-03-14",7.94
"2175","2016-03-15",7.85
"2176","2016-03-16",7.86
"2177","2016-03-17",8.02
"2178","2016-03-18",7.97
"2179","2016-03-21",8.12
"2180","2016-03-22",7.99
"2181","2016-03-23",7.65
"2182","2016-03-24",7.76
"2183","2016-03-28",7.63
"2184","2016-03-29",8.01
"2185","2016-03-30",8.02
"2186","2016-03-31",8.07
"2187","2016-04-01",8.15
"2188","2016-04-04",8.14
"2189","2016-04-05",7.92
"2190","2016-04-06",7.91
"2191","2016-04-07",7.78
"2192","2016-04-08",7.64
"2193","2016-04-11",7.77
"2194","2016-04-12",7.73
"2195","2016-04-13",7.93
"2196","2016-04-14",7.9
"2197","2016-04-15",7.89
"2198","2016-04-18",8.05
"2199","2016-04-19",8.05
"2200","2016-04-20",8.2
"2201","2016-04-21",7.96
"2202","2016-04-22",8.12
"2203","2016-04-25",7.97
"2204","2016-04-26",8.16
"2205","2016-04-27",7.4
"2206","2016-04-28",7.39
"2207","2016-04-29",7.11
"2208","2016-05-02",7.1
"2209","2016-05-03",6.99
"2210","2016-05-04",7.08
"2211","2016-05-05",7.03
"2212","2016-05-06",7.2
"2213","2016-05-09",7.11
"2214","2016-05-10",7.09
"2215","2016-05-11",7.07
"2216","2016-05-12",6.39
"2217","2016-05-13",6.1
"2218","2016-05-16",6.77
"2219","2016-05-17",6.61
"2220","2016-05-18",6.75
"2221","2016-05-19",6.77
"2222","2016-05-20",6.8
"2223","2016-05-23",6.78
"2224","2016-05-24",6.75
"2225","2016-05-25",6.91
"2226","2016-05-26",6.92
"2227","2016-05-27",7.06
"2228","2016-05-31",7.05
"2229","2016-06-01",7.13
"2230","2016-06-02",7.11
"2231","2016-06-03",7
"2232","2016-06-06",7.2
"2233","2016-06-07",7.16
"2234","2016-06-08",7.16
"2235","2016-06-09",6.98
"2236","2016-06-10",7.01
"2237","2016-06-13",6.95
"2238","2016-06-14",6.81
"2239","2016-06-15",6.89
"2240","2016-06-16",6.84
"2241","2016-06-17",6.71
"2242","2016-06-20",6.87
"2243","2016-06-21",6.87
"2244","2016-06-22",6.83
"2245","2016-06-23",6.98
"2246","2016-06-24",6.53
"2247","2016-06-27",6.04
"2248","2016-06-28",6.14
"2249","2016-06-29",6.09
"2250","2016-06-30",6.23
"2251","2016-07-01",6.26
"2252","2016-07-05",6.18
"2253","2016-07-06",6.21
"2254","2016-07-07",6.42
"2255","2016-07-08",6.53
"2256","2016-07-11",6.58
"2257","2016-07-12",6.77
"2258","2016-07-13",6.8
"2259","2016-07-14",6.81
"2260","2016-07-15",6.78
"2261","2016-07-18",6.82
"2262","2016-07-19",6.72
"2263","2016-07-20",6.84
"2264","2016-07-21",6.83
"2265","2016-07-22",7.06
"2266","2016-07-25",6.99
"2267","2016-07-26",7.19
"2268","2016-07-27",7.57
"2269","2016-07-28",7.54
"2270","2016-07-29",7.29
"2271","2016-08-01",7.26
"2272","2016-08-02",7.14
"2273","2016-08-03",7.1
"2274","2016-08-04",7.07
"2275","2016-08-05",7.19
"2276","2016-08-08",7.2
"2277","2016-08-09",7.09
"2278","2016-08-10",7.1
"2279","2016-08-11",7.08
"2280","2016-08-12",7.06
"2281","2016-08-15",7.09
"2282","2016-08-16",7.03
"2283","2016-08-17",7.2
"2284","2016-08-18",7.17
"2285","2016-08-19",7.28
"2286","2016-08-22",7.28
"2287","2016-08-23",7.24
"2288","2016-08-24",7.4
"2289","2016-08-25",7.41
"2290","2016-08-26",7.54
"2291","2016-08-29",7.51
"2292","2016-08-30",7.68
"2293","2016-08-31",7.74
"2294","2016-09-01",7.81
"2295","2016-09-02",8
"2296","2016-09-06",7.98
"2297","2016-09-07",7.94
"2298","2016-09-08",8.06
"2299","2016-09-09",7.76
"2300","2016-09-12",7.91
"2301","2016-09-13",7.58
"2302","2016-09-14",7.5
"2303","2016-09-15",7.5
"2304","2016-09-16",7.63
"2305","2016-09-19",7.7
"2306","2016-09-20",7.7
"2307","2016-09-21",7.77
"2308","2016-09-22",8.09
"2309","2016-09-23",8.02
"2310","2016-09-26",7.72
"2311","2016-09-27",7.78
"2312","2016-09-28",7.91
"2313","2016-09-29",7.7
"2314","2016-09-30",7.89
"2315","2016-10-03",7.97
"2316","2016-10-04",8.1
"2317","2016-10-05",8.35
"2318","2016-10-06",8.32
"2319","2016-10-07",8.23
"2320","2016-10-10",8.3
"2321","2016-10-11",7.95
"2322","2016-10-12",8
"2323","2016-10-13",8
"2324","2016-10-14",7.85
"2325","2016-10-17",6.35
"2326","2016-10-18",6.15
"2327","2016-10-19",6
"2328","2016-10-20",5.79
"2329","2016-10-21",6
"2330","2016-10-24",6.05
"2331","2016-10-25",5.85
"2332","2016-10-26",5.75
"2333","2016-10-27",5.65
"2334","2016-10-28",5.35
"2335","2016-10-31",5.7
"2336","2016-11-01",5.7
"2337","2016-11-02",5.65
"2338","2016-11-03",5.25
"2339","2016-11-04",5.15
"2340","2016-11-07",5.5
"2341","2016-11-08",5.6
"2342","2016-11-09",5.95
"2343","2016-11-10",5.75
"2344","2016-11-11",6.5
"2345","2016-11-14",5.95
"2346","2016-11-15",6.15
"2347","2016-11-16",6.25
"2348","2016-11-17",6.2
"2349","2016-11-18",6.05
"2350","2016-11-21",6.15
"2351","2016-11-22",6.55
"2352","2016-11-23",6.45
"2353","2016-11-25",6.6
"2354","2016-11-28",6.35
"2355","2016-11-29",6.25
"2356","2016-11-30",6.1
"2357","2016-12-01",6.05
"2358","2016-12-02",6
"2359","2016-12-05",6.2
"2360","2016-12-06",6.15
"2361","2016-12-07",6.1
"2362","2016-12-08",6.2
"2363","2016-12-09",6.25
"2364","2016-12-12",6.3
"2365","2016-12-13",6.5
"2366","2016-12-14",6.35
"2367","2016-12-15",6.7
"2368","2016-12-16",6.5
"2369","2016-12-19",6.55
"2370","2016-12-20",6.4
"2371","2016-12-21",6.65
"2372","2016-12-22",6.3
"2373","2016-12-23",6.25
"2374","2016-12-27",6.45
"2375","2016-12-28",6.3
"2376","2016-12-29",6.4
"2377","2016-12-30",6.25
"2378","2017-01-03",6.25
"2379","2017-01-04",6.45
"2380","2017-01-05",6.15
"2381","2017-01-06",6
"2382","2017-01-09",6.05
"2383","2017-01-10",6
"2384","2017-01-11",6
"2385","2017-01-12",5.85
"2386","2017-01-13",5.85
"2387","2017-01-17",6.15
"2388","2017-01-18",5.9
"2389","2017-01-19",5.6
"2390","2017-01-20",5.75
"2391","2017-01-23",5.7
"2392","2017-01-24",5.75
"2393","2017-01-25",6
"2394","2017-01-26",5.9
"2395","2017-01-27",5.65
"2396","2017-01-30",5.55
"2397","2017-01-31",5.7
"2398","2017-02-01",5.6
"2399","2017-02-02",5.5
"2400","2017-02-03",5.65
"2401","2017-02-06",5.4
"2402","2017-02-07",5.35
"2403","2017-02-08",5.35
"2404","2017-02-09",5.2
"2405","2017-02-10",4.85
"2406","2017-02-13",4.75
"2407","2017-02-14",5.05
"2408","2017-02-15",5.2
"2409","2017-02-16",5.2
"2410","2017-02-17",5.4
"2411","2017-02-21",5.4
"2412","2017-02-22",5.45
"2413","2017-02-23",5
"2414","2017-02-24",4.95
"2415","2017-02-27",5
"2416","2017-02-28",4.95
"2417","2017-03-01",5.1
"2418","2017-03-02",5.05
"2419","2017-03-03",5.1
"2420","2017-03-06",4.6
"2421","2017-03-07",4.6
"2422","2017-03-08",4.45
"2423","2017-03-09",4.6
"2424","2017-03-10",4.6
"2425","2017-03-13",4.55
"2426","2017-03-14",4.65
"2427","2017-03-15",4.5
"2428","2017-03-16",4.65
"2429","2017-03-17",4.55
"2430","2017-03-20",4.45
"2431","2017-03-21",4.3
"2432","2017-03-22",4.25
"2433","2017-03-23",4.15
"2434","2017-03-24",4.25
"2435","2017-03-27",3.99
"2436","2017-03-28",3.95
"2437","2017-03-29",4.3
"2438","2017-03-30",4.15
"2439","2017-03-31",3.95
"2440","2017-04-03",4.05
"2441","2017-04-04",4.05
"2442","2017-04-05",4.4
"2443","2017-04-06",4.25
"2444","2017-04-07",4.5
"2445","2017-04-10",4.4
"2446","2017-04-11",4.7
"2447","2017-04-12",3.95
"2448","2017-04-13",4.1
"2449","2017-04-17",4
"2450","2017-04-18",4
"2451","2017-04-19",4
"2452","2017-04-20",3.9
"2453","2017-04-21",3.6
"2454","2017-04-24",3.7
"2455","2017-04-25",3.8
"2456","2017-04-26",3.85
"2457","2017-04-27",3.8
"2458","2017-04-28",3.85
"2459","2017-05-01",3.6
"2460","2017-05-02",3.45
"2461","2017-05-03",3.5
"2462","2017-05-04",3.5
"2463","2017-05-05",3.45
"2464","2017-05-08",3.6
"2465","2017-05-09",3.55
"2466","2017-05-10",3.4
"2467","2017-05-11",3.35
"2468","2017-05-12",3.3
"2469","2017-05-15",3.2
"2470","2017-05-16",3.1
"2471","2017-05-17",3.1
"2472","2017-05-18",3.1
"2473","2017-05-19",2.8
"2474","2017-05-22",2.9
"2475","2017-05-23",2.85
"2476","2017-05-24",3
"2477","2017-05-25",2.8
"2478","2017-05-26",2.8
"2479","2017-05-30",2.7
"2480","2017-05-31",2.85
"2481","2017-06-01",2.95
"2482","2017-06-02",2.8
"2483","2017-06-05",2.7
"2484","2017-06-06",2.7
"2485","2017-06-07",2.75
"2486","2017-06-08",2.8
"2487","2017-06-09",2.7
"2488","2017-06-12",2.75
"2489","2017-06-13",2.6
"2490","2017-06-14",2.6
"2491","2017-06-15",2.7
"2492","2017-06-16",2.55
"2493","2017-06-19",2.75
"2494","2017-06-20",2.7
"2495","2017-06-21",2.65
"2496","2017-06-22",2.7
"2497","2017-06-23",2.95
"2498","2017-06-26",2.85
"2499","2017-06-27",2.85
"2500","2017-06-28",2.85
"2501","2017-06-29",2.85
"2502","2017-06-30",2.85
"2503","2017-07-03",2.75
"2504","2017-07-05",2.65
"2505","2017-07-06",2.6
"2506","2017-07-07",2.55
"2507","2017-07-10",2.5
"2508","2017-07-11",2.65
"2509","2017-07-12",2.85
"2510","2017-07-13",2.8
"2511","2017-07-14",2.75
"2512","2017-07-17",2.75
"2513","2017-07-18",2.8
"2514","2017-07-19",2.7
"2515","2017-07-20",2.6
"2516","2017-07-21",2.65
"2517","2017-07-24",2.65
"2518","2017-07-25",2.75
"2519","2017-07-26",2.7
"2520","2017-07-27",2.65
"2521","2017-07-28",2.4
"2522","2017-07-31",2.2
"2523","2017-08-01",2.2
"2524","2017-08-02",2.3
"2525","2017-08-03",2.3
"2526","2017-08-04",2.3
"2527","2017-08-07",2.3
"2528","2017-08-08",2.4
"2529","2017-08-09",2.3
"2530","2017-08-10",2.1
"2531","2017-08-11",2.1
"2532","2017-08-14",2.1
"2533","2017-08-15",1.9
"2534","2017-08-16",1.8
"2535","2017-08-17",1.95
"2536","2017-08-18",2
"2537","2017-08-21",1.95
"2538","2017-08-22",1.85
"2539","2017-08-23",1.8
"2540","2017-08-24",1.8
"2541","2017-08-25",2
"2542","2017-08-28",2
"2543","2017-08-29",1.85
"2544","2017-08-30",1.85
"2545","2017-08-31",1.95
"2546","2017-09-01",2.1
"2547","2017-09-05",2
"2548","2017-09-06",2
"2549","2017-09-07",2.15
"2550","2017-09-08",2.05
"2551","2017-09-11",2
"2552","2017-09-12",2
"2553","2017-09-13",2.05
"2554","2017-09-14",2.1
"2555","2017-09-15",2.1
"2556","2017-09-18",2.1
"2557","2017-09-19",2.1
"2558","2017-09-20",2.15
"2559","2017-09-21",2.3
"2560","2017-09-22",2.35
"2561","2017-09-25",2.3
"2562","2017-09-26",2.3
"2563","2017-09-27",2.5
"2564","2017-09-28",2.55
"2565","2017-09-29",2.6
"2566","2017-10-02",2.55
"2567","2017-10-03",2.5
"2568","2017-10-04",2.45
"2569","2017-10-05",2.45
"2570","2017-10-06",2.5
"2571","2017-10-09",2.45
"2572","2017-10-10",2.45
"2573","2017-10-11",2.5
"2574","2017-10-12",2.45
"2575","2017-10-13",2.55
"2576","2017-10-16",2.4
"2577","2017-10-17",2.4
"2578","2017-10-18",2.25
"2579","2017-10-19",2.2
"2580","2017-10-20",2.2
"2581","2017-10-23",2.25
"2582","2017-10-24",2.2
"2583","2017-10-25",2.25
"2584","2017-10-26",2.3
"2585","2017-10-27",2.4
"2586","2017-10-30",2.25
"2587","2017-10-31",2.2
"2588","2017-11-01",2.25
"2589","2017-11-02",2.3
"2590","2017-11-03",2.05
"2591","2017-11-06",2
"2592","2017-11-07",1.9
"2593","2017-11-08",1.9
"2594","2017-11-09",1.85
"2595","2017-11-10",1.9
"2596","2017-11-13",1.8
"2597","2017-11-14",1.9
"2598","2017-11-15",1.75
"2599","2017-11-16",1.85
"2600","2017-11-17",1.75
"2601","2017-11-20",1.85
"2602","2017-11-21",2.1
"2603","2017-11-22",1.95
"2604","2017-11-24",1.95
"2605","2017-11-27",2.1
"2606","2017-11-28",2
"2607","2017-11-29",1.9
"2608","2017-11-30",1.85
"2609","2017-12-01",1.8
"2610","2017-12-04",1.8
"2611","2017-12-05",1.8
"2612","2017-12-06",1.7
"2613","2017-12-07",1.7
"2614","2017-12-08",1.6
"2615","2017-12-11",1.85
"2616","2017-12-12",1.95
"2617","2017-12-13",1.8
"2618","2017-12-14",1.9
"2619","2017-12-15",2
"2620","2017-12-18",1.9
"2621","2017-12-19",2.15
"2622","2017-12-20",2
"2623","2017-12-21",2.05
"2624","2017-12-22",1.9
"2625","2017-12-26",1.95
"2626","2017-12-27",1.9
"2627","2017-12-28",1.9
"2628","2017-12-29",1.9
"2629","2018-01-02",2
"2630","2018-01-03",1.95
"2631","2018-01-04",1.95
"2632","2018-01-05",1.85
"2633","2018-01-08",1.75
"2634","2018-01-09",1.75
"2635","2018-01-10",1.8
"2636","2018-01-11",1.75
"2637","2018-01-12",1.85
"2638","2018-01-16",1.8
"2639","2018-01-17",1.85
"2640","2018-01-18",1.9
"2641","2018-01-19",1.9
"2642","2018-01-22",1.85
"2643","2018-01-23",1.85
"2644","2018-01-24",1.85
"2645","2018-01-25",1.85
"2646","2018-01-26",1.85
"2647","2018-01-29",1.9
"2648","2018-01-30",1.85
"2649","2018-01-31",1.8
"2650","2018-02-01",2
"2651","2018-02-02",1.8
"2652","2018-02-05",1.8
"2653","2018-02-06",1.75
"2654","2018-02-07",1.7
"2655","2018-02-08",1.7
"2656","2018-02-09",1.6
"2657","2018-02-12",1.75
"2658","2018-02-13",1.7
"2659","2018-02-14",1.7
"2660","2018-02-15",1.65
"2661","2018-02-16",1.8
"2662","2018-02-20",1.7
"2663","2018-02-21",1.75
"2664","2018-02-22",1.7
"2665","2018-02-23",1.65
"2666","2018-02-26",1.66
"2667","2018-02-27",1.65
"2668","2018-02-28",1.65
"2669","2018-03-01",1.65
"2670","2018-03-02",1.7
"2671","2018-03-05",1.6
"2672","2018-03-06",1.65
"2673","2018-03-07",1.7
"2674","2018-03-08",1.7
"2675","2018-03-09",1.7
"2676","2018-03-12",1.65
"2677","2018-03-13",1.7
"2678","2018-03-14",1.75
"2679","2018-03-15",1.8
"2680","2018-03-16",1.8
"2681","2018-03-19",1.75
"2682","2018-03-20",1.8
"2683","2018-03-21",1.85
"2684","2018-03-22",1.8
"2685","2018-03-23",1.8
"2686","2018-03-26",1.8
"2687","2018-03-27",1.75
"2688","2018-03-28",1.75
"2689","2018-03-29",1.6
"2690","2018-04-02",1.65
"2691","2018-04-03",1.65
"2692","2018-04-04",1.7
"2693","2018-04-05",1.75
"2694","2018-04-06",1.7
"2695","2018-04-09",1.7
"2696","2018-04-10",1.75
"2697","2018-04-11",1.8
"2698","2018-04-12",1.8
"2699","2018-04-13",1.75
"2700","2018-04-16",1.8
"2701","2018-04-17",1.9
"2702","2018-04-18",1.8
"2703","2018-04-19",1.8
"2704","2018-04-20",1.8
"2705","2018-04-23",1.7
"2706","2018-04-24",1.7
"2707","2018-04-25",1.65
"2708","2018-04-26",1.55
"2709","2018-04-27",1.45
"2710","2018-04-30",1.4
"2711","2018-05-01",1.25
"2712","2018-05-02",1.25
"2713","2018-05-03",1.27
"2714","2018-05-04",1.25
"2715","2018-05-07",1.35
"2716","2018-05-08",1.6
"2717","2018-05-09",1.75
"2718","2018-05-10",1.6
"2719","2018-05-11",1.7
"2720","2018-05-14",1.65
"2721","2018-05-15",1.7
"2722","2018-05-16",1.7
"2723","2018-05-17",1.9
"2724","2018-05-18",1.9
"2725","2018-05-21",1.85
"2726","2018-05-22",1.8
"2727","2018-05-23",1.9
"2728","2018-05-24",1.85
"2729","2018-05-25",1.85
"2730","2018-05-29",2.25
"2731","2018-05-30",2.35
"2732","2018-05-31",2.3
"2733","2018-06-01",3.1
"2734","2018-06-04",3
"2735","2018-06-05",2.95
"2736","2018-06-06",2.8
"2737","2018-06-07",2.7
"2738","2018-06-08",2.55
"2739","2018-06-11",2.65
"2740","2018-06-12",2.7
"2741","2018-06-13",2.65
"2742","2018-06-14",2.7
"2743","2018-06-15",2.7
"2744","2018-06-18",2.85
"2745","2018-06-19",2.8
"2746","2018-06-20",2.7
"2747","2018-06-21",2.55
"2748","2018-06-22",2.45
"2749","2018-06-25",2.4
"2750","2018-06-26",2.45
"2751","2018-06-27",2.35
"2752","2018-06-28",2.3
"2753","2018-06-29",2.35
"2754","2018-07-02",2.3
"2755","2018-07-03",2.35
"2756","2018-07-05",2.4
"2757","2018-07-06",2.3
"2758","2018-07-09",2.3
"2759","2018-07-10",2.25
"2760","2018-07-11",2.2
"2761","2018-07-12",2.15
"2762","2018-07-13",2.15
"2763","2018-07-16",2.15
"2764","2018-07-17",2.15
"2765","2018-07-18",2.15
"2766","2018-07-19",2.2
"2767","2018-07-20",2.15
"2768","2018-07-23",2.15
"2769","2018-07-24",2.1
"2770","2018-07-25",2.05
"2771","2018-07-26",2.1
"2772","2018-07-27",2.05
"2773","2018-07-30",2.05
"2774","2018-07-31",2.1
"2775","2018-08-01",2.15
"2776","2018-08-02",2.15
"2777","2018-08-03",2.05
"2778","2018-08-06",2.05
"2779","2018-08-07",2.15
"2780","2018-08-08",2.05
"2781","2018-08-09",2.05
"2782","2018-08-10",2.1
"2783","2018-08-13",2
"2784","2018-08-14",2
"2785","2018-08-15",2.05
"2786","2018-08-16",2.05
"2787","2018-08-17",2.1
"2788","2018-08-20",2.05
"2789","2018-08-21",2
"2790","2018-08-22",2
"2791","2018-08-23",2.2
"2792","2018-08-24",2.25
"2793","2018-08-27",2.3
"2794","2018-08-28",2.35
"2795","2018-08-29",2.2
"2796","2018-08-30",2.25
"2797","2018-08-31",2.15
"2798","2018-09-04",2.15
"2799","2018-09-05",2.1
"2800","2018-09-06",2.1
"2801","2018-09-07",2.1
"2802","2018-09-10",2.1
"2803","2018-09-11",2.05
"2804","2018-09-12",2.1
"2805","2018-09-13",2
"2806","2018-09-14",1.95
"2807","2018-09-17",1.95
"2808","2018-09-18",1.9
"2809","2018-09-19",1.85
"2810","2018-09-20",1.85
"2811","2018-09-21",2
"2812","2018-09-24",1.95
"2813","2018-09-25",2
"2814","2018-09-26",2
"2815","2018-09-27",2.1
"2816","2018-09-28",2.1
"2817","2018-10-01",2
"2818","2018-10-02",1.91
"2819","2018-10-03",1.92
"2820","2018-10-04",1.9
"2821","2018-10-05",1.89
"2822","2018-10-08",1.88
"2823","2018-10-09",1.85
"2824","2018-10-10",1.82
"2825","2018-10-11",1.81
"2826","2018-10-12",1.81
"2827","2018-10-15",1.82
"2828","2018-10-16",1.8
"2829","2018-10-17",1.8
"2830","2018-10-18",1.76
"2831","2018-10-19",1.74
"2832","2018-10-22",1.7
"2833","2018-10-23",1.69
"2834","2018-10-24",1.64
"2835","2018-10-25",1.65
"2836","2018-10-26",1.64
"2837","2018-10-29",1.55
"2838","2018-10-30",1.61
"2839","2018-10-31",1.67
"2840","2018-11-01",1.83
"2841","2018-11-02",1.82
"2842","2018-11-05",1.86
"2843","2018-11-06",1.92
"2844","2018-11-07",1.87
"2845","2018-11-08",1.8
"2846","2018-11-09",1.76
"2847","2018-11-12",1.75
"2848","2018-11-13",1.78
"2849","2018-11-14",1.82
"2850","2018-11-15",1.76
"2851","2018-11-16",1.71
"2852","2018-11-19",1.75
"2853","2018-11-20",1.7
"2854","2018-11-21",1.71
"2855","2018-11-23",1.76
"2856","2018-11-26",1.77
"2857","2018-11-27",1.71
"2858","2018-11-28",1.76
"2859","2018-11-29",1.84
"2860","2018-11-30",1.77
"2861","2018-12-03",1.78
"2862","2018-12-04",1.8
"2863","2018-12-06",1.8
"2864","2018-12-07",1.72
"2865","2018-12-10",1.68
"2866","2018-12-11",1.68
"2867","2018-12-12",1.7
"2868","2018-12-13",1.66
"2869","2018-12-14",1.61
"2870","2018-12-17",1.58
"2871","2018-12-18",1.55
"2872","2018-12-19",1.55
"2873","2018-12-20",1.54
"2874","2018-12-21",1.52
