"","date","GLOB"
"963","2018-05-14",50.650002
"964","2018-05-15",50.459999
"965","2018-05-16",50.900002
"966","2018-05-17",50.810001
"967","2018-05-18",51.27
"968","2018-05-21",50.470001
"969","2018-05-22",50
"970","2018-05-23",50.330002
"971","2018-05-24",50.709999
"972","2018-05-25",51.150002
"973","2018-05-29",51.110001
"974","2018-05-30",52.049999
"975","2018-05-31",51.5
"976","2018-06-01",52.310001
"977","2018-06-04",53.220001
"978","2018-06-05",53.720001
"979","2018-06-06",53.790001
"980","2018-06-07",53.639999
"981","2018-06-08",54.27
"982","2018-06-11",53.779999
"983","2018-06-12",55.110001
"984","2018-06-13",54.669998
"985","2018-06-14",55.23
"986","2018-06-15",55.889999
"987","2018-06-18",57
"988","2018-06-19",57
"989","2018-06-20",52.82
"990","2018-06-21",56.040001
"991","2018-06-22",56.5
"992","2018-06-25",55.66
"993","2018-06-26",55.490002
"994","2018-06-27",54.77
"995","2018-06-28",55.009998
"996","2018-06-29",56.790001
"997","2018-07-02",56.810001
"998","2018-07-03",56.34
"999","2018-07-05",55.860001
"1000","2018-07-06",55.889999
"1001","2018-07-09",56.759998
"1002","2018-07-10",56.959999
"1003","2018-07-11",57.049999
"1004","2018-07-12",58.82
"1005","2018-07-13",58.950001
"1006","2018-07-16",57.68
"1007","2018-07-17",57.860001
"1008","2018-07-18",58.650002
"1009","2018-07-19",59.450001
"1010","2018-07-20",58.790001
"1011","2018-07-23",58.48
"1012","2018-07-24",56.689999
"1013","2018-07-25",57.310001
"1014","2018-07-26",57.610001
"1015","2018-07-27",56.200001
"1016","2018-07-30",55.07
"1017","2018-07-31",55.439999
"1018","2018-08-01",55.91
"1019","2018-08-02",56.82
"1020","2018-08-03",56.689999
"1021","2018-08-06",57.259998
"1022","2018-08-07",57.380001
"1023","2018-08-08",59.32
"1024","2018-08-09",58.18
"1025","2018-08-10",58.209999
"1026","2018-08-13",57.869999
"1027","2018-08-14",59.389999
"1028","2018-08-15",57.549999
"1029","2018-08-16",57.77
"1030","2018-08-17",58.349998
"1031","2018-08-20",57.939999
"1032","2018-08-21",56.860001
"1033","2018-08-22",56.990002
"1034","2018-08-23",59.040001
"1035","2018-08-24",61.849998
"1036","2018-08-27",62.130001
"1037","2018-08-28",64.379997
"1038","2018-08-29",64.510002
"1039","2018-08-30",65.330002
"1040","2018-08-31",64.879997
"1041","2018-09-04",64.790001
"1042","2018-09-05",61.700001
"1043","2018-09-06",58.98
"1044","2018-09-07",59.450001
"1045","2018-09-10",59.5
"1046","2018-09-11",59.240002
"1047","2018-09-12",58.689999
"1048","2018-09-13",59.639999
"1049","2018-09-14",59.169998
"1050","2018-09-17",58.57
"1051","2018-09-18",59.630001
"1052","2018-09-19",59.650002
"1053","2018-09-20",58.639999
"1054","2018-09-21",56.470001
"1055","2018-09-24",57.389999
"1056","2018-09-25",58.380001
"1057","2018-09-26",58.57
"1058","2018-09-27",59.150002
"1059","2018-09-28",58.990002
"1060","2018-10-01",59.099998
"1061","2018-10-02",56.869999
"1062","2018-10-03",57.849998
"1063","2018-10-04",56.099998
"1064","2018-10-05",55.810001
"1065","2018-10-08",54.740002
"1066","2018-10-09",54
"1067","2018-10-10",50.919998
"1068","2018-10-11",49.240002
"1069","2018-10-12",51.169998
"1070","2018-10-15",50.27
"1071","2018-10-16",51.66
"1072","2018-10-17",51.59
"1073","2018-10-18",50.869999
"1074","2018-10-19",50.689999
"1075","2018-10-22",50.09
"1076","2018-10-23",49.68
"1077","2018-10-24",47.209999
"1078","2018-10-25",49.119999
"1079","2018-10-26",48.209999
"1080","2018-10-29",47.060001
"1081","2018-10-30",48.52
"1082","2018-10-31",51.48
"1083","2018-11-01",53.330002
"1084","2018-11-02",53.419998
"1085","2018-11-05",52.740002
"1086","2018-11-06",53.32
"1087","2018-11-07",55.310001
"1088","2018-11-08",54.099998
"1089","2018-11-09",53.689999
"1090","2018-11-12",52.610001
"1091","2018-11-13",52.060001
"1092","2018-11-14",50.790001
"1093","2018-11-15",52.889999
"1094","2018-11-16",53.290001
"1095","2018-11-19",51.369999
"1096","2018-11-20",50.450001
"1097","2018-11-21",52.66
"1098","2018-11-23",52.5
"1099","2018-11-26",54.34
"1100","2018-11-27",54.529999
"1101","2018-11-28",56.5
"1102","2018-11-29",57.299999
"1103","2018-11-30",58.650002
"1104","2018-12-03",59.669998
"1105","2018-12-04",57.91
"1106","2018-12-06",57.330002
"1107","2018-12-07",53.75
"1108","2018-12-10",53.759998
"1109","2018-12-11",54.360001
"1110","2018-12-12",56.900002
"1111","2018-12-13",56.34
"1112","2018-12-14",55.23
"1113","2018-12-17",54.529999
"1114","2018-12-18",56.310001
"1115","2018-12-19",55.139999
"1116","2018-12-20",55.040001
"1117","2018-12-21",54.48
"1118","2018-12-24",52.709999
"1119","2018-12-26",55.889999
"1120","2018-12-27",57.07
"1121","2018-12-28",56.779999
"1122","2018-12-31",56.32
"1123","2019-01-02",54.470001
"1124","2019-01-03",52.099998
"1125","2019-01-04",53.830002
"1126","2019-01-07",57.25
"1127","2019-01-08",57.389999
"1128","2019-01-09",60.830002
"1129","2019-01-10",61.060001
"1130","2019-01-11",60.25
"1131","2019-01-14",61.400002
"1132","2019-01-15",63.540001
"1133","2019-01-16",64.849998
"1134","2019-01-17",64.120003
"1135","2019-01-18",65
"1136","2019-01-22",64
"1137","2019-01-23",63.240002
"1138","2019-01-24",64.669998
"1139","2019-01-25",68.040001
"1140","2019-01-28",68.290001
"1141","2019-01-29",68.849998
"1142","2019-01-30",68.029999
"1143","2019-01-31",67.599998
"1144","2019-02-01",67.519997
"1145","2019-02-04",68.43
"1146","2019-02-05",67.639999
"1147","2019-02-06",67.239998
"1148","2019-02-07",66.5
"1149","2019-02-08",66.730003
"1150","2019-02-11",67.510002
"1151","2019-02-12",68
"1152","2019-02-13",68.400002
"1153","2019-02-14",68.260002
"1154","2019-02-15",70.779999
"1155","2019-02-19",71.230003
"1156","2019-02-20",69.419998
"1157","2019-02-21",69.75
"1158","2019-02-22",71.989998
"1159","2019-02-25",71.870003
"1160","2019-02-26",70.18
"1161","2019-02-27",69.410004
"1162","2019-02-28",68.889999
"1163","2019-03-01",70.580002
"1164","2019-03-04",71.290001
"1165","2019-03-05",71.120003
"1166","2019-03-06",69.110001
"1167","2019-03-07",69.199997
"1168","2019-03-08",68.639999
"1169","2019-03-11",69.860001
"1170","2019-03-12",70.290001
"1171","2019-03-13",71.580002
"1172","2019-03-14",70.910004
"1173","2019-03-15",72.32
"1174","2019-03-18",70.879997
"1175","2019-03-19",71.440002
"1176","2019-03-20",71.169998
"1177","2019-03-21",72.989998
"1178","2019-03-22",69.910004
"1179","2019-03-25",69.870003
"1180","2019-03-26",71.230003
"1181","2019-03-27",69.129997
"1182","2019-03-28",71.169998
"1183","2019-03-29",71.400002
"1184","2019-04-01",69.769997
"1185","2019-04-02",72.639999
"1186","2019-04-03",74.510002
"1187","2019-04-04",72.019997
"1188","2019-04-05",74.599998
"1189","2019-04-08",73.910004
"1190","2019-04-09",76.370003
"1191","2019-04-10",78.790001
"1192","2019-04-11",79.82
"1193","2019-04-12",81.589996
"1194","2019-04-15",80.739998
"1195","2019-04-16",80.970001
"1196","2019-04-17",78.370003
"1197","2019-04-18",78.599998
"1198","2019-04-22",80.089996
"1199","2019-04-23",83.650002
"1200","2019-04-24",82.809998
"1201","2019-04-25",80.839996
"1202","2019-04-26",83
"1203","2019-04-29",82.029999
"1204","2019-04-30",83.989998
"1205","2019-05-01",82.919998
"1206","2019-05-02",82.900002
"1207","2019-05-03",84.349998
"1208","2019-05-06",82.790001
"1209","2019-05-07",81.07
"1210","2019-05-08",83.190002
"1211","2019-05-09",80
"1212","2019-05-10",85.489998
"1213","2019-05-13",79.610001
"1214","2019-05-14",81.160004
"1215","2019-05-15",83.209999
"1216","2019-05-16",86.419998
"1217","2019-05-17",84.040001
"1218","2019-05-20",84.620003
"1219","2019-05-21",87.389999
"1220","2019-05-22",89.339996
"1221","2019-05-23",88.459999
"1222","2019-05-24",89.459999
"1223","2019-05-28",92.849998
"1224","2019-05-29",88.349998
"1225","2019-05-30",90.769997
"1226","2019-05-31",92.839996
"1227","2019-06-03",87.440002
"1228","2019-06-04",89.879997
"1229","2019-06-05",90.760002
"1230","2019-06-06",91.489998
"1231","2019-06-07",93.169998
"1232","2019-06-10",96.120003
"1233","2019-06-11",96.050003
"1234","2019-06-12",99.599998
"1235","2019-06-13",101.269997
"1236","2019-06-14",99.5
"1237","2019-06-17",101.459999
"1238","2019-06-18",101.779999
"1239","2019-06-19",102.139999
"1240","2019-06-20",103.529999
"1241","2019-06-21",105.010002
"1242","2019-06-24",101.699997
"1243","2019-06-25",101
"1244","2019-06-26",98.290001
"1245","2019-06-27",99.309998
"1246","2019-06-28",101.050003
"1247","2019-07-01",102.720001
"1248","2019-07-02",103.389999
"1249","2019-07-03",104.269997
"1250","2019-07-05",104.589996
"1251","2019-07-08",104.57
"1252","2019-07-09",105.5
"1253","2019-07-10",108.970001
"1254","2019-07-11",108.559998
"1255","2019-07-12",107.769997
"1256","2019-07-15",107.650002
"1257","2019-07-16",106.959999
"1258","2019-07-17",106.669998
"1259","2019-07-18",106.07
"1260","2019-07-19",104.599998
"1261","2019-07-22",105.309998
"1262","2019-07-23",104.330002
"1263","2019-07-24",105.68
"1264","2019-07-25",107.959999
"1265","2019-07-26",110.730003
"1266","2019-07-29",111.220001
"1267","2019-07-30",107
"1268","2019-07-31",106
"1269","2019-08-01",110.199997
"1270","2019-08-02",108.169998
"1271","2019-08-05",103.379997
"1272","2019-08-06",104.919998
"1273","2019-08-07",102.889999
"1274","2019-08-08",107.269997
"1275","2019-08-09",107.349998
"1276","2019-08-12",103.459999
"1277","2019-08-13",105.410004
"1278","2019-08-14",100.629997
"1279","2019-08-15",101.110001
"1280","2019-08-16",98.739998
"1281","2019-08-19",91.639999
"1282","2019-08-20",89.790001
"1283","2019-08-21",93.629997
"1284","2019-08-22",96.82
"1285","2019-08-23",95.300003
"1286","2019-08-26",95.68
"1287","2019-08-27",93.699997
"1288","2019-08-28",92.889999
"1289","2019-08-29",95.040001
"1290","2019-08-30",94.93
"1291","2019-09-03",91.580002
"1292","2019-09-04",94.190002
"1293","2019-09-05",94.940002
"1294","2019-09-06",93.449997
"1295","2019-09-09",90.040001
"1296","2019-09-10",87.349998
"1297","2019-09-11",87.57
"1298","2019-09-12",87.519997
"1299","2019-09-13",86.900002
"1300","2019-09-16",88.779999
"1301","2019-09-17",91.360001
"1302","2019-09-18",93.139999
"1303","2019-09-19",93.379997
"1304","2019-09-20",94.989998
"1305","2019-09-23",91.43
"1306","2019-09-24",90.410004
"1307","2019-09-25",90.690002
"1308","2019-09-26",93.040001
"1309","2019-09-27",91.870003
"1310","2019-09-30",91.580002
"1311","2019-10-01",92.059998
"1312","2019-10-02",90.470001
"1313","2019-10-03",93.82
"1314","2019-10-04",94.529999
"1315","2019-10-07",96.589996
"1316","2019-10-08",92.610001
"1317","2019-10-09",95.519997
"1318","2019-10-10",95.900002
"1319","2019-10-11",98.889999
"1320","2019-10-14",98.629997
"1321","2019-10-15",101.589996
"1322","2019-10-16",100.239998
"1323","2019-10-17",100.019997
"1324","2019-10-18",97.779999
"1325","2019-10-21",96.389999
"1326","2019-10-22",91.129997
"1327","2019-10-23",88.889999
"1328","2019-10-24",91.300003
"1329","2019-10-25",88.489998
"1330","2019-10-28",92.040001
"1331","2019-10-29",90.82
"1332","2019-10-30",92.629997
"1333","2019-10-31",93.260002
"1334","2019-11-01",93.720001
"1335","2019-11-04",94.239998
"1336","2019-11-05",95.919998
"1337","2019-11-06",96.650002
"1338","2019-11-07",98.790001
"1339","2019-11-08",99.110001
"1340","2019-11-11",101.040001
"1341","2019-11-12",104.010002
"1342","2019-11-13",105.089996
"1343","2019-11-14",109.260002
"1344","2019-11-15",99.830002
"1345","2019-11-18",94.330002
"1346","2019-11-19",95.93
"1347","2019-11-20",99.559998
"1348","2019-11-21",99.989998
"1349","2019-11-22",102.07
"1350","2019-11-25",105.099998
"1351","2019-11-26",107.830002
"1352","2019-11-27",107.790001
"1353","2019-11-29",107
"1354","2019-12-02",103.75
"1355","2019-12-03",98.760002
"1356","2019-12-04",100.160004
"1357","2019-12-05",101.449997
"1358","2019-12-06",103.339996
"1359","2019-12-09",101.839996
"1360","2019-12-10",100.510002
"1361","2019-12-11",102.269997
"1362","2019-12-12",104.239998
"1363","2019-12-13",104.970001
"1364","2019-12-16",103.589996
"1365","2019-12-17",101.169998
"1366","2019-12-18",99.699997
"1367","2019-12-19",101.230003
"1368","2019-12-20",106
"1369","2019-12-23",108.529999
"1370","2019-12-24",108.150002
"1371","2019-12-26",109.580002
"1372","2019-12-27",107.940002
"1373","2019-12-30",106.099998
"1374","2019-12-31",106.050003
"1375","2020-01-02",107.739998
"1376","2020-01-03",108.580002
"1377","2020-01-06",107.639999
"1378","2020-01-07",109.18
"1379","2020-01-08",112.860001
"1380","2020-01-09",113.25
"1381","2020-01-10",110.739998
"1382","2020-01-13",111.790001
"1383","2020-01-14",114.050003
"1384","2020-01-15",116.660004
"1385","2020-01-16",116.660004
"1386","2020-01-17",119.669998
"1387","2020-01-21",116.739998
"1388","2020-01-22",120.599998
"1389","2020-01-23",123.5
"1390","2020-01-24",124.18
"1391","2020-01-27",123.25
"1392","2020-01-28",130.100006
"1393","2020-01-29",125.790001
"1394","2020-01-30",127.599998
"1395","2020-01-31",122.699997
"1396","2020-02-03",124.480003
"1397","2020-02-04",126.629997
"1398","2020-02-05",121.879997
"1399","2020-02-06",125
"1400","2020-02-07",121.559998
"1401","2020-02-10",123.599998
"1402","2020-02-11",122.550003
"1403","2020-02-12",125.470001
"1404","2020-02-13",126.080002
"1405","2020-02-14",127.980003
"1406","2020-02-18",128.610001
"1407","2020-02-19",129.169998
"1408","2020-02-20",125.989998
"1409","2020-02-21",134.820007
"1410","2020-02-24",123.269997
"1411","2020-02-25",116
"1412","2020-02-26",114.019997
"1413","2020-02-27",109.93
"1414","2020-02-28",113.010002
"1415","2020-03-02",123.5
"1416","2020-03-03",114.970001
"1417","2020-03-04",118.559998
"1418","2020-03-05",117.580002
"1419","2020-03-06",110.510002
"1420","2020-03-09",99.32
"1421","2020-03-10",106.139999
"1422","2020-03-11",98.18
"1423","2020-03-12",90.339996
"1424","2020-03-13",101.75
"1425","2020-03-16",92.550003
"1426","2020-03-17",97.989998
"1427","2020-03-18",92.57
"1428","2020-03-19",82.5
"1429","2020-03-20",74.089996
"1430","2020-03-23",73.5
"1431","2020-03-24",84.779999
"1432","2020-03-25",88.580002
"1433","2020-03-26",89.400002
"1434","2020-03-27",85.309998
"1435","2020-03-30",88.800003
"1436","2020-03-31",87.879997
"1437","2020-04-01",83.580002
"1438","2020-04-02",78.82
"1439","2020-04-03",72.650002
"1440","2020-04-06",89.510002
"1441","2020-04-07",94.360001
"1442","2020-04-08",97.57
"1443","2020-04-09",92.900002
"1444","2020-04-13",93.120003
"1445","2020-04-14",100.059998
"1446","2020-04-15",97.800003
"1447","2020-04-16",100.059998
"1448","2020-04-17",103.019997
"1449","2020-04-20",102.599998
"1450","2020-04-21",97.239998
"1451","2020-04-22",104.449997
"1452","2020-04-23",106.120003
"1453","2020-04-24",105.870003
"1454","2020-04-27",111
"1455","2020-04-28",116.010002
"1456","2020-04-29",118
"1457","2020-04-30",115.669998
"1458","2020-05-01",112.190002
"1459","2020-05-04",113.949997
"1460","2020-05-05",115.940002
"1461","2020-05-06",118.389999
"1462","2020-05-07",123.089996
"1463","2020-05-08",124.25
"1464","2020-05-11",123.230003
"1465","2020-05-12",117.309998
"1466","2020-05-13",107.889999
"1467","2020-05-14",111.370003
"1468","2020-05-15",122.589996
"1469","2020-05-18",130.990005
"1470","2020-05-19",134.080002
"1471","2020-05-20",137.570007
"1472","2020-05-21",135.669998
"1473","2020-05-22",137
"1474","2020-05-26",142.110001
"1475","2020-05-27",144.809998
"1476","2020-05-28",144.039993
"1477","2020-05-29",140.210007
"1478","2020-06-01",146.690002
"1479","2020-06-02",146.309998
"1480","2020-06-03",150.779999
"1481","2020-06-04",141.25
"1482","2020-06-05",138.169998
"1483","2020-06-08",140.419998
"1484","2020-06-09",136.649994
"1485","2020-06-10",143.630005
"1486","2020-06-11",132.229996
"1487","2020-06-12",141.25
"1488","2020-06-15",143.580002
"1489","2020-06-16",144.570007
"1490","2020-06-17",145.179993
"1491","2020-06-18",145.490005
"1492","2020-06-19",143.759995
"1493","2020-06-22",144.350006
"1494","2020-06-23",148.559998
"1495","2020-06-24",145.360001
"1496","2020-06-25",148.610001
"1497","2020-06-26",141.199997
"1498","2020-06-29",146.899994
"1499","2020-06-30",149.850006
"1500","2020-07-01",152.490005
"1501","2020-07-02",154.039993
"1502","2020-07-06",155.619995
"1503","2020-07-07",156
"1504","2020-07-08",160.740005
"1505","2020-07-09",166.089996
"1506","2020-07-10",164.949997
"1507","2020-07-13",155.25
"1508","2020-07-14",156.830002
"1509","2020-07-15",158.449997
"1510","2020-07-16",158.880005
"1511","2020-07-17",162.600006
"1512","2020-07-20",169.979996
"1513","2020-07-21",167.360001
"1514","2020-07-22",170.169998
"1515","2020-07-23",166.179993
"1516","2020-07-24",164.690002
"1517","2020-07-27",170.190002
"1518","2020-07-28",165.720001
"1519","2020-07-29",176.679993
"1520","2020-07-30",173.449997
"1521","2020-07-31",172.940002
"1522","2020-08-03",179.869995
"1523","2020-08-04",180.850006
"1524","2020-08-05",184.080002
"1525","2020-08-06",184.139999
"1526","2020-08-07",178.880005
"1527","2020-08-10",175.779999
"1528","2020-08-11",172.580002
"1529","2020-08-12",174.339996
"1530","2020-08-13",180.720001
"1531","2020-08-14",174.869995
"1532","2020-08-17",177.020004
"1533","2020-08-18",175.589996
"1534","2020-08-19",172.029999
"1535","2020-08-20",175.800003
"1536","2020-08-21",173.789993
"1537","2020-08-24",173.679993
"1538","2020-08-25",175.75
"1539","2020-08-26",178.919998
"1540","2020-08-27",177
"1541","2020-08-28",176.25
"1542","2020-08-31",177.580002
"1543","2020-09-01",184.720001
"1544","2020-09-02",188.570007
"1545","2020-09-03",171.660004
"1546","2020-09-04",170
"1547","2020-09-08",165.669998
"1548","2020-09-09",173.630005
"1549","2020-09-10",173.639999
"1550","2020-09-11",172.660004
"1551","2020-09-14",173.740005
"1552","2020-09-15",176.75
"1553","2020-09-16",178.029999
"1554","2020-09-17",174.839996
"1555","2020-09-18",177.899994
"1556","2020-09-21",180.5
"1557","2020-09-22",179.100006
"1558","2020-09-23",173.779999
"1559","2020-09-24",171.619995
"1560","2020-09-25",174.320007
"1561","2020-09-28",181.020004
"1562","2020-09-29",178.770004
"1563","2020-09-30",179.220001
"1564","2020-10-01",184.440002
"1565","2020-10-02",182.679993
"1566","2020-10-05",191.259995
"1567","2020-10-06",189.669998
"1568","2020-10-07",194.860001
"1569","2020-10-08",191.210007
"1570","2020-10-09",195.820007
"1571","2020-10-12",197.119995
"1572","2020-10-13",199.380005
"1573","2020-10-14",197.830002
"1574","2020-10-15",198.850006
"1575","2020-10-16",199.089996
"1576","2020-10-19",195.929993
"1577","2020-10-20",194.960007
"1578","2020-10-21",193.910004
"1579","2020-10-22",192
"1580","2020-10-23",197.070007
"1581","2020-10-26",187.039993
"1582","2020-10-27",186.279999
"1583","2020-10-28",179.589996
"1584","2020-10-29",180.5
"1585","2020-10-30",180.610001
"1586","2020-11-02",179.369995
"1587","2020-11-03",181.139999
"1588","2020-11-04",192.199997
"1589","2020-11-05",208.880005
"1590","2020-11-06",209.149994
"1591","2020-11-09",202.289993
"1592","2020-11-10",190.240005
"1593","2020-11-11",186.729996
"1594","2020-11-12",184.770004
"1595","2020-11-13",187.479996
"1596","2020-11-16",185.330002
"1597","2020-11-17",182.910004
"1598","2020-11-18",181.910004
"1599","2020-11-19",187.630005
"1600","2020-11-20",188.389999
"1601","2020-11-23",189.139999
"1602","2020-11-24",181.309998
"1603","2020-11-25",178.740005
"1604","2020-11-27",187.479996
