"","date","QADA"
"994","2014-11-26",20.59
"995","2014-11-28",19.620001
"996","2014-12-01",19.780001
"997","2014-12-02",19.93
"998","2014-12-03",19.690001
"999","2014-12-04",19.98
"1000","2014-12-05",20.4
"1001","2014-12-08",20.5
"1002","2014-12-09",21.360001
"1003","2014-12-10",20.73
"1004","2014-12-11",21
"1005","2014-12-12",20.9
"1006","2014-12-15",20.700001
"1007","2014-12-16",21.24
"1008","2014-12-17",21.540001
"1009","2014-12-18",21.959999
"1010","2014-12-19",22.34
"1011","2014-12-22",22.42
"1012","2014-12-23",21.940001
"1013","2014-12-24",22.09
"1014","2014-12-26",22.57
"1015","2014-12-29",22.67
"1016","2014-12-30",22.709999
"1017","2014-12-31",22.620001
"1018","2015-01-02",22.950001
"1019","2015-01-05",22.52
"1020","2015-01-06",20.01
"1021","2015-01-07",20.200001
"1022","2015-01-08",20.129999
"1023","2015-01-09",20.35
"1024","2015-01-12",21.18
"1025","2015-01-13",20.27
"1026","2015-01-14",21.52
"1027","2015-01-15",21.09
"1028","2015-01-16",19.299999
"1029","2015-01-20",18.110001
"1030","2015-01-21",17.32
"1031","2015-01-22",18.84
"1032","2015-01-23",19.389999
"1033","2015-01-26",19.42
"1034","2015-01-27",19.309999
"1035","2015-01-28",19.68
"1036","2015-01-29",19.790001
"1037","2015-01-30",19.34
"1038","2015-02-02",19.59
"1039","2015-02-03",19.5
"1040","2015-02-04",19.6
"1041","2015-02-05",20
"1042","2015-02-06",20.27
"1043","2015-02-09",20.02
"1044","2015-02-10",20.129999
"1045","2015-02-11",20.110001
"1046","2015-02-12",20.219999
"1047","2015-02-13",20.360001
"1048","2015-02-17",20.41
"1049","2015-02-18",20.549999
"1050","2015-02-19",20.559999
"1051","2015-02-20",20.32
"1052","2015-02-23",20.91
"1053","2015-02-24",21.32
"1054","2015-02-25",22.18
"1055","2015-02-26",21.91
"1056","2015-02-27",21.5
"1057","2015-03-02",21.65
"1058","2015-03-03",21.42
"1059","2015-03-04",21.25
"1060","2015-03-05",21.67
"1061","2015-03-06",21.629999
"1062","2015-03-09",21.709999
"1063","2015-03-10",21.379999
"1064","2015-03-11",21.309999
"1065","2015-03-12",21.49
"1066","2015-03-13",24.870001
"1067","2015-03-16",24.58
"1068","2015-03-17",25.280001
"1069","2015-03-18",25.030001
"1070","2015-03-19",24.99
"1071","2015-03-20",24.9
"1072","2015-03-23",24.83
"1073","2015-03-24",24.639999
"1074","2015-03-25",23.85
"1075","2015-03-26",23.92
"1076","2015-03-27",23.91
"1077","2015-03-30",23.58
"1078","2015-03-31",24.200001
"1079","2015-04-01",24.26
"1080","2015-04-02",24.639999
"1081","2015-04-06",25.049999
"1082","2015-04-07",25.16
"1083","2015-04-08",25.66
"1084","2015-04-09",25.58
"1085","2015-04-10",25.870001
"1086","2015-04-13",25.280001
"1087","2015-04-14",25.26
"1088","2015-04-15",25.549999
"1089","2015-04-16",25.450001
"1090","2015-04-17",25.360001
"1091","2015-04-20",25.540001
"1092","2015-04-21",25.59
"1093","2015-04-22",25.610001
"1094","2015-04-23",25.76
"1095","2015-04-24",25.68
"1096","2015-04-27",25.139999
"1097","2015-04-28",25.059999
"1098","2015-04-29",25.07
"1099","2015-04-30",24.379999
"1100","2015-05-01",24.51
"1101","2015-05-04",24.200001
"1102","2015-05-05",24.940001
"1103","2015-05-06",25.110001
"1104","2015-05-07",25.360001
"1105","2015-05-08",24.940001
"1106","2015-05-11",24.91
"1107","2015-05-12",24.559999
"1108","2015-05-13",25.309999
"1109","2015-05-14",25.41
"1110","2015-05-15",25.35
"1111","2015-05-18",25.280001
"1112","2015-05-19",25.66
"1113","2015-05-20",26.57
"1114","2015-05-21",26.280001
"1115","2015-05-22",25.040001
"1116","2015-05-26",24.35
"1117","2015-05-27",24.83
"1118","2015-05-28",25.309999
"1119","2015-05-29",23.9
"1120","2015-06-01",24.17
"1121","2015-06-02",24.700001
"1122","2015-06-03",25.58
"1123","2015-06-04",25.16
"1124","2015-06-05",25.74
"1125","2015-06-08",25.65
"1126","2015-06-09",26.110001
"1127","2015-06-10",26.639999
"1128","2015-06-11",26.48
"1129","2015-06-12",26.51
"1130","2015-06-15",26.93
"1131","2015-06-16",27.02
"1132","2015-06-17",26.9
"1133","2015-06-18",27.370001
"1134","2015-06-19",26.91
"1135","2015-06-22",27.02
"1136","2015-06-23",27.08
"1137","2015-06-24",26.15
"1138","2015-06-25",27.059999
"1139","2015-06-26",27.43
"1140","2015-06-29",26.5
"1141","2015-06-30",26.43
"1142","2015-07-01",26.42
"1143","2015-07-02",25.68
"1144","2015-07-06",25.93
"1145","2015-07-07",25.25
"1146","2015-07-08",26.200001
"1147","2015-07-09",26.799999
"1148","2015-07-10",27.66
"1149","2015-07-13",27.25
"1150","2015-07-14",27.68
"1151","2015-07-15",27.780001
"1152","2015-07-16",28.09
"1153","2015-07-17",27.940001
"1154","2015-07-20",27.690001
"1155","2015-07-21",27.559999
"1156","2015-07-22",27.5
"1157","2015-07-23",27.309999
"1158","2015-07-24",26.76
"1159","2015-07-27",26.84
"1160","2015-07-28",26.799999
"1161","2015-07-29",26.35
"1162","2015-07-30",26.719999
"1163","2015-07-31",26.690001
"1164","2015-08-03",26.440001
"1165","2015-08-04",26.58
"1166","2015-08-05",26.43
"1167","2015-08-06",25.73
"1168","2015-08-07",25.639999
"1169","2015-08-10",25.35
"1170","2015-08-11",24.99
"1171","2015-08-12",24.879999
"1172","2015-08-13",24.940001
"1173","2015-08-14",25.25
"1174","2015-08-17",25.18
"1175","2015-08-18",25.139999
"1176","2015-08-19",24.940001
"1177","2015-08-20",24.4
"1178","2015-08-21",24.51
"1179","2015-08-24",24
"1180","2015-08-25",23.98
"1181","2015-08-26",24.469999
"1182","2015-08-27",25.440001
"1183","2015-08-28",25.459999
"1184","2015-08-31",25.17
"1185","2015-09-01",25.15
"1186","2015-09-02",26.040001
"1187","2015-09-03",25.25
"1188","2015-09-04",24.93
"1189","2015-09-08",25.49
"1190","2015-09-09",25.34
"1191","2015-09-10",25.25
"1192","2015-09-11",25.299999
"1193","2015-09-14",25.51
"1194","2015-09-15",26.129999
"1195","2015-09-16",26.139999
"1196","2015-09-17",26.49
"1197","2015-09-18",25.83
"1198","2015-09-21",25.860001
"1199","2015-09-22",25.540001
"1200","2015-09-23",26.24
"1201","2015-09-24",26.540001
"1202","2015-09-25",26.129999
"1203","2015-09-28",26.27
"1204","2015-09-29",25.99
"1205","2015-09-30",25.6
"1206","2015-10-01",25.52
"1207","2015-10-02",25.66
"1208","2015-10-05",26.139999
"1209","2015-10-06",25.65
"1210","2015-10-07",26.09
"1211","2015-10-08",26.15
"1212","2015-10-09",26.790001
"1213","2015-10-12",27.309999
"1214","2015-10-13",26.610001
"1215","2015-10-14",26.25
"1216","2015-10-15",26.959999
"1217","2015-10-16",26.58
"1218","2015-10-19",27.1
"1219","2015-10-20",26.68
"1220","2015-10-21",26.209999
"1221","2015-10-22",26.6
"1222","2015-10-23",26.75
"1223","2015-10-26",26.709999
"1224","2015-10-27",25.43
"1225","2015-10-28",26.75
"1226","2015-10-29",25.65
"1227","2015-10-30",25.540001
"1228","2015-11-02",25.76
"1229","2015-11-03",26.209999
"1230","2015-11-04",26.66
"1231","2015-11-05",26.35
"1232","2015-11-06",26.66
"1233","2015-11-09",26.459999
"1234","2015-11-10",26.299999
"1235","2015-11-11",26.08
"1236","2015-11-12",25.959999
"1237","2015-11-13",25.540001
"1238","2015-11-16",25.5
"1239","2015-11-17",25.389999
"1240","2015-11-18",25.690001
"1241","2015-11-19",25.799999
"1242","2015-11-20",26.059999
"1243","2015-11-23",25.93
"1244","2015-11-24",26
"1245","2015-11-25",23.309999
"1246","2015-11-27",23.35
"1247","2015-11-30",23.209999
"1248","2015-12-01",23.42
"1249","2015-12-02",23.33
"1250","2015-12-03",23.040001
"1251","2015-12-04",23.459999
"1252","2015-12-07",23.09
"1253","2015-12-08",23.25
"1254","2015-12-09",22.610001
"1255","2015-12-10",22.610001
"1256","2015-12-11",22.35
"1257","2015-12-14",22.23
"1258","2015-12-15",22.33
"1259","2015-12-16",22.59
"1260","2015-12-17",22.280001
"1261","2015-12-18",21.67
"1262","2015-12-21",21.01
"1263","2015-12-22",21.200001
"1264","2015-12-23",21.16
"1265","2015-12-24",20.549999
"1266","2015-12-28",20.700001
"1267","2015-12-29",20.719999
"1268","2015-12-30",20.469999
"1269","2015-12-31",20.52
"1270","2016-01-04",20.07
"1271","2016-01-05",20.5
"1272","2016-01-06",20.290001
"1273","2016-01-07",19.530001
"1274","2016-01-08",19.48
"1275","2016-01-11",19.59
"1276","2016-01-12",19.559999
"1277","2016-01-13",19.299999
"1278","2016-01-14",19.370001
"1279","2016-01-15",19.200001
"1280","2016-01-19",19.110001
"1281","2016-01-20",19.24
"1282","2016-01-21",19.040001
"1283","2016-01-22",18.950001
"1284","2016-01-25",18.139999
"1285","2016-01-26",18.48
"1286","2016-01-27",17.709999
"1287","2016-01-28",17.85
"1288","2016-01-29",18.51
"1289","2016-02-01",18.85
"1290","2016-02-02",18.75
"1291","2016-02-03",18.780001
"1292","2016-02-04",18.67
"1293","2016-02-05",17.860001
"1294","2016-02-08",17.459999
"1295","2016-02-09",17.49
"1296","2016-02-10",17.41
"1297","2016-02-11",17.42
"1298","2016-02-12",17.450001
"1299","2016-02-16",17.700001
"1300","2016-02-17",18.309999
"1301","2016-02-18",18.4
"1302","2016-02-19",18.67
"1303","2016-02-22",19.09
"1304","2016-02-23",18.85
"1305","2016-02-24",19.18
"1306","2016-02-25",19.209999
"1307","2016-02-26",19.32
"1308","2016-02-29",19.57
"1309","2016-03-01",19.98
"1310","2016-03-02",19.450001
"1311","2016-03-03",19.48
"1312","2016-03-04",19.440001
"1313","2016-03-07",19.66
"1314","2016-03-08",19.75
"1315","2016-03-09",19.84
"1316","2016-03-10",20.690001
"1317","2016-03-11",19.91
"1318","2016-03-14",20.049999
"1319","2016-03-15",20.16
"1320","2016-03-16",20.190001
"1321","2016-03-17",20.190001
"1322","2016-03-18",20.540001
"1323","2016-03-21",20.870001
"1324","2016-03-22",20.879999
"1325","2016-03-23",20.51
"1326","2016-03-24",20.25
"1327","2016-03-28",20.219999
"1328","2016-03-29",21.32
"1329","2016-03-30",21.219999
"1330","2016-03-31",21.25
"1331","2016-04-01",21.290001
"1332","2016-04-04",21.26
"1333","2016-04-05",21.120001
"1334","2016-04-06",21.15
"1335","2016-04-07",20.879999
"1336","2016-04-08",20.610001
"1337","2016-04-11",20.549999
"1338","2016-04-12",20.66
"1339","2016-04-13",20.68
"1340","2016-04-14",20.639999
"1341","2016-04-15",20.860001
"1342","2016-04-18",20.65
"1343","2016-04-19",20.639999
"1344","2016-04-20",20.610001
"1345","2016-04-21",20.6
"1346","2016-04-22",20.74
"1347","2016-04-25",20.51
"1348","2016-04-26",20.549999
"1349","2016-04-27",20.360001
"1350","2016-04-28",19.98
"1351","2016-04-29",19.610001
"1352","2016-05-02",19.76
"1353","2016-05-03",19.91
"1354","2016-05-04",19.459999
"1355","2016-05-05",18.74
"1356","2016-05-06",19.42
"1357","2016-05-09",19.25
"1358","2016-05-10",19.540001
"1359","2016-05-11",19.23
"1360","2016-05-12",19.040001
"1361","2016-05-13",18.940001
"1362","2016-05-16",18.950001
"1363","2016-05-17",19.01
"1364","2016-05-18",19.16
"1365","2016-05-19",19.1
"1366","2016-05-20",19.200001
"1367","2016-05-23",19.15
"1368","2016-05-24",19.57
"1369","2016-05-25",19.23
"1370","2016-05-26",19.040001
"1371","2016-05-27",19.09
"1372","2016-05-31",18.790001
"1373","2016-06-01",18.9
"1374","2016-06-02",19.15
"1375","2016-06-03",19.379999
"1376","2016-06-06",19.41
"1377","2016-06-07",19.66
"1378","2016-06-08",20.08
"1379","2016-06-09",19.98
"1380","2016-06-10",19.450001
"1381","2016-06-13",19.15
"1382","2016-06-14",19.120001
"1383","2016-06-15",18.809999
"1384","2016-06-16",18.98
"1385","2016-06-17",18.889999
"1386","2016-06-20",18.58
"1387","2016-06-21",18.85
"1388","2016-06-22",19.209999
"1389","2016-06-23",19.879999
"1390","2016-06-24",19.530001
"1391","2016-06-27",19.530001
"1392","2016-06-28",19.51
"1393","2016-06-29",19.08
"1394","2016-06-30",19.27
"1395","2016-07-01",19.440001
"1396","2016-07-05",19.33
"1397","2016-07-06",19.27
"1398","2016-07-07",19.200001
"1399","2016-07-08",19.65
"1400","2016-07-11",19.82
"1401","2016-07-12",19.450001
"1402","2016-07-13",19.370001
"1403","2016-07-14",19.450001
"1404","2016-07-15",19.370001
"1405","2016-07-18",19.4
"1406","2016-07-19",19.370001
"1407","2016-07-20",19.450001
"1408","2016-07-21",19.370001
"1409","2016-07-22",19.440001
"1410","2016-07-25",19.280001
"1411","2016-07-26",19.24
"1412","2016-07-27",19.26
"1413","2016-07-28",19.15
"1414","2016-07-29",18.92
"1415","2016-08-01",19.26
"1416","2016-08-02",19.280001
"1417","2016-08-03",19.41
"1418","2016-08-04",19.51
"1419","2016-08-05",19.709999
"1420","2016-08-08",19.700001
"1421","2016-08-09",19.709999
"1422","2016-08-10",19.43
"1423","2016-08-11",19.32
"1424","2016-08-12",19.440001
"1425","2016-08-15",19.620001
"1426","2016-08-16",19.82
"1427","2016-08-17",19.77
"1428","2016-08-18",19.559999
"1429","2016-08-19",19.700001
"1430","2016-08-22",19.91
"1431","2016-08-23",20.110001
"1432","2016-08-24",20.5
"1433","2016-08-25",20.6
"1434","2016-08-26",22.299999
"1435","2016-08-29",23.02
"1436","2016-08-30",23.08
"1437","2016-08-31",23.17
"1438","2016-09-01",22.93
"1439","2016-09-02",23
"1440","2016-09-06",22.700001
"1441","2016-09-07",22.66
"1442","2016-09-08",22.42
"1443","2016-09-09",21.780001
"1444","2016-09-12",21.940001
"1445","2016-09-13",21.450001
"1446","2016-09-14",21.07
"1447","2016-09-15",21.17
"1448","2016-09-16",21.040001
"1449","2016-09-19",21.450001
"1450","2016-09-20",21.59
"1451","2016-09-21",22.27
"1452","2016-09-22",22.620001
"1453","2016-09-23",22.549999
"1454","2016-09-26",22.32
"1455","2016-09-27",22.610001
"1456","2016-09-28",22.370001
"1457","2016-09-29",22.27
"1458","2016-09-30",22.379999
"1459","2016-10-03",22.35
"1460","2016-10-04",22.6
"1461","2016-10-05",23.030001
"1462","2016-10-06",22.76
"1463","2016-10-07",22.91
"1464","2016-10-10",23.27
"1465","2016-10-11",23.110001
"1466","2016-10-12",23.110001
"1467","2016-10-13",22.99
"1468","2016-10-14",23.08
"1469","2016-10-17",23.15
"1470","2016-10-18",23.15
"1471","2016-10-19",23.4
"1472","2016-10-20",23.5
"1473","2016-10-21",23.549999
"1474","2016-10-24",24.15
"1475","2016-10-25",24.200001
"1476","2016-10-26",23.6
"1477","2016-10-27",23.200001
"1478","2016-10-28",23.450001
"1479","2016-10-31",24.049999
"1480","2016-11-01",23.549999
"1481","2016-11-02",23.299999
"1482","2016-11-03",23.15
"1483","2016-11-04",23.25
"1484","2016-11-07",23.549999
"1485","2016-11-08",23.450001
"1486","2016-11-09",23.950001
"1487","2016-11-10",24.1
"1488","2016-11-11",24.700001
"1489","2016-11-14",24.799999
"1490","2016-11-15",25
"1491","2016-11-16",25.1
"1492","2016-11-17",25.049999
"1493","2016-11-18",25.299999
"1494","2016-11-21",25.5
"1495","2016-11-22",25.85
"1496","2016-11-23",29.65
"1497","2016-11-25",30.299999
"1498","2016-11-28",30.1
"1499","2016-11-29",29.450001
"1500","2016-11-30",29
"1501","2016-12-01",29
"1502","2016-12-02",28.75
"1503","2016-12-05",29.25
"1504","2016-12-06",29.450001
"1505","2016-12-07",29.9
"1506","2016-12-08",30
"1507","2016-12-09",29.75
"1508","2016-12-12",29.6
"1509","2016-12-13",29.700001
"1510","2016-12-14",29.700001
"1511","2016-12-15",29.65
"1512","2016-12-16",29.85
"1513","2016-12-19",30.549999
"1514","2016-12-20",30.75
"1515","2016-12-21",30.35
"1516","2016-12-22",30.1
"1517","2016-12-23",30.200001
"1518","2016-12-27",30.700001
"1519","2016-12-28",30.200001
"1520","2016-12-29",30.200001
"1521","2016-12-30",30.4
"1522","2017-01-03",30.75
"1523","2017-01-04",31
"1524","2017-01-05",30.549999
"1525","2017-01-06",30.450001
"1526","2017-01-09",30.549999
"1527","2017-01-10",30.4
"1528","2017-01-11",29.85
"1529","2017-01-12",30.25
"1530","2017-01-13",30.5
"1531","2017-01-17",29.549999
"1532","2017-01-18",29.5
"1533","2017-01-19",29.1
"1534","2017-01-20",29.4
"1535","2017-01-23",29.15
"1536","2017-01-24",29.75
"1537","2017-01-25",30.6
"1538","2017-01-26",30.4
"1539","2017-01-27",29.799999
"1540","2017-01-30",29.25
"1541","2017-01-31",28.9
"1542","2017-02-01",29.25
"1543","2017-02-02",29.299999
"1544","2017-02-03",29.5
"1545","2017-02-06",29.5
"1546","2017-02-07",29.75
"1547","2017-02-08",29.1
"1548","2017-02-09",29.5
"1549","2017-02-10",29.65
"1550","2017-02-13",29.700001
"1551","2017-02-14",29.450001
"1552","2017-02-15",29.35
"1553","2017-02-16",29.35
"1554","2017-02-17",29.200001
"1555","2017-02-21",28.85
"1556","2017-02-22",28.950001
"1557","2017-02-23",28.9
"1558","2017-02-24",28.75
"1559","2017-02-27",28.700001
"1560","2017-02-28",27.450001
"1561","2017-03-01",28.15
"1562","2017-03-02",28.15
"1563","2017-03-03",28
"1564","2017-03-06",27.85
"1565","2017-03-07",27.5
"1566","2017-03-08",27.450001
"1567","2017-03-09",28.700001
"1568","2017-03-10",29.299999
"1569","2017-03-13",28
"1570","2017-03-14",27.25
"1571","2017-03-15",27.299999
"1572","2017-03-16",27.950001
"1573","2017-03-17",27.35
"1574","2017-03-20",27.65
"1575","2017-03-21",26.799999
"1576","2017-03-22",26.35
"1577","2017-03-23",26.950001
"1578","2017-03-24",26.950001
"1579","2017-03-27",27.450001
"1580","2017-03-28",27.200001
"1581","2017-03-29",27.5
"1582","2017-03-30",27.15
"1583","2017-03-31",27.85
"1584","2017-04-03",28.1
"1585","2017-04-04",27.75
"1586","2017-04-05",27.549999
"1587","2017-04-06",28
"1588","2017-04-07",28.15
"1589","2017-04-10",28.1
"1590","2017-04-11",28.35
"1591","2017-04-12",28.5
"1592","2017-04-13",28.799999
"1593","2017-04-17",28.9
"1594","2017-04-18",28.700001
"1595","2017-04-19",29.049999
"1596","2017-04-20",29.65
"1597","2017-04-21",29.450001
"1598","2017-04-24",30.15
"1599","2017-04-25",30.200001
"1600","2017-04-26",30.5
"1601","2017-04-27",30.549999
"1602","2017-04-28",30.200001
"1603","2017-05-01",30.799999
"1604","2017-05-02",30.9
"1605","2017-05-03",30.5
"1606","2017-05-04",30.700001
"1607","2017-05-05",30.5
"1608","2017-05-08",30.9
"1609","2017-05-09",31.1
"1610","2017-05-10",30.85
"1611","2017-05-11",30.6
"1612","2017-05-12",30.5
"1613","2017-05-15",30.85
"1614","2017-05-16",30.700001
"1615","2017-05-17",29.75
"1616","2017-05-18",30.049999
"1617","2017-05-19",30.049999
"1618","2017-05-22",30.85
"1619","2017-05-23",30.700001
"1620","2017-05-24",30.700001
"1621","2017-05-25",30.75
"1622","2017-05-26",32
"1623","2017-05-30",32.299999
"1624","2017-05-31",32.549999
"1625","2017-06-01",32.599998
"1626","2017-06-02",32.75
"1627","2017-06-05",32.549999
"1628","2017-06-06",32.200001
"1629","2017-06-07",32.049999
"1630","2017-06-08",32.299999
"1631","2017-06-09",32.049999
"1632","2017-06-12",31.75
"1633","2017-06-13",31.65
"1634","2017-06-14",31.4
"1635","2017-06-15",31.15
"1636","2017-06-16",30.950001
"1637","2017-06-19",31
"1638","2017-06-20",30.6
"1639","2017-06-21",30.799999
"1640","2017-06-22",31.4
"1641","2017-06-23",31.799999
"1642","2017-06-26",31.85
"1643","2017-06-27",32
"1644","2017-06-28",32.450001
"1645","2017-06-29",32.400002
"1646","2017-06-30",32.049999
"1647","2017-07-03",32.099998
"1648","2017-07-05",31.65
"1649","2017-07-06",31
"1650","2017-07-07",31.700001
"1651","2017-07-10",31.450001
"1652","2017-07-11",30.950001
"1653","2017-07-12",30.950001
"1654","2017-07-13",30.6
"1655","2017-07-14",30.549999
"1656","2017-07-17",30.799999
"1657","2017-07-18",30.5
"1658","2017-07-19",31
"1659","2017-07-20",31.200001
"1660","2017-07-21",31.25
"1661","2017-07-24",31
"1662","2017-07-25",31.25
"1663","2017-07-26",31.35
"1664","2017-07-27",30.75
"1665","2017-07-28",31.049999
"1666","2017-07-31",31.35
"1667","2017-08-01",31.4
"1668","2017-08-02",30.5
"1669","2017-08-03",31
"1670","2017-08-04",31.200001
"1671","2017-08-07",31.200001
"1672","2017-08-08",31.450001
"1673","2017-08-09",31.35
"1674","2017-08-10",30.950001
"1675","2017-08-11",30.75
"1676","2017-08-14",31.4
"1677","2017-08-15",31.6
"1678","2017-08-16",31.6
"1679","2017-08-17",31
"1680","2017-08-18",31.1
"1681","2017-08-21",31.15
"1682","2017-08-22",31.299999
"1683","2017-08-23",31.5
"1684","2017-08-24",31.799999
"1685","2017-08-25",32.150002
"1686","2017-08-28",32.400002
"1687","2017-08-29",32.75
"1688","2017-08-30",33.200001
"1689","2017-08-31",33.700001
"1690","2017-09-01",33.299999
"1691","2017-09-05",33.150002
"1692","2017-09-06",33.349998
"1693","2017-09-07",33.25
"1694","2017-09-08",33.150002
"1695","2017-09-11",33.450001
"1696","2017-09-12",33.5
"1697","2017-09-13",33.650002
"1698","2017-09-14",33.400002
"1699","2017-09-15",33.099998
"1700","2017-09-18",33.549999
"1701","2017-09-19",33.599998
"1702","2017-09-20",34.25
"1703","2017-09-21",33.849998
"1704","2017-09-22",34.200001
"1705","2017-09-25",33.599998
"1706","2017-09-26",33.799999
"1707","2017-09-27",34.400002
"1708","2017-09-28",34.549999
"1709","2017-09-29",34.349998
"1710","2017-10-02",35.099998
"1711","2017-10-03",35.599998
"1712","2017-10-04",36.400002
"1713","2017-10-05",36.099998
"1714","2017-10-06",36.299999
"1715","2017-10-09",36.150002
"1716","2017-10-10",36.349998
"1717","2017-10-11",36.200001
"1718","2017-10-12",36.450001
"1719","2017-10-13",36.950001
"1720","2017-10-16",36.650002
"1721","2017-10-17",36.200001
"1722","2017-10-18",36.700001
"1723","2017-10-19",36.450001
"1724","2017-10-20",37.200001
"1725","2017-10-23",37.150002
"1726","2017-10-24",37.450001
"1727","2017-10-25",37.450001
"1728","2017-10-26",37.5
"1729","2017-10-27",37.950001
"1730","2017-10-30",36.700001
"1731","2017-10-31",37
"1732","2017-11-01",37.650002
"1733","2017-11-02",38.700001
"1734","2017-11-03",39.25
"1735","2017-11-06",39.200001
"1736","2017-11-07",38.799999
"1737","2017-11-08",38.599998
"1738","2017-11-09",37.75
"1739","2017-11-10",37.25
"1740","2017-11-13",36.950001
"1741","2017-11-14",37.75
"1742","2017-11-15",36.650002
"1743","2017-11-16",37.450001
"1744","2017-11-17",37.700001
"1745","2017-11-20",38.200001
"1746","2017-11-21",39.950001
"1747","2017-11-22",38.099998
"1748","2017-11-24",37.950001
"1749","2017-11-27",37.25
"1750","2017-11-28",37.75
"1751","2017-11-29",37.400002
"1752","2017-11-30",36.799999
"1753","2017-12-01",36.549999
"1754","2017-12-04",35.5
"1755","2017-12-05",36
"1756","2017-12-06",36.599998
"1757","2017-12-07",37.849998
"1758","2017-12-08",38.200001
"1759","2017-12-11",37.900002
"1760","2017-12-12",37.849998
"1761","2017-12-13",38.150002
"1762","2017-12-14",38.599998
"1763","2017-12-15",39.450001
"1764","2017-12-18",39.450001
"1765","2017-12-19",39.950001
"1766","2017-12-20",39.75
"1767","2017-12-21",40
"1768","2017-12-22",39.799999
"1769","2017-12-26",38.5
"1770","2017-12-27",37.650002
"1771","2017-12-28",38.549999
"1772","2017-12-29",38.849998
"1773","2018-01-02",38.950001
"1774","2018-01-03",39
"1775","2018-01-04",39.200001
"1776","2018-01-05",39.950001
"1777","2018-01-08",39.950001
"1778","2018-01-09",39
"1779","2018-01-10",39.200001
"1780","2018-01-11",40.849998
"1781","2018-01-12",40.950001
"1782","2018-01-16",40.700001
"1783","2018-01-17",42
"1784","2018-01-18",41.700001
"1785","2018-01-19",42.099998
"1786","2018-01-22",41
"1787","2018-01-23",41.200001
"1788","2018-01-24",40.650002
"1789","2018-01-25",41.200001
"1790","2018-01-26",42.450001
"1791","2018-01-29",42.200001
"1792","2018-01-30",42.700001
"1793","2018-01-31",43.099998
"1794","2018-02-01",44.349998
"1795","2018-02-02",44.650002
"1796","2018-02-05",41.650002
"1797","2018-02-06",41.599998
"1798","2018-02-07",40.900002
"1799","2018-02-08",39.700001
"1800","2018-02-09",40.049999
"1801","2018-02-12",40.349998
"1802","2018-02-13",41.75
"1803","2018-02-14",42.900002
"1804","2018-02-15",42.75
"1805","2018-02-16",42.849998
"1806","2018-02-20",43.099998
"1807","2018-02-21",43.799999
"1808","2018-02-22",44.150002
"1809","2018-02-23",46
"1810","2018-02-26",46.349998
"1811","2018-02-27",45.650002
"1812","2018-02-28",45
"1813","2018-03-01",44.200001
"1814","2018-03-02",44.599998
"1815","2018-03-05",44.950001
"1816","2018-03-06",44.849998
"1817","2018-03-07",45.549999
"1818","2018-03-08",45.349998
"1819","2018-03-09",45.599998
"1820","2018-03-12",45.700001
"1821","2018-03-13",45.450001
"1822","2018-03-14",45.599998
"1823","2018-03-15",45.200001
"1824","2018-03-16",44.950001
"1825","2018-03-19",44.549999
"1826","2018-03-20",44.450001
"1827","2018-03-21",44.5
"1828","2018-03-22",44.700001
"1829","2018-03-23",42.700001
"1830","2018-03-26",43
"1831","2018-03-27",42.049999
"1832","2018-03-28",41.400002
"1833","2018-03-29",41.650002
"1834","2018-04-02",41.650002
"1835","2018-04-03",42.400002
"1836","2018-04-04",43.5
"1837","2018-04-05",44.849998
"1838","2018-04-06",45.200001
"1839","2018-04-09",45.599998
"1840","2018-04-10",45.75
"1841","2018-04-11",45.75
"1842","2018-04-12",45.5
"1843","2018-04-13",44.700001
"1844","2018-04-16",44.950001
"1845","2018-04-17",45.75
"1846","2018-04-18",45.900002
"1847","2018-04-19",45.700001
"1848","2018-04-20",45.5
"1849","2018-04-23",45.200001
"1850","2018-04-24",45.099998
"1851","2018-04-25",44.400002
"1852","2018-04-26",45.150002
"1853","2018-04-27",44.349998
"1854","2018-04-30",44.900002
"1855","2018-05-01",44.75
"1856","2018-05-02",45.099998
"1857","2018-05-03",45.299999
"1858","2018-05-04",46
"1859","2018-05-07",46.75
"1860","2018-05-08",46.549999
"1861","2018-05-09",46.549999
"1862","2018-05-10",46.549999
"1863","2018-05-11",46.599998
"1864","2018-05-14",46.299999
"1865","2018-05-15",46.25
"1866","2018-05-16",46.200001
"1867","2018-05-17",46.099998
"1868","2018-05-18",46.099998
"1869","2018-05-21",46.299999
"1870","2018-05-22",45.349998
"1871","2018-05-23",45.650002
"1872","2018-05-24",45.700001
"1873","2018-05-25",46.450001
"1874","2018-05-29",46.150002
"1875","2018-05-30",47.200001
"1876","2018-05-31",51.849998
"1877","2018-06-01",52.049999
"1878","2018-06-04",53.099998
"1879","2018-06-05",54.099998
"1880","2018-06-06",54.450001
"1881","2018-06-07",53.900002
"1882","2018-06-08",53.650002
"1883","2018-06-11",53.5
"1884","2018-06-12",53.650002
"1885","2018-06-13",53.650002
"1886","2018-06-14",54.049999
"1887","2018-06-15",53.700001
"1888","2018-06-18",54.900002
"1889","2018-06-19",54.400002
"1890","2018-06-20",54.400002
"1891","2018-06-21",53.599998
"1892","2018-06-22",53.049999
"1893","2018-06-25",51.75
"1894","2018-06-26",51.650002
"1895","2018-06-27",50.299999
"1896","2018-06-28",50.299999
"1897","2018-06-29",50.150002
"1898","2018-07-02",50.799999
