"","date","LW"
"949","2020-08-19",64.059998
"950","2020-08-20",62.34
"951","2020-08-21",61.48
"952","2020-08-24",63.66
"953","2020-08-25",62.93
"954","2020-08-26",61.450001
"955","2020-08-27",62.450001
"956","2020-08-28",64.190002
"957","2020-08-31",62.849998
"958","2020-09-01",61.330002
"959","2020-09-02",62.77
"960","2020-09-03",63.279999
"961","2020-09-04",62.439999
"962","2020-09-08",61.099998
"963","2020-09-09",61.400002
"964","2020-09-10",62
"965","2020-09-11",63.330002
"966","2020-09-14",65.610001
"967","2020-09-15",67.25
"968","2020-09-16",68.190002
"969","2020-09-17",70.099998
"970","2020-09-18",68.339996
"971","2020-09-21",65.010002
"972","2020-09-22",63.57
"973","2020-09-23",63.529999
"974","2020-09-24",62.669998
"975","2020-09-25",64.889999
"976","2020-09-28",66.769997
"977","2020-09-29",65.290001
"978","2020-09-30",66.269997
"979","2020-10-01",66.669998
"980","2020-10-02",67.93
"981","2020-10-05",69.550003
"982","2020-10-06",70.160004
"983","2020-10-07",72.209999
"984","2020-10-08",74.330002
"985","2020-10-09",73.209999
"986","2020-10-12",72.620003
"987","2020-10-13",71.959999
"988","2020-10-14",72.129997
"989","2020-10-15",73.239998
"990","2020-10-16",72.699997
"991","2020-10-19",71.660004
"992","2020-10-20",71.889999
"993","2020-10-21",71.339996
"994","2020-10-22",72.879997
"995","2020-10-23",72.110001
"996","2020-10-26",67.790001
"997","2020-10-27",66.230003
"998","2020-10-28",63.310001
"999","2020-10-29",64.089996
"1000","2020-10-30",63.450001
"1001","2020-11-02",65.669998
"1002","2020-11-03",67.230003
"1003","2020-11-04",67.209999
"1004","2020-11-05",67.760002
"1005","2020-11-06",66.389999
"1006","2020-11-09",75.870003
"1007","2020-11-10",76.459999
"1008","2020-11-11",73.779999
"1009","2020-11-12",71.410004
"1010","2020-11-13",71.93
"1011","2020-11-16",74.230003
"1012","2020-11-17",74.5
"1013","2020-11-18",73.239998
"1014","2020-11-19",71.599998
"1015","2020-11-20",69.620003
"1016","2020-11-23",70.07
"1017","2020-11-24",71.980003
"1018","2020-11-25",73.260002
"1019","2020-11-27",73.190002
