"","date","JCS"
"1003","2010-12-23",13.89
"1004","2010-12-27",13.9
"1005","2010-12-28",13.81
"1006","2010-12-29",14.35
"1007","2010-12-30",13.91
"1008","2010-12-31",14.05
"1009","2011-01-03",13.82
"1010","2011-01-04",13.84
"1011","2011-01-05",13.9
"1012","2011-01-06",13.95
"1013","2011-01-07",13.86
"1014","2011-01-10",13.99
"1015","2011-01-11",14.05
"1016","2011-01-12",14.4
"1017","2011-01-13",15.52
"1018","2011-01-14",15.7
"1019","2011-01-18",15.54
"1020","2011-01-19",15.32
"1021","2011-01-20",14.85
"1022","2011-01-21",15.14
"1023","2011-01-24",15.16
"1024","2011-01-25",14.9
"1025","2011-01-26",15.07
"1026","2011-01-27",15.18
"1027","2011-01-28",15.03
"1028","2011-01-31",15
"1029","2011-02-01",14.9
"1030","2011-02-02",14.96
"1031","2011-02-03",15.01
"1032","2011-02-04",15
"1033","2011-02-07",15
"1034","2011-02-08",15.44
"1035","2011-02-09",15.51
"1036","2011-02-10",15.55
"1037","2011-02-11",15.73
"1038","2011-02-14",16.309999
"1039","2011-02-15",16.4
"1040","2011-02-16",16.09
"1041","2011-02-17",16.26
"1042","2011-02-18",16.02
"1043","2011-02-22",15.73
"1044","2011-02-23",15.27
"1045","2011-02-24",15.22
"1046","2011-02-25",15.69
"1047","2011-02-28",16.200001
"1048","2011-03-01",16.02
"1049","2011-03-02",16.17
"1050","2011-03-03",16.120001
"1051","2011-03-04",15.4
"1052","2011-03-07",15.56
"1053","2011-03-08",15.29
"1054","2011-03-09",15.11
"1055","2011-03-10",14.51
"1056","2011-03-11",14.15
"1057","2011-03-14",14.16
"1058","2011-03-15",13.85
"1059","2011-03-16",13.48
"1060","2011-03-17",13.81
"1061","2011-03-18",13.94
"1062","2011-03-21",14.2
"1063","2011-03-22",14.47
"1064","2011-03-23",14.88
"1065","2011-03-24",14.79
"1066","2011-03-25",15.25
"1067","2011-03-28",15.15
"1068","2011-03-29",15.2
"1069","2011-03-30",15.55
"1070","2011-03-31",15.39
"1071","2011-04-01",15.12
"1072","2011-04-04",15.12
"1073","2011-04-05",15.18
"1074","2011-04-06",15.21
"1075","2011-04-07",15.2
"1076","2011-04-08",15.2
"1077","2011-04-11",15.24
"1078","2011-04-12",15.31
"1079","2011-04-13",15.25
"1080","2011-04-14",15.29
"1081","2011-04-15",15.32
"1082","2011-04-18",15.31
"1083","2011-04-19",15.61
"1084","2011-04-20",15.55
"1085","2011-04-21",15.68
"1086","2011-04-25",15.68
"1087","2011-04-26",15.6
"1088","2011-04-27",15.69
"1089","2011-04-28",15.72
"1090","2011-04-29",15.82
"1091","2011-05-02",15.93
"1092","2011-05-03",16.049999
"1093","2011-05-04",16.110001
"1094","2011-05-05",16.190001
"1095","2011-05-06",16.58
"1096","2011-05-09",16.9
"1097","2011-05-10",17.84
"1098","2011-05-11",17.440001
"1099","2011-05-12",17.690001
"1100","2011-05-13",17.309999
"1101","2011-05-16",17.280001
"1102","2011-05-17",17.780001
"1103","2011-05-18",17.85
"1104","2011-05-19",17.969999
"1105","2011-05-20",17.959999
"1106","2011-05-23",17.799999
"1107","2011-05-24",17.780001
"1108","2011-05-25",17.799999
"1109","2011-05-26",18.049999
"1110","2011-05-27",18.110001
"1111","2011-05-31",18.4
"1112","2011-06-01",18.5
"1113","2011-06-02",19.27
"1114","2011-06-03",19.84
"1115","2011-06-06",20.110001
"1116","2011-06-07",18.809999
"1117","2011-06-08",17.280001
"1118","2011-06-09",17.84
"1119","2011-06-10",18.530001
"1120","2011-06-13",18.209999
"1121","2011-06-14",18.110001
"1122","2011-06-15",17.610001
"1123","2011-06-16",17.27
"1124","2011-06-17",16.969999
"1125","2011-06-20",16.719999
"1126","2011-06-21",17.450001
"1127","2011-06-22",17.620001
"1128","2011-06-23",17.379999
"1129","2011-06-24",16.389999
"1130","2011-06-27",17.700001
"1131","2011-06-28",18.33
"1132","2011-06-29",17.559999
"1133","2011-06-30",17.93
"1134","2011-07-01",18.719999
"1135","2011-07-05",19.139999
"1136","2011-07-06",19.440001
"1137","2011-07-07",20.23
"1138","2011-07-08",20.6
"1139","2011-07-11",20.33
"1140","2011-07-12",19.65
"1141","2011-07-13",19.459999
"1142","2011-07-14",19.389999
"1143","2011-07-15",18.950001
"1144","2011-07-18",18.23
"1145","2011-07-19",18.91
"1146","2011-07-20",19.15
"1147","2011-07-21",19.209999
"1148","2011-07-22",19.59
"1149","2011-07-25",18.799999
"1150","2011-07-26",18.43
"1151","2011-07-27",17.530001
"1152","2011-07-28",17.959999
"1153","2011-07-29",17.879999
"1154","2011-08-01",18.26
"1155","2011-08-02",17.73
"1156","2011-08-03",18
"1157","2011-08-04",17.690001
"1158","2011-08-05",17.610001
"1159","2011-08-08",16.030001
"1160","2011-08-09",17.129999
"1161","2011-08-10",13.95
"1162","2011-08-11",14.25
"1163","2011-08-12",13.98
"1164","2011-08-15",14.56
"1165","2011-08-16",13.78
"1166","2011-08-17",13.29
"1167","2011-08-18",13.82
"1168","2011-08-19",14.03
"1169","2011-08-22",13.48
"1170","2011-08-23",14.34
"1171","2011-08-24",14.56
"1172","2011-08-25",13.86
"1173","2011-08-26",14.84
"1174","2011-08-29",15.21
"1175","2011-08-30",14.62
"1176","2011-08-31",14.58
"1177","2011-09-01",14.28
"1178","2011-09-02",13.98
"1179","2011-09-06",13.97
"1180","2011-09-07",14.68
"1181","2011-09-08",13.54
"1182","2011-09-09",13.09
"1183","2011-09-12",13.21
"1184","2011-09-13",13.93
"1185","2011-09-14",13.96
"1186","2011-09-15",14.25
"1187","2011-09-16",14.76
"1188","2011-09-19",14
"1189","2011-09-20",13.92
"1190","2011-09-21",13.36
"1191","2011-09-22",12.63
"1192","2011-09-23",12.68
"1193","2011-09-26",13.21
"1194","2011-09-27",13.18
"1195","2011-09-28",13.04
"1196","2011-09-29",13.22
"1197","2011-09-30",13
"1198","2011-10-03",12.91
"1199","2011-10-04",13.74
"1200","2011-10-05",13.58
"1201","2011-10-06",13.72
"1202","2011-10-07",12.94
"1203","2011-10-10",13.75
"1204","2011-10-11",13.96
"1205","2011-10-12",14.96
"1206","2011-10-13",14.63
"1207","2011-10-14",15.39
"1208","2011-10-17",14.9
"1209","2011-10-18",16.15
"1210","2011-10-19",15.37
"1211","2011-10-20",15.48
"1212","2011-10-21",15.67
"1213","2011-10-24",16.27
"1214","2011-10-25",15.32
"1215","2011-10-26",15.77
"1216","2011-10-27",16.66
"1217","2011-10-28",16.719999
"1218","2011-10-31",16.48
"1219","2011-11-01",15.61
"1220","2011-11-02",15.53
"1221","2011-11-03",16.32
"1222","2011-11-04",16.040001
"1223","2011-11-07",15.48
"1224","2011-11-08",15.64
"1225","2011-11-09",14.29
"1226","2011-11-10",13.66
"1227","2011-11-11",14.07
"1228","2011-11-14",13.47
"1229","2011-11-15",13.5
"1230","2011-11-16",13.47
"1231","2011-11-17",13.63
"1232","2011-11-18",13.52
"1233","2011-11-21",13.31
"1234","2011-11-22",13.34
"1235","2011-11-23",12.76
"1236","2011-11-25",12.75
"1237","2011-11-28",12.9
"1238","2011-11-29",12.71
"1239","2011-11-30",13.78
"1240","2011-12-01",13.12
"1241","2011-12-02",13.61
"1242","2011-12-05",14.25
"1243","2011-12-06",14.6
"1244","2011-12-07",14.58
"1245","2011-12-08",14.28
"1246","2011-12-09",14.68
"1247","2011-12-12",14.38
"1248","2011-12-13",13.76
"1249","2011-12-14",14.9
"1250","2011-12-15",14.22
"1251","2011-12-16",13.39
"1252","2011-12-19",12.8
"1253","2011-12-20",13.64
"1254","2011-12-21",13.57
"1255","2011-12-22",13.5
"1256","2011-12-23",13.63
"1257","2011-12-27",13.88
"1258","2011-12-28",13.73
"1259","2011-12-29",13.89
"1260","2011-12-30",14.06
"1261","2012-01-03",14.58
"1262","2012-01-04",14.12
"1263","2012-01-05",14.45
"1264","2012-01-06",14.22
"1265","2012-01-09",14.31
"1266","2012-01-10",14.7
"1267","2012-01-11",14.8
"1268","2012-01-12",14.87
"1269","2012-01-13",14.6
"1270","2012-01-17",14.75
"1271","2012-01-18",14.9
"1272","2012-01-19",14.6
"1273","2012-01-20",15.34
"1274","2012-01-23",15.19
"1275","2012-01-24",15.26
"1276","2012-01-25",15.28
"1277","2012-01-26",15.04
"1278","2012-01-27",15.05
"1279","2012-01-30",15.08
"1280","2012-01-31",14.89
"1281","2012-02-01",15.25
"1282","2012-02-02",15.27
"1283","2012-02-03",15.48
"1284","2012-02-06",15.39
"1285","2012-02-07",15.15
"1286","2012-02-08",15.19
"1287","2012-02-09",15.09
"1288","2012-02-10",14.96
"1289","2012-02-13",15.33
"1290","2012-02-14",15.26
"1291","2012-02-15",15.2
"1292","2012-02-16",15.38
"1293","2012-02-17",14.5
"1294","2012-02-21",14.51
"1295","2012-02-22",14.47
"1296","2012-02-23",14.71
"1297","2012-02-24",15.06
"1298","2012-02-27",15.09
"1299","2012-02-28",15.06
"1300","2012-02-29",14.56
"1301","2012-03-01",14.51
"1302","2012-03-02",13.54
"1303","2012-03-05",14.13
"1304","2012-03-06",13.82
"1305","2012-03-07",13.97
"1306","2012-03-08",13.95
"1307","2012-03-09",14.16
"1308","2012-03-12",14.26
"1309","2012-03-13",13.32
"1310","2012-03-14",13.13
"1311","2012-03-15",13.1
"1312","2012-03-16",13.26
"1313","2012-03-19",13.23
"1314","2012-03-20",13.17
"1315","2012-03-21",13.17
"1316","2012-03-22",13.1
"1317","2012-03-23",13.15
"1318","2012-03-26",13.35
"1319","2012-03-27",13.77
"1320","2012-03-28",13.53
"1321","2012-03-29",13.43
"1322","2012-03-30",13.13
"1323","2012-04-02",14
"1324","2012-04-03",13.64
"1325","2012-04-04",13.61
"1326","2012-04-05",13.22
"1327","2012-04-09",13.1
"1328","2012-04-10",12.91
"1329","2012-04-11",13.07
"1330","2012-04-12",12.97
"1331","2012-04-13",13.02
"1332","2012-04-16",13.03
"1333","2012-04-17",13.21
"1334","2012-04-18",13.06
"1335","2012-04-19",13.13
"1336","2012-04-20",13.26
"1337","2012-04-23",12.96
"1338","2012-04-24",13.14
"1339","2012-04-25",13.06
"1340","2012-04-26",13.12
"1341","2012-04-27",13.16
"1342","2012-04-30",13.01
"1343","2012-05-01",12.91
"1344","2012-05-02",12.88
"1345","2012-05-03",13.3
"1346","2012-05-04",12.93
"1347","2012-05-07",12.88
"1348","2012-05-08",12.76
"1349","2012-05-09",12.77
"1350","2012-05-10",12.25
"1351","2012-05-11",11.71
"1352","2012-05-14",10.53
"1353","2012-05-15",10.61
"1354","2012-05-16",10.65
"1355","2012-05-17",10.54
"1356","2012-05-18",10.43
"1357","2012-05-21",10.81
"1358","2012-05-22",10.82
"1359","2012-05-23",11.04
"1360","2012-05-24",11.1
"1361","2012-05-25",10.95
"1362","2012-05-29",10.94
"1363","2012-05-30",10.65
"1364","2012-05-31",10.64
"1365","2012-06-01",10.43
"1366","2012-06-04",10.47
"1367","2012-06-05",10.57
"1368","2012-06-06",11.09
"1369","2012-06-07",11.32
"1370","2012-06-08",11.72
"1371","2012-06-11",10.92
"1372","2012-06-12",11.05
"1373","2012-06-13",10.75
"1374","2012-06-14",10.7
"1375","2012-06-15",10.84
"1376","2012-06-18",10.69
"1377","2012-06-19",10.67
"1378","2012-06-20",10.77
"1379","2012-06-21",10.74
"1380","2012-06-22",10.91
"1381","2012-06-25",10.88
"1382","2012-06-26",11.01
"1383","2012-06-27",11
"1384","2012-06-28",11.13
"1385","2012-06-29",11.17
"1386","2012-07-02",11.3
"1387","2012-07-03",11.43
"1388","2012-07-05",11.2
"1389","2012-07-06",10.96
"1390","2012-07-09",10.72
"1391","2012-07-10",10.72
"1392","2012-07-11",10.72
"1393","2012-07-12",10.81
"1394","2012-07-13",11.07
"1395","2012-07-16",11.34
"1396","2012-07-17",10.98
"1397","2012-07-18",11.31
"1398","2012-07-19",11.15
"1399","2012-07-20",11.11
"1400","2012-07-23",11.46
"1401","2012-07-24",11.21
"1402","2012-07-25",11.21
"1403","2012-07-26",10.91
"1404","2012-07-27",11.13
"1405","2012-07-30",11.31
"1406","2012-07-31",11.51
"1407","2012-08-01",11.08
"1408","2012-08-02",11.06
"1409","2012-08-03",11.19
"1410","2012-08-06",10.92
"1411","2012-08-07",10.99
"1412","2012-08-08",11.05
"1413","2012-08-09",11.11
"1414","2012-08-10",11.01
"1415","2012-08-13",11.15
"1416","2012-08-14",10.99
"1417","2012-08-15",10.9
"1418","2012-08-16",11.06
"1419","2012-08-17",11.23
"1420","2012-08-20",11.1
"1421","2012-08-21",11.33
"1422","2012-08-22",11.05
"1423","2012-08-23",11.43
"1424","2012-08-24",11.74
"1425","2012-08-27",11.62
"1426","2012-08-28",11.46
"1427","2012-08-29",11.4
"1428","2012-08-30",11.28
"1429","2012-08-31",11.26
"1430","2012-09-04",11.37
"1431","2012-09-05",11.52
"1432","2012-09-06",11.52
"1433","2012-09-07",11.65
"1434","2012-09-10",11.51
"1435","2012-09-11",11.41
"1436","2012-09-12",11.13
"1437","2012-09-13",10.9
"1438","2012-09-14",10.7
"1439","2012-09-17",10.26
"1440","2012-09-18",10.15
"1441","2012-09-19",10.13
"1442","2012-09-20",10.07
"1443","2012-09-21",10.52
"1444","2012-09-24",10.31
"1445","2012-09-25",10.9
"1446","2012-09-26",10.93
"1447","2012-09-27",11.22
"1448","2012-09-28",11.28
"1449","2012-10-01",11.02
"1450","2012-10-02",11.22
"1451","2012-10-03",11.03
"1452","2012-10-04",11.04
"1453","2012-10-05",10.71
"1454","2012-10-08",10.7
"1455","2012-10-09",10.62
"1456","2012-10-10",10.82
"1457","2012-10-11",10.97
"1458","2012-10-12",10.96
"1459","2012-10-15",10.86
"1460","2012-10-16",10.91
"1461","2012-10-17",10.75
"1462","2012-10-18",10.74
"1463","2012-10-19",10.6
"1464","2012-10-22",10.36
"1465","2012-10-23",10.52
"1466","2012-10-24",10.9
"1467","2012-10-25",10.65
"1468","2012-10-26",10.47
"1469","2012-10-31",10.36
"1470","2012-11-01",11.05
"1471","2012-11-02",10.95
"1472","2012-11-05",11.2
"1473","2012-11-06",11.1
"1474","2012-11-07",11.37
"1475","2012-11-08",10.77
"1476","2012-11-09",10.51
"1477","2012-11-12",10.65
"1478","2012-11-13",10.68
"1479","2012-11-14",10.47
"1480","2012-11-15",10.65
"1481","2012-11-16",10.77
"1482","2012-11-19",10.45
"1483","2012-11-20",10.27
"1484","2012-11-21",10.23
"1485","2012-11-23",10.27
"1486","2012-11-26",10.45
"1487","2012-11-27",10.65
"1488","2012-11-28",10.67
"1489","2012-11-29",10.54
"1490","2012-11-30",10.48
"1491","2012-12-03",10.33
"1492","2012-12-04",10.48
"1493","2012-12-05",10.46
"1494","2012-12-06",10.31
"1495","2012-12-07",10.33
"1496","2012-12-10",10.37
"1497","2012-12-11",10.38
"1498","2012-12-12",10.34
"1499","2012-12-13",10.2
"1500","2012-12-14",10.06
"1501","2012-12-17",10.15
"1502","2012-12-18",10
"1503","2012-12-19",9.81
"1504","2012-12-20",10.18
"1505","2012-12-21",10.44
"1506","2012-12-24",10.43
"1507","2012-12-26",10.43
"1508","2012-12-27",10.36
"1509","2012-12-28",10.36
"1510","2012-12-31",10.4
"1511","2013-01-02",10.79
"1512","2013-01-03",10.46
"1513","2013-01-04",10.54
"1514","2013-01-07",10.7
"1515","2013-01-08",10.51
"1516","2013-01-09",10.52
"1517","2013-01-10",10.81
"1518","2013-01-11",10.81
"1519","2013-01-14",10.67
"1520","2013-01-15",10.73
"1521","2013-01-16",10.78
"1522","2013-01-17",10.82
"1523","2013-01-18",10.91
"1524","2013-01-22",10.94
"1525","2013-01-23",10.86
"1526","2013-01-24",10.96
"1527","2013-01-25",10.99
"1528","2013-01-28",11.25
"1529","2013-01-29",11.17
"1530","2013-01-30",11.16
"1531","2013-01-31",11.14
"1532","2013-02-01",11.06
"1533","2013-02-04",11.23
"1534","2013-02-05",11
"1535","2013-02-06",10.95
"1536","2013-02-07",11.02
"1537","2013-02-08",10.8
"1538","2013-02-11",10.88
"1539","2013-02-12",10.95
"1540","2013-02-13",10.95
"1541","2013-02-14",10.96
"1542","2013-02-15",10.9
"1543","2013-02-19",10.88
"1544","2013-02-20",10.93
"1545","2013-02-21",10.95
"1546","2013-02-22",11
"1547","2013-02-25",10.85
"1548","2013-02-26",10.75
"1549","2013-02-27",10.83
"1550","2013-02-28",10.71
"1551","2013-03-01",10.84
"1552","2013-03-04",10.71
"1553","2013-03-05",10.95
"1554","2013-03-06",10.8
"1555","2013-03-07",10.81
"1556","2013-03-08",10.83
"1557","2013-03-11",10.88
"1558","2013-03-12",10.72
"1559","2013-03-13",10.65
"1560","2013-03-14",10.76
"1561","2013-03-15",10.1
"1562","2013-03-18",10.16
"1563","2013-03-19",10.09
"1564","2013-03-20",10
"1565","2013-03-21",9.99
"1566","2013-03-22",10.11
"1567","2013-03-25",10.17
"1568","2013-03-26",10
"1569","2013-03-27",9.83
"1570","2013-03-28",9.82
"1571","2013-04-01",9.82
"1572","2013-04-02",9.9
"1573","2013-04-03",9.83
"1574","2013-04-04",9.84
"1575","2013-04-05",9.8
"1576","2013-04-08",9.72
"1577","2013-04-09",9.61
"1578","2013-04-10",9.74
"1579","2013-04-11",9.75
"1580","2013-04-12",9.68
"1581","2013-04-15",9.76
"1582","2013-04-16",9.83
"1583","2013-04-17",9.76
"1584","2013-04-18",10.01
"1585","2013-04-19",9.91
"1586","2013-04-22",9.9
"1587","2013-04-23",9.99
"1588","2013-04-24",9.97
"1589","2013-04-25",9.85
"1590","2013-04-26",9.94
"1591","2013-04-29",9.9
"1592","2013-04-30",9.82
"1593","2013-05-01",9.7
"1594","2013-05-02",9.74
"1595","2013-05-03",9.67
"1596","2013-05-06",9.81
"1597","2013-05-07",9.75
"1598","2013-05-08",10.08
"1599","2013-05-09",10.1
"1600","2013-05-10",9.89
"1601","2013-05-13",9.82
"1602","2013-05-14",9.93
"1603","2013-05-15",9.84
"1604","2013-05-16",9.69
"1605","2013-05-17",9.76
"1606","2013-05-20",9.77
"1607","2013-05-21",9.9
"1608","2013-05-22",9.82
"1609","2013-05-23",9.9
"1610","2013-05-24",9.91
"1611","2013-05-28",10.26
"1612","2013-05-29",10.29
"1613","2013-05-30",10.25
"1614","2013-05-31",10.17
"1615","2013-06-03",10.22
"1616","2013-06-04",10.23
"1617","2013-06-05",10.44
"1618","2013-06-06",10.36
"1619","2013-06-07",10.21
"1620","2013-06-10",10.58
"1621","2013-06-11",10.43
"1622","2013-06-12",10.2
"1623","2013-06-13",10.17
"1624","2013-06-14",10.32
"1625","2013-06-17",10.23
"1626","2013-06-18",10.45
"1627","2013-06-19",10.08
"1628","2013-06-20",9.83
"1629","2013-06-21",9.95
"1630","2013-06-24",9.69
"1631","2013-06-25",9.67
"1632","2013-06-26",9.86
"1633","2013-06-27",9.57
"1634","2013-06-28",9.62
"1635","2013-07-01",9.69
"1636","2013-07-02",9.83
"1637","2013-07-03",9.81
"1638","2013-07-05",10
"1639","2013-07-08",10
"1640","2013-07-09",10.04
"1641","2013-07-10",9.84
"1642","2013-07-11",9.8
"1643","2013-07-12",9.86
"1644","2013-07-15",10.05
"1645","2013-07-16",10.13
"1646","2013-07-17",10.14
"1647","2013-07-18",10.21
"1648","2013-07-19",10.21
"1649","2013-07-22",10.43
"1650","2013-07-23",10.58
"1651","2013-07-24",10.54
"1652","2013-07-25",10.63
"1653","2013-07-26",10.55
"1654","2013-07-29",10.37
"1655","2013-07-30",10.51
"1656","2013-07-31",10.6
"1657","2013-08-01",10.63
"1658","2013-08-02",10.69
"1659","2013-08-05",10.71
"1660","2013-08-06",10.49
"1661","2013-08-07",10.47
"1662","2013-08-08",11.28
"1663","2013-08-09",11.28
"1664","2013-08-12",11.11
"1665","2013-08-13",11.08
"1666","2013-08-14",11.09
"1667","2013-08-15",11.2
"1668","2013-08-16",11.33
"1669","2013-08-19",11.35
"1670","2013-08-20",11.24
"1671","2013-08-21",11.31
"1672","2013-08-22",11.39
"1673","2013-08-23",11.66
"1674","2013-08-26",11.51
"1675","2013-08-27",11.33
"1676","2013-08-28",11.98
"1677","2013-08-29",12.18
"1678","2013-08-30",12.08
"1679","2013-09-03",11.82
"1680","2013-09-04",11.81
"1681","2013-09-05",11.81
"1682","2013-09-06",11.92
"1683","2013-09-09",11.95
"1684","2013-09-10",11.95
"1685","2013-09-11",11.75
"1686","2013-09-12",11.71
"1687","2013-09-13",11.63
"1688","2013-09-16",11.7
"1689","2013-09-17",11.57
"1690","2013-09-18",11.54
"1691","2013-09-19",11.56
"1692","2013-09-20",11.72
"1693","2013-09-23",11.7
"1694","2013-09-24",11.65
"1695","2013-09-25",11.56
"1696","2013-09-26",11.53
"1697","2013-09-27",11.75
"1698","2013-09-30",11.31
"1699","2013-10-01",11.1
"1700","2013-10-02",10.75
"1701","2013-10-03",10.56
"1702","2013-10-04",10.51
"1703","2013-10-07",10.6
"1704","2013-10-08",10.4
"1705","2013-10-09",10.35
"1706","2013-10-10",10.5
"1707","2013-10-11",10.41
"1708","2013-10-14",10.47
"1709","2013-10-15",10.58
"1710","2013-10-16",10.53
"1711","2013-10-17",10.73
"1712","2013-10-18",10.58
"1713","2013-10-21",10.96
"1714","2013-10-22",11.14
"1715","2013-10-23",11.25
"1716","2013-10-24",11.37
"1717","2013-10-25",11.21
"1718","2013-10-28",11.54
"1719","2013-10-29",11.33
"1720","2013-10-30",11.32
"1721","2013-10-31",11.41
"1722","2013-11-01",11.31
"1723","2013-11-04",11.11
"1724","2013-11-05",11.16
"1725","2013-11-06",11.29
"1726","2013-11-07",11.46
"1727","2013-11-08",11.9
"1728","2013-11-11",11.82
"1729","2013-11-12",10.91
"1730","2013-11-13",10.42
"1731","2013-11-14",10.23
"1732","2013-11-15",10.15
"1733","2013-11-18",10.62
"1734","2013-11-19",10.57
"1735","2013-11-20",10.72
"1736","2013-11-21",10.8
"1737","2013-11-22",11.05
"1738","2013-11-25",11.23
"1739","2013-11-26",11.45
"1740","2013-11-27",11.45
"1741","2013-11-29",11.48
"1742","2013-12-02",11.5
"1743","2013-12-03",11.35
"1744","2013-12-04",11.22
"1745","2013-12-05",11.19
"1746","2013-12-06",11.25
"1747","2013-12-09",11.39
"1748","2013-12-10",11.36
"1749","2013-12-11",11.29
"1750","2013-12-12",11.23
"1751","2013-12-13",11.2
"1752","2013-12-16",11.18
"1753","2013-12-17",11.07
"1754","2013-12-18",11.22
"1755","2013-12-19",11.19
"1756","2013-12-20",11.32
"1757","2013-12-23",11.06
"1758","2013-12-24",11.05
"1759","2013-12-26",10.99
"1760","2013-12-27",11.03
"1761","2013-12-30",11.19
"1762","2013-12-31",11.14
"1763","2014-01-02",11.07
"1764","2014-01-03",10.78
"1765","2014-01-06",10.93
"1766","2014-01-07",11.06
"1767","2014-01-08",11
"1768","2014-01-09",11.19
"1769","2014-01-10",11.59
"1770","2014-01-13",11.45
"1771","2014-01-14",11.49
"1772","2014-01-15",11.51
"1773","2014-01-16",11.59
"1774","2014-01-17",11.7
"1775","2014-01-21",11.76
"1776","2014-01-22",11.9
"1777","2014-01-23",11.84
"1778","2014-01-24",11.52
"1779","2014-01-27",11.46
"1780","2014-01-28",11.94
"1781","2014-01-29",11.89
"1782","2014-01-30",11.93
"1783","2014-01-31",11.93
"1784","2014-02-03",12.02
"1785","2014-02-04",11.96
"1786","2014-02-05",11.68
"1787","2014-02-06",11.62
"1788","2014-02-07",11.72
"1789","2014-02-10",11.83
"1790","2014-02-11",11.93
"1791","2014-02-12",11.78
"1792","2014-02-13",11.74
"1793","2014-02-14",12.09
"1794","2014-02-18",12.63
"1795","2014-02-19",12.54
"1796","2014-02-20",12.58
"1797","2014-02-21",12.58
"1798","2014-02-24",12.75
"1799","2014-02-25",12.72
"1800","2014-02-26",13.04
"1801","2014-02-27",13.02
"1802","2014-02-28",13.47
"1803","2014-03-03",12.82
"1804","2014-03-04",13.02
"1805","2014-03-05",12.95
"1806","2014-03-06",12.89
"1807","2014-03-07",12.96
"1808","2014-03-10",13.04
"1809","2014-03-11",12.93
"1810","2014-03-12",12.4
"1811","2014-03-13",11.93
"1812","2014-03-14",11.99
"1813","2014-03-17",11.94
"1814","2014-03-18",11.99
"1815","2014-03-19",12.47
"1816","2014-03-20",12.52
"1817","2014-03-21",12.97
"1818","2014-03-24",13
"1819","2014-03-25",13.11
"1820","2014-03-26",12.69
"1821","2014-03-27",12.55
"1822","2014-03-28",12.5
"1823","2014-03-31",12.87
"1824","2014-04-01",13.04
"1825","2014-04-02",13.04
"1826","2014-04-03",12.87
"1827","2014-04-04",12.86
"1828","2014-04-07",12.78
"1829","2014-04-08",12.93
"1830","2014-04-09",13.11
"1831","2014-04-10",13.16
"1832","2014-04-11",13.06
"1833","2014-04-14",13.09
"1834","2014-04-15",13.08
"1835","2014-04-16",13.08
"1836","2014-04-17",13.19
"1837","2014-04-21",13.24
"1838","2014-04-22",13.24
"1839","2014-04-23",12.62
"1840","2014-04-24",12.8
"1841","2014-04-25",12.72
"1842","2014-04-28",12.12
"1843","2014-04-29",12.15
"1844","2014-04-30",12.09
"1845","2014-05-01",12.07
"1846","2014-05-02",11.88
"1847","2014-05-05",12.18
"1848","2014-05-06",12.26
"1849","2014-05-07",11.95
"1850","2014-05-08",11.57
"1851","2014-05-09",11.37
"1852","2014-05-12",11.59
"1853","2014-05-13",11.38
"1854","2014-05-14",11.13
"1855","2014-05-15",11.13
"1856","2014-05-16",11.14
"1857","2014-05-19",11.31
"1858","2014-05-20",11.15
"1859","2014-05-21",11.29
"1860","2014-05-22",11.05
"1861","2014-05-23",10.92
"1862","2014-05-27",11.06
"1863","2014-05-28",11.09
"1864","2014-05-29",11.3
"1865","2014-05-30",11.35
"1866","2014-06-02",11.46
"1867","2014-06-03",11.49
"1868","2014-06-04",11.7
"1869","2014-06-05",12.29
"1870","2014-06-06",12.44
"1871","2014-06-09",12.48
"1872","2014-06-10",12.73
"1873","2014-06-11",12.63
"1874","2014-06-12",12.49
"1875","2014-06-13",12.57
"1876","2014-06-16",12.48
"1877","2014-06-17",12.57
"1878","2014-06-18",12.7
"1879","2014-06-19",12.73
"1880","2014-06-20",12.66
"1881","2014-06-23",12.67
"1882","2014-06-24",12.37
"1883","2014-06-25",12.6
"1884","2014-06-26",12.67
"1885","2014-06-27",12.99
"1886","2014-06-30",12.43
"1887","2014-07-01",12.9
"1888","2014-07-02",12.97
"1889","2014-07-03",13.07
"1890","2014-07-07",13.07
"1891","2014-07-08",12.79
"1892","2014-07-09",12.8
"1893","2014-07-10",12.74
"1894","2014-07-11",12.65
"1895","2014-07-14",12.45
"1896","2014-07-15",12.48
"1897","2014-07-16",12.44
"1898","2014-07-17",12.05
"1899","2014-07-18",11.99
"1900","2014-07-21",11.75
"1901","2014-07-22",11.21
"1902","2014-07-23",11.59
"1903","2014-07-24",11.78
"1904","2014-07-25",11.68
"1905","2014-07-28",11.55
"1906","2014-07-29",11.4
"1907","2014-07-30",11.18
"1908","2014-07-31",11.04
"1909","2014-08-01",11.05
"1910","2014-08-04",11.44
"1911","2014-08-05",11.42
"1912","2014-08-06",11.22
"1913","2014-08-07",11.23
"1914","2014-08-08",11.37
"1915","2014-08-11",11.3
"1916","2014-08-12",11.16
"1917","2014-08-13",11.23
"1918","2014-08-14",11.16
"1919","2014-08-15",10.98
"1920","2014-08-18",10.9
"1921","2014-08-19",10.8
"1922","2014-08-20",11.13
"1923","2014-08-21",11.18
"1924","2014-08-22",11.05
"1925","2014-08-25",11.29
"1926","2014-08-26",11.35
"1927","2014-08-27",11.39
"1928","2014-08-28",11.34
"1929","2014-08-29",11.29
"1930","2014-09-02",11.11
"1931","2014-09-03",11.11
"1932","2014-09-04",11.02
"1933","2014-09-05",11.28
