"","date","OPK"
"2868","2018-05-23",3.65
"2869","2018-05-24",3.7
"2870","2018-05-25",3.7
"2871","2018-05-29",3.72
"2872","2018-05-30",3.86
"2873","2018-05-31",3.88
"2874","2018-06-01",3.97
"2875","2018-06-04",4.11
"2876","2018-06-05",4.13
"2877","2018-06-06",4.07
"2878","2018-06-07",4.05
"2879","2018-06-08",4.26
"2880","2018-06-11",4.21
"2881","2018-06-12",4.33
"2882","2018-06-13",4.45
"2883","2018-06-14",4.48
"2884","2018-06-15",4.4
"2885","2018-06-18",4.44
"2886","2018-06-19",4.35
"2887","2018-06-20",4.79
"2888","2018-06-21",4.46
"2889","2018-06-22",4.57
"2890","2018-06-25",4.7
"2891","2018-06-26",4.81
"2892","2018-06-27",4.7
"2893","2018-06-28",4.77
"2894","2018-06-29",4.7
"2895","2018-07-02",4.72
"2896","2018-07-03",4.76
"2897","2018-07-05",4.83
"2898","2018-07-06",5.21
"2899","2018-07-09",5.52
"2900","2018-07-10",5.79
"2901","2018-07-11",6.01
"2902","2018-07-12",6.21
"2903","2018-07-13",5.86
"2904","2018-07-16",6.05
"2905","2018-07-17",6.29
"2906","2018-07-18",6.13
"2907","2018-07-19",5.96
"2908","2018-07-20",5.89
"2909","2018-07-23",5.96
"2910","2018-07-24",5.58
"2911","2018-07-25",5.39
"2912","2018-07-26",4.97
"2913","2018-07-27",4.95
"2914","2018-07-30",5.18
"2915","2018-07-31",5.62
"2916","2018-08-01",5.72
"2917","2018-08-02",5.8
"2918","2018-08-03",5.89
"2919","2018-08-06",5.51
"2920","2018-08-07",5.62
"2921","2018-08-08",5.49
"2922","2018-08-09",5.5
"2923","2018-08-10",5.42
"2924","2018-08-13",5.39
"2925","2018-08-14",5.38
"2926","2018-08-15",5.26
"2927","2018-08-16",5.49
"2928","2018-08-17",5.61
"2929","2018-08-20",5.59
"2930","2018-08-21",5.72
"2931","2018-08-22",5.89
"2932","2018-08-23",5.85
"2933","2018-08-24",5.63
"2934","2018-08-27",6
"2935","2018-08-28",5.79
"2936","2018-08-29",5.89
"2937","2018-08-30",5.89
"2938","2018-08-31",5.92
"2939","2018-09-04",5.86
"2940","2018-09-05",5.8
"2941","2018-09-06",5.59
"2942","2018-09-07",4.58
"2943","2018-09-10",4.58
"2944","2018-09-11",4.58
"2945","2018-09-12",4.58
"2946","2018-09-13",4.58
"2947","2018-09-14",3.9
"2948","2018-09-17",4.49
"2949","2018-09-18",4.22
"2950","2018-09-19",4.44
"2951","2018-09-20",4.32
"2952","2018-09-21",4.32
"2953","2018-09-24",4.13
"2954","2018-09-25",3.99
"2955","2018-09-26",3.72
"2956","2018-09-27",3.29
"2957","2018-09-28",3.46
"2958","2018-10-01",3.43
"2959","2018-10-02",3.4
"2960","2018-10-03",3.64
"2961","2018-10-04",3.48
"2962","2018-10-05",3.45
"2963","2018-10-08",3.67
"2964","2018-10-09",3.47
"2965","2018-10-10",3.48
"2966","2018-10-11",3.54
"2967","2018-10-12",3.65
"2968","2018-10-15",3.68
"2969","2018-10-16",3.87
"2970","2018-10-17",3.8
"2971","2018-10-18",3.67
"2972","2018-10-19",3.59
"2973","2018-10-22",3.58
"2974","2018-10-23",3.44
"2975","2018-10-24",3.1
"2976","2018-10-25",3.42
"2977","2018-10-26",3.34
"2978","2018-10-29",3.39
"2979","2018-10-30",3.41
"2980","2018-10-31",3.38
"2981","2018-11-01",3.66
"2982","2018-11-02",3.77
"2983","2018-11-05",3.55
"2984","2018-11-06",3.72
"2985","2018-11-07",3.86
"2986","2018-11-08",3.49
"2987","2018-11-09",3.09
"2988","2018-11-12",3.73
"2989","2018-11-13",3.49
"2990","2018-11-14",3.23
"2991","2018-11-15",3.53
"2992","2018-11-16",3.56
"2993","2018-11-19",3.45
"2994","2018-11-20",3.54
"2995","2018-11-21",3.55
"2996","2018-11-23",3.44
"2997","2018-11-26",3.48
"2998","2018-11-27",3.26
"2999","2018-11-28",3.46
"3000","2018-11-29",3.63
"3001","2018-11-30",3.74
"3002","2018-12-03",3.77
"3003","2018-12-04",3.49
"3004","2018-12-06",3.25
"3005","2018-12-07",3.28
"3006","2018-12-10",3.32
"3007","2018-12-11",3.33
"3008","2018-12-12",3.34
"3009","2018-12-13",3.41
"3010","2018-12-14",3.29
"3011","2018-12-17",3.17
"3012","2018-12-18",3.01
"3013","2018-12-19",2.85
"3014","2018-12-20",2.71
"3015","2018-12-21",2.56
"3016","2018-12-24",2.46
"3017","2018-12-26",2.54
"3018","2018-12-27",2.53
"3019","2018-12-28",3.16
"3020","2018-12-31",3.01
"3021","2019-01-02",3.29
"3022","2019-01-03",3.28
"3023","2019-01-04",3.54
"3024","2019-01-07",3.67
"3025","2019-01-08",3.62
"3026","2019-01-09",3.65
"3027","2019-01-10",3.75
"3028","2019-01-11",3.83
"3029","2019-01-14",3.7
"3030","2019-01-15",3.78
"3031","2019-01-16",3.73
"3032","2019-01-17",3.72
"3033","2019-01-18",3.8
"3034","2019-01-22",3.68
"3035","2019-01-23",3.63
"3036","2019-01-24",3.69
"3037","2019-01-25",3.81
"3038","2019-01-28",3.47
"3039","2019-01-29",3.55
"3040","2019-01-30",3.72
"3041","2019-01-31",3.68
"3042","2019-02-01",3.59
"3043","2019-02-04",3.52
"3044","2019-02-05",2.97
"3045","2019-02-06",2.83
"3046","2019-02-07",2.76
"3047","2019-02-08",2.69
"3048","2019-02-11",2.74
"3049","2019-02-12",2.83
"3050","2019-02-13",2.77
"3051","2019-02-14",2.79
"3052","2019-02-15",2.86
"3053","2019-02-19",2.82
"3054","2019-02-20",2.75
"3055","2019-02-21",2.74
"3056","2019-02-22",2.81
"3057","2019-02-25",2.84
"3058","2019-02-26",2.83
"3059","2019-02-27",2.78
"3060","2019-02-28",2.55
"3061","2019-03-01",2.74
"3062","2019-03-04",2.67
"3063","2019-03-05",2.65
"3064","2019-03-06",2.56
"3065","2019-03-07",2.54
"3066","2019-03-08",2.47
"3067","2019-03-11",2.57
"3068","2019-03-12",2.54
"3069","2019-03-13",2.55
"3070","2019-03-14",2.42
"3071","2019-03-15",2.51
"3072","2019-03-18",2.52
"3073","2019-03-19",2.51
"3074","2019-03-20",2.46
"3075","2019-03-21",2.72
"3076","2019-03-22",2.53
"3077","2019-03-25",2.52
"3078","2019-03-26",2.57
"3079","2019-03-27",2.46
"3080","2019-03-28",2.53
"3081","2019-03-29",2.61
"3082","2019-04-01",2.58
"3083","2019-04-02",2.52
"3084","2019-04-03",2.57
"3085","2019-04-04",2.54
"3086","2019-04-05",2.61
"3087","2019-04-08",2.53
"3088","2019-04-09",2.5
"3089","2019-04-10",2.54
"3090","2019-04-11",2.44
"3091","2019-04-12",2.48
"3092","2019-04-15",2.46
"3093","2019-04-16",2.47
"3094","2019-04-17",2.41
"3095","2019-04-18",2.4
"3096","2019-04-22",2.34
"3097","2019-04-23",2.41
"3098","2019-04-24",2.33
"3099","2019-04-25",2.36
"3100","2019-04-26",2.46
"3101","2019-04-29",2.42
"3102","2019-04-30",2.39
"3103","2019-05-01",2.3
"3104","2019-05-02",2.37
"3105","2019-05-03",2.41
"3106","2019-05-06",2.49
"3107","2019-05-07",2.36
"3108","2019-05-08",2.09
"3109","2019-05-09",2.09
"3110","2019-05-10",2.12
"3111","2019-05-13",1.96
"3112","2019-05-14",2.01
"3113","2019-05-15",2.08
"3114","2019-05-16",2.03
"3115","2019-05-17",2.05
"3116","2019-05-20",1.99
"3117","2019-05-21",2.1
"3118","2019-05-22",1.98
"3119","2019-05-23",1.92
"3120","2019-05-24",1.96
"3121","2019-05-28",1.88
"3122","2019-05-29",1.85
"3123","2019-05-30",1.85
"3124","2019-05-31",1.79
"3125","2019-06-03",1.87
"3126","2019-06-04",1.98
"3127","2019-06-05",1.95
"3128","2019-06-06",1.94
"3129","2019-06-07",1.93
"3130","2019-06-10",1.92
"3131","2019-06-11",1.86
"3132","2019-06-12",1.92
"3133","2019-06-13",1.95
"3134","2019-06-14",1.9
"3135","2019-06-17",2
"3136","2019-06-18",2.04
"3137","2019-06-19",2.01
"3138","2019-06-20",2.03
"3139","2019-06-21",2.01
"3140","2019-06-24",2.03
"3141","2019-06-25",2
"3142","2019-06-26",2.01
"3143","2019-06-27",2.22
"3144","2019-06-28",2.44
"3145","2019-07-01",2.47
"3146","2019-07-02",2.41
"3147","2019-07-03",2.37
"3148","2019-07-05",2.36
"3149","2019-07-08",2.2
"3150","2019-07-09",2.27
"3151","2019-07-10",2.25
"3152","2019-07-11",2.14
"3153","2019-07-12",2.16
"3154","2019-07-15",2.14
"3155","2019-07-16",2.1
"3156","2019-07-17",2.11
"3157","2019-07-18",2.08
"3158","2019-07-19",2.07
"3159","2019-07-22",2.07
"3160","2019-07-23",2.08
"3161","2019-07-24",2.14
"3162","2019-07-25",2.08
"3163","2019-07-26",2.13
"3164","2019-07-29",2.1
"3165","2019-07-30",2.15
"3166","2019-07-31",2.11
"3167","2019-08-01",2.07
"3168","2019-08-02",1.94
"3169","2019-08-05",1.94
"3170","2019-08-06",1.95
"3171","2019-08-07",1.95
"3172","2019-08-08",1.91
"3173","2019-08-09",1.79
"3174","2019-08-12",1.83
"3175","2019-08-13",1.86
"3176","2019-08-14",1.87
"3177","2019-08-15",1.9
"3178","2019-08-16",1.96
"3179","2019-08-19",2.02
"3180","2019-08-20",2
"3181","2019-08-21",2.02
"3182","2019-08-22",1.95
"3183","2019-08-23",1.83
"3184","2019-08-26",1.84
"3185","2019-08-27",1.75
"3186","2019-08-28",1.78
"3187","2019-08-29",1.81
"3188","2019-08-30",1.84
"3189","2019-09-03",1.81
"3190","2019-09-04",1.83
"3191","2019-09-05",1.86
"3192","2019-09-06",1.86
"3193","2019-09-09",1.91
"3194","2019-09-10",2.01
"3195","2019-09-11",2.14
"3196","2019-09-12",2.18
"3197","2019-09-13",2.17
"3198","2019-09-16",2.27
"3199","2019-09-17",2.17
"3200","2019-09-18",2.1
"3201","2019-09-19",2.05
"3202","2019-09-20",2.02
"3203","2019-09-23",2.13
"3204","2019-09-24",2.11
"3205","2019-09-25",2.12
"3206","2019-09-26",2.07
"3207","2019-09-27",2.08
"3208","2019-09-30",2.09
"3209","2019-10-01",2
"3210","2019-10-02",2.13
"3211","2019-10-03",2.1
"3212","2019-10-04",2.15
"3213","2019-10-07",2.11
"3214","2019-10-08",1.99
"3215","2019-10-09",2
"3216","2019-10-10",2.05
"3217","2019-10-11",2.05
"3218","2019-10-14",2.04
"3219","2019-10-15",2.07
"3220","2019-10-16",2.07
"3221","2019-10-17",2.17
"3222","2019-10-18",2.1
"3223","2019-10-21",2.13
"3224","2019-10-22",2.15
"3225","2019-10-23",1.9
"3226","2019-10-24",1.63
"3227","2019-10-25",1.44
"3228","2019-10-28",1.52
"3229","2019-10-29",1.46
"3230","2019-10-30",1.45
"3231","2019-10-31",1.42
"3232","2019-11-01",1.5
"3233","2019-11-04",1.51
"3234","2019-11-05",1.56
"3235","2019-11-06",1.48
"3236","2019-11-07",1.51
"3237","2019-11-08",1.47
"3238","2019-11-11",1.46
"3239","2019-11-12",1.43
"3240","2019-11-13",1.43
"3241","2019-11-14",1.43
"3242","2019-11-15",1.49
"3243","2019-11-18",1.48
"3244","2019-11-19",1.53
"3245","2019-11-20",1.57
"3246","2019-11-21",1.6
"3247","2019-11-22",1.61
"3248","2019-11-25",1.63
"3249","2019-11-26",1.59
"3250","2019-11-27",1.61
"3251","2019-11-29",1.59
"3252","2019-12-02",1.56
"3253","2019-12-03",1.6
"3254","2019-12-04",1.64
"3255","2019-12-05",1.59
"3256","2019-12-06",1.61
"3257","2019-12-09",1.59
"3258","2019-12-10",1.56
"3259","2019-12-11",1.51
"3260","2019-12-12",1.53
"3261","2019-12-13",1.56
"3262","2019-12-16",1.58
"3263","2019-12-17",1.53
"3264","2019-12-18",1.5
"3265","2019-12-19",1.5
"3266","2019-12-20",1.53
"3267","2019-12-23",1.53
"3268","2019-12-24",1.61
"3269","2019-12-26",1.57
"3270","2019-12-27",1.5
"3271","2019-12-30",1.46
"3272","2019-12-31",1.47
"3273","2020-01-02",1.49
"3274","2020-01-03",1.47
"3275","2020-01-06",1.49
"3276","2020-01-07",1.49
"3277","2020-01-08",1.48
"3278","2020-01-09",1.47
"3279","2020-01-10",1.45
"3280","2020-01-13",1.44
"3281","2020-01-14",1.5
"3282","2020-01-15",1.55
"3283","2020-01-16",1.59
"3284","2020-01-17",1.56
"3285","2020-01-21",1.58
"3286","2020-01-22",1.73
"3287","2020-01-23",1.62
"3288","2020-01-24",1.58
"3289","2020-01-27",1.57
"3290","2020-01-28",1.61
"3291","2020-01-29",1.52
"3292","2020-01-30",1.48
"3293","2020-01-31",1.45
"3294","2020-02-03",1.5
"3295","2020-02-04",1.55
"3296","2020-02-05",1.62
"3297","2020-02-06",1.52
"3298","2020-02-07",1.6
"3299","2020-02-10",1.62
"3300","2020-02-11",1.61
"3301","2020-02-12",1.62
"3302","2020-02-13",1.57
"3303","2020-02-14",1.57
"3304","2020-02-18",1.59
"3305","2020-02-19",1.6
"3306","2020-02-20",1.58
"3307","2020-02-21",1.63
"3308","2020-02-24",1.5
"3309","2020-02-25",1.39
"3310","2020-02-26",1.38
"3311","2020-02-27",1.44
"3312","2020-02-28",1.5
"3313","2020-03-02",1.56
"3314","2020-03-03",1.48
"3315","2020-03-04",1.66
"3316","2020-03-05",2.06
"3317","2020-03-06",2.32
"3318","2020-03-09",2.22
"3319","2020-03-10",1.71
"3320","2020-03-11",1.69
"3321","2020-03-12",1.42
"3322","2020-03-13",1.9
"3323","2020-03-16",1.7
"3324","2020-03-17",1.81
"3325","2020-03-18",1.57
"3326","2020-03-19",1.47
"3327","2020-03-20",1.4
"3328","2020-03-23",1.4
"3329","2020-03-24",1.42
"3330","2020-03-25",1.36
"3331","2020-03-26",1.38
"3332","2020-03-27",1.4
"3333","2020-03-30",1.36
"3334","2020-03-31",1.34
"3335","2020-04-01",1.21
"3336","2020-04-02",1.15
"3337","2020-04-03",1.16
"3338","2020-04-06",1.35
"3339","2020-04-07",1.27
"3340","2020-04-08",1.39
"3341","2020-04-09",1.43
"3342","2020-04-13",1.48
"3343","2020-04-14",1.71
"3344","2020-04-15",1.63
"3345","2020-04-16",1.68
"3346","2020-04-17",1.7
"3347","2020-04-20",1.98
"3348","2020-04-21",1.98
"3349","2020-04-22",2.08
"3350","2020-04-23",2.06
"3351","2020-04-24",2.06
"3352","2020-04-27",2.2
"3353","2020-04-28",2.17
"3354","2020-04-29",2.25
"3355","2020-04-30",2.22
"3356","2020-05-01",2.13
"3357","2020-05-04",2.36
"3358","2020-05-05",2.3
"3359","2020-05-06",2.34
"3360","2020-05-07",1.95
"3361","2020-05-08",2.1
"3362","2020-05-11",2.39
"3363","2020-05-12",2.43
"3364","2020-05-13",2.32
"3365","2020-05-14",2.56
"3366","2020-05-15",2.62
"3367","2020-05-18",2.77
"3368","2020-05-19",2.6
"3369","2020-05-20",2.72
"3370","2020-05-21",2.66
"3371","2020-05-22",2.56
"3372","2020-05-26",2.32
"3373","2020-05-27",2.29
"3374","2020-05-28",2.15
"3375","2020-05-29",2.28
"3376","2020-06-01",2.42
"3377","2020-06-02",2.42
"3378","2020-06-03",2.26
"3379","2020-06-04",2.27
"3380","2020-06-05",2.35
"3381","2020-06-08",2.7
"3382","2020-06-09",2.64
"3383","2020-06-10",2.77
"3384","2020-06-11",2.49
"3385","2020-06-12",2.48
"3386","2020-06-15",2.6
"3387","2020-06-16",2.55
"3388","2020-06-17",2.56
"3389","2020-06-18",2.56
"3390","2020-06-19",2.38
"3391","2020-06-22",2.63
"3392","2020-06-23",2.63
"3393","2020-06-24",2.56
"3394","2020-06-25",2.68
"3395","2020-06-26",2.78
"3396","2020-06-29",2.95
"3397","2020-06-30",3.41
"3398","2020-07-01",3.43
"3399","2020-07-02",3.54
"3400","2020-07-06",3.76
"3401","2020-07-07",3.83
"3402","2020-07-08",4.08
"3403","2020-07-09",4.02
"3404","2020-07-10",4.02
"3405","2020-07-13",3.87
"3406","2020-07-14",4.04
"3407","2020-07-15",4.08
"3408","2020-07-16",4.03
"3409","2020-07-17",4.6
"3410","2020-07-20",4.94
"3411","2020-07-21",5.96
"3412","2020-07-22",5.56
"3413","2020-07-23",5.6
"3414","2020-07-24",5.3
"3415","2020-07-27",5.85
"3416","2020-07-28",5.58
"3417","2020-07-29",5.79
"3418","2020-07-30",5.91
"3419","2020-07-31",5.15
"3420","2020-08-03",5.35
"3421","2020-08-04",5.36
"3422","2020-08-05",5.45
"3423","2020-08-06",5.66
"3424","2020-08-07",5.63
"3425","2020-08-10",5.46
"3426","2020-08-11",4.97
"3427","2020-08-12",4.72
"3428","2020-08-13",4.86
"3429","2020-08-14",4.8
"3430","2020-08-17",5.24
"3431","2020-08-18",5.01
"3432","2020-08-19",5.07
"3433","2020-08-20",4.93
"3434","2020-08-21",4.86
"3435","2020-08-24",4.74
"3436","2020-08-25",4.39
"3437","2020-08-26",4.02
"3438","2020-08-27",3.31
"3439","2020-08-28",3.34
"3440","2020-08-31",3.24
"3441","2020-09-01",3.14
"3442","2020-09-02",3.27
"3443","2020-09-03",3.09
"3444","2020-09-04",3.04
"3445","2020-09-08",3.19
"3446","2020-09-09",3.12
"3447","2020-09-10",3.06
"3448","2020-09-11",2.99
"3449","2020-09-14",3.17
"3450","2020-09-15",3.15
"3451","2020-09-16",3.18
"3452","2020-09-17",3.13
"3453","2020-09-18",3.17
"3454","2020-09-21",3.25
"3455","2020-09-22",3.22
"3456","2020-09-23",3.05
"3457","2020-09-24",3.07
"3458","2020-09-25",3.22
"3459","2020-09-28",3.18
"3460","2020-09-29",3.43
"3461","2020-09-30",3.69
"3462","2020-10-01",3.89
"3463","2020-10-02",3.9
"3464","2020-10-05",4.16
"3465","2020-10-06",4.35
"3466","2020-10-07",4.4
"3467","2020-10-08",4.57
"3468","2020-10-09",4.62
"3469","2020-10-12",4.08
"3470","2020-10-13",4.22
"3471","2020-10-14",4.07
"3472","2020-10-15",4.22
"3473","2020-10-16",4.3
"3474","2020-10-19",4.59
"3475","2020-10-20",4.45
"3476","2020-10-21",4.18
"3477","2020-10-22",4.27
"3478","2020-10-23",4.3
"3479","2020-10-26",4.31
"3480","2020-10-27",4.14
"3481","2020-10-28",4
"3482","2020-10-29",4.2
"3483","2020-10-30",3.52
"3484","2020-11-02",3.46
"3485","2020-11-03",3.56
"3486","2020-11-04",3.77
"3487","2020-11-05",3.77
"3488","2020-11-06",3.64
"3489","2020-11-09",3.27
"3490","2020-11-10",3.79
"3491","2020-11-11",3.7
"3492","2020-11-12",3.73
"3493","2020-11-13",3.99
"3494","2020-11-16",3.96
"3495","2020-11-17",3.96
"3496","2020-11-18",3.83
"3497","2020-11-19",3.79
"3498","2020-11-20",3.94
"3499","2020-11-23",3.99
"3500","2020-11-24",3.91
"3501","2020-11-25",3.95
"3502","2020-11-27",4.13
