"","date","BOCH"
"1014","2011-01-10",4.16
"1015","2011-01-11",4.36
"1016","2011-01-12",4.13
"1017","2011-01-13",4.22
"1018","2011-01-14",4.35
"1019","2011-01-18",4.31
"1020","2011-01-19",4.2
"1021","2011-01-20",4.25
"1022","2011-01-21",4.17
"1023","2011-01-24",4.1
"1024","2011-01-25",4.06
"1025","2011-01-26",4.15
"1026","2011-01-27",3.98
"1027","2011-01-28",4.2
"1028","2011-01-31",4.15
"1029","2011-02-01",4.2
"1030","2011-02-02",4.1
"1031","2011-02-03",4.15
"1032","2011-02-04",4.1
"1033","2011-02-07",4.1
"1034","2011-02-08",4.07
"1035","2011-02-09",4.15
"1036","2011-02-10",4.19
"1037","2011-02-11",4.1
"1038","2011-02-14",4.1
"1039","2011-02-15",4.05
"1040","2011-02-16",4.19
"1041","2011-02-17",4.05
"1042","2011-02-18",4.05
"1043","2011-02-22",4.02
"1044","2011-02-23",4.08
"1045","2011-02-24",4.04
"1046","2011-02-25",4.02
"1047","2011-02-28",4.09
"1048","2011-03-01",4.05
"1049","2011-03-02",4.01
"1050","2011-03-03",4.27
"1051","2011-03-04",4.21
"1052","2011-03-07",4.17
"1053","2011-03-08",4.15
"1054","2011-03-09",4.19
"1055","2011-03-10",4.16
"1056","2011-03-11",4.2
"1057","2011-03-14",4.25
"1058","2011-03-15",4.15
"1059","2011-03-16",4.17
"1060","2011-03-17",4.25
"1061","2011-03-18",4.19
"1062","2011-03-21",4.25
"1063","2011-03-22",4.12
"1064","2011-03-23",4.11
"1065","2011-03-24",4.11
"1066","2011-03-25",4.1
"1067","2011-03-28",4.21
"1068","2011-03-29",4.18
"1069","2011-03-30",4.11
"1070","2011-03-31",4.21
"1071","2011-04-01",4.3
"1072","2011-04-04",4.35
"1073","2011-04-05",4.3
"1074","2011-04-06",4.3
"1075","2011-04-07",4.27
"1076","2011-04-08",4.28
"1077","2011-04-11",4.2
"1078","2011-04-12",4.25
"1079","2011-04-13",4.25
"1080","2011-04-14",4.2
"1081","2011-04-15",4.15
"1082","2011-04-18",4.09
"1083","2011-04-19",4.15
"1084","2011-04-20",4.11
"1085","2011-04-21",4.2
"1086","2011-04-25",4.23
"1087","2011-04-26",4.35
"1088","2011-04-27",4.37
"1089","2011-04-28",4.44
"1090","2011-04-29",4.3
"1091","2011-05-02",4.31
"1092","2011-05-03",4.32
"1093","2011-05-04",4.19
"1094","2011-05-05",4.3
"1095","2011-05-06",4.3
"1096","2011-05-09",4.26
"1097","2011-05-10",4.21
"1098","2011-05-11",4.3
"1099","2011-05-12",4.2
"1100","2011-05-13",4.16
"1101","2011-05-16",4.32
"1102","2011-05-17",4.22
"1103","2011-05-18",4.25
"1104","2011-05-19",4.39
"1105","2011-05-20",4.41
"1106","2011-05-23",4.29
"1107","2011-05-24",4.26
"1108","2011-05-25",4.15
"1109","2011-05-26",4.17
"1110","2011-05-27",4.21
"1111","2011-05-31",4.2
"1112","2011-06-01",4.33
"1113","2011-06-02",4.38
"1114","2011-06-03",4.32
"1115","2011-06-06",4.26
"1116","2011-06-07",4.25
"1117","2011-06-08",4.18
"1118","2011-06-09",4.25
"1119","2011-06-10",4.24
"1120","2011-06-13",4.19
"1121","2011-06-14",4.22
"1122","2011-06-15",4.23
"1123","2011-06-16",4.2
"1124","2011-06-17",4.2
"1125","2011-06-20",4.16
"1126","2011-06-21",4.2
"1127","2011-06-22",4.2
"1128","2011-06-23",4.19
"1129","2011-06-24",4.19
"1130","2011-06-27",4.07
"1131","2011-06-28",4.11
"1132","2011-06-29",4.15
"1133","2011-06-30",4.2
"1134","2011-07-01",4.12
"1135","2011-07-05",4.1
"1136","2011-07-06",4.2
"1137","2011-07-07",4.12
"1138","2011-07-08",4.15
"1139","2011-07-11",4.16
"1140","2011-07-12",4.08
"1141","2011-07-13",4.15
"1142","2011-07-14",4.15
"1143","2011-07-15",4.1
"1144","2011-07-18",4.15
"1145","2011-07-19",4.15
"1146","2011-07-20",4.1
"1147","2011-07-21",4.08
"1148","2011-07-22",4.1
"1149","2011-07-25",4.14
"1150","2011-07-26",4.04
"1151","2011-07-27",4.13
"1152","2011-07-28",4.06
"1153","2011-07-29",4.11
"1154","2011-08-01",4
"1155","2011-08-02",3.97
"1156","2011-08-03",3.98
"1157","2011-08-04",4.07
"1158","2011-08-05",3.93
"1159","2011-08-08",3.8
"1160","2011-08-09",3.47
"1161","2011-08-10",3.46
"1162","2011-08-11",3.39
"1163","2011-08-12",3.41
"1164","2011-08-15",3.42
"1165","2011-08-16",3.4
"1166","2011-08-17",3.44
"1167","2011-08-18",3.37
"1168","2011-08-19",3.4
"1169","2011-08-22",3.38
"1170","2011-08-23",3.4
"1171","2011-08-24",3.5
"1172","2011-08-25",3.37
"1173","2011-08-26",3.5
"1174","2011-08-29",3.59
"1175","2011-08-30",3.6
"1176","2011-08-31",3.57
"1177","2011-09-01",3.55
"1178","2011-09-02",3.67
"1179","2011-09-06",3.54
"1180","2011-09-07",3.59
"1181","2011-09-08",3.54
"1182","2011-09-09",3.43
"1183","2011-09-12",3.22
"1184","2011-09-13",3.34
"1185","2011-09-14",3.35
"1186","2011-09-15",3.35
"1187","2011-09-16",3.32
"1188","2011-09-19",3.31
"1189","2011-09-20",3.35
"1190","2011-09-21",3.31
"1191","2011-09-22",3.3
"1192","2011-09-23",3.3
"1193","2011-09-26",3.35
"1194","2011-09-27",3.31
"1195","2011-09-28",3.44
"1196","2011-09-29",3.27
"1197","2011-09-30",3.25
"1198","2011-10-03",3.23
"1199","2011-10-04",3.25
"1200","2011-10-05",3.21
"1201","2011-10-06",3.31
"1202","2011-10-07",3.37
"1203","2011-10-10",3.37
"1204","2011-10-11",3.36
"1205","2011-10-12",3.35
"1206","2011-10-13",3.3
"1207","2011-10-14",3.3
"1208","2011-10-17",3.29
"1209","2011-10-18",3.48
"1210","2011-10-19",3.34
"1211","2011-10-20",3.27
"1212","2011-10-21",3.41
"1213","2011-10-24",3.34
"1214","2011-10-25",3.35
"1215","2011-10-26",3.45
"1216","2011-10-27",3.51
"1217","2011-10-28",3.48
"1218","2011-10-31",3.5
"1219","2011-11-01",3.38
"1220","2011-11-02",3.42
"1221","2011-11-03",3.39
"1222","2011-11-04",3.42
"1223","2011-11-07",3.36
"1224","2011-11-08",3.45
"1225","2011-11-09",3.38
"1226","2011-11-10",3.38
"1227","2011-11-11",3.48
"1228","2011-11-14",3.37
"1229","2011-11-15",3.5
"1230","2011-11-16",3.45
"1231","2011-11-17",3.37
"1232","2011-11-18",3.36
"1233","2011-11-21",3.37
"1234","2011-11-22",3.36
"1235","2011-11-23",3.25
"1236","2011-11-25",3.28
"1237","2011-11-28",3.28
"1238","2011-11-29",3.15
"1239","2011-11-30",3.31
"1240","2011-12-01",3.22
"1241","2011-12-02",3.33
"1242","2011-12-05",3.31
"1243","2011-12-06",3.3
"1244","2011-12-07",3.3
"1245","2011-12-08",3.33
"1246","2011-12-09",3.3
"1247","2011-12-12",3.27
"1248","2011-12-13",3.26
"1249","2011-12-14",3.26
"1250","2011-12-15",3.26
"1251","2011-12-16",3.21
"1252","2011-12-19",3.23
"1253","2011-12-20",3.27
"1254","2011-12-21",3.28
"1255","2011-12-22",3.32
"1256","2011-12-23",3.28
"1257","2011-12-27",3.27
"1258","2011-12-28",3.14
"1259","2011-12-29",3.27
"1260","2011-12-30",3.35
"1261","2012-01-03",3.49
"1262","2012-01-04",3.51
"1263","2012-01-05",3.64
"1264","2012-01-06",3.64
"1265","2012-01-09",3.7
"1266","2012-01-10",3.9
"1267","2012-01-11",3.94
"1268","2012-01-12",3.94
"1269","2012-01-13",3.9
"1270","2012-01-17",3.94
"1271","2012-01-18",3.94
"1272","2012-01-19",3.92
"1273","2012-01-20",3.9
"1274","2012-01-23",3.81
"1275","2012-01-24",3.54
"1276","2012-01-25",3.64
"1277","2012-01-26",3.73
"1278","2012-01-27",3.76
"1279","2012-01-30",3.77
"1280","2012-01-31",3.88
"1281","2012-02-01",3.89
"1282","2012-02-02",3.85
"1283","2012-02-03",3.85
"1284","2012-02-06",3.85
"1285","2012-02-07",4.1
"1286","2012-02-08",4.04
"1287","2012-02-09",4.01
"1288","2012-02-10",3.99
"1289","2012-02-13",4
"1290","2012-02-14",3.99
"1291","2012-02-15",3.95
"1292","2012-02-16",3.96
"1293","2012-02-17",3.99
"1294","2012-02-21",4
"1295","2012-02-22",3.96
"1296","2012-02-23",3.96
"1297","2012-02-24",3.96
"1298","2012-02-27",3.98
"1299","2012-02-28",3.95
"1300","2012-02-29",4
"1301","2012-03-01",4.05
"1302","2012-03-02",4.04
"1303","2012-03-05",4.18
"1304","2012-03-06",4.2
"1305","2012-03-07",4.15
"1306","2012-03-08",4.17
"1307","2012-03-09",4.15
"1308","2012-03-12",4.17
"1309","2012-03-13",4.15
"1310","2012-03-14",4.15
"1311","2012-03-15",4.18
"1312","2012-03-16",4.3
"1313","2012-03-19",4.25
"1314","2012-03-20",4.21
"1315","2012-03-21",4.25
"1316","2012-03-22",4.32
"1317","2012-03-23",4.39
"1318","2012-03-26",4.45
"1319","2012-03-27",4.36
"1320","2012-03-28",4.4
"1321","2012-03-29",4.49
"1322","2012-03-30",4.42
"1323","2012-04-02",4.45
"1324","2012-04-03",4.37
"1325","2012-04-04",4.42
"1326","2012-04-05",4.45
"1327","2012-04-09",4.35
"1328","2012-04-10",4.28
"1329","2012-04-11",4.31
"1330","2012-04-12",4.29
"1331","2012-04-13",4.32
"1332","2012-04-16",4.39
"1333","2012-04-17",4.38
"1334","2012-04-18",4.3
"1335","2012-04-19",4.3
"1336","2012-04-20",4.35
"1337","2012-04-23",4.4
"1338","2012-04-24",4.33
"1339","2012-04-25",4.33
"1340","2012-04-26",4.35
"1341","2012-04-27",4.32
"1342","2012-04-30",4.26
"1343","2012-05-01",4.31
"1344","2012-05-02",4.26
"1345","2012-05-03",4.11
"1346","2012-05-04",4.08
"1347","2012-05-07",4.13
"1348","2012-05-08",4.11
"1349","2012-05-09",4.1
"1350","2012-05-10",4.19
"1351","2012-05-11",4.08
"1352","2012-05-14",4.06
"1353","2012-05-15",4.06
"1354","2012-05-16",4.01
"1355","2012-05-17",3.95
"1356","2012-05-18",4.08
"1357","2012-05-21",4
"1358","2012-05-22",3.93
"1359","2012-05-23",3.91
"1360","2012-05-24",4.03
"1361","2012-05-25",3.89
"1362","2012-05-29",3.9
"1363","2012-05-30",3.92
"1364","2012-05-31",3.96
"1365","2012-06-01",3.99
"1366","2012-06-04",3.96
"1367","2012-06-05",3.93
"1368","2012-06-06",3.96
"1369","2012-06-07",4.07
"1370","2012-06-08",4
"1371","2012-06-11",4.07
"1372","2012-06-12",4.06
"1373","2012-06-13",4
"1374","2012-06-14",4
"1375","2012-06-15",4
"1376","2012-06-18",3.99
"1377","2012-06-19",4.02
"1378","2012-06-20",4.06
"1379","2012-06-21",3.99
"1380","2012-06-22",4
"1381","2012-06-25",4
"1382","2012-06-26",4.02
"1383","2012-06-27",3.98
"1384","2012-06-28",3.96
"1385","2012-06-29",4.08
"1386","2012-07-02",4
"1387","2012-07-03",4.08
"1388","2012-07-05",4.02
"1389","2012-07-06",4.03
"1390","2012-07-09",4
"1391","2012-07-10",4.02
"1392","2012-07-11",4.15
"1393","2012-07-12",4.13
"1394","2012-07-13",4.17
"1395","2012-07-16",4.15
"1396","2012-07-17",4.1
"1397","2012-07-18",4.19
"1398","2012-07-19",4.2
"1399","2012-07-20",4.16
"1400","2012-07-23",4.11
"1401","2012-07-24",4.12
"1402","2012-07-25",4.13
"1403","2012-07-26",4.14
"1404","2012-07-27",4.14
"1405","2012-07-30",4.15
"1406","2012-07-31",4.05
"1407","2012-08-01",4.05
"1408","2012-08-02",4.05
"1409","2012-08-03",4.08
"1410","2012-08-06",4.06
"1411","2012-08-07",4.13
"1412","2012-08-08",4.15
"1413","2012-08-09",4.16
"1414","2012-08-10",4.16
"1415","2012-08-13",4.16
"1416","2012-08-14",4.1
"1417","2012-08-15",4.13
"1418","2012-08-16",4.21
"1419","2012-08-17",4.35
"1420","2012-08-20",4.25
"1421","2012-08-21",4.31
"1422","2012-08-22",4.3
"1423","2012-08-23",4.26
"1424","2012-08-24",4.26
"1425","2012-08-27",4.25
"1426","2012-08-28",4.3
"1427","2012-08-29",4.28
"1428","2012-08-30",4.25
"1429","2012-08-31",4.28
"1430","2012-09-04",4.24
"1431","2012-09-05",4.24
"1432","2012-09-06",4.22
"1433","2012-09-07",4.28
"1434","2012-09-10",4.28
"1435","2012-09-11",4.26
"1436","2012-09-12",4.22
"1437","2012-09-13",4.22
"1438","2012-09-14",4.28
"1439","2012-09-17",4.36
"1440","2012-09-18",4.38
"1441","2012-09-19",4.43
"1442","2012-09-20",4.46
"1443","2012-09-21",4.5
"1444","2012-09-24",4.51
"1445","2012-09-25",4.56
"1446","2012-09-26",4.51
"1447","2012-09-27",4.48
"1448","2012-09-28",4.48
"1449","2012-10-01",4.53
"1450","2012-10-02",4.58
"1451","2012-10-03",4.61
"1452","2012-10-04",4.6
"1453","2012-10-05",4.55
"1454","2012-10-08",4.59
"1455","2012-10-09",4.68
"1456","2012-10-10",4.66
"1457","2012-10-11",4.58
"1458","2012-10-12",4.54
"1459","2012-10-15",4.47
"1460","2012-10-16",4.5
"1461","2012-10-17",4.5
"1462","2012-10-18",4.55
"1463","2012-10-19",4.57
"1464","2012-10-22",4.47
"1465","2012-10-23",4.56
"1466","2012-10-24",4.52
"1467","2012-10-25",4.5
"1468","2012-10-26",4.5
"1469","2012-10-31",4.5
"1470","2012-11-01",4.48
"1471","2012-11-02",4.46
"1472","2012-11-05",4.48
"1473","2012-11-06",4.52
"1474","2012-11-07",4.44
"1475","2012-11-08",4.41
"1476","2012-11-09",4.45
"1477","2012-11-12",4.5
"1478","2012-11-13",4.5
"1479","2012-11-14",4.47
"1480","2012-11-15",4.48
"1481","2012-11-16",4.49
"1482","2012-11-19",4.5
"1483","2012-11-20",4.48
"1484","2012-11-21",4.51
"1485","2012-11-23",4.54
"1486","2012-11-26",4.54
"1487","2012-11-27",4.47
"1488","2012-11-28",4.45
"1489","2012-11-29",4.42
"1490","2012-11-30",4.41
"1491","2012-12-03",4.48
"1492","2012-12-04",4.48
"1493","2012-12-05",4.51
"1494","2012-12-06",4.49
"1495","2012-12-07",4.5
"1496","2012-12-10",4.51
"1497","2012-12-11",4.48
"1498","2012-12-12",4.48
"1499","2012-12-13",4.43
"1500","2012-12-14",4.63
"1501","2012-12-17",4.72
"1502","2012-12-18",4.83
"1503","2012-12-19",4.91
"1504","2012-12-20",4.63
"1505","2012-12-21",4.64
"1506","2012-12-24",4.6
"1507","2012-12-26",4.55
"1508","2012-12-27",4.6
"1509","2012-12-28",4.59
"1510","2012-12-31",4.6
"1511","2013-01-02",4.62
"1512","2013-01-03",4.59
"1513","2013-01-04",4.59
"1514","2013-01-07",4.61
"1515","2013-01-08",4.59
"1516","2013-01-09",4.62
"1517","2013-01-10",4.63
"1518","2013-01-11",4.64
"1519","2013-01-14",4.61
"1520","2013-01-15",4.6
"1521","2013-01-16",4.74
"1522","2013-01-17",4.65
"1523","2013-01-18",4.68
"1524","2013-01-22",4.69
"1525","2013-01-23",4.79
"1526","2013-01-24",4.94
"1527","2013-01-25",4.83
"1528","2013-01-28",4.8
"1529","2013-01-29",4.94
"1530","2013-01-30",4.93
"1531","2013-01-31",4.91
"1532","2013-02-01",4.96
"1533","2013-02-04",4.9
"1534","2013-02-05",4.99
"1535","2013-02-06",4.94
"1536","2013-02-07",4.92
"1537","2013-02-08",4.9
"1538","2013-02-11",4.91
"1539","2013-02-12",4.91
"1540","2013-02-13",4.89
"1541","2013-02-14",4.95
"1542","2013-02-15",4.97
"1543","2013-02-19",4.89
"1544","2013-02-20",4.93
"1545","2013-02-21",4.92
"1546","2013-02-22",5
"1547","2013-02-25",5.01
"1548","2013-02-26",5.05
"1549","2013-02-27",5.06
"1550","2013-02-28",4.97
"1551","2013-03-01",4.9
"1552","2013-03-04",5.05
"1553","2013-03-05",5.03
"1554","2013-03-06",5.04
"1555","2013-03-07",5.15
"1556","2013-03-08",5.15
"1557","2013-03-11",5.15
"1558","2013-03-12",5.16
"1559","2013-03-13",5.19
"1560","2013-03-14",5.24
"1561","2013-03-15",5.15
"1562","2013-03-18",5.13
"1563","2013-03-19",5.14
"1564","2013-03-20",5.13
"1565","2013-03-21",5.13
"1566","2013-03-22",5.18
"1567","2013-03-25",5.18
"1568","2013-03-26",5.15
"1569","2013-03-27",5.12
"1570","2013-03-28",5.12
"1571","2013-04-01",5.14
"1572","2013-04-02",5.13
"1573","2013-04-03",5.11
"1574","2013-04-04",5.12
"1575","2013-04-05",5.14
"1576","2013-04-08",5.1
"1577","2013-04-09",5.12
"1578","2013-04-10",5.07
"1579","2013-04-11",5.02
"1580","2013-04-12",5.03
"1581","2013-04-15",4.99
"1582","2013-04-16",5.01
"1583","2013-04-17",4.94
"1584","2013-04-18",4.95
"1585","2013-04-19",5.01
"1586","2013-04-22",5.02
"1587","2013-04-23",5.04
"1588","2013-04-24",5.05
"1589","2013-04-25",5.07
"1590","2013-04-26",5
"1591","2013-04-29",5.04
"1592","2013-04-30",5.06
"1593","2013-05-01",5.02
"1594","2013-05-02",5.07
"1595","2013-05-03",5.05
"1596","2013-05-06",5.1
"1597","2013-05-07",5.08
"1598","2013-05-08",5.07
"1599","2013-05-09",5.07
"1600","2013-05-10",5.03
"1601","2013-05-13",5.03
"1602","2013-05-14",5.04
"1603","2013-05-15",5.05
"1604","2013-05-16",5.08
"1605","2013-05-17",5.07
"1606","2013-05-20",5
"1607","2013-05-21",4.98
"1608","2013-05-22",4.99
"1609","2013-05-23",4.97
"1610","2013-05-24",4.95
"1611","2013-05-28",4.88
"1612","2013-05-29",4.92
"1613","2013-05-30",4.95
"1614","2013-05-31",4.99
"1615","2013-06-03",4.9
"1616","2013-06-04",4.92
"1617","2013-06-05",4.89
"1618","2013-06-06",4.92
"1619","2013-06-07",4.99
"1620","2013-06-10",4.88
"1621","2013-06-11",4.89
"1622","2013-06-12",4.88
"1623","2013-06-13",4.82
"1624","2013-06-14",4.85
"1625","2013-06-17",4.95
"1626","2013-06-18",4.91
"1627","2013-06-19",4.93
"1628","2013-06-20",4.93
"1629","2013-06-21",4.93
"1630","2013-06-24",4.87
"1631","2013-06-25",4.92
"1632","2013-06-26",4.89
"1633","2013-06-27",4.89
"1634","2013-06-28",5.04
"1635","2013-07-01",4.97
"1636","2013-07-02",4.94
"1637","2013-07-03",4.94
"1638","2013-07-05",4.9
"1639","2013-07-08",4.9
"1640","2013-07-09",4.94
"1641","2013-07-10",4.9
"1642","2013-07-11",4.95
"1643","2013-07-12",4.89
"1644","2013-07-15",4.93
"1645","2013-07-16",4.95
"1646","2013-07-17",4.92
"1647","2013-07-18",4.92
"1648","2013-07-19",4.98
"1649","2013-07-22",4.93
"1650","2013-07-23",5.08
"1651","2013-07-24",5.04
"1652","2013-07-25",5.1
"1653","2013-07-26",5.06
"1654","2013-07-29",5.08
"1655","2013-07-30",5.06
"1656","2013-07-31",5.28
"1657","2013-08-01",5.27
"1658","2013-08-02",5.26
"1659","2013-08-05",5.16
"1660","2013-08-06",5.13
"1661","2013-08-07",5.12
"1662","2013-08-08",5.1
"1663","2013-08-09",5.09
"1664","2013-08-12",5.07
"1665","2013-08-13",5.1
"1666","2013-08-14",5.14
"1667","2013-08-15",5.02
"1668","2013-08-16",5.09
"1669","2013-08-19",5.09
"1670","2013-08-20",5.11
"1671","2013-08-21",5.09
"1672","2013-08-22",5.22
"1673","2013-08-23",5.31
"1674","2013-08-26",5.37
"1675","2013-08-27",5.31
"1676","2013-08-28",5.31
"1677","2013-08-29",5.42
"1678","2013-08-30",5.38
"1679","2013-09-03",5.4
"1680","2013-09-04",5.42
"1681","2013-09-05",5.45
"1682","2013-09-06",5.55
"1683","2013-09-09",5.53
"1684","2013-09-10",5.53
"1685","2013-09-11",5.53
"1686","2013-09-12",5.51
"1687","2013-09-13",5.37
"1688","2013-09-16",5.48
"1689","2013-09-17",5.48
"1690","2013-09-18",5.51
"1691","2013-09-19",5.52
"1692","2013-09-20",5.56
"1693","2013-09-23",5.53
"1694","2013-09-24",5.49
"1695","2013-09-25",5.38
"1696","2013-09-26",5.57
"1697","2013-09-27",5.57
"1698","2013-09-30",5.74
"1699","2013-10-01",5.66
"1700","2013-10-02",5.62
"1701","2013-10-03",5.7
"1702","2013-10-04",5.7
"1703","2013-10-07",5.67
"1704","2013-10-08",5.71
"1705","2013-10-09",5.67
"1706","2013-10-10",5.42
"1707","2013-10-11",5.61
"1708","2013-10-14",5.61
"1709","2013-10-15",5.44
"1710","2013-10-16",5.61
"1711","2013-10-17",5.71
"1712","2013-10-18",5.64
"1713","2013-10-21",5.61
"1714","2013-10-22",5.5
"1715","2013-10-23",5.55
"1716","2013-10-24",5.6
"1717","2013-10-25",5.61
"1718","2013-10-28",5.54
"1719","2013-10-29",5.54
"1720","2013-10-30",5.49
"1721","2013-10-31",5.5
"1722","2013-11-01",5.53
"1723","2013-11-04",5.52
"1724","2013-11-05",5.55
"1725","2013-11-06",5.69
"1726","2013-11-07",5.59
"1727","2013-11-08",5.69
"1728","2013-11-11",5.75
"1729","2013-11-12",5.56
"1730","2013-11-13",5.75
"1731","2013-11-14",5.65
"1732","2013-11-15",5.63
"1733","2013-11-18",5.66
"1734","2013-11-19",5.78
"1735","2013-11-20",5.67
"1736","2013-11-21",5.7
"1737","2013-11-22",5.77
"1738","2013-11-25",5.65
"1739","2013-11-26",5.74
"1740","2013-11-27",5.78
"1741","2013-11-29",5.9
"1742","2013-12-02",5.9
"1743","2013-12-03",5.67
"1744","2013-12-04",5.74
"1745","2013-12-05",5.81
"1746","2013-12-06",5.8
"1747","2013-12-09",5.65
"1748","2013-12-10",5.66
"1749","2013-12-11",5.6
"1750","2013-12-12",5.66
"1751","2013-12-13",5.56
"1752","2013-12-16",5.68
"1753","2013-12-17",5.49
"1754","2013-12-18",5.52
"1755","2013-12-19",5.62
"1756","2013-12-20",5.7
"1757","2013-12-23",5.72
"1758","2013-12-24",5.72
"1759","2013-12-26",5.83
"1760","2013-12-27",5.83
"1761","2013-12-30",5.63
"1762","2013-12-31",5.71
"1763","2014-01-02",5.67
"1764","2014-01-03",5.63
"1765","2014-01-06",5.97
"1766","2014-01-07",6.29
"1767","2014-01-08",6.3
"1768","2014-01-09",6.42
"1769","2014-01-10",6.39
"1770","2014-01-13",6.49
"1771","2014-01-14",6.44
"1772","2014-01-15",6.38
"1773","2014-01-16",6.45
"1774","2014-01-17",6.39
"1775","2014-01-21",6.16
"1776","2014-01-22",6.34
"1777","2014-01-23",6.24
"1778","2014-01-24",6.42
"1779","2014-01-27",6.21
"1780","2014-01-28",6.27
"1781","2014-01-29",6.19
"1782","2014-01-30",6.3
"1783","2014-01-31",6.29
"1784","2014-02-03",5.89
"1785","2014-02-04",6.06
"1786","2014-02-05",5.89
"1787","2014-02-06",5.97
"1788","2014-02-07",5.9
"1789","2014-02-10",6.04
"1790","2014-02-11",6.22
"1791","2014-02-12",6.12
"1792","2014-02-13",6.12
"1793","2014-02-14",6.1
"1794","2014-02-18",6.06
"1795","2014-02-19",5.91
"1796","2014-02-20",6
"1797","2014-02-21",6.06
"1798","2014-02-24",6.05
"1799","2014-02-25",6.06
"1800","2014-02-26",6.04
"1801","2014-02-27",6.06
"1802","2014-02-28",6.02
"1803","2014-03-03",5.96
"1804","2014-03-04",6.04
"1805","2014-03-05",6.03
"1806","2014-03-06",6.04
"1807","2014-03-07",6.12
"1808","2014-03-10",6.23
"1809","2014-03-11",6.22
"1810","2014-03-12",6.23
"1811","2014-03-13",6.33
"1812","2014-03-14",6.37
"1813","2014-03-17",6.45
"1814","2014-03-18",6.46
"1815","2014-03-19",6.4
"1816","2014-03-20",6.44
"1817","2014-03-21",6.87
"1818","2014-03-24",6.84
"1819","2014-03-25",6.7
"1820","2014-03-26",6.73
"1821","2014-03-27",6.75
"1822","2014-03-28",6.75
"1823","2014-03-31",6.73
"1824","2014-04-01",6.68
"1825","2014-04-02",6.75
"1826","2014-04-03",6.54
"1827","2014-04-04",6.5
"1828","2014-04-07",6.46
"1829","2014-04-08",6.56
"1830","2014-04-09",6.54
"1831","2014-04-10",6.61
"1832","2014-04-11",6.54
"1833","2014-04-14",6.41
"1834","2014-04-15",6.5
"1835","2014-04-16",6.4
"1836","2014-04-17",6.54
"1837","2014-04-21",6.9
"1838","2014-04-22",6.9
"1839","2014-04-23",6.8
"1840","2014-04-24",6.6
"1841","2014-04-25",6.54
"1842","2014-04-28",6.55
"1843","2014-04-29",6.4
"1844","2014-04-30",6.35
"1845","2014-05-01",6.3
"1846","2014-05-02",6.36
"1847","2014-05-05",6.4
"1848","2014-05-06",6.39
"1849","2014-05-07",6.41
"1850","2014-05-08",6.45
"1851","2014-05-09",6.45
"1852","2014-05-12",6.41
"1853","2014-05-13",6.4
"1854","2014-05-14",6.4
"1855","2014-05-15",6.4
"1856","2014-05-16",6.4
"1857","2014-05-19",6.35
"1858","2014-05-20",6.23
"1859","2014-05-21",6.15
"1860","2014-05-22",6.22
"1861","2014-05-23",6.39
"1862","2014-05-27",6.36
"1863","2014-05-28",6.4
"1864","2014-05-29",6.41
"1865","2014-05-30",6.5
"1866","2014-06-02",6.45
"1867","2014-06-03",6.41
"1868","2014-06-04",6.4
"1869","2014-06-05",6.42
"1870","2014-06-06",6.48
"1871","2014-06-09",6.59
"1872","2014-06-10",6.57
"1873","2014-06-11",6.57
"1874","2014-06-12",6.57
"1875","2014-06-13",6.58
"1876","2014-06-16",6.58
"1877","2014-06-17",6.59
"1878","2014-06-18",6.5
"1879","2014-06-19",6.41
"1880","2014-06-20",6.5
"1881","2014-06-23",6.24
"1882","2014-06-24",6.25
"1883","2014-06-25",6.28
"1884","2014-06-26",6.3
"1885","2014-06-27",6.5
"1886","2014-06-30",6.33
"1887","2014-07-01",6.32
"1888","2014-07-02",6.38
"1889","2014-07-03",6.32
"1890","2014-07-07",6.41
"1891","2014-07-08",6.32
"1892","2014-07-09",6.37
"1893","2014-07-10",6.37
"1894","2014-07-11",6.41
"1895","2014-07-14",6.42
"1896","2014-07-15",6.3
"1897","2014-07-16",6.26
"1898","2014-07-17",6.26
"1899","2014-07-18",6.35
"1900","2014-07-21",6.33
"1901","2014-07-22",6.32
"1902","2014-07-23",6.33
"1903","2014-07-24",6.35
"1904","2014-07-25",6.27
"1905","2014-07-28",6.38
"1906","2014-07-29",6.39
"1907","2014-07-30",6.38
"1908","2014-07-31",6.34
"1909","2014-08-01",6.32
"1910","2014-08-04",6.21
"1911","2014-08-05",6.22
"1912","2014-08-06",6.23
"1913","2014-08-07",6.27
"1914","2014-08-08",6.35
"1915","2014-08-11",6.28
"1916","2014-08-12",6.27
"1917","2014-08-13",6.21
"1918","2014-08-14",6.19
"1919","2014-08-15",6.09
"1920","2014-08-18",6.06
"1921","2014-08-19",6.09
"1922","2014-08-20",6.15
"1923","2014-08-21",6.18
"1924","2014-08-22",6.17
"1925","2014-08-25",6.2
"1926","2014-08-26",6.39
"1927","2014-08-27",6.4
"1928","2014-08-28",6.17
"1929","2014-08-29",6.12
"1930","2014-09-02",6.16
"1931","2014-09-03",6.17
"1932","2014-09-04",6.1
"1933","2014-09-05",6.09
"1934","2014-09-08",6.21
"1935","2014-09-09",6.11
"1936","2014-09-10",6.15
"1937","2014-09-11",6.13
"1938","2014-09-12",6.13
"1939","2014-09-15",6.12
"1940","2014-09-16",6.11
"1941","2014-09-17",6.13
"1942","2014-09-18",6.07
"1943","2014-09-19",6.11
"1944","2014-09-22",6.09
"1945","2014-09-23",6.06
"1946","2014-09-24",6.11
"1947","2014-09-25",6.12
